Date,NORTH AMERICA GROWTH
2002-01-31,113.1100701346791
2002-02-01,112.60569020541621
2002-02-04,109.57985365841077
2002-02-05,109.55841195273824
2002-02-06,109.15087611747568
2002-02-07,108.52583999527488
2002-02-08,109.39462850298537
2002-02-11,109.81631803215994
2002-02-12,109.94396103558171
2002-02-13,111.61810790685675
2002-02-14,111.75755114842912
2002-02-15,110.2684790766791
2002-02-18,110.66427995226573
2002-02-19,108.45249646830638
2002-02-20,110.46023067004961
2002-02-21,109.01807282753796
2002-02-22,109.14899192707657
2002-02-25,111.32946473306899
2002-02-26,111.61364381540184
2002-02-27,112.4105436712257
2002-02-28,112.02903331158868
2002-03-01,114.31934875142156
2002-03-04,114.93335516837897
2002-03-05,113.65757630062609
2002-03-06,114.2341811985738
2002-03-07,112.83601171569455
2002-03-08,113.79001914372995
2002-03-11,114.05511752898556
2002-03-12,114.48402330027884
2002-03-13,113.53578833391876
2002-03-14,112.4707318321686
2002-03-15,113.44214901249435
2002-03-18,113.51135908135247
2002-03-19,113.81385941872426
2002-03-20,111.68273678592631
2002-03-21,112.03394448043373
2002-03-22,112.27579128573635
2002-03-25,110.99049539807592
2002-03-26,111.53211802138746
2002-03-27,112.28947164143962
2002-03-28,112.40860856710594
2002-03-29,112.40860856710594
2002-04-01,111.24238187904602
2002-04-02,109.95662511173687
2002-04-03,109.15785214952922
2002-04-04,108.83279882464346
2002-04-05,108.68378941320573
2002-04-08,109.19697308517807
2002-04-09,108.33889939247916
2002-04-10,109.48178418724733
2002-04-11,106.0873349978543
2002-04-12,107.5409347589582
2002-04-15,106.27295521614685
2002-04-16,107.98928341565713
2002-04-17,106.55149364542946
2002-04-18,106.52268647284244
2002-04-19,106.76178115744237
2002-04-22,105.27972367688147
2002-04-23,104.28580129010182
2002-04-24,103.45240884200285
2002-04-25,102.72208831851312
2002-04-26,101.2114233669027
2002-04-29,99.9631338934172
2002-04-30,100.74083234340513
2002-05-01,101.38853088329574
2002-05-02,101.40326940393236
2002-05-03,99.0160790076834
2002-05-06,96.95248770877514
2002-05-07,96.60324102890667
2002-05-08,100.65500098589727
2002-05-09,98.98065519654395
2002-05-10,97.08226917070198
2002-05-13,98.97244985834247
2002-05-14,101.97700279031783
2002-05-15,100.55278603168946
2002-05-16,101.27151204620587
2002-05-17,101.22996434067436
2002-05-20,99.77520675317564
2002-05-21,98.90034205567672
2002-05-22,98.5565373541691
2002-05-23,100.22244842617091
2002-05-24,98.67012758789288
2002-05-27,98.99549923038408
2002-05-28,97.11374606856042
2002-05-29,96.33394615714514
2002-05-30,95.72544910227869
2002-05-31,96.07813523067762
2002-06-03,93.33936258661902
2002-06-04,92.99318587496991
2002-06-05,94.71815195049663
2002-06-06,92.05282022136086
2002-06-07,91.48985532949528
2002-06-10,92.053510493327
2002-06-11,90.53685266954564
2002-06-12,90.99266649133745
2002-06-13,90.11196554378851
2002-06-14,89.76317699304981
2002-06-17,92.47104827989698
2002-06-18,91.95861858852578
2002-06-19,89.82008778299898
2002-06-20,87.77723695723377
2002-06-21,85.2495295012837
2002-06-24,85.10264698118026
2002-06-25,84.06887332236147
2002-06-26,83.12159607859839
2002-06-27,85.11608425718461
2002-06-28,83.57216473731417
2002-07-01,81.75010823486812
2002-07-02,80.18318789878823
2002-07-03,81.39112362802233
2002-07-04,81.50552796454086
2002-07-05,85.15346575001857
2002-07-08,82.77457640827495
2002-07-09,79.91101606023892
2002-07-10,77.69021030298347
2002-07-11,78.25863240881628
2002-07-12,78.0788647534834
2002-07-15,76.57513800642877
2002-07-16,75.04217259590722
2002-07-17,76.22674047290995
2002-07-18,73.90557374258496
2002-07-19,70.72724663124212
2002-07-22,69.61989236526465
2002-07-23,69.63024927611514
2002-07-24,73.62376915581065
2002-07-25,72.64059021614113
2002-07-26,74.88638075478885
2002-07-29,79.61752095854217
2002-07-30,79.2200757043365
2002-07-31,80.51615938624121
2002-08-01,77.95921029907466
2002-08-02,76.32437573287805
2002-08-05,73.9474449717344
2002-08-06,77.6649011012533
2002-08-07,79.00468406433949
2002-08-08,81.57507405952501
2002-08-09,81.35563853693618
2002-08-12,80.51986286467948
2002-08-13,78.74140193502363
2002-08-14,81.31314769853476
2002-08-15,82.63600155857587
2002-08-16,82.17647795579018
2002-08-19,84.67730574399113
2002-08-20,83.69850937300515
2002-08-21,84.24368166591628
2002-08-22,86.20213077521042
2002-08-23,84.25264329631082
2002-08-26,84.64472466327751
2002-08-27,82.4751423385716
2002-08-28,81.13090620703998
2002-08-29,80.78958018042523
2002-08-30,80.88253417372674
2002-09-02,80.58702118912895
2002-09-03,76.5199651104233
2002-09-04,78.10701310093216
2002-09-05,77.02284373693945
2002-09-06,78.69872018801887
2002-09-09,79.82669667042379
2002-09-10,81.16653992482901
2002-09-11,81.20273068054077
2002-09-12,78.86022029647614
2002-09-13,79.05691887722689
2002-09-16,79.95199535716772
2002-09-17,78.6712773653371
2002-09-18,77.6375751278472
2002-09-19,74.92257408365376
2002-09-20,74.84752073023287
2002-09-23,73.66254447065192
2002-09-24,73.06986119493787
2002-09-25,75.13515233549136
2002-09-26,76.2264999057424
2002-09-27,73.59543762244382
2002-09-30,71.61662187467543
2002-10-01,74.75503340367052
2002-10-02,73.48573157934902
2002-10-03,72.52230443943672
2002-10-04,71.40146214183262
2002-10-07,70.42112397900691
2002-10-08,72.3408324240893
2002-10-09,70.26048619871841
2002-10-10,72.12856764972061
2002-10-11,74.65555905448703
2002-10-14,75.61008572175433
2002-10-15,79.05499901068082
2002-10-16,77.2149704510713
2002-10-17,79.59843774501834
2002-10-18,80.41455388101828
2002-10-21,81.22173904953407
2002-10-22,79.69762497373605
2002-10-23,80.26459289160499
2002-10-24,78.90126147358228
2002-10-25,80.26763619871436
2002-10-28,79.00223887272537
2002-10-29,78.30292721437962
2002-10-30,78.94627371173543
2002-10-31,78.10167868166853
2002-11-01,78.71404043274858
2002-11-04,79.38980488373042
2002-11-05,79.46582675077109
2002-11-06,80.48751339767846
2002-11-07,78.33938686892522
2002-11-08,77.10285170911598
2002-11-11,75.73880199070487
2002-11-12,76.15711159701351
2002-11-13,76.43490317170503
2002-11-14,78.5894709111642
2002-11-15,78.51299371367715
2002-11-18,77.56133794816076
2002-11-19,76.90308808522913
2002-11-20,79.01326114711497
2002-11-21,80.63740930848735
2002-11-22,80.34321869124983
2002-11-25,81.00051194660732
2002-11-26,79.51272847129289
2002-11-27,81.7490745287615
2002-11-28,81.33145838104059
2002-11-29,80.94318300313537
2002-12-02,80.91346388014075
2002-12-03,79.93410705485809
2002-12-04,79.87376469143872
2002-12-05,78.87962871073321
2002-12-06,78.77974447714763
2002-12-09,77.51517880968898
2002-12-10,78.29772299168994
2002-12-11,78.40056230463149
2002-12-12,77.37263586755677
2002-12-13,75.92666193901613
2002-12-16,77.45261021424648
2002-12-17,75.90857089397079
2002-12-18,75.30069739887266
2002-12-19,74.91792856347737
2002-12-20,75.5547770664121
2002-12-23,75.85769420264543
2002-12-24,75.34090241488671
2002-12-25,75.34090241488671
2002-12-26,74.67879380678366
2002-12-27,73.23576622098268
2002-12-30,73.31503770540218
2002-12-31,72.92746579906449
2003-01-01,72.92746579906449
2003-01-02,76.02704504988128
2003-01-03,75.62208317237442
2003-01-06,76.18198539698119
2003-01-07,76.2350213665975
2003-01-08,75.55525112542558
2003-01-09,76.32555841629092
2003-01-10,75.8592269300593
2003-01-13,75.65784538787726
2003-01-14,75.62534201184391
2003-01-15,74.61603493071404
2003-01-16,74.51857982012862
2003-01-17,72.93383699040072
2003-01-20,72.83175282669873
2003-01-21,71.90600358458343
2003-01-22,71.14808539681488
2003-01-23,71.43335849370567
2003-01-24,69.21582153202058
2003-01-27,68.09865105850395
2003-01-28,68.87422524786001
2003-01-29,69.0013372792089
2003-01-30,68.32904949937867
2003-01-31,69.40981817544626
2003-02-03,69.75834955394683
2003-02-04,68.02755004042722
2003-02-05,67.97876692508524
2003-02-06,67.78049649783499
2003-02-07,67.3021205115525
2003-02-10,68.09387107810838
2003-02-11,67.92439356980914
2003-02-12,67.17461237786176
2003-02-13,66.29836075391722
2003-02-14,67.85180633671519
2003-02-17,68.24553693223545
2003-02-18,69.85578295459193
2003-02-19,69.1722464531396
2003-02-20,68.08441296391244
2003-02-21,69.08265262808949
2003-02-24,68.12522948168113
2003-02-25,68.81933096373703
2003-02-26,67.81249647699335
2003-02-27,68.84896117413638
2003-02-28,68.89910505385345
2003-03-03,67.84309085668215
2003-03-04,66.5222424999339
2003-03-05,66.70411727768106
2003-03-06,66.29517690677902
2003-03-07,66.6625244998483
2003-03-10,65.00487929231008
2003-03-11,64.66193591534025
2003-03-12,65.37858983417955
2003-03-13,68.236760211575
2003-03-14,69.03210110620049
2003-03-17,71.92070922977135
2003-03-18,72.50689587306262
2003-03-19,73.52063248586683
2003-03-20,73.36445544710948
2003-03-21,75.57402137661185
2003-03-24,72.27601129747276
2003-03-25,72.95810031657376
2003-03-26,72.55249632464866
2003-03-27,72.2522775081223
2003-03-28,71.62429889219602
2003-03-31,69.53827909126903
2003-04-01,70.15609736670997
2003-04-02,72.61379300402456
2003-04-03,72.86923442502078
2003-04-04,73.19493890499113
2003-04-07,73.63684718204603
2003-04-08,73.49063932189569
2003-04-09,72.20337041950505
2003-04-10,71.73140462475784
2003-04-11,71.93661906956093
2003-04-14,72.99548282587251
2003-04-15,73.33099192514211
2003-04-16,71.81967566132931
2003-04-17,72.55421229845636
2003-04-18,72.55421229845636
2003-04-21,72.6555081796495
2003-04-22,73.32251626038749
2003-04-23,73.68376445063521
2003-04-24,72.8369614618781
2003-04-25,71.90057320702194
2003-04-28,73.1499243043129
2003-04-29,73.30176769890839
2003-04-30,72.14997371322546
2003-05-01,71.5063542868642
2003-05-02,72.69120342760044
2003-05-05,72.09174211189321
2003-05-06,72.21407033172798
2003-05-07,71.85190898407713
2003-05-08,70.75190624658501
2003-05-09,71.54581917402295
2003-05-12,71.93768772900795
2003-05-13,71.824876871145
2003-05-14,71.77793586545879
2003-05-15,72.42217359033836
2003-05-16,71.4418412416151
2003-05-19,68.96062366946595
2003-05-20,69.0343927008699
2003-05-21,68.90161272622242
2003-05-22,69.5761268542241
2003-05-23,68.77887146463792
2003-05-26,68.31343232454292
2003-05-27,69.44412486612771
2003-05-28,70.28734390672632
2003-05-29,69.53700883208998
2003-05-30,70.79197906818997
2003-06-02,70.92269372709418
2003-06-03,71.3566568559351
2003-06-04,72.7318505817292
2003-06-05,72.02421742328276
2003-06-06,72.57567164446571
2003-06-09,71.41644356399927
2003-06-10,72.558438974576
2003-06-11,72.95386211995725
2003-06-12,73.14183931943182
2003-06-13,71.93507367284334
2003-06-16,73.34300544734776
2003-06-17,73.88415458042533
2003-06-18,74.7318664587406
2003-06-19,73.73645526056416
2003-06-20,74.00416010754708
2003-06-23,73.45671930656572
2003-06-24,73.48925405812946
2003-06-25,72.74519988900035
2003-06-26,74.48360991685603
2003-06-27,73.9330504056388
2003-06-30,73.35676775792706
2003-07-01,73.28581432371895
2003-07-02,74.82579366575203
2003-07-03,74.17710405692051
2003-07-04,74.40418397478979
2003-07-07,77.01005567191164
2003-07-08,77.73250086901722
2003-07-09,77.11022910421971
2003-07-10,75.97158173330669
2003-07-11,77.00513556499666
2003-07-14,77.69206480210224
2003-07-15,77.92989905874184
2003-07-16,77.78373146134986
2003-07-17,76.82777236256649
2003-07-18,77.19082480529119
2003-07-21,75.36392575656213
2003-07-22,75.70304310113903
2003-07-23,75.40103487778495
2003-07-24,74.45837743808416
2003-07-25,75.36096614848489
2003-07-28,75.48659603972744
2003-07-29,74.8633673322455
2003-07-30,75.49565442644436
2003-07-31,76.6005652816111
2003-08-01,75.86165570930154
2003-08-04,75.46146820506789
2003-08-05,73.99103744021193
2003-08-06,73.62749149863556
2003-08-07,74.1200268044664
2003-08-08,74.78537538740892
2003-08-11,75.14888481129685
2003-08-12,76.06314583787665
2003-08-13,75.55408329893508
2003-08-14,76.12409087105554
2003-08-15,76.29791974268733
2003-08-18,77.8014534542174
2003-08-19,78.54001177855321
2003-08-20,78.15017499701482
2003-08-21,79.42086055257717
2003-08-22,79.63168140020572
2003-08-25,79.47389436602008
2003-08-26,79.89532045637308
2003-08-27,79.93369020618069
2003-08-28,80.31664953452047
2003-08-29,80.19199374036997
2003-09-01,80.24983627324929
2003-09-02,82.08452266652738
2003-09-03,82.6706157562011
2003-09-04,82.49424999491978
2003-09-05,81.03407898194013
2003-09-08,81.52148980307184
2003-09-09,80.21488425971592
2003-09-10,78.96510740334989
2003-09-11,79.69687518684137
2003-09-12,79.05450531511566
2003-09-15,78.77740462220771
2003-09-16,80.83728045727185
2003-09-17,80.16485413728589
2003-09-18,80.84339312079548
2003-09-19,79.93995008331483
2003-09-22,77.96986916271673
2003-09-23,78.64728823156592
2003-09-24,77.00088277935559
2003-09-25,76.13584808622282
2003-09-26,75.89463119730523
2003-09-29,76.34589279004273
2003-09-30,74.62310055845266
2003-10-01,75.87943409590827
2003-10-02,76.22359198829636
2003-10-03,77.50434931104269
2003-10-06,77.49389518079644
2003-10-07,77.2263890373226
2003-10-08,76.57025677986115
2003-10-09,77.45687643952382
2003-10-10,77.09248629871765
2003-10-13,78.46395839530689
2003-10-14,78.62116703560743
2003-10-15,78.83186237544375
2003-10-16,78.82364120045736
2003-10-17,78.29635059101696
2003-10-20,78.61736871521687
2003-10-21,78.93897447277006
2003-10-22,76.8944756528128
2003-10-23,76.90762409947182
2003-10-24,76.19004250346298
2003-10-27,76.75113057347683
2003-10-28,78.81985193639824
2003-10-29,78.7070448978961
2003-10-30,78.59259024753943
2003-10-31,79.30646312269033
2003-11-03,81.05479540556084
2003-11-04,80.28453886059985
2003-11-05,80.4009546887832
2003-11-06,81.33311854379846
2003-11-07,80.61694850928507
2003-11-10,79.83143885117619
2003-11-11,79.64536361280977
2003-11-12,80.05012093702115
2003-11-13,79.63196244235361
2003-11-14,78.60998337397925
2003-11-17,77.9087492233419
2003-11-18,76.49829026278063
2003-11-19,76.99163226430551
2003-11-20,76.27568220740655
2003-11-21,76.21307725257002
2003-11-24,78.72751941341147
2003-11-25,78.40078145543596
2003-11-26,77.89822680496577
2003-11-27,78.04799505431848
2003-11-28,77.5077655529259
2003-12-01,78.52861270514127
2003-12-02,77.27124066903107
2003-12-03,76.83307768283804
2003-12-04,77.53381829924237
2003-12-05,76.298328269101
2003-12-08,76.2354849373703
2003-12-09,75.3351469181253
2003-12-10,75.00523546295615
2003-12-11,76.48861617623919
2003-12-12,75.96056964978281
2003-12-15,75.20063975691639
2003-12-16,75.31522572389908
2003-12-17,75.04942374575738
2003-12-18,76.12883560572902
2003-12-19,76.02876299128226
2003-12-22,75.7944858127504
2003-12-23,76.10182287480481
2003-12-24,75.83441857720545
2003-12-25,75.83441857720545
2003-12-26,76.01623661060637
2003-12-29,76.82627695998636
2003-12-30,76.46948767867299
2003-12-31,76.11153592348576
2004-01-01,76.11153592348576
2004-01-02,76.05610136986026
2004-01-05,76.58574748137906
2004-01-06,76.3697167074727
2004-01-07,77.03788834411657
2004-01-08,77.20192302960105
2004-01-09,75.917362268388
2004-01-12,76.63508074894294
2004-01-13,76.31253544158346
2004-01-14,77.41264445049724
2004-01-15,77.94655389683406
2004-01-16,79.90096229407386
2004-01-19,80.05909469015171
2004-01-20,78.73500323299926
2004-01-21,78.72701665020314
2004-01-22,77.8918740506968
2004-01-23,78.03191891395402
2004-01-26,79.77464467042493
2004-01-27,78.53771192935969
2004-01-28,77.52720299893771
2004-01-29,79.29220114877829
2004-01-30,78.91298201220226
2004-02-02,79.1724513756106
2004-02-03,78.66775542271186
2004-02-04,78.10948660921895
2004-02-05,77.61994653269666
2004-02-06,78.16216062960667
2004-02-09,78.15557589400838
2004-02-10,78.50406195163642
2004-02-11,79.18763912445554
2004-02-12,77.86955097147417
2004-02-13,77.58093086039209
2004-02-16,77.62404342895319
2004-02-17,78.1812354409435
2004-02-18,77.82799722449235
2004-02-19,78.1325479184617
2004-02-20,78.64692572134125
2004-02-23,78.18561742586492
2004-02-24,77.57293344330975
2004-02-25,78.69139680062149
2004-02-26,79.63280552654243
2004-02-27,79.45978064624157
2004-03-01,80.10805153240634
2004-03-02,80.4075372242678
2004-03-03,81.55557542416445
2004-03-04,81.58918320145393
2004-03-05,80.02591833543421
2004-03-08,79.60454328133957
2004-03-09,78.84156949413631
2004-03-10,78.97225977638055
2004-03-11,77.77773888377946
2004-03-12,79.14496368021584
2004-03-15,77.62721057315989
2004-03-16,77.33049885707307
2004-03-17,79.0767948934834
2004-03-18,77.71274076850965
2004-03-19,77.0623168941515
2004-03-22,75.96157242512372
2004-03-23,76.26157801134079
2004-03-24,76.80559451203798
2004-03-25,78.57460774431328
2004-03-26,78.86639705769151
2004-03-29,79.65881643377622
2004-03-30,79.75019743597086
2004-03-31,78.87953057763947
2004-04-01,78.87200877065057
2004-04-02,81.36842059319349
2004-04-05,82.94613178162747
2004-04-06,82.23493399376338
2004-04-07,80.98571856771073
2004-04-08,81.31800650934137
2004-04-09,81.31800650934137
2004-04-12,82.04208006452319
2004-04-13,82.17406060520464
2004-04-14,82.1249551304685
2004-04-15,82.08891504676392
2004-04-16,81.53069322345017
2004-04-19,81.8753024659048
2004-04-20,81.17340284184124
2004-04-21,81.97359718389252
2004-04-22,83.12406103173616
2004-04-23,83.76458344376442
2004-04-26,83.05883330876874
2004-04-27,82.79138691530999
2004-04-28,81.82198371421893
2004-04-29,80.51947163582182
2004-04-30,79.5534186944774
2004-05-03,80.44478836533824
2004-05-04,79.76436208603727
2004-05-05,79.66754388653827
2004-05-06,79.50010004576977
2004-05-07,79.91251464642227
2004-05-10,79.65624161138628
2004-05-11,80.75657947156655
2004-05-12,80.07024215594481
2004-05-13,80.37713927440457
2004-05-14,79.93199679285162
2004-05-17,78.192103263043
2004-05-18,78.93334002469247
2004-05-19,78.30863996715054
2004-05-20,79.04446072984184
2004-05-21,78.71925385011949
2004-05-24,79.19063321006482
2004-05-25,79.58854125946979
2004-05-26,79.84240657661597
2004-05-27,79.3132801127847
2004-05-28,79.59253028045588
2004-05-31,79.63335104152429
2004-06-01,79.60324275996616
2004-06-02,79.43792176952611
2004-06-03,78.97461844348246
2004-06-04,79.44057291582553
2004-06-07,80.33318366694459
2004-06-08,80.82877953981033
2004-06-09,81.04791316054374
2004-06-10,81.31060644561954
2004-06-11,81.87094167108133
2004-06-14,80.6018784821986
2004-06-15,81.18637606687562
2004-06-16,81.6899507735221
2004-06-17,81.23043890145743
2004-06-18,80.74596976250095
2004-06-21,80.49437886526742
