Date,EASEA INDEX (EAFE ex JAPAN) GROWTH
2001-04-11,106.35507369228682
2001-04-12,106.0657712552345
2001-04-13,106.0657712552345
2001-04-16,106.37219574212699
2001-04-17,105.8288914853788
2001-04-18,109.59551139473612
2001-04-19,108.93102060870766
2001-04-20,107.87140277344423
2001-04-23,106.64224596450909
2001-04-24,106.87016334824507
2001-04-25,106.7045321905439
2001-04-26,107.58915971260267
2001-04-27,109.60315087525314
2001-04-30,111.32414795949451
2001-05-01,110.99935959826321
2001-05-02,110.84818721249093
2001-05-03,108.78847571775026
2001-05-04,109.16450580217176
2001-05-07,109.87823371355418
2001-05-08,110.20026494798165
2001-05-09,109.17242181794707
2001-05-10,111.345917531789
2001-05-11,110.77957391027157
2001-05-14,108.80920724249155
2001-05-15,109.84027122389462
2001-05-16,109.78127524434254
2001-05-17,111.03460184652155
2001-05-18,111.60835097096306
2001-05-21,112.44069951886036
2001-05-22,113.72067160614685
2001-05-23,112.87563601038791
2001-05-24,112.95296633658157
2001-05-25,112.02845650573704
2001-05-28,112.06019149860677
2001-05-29,111.54047487178288
2001-05-30,109.77375538408037
2001-05-31,110.02514594031445
2001-06-01,109.92668207082832
2001-06-04,110.47590697915946
2001-06-05,111.87011436975823
2001-06-06,111.3992137937444
2001-06-07,111.04639885867009
2001-06-08,110.98607273666113
2001-06-11,109.85847825297563
2001-06-12,106.65276431937409
2001-06-13,107.39187415633532
2001-06-14,105.83379808967757
2001-06-15,104.77310898879428
2001-06-18,104.01662100016044
2001-06-19,104.24137011905677
2001-06-20,103.95603622921809
2001-06-21,104.1556672443726
2001-06-22,104.46989489408625
2001-06-25,103.87368550056874
2001-06-26,102.32674845008526
2001-06-27,102.42378729666531
2001-06-28,104.29967170575034
2001-06-29,105.53339003152891
2001-07-02,106.89130985898521
2001-07-03,105.5539181747548
2001-07-04,104.54838677114093
2001-07-05,103.35181879848547
2001-07-06,100.99756621834997
2001-07-09,100.84154300130345
2001-07-10,100.18270708865192
2001-07-11,98.86894907829287
2001-07-12,100.35865006186648
2001-07-13,100.69961923658619
2001-07-16,100.0605731938542
2001-07-17,99.36328163563627
2001-07-18,98.08097475462813
2001-07-19,99.92093024408628
2001-07-20,98.85212693418907
2001-07-23,99.01578579309282
2001-07-24,97.52976820380249
2001-07-25,96.34615198601854
2001-07-26,97.1974764422538
2001-07-27,99.21027365504845
2001-07-30,100.252201478388
2001-07-31,101.60653623127872
2001-08-01,102.20737280418122
2001-08-02,102.39747375931547
2001-08-03,101.06387353789123
2001-08-06,101.20071170301817
2001-08-07,101.43096684963884
2001-08-08,100.11374498921636
2001-08-09,97.82478056549216
2001-08-10,97.07150621381673
2001-08-13,97.40434122376419
2001-08-14,98.44619228564443
2001-08-15,97.55209636100271
2001-08-16,96.32769025121779
2001-08-17,94.87142492373913
2001-08-20,94.85379887515334
2001-08-21,95.94704270809272
2001-08-22,95.41281352343692
2001-08-23,95.90478773107804
2001-08-24,97.24802388014267
2001-08-27,97.44242040398734
2001-08-28,96.25014050414669
2001-08-29,95.79835396842584
2001-08-30,93.83772801716208
2001-08-31,93.83273240340027
2001-09-03,92.89934727199575
2001-09-04,94.08195953162624
2001-09-05,92.49478452397801
2001-09-06,90.29987241215173
2001-09-07,88.24257179946714
2001-09-10,87.69390472026494
2001-09-11,82.17324027492936
2001-09-12,84.10344148132347
2001-09-13,85.11198072929253
2001-09-14,80.92831198805297
2001-09-17,82.45509926538513
2001-09-18,81.43868553823657
2001-09-19,80.15527415574788
2001-09-20,77.53887752480003
2001-09-21,75.69228106621946
2001-09-24,79.57024140680156
2001-09-25,80.59105922608614
2001-09-26,81.37863985857811
2001-09-27,82.4563739376068
2001-09-28,84.93521577884799
2001-10-01,83.34350748119259
2001-10-02,83.86128735042263
2001-10-03,84.25535490828997
2001-10-04,86.954781405017
2001-10-05,86.63032005008515
2001-10-08,86.62242394867691
2001-10-09,86.59661160603531
2001-10-10,88.43659825842046
2001-10-11,89.87883045426878
2001-10-12,89.17630169271189
2001-10-15,87.81961348023316
2001-10-16,88.57059411135435
2001-10-17,90.49463791598716
2001-10-18,89.22534963359588
2001-10-19,88.49329623731157
2001-10-22,89.85275434455995
2001-10-23,91.84354881852234
2001-10-24,92.26892799178674
2001-10-25,90.55154358247825
2001-10-26,92.51272598514991
2001-10-29,90.11225482575064
2001-10-30,88.10016765297839
2001-10-31,89.64411630196133
2001-11-01,90.28999813349502
2001-11-02,90.83330605098739
2001-11-05,93.24887164734449
2001-11-06,93.58607625443408
2001-11-07,93.93031962247775
2001-11-08,95.72574254930603
2001-11-09,94.55449486275612
2001-11-12,92.71487714433121
2001-11-13,95.5601977535785
2001-11-14,96.09993457422496
2001-11-15,96.95194691304778
2001-11-16,97.18157915576414
2001-11-19,98.01836876813731
2001-11-20,96.48846559252452
2001-11-21,96.46132223628817
2001-11-22,97.17001636163059
2001-11-23,96.6210471310775
2001-11-26,96.69752698322654
2001-11-27,95.47990174930266
2001-11-28,94.33049787889051
2001-11-29,94.30428175475296
2001-11-30,94.78526207087562
2001-12-03,94.4959948809579
2001-12-04,95.89892043849338
2001-12-05,98.2185967246309
2001-12-06,98.1432679641979
2001-12-07,97.14992505448245
2001-12-10,95.93026938228601
2001-12-11,96.18161410831888
2001-12-12,95.21129642833189
2001-12-13,93.68848361873627
2001-12-14,92.66374460119349
2001-12-17,94.3526090526306
2001-12-18,94.63417376203678
2001-12-19,94.02135357691954
2001-12-20,93.65313877732969
2001-12-21,95.53161473941235
2001-12-24,95.88504364157053
2001-12-25,95.88504364157053
2001-12-26,95.99411202679433
2001-12-27,97.0797467471014
2001-12-28,97.96118164846591
2001-12-31,97.62508478955556
2002-01-01,97.62508478955556
2002-01-02,96.14504181861065
2002-01-03,97.66725877162574
2002-01-04,97.76141154451894
2002-01-07,97.0616695902355
2002-01-08,96.25822126542825
2002-01-09,96.57095181059564
2002-01-10,95.65845676204226
2002-01-11,96.25747625734441
2002-01-14,94.40290543325396
2002-01-15,95.1307007617719
2002-01-16,94.44061547767315
2002-01-17,95.24775932230881
2002-01-18,94.9738237088397
2002-01-21,94.61616279250501
2002-01-22,94.87496809751939
2002-01-23,95.54965422234544
2002-01-24,96.92343083144269
2002-01-25,96.63610135078001
2002-01-28,97.29840686845641
2002-01-29,96.31084392637996
2002-01-30,95.23321335496344
2002-01-31,96.67362614333403
2002-02-01,96.92726166928503
2002-02-04,96.16191437062922
2002-02-05,94.85781300550275
2002-02-06,94.30655006459368
2002-02-07,94.7578420713501
2002-02-08,94.54990688378068
2002-02-11,95.36158556209018
2002-02-12,95.58551896859079
2002-02-13,96.43716989257241
2002-02-14,97.3433396091177
2002-02-15,96.55956621018174
2002-02-18,96.07020877306677
2002-02-19,94.59972839837017
2002-02-20,94.27144424339083
2002-02-21,94.9048880157847
2002-02-22,94.02796361679329
2002-02-25,95.22816994679809
2002-02-26,95.69174094640161
2002-02-27,96.93630587892645
2002-02-28,96.93179665332836
2002-03-01,97.48332310243525
2002-03-04,98.8048155202496
2002-03-05,98.31471067883444
2002-03-06,98.18500002764146
2002-03-07,98.6125820258631
2002-03-08,99.22035101298275
2002-03-11,98.68829108063748
2002-03-12,98.09918774860165
2002-03-13,97.98982356017038
2002-03-14,97.9841066421241
2002-03-15,98.52772276714536
2002-03-18,99.08062005680219
2002-03-19,99.2853719497535
2002-03-20,98.47691640715888
2002-03-21,98.1308194569358
2002-03-22,98.75706482048999
2002-03-25,98.16463117405449
2002-03-26,98.20825728637341
2002-03-27,98.48521617967766
2002-03-28,99.53937039132869
2002-03-29,99.53937039132869
2002-04-01,99.56358694182168
2002-04-02,98.80745365136474
2002-04-03,98.44069636183264
2002-04-04,97.36941790074343
2002-04-05,97.70309407449726
2002-04-08,96.61142991043879
2002-04-09,96.90865473298933
2002-04-10,97.49440686373933
2002-04-11,96.02015210678233
2002-04-12,96.6641813948044
2002-04-15,97.15189625208609
2002-04-16,98.31583946342747
2002-04-17,98.46739642443798
2002-04-18,97.51213571419511
2002-04-19,97.61143453647858
2002-04-22,96.9421466650692
2002-04-23,96.84978169540385
2002-04-24,96.47338712146889
2002-04-25,95.63570459774843
2002-04-26,95.4135056238095
2002-04-29,94.86539099800355
2002-04-30,95.27181553750398
2002-05-01,95.05497789264905
2002-05-02,95.04426751098903
2002-05-03,94.35979717157402
2002-05-06,94.02093699814439
2002-05-07,93.1181141761916
2002-05-08,94.80642563230971
2002-05-09,94.39978720143195
2002-05-10,93.35340671595365
2002-05-13,94.0843139097069
2002-05-14,94.982842593573
2002-05-15,95.47740590434155
2002-05-16,95.11036178463343
2002-05-17,94.28903726851136
2002-05-20,93.79201347952153
2002-05-21,93.56059959919872
2002-05-22,92.28292326667638
2002-05-23,92.21479718788025
2002-05-24,91.94520800281519
2002-05-27,92.1919506685584
2002-05-28,91.3717623552093
2002-05-29,90.89355401935065
2002-05-30,89.81432321734462
2002-05-31,90.49591578263197
2002-06-03,89.73292200303196
2002-06-04,88.11166115108313
2002-06-05,87.80136389328777
2002-06-06,87.41776081983988
2002-06-07,86.54142449737714
2002-06-10,86.87113097989584
2002-06-11,87.41745579689294
2002-06-12,85.51585837835597
2002-06-13,84.84592038757403
2002-06-14,82.91798816247741
2002-06-17,85.53207974784522
2002-06-18,85.11848795262883
2002-06-19,83.80668488532766
2002-06-20,82.25528669984267
2002-06-21,81.97877259862825
2002-06-24,80.08910677188894
2002-06-25,81.9592787608219
2002-06-26,80.2906510689455
2002-06-27,81.54457244881685
2002-06-28,83.9381086029086
2002-07-01,83.96399489215872
2002-07-02,81.93202951709019
2002-07-03,80.12663132782943
2002-07-04,81.7714937828902
2002-07-05,84.51573659679002
2002-07-08,84.06370155140138
2002-07-09,83.14055928875915
2002-07-10,80.42221313398261
2002-07-11,77.5730818626632
2002-07-12,77.77242695437094
2002-07-15,74.06698651380596
2002-07-16,73.53131462895742
2002-07-17,75.53427367299494
2002-07-18,76.23117127964484
2002-07-19,72.92747981394731
2002-07-22,69.98630374075836
2002-07-23,69.18790437240025
2002-07-24,68.24410827028896
2002-07-25,70.18564182829626
2002-07-26,71.02205670169029
2002-07-29,74.82034436776169
2002-07-30,74.48343956967558
2002-07-31,74.96114499089013
2002-08-01,72.16013054101035
2002-08-02,72.380609383614
2002-08-05,70.23266756987921
2002-08-06,72.80741754522006
2002-08-07,72.38031677981685
2002-08-08,74.80555222093655
2002-08-09,75.7658185016948
2002-08-12,74.2227839726905
2002-08-13,74.95258765023063
2002-08-14,73.23147237186022
2002-08-15,75.35639281023737
2002-08-16,75.630211594904
2002-08-19,77.13473444711279
2002-08-20,75.83860213837491
2002-08-21,76.46177585697357
2002-08-22,77.8110640843442
2002-08-23,76.87852782960438
2002-08-26,76.16490297499926
2002-08-27,77.24514481781
2002-08-28,74.75146568333221
2002-08-29,73.65852305603612
2002-08-30,74.44193932813182
2002-09-02,73.2649113721512
2002-09-03,70.61761392114853
2002-09-04,71.07105969475955
2002-09-05,71.00097846328973
2002-09-06,72.9473976454135
2002-09-09,72.31475939081301
2002-09-10,73.90281108455696
2002-09-11,75.37036460705924
2002-09-12,73.07814562929485
2002-09-13,71.84810909816855
2002-09-16,71.62402471070345
2002-09-17,71.24701001642626
2002-09-18,69.14424113308364
2002-09-19,68.11283145253596
2002-09-20,68.20624057795537
2002-09-23,66.48200312689603
2002-09-24,65.65057044230794
2002-09-25,66.59192600757012
2002-09-26,69.36988493217508
2002-09-27,69.5833997127728
2002-09-30,66.89767400297549
2002-10-01,67.96309614052444
2002-10-02,69.89221783638126
2002-10-03,69.16773671585908
2002-10-04,68.08268621005367
2002-10-07,67.39866497149109
2002-10-08,66.3837108124312
2002-10-09,65.82949007685642
2002-10-10,66.93576116700724
2002-10-11,69.4410897944572
2002-10-14,69.28337551426932
2002-10-15,72.51455450183258
2002-10-16,71.41510184955025
2002-10-17,73.60652783396078
2002-10-18,73.0285008500164
2002-10-21,73.08765466379539
2002-10-22,72.6854595480263
2002-10-23,70.82615307635425
2002-10-24,72.15094525724655
2002-10-25,72.02080828500978
2002-10-28,72.47391281531158
2002-10-29,70.04682390924815
2002-10-30,71.50675778954006
2002-10-31,72.49653222931656
2002-11-01,71.62861303205352
2002-11-04,73.7472600362516
2002-11-05,73.81253298730792
2002-11-06,73.43535621899053
2002-11-07,72.17443179489746
2002-11-08,71.45070357981417
2002-11-11,71.00638339957018
2002-11-12,71.74910053574983
2002-11-13,71.18857320521158
2002-11-14,72.37854595347765
2002-11-15,72.58826958802992
2002-11-18,72.92944291436642
2002-11-19,72.57664962370156
2002-11-20,72.57713543582634
2002-11-21,74.37567162453529
2002-11-22,74.21725195257619
2002-11-25,73.72921555068109
2002-11-26,72.65364910137141
2002-11-27,73.94060228387715
2002-11-28,74.05502396719251
2002-11-29,73.774645693271
2002-12-02,73.71023864234535
2002-12-03,72.40657437861852
2002-12-04,72.3710669952708
2002-12-05,71.66200435324197
2002-12-06,71.33065852254076
2002-12-09,70.23038644855542
2002-12-10,70.19481599881927
2002-12-11,70.61221551781692
2002-12-12,69.9927798832904
2002-12-13,69.26246509479185
2002-12-16,70.52982300053385
2002-12-17,69.59214123163817
2002-12-18,68.48937789586897
2002-12-19,68.58310487007485
2002-12-20,69.12161841015943
2002-12-23,69.36782305160686
2002-12-24,69.44197521087266
2002-12-25,69.44197521087266
2002-12-26,69.35155405113865
2002-12-27,67.40387049900446
2002-12-30,67.94480845742486
2002-12-31,68.38138669578626
2003-01-01,68.38138669578626
2003-01-02,70.121161270793
2003-01-03,70.2469663045067
2003-01-06,70.5383683338005
2003-01-07,70.1486393102112
2003-01-08,69.36849702121069
2003-01-09,69.68660783175635
2003-01-10,69.61103521525726
2003-01-13,69.33087795237587
2003-01-14,69.470679401574
2003-01-15,68.5620470478977
2003-01-16,68.39094094256664
2003-01-17,67.18476610936399
2003-01-20,66.39732404863243
2003-01-21,65.79139234438777
2003-01-22,64.74771281362297
2003-01-23,64.19625044443919
2003-01-24,63.60602165288846
2003-01-27,61.619983132532475
2003-01-28,61.658265381943814
2003-01-29,62.236885455655454
2003-01-30,63.66881446465612
2003-01-31,63.79398168933711
2003-02-03,64.54109688081591
2003-02-04,62.74278165137418
2003-02-05,63.4977996659047
2003-02-06,62.17110891373372
2003-02-07,61.66942699830125
2003-02-10,61.57485155005974
2003-02-11,62.75017845860227
2003-02-12,61.54446419799484
2003-02-13,60.94280838360871
2003-02-14,61.69584914392604
2003-02-17,62.68110856643792
2003-02-18,63.49883363948176
2003-02-19,62.25132123704509
2003-02-20,61.89666889770454
2003-02-21,62.59744199839797
2003-02-24,62.40033255638654
2003-02-25,60.86455317367155
2003-02-26,60.7149540674331
2003-02-27,60.880197741337014
2003-02-28,61.76940614982756
2003-03-03,62.09341419820049
2003-03-04,60.94705244667968
2003-03-05,60.2341448464608
2003-03-06,59.79655270598244
2003-03-07,58.652702046127956
2003-03-10,57.73770043149741
2003-03-11,57.67400724749855
2003-03-12,56.13483374208302
2003-03-13,58.76663665269128
2003-03-14,60.8286106657255
2003-03-17,62.508003329508426
2003-03-18,62.85271654795537
2003-03-19,63.7705679499295
2003-03-20,63.66299901159232
2003-03-21,65.42948137066846
2003-03-24,63.00863424290229
2003-03-25,63.79576090595609
2003-03-26,64.01901262391796
2003-03-27,63.06120410017759
2003-03-28,62.84311236294237
2003-03-31,60.827534031152204
2003-04-01,61.555658534266
2003-04-02,63.38003423104194
2003-04-03,63.840291228417705
2003-04-04,64.67314802596192
2003-04-07,66.49548942980863
2003-04-08,65.68223581446142
2003-04-09,65.61551206883397
2003-04-10,64.37424173871302
2003-04-11,64.87792195048807
2003-04-14,65.27015590829436
2003-04-15,66.22475897535521
2003-04-16,65.56517149315646
2003-04-17,66.07951954110989
2003-04-18,66.07951954110989
2003-04-21,65.95024108424451
2003-04-22,66.22604485120134
2003-04-23,66.88999005600786
2003-04-24,65.99195525125367
2003-04-25,65.38546627609809
2003-04-28,66.58460182667805
2003-04-29,66.21235455183289
2003-04-30,66.18606836075823
2003-05-01,66.05816583246259
2003-05-02,66.28457299206771
2003-05-05,66.72462687326892
2003-05-06,67.40319003446888
2003-05-07,66.72747165381803
2003-05-08,65.47655052248076
2003-05-09,65.82819829500616
2003-05-12,66.04923772632723
2003-05-13,66.16779040471467
2003-05-14,66.24579675877223
2003-05-15,66.76111084161424
2003-05-16,67.00546441538908
2003-05-19,65.03178743730776
2003-05-20,65.26419250773009
2003-05-21,64.73003107562715
2003-05-22,65.49350661602598
2003-05-23,64.99708355396577
2003-05-26,64.69768171203901
2003-05-27,65.10976552531642
2003-05-28,66.31068077698953
2003-05-29,66.2530135559342
2003-05-30,66.02822873843046
2003-06-02,67.40177437681791
2003-06-03,66.96089352444599
2003-06-04,67.69365491047202
2003-06-05,67.17972785967896
2003-06-06,68.73936580120926
2003-06-09,67.918608197987
2003-06-10,68.15799872789127
2003-06-11,68.90612242808649
2003-06-12,69.26154597892287
2003-06-13,68.39282130914081
2003-06-16,69.24668834703888
2003-06-17,70.05481651468587
2003-06-18,70.49826717870275
2003-06-19,69.59721697951649
2003-06-20,69.98614893201122
2003-06-23,68.88067389911889
2003-06-24,68.56539023394261
2003-06-25,68.84309636371128
2003-06-26,68.65927742936692
2003-06-27,68.85360015421189
2003-06-30,67.97112837575276
2003-07-01,66.77926292512221
2003-07-02,67.99599483369654
2003-07-03,68.40090248834181
2003-07-04,68.19570233112528
2003-07-07,69.48610257706429
2003-07-08,69.26948644524008
2003-07-09,68.80846298240623
2003-07-10,68.34340971932723
2003-07-11,68.94430521369198
2003-07-14,69.93980389235732
2003-07-15,69.25332900124639
2003-07-16,69.01219559062258
2003-07-17,68.40432379660773
2003-07-18,68.31501748084948
2003-07-21,67.656347651241
2003-07-22,67.99661253843857
2003-07-23,68.09445447237528
2003-07-24,69.0877439386159
2003-07-25,68.64459842098914
2003-07-28,69.37004703989942
2003-07-29,69.0475070018852
2003-07-30,69.19668562433279
2003-07-31,69.70140834224065
2003-08-01,69.07615971127854
2003-08-04,68.52635800859733
2003-08-05,68.81160396568106
2003-08-06,68.04945167686621
2003-08-07,68.18042307652219
2003-08-08,68.98653001071979
2003-08-11,69.2290559786161
2003-08-12,69.5359624845164
2003-08-13,69.77217046731613
2003-08-14,70.51935534881525
2003-08-15,70.60589408094701
2003-08-18,71.28041019266489
2003-08-19,71.37189242284985
2003-08-20,71.10981603094281
2003-08-21,71.75751665225498
2003-08-22,72.10235628117437
2003-08-25,71.55382181661535
2003-08-26,70.91200334843118
2003-08-27,71.36102037875132
2003-08-28,71.70840560585766
2003-08-29,71.25470017724308
2003-09-01,72.02992839387468
2003-09-02,72.29775286367506
2003-09-03,73.48582337893752
2003-09-04,73.40355252443025
2003-09-05,73.12231360903607
2003-09-08,73.43007401303686
2003-09-09,72.75589842453971
2003-09-10,72.1479648770993
2003-09-11,72.32176326587563
2003-09-12,71.8294704072792
2003-09-15,72.08699016416995
2003-09-16,72.79597877160266
2003-09-17,73.13355561349357
2003-09-18,73.64200615758519
2003-09-19,72.98848044795959
2003-09-22,71.81782163960592
2003-09-23,71.76703717947089
2003-09-24,71.92670871825317
2003-09-25,71.37683827469745
2003-09-26,70.91565464675817
2003-09-29,70.46199708813216
2003-09-30,69.3438395360531
2003-10-01,70.06445723448424
2003-10-02,70.57011349214072
2003-10-03,72.14175405387485
2003-10-06,71.93342391085956
2003-10-07,71.36345687264733
2003-10-08,71.30838347901067
2003-10-09,72.54607813370595
2003-10-10,72.2752512139329
2003-10-13,73.4483757717147
2003-10-14,73.19598518518127
2003-10-15,73.85134793017035
2003-10-16,73.66935286426893
2003-10-17,73.61120651558029
2003-10-20,73.49432822818282
2003-10-21,73.69298027723072
2003-10-22,72.61132683618278
2003-10-23,71.97262442134785
2003-10-24,71.83413524919033
2003-10-27,72.39393608653212
2003-10-28,73.17346409369028
2003-10-29,73.34361792119826
2003-10-30,73.82038221677658
2003-10-31,73.81229029129948
2003-11-03,74.83978556262706
2003-11-04,74.49247534223979
2003-11-05,74.19495506584632
2003-11-06,74.58879829407566
2003-11-07,75.2163623722172
2003-11-10,74.60035450118242
2003-11-11,74.31967586583605
2003-11-12,74.55549520768024
2003-11-13,74.86009894378925
2003-11-14,75.16953913017446
2003-11-17,73.89956492747838
2003-11-18,74.07170979952872
2003-11-19,73.51365797967203
2003-11-20,73.4500361857291
2003-11-21,73.5146821500231
2003-11-24,74.86742036135195
2003-11-25,74.94682205821614
2003-11-26,74.59173284918529
2003-11-27,74.89094396429326
2003-11-28,74.5179565677276
2003-12-01,75.64727118702842
2003-12-02,75.31485809883063
2003-12-03,75.64197786540862
2003-12-04,75.54496260444576
2003-12-05,74.94183850369177
2003-12-08,74.54360308455745
2003-12-09,74.9552602161152
2003-12-10,74.39976211710209
2003-12-11,74.85874182767114
2003-12-12,74.66091171918129
2003-12-15,74.82603792712317
2003-12-16,74.32531097951725
2003-12-17,74.29870598161258
2003-12-18,74.87679006082008
2003-12-19,74.91434860033799
2003-12-22,74.59534081958846
2003-12-23,75.04838809484492
2003-12-24,75.24866785076804
2003-12-25,75.24866785076804
2003-12-26,75.26905997792755
2003-12-29,75.46663678704816
2003-12-30,75.75157979533422
2003-12-31,75.87549368454833
2004-01-01,75.87549368454833
2004-01-02,76.71243619951814
2004-01-05,77.12605712585203
2004-01-06,77.1572893473216
2004-01-07,76.8963230628097
2004-01-08,77.8152977342896
2004-01-09,77.53915255857902
2004-01-12,77.35293029977012
2004-01-13,77.50219477309476
2004-01-14,78.29426367524313
2004-01-15,78.05281336979162
2004-01-16,78.90862373467789
2004-01-19,79.07026846580746
2004-01-20,78.82863454153846
2004-01-21,79.12063390367017
2004-01-22,79.25868994427157
2004-01-23,79.07888385606954
2004-01-26,79.07960990212925
2004-01-27,79.18951198166492
2004-01-28,79.27073921768718
2004-01-29,78.71543672865025
2004-01-30,78.40104509361977
2004-02-02,78.47345439442967
2004-02-03,78.363183085112
2004-02-04,78.13088580497731
2004-02-05,78.12319655090538
2004-02-06,78.47759067938286
2004-02-09,79.43294905329985
2004-02-10,79.57809228399735
2004-02-11,79.62053000094637
2004-02-12,79.6291237552798
2004-02-13,79.53537546919381
2004-02-16,79.63250321042989
2004-02-17,80.39316667627524
2004-02-18,80.46137312457832
2004-02-19,81.49895390880468
2004-02-20,80.96477107296168
2004-02-23,80.93833319200854
2004-02-24,80.17410118799467
2004-02-25,80.61028508596564
2004-02-26,80.7812915752508
2004-02-27,80.69135078262558
2004-03-01,81.58781741389089
2004-03-02,82.0994048761306
2004-03-03,81.75018591195548
2004-03-04,82.04634156140766
2004-03-05,81.80948262409063
2004-03-08,82.05964399690626
2004-03-09,81.24876673995409
2004-03-10,80.96609932718064
2004-03-11,78.8678937105782
2004-03-12,79.16565146971126
2004-03-15,77.7983629098549
2004-03-16,78.10428064484458
2004-03-17,79.29414091633538
2004-03-18,78.1497833582835
2004-03-19,78.57526336233585
2004-03-22,77.13738556818339
2004-03-23,77.28593043404132
2004-03-24,77.19972846860836
2004-03-25,78.0697853312772
2004-03-26,78.33447568003676
2004-03-29,79.05470742150294
2004-03-30,79.0575390651707
2004-03-31,78.92679425815165
2004-04-01,79.82309916392602
2004-04-02,81.09821486252096
2004-04-05,81.60357901782466
2004-04-06,81.1001386885754
2004-04-07,81.19232357473233
2004-04-08,81.5162023528617
2004-04-09,81.5162023528617
2004-04-12,81.65081198003251
2004-04-13,82.08856735302716
2004-04-14,80.78451658867256
2004-04-15,80.78904013324885
2004-04-16,81.2742329224681
2004-04-19,81.58113452386918
2004-04-20,81.98332088496713
2004-04-21,81.298611116764
2004-04-22,81.73190954399644
2004-04-23,82.10464676315314
2004-04-26,82.30867297281227
2004-04-27,82.10450243845685
2004-04-28,80.8595852448829
2004-04-29,80.2044326432149
2004-04-30,79.57704696230792
2004-05-03,79.96095123926668
2004-05-04,80.36611588578833
2004-05-05,80.76492202350524
2004-05-06,79.77501230924767
2004-05-07,79.8651608792674
2004-05-10,77.7486551838604
2004-05-11,78.49531202565036
2004-05-12,77.83502061605277
2004-05-13,78.41808508206522
2004-05-14,77.86502347706676
2004-05-17,76.69065825489726
2004-05-18,77.48605125771313
2004-05-19,78.85177083858619
2004-05-20,78.32221798883168
2004-05-21,78.29020261871754
2004-05-24,78.73210637821265
2004-05-25,78.07032917349363
2004-05-26,78.73701097837655
2004-05-27,79.19314362819367
2004-05-28,78.99571153670956
2004-05-31,79.18187229545961
2004-06-01,78.53590268597614
2004-06-02,78.67246279859751
2004-06-03,78.81816985097812
2004-06-04,79.36726780855042
2004-06-07,79.98478087854315
2004-06-08,80.23915472115029
2004-06-09,80.37134522489305
2004-06-10,80.39568576472757
2004-06-11,80.38158079022232
2004-06-14,79.20192709437639
2004-06-15,79.6850843959118
2004-06-16,80.4387238412857
2004-06-17,80.47351805125176
2004-06-18,80.48370925831074
