Date,EAFE ex ISRAEL GROWTH
2010-10-29,1094.2187784484963
2010-11-01,1097.134602475862
2010-11-02,1096.7398971707653
2010-11-03,1095.6537311697364
2010-11-04,1113.064523283488
2010-11-05,1130.279595837064
2010-11-08,1137.0910602543477
2010-11-09,1139.880826377467
2010-11-10,1136.0889930055955
2010-11-11,1140.793694866005
2010-11-12,1130.0811381310027
2010-11-15,1138.5493607630433
2010-11-16,1119.1053838011958
2010-11-17,1122.4207992317781
2010-11-18,1136.8765636490527
2010-11-19,1129.2414533023539
2010-11-22,1130.79742626055
2010-11-23,1124.1852640133286
2010-11-24,1132.0347219183268
2010-11-25,1138.6407140146619
2010-11-26,1137.4003184155615
2010-11-29,1131.7998285240647
2010-11-30,1130.8958903177377
2010-12-01,1143.8740917158063
2010-12-02,1161.3177006011103
2010-12-03,1159.8050416257483
2010-12-06,1165.0126579622747
2010-12-07,1169.1740863421128
2010-12-08,1169.8834635967567
2010-12-09,1173.9097652391156
2010-12-10,1173.1049836903321
2010-12-13,1174.6652031681758
2010-12-14,1177.9398823234746
2010-12-15,1172.6648476947553
2010-12-16,1178.9962290783938
2010-12-17,1179.0076335457688
2010-12-20,1186.0417391915264
2010-12-21,1197.690278485537
2010-12-22,1202.523211283558
2010-12-23,1206.0557906655345
2010-12-24,1202.6866912310675
2010-12-27,1197.2279930482725
2010-12-28,1202.3533490967009
2010-12-29,1205.6455144672132
2010-12-30,1189.7412218300412
2010-12-31,1183.5499238809514
2011-01-03,1188.3966434645708
2011-01-04,1197.320690704304
2011-01-05,1196.0274048416243
2011-01-06,1206.4338664284999
2011-01-07,1209.8945269241487
2011-01-10,1205.1530973242554
2011-01-11,1213.4786017928775
2011-01-12,1217.5679481714317
2011-01-13,1203.9372240343034
2011-01-14,1197.2191321649655
2011-01-17,1201.1030930584798
2011-01-18,1205.3965465428846
2011-01-19,1194.127665996106
2011-01-20,1172.4076609877825
2011-01-21,1165.5011758968785
2011-01-24,1167.8899352026642
2011-01-25,1167.8554738200626
2011-01-26,1175.9779435129835
2011-01-27,1173.8299706483397
2011-01-28,1167.8719430036704
2011-01-31,1161.612704599316
2011-02-01,1172.624976893544
2011-02-02,1180.6143953939802
2011-02-03,1188.163596445967
2011-02-04,1195.6453009241118
2011-02-07,1203.0636291649207
2011-02-08,1201.0097612992197
2011-02-09,1192.191676403042
2011-02-10,1190.9085725755804
2011-02-11,1197.5760173347924
2011-02-14,1210.6259853077115
2011-02-15,1206.389284813496
2011-02-16,1207.4082576939404
2011-02-17,1210.3689800501734
2011-02-18,1207.2977630364926
2011-02-21,1197.0067715881432
2011-02-22,1187.129812068647
2011-02-23,1173.6100864262553
2011-02-24,1167.2546304106618
2011-02-25,1184.5295888678445
2011-02-28,1190.4368842647027
2011-03-01,1190.064505008029
2011-03-02,1178.4109764565858
2011-03-03,1180.2510227863502
2011-03-04,1176.6969684181547
2011-03-07,1168.551054572716
2011-03-08,1172.5440905903954
2011-03-09,1171.581475575949
2011-03-10,1157.2017976075197
2011-03-11,1147.9933413008623
2011-03-14,1119.076836083065
2011-03-15,1079.737226051821
2011-03-16,1088.4872892817568
2011-03-17,1098.7238833004803
2011-03-18,1099.322721034829
2011-03-21,1111.4447723502287
2011-03-22,1117.7381228973595
2011-03-23,1123.6136052400157
2011-03-24,1129.8994221358291
2011-03-25,1133.99308658556
2011-03-28,1133.6574606059226
2011-03-29,1136.9822077259203
2011-03-30,1151.1269764250526
2011-03-31,1144.178913697641
2011-04-01,1151.258965103784
2011-04-04,1152.5821537152071
2011-04-05,1151.6768853016233
2011-04-06,1146.3919404481403
2011-04-07,1144.5916434594355
2011-04-08,1147.483519220813
2011-04-11,1146.7428441718846
2011-04-12,1127.7569454765564
2011-04-13,1135.8214871833718
2011-04-14,1138.0119885509823
2011-04-15,1141.3272780471273
2011-04-18,1137.574428628551
2011-04-19,1135.8796394198607
2011-04-20,1150.140692995974
2011-04-21,1160.192536595201
2011-04-22,1160.3666247657445
2011-04-25,1157.6575155564542
2011-04-26,1157.2656490589673
2011-04-27,1155.759299337922
2011-04-28,1159.0542127144442
2011-04-29,1161.9191125138593
2011-05-02,1166.3251184949033
2011-05-03,1162.221444865178
2011-05-04,1147.8501385010836
2011-05-05,1155.0478924209692
2011-05-06,1165.2567517824486
2011-05-09,1170.8809342236893
2011-05-10,1175.9634698152936
2011-05-11,1180.272020793349
2011-05-12,1172.1636577278232
2011-05-13,1169.056029935444
2011-05-16,1164.6489983675212
2011-05-17,1156.9051131954457
2011-05-18,1160.4642610646135
2011-05-19,1164.0317399644275
2011-05-20,1166.0767335701162
2011-05-23,1149.555072032867
2011-05-24,1150.2658806600134
2011-05-25,1154.3394695985135
2011-05-26,1161.4670197226787
2011-05-27,1165.1104878649267
2011-05-30,1164.5922311509341
2011-05-31,1171.8382101395575
2011-06-01,1167.2966407954007
2011-06-02,1149.4215882986564
2011-06-03,1140.1619031669436
2011-06-06,1135.411934871865
2011-06-07,1132.400359951177
2011-06-08,1124.0128925988602
2011-06-09,1134.7587106739563
2011-06-10,1128.6312089645553
2011-06-13,1128.3455570676513
2011-06-14,1131.993759313228
2011-06-15,1129.3862799182937
2011-06-16,1121.3609260210444
2011-06-17,1115.6689702947456
2011-06-20,1110.7248186843108
2011-06-21,1123.8922866939981
2011-06-22,1122.1111805484134
2011-06-23,1116.7976357515745
2011-06-24,1122.4659132186603
2011-06-27,1114.9782294251186
2011-06-28,1118.3152359054266
2011-06-29,1136.201594143657
2011-06-30,1144.1217057774904
2011-07-01,1150.4047478613056
2011-07-04,1156.8561142434753
2011-07-05,1159.0646794057084
2011-07-06,1167.0045404883865
2011-07-07,1168.653049845276
2011-07-08,1172.3285671800425
2011-07-11,1169.646086603838
2011-07-12,1160.1776566833648
2011-07-13,1166.0608689141677
2011-07-14,1158.405569912817
2011-07-15,1157.8423367669404
2011-07-18,1147.4703492102356
2011-07-19,1146.8397117340985
2011-07-20,1158.88133799833
2011-07-21,1158.4301307076587
2011-07-22,1168.9294337718104
2011-07-25,1167.944116930713
2011-07-26,1164.387332667798
2011-07-27,1159.8882031372184
2011-07-28,1156.7965915598916
2011-07-29,1146.550965161553
2011-08-01,1153.6139409461098
2011-08-02,1131.3845554808747
2011-08-03,1106.097603238796
2011-08-04,1074.8590722847314
2011-08-05,1047.6688870073035
2011-08-08,1009.8596289753715
2011-08-09,1018.7611180201052
2011-08-10,1005.6700800110829
2011-08-11,1015.1502301454501
2011-08-12,1040.400622140475
2011-08-15,1042.280512124227
2011-08-16,1043.7492104374028
2011-08-17,1045.6410632065715
2011-08-18,1009.6328918401135
2011-08-19,989.3064090264085
2011-08-22,989.1031196114413
2011-08-23,1000.1106928413135
2011-08-24,1003.7141837561645
2011-08-25,1000.3468405664887
2011-08-26,1000.7792974550584
2011-08-29,1005.6083875334577
2011-08-30,1021.3036336213175
2011-08-31,1047.2930443553632
2011-09-01,1058.0642079547852
2011-09-02,1039.9011721436402
2011-09-05,1006.3195544321917
2011-09-06,999.2635742666414
2011-09-07,1026.7915022387065
2011-09-08,1032.5445226410438
2011-09-09,1021.8612249288719
2011-09-12,1002.2277390303127
2011-09-13,1006.5860194925272
2011-09-14,1010.8166891817586
2011-09-15,1020.5778733311228
2011-09-16,1033.9423378286906
2011-09-19,1021.1598919785704
2011-09-20,1028.162343960892
2011-09-21,1018.3459059947334
2011-09-22,979.2243189739881
2011-09-23,978.466025051402
2011-09-26,980.1031942951307
2011-09-27,1014.2965602008842
2011-09-28,1008.3388669478709
2011-09-29,1007.9376060416618
2011-09-30,1002.2449979648713
2011-10-03,990.6249361677588
2011-10-04,965.9395907676412
2011-10-05,982.1906424132776
2011-10-06,1007.5548435987049
2011-10-07,1016.6619941795374
2011-10-10,1024.887737148749
2011-10-11,1029.3647419383765
2011-10-12,1034.7821581286532
2011-10-13,1036.6808690699595
2011-10-14,1034.4246529417067
2011-10-17,1038.249121568469
2011-10-18,1031.4607368952159
2011-10-19,1031.1430556698067
2011-10-20,1018.9780395836765
2011-10-21,1033.97335814726
2011-10-24,1053.1411348485071
2011-10-25,1048.1592024887054
2011-10-26,1051.2922958346662
2011-10-27,1076.6196857829375
2011-10-28,1083.5765438878448
2011-10-31,1061.4174227103438
2011-11-01,1040.3455081161305
2011-11-02,1039.7961600176968
2011-11-03,1053.4575366468034
2011-11-04,1056.2670330574667
2011-11-07,1052.1692388431932
2011-11-08,1055.0808974393944
2011-11-09,1052.8869424539612
2011-11-10,1037.4394682045404
2011-11-11,1052.237426670368
2011-11-14,1050.5307530461714
2011-11-15,1048.8098500817803
2011-11-16,1043.5483322392765
2011-11-17,1035.2141221431673
2011-11-18,1024.1834414454656
2011-11-21,999.4552401210448
2011-11-22,997.6025474172012
2011-11-23,988.9614945226709
2011-11-24,987.9476554787249
2011-11-25,989.9665941757513
2011-11-28,1016.0287600628004
2011-11-29,1028.7915246949353
2011-11-30,1051.6443107083576
2011-12-01,1054.0488926106566
2011-12-02,1061.0610707050082
2011-12-05,1066.3770805402005
2011-12-06,1061.3352099568708
2011-12-07,1066.0808352089202
2011-12-08,1057.4910189015156
2011-12-09,1054.7356914289169
2011-12-12,1051.9902622603552
2011-12-13,1056.242204512923
2011-12-14,1042.647658203386
2011-12-15,1040.8316025767422
2011-12-16,1039.156099002086
2011-12-19,1034.974941227566
2011-12-20,1047.135706782822
2011-12-21,1049.6812850965355
2011-12-22,1052.6228501399983
2011-12-23,1060.8751096311096
2011-12-26,1062.331154242932
2011-12-27,1062.092649917051
2011-12-28,1060.9731978991533
2011-12-29,1067.4682753407376
2011-12-30,1076.24044090658
2012-01-02,1082.3027057791487
2012-01-03,1096.1430364572423
2012-01-04,1104.2324500158393
2012-01-05,1099.3302231521413
2012-01-06,1098.4542730774422
2012-01-09,1098.0355675005492
2012-01-10,1110.6956300096813
2012-01-11,1110.6260585806072
2012-01-12,1103.4255096310167
2012-01-13,1109.0417508256849
2012-01-16,1111.299227214761
2012-01-17,1118.9735388854135
2012-01-18,1120.6594511238209
2012-01-19,1125.5244298038226
2012-01-20,1128.0521608775955
2012-01-23,1127.0542842223279
2012-01-24,1124.3366546249488
2012-01-25,1125.3203738874643
2012-01-26,1132.951852678299
2012-01-27,1128.084125942327
2012-01-30,1119.5589254839574
2012-01-31,1125.2838441377107
2012-02-01,1136.1734183340086
2012-02-02,1140.8840117299824
2012-02-03,1154.5893915167264
2012-02-06,1158.635442566379
2012-02-07,1150.8912598830177
2012-02-08,1152.1447021914607
2012-02-09,1152.0205222524532
2012-02-10,1146.361569537144
2012-02-13,1154.5189083124715
2012-02-14,1153.1245040147983
2012-02-15,1168.5694156421039
2012-02-16,1165.3273996941782
2012-02-17,1166.1278649061662
2012-02-20,1174.8621721414213
2012-02-21,1169.0183903210354
2012-02-22,1165.3169527450589
2012-02-23,1165.2407654265148
2012-02-24,1161.3528245676264
2012-02-27,1162.4053762432154
2012-02-28,1165.8119715019122
2012-02-29,1168.263649888341
2012-03-01,1173.5836623311632
2012-03-02,1176.7793727211676
2012-03-05,1168.77916955167
2012-03-06,1148.969159558093
2012-03-07,1151.9511336531475
2012-03-08,1165.2116714388899
2012-03-09,1176.9101167255387
2012-03-12,1173.1478494398666
2012-03-13,1186.9756898096125
2012-03-14,1190.169492325573
2012-03-15,1196.3830072733876
2012-03-16,1198.8937656629955
2012-03-19,1195.067810122057
2012-03-20,1182.8248389623516
2012-03-21,1180.688505703813
2012-03-22,1175.0858330090543
2012-03-23,1171.8679289000854
2012-03-26,1177.2410999698996
2012-03-27,1181.3749323727
2012-03-28,1176.5158043856804
2012-03-29,1168.634923766243
2012-03-30,1175.0886100395942
2012-04-02,1191.5289900270668
2012-04-03,1181.846671451658
2012-04-04,1165.147017100654
2012-04-05,1168.2724884422707
2012-04-06,1165.7756225020412
2012-04-09,1164.9419784885279
2012-04-10,1146.911086518062
2012-04-11,1147.486320586682
2012-04-12,1161.311647966886
2012-04-13,1156.4972896850943
2012-04-16,1159.6870632607124
2012-04-17,1168.6431214102
2012-04-18,1172.4214380317312
2012-04-19,1169.9424878696923
2012-04-20,1170.2992606249811
2012-04-23,1154.5993818832524
2012-04-24,1156.1713433941632
2012-04-25,1165.9729517253493
2012-04-26,1169.703295805277
2012-04-27,1171.6682030724544
2012-04-30,1171.7693898971634
2012-05-01,1170.7273747653037
2012-05-02,1174.4485940376599
2012-05-03,1175.1359498582426
2012-05-04,1161.6814422734424
2012-05-07,1156.2957030868295
2012-05-08,1144.1420146159585
2012-05-09,1141.4256156878907
2012-05-10,1141.750676554821
2012-05-11,1143.9371304871272
2012-05-14,1134.4819498874676
2012-05-15,1128.7313256636385
2012-05-16,1118.6850681998158
2012-05-17,1116.8247394042423
2012-05-18,1096.3381677026618
2012-05-21,1100.4221993068945
2012-05-22,1116.2181382351164
2012-05-23,1100.1571841831121
2012-05-24,1106.762510644308
2012-05-25,1110.3218208396574
2012-05-28,1113.5520182215273
2012-05-29,1125.0547411501086
2012-05-30,1116.318195813185
2012-05-31,1112.8899434055643
2012-06-01,1091.5976121743079
2012-06-04,1073.154543804778
2012-06-05,1081.5887086885614
2012-06-06,1101.5438026078061
2012-06-07,1113.9045407266044
2012-06-08,1107.4715725236697
2012-06-11,1114.6375828354767
2012-06-12,1119.2272745098296
2012-06-13,1114.7680825343034
2012-06-14,1108.8166996837379
2012-06-15,1114.2155023262972
2012-06-18,1126.216968062068
2012-06-19,1131.5840596895835
2012-06-20,1136.0187542890833
2012-06-21,1132.0962246290678
2012-06-22,1122.6987572873572
2012-06-25,1115.4209678520651
2012-06-26,1114.6728851831517
2012-06-27,1126.1213924549468
2012-06-28,1129.2164038559972
2012-06-29,1143.726913836755
2012-07-02,1160.1406471970536
2012-07-03,1169.9886875817979
2012-07-04,1176.945323058752
2012-07-05,1181.211958217761
2012-07-06,1177.4555972595133
2012-07-09,1167.7303354928836
2012-07-10,1174.5377981196966
2012-07-11,1171.2240811919708
2012-07-12,1160.3165559432755
2012-07-13,1170.7248874970594
2012-07-16,1175.1144382404134
2012-07-17,1174.7373035091098
2012-07-18,1182.1467489383908
2012-07-19,1199.4358289160282
2012-07-20,1192.965886931538
2012-07-23,1168.0841145997888
2012-07-24,1168.5910217335727
2012-07-25,1160.6668953343355
2012-07-26,1175.4068151856075
2012-07-27,1185.4617261681292
2012-07-30,1204.5951240410805
2012-07-31,1198.4347962355355
2012-08-01,1201.0323151883067
2012-08-02,1200.2086100501929
2012-08-03,1202.7226816663617
2012-08-06,1210.2611082652384
2012-08-07,1212.823040204161
2012-08-08,1219.5868372963625
2012-08-09,1228.1742635088265
2012-08-10,1224.446179527416
2012-08-13,1218.9710958308856
2012-08-14,1224.521791515918
2012-08-15,1224.4891541602847
2012-08-16,1225.843482796569
2012-08-17,1232.4093238703733
2012-08-20,1229.1907783614454
2012-08-21,1227.3135309237673
2012-08-22,1215.7702561892802
2012-08-23,1214.013870807393
2012-08-24,1212.4355084956292
2012-08-27,1214.6697661406683
2012-08-28,1205.7618297975746
2012-08-29,1207.0114024204986
2012-08-30,1199.547857563339
2012-08-31,1194.138741875267
2012-09-03,1201.2858658906323
2012-09-04,1190.3007371215149
2012-09-05,1186.4217882753671
2012-09-06,1201.3698224172335
2012-09-07,1204.761312492014
2012-09-10,1202.2084422864755
2012-09-11,1200.3030780077668
2012-09-12,1201.112593068608
2012-09-13,1202.0771208271192
2012-09-14,1207.4890670256332
2012-09-17,1204.3895891252757
2012-09-18,1207.961652635189
2012-09-19,1215.426110288298
2012-09-20,1213.4765657268622
2012-09-21,1216.2701318181892
2012-09-24,1214.4242034338588
2012-09-25,1217.32537825242
2012-09-26,1205.870154923122
2012-09-27,1210.1142012896714
2012-09-28,1200.3502906138706
2012-10-01,1206.9233712510656
2012-10-02,1204.7184111660615
2012-10-03,1201.2579253741583
2012-10-04,1201.480820761647
2012-10-05,1207.5676619086269
2012-10-08,1204.4850459006589
2012-10-09,1200.9072397075083
2012-10-10,1191.6900733652478
2012-10-11,1193.150937741587
2012-10-12,1190.814986498322
2012-10-15,1195.6711449620693
2012-10-16,1202.9444706974439
2012-10-17,1206.2669963199025
2012-10-18,1211.006008146212
2012-10-19,1209.8753691086483
2012-10-22,1202.5473773325655
2012-10-23,1191.5647346941762
2012-10-24,1195.055485283443
2012-10-25,1201.448590796229
2012-10-26,1200.6968620602395
2012-10-29,1198.6606233184386
2012-10-30,1199.2102509439767
2012-10-31,1196.5248436791896
2012-11-01,1204.4080123921897
2012-11-02,1214.4839766794482
2012-11-05,1214.5084157924796
2012-11-06,1216.6935144985878
2012-11-07,1211.49280367912
2012-11-08,1205.9991796149175
2012-11-09,1206.1102146151934
2012-11-12,1201.1844264790789
2012-11-13,1202.9095620508988
2012-11-14,1192.2201379703704
2012-11-15,1181.2144245467782
2012-11-16,1182.7736121263451
2012-11-19,1200.805375942771
2012-11-20,1203.7003310781718
2012-11-21,1203.474284874564
2012-11-22,1211.7411746459184
2012-11-23,1214.8843241240843
2012-11-26,1214.7829841102566
2012-11-27,1220.8474168311554
2012-11-28,1220.5585483863706
2012-11-29,1228.8935110620444
2012-11-30,1227.0474482558557
2012-12-03,1227.0328470375957
2012-12-04,1227.2980056185638
2012-12-05,1227.4748548334758
2012-12-06,1238.2794905565513
2012-12-07,1243.1473393556507
2012-12-10,1246.2491440396477
2012-12-11,1244.1965562616165
2012-12-12,1242.1004520462684
2012-12-13,1236.4092790675084
2012-12-14,1236.345040743379
2012-12-17,1233.690497476061
2012-12-18,1237.334309249352
2012-12-19,1243.8090397465717
2012-12-20,1244.5738869617855
2012-12-21,1240.7985264918566
2012-12-24,1236.6793793710879
2012-12-25,1238.5994846620604
2012-12-26,1237.6147384613269
2012-12-27,1239.7755943012191
2012-12-28,1238.2235134449566
2012-12-31,1240.0018743140636
2013-01-01,1240.0018743140636
2013-01-02,1253.8160811398632
2013-01-03,1266.0252156575125
2013-01-04,1273.580783987552
2013-01-07,1265.0705517014721
2013-01-08,1263.414152988434
2013-01-09,1269.2883203560784
2013-01-10,1261.697559341125
2013-01-11,1255.1115017562613
2013-01-14,1250.4520881271637
2013-01-15,1257.5827870949124
2013-01-16,1257.319791705478
2013-01-17,1257.2146413803587
2013-01-18,1262.9941862587566
2013-01-21,1261.736146281639
2013-01-22,1267.91170094933
2013-01-23,1268.396829110644
2013-01-24,1264.493290365136
2013-01-25,1267.4996438589715
2013-01-28,1264.2205617045593
2013-01-29,1268.891968410181
2013-01-30,1265.0659087952242
2013-01-31,1260.7993243613164
2013-02-01,1261.547734054053
2013-02-04,1259.9966606155997
2013-02-05,1256.2721040238232
2013-02-06,1263.0163713863956
2013-02-07,1266.2143317196576
2013-02-08,1275.465564079211
2013-02-11,1265.0849983053506
2013-02-12,1270.6638222609402
2013-02-13,1274.7929313864515
2013-02-14,1281.7181645714686
2013-02-15,1275.6782218159385
2013-02-18,1278.1429881638837
2013-02-19,1290.895737907987
2013-02-20,1293.9554632283805
2013-02-21,1284.3255259561042
2013-02-22,1297.607009507063
2013-02-25,1296.295561757091
2013-02-26,1294.7633736220728
2013-02-27,1297.2387492803653
2013-02-28,1315.2514725620158
2013-03-01,1315.379148002957
2013-03-04,1314.8897476468128
2013-03-05,1328.9187810394974
2013-03-06,1332.5966493491599
2013-03-07,1328.6775581435927
2013-03-08,1335.6243893191152
2013-03-11,1340.1964598014752
2013-03-12,1340.1326552105447
2013-03-13,1342.88936829829
2013-03-14,1351.314872274539
2013-03-15,1356.706003304338
2013-03-18,1349.2395756234307
2013-03-19,1353.349355858629
2013-03-20,1349.6170493282502
2013-03-21,1347.6836633437904
2013-03-22,1339.6227816991602
2013-03-25,1349.1842952613242
2013-03-26,1351.7727261637149
2013-03-27,1356.720070662326
2013-03-28,1358.6234303439185
2013-03-29,1359.0347502294433
2013-04-01,1353.0817237506647
2013-04-02,1360.5686568621727
2013-04-03,1363.9292486790343
2013-04-04,1347.4286520981566
2013-04-05,1329.522827538089
2013-04-08,1338.1267950369638
2013-04-09,1335.593473139593
2013-04-10,1351.1776712643452
2013-04-11,1364.9914771653664
2013-04-12,1360.908045028968
2013-04-15,1351.3159305485808
2013-04-16,1338.47018196447
2013-04-17,1334.122901226239
2013-04-18,1325.552536236253
2013-04-19,1329.700856743112
2013-04-22,1335.5007074125965
2013-04-23,1356.051556770455
2013-04-24,1369.6076236577653
2013-04-25,1378.5409110485937
2013-04-26,1379.293291503472
2013-04-29,1380.365811767267
2013-04-30,1379.7890280298557
2013-05-01,1376.4915059064028
2013-05-02,1378.8861609782218
2013-05-03,1383.2119989307794
2013-05-06,1386.4986783909992
2013-05-07,1395.0821949795115
2013-05-08,1404.2037703717376
2013-05-09,1404.3390715315068
2013-05-10,1413.7712545421623
2013-05-13,1418.3068659339956
2013-05-14,1420.982595367318
2013-05-15,1437.7133291554674
2013-05-16,1434.225414778251
2013-05-17,1435.7417266568864
2013-05-20,1444.7575351910418
2013-05-21,1443.6549401812458
2013-05-22,1443.1916727284633
2013-05-23,1404.9193028912573
2013-05-24,1403.9643025044404
2013-05-27,1394.104782350944
2013-05-28,1408.3408809215568
2013-05-29,1392.191439878546
2013-05-30,1379.7181609677145
2013-05-31,1374.214039976502
2013-06-03,1357.3598661124977
2013-06-04,1365.0491911014162
2013-06-05,1341.8032050186384
2013-06-06,1325.0461375295076
2013-06-07,1333.021442362579
2013-06-10,1344.7200660677597
2013-06-11,1335.4228534489941
2013-06-12,1336.520678775012
2013-06-13,1323.2702272679776
2013-06-14,1329.5546219320229
2013-06-17,1341.7378753767175
2013-06-18,1335.454156035208
2013-06-19,1344.0842426169156
2013-06-20,1304.1796329766116
2013-06-21,1300.7151123315202
2013-06-24,1281.6056440847346
2013-06-25,1291.5369689977572
2013-06-26,1311.1911114502495
2013-06-27,1325.4004277130932
2013-06-28,1326.8947273200554
2013-07-01,1337.980325742163
2013-07-02,1341.2118436829714
2013-07-03,1338.4482471475358
2013-07-04,1360.6032842928928
2013-07-05,1355.563575478569
2013-07-08,1358.4245000923695
2013-07-09,1376.6331910815009
2013-07-10,1380.1777988519204
2013-07-11,1385.7419949289072
2013-07-12,1382.6900883674655
2013-07-15,1384.221089480912
2013-07-16,1379.5240233587801
2013-07-17,1384.9192383160555
2013-07-18,1388.590578327795
2013-07-19,1384.165652159328
2013-07-22,1387.8624799930644
2013-07-23,1383.076445957615
2013-07-24,1384.4995442776717
2013-07-25,1377.1103755397296
2013-07-26,1369.3367563299657
2013-07-29,1360.930046377092
2013-07-30,1366.7112792274802
2013-07-31,1360.378727884064
2013-08-01,1380.2796186501082
2013-08-02,1394.8017565217492
2013-08-05,1395.6447484656849
2013-08-06,1398.427334136861
2013-08-07,1384.8572076994594
2013-08-08,1383.5973933397038
2013-08-09,1388.9052956870269
2013-08-12,1389.4802642688835
2013-08-13,1398.3027212018935
2013-08-14,1406.1951607521069
2013-08-15,1389.9232392827396
2013-08-16,1387.3351461877598
2013-08-19,1384.8808722602537
2013-08-20,1369.1355341053018
2013-08-21,1363.2316957503317
2013-08-22,1367.3304407336648
2013-08-23,1376.0270790674315
2013-08-26,1377.6453530988942
2013-08-27,1362.9175822034601
2013-08-28,1349.1273436276326
2013-08-29,1358.0754659967524
2013-08-30,1352.013461331737
2013-09-02,1371.3707238833683
2013-09-03,1376.824724808445
2013-09-04,1378.7021581682397
2013-09-05,1383.6975254457454
2013-09-06,1386.8910309013454
2013-09-09,1387.6429839196526
2013-09-10,1400.9807583068011
2013-09-11,1405.1086082949485
2013-09-12,1404.419644246859
2013-09-13,1407.7836718945211
2013-09-16,1415.6700526410268
2013-09-17,1408.4367163534325
2013-09-18,1418.1695068142956
2013-09-19,1426.1720612898148
2013-09-20,1424.5191755241551
2013-09-23,1423.1900831403518
2013-09-24,1420.533217706744
2013-09-25,1418.5069604184089
2013-09-26,1423.4089503430876
2013-09-27,1420.3254576122984
2013-09-30,1408.5644936918964
2013-10-01,1413.4725163084101
2013-10-02,1399.9656799809277
2013-10-03,1396.882463259103
2013-10-04,1392.9356199000636
2013-10-07,1385.7638985782303
2013-10-08,1378.5496475840125
2013-10-09,1376.7414200287428
2013-10-10,1390.3281702967934
2013-10-11,1400.2395695487987
2013-10-14,1399.8956786135195
2013-10-15,1409.5777240291302
