Date,EMU GROWTH
1998-12-31,99.99999999999999
1999-01-29,102.80271857742822
1999-02-26,99.94954761238245
1999-03-31,97.95603727283789
1999-04-30,99.38024691227268
1999-05-31,97.17427255323636
1999-06-30,100.27820053249734
1999-07-30,94.51321610836422
1999-08-31,98.66521556327307
1999-09-30,98.63679263187097
1999-10-29,104.8523466943429
1999-11-30,118.23684789186451
1999-12-31,138.89119135976165
2000-01-31,137.70043063753602
2000-02-29,155.94369374921075
2000-03-31,156.22262383761677
2000-04-28,151.95341411019405
2000-05-31,144.074725808833
2000-06-30,141.35825772586688
2000-07-31,137.01863241424897
2000-08-31,136.6144751837137
2000-09-29,129.59337768155515
2000-10-31,132.82475412508197
2000-11-30,120.59258086486744
2000-12-29,117.99786643979083
2001-01-01,117.99786643979083
2001-01-02,115.19261732345426
2001-01-03,113.24680094033629
2001-01-04,116.68580696754306
2001-01-05,116.02333615521097
2001-01-08,114.95236497463917
2001-01-09,113.59876966181407
2001-01-10,113.31722056343823
2001-01-11,115.94027963847043
2001-01-12,118.49328105542892
2001-01-15,118.03907618984026
2001-01-16,116.11998641098695
2001-01-17,119.67200795886913
2001-01-18,119.47894791736309
2001-01-19,119.15773468505715
2001-01-22,118.73043342775513
2001-01-23,118.26670365835557
2001-01-24,119.11445896549502
2001-01-25,118.58475446951788
2001-01-26,118.09358923616969
2001-01-29,117.8353293111895
2001-01-30,117.33340714992069
2001-01-31,118.89678594460536
2001-02-01,117.11444282694168
2001-02-02,115.4111669709124
2001-02-05,114.54518055523502
2001-02-06,115.4773712592127
2001-02-07,112.94027065744406
2001-02-08,113.2058380258568
2001-02-09,110.36232184610144
2001-02-12,111.82218864895118
2001-02-13,111.19834656635935
2001-02-14,107.88851250792658
2001-02-15,110.68487504623737
2001-02-16,107.6975375880815
2001-02-19,107.0751725926637
2001-02-20,106.22633979720509
2001-02-21,104.3531735339747
2001-02-22,103.13086384016793
2001-02-23,99.94774479452505
2001-02-26,102.21477294345208
2001-02-27,102.72575188729392
2001-02-28,102.40131335744847
2001-03-01,100.94818928573646
2001-03-02,101.218564382883
2001-03-05,102.77353413841496
2001-03-06,104.88847694551053
2001-03-07,104.70297746044723
2001-03-08,102.94752948234536
2001-03-09,101.24879327689165
2001-03-12,97.91258608280121
2001-03-13,97.59396490241377
2001-03-14,96.39161171585322
2001-03-15,98.55668780364869
2001-03-16,95.99371040169656
2001-03-19,95.43379650292444
2001-03-20,97.66591620724623
2001-03-21,95.17009261497263
2001-03-22,91.26705577354191
2001-03-23,94.90445235814488
2001-03-26,98.34782013092529
2001-03-27,99.96600247752258
2001-03-28,98.09170358314054
2001-03-29,97.88817138779366
2001-03-30,98.12109553788511
2001-04-02,97.87297217304584
2001-04-03,93.88777810535953
2001-04-04,94.89571112635738
2001-04-05,98.02011756306666
2001-04-06,97.36217283821902
2001-04-09,98.25100199123767
2001-04-10,100.76726005480892
2001-04-11,101.34815675241019
2001-04-12,101.35598383451398
2001-04-13,101.35598383451398
2001-04-16,101.35598383451405
2001-04-17,100.25997769289299
2001-04-18,104.63401360801426
2001-04-19,104.49662144099905
2001-04-20,103.73860342768754
2001-04-23,101.9193606467292
2001-04-24,102.42028686741925
2001-04-25,102.17055644024514
2001-04-26,103.47073005936122
2001-04-27,105.24700154028154
2001-04-30,107.29715059536115
2001-05-01,107.33100674276342
2001-05-02,106.67029382737942
2001-05-03,104.23126418393879
2001-05-04,104.37529249448687
2001-05-07,104.67238857892865
2001-05-08,104.60340101869039
2001-05-09,103.69047562579311
2001-05-10,105.86155386037015
2001-05-11,104.89655036173764
2001-05-14,103.40110630281889
2001-05-15,103.97208854739301
2001-05-16,103.51931220614988
2001-05-17,104.95798926574805
2001-05-18,105.40117157618101
2001-05-21,105.71355628912588
2001-05-22,106.86398800515708
2001-05-23,105.7874273324159
2001-05-24,106.12845727077308
2001-05-25,104.69657108804168
2001-05-28,105.03563644262952
2001-05-29,103.89308551623874
2001-05-30,101.68145761423504
2001-05-31,102.06190580677469
2001-06-01,101.6231028495761
2001-06-04,102.12183781555422
2001-06-05,103.86255620910397
2001-06-06,103.50678401966482
2001-06-07,103.07693033038241
2001-06-08,103.25833989786595
2001-06-11,102.35949639290236
2001-06-12,98.22372611767696
2001-06-13,99.27703699649902
2001-06-14,97.53860326210203
2001-06-15,96.05297624106738
2001-06-18,95.09623708251786
2001-06-19,95.7336451581214
2001-06-20,94.99192032970669
2001-06-21,94.71998351689129
2001-06-22,95.52717515018811
2001-06-25,95.22286695522753
2001-06-26,93.90728565446464
2001-06-27,93.54427539204106
2001-06-28,95.33268723201664
2001-06-29,96.73036115391399
2001-07-02,98.09208999946344
2001-07-03,96.6966987934902
2001-07-04,95.42661030628267
2001-07-05,94.27550710256273
2001-07-06,91.64461578784767
2001-07-09,91.75332824612828
2001-07-10,91.10757382668929
2001-07-11,89.8680136983899
2001-07-12,91.04171470696207
2001-07-13,91.26132003043728
2001-07-16,90.61889971332127
2001-07-17,89.99747735454827
2001-07-18,88.50776007385588
2001-07-19,91.05534232427559
2001-07-20,89.67970689078443
2001-07-23,90.46643583999403
2001-07-24,89.53164049736837
2001-07-25,88.02727984131171
2001-07-26,89.04227916192632
2001-07-27,90.94594103628309
2001-07-30,92.363854430553
