Date,WORLD ex ISRAEL GROWTH
2011-08-05,1030.6831689637038
2011-08-08,977.8748038558421
2011-08-09,1005.6321591341174
2011-08-10,982.0732047281286
2011-08-11,1006.4545430301074
2011-08-12,1024.4074498078503
2011-08-15,1026.1824493245895
2011-08-16,1022.8792279660812
2011-08-17,1020.5915577828824
2011-08-18,982.345858514292
2011-08-19,961.4726678722106
2011-08-22,964.0119853176121
2011-08-23,987.7448036721916
2011-08-24,994.2178580507816
2011-08-25,986.0952802343081
2011-08-26,996.9045249611443
2011-08-29,1007.388618848417
2011-08-30,1021.2995683684038
2011-08-31,1036.4676334087594
2011-09-01,1041.3163350765606
2011-09-02,1021.5990904322715
2011-09-05,1010.2705792150985
2011-09-06,1008.0851152666597
2011-09-07,1035.4100045946454
2011-09-08,1034.564514621792
2011-09-09,1025.5832389769341
2011-09-12,1023.5962778410757
2011-09-13,1028.9541069959475
2011-09-14,1039.9062181695256
2011-09-15,1045.466166180697
2011-09-16,1056.7267031486717
2011-09-19,1054.558934637055
2011-09-20,1051.3690543095054
2011-09-21,1031.8250870240263
2011-09-22,1002.7490008691874
2011-09-23,1002.5036433595878
2011-09-26,1016.3383635573724
2011-09-27,1031.3888015379544
2011-09-28,1016.8710631311521
2011-09-29,1014.2796370587132
2011-09-30,1006.5588482107877
2011-10-03,991.2050837864085
2011-10-04,991.5521595511768
2011-10-05,1010.2855323211826
2011-10-06,1029.7145854882303
2011-10-07,1025.443767454159
2011-10-10,1040.1296529674098
2011-10-11,1045.585355786815
2011-10-12,1046.329782309433
2011-10-13,1051.180328735208
2011-10-14,1056.045716907317
2011-10-17,1050.2743676327054
2011-10-18,1060.5832043784378
2011-10-19,1044.9608925768644
2011-10-20,1044.6883030127124
2011-10-21,1054.674168646574
2011-10-24,1074.2471452940672
2011-10-25,1059.012921944937
2011-10-26,1068.2225802665096
2011-10-27,1085.7729631264167
2011-10-28,1089.539074310056
2011-10-31,1075.7549826356947
2011-11-01,1062.3798875157904
2011-11-02,1066.0982957739313
2011-11-03,1087.1296490046814
2011-11-04,1085.0187629624295
2011-11-07,1086.8010206673164
2011-11-08,1092.2155345557076
2011-11-09,1078.1385604627208
2011-11-10,1074.3055072731804
2011-11-11,1086.8126411458663
2011-11-14,1086.0919708788017
2011-11-15,1094.2794326228486
2011-11-16,1082.4664268355623
2011-11-17,1066.7365544306708
2011-11-18,1059.9079562291736
2011-11-21,1040.205770324415
2011-11-22,1037.684966723314
2011-11-23,1026.705709271694
2011-11-24,1027.028458284211
2011-11-25,1028.0751634589053
2011-11-28,1054.8140063061512
2011-11-29,1061.8331206340765
2011-11-30,1091.4386612080955
2011-12-01,1091.9979294611323
2011-12-02,1095.376179263621
2011-12-05,1101.2696314677833
2011-12-06,1102.2206751957576
2011-12-07,1103.7324362342636
2011-12-08,1091.9746908650393
2011-12-09,1097.5350098101605
2011-12-12,1095.0300869361781
2011-12-13,1095.362373012423
2011-12-14,1085.2828453789928
2011-12-15,1082.9684855856863
2011-12-16,1082.6877820242203
2011-12-19,1075.8606288169196
2011-12-20,1095.3339042032471
2011-12-21,1097.3047453248648
2011-12-22,1101.7318472318855
2011-12-23,1112.1948940241691
2011-12-26,1112.8355569693213
2011-12-27,1112.2867013291846
2011-12-28,1109.1031218214612
2011-12-29,1119.896425521127
2011-12-30,1119.110470031716
2012-01-02,1121.7776160340989
2012-01-03,1134.849886640216
2012-01-04,1146.0438702176102
2012-01-05,1151.4945887240376
2012-01-06,1154.2876148652974
2012-01-09,1153.0856691046604
2012-01-10,1162.869038097889
2012-01-11,1167.2196082418468
2012-01-12,1160.3027446396238
2012-01-13,1166.6031177335421
2012-01-16,1167.7189767567097
2012-01-17,1171.5842439396117
2012-01-18,1175.8958612701288
2012-01-19,1178.4236179057907
2012-01-20,1176.2210357487766
2012-01-23,1171.0193232461104
2012-01-24,1172.8843313756295
2012-01-25,1183.4801167117419
2012-01-26,1174.7749022843566
2012-01-27,1174.1940981384503
2012-01-30,1170.554565188212
2012-01-31,1175.0858530470427
2012-02-01,1180.0935941848616
2012-02-02,1185.3667851202588
2012-02-03,1203.024528106057
2012-02-06,1206.8577881572182
2012-02-07,1195.6317142481062
2012-02-08,1196.6117726590153
2012-02-09,1196.4738710691227
2012-02-10,1195.0348394329797
2012-02-13,1201.9573497184372
2012-02-14,1206.3020653578267
2012-02-15,1213.3195129206308
2012-02-16,1220.208788315641
2012-02-17,1213.9026033920215
2012-02-20,1212.5351172130984
2012-02-21,1211.0782464136696
2012-02-22,1210.4625649375457
2012-02-23,1210.0812901660504
2012-02-24,1202.1802169461228
2012-02-27,1206.0744761151211
2012-02-28,1209.1316744872013
2012-02-29,1209.7522111907242
2012-03-01,1218.8760163938412
2012-03-02,1224.4926770264256
2012-03-05,1214.676275682619
2012-03-06,1201.1891234117518
2012-03-07,1206.9720107840208
2012-03-08,1213.3558893295105
2012-03-09,1229.6574829958865
2012-03-12,1225.0692443252458
2012-03-13,1244.1887063734036
2012-03-14,1249.2684169945987
2012-03-15,1253.0888497391013
2012-03-16,1249.7407545902163
2012-03-19,1247.947398812273
2012-03-20,1240.778895308062
2012-03-21,1241.2322732716775
2012-03-22,1233.7213386959504
2012-03-23,1230.7362694361268
2012-03-26,1240.1813755501657
2012-03-27,1240.5841297571465
2012-03-28,1236.175470734974
2012-03-29,1232.143107093713
2012-03-30,1234.7366423327635
2012-04-02,1250.0246935779337
2012-04-03,1242.0090172379826
2012-04-04,1237.8011702362573
2012-04-05,1243.9053017000183
2012-04-06,1242.8046977585957
2012-04-09,1234.4699209479754
2012-04-10,1213.906917134197
2012-04-11,1217.2080785763637
2012-04-12,1230.7301715650904
2012-04-13,1225.2587794163944
2012-04-16,1223.2488296960137
2012-04-17,1235.6672677005267
2012-04-18,1236.2385960933796
2012-04-19,1228.6053925211506
2012-04-20,1225.4422363043589
2012-04-23,1215.4513580205182
2012-04-24,1211.639148156335
2012-04-25,1230.8140589072639
2012-04-26,1234.5711287102354
2012-04-27,1237.828294094077
2012-04-30,1235.7223495487872
2012-05-01,1238.1559440750445
2012-05-02,1243.2301148711558
2012-05-03,1236.4704982680155
2012-05-04,1219.2379156511913
2012-05-07,1220.294882019018
2012-05-08,1213.7971095060648
2012-05-09,1212.4717346447528
2012-05-10,1211.016589163039
2012-05-11,1211.8881730798737
2012-05-14,1204.9749977363126
2012-05-15,1202.1068197140962
2012-05-16,1196.4637744750155
2012-05-17,1185.1966255910677
2012-05-18,1169.8258838062475
2012-05-21,1183.6986055298416
2012-05-22,1191.8079419257367
2012-05-23,1197.889280793039
2012-05-24,1200.397774823415
2012-05-25,1204.4225783553572
2012-05-28,1204.3851828540205
2012-05-29,1217.9200416084784
2012-05-30,1212.217526083221
2012-05-31,1208.9350615967846
2012-06-01,1180.6321189351802
2012-06-04,1166.601147547444
2012-06-05,1176.3937870062537
2012-06-06,1198.5990867040416
2012-06-07,1198.9210171822476
2012-06-08,1206.0390878860605
2012-06-11,1196.7011224947994
2012-06-12,1209.8500627560193
2012-06-13,1195.1728595091577
2012-06-14,1196.6688568263778
2012-06-15,1205.255690423865
2012-06-18,1217.4777938441773
2012-06-19,1222.319413198946
2012-06-20,1221.0606066816024
2012-06-21,1206.213027282315
2012-06-22,1211.485456100326
2012-06-25,1200.2867001315926
2012-06-26,1203.8870917172108
2012-06-27,1214.7683328180146
2012-06-28,1213.991706005516
2012-06-29,1225.081251703206
2012-07-02,1240.6121513347216
2012-07-03,1251.3923645531897
2012-07-04,1260.3913636761429
2012-07-05,1268.5084544913245
2012-07-06,1262.4470863334739
2012-07-09,1257.3702352079877
2012-07-10,1255.8861155823904
2012-07-11,1252.4792803622163
2012-07-12,1247.232743838316
2012-07-13,1259.5279691363678
2012-07-16,1259.3961985183453
2012-07-17,1265.1978940402787
2012-07-18,1271.413905362179
2012-07-19,1285.4150542169934
2012-07-20,1279.8044462430157
2012-07-23,1264.296400743683
2012-07-24,1259.522521085051
2012-07-25,1253.059905445116
2012-07-26,1261.6266929656204
2012-07-27,1276.7440861398984
2012-07-30,1292.7124788762933
2012-07-31,1281.4744574760152
2012-08-01,1280.5797489775666
2012-08-02,1284.7272473621686
2012-08-03,1289.195777107029
2012-08-06,1290.4821068104109
2012-08-07,1297.2882989103653
2012-08-08,1303.1811319962255
2012-08-09,1311.402166617592
2012-08-10,1310.8161500992521
2012-08-13,1305.6775476997009
2012-08-14,1310.3578252264792
2012-08-15,1315.386573270827
2012-08-16,1318.2374797634411
2012-08-17,1328.3262846828816
2012-08-20,1323.6041619039497
2012-08-21,1311.7539464791587
2012-08-22,1308.7022925881888
2012-08-23,1295.073126773893
2012-08-24,1302.846557120194
2012-08-27,1303.85048379748
2012-08-28,1296.3071390511568
2012-08-29,1299.869584603686
2012-08-30,1291.299406150111
2012-08-31,1287.3993831632736
2012-09-03,1291.829590872545
2012-09-04,1288.0988293946596
2012-09-05,1282.5986020548119
2012-09-06,1302.984584437594
2012-09-07,1298.314674310737
2012-09-10,1292.3952146464012
2012-09-11,1289.8827132712763
2012-09-12,1289.8021212032334
2012-09-13,1300.7904549220405
2012-09-14,1294.4095682842749
2012-09-17,1292.062233545408
2012-09-18,1297.2193010486274
2012-09-19,1301.8057387467938
2012-09-20,1304.8155655300113
2012-09-21,1303.4932882507921
2012-09-24,1303.2965189399179
2012-09-25,1293.0311482566892
2012-09-26,1290.090566603838
2012-09-27,1299.719871070111
2012-09-28,1291.7975417204173
2012-10-01,1294.0055100884917
2012-10-02,1291.5199814588343
2012-10-03,1294.907778316332
2012-10-04,1293.5770142891859
2012-10-05,1291.935670902488
2012-10-08,1292.3297783048383
2012-10-09,1285.215567844649
2012-10-10,1277.143361500738
2012-10-11,1275.5204070569735
2012-10-12,1272.7115043313656
2012-10-15,1281.8711341594615
2012-10-16,1288.6938823558976
2012-10-17,1284.676889842298
2012-10-18,1283.43030212343
2012-10-19,1272.859069900611
2012-10-22,1268.9764334615888
2012-10-23,1260.4970340469388
2012-10-24,1259.259919746879
2012-10-25,1263.6057651610088
2012-10-26,1265.2119686884348
2012-10-29,1265.8475018344116
2012-10-30,1262.3134254429797
2012-10-31,1262.6667589663077
2012-11-01,1276.127940261325
2012-11-02,1278.2131932691334
2012-11-05,1284.4696438171168
2012-11-06,1289.0997257222705
2012-11-07,1275.0790842183167
2012-11-08,1264.3285861423713
2012-11-09,1267.2870907219615
2012-11-12,1265.5588111753698
2012-11-13,1264.2575744822125
2012-11-14,1248.1591028808834
2012-11-15,1238.082824492805
2012-11-16,1247.535046055116
2012-11-19,1265.6438298168543
2012-11-20,1268.088879656031
2012-11-21,1268.9781731821333
2012-11-22,1268.9925900621392
2012-11-23,1276.107646320603
2012-11-26,1274.690128990243
2012-11-27,1276.0959198715027
2012-11-28,1282.8087414595605
2012-11-29,1286.8952615255328
2012-11-30,1284.3299744208575
2012-12-03,1276.913245351292
2012-12-04,1274.5697029888954
2012-12-05,1273.005287473841
2012-12-06,1285.4970408231886
2012-12-07,1291.8020594105662
2012-12-10,1294.0632282702945
2012-12-11,1293.7719002380131
2012-12-12,1289.889633514369
2012-12-13,1280.0894623594259
2012-12-14,1274.9174337993759
2012-12-17,1278.845395591886
2012-12-18,1285.4518794685114
2012-12-19,1281.2318311029717
2012-12-20,1285.1772163585426
2012-12-21,1281.2062529776492
2012-12-24,1277.2313275391175
2012-12-25,1278.0769088876966
2012-12-26,1270.7204870144765
2012-12-27,1272.1672206501069
2012-12-28,1264.2288516118783
2012-12-31,1280.23005479543
2013-01-01,1280.23005479543
2013-01-02,1301.7462771519777
2013-01-03,1313.1866457776316
2013-01-04,1321.7617224941555
2013-01-07,1313.1292166072517
2013-01-08,1312.9095738464332
2013-01-09,1319.5842072373218
2013-01-10,1311.276631871486
2013-01-11,1301.7314894320027
2013-01-14,1296.3717945632131
2013-01-15,1300.6561549213309
2013-01-16,1303.6019528459265
2013-01-17,1304.5344330010025
2013-01-18,1312.9581360376098
2013-01-21,1311.4428200854102
2013-01-22,1318.1045685856138
2013-01-23,1320.4164744283858
2013-01-24,1310.908909092894
2013-01-25,1309.6224740565997
2013-01-28,1307.7035596043338
2013-01-29,1310.4272489288026
2013-01-30,1301.2142127675033
2013-01-31,1297.3874469759974
2013-02-01,1298.1841568583661
2013-02-04,1296.1708055533488
2013-02-05,1304.30792015735
2013-02-06,1306.6422241110397
2013-02-07,1316.6651110040827
2013-02-08,1326.5887111238812
2013-02-11,1319.6848527185728
2013-02-12,1316.8093755099096
2013-02-13,1320.5454205313636
2013-02-14,1329.6420033378486
2013-02-15,1325.8327071632887
2013-02-18,1326.650015067978
2013-02-19,1336.0295879381708
2013-02-20,1326.390085826866
2013-02-21,1325.31475105945
2013-02-22,1341.1856221901937
2013-02-25,1325.6508036529813
2013-02-26,1337.5807133051724
2013-02-27,1345.652421556425
2013-02-28,1355.765207431453
2013-03-01,1362.6160500927244
2013-03-04,1363.3436512631586
2013-03-05,1376.3669675419585
2013-03-06,1379.7800817403265
2013-03-07,1374.4312192877967
2013-03-08,1387.3745719466374
2013-03-11,1389.671567527308
2013-03-12,1387.0458171557877
2013-03-13,1393.3777751937757
2013-03-14,1399.2272411121612
2013-03-15,1394.6787637059324
2013-03-18,1393.9294533713107
2013-03-19,1397.60783569812
2013-03-20,1397.8744634736613
2013-03-21,1391.9238531557564
2013-03-22,1389.912569391552
2013-03-25,1398.5166165896
2013-03-26,1407.5191340866238
2013-03-27,1415.1477253650396
2013-03-28,1415.994441502786
2013-03-29,1416.175832970705
2013-04-01,1407.5898210320863
2013-04-02,1415.6304136734154
2013-04-03,1407.699740459934
2013-04-04,1401.9106151038068
2013-04-05,1379.2886560773672
2013-04-08,1388.8551040934672
2013-04-09,1387.6611171243048
2013-04-10,1402.58172291488
2013-04-11,1409.8171365473202
2013-04-12,1407.2671392849927
2013-04-15,1382.8921468451672
2013-04-16,1386.492648267825
2013-04-17,1377.4394936121519
2013-04-18,1364.121388117304
2013-04-19,1371.7458689050582
2013-04-22,1381.335363450785
2013-04-23,1398.1268730928778
2013-04-24,1405.7804514083414
2013-04-25,1413.9163565924846
2013-04-26,1410.570661129302
2013-04-29,1412.6518868986116
2013-04-30,1411.8743544094032
2013-05-01,1403.3977426397203
2013-05-02,1419.875087540683
2013-05-03,1427.7354956486067
2013-05-06,1434.596344956062
2013-05-07,1440.1931456984191
2013-05-08,1443.6370758172718
2013-05-09,1446.9576835839466
2013-05-10,1462.9960832749891
2013-05-13,1463.5100328239857
2013-05-14,1471.701388636824
2013-05-15,1488.7237980682698
2013-05-16,1478.955372394875
2013-05-17,1493.4065725281032
2013-05-20,1493.7631518755077
2013-05-21,1493.932009844792
2013-05-22,1485.4510747040983
2013-05-23,1463.80211385103
2013-05-24,1461.308547220483
2013-05-27,1456.7089967567756
2013-05-28,1472.8879289958204
2013-05-29,1451.8169449867844
2013-05-30,1444.733253810623
2013-05-31,1437.6222882774484
2013-06-03,1427.7154645890112
2013-06-04,1423.3532980846862
2013-06-05,1400.4644208433047
2013-06-06,1393.2261472122323
2013-06-07,1406.2412431700188
2013-06-10,1412.2741176025968
2013-06-11,1394.5855722601673
2013-06-12,1383.5591590082372
2013-06-13,1392.1520195406763
2013-06-14,1388.475440424896
2013-06-17,1399.1673743861547
2013-06-18,1400.5374406339245
2013-06-19,1393.4390174918651
2013-06-20,1368.1751905515396
2013-06-21,1368.3094296360455
2013-06-24,1352.8255327684135
2013-06-25,1365.7069648366494
2013-06-26,1386.280295455766
2013-06-27,1396.9329480684748
2013-06-28,1395.6212876851298
2013-07-01,1404.5937371969399
2013-07-02,1406.275659161368
2013-07-03,1410.6913361685922
2013-07-04,1424.3293418505805
2013-07-05,1434.2523683055724
2013-07-08,1437.538563782046
2013-07-09,1456.6098566995267
2013-07-10,1454.474223349404
2013-07-11,1457.5516375326558
2013-07-12,1458.2000104758265
2013-07-15,1459.9583761297777
2013-07-16,1449.0904736095736
2013-07-17,1457.0791983557347
2013-07-18,1462.7573858765647
2013-07-19,1459.4402314938075
2013-07-22,1459.0117817242592
2013-07-23,1452.454762853181
2013-07-24,1450.22079535273
2013-07-25,1451.3018539441773
2013-07-26,1446.273011312678
2013-07-29,1440.342056713102
2013-07-30,1444.3997105786912
2013-07-31,1439.486005236243
2013-08-01,1463.1390013796492
2013-08-02,1468.0695745893831
2013-08-05,1471.465682803592
2013-08-06,1462.351989233379
2013-08-07,1451.6207027057876
2013-08-08,1450.9770646782865
2013-08-09,1452.8057518521803
2013-08-12,1456.6792776217658
2013-08-13,1467.557458924199
2013-08-14,1464.4201165683785
2013-08-15,1447.2101380798392
2013-08-16,1439.539787604857
2013-08-19,1433.693447165394
2013-08-20,1425.7514479887159
2013-08-21,1422.2894861395873
2013-08-22,1433.5712744626535
2013-08-23,1435.1971275982803
2013-08-26,1437.0853645585653
2013-08-27,1415.5149792881416
2013-08-28,1415.8270112110058
2013-08-29,1430.226799231344
2013-08-30,1425.9432198716
2013-09-02,1434.1907350653705
2013-09-03,1444.943385495411
2013-09-04,1450.7127662506769
2013-09-05,1459.8073161580098
2013-09-06,1459.7630669349576
2013-09-09,1463.0424784909899
2013-09-10,1473.1283382719698
2013-09-11,1474.9730026033658
2013-09-12,1472.0650279338442
2013-09-13,1477.8098775429137
2013-09-16,1478.6737091350742
2013-09-17,1480.0912066537726
2013-09-18,1495.1064492088392
2013-09-19,1486.7816028689367
2013-09-20,1482.4576663546793
2013-09-23,1479.2753883035568
2013-09-24,1477.2714678087984
2013-09-25,1472.0680620562396
2013-09-26,1481.081739335725
2013-09-27,1473.276607533401
2013-09-30,1463.7922876545879
2013-10-01,1474.5528208680157
2013-10-02,1463.511127666444
2013-10-03,1452.0148676484548
2013-10-04,1458.3143898423339
2013-10-07,1449.6485307886323
2013-10-08,1432.4493312105951
2013-10-09,1435.4472339163408
2013-10-10,1459.2082639428527
2013-10-11,1465.9983121580453
2013-10-14,1468.5572772561848
2013-10-15,1472.7440066364288
2013-10-16,1485.0135535042205
