Date,EUROPE SMALL CAP VALUE WEIGHTED
1997-04-17,1321.076234007874
1997-04-18,1323.7297953220332
1997-04-21,1330.4198372602605
1997-04-22,1324.946443755951
1997-04-23,1326.092390867949
1997-04-24,1325.0209995849873
1997-04-25,1317.410778100732
1997-04-28,1314.8074924032046
1997-04-29,1318.0287267936799
1997-04-30,1316.3311817592128
1997-05-01,1323.640036521204
1997-05-02,1321.2520265340768
1997-05-05,1322.7504918979919
1997-05-06,1333.560286756837
1997-05-07,1338.6608098389224
1997-05-08,1342.3539443999448
1997-05-09,1352.85478781048
1997-05-12,1353.5743499287937
1997-05-13,1362.0746616198214
1997-05-14,1364.2434345847523
1997-05-15,1368.057437230334
1997-05-16,1374.1719676817802
1997-05-19,1367.6807708970773
1997-05-20,1375.2322145782591
1997-05-21,1380.3181206044246
1997-05-22,1378.0306403513332
1997-05-23,1381.8395027703266
1997-05-26,1381.6777116149394
1997-05-27,1374.4637352875702
1997-05-28,1373.051407588317
1997-05-29,1373.08521269976
1997-05-30,1364.2080858347738
1997-06-02,1353.3968878691753
1997-06-03,1357.6114654222683
1997-06-04,1358.1351921974115
1997-06-05,1363.2277418616582
1997-06-06,1365.9439006907257
1997-06-09,1379.9215451156238
1997-06-10,1375.3840736481145
1997-06-11,1378.1229333722797
1997-06-12,1380.2295077563617
1997-06-13,1378.4606135877689
1997-06-16,1383.8510214697767
1997-06-17,1377.8732864668802
1997-06-18,1380.3791044495997
1997-06-19,1385.6502057192606
1997-06-20,1385.3632309646289
1997-06-23,1392.3652873816743
1997-06-24,1389.3381046772652
1997-06-25,1397.3073039109581
1997-06-26,1393.1072614652442
1997-06-27,1387.787262787842
1997-06-30,1385.5856424792184
1997-07-01,1391.4188182792725
1997-07-02,1388.6796982011047
1997-07-03,1402.183524447081
1997-07-04,1403.661130648359
1997-07-07,1413.6590590543017
1997-07-08,1408.4111207605836
1997-07-09,1408.0157865710335
1997-07-10,1409.0929911177927
1997-07-11,1405.6740384903492
1997-07-14,1398.3327740912198
1997-07-15,1392.2200250966787
1997-07-16,1400.9741588289028
1997-07-17,1406.3331755841023
1997-07-18,1402.4391417630675
1997-07-21,1392.9519538803434
1997-07-22,1390.6535422346494
1997-07-23,1391.5198220340108
1997-07-24,1384.9359267996558
1997-07-25,1379.8691021589789
1997-07-28,1372.6668843080458
1997-07-29,1376.6266501256682
1997-07-30,1377.101697651451
1997-07-31,1384.0155160943305
1997-08-01,1373.569361492492
1997-08-04,1364.4798155591154
1997-08-05,1355.0271989912485
1997-08-06,1355.8198562330576
1997-08-07,1362.0262104424598
1997-08-08,1373.8911276448368
1997-08-11,1371.8103595243726
1997-08-12,1370.1499294119265
1997-08-13,1381.0862522342163
1997-08-14,1375.767168294353
1997-08-15,1394.6538344982105
1997-08-18,1375.624170086092
1997-08-19,1378.8702417621664
1997-08-20,1375.191214696628
1997-08-21,1384.2110153328695
1997-08-22,1390.3329577050397
1997-08-25,1390.5436326778417
1997-08-26,1395.9233453406714
1997-08-27,1388.729463734273
1997-08-28,1394.401927397292
1997-08-29,1388.6527537297327
1997-09-01,1384.6926162320897
1997-09-02,1376.6202007565334
1997-09-03,1384.1564104726385
1997-09-04,1385.8324041502115
1997-09-05,1397.6698277413893
1997-09-08,1396.7999789190778
1997-09-09,1399.8566947452732
1997-09-10,1401.8128809511365
1997-09-11,1400.1945158156573
1997-09-12,1415.0552179799613
1997-09-15,1420.9600927725605
1997-09-16,1418.8372217645745
1997-09-17,1425.8992097486125
1997-09-18,1432.0675922978742
1997-09-19,1435.233215955336
1997-09-22,1428.9816355706703
1997-09-23,1432.3224608804953
1997-09-24,1449.2597073707282
1997-09-25,1456.1413235996722
1997-09-26,1457.6900127428553
1997-09-29,1465.6086103238385
1997-09-30,1468.0456204565369
1997-10-01,1463.7194781286487
1997-10-02,1472.5604032908543
1997-10-03,1482.7720147704727
1997-10-06,1484.3726590498163
1997-10-07,1491.4270325855653
1997-10-08,1495.59869570928
1997-10-09,1490.7030232131629
1997-10-10,1483.4287533091351
1997-10-13,1493.5611669946857
1997-10-14,1492.8328108802507
1997-10-15,1496.9615573332285
1997-10-16,1503.558166677692
1997-10-17,1481.2879812561944
1997-10-20,1481.6739986464424
1997-10-21,1481.1790598786295
1997-10-22,1485.1621864608608
1997-10-23,1466.8879240326837
1997-10-24,1470.1819005527254
1997-10-27,1463.156229912554
1997-10-28,1413.342627014341
1997-10-29,1450.1353573149636
1997-10-30,1447.975073827345
1997-10-31,1461.8013443205375
1997-11-03,1462.457869885746
1997-11-04,1472.3067996511666
1997-11-05,1472.4628033935635
1997-11-06,1476.9222854790662
1997-11-07,1473.718498403939
1997-11-10,1469.5723632546342
1997-11-11,1471.4189455443677
1997-11-12,1453.1634229614915
1997-11-13,1449.5206810693737
1997-11-14,1445.7320700256143
1997-11-17,1449.9925929887381
1997-11-18,1457.060411125355
1997-11-19,1448.4538726325686
1997-11-20,1454.8750655957626
1997-11-21,1449.463691685423
1997-11-24,1446.8697516911109
1997-11-25,1436.7918051307454
1997-11-26,1429.5275527136394
1997-11-27,1429.061887721604
1997-11-28,1435.5134389570628
1997-12-01,1434.2124474702393
1997-12-02,1437.6479868031054
1997-12-03,1443.0311090405685
1997-12-04,1447.1942990538248
1997-12-05,1439.2726476092882
1997-12-08,1435.6893776358454
1997-12-09,1431.1445685140454
1997-12-10,1438.2505906521276
1997-12-11,1434.4137486156394
1997-12-12,1437.6183604786347
1997-12-15,1432.8260614596895
1997-12-16,1426.459998980429
1997-12-17,1438.4448263889026
1997-12-18,1442.3428446705916
1997-12-19,1436.380721848286
1997-12-22,1429.5373703072637
1997-12-23,1436.5842535852057
1997-12-24,1436.4727100407445
1997-12-25,1436.4636155050425
1997-12-26,1437.1275525458461
1997-12-29,1442.4814191884454
1997-12-30,1440.6936780841447
1997-12-31,1439.6733201757852
1998-01-01,1439.7814008977468
1998-01-02,1447.169654141929
1998-01-05,1448.9575088898373
1998-01-06,1445.664015273947
1998-01-07,1443.0784600592935
1998-01-08,1445.323952298119
1998-01-09,1440.8091640666735
1998-01-12,1422.127305141608
1998-01-13,1435.0846401399863
1998-01-14,1441.5623125566103
1998-01-15,1439.8894982381894
1998-01-16,1451.851259812106
1998-01-19,1454.2819492103133
1998-01-20,1453.4181469205023
1998-01-21,1458.6784630033833
1998-01-22,1475.0383733842457
1998-01-23,1495.1811207763344
1998-01-26,1491.111269385834
1998-01-27,1490.7680391070658
1998-01-28,1487.5176729153313
1998-01-29,1480.5035987026245
1998-01-30,1481.773627124588
1998-02-02,1495.393470676784
1998-02-03,1503.3893713823934
1998-02-04,1515.7234878427541
1998-02-05,1537.0178045742057
1998-02-06,1538.1634895431523
1998-02-09,1527.2132614579234
1998-02-10,1528.250559965998
1998-02-11,1530.8954316683373
1998-02-12,1537.8068932931114
1998-02-13,1529.1970796607338
1998-02-16,1535.6241964958401
1998-02-17,1535.2146598109666
1998-02-18,1545.24324887928
1998-02-19,1543.8982747340974
1998-02-20,1546.8233009583737
1998-02-23,1571.823763592394
1998-02-24,1573.1008037253905
1998-02-25,1573.753011770137
1998-02-26,1584.8261199418394
1998-02-27,1593.224458544987
1998-03-02,1612.0306574694187
1998-03-03,1618.7891189907232
1998-03-04,1611.378489436339
1998-03-05,1598.6811275018317
1998-03-06,1610.4248215876407
1998-03-09,1627.8256970352286
1998-03-10,1636.3937301752496
1998-03-11,1642.528294639524
1998-03-12,1657.9452830946477
1998-03-13,1686.3991241292372
1998-03-16,1690.220593795049
1998-03-17,1702.5763490697423
1998-03-18,1691.5326932188477
1998-03-19,1697.5830770882371
1998-03-20,1705.24472635589
1998-03-23,1720.6016528536275
1998-03-24,1724.0976492966488
1998-03-25,1736.0196133739714
1998-03-26,1739.8582460905282
1998-03-27,1748.3735029181626
1998-03-30,1744.4749380750566
1998-03-31,1744.471635287076
1998-04-01,1756.1334841715993
1998-04-02,1765.1961346608505
1998-04-03,1768.1746392602652
1998-04-06,1777.782074721106
1998-04-07,1776.3764605868184
1998-04-08,1772.0992272641072
1998-04-09,1784.1877045012343
1998-04-10,1788.8606894234963
1998-04-13,1783.7431101739326
1998-04-14,1812.480884305759
1998-04-15,1820.3366348265545
1998-04-16,1808.6996418263159
1998-04-17,1805.363974863859
1998-04-20,1820.298179456798
1998-04-21,1829.6638731250548
1998-04-22,1830.6028459221145
1998-04-23,1814.0883932140512
1998-04-24,1808.5348827387327
1998-04-27,1780.3555055816958
1998-04-28,1781.0654634741527
1998-04-29,1788.980675688917
1998-04-30,1803.6894879635377
1998-05-01,1817.3961986956024
1998-05-04,1839.0994922303198
1998-05-05,1847.697021869901
1998-05-06,1857.130519406488
1998-05-07,1850.371296093452
1998-05-08,1850.6259164717408
1998-05-11,1860.0534325224717
1998-05-12,1861.4622035584773
1998-05-13,1861.6525692735145
1998-05-14,1860.7232230698633
1998-05-15,1860.8006030491508
1998-05-18,1846.220487963089
1998-05-19,1863.0315326296786
1998-05-20,1884.294468265203
1998-05-21,1896.109295715522
1998-05-22,1901.586659278781
1998-05-25,1898.6386607133174
1998-05-26,1902.9417682171704
1998-05-27,1875.0549660643317
1998-05-28,1878.5879459914026
1998-05-29,1880.5287534717168
1998-06-01,1881.4826860007693
1998-06-02,1882.151218047702
1998-06-03,1894.8841640970015
1998-06-04,1901.17068569428
1998-06-05,1900.585244636974
1998-06-08,1905.138884360943
1998-06-09,1902.9273594307879
1998-06-10,1883.3484738345596
1998-06-11,1872.3246563880518
1998-06-12,1856.3676820545784
1998-06-15,1821.034945781812
1998-06-16,1827.612414001368
1998-06-17,1847.392576189121
1998-06-18,1850.2124570540345
1998-06-19,1848.426444919136
1998-06-22,1826.6448058406304
1998-06-23,1812.720490117766
1998-06-24,1811.099141951432
1998-06-25,1819.285281397342
1998-06-26,1804.0922017430992
1998-06-29,1804.9992933454237
1998-06-30,1808.6254791614483
1998-07-01,1800.7045272571413
1998-07-02,1800.091118329474
1998-07-03,1805.4843416200217
1998-07-06,1814.4973391291105
1998-07-07,1810.3884957206574
1998-07-08,1808.3208583150729
1998-07-09,1801.1306067288917
1998-07-10,1805.6371770128096
1998-07-13,1818.6457358449818
1998-07-14,1821.9392265824047
1998-07-15,1823.2617899177967
1998-07-16,1833.131169835709
1998-07-17,1841.6503282684464
1998-07-20,1854.1419047833913
1998-07-21,1839.7468381345736
1998-07-22,1823.7007833547966
1998-07-23,1810.436459413733
1998-07-24,1815.5255527786237
1998-07-27,1805.2478300041112
1998-07-28,1802.0786164534952
1998-07-29,1787.2333269326011
1998-07-30,1790.059817845454
1998-07-31,1785.9732133519713
1998-08-03,1765.5681423978647
1998-08-04,1766.1142690103618
1998-08-05,1746.645456280134
1998-08-06,1742.8587115795815
1998-08-07,1746.9667187238747
1998-08-10,1732.4836243432346
1998-08-11,1696.648278186381
1998-08-12,1703.7175422448981
1998-08-13,1682.786280414426
1998-08-14,1676.4093987777505
1998-08-17,1669.6001082503524
1998-08-18,1677.441523111288
1998-08-19,1679.9041669789465
1998-08-20,1674.9596282308157
1998-08-21,1652.2501572799422
1998-08-24,1641.8487928913423
1998-08-25,1645.6430101533458
1998-08-26,1615.3345400499093
1998-08-27,1571.452760613854
1998-08-28,1568.5601238843026
1998-08-31,1581.9485564420925
1998-09-01,1547.0797646899612
1998-09-02,1568.6042551065157
1998-09-03,1567.216059544965
1998-09-04,1564.1967575861374
1998-09-07,1576.3790986130323
1998-09-08,1582.9752048309242
1998-09-09,1586.2652543723023
1998-09-10,1586.0136300564468
1998-09-11,1575.1037771557847
1998-09-14,1578.3455776331198
1998-09-15,1582.8559518074744
1998-09-16,1582.1789062189775
1998-09-17,1563.2851733986108
1998-09-18,1539.1022358360722
1998-09-21,1508.1113960121424
1998-09-22,1513.1242482193718
1998-09-23,1514.2595071506487
1998-09-24,1527.6520540655222
1998-09-25,1516.9450983787774
1998-09-28,1512.6931005169956
1998-09-29,1511.8979726191076
1998-09-30,1503.0661130344727
1998-10-01,1478.6988962314906
1998-10-02,1454.0195891885155
1998-10-05,1432.2097148558378
1998-10-06,1435.763982623035
1998-10-07,1457.494424902932
1998-10-08,1433.8446066682866
1998-10-09,1420.8446528881782
1998-10-12,1428.7819129242419
1998-10-13,1445.3251844544134
1998-10-14,1450.5573945607878
1998-10-15,1477.8811573080395
1998-10-16,1504.6254322862396
1998-10-19,1508.5752182876545
1998-10-20,1517.6075562220337
1998-10-21,1515.3091704798908
1998-10-22,1524.7979129890612
1998-10-23,1527.3184668062147
1998-10-26,1524.1757734461983
1998-10-27,1523.0936323540493
1998-10-28,1518.0998234208128
1998-10-29,1529.6368282697617
1998-10-30,1540.357970894054
1998-11-02,1564.1643761393927
1998-11-03,1558.9903754734032
1998-11-04,1566.8506817460195
1998-11-05,1573.0836319421724
1998-11-06,1575.4211082038196
1998-11-09,1554.0877529782642
1998-11-10,1545.9784863638372
1998-11-11,1553.7143756097257
1998-11-12,1535.6400458830167
1998-11-13,1540.493927912547
1998-11-16,1564.1746257296663
1998-11-17,1559.0384144334025
1998-11-18,1556.9791102777403
1998-11-19,1551.6938550011555
1998-11-20,1550.4504989948146
1998-11-23,1548.3015951166076
1998-11-24,1550.7720176808539
1998-11-25,1549.522513285549
1998-11-26,1560.7668068340226
1998-11-27,1563.1043985570684
1998-11-30,1573.4020450611652
1998-12-01,1558.9313451076298
1998-12-02,1564.2942111438995
1998-12-03,1555.1504717411742
1998-12-04,1553.915388656237
1998-12-07,1550.4237634571114
1998-12-08,1551.3394797854921
1998-12-09,1551.3261296601415
1998-12-10,1558.1628496340381
1998-12-11,1556.113853008205
1998-12-14,1546.075216274287
1998-12-15,1536.4996942240327
1998-12-16,1533.6471914306087
1998-12-17,1535.4170975972477
1998-12-18,1540.2267768441848
1998-12-21,1543.2321506369155
1998-12-22,1547.3589422323507
1998-12-23,1563.3376313766544
1998-12-24,1561.1345240325938
1998-12-25,1561.1277573515285
1998-12-28,1570.8053851781553
1998-12-29,1584.638701613458
1998-12-30,1589.6987294075113
1998-12-31,1590.3535001511223
1999-01-01,1589.9238187235833
1999-01-04,1615.8770470189725
1999-01-05,1616.164296742822
1999-01-06,1620.739572472727
1999-01-07,1608.5184349826686
1999-01-08,1600.5686416379403
1999-01-11,1602.0520797885172
1999-01-12,1595.3675966491369
1999-01-13,1580.9454080207788
1999-01-14,1588.1122172074295
1999-01-15,1570.2994522916333
1999-01-18,1581.672705305325
1999-01-19,1584.3999237544745
1999-01-20,1574.349094928308
1999-01-21,1569.2274713980466
1999-01-22,1557.3534299405228
1999-01-25,1555.7836937964785
1999-01-26,1564.2525126380688
1999-01-27,1562.4809001832896
1999-01-28,1559.1089822422657
1999-01-29,1560.6440876557783
1999-02-01,1568.6833233486263
1999-02-02,1580.3337295815081
1999-02-03,1578.7974524356293
1999-02-04,1582.253687841262
1999-02-05,1585.5478792352897
1999-02-08,1584.9427693169328
1999-02-09,1586.2777890959385
1999-02-10,1578.3888253885934
1999-02-11,1580.8785532714446
1999-02-12,1588.3215023830273
1999-02-15,1581.5906243890804
1999-02-16,1579.4125066477293
1999-02-17,1577.745508332862
1999-02-18,1571.4263816875632
1999-02-19,1560.2446812756175
1999-02-22,1557.5542573277387
1999-02-23,1554.103280932439
1999-02-24,1551.591010498795
1999-02-25,1560.9350652484882
1999-02-26,1554.3653089484558
1999-03-01,1553.4291079364627
1999-03-02,1552.8247056601597
1999-03-03,1554.1666233019673
1999-03-04,1542.9684739756929
1999-03-05,1556.095844294376
1999-03-08,1562.5662898111177
1999-03-09,1565.4740199461467
1999-03-10,1574.7060475021694
1999-03-11,1571.678309018048
1999-03-12,1592.6107382478838
1999-03-15,1589.7804654016866
1999-03-16,1588.682399001154
1999-03-17,1597.724794866593
1999-03-18,1594.1171140478148
1999-03-19,1595.047890381838
1999-03-22,1591.2399760884657
1999-03-23,1588.2975068447488
1999-03-24,1581.402209898509
1999-03-25,1581.508104385214
1999-03-26,1566.4455137211821
1999-03-29,1570.2238708866644
1999-03-30,1573.5712285756115
1999-03-31,1580.065232352676
1999-04-01,1578.9948449782253
1999-04-02,1576.1884559753812
1999-04-05,1568.6855848583773
1999-04-06,1574.015758499525
1999-04-07,1582.7048274409626
1999-04-08,1593.740211282206
1999-04-09,1591.9627513269668
1999-04-12,1601.375645458232
1999-04-13,1603.648771631938
1999-04-14,1616.9604630334682
1999-04-15,1614.1499897834697
1999-04-16,1625.344762587603
1999-04-19,1630.82396006665
1999-04-20,1626.1327808103274
1999-04-21,1623.537150950078
1999-04-22,1630.0566030783782
1999-04-23,1641.617901255392
1999-04-26,1641.9053667582587
1999-04-27,1653.9242358636525
1999-04-28,1653.2136286298858
1999-04-29,1650.520762414989
1999-04-30,1657.3127251423832
1999-05-03,1659.6564006783547
1999-05-04,1677.0784051407302
1999-05-05,1681.1631920016232
1999-05-06,1699.1033431648634
1999-05-07,1698.850672300603
1999-05-10,1702.7659888108706
1999-05-11,1693.4641312639765
1999-05-12,1684.46458659311
1999-05-13,1682.9306823237578
1999-05-14,1687.394015132975
1999-05-17,1671.9682707221511
1999-05-18,1671.2190677744206
1999-05-19,1671.359228788614
1999-05-20,1671.580013190875
1999-05-21,1663.802476468096
1999-05-24,1664.8896140325978
1999-05-25,1661.428004233256
1999-05-26,1643.2607445298925
1999-05-27,1640.6172730808523
1999-05-28,1637.6572231861835
1999-05-31,1639.467896930782
1999-06-01,1645.5568107937074
1999-06-02,1631.3444142757805
1999-06-03,1634.014344261794
1999-06-04,1635.1372149746182
1999-06-07,1638.9047865668194
1999-06-08,1657.7574612501285
1999-06-09,1659.1155630745816
1999-06-10,1666.3317011039132
1999-06-11,1672.3583564105536
1999-06-14,1664.6090071251035
1999-06-15,1657.8747463715822
1999-06-16,1649.951404375113
1999-06-17,1655.2098415369467
1999-06-18,1667.0922007848244
1999-06-21,1666.223933651402
1999-06-22,1661.7823101120043
1999-06-23,1657.9075300981244
1999-06-24,1660.3406884222695
1999-06-25,1672.5136487684742
1999-06-28,1660.0207555010586
1999-06-29,1657.1086347646458
1999-06-30,1654.8032412986665
1999-07-01,1652.8947765970736
1999-07-02,1652.9102847884797
1999-07-05,1664.9391732248475
1999-07-06,1667.274711952373
1999-07-07,1662.551325015069
1999-07-08,1657.680436761855
1999-07-09,1661.7662336213532
1999-07-12,1661.6294333990131
1999-07-13,1662.1507932173035
1999-07-14,1670.7535514695514
1999-07-15,1678.490017950162
1999-07-16,1676.0179436509904
1999-07-19,1671.4454849175713
1999-07-20,1695.7371967694392
1999-07-21,1694.5125186179564
1999-07-22,1691.1757389439251
1999-07-23,1683.501730482369
1999-07-26,1702.6145715092466
1999-07-27,1695.8708854026447
1999-07-28,1697.71084449557
1999-07-29,1707.4717266045864
1999-07-30,1709.400177367899
1999-08-02,1697.086888329817
1999-08-03,1698.5162505084472
1999-08-04,1713.1986666757862
1999-08-05,1705.4169759519314
1999-08-06,1705.1887058998677
1999-08-09,1696.841677617248
1999-08-10,1696.4109594755982
1999-08-11,1691.2754249003694
1999-08-12,1701.1280193561622
1999-08-13,1696.9962383470768
1999-08-16,1702.1546857049702
1999-08-17,1697.539000486215
1999-08-18,1703.8685902075551
1999-08-19,1716.8789105516328
1999-08-20,1724.3391834711977
1999-08-23,1720.8390754152235
1999-08-24,1710.9782423163228
1999-08-25,1708.1127633172284
1999-08-26,1708.5219312510496
1999-08-27,1713.6192684360344
1999-08-30,1716.0505249550843
1999-08-31,1731.7974505096743
1999-09-01,1741.3461747361484
1999-09-02,1749.8626476603888
1999-09-03,1741.51591790318
1999-09-06,1746.4761115101358
1999-09-07,1752.5955687327983
1999-09-08,1753.9789122130537
1999-09-09,1755.4815224417532
1999-09-10,1746.741027997335
1999-09-13,1730.899714889007
1999-09-14,1730.5902019074254
1999-09-15,1719.2190487419107
1999-09-16,1712.1734266004084
1999-09-17,1713.6674057759362
1999-09-20,1718.396752490862
1999-09-21,1721.6277495270213
1999-09-22,1714.5974496533163
1999-09-23,1708.6499452760538
1999-09-24,1699.6217041022312
1999-09-27,1700.5401289430508
1999-09-28,1707.0933741754825
1999-09-29,1712.059250629074
1999-09-30,1716.8848185349354
1999-10-01,1726.5958211989666
1999-10-04,1729.7278706479265
1999-10-05,1729.1298348645664
1999-10-06,1734.046585010344
1999-10-07,1742.3581989603097
1999-10-08,1729.5726122285103
1999-10-11,1732.3834879975245
1999-10-12,1738.6368192459515
1999-10-13,1731.4385413591529
1999-10-14,1732.3924526010576
1999-10-15,1732.8854812237446
1999-10-18,1708.6958486692101
1999-10-19,1711.2895988049315
1999-10-20,1711.0936547445533
1999-10-21,1710.9709977541759
1999-10-22,1698.4069811551212
1999-10-25,1701.2016525569652
1999-10-26,1688.9191429448888
1999-10-27,1681.2571126644343
1999-10-28,1681.615439924895
1999-10-29,1688.8070340265326
1999-11-01,1688.786242052579
1999-11-02,1692.8766198581702
1999-11-03,1695.9144382784846
1999-11-04,1694.1148877994149
1999-11-05,1690.663521476386
1999-11-08,1686.8809729978295
1999-11-09,1694.7186769569948
1999-11-10,1699.682972191687
1999-11-11,1699.8380824184928
1999-11-12,1689.3862622377085
1999-11-15,1697.6640364019772
1999-11-16,1701.515944358622
1999-11-17,1719.2409770714678
1999-11-18,1709.140868468409
1999-11-19,1708.881338806564
1999-11-22,1716.0671116536105
1999-11-23,1709.5029013939884
1999-11-24,1692.8677867520973
1999-11-25,1702.3149042012005
1999-11-26,1693.8584763521708
1999-11-29,1689.05297955869
1999-11-30,1682.7455667153788
1999-12-01,1685.339571004883
1999-12-02,1689.138480683903
1999-12-03,1698.963993616111
1999-12-06,1734.8618305710247
1999-12-07,1735.339184004837
1999-12-08,1738.1705931633335
1999-12-09,1730.7275195284067
1999-12-10,1729.9745973165543
1999-12-13,1730.6438840773105
1999-12-14,1720.7512072849631
1999-12-15,1706.615381475132
1999-12-16,1734.7373795829901
1999-12-17,1731.2874353099069
1999-12-20,1733.1629446696634
1999-12-21,1734.0991439717175
1999-12-22,1742.814929429575
1999-12-23,1760.385969230134
1999-12-24,1765.8113779321607
1999-12-27,1768.6851763218447
1999-12-28,1763.2827888709883
1999-12-29,1770.0593412474263
1999-12-30,1778.7981706852559
1999-12-31,1779.0075252681104
2000-01-03,1805.790317519786
2000-01-04,1806.730987339453
2000-01-05,1789.1990763452895
2000-01-06,1804.1737725319833
2000-01-07,1817.1405891211823
2000-01-10,1834.4036504191517
2000-01-11,1842.7096857018466
2000-01-12,1837.2849903233027
2000-01-13,1845.919604344178
2000-01-14,1832.9743148561347
2000-01-17,1837.7113448006291
2000-01-18,1833.8108778679552
2000-01-19,1828.7835429812594
2000-01-20,1836.7599491614455
2000-01-21,1831.0436990034239
2000-01-24,1830.589604939279
2000-01-25,1820.1296575748875
2000-01-26,1815.0478153894
2000-01-27,1800.4446612234965
2000-01-28,1781.9129257067384
2000-01-31,1762.845732388308
2000-02-01,1756.8356030625564
2000-02-02,1756.1645607015828
2000-02-03,1779.9923842022013
2000-02-04,1775.708943672738
2000-02-07,1778.9442062349965
2000-02-08,1805.5583721843223
2000-02-09,1810.0197864731485
2000-02-10,1793.9757117752813
2000-02-11,1802.8312167548615
2000-02-14,1796.198072121485
2000-02-15,1796.7483265668623
2000-02-16,1796.4621894035704
2000-02-17,1807.409629030043
2000-02-18,1815.4795212224988
2000-02-21,1814.351144805172
2000-02-22,1845.927459733548
2000-02-23,1852.3756904111785
2000-02-24,1848.765231161926
2000-02-25,1835.0210356056932
2000-02-28,1808.714091305512
2000-02-29,1808.4062868258907
2000-03-01,1836.203807949869
2000-03-02,1843.4828275883326
2000-03-03,1850.4490107089657
2000-03-06,1855.4796488212787
2000-03-07,1844.1787236965858
2000-03-08,1833.232575791091
2000-03-09,1855.347943395074
2000-03-10,1860.9744254112495
2000-03-13,1844.3153287182902
2000-03-14,1839.3040052781696
2000-03-15,1825.9326555367925
2000-03-16,1836.120046372345
2000-03-17,1842.9358810738763
2000-03-20,1852.342224350939
2000-03-21,1840.967083540827
2000-03-22,1828.9027823034248
2000-03-23,1833.9094923079972
2000-03-24,1846.5555943599418
2000-03-27,1851.212732168419
2000-03-28,1847.3871024385799
2000-03-29,1823.8216266217214
2000-03-30,1805.9045644399253
2000-03-31,1804.3798041525888
2000-04-03,1794.9634003457936
2000-04-04,1776.1630514259887
2000-04-05,1763.1100210381003
2000-04-06,1780.4356223782167
2000-04-07,1791.3911912146375
2000-04-10,1798.7969809052552
2000-04-11,1788.1872868644568
2000-04-12,1781.035122929352
2000-04-13,1768.4319767133622
2000-04-14,1756.5796062263319
