Date,EAFE SMALL CAP VALUE WEIGHTED
1997-04-18,366.52328759437506
1997-04-21,371.08743846940564
1997-04-22,370.59705060222495
1997-04-23,371.37274182254964
1997-04-24,370.73500755785744
1997-04-25,369.3893264560394
1997-04-28,367.78845916353663
1997-04-29,368.0042476407276
1997-04-30,369.8514662121567
1997-05-01,372.7461677850642
1997-05-02,372.8287138137685
1997-05-05,373.2333117889765
1997-05-06,378.47790077403624
1997-05-07,379.8638240004345
1997-05-08,381.2032845491525
1997-05-09,384.78109619343314
1997-05-12,389.10021759722446
1997-05-13,390.8142735397997
1997-05-14,391.63991202320085
1997-05-15,394.22557008107293
1997-05-16,397.7279860925177
1997-05-19,396.5826281161145
1997-05-20,400.8975514419644
1997-05-21,400.4242250600519
1997-05-22,398.1309619052776
1997-05-23,399.91217392237684
1997-05-26,399.2299170187469
1997-05-27,397.5507599143255
1997-05-28,399.5302917908415
1997-05-29,398.82987051702
1997-05-30,397.3780292653935
1997-06-02,396.20156591903606
1997-06-03,397.7722269612472
1997-06-04,397.79180511368753
1997-06-05,399.3979942815821
1997-06-06,400.1207572386014
1997-06-09,405.69546849218585
1997-06-10,405.6264002792642
1997-06-11,407.40274086870465
1997-06-12,403.86745660126644
1997-06-13,402.6130442849357
1997-06-16,405.84751058899036
1997-06-17,405.2458344954611
1997-06-18,405.9403828894984
1997-06-19,405.5750161005616
1997-06-20,404.8423142005899
1997-06-23,404.1311460123552
1997-06-24,403.5869435601156
1997-06-25,407.2965802796279
1997-06-26,407.18167056824126
1997-06-27,404.9877864841441
1997-06-30,405.0271269065217
1997-07-01,404.41206736880247
1997-07-02,404.6629409630907
1997-07-03,407.0956951841042
1997-07-04,405.7897283591221
1997-07-07,407.07556356374323
1997-07-08,405.40332640825534
1997-07-09,403.3982010198581
1997-07-10,403.2004603023933
1997-07-11,401.9534102730682
1997-07-14,400.36807683745667
1997-07-15,396.72124223290643
1997-07-16,396.8646094176762
1997-07-17,396.79609942804467
1997-07-18,396.91343017961646
1997-07-21,395.53907782284153
1997-07-22,394.53094045939315
1997-07-23,393.78915567382427
1997-07-24,392.6318520925643
1997-07-25,391.3832888537459
1997-07-28,389.57160912956545
1997-07-29,389.30920305416436
1997-07-30,387.5566589166523
1997-07-31,387.29502768339654
1997-08-01,384.5295313740883
1997-08-04,381.3894748817549
1997-08-05,377.40586712676514
1997-08-06,377.41475056453635
1997-08-07,376.6126778419529
1997-08-08,380.18059697013155
1997-08-11,377.1954304202348
1997-08-12,377.3935865991095
1997-08-13,379.7070005409569
1997-08-14,377.035402398328
1997-08-15,380.59104982748636
1997-08-18,375.55255083405115
1997-08-19,374.9656731748416
1997-08-20,376.0022759883213
1997-08-21,378.02333721098967
1997-08-22,377.58923104381375
1997-08-25,376.4702711168751
1997-08-26,377.23289533273163
1997-08-27,374.5211641354302
1997-08-28,372.87825465620523
1997-08-29,368.033112386552
1997-09-01,364.713443445386
1997-09-02,362.3525720678314
1997-09-03,365.6656369937508
1997-09-04,364.67357691238004
1997-09-05,367.00397252296267
1997-09-08,368.03343467171527
1997-09-09,370.95704428313434
1997-09-10,370.5538397821675
1997-09-11,367.7785382952866
1997-09-12,367.25970467625814
1997-09-15,368.74747253194346
1997-09-16,366.8217022622978
1997-09-17,366.6624716319692
1997-09-18,364.2883059950285
1997-09-19,364.3156235949383
1997-09-22,362.03169101009087
1997-09-23,363.2652270589523
1997-09-24,366.54588282970855
1997-09-25,365.68244012565685
1997-09-26,362.6086030518721
1997-09-29,360.41456571733016
1997-09-30,360.38690489602146
1997-10-01,358.2439726034238
1997-10-02,357.9148522885588
1997-10-03,357.74348336819816
1997-10-06,358.7829938647134
1997-10-07,359.62603300476746
1997-10-08,361.2805426466892
1997-10-09,359.58024882563217
1997-10-10,359.6970399330878
1997-10-13,358.2931358731226
1997-10-14,356.5903777634707
1997-10-15,356.26468587278094
1997-10-16,359.4251695487043
1997-10-17,355.898813191396
1997-10-20,354.4002887926665
1997-10-21,354.7830148161934
1997-10-22,355.27463239221765
1997-10-23,348.72699600367355
1997-10-24,350.21949460059807
1997-10-27,347.1592380133939
1997-10-28,336.3747842910476
1997-10-29,345.29867769387306
1997-10-30,343.73646785579786
1997-10-31,347.2574966738693
1997-11-03,348.8184489912145
1997-11-04,348.4344167829486
1997-11-05,346.76963975313174
1997-11-06,345.45223554774793
1997-11-07,341.23727044795163
1997-11-10,338.7699184191474
1997-11-11,338.253916179356
1997-11-12,333.26073743138454
1997-11-13,332.1351733600546
1997-11-14,329.81593045177743
1997-11-17,334.70958872778596
1997-11-18,335.9637488988079
1997-11-19,329.95834240496526
1997-11-20,330.7817799614224
1997-11-21,332.1253798544166
1997-11-24,330.7643764521296
1997-11-25,323.70290675613336
1997-11-26,320.5477618816646
1997-11-27,320.35373981014095
1997-11-28,321.31312999080967
1997-12-01,321.5988147331424
1997-12-02,323.48156205253446
1997-12-03,322.38688139474533
1997-12-04,320.14855196042646
1997-12-05,318.1193128246305
1997-12-08,316.613919545529
1997-12-09,317.1697594603263
1997-12-10,318.08638055909444
1997-12-11,313.66151652000235
1997-12-12,311.87673844009254
1997-12-15,309.7305381583865
1997-12-16,307.3798349819899
1997-12-17,313.75850136812164
1997-12-18,311.25305785289083
1997-12-19,304.2798945490517
1997-12-22,296.9343334687137
1997-12-23,297.8612878511972
1997-12-24,295.82182432454044
1997-12-25,296.8888576826571
1997-12-26,297.39784184192087
1997-12-29,297.7738879599798
1997-12-30,299.9591903052163
1997-12-31,299.95619587199235
1998-01-01,299.9702597602699
1998-01-02,298.4568108466474
1998-01-05,297.05565808204057
1998-01-06,294.2669022827692
1998-01-07,293.7827411678334
1998-01-08,292.80906313685244
1998-01-09,291.9923208378631
1998-01-12,285.3728588427766
1998-01-13,288.07539026149567
1998-01-14,290.9078419221383
1998-01-15,290.88752572488664
1998-01-16,298.06779276969536
1998-01-19,303.8360704548557
1998-01-20,305.164797500835
1998-01-21,310.7091826673336
1998-01-22,312.58535667825856
1998-01-23,318.65033323044685
1998-01-26,327.16610200552515
1998-01-27,331.8477825329115
1998-01-28,339.4314144516094
1998-01-29,333.769023326566
1998-01-30,327.72467110735585
1998-02-02,329.9603973838415
1998-02-03,335.5473757818505
1998-02-04,338.9901300040285
1998-02-05,345.5920481519627
1998-02-06,348.55721829475885
1998-02-09,350.81023392840353
1998-02-10,356.4106733767419
1998-02-11,357.06875726715833
1998-02-12,357.97666228608176
1998-02-13,350.89098527829447
1998-02-16,346.92271473101505
1998-02-17,346.55084195324395
1998-02-18,348.12204114943563
1998-02-19,347.85876335230944
1998-02-20,346.20902956093437
1998-02-23,347.5884872569154
1998-02-24,346.7513118245211
1998-02-25,346.13800522737364
1998-02-26,350.9708880568148
1998-02-27,357.2865957903633
1998-03-02,364.3310931179162
1998-03-03,363.24784905524166
1998-03-04,360.1222341661975
1998-03-05,354.2032390533419
1998-03-06,355.9110917605729
1998-03-09,356.5123134827812
1998-03-10,358.6475974147553
1998-03-11,356.8597825751756
1998-03-12,357.3090234288592
1998-03-13,365.06005601225235
1998-03-16,362.0884118369144
1998-03-17,363.8237565289686
1998-03-18,360.50716363333794
1998-03-19,361.747054509677
1998-03-20,362.777429907631
1998-03-23,364.1122072840776
1998-03-24,362.2555175992754
1998-03-25,366.47648882504063
1998-03-26,368.6398388862951
1998-03-27,367.5194050021367
1998-03-30,361.57079269731
1998-03-31,358.152284196016
1998-04-01,354.1015882989129
1998-04-02,347.17749218885086
1998-04-03,347.179233926823
1998-04-06,351.41058428891284
1998-04-07,354.2454799154736
1998-04-08,357.54580744986555
1998-04-09,363.01113819423745
1998-04-10,362.69246157943195
1998-04-13,361.8752836693812
1998-04-14,364.352334490995
1998-04-15,365.3923337986361
1998-04-16,359.08550134263567
1998-04-17,358.4974852938616
1998-04-20,359.618961102937
1998-04-21,361.5471008403956
1998-04-22,361.56994161398666
1998-04-23,359.8868275526998
1998-04-24,360.19773743533665
1998-04-27,353.3656841332793
1998-04-28,351.55617998588514
1998-04-29,352.62830890006603
1998-04-30,354.4313633811961
1998-05-01,354.8485622898674
1998-05-04,356.60239174911317
1998-05-05,358.2482722848266
1998-05-06,355.96532814346523
1998-05-07,353.60300678317424
1998-05-08,354.22253854483665
1998-05-11,355.7764359552224
1998-05-12,354.43060284326
1998-05-13,352.6806939419846
1998-05-14,352.06808558299565
1998-05-15,351.8500066374225
1998-05-18,347.56925060929007
1998-05-19,349.8832727446307
1998-05-20,353.66274379670443
1998-05-21,357.9301595547998
1998-05-22,358.00626830402985
1998-05-25,356.83995919802913
1998-05-26,356.42094855636554
1998-05-27,351.88909207841857
1998-05-28,351.3414493120572
1998-05-29,351.710273447967
1998-06-01,348.0882737871846
1998-06-02,349.2683568639553
1998-06-03,350.4065929468876
1998-06-04,350.1497793575428
1998-06-05,347.6740013487904
1998-06-08,346.02869048785317
1998-06-09,345.3757529939117
1998-06-10,340.4328738581717
1998-06-11,336.5794160282927
1998-06-12,333.294733664589
1998-06-15,326.43273847750316
1998-06-16,327.19997594819813
1998-06-17,336.40744370319754
1998-06-18,342.3345464487507
1998-06-19,345.4365935644109
1998-06-22,338.2506370539886
1998-06-23,335.64894676875144
1998-06-24,333.39942180273715
1998-06-25,334.04360309656676
1998-06-26,330.9726703365706
1998-06-29,332.9257078302482
1998-06-30,339.1555425223199
1998-07-01,342.1928346148358
1998-07-02,342.0163881311543
1998-07-03,344.2171359524761
1998-07-06,346.3927976897699
1998-07-07,348.2647999303514
1998-07-08,345.7026143947722
1998-07-09,341.97821689954054
1998-07-10,339.96051521536293
1998-07-13,341.3227200443923
1998-07-14,344.58020456676763
1998-07-15,344.3547417275637
1998-07-16,346.8042240865531
1998-07-17,347.8172525614302
1998-07-20,349.458533278801
1998-07-21,346.4543135511668
1998-07-22,342.2949723485695
1998-07-23,339.0084800377502
1998-07-24,340.7257914939559
1998-07-27,335.8282799795566
1998-07-28,336.3295658347264
1998-07-29,333.5757747719651
1998-07-30,333.97081789110865
1998-07-31,332.6568721783339
1998-08-03,327.6621095405377
1998-08-04,327.9331764855345
1998-08-05,325.9978951423435
1998-08-06,324.15280024589
1998-08-07,322.4594690648725
1998-08-10,318.14893554457245
1998-08-11,311.83212636318945
1998-08-12,312.46554102243255
1998-08-13,311.5616929900853
1998-08-14,310.4362420633049
1998-08-17,306.67901045733066
1998-08-18,308.8780556320203
1998-08-19,312.509140395594
1998-08-20,313.8081173926589
1998-08-21,307.72255833068704
1998-08-24,306.0503158453955
1998-08-25,306.03192741308345
1998-08-26,301.14793023535435
1998-08-27,295.68448921600606
1998-08-28,291.0793292107841
1998-08-31,295.4550308788661
1998-09-01,296.69249624197215
1998-09-02,298.8901688519697
1998-09-03,300.8558444436373
1998-09-04,300.96773550212777
1998-09-07,312.6332029949762
1998-09-08,309.57953052463296
1998-09-09,305.45810817342436
1998-09-10,306.5446613536472
1998-09-11,304.2962570465798
1998-09-14,305.07131499434433
1998-09-15,305.9935363036436
1998-09-16,305.58386426640766
1998-09-17,304.14620683983776
1998-09-18,302.29881742972697
1998-09-21,295.5505438009282
1998-09-22,294.90026823982157
1998-09-23,293.6985673814275
1998-09-24,297.590879369238
1998-09-25,295.24793100439877
1998-09-28,294.6923863191323
1998-09-29,295.1996322658447
1998-09-30,286.2630919955476
1998-10-01,280.7133189513969
1998-10-02,279.1244413173632
1998-10-05,275.55348575228913
1998-10-06,277.6223721937472
1998-10-07,292.3578721862941
1998-10-08,292.6485128260981
1998-10-09,293.42269559074333
1998-10-12,297.46825790413004
1998-10-13,294.14279069263785
1998-10-14,294.8328385249121
1998-10-15,298.8499362013991
1998-10-16,305.06890951466767
1998-10-19,308.785191947472
1998-10-20,307.65972288478974
1998-10-21,310.9148185906266
1998-10-22,311.489613160641
1998-10-23,310.42556015701996
1998-10-26,309.2817718992521
1998-10-27,308.6801077322539
1998-10-28,308.61702950186225
1998-10-29,311.13545591360264
1998-10-30,313.2174317849625
1998-11-02,320.1581169525592
1998-11-03,319.7994198729394
1998-11-04,322.80604768957903
1998-11-05,322.4098165234532
1998-11-06,320.41174782702814
1998-11-09,313.9785258262299
1998-11-10,310.37247844511234
1998-11-11,314.6617866565555
1998-11-12,309.14695751358494
1998-11-13,311.9530089826512
1998-11-16,318.9769529718094
1998-11-17,317.17191727273723
1998-11-18,319.5404172028231
1998-11-19,323.0753269747801
1998-11-20,323.54499533589365
1998-11-23,322.8259950269359
1998-11-24,326.4953614071152
1998-11-25,325.5224201109422
1998-11-26,328.0750575964851
1998-11-27,329.23028817874643
1998-11-30,329.7323224985859
1998-12-01,326.7496612932025
1998-12-02,329.623433730772
1998-12-03,327.89503133253123
1998-12-04,327.13035012471687
1998-12-07,326.70514219718376
1998-12-08,326.3927839084603
1998-12-09,328.41806599914395
1998-12-10,330.5783994038916
1998-12-11,328.833610761361
1998-12-14,327.9546745698104
1998-12-15,324.8009733004295
1998-12-16,325.2755722905413
1998-12-17,324.700923135269
1998-12-18,326.29123612543674
1998-12-21,325.5715606613037
1998-12-22,323.4900163070429
1998-12-23,325.9170181962758
1998-12-24,324.8584657495199
1998-12-25,326.2473537797638
1998-12-28,327.46051924231114
1998-12-29,329.82475443101293
1998-12-30,331.75479891526265
1998-12-31,334.1537066377654
1999-01-01,334.1084868025919
1999-01-04,335.45209976620845
1999-01-05,335.42424794726185
1999-01-06,336.9307205658585
1999-01-07,338.46542156298835
1999-01-08,336.66450281196296
1999-01-11,339.7540402026678
1999-01-12,335.2160850308453
1999-01-13,330.0527138294762
1999-01-14,331.63199033300816
1999-01-15,329.4067549470185
1999-01-18,331.2538318061806
1999-01-19,333.1459328877509
1999-01-20,333.1046396538842
1999-01-21,333.20529159113397
1999-01-22,329.67623265055494
1999-01-25,329.4673820028131
1999-01-26,331.82555450662056
1999-01-27,330.80006299667264
1999-01-28,328.59848027590243
1999-01-29,329.5394428481205
1999-02-01,331.98531103920527
1999-02-02,336.2053815247378
1999-02-03,334.7240529440133
1999-02-04,334.9344048295853
1999-02-05,333.3544813339207
1999-02-08,332.12931535195327
1999-02-09,330.5557827019081
1999-02-10,329.5394991909455
1999-02-11,330.69638406638904
1999-02-12,331.4199187993568
1999-02-15,330.05708144932123
1999-02-16,327.50943328525284
1999-02-17,326.2359178207954
1999-02-18,324.55905513178425
1999-02-19,322.63928285964414
1999-02-22,324.0699859083843
1999-02-23,323.8418095489388
1999-02-24,322.7264125984116
1999-02-25,325.97564855482096
1999-02-26,327.4195007453617
1999-03-01,326.46117809717936
1999-03-02,324.7170191180789
1999-03-03,324.16744399358623
1999-03-04,321.0964853977893
1999-03-05,327.73030759723275
1999-03-08,328.47365630932256
1999-03-09,329.9490340290837
1999-03-10,334.52308590932824
1999-03-11,334.5504153459812
1999-03-12,338.6131203532858
1999-03-15,341.37442032432125
1999-03-16,345.6008318124508
1999-03-17,347.31679821308217
1999-03-18,345.59152293450416
1999-03-19,350.19998751057557
1999-03-22,349.0487825071427
1999-03-23,348.9244062978857
1999-03-24,346.817299489842
1999-03-25,348.86337339481565
1999-03-26,345.48587378936014
1999-03-29,346.74187268048263
1999-03-30,346.3011105987484
1999-03-31,351.2315319966034
1999-04-01,352.02493461463365
1999-04-02,352.3265329221896
1999-04-05,353.21367175229307
1999-04-06,355.64652553828995
1999-04-07,358.6089137532997
1999-04-08,362.89598512634166
1999-04-09,364.5030534307722
1999-04-12,365.71031809799047
1999-04-13,368.2878990892618
1999-04-14,371.68064395776173
1999-04-15,371.73903954819656
1999-04-16,375.7756471153881
1999-04-19,376.6618970834592
1999-04-20,374.41134461859843
1999-04-21,370.68568551200264
1999-04-22,372.88915807738556
1999-04-23,376.2053831769426
1999-04-26,378.32175177968463
1999-04-27,378.5806781725297
1999-04-28,379.7839086968252
1999-04-29,379.5414130208514
1999-04-30,381.41354859822235
1999-05-03,381.3447562235937
1999-05-04,382.9815505807238
1999-05-05,383.9522695232089
1999-05-06,390.21280737040564
1999-05-07,389.1758937206405
1999-05-10,391.8268123203971
1999-05-11,389.43384984060845
1999-05-12,389.8069922194303
1999-05-13,387.5766470255426
1999-05-14,387.693319512424
1999-05-17,381.09306180051436
1999-05-18,380.4772634425739
1999-05-19,376.107607582226
1999-05-20,376.10360245336847
1999-05-21,375.6647318432584
1999-05-24,376.34918302197786
1999-05-25,375.58415715995284
1999-05-26,374.11208842596074
1999-05-27,374.0637395479473
1999-05-28,372.96730391138885
1999-05-31,371.7870558582956
1999-06-01,376.07287804447554
1999-06-02,375.30697752708
1999-06-03,374.47687374161967
1999-06-04,374.8526303413363
1999-06-07,378.3205920271661
1999-06-08,382.35129495271065
1999-06-09,385.3231752365954
1999-06-10,389.5262267937795
1999-06-11,392.3185041816951
1999-06-14,389.6325664891441
1999-06-15,387.8253556137693
1999-06-16,388.80102295405163
1999-06-17,392.17581360939937
1999-06-18,392.89815777784554
1999-06-21,394.37079037363463
1999-06-22,395.63695359826045
1999-06-23,395.4165541308238
1999-06-24,394.40696907533305
1999-06-25,395.7739717802772
1999-06-28,395.76491104682395
1999-06-29,396.60814895107666
1999-06-30,396.79899344277254
1999-07-01,400.1734648782743
1999-07-02,401.9551292756844
1999-07-05,404.1183981085294
1999-07-06,404.67663328580886
1999-07-07,404.21889086224036
1999-07-08,402.51137026248443
1999-07-09,403.23651006656473
1999-07-12,404.85507149444226
1999-07-13,405.93621374591163
1999-07-14,408.23114767845135
1999-07-15,410.1426114285744
1999-07-16,407.4173700993603
1999-07-19,409.9384534923542
1999-07-20,413.1060173856268
1999-07-21,414.07062992840974
1999-07-22,411.0127626660536
1999-07-23,409.27392775562254
1999-07-26,411.3520725432718
1999-07-27,409.4123281140169
1999-07-28,410.8743676783225
1999-07-29,414.55459753697954
1999-07-30,415.0147298236908
1999-08-02,412.7986356071341
1999-08-03,412.034442206035
1999-08-04,414.1336171556392
1999-08-05,409.3470048261458
1999-08-06,407.0980611493233
1999-08-09,405.23412625299835
1999-08-10,405.75799502746935
1999-08-11,403.5959147382729
1999-08-12,406.0055323291729
1999-08-13,405.0248355122708
1999-08-16,410.95151860743385
1999-08-17,410.28316644183934
1999-08-18,414.3316091700278
1999-08-19,416.04955926665286
1999-08-20,418.52385555368244
1999-08-23,418.96015569150785
1999-08-24,418.47042717825235
1999-08-25,419.14403189455805
1999-08-26,416.9442990701784
1999-08-27,417.28846068685374
1999-08-30,419.01692823046176
1999-08-31,422.28482707811696
1999-09-01,425.56082027884634
1999-09-02,426.4134201222936
1999-09-03,423.9164455644316
1999-09-06,426.4864257641613
1999-09-07,424.8097506053724
1999-09-08,423.5429195525081
1999-09-09,428.81361716972816
1999-09-10,428.5953063512453
1999-09-13,433.1730165357601
1999-09-14,433.5622473104146
1999-09-15,433.5913182791483
1999-09-16,428.7328377249802
1999-09-17,426.07865965039156
1999-09-20,427.47323689054724
1999-09-21,431.12217093652976
1999-09-22,426.770542350404
1999-09-23,425.9764160026346
1999-09-24,419.5791970776796
1999-09-27,415.6716570559596
1999-09-28,418.78161285191396
1999-09-29,417.61847566913775
1999-09-30,423.7412789759797
1999-10-01,428.2630095532851
1999-10-04,426.33559734430384
1999-10-05,424.05524645009166
1999-10-06,423.53511735053024
1999-10-07,424.9475067902726
1999-10-08,422.752488088539
1999-10-11,424.2097340871551
1999-10-12,425.5974491179766
1999-10-13,420.50557598559874
1999-10-14,420.2677553591092
1999-10-15,419.99047987483544
1999-10-18,412.1713155164469
1999-10-19,411.13809845784454
1999-10-20,414.6261872801222
1999-10-21,413.82533426464147
1999-10-22,412.88573172616685
1999-10-25,415.287075912466
1999-10-26,413.4341263886728
1999-10-27,412.5175398283768
1999-10-28,410.79099263423535
1999-10-29,415.25876091819214
1999-11-01,415.01759995943445
1999-11-02,416.3925425032706
1999-11-03,415.4113760734087
1999-11-04,416.84519209239454
1999-11-05,412.8718116209855
1999-11-08,412.265415680487
1999-11-09,414.0802458625968
1999-11-10,414.9596542409228
1999-11-11,410.4673244636992
1999-11-12,406.9961419658805
1999-11-15,405.2266947519537
1999-11-16,404.46256548168935
1999-11-17,411.1457428043638
1999-11-18,413.2755059018322
1999-11-19,413.5876718559135
1999-11-22,417.09154963746016
1999-11-23,417.21829939415454
1999-11-24,412.83783520217406
1999-11-25,410.63536855257826
1999-11-26,413.36676701376393
1999-11-29,413.21680622247595
1999-11-30,411.022689529996
1999-12-01,411.0492400163509
1999-12-02,409.5230708525218
1999-12-03,411.15684839834114
1999-12-06,414.88088451194136
1999-12-07,415.6363399772917
1999-12-08,414.095731343416
1999-12-09,412.4191746928847
1999-12-10,413.89963746563245
1999-12-13,412.2359406157127
1999-12-14,408.6807268158603
1999-12-15,405.3432900133884
1999-12-16,407.96683203475794
1999-12-17,405.4570403594118
1999-12-20,404.8949634123237
1999-12-21,404.96309628894085
1999-12-22,407.49921010480904
1999-12-23,409.3237898726861
1999-12-24,411.12348624088366
1999-12-27,411.79983850580714
1999-12-28,410.45856518385926
1999-12-29,410.6514265244982
1999-12-30,412.7907381965519
1999-12-31,412.81218577310113
2000-01-03,418.20242877566386
2000-01-04,415.24859319375923
2000-01-05,410.4120042334336
2000-01-06,407.63139244101194
2000-01-07,409.8865171837185
2000-01-10,412.68813618581845
2000-01-11,415.03577994988945
2000-01-12,413.083925110905
2000-01-13,415.65930091140933
2000-01-14,415.37849035971163
2000-01-17,422.05263284170724
2000-01-18,421.1206467548765
2000-01-19,419.0708535448563
2000-01-20,421.62744460540307
2000-01-21,419.88485104814333
2000-01-24,418.96831542019186
2000-01-25,416.61068625932245
2000-01-26,416.8799293509244
2000-01-27,416.06677256487575
2000-01-28,412.15011123187145
2000-01-31,408.16777314529605
2000-02-01,406.00636483115875
2000-02-02,406.22081360183745
2000-02-03,408.7840111276023
2000-02-04,408.8598825227263
2000-02-07,408.4921387769006
2000-02-08,409.1545540613732
2000-02-09,409.9388606632161
2000-02-10,408.41066215548653
2000-02-11,408.6519656596317
2000-02-14,406.85598975796836
2000-02-15,404.94987182173014
2000-02-16,404.1811721607962
2000-02-17,403.525084821259
2000-02-18,403.4900176787353
2000-02-21,399.89751866465946
2000-02-22,402.65250996382855
2000-02-23,403.90964834918765
2000-02-24,405.059056595054
2000-02-25,405.3182877086221
2000-02-28,404.49788899951943
2000-02-29,405.0474218117675
2000-03-01,412.3778053494045
2000-03-02,413.22529923412793
2000-03-03,413.6681146261999
2000-03-06,413.55581535858795
2000-03-07,413.35847780659253
2000-03-08,411.5334421413206
2000-03-09,415.541543601711
2000-03-10,418.159355970609
2000-03-13,414.8338146842876
2000-03-14,414.10468989631
2000-03-15,412.1273368843218
2000-03-16,414.1589352785969
2000-03-17,416.3067850434783
2000-03-20,416.5615895719078
2000-03-21,415.6361895750267
2000-03-22,414.63722530884064
2000-03-23,414.29641266345317
2000-03-24,416.89297626862475
2000-03-27,421.3069714804899
2000-03-28,422.8736691735377
2000-03-29,422.16548554130094
2000-03-30,418.44329870626757
2000-03-31,422.60886214524095
2000-04-03,418.152617401583
2000-04-04,414.25545773653596
2000-04-05,413.0483703578871
2000-04-06,414.0485066609311
2000-04-07,415.2721647268863
2000-04-10,415.77958557432527
2000-04-11,413.1359585962375
2000-04-12,415.0090775338329
2000-04-13,412.4123089858979
2000-04-14,411.6410680744934
2000-04-17,395.379666775187
2000-04-18,398.2353633871182
2000-04-19,398.95397704038305
2000-04-20,399.5900660053384
2000-04-21,396.6490072277114
2000-04-24,398.668168851395
2000-04-25,396.8494395266727
2000-04-26,396.6078417103268
2000-04-27,392.4437204185297
2000-04-28,390.6918666301078
2000-05-01,392.16571817884414
2000-05-02,396.0828721158029
2000-05-03,393.0033350173548
2000-05-04,394.0180115111674
2000-05-05,394.05633581814067
2000-05-08,394.74388436332504
2000-05-09,394.07867380125055
2000-05-10,394.21465542178805
2000-05-11,390.9535696275765
2000-05-12,395.3422169426338
2000-05-15,397.1684783141065
2000-05-16,398.0994946464114
2000-05-17,395.4621875076214
2000-05-18,395.1326039301167
2000-05-19,395.93316251265315
2000-05-22,392.2069635106906
2000-05-23,392.8803219794116
2000-05-24,387.3322990385249
2000-05-25,389.5624080368659
2000-05-26,391.92662894224554
2000-05-29,393.8264719629368
2000-05-30,396.4176154513597
2000-05-31,394.9411023263177
2000-06-01,395.8340530806578
2000-06-02,401.4781206885552
2000-06-05,406.1278766938549
2000-06-06,412.412056545857
2000-06-07,413.55339493150325
2000-06-08,413.0074467453796
2000-06-09,412.6015930290853
2000-06-12,417.1218858171905
2000-06-13,417.3065426561015
2000-06-14,417.3307181141334
2000-06-15,415.56234818716
2000-06-16,417.68295471958
2000-06-19,418.6631380222157
2000-06-20,419.6801256244749
2000-06-21,418.62225432306417
2000-06-22,419.6867052951103
