Date,WORLD ex USA SMALL CAP VALUE WEIGHTED
1997-07-04,1121.3808217602134
1997-07-07,1124.4614257495969
1997-07-08,1120.1473890069665
1997-07-09,1114.6729920774653
1997-07-10,1114.308311937183
1997-07-11,1111.5845926204108
1997-07-14,1107.689795858282
1997-07-15,1098.3422066225046
1997-07-16,1098.8720512636157
1997-07-17,1098.8434342996027
1997-07-18,1099.4205488665355
1997-07-21,1095.6517584321246
1997-07-22,1092.8326735203975
1997-07-23,1090.927977204213
1997-07-24,1088.0925956479919
1997-07-25,1084.8442042816246
1997-07-28,1080.2074496953155
1997-07-29,1079.6321723064614
1997-07-30,1075.622675675156
1997-07-31,1075.1840684337806
1997-08-01,1068.0464777544944
1997-08-04,1059.8871141639218
1997-08-05,1049.4846571560429
1997-08-06,1049.540954273009
1997-08-07,1047.408917767084
1997-08-08,1056.2204018336101
1997-08-11,1048.2853305631522
1997-08-12,1049.08807706013
1997-08-13,1055.1203798078702
1997-08-14,1048.1449727447205
1997-08-15,1057.4008065688704
1997-08-18,1043.687098615758
1997-08-19,1042.1532136668704
1997-08-20,1045.2122433804618
1997-08-21,1050.3940465385767
1997-08-22,1049.0711177373612
1997-08-25,1046.3805471120381
1997-08-26,1048.2882002128506
1997-08-27,1041.1281467703943
1997-08-28,1036.9826440103438
1997-08-29,1024.3475899341909
1997-09-01,1015.6611084319109
1997-09-02,1009.8155442783954
1997-09-03,1018.9801564609584
1997-09-04,1016.6217606360769
1997-09-05,1023.0647439447259
1997-09-08,1025.985656367794
1997-09-09,1033.7671740643848
1997-09-10,1032.4908932533058
1997-09-11,1024.779009168091
1997-09-12,1023.6801899012219
1997-09-15,1027.755725102843
1997-09-16,1022.7518193445533
1997-09-17,1022.7643454719225
1997-09-18,1016.8250509803291
1997-09-19,1017.0628710710887
1997-09-22,1011.483574237676
1997-09-23,1014.9015288639662
1997-09-24,1023.6160385187982
1997-09-25,1021.6048955527746
1997-09-26,1013.827560056699
1997-09-29,1008.3537108668789
1997-09-30,1009.118210754802
1997-10-01,1003.7286142343471
1997-10-02,1003.080534272531
1997-10-03,1003.0145101150049
1997-10-06,1006.0294788854033
1997-10-07,1008.2664405968003
1997-10-08,1012.5243010525218
1997-10-09,1007.8025986509039
1997-10-10,1008.0828160322832
1997-10-13,1004.3240920419471
1997-10-14,999.8407480026353
1997-10-15,998.5219559604081
1997-10-16,1006.6470797427014
1997-10-17,997.1687442949802
1997-10-20,993.1283499604147
1997-10-21,994.2721483689309
1997-10-22,995.872006980016
1997-10-23,978.0143792095408
1997-10-24,981.6038314503505
1997-10-27,970.3015605584632
1997-10-28,942.2707297757571
1997-10-29,966.891201889505
1997-10-30,962.063976889822
1997-10-31,971.4318759236961
1997-11-03,976.0661892662274
1997-11-04,975.0767636360839
1997-11-05,971.1149820487364
1997-11-06,967.6571054663066
1997-11-07,955.5028608966851
1997-11-10,949.1987633781482
1997-11-11,947.7368563042014
1997-11-12,933.561061130792
1997-11-13,930.5909843061004
1997-11-14,923.9749277324953
1997-11-17,936.7388864124491
1997-11-18,939.6047924218669
1997-11-19,923.3239695885192
1997-11-20,925.1506128241298
1997-11-21,929.0412144227759
1997-11-24,924.8803823655467
1997-11-25,905.5972146296534
1997-11-26,896.1797309883206
1997-11-27,895.1386217248015
1997-11-28,898.1228741869099
1997-12-01,898.974791888884
1997-12-02,904.1353885443368
1997-12-03,901.1526972845604
1997-12-04,894.9241155518425
1997-12-05,889.9184740644735
1997-12-08,885.8839836793692
1997-12-09,887.2198676912233
1997-12-10,889.4560819418662
1997-12-11,877.1083113796718
1997-12-12,872.6825400219093
1997-12-15,866.7855032113426
1997-12-16,860.1417478234754
1997-12-17,877.6422043048847
1997-12-18,870.6816468570127
1997-12-19,851.7055147039059
1997-12-22,832.1207731853943
1997-12-23,834.6582552032216
1997-12-24,829.4589073352856
1997-12-25,832.2895280050257
1997-12-26,833.6405178706415
1997-12-29,834.7540620071585
1997-12-30,841.0130058902525
1997-12-31,841.5596894416142
1998-01-01,841.5984393192051
1998-01-02,837.7386686140184
1998-01-05,833.6879997785941
1998-01-06,825.5469335658793
1998-01-07,823.7988232848563
1998-01-08,820.7519012351611
1998-01-09,817.796165413325
1998-01-12,799.3509549369488
1998-01-13,806.9498917427582
1998-01-14,814.6423801071929
1998-01-15,814.5612263758456
1998-01-16,834.0338693085822
1998-01-19,849.5210917918461
1998-01-20,853.1405158053565
1998-01-21,867.814338243228
1998-01-22,872.3735313993592
1998-01-23,888.7303971086843
1998-01-26,911.8309536656129
1998-01-27,924.5274893412753
1998-01-28,944.8206685215289
1998-01-29,929.73685857525
1998-01-30,913.9217774858271
1998-02-02,920.3091158199799
1998-02-03,935.0005870253877
1998-02-04,944.4648924804441
1998-02-05,962.2903051848224
1998-02-06,970.8400428838216
1998-02-09,976.4214425004685
1998-02-10,991.4334503053316
1998-02-11,992.966494056429
1998-02-12,995.2621109770562
1998-02-13,976.3090091535482
1998-02-16,965.8196552931383
1998-02-17,964.7898159504225
1998-02-18,968.9531629186133
1998-02-19,968.6025526520569
1998-02-20,964.6069135563215
1998-02-23,968.1993756447234
1998-02-24,966.0344756978267
1998-02-25,964.7288431461674
1998-02-26,978.2068744988126
1998-02-27,995.3090560210807
1998-03-02,1014.1873754395826
1998-03-03,1011.6205281996308
1998-03-04,1003.1351175824751
1998-03-05,987.2604379901487
1998-03-06,992.2691178025063
1998-03-09,994.195076303382
1998-03-10,1000.0891156578466
1998-03-11,995.8294652581291
1998-03-12,996.8963479435897
1998-03-13,1017.6764494389652
1998-03-16,1009.6868282614679
1998-03-17,1013.8510713905748
1998-03-18,1004.8718259003739
1998-03-19,1007.8973927724551
1998-03-20,1011.100505443604
1998-03-23,1015.1977432726715
1998-03-24,1010.4194565463557
1998-03-25,1021.8163036572386
1998-03-26,1027.9235876356338
1998-03-27,1025.1102303002967
1998-03-30,1009.0419994366009
1998-03-31,999.744278816436
1998-04-01,989.2826098326368
1998-04-02,970.9195765679957
1998-04-03,971.5776707673355
1998-04-06,983.391914810929
1998-04-07,990.2222212659592
1998-04-08,999.0129191172624
1998-04-09,1013.7094709763204
1998-04-10,1012.8629768903004
1998-04-13,1010.7801902098107
1998-04-14,1017.3912264328262
1998-04-15,1020.3422828432984
1998-04-16,1003.637108388166
1998-04-17,1002.3394709636075
1998-04-20,1005.442503652097
1998-04-21,1010.6824380886432
1998-04-22,1010.9627064009507
1998-04-23,1006.5585416607821
1998-04-24,1006.7061916618858
1998-04-27,987.4067094572835
1998-04-28,982.7708488619356
1998-04-29,985.7475686134692
1998-04-30,990.9258661946006
1998-05-01,991.9604298655181
1998-05-04,996.7160119875674
1998-05-05,1000.6450287016296
1998-05-06,994.4189223250245
1998-05-07,987.661297174304
1998-05-08,989.679586411727
1998-05-11,993.7715697373534
1998-05-12,989.9326112799049
1998-05-13,984.9907548799362
1998-05-14,982.8979095859357
1998-05-15,982.5722117490066
1998-05-18,971.1195291468437
1998-05-19,977.3419368871298
1998-05-20,987.2042362399482
1998-05-21,998.5784200781911
1998-05-22,998.6773530484184
1998-05-25,995.6887783912097
1998-05-26,993.9710965802842
1998-05-27,981.3661741215597
1998-05-28,979.8234211125671
1998-05-29,980.9811782150409
1998-06-01,970.9013537428942
1998-06-02,973.9100522616343
1998-06-03,976.8713865140251
1998-06-04,975.8765046458251
1998-06-05,969.0573798737531
1998-06-08,964.81753707554
1998-06-09,963.0482964775734
1998-06-10,949.4192758060166
1998-06-11,938.4967242299894
1998-06-12,929.4178596659772
1998-06-15,910.3232888925932
1998-06-16,912.3244867177795
1998-06-17,937.2198191159677
1998-06-18,952.8373913936573
1998-06-19,961.0741691171146
1998-06-22,941.8625176215712
1998-06-23,934.9536149431601
1998-06-24,928.9549408905707
1998-06-25,931.1160505893159
1998-06-26,923.0764140742174
1998-06-29,928.2495678180993
1998-06-30,944.7458845974136
1998-07-01,952.9247074578687
1998-07-02,952.5052657362298
1998-07-03,958.4448310395287
1998-07-06,964.2339406669951
1998-07-07,969.4002994259235
1998-07-08,962.3378386264419
1998-07-09,952.4014278754212
1998-07-10,946.8493807010888
1998-07-13,950.3313348962525
1998-07-14,958.8337770396379
1998-07-15,958.2302529077709
1998-07-16,964.5624103530535
1998-07-17,967.190912380851
1998-07-20,971.4385276148583
1998-07-21,963.3307443038207
1998-07-22,951.77410336343
1998-07-23,942.6207163090759
1998-07-24,947.027105458464
1998-07-27,933.4232629934412
1998-07-28,934.5431343686423
1998-07-29,926.995170585491
1998-07-30,927.710492530822
1998-07-31,923.8273892240736
1998-08-03,910.3996220428588
1998-08-04,910.2431686232705
1998-08-05,904.6968035293563
1998-08-06,899.1808912052063
1998-08-07,894.7713063462311
1998-08-10,882.7061681567012
1998-08-11,864.7850783412136
1998-08-12,867.3508879936502
1998-08-13,864.1668480333099
1998-08-14,861.1572034158918
1998-08-17,850.8842979838628
1998-08-18,856.9105415515849
1998-08-19,866.3940547386685
1998-08-20,869.3772803099981
1998-08-21,852.5666451227377
1998-08-24,847.6631444938846
1998-08-25,847.5713125816696
1998-08-26,833.8231708403184
1998-08-27,817.4770720515673
1998-08-28,804.8290911358407
1998-08-31,815.4224108513336
1998-09-01,818.8521486209706
1998-09-02,825.5705919762381
1998-09-03,831.2774898029904
1998-09-04,832.1954701299603
1998-09-07,863.3420628545775
1998-09-08,855.7891361375518
1998-09-09,844.5965369667258
1998-09-10,847.3441374993824
1998-09-11,841.4303468342717
1998-09-14,843.4615792716
1998-09-15,846.2935957910953
1998-09-16,845.2529481816226
1998-09-17,840.7651933414718
1998-09-18,835.7229305086722
1998-09-21,817.7012108046443
1998-09-22,816.039478918874
1998-09-23,813.0353260046921
1998-09-24,823.8061019020361
1998-09-25,817.4750187839745
1998-09-28,815.9627073179379
1998-09-29,816.9714286557307
1998-09-30,792.0762563078856
1998-10-01,777.0599475319577
1998-10-02,772.6473666291934
1998-10-05,762.4673690523211
1998-10-06,767.9335017835486
1998-10-07,807.4740832469778
1998-10-08,807.4265792970739
1998-10-09,809.4350536898
1998-10-12,820.3599772714538
1998-10-13,811.6735159938304
1998-10-14,813.8037405069795
1998-10-15,824.9281956931973
1998-10-16,841.6581162789095
1998-10-19,850.8096105437686
1998-10-20,848.2845696556059
1998-10-21,856.5122528857293
1998-10-22,857.9802331676425
1998-10-23,855.3472256923772
1998-10-26,852.5443910950605
1998-10-27,851.2808119964038
1998-10-28,851.4048826404805
1998-10-29,858.1463400776812
1998-10-30,864.130177539815
1998-11-02,883.2982837926902
1998-11-03,882.9526472427183
1998-11-04,891.4804972982207
1998-11-05,890.9139455252854
1998-11-06,885.4937808844311
1998-11-09,868.0869512594265
1998-11-10,858.1640683599904
1998-11-11,869.4173074050434
1998-11-12,854.8370215758019
1998-11-13,862.2805537126786
1998-11-16,880.6695004646674
1998-11-17,875.9353628657504
1998-11-18,882.2714883942018
1998-11-19,891.7860811813932
1998-11-20,893.1477258640839
1998-11-23,891.3642598453695
1998-11-24,900.8404615078639
1998-11-25,898.0311998412437
1998-11-26,905.2681075515738
1998-11-27,907.7938989194221
1998-11-30,908.6202923210394
1998-12-01,900.8360565955145
1998-12-02,908.1836368582199
1998-12-03,903.3626385787537
1998-12-04,901.9105678505878
1998-12-07,900.7038396889063
1998-12-08,899.728896041237
1998-12-09,904.9743398223542
1998-12-10,910.5239545193076
1998-12-11,905.9115638701583
1998-12-14,903.3045299061497
1998-12-15,895.1553877737655
1998-12-16,896.7812293443548
1998-12-17,895.2103720113017
1998-12-18,899.5869800545171
1998-12-21,897.6065490833039
1998-12-22,891.9439233437678
1998-12-23,898.4183842339271
1998-12-24,895.7769466527047
1998-12-25,899.4364657861504
1998-12-28,902.6054428798901
1998-12-29,908.8330385297237
1998-12-30,914.2216962725496
1998-12-31,921.4430687165983
1999-01-01,921.3239235583721
1999-01-04,925.3206974110732
1999-01-05,925.6101762942795
1999-01-06,930.248500017753
1999-01-07,934.6544041250577
1999-01-08,930.0069271860094
1999-01-11,938.4541255178027
1999-01-12,926.0152163824279
1999-01-13,911.3544066047344
1999-01-14,915.4950007292628
1999-01-15,909.7934278061639
1999-01-18,914.6636278116817
1999-01-19,919.3980743030427
1999-01-20,919.1275321229656
1999-01-21,919.3150659667594
1999-01-22,909.7120933420146
1999-01-25,909.0605286000223
1999-01-26,915.0214770245453
1999-01-27,911.7451304631087
1999-01-28,906.1429773385015
1999-01-29,908.8063332101984
1999-02-01,915.5710961161634
1999-02-02,926.370544634335
1999-02-03,922.4889652762386
1999-02-04,923.4094093258354
1999-02-05,919.350293940635
1999-02-08,916.0158281147692
1999-02-09,911.1262473675735
1999-02-10,908.3095815499186
1999-02-11,911.6177662424319
1999-02-12,913.3785833648853
1999-02-15,909.6945977945483
1999-02-16,902.5226191176802
1999-02-17,898.7111959723134
1999-02-18,894.5440763329184
1999-02-19,889.5270130442001
1999-02-22,893.371406915204
1999-02-23,892.4037994132215
1999-02-24,889.1077940104036
1999-02-25,897.5084955503216
1999-02-26,901.2079503644582
1999-03-01,898.4577278403723
1999-03-02,893.8466550534977
1999-03-03,892.1376930161831
1999-03-04,884.3494317373484
1999-03-05,902.4429564201494
1999-03-08,904.7400195034073
1999-03-09,908.4940415795251
1999-03-10,920.7406092687555
1999-03-11,920.9683975084848
1999-03-12,931.6998531973768
1999-03-15,939.0092206147074
1999-03-16,950.375271761749
1999-03-17,955.17659397756
1999-03-18,951.1355902764732
1999-03-19,963.444882138336
1999-03-22,960.5788892225098
1999-03-23,959.6820913091059
1999-03-24,954.2554677864375
1999-03-25,959.5001190851834
1999-03-26,950.7893188542206
1999-03-29,954.271664565556
1999-03-30,952.9434370902827
1999-03-31,966.0432958353382
1999-04-01,968.2287396372793
1999-04-02,969.2115281677313
1999-04-05,971.765670042374
1999-04-06,977.8270842091315
1999-04-07,985.4582493518266
1999-04-08,996.9587843704624
1999-04-09,1001.0761100209738
1999-04-12,1004.4686101845653
1999-04-13,1011.3874759446368
1999-04-14,1020.5679364638708
1999-04-15,1021.4608127249318
1999-04-16,1032.8938432046011
1999-04-19,1035.6859447846784
1999-04-20,1029.3219443987928
1999-04-21,1019.6837258173648
1999-04-22,1025.7700693948261
1999-04-23,1034.8046605147294
1999-04-26,1040.0637446596077
1999-04-27,1041.0291553139602
1999-04-28,1044.964288165457
1999-04-29,1045.1034217537676
1999-04-30,1050.6153559554734
1999-05-03,1050.6332440761626
1999-05-04,1054.9047696663806
1999-05-05,1057.3010453475288
1999-05-06,1074.254180126141
1999-05-07,1071.1633215061236
1999-05-10,1078.158458865496
1999-05-11,1071.9895841833757
1999-05-12,1072.4165282748268
1999-05-13,1066.6829754953903
1999-05-14,1066.7227139628383
1999-05-17,1049.207542906977
1999-05-18,1047.6070573389468
1999-05-19,1035.97947750877
1999-05-20,1035.9582699399884
1999-05-21,1035.1288284948657
1999-05-24,1037.0417474102726
1999-05-25,1034.496474841483
1999-05-26,1030.1128573097064
1999-05-27,1029.6764772406789
1999-05-28,1027.1002444828957
1999-05-31,1024.1023238147957
1999-06-01,1034.8408979485325
1999-06-02,1032.9740133033033
1999-06-03,1031.1321463758363
1999-06-04,1032.6631120887453
1999-06-07,1042.0191876398842
1999-06-08,1052.4248585716077
1999-06-09,1060.1359578426827
1999-06-10,1071.4404359415757
1999-06-11,1078.6602437599608
1999-06-14,1071.5140962754733
1999-06-15,1066.688734773697
1999-06-16,1069.2948530357107
1999-06-17,1078.1010321502317
1999-06-18,1080.208657032911
1999-06-21,1083.8995596039592
1999-06-22,1087.3201752747682
1999-06-23,1086.7925152016471
1999-06-24,1084.1778671592415
1999-06-25,1088.0607849582218
1999-06-28,1088.1556451374665
1999-06-29,1090.023730790028
1999-06-30,1090.600268166935
1999-07-01,1099.8275837623212
1999-07-02,1104.969601623296
1999-07-05,1111.1429446483044
1999-07-06,1112.4809377503302
1999-07-07,1111.2227680152255
1999-07-08,1106.9738322884775
1999-07-09,1109.0753366198167
1999-07-12,1112.9167056176746
1999-07-13,1115.5973711419963
1999-07-14,1122.272985212808
1999-07-15,1127.7312395256868
1999-07-16,1120.696894511487
1999-07-19,1126.6985876742083
1999-07-20,1134.3162845937902
1999-07-21,1136.1041941026078
1999-07-22,1127.827361813021
1999-07-23,1123.1747547447653
1999-07-26,1128.1570797055435
1999-07-27,1123.1186311029935
1999-07-28,1127.3813744029405
1999-07-29,1136.8169639876603
1999-07-30,1138.388204192813
1999-08-02,1132.3213581612024
1999-08-03,1130.5556097855979
1999-08-04,1136.2400660319754
1999-08-05,1123.505424089224
1999-08-06,1117.4525871101598
1999-08-09,1112.5368213259476
1999-08-10,1113.8408044127193
1999-08-11,1108.7747249698255
1999-08-12,1115.4856718410163
1999-08-13,1113.3604185612767
1999-08-16,1128.356546846986
1999-08-17,1126.9283472864486
1999-08-18,1137.7784215225238
1999-08-19,1142.8765071678656
1999-08-20,1148.966661835876
1999-08-23,1149.9005825430615
1999-08-24,1148.2863267883572
1999-08-25,1149.9743073797954
1999-08-26,1143.8274099865837
1999-08-27,1145.0137370036457
1999-08-30,1149.386794716681
1999-08-31,1157.5339180953806
1999-09-01,1166.359787579248
1999-09-02,1168.1723087823088
1999-09-03,1162.086811952253
1999-09-06,1168.8573739544743
1999-09-07,1164.5365585755926
1999-09-08,1161.324322047381
1999-09-09,1175.7291482757923
1999-09-10,1175.6918201957258
1999-09-13,1187.6811072271953
1999-09-14,1188.6638039032193
1999-09-15,1188.4048456930645
1999-09-16,1175.3202006945082
1999-09-17,1168.5404490049668
1999-09-20,1171.9620044960357
1999-09-21,1181.2013628550126
1999-09-22,1169.5586852587026
1999-09-23,1167.195789548491
1999-09-24,1150.0094410466456
1999-09-27,1140.4714434863217
1999-09-28,1148.6721197823256
1999-09-29,1145.7520090007272
1999-09-30,1161.7733285260708
1999-10-01,1173.4737941380906
1999-10-04,1168.2514080667033
1999-10-05,1161.9529859315535
1999-10-06,1160.3241686469798
1999-10-07,1163.9622674361513
1999-10-08,1158.155929545919
1999-10-11,1161.9964916226443
1999-10-12,1165.6522581445856
1999-10-13,1151.9200712591874
1999-10-14,1151.008479646494
1999-10-15,1149.4231557908497
1999-10-18,1128.3964183242294
1999-10-19,1125.7029095551027
1999-10-20,1134.9819444288905
1999-10-21,1132.6889347642825
1999-10-22,1130.843536038314
1999-10-25,1137.1337300017226
1999-10-26,1132.2057545097625
1999-10-27,1129.4384925388322
1999-10-28,1124.940521813586
1999-10-29,1136.9354813376094
1999-11-01,1136.227286323592
1999-11-02,1139.654253570298
1999-11-03,1136.98814675945
1999-11-04,1140.6235472467104
1999-11-05,1130.4314294140304
1999-11-08,1128.3483725601266
1999-11-09,1132.9896609339537
1999-11-10,1135.6872587390149
1999-11-11,1124.180081702642
1999-11-12,1115.4573311756424
1999-11-15,1110.618501361255
1999-11-16,1108.2973186574395
1999-11-17,1126.1302570381204
1999-11-18,1131.8069695952067
1999-11-19,1132.3947098288722
1999-11-22,1141.6062216761788
1999-11-23,1141.7841045899918
1999-11-24,1130.291743351351
1999-11-25,1124.6139691691437
1999-11-26,1131.934215458202
1999-11-29,1130.9403300197232
1999-11-30,1124.80009142695
1999-12-01,1124.900464012302
1999-12-02,1120.6016978902624
1999-12-03,1125.1853397481593
1999-12-06,1134.7822074879382
1999-12-07,1136.9093808063626
1999-12-08,1132.832262193011
1999-12-09,1128.3276380585082
1999-12-10,1132.577761727838
1999-12-13,1128.2933146120847
1999-12-14,1118.7998007238211
1999-12-15,1110.4516790389625
1999-12-16,1117.9667212778377
1999-12-17,1111.7192638767276
1999-12-20,1110.1565337242062
1999-12-21,1110.3430511323452
1999-12-22,1117.0590948873676
1999-12-23,1122.439656609547
1999-12-24,1127.701522735577
1999-12-27,1129.93178308489
1999-12-28,1126.853732049427
1999-12-29,1127.7864895028174
1999-12-30,1133.615356968831
1999-12-31,1134.1273940932201
2000-01-03,1148.4492698716044
2000-01-04,1139.5288375253226
2000-01-05,1126.9372345213474
2000-01-06,1120.0543799709585
2000-01-07,1126.2927309330526
2000-01-10,1134.1681245520092
2000-01-11,1139.6562706640423
2000-01-12,1134.5750119930676
2000-01-13,1141.3273864887901
2000-01-14,1140.8244360231256
2000-01-17,1159.214120296222
2000-01-18,1157.0979893358942
2000-01-19,1151.8678409015517
2000-01-20,1158.0312054742897
2000-01-21,1153.4134042920787
2000-01-24,1149.8924196739208
2000-01-25,1144.1632602649058
2000-01-26,1144.9962000637806
2000-01-27,1142.710958662059
2000-01-28,1131.94953440846
2000-01-31,1121.3340938166218
2000-02-01,1116.3441544903264
2000-02-02,1117.1212282541837
2000-02-03,1124.1152920516506
2000-02-04,1124.9965033830842
2000-02-07,1124.1890009170943
2000-02-08,1125.674851628637
2000-02-09,1127.5566569104783
2000-02-10,1123.573774091308
2000-02-11,1123.840836364826
2000-02-14,1119.2618950960032
2000-02-15,1114.3135113900012
2000-02-16,1112.9910857495597
2000-02-17,1111.6859231233325
2000-02-18,1111.130777158026
2000-02-21,1102.0645127330217
2000-02-22,1108.0307252901728
2000-02-23,1111.2485476034885
2000-02-24,1114.7766102594362
2000-02-25,1116.1899775967447
2000-02-28,1115.1205871490838
2000-02-29,1116.701495098121
2000-03-01,1136.8657195254088
2000-03-02,1139.2839313041
2000-03-03,1140.8565252909575
2000-03-06,1139.8593750430607
2000-03-07,1139.3728349774015
2000-03-08,1133.41058475419
2000-03-09,1144.4622144028294
2000-03-10,1151.5120822923814
2000-03-13,1143.0125272749874
2000-03-14,1140.2028350929565
2000-03-15,1133.8753090180905
2000-03-16,1139.714471912798
2000-03-17,1145.8838713706807
2000-03-20,1146.4694419920188
2000-03-21,1143.8038347833872
2000-03-22,1141.4790059195434
2000-03-23,1140.815221043339
2000-03-24,1147.8395810664902
2000-03-27,1158.7909123073262
2000-03-28,1162.3076949604763
2000-03-29,1159.7878609995525
2000-03-30,1149.339234855267
2000-03-31,1160.8770135921568
2000-04-03,1149.6029259144825
2000-04-04,1138.805551341944
2000-04-05,1135.8015950732333
2000-04-06,1139.8469818382966
2000-04-07,1143.0829201477316
2000-04-10,1144.2273640319045
2000-04-11,1136.7572455422987
2000-04-12,1141.5783563702955
2000-04-13,1134.916827748806
2000-04-14,1130.3401241553977
2000-04-17,1088.5125499203716
2000-04-18,1096.4176439320956
2000-04-19,1099.11910664707
2000-04-20,1100.7569562095478
2000-04-21,1093.0891444244764
2000-04-24,1097.675824139609
2000-04-25,1093.334777464756
2000-04-26,1092.8680398863332
2000-04-27,1082.094483658322
2000-04-28,1077.8938224763647
2000-05-01,1082.0726683333432
2000-05-02,1092.1572642078042
2000-05-03,1084.3506275094446
2000-05-04,1086.9066943974237
2000-05-05,1087.1359013718366
2000-05-08,1088.8344072077934
2000-05-09,1087.061282220627
2000-05-10,1087.3608127735315
2000-05-11,1079.3560712120461
