Date,EFM EMEA IMI
2011-03-22,1093.0019158130522
2011-03-23,1095.072687697286
2011-03-24,1113.8619944456962
2011-03-25,1116.9682738854508
2011-03-28,1115.6069356247672
2011-03-29,1114.4136911088897
2011-03-30,1129.9939978928753
2011-03-31,1134.1577567989823
2011-04-01,1151.620180632901
2011-04-04,1162.374548046406
2011-04-05,1162.4543059182638
2011-04-06,1180.4661333894067
2011-04-07,1176.5449144985746
2011-04-08,1183.5934750508281
2011-04-11,1180.2928426427497
2011-04-12,1156.1100274299224
2011-04-13,1158.567961364674
2011-04-14,1145.1939371737217
2011-04-15,1144.4149795618812
2011-04-18,1106.6064511899865
2011-04-19,1127.5770659817028
2011-04-20,1156.0261366848993
2011-04-21,1166.2927585553973
2011-04-22,1168.6753387985789
2011-04-25,1163.0593482095608
2011-04-26,1168.5412128922464
2011-04-27,1168.3833117233764
2011-04-28,1179.0124015581741
2011-04-29,1186.2549660793607
2011-05-02,1189.676060940429
2011-05-03,1165.8235454848373
2011-05-04,1146.9849283867543
2011-05-05,1126.9767507401211
2011-05-06,1138.6764998360297
2011-05-09,1121.7907959285924
2011-05-10,1130.5549516685974
2011-05-11,1116.7665824997541
2011-05-12,1095.5459598318016
2011-05-13,1092.4751182400346
2011-05-16,1094.5278307657557
2011-05-17,1083.1892430741032
2011-05-18,1093.2125271797572
2011-05-19,1098.4889731789217
2011-05-20,1087.0906567758384
2011-05-23,1059.6648170668536
2011-05-24,1077.5805706873407
2011-05-25,1073.6070636221978
2011-05-26,1079.9686472559868
2011-05-27,1100.1449741696183
2011-05-30,1099.2036569121915
2011-05-31,1119.8478844838944
2011-06-01,1119.4998905232487
2011-06-02,1117.3671334766354
2011-06-03,1112.4837606144583
2011-06-06,1110.0047255053153
2011-06-07,1127.1292918128916
2011-06-08,1122.1919886081898
2011-06-09,1125.4497407775416
2011-06-10,1112.0691434271837
2011-06-13,1111.777286341277
2011-06-14,1114.4268739577763
2011-06-15,1103.09803519747
2011-06-16,1090.8359614882079
2011-06-17,1092.389166203734
2011-06-20,1084.711443064544
2011-06-21,1096.538403777098
2011-06-22,1092.7511460934156
2011-06-23,1063.3790672728665
2011-06-24,1071.787952688419
2011-06-27,1073.2025591531624
2011-06-28,1085.6715507739818
2011-06-29,1096.8850059159493
2011-06-30,1107.860547950728
2011-07-01,1117.256991384343
2011-07-04,1123.8660915102566
2011-07-05,1123.1244595940307
2011-07-06,1112.3241648411033
2011-07-07,1132.6539071493953
2011-07-08,1118.1601511673225
2011-07-11,1091.1363030519342
2011-07-12,1086.1297688946356
2011-07-13,1104.605786014019
2011-07-14,1099.9278102242583
2011-07-15,1100.342312599839
2011-07-18,1075.2740514347538
2011-07-19,1086.7256671948392
2011-07-20,1090.569185785491
2011-07-21,1108.8286631745173
2011-07-22,1105.3967102078657
2011-07-25,1105.4734948106843
2011-07-26,1113.9018360309524
2011-07-27,1103.4668379836444
2011-07-28,1103.5837026883794
2011-07-29,1098.706637560901
2011-08-01,1101.3010778057392
2011-08-02,1089.9132034876543
2011-08-03,1068.7455374887377
2011-08-04,1032.5429661646533
2011-08-05,1014.433481487324
2011-08-08,957.1148269952789
2011-08-09,930.2678887056554
2011-08-10,914.8846918124959
2011-08-11,935.7780932693669
2011-08-12,949.3407380695107
2011-08-15,976.7325792721598
2011-08-16,970.6333229366941
2011-08-17,982.4243998654817
2011-08-18,942.9554436038848
2011-08-19,946.4485018311457
2011-08-22,947.0065871548284
2011-08-23,944.2895547943971
2011-08-24,951.1355031730485
2011-08-25,943.2305286193886
2011-08-26,950.9203289713092
2011-08-29,986.1772126986507
2011-08-30,985.7567004141054
2011-08-31,1009.231557970692
2011-09-01,1005.2417764877553
2011-09-02,984.609087670332
2011-09-05,962.0295782822091
2011-09-06,956.1553185657937
2011-09-07,980.2610866746622
2011-09-08,987.616869556473
2011-09-09,954.6769669836066
2011-09-12,929.0297022588755
2011-09-13,936.8332055652372
2011-09-14,937.1384313657443
2011-09-15,949.6807073101063
2011-09-16,948.3435343428997
2011-09-19,919.0943931957554
2011-09-20,933.5980362130025
2011-09-21,917.8477579747314
2011-09-22,854.5932916641209
2011-09-23,837.5406377971766
2011-09-26,842.4793875757401
2011-09-27,882.1105804144993
2011-09-28,874.9887640173688
2011-09-29,870.9121847740405
2011-09-30,855.5830803237309
2011-10-03,837.5874285430768
2011-10-04,808.6607646327049
2011-10-05,822.7927856103586
2011-10-06,840.2908917541528
2011-10-07,859.3182549259311
2011-10-10,882.9414570764208
2011-10-11,875.9065534927306
2011-10-12,901.5509773359066
2011-10-13,886.3006689865164
2011-10-14,904.4328346451124
2011-10-17,893.8903350122232
2011-10-18,889.2032195435615
2011-10-19,896.4173234173725
2011-10-20,873.4903720057645
2011-10-21,897.09373701052
2011-10-24,918.9719156584055
2011-10-25,921.0659346390486
2011-10-26,921.3086865792479
2011-10-27,963.8918100570738
2011-10-28,972.7020432957548
2011-10-31,943.9984591380809
2011-11-01,910.115037465393
2011-11-02,933.7398892255713
2011-11-03,946.4204583950726
2011-11-04,938.0875046014548
2011-11-07,945.5065246331203
2011-11-08,953.6386161727592
2011-11-09,923.6205566073011
2011-11-10,925.3072665443457
2011-11-11,939.0211651763298
2011-11-14,931.6649996041879
2011-11-15,923.3583463796836
2011-11-16,924.2017236627621
2011-11-17,917.3790953069794
2011-11-18,903.5178347027544
2011-11-21,867.0529469934652
2011-11-22,867.4864750458511
2011-11-23,850.4248258213754
2011-11-24,853.5008357967293
2011-11-25,852.6150858426266
2011-11-28,880.4755984490258
2011-11-29,878.1147880907255
2011-11-30,924.328026510004
2011-12-01,923.7991512796943
2011-12-02,926.7717005202129
2011-12-05,935.2936954923472
2011-12-06,911.0013047199133
2011-12-07,911.3446809648535
2011-12-08,900.8517216160423
2011-12-09,893.3922589820991
2011-12-12,867.9131262231324
2011-12-13,869.8590070345311
2011-12-14,851.7232619844361
2011-12-15,861.1280257993039
2011-12-16,859.4137239770041
2011-12-19,851.9379883060748
2011-12-20,869.3063482821116
2011-12-21,864.8152953012982
2011-12-22,873.6785921676347
2011-12-23,877.2042285738061
2011-12-26,880.2476270168588
2011-12-27,878.4716901511035
2011-12-28,870.086827023682
2011-12-29,867.422192992886
2011-12-30,874.7903390299128
2012-01-02,875.9350237574403
2012-01-03,896.8981100512507
2012-01-04,886.3306255546663
2012-01-05,876.5924413669288
2012-01-06,880.9375178385806
2012-01-09,881.6666628201045
2012-01-10,895.565226386597
2012-01-11,889.4530597722664
2012-01-12,897.8440831938805
2012-01-13,888.8249533827493
2012-01-16,899.0227629838272
2012-01-17,911.1060916615953
2012-01-18,920.8089158155148
2012-01-19,930.0737427041366
2012-01-20,927.789068516686
2012-01-23,938.8248867284263
2012-01-24,931.9367433379957
2012-01-25,929.2800862141339
2012-01-26,962.0011611406675
2012-01-27,961.9717235659399
2012-01-30,952.4283691037544
2012-01-31,965.2551172995219
2012-02-01,988.68220467912
2012-02-02,995.2519405872039
2012-02-03,1002.235261688122
2012-02-06,999.3428341161076
2012-02-07,1000.0765679296444
2012-02-08,1006.4950527761912
2012-02-09,1002.6206269834453
2012-02-10,980.4666481230331
2012-02-13,996.0948976971475
2012-02-14,991.2477958172437
2012-02-15,994.3025024926338
2012-02-16,981.8202964477038
2012-02-17,996.9429969961475
2012-02-20,1008.5209873141378
2012-02-21,1002.5604928761467
2012-02-22,995.3516802178193
2012-02-23,999.0692683018153
2012-02-24,1023.4656533440912
2012-02-27,1019.3638503644296
2012-02-28,1026.7654285407332
2012-02-29,1037.3191402235711
2012-03-01,1036.3823479162734
2012-03-02,1034.016681452526
2012-03-05,1030.608859148172
2012-03-06,999.7591190078072
2012-03-07,1001.4615324600851
2012-03-08,1019.5787102107867
2012-03-09,1021.2471934596888
2012-03-12,1020.1488918291335
2012-03-13,1027.6273436356896
2012-03-14,1025.8079701470406
2012-03-15,1030.7938429572507
2012-03-16,1032.1240533953599
2012-03-19,1028.5812389597868
2012-03-20,1013.201736183792
2012-03-21,1010.1242098479756
2012-03-22,996.4580644894967
2012-03-23,1003.6693199666605
2012-03-26,1021.8208634962434
2012-03-27,1023.7123081146644
2012-03-28,1005.9219572707916
2012-03-29,993.4806770376516
2012-03-30,1005.3201714034612
2012-04-02,1013.0570501056416
2012-04-03,1020.9836813291611
2012-04-04,988.4887794279497
2012-04-05,993.1491333961202
2012-04-06,987.2936228241294
2012-04-09,982.7560462439054
2012-04-10,968.0285907140639
2012-04-11,974.7292718742862
2012-04-12,982.8706771745941
2012-04-13,978.1582958273528
2012-04-16,969.7141743462233
2012-04-17,981.2463303625358
2012-04-18,981.1787544710061
2012-04-19,983.0208579513696
2012-04-20,990.169047005278
2012-04-23,972.2851968081561
2012-04-24,979.6982242710568
2012-04-25,983.2997792495137
2012-04-26,987.0766097748254
2012-04-27,995.2720102121273
2012-04-30,996.6416637358651
2012-05-01,997.2712318810353
2012-05-02,989.6130866283703
2012-05-03,989.8569819484687
2012-05-04,972.1527378440461
2012-05-07,967.0063482279689
2012-05-08,952.12879641465
2012-05-09,938.0359010598218
2012-05-10,952.629687785169
2012-05-11,946.2766192345106
2012-05-14,917.0254355814951
2012-05-15,912.6464879037959
2012-05-16,909.1299614774018
2012-05-17,891.6487494882407
2012-05-18,884.424867462371
2012-05-21,892.7846385953898
2012-05-22,901.8269454784088
2012-05-23,868.3711966828195
2012-05-24,881.232770501029
2012-05-25,876.7507254552389
2012-05-28,880.534867094559
2012-05-29,894.5806232639461
2012-05-30,870.3810163251186
2012-05-31,865.7400168193327
2012-06-01,860.6335103596457
2012-06-04,870.3393400920573
2012-06-05,872.5022693934797
2012-06-06,892.7723868269571
2012-06-07,904.5977940352864
2012-06-08,892.8779664054232
2012-06-11,893.6215754455943
2012-06-12,893.5492699063948
2012-06-13,906.19825189995
2012-06-14,900.450581559779
2012-06-15,911.4708935429055
2012-06-18,919.9570131592252
2012-06-19,933.9826860487967
2012-06-20,934.2179101921417
2012-06-21,919.357117203829
2012-06-22,902.3586835234804
2012-06-25,891.7313711658371
2012-06-26,900.2460573990832
2012-06-27,909.1404165729975
2012-06-28,893.5915700679053
2012-06-29,927.7942210482129
2012-07-02,929.5552400830824
2012-07-03,949.6931301267626
2012-07-04,944.701072516936
2012-07-05,945.5513243610978
2012-07-06,931.4202304678638
2012-07-09,925.5209613395195
2012-07-10,933.8220433947857
2012-07-11,927.3135851062259
2012-07-12,912.5137577630891
2012-07-13,927.8847934603996
2012-07-16,931.8051804306212
2012-07-17,934.3288395879235
2012-07-18,942.8882053305075
2012-07-19,945.9569957060248
2012-07-20,935.2734302041171
2012-07-23,905.5877928251765
2012-07-24,904.3501557692214
2012-07-25,909.0522794234334
2012-07-26,931.08069688907
2012-07-27,952.0068102760649
2012-07-30,957.3895085630235
2012-07-31,949.0395852277323
2012-08-01,950.5686082300789
2012-08-02,940.3094731379672
2012-08-03,970.1667651418464
2012-08-06,981.163075757146
2012-08-07,979.3176488631412
2012-08-08,976.6585184364677
2012-08-09,981.4204938771775
2012-08-10,980.3365441566277
2012-08-13,975.1811002576761
2012-08-14,978.5024356101547
2012-08-15,973.7278641838909
2012-08-16,979.4971154003507
2012-08-17,967.0909551821005
2012-08-20,964.4054504947453
2012-08-21,982.6946754428243
2012-08-22,973.2297481265031
2012-08-23,980.2182974037032
2012-08-24,972.6607613005629
2012-08-27,973.9214631210729
2012-08-28,968.4661972054769
2012-08-29,963.6746099755143
2012-08-30,950.1628246110447
2012-08-31,960.6156545058134
2012-09-03,966.4687130769107
2012-09-04,963.7609994122123
2012-09-05,960.0449268348542
2012-09-06,984.2245778007672
2012-09-07,1000.0021053806996
2012-09-10,999.5679162276019
2012-09-11,1002.8661654155707
2012-09-12,994.0757714746444
2012-09-13,995.6661604292754
2012-09-14,1032.0844697741188
2012-09-17,1029.6085685991584
2012-09-18,1021.9812387063772
2012-09-19,1016.1909766586907
2012-09-20,1009.154873790364
2012-09-21,1016.9937107901567
2012-09-24,1012.2109512445686
2012-09-25,1019.70163011655
2012-09-26,995.0598123692434
2012-09-27,1005.1172774766168
2012-09-28,1003.9734218441874
2012-10-01,1012.1241334125242
2012-10-02,1009.9203859986376
2012-10-03,1000.2149186451577
2012-10-04,997.4561027278328
2012-10-05,998.1932241131171
2012-10-08,979.2058259508017
2012-10-09,981.2792989743613
2012-10-10,987.0465909106395
2012-10-11,993.7056493501461
2012-10-12,994.3788439024617
2012-10-15,985.9122085602597
2012-10-16,1000.6624376218173
2012-10-17,1014.6805896992552
2012-10-18,1009.9188211625728
2012-10-19,1003.0284112017705
2012-10-22,1007.53684382166
2012-10-23,987.0178563354771
2012-10-24,989.3283290870454
2012-10-25,991.6118194237986
2012-10-26,989.4263745336226
2012-10-29,987.5956310807873
2012-10-30,992.228227549785
2012-10-31,990.3411995145193
2012-11-01,994.148615017273
2012-11-02,991.9701874778717
2012-11-05,994.7019661085519
2012-11-06,1000.728509797463
2012-11-07,994.7322711176622
2012-11-08,990.0976579097793
2012-11-09,985.6446098326554
2012-11-12,984.6034294780986
2012-11-13,978.1114343766168
2012-11-14,968.0314220485242
2012-11-15,969.0300973145314
2012-11-16,966.3240275937986
2012-11-19,979.216638238347
2012-11-20,977.6359293086422
2012-11-21,976.025063870638
2012-11-22,978.7210200407787
2012-11-23,986.8095524946525
2012-11-26,986.9286342506233
2012-11-27,984.7842330330991
2012-11-28,976.4156746386138
2012-11-29,990.2331890265472
2012-11-30,989.2408219745757
2012-12-03,995.0587152398731
2012-12-04,998.4499747833761
2012-12-05,1007.3607093888432
2012-12-06,1011.7741509690297
2012-12-07,1011.882946609161
2012-12-10,1017.9804739080873
2012-12-11,1022.6927069798412
2012-12-12,1031.9837980150128
2012-12-13,1030.7767623697623
2012-12-14,1031.2942218844134
2012-12-17,1035.1601549984591
2012-12-18,1045.097177430503
2012-12-19,1050.8773848974965
2012-12-20,1054.566023924526
2012-12-21,1045.923919284507
2012-12-24,1046.0261019945185
2012-12-25,1046.145990310665
2012-12-26,1048.6212942850887
2012-12-27,1061.105671408305
2012-12-28,1061.560095509723
2012-12-31,1058.826004221247
2013-01-01,1058.8173683338744
2013-01-02,1074.420318453472
2013-01-03,1072.8828278826372
2013-01-04,1068.0137548077419
2013-01-07,1070.6337633878588
2013-01-08,1075.157442140494
2013-01-09,1077.942919829556
2013-01-10,1074.4998855144165
2013-01-11,1068.5628072684603
2013-01-14,1074.991416217324
2013-01-15,1063.2474134499325
2013-01-16,1065.8606759111008
2013-01-17,1073.6099345334167
2013-01-18,1073.0763143774357
2013-01-21,1074.247157944469
2013-01-22,1070.046358034431
2013-01-23,1066.6894470164366
2013-01-24,1070.5864379540246
2013-01-25,1075.5880179866665
2013-01-28,1063.7012314245571
2013-01-29,1067.317903881828
2013-01-30,1057.5447777195163
2013-01-31,1064.9100602868607
2013-02-01,1075.5131293664954
2013-02-04,1068.855374620851
2013-02-05,1075.8375807219602
2013-02-06,1066.513863636845
2013-02-07,1062.0987916829358
2013-02-08,1067.7988394879003
2013-02-11,1062.750740102422
2013-02-12,1061.5976449110915
2013-02-13,1070.4043150282596
2013-02-14,1064.333854981402
2013-02-15,1060.5174964542193
2013-02-18,1057.6749129730458
2013-02-19,1061.525293190502
2013-02-20,1058.3148650606054
2013-02-21,1042.444878205899
2013-02-22,1039.6999173836489
2013-02-25,1048.0165734339832
2013-02-26,1037.8019420106682
2013-02-27,1037.5747274678922
2013-02-28,1035.9992057570403
2013-03-01,1033.6568341298623
2013-03-04,1027.05844428153
2013-03-05,1041.7657745436504
2013-03-06,1041.7057870269223
2013-03-07,1041.3686477966955
2013-03-08,1047.8016675745373
2013-03-11,1052.2020009551331
2013-03-12,1048.819014655263
2013-03-13,1038.010037117703
2013-03-14,1040.2012749635994
2013-03-15,1041.3534992275052
2013-03-18,1031.6614284060536
2013-03-19,1019.5545825367295
2013-03-20,1022.655418316433
2013-03-21,1019.8816206919835
2013-03-22,1014.0673714766295
2013-03-25,1012.4347708134045
2013-03-26,1018.1091273987382
2013-03-27,1012.7049095974337
2013-03-28,1021.7262900535337
2013-03-29,1023.4502979695163
2013-04-01,1021.2441406429641
2013-04-02,1022.7501836794111
2013-04-03,1011.3107169911448
2013-04-04,1006.5837526115463
2013-04-05,1003.586807827604
2013-04-08,1014.733796384769
2013-04-09,1024.5337418334732
2013-04-10,1033.0745984617536
2013-04-11,1034.2007334397883
2013-04-12,1024.2992392892982
2013-04-15,1000.1637469095282
2013-04-16,1000.5487571133496
2013-04-17,987.8673315578784
2013-04-18,985.9094596746036
2013-04-19,991.0733871948446
2013-04-22,985.3525994395856
2013-04-23,990.6835704542619
2013-04-24,1003.2874346809217
2013-04-25,1013.9743209691649
2013-04-26,1008.9899127228593
2013-04-29,1020.7336149394646
2013-04-30,1026.81568854107
2013-05-01,1021.7453833065865
2013-05-02,1034.7099815372083
2013-05-03,1047.5553183287163
2013-05-06,1046.0855855105642
2013-05-07,1049.6639663775866
2013-05-08,1062.109230047063
2013-05-09,1059.9492425681465
2013-05-10,1049.692840710453
2013-05-13,1049.418356488674
2013-05-14,1053.764790604442
2013-05-15,1050.1390192709218
2013-05-16,1049.950378314415
2013-05-17,1046.582870356702
2013-05-20,1038.8536316315594
2013-05-21,1044.2540242659804
2013-05-22,1051.1689852032093
2013-05-23,1030.6613454420874
2013-05-24,1031.6360702958505
2013-05-27,1033.8102021989805
2013-05-28,1032.4949758560228
2013-05-29,1014.3451572256265
2013-05-30,1009.6708932783924
2013-05-31,1004.4188851142711
2013-06-03,987.3747245562365
2013-06-04,1001.8622763388026
2013-06-05,980.9577623010083
2013-06-06,967.9061944879984
2013-06-07,985.300519522558
2013-06-10,968.1604326253388
2013-06-11,952.484774430193
2013-06-12,961.8082470878272
2013-06-13,960.9447007445204
2013-06-14,977.6877367574859
2013-06-17,980.8095989117029
2013-06-18,979.0507696263965
2013-06-19,976.5598163787073
2013-06-20,927.6358524022988
2013-06-21,922.7488608427166
2013-06-24,909.6271772252869
2013-06-25,915.0258132023827
2013-06-26,927.8533195235322
2013-06-27,938.2866058208258
2013-06-28,955.6928224798512
2013-07-01,962.1497049270051
2013-07-02,963.852145499832
2013-07-03,942.3300496321077
2013-07-04,958.4926608940011
2013-07-05,936.8461871237322
2013-07-08,936.7061161467882
2013-07-09,944.7292131136176
2013-07-10,943.0979128992761
2013-07-11,965.0551406264718
2013-07-12,980.4987799467424
2013-07-15,989.8398544133213
2013-07-16,993.2622169430979
2013-07-17,1004.4999115187367
2013-07-18,999.5506506859905
2013-07-19,995.8052449941282
2013-07-22,999.2202602529527
2013-07-23,1003.9279902793077
2013-07-24,998.8242620507978
2013-07-25,992.4192885267969
2013-07-26,985.0561483184916
2013-07-29,987.7924721594836
2013-07-30,990.7006345782597
2013-07-31,984.0348245692413
2013-08-01,990.6624600930314
2013-08-02,998.2672230679434
2013-08-05,999.8513519950741
2013-08-06,990.4068283507115
2013-08-07,989.2923503867611
2013-08-08,996.5501897211359
2013-08-09,1003.8993932071155
2013-08-12,1007.5536752804642
2013-08-13,1005.9525934832332
2013-08-14,1013.0907300235455
2013-08-15,996.5882569653513
2013-08-16,1003.1264058378938
2013-08-19,991.1186827051773
2013-08-20,990.4570048336291
2013-08-21,981.3841701090823
2013-08-22,984.1263081336938
2013-08-23,988.1737082570036
2013-08-26,986.5582558409565
2013-08-27,964.5568684373568
2013-08-28,953.9987519058348
2013-08-29,957.5832176488481
2013-08-30,961.0782064594955
2013-09-02,968.6231601128902
2013-09-03,958.5488600290123
2013-09-04,958.4180282994769
2013-09-05,966.0242289131651
2013-09-06,978.9376417153569
2013-09-09,993.9643203241927
2013-09-10,1012.4504788568833
2013-09-11,1020.5097009261082
2013-09-12,1027.480165641133
2013-09-13,1022.7265568777057
2013-09-16,1042.5111392636577
2013-09-17,1047.093001874285
2013-09-18,1038.082544533532
2013-09-19,1076.510207640007
2013-09-20,1057.6209667824173
2013-09-23,1056.6288280669887
2013-09-24,1052.2559359704376
2013-09-25,1055.999476929346
2013-09-26,1048.074726222702
2013-09-27,1041.9167647447644
2013-09-30,1036.1205820022499
2013-10-01,1043.7021516909545
2013-10-02,1043.4907501449554
2013-10-03,1047.8049382723027
2013-10-04,1052.3542655643046
2013-10-07,1053.3125848714924
2013-10-08,1057.5622849255087
2013-10-09,1048.281710537557
2013-10-10,1066.177701977454
2013-10-11,1068.4445679883945
2013-10-14,1067.252017899008
2013-10-15,1077.145853525357
2013-10-16,1086.4312496499526
2013-10-17,1086.501442925747
2013-10-18,1095.2270566531577
2013-10-21,1101.320990225737
2013-10-22,1109.1127675044957
2013-10-23,1096.4130282863205
2013-10-24,1097.7320798109822
2013-10-25,1094.0600030814887
2013-10-28,1097.2476528646116
2013-10-29,1097.348941378804
2013-10-30,1098.5656922515393
2013-10-31,1085.7379897406533
2013-11-01,1072.9954640240082
2013-11-04,1074.2009843867643
2013-11-05,1061.7073216943397
2013-11-06,1067.6111364463723
2013-11-07,1065.059111600392
2013-11-08,1047.191920596495
2013-11-11,1039.1043861177395
2013-11-12,1042.7153281243086
2013-11-13,1030.8110302589598
2013-11-14,1044.0561077472153
2013-11-15,1056.5826002313584
2013-11-18,1071.6566415547065
2013-11-19,1063.2908830008246
2013-11-20,1068.7709385472701
2013-11-21,1054.673274911236
2013-11-22,1061.227952216115
2013-11-25,1064.376131940519
2013-11-26,1047.3972772228758
2013-11-27,1046.1555631560884
2013-11-28,1050.270713425603
2013-11-29,1055.4921253628027
2013-12-02,1045.4964123958603
2013-12-03,1028.972846913919
2013-12-04,1020.3021717830029
2013-12-05,1022.8010497680084
2013-12-06,1037.869625466513
2013-12-09,1044.783260442795
2013-12-10,1045.8125571816677
2013-12-11,1041.217866473126
2013-12-12,1024.618408366576
2013-12-13,1028.093609466135
2013-12-16,1032.2620949585666
2013-12-17,1031.5426999115284
2013-12-18,1035.434586906357
2013-12-19,1035.042128034045
2013-12-20,1039.634203698809
2013-12-23,1045.7047534603446
2013-12-24,1046.7433821218265
2013-12-25,1042.7342477505006
2013-12-26,1037.9828303714737
2013-12-27,1038.0344367069886
2013-12-30,1049.921358150773
2013-12-31,1049.363925518164
2014-01-01,1049.405318854737
2014-01-02,1043.8811125779
2014-01-03,1037.4207288096004
2014-01-06,1029.801605505108
2014-01-07,1032.9678047966531
2014-01-08,1026.0750110783758
2014-01-09,1017.80518791736
2014-01-10,1029.4479542518511
2014-01-13,1033.1910033204394
2014-01-14,1028.9268259240903
2014-01-15,1031.9893170689127
2014-01-16,1027.7905634262997
2014-01-17,1025.6613799134661
2014-01-20,1025.3893427629127
2014-01-21,1028.4428096025117
2014-01-22,1030.8644284898874
2014-01-23,1024.0216629264585
2014-01-24,1002.0574865332165
2014-01-27,987.4166049007058
2014-01-28,990.2410104429982
2014-01-29,975.0182024483262
2014-01-30,976.5590986219617
2014-01-31,972.7893305911948
2014-02-03,967.4973935749863
2014-02-04,969.8757560585299
2014-02-05,973.296237869284
2014-02-06,993.1820131996272
2014-02-07,994.8952491880702
2014-02-10,996.8054420409236
2014-02-11,1003.3076674341985
2014-02-12,1012.838038712496
2014-02-13,1002.488902859806
2014-02-14,1017.4548123274899
2014-02-17,1027.2123260993872
2014-02-18,1022.6246487440751
2014-02-19,1017.5488076206622
2014-02-20,1007.4686635835342
2014-02-21,1016.0841899112932
2014-02-24,1024.0705453750177
2014-02-25,1021.4019194896025
2014-02-26,1011.2972979819979
2014-02-27,1010.6691708477538
2014-02-28,1019.771578808924
2014-03-03,976.7713657549656
2014-03-04,1000.1349112257286
2014-03-05,1003.2065549013064
2014-03-06,1011.3325870836984
2014-03-07,1004.514422661471
2014-03-10,998.5351636492328
2014-03-11,994.2977524553706
2014-03-12,980.8813454826359
2014-03-13,977.9085681354367
2014-03-14,976.2444220930374
2014-03-17,992.4363385251489
2014-03-18,1006.4303706266928
2014-03-19,1002.1256946989287
2014-03-20,991.2767921324314
2014-03-21,989.511289438446
2014-03-24,992.0141662436629
2014-03-25,1010.0663099097404
2014-03-26,1027.805984351474
2014-03-27,1023.7344964769105
2014-03-28,1035.5966794634166
2014-03-31,1049.300031765051
2014-04-01,1056.710772642614
2014-04-02,1053.913676658437
2014-04-03,1047.6664085978177
2014-04-04,1057.4368493884642
2014-04-07,1049.7386318459548
2014-04-08,1059.611699829195
2014-04-09,1058.1228561686253
2014-04-10,1072.7387750993094
2014-04-11,1060.4833495253004
2014-04-14,1050.055862184985
2014-04-15,1033.100098125502
2014-04-16,1039.0821337579844
2014-04-17,1054.1872997129
2014-04-18,1058.0103105594949
2014-04-21,1057.082046335607
2014-04-22,1057.7810460658818
2014-04-23,1053.615637815542
2014-04-24,1046.7985304211843
2014-04-25,1039.4178293325576
2014-04-28,1043.4406590425785
2014-04-29,1047.9747408113483
2014-04-30,1050.3131569587285
2014-05-01,1053.5027073035194
2014-05-02,1058.9225567300662
2014-05-05,1054.028419769545
2014-05-06,1061.713688370313
2014-05-07,1073.9892360377276
2014-05-08,1084.9685547063766
2014-05-09,1076.9306626411467
2014-05-12,1081.9832003724898
2014-05-13,1090.2718615200038
2014-05-14,1098.3620430283515
2014-05-15,1085.4964431404303
2014-05-16,1085.7019204189178
2014-05-19,1093.1479331614796
2014-05-20,1090.4768924958007
2014-05-21,1098.5496915853118
