Date,MSCI Emerging Markets 1000 Index
2000-05-31,1000.0
2000-06-01,1008.9135796529862
2000-06-02,1037.1609252789144
2000-06-05,1047.9738299948904
2000-06-06,1042.3783933241934
2000-06-07,1048.5143040620433
2000-06-08,1047.324409294135
2000-06-09,1057.7453812754477
2000-06-12,1053.6151445759676
2000-06-13,1044.1416526632581
2000-06-14,1049.816992063731
2000-06-15,1036.2636748932025
2000-06-16,1033.6538104271103
2000-06-19,1032.3646538604437
2000-06-20,1036.3468655176275
2000-06-21,1036.6369682237205
2000-06-22,1035.277949893701
2000-06-23,1026.190620215165
2000-06-26,1025.7755430516577
2000-06-27,1030.4062315524095
2000-06-28,1037.8629775020527
2000-06-29,1028.316565596686
2000-06-30,1037.9741094557535
2000-07-03,1046.7359370489744
2000-07-04,1045.0047346701685
2000-07-05,1053.2248651651546
2000-07-06,1047.2812295106185
2000-07-07,1050.5817892876373
2000-07-10,1056.368766172548
2000-07-11,1046.2627474860392
2000-07-12,1054.0340860107033
2000-07-13,1053.6880467851258
2000-07-14,1058.4328501283815
2000-07-17,1058.9096922818692
2000-07-18,1045.851432386396
2000-07-19,1033.8883596754938
2000-07-20,1027.3189060269058
2000-07-21,1027.8109692056546
2000-07-24,1009.0876197561118
2000-07-25,1005.7821296713624
2000-07-26,1004.7361025622731
2000-07-27,997.3063801086865
2000-07-28,983.268445849188
2000-07-31,984.7568395908909
2000-08-01,987.9688880384849
2000-08-02,987.3543803349743
2000-08-03,984.9380762326566
2000-08-04,988.3425957855937
2000-08-07,980.1600185890013
2000-08-08,980.4863477903011
2000-08-09,991.4827433237492
2000-08-10,995.8296045837553
2000-08-11,997.7797673514112
2000-08-14,1002.628642384755
2000-08-15,1003.0981548518176
2000-08-16,1012.664069815588
2000-08-17,1016.5116606138876
2000-08-18,1009.5438344407195
2000-08-21,1007.0932341020085
2000-08-22,1010.0164306459421
2000-08-23,1006.1989681790374
2000-08-24,1006.4087868918392
2000-08-25,1006.3348091906627
2000-08-28,1003.9910549560286
2000-08-29,1007.0974716752334
2000-08-30,1001.7348147039204
2000-08-31,1000.0133613496519
2000-09-01,999.3680717390516
2000-09-04,1009.9321429224391
2000-09-05,1007.2021566963558
2000-09-06,1000.3570747421478
2000-09-07,988.259633403671
2000-09-08,982.1032673380081
2000-09-11,972.9061106331295
2000-09-12,967.3343410863025
2000-09-13,969.5165680832189
2000-09-14,962.847827299472
2000-09-15,951.437806370908
2000-09-18,914.3212929052239
2000-09-19,905.9530730320284
2000-09-20,917.7486944703159
2000-09-21,906.9666102005078
2000-09-22,881.2301151185204
2000-09-25,901.2310186683861
2000-09-26,900.2354904581928
2000-09-27,901.2077379378105
2000-09-28,901.2384652546517
2000-09-29,900.9282583834886
2000-10-02,887.60985537772
2000-10-03,888.9615437461466
2000-10-04,888.3053827278028
2000-10-05,892.7710406117778
2000-10-06,895.8249455501943
2000-10-09,880.805031908916
2000-10-10,877.1738256818054
2000-10-11,855.966534413998
2000-10-12,840.1405135590603
2000-10-13,832.429056894002
2000-10-16,841.3209975275447
2000-10-17,828.4309817717494
2000-10-18,811.3861027749422
2000-10-19,820.5340859351776
2000-10-20,835.9409946103978
2000-10-23,828.1646649846836
2000-10-24,835.6270934707226
2000-10-25,830.8575795339187
2000-10-26,826.8571167681364
2000-10-27,830.8194598093611
2000-10-30,824.5223744944873
2000-10-31,830.9202761670506
2000-11-01,842.6549287719846
2000-11-02,852.502890590332
2000-11-03,857.1450813604843
2000-11-06,858.2441310330059
2000-11-07,863.2177929114165
2000-11-08,860.1255935778471
2000-11-09,853.7070859275864
2000-11-10,851.0924923051341
2000-11-13,824.7473627180175
2000-11-14,838.3136060722921
2000-11-15,839.8346221125709
2000-11-16,831.0043568498976
2000-11-17,826.5985186658911
2000-11-20,809.5184365509884
2000-11-21,809.8008590793319
2000-11-22,795.189226829459
2000-11-23,786.0357797307333
2000-11-24,793.2965024669672
2000-11-27,801.8792361239889
2000-11-28,786.2764797461989
2000-11-29,775.9652198275694
2000-11-30,758.7577640571475
2000-12-01,764.2466793225697
2000-12-04,757.9850354448956
2000-12-05,780.563835149477
2000-12-06,793.0661848250265
2000-12-07,789.7506278480338
2000-12-08,803.2082418441064
2000-12-11,812.9276815319572
2000-12-12,807.4034356039671
2000-12-13,809.895510798236
2000-12-14,803.222254946417
2000-12-15,788.7754589619
2000-12-18,790.4048089825185
2000-12-19,786.0252742964005
2000-12-20,769.1870673367551
2000-12-21,760.606283299261
2000-12-22,764.9391285642453
2000-12-25,765.5699722370341
2000-12-26,761.6263773227441
2000-12-27,762.8707368806972
2000-12-28,770.5868848064039
2000-12-29,771.0667714314586
2001-01-01,770.2027411757599
2001-01-02,771.1474233279233
2001-01-03,775.431092664631
2001-01-04,805.0714946985895
2001-01-05,809.0605898256659
2001-01-08,809.0229310824207
2001-01-09,819.0232406636741
2001-01-10,814.8723632903517
2001-01-11,812.6055560615473
2001-01-12,819.0848335490408
2001-01-15,823.9926378159118
2001-01-16,828.5299251085189
2001-01-17,836.1596462276707
2001-01-18,847.6345341991712
2001-01-19,862.2046860855904
2001-01-22,863.3120907832615
2001-01-23,867.0225410988272
2001-01-24,866.8112060539187
2001-01-25,867.2209570924507
2001-01-26,863.0399364763646
2001-01-29,860.4247891843127
2001-01-30,866.4574812473888
2001-01-31,876.5749186770915
2001-02-01,873.0054017566922
2001-02-02,875.4594852780288
2001-02-05,860.650495654225
2001-02-06,862.5225607194986
2001-02-07,848.1960999548689
2001-02-08,853.7859925476104
2001-02-09,853.7239844470773
2001-02-12,855.552590755942
2001-02-13,861.661284567258
2001-02-14,859.1560368987608
2001-02-15,867.95965051245
2001-02-16,859.569320084283
2001-02-19,848.339365860512
2001-02-20,849.4244732098525
2001-02-21,828.0027373022242
2001-02-22,811.2906169695872
2001-02-23,806.1588395980143
2001-02-26,814.0723185972004
2001-02-27,810.6684439879731
2001-02-28,807.1570841289749
2001-03-01,802.3565379613649
2001-03-02,794.1021695117073
2001-03-05,799.321826116817
2001-03-06,805.1092526127604
2001-03-07,808.9508746415758
2001-03-08,808.9233219625822
2001-03-09,798.8640139615343
2001-03-12,774.001817132932
2001-03-13,767.1629740808147
2001-03-14,760.7641406366442
2001-03-15,761.2503195168591
2001-03-16,755.496523501677
2001-03-19,747.8862364571827
2001-03-20,748.0937568386688
2001-03-21,747.4687117422789
2001-03-22,731.3041727920685
2001-03-23,736.0527699703235
2001-03-26,749.1704543033363
2001-03-27,747.516836645166
2001-03-28,743.16504825852
2001-03-29,730.7768486295829
2001-03-30,728.8380428492999
2001-04-02,715.6261676830065
2001-04-03,700.217756798209
2001-04-04,691.5528569574282
2001-04-05,702.8242564945713
2001-04-06,710.0372108284847
2001-04-09,706.8686331373453
2001-04-10,713.5720944043431
2001-04-11,723.9162608640337
2001-04-12,726.9895269209301
2001-04-13,727.2535006714975
