Date,EFM (EMERGING + FRONTIER MARKETS) IMI
2011-07-11,1068.4738907489138
2011-07-12,1048.731391591809
2011-07-13,1063.7086294196884
2011-07-14,1061.7626000097562
2011-07-15,1062.691851637712
2011-07-18,1051.1389810863607
2011-07-19,1057.2303997303388
2011-07-20,1064.574693457412
2011-07-21,1070.48496166417
2011-07-22,1079.8779639477195
2011-07-25,1074.9979131839916
2011-07-26,1082.9199982784187
2011-07-27,1077.0356812223595
2011-07-28,1073.8299967710352
2011-07-29,1066.8441887024374
2011-08-01,1075.6421944820986
2011-08-02,1057.6282297093023
2011-08-03,1036.245697324705
2011-08-04,1009.9645149399722
2011-08-05,979.3433945279121
2011-08-08,931.7791878122785
2011-08-09,911.2646799488443
2011-08-10,923.8315103892314
2011-08-11,931.827267287716
2011-08-12,932.9839447898468
2011-08-15,953.9793707871388
2011-08-16,959.718848330484
2011-08-17,964.7353302825252
2011-08-18,939.1173602108344
2011-08-19,915.0611207814197
2011-08-22,910.4150480101622
2011-08-23,927.937867808978
2011-08-24,921.3654327046316
2011-08-25,916.4944735379285
2011-08-26,918.3088550050967
2011-08-29,944.0097939344433
2011-08-30,952.5283044200897
2011-08-31,969.9490267597671
2011-09-01,973.8997521425898
2011-09-02,960.5181599579363
2011-09-05,932.2056554927536
2011-09-06,929.605000269549
2011-09-07,949.1805984002383
2011-09-08,952.8434284060711
2011-09-09,934.4686886830706
2011-09-12,914.5448887311449
2011-09-13,909.4910993373796
2011-09-14,897.6092164155461
2011-09-15,907.2765917692014
2011-09-16,919.710728800026
2011-09-19,894.5597429189436
2011-09-20,895.841089564904
2011-09-21,886.4237843888901
2011-09-22,833.2181623387894
2011-09-23,815.4211534494507
2011-09-26,803.6192015347115
2011-09-27,841.0122735779117
2011-09-28,838.7690195005225
2011-09-29,841.8002785574433
2011-09-30,829.9557527178893
2011-10-03,804.4561545108638
2011-10-04,785.8006780943941
2011-10-05,790.1375027138391
2011-10-06,814.122879148382
2011-10-07,831.9275204562647
2011-10-10,844.9310536967413
2011-10-11,855.3611328335602
2011-10-12,868.1556078456515
2011-10-13,875.2816868789116
2011-10-14,879.7669466948885
2011-10-17,885.8761699506451
2011-10-18,870.8240405713977
2011-10-19,878.2412243913113
2011-10-20,855.5532887926737
2011-10-21,866.4575858194961
2011-10-24,892.291945857969
2011-10-25,897.3894072457392
2011-10-26,901.8389694725095
2011-10-27,931.7846512547466
2011-10-28,946.0913678995319
2011-10-31,933.201514019396
2011-11-01,909.7515732420198
2011-11-02,916.9023432572919
2011-11-03,913.828540014286
2011-11-04,928.2959459771839
2011-11-07,928.7899673725633
2011-11-08,929.2336252722084
2011-11-09,920.0807905838334
2011-11-10,896.1656982857376
2011-11-11,911.386318396771
2011-11-14,916.6344889257061
2011-11-15,909.3922140789352
2011-11-16,900.9715679255888
2011-11-17,894.582441505436
2011-11-18,878.7321211722456
2011-11-21,856.3579410244157
2011-11-22,855.4952126751926
2011-11-23,833.5767805724237
2011-11-24,836.1987434072771
2011-11-25,826.6224264281466
2011-11-28,848.2385921785602
2011-11-29,855.0845159629822
2011-11-30,870.4761951576507
2011-12-01,897.8409778180784
2011-12-02,899.5188426300052
2011-12-05,904.1212993767199
2011-12-06,892.6917646642864
2011-12-07,898.0688259330531
2011-12-08,887.612595406085
2011-12-09,875.9279061049447
2011-12-12,867.7577475777712
2011-12-13,860.5940337871591
2011-12-14,849.3883473337605
2011-12-15,842.391780357526
2011-12-16,848.8930976787088
2011-12-19,833.9213633280561
2011-12-20,844.6803932363421
2011-12-21,858.7060651934198
2011-12-22,861.4052481702322
2011-12-23,868.9424082052753
2011-12-26,868.9623749282438
2011-12-27,865.7525331266598
2011-12-28,856.2808432135024
2011-12-29,857.5810671685116
2011-12-30,859.8067789484822
2012-01-02,860.1470825898529
2012-01-03,880.0669003680911
2012-01-04,878.401875565817
2012-01-05,874.0500698923095
2012-01-06,869.3963247503867
2012-01-09,872.5414870343343
2012-01-10,888.6112087161604
2012-01-11,888.5867558618743
2012-01-12,892.9382926419746
2012-01-13,892.4092758215353
2012-01-16,891.2548957400829
2012-01-17,909.7366896537764
2012-01-18,917.0592624400822
2012-01-19,926.5883503691447
2012-01-20,929.8646346461466
2012-01-23,933.8264135398251
2012-01-24,931.9847087480927
2012-01-25,934.1119987522031
2012-01-26,948.1045226464938
2012-01-27,949.7692782641709
2012-01-30,940.9973676005487
2012-01-31,953.4168205348938
2012-02-01,963.3119927626483
2012-02-02,976.5426884333804
2012-02-03,980.8362520659816
2012-02-06,979.8187219663715
2012-02-07,981.0493831032784
2012-02-08,992.7107616834583
2012-02-09,994.2329315173058
2012-02-10,977.7626887136971
2012-02-13,987.700484602959
2012-02-14,982.3226191462711
2012-02-15,993.0790575375639
2012-02-16,984.369482855026
2012-02-17,996.2593006552279
2012-02-20,1000.5116186768518
2012-02-21,998.9138590546919
2012-02-22,999.3547425896268
2012-02-23,994.9518006757127
2012-02-24,1001.9925476546072
2012-02-27,992.1770105765961
2012-02-28,1003.3837092644842
2012-02-29,1012.8805251566367
2012-03-01,1010.609892364694
2012-03-02,1014.1761093284935
2012-03-05,1001.6426395867437
2012-03-06,979.7394195428823
2012-03-07,976.6440216087443
2012-03-08,990.483638822607
2012-03-09,997.3608816336534
2012-03-12,988.9048504274472
2012-03-13,1002.8230341696777
2012-03-14,1003.1097154769534
2012-03-15,1001.98194201522
2012-03-16,1000.506792986635
2012-03-19,998.549563997384
2012-03-20,988.5349957032236
2012-03-21,986.7581608939039
2012-03-22,980.3249127904269
2012-03-23,981.3703022523072
2012-03-26,983.5762081095748
2012-03-27,993.1453587371437
2012-03-28,983.2464195721566
2012-03-29,972.5232578831149
2012-03-30,980.8001450201624
2012-04-02,986.2575459592325
2012-04-03,992.4754797152793
2012-04-04,976.2812221165769
2012-04-05,975.9642718050359
2012-04-06,976.1207134437984
2012-04-09,966.1594032475734
2012-04-10,957.616645162437
2012-04-11,957.6075624665616
2012-04-12,965.9459489342111
2012-04-13,968.8388423
2012-04-16,962.7550579425778
2012-04-17,962.9853367266458
2012-04-18,966.059766185098
2012-04-19,965.9910862692942
2012-04-20,964.4266723584757
2012-04-23,952.2828769725146
2012-04-24,954.8572432537624
2012-04-25,955.6019315555186
2012-04-26,959.2855675726792
2012-04-27,962.4282608472738
2012-04-30,968.6340424598684
2012-05-01,968.2248567835727
2012-05-02,972.9608254927681
2012-05-03,968.5026249208454
2012-05-04,959.1057190968426
2012-05-07,948.8909661265382
2012-05-08,941.2378801493946
2012-05-09,927.78511092396
2012-05-10,930.180738686878
2012-05-11,921.3165568841971
2012-05-14,904.0676900320658
2012-05-15,899.5622216471118
2012-05-16,879.281858299757
2012-05-17,876.35615342333
2012-05-18,862.8724177182622
2012-05-21,869.2716027544773
2012-05-22,875.5337252053722
2012-05-23,855.2336150040397
2012-05-24,859.5888445012101
2012-05-25,859.8648079913567
2012-05-28,866.5002450340878
2012-05-29,877.9013302225579
2012-05-30,865.3935970994444
2012-05-31,864.1263662483323
2012-06-01,852.6685394705854
2012-06-04,840.9015514446069
2012-06-05,845.0402435692301
2012-06-06,860.6309295843013
2012-06-07,870.1664251445503
2012-06-08,863.0246423728747
2012-06-11,872.2038399465422
2012-06-12,870.4930568590082
2012-06-13,876.3460698742749
2012-06-14,871.5633283939308
2012-06-15,882.0191435667716
2012-06-18,890.220343133812
2012-06-19,898.8123000381476
2012-06-20,903.4501766209862
2012-06-21,889.7179788327422
2012-06-22,876.5586911241547
2012-06-25,865.2447631320932
2012-06-26,867.4372817279152
2012-06-27,873.249572242476
2012-06-28,867.6891682038239
2012-06-29,895.2460791144052
2012-07-02,899.3378470310288
2012-07-03,913.3839011283202
2012-07-04,914.0058039155892
2012-07-05,913.3810149100088
2012-07-06,905.3370874758416
2012-07-09,896.1343816298282
2012-07-10,894.9344389067361
2012-07-11,893.5656296786459
2012-07-12,877.4210392550299
2012-07-13,887.8495646013189
2012-07-16,888.3319849680964
2012-07-17,894.1210193517079
2012-07-18,892.1371472452934
2012-07-19,901.1758898602106
2012-07-20,897.4076436913672
2012-07-23,875.2453290614618
2012-07-24,872.4649998725636
2012-07-25,868.722919753645
2012-07-26,878.3928686760041
2012-07-27,900.5565429601154
2012-07-30,906.6095587247816
2012-07-31,910.1739363266857
2012-08-01,912.2990788339271
2012-08-02,904.1762123721252
2012-08-03,911.2141662092882
2012-08-06,924.312535100888
2012-08-07,924.8599713062462
2012-08-08,927.4113239984459
2012-08-09,935.6418511043261
2012-08-10,935.7536986880842
2012-08-13,929.9883769251724
2012-08-14,934.2617028556449
2012-08-15,931.5157118449879
2012-08-16,933.4679871383751
2012-08-17,929.6395603048862
2012-08-20,928.366871732101
2012-08-21,934.2407013664703
2012-08-22,929.0514714551564
2012-08-23,933.6372990697128
2012-08-24,926.0434161848334
2012-08-27,922.0632702777622
2012-08-28,918.3139765883562
2012-08-29,915.204738303428
2012-08-30,907.740435065175
2012-08-31,910.3884239643626
2012-09-03,915.8420347707053
2012-09-04,911.1787783330791
2012-09-05,904.216464723884
2012-09-06,914.2014924885272
2012-09-07,930.9148520383349
2012-09-10,932.3057708105528
2012-09-11,935.0804572808453
2012-09-12,940.4024329374159
2012-09-13,943.5405382771951
2012-09-14,972.3173954956579
2012-09-17,971.4498852319849
2012-09-18,966.6010192566515
2012-09-19,969.6409560253695
2012-09-20,959.6491197072038
2012-09-21,967.566589502458
2012-09-24,965.763043730779
2012-09-25,963.9003512537262
2012-09-26,953.1728303958643
2012-09-27,960.5479796056138
2012-09-28,965.0048201869151
2012-10-01,967.4343320161692
2012-10-02,968.6466615608645
2012-10-03,965.5332679642601
2012-10-04,968.2855042021649
2012-10-05,971.6023139419494
2012-10-08,961.3143608106146
2012-10-09,960.0827063323591
2012-10-10,955.9196953022644
2012-10-11,959.267073385675
2012-10-12,960.3093670115962
2012-10-15,958.7865339791404
2012-10-16,966.2586015799593
2012-10-17,973.5543669377048
2012-10-18,975.6010964404752
2012-10-19,968.92970775089
2012-10-22,970.1438998132512
2012-10-23,961.0585705856141
2012-10-24,959.7262339137839
2012-10-25,962.8031582618863
2012-10-26,954.2920023760386
2012-10-29,952.9336168611031
2012-10-30,955.9424033379987
2012-10-31,958.2190437107456
2012-11-01,962.6111658825882
2012-11-02,966.9747181468157
2012-11-05,963.6192969102342
2012-11-06,969.0963892498112
2012-11-07,970.7316971471319
2012-11-08,960.0897390609122
2012-11-09,956.5992132203526
2012-11-12,955.0213528870726
2012-11-13,948.3181660147328
2012-11-14,946.8492948832563
2012-11-15,941.181637960251
2012-11-16,936.7898069156917
2012-11-19,944.0178990913225
2012-11-20,945.3501787437998
2012-11-21,945.978873847203
2012-11-22,950.5222091025398
2012-11-23,959.8488297937389
2012-11-26,959.6240381095636
2012-11-27,960.8148766742671
2012-11-28,956.2276666479096
2012-11-29,967.8317094879962
2012-11-30,970.8122170692089
2012-12-03,971.623697603157
2012-12-04,971.7044696815271
2012-12-05,980.5571472745609
2012-12-06,984.043686302506
2012-12-07,986.5291414036535
2012-12-10,990.9451262815105
2012-12-11,995.3009476068424
2012-12-12,1001.8950152788643
2012-12-13,1003.2690034167802
2012-12-14,1003.8897696613166
2012-12-17,1001.4964930065988
2012-12-18,1007.0848759660989
2012-12-19,1013.4804666935461
2012-12-20,1013.0048297025858
2012-12-21,1004.1805576033415
2012-12-24,1005.075444913659
2012-12-25,1006.673838408076
2012-12-26,1008.5945902366014
2012-12-27,1011.6798377743384
2012-12-28,1017.2508865807656
2012-12-31,1017.4649592972897
2013-01-01,1018.0293570382903
2013-01-02,1038.599439095509
2013-01-03,1043.2493409689837
2013-01-04,1039.5170589465388
2013-01-07,1039.1280438831322
2013-01-08,1034.0913337961804
2013-01-09,1037.5388573462353
2013-01-10,1040.992231031021
2013-01-11,1037.6694581622107
2013-01-14,1044.789457464679
2013-01-15,1038.2745175724795
2013-01-16,1036.0247957558595
2013-01-17,1037.2875009761287
2013-01-18,1044.6299125435378
2013-01-21,1042.4264209980067
2013-01-22,1043.2996340129866
2013-01-23,1040.9789456687274
2013-01-24,1037.0054922771617
2013-01-25,1034.1478378499598
2013-01-28,1027.6668678583426
2013-01-29,1035.1806572201872
2013-01-30,1034.1343087414496
2013-01-31,1034.8885236405313
2013-02-01,1038.7228388604467
2013-02-04,1038.7763963866405
2013-02-05,1034.2715551814858
2013-02-06,1031.4117096768373
2013-02-07,1027.4582950232461
2013-02-08,1028.6220476356664
2013-02-11,1026.845647314461
2013-02-12,1027.3932672217031
2013-02-13,1032.9009785521089
2013-02-14,1033.9747589768238
2013-02-15,1034.9635878350553
2013-02-18,1033.161860931768
2013-02-19,1032.7735062498527
2013-02-20,1037.1698403539667
2013-02-21,1022.86596333906
2013-02-22,1023.2796751136675
2013-02-25,1024.156480056351
2013-02-26,1013.367557034439
2013-02-27,1017.5553498650921
2013-02-28,1024.979694270443
2013-03-01,1024.0237818169035
2013-03-04,1013.1854735918032
2013-03-05,1021.5341039019124
2013-03-06,1030.9742335930455
2013-03-07,1029.5077357106616
2013-03-08,1036.750525203387
2013-03-11,1034.8524938601806
2013-03-12,1029.6815724759538
2013-03-13,1021.7647236224453
2013-03-14,1020.8418538682681
2013-03-15,1016.0988087786347
2013-03-18,1004.6528141651904
2013-03-19,1000.5169150479355
2013-03-20,1001.6182253416013
2013-03-21,998.4049090601978
2013-03-22,992.5339493373707
2013-03-25,998.7997593361786
2013-03-26,1004.4882141263953
2013-03-27,1007.5188068135507
2013-03-28,1008.279431976842
2013-03-29,1010.4754137598185
2013-04-01,1007.1905868033743
2013-04-02,1005.6474074351175
2013-04-03,1002.0303062051072
2013-04-04,995.0741153376283
2013-04-05,987.008698584038
2013-04-08,985.4924516287275
2013-04-09,993.5777445760257
2013-04-10,1001.6391012158982
2013-04-11,1006.5131697187247
2013-04-12,998.4290948711146
2013-04-15,983.8765084871408
2013-04-16,988.8647455224027
2013-04-17,982.7496195426131
2013-04-18,979.7495420165573
2013-04-19,992.4076984872386
2013-04-22,993.644297398463
2013-04-23,991.7666823644646
2013-04-24,999.4968882028371
2013-04-25,1008.2218242846872
2013-04-26,1004.0055805738214
2013-04-29,1009.0179261225328
2013-04-30,1020.3181066369923
2013-05-01,1019.2199663440598
2013-05-02,1019.0818046627118
2013-05-03,1023.6689710951331
2013-05-06,1027.8273257002456
2013-05-07,1034.345215361373
2013-05-08,1042.58256529909
2013-05-09,1042.3842049968127
2013-05-10,1033.3359356502528
2013-05-13,1025.5973824226503
2013-05-14,1030.1322198075604
2013-05-15,1030.5643363345082
2013-05-16,1030.8818546806065
2013-05-17,1030.5129896978701
2013-05-20,1033.207982476516
2013-05-21,1033.6764904627223
2013-05-22,1033.5859327194564
2013-05-23,1012.6719265133437
2013-05-24,1013.931908368227
2013-05-27,1016.2736739702912
2013-05-28,1018.89215084235
2013-05-29,1010.05871349536
2013-05-30,1006.364268074019
2013-05-31,999.3469609456081
2013-06-03,989.420188053854
2013-06-04,994.7799636604495
2013-06-05,983.3294919060004
2013-06-06,977.1859946595617
2013-06-07,973.568773705305
2013-06-10,966.5313083246513
2013-06-11,949.235991909829
2013-06-12,949.3638594299777
2013-06-13,939.2951173507126
2013-06-14,948.3742813799212
2013-06-17,951.7933588862888
2013-06-18,948.688467005343
2013-06-19,942.9661297851194
2013-06-20,907.0586672618534
2013-06-21,899.1365017821657
2013-06-24,881.473987318294
2013-06-25,882.7971637828153
2013-06-26,898.1464270701398
2013-06-27,914.6195446390444
2013-06-28,933.3800218382427
2013-07-01,935.8596148817048
2013-07-02,927.5253370833536
2013-07-03,909.0392104152563
2013-07-04,918.1999411031373
2013-07-05,914.1731000278105
2013-07-08,903.1353634906268
2013-07-09,909.4264120523017
2013-07-10,911.9101570928199
2013-07-11,937.2944818142421
2013-07-12,939.9692160552671
2013-07-15,947.203959219805
2013-07-16,948.855008438459
2013-07-17,954.8620379510949
2013-07-18,953.5165464162812
2013-07-19,947.2523916248695
2013-07-22,951.0131868313522
2013-07-23,964.6575646253973
2013-07-24,962.4512743258065
2013-07-25,958.3572083097224
2013-07-26,957.4696655640835
2013-07-29,949.7899018638166
2013-07-30,949.7584299610684
2013-07-31,943.8079662686815
2013-08-01,950.1885891955626
2013-08-02,951.5399232617523
2013-08-05,953.3175949066637
2013-08-06,944.3567553356654
2013-08-07,936.8991782904276
2013-08-08,945.2429982764379
2013-08-09,949.940382656032
2013-08-12,955.3082664574475
2013-08-13,962.7739565883124
2013-08-14,964.5252471108515
2013-08-15,957.6012555372274
2013-08-16,955.5239503016811
2013-08-19,943.3114263380268
2013-08-20,930.4848431079685
2013-08-21,923.0451970097839
2013-08-22,920.4181143843724
2013-08-23,930.4308964181056
2013-08-26,930.5125396907285
2013-08-27,912.7825915241172
2013-08-28,906.6199306356457
2013-08-29,917.4329517388636
2013-08-30,925.5059118220635
2013-09-02,934.177251133886
2013-09-03,930.5512738402856
2013-09-04,933.7904584245586
2013-09-05,942.8979843248076
2013-09-06,950.4149940436033
2013-09-09,966.8535705983277
2013-09-10,983.471126511978
2013-09-11,984.5505591224634
2013-09-12,983.8627424008278
2013-09-13,980.5247489625366
2013-09-16,994.7808212936103
2013-09-17,995.3158900444113
2013-09-18,994.3976365815852
2013-09-19,1014.8156281457284
2013-09-20,1006.3910147401978
2013-09-23,1009.2524154624698
2013-09-24,1004.07805768332
2013-09-25,1001.7018269782483
2013-09-26,997.8491932936214
2013-09-27,995.4307839462042
2013-09-30,984.4860027162982
2013-10-01,992.3338442426851
2013-10-02,994.2750467568853
2013-10-03,1001.2357738849062
2013-10-04,1004.0430616642941
2013-10-07,1001.254458831189
2013-10-08,1005.3510454708069
2013-10-09,1002.2689106110704
2013-10-10,1010.0379047068558
2013-10-11,1018.6974220966945
2013-10-14,1017.7555381569842
2013-10-15,1024.4205955625453
2013-10-16,1025.604396432854
2013-10-17,1028.5419740607656
2013-10-18,1036.5378131166087
2013-10-21,1037.4067685639513
2013-10-22,1039.5420360130993
2013-10-23,1029.4954821420488
2013-10-24,1027.6806973468435
2013-10-25,1024.4467632358096
2013-10-28,1030.463499490952
2013-10-29,1032.258823237083
2013-10-30,1037.6376006416663
2013-10-31,1030.1435954136243
2013-11-01,1024.074011747221
2013-11-04,1023.2095834154588
2013-11-05,1013.7432840740743
2013-11-06,1013.5239980428537
2013-11-07,1007.9902231087734
2013-11-08,994.0917200781898
2013-11-11,990.9679646562339
2013-11-12,989.4282317929072
2013-11-13,978.7805869578362
2013-11-14,990.2827656906627
2013-11-15,1002.5480175889579
2013-11-18,1020.8184582761796
2013-11-19,1020.4688404657165
2013-11-20,1016.4556206346847
2013-11-21,1002.0892962230723
2013-11-22,1006.8735114590696
2013-11-25,1008.5434529980521
2013-11-26,1003.396861831584
2013-11-27,1007.0621537277705
2013-11-28,1010.1492894656363
2013-11-29,1016.1488449034298
2013-12-02,1012.0974641687118
2013-12-03,1002.4029112960297
2013-12-04,996.3505524290285
2013-12-05,998.7056339326555
2013-12-06,1001.9871256521482
2013-12-09,1011.3198489341879
2013-12-10,1011.0611639343651
2013-12-11,1001.7530997396583
2013-12-12,991.9108447576967
2013-12-13,991.2226193317388
2013-12-16,990.7088331895593
2013-12-17,990.622229705727
2013-12-18,992.9493524644463
2013-12-19,990.6563302054676
2013-12-20,988.4932319222452
2013-12-23,992.7891742883115
2013-12-24,995.6946585250955
2013-12-25,995.2118177676211
2013-12-26,993.6163321989305
2013-12-27,998.0834617123513
2013-12-30,1002.7618122489704
2013-12-31,1004.0654227667063
2014-01-01,1004.1153703557253
2014-01-02,993.8317683152153
2014-01-03,984.265431438819
2014-01-06,977.8264090558281
2014-01-07,977.356780766548
2014-01-08,979.4475330443364
2014-01-09,970.5535497764163
2014-01-10,977.0431976171004
2014-01-13,983.9909597953903
2014-01-14,981.9214800139179
2014-01-15,984.56652676
2014-01-16,982.05569088
2014-01-17,980.00047331
2014-01-20,978.75394696
2014-01-21,978.93828909
2014-01-22,983.62751048
2014-01-23,972.66539051
2014-01-24,959.3554978
2014-01-27,941.684658220813
2014-01-28,944.5151087505395
2014-01-29,947.0685268978058
2014-01-30,946.4841926361421
2014-01-31,946.5674870121951
2014-02-03,938.0574484317265
2014-02-04,929.9602012869894
2014-02-05,928.8630713840512
2014-02-06,941.3111546397059
2014-02-07,948.6198092491479
2014-02-10,947.9237335265686
2014-02-11,956.501590729138
2014-02-12,964.7462251608196
2014-02-13,958.092319458185
2014-02-14,968.4468720754124
2014-02-17,975.3449620249411
2014-02-18,970.3779945470651
2014-02-19,971.1474452704994
2014-02-20,963.2035003450356
2014-02-21,971.247876876882
2014-02-24,970.544706707443
2014-02-25,968.1056840433056
2014-02-26,968.9739990063009
2014-02-27,975.2468979743456
2014-02-28,978.8194449748632
2014-03-03,964.3445904584174
2014-03-04,969.6706259491075
2014-03-05,973.1260539645168
2014-03-06,984.3706244232658
2014-03-07,980.9768483313993
2014-03-10,970.4959864272956
2014-03-11,971.8384364560517
2014-03-12,960.8170049472707
2014-03-13,959.9218384856633
2014-03-14,954.3458576828923
2014-03-17,959.7868252105501
2014-03-18,968.695175509911
2014-03-19,967.3894758529352
2014-03-20,958.0312198526769
2014-03-21,961.9599506218564
2014-03-24,969.6630711747803
2014-03-25,973.6716878514471
2014-03-26,982.991337396227
2014-03-27,989.0689634201249
2014-03-28,997.9063517156186
2014-03-31,1007.4297649461164
2014-04-01,1014.2395550126387
2014-04-02,1018.9834662348987
2014-04-03,1015.2529949805837
2014-04-04,1017.2595199871282
2014-04-07,1019.0564573587059
2014-04-08,1025.7447131315416
2014-04-09,1029.7541803123281
2014-04-10,1036.3444000700877
2014-04-11,1030.267584029966
2014-04-14,1026.0537248856133
2014-04-15,1015.9388209109716
2014-04-16,1018.9851602534849
2014-04-17,1025.4289713172043
2014-04-18,1027.787609428598
2014-04-21,1027.1789536529047
2014-04-22,1025.9466982703182
2014-04-23,1021.6576848605297
2014-04-24,1021.9921648921561
2014-04-25,1011.1899789708725
2014-04-28,1010.4694530599846
2014-04-29,1017.0953422008757
2014-04-30,1013.0247167343191
2014-05-01,1013.816048061467
2014-05-02,1021.2464733601398
2014-05-05,1019.7055834669097
2014-05-06,1022.239239864337
2014-05-07,1022.6085873843973
2014-05-08,1026.173360947668
2014-05-09,1024.2126003242959
2014-05-12,1031.9772829840115
2014-05-13,1038.5880630567879
2014-05-14,1047.5961480245771
2014-05-15,1044.4538165974268
2014-05-16,1046.791740487967
2014-05-19,1049.8017991316458
2014-05-20,1044.3730383178881
2014-05-21,1046.2868931825356
2014-05-22,1056.220775652186
2014-05-23,1058.4630963239435
2014-05-26,1058.1409566744824
2014-05-27,1050.8719524155501
2014-05-28,1055.9202565520363
2014-05-29,1057.5668680146468
2014-05-30,1048.4391972811948
