Date,EFM EUROPE + CIS (E+C) ex RU IMI
2011-04-07,1181.1076529362329
2011-04-08,1177.9650729065415
2011-04-11,1176.463124917017
2011-04-12,1164.2406700977922
2011-04-13,1178.6105352354425
2011-04-14,1170.2720328703535
2011-04-15,1176.1953907568186
2011-04-18,1128.9105382230932
2011-04-19,1151.9668284576162
2011-04-20,1178.1034310038747
2011-04-21,1185.4407351287664
2011-04-22,1185.815202499225
2011-04-25,1183.274750398031
2011-04-26,1191.2255349621714
2011-04-27,1187.0323034564974
2011-04-28,1205.420750278235
2011-04-29,1208.8327277321089
2011-05-02,1217.5188815784581
2011-05-03,1207.9203518716215
2011-05-04,1197.2351316483619
2011-05-05,1176.4116695793066
2011-05-06,1171.3018569083615
2011-05-09,1147.1240191773907
2011-05-10,1152.1917486820116
2011-05-11,1134.574525880729
2011-05-12,1126.1665262931076
2011-05-13,1110.8252059259166
2011-05-16,1119.608370175318
2011-05-17,1106.0579090101148
2011-05-18,1107.280339110528
2011-05-19,1108.8117009129826
2011-05-20,1097.3650699315215
2011-05-23,1078.6468748387717
2011-05-24,1097.0068424242197
2011-05-25,1087.228847841893
2011-05-26,1090.0563568334298
2011-05-27,1095.1543839655938
2011-05-30,1091.8503990487952
2011-05-31,1118.2984623336508
2011-06-01,1122.2267017510042
2011-06-02,1121.5273427175805
2011-06-03,1127.5427117734298
2011-06-06,1128.8197170901956
2011-06-07,1146.3369678216961
2011-06-08,1135.8390180102153
2011-06-09,1129.5119708710365
2011-06-10,1118.104684246164
2011-06-13,1122.164525945288
2011-06-14,1121.3163584095741
2011-06-15,1096.429298876713
2011-06-16,1077.3670328188393
2011-06-17,1096.9971786328485
2011-06-20,1083.479519122163
2011-06-21,1093.877213314117
2011-06-22,1086.1709355833764
2011-06-23,1061.9701973596527
2011-06-24,1066.7109351014572
2011-06-27,1065.6720519230496
2011-06-28,1072.9393229829232
2011-06-29,1088.884120173474
2011-06-30,1097.3016961332812
2011-07-01,1106.9566893652022
2011-07-04,1111.8331779274624
2011-07-05,1104.856550757626
2011-07-06,1084.9043000464835
2011-07-07,1111.0557631341146
2011-07-08,1092.1679968496878
2011-07-11,1056.9764379479534
2011-07-12,1044.9303358620841
2011-07-13,1066.9766133317305
2011-07-14,1056.7764718309686
2011-07-15,1053.3151437689078
2011-07-18,1024.9686653083788
2011-07-19,1034.2938692927958
2011-07-20,1039.2743620316767
2011-07-21,1052.4222905674385
2011-07-22,1042.6779091577243
2011-07-25,1037.7897453078883
2011-07-26,1047.4110595028756
2011-07-27,1035.981653504382
2011-07-28,1048.1320163691598
2011-07-29,1050.5600492032092
2011-08-01,1034.4994828651609
2011-08-02,1019.7572790963645
2011-08-03,1001.0362350320362
2011-08-04,960.3247931323891
2011-08-05,931.3037096865182
2011-08-08,880.1228874416846
2011-08-09,862.2392053089626
2011-08-10,820.3604558755108
2011-08-11,845.33330650633
2011-08-12,853.3700296350792
2011-08-15,879.0544322232155
2011-08-16,885.1366213063602
2011-08-17,894.7079843850205
2011-08-18,841.8551482025401
2011-08-19,849.4942497205194
2011-08-22,857.684769322172
2011-08-23,857.0527235599737
2011-08-24,863.142814542913
2011-08-25,864.466016440741
2011-08-26,869.3346621210062
2011-08-29,894.784889616267
2011-08-30,896.0505482821164
2011-08-31,911.3816118785026
2011-09-01,893.7752481877941
2011-09-02,880.4850412339507
2011-09-05,845.4647203485896
2011-09-06,850.3711636131278
2011-09-07,868.6700034888052
2011-09-08,873.1201543796204
2011-09-09,826.081481212535
2011-09-12,801.92300489257
2011-09-13,815.6789881644069
2011-09-14,809.0535201943419
2011-09-15,834.9987608616351
2011-09-16,840.962175191954
2011-09-19,812.3389678993947
2011-09-20,840.1658166141734
2011-09-21,832.4325011258044
2011-09-22,769.9291150750466
2011-09-23,763.9706996813571
2011-09-26,765.601299645666
2011-09-27,800.0035501648025
2011-09-28,796.8640167912569
2011-09-29,805.6931805110933
2011-09-30,794.7524455137989
2011-10-03,778.0402802226839
2011-10-04,753.3316176911159
2011-10-05,771.113778768908
2011-10-06,783.5499986879802
2011-10-07,791.4213227547854
2011-10-10,821.022862533092
2011-10-11,818.1556955992746
2011-10-12,847.3926195005105
2011-10-13,829.6473471706462
2011-10-14,845.7662167238285
2011-10-17,827.858194136298
2011-10-18,823.6727215226266
2011-10-19,827.5646801863788
2011-10-20,796.570503875491
2011-10-21,827.9503005602406
2011-10-24,842.5290091579197
2011-10-25,843.757651655436
2011-10-26,833.3964896910225
2011-10-27,876.2455944417317
2011-10-28,877.0347562553427
2011-10-31,848.5002762413689
2011-11-01,814.8352557121831
2011-11-02,830.1076373881853
2011-11-03,842.345175470939
2011-11-04,835.9391961598614
2011-11-07,832.3298218668094
2011-11-08,839.1169231887644
2011-11-09,810.7073397289878
2011-11-10,802.8641473781169
2011-11-11,820.2805960411313
2011-11-14,813.3083140278204
2011-11-15,802.4996638762008
2011-11-16,805.3909473608496
2011-11-17,797.3579239760942
2011-11-18,783.9121302042656
2011-11-21,754.7950196415155
2011-11-22,751.6620379322901
2011-11-23,731.5209031585084
2011-11-24,724.3335304403864
2011-11-25,723.0513284900394
2011-11-28,745.274243739155
2011-11-29,739.5163742517191
2011-11-30,783.3845989111165
2011-12-01,774.6757606418327
2011-12-02,782.1203374843845
2011-12-05,795.6293318791489
2011-12-06,776.9505787315444
2011-12-07,780.1360275156308
2011-12-08,758.2634228186886
2011-12-09,762.9178734412767
2011-12-12,738.0543277484645
2011-12-13,734.0146783780359
2011-12-14,717.7187481621474
2011-12-15,725.9464693539957
2011-12-16,720.8099937122686
2011-12-19,713.7889956717877
2011-12-20,733.7006660145693
2011-12-21,733.384866583651
2011-12-22,730.3661229328821
2011-12-23,730.8123803569582
2011-12-26,733.5988131304555
2011-12-27,739.2494214875778
2011-12-28,723.3904499144031
2011-12-29,726.5925329228058
2011-12-30,723.5760072426052
2012-01-02,730.5941607819134
2012-01-03,743.1365604497523
2012-01-04,722.8326654775051
2012-01-05,711.2066697570423
2012-01-06,704.4348759253057
2012-01-09,703.7045710632763
2012-01-10,716.7261595888702
2012-01-11,713.8104143946215
2012-01-12,732.4966538264878
2012-01-13,723.0399899161628
2012-01-16,733.2768196008923
2012-01-17,746.0338657307036
2012-01-18,762.4041569543917
2012-01-19,773.9267634253268
2012-01-20,780.0234540690561
2012-01-23,793.3826670494636
2012-01-24,786.2314267638642
2012-01-25,784.016719608261
2012-01-26,824.2510362428112
2012-01-27,827.5145938662556
2012-01-30,825.9960706773422
2012-01-31,831.0179169900405
2012-02-01,859.7815336038485
2012-02-02,864.5475983310997
2012-02-03,867.0132814319132
2012-02-06,869.6427377573414
2012-02-07,874.5638534652617
2012-02-08,881.5803677431405
2012-02-09,871.1677924448106
2012-02-10,849.9141957739926
2012-02-13,864.6585449203226
2012-02-14,854.7824833112816
2012-02-15,854.6457018899877
2012-02-16,847.0149439616574
2012-02-17,873.2412235243878
2012-02-20,883.2517629540425
2012-02-21,879.9602972885826
2012-02-22,869.1325644736395
2012-02-23,860.1729441504114
2012-02-24,870.9269118251195
2012-02-27,861.3780887792898
2012-02-28,872.4006337217455
2012-02-29,881.8397757231035
2012-03-01,880.1830832676803
2012-03-02,874.1398818767393
2012-03-05,859.587719240491
2012-03-06,837.72234225127
2012-03-07,841.3327139415059
2012-03-08,861.1972635244483
2012-03-09,854.2978790638874
2012-03-12,850.6536691077401
2012-03-13,855.5029602483098
2012-03-14,861.6201359271737
2012-03-15,870.0651892964205
2012-03-16,877.6794537417446
2012-03-19,880.0276877836533
2012-03-20,867.5393925499571
2012-03-21,865.096627226012
2012-03-22,856.9854225529116
2012-03-23,866.1544823941083
2012-03-26,881.8436081445789
2012-03-27,881.450062845205
2012-03-28,872.7409773068133
2012-03-29,864.7184546355272
2012-03-30,874.9867194468649
2012-04-02,881.2327881140363
2012-04-03,886.0285805124333
2012-04-04,859.704803921307
2012-04-05,855.5369112599736
2012-04-06,850.5528435723866
2012-04-09,847.1168985337968
2012-04-10,832.3807349913651
2012-04-11,843.4169578549087
2012-04-12,854.5083758945253
2012-04-13,842.1977107082347
2012-04-16,838.7149826586941
2012-04-17,850.5746761097354
2012-04-18,842.3779153752314
2012-04-19,839.698395408633
2012-04-20,841.2431466321185
2012-04-23,824.5081409614658
2012-04-24,835.2880614732056
2012-04-25,843.5726053649115
2012-04-26,853.377433927515
2012-04-27,859.8278769510559
2012-04-30,856.1652517190454
2012-05-01,858.3058154773751
2012-05-02,845.9044083040503
2012-05-03,845.8690094848955
2012-05-04,839.3674700305822
2012-05-07,833.8734591442917
2012-05-08,819.5956775147093
2012-05-09,804.3323310629037
2012-05-10,815.8956282350501
2012-05-11,813.0119841798021
2012-05-14,785.2918297816506
2012-05-15,774.1714523373574
2012-05-16,775.2225266279046
2012-05-17,757.041381678582
2012-05-18,756.8761624095065
2012-05-21,765.0671673175032
2012-05-22,769.9777863952271
2012-05-23,735.3615152866099
2012-05-24,736.5187209241019
2012-05-25,732.7815630473825
2012-05-28,738.4756775946682
2012-05-29,749.0585533792234
2012-05-30,731.0261187683789
2012-05-31,728.8864071273761
2012-06-01,726.289748103245
2012-06-04,737.103632020164
2012-06-05,732.6727198671834
2012-06-06,753.1132178861176
2012-06-07,765.79521903875
2012-06-08,767.5221291273799
2012-06-11,771.8318397432215
2012-06-12,775.4915614181817
2012-06-13,784.2581543200946
2012-06-14,783.839440192711
2012-06-15,793.2872001988229
2012-06-18,791.9218461982492
2012-06-19,815.8764794866175
2012-06-20,817.7551721183689
2012-06-21,813.0017065766408
2012-06-22,805.3276755060394
2012-06-25,791.227396552635
2012-06-26,802.5934966319708
2012-06-27,811.8942039169499
2012-06-28,797.5572829697438
2012-06-29,834.3578181674615
2012-07-02,827.1293103992525
2012-07-03,838.8911289803495
2012-07-04,832.1934258320263
2012-07-05,824.7187580491719
2012-07-06,819.2505493627232
2012-07-09,814.723009765375
2012-07-10,821.9081599161998
2012-07-11,821.9072038070267
2012-07-12,805.680206607912
2012-07-13,819.0607839593783
2012-07-16,820.3625515914838
2012-07-17,821.3428645002476
2012-07-18,825.0634348934448
2012-07-19,825.6760310672722
2012-07-20,813.3596696952106
2012-07-23,788.8563739705104
2012-07-24,792.6191762013851
2012-07-25,797.1587944623499
2012-07-26,824.4977404250233
2012-07-27,839.3873755133142
2012-07-30,844.6478049393553
2012-07-31,843.293178127579
2012-08-01,841.4768845763559
2012-08-02,831.2832548700527
2012-08-03,862.9541655279078
2012-08-06,877.2984543395501
2012-08-07,869.141616137562
2012-08-08,866.7840943755417
2012-08-09,871.4959994632314
2012-08-10,874.0103708608978
2012-08-13,870.8760826708536
2012-08-14,865.2567497449724
2012-08-15,868.4724233027454
2012-08-16,878.8445220172355
2012-08-17,874.7875196342051
2012-08-20,874.8659607439492
2012-08-21,886.3321064307897
2012-08-22,882.6208803619445
2012-08-23,887.1437552378424
2012-08-24,879.7404193959984
2012-08-27,881.418383772835
2012-08-28,878.8130115929029
2012-08-29,867.0675970859277
2012-08-30,860.4689178021109
2012-08-31,880.9648518639999
2012-09-03,879.5334088897062
2012-09-04,874.2764651589507
2012-09-05,882.1664922579707
2012-09-06,896.2263943878008
2012-09-07,912.9714237443471
2012-09-10,914.9375459984856
2012-09-11,922.3442881523788
2012-09-12,921.4422012875773
2012-09-13,916.1276080602345
2012-09-14,950.6084810429924
2012-09-17,942.6930389928023
2012-09-18,934.0786113106387
2012-09-19,928.6982238598825
2012-09-20,918.9276074295249
2012-09-21,928.3142806141504
2012-09-24,918.4787823938159
2012-09-25,929.8725772025615
2012-09-26,909.9657185545134
2012-09-27,916.574987797904
2012-09-28,914.7395617001162
2012-10-01,928.1891354673788
2012-10-02,932.7865884844638
2012-10-03,926.4954746476872
2012-10-04,929.5339433072809
2012-10-05,943.3719269343317
2012-10-08,934.2040934796598
2012-10-09,928.4954239914928
2012-10-10,932.558191443361
2012-10-11,943.1351417429775
2012-10-12,941.0571677486087
2012-10-15,941.2097393605616
2012-10-16,954.7559819756341
2012-10-17,959.227112055357
2012-10-18,956.9398690488568
2012-10-19,951.1689648917402
2012-10-22,954.5999888097994
2012-10-23,937.0632578033097
2012-10-24,936.1287605548644
2012-10-25,939.1669303418181
2012-10-26,935.5457548471354
2012-10-29,931.8763868035991
2012-10-30,944.77202895999
2012-10-31,947.1980038541161
2012-11-01,949.9502520852242
2012-11-02,943.2921935778083
2012-11-05,950.369820907455
2012-11-06,947.9284143466188
2012-11-07,935.6799168625141
2012-11-08,939.169913894058
2012-11-09,931.1421494055555
2012-11-12,926.387111795749
2012-11-13,928.2494437023189
2012-11-14,927.1748174545893
2012-11-15,933.5912705659599
2012-11-16,922.4425444721355
2012-11-19,932.272940924879
2012-11-20,932.6540306301179
2012-11-21,928.0941964950837
2012-11-22,927.2640452629989
2012-11-23,941.4985129910142
2012-11-26,949.6400592462788
2012-11-27,948.983958791584
2012-11-28,946.1053690883243
2012-11-29,956.6986665360987
2012-11-30,961.5083637759151
2012-12-03,971.8330519549042
2012-12-04,982.4806413346219
2012-12-05,986.2399183289165
2012-12-06,981.8782868341186
2012-12-07,977.8560262693885
2012-12-10,984.6386510472043
2012-12-11,997.9590475237594
2012-12-12,1004.7143667255951
2012-12-13,1002.731199481436
2012-12-14,1002.5533663429867
2012-12-17,1009.9202514088366
2012-12-18,1017.2317617909189
2012-12-19,1021.1382503365687
2012-12-20,1019.8850391093202
2012-12-21,1011.2780707693134
2012-12-24,1014.3501186119771
2012-12-25,1015.9218081435662
2012-12-26,1019.0811441525965
2012-12-27,1028.7813372321432
2012-12-28,1028.1632129601242
2012-12-31,1024.8522930047948
2013-01-01,1024.8522930047948
2013-01-02,1047.633167234725
2013-01-03,1043.29126642661
2013-01-04,1031.6442183798777
2013-01-07,1034.3103532481125
2013-01-08,1031.46095027714
2013-01-09,1042.0336291782928
2013-01-10,1047.779592511738
2013-01-11,1049.9145231770485
2013-01-14,1057.015219110831
2013-01-15,1056.3763572285889
2013-01-16,1069.9653215546268
2013-01-17,1084.4744281772341
2013-01-18,1077.8798586646622
2013-01-21,1079.1759203525962
2013-01-22,1075.221166429899
2013-01-23,1076.6279027162625
2013-01-24,1079.7744352207862
2013-01-25,1072.6648374848842
2013-01-28,1043.8788988198153
2013-01-29,1052.7890078748326
2013-01-30,1032.060585389625
2013-01-31,1032.3597865041077
2013-02-01,1053.457906865276
2013-02-04,1043.6844580111888
2013-02-05,1041.636379786241
2013-02-06,1036.3213471794306
2013-02-07,1017.5324964353813
2013-02-08,1029.4166123450532
2013-02-11,1019.5090897081524
2013-02-12,1022.4266855028864
2013-02-13,1025.0581592092838
2013-02-14,1012.9380808927597
2013-02-15,1016.758720184738
2013-02-18,1017.7077246684014
2013-02-19,1019.6521067845498
2013-02-20,1019.0418705119165
2013-02-21,996.7578673985079
2013-02-22,984.5538451521954
2013-02-25,994.3507408650245
2013-02-26,985.4948133556293
2013-02-27,995.3798822481297
2013-02-28,1005.0344355450427
2013-03-01,1006.7072866302756
2013-03-04,1007.7351700991243
2013-03-05,1020.8165623630117
2013-03-06,1025.9082125768623
2013-03-07,1026.463072690952
2013-03-08,1035.1557259034576
2013-03-11,1029.9256341582068
2013-03-12,1030.6394475277955
2013-03-13,1018.7154071139204
2013-03-14,1017.9640193725058
2013-03-15,1027.6442171237773
2013-03-18,1017.8661370980096
2013-03-19,998.837788502775
2013-03-20,1001.4155407054678
2013-03-21,998.3141258434576
2013-03-22,996.703251165766
2013-03-25,989.2759137208915
2013-03-26,998.6935182790722
2013-03-27,998.3618664713399
2013-03-28,1009.9543935998493
2013-03-29,1013.4585454860304
2013-04-01,1016.3807233835495
2013-04-02,1019.0686004017798
2013-04-03,1004.4700338126514
2013-04-04,996.5117010602388
2013-04-05,999.7168666340256
2013-04-08,1012.4143590350026
2013-04-09,1014.3574819933099
2013-04-10,1018.6349005630377
2013-04-11,1036.7164547288214
2013-04-12,1036.244595711235
2013-04-15,1031.2565357875142
2013-04-16,1027.8378400224015
2013-04-17,1015.0331599365957
2013-04-18,1002.071876103285
2013-04-19,1005.7608137332096
2013-04-22,1003.6417781267904
2013-04-23,1000.8233085698325
2013-04-24,1006.5239501863011
2013-04-25,1009.2162379153041
2013-04-26,1011.3510914087103
2013-04-29,1020.5804212603686
2013-04-30,1031.0017928720392
2013-05-01,1032.1062913034555
2013-05-02,1044.2134071956038
2013-05-03,1046.9837997479715
2013-05-06,1052.7570995542335
2013-05-07,1055.4819847620627
2013-05-08,1073.2596306890343
2013-05-09,1061.6989472380412
2013-05-10,1048.476964437582
2013-05-13,1050.7736221926966
2013-05-14,1064.431025720284
2013-05-15,1064.213576650959
2013-05-16,1062.564696214742
2013-05-17,1056.0560650344858
2013-05-20,1043.0303288724263
2013-05-21,1047.7339205204064
2013-05-22,1061.849104441369
2013-05-23,1046.0511229031563
2013-05-24,1052.9564973545976
2013-05-27,1061.1557877485088
2013-05-28,1053.5616109479881
2013-05-29,1035.7830252755014
2013-05-30,1031.3186993250863
2013-05-31,1022.8570556711293
2013-06-03,967.4622566695393
2013-06-04,1000.3545081164441
2013-06-05,986.9166453503738
2013-06-06,962.4157112977259
2013-06-07,995.7966487361629
2013-06-10,976.2766491551241
2013-06-11,969.777018648399
2013-06-12,987.8386457124117
2013-06-13,985.210805789781
2013-06-14,1013.2842463124942
2013-06-17,1001.0643870117058
2013-06-18,986.852817750002
2013-06-19,990.4969824644329
2013-06-20,915.4206815616949
2013-06-21,898.3083515544944
2013-06-24,881.5287043866475
2013-06-25,888.9455383409622
2013-06-26,900.0642524683207
2013-06-27,905.853098205056
2013-06-28,920.9051071708834
2013-07-01,924.9940339443343
2013-07-02,928.3269545890524
2013-07-03,903.7144482239448
2013-07-04,919.9052485770802
2013-07-05,891.2269452494744
2013-07-08,883.1007235284195
2013-07-09,881.5680920543964
2013-07-10,881.8105896908285
2013-07-11,897.9369561890715
2013-07-12,918.052271930638
2013-07-15,935.5460831837908
2013-07-16,942.4452692893913
2013-07-17,950.8174324994369
2013-07-18,946.8701073949552
2013-07-19,942.4165959738859
2013-07-22,947.1072018117912
2013-07-23,950.289966003449
2013-07-24,943.8097448756918
2013-07-25,937.3728229532334
2013-07-26,926.7759161105982
2013-07-29,932.1089709979151
2013-07-30,941.6376327316315
2013-07-31,933.5612261169521
2013-08-01,936.0227051412127
2013-08-02,955.6087027244755
2013-08-05,955.3147805688432
2013-08-06,952.5236939636352
2013-08-07,951.7777919606131
2013-08-08,965.1578452644735
2013-08-09,965.5178176309385
2013-08-12,975.4974886450067
2013-08-13,971.3727455374781
2013-08-14,976.3405687021124
2013-08-15,958.7639160952257
2013-08-16,963.6654101200995
2013-08-19,948.2568122434395
2013-08-20,947.0125989606885
2013-08-21,924.1416180223086
2013-08-22,917.0612052757871
2013-08-23,920.4651915265932
2013-08-26,923.5161232387468
2013-08-27,886.704448025291
2013-08-28,876.4760073438927
2013-08-29,882.4827313698127
2013-08-30,883.0264935795717
2013-09-02,901.4867297707665
2013-09-03,878.4194080888783
2013-09-04,871.8176461262724
2013-09-05,849.1163307432118
2013-09-06,864.0958698082213
2013-09-09,892.7321881940431
2013-09-10,923.3521655749091
2013-09-11,930.7530862030926
2013-09-12,939.884296525329
2013-09-13,926.8400607921063
2013-09-16,949.5226670364622
2013-09-17,952.4246126984517
2013-09-18,950.7013607021944
2013-09-19,1004.9017159128374
2013-09-20,983.2662398161862
2013-09-23,972.8831349878508
2013-09-24,968.7088661270506
2013-09-25,970.4527809673
2013-09-26,967.8420172945179
2013-09-27,962.6807484915922
2013-09-30,957.7589495894898
2013-10-01,975.0054567827647
2013-10-02,973.3302281574315
2013-10-03,981.3315176694016
2013-10-04,977.3995373257541
2013-10-07,973.6552205039562
2013-10-08,971.6579203098099
2013-10-09,964.6037798508845
2013-10-10,988.7743250662028
2013-10-11,993.9962977504999
2013-10-14,997.2753270915792
2013-10-15,996.361766140981
2013-10-16,1001.7500856024778
2013-10-17,1006.3306695939698
2013-10-18,1007.3781359435901
2013-10-21,1030.2868615309292
2013-10-22,1038.6363587401997
2013-10-23,1028.4521257673132
2013-10-24,1036.4694485422056
2013-10-25,1035.7773790454123
2013-10-28,1039.2418678881004
2013-10-29,1041.7887515897396
2013-10-30,1036.4034946029376
2013-10-31,1015.1533152586841
2013-11-01,997.1847474485857
2013-11-04,1003.1375042841038
2013-11-05,984.3836136355345
2013-11-06,999.68924554779
2013-11-07,987.4398816276155
2013-11-08,966.7726902118447
2013-11-11,956.9094337309679
2013-11-12,956.7605633454765
2013-11-13,951.5180293673083
2013-11-14,970.12063402043
2013-11-15,981.6774909812897
2013-11-18,1007.431560983321
2013-11-19,1000.8673910385281
2013-11-20,1002.5644867155578
2013-11-21,991.6738601746838
2013-11-22,1004.2163733888744
2013-11-25,1013.0775293772979
2013-11-26,997.2843832294276
2013-11-27,1000.0662314587112
2013-11-28,1000.3231195467995
2013-11-29,1009.3420966199967
2013-12-02,994.7770787003892
2013-12-03,981.4953053297527
2013-12-04,976.2796290364944
2013-12-05,971.9468068928184
2013-12-06,980.1838287868527
2013-12-09,986.6194461773794
2013-12-10,990.3467271773444
2013-12-11,987.0565897650755
2013-12-12,974.1075972381657
2013-12-13,975.4291952317038
2013-12-16,982.9623514006157
2013-12-17,954.6655645816793
2013-12-18,958.031195427025
2013-12-19,937.6192584908579
2013-12-20,937.7414088598164
2013-12-23,932.7120455301613
2013-12-24,939.2285801039818
2013-12-25,925.2922815769133
2013-12-26,911.9920191784629
2013-12-27,913.6088576192525
2013-12-30,938.413228446044
2013-12-31,931.5901524010341
2014-01-01,931.5901524010341
2014-01-02,927.2826048395617
2014-01-03,915.7063149443641
2014-01-06,925.2414403134383
2014-01-07,924.0868909431955
2014-01-08,921.2879286606304
2014-01-09,912.3641123214023
2014-01-10,929.2989019941288
2014-01-13,934.3722321267177
2014-01-14,934.6833645300194
2014-01-15,934.8585608685672
2014-01-16,925.4964385881041
2014-01-17,912.6759992106006
2014-01-20,908.5583481482711
2014-01-21,909.7864231319476
2014-01-22,919.1882779315237
2014-01-23,908.078804290304
2014-01-24,883.382710657233
2014-01-27,878.6344163046765
2014-01-28,877.9532215953648
2014-01-29,865.6672113514137
2014-01-30,870.8688556623001
2014-01-31,866.6273225619615
2014-02-03,871.1323098644322
2014-02-04,876.7092244694514
2014-02-05,883.8268055038398
2014-02-06,912.0802978621025
2014-02-07,912.5431240347813
2014-02-10,909.1996886364489
2014-02-11,919.1249836978172
2014-02-12,928.8869085302533
2014-02-13,926.4214690099317
2014-02-14,937.8415254150161
2014-02-17,942.6633250988991
2014-02-18,935.4586917375992
2014-02-19,929.6473842435267
2014-02-20,923.2081425111377
2014-02-21,933.0434695562534
2014-02-24,936.0200109264158
2014-02-25,923.428393409323
2014-02-26,912.5058360195968
2014-02-27,912.3568630608814
2014-02-28,935.8242706034376
2014-03-03,898.4296326951868
2014-03-04,921.3353566166716
2014-03-05,922.7067794222783
2014-03-06,936.3180844077679
2014-03-07,925.0810825505746
2014-03-10,913.7167149432693
2014-03-11,914.5841178963499
2014-03-12,909.0375811905581
2014-03-13,903.9193204790847
2014-03-14,899.4799730922542
2014-03-17,921.6140673909621
2014-03-18,928.0705467747623
2014-03-19,925.2292865367125
2014-03-20,920.1147696591686
2014-03-21,912.4748103717131
2014-03-24,908.036923186338
2014-03-25,919.5438045394297
2014-03-26,943.5984967951072
2014-03-27,938.8677389222161
2014-03-28,952.7527102821516
2014-03-31,970.4332137247999
2014-04-01,977.9696813370124
2014-04-02,983.5266442607928
2014-04-03,979.820177433281
2014-04-04,988.104128288219
2014-04-07,985.4991204814511
2014-04-08,999.2690860741681
2014-04-09,988.9616282888283
2014-04-10,999.5990947218961
2014-04-11,988.1826898782527
2014-04-14,979.4232567450204
2014-04-15,961.7491609916344
2014-04-16,963.7651082284503
2014-04-17,983.055500530949
2014-04-18,982.5644353922142
2014-04-21,980.3710476322369
2014-04-22,984.3320670366502
2014-04-23,979.3293449358441
2014-04-24,974.9708456089559
2014-04-25,965.8051045359399
2014-04-28,969.614619558139
2014-04-29,973.97094560466
2014-04-30,987.4053805400084
2014-05-01,990.1159758513976
2014-05-02,995.9098242671032
2014-05-05,990.2606593110785
2014-05-06,993.412287662642
2014-05-07,995.5530466246558
2014-05-08,1001.030659607318
2014-05-09,987.4418739766122
2014-05-12,989.65751548848
2014-05-13,988.7415599897115
2014-05-14,991.3840648576246
2014-05-15,974.2214300506942
2014-05-16,969.2655508504888
2014-05-19,969.5131612124898
2014-05-20,974.446649242461
2014-05-21,984.8185469362062
2014-05-22,1005.6276872964696
2014-05-23,1009.4313756938304
2014-05-26,1017.0150672621012
2014-05-27,1007.9275070478656
2014-05-28,1010.6200667860107
2014-05-29,1023.3699271465623
2014-05-30,1022.6304180364193
2014-06-02,1019.4940272850891
2014-06-03,1016.0840349378745
2014-06-04,1018.6173298727341
