Date,EFM EUROPE + CIS (E+C) IMI
2012-01-30,923.5091162934856
2012-01-31,935.5427246500809
2012-02-01,960.5299695022458
2012-02-02,964.4264842727542
2012-02-03,974.1813282025298
2012-02-06,976.0405208956564
2012-02-07,979.6920807343886
2012-02-08,984.3370186715579
2012-02-09,975.4398872592071
2012-02-10,953.2387151376084
2012-02-13,974.3904147498362
2012-02-14,968.7470722951402
2012-02-15,974.8777628410444
2012-02-16,965.7130553937005
2012-02-17,981.712859365738
2012-02-20,992.7904016379384
2012-02-21,984.6650898377214
2012-02-22,973.4765281847233
2012-02-23,971.8631532581866
2012-02-24,1007.22904970506
2012-02-27,1005.2082684966541
2012-02-28,1004.4403354937207
2012-02-29,1012.6823955397285
2012-03-01,1010.2892962525292
2012-03-02,1013.2512124860856
2012-03-05,1010.7971517227411
2012-03-06,970.9823187877197
2012-03-07,975.4054332044796
2012-03-08,991.9940949918608
2012-03-09,989.0596087753046
2012-03-12,993.2401775496251
2012-03-13,1002.4157830756283
2012-03-14,1010.1691614788538
2012-03-15,1015.5380165250602
2012-03-16,1019.6641309448706
2012-03-19,1008.3784561196718
2012-03-20,988.3888415574474
2012-03-21,983.9710616534542
2012-03-22,968.765001784856
2012-03-23,980.7846712561667
2012-03-26,1002.0751914373752
2012-03-27,997.0287530491184
2012-03-28,974.4888254539374
2012-03-29,959.4398772383273
2012-03-30,973.6944614935303
2012-04-02,980.0648589089421
2012-04-03,995.7654367293079
2012-04-04,963.9726269699544
2012-04-05,966.4280183318808
2012-04-06,954.7795099106777
2012-04-09,954.1203240243218
2012-04-10,938.7638585338683
2012-04-11,947.9002266334965
2012-04-12,955.1350649815502
2012-04-13,950.4321887321206
2012-04-16,939.1571278915756
2012-04-17,942.7871981767772
2012-04-18,937.74279251141
2012-04-19,945.1517491116739
2012-04-20,949.8950958076281
2012-04-23,926.2871946189155
2012-04-24,930.9230070024743
2012-04-25,936.2888153305947
2012-04-26,937.1933265093566
2012-04-27,949.9976929365985
2012-04-30,948.4623570674229
2012-05-01,948.7254082864479
2012-05-02,934.6683062134101
2012-05-03,931.5564674009546
2012-05-04,904.4403862724098
2012-05-07,899.1532594236119
2012-05-08,888.1625021029588
2012-05-09,876.4324355614973
2012-05-10,893.2851313988251
2012-05-11,883.6309245878255
2012-05-14,848.0422540698514
2012-05-15,848.4647755564949
2012-05-16,840.333568272391
2012-05-17,813.0037577927737
2012-05-18,803.54249261476
2012-05-21,819.5165318937845
2012-05-22,823.9952815288339
2012-05-23,785.6406090962058
2012-05-24,795.7458372564206
2012-05-25,790.6829148874752
2012-05-28,796.0815045246993
2012-05-29,813.2322102654688
2012-05-30,791.3941356772034
2012-05-31,780.9520643740875
2012-06-01,774.1161965167047
2012-06-04,784.1983659124703
2012-06-05,785.3974119732761
2012-06-06,809.3261006861762
2012-06-07,825.5226930281182
2012-06-08,819.1305235467064
2012-06-11,822.5887508964255
2012-06-12,820.9391969446883
2012-06-13,833.7909567952863
2012-06-14,831.6027938528458
2012-06-15,847.5024152823461
2012-06-18,852.0368336124766
2012-06-19,864.3256291587966
2012-06-20,858.8633515180454
2012-06-21,845.6217627384295
2012-06-22,833.2775389976335
2012-06-25,818.8884128962391
2012-06-26,833.5884821954713
2012-06-27,845.336072430251
2012-06-28,828.9066774709983
2012-06-29,869.8568662805344
2012-07-02,870.1057369541141
2012-07-03,894.1020025609474
2012-07-04,890.0557235310072
2012-07-05,880.5264268193938
2012-07-06,865.7211815523771
2012-07-09,861.3151112816045
2012-07-10,868.9237182845462
2012-07-11,865.8229526704008
2012-07-12,853.4337833580927
2012-07-13,869.4882747559067
2012-07-16,871.8431651276845
2012-07-17,876.8691329355443
2012-07-18,881.0378175419011
2012-07-19,890.2138612478766
2012-07-20,876.6786830385645
2012-07-23,841.0465214679107
2012-07-24,839.8833730474107
2012-07-25,842.3968890940178
2012-07-26,867.8438696355724
2012-07-27,887.4530995425705
2012-07-30,895.4046314625602
2012-07-31,887.4848516606571
2012-08-01,885.9376122872887
2012-08-02,873.5832063093093
2012-08-03,903.7201699654211
2012-08-06,922.9897008771155
2012-08-07,923.9744808970537
2012-08-08,922.3424542504508
2012-08-09,923.8912495499752
2012-08-10,918.045216013542
2012-08-13,919.8471158592746
2012-08-14,921.6987087015951
2012-08-15,917.0944593309796
2012-08-16,923.5810055815507
2012-08-17,916.4571794702173
2012-08-20,910.3663883995938
2012-08-21,930.0108795202357
2012-08-22,923.8178430677505
2012-08-23,930.1226726201548
2012-08-24,923.8262846081836
2012-08-27,923.0620606236038
2012-08-28,918.8936899524609
2012-08-29,907.9057899308364
2012-08-30,895.891182000914
2012-08-31,908.8526654098023
2012-09-03,912.7913417508041
2012-09-04,910.5295356687269
2012-09-05,909.2190100787462
2012-09-06,933.0130711061877
2012-09-07,954.5866453573615
2012-09-10,957.1997654006933
2012-09-11,961.8197474233643
2012-09-12,963.6639931408531
2012-09-13,963.0588642204527
2012-09-14,1012.6236876559522
2012-09-17,1004.5998974574112
2012-09-18,987.8535119947503
2012-09-19,974.6319788159898
2012-09-20,968.8693357940211
2012-09-21,976.2626726884835
2012-09-24,967.4769923328635
2012-09-25,973.2486449149588
2012-09-26,944.4119946581718
2012-09-27,954.2605873690533
2012-09-28,952.0169393523119
2012-10-01,972.2424909351294
2012-10-02,971.7023549819628
2012-10-03,962.3891504677606
2012-10-04,961.6866516759964
2012-10-05,976.1860389566423
2012-10-08,966.4755020758695
2012-10-09,962.9534015300248
2012-10-10,961.3893679431559
2012-10-11,967.7368118822545
2012-10-12,960.7497660455326
2012-10-15,959.122497602107
2012-10-16,972.8632492441963
2012-10-17,984.5317853808688
2012-10-18,982.4043700785286
2012-10-19,974.7551747411961
2012-10-22,978.3845520381492
2012-10-23,956.4937657985311
2012-10-24,954.6572120871726
2012-10-25,954.2025339504609
2012-10-26,947.0475421572529
2012-10-29,943.7210041058561
2012-10-30,946.7338866400875
2012-10-31,948.2389561497845
2012-11-01,949.6975653627258
2012-11-02,947.3328580925696
2012-11-05,947.5868929122167
2012-11-06,951.7789692111465
2012-11-07,938.0249321359494
2012-11-08,933.9827996296547
2012-11-09,927.9177270752222
2012-11-12,927.0696238882322
2012-11-13,916.3318597606518
2012-11-14,913.4175283844738
2012-11-15,922.6914638854247
2012-11-16,915.1314210913741
2012-11-19,930.3098861065204
2012-11-20,932.295145737438
2012-11-21,935.6353830244677
2012-11-22,934.2368044894104
2012-11-23,946.2081391340312
2012-11-26,946.9883968281155
2012-11-27,941.2154815569103
2012-11-28,933.8511325789702
2012-11-29,946.3539194316775
2012-11-30,954.3611789670769
2012-12-03,965.3003789538003
2012-12-04,967.5643621289009
2012-12-05,977.9497662536509
2012-12-06,974.9654595230346
2012-12-07,975.0148002540658
2012-12-10,983.1156961228446
2012-12-11,988.9742135233901
2012-12-12,1000.9101156593078
2012-12-13,996.969430360066
2012-12-14,996.5233194279833
2012-12-17,996.5762628236333
2012-12-18,1007.8297702683633
2012-12-19,1009.0440403995557
2012-12-20,1014.3735145621195
2012-12-21,1004.8244600600817
2012-12-24,1007.0244186605864
2012-12-25,1008.3436735035723
2012-12-26,1011.3492434708019
2012-12-27,1020.3813648453638
2012-12-28,1018.2405107800708
2012-12-31,1014.9368170451335
2013-01-01,1014.9368170451335
2013-01-02,1034.849567983943
2013-01-03,1031.4158416356818
2013-01-04,1024.1151024124183
2013-01-07,1024.8928269598894
2013-01-08,1035.5419536414122
2013-01-09,1039.8376576973671
2013-01-10,1042.64211681955
2013-01-11,1042.5031272118194
2013-01-14,1054.4424326272888
2013-01-15,1048.1440068826203
2013-01-16,1053.6179500511112
2013-01-17,1065.482680179644
2013-01-18,1067.6274137693133
2013-01-21,1067.6739279975031
2013-01-22,1061.0622862543178
2013-01-23,1067.2131871921708
2013-01-24,1070.4484594021433
2013-01-25,1071.351416554563
2013-01-28,1062.1690811951576
2013-01-29,1063.364485065039
2013-01-30,1051.9479048528724
2013-01-31,1053.8499414136627
2013-02-01,1066.2807460911463
2013-02-04,1055.185895667186
2013-02-05,1056.528696530433
2013-02-06,1048.286134731607
2013-02-07,1034.3134818779915
2013-02-08,1040.9669881284651
2013-02-11,1032.6829934225864
2013-02-12,1033.9001087027768
2013-02-13,1044.4209097261191
2013-02-14,1031.352856555453
2013-02-15,1028.0291134132362
2013-02-18,1029.7656597848436
2013-02-19,1036.2699243144987
2013-02-20,1032.3094282183197
2013-02-21,1010.8110544847252
2013-02-22,1006.558931088588
2013-02-25,1013.5121989404074
2013-02-26,997.9169422706808
2013-02-27,1006.2369191328804
2013-02-28,1008.5062882590292
2013-03-01,1002.5797095891403
2013-03-04,998.5507187965972
2013-03-05,1014.0236443516599
2013-03-06,1017.8646950157732
2013-03-07,1018.5424842559047
2013-03-08,1021.7527468992859
2013-03-11,1024.88581693338
2013-03-12,1024.670723487694
2013-03-13,1016.1475861933478
2013-03-14,1017.4111360915894
2013-03-15,1025.2808933567446
2013-03-18,1005.84906859306
2013-03-19,991.1580870366416
2013-03-20,996.6914778762779
2013-03-21,994.6893793195105
2013-03-22,988.2088805773562
2013-03-25,979.7336978073606
2013-03-26,979.6115907061194
2013-03-27,980.2380004455432
2013-03-28,988.896021267237
2013-03-29,992.2890994844587
2013-04-01,989.4150049002906
2013-04-02,988.9073547882278
2013-04-03,977.0400955520282
2013-04-04,970.7332461347421
2013-04-05,968.3037042243565
2013-04-08,978.2243674542648
2013-04-09,987.3661907069959
2013-04-10,994.4303894079591
2013-04-11,994.8913637927226
2013-04-12,988.0589400445328
2013-04-15,971.6321701606961
2013-04-16,967.1045527948942
2013-04-17,951.3791511141216
2013-04-18,945.6998642027248
2013-04-19,949.154159079257
2013-04-22,945.8383186148517
2013-04-23,945.9678087164442
2013-04-24,964.2399628911002
2013-04-25,969.4573989852507
2013-04-26,967.1264016683965
2013-04-29,973.8111066208436
2013-04-30,988.1153968354056
2013-05-01,983.067401125481
2013-05-02,989.5557606478453
2013-05-03,1006.8270921106625
2013-05-06,1009.7197110695229
2013-05-07,1018.997245721419
2013-05-08,1029.2492747491801
2013-05-09,1023.0939776932461
2013-05-10,1011.6710903321206
2013-05-13,1009.2975905097425
2013-05-14,1018.5532965612344
2013-05-15,1010.0594633178991
2013-05-16,1005.3537186457148
2013-05-17,1010.9475662114778
2013-05-20,1011.2431167122123
2013-05-21,1019.3214845033738
2013-05-22,1035.2227091800187
2013-05-23,1007.5693274926285
2013-05-24,1005.549874274038
2013-05-27,1007.6051487507809
2013-05-28,1008.9252060079993
2013-05-29,985.1235638357865
2013-05-30,981.0470341951583
2013-05-31,971.4018746508561
2013-06-03,941.897704320278
2013-06-04,957.4225083032683
2013-06-05,941.6124850134696
2013-06-06,925.6880135925943
2013-06-07,950.4647103841463
2013-06-10,936.2966859358334
2013-06-11,918.8485826001156
2013-06-12,930.7585515189228
2013-06-13,925.6075409229941
2013-06-14,951.4928018912927
2013-06-17,953.8578197012329
2013-06-18,947.0955464862085
2013-06-19,939.4404199957993
2013-06-20,887.0737106791166
2013-06-21,881.2130478855225
2013-06-24,867.082316746806
2013-06-25,873.4310555782102
2013-06-26,887.8515012375987
2013-06-27,890.5719608666193
2013-06-28,903.773267544681
2013-07-01,906.3504688823035
2013-07-02,906.8866922013252
2013-07-03,891.550965776909
2013-07-04,905.3353868476137
2013-07-05,888.686019991479
2013-07-08,886.782810854458
2013-07-09,888.7636779385967
2013-07-10,886.2815848116373
2013-07-11,912.1363278828535
2013-07-12,932.5512706888271
2013-07-15,943.1183459871013
2013-07-16,951.0493407984251
2013-07-17,966.2274063006801
2013-07-18,958.430137132518
2013-07-19,958.8946993362454
2013-07-22,958.0840666851796
2013-07-23,960.3670263609715
2013-07-24,951.9892006134844
2013-07-25,942.9554771516293
2013-07-26,935.6009078767796
2013-07-29,936.4349879293038
2013-07-30,934.4839473161959
2013-07-31,925.9219954163709
2013-08-01,933.4009120815969
2013-08-02,943.0533888505098
2013-08-05,943.0314553378442
2013-08-06,930.958987554358
2013-08-07,928.6210741792935
2013-08-08,936.1658383235543
2013-08-09,944.6445806917077
2013-08-12,950.089343138531
2013-08-13,954.5287316985085
2013-08-14,963.2649109644858
2013-08-15,944.6508862120706
2013-08-16,946.9453587929848
2013-08-19,940.9820936584666
2013-08-20,938.7485421299532
2013-08-21,925.942173413128
2013-08-22,929.9479251034295
2013-08-23,931.4508316805317
2013-08-26,930.3741989622339
2013-08-27,906.7271910668918
2013-08-28,900.5141486875226
2013-08-29,903.2589108429444
2013-08-30,901.1079153943375
2013-09-02,910.241191006692
2013-09-03,899.569698589868
2013-09-04,899.6503206670155
2013-09-05,906.9211725573656
2013-09-06,916.8813102666456
2013-09-09,943.2702646493791
2013-09-10,960.8852295087274
2013-09-11,966.1675636709922
2013-09-12,971.447697181603
2013-09-13,963.8250734928286
2013-09-16,988.7689424368024
2013-09-17,992.2573122293287
2013-09-18,987.9065934799952
2013-09-19,1029.7342131904293
2013-09-20,1014.2791180907003
2013-09-23,1007.3654196487761
2013-09-24,1001.320290315187
2013-09-25,1004.7381992231662
2013-09-26,1001.1475924989
2013-09-27,992.4505197475787
2013-09-30,985.6640843474971
2013-10-01,999.4826323661999
2013-10-02,993.1428146092585
2013-10-03,999.3660461046486
2013-10-04,1002.7880424650803
2013-10-07,1003.3933183148905
2013-10-08,1013.3916379551181
2013-10-09,1006.0540275527812
2013-10-10,1025.1692149495832
2013-10-11,1024.6480206205008
2013-10-14,1024.929627969298
2013-10-15,1033.7776177767314
2013-10-16,1037.1989702975943
2013-10-17,1035.682727812023
2013-10-18,1045.3811859081711
2013-10-21,1055.1806977544904
2013-10-22,1060.357997514583
2013-10-23,1044.8125463564281
2013-10-24,1047.8540685277296
2013-10-25,1046.8115308390127
2013-10-28,1048.3482602933193
2013-10-29,1048.705324841844
2013-10-30,1047.2444925615343
2013-10-31,1033.8452327865132
2013-11-01,1024.2436647775683
2013-11-04,1027.655965777598
2013-11-05,1012.6349024704541
2013-11-06,1019.4448990341095
2013-11-07,1016.6139863072531
2013-11-08,996.1602438732898
2013-11-11,985.9297898998562
2013-11-12,990.1312670539177
2013-11-13,976.9154583171411
2013-11-14,995.6077318996329
2013-11-15,1002.5092935437166
2013-11-18,1022.0598166816618
2013-11-19,1014.8294936211325
2013-11-20,1013.3897099899921
2013-11-21,1002.1335740378767
2013-11-22,1014.6364692781198
2013-11-25,1014.3016134770944
2013-11-26,999.6466229572142
2013-11-27,995.0772303758382
2013-11-28,996.0781324435914
2013-11-29,1001.6348806110991
2013-12-02,991.0499084392815
2013-12-03,976.5579523567077
2013-12-04,970.7800875493256
2013-12-05,966.5556556344586
2013-12-06,980.3184206970978
2013-12-09,989.7411606194419
2013-12-10,992.2328708323137
2013-12-11,988.3882596584286
2013-12-12,976.793680971452
2013-12-13,975.2874567511021
2013-12-16,984.0333951917229
2013-12-17,973.5451118666795
2013-12-18,979.4678629340555
2013-12-19,972.4285202027785
2013-12-20,973.6351062379932
2013-12-23,978.6285833514066
2013-12-24,980.8074829773207
2013-12-25,972.9372743360707
2013-12-26,966.4162430423368
2013-12-27,965.3405193913018
2013-12-30,977.3523127654229
2013-12-31,974.0035989984005
2014-01-01,974.0035989984005
2014-01-02,968.1121354584939
2014-01-03,960.7536262084228
2014-01-06,952.2063133493701
2014-01-07,953.2645355525926
2014-01-08,949.8579248015483
2014-01-09,944.4855081802616
2014-01-10,956.1286218934322
2014-01-13,957.6010880415355
2014-01-14,954.7469006398964
2014-01-15,958.834587028659
2014-01-16,951.6733978694241
2014-01-17,944.1210223912988
2014-01-20,942.4351339025519
2014-01-21,944.0136340767126
2014-01-22,947.1266945462652
2014-01-23,937.4623813624379
2014-01-24,916.2015562111852
2014-01-27,909.1984176203225
2014-01-28,904.7120022051952
2014-01-29,890.7183624605763
2014-01-30,897.0807902784973
2014-01-31,888.6247898201342
2014-02-03,883.8239731926548
2014-02-04,887.9610346410564
2014-02-05,899.2369665486679
2014-02-06,919.8344459590131
2014-02-07,922.268546677101
2014-02-10,919.960697948599
2014-02-11,927.9733148201939
2014-02-12,936.853538116507
2014-02-13,924.5019736361721
2014-02-14,936.3808693926356
2014-02-17,942.1995423843507
2014-02-18,935.3028906559109
2014-02-19,921.6219096952336
2014-02-20,918.2999954844595
2014-02-21,926.6343797731278
2014-02-24,930.3438976677429
2014-02-25,917.5803020348911
2014-02-26,906.0908562152104
2014-02-27,896.9592399666961
2014-02-28,909.9353376664519
2014-03-03,837.5458005362298
2014-03-04,873.7686004325088
2014-03-05,872.5143221867603
2014-03-06,873.4738806251195
2014-03-07,865.8502480586304
2014-03-10,859.13768150512
2014-03-11,850.5167883604903
2014-03-12,837.303115540465
2014-03-13,827.9684007199643
2014-03-14,825.4037036360314
2014-03-17,851.5340925857872
2014-03-18,870.9037901697126
2014-03-19,868.9408471674748
2014-03-20,861.6719845463949
2014-03-21,853.213864738592
2014-03-24,848.426784132917
2014-03-25,868.6025859343276
2014-03-26,888.9477428250556
2014-03-27,880.4955939477242
2014-03-28,891.014629005941
2014-03-31,914.5733584009847
2014-04-01,921.0246013685683
2014-04-02,918.745521222475
2014-04-03,911.7160611002091
2014-04-04,925.093444622937
2014-04-07,909.5920185029144
2014-04-08,916.3318923673597
2014-04-09,909.750754098218
2014-04-10,922.3699492146443
2014-04-11,913.9411255859239
2014-04-14,900.5423634224488
2014-04-15,877.8411122254231
2014-04-16,883.5359353099184
2014-04-17,899.0567941075708
2014-04-18,906.293395766185
2014-04-21,902.292476833857
2014-04-22,902.4862952951403
2014-04-23,896.5603541379145
2014-04-24,883.7791947046942
2014-04-25,870.2460358131754
2014-04-28,879.694974329039
2014-04-29,887.4020414599945
2014-04-30,894.2345319298395
2014-05-01,896.0302447526371
2014-05-02,895.7902791620251
2014-05-05,890.5943184108925
2014-05-06,903.9683390436174
2014-05-07,925.4118895315548
2014-05-08,929.1735817750833
2014-05-09,919.7721248925839
2014-05-12,924.3822809735573
2014-05-13,930.2421994502973
2014-05-14,934.7009899265145
2014-05-15,924.1234462213602
2014-05-16,924.8847080031331
2014-05-19,936.758671337535
2014-05-20,941.0183293022839
2014-05-21,952.8338791597846
2014-05-22,962.3475389167829
2014-05-23,968.8084409509216
2014-05-26,974.9018221186367
2014-05-27,958.1287953080747
2014-05-28,957.576484094315
2014-05-29,970.5328583803503
2014-05-30,962.6403834930207
2014-06-02,968.9244684557962
2014-06-03,967.1142010057061
2014-06-04,969.643955698459
