Date,EFM AFRICA ex ZA IMI
2011-04-05,921.4450178913426
2011-04-06,924.1964268223484
2011-04-07,929.152718827214
2011-04-08,928.6947520245449
2011-04-11,918.6127025061868
2011-04-12,911.233707401577
2011-04-13,921.1694321684344
2011-04-14,922.9268353845566
2011-04-15,925.9417588804158
2011-04-18,904.3342519669244
2011-04-19,915.6354492971775
2011-04-20,912.4592965239141
2011-04-21,911.7258778980895
2011-04-22,912.5712418492127
2011-04-25,914.19547656552
2011-04-26,915.1105171214616
2011-04-27,916.4399617789962
2011-04-28,918.5139671667421
2011-04-29,912.532493884101
2011-05-02,921.3236647476546
2011-05-03,923.522458151795
2011-05-04,921.8185210036581
2011-05-05,919.9923092607042
2011-05-06,916.6655015683042
2011-05-09,913.4723971255366
2011-05-10,919.2225818544795
2011-05-11,919.72459654166
2011-05-12,917.8955106159733
2011-05-13,922.1442162071903
2011-05-16,927.955736584876
2011-05-17,933.0877655207815
2011-05-18,927.4893065769462
2011-05-19,930.8583580251336
2011-05-20,929.3370192597497
2011-05-23,931.2623141088102
2011-05-24,930.7963866442951
2011-05-25,931.2019425470442
2011-05-26,939.746732344046
2011-05-27,944.1279906398865
2011-05-30,955.9328342461496
2011-05-31,954.0616189166159
2011-06-01,956.2716678317896
2011-06-02,948.5674797588526
2011-06-03,951.6053207406958
2011-06-06,951.5620289059372
2011-06-07,950.37958451694
2011-06-08,951.5399491275
2011-06-09,954.5764355384506
2011-06-10,950.7530714253629
2011-06-13,948.2281264024075
2011-06-14,951.7743311052402
2011-06-15,944.9711995717083
2011-06-16,938.3825993104243
2011-06-17,939.034995949645
2011-06-20,936.1964548616882
2011-06-21,928.9761580027038
2011-06-22,930.0690278770912
2011-06-23,929.5612837308996
2011-06-24,930.9387397523668
2011-06-27,923.9983587233502
2011-06-28,924.2179284652709
2011-06-29,913.5047611191471
2011-06-30,926.2794485138247
2011-07-01,925.2781656854636
2011-07-04,932.2359741143184
2011-07-05,927.2506542009128
2011-07-06,912.9350257565593
2011-07-07,919.5629970223944
2011-07-08,917.6996779706643
2011-07-11,895.9922369602399
2011-07-12,880.1877413098047
2011-07-13,887.1917305033068
2011-07-14,882.4586824519852
2011-07-15,888.9845984053898
2011-07-18,889.2540615290312
2011-07-19,884.4077613347939
2011-07-20,886.9165590297655
2011-07-21,889.7821663443323
2011-07-22,893.7796254001206
2011-07-25,895.073670072672
2011-07-26,894.563788723738
2011-07-27,888.3488414033842
2011-07-28,881.486542707131
2011-07-29,879.9802376320093
2011-08-01,884.5990668453759
2011-08-02,877.3694000274115
2011-08-03,872.5987163814951
2011-08-04,873.2655035005512
2011-08-05,864.2770695690698
2011-08-08,830.7619558116522
2011-08-09,797.5314855189914
2011-08-10,812.2757362080044
2011-08-11,813.5440273806104
2011-08-12,826.0191156473978
2011-08-15,830.3706419274765
2011-08-16,829.1353751995075
2011-08-17,837.971979049962
2011-08-18,840.4925063951043
2011-08-19,837.9953664888882
2011-08-22,821.9184219832393
2011-08-23,819.0600272403863
2011-08-24,823.5276356487645
2011-08-25,821.3279548257733
2011-08-26,821.6931794627932
2011-08-29,818.0010813506882
2011-08-30,819.4089666743685
2011-08-31,819.244426158775
2011-09-01,814.8635981116524
2011-09-02,822.6816052261207
2011-09-05,823.8271372617568
2011-09-06,819.4600092783452
2011-09-07,820.2901047925961
2011-09-08,821.6716126937736
2011-09-09,813.9301200704452
2011-09-12,802.1623636682319
2011-09-13,800.1700959138414
2011-09-14,794.0862973555685
2011-09-15,784.1772465781261
2011-09-16,788.1836194431728
2011-09-19,784.3739786397151
2011-09-20,787.3937338451881
2011-09-21,783.4716948807404
2011-09-22,768.6231273107256
2011-09-23,764.6567111154341
2011-09-26,750.9908595022256
2011-09-27,746.4380559644081
2011-09-28,737.9169852870483
2011-09-29,741.847211712385
2011-09-30,742.9393335317404
2011-10-03,740.0155296765655
2011-10-04,740.392189635663
2011-10-05,733.9742889861008
2011-10-06,728.6324072632996
2011-10-07,728.4997838132887
2011-10-10,725.9803932856782
2011-10-11,735.8189355842687
2011-10-12,742.3307819608616
2011-10-13,741.7751191338407
2011-10-14,746.5945666681821
2011-10-17,748.5782310591896
2011-10-18,745.9726093400765
2011-10-19,759.9247109973329
2011-10-20,754.9720656180807
2011-10-21,757.3553364609816
2011-10-24,760.7457329820405
2011-10-25,769.6542411173509
2011-10-26,764.5589580966163
2011-10-27,772.9209390751821
2011-10-28,779.7648300715682
2011-10-31,783.2935555098288
2011-11-01,775.8310606219692
2011-11-02,776.7858348051259
2011-11-03,778.8065331241067
2011-11-04,777.9116337521748
2011-11-07,778.656086339322
2011-11-08,779.6540227629408
2011-11-09,775.876074277895
2011-11-10,772.2366296450152
2011-11-11,774.0143341007096
2011-11-14,759.4453426557185
2011-11-15,756.0083996191954
2011-11-16,754.5417885391096
2011-11-17,751.8314506826955
2011-11-18,751.2659657600555
2011-11-21,731.4869756726007
2011-11-22,717.0751576241718
2011-11-23,715.1207550969687
2011-11-24,717.2781319264735
2011-11-25,712.8829904003263
2011-11-28,712.3788296385135
2011-11-29,721.3511702471525
2011-11-30,726.2107675725198
2011-12-01,728.0203854642884
2011-12-02,727.120401649954
2011-12-05,723.9298224893638
2011-12-06,721.6104922016593
2011-12-07,716.7066465124858
2011-12-08,713.7149605035328
2011-12-09,716.3336664404416
2011-12-12,709.0994434178735
2011-12-13,711.8916016860019
2011-12-14,710.8273664548344
2011-12-15,712.0692391646825
2011-12-16,718.6721389974208
2011-12-19,712.2397949236714
2011-12-20,709.5605148340693
2011-12-21,714.1119276387285
2011-12-22,712.0381907499301
2011-12-23,712.2725763714891
2011-12-26,714.1294153464912
2011-12-27,710.4540559396264
2011-12-28,705.2148312465403
2011-12-29,702.6570140144537
2011-12-30,704.7852317791954
2012-01-02,708.0602480012839
2012-01-03,709.6633423941512
2012-01-04,708.882286412279
2012-01-05,706.8799739997502
2012-01-06,702.3974240993414
2012-01-09,703.547946036275
2012-01-10,710.8713069346396
2012-01-11,711.4252896881419
2012-01-12,711.9349688419912
2012-01-13,709.5405056195929
2012-01-16,712.2526094629458
2012-01-17,718.4729957245194
2012-01-18,721.0327830886968
2012-01-19,718.9925470157234
2012-01-20,719.1112259836677
2012-01-23,726.8111456557452
2012-01-24,732.877929831076
2012-01-25,734.9826009637044
2012-01-26,757.2925195051819
2012-01-27,759.1538967936145
2012-01-30,763.3831730374353
2012-01-31,775.019036292998
2012-02-01,779.4716778401277
2012-02-02,775.5877717280687
2012-02-03,777.7213702397187
2012-02-06,773.5974042227633
2012-02-07,777.8384440694562
2012-02-08,785.9704951305724
2012-02-09,788.7285010697443
2012-02-10,787.3761269135791
2012-02-13,809.0706879685711
2012-02-14,809.3876628577771
2012-02-15,804.9510416520071
2012-02-16,803.1825061991138
2012-02-17,807.9646749368815
2012-02-20,821.0124409565257
2012-02-21,814.7134925941527
2012-02-22,815.2478563469512
2012-02-23,826.5113520822156
2012-02-24,829.1175224040212
2012-02-27,830.7616114383004
2012-02-28,827.7996472474034
2012-02-29,836.4282396989929
2012-03-01,838.4573797764258
2012-03-02,840.562952369198
2012-03-05,842.1954852342741
2012-03-06,847.8127332948668
2012-03-07,849.7948147782856
2012-03-08,848.9055604518124
2012-03-09,847.7103179961963
2012-03-12,838.1946084639476
2012-03-13,823.245450121238
2012-03-14,822.1854407160934
2012-03-15,821.8704641940661
2012-03-16,826.7150893309343
2012-03-19,820.6213671717924
2012-03-20,821.1972768614293
2012-03-21,827.3303995078348
2012-03-22,833.5470362350582
2012-03-23,833.0694423207822
2012-03-26,816.4055737167131
2012-03-27,818.7046298964895
2012-03-28,821.5775223737007
2012-03-29,820.2437492188798
2012-03-30,819.853869189147
2012-04-02,814.0043783254459
2012-04-03,814.4979318120951
2012-04-04,808.9083899687688
2012-04-05,806.8422920778719
2012-04-06,806.4153399340038
2012-04-09,793.3331714260996
2012-04-10,789.5474194998079
2012-04-11,794.7082027390073
2012-04-12,798.165517252299
2012-04-13,796.4307600676475
2012-04-16,797.1468529685327
2012-04-17,797.1132083854632
2012-04-18,800.9035546901829
2012-04-19,809.1952382876348
2012-04-20,817.0392837478425
2012-04-23,833.8269144365473
2012-04-24,833.6782511956238
2012-04-25,834.4791170071715
2012-04-26,837.3882712528768
2012-04-27,836.0437807256388
2012-04-30,838.7821703569723
2012-05-01,838.6910215667793
2012-05-02,841.2565362874566
2012-05-03,849.5100879947056
2012-05-04,854.7216611797625
2012-05-07,858.3509282484398
2012-05-08,860.3240402632023
2012-05-09,854.9679160821435
2012-05-10,854.1773613493096
2012-05-11,854.93776329049
2012-05-14,856.9297986739623
2012-05-15,849.5401437900413
2012-05-16,840.5715791082517
2012-05-17,834.6173194828167
2012-05-18,831.8933345662839
2012-05-21,830.1302393895303
2012-05-22,830.417530302023
2012-05-23,833.4574253181099
2012-05-24,833.7529726067747
2012-05-25,833.7031540128954
2012-05-28,818.5699841320309
2012-05-29,816.1937642447701
2012-05-30,813.2577180760126
2012-05-31,811.0641852119631
2012-06-01,807.3617133201082
2012-06-04,799.1980593054469
2012-06-05,784.9020471174309
2012-06-06,787.9561727269748
2012-06-07,786.4560873941165
2012-06-08,782.4930709152029
2012-06-11,778.9005271394209
2012-06-12,782.6592840723189
2012-06-13,781.9393700762521
2012-06-14,781.7383995510248
2012-06-15,778.8306776471875
2012-06-18,772.1172581228285
2012-06-19,764.0989707325164
2012-06-20,769.8259424137195
2012-06-21,759.5341843366193
2012-06-22,759.2696647182125
2012-06-25,787.0815377360327
2012-06-26,793.9826578272848
2012-06-27,797.3649636451731
2012-06-28,800.0207245731904
2012-06-29,803.0442125495545
2012-07-02,822.6166900416615
2012-07-03,830.5604433726728
2012-07-04,828.9582236394439
2012-07-05,834.0546159311792
2012-07-06,837.2121994191561
2012-07-09,820.569221410465
2012-07-10,818.9451618680611
2012-07-11,827.9575179279942
2012-07-12,826.3089738286343
2012-07-13,825.1424581745779
2012-07-16,827.3427358174517
2012-07-17,838.8665531618325
2012-07-18,844.4258983298614
2012-07-19,845.6674397971459
2012-07-20,843.2041177529051
2012-07-23,845.777985639978
2012-07-24,840.9885298159496
2012-07-25,838.7293587600336
2012-07-26,838.6656387104038
2012-07-27,838.315615128007
2012-07-30,837.8881442625943
2012-07-31,845.3879547987761
2012-08-01,852.9741154493054
2012-08-02,858.512154828102
2012-08-03,858.3147470727024
2012-08-06,858.0736261933181
2012-08-07,859.4592112053177
2012-08-08,857.7367225237535
2012-08-09,859.4985980864521
2012-08-10,860.8447197791019
2012-08-13,867.9866031496899
2012-08-14,870.3081508106392
2012-08-15,872.9040365587762
2012-08-16,877.8564120280412
2012-08-17,878.9221604024898
2012-08-20,879.1568090859165
2012-08-21,880.3565888453169
2012-08-22,878.6480493318772
2012-08-23,882.7556740161084
2012-08-24,883.315208743834
2012-08-27,890.1932148939854
2012-08-28,894.2471464122276
2012-08-29,895.5722035130436
2012-08-30,899.3078101056842
2012-08-31,900.7884374693674
2012-09-03,910.441593438706
2012-09-04,917.7814942428118
2012-09-05,920.4066091923947
2012-09-06,926.7668265547231
2012-09-07,934.3007473372528
2012-09-10,936.2048667642965
2012-09-11,941.9038029728144
2012-09-12,949.6739150413553
2012-09-13,951.2554495232138
2012-09-14,957.0517505392916
2012-09-17,970.1644079191512
2012-09-18,969.1401398684063
2012-09-19,971.9515784847015
2012-09-20,968.7654638145259
2012-09-21,966.4138586509952
2012-09-24,965.5851112452659
2012-09-25,972.2559589378496
2012-09-26,970.3095800098254
2012-09-27,967.1217939642596
2012-09-28,968.1121724210385
2012-10-01,951.8362964905667
2012-10-02,953.4040125700717
2012-10-03,960.2399854424201
2012-10-04,972.4195694955403
2012-10-05,971.2221267560157
2012-10-08,963.873926074465
2012-10-09,966.4690633506748
2012-10-10,981.844493791104
2012-10-11,986.9980303776765
2012-10-12,985.5393066285677
2012-10-15,978.5393258533669
2012-10-16,978.2966993863407
2012-10-17,987.0105261895591
2012-10-18,987.2879713892353
2012-10-19,988.0640703918095
2012-10-22,986.2634553606799
2012-10-23,984.2522609485978
2012-10-24,985.1654031719578
2012-10-25,986.4416263538824
2012-10-26,987.1946190448402
2012-10-29,995.2987830084835
2012-10-30,981.9573283344615
2012-10-31,971.0956885330824
2012-11-01,967.8868585596177
2012-11-02,966.5852930252026
2012-11-05,959.3146740102799
2012-11-06,970.2072680152007
2012-11-07,974.7313556324726
2012-11-08,976.2261591758189
2012-11-09,971.8551833455334
2012-11-12,972.9391760040885
2012-11-13,969.3050494985758
2012-11-14,968.9995324671694
2012-11-15,970.0877712360559
2012-11-16,969.1281952773314
2012-11-19,952.2765894223028
2012-11-20,954.1475555991818
2012-11-21,957.8200207939138
2012-11-22,954.4900760915765
2012-11-23,957.002847303895
2012-11-26,930.8250289479838
2012-11-27,926.8206730901022
2012-11-28,912.4318266966502
2012-11-29,912.9478651055249
2012-11-30,917.2047540463026
2012-12-03,916.9607559807744
2012-12-04,928.3647974204035
2012-12-05,935.1900891725778
2012-12-06,920.7620571765767
2012-12-07,925.3742943995036
2012-12-10,936.8730570714476
2012-12-11,943.857968602287
2012-12-12,960.7790776178567
2012-12-13,964.32918872704
2012-12-14,965.1975560794295
2012-12-17,969.3045005118257
2012-12-18,969.9615009526102
2012-12-19,975.5524827691559
2012-12-20,982.5440830258226
2012-12-21,978.7538834073748
2012-12-24,972.8568750687953
2012-12-25,969.2341265209833
2012-12-26,966.4823168553805
2012-12-27,975.8971407155652
2012-12-28,982.0232262715399
2012-12-31,978.9496817054836
2013-01-01,978.9496817054836
2013-01-02,997.1301201568648
2013-01-03,1004.8357307408359
2013-01-04,1005.6438338912603
2013-01-07,1012.0955706232885
2013-01-08,1021.6096729002662
2013-01-09,1021.9725230923958
2013-01-10,1009.5054106509955
2013-01-11,1020.4250613722053
2013-01-14,1021.37509556616
2013-01-15,1022.0229543145678
2013-01-16,1028.0268567675178
2013-01-17,1025.2658543359237
2013-01-18,1031.2145763557262
2013-01-21,1027.0588443877637
2013-01-22,1023.5219850112028
2013-01-23,1025.6446147023028
2013-01-24,1025.6753603131933
2013-01-25,1032.7354822949655
2013-01-28,1031.4140361773393
2013-01-29,1025.4616863230885
2013-01-30,1034.4179380115077
2013-01-31,1037.948515846392
2013-02-01,1044.8718317610671
2013-02-04,1062.766930970955
2013-02-05,1071.7065276826747
2013-02-06,1071.3709036362354
2013-02-07,1064.6918220325294
2013-02-08,1063.6471824590471
2013-02-11,1068.4317916682376
2013-02-12,1074.5395758721916
2013-02-13,1071.553442261939
2013-02-14,1061.0931091105283
2013-02-15,1061.623443875334
2013-02-18,1059.8517144779257
2013-02-19,1055.6209247520892
2013-02-20,1060.9514885108717
2013-02-21,1056.8748975567778
2013-02-22,1052.1814376604696
2013-02-25,1047.0186723482102
2013-02-26,1047.2359160060012
2013-02-27,1048.5536023016152
2013-02-28,1041.4804979163223
2013-03-01,1041.719779656705
2013-03-04,1036.954352201834
2013-03-05,1030.2038545536745
2013-03-06,1029.555834593394
2013-03-07,1038.9846833226018
2013-03-08,1043.130944729467
2013-03-11,1047.7587430879303
2013-03-12,1062.2729826764003
2013-03-13,1052.2129771795667
2013-03-14,1038.1320303963057
2013-03-15,1032.7498930974261
2013-03-18,1033.7044583674053
2013-03-19,1036.493014150119
2013-03-20,1030.387879714397
2013-03-21,1033.759267705391
2013-03-22,1032.8550744075867
2013-03-25,1032.2100886741678
2013-03-26,1029.4971651348958
2013-03-27,1037.3627372850185
2013-03-28,1041.7730020962206
2013-03-29,1041.987745370211
2013-04-01,1035.998504572521
2013-04-02,1052.3590464511813
2013-04-03,1051.0211029466968
2013-04-04,1048.7700465312887
2013-04-05,1048.6826087032528
2013-04-08,1057.2294139401122
2013-04-09,1054.1499809167874
2013-04-10,1045.2974987580844
2013-04-11,1047.2756565890254
2013-04-12,1046.8015721665138
2013-04-15,1049.1913266359672
2013-04-16,1045.2623107113156
2013-04-17,1038.6380065037226
2013-04-18,1033.3659986656264
2013-04-19,1035.220397282478
2013-04-22,1034.9370711263728
2013-04-23,1035.14822141089
2013-04-24,1038.0663597768103
2013-04-25,1035.7964170976325
2013-04-26,1035.2879634488147
2013-04-29,1039.0285990376783
2013-04-30,1042.2305756229107
2013-05-01,1042.4644512017921
2013-05-02,1052.3762701533421
2013-05-03,1060.66498427823
2013-05-06,1062.9842426285825
2013-05-07,1073.0365883122997
2013-05-08,1088.7356911474906
2013-05-09,1094.184586175779
2013-05-10,1094.936972021231
2013-05-13,1097.6074672217942
2013-05-14,1095.0278143624805
2013-05-15,1103.384558248826
2013-05-16,1105.3596726271057
2013-05-17,1105.6162005876522
2013-05-20,1108.3455632595621
2013-05-21,1112.0628851924346
2013-05-22,1116.3843280376234
2013-05-23,1108.1706147131415
2013-05-24,1111.983471838567
2013-05-27,1108.2360543773816
2013-05-28,1112.7617798561007
2013-05-29,1110.508008634424
2013-05-30,1127.3049312144133
2013-05-31,1120.6877438310605
2013-06-03,1112.0350439213425
2013-06-04,1114.7331589979117
2013-06-05,1111.4183298831854
2013-06-06,1111.1779165608823
2013-06-07,1108.0167713569074
2013-06-10,1091.4935213525346
2013-06-11,1099.141475884715
2013-06-12,1072.1306848688437
2013-06-13,1040.4887523098585
2013-06-14,1028.293066846333
2013-06-17,1031.2899581650533
2013-06-18,1032.377580354471
2013-06-19,1038.7176048749
2013-06-20,1029.8893041084068
2013-06-21,1024.5536510795584
2013-06-24,1000.6779701506056
2013-06-25,989.4746148397016
2013-06-26,999.1997285337226
2013-06-27,1005.9558936428418
2013-06-28,1004.882179814305
2013-07-01,1005.5563686006234
2013-07-02,1026.8032490351995
2013-07-03,1023.7837944196691
2013-07-04,1048.8278316745307
2013-07-05,1052.2447962115177
2013-07-08,1039.2930131653159
2013-07-09,1048.0855848471374
2013-07-10,1054.6291592271998
2013-07-11,1057.5370943116448
2013-07-12,1061.7892764173246
2013-07-15,1071.6727662320868
2013-07-16,1079.4200881298257
2013-07-17,1081.7216723264878
2013-07-18,1087.6521287456828
2013-07-19,1088.4985543484902
2013-07-22,1087.357712291542
2013-07-23,1079.2394519641525
2013-07-24,1074.2070476519
2013-07-25,1065.387286704561
2013-07-26,1064.20298968977
2013-07-29,1062.0581732610303
2013-07-30,1067.8567183192038
2013-07-31,1069.255252555736
2013-08-01,1082.255066371162
2013-08-02,1083.8351711191485
2013-08-05,1095.3023718068155
2013-08-06,1092.9791657931296
2013-08-07,1086.183802080219
2013-08-08,1087.9317628726285
2013-08-09,1087.554573358073
2013-08-12,1081.3101052094255
2013-08-13,1074.6097231767112
2013-08-14,1061.753667939695
2013-08-15,1064.7392601680065
2013-08-16,1064.7024343821734
2013-08-19,1050.4963326305976
2013-08-20,1047.7573610445095
2013-08-21,1043.0645037970107
2013-08-22,1046.2832093061281
2013-08-23,1050.5808702364634
2013-08-26,1048.0894154424482
2013-08-27,1038.6078701755366
2013-08-28,1024.3923389264646
2013-08-29,1021.5164147923168
2013-08-30,1017.1088479363141
2013-09-02,1019.8931726770066
2013-09-03,1016.6044199507564
2013-09-04,1018.7131882081646
2013-09-05,1020.3815545427229
2013-09-06,1020.4213365227408
2013-09-09,1024.2297587319717
2013-09-10,1027.5873170961443
2013-09-11,1036.2688940757778
2013-09-12,1034.4593912726293
2013-09-13,1039.1546962040914
2013-09-16,1039.5729262812704
2013-09-17,1036.6081128298374
2013-09-18,1033.5616593332106
2013-09-19,1043.8285028047972
2013-09-20,1053.0399710704944
2013-09-23,1060.5765057361289
2013-09-24,1059.9232544275367
2013-09-25,1063.2010875496983
2013-09-26,1061.9459966687493
2013-09-27,1077.1210276542622
2013-09-30,1072.6775343133459
2013-10-01,1074.2243906682838
2013-10-02,1080.094592725943
2013-10-03,1083.9375264700216
2013-10-04,1092.7253866574788
2013-10-07,1096.1508871835742
2013-10-08,1105.7994056876078
2013-10-09,1104.7963886379678
2013-10-10,1106.1691690457033
2013-10-11,1110.0281163110665
2013-10-14,1109.891322641685
2013-10-15,1109.644932924046
2013-10-16,1109.720013196777
2013-10-17,1114.4751110409481
2013-10-18,1121.0369678314066
2013-10-21,1125.3890070234875
2013-10-22,1134.9004609263793
2013-10-23,1136.938995988208
2013-10-24,1139.734639516561
2013-10-25,1136.3220014379683
2013-10-28,1130.2188169633982
2013-10-29,1134.5542502828619
2013-10-30,1137.2327143362588
2013-10-31,1143.288240965389
2013-11-01,1144.7841748028798
2013-11-04,1149.1481781577206
2013-11-05,1150.8136604764668
2013-11-06,1159.956562838342
2013-11-07,1162.0036614876465
2013-11-08,1156.1027929640104
2013-11-11,1149.6050654878634
2013-11-12,1151.6910178714957
2013-11-13,1140.7616017499786
2013-11-14,1140.6336016482617
2013-11-15,1142.4701262085239
2013-11-18,1150.8510091519017
2013-11-19,1155.8779847943713
2013-11-20,1168.035727533201
2013-11-21,1172.9912254161602
2013-11-22,1177.3159685441965
2013-11-25,1175.8068239495153
2013-11-26,1161.8791111169573
2013-11-27,1162.1243872609505
2013-11-28,1161.2647398449706
2013-11-29,1159.4865455102702
2013-12-02,1163.6762607148778
2013-12-03,1165.300229769372
2013-12-04,1165.4711941535206
2013-12-05,1162.2443128625964
2013-12-06,1157.5219924812682
2013-12-09,1161.996971276366
2013-12-10,1162.353428102027
2013-12-11,1159.937441852458
2013-12-12,1166.7395280143055
2013-12-13,1163.3843562154532
2013-12-16,1165.3584334666186
2013-12-17,1163.5165933924886
2013-12-18,1164.5265112702582
2013-12-19,1179.8490714172742
2013-12-20,1169.1765305914216
2013-12-23,1174.116165631163
2013-12-24,1177.809386552669
2013-12-25,1181.1178923492507
2013-12-26,1174.926563095666
2013-12-27,1180.2286731162812
2013-12-30,1181.9878000303186
2013-12-31,1195.764037366895
2014-01-01,1195.764037366895
2014-01-02,1195.9067468628225
2014-01-03,1201.5996517716403
2014-01-06,1200.517128987154
2014-01-07,1195.1381504243127
2014-01-08,1194.4302545806697
2014-01-09,1202.0144715711442
2014-01-10,1200.303112878982
2014-01-13,1205.8337372105411
2014-01-14,1209.3023995839044
2014-01-15,1213.288160045755
2014-01-16,1213.280508507542
2014-01-17,1212.580742619038
2014-01-20,1208.366737520152
2014-01-21,1216.323175086133
2014-01-22,1209.1954012720373
2014-01-23,1217.2195176595906
2014-01-24,1214.906550388986
2014-01-27,1203.6254843825575
2014-01-28,1196.4759612628702
2014-01-29,1187.379750583009
2014-01-30,1182.6102850730465
2014-01-31,1174.4238120571677
2014-02-03,1180.1157265798563
2014-02-04,1175.1427535124294
2014-02-05,1173.3058864108334
2014-02-06,1174.909451466251
2014-02-07,1174.542119362465
2014-02-10,1170.2293486616359
2014-02-11,1169.631752268983
2014-02-12,1167.4725479805513
2014-02-13,1157.680038077096
2014-02-14,1149.5051070169002
2014-02-17,1151.0175940739248
2014-02-18,1153.5204651776785
2014-02-19,1162.5198399812361
2014-02-20,1152.3337408422335
2014-02-21,1148.0288476026517
2014-02-24,1159.4886287203767
2014-02-25,1166.9017439648485
2014-02-26,1161.3898335307817
2014-02-27,1163.4543588538204
2014-02-28,1180.4230507260097
2014-03-03,1174.720454713941
2014-03-04,1167.1201357626228
2014-03-05,1173.8834351517157
2014-03-06,1171.883371850473
2014-03-07,1170.7326491751428
2014-03-10,1179.0003133141229
2014-03-11,1182.219756697245
2014-03-12,1179.0064616893126
2014-03-13,1175.3617985067458
2014-03-14,1169.1285359949343
2014-03-17,1166.1883283651243
2014-03-18,1163.6846562710527
2014-03-19,1164.0719868808164
2014-03-20,1175.540074336941
2014-03-21,1185.8204014879052
2014-03-24,1180.4211826683138
2014-03-25,1188.0169806169863
2014-03-26,1189.4390240251205
2014-03-27,1182.2261326875546
2014-03-28,1180.495502138094
2014-03-31,1167.3745725971
2014-04-01,1175.4727758155605
2014-04-02,1177.6677923526274
2014-04-03,1169.8129760219997
2014-04-04,1171.8790947113503
2014-04-07,1165.1695054459767
2014-04-08,1177.9758577357563
2014-04-09,1187.573961791563
2014-04-10,1198.0385140090114
2014-04-11,1201.1665473117894
2014-04-14,1196.9869973783977
2014-04-15,1204.5227409118413
2014-04-16,1206.9484540294359
2014-04-17,1207.0890257482777
2014-04-18,1207.6532863374332
2014-04-21,1207.277018707441
2014-04-22,1215.7804499648526
2014-04-23,1222.5171155096627
2014-04-24,1225.9334531425986
2014-04-25,1224.2507873573331
2014-04-28,1215.0422117216533
2014-04-29,1215.1204340607908
2014-04-30,1219.512802713427
2014-05-01,1219.4808510438922
2014-05-02,1226.8857228715178
2014-05-05,1230.631399110271
2014-05-06,1223.7869584738814
2014-05-07,1223.9656184466182
2014-05-08,1221.5342731393025
2014-05-09,1219.3162428205778
2014-05-12,1220.8614501444495
2014-05-13,1227.2986089982176
2014-05-14,1233.3339453106332
2014-05-15,1235.1937542532412
2014-05-16,1234.831037627734
2014-05-19,1235.214172947477
2014-05-20,1238.8303082746397
2014-05-21,1238.913510716565
2014-05-22,1249.4445967999966
2014-05-23,1253.9159302214994
2014-05-26,1253.612183018554
2014-05-27,1253.6852221948302
2014-05-28,1252.7558507167346
