Date,EM EUROPE & MIDDLE EAST IMI
2007-10-09,1197.92585361
2007-10-10,1196.93665043
2007-10-11,1217.26908774
2007-10-12,1210.4702026
2007-10-15,1213.59187856
2007-10-16,1198.51716386
2007-10-17,1207.08386079
2007-10-18,1195.35030297
2007-10-19,1189.91894392
2007-10-22,1166.64602895
2007-10-23,1192.60903533
2007-10-24,1186.15724642
2007-10-25,1206.17377884
2007-10-26,1231.01851323
2007-10-29,1245.41067582
2007-10-30,1236.9475967877404
2007-10-31,1249.0601614374582
2007-11-01,1240.9375876798006
2007-11-02,1242.5705864853533
2007-11-05,1238.1798421286733
2007-11-06,1263.2943037083026
2007-11-07,1257.3506952319146
2007-11-08,1260.7001065212528
2007-11-09,1244.5615508986855
2007-11-12,1227.1445931876217
2007-11-13,1230.29082854881
2007-11-14,1241.7023654951834
2007-11-15,1223.909766044283
2007-11-16,1213.7529104914506
2007-11-19,1199.831688284277
2007-11-20,1213.403852210562
2007-11-21,1188.977555859758
2007-11-22,1189.225368402775
2007-11-23,1196.2579283041073
2007-11-26,1204.2281550114349
2007-11-27,1188.115953178754
2007-11-28,1210.1436141300414
2007-11-29,1216.5596906008109
2007-11-30,1233.0545476371833
2007-12-03,1229.0003740235447
2007-12-04,1234.5294973160328
2007-12-05,1270.2191425895378
2007-12-06,1270.3964641784519
2007-12-07,1284.098156196115
2007-12-10,1305.9844889822766
2007-12-11,1294.8754375608387
2007-12-12,1305.5435307190373
2007-12-13,1276.2095983189624
2007-12-14,1253.0819455256528
2007-12-17,1227.9633507730646
2007-12-18,1244.0429572780417
2007-12-19,1240.3177788388612
2007-12-20,1248.7495219048355
2007-12-21,1257.6714209287466
2007-12-24,1273.2340776803383
2007-12-25,1269.5477966323972
2007-12-26,1269.0368346720757
2007-12-27,1275.3331450794055
2007-12-28,1277.4567865529802
2007-12-31,1273.750069535298
2008-01-01,1275.310104731149
2008-01-02,1276.4717819299237
2008-01-03,1276.2795903646897
2008-01-04,1264.92008128544
2008-01-07,1258.5267484833514
2008-01-08,1269.0531074760934
2008-01-09,1266.756624603633
2008-01-10,1263.3117698541187
2008-01-11,1260.9967755940183
2008-01-14,1273.728767941513
2008-01-15,1252.776735952879
2008-01-16,1194.1655523502054
2008-01-17,1173.7435626215233
2008-01-18,1172.5233611671947
2008-01-21,1096.987147073517
2008-01-22,1082.756782689707
2008-01-23,1058.5665432862884
2008-01-24,1112.489826095452
2008-01-25,1126.8795841653082
2008-01-28,1103.164698005706
2008-01-29,1122.7918272581687
2008-01-30,1115.5979951972467
2008-01-31,1088.3301422595175
2008-02-01,1124.8541915716792
2008-02-04,1145.9132141468635
2008-02-05,1106.681786259717
2008-02-06,1096.1573922870923
2008-02-07,1064.282745605373
2008-02-08,1061.7228060763402
2008-02-11,1077.0348675663117
2008-02-12,1117.30865567059
2008-02-13,1133.6027597854625
2008-02-14,1140.3940888549002
2008-02-15,1126.2755848792003
2008-02-18,1144.072081233185
2008-02-19,1157.5090256022665
2008-02-20,1142.255462084048
2008-02-21,1163.7414812888894
2008-02-22,1160.1916975836339
2008-02-25,1164.2172977070459
2008-02-26,1171.5554280675565
2008-02-27,1178.1246578438765
2008-02-28,1170.1663804355223
2008-02-29,1150.8885064430056
2008-03-03,1130.7269030073057
2008-03-04,1124.3105806992285
2008-03-05,1141.4555447623245
2008-03-06,1131.838974046391
2008-03-07,1111.8482433006961
2008-03-10,1105.3669845983354
2008-03-11,1141.3144370927944
2008-03-12,1155.7080600358634
2008-03-13,1133.1204576187897
2008-03-14,1132.92794517372
2008-03-17,1086.4202908810755
2008-03-18,1115.4951160456
2008-03-19,1113.7361157008017
2008-03-20,1078.7007015694578
2008-03-21,1082.572455112267
2008-03-24,1101.6730984275634
2008-03-25,1112.844712675481
2008-03-26,1108.2148537147216
2008-03-27,1122.6852147056998
2008-03-28,1119.9600364616092
2008-03-31,1116.798902366183
2008-04-01,1127.3145759911908
2008-04-02,1137.5205254299617
2008-04-03,1126.5159797125323
2008-04-04,1133.7135264558387
2008-04-07,1157.0376142627656
2008-04-08,1149.0172971620227
2008-04-09,1162.7055531056883
2008-04-10,1164.0439211298285
2008-04-11,1149.3446058236675
2008-04-14,1144.5455899060205
2008-04-15,1152.3737190306651
2008-04-16,1167.4145305565935
2008-04-17,1160.3019052910097
2008-04-18,1175.4919196843546
2008-04-21,1176.7371465776346
2008-04-22,1174.4474608359935
2008-04-23,1171.3260865604423
2008-04-24,1153.5990224089526
2008-04-25,1161.5861576372845
2008-04-28,1167.3521237808204
2008-04-29,1152.2410577530804
2008-04-30,1160.4790417926406
2008-05-01,1154.0098378145462
2008-05-02,1159.1664575157727
2008-05-05,1171.0845933294872
2008-05-06,1178.345332962383
2008-05-07,1199.8432136827653
2008-05-08,1221.565374342566
2008-05-09,1219.17423043851
2008-05-12,1229.5951394299925
2008-05-13,1234.2959925574676
2008-05-14,1258.7134943188044
2008-05-15,1255.673141877791
2008-05-16,1286.321785318113
2008-05-19,1291.7663759292236
2008-05-20,1279.6815969275108
2008-05-21,1293.3351644367403
2008-05-22,1272.888953686242
2008-05-23,1272.6227952908437
2008-05-26,1269.2463720587768
2008-05-27,1256.8187250245314
2008-05-28,1262.0064818770816
2008-05-29,1274.9189919301875
2008-05-30,1281.5757186779683
2008-06-02,1273.5107281469743
2008-06-03,1267.400662058036
2008-06-04,1235.2119644471843
2008-06-05,1241.4691381933899
2008-06-06,1245.9065271882605
2008-06-09,1235.435988302053
2008-06-10,1209.17978357803
2008-06-11,1211.3683416925262
2008-06-12,1212.1950592395474
2008-06-13,1212.0231643031805
2008-06-16,1224.9644490454816
2008-06-17,1245.1626611784334
2008-06-18,1238.0493777492516
2008-06-19,1239.4146648865458
2008-06-20,1229.240697931638
2008-06-23,1209.191586004684
2008-06-24,1193.4170776709166
2008-06-25,1202.0706021887213
2008-06-26,1196.163922074513
2008-06-27,1197.2331690108779
2008-06-30,1194.9228303988082
2008-07-01,1165.666850360702
2008-07-02,1163.8132689395125
2008-07-03,1145.249843565065
2008-07-04,1140.2798658221236
2008-07-07,1143.2818404452369
2008-07-08,1139.4385801669391
2008-07-09,1150.6599280066087
2008-07-10,1143.3805997309973
2008-07-11,1133.624112026877
2008-07-14,1147.7224739558442
2008-07-15,1130.300312656575
2008-07-16,1131.707650782377
2008-07-17,1158.1197337989568
2008-07-18,1130.0742921935014
2008-07-21,1144.0919935622717
2008-07-22,1131.2136975525732
2008-07-23,1124.7795759457977
2008-07-24,1102.3540043531584
2008-07-25,1075.9061033187888
2008-07-28,1073.138240345699
2008-07-29,1069.0595286588593
2008-07-30,1099.1235081821103
2008-07-31,1112.1644165889074
2008-08-01,1099.8326053224785
2008-08-04,1078.6051879637614
2008-08-05,1053.2874332493705
2008-08-06,1050.6618622695928
2008-08-07,1056.0481759300108
2008-08-08,1005.4292877692736
2008-08-11,1027.7252283767946
2008-08-12,1042.9310580576448
2008-08-13,1025.2436246356322
2008-08-14,1037.2499702058853
2008-08-15,1035.3514918137616
2008-08-18,1030.3428641801218
2008-08-19,987.1017448237965
2008-08-20,1000.0180061207367
2008-08-21,1005.794800938025
2008-08-22,998.9379617726377
2008-08-25,986.0770881731253
2008-08-26,959.5203897973598
2008-08-27,961.5117751226738
2008-08-28,986.5851744598448
2008-08-29,986.9995410150565
2008-09-01,980.7972582724183
2008-09-02,985.0764664938193
2008-09-03,951.4916346270583
2008-09-04,924.2609416543681
2008-09-05,896.7052384188238
2008-09-08,914.9851420827324
2008-09-09,868.0337917634596
2008-09-10,850.6851418933206
2008-09-11,824.9354705381011
2008-09-12,856.0160748006876
2008-09-15,823.0656105129137
2008-09-16,748.363991386617
2008-09-17,724.4347331144219
2008-09-18,732.493544942249
2008-09-19,849.3951708171642
2008-09-22,857.0059030235686
2008-09-23,834.3254206999844
2008-09-24,845.0526376264048
2008-09-25,857.4986643434504
2008-09-26,847.0486583624627
2008-09-29,790.2800009554284
2008-09-30,804.6326926818151
2008-10-01,794.3734005834659
2008-10-02,765.5873751908686
2008-10-03,738.1927821986334
2008-10-06,621.1521758181913
2008-10-07,621.5089455064556
2008-10-08,578.5733241928853
2008-10-09,602.4809062933617
2008-10-10,577.3611168907314
2008-10-13,579.5974310301852
2008-10-14,624.5576086578086
2008-10-15,571.0358957450984
2008-10-16,522.74368758807
2008-10-17,499.615061318116
2008-10-20,512.5169855970686
2008-10-21,511.76174086218913
2008-10-22,478.1989917207129
2008-10-23,467.1819166679409
2008-10-24,420.957709
2008-10-27,411.548434
2008-10-28,440.02471659807395
2008-10-29,487.56576450138016
2008-10-30,538.8098195216584
2008-10-31,545.3198793783823
2008-11-03,551.1122814936783
2008-11-04,574.9953220524137
2008-11-05,577.1385616140519
2008-11-06,534.66116247873
2008-11-07,536.5344229836367
2008-11-10,553.66118424278
2008-11-11,497.99568823200053
2008-11-12,471.0747705686511
2008-11-13,460.669407182985
2008-11-14,467.6159450045349
2008-11-17,446.50762220478373
2008-11-18,438.5382715816569
2008-11-19,430.61930412952887
2008-11-20,402.0141095481377
2008-11-21,411.3094027334603
2008-11-24,450.56142659451064
2008-11-25,473.48234688291893
2008-11-26,466.23942222522834
2008-11-27,477.7598043068515
2008-11-28,471.499222990062
2008-12-01,449.3974106333471
2008-12-02,455.0260781192271
2008-12-03,446.06311302089574
2008-12-04,455.71923390401935
2008-12-05,443.5884387855135
2008-12-08,475.0925323248562
2008-12-09,473.7362194771565
2008-12-10,479.375583223392
2008-12-11,485.91376699616046
2008-12-12,475.44889859574147
2008-12-15,487.7756667899615
2008-12-16,493.1445285141927
2008-12-17,501.75785229091343
2008-12-18,491.2128195588866
2008-12-19,476.87830643626717
2008-12-22,475.1320048558514
2008-12-23,485.3219962383183
2008-12-24,475.8367113702821
2008-12-25,469.6602570129379
2008-12-26,467.0808534089133
2008-12-29,469.1259053087568
2008-12-30,467.4682499584236
2008-12-31,466.10292571301835
2009-01-01,467.69632807676567
2009-01-02,473.27480517033973
2009-01-05,480.8844618281074
2009-01-06,489.49429812468014
2009-01-07,481.4671520232369
2009-01-08,474.9680559842927
2009-01-09,471.6017026989425
2009-01-12,467.5131642740017
2009-01-13,463.97282732784066
2009-01-14,443.34215723353066
2009-01-15,435.11876593633986
2009-01-16,438.3794813793005
2009-01-19,422.1458222608429
2009-01-20,413.0937237593965
2009-01-21,417.8227207549925
2009-01-22,408.9758111483558
2009-01-23,401.2198811433817
2009-01-26,425.47553751422606
2009-01-27,422.5808436032766
2009-01-28,430.0768394933127
2009-01-29,418.7103187775983
2009-01-30,413.3130052557646
2009-02-02,400.872646509372
2009-02-03,403.44146311909634
2009-02-04,408.50302073313384
2009-02-05,404.11285838273363
2009-02-06,415.23393402069354
2009-02-09,436.9547245845641
2009-02-10,440.8676565439809
2009-02-11,436.45556993127923
2009-02-12,426.2925830349392
2009-02-13,437.13727345893733
2009-02-16,424.78160559604584
2009-02-17,396.30213874506353
2009-02-18,391.967718014633
2009-02-19,405.95579553179743
2009-02-20,391.2084693278777
2009-02-23,391.9245703988933
2009-02-24,394.0467582316242
2009-02-25,395.4815659431725
2009-02-26,403.4933383595165
2009-02-27,399.407696716893
2009-03-02,383.7541628288596
2009-03-03,385.49333123259015
2009-03-04,396.71802714443675
2009-03-05,387.4685010343968
2009-03-06,392.3796804668787
2009-03-09,393.4449191055296
2009-03-10,418.26329368107844
2009-03-11,416.70708214828835
2009-03-12,416.30449301685564
2009-03-13,426.4320351123614
2009-03-16,435.3324548419839
2009-03-17,433.1034110708576
2009-03-18,426.81758087307975
2009-03-19,448.39147224086076
2009-03-20,450.7755757970481
2009-03-23,475.2640466991493
2009-03-24,466.7285226591614
2009-03-25,478.397235066709
2009-03-26,482.8762177769394
2009-03-27,466.9006998689935
2009-03-30,443.1243527265081
2009-03-31,449.9769856077008
2009-04-01,460.36574389151616
2009-04-02,492.541988366696
2009-04-03,493.74243053134205
2009-04-06,492.4637959156797
2009-04-07,489.3693118485447
2009-04-08,503.8929203926039
2009-04-09,526.7884607774147
2009-04-10,527.9862813477354
2009-04-13,525.8294587658728
2009-04-14,524.2171448080225
2009-04-15,520.5952004902796
2009-04-16,525.4706483023374
2009-04-17,524.6081148887233
2009-04-20,496.72598184408633
2009-04-21,492.8521599950257
2009-04-22,504.5354897157605
2009-04-23,515.041983689964
2009-04-24,524.9322108303003
2009-04-27,514.9011651101409
2009-04-28,508.7364113757189
2009-04-29,530.9650000167005
2009-04-30,533.9019625522307
2009-05-01,536.3674524625624
2009-05-04,557.5093740196294
2009-05-05,562.4452537671738
2009-05-06,572.4566897297979
2009-05-07,581.4937973597928
2009-05-08,590.3531823714425
2009-05-11,587.8496793401827
2009-05-12,603.5986363337901
2009-05-13,579.2231335167231
2009-05-14,577.9561795543427
2009-05-15,580.5951527640964
2009-05-18,588.6004994063157
2009-05-19,606.3203324162002
2009-05-20,634.2203744707266
2009-05-21,609.8686850063864
2009-05-22,623.5910576025542
2009-05-25,623.0948604155878
2009-05-26,614.7511083442377
2009-05-27,623.2176070086533
2009-05-28,626.2653149735592
2009-05-29,643.7818527437314
2009-06-01,681.2127298109723
2009-06-02,681.5225573401301
2009-06-03,643.4624218988329
2009-06-04,647.7644242937128
2009-06-05,654.3480586315329
2009-06-08,636.8289343230589
2009-06-09,645.651304075408
2009-06-10,657.8622186443753
2009-06-11,663.5313158342486
2009-06-12,662.9010695373127
2009-06-15,634.9345127483955
2009-06-16,640.8916552910665
2009-06-17,615.4375135337591
2009-06-18,615.332260181569
2009-06-19,617.6039482239624
2009-06-22,585.2686185446776
2009-06-23,578.4717047507296
2009-06-24,605.7547776741554
2009-06-25,595.3141919487207
2009-06-26,601.9428869142723
2009-06-29,615.7826626131897
2009-06-30,610.7774181237694
2009-07-01,632.1465719649772
2009-07-02,614.6030776050144
2009-07-03,610.7350016679916
2009-07-06,589.2202360139959
2009-07-07,592.6381829749218
2009-07-08,577.9558644028132
2009-07-09,578.3735352633347
2009-07-10,563.1371489406466
2009-07-13,567.8976086876595
2009-07-14,581.2031730411298
2009-07-15,610.220094849163
2009-07-16,613.2651978951828
2009-07-17,618.5659671103035
2009-07-20,639.9222176965377
2009-07-21,648.5684669663768
2009-07-22,639.8768209443261
2009-07-23,663.5271536718138
2009-07-24,664.4675375522811
2009-07-27,676.158585966481
2009-07-28,664.9720630877811
2009-07-29,655.426591537252
2009-07-30,684.312315675472
2009-07-31,690.3071196151866
2009-08-03,721.5071955417893
2009-08-04,715.1435330854137
2009-08-05,706.6050681928947
2009-08-06,706.6462694314397
2009-08-07,713.7725987443708
2009-08-10,705.5211304459542
2009-08-11,683.368881922153
2009-08-12,689.5613567584451
2009-08-13,710.5235759879458
2009-08-14,699.0215270411451
2009-08-17,668.4472893885438
2009-08-18,674.4593738280573
2009-08-19,679.8728063258424
2009-08-20,697.3470338537277
2009-08-21,719.4994181954421
2009-08-24,736.1834997685629
2009-08-25,741.28354076678
2009-08-26,723.3783418395308
2009-08-27,711.5426799301275
2009-08-28,726.0323421158229
2009-08-31,713.7895039507376
2009-09-01,713.1178933479639
2009-09-02,692.1063479478161
2009-09-03,703.2254473460049
2009-09-04,703.6356514683864
2009-09-07,716.431753069866
2009-09-08,730.7559686768554
2009-09-09,738.9082894409447
2009-09-10,736.2451177834399
2009-09-11,749.1283078975988
2009-09-14,738.786089212663
2009-09-15,749.7298734161203
2009-09-16,766.4780717326745
2009-09-17,769.6588086000439
2009-09-18,771.891360330672
2009-09-21,752.7055807242741
2009-09-22,777.6468988873692
2009-09-23,776.7274694483394
2009-09-24,767.9063274281865
2009-09-25,766.264834193204
2009-09-28,773.5821661077349
2009-09-29,774.1898564455513
2009-09-30,766.2339210896322
2009-10-01,770.1796895013114
2009-10-02,753.9884518373764
2009-10-05,762.0454106308089
2009-10-06,787.8429241652723
2009-10-07,783.1474315642878
2009-10-08,803.4658842053805
2009-10-09,813.2153056230037
2009-10-12,838.6974067241779
2009-10-13,824.2599195882783
2009-10-14,850.5132019706068
2009-10-15,843.606329675032
2009-10-16,829.2054402429355
2009-10-19,848.687993765406
2009-10-20,853.1234776152621
2009-10-21,859.2942061024527
2009-10-22,850.8689711592659
2009-10-23,856.5265783186787
2009-10-26,849.984993713324
2009-10-27,828.7422387491963
2009-10-28,791.3074081234342
2009-10-29,810.3618531429512
2009-10-30,786.9414816988449
2009-11-02,795.0339963812022
2009-11-03,768.8062675366285
2009-11-04,784.3726088180034
2009-11-05,803.929856957049
2009-11-06,794.962201159155
2009-11-09,830.515345269749
2009-11-10,838.2318538332897
2009-11-11,842.438430959614
2009-11-12,834.5314865951316
2009-11-13,831.6069496392815
2009-11-16,860.1596113372015
2009-11-17,849.4952315163594
2009-11-18,851.3505633672366
2009-11-19,830.9668037566158
2009-11-20,824.5481598128384
2009-11-23,842.8168596754274
2009-11-24,832.1852962603115
2009-11-25,827.5801419261326
2009-11-26,799.9392123666947
2009-11-27,804.0701993858974
2009-11-30,806.6907939088364
2009-12-01,826.0511534126705
2009-12-02,829.6192556255795
2009-12-03,834.0156645269988
2009-12-04,842.4505809103847
2009-12-07,828.9297899241928
2009-12-08,807.1985540966006
2009-12-09,802.1159728285817
2009-12-10,807.0675774999177
2009-12-11,809.1425111303081
2009-12-14,817.4501005409128
2009-12-15,819.5592234121677
2009-12-16,837.3758980467925
2009-12-17,812.5304844886074
2009-12-18,814.7950697768421
2009-12-21,826.9474012936267
2009-12-22,825.7423552039306
2009-12-23,835.9343732083573
2009-12-24,841.368378018985
2009-12-25,843.2715004871576
2009-12-28,844.6425313320556
2009-12-29,842.9752542009154
2009-12-30,834.98915919287
2009-12-31,843.9634599961129
2010-01-01,843.9634599961129
2010-01-04,858.8069366107492
2010-01-05,870.4139539870775
2010-01-06,871.4728543353797
2010-01-07,870.1129170392292
2010-01-08,871.9875883948984
2010-01-11,907.9944339020619
2010-01-12,893.4444821581675
2010-01-13,898.0326053760043
2010-01-14,904.6893943280157
2010-01-15,896.9225085334799
2010-01-18,906.7720518858737
2010-01-19,909.9830303221084
2010-01-20,893.7301050333667
2010-01-21,882.8233704347025
2010-01-22,867.6821862687613
2010-01-25,864.092558264437
2010-01-26,849.3964002776286
2010-01-27,848.718943779878
2010-01-28,854.0484672654508
2010-01-29,860.0755601085284
2010-02-01,862.1889638961965
2010-02-02,872.5059896939156
2010-02-03,872.6656884905024
2010-02-04,842.2759915680874
2010-02-05,817.6177242195932
2010-02-08,801.7669133176645
2010-02-09,813.4120468880043
2010-02-10,811.8652736877809
2010-02-11,814.0872753190124
2010-02-12,807.9222155055453
2010-02-15,819.0372682332203
2010-02-16,836.1879303143944
2010-02-17,838.3105894946648
2010-02-18,830.132875239019
2010-02-19,832.0418289391116
2010-02-22,837.5324113885016
2010-02-23,830.6607497675863
2010-02-24,823.026281633286
2010-02-25,806.0206245032597
2010-02-26,822.4431596338281
2010-03-01,835.2993274418697
2010-03-02,846.0327565640063
2010-03-03,854.7286315315611
2010-03-04,854.925930299435
2010-03-05,870.6125851975903
2010-03-08,876.5477908201275
2010-03-09,871.4370685149815
2010-03-10,878.3993026852655
2010-03-11,874.7005654045577
2010-03-12,884.8026381642243
2010-03-15,874.1176681612841
2010-03-16,889.3034868839661
2010-03-17,899.493613818095
2010-03-18,890.9801757136645
2010-03-19,883.682509597111
2010-03-22,883.1707205553531
2010-03-23,887.1463349157177
2010-03-24,882.0078245363688
2010-03-25,890.3492964788923
2010-03-26,889.5034339894122
2010-03-29,900.4364648594321
2010-03-30,905.0906655534416
2010-03-31,908.6068966883832
2010-04-01,927.3618930312938
2010-04-02,928.698051833205
2010-04-05,934.4354011105058
2010-04-06,936.3354780001783
2010-04-07,928.7620206716292
2010-04-08,919.3171528121057
2010-04-09,934.1835991949694
2010-04-12,942.9033157190812
2010-04-13,936.172871423695
2010-04-14,954.5516914199287
2010-04-15,953.054072086904
2010-04-16,936.137573600143
2010-04-19,915.2790298632925
2010-04-20,925.0010258434846
2010-04-21,921.8267188877128
2010-04-22,907.908149392534
2010-04-23,920.8125469360224
2010-04-26,928.9075545327316
2010-04-27,913.5287379920085
2010-04-28,893.616315693469
2010-04-29,905.8621743437772
2010-04-30,901.1055104868896
2010-05-03,897.7889524851706
2010-05-04,866.6859645633779
2010-05-05,839.9320076753411
2010-05-06,824.8519848371222
2010-05-07,788.9510537318841
2010-05-10,826.7218057606322
2010-05-11,832.3004368898221
2010-05-12,859.2964396886747
2010-05-13,852.3326345288577
2010-05-14,827.5625466203356
2010-05-17,822.5849103473623
2010-05-18,829.4810625682591
2010-05-19,801.3290127878327
2010-05-20,762.5708368362759
2010-05-21,771.5138717130955
2010-05-24,773.1258294101459
2010-05-25,735.9571198202331
2010-05-26,768.8023277740234
2010-05-27,791.5538069991038
2010-05-28,797.9474878937128
2010-05-31,800.7829667465891
2010-06-01,791.8407452934451
2010-06-02,798.5730858406758
2010-06-03,803.9592723594923
2010-06-04,778.5574232992923
2010-06-07,764.6422757418453
2010-06-08,755.7505034338751
2010-06-09,769.0417835904439
2010-06-10,783.1932419259299
2010-06-11,782.264164391503
2010-06-14,790.2020306756941
2010-06-15,809.1080466112383
2010-06-16,809.5016786371799
2010-06-17,808.9958774593571
2010-06-18,815.2987194869843
2010-06-21,835.5816261571506
2010-06-22,821.5512666012512
2010-06-23,807.5982961462487
2010-06-24,799.1636794457935
2010-06-25,790.7676790816756
2010-06-28,799.8303560595347
2010-06-29,770.8458659350672
2010-06-30,768.4088959126083
2010-07-01,753.3602560559774
2010-07-02,775.5335655249958
2010-07-05,775.2224251874927
2010-07-06,798.0099646076717
2010-07-07,798.7296163331922
2010-07-08,803.9333996088111
2010-07-09,805.3392278874726
2010-07-12,815.0801175686639
2010-07-13,830.3800803165624
2010-07-14,831.7487182213573
2010-07-15,831.4231671290438
2010-07-16,823.043097762603
2010-07-19,824.0360057521285
2010-07-20,820.5394282794196
2010-07-21,839.0058252440347
2010-07-22,857.3131807625304
2010-07-23,852.5563941308027
2010-07-26,867.3144163744394
2010-07-27,874.8557025811683
2010-07-28,871.771299604032
2010-07-29,883.6647322250241
2010-07-30,870.9933231789555
2010-08-02,903.089022254032
2010-08-03,896.9861910574248
2010-08-04,898.0357343177303
2010-08-05,894.8525357442705
2010-08-06,896.1462691697582
2010-08-09,899.106289972838
2010-08-10,879.322520733215
2010-08-11,854.1822782910576
2010-08-12,852.8253498769557
2010-08-13,848.908504649507
2010-08-16,859.6103950118684
2010-08-17,870.2188306288775
2010-08-18,867.444611893579
2010-08-19,859.4955392195388
2010-08-20,846.804225196392
2010-08-23,845.4317375573027
2010-08-24,828.6753136431092
2010-08-25,820.1974161888777
2010-08-26,837.6660559590968
2010-08-27,842.7404721273482
2010-08-30,841.9071462181474
2010-08-31,844.2568108927446
2010-09-01,863.0340161904925
2010-09-02,867.8942701940487
2010-09-03,875.0124526517533
2010-09-06,876.6330845174219
2010-09-07,862.5822464550188
2010-09-08,874.0082697434717
2010-09-09,880.4031356459162
2010-09-10,879.2396466521152
2010-09-13,897.4956651947647
2010-09-14,896.7109424372096
2010-09-15,895.9089464130475
2010-09-16,887.8699066272187
2010-09-17,886.5799267639885
2010-09-20,894.7235763122376
2010-09-21,897.4982712484101
2010-09-22,903.5503359336305
2010-09-23,897.3108542692798
2010-09-24,909.5996839027065
2010-09-27,908.737955975978
2010-09-28,910.7912988149575
2010-09-29,915.6915429248354
2010-09-30,927.5737836541682
2010-10-01,935.9937660258075
2010-10-04,939.5652889761387
2010-10-05,960.5062481369558
2010-10-06,969.4241531010821
2010-10-07,964.4832539758596
2010-10-08,962.2626360050634
2010-10-11,975.4094559702235
2010-10-12,968.3264103852712
2010-10-13,985.3901933339537
2010-10-14,983.8657885770946
2010-10-15,977.6645945967811
2010-10-18,980.7855011188225
2010-10-19,960.5737859254031
2010-10-20,964.588698469032
2010-10-21,984.5005917475985
2010-10-22,983.9377279253318
2010-10-25,992.3902888711682
2010-10-26,984.5098538721671
2010-10-27,962.7380594987067
2010-10-28,969.0033770424944
2010-10-29,972.448322372513
2010-11-01,978.8311791729944
2010-11-02,985.5402090172395
2010-11-03,985.4629947869058
2010-11-04,1006.2207873321416
2010-11-05,1001.7344017900989
2010-11-08,1003.5188904470676
2010-11-09,1021.9756328429118
2010-11-10,998.940791362719
2010-11-11,989.0369534141774
2010-11-12,984.3147356662155
2010-11-15,979.2751005271699
2010-11-16,958.6223710049068
2010-11-17,957.8287184932792
2010-11-18,972.8652266371244
2010-11-19,973.5905613237694
2010-11-22,961.0154683401731
2010-11-23,940.2370087959318
2010-11-24,953.9405316701168
2010-11-25,957.7769998358126
2010-11-26,940.1743712527502
2010-11-29,921.3586878491702
2010-11-30,927.1552066994844
2010-12-01,951.6695584794162
2010-12-02,974.3141395013305
2010-12-03,988.9128767760023
2010-12-06,996.7041176366951
2010-12-07,1005.1021455523619
2010-12-08,987.593137796055
2010-12-09,984.3515972010498
2010-12-10,983.0800702310088
2010-12-13,998.4478300944725
