Date,EM IMI WITH CHINA ALL SHARES
2009-06-04,1609.1694517562596
2009-06-05,1618.3160453607925
2009-06-08,1591.2085470596783
2009-06-09,1588.9172534702807
2009-06-10,1622.4340105218967
2009-06-11,1625.1766373899209
2009-06-12,1620.9132022613824
2009-06-15,1585.8651533611028
2009-06-16,1576.444335212871
2009-06-17,1551.3382499699128
2009-06-18,1544.2627529068225
2009-06-19,1558.2910054242038
2009-06-22,1534.1741573461022
2009-06-23,1510.4393725437494
2009-06-24,1545.7306933390591
2009-06-25,1560.9577945301685
2009-06-26,1582.9057627523935
2009-06-29,1590.4127997703376
2009-06-30,1583.3768334383783
2009-07-01,1608.1891267457827
2009-07-02,1598.9810316241878
2009-07-03,1602.3899161545366
2009-07-06,1578.4682625993464
2009-07-07,1577.154651047745
2009-07-08,1556.2878937978421
2009-07-09,1564.0281718564192
2009-07-10,1553.5006126552425
2009-07-13,1526.9119608581066
2009-07-14,1562.2609542929881
2009-07-15,1614.120612142029
2009-07-16,1627.1288075373639
2009-07-17,1645.897987203369
2009-07-20,1694.5404054177843
2009-07-21,1698.1153591303798
2009-07-22,1695.37134079031
2009-07-23,1725.7436145298257
2009-07-24,1730.6761918944203
2009-07-27,1753.912521003322
2009-07-28,1761.613735065508
2009-07-29,1725.4143680232619
2009-07-30,1748.6233184228925
2009-07-31,1773.9968675490252
2009-08-03,1816.1969405623406
2009-08-04,1809.356681288984
2009-08-05,1796.136304777777
2009-08-06,1793.3147415897156
2009-08-07,1782.318234373359
2009-08-10,1786.1173261901167
2009-08-11,1770.1018719028702
2009-08-12,1753.2636156248227
2009-08-13,1784.4117595684472
2009-08-14,1772.8887746163994
2009-08-17,1700.7722372352846
2009-08-18,1712.7842548752267
2009-08-19,1699.9037396224905
2009-08-20,1732.927491100755
2009-08-21,1751.7252978610727
2009-08-24,1783.9209364382432
2009-08-25,1773.1149830399959
2009-08-26,1766.1911759065943
2009-08-27,1751.5560262358497
2009-08-28,1759.757857018113
2009-08-31,1727.3115341090916
2009-09-01,1732.8339744728423
2009-09-02,1714.5928297583619
2009-09-03,1741.9315199785485
2009-09-04,1766.0981218444008
2009-09-07,1789.6940783775965
2009-09-08,1820.8164606378941
2009-09-09,1820.1148733311315
2009-09-10,1830.8806729332944
2009-09-11,1848.7264239479337
2009-09-14,1835.0858733557038
2009-09-15,1853.3836573955132
2009-09-16,1887.3256823020413
2009-09-17,1902.3485555377067
2009-09-18,1895.910127755778
2009-09-21,1882.6102430109615
2009-09-22,1899.2935470310397
2009-09-23,1887.7527410273203
2009-09-24,1869.9418168672787
2009-09-25,1869.583170050183
2009-09-28,1857.6691847878164
2009-09-29,1872.5717136737098
2009-09-30,1876.564283070534
2009-10-01,1871.5917118803434
2009-10-02,1853.7890294699666
2009-10-05,1864.5192787299488
2009-10-06,1899.1836760874785
2009-10-07,1905.591520918068
2009-10-08,1925.334434288502
2009-10-09,1945.0385450661845
2009-10-12,1953.3511524184935
2009-10-13,1957.6661191495102
2009-10-14,1997.9422061376733
2009-10-15,2004.4016007376047
2009-10-16,1988.2648815938658
2009-10-19,2013.3338516090407
2009-10-20,2007.898957764444
2009-10-21,2000.223642841861
2009-10-22,1985.8791617931606
2009-10-23,2001.5580681752554
2009-10-26,1997.9655499539692
2009-10-27,1956.4264406063269
2009-10-28,1902.251625270013
2009-10-29,1904.649443206423
2009-10-30,1894.8596616336213
2009-11-02,1894.3208686575765
2009-11-03,1881.9744086459455
2009-11-04,1925.606214631302
2009-11-05,1933.833504839791
2009-11-06,1947.294102114461
2009-11-09,1990.6678611200193
2009-11-10,1996.5025743455271
2009-11-11,2013.5535747419713
2009-11-12,1990.9762749895144
2009-11-13,1999.4378411293853
2009-11-16,2040.9425274786956
2009-11-17,2036.748832193952
2009-11-18,2040.4912823373525
2009-11-19,2017.5525941115513
2009-11-20,2011.494244510249
2009-11-23,2035.7462884810175
2009-11-24,2019.704532052449
2009-11-25,2037.1041376886978
2009-11-26,1992.1178948025438
2009-11-27,1953.987317679767
2009-11-30,1985.405083337978
2009-12-01,2025.8485874729645
2009-12-02,2044.2946415092526
2009-12-03,2052.982618957278
2009-12-04,2049.28048098492
2009-12-07,2047.1087203855252
2009-12-08,2026.175468296333
2009-12-09,2010.777434921831
2009-12-10,2016.0133317753803
2009-12-11,2030.749663090799
2009-12-14,2044.2740603357704
2009-12-15,2035.6125219350483
2009-12-16,2031.0722841323309
2009-12-17,1993.0205540782877
2009-12-18,1978.999281106767
2009-12-21,1973.7541895102993
2009-12-22,1982.4588600859765
2009-12-23,2003.279661770768
2009-12-24,2027.0705980144255
2009-12-25,2027.5756100003716
2009-12-28,2043.2605657226486
2009-12-29,2044.3200908414362
2009-12-30,2048.197840830927
2009-12-31,2065.523537257185
2010-01-01,2065.523537257185
2010-01-04,2092.8585376745214
2010-01-05,2114.3044450632506
2010-01-06,2125.923342704476
2010-01-07,2108.523886055274
2010-01-08,2114.122826199785
2010-01-11,2136.4474053458116
2010-01-12,2127.7314987925483
2010-01-13,2105.850906893333
2010-01-14,2113.5675546056536
2010-01-15,2111.1439869605497
2010-01-18,2116.4030279842054
2010-01-19,2116.996080503327
2010-01-20,2081.46076739648
2010-01-21,2051.750413272528
2010-01-22,2015.881430015198
2010-01-25,2003.2900404951392
2010-01-26,1957.39887848272
2010-01-27,1936.2089941483487
2010-01-28,1958.9856338857396
2010-01-29,1947.8024697473836
2010-02-01,1946.1834911288986
2010-02-02,1956.6985902676238
2010-02-03,1983.5265253277835
2010-02-04,1937.21307614618
2010-02-05,1878.2281304156602
2010-02-08,1870.8540430570865
2010-02-09,1898.367576489839
2010-02-10,1908.8287003999324
2010-02-11,1928.1822914658057
2010-02-12,1929.3939755766357
2010-02-15,1934.6909080723601
2010-02-16,1948.9257127215403
2010-02-17,1971.9495635818253
2010-02-18,1967.8819313888005
2010-02-19,1949.670746491259
2010-02-22,1967.8763922614799
2010-02-23,1961.6269639453114
2010-02-24,1952.4733944016543
2010-02-25,1936.34086309589
2010-02-26,1960.3369372614661
2010-03-01,1985.1762368684551
2010-03-02,2006.5087151042642
2010-03-03,2021.5797614184082
2010-03-04,2007.5873009876107
2010-03-05,2033.0981181154887
2010-03-08,2056.001329369086
2010-03-09,2056.6243779283272
2010-03-10,2068.345739977594
2010-03-11,2061.45404822914
2010-03-12,2064.217785294544
2010-03-15,2043.8768239876756
2010-03-16,2060.8068844238364
2010-03-17,2092.0251254742907
2010-03-18,2084.9981026688006
2010-03-19,2081.1627691665426
2010-03-22,2067.6827372457697
2010-03-23,2073.9283111374766
2010-03-24,2070.571294323366
2010-03-25,2064.3451933115925
2010-03-26,2073.41799531559
2010-03-29,2096.9185796778293
2010-03-30,2107.6254441460537
2010-03-31,2109.208936404799
2010-04-01,2142.8859388454234
2010-04-02,2146.119393646586
2010-04-05,2160.8232542538594
2010-04-06,2166.237986992971
2010-04-07,2173.3407039188783
2010-04-08,2159.606005736038
2010-04-09,2176.6759729901996
2010-04-12,2172.133153679437
2010-04-13,2158.6600491917475
2010-04-14,2183.2528490160485
2010-04-15,2185.56954927876
2010-04-16,2156.2869468048866
2010-04-19,2106.128015831029
2010-04-20,2129.073926978653
2010-04-21,2142.621464591715
2010-04-22,2130.487581632902
2010-04-23,2136.157923783585
2010-04-26,2156.029418355933
2010-04-27,2124.7157842636384
2010-04-28,2096.295165018791
2010-04-29,2109.414388940855
2010-04-30,2119.373957454662
2010-05-03,2098.731009567489
2010-05-04,2064.4641217241783
2010-05-05,2027.7804895658685
2010-05-06,1978.9239977843154
2010-05-07,1934.464169662218
2010-05-10,2010.274841844337
2010-05-11,1991.6607049362763
2010-05-12,2007.5908098268003
2010-05-13,2027.2079407272188
2010-05-14,1998.8046470374204
2010-05-17,1950.220873459253
2010-05-18,1953.4505909472878
2010-05-19,1899.462541549134
2010-05-20,1843.4714207158718
2010-05-21,1851.5731478533487
2010-05-24,1867.7824274446034
2010-05-25,1795.4968402015108
2010-05-26,1846.3612837433077
2010-05-27,1891.0484544335575
2010-05-28,1916.0137686411133
2010-05-31,1927.9551571535999
2010-06-01,1890.6692745380449
2010-06-02,1894.0568320802574
2010-06-03,1923.600907403358
2010-06-04,1904.7178955845056
2010-06-07,1857.646352974882
2010-06-08,1861.7858795141515
2010-06-09,1873.7365749597025
2010-06-10,1894.1078066730925
2010-06-11,1913.0668701133065
2010-06-14,1938.3817230529546
2010-06-15,1951.9110457278853
2010-06-16,1962.2020819881016
2010-06-17,1968.7653950656638
2010-06-18,1976.1704372426686
2010-06-21,2029.0461344172732
2010-06-22,2009.7573197429008
2010-06-23,1995.2414372503301
2010-06-24,1982.314139615613
2010-06-25,1971.2601039935078
2010-06-28,1977.8304114217422
2010-06-29,1919.8126309896645
2010-06-30,1907.0679510236016
2010-07-01,1889.166470554868
2010-07-02,1897.029370779012
2010-07-05,1895.635919053367
2010-07-06,1931.4985926860802
2010-07-07,1932.4569601383098
2010-07-08,1952.980263429836
2010-07-09,1978.5395996956472
2010-07-12,1982.192328737145
2010-07-13,1987.2314831785468
2010-07-14,1997.6637175463652
2010-07-15,1987.2242144889444
2010-07-16,1973.337034229167
2010-07-19,1970.1429633744654
2010-07-20,1990.2641244272513
2010-07-21,2010.624813114642
2010-07-22,2028.7777327871152
2010-07-23,2044.0125528701499
2010-07-26,2053.209837287718
2010-07-27,2062.4875711021004
2010-07-28,2068.5622250404817
2010-07-29,2075.1132672958925
2010-07-30,2071.387834007229
2010-08-02,2114.578313337681
2010-08-03,2106.097416170248
2010-08-04,2111.0053709349854
2010-08-05,2110.581612428295
2010-08-06,2114.0616554902526
2010-08-09,2125.89820214883
2010-08-10,2093.449953733252
2010-08-11,2059.463872921519
2010-08-12,2046.317033659866
2010-08-13,2058.6071684031235
2010-08-16,2071.6904759039726
2010-08-17,2089.9032679653064
2010-08-18,2090.9700322678073
2010-08-19,2093.332435914029
2010-08-20,2078.4661096991204
2010-08-23,2075.979318255507
2010-08-24,2054.909183693059
2010-08-25,2029.4791421181349
2010-08-26,2036.0789877805666
2010-08-27,2043.1840545182217
2010-08-30,2051.916690339835
2010-08-31,2046.3639839418672
2010-09-01,2081.7842506302004
2010-09-02,2096.665442025203
2010-09-03,2114.170836420905
2010-09-06,2132.4725213382185
2010-09-07,2122.7039568060227
2010-09-08,2121.3034395134946
2010-09-09,2128.2077886792763
2010-09-10,2136.841602344867
2010-09-13,2177.424793085002
2010-09-14,2181.9859830767978
2010-09-15,2183.6595082534473
2010-09-16,2167.5252120792243
2010-09-17,2178.811034099877
2010-09-20,2193.3011651914717
2010-09-21,2193.439307181971
2010-09-22,2200.6524036911756
2010-09-23,2199.2630698043045
2010-09-24,2211.6882278919225
2010-09-27,2231.860738766629
2010-09-28,2230.252090889903
2010-09-29,2246.264820803516
2010-09-30,2260.0400365427126
2010-10-01,2280.291132245889
2010-10-04,2288.008028309932
2010-10-05,2299.1705543803787
2010-10-06,2318.9181693209175
2010-10-07,2312.6418779038227
2010-10-08,2316.2588802787714
2010-10-11,2333.150318276989
2010-10-12,2318.8998306356893
2010-10-13,2357.5226480241977
2010-10-14,2374.1906366780627
2010-10-15,2369.636941033339
2010-10-18,2350.3271075491643
2010-10-19,2329.408359308356
2010-10-20,2337.678723068362
2010-10-21,2347.422294077214
2010-10-22,2346.170104171581
2010-10-25,2372.5905831167584
2010-10-26,2374.2860644111074
2010-10-27,2337.2873210976254
2010-10-28,2343.6999138800525
2010-10-29,2350.172509701139
2010-11-01,2383.513418424623
2010-11-02,2389.4165626315207
2010-11-03,2401.683094190882
2010-11-04,2441.193947885073
2010-11-05,2453.4805101181146
2010-11-08,2452.3881985373814
2010-11-09,2454.755562318966
2010-11-10,2442.6079340090646
2010-11-11,2427.6256175784724
2010-11-12,2376.727275048092
2010-11-15,2367.043149232519
2010-11-16,2331.1912333822656
2010-11-17,2312.005998662029
2010-11-18,2348.0926493703146
2010-11-19,2353.5087055365543
2010-11-22,2358.3675444217865
2010-11-23,2310.0135760725843
2010-11-24,2325.5104424120477
2010-11-25,2333.74777542974
2010-11-26,2296.6142163298764
2010-11-29,2296.7690979826425
2010-11-30,2285.822271617801
2010-12-01,2326.3817081057146
2010-12-02,2358.017205116167
2010-12-03,2370.7853885733125
2010-12-06,2379.543713044811
2010-12-07,2390.1831773607305
2010-12-08,2359.919578470874
2010-12-09,2358.205084574483
2010-12-10,2358.3378137112627
2010-12-13,2380.6792387589785
2010-12-14,2394.6239597271606
2010-12-15,2377.5384096216235
2010-12-16,2360.9792906366383
2010-12-17,2367.756599739933
2010-12-20,2354.8417082048645
2010-12-21,2384.101401552108
2010-12-22,2387.238160863621
2010-12-23,2387.3767018804847
2010-12-24,2383.9369082190096
2010-12-27,2375.389031125373
2010-12-28,2372.837599268748
2010-12-29,2394.907801083336
2010-12-30,2413.7946915998973
2010-12-31,2429.863505460413
2011-01-03,2453.1707816398166
2011-01-04,2460.031168945857
2011-01-05,2450.802888762332
2011-01-06,2439.269291043721
2011-01-07,2424.0948635970426
2011-01-10,2398.958260590286
2011-01-11,2412.247123984856
2011-01-12,2450.7378217299743
2011-01-13,2450.8598869802026
2011-01-14,2441.929947160413
2011-01-17,2422.9656296720796
2011-01-18,2431.4880741954935
2011-01-19,2441.1312074797133
2011-01-20,2400.144201197161
2011-01-21,2390.9010670047496
2011-01-24,2387.6962358930155
2011-01-25,2383.9618298920145
2011-01-26,2399.162762566063
2011-01-27,2401.3058934191467
2011-01-28,2372.997818638478
2011-01-31,2361.8559967685087
2011-02-01,2383.6800683880933
2011-02-02,2392.578840890814
2011-02-03,2387.999844084757
2011-02-04,2381.9897404860085
2011-02-07,2380.3706909376715
2011-02-08,2378.412555482611
2011-02-09,2345.2557246874203
2011-02-10,2311.5657278639383
2011-02-11,2314.146645326711
2011-02-14,2346.694528773761
2011-02-15,2344.685304531852
2011-02-16,2355.6517798311743
2011-02-17,2361.777404127844
2011-02-18,2378.928061987849
2011-02-21,2379.4078451284167
2011-02-22,2335.716732332981
2011-02-23,2325.205862583707
2011-02-24,2307.2620248555195
2011-02-25,2331.1591804412637
2011-02-28,2349.1353456666843
2011-03-01,2359.622294932416
2011-03-02,2360.280059280443
2011-03-03,2384.9663548502485
2011-03-04,2408.7615081898484
2011-03-07,2400.9989989615874
2011-03-08,2409.0651899700924
2011-03-09,2410.7494398958784
2011-03-10,2371.473642936761
2011-03-11,2355.5711814469755
2011-03-14,2369.902047016881
2011-03-15,2318.6052126719087
2011-03-16,2330.347479048514
2011-03-17,2315.883498423734
2011-03-18,2332.878267081506
2011-03-21,2354.85989635713
2011-03-22,2375.173139543014
2011-03-23,2384.5197341895127
2011-03-24,2404.931712176139
2011-03-25,2424.1748027950916
2011-03-28,2414.206237308144
2011-03-29,2419.4375467341024
2011-03-30,2450.1991069828764
2011-03-31,2469.5807517483404
2011-04-01,2500.1879650971755
2011-04-04,2516.155930956077
2011-04-05,2519.7027433372823
2011-04-06,2538.8923599466066
2011-04-07,2539.5847311334715
2011-04-08,2549.5313145334326
2011-04-11,2537.759976204385
2011-04-12,2495.486744167136
2011-04-13,2513.7887661347518
2011-04-14,2508.876528801633
2011-04-15,2508.768835421958
2011-04-18,2473.7188804616344
2011-04-19,2477.232170784365
2011-04-20,2530.7456968397623
2011-04-21,2553.644017678159
2011-04-22,2552.7032186040183
2011-04-25,2544.5549490932576
2011-04-26,2541.1030554210106
2011-04-27,2538.7797352926373
2011-04-28,2531.8961990666453
2011-04-29,2541.032998167567
2011-05-02,2547.056717881092
2011-05-03,2511.2871957650436
2011-05-04,2479.634850694054
2011-05-05,2463.0080230355215
2011-05-06,2465.7106680432885
2011-05-09,2464.539443335531
2011-05-10,2475.312816453345
2011-05-11,2474.650007562959
2011-05-12,2437.6377228539823
2011-05-13,2436.1945045227217
2011-05-16,2418.825289292645
2011-05-17,2412.352535565983
2011-05-18,2431.5371444955686
2011-05-19,2425.9463920380094
2011-05-20,2425.718432117617
2011-05-23,2366.293373812696
2011-05-24,2386.557827371709
2011-05-25,2371.2335685345233
2011-05-26,2399.3582495948194
2011-05-27,2422.5986158804067
2011-05-30,2423.283144383615
2011-05-31,2465.2826081367166
2011-06-01,2464.7925179288554
2011-06-02,2447.1095048085394
2011-06-03,2445.1379670404745
2011-06-06,2433.8696276824894
2011-06-07,2443.23200166474
2011-06-08,2430.356503669441
2011-06-09,2419.094304259619
2011-06-10,2394.6875745829693
2011-06-13,2385.0264046234242
2011-06-14,2406.7410107630635
2011-06-15,2392.8376309351497
2011-06-16,2351.189927319032
2011-06-17,2343.5239221258257
2011-06-20,2328.588494129069
2011-06-21,2358.6088548473363
2011-06-22,2366.0655162698486
2011-06-23,2349.4218565457277
2011-06-24,2374.5115054219305
2011-06-27,2369.924259573509
2011-06-28,2387.0571512671177
2011-06-29,2407.401117565424
2011-06-30,2436.646124534599
2011-07-01,2456.911582356042
2011-07-04,2486.887102794633
2011-07-05,2482.066793892813
2011-07-06,2473.3976852082765
2011-07-07,2486.466394942977
2011-07-08,2480.181339412314
2011-07-11,2441.947552092525
2011-07-12,2396.1852308718417
2011-07-13,2431.9166344115074
2011-07-14,2429.6238428303327
2011-07-15,2432.303923153995
2011-07-18,2408.717396027022
2011-07-19,2419.422164068146
2011-07-20,2435.0728995451955
2011-07-21,2444.599828648607
2011-07-22,2465.48160405209
2011-07-25,2447.360794271285
2011-07-26,2465.12566382026
2011-07-27,2455.3115550678367
2011-07-28,2447.692961511646
2011-07-29,2431.672284550273
2011-08-01,2451.102514437267
2011-08-02,2411.0109944678716
2011-08-03,2366.2265789198477
2011-08-04,2311.456227530089
2011-08-05,2241.830329815985
2011-08-08,2133.9989050687936
2011-08-09,2091.769158500728
2011-08-10,2120.961530280302
2011-08-11,2142.3247416083273
2011-08-12,2146.0088319795223
2011-08-15,2193.553927000401
2011-08-16,2204.4123006874297
2011-08-17,2214.0241308858426
2011-08-18,2155.8543477200183
2011-08-19,2102.7066689124476
2011-08-22,2090.7961644192947
2011-08-23,2131.6192121574068
2011-08-24,2117.0117869551023
2011-08-25,2112.8672352725052
2011-08-26,2116.9651628806923
2011-08-29,2168.094566953435
2011-08-30,2184.8486768649927
2011-08-31,2221.5684105145274
2011-09-01,2228.9004514189896
2011-09-02,2197.9096147415994
2011-09-05,2133.3347959033254
2011-09-06,2126.446400624827
2011-09-07,2171.936145269312
2011-09-08,2177.8393397202613
2011-09-09,2138.502894851376
2011-09-12,2096.899614927737
2011-09-13,2082.543505392076
2011-09-14,2058.65818865127
2011-09-15,2079.2285766780924
2011-09-16,2106.099390489782
2011-09-19,2049.1933605707563
2011-09-20,2053.0348753183193
2011-09-21,2039.4817372736304
2011-09-22,1920.5715837597204
2011-09-23,1881.5465191349667
2011-09-26,1852.4640726216944
2011-09-27,1933.4386854386037
2011-09-28,1926.4862874385447
2011-09-29,1929.3719429378475
2011-09-30,1904.206976830161
2011-10-03,1850.8067627429064
2011-10-04,1811.2379123830794
2011-10-05,1820.5038822510394
2011-10-06,1871.1668107329428
2011-10-07,1909.0124080746905
2011-10-10,1936.0539435842618
2011-10-11,1957.0282001294745
2011-10-12,1991.3964837053807
2011-10-13,2007.965913183041
2011-10-14,2016.4932019974246
2011-10-17,2030.7585471887796
2011-10-18,1992.9900454823617
2011-10-19,2008.066985259445
2011-10-20,1954.3383522944268
2011-10-21,1975.5439476267131
2011-10-24,2035.1811533276891
2011-10-25,2050.5588741982942
2011-10-26,2062.355480140127
2011-10-27,2125.7273984429794
2011-10-28,2160.0539553035383
2011-10-31,2132.8157856916728
2011-11-01,2083.43855254187
2011-11-02,2101.9226598327987
2011-11-03,2096.0429433072577
2011-11-04,2128.7089192662374
2011-11-07,2127.740055652104
2011-11-08,2127.229088287038
2011-11-09,2110.576102869068
2011-11-10,2055.775563628187
2011-11-11,2087.736061940405
2011-11-14,2103.6542620793766
2011-11-15,2089.1990272473063
2011-11-16,2065.5301401220086
2011-11-17,2051.4611027535793
2011-11-18,2012.7427812669553
2011-11-21,1966.2986802803582
2011-11-22,1964.0801760236325
2011-11-23,1916.6075734027806
2011-11-24,1922.044474726725
2011-11-25,1900.4024173865225
2011-11-28,1946.2292780860637
2011-11-29,1963.9482023619134
2011-11-30,1988.7405090804182
2011-12-01,2052.0197206381467
2011-12-02,2052.881218152208
2011-12-05,2057.8614278836967
2011-12-06,2033.390761484063
2011-12-07,2045.6169514663388
2011-12-08,2023.672471792831
2011-12-09,1997.037314074747
2011-12-12,1978.0312116892992
2011-12-13,1957.2540895515183
2011-12-14,1931.3803303719262
2011-12-15,1912.0918312189817
2011-12-16,1930.9751642371639
2011-12-19,1899.825131005531
2011-12-20,1921.5195686595323
2011-12-21,1948.184588572459
2011-12-22,1953.033220700712
2011-12-23,1970.6503396265318
2011-12-26,1969.1565990256843
2011-12-27,1959.467755120528
2011-12-28,1939.3775721778918
2011-12-29,1942.3312273073627
2011-12-30,1950.67441101786
2012-01-02,1951.5866755962015
2012-01-03,1993.4643590582757
2012-01-04,1985.9592699611196
2012-01-05,1973.3380047950711
2012-01-06,1964.3821360287911
2012-01-09,1977.761445696967
2012-01-10,2018.2580276714316
2012-01-11,2017.6914589068588
2012-01-12,2026.7400025705756
2012-01-13,2021.7705986113763
2012-01-16,2014.960082249828
2012-01-17,2062.967405225596
2012-01-18,2075.1161130896253
2012-01-19,2097.7671575381396
2012-01-20,2106.485414644889
2012-01-23,2115.0613188768075
2012-01-24,2111.352860528013
2012-01-25,2115.5732485816466
2012-01-26,2144.763817358065
2012-01-27,2148.2430158159464
2012-01-30,2127.562758566831
2012-01-31,2154.5518083588972
2012-02-01,2173.37167114106
2012-02-02,2205.5591201184766
2012-02-03,2216.685433790041
2012-02-06,2214.758655549166
2012-02-07,2213.83004984046
2012-02-08,2243.971517911746
2012-02-09,2247.605083860552
2012-02-10,2213.3397920252123
2012-02-13,2234.640256790396
2012-02-14,2222.8321333486524
2012-02-15,2248.1162000656946
2012-02-16,2228.907946770214
2012-02-17,2253.6530412805814
2012-02-20,2262.4619622630353
2012-02-21,2260.9836325472515
2012-02-22,2264.5988828112413
2012-02-23,2255.712617515553
2012-02-24,2273.548855942793
2012-02-27,2253.1011306066594
2012-02-28,2276.608573278318
2012-02-29,2294.7285183134118
2012-03-01,2289.89709753725
2012-03-02,2301.081037935772
2012-03-05,2272.974891892284
2012-03-06,2224.259271686845
2012-03-07,2216.8414420710365
2012-03-08,2248.2193406770766
2012-03-09,2265.6141224521466
2012-03-12,2246.739385964659
2012-03-13,2278.1641822006336
2012-03-14,2271.2591006956145
2012-03-15,2267.0460110952486
2012-03-16,2267.979309416
2012-03-19,2264.8892561674757
2012-03-20,2239.991150494341
2012-03-21,2236.4543469562846
2012-03-22,2223.25363640419
2012-03-23,2222.211049003402
2012-03-26,2226.809784957279
2012-03-27,2246.4636686021986
2012-03-28,2218.456024643342
2012-03-29,2192.925276067414
2012-03-30,2210.9791195443227
2012-04-02,2222.544161602637
2012-04-03,2235.598394980543
2012-04-04,2201.6976095371374
2012-04-05,2205.848241320827
2012-04-06,2207.0354824602523
2012-04-09,2184.5681191776575
2012-04-10,2168.0571485468204
2012-04-11,2168.4778234872815
2012-04-12,2189.7753085983336
2012-04-13,2197.154292075278
2012-04-16,2184.0236941076882
2012-04-17,2182.0492435507945
2012-04-18,2193.258404922264
2012-04-19,2192.8495978904175
2012-04-20,2191.477145235972
2012-04-23,2163.641575068603
2012-04-24,2168.500196211792
2012-04-25,2172.3006892162516
