Date,JORDAN + EGYPT + MOROCCO IMI
2008-08-22,1212.507744898742
2008-08-25,1232.4447205030638
2008-08-26,1222.0231796363144
2008-08-27,1234.4678742656813
2008-08-28,1252.8719296885326
2008-08-29,1252.027624378931
2008-09-01,1260.9585359576665
2008-09-02,1239.0597939000422
2008-09-03,1245.2538584132308
2008-09-04,1240.6859871235704
2008-09-05,1235.3352443346841
2008-09-08,1222.6043110183894
2008-09-09,1212.3065798609675
2008-09-10,1193.0171079198353
2008-09-11,1178.053754386193
2008-09-12,1180.2544861764554
2008-09-15,1115.8758859279556
2008-09-16,1070.1160158233797
2008-09-17,1086.5032941257666
2008-09-18,1065.6549788455939
2008-09-19,1079.9411929608148
2008-09-22,1124.4739567188649
2008-09-23,1112.5403332820697
2008-09-24,1091.8853381577642
2008-09-25,1090.2398401012545
2008-09-26,1087.0395987110987
2008-09-29,1088.8795191567835
2008-09-30,1068.1394414542697
2008-10-01,1066.855904475469
2008-10-02,1063.0428553240313
2008-10-03,1062.8133098798455
2008-10-06,1037.530456802989
2008-10-07,942.0185480985898
2008-10-08,901.4345636040805
2008-10-09,913.0666965123163
2008-10-10,908.902248074534
2008-10-13,932.161650623291
2008-10-14,969.4379306224473
2008-10-15,945.5011727914429
2008-10-16,923.252852786668
2008-10-17,931.4685349399801
2008-10-20,915.6324149417976
2008-10-21,900.9498026361427
2008-10-22,847.3919226275539
2008-10-23,820.1596170420934
2008-10-24,813.6650819654866
2008-10-27,763.7128004385035
2008-10-28,794.6224593971851
2008-10-29,813.4046123772546
2008-10-30,807.1764463593522
2008-10-31,805.5729553765933
2008-11-03,850.6697113363308
2008-11-04,871.9431756478042
2008-11-05,881.7463550311647
2008-11-06,866.4860737340671
2008-11-07,861.675862923073
2008-11-10,871.5508339525163
2008-11-11,853.8834000968346
2008-11-12,825.0044893351609
2008-11-13,806.1566722543337
2008-11-14,806.9882924059934
2008-11-17,783.9061536055572
2008-11-18,751.0386684600946
2008-11-19,735.6783958929615
2008-11-20,708.3661057554682
2008-11-21,701.9746038151758
2008-11-24,682.9119489514936
2008-11-25,707.7937236748581
2008-11-26,716.4078474605484
2008-11-27,725.1547383417064
2008-11-28,717.584716114268
2008-12-01,721.4465751130699
2008-12-02,709.6779466331599
2008-12-03,706.5478624362536
2008-12-04,709.26439001931
2008-12-05,707.837038779035
2008-12-08,717.2025662803021
2008-12-09,715.6103173813502
2008-12-10,730.4122706291864
2008-12-11,748.6224383274168
2008-12-12,749.3828477668947
2008-12-15,768.0116523012126
2008-12-16,778.2125743737184
2008-12-17,794.1870851799525
2008-12-18,798.2323073870069
2008-12-19,790.164251784997
2008-12-22,783.0058875007305
2008-12-23,774.2691222306677
2008-12-24,767.9559877888831
2008-12-25,772.5086397301908
2008-12-26,768.6191828803255
2008-12-29,770.2025623620591
2008-12-30,781.7579845870812
2008-12-31,785.5797977137194
2009-01-01,785.5797977137194
2009-01-02,775.1214216061085
2009-01-05,767.1283022769236
2009-01-06,758.1079839559152
2009-01-07,756.6523822480815
2009-01-08,745.4798395674914
2009-01-09,748.6236998399678
2009-01-12,741.4460063813179
2009-01-13,730.1582096174491
2009-01-14,730.4455241007132
2009-01-15,720.4347220883257
2009-01-16,726.1828183478741
2009-01-19,714.0000634220962
2009-01-20,691.6668485208231
2009-01-21,664.6091765172042
2009-01-22,673.1462494891482
2009-01-23,669.029558616474
2009-01-26,662.6869320755767
2009-01-27,681.6562270032745
2009-01-28,683.8773697030664
2009-01-29,683.0310075909007
2009-01-30,678.7945299714553
2009-02-02,649.6073238243027
2009-02-03,648.6468549910862
2009-02-04,649.2015155737446
2009-02-05,631.4197421119928
2009-02-06,632.4888546176786
2009-02-09,643.2751438410052
2009-02-10,653.6055478700588
2009-02-11,654.597926293949
2009-02-12,659.340848528903
2009-02-13,663.0042041824461
2009-02-16,670.3318790629362
2009-02-17,660.2603094235257
2009-02-18,655.3243170580034
2009-02-19,661.729907822332
2009-02-20,663.5691669601484
2009-02-23,670.7461113017367
2009-02-24,665.6718290443076
2009-02-25,674.5718526715616
2009-02-26,675.2076584895742
2009-02-27,676.3359641426778
2009-03-02,669.4400504803061
2009-03-03,658.3342016254477
2009-03-04,661.8096305197998
2009-03-05,666.489451933552
2009-03-06,666.8762860486983
2009-03-09,665.3816767252554
2009-03-10,669.0798879083928
2009-03-11,675.799093574953
2009-03-12,671.8879047059745
2009-03-13,671.9449483064142
2009-03-16,690.39155491531
2009-03-17,693.1740429954837
2009-03-18,701.9669573259905
2009-03-19,714.7726813219111
2009-03-20,708.6089407249583
2009-03-23,712.5548312154248
2009-03-24,719.2302801910172
2009-03-25,719.1627168606267
2009-03-26,731.440751748282
2009-03-27,726.7963784545435
2009-03-30,724.4889772408355
2009-03-31,717.2911216574554
2009-04-01,718.4411510582046
2009-04-02,737.1243817634121
2009-04-03,738.1686220097849
2009-04-06,769.0814608587186
2009-04-07,775.3672345109122
2009-04-08,771.7832605013465
2009-04-09,770.709757592276
2009-04-10,769.0819160791101
2009-04-13,780.8665352611933
2009-04-14,777.5148968926317
2009-04-15,770.3115203263892
2009-04-16,786.7454498812895
2009-04-17,783.8597343168481
2009-04-20,785.4260160422522
2009-04-21,781.5851498387831
2009-04-22,786.3683527672972
2009-04-23,794.9302581544205
2009-04-24,798.8756158464628
2009-04-27,798.3548583404252
2009-04-28,793.1547394542634
2009-04-29,804.8176194699183
2009-04-30,813.3123396348234
2009-05-01,813.3475033659323
2009-05-04,810.903566491335
2009-05-05,818.8726947524646
2009-05-06,825.9576805086756
2009-05-07,841.7433119297126
2009-05-08,843.6450876874661
2009-05-11,874.5077370474135
2009-05-12,888.5198908095372
2009-05-13,885.3391105943373
2009-05-14,864.2220674297045
2009-05-15,863.5360908230703
2009-05-18,873.1219897945789
2009-05-19,895.0398332652139
2009-05-20,897.6193426944341
2009-05-21,882.0330290363662
2009-05-22,883.6599121555237
2009-05-25,889.5369771542707
2009-05-26,894.6151531503634
2009-05-27,895.4079234075547
2009-05-28,881.7698525946138
2009-05-29,877.3378666559256
2009-06-01,925.7293175632674
2009-06-02,945.2988359460941
2009-06-03,934.4517012395584
2009-06-04,941.5531751695876
2009-06-05,939.8551206459107
2009-06-08,929.4779978092674
2009-06-09,923.6977271434279
2009-06-10,934.3717855495627
2009-06-11,930.1364995776568
2009-06-12,933.1793355857487
2009-06-15,945.4982304138165
2009-06-16,957.953185810156
2009-06-17,955.4921877510448
2009-06-18,941.5119443055556
2009-06-19,940.0335241799215
2009-06-22,916.1043387401937
2009-06-23,896.9320193685883
2009-06-24,893.2306331724429
2009-06-25,875.8024281244953
2009-06-26,879.7229851149752
2009-06-29,888.4811039503406
2009-06-30,899.7741200621629
2009-07-01,900.5054443286145
2009-07-02,915.4956305014924
2009-07-03,912.1812618510088
2009-07-06,887.0203055550058
2009-07-07,893.6831671696183
2009-07-08,871.2120553841197
2009-07-09,865.9602727353603
2009-07-10,865.4968924915026
2009-07-13,842.8764219237855
2009-07-14,854.3808001927921
2009-07-15,857.6713001367256
2009-07-16,881.3953977582532
2009-07-17,880.7570820198083
2009-07-20,895.495554753183
2009-07-21,901.8811322808917
2009-07-22,900.9787880199173
2009-07-23,906.691666450048
2009-07-24,905.1477521190412
2009-07-27,922.4146548576936
2009-07-28,924.1157082451391
2009-07-29,919.2629267718538
2009-07-30,926.3004128406627
2009-07-31,924.6166135268745
2009-08-03,949.3144667596209
2009-08-04,947.3212378780981
2009-08-05,950.0042242575673
2009-08-06,959.2345045489151
2009-08-07,956.6309924427
2009-08-10,952.3491379795114
2009-08-11,941.359371156741
2009-08-12,928.9399211456179
2009-08-13,949.0825025247655
2009-08-14,948.2794881805695
2009-08-17,926.2286752859362
2009-08-18,928.7762217357149
2009-08-19,920.3543702940556
2009-08-20,933.692261883837
2009-08-21,934.9279848732828
2009-08-24,965.204973358843
2009-08-25,969.0168444495189
2009-08-26,976.2342630475003
2009-08-27,972.272567087401
2009-08-28,973.3377476577897
2009-08-31,975.0488224300475
2009-09-01,963.588119067743
2009-09-02,955.7261756332798
2009-09-03,957.5038377072651
2009-09-04,958.2765690209071
2009-09-07,968.0278287994736
2009-09-08,971.4371590300572
2009-09-09,974.6985617723875
2009-09-10,978.0603195776017
2009-09-11,977.9844115380507
2009-09-14,969.1801631937076
2009-09-15,974.1011499549454
2009-09-16,984.6369177921097
2009-09-17,998.4344682075717
2009-09-18,1000.2438162365213
2009-09-21,999.0815575283004
2009-09-22,1013.6434849908725
2009-09-23,1016.4868395822178
2009-09-24,1014.6147691434367
2009-09-25,1014.5567377090867
2009-09-28,996.1256425276824
2009-09-29,999.5122366954071
2009-09-30,990.4143600599654
2009-10-01,993.0297700526806
2009-10-02,993.9552014877991
2009-10-05,983.7961105628368
2009-10-06,987.4706685235359
2009-10-07,989.7774636604678
2009-10-08,989.1755216600767
2009-10-09,989.6188149360938
2009-10-12,1003.9166354088593
2009-10-13,999.6734953154078
2009-10-14,1015.296233668565
2009-10-15,1027.9899133724848
2009-10-16,1026.6014524676175
2009-10-19,1031.2235840358605
2009-10-20,1032.8433204135724
2009-10-21,1018.9922777433832
2009-10-22,1022.8279676794452
2009-10-23,1024.5719237220467
2009-10-26,1036.6446159857594
2009-10-27,1026.4701521251734
2009-10-28,1014.9450622684786
2009-10-29,1001.1200054060104
2009-10-30,1002.4217575295689
2009-11-02,991.5174833503097
2009-11-03,966.6600552729501
2009-11-04,971.1454992958851
2009-11-05,959.6921598824074
2009-11-06,959.0279762869885
2009-11-09,974.7437924735109
2009-11-10,988.9139560436049
2009-11-11,985.1407554776218
2009-11-12,966.3378494803871
2009-11-13,965.3081908461571
2009-11-16,958.1579806509452
2009-11-17,938.9646654384838
2009-11-18,924.4810352705617
2009-11-19,920.7320557368732
2009-11-20,918.4516881686674
2009-11-23,928.4078904272135
2009-11-24,929.8150556982462
2009-11-25,936.8306007665864
2009-11-26,936.405363331132
2009-11-27,936.2536878320068
2009-11-30,888.3591352407906
2009-12-01,904.4807278522719
2009-12-02,920.1566749100018
2009-12-03,933.0643311979691
2009-12-04,925.9878375824601
2009-12-07,919.8376999800921
2009-12-08,924.6146813303536
2009-12-09,904.9743696498477
2009-12-10,914.2507732238834
2009-12-11,916.780214447538
2009-12-14,957.367338959007
2009-12-15,941.6531548267825
2009-12-16,941.1762875953233
2009-12-17,936.8069402999115
2009-12-18,935.8585401138531
2009-12-21,928.225809783088
2009-12-22,931.2673961772688
2009-12-23,927.0992107714807
2009-12-24,925.6244320298564
2009-12-25,925.9436204411996
2009-12-28,905.6363391991014
2009-12-29,916.9326793408547
2009-12-30,913.4330430378023
2009-12-31,912.93703923713
2010-01-01,912.93703923713
2010-01-04,924.8523857769327
2010-01-05,934.1537482043818
2010-01-06,941.0858450700366
2010-01-07,947.4801436194433
2010-01-08,948.8826456029776
2010-01-11,957.0396218427006
2010-01-12,966.7560861190889
2010-01-13,970.3672944408069
2010-01-14,980.9882340847479
2010-01-15,978.7394656677653
2010-01-18,987.3072445049932
2010-01-19,1000.2334401850369
2010-01-20,1001.2504085679642
2010-01-21,995.3933047464263
2010-01-22,994.5271285442443
2010-01-25,974.48026
2010-01-26,963.3629178915266
2010-01-27,964.5090187180532
2010-01-28,973.4715150408932
2010-01-29,971.7518827826126
2010-02-01,977.4958058082184
2010-02-02,989.5150452830071
2010-02-03,1002.1903526764164
2010-02-04,994.3454539535724
2010-02-05,994.038329235208
2010-02-08,997.4095016582227
2010-02-09,993.591551823077
2010-02-10,993.8801285567557
2010-02-11,992.8401622275802
2010-02-12,994.6483500360722
2010-02-15,1000.6854946103082
2010-02-16,1003.7575964169312
2010-02-17,994.8019226238409
2010-02-18,981.8286994622168
2010-02-19,981.5386835915816
2010-02-22,968.8878864789085
2010-02-23,955.5607712844542
2010-02-24,957.7863096869079
2010-02-25,969.855218806092
2010-02-26,971.3586092910947
2010-03-01,964.8572175202452
2010-03-02,966.474383050389
2010-03-03,978.3060947632337
2010-03-04,976.0536210453085
2010-03-05,973.6052445811395
2010-03-08,973.4080129295065
2010-03-09,967.7187639666774
2010-03-10,977.6623422804371
2010-03-11,978.3954368090677
2010-03-12,979.4365980739715
2010-03-15,939.0635904874578
2010-03-16,951.5912967473912
2010-03-17,958.9818525263474
2010-03-18,965.0348958785986
2010-03-19,963.251223497032
2010-03-22,952.3321103722075
2010-03-23,964.6570411879043
2010-03-24,966.8291769215041
2010-03-25,972.3244805814613
2010-03-26,979.7322359815126
2010-03-29,999.3100051730582
2010-03-30,1001.865044722853
2010-03-31,998.674743777156
2010-04-01,1003.0792621779287
2010-04-02,1003.943862011265
2010-04-05,1006.0783351393309
2010-04-06,1020.5732390927315
2010-04-07,1028.1197728412399
2010-04-08,1040.5538586072037
2010-04-09,1042.3607016179158
2010-04-12,1072.9590160855164
2010-04-13,1064.5310487752663
2010-04-14,1078.4459592282683
2010-04-15,1076.6445555992873
2010-04-16,1084.5864235028666
2010-04-19,1063.1822293948062
2010-04-20,1078.6779758951393
2010-04-21,1081.0091372274007
2010-04-22,1068.7673999283134
2010-04-23,1070.2406539175747
2010-04-26,1082.545265105208
2010-04-27,1085.989735490965
2010-04-28,1071.4308628110068
2010-04-29,1068.1715870553262
2010-04-30,1069.430477325214
2010-05-03,1056.343028654623
2010-05-04,1057.7664745592822
2010-05-05,1034.8748335191128
2010-05-06,1021.4308271148815
2010-05-07,1022.1494709192175
2010-05-10,1012.4178428026208
2010-05-11,993.7292087076553
2010-05-12,995.8636773347309
2010-05-13,1002.1392486505205
2010-05-14,1002.0358656752231
2010-05-17,971.8515428106664
2010-05-18,986.2634615480561
2010-05-19,956.3719252857878
2010-05-20,949.8050378077179
2010-05-21,951.8284828319322
2010-05-24,932.9452645326764
2010-05-25,891.1712621219181
2010-05-26,912.9615761394242
2010-05-27,931.3282193571462
2010-05-28,927.1098107262472
2010-05-31,947.4582271475484
2010-06-01,934.8117191499155
2010-06-02,933.598500155133
2010-06-03,943.4210908205589
2010-06-04,942.9538796572767
2010-06-07,920.4175698166379
2010-06-08,922.5531289665121
2010-06-09,929.8444410364656
2010-06-10,920.2072325010894
2010-06-11,918.9973784759061
2010-06-14,926.2488210263348
2010-06-15,927.0431414799081
2010-06-16,932.5111079745253
2010-06-17,939.4940635947262
2010-06-18,939.2318374344554
2010-06-21,953.5544167937882
2010-06-22,932.4640221477792
2010-06-23,930.8418533486215
2010-06-24,930.5281488523261
2010-06-25,928.3636160309479
2010-06-28,922.3802184726484
2010-06-29,902.6728351486037
2010-06-30,893.2408167649045
2010-07-01,896.008188371788
2010-07-02,897.9891018068136
2010-07-05,877.7943557196741
2010-07-06,894.9463207138365
2010-07-07,887.4398217315005
2010-07-08,897.7936672876781
2010-07-09,898.6007602369842
2010-07-12,897.2368509194038
2010-07-13,906.7409895159212
2010-07-14,909.5091847750456
2010-07-15,911.011379218643
2010-07-16,911.4005001103164
2010-07-19,903.910108972823
2010-07-20,896.2952525137576
2010-07-21,899.9635657493892
2010-07-22,905.7419040350721
2010-07-23,904.5525262670335
2010-07-26,912.7280263555035
2010-07-27,921.359339414146
2010-07-28,923.897521390125
2010-07-29,934.6465950594825
2010-07-30,934.1309000790113
2010-08-02,934.6025753599772
2010-08-03,935.9004592143629
2010-08-04,935.4522533722973
2010-08-05,945.0343335373173
2010-08-06,947.8597599392908
2010-08-09,950.8062753228824
2010-08-10,948.0889122766378
2010-08-11,933.5072962102571
2010-08-12,927.8353078418021
2010-08-13,926.1841721335951
2010-08-16,921.3491981472047
2010-08-17,929.3729428772415
2010-08-18,925.2954639884829
2010-08-19,927.6843198018892
2010-08-20,925.2063243473025
2010-08-23,936.1510364631276
2010-08-24,938.8418989033947
2010-08-25,931.5257445715725
2010-08-26,939.6783803436965
2010-08-27,939.5650126596279
2010-08-30,937.9035575394261
2010-08-31,929.6993563709378
2010-09-01,940.1840302464552
2010-09-02,943.0549343513715
2010-09-03,943.8525593395154
2010-09-06,944.4161336455147
2010-09-07,935.1350069077525
2010-09-08,941.9242650846569
2010-09-09,940.8429968309546
2010-09-10,940.6180336022128
2010-09-13,956.1681808292144
2010-09-14,958.721178145899
2010-09-15,956.5714912967577
2010-09-16,952.7750159914839
2010-09-17,952.9864471196262
2010-09-20,961.1844265248574
2010-09-21,967.3758822299775
2010-09-22,972.6548078530776
2010-09-23,974.7796709867157
2010-09-24,978.2708097588979
2010-09-27,975.9414540741483
2010-09-28,978.7121610759085
2010-09-29,980.0975009283864
2010-09-30,975.4308832239967
2010-10-01,975.6783854130256
2010-10-04,995.6247788435102
2010-10-05,996.1067350791737
2010-10-06,998.7456548764776
2010-10-07,1002.8794423275183
2010-10-08,1002.553908649245
2010-10-11,996.7896834414742
2010-10-12,998.737292078433
2010-10-13,1009.4802201167308
2010-10-14,1012.8706271400123
2010-10-15,1012.2632917687437
2010-10-18,1004.4477325193923
2010-10-19,997.5092956836321
2010-10-20,989.6319470460987
2010-10-21,1000.9648153396973
2010-10-22,1001.368776338424
2010-10-25,1004.8907497058522
2010-10-26,996.2126500108251
2010-10-27,982.9525987509818
2010-10-28,985.9679219631469
2010-10-29,984.144928147732
2010-11-01,974.0126849116418
2010-11-02,979.0058163424546
2010-11-03,984.9112408635064
2010-11-04,1001.7818676401569
2010-11-05,999.6526290346852
2010-11-08,1005.7835571653278
2010-11-09,1001.8761284070066
2010-11-10,998.268210700903
2010-11-11,989.8357684142794
2010-11-12,990.6094796501073
2010-11-15,986.4917835805855
2010-11-16,986.4084875718153
2010-11-17,986.3659138123039
2010-11-18,994.4667555974503
2010-11-19,996.9534664196206
2010-11-22,1010.8000811874515
2010-11-23,996.9966402165962
2010-11-24,989.0570272071093
2010-11-25,986.8493283037543
2010-11-26,984.4092790251892
