Date,EMERGING MARKETS+CHINA A ONSHORE IMI
2005-06-28,1096.8877215268026
2005-06-29,1094.421150288843
2005-06-30,1092.9939561520662
2005-07-01,1096.8015278440275
2005-07-04,1092.8399636231331
2005-07-05,1087.2798637253948
2005-07-06,1091.3802755315205
2005-07-07,1085.9689794675373
2005-07-08,1087.319130560977
2005-07-11,1105.8905080481356
2005-07-12,1122.0456740990048
2005-07-13,1123.9628545654887
2005-07-14,1132.8453364016789
2005-07-15,1124.3873973354603
2005-07-18,1126.1698456995532
2005-07-19,1130.5326416708363
2005-07-20,1135.0498779418888
2005-07-21,1142.9403159205651
2005-07-22,1149.1151960245309
2005-07-25,1149.1182243371343
2005-07-26,1142.7499465135475
2005-07-27,1148.8364927782206
2005-07-28,1160.3920726333272
2005-07-29,1163.7907879875158
2005-08-01,1171.5310017699387
2005-08-02,1185.4815534591758
2005-08-03,1192.7529373104164
2005-08-04,1193.7712546607029
2005-08-05,1189.8334248078581
2005-08-08,1189.8947254892043
2005-08-09,1193.3898344485622
2005-08-10,1204.444363664544
2005-08-11,1207.1949842149227
2005-08-12,1202.3062401919342
2005-08-15,1202.1056494115035
2005-08-16,1195.9261131160074
2005-08-17,1193.4230736061743
2005-08-18,1177.725082997808
2005-08-19,1170.5933819527208
2005-08-22,1186.5033240414875
2005-08-23,1180.840581845983
2005-08-24,1171.737978565847
2005-08-25,1174.0666495328644
2005-08-26,1173.227640063593
2005-08-29,1162.711884320499
2005-08-30,1164.049562771399
2005-08-31,1174.342022736244
2005-09-01,1194.1084707194714
2005-09-02,1207.0513292644769
2005-09-05,1209.4249238608274
2005-09-06,1211.1051748625862
2005-09-07,1215.8261263728587
2005-09-08,1218.1150259545811
2005-09-09,1224.51319151183
2005-09-12,1228.987591710686
2005-09-13,1225.9813781277971
2005-09-14,1230.3445641136902
2005-09-15,1233.6966001916549
2005-09-16,1236.8795266277955
2005-09-19,1240.9660526403484
2005-09-20,1249.1454667603723
2005-09-21,1253.2956775169143
2005-09-22,1243.1227543573132
2005-09-23,1233.5329010544021
2005-09-26,1242.041897225182
2005-09-27,1245.3818919969192
2005-09-28,1250.3151075576943
2005-09-29,1261.8433156110632
2005-09-30,1271.5701468000545
2005-10-03,1271.9383352641953
2005-10-04,1276.4251598350415
2005-10-05,1258.180520986376
2005-10-06,1231.303218767155
2005-10-07,1232.5653849772707
2005-10-10,1240.7926165899999
2005-10-11,1247.8874036713432
2005-10-12,1230.996981134699
2005-10-13,1205.4480713225826
2005-10-14,1197.8995808950397
2005-10-17,1201.3237646326418
2005-10-18,1193.4636287103801
2005-10-19,1169.6654021467466
2005-10-20,1173.2883830512383
2005-10-21,1178.0847700758666
2005-10-24,1186.2514527888568
2005-10-25,1184.9716252601204
2005-10-26,1187.0318540282212
2005-10-27,1173.381729152073
2005-10-28,1167.9687667359015
2005-10-31,1190.166767194999
2005-11-01,1205.8890727866265
2005-11-02,1220.8510207889683
2005-11-03,1228.6625850358148
2005-11-04,1225.6031044472484
2005-11-07,1224.9590942674074
2005-11-08,1223.6223290984956
2005-11-09,1232.1203529177378
2005-11-10,1233.482780678624
2005-11-11,1243.2963665373734
2005-11-14,1245.844946829733
2005-11-15,1240.9569875317188
2005-11-16,1247.1017198427423
2005-11-17,1257.5032926234774
2005-11-18,1263.7477583976406
2005-11-21,1265.812334506159
2005-11-22,1254.4815172834403
2005-11-23,1275.2480848447917
2005-11-24,1280.516071920969
2005-11-25,1281.9875884712858
2005-11-28,1284.5758471718032
2005-11-29,1279.2234500355505
2005-11-30,1284.5572969500563
2005-12-01,1292.4503355312097
2005-12-02,1303.711515386641
2005-12-05,1310.5226961130516
2005-12-06,1319.2984575217376
2005-12-07,1321.3226240706604
2005-12-08,1313.5811974549465
2005-12-09,1313.350588009904
2005-12-12,1322.6368024211415
2005-12-13,1328.75270199287
2005-12-14,1331.6094879174657
2005-12-15,1329.2138254788545
2005-12-16,1328.2750084937072
2005-12-19,1336.7129797835983
2005-12-20,1335.9983262026071
2005-12-21,1346.0135657564258
2005-12-22,1347.6996845765884
2005-12-23,1354.7103425794842
2005-12-26,1355.4762044671995
2005-12-27,1359.6643360766352
2005-12-28,1354.3868404873945
2005-12-29,1367.1953997282117
2005-12-30,1365.7249778361122
2006-01-02,1368.002127639483
2006-01-03,1394.2966612546923
2006-01-04,1418.997618520622
2006-01-05,1427.0189030312188
2006-01-06,1439.8986084379221
2006-01-09,1454.8059605129754
2006-01-10,1449.1680218807242
2006-01-11,1455.9893487634786
2006-01-12,1464.436201088902
2006-01-13,1463.3530827417792
2006-01-16,1471.8453905494555
2006-01-17,1452.7397643431805
2006-01-18,1429.5099100430484
2006-01-19,1456.602527425939
2006-01-20,1455.0112588062252
2006-01-23,1447.7700991852614
2006-01-24,1467.4305038307773
2006-01-25,1483.113547612267
2006-01-26,1489.0578799565112
2006-01-27,1502.0038123513439
2006-01-30,1500.0243394787585
2006-01-31,1510.0299418374404
2006-02-01,1512.44121006334
2006-02-02,1499.988317022421
2006-02-03,1479.8203626441787
2006-02-06,1503.0000048543423
2006-02-07,1492.0023105948396
2006-02-08,1470.251979758485
2006-02-09,1482.7309072787932
2006-02-10,1489.0509405750893
2006-02-13,1470.3211663458696
2006-02-14,1474.6333601649792
2006-02-15,1474.2848128388218
2006-02-16,1484.4188344516942
2006-02-17,1502.2537893690405
2006-02-20,1514.1453509124635
2006-02-21,1510.254941115475
2006-02-22,1502.8452997658728
2006-02-23,1513.5890599070538
2006-02-24,1516.861030539384
2006-02-27,1524.570658273424
2006-02-28,1511.7281383446407
2006-03-01,1521.7378434951122
2006-03-02,1528.9392751079283
2006-03-03,1514.811275798663
2006-03-06,1509.499795260457
2006-03-07,1466.0643439366831
2006-03-08,1450.5631891057894
2006-03-09,1451.6165776911225
2006-03-10,1456.8492083153747
2006-03-13,1474.6360322487233
2006-03-14,1476.5805775380331
2006-03-15,1495.8843629212122
2006-03-16,1503.422104661158
2006-03-17,1509.7575968677372
2006-03-20,1515.1800377342329
2006-03-21,1499.7653733350444
2006-03-22,1489.385083623626
2006-03-23,1492.3785872067897
2006-03-24,1494.1105656026168
2006-03-27,1502.6782716552023
2006-03-28,1491.8535704203798
2006-03-29,1494.6087091053319
2006-03-30,1515.232744161752
2006-03-31,1524.853130324355
2006-04-03,1551.2808857116881
2006-04-04,1565.7020812452345
2006-04-05,1573.4144003661158
2006-04-06,1584.2271566071488
2006-04-07,1579.4507339486613
2006-04-10,1575.5735610274069
2006-04-11,1571.0495102942018
2006-04-12,1564.6340928944799
2006-04-13,1564.4774922044414
2006-04-14,1576.7618089308837
2006-04-17,1589.6461304928912
2006-04-18,1609.2629389912922
2006-04-19,1628.9779591547338
2006-04-20,1631.0800673733004
2006-04-21,1639.0360915692727
2006-04-24,1635.0558527287258
2006-04-25,1626.2966367751549
2006-04-26,1641.5718491443383
2006-04-27,1633.6529479779485
2006-04-28,1638.658705131565
2006-05-01,1644.726158567752
2006-05-02,1664.7082052494118
2006-05-03,1672.4503374242404
2006-05-04,1680.16599681473
2006-05-05,1690.103699944029
2006-05-08,1713.4291027802947
2006-05-09,1714.587896966208
2006-05-10,1713.6439807953004
2006-05-11,1704.2652613661628
2006-05-12,1679.0345398379357
2006-05-15,1617.6491593779765
2006-05-16,1609.143898965455
2006-05-17,1610.2563991801164
2006-05-18,1566.600731995387
2006-05-19,1559.2966352256
2006-05-22,1493.081720828966
2006-05-23,1511.0804322497306
2006-05-24,1484.9372541174205
2006-05-25,1486.7958985464566
2006-05-26,1522.2402702567063
2006-05-29,1533.0487561871064
2006-05-30,1507.061207386218
2006-05-31,1496.654869127729
2006-06-01,1499.501416949702
2006-06-02,1524.4187415937333
2006-06-05,1510.7608634660894
2006-06-06,1482.7750336324577
2006-06-07,1444.0213276259678
2006-06-08,1389.6584048972477
2006-06-09,1405.0396903330613
2006-06-12,1386.2244113298066
2006-06-13,1333.010809915796
2006-06-14,1346.46935758518
2006-06-15,1372.7852198007035
2006-06-16,1408.1272976450302
2006-06-19,1400.0765303370915
2006-06-20,1383.3925136978676
2006-06-21,1391.506888797878
2006-06-22,1400.096246267362
2006-06-23,1395.0132626190466
2006-06-26,1396.8837247981032
2006-06-27,1409.3613251639417
2006-06-28,1412.245758129273
2006-06-29,1441.6846662851494
2006-06-30,1485.8147412410763
2006-07-03,1508.809216163399
2006-07-04,1515.0715036850404
2006-07-05,1483.9796444307533
2006-07-06,1492.5227240311651
2006-07-07,1496.1243128891201
2006-07-10,1505.3860547620745
2006-07-11,1500.4291865349176
2006-07-12,1500.4439993047586
2006-07-13,1463.031450493807
2006-07-14,1441.628863188044
2006-07-17,1419.5355148535086
2006-07-18,1421.8233189598136
2006-07-19,1437.0845156312162
2006-07-20,1463.033189566799
2006-07-21,1455.169754659313
2006-07-24,1457.4617108038635
2006-07-25,1473.4278479641475
2006-07-26,1475.8896164337111
2006-07-27,1502.837134577145
2006-07-28,1501.847647422668
2006-07-31,1498.949880546165
2006-08-01,1485.4722085089
2006-08-02,1498.7154761568502
2006-08-03,1499.5280042107136
2006-08-04,1508.894104475427
2006-08-07,1502.6195935632256
2006-08-08,1512.5162516837872
2006-08-09,1526.518939779626
2006-08-10,1522.0067515112532
2006-08-11,1523.0556984687335
2006-08-14,1517.282550868623
2006-08-15,1523.3749820809742
2006-08-16,1545.0823595828695
2006-08-17,1550.7818406926299
2006-08-18,1538.9353890452987
2006-08-21,1528.55388203933
2006-08-22,1538.1439262715098
2006-08-23,1526.6589604678827
2006-08-24,1518.307995865272
2006-08-25,1520.664602260366
2006-08-28,1521.8661851665395
2006-08-29,1532.8078083725643
2006-08-30,1544.4503531042571
2006-08-31,1539.2038536799378
2006-09-01,1547.8202690381654
2006-09-04,1570.8475733106504
2006-09-05,1569.8709024799107
2006-09-06,1556.0460435134462
2006-09-07,1537.5531815615284
2006-09-08,1537.1146166109843
2006-09-11,1510.6515164393652
2006-09-12,1518.991221426757
2006-09-13,1531.2279289923124
2006-09-14,1534.334660687801
2006-09-15,1540.7763785391983
2006-09-18,1562.775235672122
2006-09-19,1562.350061295731
2006-09-20,1555.8467202334393
2006-09-21,1551.0969067530789
2006-09-22,1532.7167782312831
2006-09-25,1529.4562008477944
2006-09-26,1537.0670339233413
2006-09-27,1552.2550787722996
2006-09-28,1561.4160225943035
2006-09-29,1558.7989194349543
2006-10-02,1564.0706683849724
2006-10-03,1555.3811782017233
2006-10-04,1551.6395624740535
2006-10-05,1570.6926040056999
2006-10-06,1569.3374365764143
2006-10-09,1566.5963901115365
2006-10-10,1574.1293228095435
2006-10-11,1573.5353946096066
2006-10-12,1581.7784371686846
2006-10-13,1606.4321256425685
2006-10-16,1614.3655452935823
2006-10-17,1604.5059008098744
2006-10-18,1611.3472187448142
2006-10-19,1614.3709206196559
2006-10-20,1615.0293865933459
2006-10-23,1607.5341085078614
2006-10-24,1615.0674367961046
2006-10-25,1623.0604869610445
2006-10-26,1633.3724411871572
2006-10-27,1629.1639915968294
2006-10-30,1614.7802967347814
2006-10-31,1631.0600931333256
2006-11-01,1647.640163315313
2006-11-02,1647.0177329703035
2006-11-03,1658.365998291753
2006-11-06,1667.146593531861
2006-11-07,1679.7618401368677
2006-11-08,1675.0658528231575
2006-11-09,1687.8007515597187
2006-11-10,1687.615552609213
2006-11-13,1682.560249551361
2006-11-14,1696.0788535418376
2006-11-15,1699.7772657576936
2006-11-16,1704.9690895618135
2006-11-17,1694.3397058605592
2006-11-20,1696.1620064584422
2006-11-21,1709.739946644476
2006-11-22,1728.207530099312
2006-11-23,1732.8792163654207
2006-11-24,1737.099504367958
2006-11-27,1739.5434401813548
2006-11-28,1720.5076387905674
2006-11-29,1746.5897480024114
2006-11-30,1763.8896960001382
2006-12-01,1768.4164510768585
2006-12-04,1779.2561423864652
2006-12-05,1795.1588253363557
2006-12-06,1799.4304457007568
2006-12-07,1799.4272946791732
2006-12-08,1783.8016105234763
2006-12-11,1782.4574446188462
2006-12-12,1770.7930729471097
2006-12-13,1772.592657144255
2006-12-14,1795.3962453763638
2006-12-15,1806.498945783277
2006-12-18,1816.6721451790534
2006-12-19,1792.9458786560167
2006-12-20,1814.9203883775906
2006-12-21,1813.5202167093353
2006-12-22,1813.8627257796759
2006-12-25,1814.8580058241726
2006-12-26,1817.2179640143795
2006-12-27,1841.4530295304066
2006-12-28,1849.705823464948
2006-12-29,1858.6659166807858
2007-01-01,1858.947042533437
2007-01-02,1883.8569461065333
2007-01-03,1874.5901555010169
2007-01-04,1850.3809269349977
2007-01-05,1828.673515956498
2007-01-08,1823.187445765605
2007-01-09,1810.0784271837254
2007-01-10,1794.4156148955517
2007-01-11,1804.192328183017
2007-01-12,1819.947153633384
2007-01-15,1850.5014652091027
2007-01-16,1852.9003062446106
2007-01-17,1848.7693456731395
2007-01-18,1856.6585942825325
2007-01-19,1861.2248472296942
2007-01-22,1880.4663829145609
2007-01-23,1884.614013636577
2007-01-24,1905.0208835054243
2007-01-25,1892.4587575920311
2007-01-26,1877.854817673272
2007-01-29,1869.7641249128374
2007-01-30,1876.0838560377192
2007-01-31,1867.4409382415852
2007-02-01,1889.058289512945
2007-02-02,1896.0013276073705
2007-02-05,1899.6469922499377
2007-02-06,1916.2490402811304
2007-02-07,1920.186370345728
2007-02-08,1916.9750509149226
2007-02-09,1915.127105517661
2007-02-12,1898.3425461301345
2007-02-13,1907.029724469347
2007-02-14,1936.3278923551236
2007-02-15,1954.8520873717491
2007-02-16,1959.6085116394056
2007-02-19,1963.701982413834
2007-02-20,1959.1941001986338
2007-02-21,1961.6694105588792
2007-02-22,1973.4266881273568
2007-02-23,1966.9511873644199
2007-02-26,1972.8937579728097
2007-02-27,1903.5679863208577
2007-02-28,1881.0657085489338
2007-03-01,1851.6979200684684
2007-03-02,1846.0021305544465
2007-03-05,1779.9795008104861
2007-03-06,1820.7584069629215
2007-03-07,1829.7655495544834
2007-03-08,1864.6158893725901
2007-03-09,1875.5512920033311
2007-03-12,1888.6191697952886
2007-03-13,1879.494793671788
2007-03-14,1846.0981450229094
2007-03-15,1871.744884037113
2007-03-16,1867.7824253409765
2007-03-19,1892.129240422003
2007-03-20,1902.6781330353213
2007-03-21,1925.0399652208712
2007-03-22,1948.145306060828
2007-03-23,1953.2762060985244
2007-03-26,1961.294436576522
2007-03-27,1957.7106282981883
2007-03-28,1942.5015653031053
2007-03-29,1960.0490125359659
2007-03-30,1970.1050950525675
2007-04-02,1973.6086463467354
2007-04-03,1994.4345880042392
2007-04-04,2015.0750094206865
2007-04-05,2023.9788424747233
2007-04-06,2027.1512849559442
2007-04-09,2043.63816772486
2007-04-10,2052.7668183984315
2007-04-11,2062.3495466126087
2007-04-12,2068.0744644977963
2007-04-13,2078.0542229373827
2007-04-16,2106.3226760925363
2007-04-17,2105.363216458
2007-04-18,2106.185047266904
2007-04-19,2072.9356568337175
2007-04-20,2112.88699157177
2007-04-23,2127.0272881382843
2007-04-24,2128.554878647952
2007-04-25,2134.267986456127
2007-04-26,2137.9714444087044
2007-04-27,2122.679979170282
2007-04-30,2120.528966085524
2007-05-01,2119.2585901691627
2007-05-02,2127.794199277919
2007-05-03,2147.6180324472643
2007-05-04,2165.056388642429
2007-05-07,2174.169178228303
2007-05-08,2174.3070346621
2007-05-09,2186.4096147011655
2007-05-10,2182.1175383757363
2007-05-11,2176.5355399196387
2007-05-14,2192.796453304713
2007-05-15,2172.08763309483
2007-05-16,2201.5189616200096
2007-05-17,2208.5061848000296
2007-05-18,2213.4498441788073
2007-05-21,2235.6745577678657
2007-05-22,2246.491845203778
2007-05-23,2251.8916993988246
2007-05-24,2228.3466803243164
2007-05-25,2237.962245421595
2007-05-28,2252.467960925582
2007-05-29,2258.8287328966326
2007-05-30,2221.4648210809964
2007-05-31,2252.790271390762
2007-06-01,2267.7705069930407
2007-06-04,2244.864765482544
2007-06-05,2255.642499443127
2007-06-06,2239.945918436963
2007-06-07,2246.399277689557
2007-06-08,2228.8190715850806
2007-06-11,2250.745696488925
2007-06-12,2261.0298758699323
2007-06-13,2273.0818138902127
2007-06-14,2306.975183602621
2007-06-15,2333.360976149184
2007-06-18,2366.9500219362203
2007-06-19,2372.6840858387427
2007-06-20,2367.688644491187
2007-06-21,2375.5177743969725
2007-06-22,2355.4081052238444
2007-06-25,2325.0742027436386
2007-06-26,2318.967466886196
2007-06-27,2317.596586650313
2007-06-28,2320.8467892479134
2007-06-29,2315.946050414373
2007-07-02,2342.0464331767375
2007-07-03,2378.9904266778603
2007-07-04,2383.9833065866283
2007-07-05,2368.7143112289878
2007-07-06,2401.103577570326
2007-07-09,2436.6121649032425
2007-07-10,2427.9977267326576
2007-07-11,2427.6266693887364
2007-07-12,2459.066924601732
2007-07-13,2486.1972522018414
2007-07-16,2465.7937196885873
2007-07-17,2475.1446489318873
2007-07-18,2463.8821547763223
2007-07-19,2485.6043879530143
2007-07-20,2512.790376649975
2007-07-23,2553.7654815517703
2007-07-24,2544.094686243765
2007-07-25,2538.10082785351
2007-07-26,2496.2173361894506
2007-07-27,2431.9356379890464
2007-07-30,2457.073810612109
2007-07-31,2496.772454092051
2007-08-01,2409.02759697527
2007-08-02,2432.923300973243
2007-08-03,2445.066914410585
2007-08-06,2414.694890926881
2007-08-07,2423.2025476103454
2007-08-08,2472.997268686962
2007-08-09,2457.27784089437
2007-08-10,2385.1161073162607
2007-08-13,2401.3395687431703
2007-08-14,2379.8692360220098
2007-08-15,2332.0846613263993
2007-08-16,2216.3066380647133
2007-08-17,2208.9511049222124
2007-08-20,2299.651766121305
2007-08-21,2301.1316322509047
2007-08-22,2354.091327841334
2007-08-23,2395.2629758517623
2007-08-24,2411.1439861134363
2007-08-27,2447.8485705204907
2007-08-28,2431.998894486054
2007-08-29,2422.3122765321323
2007-08-30,2456.643461659267
2007-08-31,2508.9795494450245
2007-09-03,2529.7306881746995
2007-09-04,2522.862783624484
2007-09-05,2514.275774290904
2007-09-06,2536.2511456161164
2007-09-07,2515.874844836706
2007-09-10,2502.050375924163
2007-09-11,2499.407505749057
2007-09-12,2509.0006225324278
2007-09-13,2541.3147870462867
2007-09-14,2558.0560098248006
2007-09-17,2551.028832511467
2007-09-18,2567.126174775482
2007-09-19,2628.6229701814104
2007-09-20,2647.4485167893795
2007-09-21,2660.9710007574863
2007-09-24,2688.006693620285
2007-09-25,2675.0141558054224
2007-09-26,2688.098051125963
2007-09-27,2732.476272625706
2007-09-28,2751.553327734652
2007-10-01,2775.943050567056
2007-10-02,2821.983018678046
2007-10-03,2808.680454663907
2007-10-04,2790.5469580215486
2007-10-05,2826.0294397820007
2007-10-08,2837.0696510923403
2007-10-09,2857.2989579660893
2007-10-10,2878.2128822340087
2007-10-11,2914.902611491111
2007-10-12,2886.1283830363295
2007-10-15,2914.914133182162
2007-10-16,2892.144659249116
2007-10-17,2897.381420395941
2007-10-18,2880.337048718461
2007-10-19,2852.196834588913
2007-10-22,2784.79489066371
2007-10-23,2852.6362682958056
2007-10-24,2846.353668403358
2007-10-25,2854.3773619999265
2007-10-26,2906.709782576715
2007-10-29,2966.126116724467
2007-10-30,2963.5304951303187
2007-10-31,2987.2803335616954
2007-11-01,2959.7280034572555
2007-11-02,2912.8921794837424
2007-11-05,2866.7372068480563
2007-11-06,2899.1910456327114
2007-11-07,2898.6465682063126
2007-11-08,2836.990278073296
2007-11-09,2822.9941238328865
2007-11-12,2731.3467808302753
2007-11-13,2742.5791939209766
2007-11-14,2832.385123158562
2007-11-15,2799.58956176418
2007-11-16,2762.7787662890446
2007-11-19,2732.1727026789677
2007-11-20,2741.4284634548203
2007-11-21,2660.9730216147923
2007-11-22,2632.596573172897
2007-11-23,2640.199475866757
2007-11-26,2664.0612475648095
2007-11-27,2636.123411505598
2007-11-28,2658.8698222483745
2007-11-29,2716.8078004283016
2007-11-30,2742.5003781183455
2007-12-03,2748.3894538181135
2007-12-04,2760.1498400712335
2007-12-05,2812.1486469999463
2007-12-06,2830.3694054792454
2007-12-07,2842.2905548536555
2007-12-10,2842.70130475485
2007-12-11,2849.4827416279527
2007-12-12,2833.854299620337
2007-12-13,2764.096699243966
2007-12-14,2742.4795854780955
2007-12-17,2657.853958247605
2007-12-18,2664.1544068406797
2007-12-19,2689.5043086646
2007-12-20,2693.807265054103
2007-12-21,2734.8887217301117
2007-12-24,2785.644871775882
2007-12-25,2788.573421572696
2007-12-26,2805.8521422519584
2007-12-27,2827.813050220493
2007-12-28,2827.0019773882045
2007-12-31,2826.341662984728
2008-01-01,2827.6213737315597
2008-01-02,2819.5085442502814
2008-01-03,2813.4968163748918
2008-01-04,2815.0253800703003
2008-01-07,2791.6426437266596
2008-01-08,2806.0208567026925
2008-01-09,2828.2826797600305
2008-01-10,2822.45536927567
2008-01-11,2811.5689053283522
2008-01-14,2824.1693082482757
2008-01-15,2786.1151692493413
2008-01-16,2684.0643975249213
2008-01-17,2657.35759846837
2008-01-18,2654.0408362403805
2008-01-21,2507.4496262970074
2008-01-22,2408.954732796837
2008-01-23,2458.0398706804135
2008-01-24,2516.7213573521667
2008-01-25,2573.2175511810756
2008-01-28,2496.1177777441117
2008-01-29,2527.9345990278475
2008-01-30,2504.0886264447445
2008-01-31,2486.515593303729
2008-02-01,2529.7820827344117
2008-02-04,2609.457950848337
2008-02-05,2583.751677998719
2008-02-06,2543.688688042424
2008-02-07,2526.495757079031
2008-02-08,2525.72858529357
2008-02-11,2504.534726744024
2008-02-12,2534.0021603215564
2008-02-13,2542.2600190093344
2008-02-14,2595.722419296358
2008-02-15,2588.817163833498
2008-02-18,2617.071820781137
2008-02-19,2650.37137904012
2008-02-20,2615.3814120877346
2008-02-21,2643.0645831810457
2008-02-22,2619.5057099459655
2008-02-25,2620.327218993568
2008-02-26,2639.127292688014
2008-02-27,2686.761578669477
2008-02-28,2690.0578193553188
2008-02-29,2655.8526622669574
2008-03-03,2628.728285133121
2008-03-04,2604.621107953135
2008-03-05,2612.73597783054
2008-03-06,2621.5947253643644
2008-03-07,2565.3198580929616
2008-03-10,2502.4304837080213
2008-03-11,2548.0190675093454
2008-03-12,2555.813237421059
2008-03-13,2485.1112822429495
2008-03-14,2467.70279107359
2008-03-17,2354.3283324097447
2008-03-18,2364.6723582008153
2008-03-19,2382.2758087910993
2008-03-20,2362.5066791851955
2008-03-21,2378.24531919549
2008-03-24,2398.9083510908963
2008-03-25,2461.331852405784
2008-03-26,2468.5726268084086
2008-03-27,2448.4495713156034
2008-03-28,2476.5303100570745
2008-03-31,2446.367867834187
2008-04-01,2434.5570054854456
2008-04-02,2466.704992424752
2008-04-03,2486.1873703702863
2008-04-04,2490.6610043659716
2008-04-07,2542.355755107758
2008-04-08,2536.3034708845703
2008-04-09,2509.0084264308457
2008-04-10,2533.7949413062233
2008-04-11,2540.227079450114
2008-04-14,2487.523455830565
2008-04-15,2505.525840906533
2008-04-16,2521.785603197152
2008-04-17,2526.0350635981295
2008-04-18,2513.7753025002244
2008-04-21,2532.1719011545206
2008-04-22,2538.2641002859086
2008-04-23,2560.5724721351717
2008-04-24,2585.088453082414
2008-04-25,2589.923519933275
