Date,EM ASIA IMI WITH PARTIAL A SHARES
2017-05-10,3023.019790096597
2017-05-11,3043.6259915045484
2017-05-12,3041.1124775427147
2017-05-15,3060.0098727185023
2017-05-16,3075.88346404519
2017-05-17,3064.5098575521797
2017-05-18,3038.846559360195
2017-05-19,3050.4877896629037
2017-05-22,3080.2795263809294
2017-05-23,3067.6924429810874
2017-05-24,3065.926052838492
2017-05-25,3104.639065407822
2017-05-26,3111.4518891858347
2017-05-29,3108.773676674379
2017-05-30,3101.7759735328455
2017-05-31,3096.1239381700348
2017-06-01,3104.9856224730966
2017-06-02,3125.0008629253466
2017-06-05,3138.909950875031
2017-06-06,3136.4866763917767
2017-06-07,3139.6380274506005
2017-06-08,3160.539906894427
2017-06-09,3155.934222197601
2017-06-12,3123.758017748617
2017-06-13,3130.4065954363414
2017-06-14,3135.230488850352
2017-06-15,3115.374288583
2017-06-16,3111.7247420041526
2017-06-19,3143.665485868832
2017-06-20,3144.3253174739875
2017-06-21,3137.8587482246708
2017-06-22,3147.590821326913
2017-06-23,3151.153158160796
2017-06-26,3175.4367741419865
2017-06-27,3168.5872923929087
2017-06-28,3147.9608733483
2017-06-29,3159.479698415638
2017-06-30,3146.80428150384
2017-07-03,3158.4305703096175
2017-07-04,3130.759975293113
2017-07-05,3149.638747501308
2017-07-06,3141.527159765217
2017-07-07,3130.958311880051
2017-07-10,3143.544814556347
2017-07-11,3172.501246503735
2017-07-12,3194.4829445713735
2017-07-13,3229.817642506081
2017-07-14,3239.9188219662287
2017-07-17,3250.6694840755454
2017-07-18,3261.172085249784
2017-07-19,3284.1157516302765
2017-07-20,3280.6013059332145
2017-07-21,3284.577312404682
2017-07-24,3301.8965159852933
2017-07-25,3293.7710920347536
2017-07-26,3295.6043238526636
2017-07-27,3318.705932423424
2017-07-28,3293.1334403869446
2017-07-31,3309.9896289724347
2017-08-01,3317.09526625113
2017-08-02,3321.8028100996553
2017-08-03,3296.888206516999
2017-08-04,3311.3281735501555
2017-08-07,3331.06581002215
2017-08-08,3341.037376821236
2017-08-09,3312.3480993642343
2017-08-10,3265.5191547663158
2017-08-11,3218.8400455087
2017-08-14,3248.7390056040103
2017-08-15,3252.7034021822283
2017-08-16,3271.001047527156
2017-08-17,3288.1159479666426
2017-08-18,3273.0041066271115
2017-08-21,3279.7359397183664
2017-08-22,3304.522594523244
2017-08-23,3314.1453364201616
2017-08-24,3331.5453735654005
2017-08-25,3339.1943986468705
2017-08-28,3341.755851628574
2017-08-29,3327.4073679361895
2017-08-30,3357.3100814134455
2017-08-31,3357.4087429729534
2017-09-01,3364.279858931881
2017-09-04,3339.8214865961613
2017-09-05,3345.7141158155314
2017-09-06,3336.1014740934047
2017-09-07,3360.032207871895
2017-09-08,3370.6654798095915
2017-09-11,3390.404155396304
2017-09-12,3408.244920931823
2017-09-13,3406.8712044565877
2017-09-14,3409.5013014281435
2017-09-15,3417.8874301624014
2017-09-18,3460.449544935498
2017-09-19,3449.5921179935754
2017-09-20,3453.7787717194233
2017-09-21,3445.759842166132
2017-09-22,3413.8464529373264
2017-09-25,3364.1535239811906
2017-09-26,3346.0916134318036
2017-09-27,3351.5009618763056
2017-09-28,3328.7073132417613
2017-09-29,3357.581213339783
2017-10-02,3366.5162461834207
2017-10-03,3404.229648368764
2017-10-04,3417.5687878298586
2017-10-05,3421.3059273148156
2017-10-06,3434.4009572766968
2017-10-09,3431.6363346223025
2017-10-10,3464.325836196283
2017-10-11,3477.782520100245
2017-10-12,3493.608411083193
2017-10-13,3501.8921858569206
2017-10-16,3524.738522953083
2017-10-17,3510.989063518552
2017-10-18,3513.0730065148196
2017-10-19,3476.861734500122
2017-10-20,3498.296886258733
2017-10-23,3495.5783867047876
2017-10-24,3491.485631289498
2017-10-25,3499.961840861496
2017-10-26,3488.8760833734946
2017-10-27,3492.7613139227683
2017-10-30,3511.3739769265344
2017-10-31,3532.8952918675113
2017-11-01,3568.380450172047
2017-11-02,3561.857849969169
2017-11-03,3569.481379786667
2017-11-06,3578.086067361655
2017-11-07,3593.073325908538
2017-11-08,3583.689745161338
2017-11-09,3588.4702686736955
2017-11-10,3579.7885274643654
2017-11-13,3567.753947498382
2017-11-14,3558.5004057435935
2017-11-15,3537.118007032351
2017-11-16,3574.1909664652208
2017-11-17,3598.607798229424
2017-11-20,3600.4890711578687
2017-11-21,3640.6424479356647
2017-11-22,3659.4556936404033
2017-11-23,3648.8805486831443
2017-11-24,3654.7733484088712
2017-11-27,3615.476063531263
2017-11-28,3620.1953826906993
2017-11-29,3610.7490484000846
2017-11-30,3546.454361128944
2017-12-01,3532.523540473398
2017-12-04,3541.9318762053476
2017-12-05,3525.0146583833043
2017-12-06,3468.415770837138
2017-12-07,3475.774510505541
2017-12-08,3512.7780954629275
2017-12-11,3543.4941373404254
2017-12-12,3518.0732452016628
2017-12-13,3538.177249633248
2017-12-14,3546.3638173692775
2017-12-15,3535.686763851242
2017-12-18,3548.004396235051
2017-12-19,3562.8291362566033
2017-12-20,3561.262290718109
2017-12-21,3562.8252160967504
2017-12-22,3590.071990007106
2017-12-25,3589.527059901738
2017-12-26,3578.1086563941326
2017-12-27,3596.0646000121255
2017-12-28,3628.9669934197373
2017-12-29,3644.5494625403076
2018-01-01,3641.5647852576076
2018-01-02,3705.748088549813
2018-01-03,3725.8587255460557
2018-01-04,3744.1878806423883
2018-01-05,3776.1534092364
2018-01-08,3797.8645136225896
2018-01-09,3793.9117539926237
2018-01-10,3775.8857251668364
2018-01-11,3768.139762214003
2018-01-12,3803.4831807654955
2018-01-15,3805.1856311108145
2018-01-16,3826.395985441058
2018-01-17,3829.9466206460434
2018-01-18,3838.5137054493434
2018-01-19,3865.4425713806436
2018-01-22,3879.2642987380596
2018-01-23,3932.4471379934316
2018-01-24,3930.8127398113825
2018-01-25,3938.8946389489815
2018-01-26,3973.7693266121014
2018-01-29,3972.207297812044
2018-01-30,3905.99243784128
2018-01-31,3923.150495029729
2018-02-01,3894.044248622517
2018-02-02,3851.991710661048
2018-02-05,3788.3311237250746
2018-02-06,3659.6442861515516
2018-02-07,3641.077563295262
2018-02-08,3632.742083989427
2018-02-09,3561.8578434599285
2018-02-12,3593.5686558815028
2018-02-13,3625.52577311824
2018-02-14,3679.1385007096837
2018-02-15,3714.8524657198923
2018-02-16,3704.6222663993785
2018-02-19,3718.573104769851
2018-02-20,3699.384009070549
2018-02-21,3746.6944326976336
2018-02-22,3709.6715168588935
2018-02-23,3763.215236493922
2018-02-26,3783.6986174279687
2018-02-27,3758.9937186659004
2018-02-28,3715.504009412859
2018-03-01,3714.1454235736655
2018-03-02,3678.5094761913974
2018-03-05,3639.587226708802
2018-03-06,3695.220869376158
2018-03-07,3680.677055017588
2018-03-08,3714.2847201115283
2018-03-09,3743.4695023557974
2018-03-12,3803.34378546296
2018-03-13,3809.4310850617844
2018-03-14,3805.2503714641184
2018-03-15,3814.3343875343394
2018-03-16,3808.3690596121724
2018-03-19,3777.1282595440184
2018-03-20,3794.613975857536
2018-03-21,3780.861579448291
2018-03-22,3743.5129221447555
2018-03-23,3646.885056206665
2018-03-26,3686.0118220353693
2018-03-27,3711.2909940608547
2018-03-28,3642.998981477377
2018-03-29,3660.048558848256
2018-03-30,3667.5945253686373
2018-04-02,3669.6999833654177
2018-04-03,3669.707406714889
2018-04-04,3618.719397187389
2018-04-05,3644.5349419629097
2018-04-06,3641.2172950464837
2018-04-09,3671.2325622559174
2018-04-10,3713.399762067402
2018-04-11,3715.021337974951
2018-04-12,3704.4967930037897
2018-04-13,3695.6014891244786
2018-04-16,3675.5192226315085
2018-04-17,3658.5852159679052
2018-04-18,3679.073279455937
2018-04-19,3716.94831692349
2018-04-20,3668.084362699982
2018-04-23,3637.491775693908
2018-04-24,3632.679861433926
2018-04-25,3595.0804376556175
2018-04-26,3592.1619647855164
2018-04-27,3629.0284351049
2018-04-30,3669.7903948928374
2018-05-01,3672.0219696589584
2018-05-02,3649.062361003398
2018-05-03,3618.11732733414
2018-05-04,3600.4778801513808
2018-05-07,3620.4426799592056
2018-05-08,3639.6007482076952
2018-05-09,3635.8819532913585
2018-05-10,3661.5986031371895
2018-05-11,3687.503992452709
2018-05-14,3707.7541882626406
2018-05-15,3667.3251898518133
2018-05-16,3670.3909315556225
2018-05-17,3652.9450099996693
2018-05-18,3649.57465238103
2018-05-21,3647.4607316529728
2018-05-22,3649.532117478933
2018-05-23,3632.495602047067
2018-05-24,3643.390000467886
2018-05-25,3655.883017631551
2018-05-28,3676.4134498018393
2018-05-29,3643.989306477748
2018-05-30,3592.957940079002
2018-05-31,3629.5292323054964
2018-06-01,3655.2581941014396
2018-06-04,3699.829655736463
2018-06-05,3709.9622590420713
2018-06-06,3733.6616572756448
2018-06-07,3750.1255809412824
2018-06-08,3702.259650232528
2018-06-11,3714.601606211575
2018-06-12,3723.486372403254
2018-06-13,3705.7980695289302
2018-06-14,3670.9667427116824
2018-06-15,3644.365342939104
2018-06-18,3623.3849303681754
2018-06-19,3537.567457336077
2018-06-20,3559.5553781975996
2018-06-21,3517.7584205457274
2018-06-22,3531.4521100656584
2018-06-25,3476.6632443698404
2018-06-26,3462.8550021276224
2018-06-27,3408.9440903442746
2018-06-28,3381.1436464313542
2018-06-29,3447.917575084881
2018-07-02,3420.295824724743
2018-07-03,3400.2959085069183
2018-07-04,3388.585466217804
2018-07-05,3371.8207825002005
2018-07-06,3392.07720287661
2018-07-09,3443.755981924429
2018-07-10,3448.7471100127264
2018-07-11,3413.1777253817286
2018-07-12,3437.15609514205
2018-07-13,3457.515730312373
2018-07-16,3438.2271273525316
2018-07-17,3433.1876220998524
2018-07-18,3427.943535713221
2018-07-19,3404.842597559791
2018-07-20,3424.2265106888835
2018-07-23,3425.720340774294
2018-07-24,3451.586584656555
2018-07-25,3480.8493942375676
2018-07-26,3485.886204595327
2018-07-27,3491.3450611871353
2018-07-30,3475.6582618813636
2018-07-31,3468.6612116725037
2018-08-01,3469.84463032301
2018-08-02,3408.9436022745244
2018-08-03,3414.980884632033
2018-08-06,3415.093287392322
2018-08-07,3440.9623093782157
2018-08-08,3452.181589945211
2018-08-09,3467.559175885737
2018-08-10,3440.546178508942
2018-08-13,3371.036219922966
2018-08-14,3359.4034193453163
2018-08-15,3317.0242311502684
2018-08-16,3298.8179150143474
2018-08-17,3317.7904521723385
2018-08-20,3352.261980978137
2018-08-21,3390.1238858852935
2018-08-22,3403.1639582751513
2018-08-23,3400.76397299693
2018-08-24,3399.0222793350113
2018-08-27,3453.353754259617
2018-08-28,3466.0730751226215
2018-08-29,3471.2608405624896
2018-08-30,3453.1272212554754
2018-08-31,3439.7393459311998
2018-09-03,3413.3719632198427
2018-09-04,3409.9458984333837
2018-09-05,3346.8054154688234
2018-09-06,3325.8379528650057
2018-09-07,3330.620235763543
2018-09-10,3285.6192583312045
2018-09-11,3266.2451472109683
2018-09-12,3261.1643080429885
2018-09-13,3304.252338549257
2018-09-14,3348.7581106925836
2018-09-17,3298.315503402215
2018-09-18,3299.1213899550457
2018-09-19,3336.9320491657045
2018-09-20,3352.8352012612204
2018-09-21,3397.3739071112855
2018-09-24,3358.5032856099756
2018-09-25,3361.6920038581325
2018-09-26,3372.1389492627377
2018-09-27,3376.5638604521605
2018-09-28,3369.897705998284
2018-10-01,3366.9840325176124
2018-10-02,3308.405215335236
2018-10-03,3301.974686484417
2018-10-04,3227.83825160755
2018-10-05,3188.66676792657
2018-10-08,3147.3178654438893
2018-10-09,3137.001410976856
2018-10-10,3121.7453039039187
2018-10-11,2997.9510376771636
2018-10-12,3088.1307130566015
2018-10-15,3050.496900481709
2018-10-16,3077.147785785785
2018-10-17,3079.0587233914634
2018-10-18,3046.521353487788
2018-10-19,3051.1101501770113
2018-10-22,3089.4430420670237
2018-10-23,3014.300061807033
2018-10-24,2996.831159392891
2018-10-25,2967.068935060612
2018-10-26,2935.078062957711
2018-10-29,2919.7482426175347
2018-10-30,2927.1705573248087
2018-10-31,2994.850886829776
2018-11-01,3036.333001953309
2018-11-02,3133.4867507629706
2018-11-05,3094.7109515972543
2018-11-06,3103.162791605682
2018-11-07,3118.1996652384496
2018-11-08,3124.3349400654383
2018-11-09,3070.6832032411985
2018-11-12,3046.153032730988
2018-11-13,3057.604762612201
2018-11-14,3055.860508621959
2018-11-15,3101.71850626221
2018-11-16,3106.2523328542775
2018-11-19,3113.067420048683
2018-11-20,3069.0316159826384
2018-11-21,3075.280725058643
2018-11-22,3073.743763604844
2018-11-23,3058.583364554865
2018-11-26,3099.0903284240794
2018-11-27,3106.9417843933247
2018-11-28,3139.8985172247085
2018-11-29,3147.7146691861453
2018-11-30,3154.0152564977
2018-12-03,3223.502564012814
2018-12-04,3215.7148428110886
2018-12-05,3172.57902669184
2018-12-06,3096.943922334486
2018-12-07,3098.164860002003
2018-12-10,3051.4409603441336
2018-12-11,3052.585786545024
2018-12-12,3095.6693423072034
2018-12-13,3123.86307836131
2018-12-14,3078.8971495116343
2018-12-17,3069.2730648693623
2018-12-18,3047.8753038180485
2018-12-19,3061.845477754301
2018-12-20,3036.4288899329063
2018-12-21,3031.47751775489
2018-12-24,3015.562137701048
2018-12-25,3006.7290737047797
2018-12-26,3008.1540545608063
2018-12-27,3024.697355912852
2018-12-28,3047.1132287146265
2018-12-31,3059.4476508518355
2019-01-01,3060.7635812629514
2019-01-02,3007.816208809387
2019-01-03,2973.021098879788
2019-01-04,3011.1834818397247
2019-01-07,3059.054287909073
2019-01-08,3048.8113315553765
2019-01-09,3104.1695706513133
2019-01-10,3115.9785396574653
2019-01-11,3126.911931007716
2019-01-14,3089.381858550603
2019-01-15,3139.2634539810033
2019-01-16,3149.6103973373743
2019-01-17,3149.0794998396727
2019-01-18,3174.937670401409
2019-01-21,3180.178975160523
2019-01-22,3153.580298135294
2019-01-23,3153.3925145010912
2019-01-24,3175.350992401783
2019-01-25,3221.4730250188927
2019-01-28,3219.885354657679
2019-01-29,3214.058322752857
2019-01-30,3239.01194407883
2019-01-31,3268.9899552852835
2019-02-01,3274.6397548138875
2019-02-04,3269.1239161449007
2019-02-05,3278.111061431794
2019-02-06,3283.0581115581967
2019-02-07,3274.583600353184
2019-02-08,3255.0857799455807
2019-02-11,3263.4550737164473
2019-02-12,3275.8989098725865
2019-02-13,3292.402010471653
2019-02-14,3287.7504707422
2019-02-15,3242.220401710707
2019-02-18,3269.9635892604842
2019-02-19,3265.6366559716325
2019-02-20,3308.6758430471987
2019-02-21,3319.1472079962887
2019-02-22,3339.9015345359558
2019-02-25,3375.832855904404
2019-02-26,3365.9852028997416
2019-02-27,3357.0747765511464
2019-02-28,3328.503547219591
2019-03-01,3344.8236165628473
2019-03-04,3356.2380745534297
2019-03-05,3367.0886362409
2019-03-06,3370.411622607921
2019-03-07,3341.0244253791684
2019-03-08,3284.1146497585096
2019-03-11,3316.5074719353233
2019-03-12,3353.2749147090526
2019-03-13,3347.0011522408563
2019-03-14,3341.6836304119547
2019-03-15,3366.244913915446
2019-03-18,3404.7548850694066
2019-03-19,3406.6181210354166
2019-03-20,3403.458433774202
2019-03-21,3409.2782388921387
2019-03-22,3401.971761811072
2019-03-25,3345.774857077982
2019-03-26,3356.237126960435
2019-03-27,3356.8661659906757
2019-03-28,3355.344307627193
2019-03-29,3392.516033427805
2019-04-01,3423.695221414628
2019-04-02,3433.7912356486763
2019-04-03,3460.4351725226525
2019-04-04,3456.744065511216
2019-04-05,3466.2015564907565
2019-04-08,3473.549895807555
2019-04-09,3492.535770819312
2019-04-10,3494.636751426531
2019-04-11,3471.935191700258
2019-04-12,3483.587819059776
2019-04-15,3481.050433900502
2019-04-16,3501.3362879581923
2019-04-17,3511.163817718408
2019-04-18,3492.9562114131422
2019-04-19,3494.4718078669293
2019-04-22,3478.864122186873
2019-04-23,3481.4098480904536
2019-04-24,3469.594417182
2019-04-25,3436.6809762181383
2019-04-26,3432.8197877705975
2019-04-29,3454.2048604734177
2019-04-30,3444.611373745599
2019-05-01,3446.8883202232973
2019-05-02,3454.8578249771126
2019-05-03,3458.9316510329377
2019-05-06,3389.131277511242
2019-05-07,3381.9036894417764
2019-05-08,3349.003804385239
2019-05-09,3277.471071108246
2019-05-10,3292.780316046792
2019-05-13,3240.0012201385343
2019-05-14,3223.3372937582526
2019-05-15,3236.5436616667157
2019-05-16,3219.2943847642946
2019-05-17,3171.8379564746288
2019-05-20,3163.5576258755545
2019-05-21,3171.143342566034
2019-05-22,3165.382963077162
2019-05-23,3127.2757960336844
2019-05-24,3136.791627642156
2019-05-27,3144.475277682288
2019-05-28,3148.688715861948
2019-05-29,3125.0765863150655
2019-05-30,3142.8677170973074
2019-05-31,3154.006840176717
2019-06-03,3184.9905911173855
2019-06-04,3175.4916548994192
2019-06-05,3180.80781284331
2019-06-06,3169.459172386799
2019-06-07,3174.1045558129495
2019-06-10,3223.0682471697073
2019-06-11,3253.4892863846244
2019-06-12,3233.0273304030407
2019-06-13,3223.1666481299676
2019-06-14,3199.9084540878785
2019-06-17,3186.68926096169
2019-06-18,3214.917596733201
2019-06-19,3273.3435801444352
2019-06-20,3321.9679501187047
2019-06-21,3315.546238987635
2019-06-24,3323.3021433116473
2019-06-25,3304.220800196554
2019-06-26,3312.8323022515888
2019-06-27,3344.6667461851025
2019-06-28,3340.4604740879968
2019-07-01,3369.2418452378497
2019-07-02,3381.3681868140575
2019-07-03,3358.269225959084
2019-07-04,3368.9340358667487
2019-07-05,3356.9541525328264
2019-07-08,3294.1642131028884
2019-07-09,3286.365658584556
2019-07-10,3298.4082447795954
2019-07-11,3325.379698807566
2019-07-12,3317.2218059840825
2019-07-15,3339.512228933595
2019-07-16,3350.312362222191
2019-07-17,3335.2434912325475
2019-07-18,3317.1253591221885
2019-07-19,3343.3586589368183
2019-07-22,3329.2693504325644
2019-07-23,3340.5451791954497
2019-07-24,3337.883997307544
2019-07-25,3345.0637308129576
2019-07-26,3327.326770448825
2019-07-29,3306.3478839440345
2019-07-30,3300.2569200042553
2019-07-31,3281.1143662971676
2019-08-01,3245.6965732046174
2019-08-02,3180.24554446344
2019-08-05,3080.868199942803
2019-08-06,3071.808232573038
2019-08-07,3070.8471943159248
2019-08-08,3108.9941336332695
2019-08-09,3101.8684216525476
2019-08-12,3098.3588985636306
2019-08-13,3059.8277985231584
2019-08-14,3081.433831786871
2019-08-15,3079.1981690696443
2019-08-16,3102.321112514669
2019-08-19,3140.082117815449
2019-08-20,3145.338180353664
2019-08-21,3147.8525582376515
2019-08-22,3123.7029796415186
2019-08-23,3125.0428364024124
2019-08-26,3086.498241723457
2019-08-27,3102.830738265307
2019-08-28,3104.854775053084
2019-08-29,3112.7850551310307
2019-08-30,3156.376709203618
2019-09-02,3161.3868585167015
2019-09-03,3120.7136858279705
2019-09-04,3170.613933571305
2019-09-05,3211.906690340511
2019-09-06,3225.768949173548
2019-09-09,3238.3588644631104
2019-09-10,3231.6433166611496
2019-09-11,3259.7334686021063
2019-09-12,3274.7241965399703
2019-09-13,3290.6842701721575
2019-09-16,3286.3729372310863
2019-09-17,3260.222169088025
2019-09-18,3271.4591849151216
2019-09-19,3256.8772976732084
2019-09-20,3284.84232135689
2019-09-23,3268.2282806454145
2019-09-24,3255.6932756878045
2019-09-25,3233.5754126140955
2019-09-26,3242.9356037182984
2019-09-27,3212.668677726482
2019-09-30,3220.0766612756047
2019-10-01,3216.9891852066507
2019-10-02,3193.8408179541334
2019-10-03,3199.7210848295053
2019-10-04,3201.551513573168
2019-10-07,3198.9387755946636
2019-10-08,3209.4092875738343
2019-10-09,3204.480037490341
2019-10-10,3207.2322028942544
2019-10-11,3251.125010246821
2019-10-14,3281.9994645872184
2019-10-15,3289.8361090276303
2019-10-16,3305.1944122353552
2019-10-17,3316.1113066045964
2019-10-18,3302.736872050026
2019-10-21,3316.0452797959874
2019-10-22,3323.4827301240343
2019-10-23,3311.2110744338147
2019-10-24,3329.9472476914207
2019-10-25,3325.3894347909113
2019-10-28,3349.2316084876757
2019-10-29,3356.5241943293036
2019-10-30,3352.1547372087903
2019-10-31,3362.6224800379987
2019-11-01,3378.1128345329066
2019-11-04,3435.3166588525846
2019-11-05,3460.7960907941474
2019-11-06,3455.8843265316495
2019-11-07,3468.0992770066828
2019-11-08,3450.072523138615
2019-11-11,3401.226918977724
2019-11-12,3425.1548543008334
2019-11-13,3383.0220013835606
2019-11-14,3373.0828577821617
2019-11-15,3391.8160001777214
2019-11-18,3409.3765375912094
2019-11-19,3427.7084969728694
2019-11-20,3403.870188015296
2019-11-21,3370.5346880091115
2019-11-22,3381.2660230844717
2019-11-25,3411.6494308939255
2019-11-26,3411.505043023291
2019-11-27,3431.17443131
2019-11-28,3422.285272896397
2019-11-29,3376.3096487473504
2019-12-02,3378.2819236049063
2019-12-03,3369.5889583201415
2019-12-04,3351.8250865771292
2019-12-05,3377.781285453611
2019-12-06,3394.981391074863
2019-12-09,3398.9981325811245
2019-12-10,3395.8770644236542
2019-12-11,3420.829135511543
2019-12-12,3461.43110310221
2019-12-13,3519.455160997704
2019-12-16,3517.3875788816204
2019-12-17,3568.5624821125757
2019-12-18,3580.5259823216993
2019-12-19,3571.6317573957276
2019-12-20,3576.849901175128
2019-12-23,3587.420069805988
2019-12-24,3575.5579256511664
2019-12-25,3577.9742435423723
2019-12-26,3585.181901369682
2019-12-27,3618.7049947834857
2019-12-30,3618.891147731503
2019-12-31,3605.876629906526
2020-01-01,3606.755571852944
2020-01-02,3646.1723136532078
2020-01-03,3631.899164625349
2020-01-06,3589.3011921123652
2020-01-07,3611.6637951207704
2020-01-08,3586.6603868707975
2020-01-09,3659.862966784987
2020-01-10,3676.292237152582
2020-01-13,3722.751980213368
2020-01-14,3722.3331345705537
2020-01-15,3707.2754489065055
2020-01-16,3714.5068439597285
2020-01-17,3731.9165975920905
2020-01-20,3723.635932849195
2020-01-21,3659.57306876327
2020-01-22,3683.6638961985363
2020-01-23,3645.7228177323973
2020-01-24,3639.14774935906
2020-01-27,3612.800849659086
2020-01-28,3592.781398484659
2020-01-29,3571.9886132296847
2020-01-30,3468.7938966940087
2020-01-31,3442.3104413731157
2020-02-03,3432.383772874056
2020-02-04,3519.193183472812
2020-02-05,3532.7817712096453
2020-02-06,3599.8495951424734
2020-02-07,3568.930269200533
2020-02-10,3557.484724432458
2020-02-11,3593.6891969146486
2020-02-12,3630.0090538192226
2020-02-13,3621.1768597423793
2020-02-14,3623.605413211069
2020-02-17,3626.584348461498
2020-02-18,3583.2743826952615
2020-02-19,3609.295881383715
2020-02-20,3586.237977464358
2020-02-21,3541.28001466409
2020-02-24,3442.691577630266
2020-02-25,3462.168731700703
2020-02-26,3425.823163094985
2020-02-27,3411.020214999163
2020-02-28,3334.244515921754
2020-03-02,3368.190011892739
2020-03-03,3389.80226345951
2020-03-04,3430.773932663033
2020-03-05,3470.252012124598
2020-03-06,3382.6798642894087
2020-03-09,3217.58008270517
2020-03-10,3263.148510054275
2020-03-11,3218.3344907453143
2020-03-12,3040.6645744707457
2020-03-13,3024.229084637072
2020-03-16,2852.2754873283848
2020-03-17,2816.4668184804127
2020-03-18,2707.8647885491096
2020-03-19,2592.9502869963944
2020-03-20,2748.595766149614
2020-03-23,2590.065233983633
2020-03-24,2729.250335293213
2020-03-25,2846.582310017212
2020-03-26,2881.798304234927
2020-03-27,2890.924880882655
2020-03-30,2852.5680536151185
2020-03-31,2913.68710635939
2020-04-01,2842.159377834582
2020-04-02,2872.8622128316806
2020-04-03,2855.569045888353
2020-04-06,2921.6344595745545
2020-04-07,3004.0873542167415
2020-04-08,2981.501918680166
2020-04-09,3019.907042487977
2020-04-10,3025.449945035988
2020-04-13,3017.6413862521567
2020-04-14,3060.780205895398
2020-04-15,3061.5319774497293
2020-04-16,3054.5331756488504
2020-04-17,3120.053409492915
2020-04-20,3118.409865415843
2020-04-21,3046.38147057106
2020-04-22,3077.499155960885
2020-04-23,3088.43201066411
2020-04-24,3054.578136632932
2020-04-27,3109.8949697473063
2020-04-28,3123.2847495458013
2020-04-29,3167.22804718095
2020-04-30,3198.872898374762
2020-05-01,3179.31888440167
2020-05-04,3073.2719582373925
2020-05-05,3091.899386633635
2020-05-06,3117.1676387231864
2020-05-07,3116.4373032656704
2020-05-08,3161.301518444681
2020-05-11,3188.470241284535
2020-05-12,3157.3260615131244
2020-05-13,3172.8498509939614
2020-05-14,3140.9000960063004
2020-05-15,3143.984089609353
2020-05-18,3154.1828017869525
2020-05-19,3204.750221840614
2020-05-20,3217.9517334826514
2020-05-21,3210.9645420648108
2020-05-22,3113.12575992092
2020-05-25,3128.3999222322814
2020-05-26,3179.048546213915
2020-05-27,3179.2744105698252
2020-05-28,3166.671466846171
2020-05-29,3199.512645292327
2020-06-01,3271.682369169604
2020-06-02,3313.4361045864666
2020-06-03,3376.555106334676
2020-06-04,3389.4818821006593
2020-06-05,3431.5027846953603
2020-06-08,3439.9550199661176
2020-06-09,3449.593731598084
2020-06-10,3479.7644342041704
2020-06-11,3417.615502934791
2020-06-12,3395.7810555940664
2020-06-15,3322.9423797611753
2020-06-16,3417.009239174983
2020-06-17,3428.7810376771727
2020-06-18,3442.523074977223
2020-06-19,3460.5764574466843
2020-06-22,3456.1701849609626
2020-06-23,3503.9375948338047
2020-06-24,3505.817494837693
2020-06-25,3483.235716829972
2020-06-26,3476.780223735334
2020-06-29,3448.029234550201
2020-06-30,3462.6797502091586
2020-07-01,3474.586976249316
2020-07-02,3563.4076404446605
2020-07-03,3605.005123997222
2020-07-06,3706.1691650476846
2020-07-07,3679.5376483236223
2020-07-08,3749.2157729416795
2020-07-09,3790.4904540585935
2020-07-10,3744.2503270461843
2020-07-13,3754.848591964572
2020-07-14,3711.6307036236212
2020-07-15,3727.915329209749
2020-07-16,3653.1976617113646
2020-07-17,3688.8883296580416
2020-07-20,3721.6123604370364
2020-07-21,3798.0547398724584
2020-07-22,3758.023760593303
2020-07-23,3771.0198508330973
2020-07-24,3705.876153668859
2020-07-27,3738.594878176061
2020-07-28,3780.213059820887
2020-07-29,3792.889363160951
2020-07-30,3794.081528907961
2020-07-31,3790.5432078965664
2020-08-03,3793.657274505801
2020-08-04,3852.4098597482525
2020-08-05,3894.2839325556674
2020-08-06,3918.202521513867
2020-08-07,3859.7619376316557
2020-08-10,3845.8123203613904
2020-08-11,3861.0266236672232
2020-08-12,3867.6242327995437
2020-08-13,3875.947337374614
2020-08-14,3858.847855959689
2020-08-17,3892.5774943918686
2020-08-18,3903.6345574312
2020-08-19,3888.2398852730453
2020-08-20,3819.8200900022225
2020-08-21,3867.589044180834
2020-08-24,3928.339556653427
2020-08-25,3960.101212098858
2020-08-26,3982.1747253759017
2020-08-27,3977.2620313502134
2020-08-28,3981.2214696710666
2020-08-31,3918.229943800918
2020-09-01,3977.213724370688
2020-09-02,3983.8714412016416
2020-09-03,3947.5217883985288
2020-09-04,3909.0651618778998
2020-09-07,3891.718177739856
2020-09-08,3873.924520263157
2020-09-09,3850.660200907076
2020-09-10,3851.8414825078635
2020-09-11,3877.025080976217
2020-09-14,3925.21979385829
2020-09-15,3956.2776575446233
2020-09-16,3976.1739489811034
2020-09-17,3938.187519666153
2020-09-18,3956.6120678647217
2020-09-21,3912.5728420877535
2020-09-22,3870.355423572405
2020-09-23,3861.128884798472
2020-09-24,3769.033664875454
2020-09-25,3779.303204118062
2020-09-28,3830.7111697100413
2020-09-29,3831.9957120624163
2020-09-30,3876.722773044505
2020-10-01,3887.5730393328654
2020-10-02,3878.139226127012
2020-10-05,3911.5499990678836
2020-10-06,3956.2242135612
2020-10-07,3988.8452974541947
2020-10-08,4020.227330823413
2020-10-09,4028.446330279751
2020-10-12,4086.675628849565
2020-10-13,4087.485339062369
2020-10-14,4077.4510389780385
2020-10-15,4024.929060138249
2020-10-16,4038.6778539486327
