Date,EM EASTERN EUROPE IMI
1997-04-08,237.36518601518264
1997-04-09,239.5907960785309
1997-04-10,239.57321724474053
1997-04-11,238.14716595371672
1997-04-14,233.9578862908778
1997-04-15,232.04835950851657
1997-04-16,236.6372184995685
1997-04-17,237.4428660983361
1997-04-18,236.23301388517083
1997-04-21,237.46922007400732
1997-04-22,235.8531200132999
1997-04-23,237.128723248667
1997-04-24,235.7941304365524
1997-04-25,233.56929998936397
1997-04-28,230.88137914028965
1997-04-29,232.08647482830426
1997-04-30,231.68763300770934
1997-05-01,232.57418786921966
1997-05-02,231.57100533533028
1997-05-05,229.66071428190358
1997-05-06,228.04031204684443
1997-05-07,228.20788484275786
1997-05-08,228.53029868560122
1997-05-09,228.9716234478385
1997-05-12,229.3058737312852
1997-05-13,230.54142729274815
1997-05-14,229.29610571360138
1997-05-15,229.21283427343127
1997-05-16,229.86267511691082
1997-05-19,228.31523882678312
1997-05-20,227.55938242179877
1997-05-21,222.46594466205002
1997-05-22,219.60869554588908
1997-05-23,225.5880681053717
1997-05-26,222.53300357381755
1997-05-27,216.2432466918401
1997-05-28,218.51182755255795
1997-05-29,218.4816495455465
1997-05-30,217.05508370096612
1997-06-02,216.7798285642222
1997-06-03,218.21186357391713
1997-06-04,218.42783530714382
1997-06-05,216.3959295449783
1997-06-06,217.8093076928397
1997-06-09,222.23762218356958
1997-06-10,223.58075665819024
1997-06-11,224.14386931713312
1997-06-12,223.8153376695839
1997-06-13,222.54653392966927
1997-06-16,223.25029652659015
1997-06-17,222.56951009007173
1997-06-18,223.9175715707186
1997-06-19,224.66670539593025
1997-06-20,224.24038042284081
1997-06-23,223.50001992902267
1997-06-24,223.04478503689788
1997-06-25,224.82731416039294
1997-06-26,221.40155478656337
1997-06-27,219.5767289040242
1997-06-30,218.19658056323217
1997-07-01,219.71916203263015
1997-07-02,220.17684206605364
1997-07-03,223.08784833383
1997-07-04,227.4805227082308
1997-07-07,228.8377237489163
1997-07-08,226.73172855143804
1997-07-09,227.12654050849346
1997-07-10,224.79992031986131
1997-07-11,220.42956152915073
1997-07-14,216.75666030098324
1997-07-15,214.7864299263887
1997-07-16,215.4839087576801
1997-07-17,216.20953136582358
1997-07-18,215.74629585507208
1997-07-21,214.0414968625632
1997-07-22,213.92299009802957
1997-07-23,215.17021422594232
1997-07-24,214.83099404791264
1997-07-25,215.6515427798403
1997-07-28,213.8772234686392
1997-07-29,216.10103402807366
1997-07-30,217.69651051089372
1997-07-31,218.45432654763877
1997-08-01,217.2653521831052
1997-08-04,218.80330064802678
1997-08-05,220.75493005237965
1997-08-06,226.2463538135101
1997-08-07,228.93368386263722
1997-08-08,233.54469344233047
1997-08-11,233.19750080867684
1997-08-12,233.62943656233557
1997-08-13,236.17781111240677
1997-08-14,232.25178851209947
1997-08-15,233.17591156508394
1997-08-18,228.47624622647177
1997-08-19,229.12984854626583
1997-08-20,228.5047053240362
1997-08-21,231.35655142015045
1997-08-22,233.25413891223906
1997-08-25,233.96787794942085
1997-08-26,235.5624704343319
1997-08-27,234.08437965165132
1997-08-28,235.31977697897761
1997-08-29,230.92412389421324
1997-09-01,226.94853014999353
1997-09-02,227.00976356889086
1997-09-03,233.2639465512388
1997-09-04,231.2913467751165
1997-09-05,232.31272039973013
1997-09-08,232.88964388397685
1997-09-09,234.6636604398924
1997-09-10,237.43479699912683
1997-09-11,236.89867573671248
1997-09-12,238.60951258505216
1997-09-15,239.5649777720991
1997-09-16,240.19197155290345
1997-09-17,242.1317953009572
1997-09-18,240.14685240469493
1997-09-19,241.2547273811471
1997-09-22,240.24386059065762
1997-09-23,238.9119151498978
1997-09-24,240.08634413868185
1997-09-25,238.95387027782706
1997-09-26,238.38033105318212
1997-09-29,239.38913734755877
1997-09-30,239.1952429116811
1997-10-01,237.97495821692112
1997-10-02,238.9448755667944
1997-10-03,239.68227797917015
1997-10-06,237.80570888666153
1997-10-07,239.22474539528307
1997-10-08,239.76067415696116
1997-10-09,242.15048135237876
1997-10-10,241.2682126678181
1997-10-13,242.04556525880963
1997-10-14,245.31507873126395
1997-10-15,248.46895993532195
1997-10-16,248.27037579012804
1997-10-17,243.3862120905792
1997-10-20,243.5387112518975
1997-10-21,241.52795402536253
1997-10-22,243.87816395858133
1997-10-23,241.18988906607296
1997-10-24,236.27950062840975
1997-10-27,230.43608393686182
1997-10-28,214.47106345176124
1997-10-29,223.31147782562275
1997-10-30,216.00615445507177
1997-10-31,216.74555127959826
1997-11-03,221.41071793768378
1997-11-04,224.44980414329058
1997-11-05,225.071527555562
1997-11-06,226.2763692906087
1997-11-07,222.40756532332398
1997-11-10,219.29288384568721
1997-11-11,216.67545716454424
1997-11-12,208.88923515321318
1997-11-13,198.01194868500562
1997-11-14,200.78803943392018
1997-11-17,206.35546797424703
1997-11-18,207.5857212790947
1997-11-19,203.24603339590897
1997-11-20,205.3426406564935
1997-11-21,208.18162525471496
1997-11-24,204.12020138521552
1997-11-25,201.08075610582728
1997-11-26,200.32317416943474
1997-11-27,199.59818200062412
1997-11-28,199.8343505499082
1997-12-01,193.5457233609951
1997-12-02,196.37338363149385
1997-12-03,201.39551640001542
1997-12-04,212.64704918761603
1997-12-05,215.31397600830934
1997-12-08,224.1031574509512
1997-12-09,221.98200262088912
1997-12-10,214.00471068676555
1997-12-11,206.2008461647096
1997-12-12,206.51906287364437
1997-12-15,216.83722324255322
1997-12-16,220.2805308844282
1997-12-17,223.17455536508285
1997-12-18,222.5202688957447
1997-12-19,212.40171833137546
1997-12-22,217.5100987031782
1997-12-23,218.65260765140414
1997-12-24,220.50419232357922
1997-12-25,220.50419232357922
1997-12-26,223.77279728436926
1997-12-29,229.35290270713332
1997-12-30,233.45048541980856
1997-12-31,233.74631522431508
1998-01-01,233.74631522431508
1998-01-02,233.4126046336134
1998-01-05,237.75268329462764
1998-01-06,234.49061317778737
1998-01-07,234.6702029862157
1998-01-08,222.97255232414363
1998-01-09,217.38733679933858
1998-01-12,193.1396079067728
1998-01-13,204.33135053810642
1998-01-14,203.1505052010637
1998-01-15,198.71859546183128
1998-01-16,202.31458499324273
1998-01-19,205.64043959368402
1998-01-20,205.06037574123565
1998-01-21,198.96429882611244
1998-01-22,192.2246431234668
1998-01-23,187.20385082183606
1998-01-26,182.2442355999737
1998-01-27,183.76033410689328
1998-01-28,179.57991623209296
1998-01-29,175.39597801446064
1998-01-30,181.2466775592082
1998-02-02,191.98606047024776
1998-02-03,188.4813871032996
1998-02-04,184.92147738513336
1998-02-05,193.4217937521759
1998-02-06,197.05336233263435
1998-02-09,199.36083469344638
1998-02-10,198.59391390603056
1998-02-11,201.61749646873565
1998-02-12,196.69229129256982
1998-02-13,196.15179282314477
1998-02-16,196.74831452574
1998-02-17,199.79602422985104
1998-02-18,197.01212364902858
1998-02-19,199.15829474481606
1998-02-20,199.0682364994386
1998-02-23,203.1585235607407
1998-02-24,201.80691516156438
1998-02-25,202.20861488201658
1998-02-26,203.78678004813972
1998-02-27,204.66172760737425
1998-03-02,210.8772881401569
1998-03-03,208.99314894769398
1998-03-04,213.79566130357728
1998-03-05,208.70762960958467
1998-03-06,213.9024418016878
1998-03-09,215.2151429710019
1998-03-10,221.37668599360265
1998-03-11,222.58296017771752
1998-03-12,219.6964976628807
1998-03-13,220.24979941964034
1998-03-16,219.83623372576204
1998-03-17,215.00260859192912
1998-03-18,210.7866701778487
1998-03-19,215.01850224317624
1998-03-20,218.11251137980517
1998-03-23,221.03456360481627
1998-03-24,221.66491484085157
1998-03-25,221.07968648622844
1998-03-26,218.24718484672098
1998-03-27,219.5717504769998
1998-03-30,215.4414218285161
1998-03-31,212.93574714354668
1998-04-01,212.653305442944
1998-04-02,213.02595447884994
1998-04-03,209.43302983201497
1998-04-06,209.44397382872813
1998-04-07,209.46206359443192
1998-04-08,208.80099353600676
1998-04-09,206.1603218128726
1998-04-10,207.7148365707216
1998-04-13,207.60410748421478
1998-04-14,208.9820513077767
1998-04-15,210.53738279268836
1998-04-16,212.1206740708826
1998-04-17,209.03055585802903
1998-04-20,210.12978589295435
1998-04-21,209.9520446546342
1998-04-22,213.15216421513634
1998-04-23,214.49769950797918
1998-04-24,215.4354966656465
1998-04-27,209.20010265514458
1998-04-28,206.64706805538677
1998-04-29,207.78147164855528
1998-04-30,211.18581910916757
1998-05-01,211.60797659010242
1998-05-04,213.061852907516
1998-05-05,213.54875029996387
1998-05-06,211.1371039465901
1998-05-07,207.79840267420815
1998-05-08,208.1395080564909
1998-05-11,207.36464326017062
1998-05-12,200.00763607333195
1998-05-13,194.2473781670175
1998-05-14,187.78739772511105
1998-05-15,187.51611024272867
1998-05-18,173.3098948011632
1998-05-19,176.71768945097168
1998-05-20,177.19933488959092
1998-05-21,178.27132453689086
1998-05-22,174.76979954803494
1998-05-25,166.49417956578984
1998-05-26,163.77389401837993
1998-05-27,153.47892807180335
1998-05-28,156.99549608085846
1998-05-29,154.76825050684684
1998-06-01,145.01242370630658
1998-06-02,154.47065288402797
1998-06-03,163.8048513352048
1998-06-04,165.08768518507736
1998-06-05,165.13171477960552
1998-06-08,164.95903820055503
1998-06-09,160.0634408358617
1998-06-10,154.28564308095613
1998-06-11,151.01289299104573
1998-06-12,150.74065105129546
1998-06-15,141.67812986380167
1998-06-16,144.3460421424525
1998-06-17,151.53524833018915
1998-06-18,150.6177091211235
1998-06-19,148.6595674325625
1998-06-22,148.12509614331861
1998-06-23,151.30286978583968
1998-06-24,153.0549110942287
1998-06-25,151.72784729541564
1998-06-26,146.4110646641656
1998-06-29,142.18642855900856
1998-06-30,142.86289542766903
1998-07-01,141.7090015181144
1998-07-02,141.6849983322811
1998-07-03,146.3625339994957
1998-07-06,144.26870660204074
1998-07-07,141.123269351997
1998-07-08,138.87101902693897
1998-07-09,138.45714436953875
1998-07-10,141.99226429887176
1998-07-13,149.56882683565465
1998-07-14,162.9683172692486
1998-07-15,165.17712611220762
1998-07-16,160.750471479242
1998-07-17,167.6494255131208
1998-07-20,168.08538962831747
1998-07-21,165.20842779604703
1998-07-22,159.1688668080872
1998-07-23,154.4020035387542
1998-07-24,153.09428152485523
1998-07-27,146.76219207505864
1998-07-28,148.3513594591117
1998-07-29,148.41253754883567
1998-07-30,151.87759038401651
1998-07-31,150.68589023357276
1998-08-03,146.4308877608774
1998-08-04,146.2333701298255
1998-08-05,142.8705859007234
1998-08-06,140.87625695002362
1998-08-07,139.30921886741203
1998-08-10,133.6900052995628
1998-08-11,124.81239214448739
1998-08-12,123.65330077167434
1998-08-13,117.63431878092389
1998-08-14,123.54752169986209
1998-08-17,119.61891825488583
1998-08-18,116.42424927092897
1998-08-19,113.68535664969122
1998-08-20,110.50991235049375
1998-08-21,106.96154818498414
1998-08-24,107.44382352049826
1998-08-25,108.16391182239268
1998-08-26,99.72999826247896
1998-08-27,88.12160623220424
1998-08-28,86.00843260715496
1998-08-31,85.76594561901447
1998-09-01,85.43545601932594
1998-09-02,88.827676993074
1998-09-03,85.94563015348614
1998-09-04,86.27021055092129
1998-09-07,88.46172983570607
1998-09-08,90.67597231287418
1998-09-09,89.88110270000621
1998-09-10,89.47790401290105
1998-09-11,85.23150445393335
1998-09-14,87.8999265040595
1998-09-15,86.0081079427441
1998-09-16,84.85003789885886
1998-09-17,80.25743634993147
1998-09-18,79.1172016614335
1998-09-21,73.64550056073973
1998-09-22,77.77359831361228
1998-09-23,79.55729457868334
1998-09-24,83.74199863315555
1998-09-25,81.23311924211322
1998-09-28,82.71109251894302
1998-09-29,82.16166557165174
1998-09-30,78.6798755149655
1998-10-01,71.57266332300671
1998-10-02,68.99961286523198
1998-10-05,68.85836098424191
1998-10-06,69.19693513777958
1998-10-07,71.34419310177384
1998-10-08,68.96939505227986
1998-10-09,69.65690654996405
1998-10-12,72.54154976604677
1998-10-13,75.15932156869425
1998-10-14,77.96971391994245
1998-10-15,81.92175682687562
1998-10-16,84.8385978837448
1998-10-19,84.24243787088191
1998-10-20,85.72699191768369
1998-10-21,87.92006652401204
1998-10-22,88.71499531210506
1998-10-23,87.46896972676846
1998-10-26,89.24173283264511
1998-10-27,88.91200780271917
1998-10-28,85.90667879622791
1998-10-29,87.41905504965335
1998-10-30,89.88987117997429
1998-11-02,94.97447947085747
1998-11-03,95.27856635503383
1998-11-04,96.29983445521172
1998-11-05,95.85589740867675
1998-11-06,96.84425552695787
1998-11-09,96.00774115888753
1998-11-10,93.83195659409176
1998-11-11,92.87507763959066
1998-11-12,91.11555096441778
1998-11-13,90.9362860571634
1998-11-16,93.85028859241949
1998-11-17,93.47460627055597
1998-11-18,92.64968566520444
1998-11-19,92.74004023498252
1998-11-20,94.9419106209427
1998-11-23,98.8863406649626
1998-11-24,97.9834908853217
1998-11-25,96.537652581255
1998-11-26,97.86402854578871
1998-11-27,96.83446213270808
1998-11-30,95.97544876100459
1998-12-01,92.15113220014246
1998-12-02,91.87960130433476
1998-12-03,90.43367356723778
1998-12-04,90.65741622843805
1998-12-07,92.18261113384632
1998-12-08,91.00981911315479
1998-12-09,91.1986269592549
1998-12-10,93.093646903799
1998-12-11,91.39711288524117
1998-12-14,91.23092585491574
1998-12-15,90.97097224373925
1998-12-16,92.40796122864114
1998-12-17,91.77777412702477
1998-12-18,91.42129215008617
1998-12-21,92.85410453097941
1998-12-22,93.7679668082969
1998-12-23,94.79673251300636
1998-12-24,94.66201829471714
1998-12-25,94.52874192033887
1998-12-28,95.27309326120213
1998-12-29,95.67084395713977
1998-12-30,94.81336655545391
1998-12-31,94.34333208545695
1999-01-01,94.34333208545695
1999-01-04,96.40076267573194
1999-01-05,98.43225438862434
1999-01-06,100.24921636954166
1999-01-07,103.99126020480904
1999-01-08,104.28403806774757
1999-01-11,103.76705724686889
1999-01-12,101.80258254411214
1999-01-13,94.46077007411772
1999-01-14,93.37876076113685
1999-01-15,90.65756064185236
1999-01-18,96.48955706870805
1999-01-19,98.12628928053115
1999-01-20,100.30738043397933
1999-01-21,101.64939249067568
1999-01-22,97.24112850828023
1999-01-25,95.97051101483062
1999-01-26,98.92843147043462
1999-01-27,99.52762787839895
1999-01-28,98.10000042579333
1999-01-29,99.69012778582217
1999-02-01,99.33139695979563
1999-02-02,98.09323403721848
1999-02-03,97.8947201459694
1999-02-04,99.53658629208773
1999-02-05,97.32124612647726
1999-02-08,96.27546933220343
1999-02-09,96.49454377597188
1999-02-10,97.15005292914884
1999-02-11,99.11213605915387
1999-02-12,99.46914292009848
1999-02-15,97.10083615094413
1999-02-16,97.88328123190892
1999-02-17,97.14059769153832
1999-02-18,96.43542277705545
1999-02-19,95.48937637961878
1999-02-22,95.57338374385651
1999-02-23,93.5220494236061
1999-02-24,93.37954713966683
1999-02-25,90.61563119653637
1999-02-26,89.82450950832302
1999-03-01,92.0818345382936
1999-03-02,92.13641809484491
1999-03-03,90.77254097790536
1999-03-04,88.82909932041642
1999-03-05,90.34605084112557
1999-03-08,93.13882653112356
1999-03-09,95.2017271766801
1999-03-10,96.35412498058525
1999-03-11,97.95399676696805
1999-03-12,99.46177903960624
1999-03-15,99.14636503971177
1999-03-16,100.03474595270806
1999-03-17,101.08380892261579
1999-03-18,100.60224802791969
1999-03-19,102.01881149632624
1999-03-22,99.99238167262492
1999-03-23,98.30133654452584
1999-03-24,93.67769003154648
1999-03-25,97.04741549842296
1999-03-26,95.86971641209193
1999-03-29,95.52114192530611
1999-03-30,97.00330837748623
1999-03-31,97.19455720759021
1999-04-01,96.95889259626304
1999-04-02,97.73247532807335
1999-04-05,97.49173028430245
1999-04-06,97.45337010294347
1999-04-07,97.92630740677284
1999-04-08,98.09413369510204
1999-04-09,97.10582554847367
1999-04-12,96.84446978654518
1999-04-13,96.9593905086544
1999-04-14,98.80387552088307
1999-04-15,98.26245906380808
1999-04-16,99.80425827982873
1999-04-19,101.72826912925775
1999-04-20,101.51109846397831
1999-04-21,101.62194336650427
1999-04-22,103.4602461594085
1999-04-23,104.9698685128638
1999-04-26,105.22366242545301
1999-04-27,105.75118143418653
1999-04-28,104.34009716655345
1999-04-29,104.2366597029296
1999-04-30,107.60325672477278
1999-05-03,108.32953865131643
1999-05-04,110.80317492542764
1999-05-05,114.45586463568819
1999-05-06,117.24246621628882
1999-05-07,115.17930417338432
1999-05-10,115.00512648982335
1999-05-11,114.19816679752529
1999-05-12,107.37747318218436
1999-05-13,108.53549991816573
1999-05-14,108.94937429660263
1999-05-17,111.67506271379452
1999-05-18,115.56865132394168
1999-05-19,115.90657273710012
1999-05-20,115.17154323849122
1999-05-21,117.23439122615919
1999-05-24,118.81401374284067
1999-05-25,116.47326342510343
1999-05-26,116.0701439079804
1999-05-27,115.20226817172289
1999-05-28,114.12610809920703
1999-05-31,114.97036039672852
1999-06-01,114.85374005106208
1999-06-02,112.85266630414334
1999-06-03,114.87220243295192
1999-06-04,114.72986497347244
1999-06-07,114.99621398219585
1999-06-08,116.29925474241786
1999-06-09,116.59935057091356
1999-06-10,118.6219565355855
1999-06-11,120.7369831953466
1999-06-14,121.96167676599605
1999-06-15,121.86500964163406
1999-06-16,123.00253536435854
1999-06-17,123.77583827594037
1999-06-18,124.94832305095495
1999-06-21,127.16276795654343
1999-06-22,126.50078239029551
1999-06-23,124.46630546620531
1999-06-24,125.76620399611942
1999-06-25,125.62608965533549
1999-06-28,125.25569579423987
1999-06-29,124.86424053307148
1999-06-30,125.34626844955639
1999-07-01,128.76193563858735
1999-07-02,128.94837743897935
1999-07-05,131.1378961692569
1999-07-06,133.98553085908034
1999-07-07,133.22109818105724
1999-07-08,134.36360869820948
1999-07-09,134.7487730202576
1999-07-12,134.77136533188346
1999-07-13,131.0046228516225
1999-07-14,133.29503165253024
1999-07-15,134.96390954421202
1999-07-16,133.56646635764582
1999-07-19,132.27449232991228
1999-07-20,132.03151573818118
1999-07-21,130.16969934156452
1999-07-22,131.04300294554798
1999-07-23,130.6741702549847
1999-07-26,131.88177224200362
1999-07-27,130.0688237732386
1999-07-28,130.95170757308634
1999-07-29,127.732426610696
1999-07-30,129.05471587636373
1999-08-02,127.82337220855091
1999-08-03,127.5633805301001
1999-08-04,125.9709089289977
1999-08-05,123.31614092770559
1999-08-06,123.69712028779531
1999-08-09,122.19023163613079
1999-08-10,121.04649671076288
1999-08-11,120.7738917012214
1999-08-12,122.2534437424644
1999-08-13,121.5868097452291
1999-08-16,121.71342017097602
1999-08-17,120.97784855598243
1999-08-18,121.15685283180422
1999-08-19,122.35377255293913
1999-08-20,122.47087772015539
1999-08-23,126.48123832781377
1999-08-24,125.81533361835486
1999-08-25,126.26500112337739
1999-08-26,125.23834938467452
1999-08-27,123.47820357986889
1999-08-30,122.0160502929256
1999-08-31,121.3029831877284
1999-09-01,121.56126864955091
1999-09-02,119.86783158056151
1999-09-03,120.56856514516215
1999-09-06,121.26723770716912
1999-09-07,119.54141443709642
1999-09-08,118.14833234639616
1999-09-09,117.81117598187602
1999-09-10,118.55181376104898
1999-09-13,115.1585265175428
1999-09-14,114.0935311677716
1999-09-15,111.19731634018999
1999-09-16,107.91967708660904
1999-09-17,108.23158511023966
1999-09-20,107.54327506852793
1999-09-21,104.9006532265513
1999-09-22,105.22257485086905
1999-09-23,106.35758852198119
1999-09-24,104.7434111308354
1999-09-27,106.31404258560309
1999-09-28,106.0460848221971
1999-09-29,105.59277878505283
1999-09-30,104.52093588991042
1999-10-01,104.85116174682187
1999-10-04,105.97707059550082
1999-10-05,107.19319471265335
1999-10-06,107.46753161496915
1999-10-07,108.18535781355308
1999-10-08,108.82730727347625
1999-10-11,110.45428894127524
1999-10-12,109.17169371150706
1999-10-13,107.8112145590738
1999-10-14,109.28404834525098
1999-10-15,107.18810231780759
1999-10-18,105.07505438144045
1999-10-19,106.51256905401829
1999-10-20,108.31599987026006
1999-10-21,108.04482557479373
1999-10-22,110.09107486358698
1999-10-25,109.78116302869088
1999-10-26,109.02542981050803
1999-10-27,107.91662992893455
1999-10-28,108.09803916899658
1999-10-29,109.63859252931094
1999-11-01,108.95977533429395
1999-11-02,109.05458065814301
1999-11-03,108.66433340585397
1999-11-04,109.29684171819534
1999-11-05,109.04074797669459
1999-11-08,108.77856842191804
1999-11-09,110.9270495635788
1999-11-10,112.48141465679038
1999-11-11,113.27366154572704
1999-11-12,112.33159162296572
1999-11-15,113.12530904923288
1999-11-16,115.19066648989767
1999-11-17,116.68561963390626
1999-11-18,116.08157509281097
1999-11-19,118.73850180833301
1999-11-22,120.1617559570553
1999-11-23,120.59397917909712
1999-11-24,117.63975938589905
1999-11-25,118.87332674875383
1999-11-26,118.68392176862865
1999-11-29,116.14484153239037
1999-11-30,114.99252871484445
1999-12-01,116.39052108225052
1999-12-02,117.75444566743025
1999-12-03,118.9116788114778
1999-12-06,120.64206998933382
1999-12-07,119.21955994112416
1999-12-08,119.61496645826878
1999-12-09,120.93662613839545
1999-12-10,121.94724432210128
1999-12-13,120.20146204458511
1999-12-14,120.07581348376762
1999-12-15,123.05564415013765
1999-12-16,123.30758780522261
1999-12-17,124.31355164178098
1999-12-20,129.48433899291882
1999-12-21,132.93503084804706
1999-12-22,134.0008731944103
1999-12-23,134.53927105897822
1999-12-24,136.01847924759016
1999-12-27,139.8860645896076
1999-12-28,139.2132337519367
1999-12-29,136.44121343559473
1999-12-30,137.8425677102767
1999-12-31,147.07744818086366
2000-01-03,149.6446718486933
2000-01-04,148.91628460775178
2000-01-05,146.3662607168198
2000-01-06,149.7363957419161
2000-01-07,153.15085361210748
2000-01-10,158.78117023409013
2000-01-11,155.00040156391987
2000-01-12,155.3479133325602
2000-01-13,160.50938953069164
2000-01-14,164.66824140750592
2000-01-17,162.898256630184
2000-01-18,162.42757338735913
2000-01-19,157.56343734294074
2000-01-20,162.29724143062452
2000-01-21,164.09814081683925
2000-01-24,161.4095013735699
2000-01-25,154.7373576090684
2000-01-26,155.06138796637086
2000-01-27,158.35786314661877
2000-01-28,156.02498408983897
2000-01-31,151.27014530178508
2000-02-01,151.82842462100083
2000-02-02,151.28186376878904
2000-02-03,155.00235989874093
2000-02-04,159.10657424084295
2000-02-07,158.57864827893502
2000-02-08,164.34456694953673
2000-02-09,167.9037102505832
2000-02-10,165.7401103636188
2000-02-11,167.19671578848286
2000-02-14,163.98198181832572
2000-02-15,164.42703900268876
2000-02-16,166.42461147905198
2000-02-17,167.425687287952
2000-02-18,167.76109424728125
2000-02-21,165.6914594188304
2000-02-22,168.8301093765955
2000-02-23,172.91681130684418
2000-02-24,174.0176628946411
2000-02-25,169.74095021248948
2000-02-28,161.80254242828138
2000-02-29,165.79677050901122
2000-03-01,170.86466091481284
2000-03-02,170.45165026725192
2000-03-03,173.17236037560482
2000-03-06,174.8366525706252
2000-03-07,176.06814285077832
2000-03-08,174.97451789385897
2000-03-09,181.84689789224376
2000-03-10,187.35819138706435
2000-03-13,180.8537886852886
2000-03-14,183.59855973452298
2000-03-15,183.42985495408627
2000-03-16,183.14592806954226
2000-03-17,182.7471503913753
2000-03-20,181.34972344252006
2000-03-21,179.9699031858061
2000-03-22,182.40913740690527
2000-03-23,186.5270366284742
2000-03-24,192.88735837382833
2000-03-27,192.2088888892695
2000-03-28,187.6287329830013
2000-03-29,185.9770236569341
2000-03-30,178.85634972551338
2000-03-31,181.32901801845844
2000-04-03,178.9944407202914
2000-04-04,175.99585934136397
2000-04-05,170.62013368545354
2000-04-06,174.10886563282483
2000-04-07,176.24989100948287
2000-04-10,179.94855566305452
2000-04-11,174.15778633237602
2000-04-12,174.20849699095444
2000-04-13,171.17753272160792
2000-04-14,169.14298501968673
2000-04-17,156.93858176181578
2000-04-18,158.3220276506925
2000-04-19,157.47825890585443
2000-04-20,157.48577644994572
2000-04-21,159.06493123478705
2000-04-24,156.90579056320422
2000-04-25,158.37742001531976
2000-04-26,161.93708094393594
2000-04-27,158.94972042666413
2000-04-28,162.93457615598294
2000-05-01,162.85725759379713
2000-05-02,164.09204327844915
2000-05-03,162.41624534069726
2000-05-04,161.47882915884858
2000-05-05,159.7876682786208
2000-05-08,161.93623923372348
2000-05-09,162.450497433777
2000-05-10,161.3915110555494
2000-05-11,160.16637687464828
2000-05-12,160.4743728153605
2000-05-15,160.30037730325003
2000-05-16,163.09153066405796
2000-05-17,158.39758461443793
2000-05-18,156.91733155122492
2000-05-19,148.5830851772561
2000-05-22,145.69590231876413
2000-05-23,142.5128007018627
2000-05-24,139.13397029023812
2000-05-25,144.3388964739683
2000-05-26,147.21440408791966
2000-05-29,147.65626868203083
2000-05-30,152.78825477417263
2000-05-31,154.2530850872819
2000-06-01,156.90630387581857
2000-06-02,163.4160146270377
2000-06-05,164.02498492363864
2000-06-06,159.8055419395135
2000-06-07,158.9786905009194
2000-06-08,160.37461165688305
2000-06-09,160.37029782294587
2000-06-12,160.30677850974843
2000-06-13,156.70335872873974
2000-06-14,156.3480668424403
2000-06-15,155.65441395068655
2000-06-16,156.60124204474937
2000-06-19,156.0024178119887
2000-06-20,152.4583398389201
2000-06-21,150.35825151963596
2000-06-22,150.15102329126566
2000-06-23,149.8408898027459
2000-06-26,149.34278262825725
2000-06-27,148.85063934082498
2000-06-28,147.20531633702228
2000-06-29,144.2070078000015
2000-06-30,147.15448366775234
2000-07-03,148.95620853162023
2000-07-04,149.6966296413578
2000-07-05,148.19433772241445
2000-07-06,150.14477826551928
2000-07-07,149.98963527965674
2000-07-10,151.06021896750903
2000-07-11,148.60365548197194
2000-07-12,150.23027589493302
2000-07-13,150.7844511805331
2000-07-14,151.7678653722521
2000-07-17,152.7430146293398
2000-07-18,153.2348626432054
2000-07-19,153.31244581652342
2000-07-20,154.5392697145555
