Date,EMERGING MARKETS IMI WTH PARTIAL A SHRES
2014-09-08,2600.4375305285
2014-09-09,2583.5802659835717
2014-09-10,2556.6685785241657
2014-09-11,2544.2082928014465
2014-09-12,2526.408317303139
2014-09-15,2514.0051420441723
2014-09-16,2508.056764503096
2014-09-17,2527.404663788908
2014-09-18,2513.735462793128
2014-09-19,2511.0113515183507
2014-09-22,2480.0042306392065
2014-09-23,2463.6294149206124
2014-09-24,2469.646018667172
2014-09-25,2447.7635551706758
2014-09-26,2443.2881841363505
2014-09-29,2410.0714532002035
2014-09-30,2401.827429688868
2014-10-01,2383.1916230892048
2014-10-02,2374.0518937523607
2014-10-03,2384.12225338008
2014-10-06,2412.92968819433
2014-10-07,2413.913452191992
2014-10-08,2387.131921801176
2014-10-09,2408.3294871952435
2014-10-10,2366.7041624571743
2014-10-13,2365.715213680099
2014-10-14,2366.521935577379
2014-10-15,2344.811381673057
2014-10-16,2317.319023022209
2014-10-17,2331.56370966929
2014-10-20,2343.598120468377
2014-10-21,2344.774151145343
2014-10-22,2357.714919984809
2014-10-23,2345.781916956392
2014-10-24,2350.5741920874434
2014-10-27,2334.3177509961224
2014-10-28,2368.929661939099
2014-10-29,2397.6837170530544
2014-10-30,2402.5670653384013
2014-10-31,2421.2363017527737
2014-11-03,2409.412735705479
2014-11-04,2401.9394249605857
2014-11-05,2382.502388104166
2014-11-06,2365.5490153821106
2014-11-07,2357.340661694135
2014-11-10,2380.0755258364957
2014-11-11,2371.815838512268
2014-11-12,2377.100868913936
2014-11-13,2370.13005212729
2014-11-14,2365.7252409084476
2014-11-17,2353.973198750035
2014-11-18,2359.8627590391648
2014-11-19,2362.9586168462447
2014-11-20,2363.262460351949
2014-11-21,2394.8913204689597
2014-11-24,2410.296456088803
2014-11-25,2405.6831318113464
2014-11-26,2412.498771928003
2014-11-27,2413.8445641506714
2014-11-28,2396.331323508401
2014-12-01,2351.6903334866543
2014-12-02,2352.7210105625245
2014-12-03,2356.752945555681
2014-12-04,2359.9996945906923
2014-12-05,2356.828605693561
2014-12-08,2336.146905577212
2014-12-09,2308.9303440125805
2014-12-10,2296.1858742397358
2014-12-11,2267.6332157284587
2014-12-12,2251.0634770827755
2014-12-15,2218.6125729217033
2014-12-16,2186.990070242094
2014-12-17,2203.8302585360548
2014-12-18,2240.581163008432
2014-12-19,2262.0333551583844
2014-12-22,2290.071091788756
2014-12-23,2277.111011949673
2014-12-24,2276.432570524362
2014-12-25,2276.125239985596
2014-12-26,2281.567920077424
2014-12-29,2298.218915584967
2014-12-30,2290.129442862524
2014-12-31,2296.2004759267247
2015-01-01,2296.2531028182702
2015-01-02,2291.097786532636
2015-01-05,2263.8368700786987
2015-01-06,2249.923060991665
2015-01-07,2263.863506571444
2015-01-08,2302.601702213609
2015-01-09,2309.478957907139
2015-01-12,2296.870572790232
2015-01-13,2306.6631120877405
2015-01-14,2297.6991061741696
2015-01-15,2307.6285465842225
2015-01-16,2301.4451240059857
2015-01-19,2288.124866022631
2015-01-20,2299.3919026220824
2015-01-21,2341.6052652817493
2015-01-22,2358.9374894572093
2015-01-23,2374.9866454187395
2015-01-26,2370.521985850076
2015-01-27,2374.035922840828
2015-01-28,2363.7050034285135
2015-01-29,2337.5587109794797
2015-01-30,2312.1397090239047
2015-02-02,2315.7362198740716
2015-02-03,2344.585666516304
2015-02-04,2354.0247218680374
2015-02-05,2356.5276585667957
2015-02-06,2347.4626500763397
2015-02-09,2333.1370990658233
2015-02-10,2321.0952566509886
2015-02-11,2310.286825741009
2015-02-12,2331.8334915033793
2015-02-13,2367.9707437904967
2015-02-16,2362.424054040687
2015-02-17,2360.310064070454
2015-02-18,2365.3076917327035
2015-02-19,2365.8980848887145
2015-02-20,2364.662443329314
2015-02-23,2362.6023557086073
2015-02-24,2373.724275290641
2015-02-25,2385.0501444010038
2015-02-26,2388.462548812296
2015-02-27,2381.5620682557383
2015-03-02,2377.8564011583067
2015-03-03,2373.045034548087
2015-03-04,2351.2532309666226
2015-03-05,2348.2200744830216
2015-03-06,2340.811263158041
2015-03-09,2313.4400703250517
2015-03-10,2278.689781963478
2015-03-11,2275.401725738716
2015-03-12,2289.298206517538
2015-03-13,2269.5073383197296
2015-03-16,2272.0162449419377
2015-03-17,2291.1790708950425
2015-03-18,2308.428641279062
2015-03-19,2328.27691831385
2015-03-20,2339.512431734381
2015-03-23,2354.406978506072
2015-03-24,2361.879635465744
2015-03-25,2357.835213621195
2015-03-26,2326.713132840725
2015-03-27,2318.1257696827674
2015-03-30,2344.5110160228646
2015-03-31,2357.490249224831
2015-04-01,2378.3197963053994
2015-04-02,2403.4157437630565
2015-04-03,2407.5783437088094
2015-04-06,2434.754943377217
2015-04-07,2436.762496254442
2015-04-08,2473.33902837887
2015-04-09,2490.9253741195303
2015-04-10,2506.186308815209
2015-04-13,2524.9202902145944
2015-04-14,2514.1177035110404
2015-04-15,2512.599824838417
2015-04-16,2548.994245485287
2015-04-17,2529.71399626941
2015-04-20,2507.2140267695254
2015-04-21,2526.678920188834
2015-04-22,2541.5729826133133
2015-04-23,2555.3519105282066
2015-04-24,2569.111840558652
2015-04-27,2584.1632612049293
2015-04-28,2586.8250450498704
2015-04-29,2572.144361680074
2015-04-30,2547.0559915663835
2015-05-01,2543.044341676316
2015-05-04,2548.476146698956
2015-05-05,2544.7940258246717
2015-05-06,2525.7156583121714
2015-05-07,2487.2994757266697
2015-05-08,2513.873077251469
2015-05-11,2518.6901115699807
2015-05-12,2503.1199546205175
2015-05-13,2515.811949107656
2015-05-14,2523.3579065941803
2015-05-15,2541.058106498095
2015-05-18,2537.730010511089
2015-05-19,2540.362333858638
2015-05-20,2531.002586713646
2015-05-21,2523.8848918090953
2015-05-22,2536.219738042384
2015-05-25,2532.2934565248443
2015-05-26,2515.609963757092
2015-05-27,2499.9983399853704
2015-05-28,2475.5016834636226
2015-05-29,2465.167080687453
2015-06-01,2466.677893693485
2015-06-02,2458.8967948477384
2015-06-03,2449.1840453107948
2015-06-04,2431.6957114251895
2015-06-05,2418.7478381370424
2015-06-08,2405.3547327926913
2015-06-09,2388.4388596817143
2015-06-10,2406.100584758789
2015-06-11,2404.363782431787
2015-06-12,2411.605438986177
2015-06-15,2389.7269628789722
2015-06-16,2375.562308154306
2015-06-17,2387.1844080836313
2015-06-18,2406.8635093284265
2015-06-19,2396.7934090244253
2015-06-22,2425.889019465978
2015-06-23,2436.6797202952876
2015-06-24,2443.2844582275993
2015-06-25,2432.366182516068
2015-06-26,2410.174781044818
2015-06-29,2357.974115686593
2015-06-30,2391.442266676393
2015-07-01,2390.562154451073
2015-07-02,2386.8433291788897
2015-07-03,2366.108616464478
2015-07-06,2313.931453588522
2015-07-07,2277.2184316536004
2015-07-08,2212.0308332981217
2015-07-09,2256.0661156856613
2015-07-10,2290.072443106952
2015-07-13,2318.361376456339
2015-07-14,2314.2706068344596
2015-07-15,2306.3380702479744
2015-07-16,2316.7389881479717
2015-07-17,2320.089314635835
2015-07-20,2307.3163344759555
2015-07-21,2315.7443353908966
2015-07-22,2296.1645316085637
2015-07-23,2280.9362446413593
2015-07-24,2249.8014144902113
2015-07-27,2199.307270544063
2015-07-28,2195.7801754117913
2015-07-29,2217.9059875440844
2015-07-30,2202.429144385042
2015-07-31,2219.25958106551
2015-08-03,2192.6047887855093
2015-08-04,2200.6800276642034
2015-08-05,2199.5324617048223
2015-08-06,2184.8279926804053
2015-08-07,2187.2273032370426
2015-08-10,2196.9775587028707
2015-08-11,2171.734550961236
2015-08-12,2129.6546172195435
2015-08-13,2140.0942091431757
2015-08-14,2139.097931261201
2015-08-17,2117.624131273761
2015-08-18,2096.755577921682
2015-08-19,2077.9500162335607
2015-08-20,2051.6663141866507
2015-08-21,2004.9002559032867
2015-08-24,1900.0329802882038
2015-08-25,1937.0818931905042
2015-08-26,1937.4673379610558
2015-08-27,2000.035710634017
2015-08-28,2020.0797940352845
2015-08-31,2014.8366886146403
2015-09-01,1974.2305861530335
2015-09-02,1963.4655989230002
2015-09-03,1975.4282932913604
2015-09-04,1943.533208981692
2015-09-07,1920.551055516207
2015-09-08,1950.0389429900665
2015-09-09,1997.8227609078192
2015-09-10,1986.2854245194972
2015-09-11,1984.6559480062094
2015-09-14,1994.0327994090221
2015-09-15,1990.1859967926305
2015-09-16,2029.559151913784
2015-09-17,2040.189904166599
2015-09-18,2049.935368121795
2015-09-21,2018.3994136083163
2015-09-22,2002.2965019493975
2015-09-23,1962.6972444889811
2015-09-24,1949.0147790398776
2015-09-25,1956.2092867606775
2015-09-28,1939.4125488321786
2015-09-29,1926.3489594867347
2015-09-30,1961.600893233556
2015-10-01,1975.5314853300179
2015-10-02,1990.7710137947743
2015-10-05,2031.7808578946126
2015-10-06,2048.3859437996543
2015-10-07,2097.995440825864
2015-10-08,2092.9732378025024
2015-10-09,2119.0992157416035
2015-10-12,2136.0989415711388
2015-10-13,2111.017247734972
2015-10-14,2099.8759792407277
2015-10-15,2138.0532757625165
2015-10-16,2140.37159371335
2015-10-19,2144.930692669041
2015-10-20,2140.106104378212
2015-10-21,2125.3231545552376
2015-10-22,2123.1351748130014
2015-10-23,2148.0245291278425
2015-10-26,2146.848802327678
2015-10-27,2135.268196007339
2015-10-28,2129.385200402805
2015-10-29,2096.765776966598
2015-10-30,2100.1529945103553
2015-11-02,2103.9050680105056
2015-11-03,2128.45431534589
2015-11-04,2147.3217532352814
2015-11-05,2138.4434820707943
2015-11-06,2113.0521451625336
2015-11-09,2090.1856590794205
2015-11-10,2066.051429684128
2015-11-11,2066.525429169085
2015-11-12,2067.346089331008
2015-11-13,2037.7976717923584
2015-11-16,2019.7012242306812
2015-11-17,2045.3266422808106
2015-11-18,2040.9024400659027
2015-11-19,2076.4670973344446
2015-11-20,2092.3648555817495
2015-11-23,2086.8157428765608
2015-11-24,2082.9870698521645
2015-11-25,2076.812596074646
2015-11-26,2080.6943544217693
2015-11-27,2051.5659300044517
2015-11-30,2024.164413586708
2015-12-01,2049.4652227171805
2015-12-02,2042.7517478023196
2015-12-03,2036.4980477262127
2015-12-04,2022.2332801673547
2015-12-07,2012.763926280874
2015-12-08,1982.082621957285
2015-12-09,1978.9248680952062
2015-12-10,1964.2524504867754
2015-12-11,1925.4059807322599
2015-12-14,1920.321868091315
2015-12-15,1941.2318883720307
2015-12-16,1967.3038478775027
2015-12-17,1988.1371523965117
2015-12-18,1969.4122390755767
2015-12-21,1975.3024860175155
2015-12-22,1982.9293234862523
2015-12-23,2001.7164904903227
2015-12-24,2003.2010825160744
2015-12-25,2004.3136277616013
2015-12-28,1993.873392977402
2015-12-29,1997.8743932154327
2015-12-30,1980.693000048888
2015-12-31,1986.0653785831796
2016-01-01,1986.5564842775063
2016-01-04,1919.8311648529855
2016-01-05,1922.5775255080473
2016-01-06,1903.652876779082
2016-01-07,1848.574015978604
2016-01-08,1852.6461494313228
2016-01-11,1809.5322975934353
2016-01-12,1808.7931917881476
2016-01-13,1820.9606064810823
2016-01-14,1806.8517103711013
2016-01-15,1771.0936532974472
2016-01-18,1758.8627408009718
2016-01-19,1786.0636543827256
2016-01-20,1734.538378111796
2016-01-21,1724.1996671358054
2016-01-22,1774.5548575064342
2016-01-25,1788.1044007648532
2016-01-26,1767.3317391707242
2016-01-27,1782.6930030854685
2016-01-28,1794.63422962746
2016-01-29,1842.2307181118335
2016-02-01,1843.0138550715933
2016-02-02,1812.8409816929811
2016-02-03,1794.4315320315998
2016-02-04,1835.4469519848255
2016-02-05,1834.0795153818929
2016-02-08,1821.3123857820192
2016-02-09,1811.6438759750724
2016-02-10,1813.451829356879
2016-02-11,1771.0185524774774
2016-02-12,1764.861477040204
2016-02-15,1801.8433390420405
2016-02-16,1816.1547570016357
2016-02-17,1825.9549547604404
2016-02-18,1850.0675717476126
2016-02-19,1840.7593642791835
2016-02-22,1862.2351023949877
2016-02-23,1850.3138273110128
2016-02-24,1832.5481890519338
2016-02-25,1826.0229924360622
2016-02-26,1838.0871897443926
2016-02-29,1838.5021042090762
2016-03-01,1869.39415949155
2016-03-02,1908.2383345263493
2016-03-03,1933.5443479005453
2016-03-04,1959.457652536149
2016-03-07,1969.61019224446
2016-03-08,1953.2151268293323
2016-03-09,1952.394617328395
2016-03-10,1959.3139036872005
2016-03-11,1983.7708449526237
2016-03-14,1990.4305423411258
2016-03-15,1960.6080185986511
2016-03-16,1962.6479811998636
2016-03-17,2021.9330460434455
2016-03-18,2046.4571610246903
2016-03-21,2053.2142771294825
2016-03-22,2056.5825347388
2016-03-23,2036.18515668962
2016-03-24,2017.5970669654505
2016-03-25,2015.0756797903844
2016-03-28,2015.3924009951622
2016-03-29,2019.873516044104
2016-03-30,2066.2243028655016
2016-03-31,2073.811227529541
2016-04-01,2050.7004006070565
2016-04-04,2053.052465460744
2016-04-05,2022.3092058253833
2016-04-06,2015.0693976046266
2016-04-07,2014.8943953610808
2016-04-08,2031.8219802758258
2016-04-11,2049.1456854664502
2016-04-12,2064.3759798885712
2016-04-13,2096.044110963712
2016-04-14,2099.3624623510423
2016-04-15,2101.810041587263
2016-04-18,2095.308949287625
2016-04-19,2117.491068382123
2016-04-20,2109.2652036846225
2016-04-21,2117.6785793473227
2016-04-22,2097.772424078602
2016-04-25,2083.555831743656
2016-04-26,2090.964686081917
2016-04-27,2091.55692291084
2016-04-28,2093.966368308595
2016-04-29,2086.4472987135528
2016-05-02,2074.913420112785
2016-05-03,2043.5720607011754
2016-05-04,2024.7073323224176
2016-05-05,2016.7179616721537
2016-05-06,2005.8045128475917
2016-05-09,1992.5489365402207
2016-05-10,2006.3494158482279
2016-05-11,2009.1113277661523
2016-05-12,2005.5078445802928
2016-05-13,1980.794493003253
2016-05-16,1984.685787877739
2016-05-17,1994.8378964015733
2016-05-18,1976.6440812371125
2016-05-19,1947.3653746373598
2016-05-20,1956.5876884412965
2016-05-23,1965.537143877601
2016-05-24,1964.36687729911
2016-05-25,1989.0692070892794
2016-05-26,1997.854322566271
2016-05-27,2011.4668072285406
2016-05-30,2009.97911705495
2016-05-31,2011.4710950397848
2016-06-01,2011.3838428036656
2016-06-02,2017.1641723792986
2016-06-03,2033.5374457429973
2016-06-06,2050.959876397584
2016-06-07,2081.907881735698
2016-06-08,2097.6618980881417
2016-06-09,2086.0014020818367
2016-06-10,2055.566616312831
2016-06-13,2018.9929187634439
2016-06-14,2004.5097442853928
2016-06-15,2017.2188819288106
2016-06-16,1997.5875696881458
2016-06-17,2013.203790572484
2016-06-20,2048.371290808918
2016-06-21,2058.8396924348535
2016-06-22,2069.9470446996543
2016-06-23,2083.818312268715
2016-06-24,2010.6053115497614
2016-06-27,1988.796315150316
2016-06-28,2015.3659548169085
2016-06-29,2057.77001684736
2016-06-30,2086.9468279527487
2016-07-01,2099.4962864374315
2016-07-04,2110.719171444906
2016-07-05,2084.5273610147915
2016-07-06,2055.4376637999144
2016-07-07,2074.710240770101
2016-07-08,2078.0605421161786
2016-07-11,2120.4916438506875
2016-07-12,2138.681245683313
2016-07-13,2144.78342193165
2016-07-14,2167.421080559833
2016-07-15,2172.0092590062022
2016-07-18,2176.526447680008
2016-07-19,2172.877773154039
2016-07-20,2179.2949402991576
2016-07-21,2181.59645017216
2016-07-22,2178.1479990396742
2016-07-25,2177.0564158565276
2016-07-26,2181.5899324923544
2016-07-27,2188.4522836473093
2016-07-28,2192.670156484586
2016-07-29,2188.7012715602614
2016-08-01,2210.3431817836245
2016-08-02,2197.2321693033455
2016-08-03,2177.1784371990234
2016-08-04,2196.175218252896
2016-08-05,2218.884795714281
2016-08-08,2242.3672905577564
2016-08-09,2253.5118825698783
2016-08-10,2261.7277471486354
2016-08-11,2271.5533508658527
2016-08-12,2277.505000704302
2016-08-15,2292.7521178803972
2016-08-16,2292.7842939018437
2016-08-17,2277.6440543712392
2016-08-18,2294.3637168072664
2016-08-19,2279.185636939459
2016-08-22,2263.1438310711424
2016-08-23,2268.949970666233
2016-08-24,2246.5567557891013
2016-08-25,2250.04553204634
2016-08-26,2258.602362726602
2016-08-29,2244.1518512808884
2016-08-30,2252.3997314223107
2016-08-31,2241.2568957412573
2016-09-01,2235.2533111907146
2016-09-02,2255.9664966739174
2016-09-05,2280.1454290172046
2016-09-06,2313.031997264948
2016-09-07,2319.99014152838
2016-09-08,2323.439426127958
2016-09-09,2281.4271277020894
2016-09-12,2231.50116049704
2016-09-13,2223.118506305421
2016-09-14,2222.1100414501225
2016-09-15,2232.011497574668
2016-09-16,2224.432828535282
2016-09-19,2253.8560971874554
2016-09-20,2256.593159979982
2016-09-21,2273.344487013721
2016-09-22,2309.9775358035895
2016-09-23,2302.4881033046295
2016-09-26,2272.866940873677
2016-09-27,2287.5457906477673
2016-09-28,2290.0798109243924
2016-09-29,2292.4012194273946
2016-09-30,2269.3100823063537
2016-10-03,2289.82862932891
2016-10-04,2299.4594426780413
2016-10-05,2298.9193568957044
2016-10-06,2302.630726512781
2016-10-07,2295.9871605507237
2016-10-10,2305.3122343354776
2016-10-11,2274.228095644983
2016-10-12,2267.1135323301614
2016-10-13,2237.5006363837665
2016-10-14,2252.9356152925034
2016-10-17,2246.1563415415008
2016-10-18,2279.8294774195533
2016-10-19,2291.3401290488646
2016-10-20,2291.4149724158265
2016-10-21,2286.1789976568666
2016-10-24,2303.158766080375
2016-10-25,2302.45418074436
2016-10-26,2284.460579461308
2016-10-27,2272.5330764440087
2016-10-28,2266.9032846072346
2016-10-31,2269.855916289362
2016-11-01,2264.437630034992
2016-11-02,2232.604890364544
2016-11-03,2220.6704515854676
2016-11-04,2208.5998945997044
2016-11-07,2243.968790743482
2016-12-08,2204.7698571459177
2017-04-03,2436.786964074757
2017-04-04,2436.717936453504
2017-04-05,2447.627700309096
2017-04-06,2433.464479718823
2017-04-07,2430.0001882451506
2017-04-10,2420.1335509019104
2017-04-11,2412.2712310064826
2017-04-12,2420.6865061298745
2017-04-13,2433.025811945451
2017-04-14,2425.772040340344
2017-04-17,2431.2785074947874
2017-04-18,2419.4347350863245
2017-04-19,2408.4556608393773
2017-04-20,2421.4863547744817
2017-04-21,2429.6650034792265
2017-04-24,2451.065897840954
2017-04-25,2478.858512393955
2017-04-26,2478.820613239598
2017-04-27,2471.780189841646
2017-04-28,2468.050237403265
2017-05-01,2472.237424004666
2017-05-02,2492.5460784749143
2017-05-03,2486.6759293458636
2017-05-04,2473.9252454962893
