Date,HK-LISTED SOUTHBOUND + CHINA A IMI
2011-03-25,1086.8559912750438
2011-03-28,1082.712949397133
2011-03-29,1076.80928796307
2011-03-30,1083.9854213434062
2011-03-31,1081.4148461199977
2011-04-01,1093.232610657789
2011-04-04,1102.0445763814846
2011-04-05,1102.1376109863727
2011-04-06,1109.6000823589945
2011-04-07,1113.8346849981358
2011-04-08,1122.855548129447
2011-04-11,1117.9931794440984
2011-04-12,1109.5998878273176
2011-04-13,1120.5273173186404
2011-04-14,1118.0884585415765
2011-04-15,1119.7752741685913
2011-04-18,1118.2868358044639
2011-04-19,1103.7747006629256
2011-04-20,1114.3387184381393
2011-04-21,1124.7861089099931
2011-04-22,1121.9595091265496
2011-04-25,1111.7529906426957
2011-04-26,1102.6099823198394
2011-04-27,1096.6043470809498
2011-04-28,1083.9025007191299
2011-04-29,1089.3916963216195
2011-05-02,1089.5365729267864
2011-05-03,1092.132755856352
2011-05-04,1072.656878018154
2011-05-05,1072.0887399213166
2011-05-06,1072.260579386119
2011-05-09,1080.05797665532
2011-05-10,1084.0357111235523
2011-05-11,1084.1336125310906
2011-05-12,1069.8665904282855
2011-05-13,1079.5771658538963
2011-05-16,1068.5061279836568
2011-05-17,1067.940221544579
2011-05-18,1075.9156545601843
2011-05-19,1075.3755833758403
2011-05-20,1075.5406605876196
2011-05-23,1045.328346658066
2011-05-24,1047.367479415922
2011-05-25,1041.0171457951055
2011-05-26,1041.086939985892
2011-05-27,1038.3736332246647
2011-05-30,1036.7516778537793
2011-05-31,1055.9708460234044
2011-06-01,1057.9378211642527
2011-06-02,1042.4814005905534
2011-06-03,1044.5259759522005
2011-06-06,1044.436656243246
2011-06-07,1046.3562434269413
2011-06-08,1042.7620414999124
2011-06-09,1029.4548909530156
2011-06-10,1025.8035823688972
2011-06-13,1024.9195807245862
2011-06-14,1033.2729859856302
2011-06-15,1025.8133310971482
2011-06-16,1008.2367001274876
2011-06-17,997.4586305886064
2011-06-20,989.7654599669105
2011-06-21,1003.2424609294361
2011-06-22,1004.8790086456004
2011-06-23,1010.7272248943738
2011-06-24,1032.7719389977406
2011-06-27,1033.6239889298445
2011-06-28,1035.9796807442956
2011-06-29,1031.5415280814166
2011-06-30,1046.441332996732
2011-07-01,1048.0259076454706
2011-07-04,1071.0825953010424
2011-07-05,1072.2415221210395
2011-07-06,1067.30091838865
2011-07-07,1066.9496731032204
2011-07-08,1071.141738709426
2011-07-11,1063.8865035818196
2011-07-12,1037.6363480126479
2011-07-13,1054.8070259309764
2011-07-14,1059.3460251370411
2011-07-15,1059.7310645015493
2011-07-18,1056.3995500252356
2011-07-19,1051.9526040108397
2011-07-20,1055.310828666013
2011-07-21,1049.7171908505813
2011-07-22,1062.9340732474807
2011-07-25,1040.0456347669044
2011-07-26,1048.2999783220334
2011-07-27,1053.7997569177978
2011-07-28,1050.265598757213
2011-07-29,1043.466981535564
2011-08-01,1050.811829378887
2011-08-02,1041.3912170713788
2011-08-03,1032.4503099556748
2011-08-04,1030.1693644660088
2011-08-05,995.5926594186925
2011-08-08,963.6377797520285
2011-08-09,938.6710952487304
2011-08-10,955.239696263553
2011-08-11,960.5328518816143
2011-08-12,965.0180657165256
2011-08-15,987.4168389051734
2011-08-16,984.8998393097525
2011-08-17,985.1191773298442
2011-08-18,968.7915231158718
2011-08-19,946.5488324001004
2011-08-22,938.6729658677546
2011-08-23,956.0363330453366
2011-08-24,946.7254028503983
2011-08-25,966.5165593320597
2011-08-26,962.2733059487722
2011-08-29,963.1000194394139
2011-08-30,969.0342916082823
2011-08-31,977.1281340202332
2011-09-01,976.2697698578902
2011-09-02,962.7248850304342
2011-09-05,937.4383079126488
2011-09-06,932.9595567262643
2011-09-07,950.4746609860895
2011-09-08,945.6641120538161
2011-09-09,942.3812542468307
2011-09-12,921.4089008447125
2011-09-13,914.2459549494696
2011-09-14,915.4961590212041
2011-09-15,919.3243107897946
2011-09-16,927.3102242549804
2011-09-19,904.2598533574128
2011-09-20,907.0826909014502
2011-09-21,917.1789016664297
2011-09-22,878.6987898319668
2011-09-23,869.1956545135756
2011-09-26,848.5513381276526
2011-09-27,870.5098872197818
2011-09-28,864.9706069344965
2011-09-29,856.4047911539171
2011-09-30,844.8632574954732
2011-10-03,823.3381388900278
2011-10-04,809.9296292227078
2011-10-05,810.0558709076814
2011-10-06,832.2738319771765
2011-10-07,847.5230616074506
2011-10-10,845.8859278549174
2011-10-11,855.3644230654535
2011-10-12,878.2241529092217
2011-10-13,894.4503612423493
2011-10-14,884.6453660858637
2011-10-17,897.6111106398442
2011-10-18,862.5333768139755
2011-10-19,865.9525857558962
2011-10-20,845.338705663181
2011-10-21,842.9021576912063
2011-10-24,871.0551737809728
2011-10-25,886.5035887491729
2011-10-26,895.274523758744
2011-10-27,913.513199826012
2011-10-28,929.6299075210479
2011-10-31,924.5433591678922
2011-11-01,912.7184682841536
2011-11-02,928.1828322415904
2011-11-03,921.0124118363952
2011-11-04,939.1832963999459
2011-11-07,931.8601249429956
2011-11-08,928.0914519030965
2011-11-09,940.7324438633298
2011-11-10,906.8797877485704
2011-11-11,910.4408286798646
2011-11-14,928.6941635389236
2011-11-15,926.6391887675576
2011-11-16,905.6031196413775
2011-11-17,901.3238447503115
2011-11-18,881.4339911053137
2011-11-21,874.6066909421814
2011-11-22,874.8656326771127
2011-11-23,863.3352637632908
2011-11-24,864.7302686978433
2011-11-25,855.2020096816801
2011-11-28,863.4740023443304
2011-11-29,876.5811319808608
2011-11-30,853.565771602514
2011-12-01,888.37353698654
2011-12-02,882.7337909346377
2011-12-05,875.3234723215063
2011-12-06,868.3995895246577
2011-12-07,877.0263372285559
2011-12-08,873.9237278696681
2011-12-09,857.4860125968681
2011-12-12,852.5190561306513
2011-12-13,837.6661289392464
2011-12-14,829.1420423499051
2011-12-15,811.004759731029
2011-12-16,828.5858397141375
2011-12-19,823.2867655321654
2011-12-20,821.4064631072772
2011-12-21,822.2452730153021
2011-12-22,819.4787149309511
2011-12-23,829.5933457737277
2011-12-26,826.3518272930016
2011-12-27,820.0031846107661
2011-12-28,815.620067722542
2011-12-29,813.8976144601663
2011-12-30,823.2836970808809
2012-01-02,823.2836970808809
2012-01-03,832.2991475675019
2012-01-04,821.1439360094305
2012-01-05,813.3535445558433
2012-01-06,809.2561009157813
2012-01-09,828.684547631245
2012-01-10,846.525011673436
2012-01-11,849.3287787993668
2012-01-12,848.3040537875225
2012-01-13,841.9826058929372
2012-01-16,826.6174941199545
2012-01-17,860.6659487147738
2012-01-18,854.9498760307666
2012-01-19,867.8234941464594
2012-01-20,875.3561826783872
2012-01-23,875.4229715307703
2012-01-24,875.4442265000757
2012-01-25,875.3136905372679
2012-01-26,884.0717172918951
2012-01-27,885.5466183900899
2012-01-30,871.4061173028695
2012-01-31,878.1046124092893
2012-02-01,872.5538599514308
2012-02-02,891.7837473403163
2012-02-03,897.6593954036412
2012-02-06,898.350113666098
2012-02-07,891.171114162988
2012-02-08,912.9506706401157
2012-02-09,916.3329082906125
2012-02-10,911.6955923156768
2012-02-13,913.9828186699808
2012-02-14,912.6890560312327
2012-02-15,928.7983594145621
2012-02-16,924.9040068821721
2012-02-17,929.8933953458057
2012-02-20,929.7385747863214
2012-02-21,935.113495851933
2012-02-22,945.1889365865399
2012-02-23,942.0437254827244
2012-02-24,950.166364493934
2012-02-27,946.6607424922004
2012-02-28,953.1832031950304
2012-02-29,951.7376143369247
2012-03-01,944.4189502498992
2012-03-02,958.0574274181482
2012-03-05,949.2662148576236
2012-03-06,931.6744580951187
2012-03-07,924.9746320777115
2012-03-08,937.7549853826687
2012-03-09,947.7382000385031
2012-03-12,946.5489206530557
2012-03-13,955.8672166613663
2012-03-14,940.464524224574
2012-03-15,936.498113085415
2012-03-16,944.5431502345224
2012-03-19,942.2749837101767
2012-03-20,927.7481428558775
2012-03-21,926.2532059758565
2012-03-22,927.4813899695428
2012-03-23,915.2118770168034
2012-03-26,914.5574828529194
2012-03-27,922.9480947008783
2012-03-28,904.2395923899103
2012-03-29,892.1428809113288
2012-03-30,892.7357151355199
2012-04-02,892.6801691511562
2012-04-03,899.508314282555
2012-04-04,899.4609662718997
2012-04-05,905.9397798403152
2012-04-06,907.8686714388699
2012-04-09,903.9226708637788
2012-04-10,901.9665361999456
2012-04-11,898.1054911053475
2012-04-12,911.3267178568493
2012-04-13,922.430233368462
2012-04-16,919.1443473618734
2012-04-17,912.6418717000938
2012-04-18,927.713038834791
2012-04-19,930.7474153014148
2012-04-20,935.2608850020362
2012-04-23,922.7849921810326
2012-04-24,921.9643330105944
2012-04-25,927.6724032311931
2012-04-26,930.875664886791
2012-04-27,926.3905290275533
2012-04-30,933.7234199262707
2012-05-01,933.7106358132618
2012-05-02,946.0485038048472
2012-05-03,946.2890978124713
2012-05-04,946.2663329693294
2012-05-07,934.5972217080503
2012-05-08,933.1291559499505
2012-05-09,919.5853084030288
2012-05-10,917.3529634011427
2012-05-11,909.0060389267081
2012-05-14,900.2887393252303
2012-05-15,903.5402919013777
2012-05-16,882.4318390452944
2012-05-17,888.6542953941599
2012-05-18,875.319730001777
2012-05-21,877.0711318092613
2012-05-22,888.3858101196777
2012-05-23,880.4209473986524
2012-05-24,873.9599407578652
2012-05-25,871.033062730171
2012-05-28,879.8256271481358
2012-05-29,893.5398996364105
2012-05-30,885.9138743428891
2012-05-31,882.5411993096218
2012-06-01,880.1497960281342
2012-06-04,856.9567432061341
2012-06-05,858.0790167158166
2012-06-06,865.4714774404733
2012-06-07,867.2350610801077
2012-06-08,861.4022224189212
2012-06-11,878.3820173546118
2012-06-12,874.6643741235059
2012-06-13,885.7799031390078
2012-06-14,878.481912675526
2012-06-15,888.0857079779669
2012-06-18,895.9754621710316
2012-06-19,892.5676732283315
2012-06-20,893.5990128085036
2012-06-21,880.0472761703013
2012-06-22,874.1213230204005
2012-06-25,861.9585428284744
2012-06-26,863.3293885974003
2012-06-27,866.8262179613558
2012-06-28,858.1901078648867
2012-06-29,872.6844285712576
2012-07-02,875.3118226519026
2012-07-03,882.8141939532034
2012-07-04,882.6867328578849
2012-07-05,876.7905489901633
2012-07-06,884.9696266743889
2012-07-09,865.9761732148887
2012-07-10,862.9992453046091
2012-07-11,867.2670112052014
2012-07-12,863.0471736379931
2012-07-13,863.4502887095147
2012-07-16,852.3002264965681
2012-07-17,861.3129143383519
2012-07-18,857.4522984298488
2012-07-19,866.4457785988932
2012-07-20,864.0929411844971
2012-07-23,845.3429626035785
2012-07-24,844.6608598591988
2012-07-25,840.0297857740009
2012-07-26,837.5078522183882
2012-07-27,845.4521564263486
2012-07-30,846.795542215621
2012-07-31,849.6003757194734
2012-08-01,855.8830126483795
2012-08-02,849.7641295128894
2012-08-03,853.8299593074651
2012-08-06,868.7172754707997
2012-08-07,873.6583202205068
2012-08-08,873.3776778353223
2012-08-09,883.0809659127315
2012-08-10,878.2595603753176
2012-08-13,867.9727817644024
2012-08-14,873.739953015051
2012-08-15,864.604915542915
2012-08-16,860.7627568306011
2012-08-17,864.4567028014837
2012-08-20,863.2598678430933
2012-08-21,868.0241031502505
2012-08-22,860.7547648447214
2012-08-23,868.3312548018779
2012-08-24,856.8335894467998
2012-08-27,845.6731007408442
2012-08-28,847.7002867954991
2012-08-29,843.5866104936649
2012-08-30,835.5068776340568
2012-08-31,833.8194121762341
2012-09-03,841.5549562467036
2012-09-04,834.4208749318401
2012-09-05,828.4949775756954
2012-09-06,834.9998179629557
2012-09-07,864.0933855901304
2012-09-10,868.3335375823083
2012-09-11,867.0100468388839
2012-09-12,874.6049507204153
2012-09-13,869.8387191061444
2012-09-14,886.5312393722954
2012-09-17,876.0913473999491
2012-09-18,870.5473929832433
2012-09-19,878.9478308769832
2012-09-20,863.3361516275529
2012-09-21,865.7571023283895
2012-09-24,867.6820285139142
2012-09-25,866.3970186147815
2012-09-26,855.5745924239901
2012-09-27,870.5788109672903
2012-09-28,881.8188321583924
2012-10-01,881.7625507720786
2012-10-02,881.7125338399899
2012-10-03,882.6604331607429
2012-10-04,883.8834463763111
2012-10-05,887.3114119330577
2012-10-08,879.8888056116995
2012-10-09,891.1087848049368
2012-10-10,893.6044131217433
2012-10-11,891.0255332673403
2012-10-12,894.8807470070724
2012-10-15,892.922581784748
2012-10-16,896.403769862365
2012-10-17,902.4567579741616
2012-10-18,912.8019398164671
2012-10-19,912.5388329356978
2012-10-22,917.1114688832033
2012-10-23,912.8404783499575
2012-10-24,914.2120829996732
2012-10-25,911.1389201543058
2012-10-26,896.8451428254779
2012-10-29,895.6388642214879
2012-10-30,894.4961865529324
2012-10-31,902.0721520310467
2012-11-01,914.4987612949071
2012-11-02,923.2997786673022
2012-11-05,920.5550862105601
2012-11-06,916.8626282806728
2012-11-07,919.7641583488584
2012-11-08,899.8892813242365
2012-11-09,895.4392929404823
2012-11-12,899.1826686712586
2012-11-13,885.9933761154904
2012-11-14,893.451854666051
2012-11-15,880.3207066552833
2012-11-16,878.410000057955
2012-11-19,881.466946760521
2012-11-20,879.5810817908409
2012-11-21,890.2125132048027
2012-11-22,891.3934882759822
2012-11-23,898.0661216037033
2012-11-26,893.8772479245135
2012-11-27,885.442059447259
2012-11-28,876.9042128712214
2012-11-29,878.7620177411472
2012-11-30,886.584348494929
2012-12-03,874.491059965947
2012-12-04,879.2091757220942
2012-12-05,902.710195394003
2012-12-06,901.964635401608
2012-12-07,909.8238086924997
2012-12-10,916.5473496788317
2012-12-11,914.2872191434984
2012-12-12,919.62445191097
2012-12-13,914.7037535540618
2012-12-14,936.3716275735478
2012-12-17,936.7602376821312
2012-12-18,936.1268545247227
2012-12-19,940.7245936201697
2012-12-20,943.7315396571261
2012-12-21,938.6886533886072
2012-12-24,941.4742278167918
2012-12-25,952.2454092693544
2012-12-26,955.3845343246091
2012-12-27,954.7589290410596
2012-12-28,961.9812039627463
2012-12-31,968.8958919909726
2013-01-01,968.8958919909728
2013-01-02,984.1133188499996
2013-01-03,987.1731282890061
2013-01-04,985.9884453676569
2013-01-07,991.7531242284181
2013-01-08,987.0700488325054
2013-01-09,991.2612520328769
2013-01-10,996.1290659369511
2013-01-11,984.6364275846572
2013-01-14,1004.2947066761333
2013-01-15,1009.25798073758
2013-01-16,1006.3497466241821
2013-01-17,1000.5059961704808
2013-01-18,1014.2196132654449
2013-01-21,1017.7200181523427
2013-01-22,1015.0934316016578
2013-01-23,1015.5684177987368
2013-01-24,1007.8208663762094
2013-01-25,1003.8910555550499
2013-01-28,1018.4655134180789
2013-01-29,1023.1534021479398
2013-01-30,1029.7120874392608
2013-01-31,1026.4728194626962
2013-02-01,1033.543429802002
2013-02-04,1032.5170353092321
2013-02-05,1025.4829627821525
2013-02-06,1029.5629901657026
2013-02-07,1024.7795686427019
2013-02-08,1029.8629188955372
2013-02-11,1029.8092785625302
2013-02-12,1029.8450376316928
2013-02-13,1029.798551740893
2013-02-14,1035.689643098935
2013-02-15,1037.5623836015193
2013-02-18,1032.2927800959742
2013-02-19,1016.7364313475967
2013-02-20,1026.388704496638
2013-02-21,1003.0477063474714
2013-02-22,998.8479136780568
2013-02-25,1001.5669465790485
2013-02-26,987.0891528686417
2013-02-27,993.1204831642573
2013-02-28,1016.5036916745224
2013-03-01,1015.7708607976477
2013-03-04,987.7633307513311
2013-03-05,1001.3267666395833
2013-03-06,1012.794168772729
2013-03-07,1006.7705261238854
2013-03-08,1010.4441995563149
2013-03-11,1007.065650839224
2013-03-12,993.6853852633427
2013-03-13,981.3128303760788
2013-03-14,984.5487563852172
2013-03-15,982.651345823176
2013-03-18,965.8075304995338
2013-03-19,968.8295694442961
2013-03-20,989.5450032896758
2013-03-21,991.8541674404602
2013-03-22,990.8060543466587
2013-03-25,992.7918955384343
2013-03-26,987.8310783752006
2013-03-27,992.5942460487813
2013-03-28,973.8948463500293
2013-03-29,973.5303077101594
2013-04-01,974.83695183097
2013-04-02,972.7458194998812
2013-04-03,969.7627975636013
2013-04-04,969.6769138474124
2013-04-05,955.2154439892809
2013-04-08,954.5873827627319
2013-04-09,963.0990133839949
2013-04-10,967.8079096680185
2013-04-11,967.6501092532865
2013-04-12,964.3537358829185
2013-04-15,952.0073451385933
2013-04-16,954.5557469877488
2013-04-17,954.6304663252904
2013-04-18,953.6184026574772
2013-04-19,975.6367965503597
2013-04-22,977.7343611017241
2013-04-23,958.7802581953914
2013-04-24,976.1523912235223
2013-04-25,975.3467432803978
2013-04-26,972.6328193557194
2013-04-29,972.9295981019195
2013-04-30,977.2260860707842
2013-05-01,977.2717565648923
2013-05-02,977.6915817465708
2013-05-03,987.2883005697411
2013-05-06,999.0187556476072
2013-05-07,1004.1124696799873
2013-05-08,1012.7870478697963
2013-05-09,1012.0356622033669
2013-05-10,1016.5981185236866
2013-05-13,1008.9495109513707
2013-05-14,1001.8349513599069
2013-05-15,1008.1678052418498
2013-05-16,1015.2989806796895
2013-05-17,1022.677015975596
2013-05-20,1035.978011672968
2013-05-21,1036.4410626556692
2013-05-22,1033.7584726330022
2013-05-23,1014.7028837681049
2013-05-24,1019.1060508770989
2013-05-27,1023.7618697144062
2013-05-28,1035.447121237583
2013-05-29,1028.8582125897833
2013-05-30,1025.88907702375
2013-05-31,1020.130549234874
2013-06-03,1015.7333804101214
