Date,AC ASIA VALUE WEIGHTED
1997-12-03,713.8494685609047
1997-12-04,709.5490641963185
1997-12-05,711.7309766842759
1997-12-08,707.4905549868402
1997-12-09,710.067708139843
1997-12-10,705.2859412760519
1997-12-11,675.5207085033079
1997-12-12,664.2287248825062
1997-12-15,661.3882096384065
1997-12-16,662.4407900415168
1997-12-17,690.9061482023975
1997-12-18,685.7358928371542
1997-12-19,659.4175759665086
1997-12-22,635.6243719133465
1997-12-23,632.6571038493695
1997-12-24,633.7668875827618
1997-12-25,633.8421581820944
1997-12-26,642.472426936207
1997-12-29,648.9171427239619
1997-12-30,661.0909562818682
1997-12-31,660.9793893871336
1998-01-01,660.9793893871336
1998-01-02,651.0175632352825
1998-01-05,635.7481438342389
1998-01-06,627.6404317896252
1998-01-07,625.8059840737233
1998-01-08,613.0344883145767
1998-01-09,604.4002497665655
1998-01-12,580.7773336434324
1998-01-13,593.595533230801
1998-01-14,617.6872155247211
1998-01-15,616.8461491819718
1998-01-16,644.9116394305978
1998-01-19,673.6058827216424
1998-01-20,671.9763107897395
1998-01-21,678.2204509299158
1998-01-22,668.4633350928634
1998-01-23,675.8092064481265
1998-01-26,699.0705981241189
1998-01-27,706.86234796378
1998-01-28,709.3825758263906
1998-01-29,704.6851472030022
1998-01-30,700.8595815626469
1998-02-02,720.1289335302499
1998-02-03,737.2215467535593
1998-02-04,736.8544702282261
1998-02-05,747.3810902525023
1998-02-06,753.9816187800184
1998-02-09,763.7829166050547
1998-02-10,776.1308566123056
1998-02-11,775.68995196605
1998-02-12,764.7819501207031
1998-02-13,740.538547272485
1998-02-16,724.9728550760951
1998-02-17,725.7017004304931
1998-02-18,729.484100280591
1998-02-19,735.9206161234576
1998-02-20,733.536927067774
1998-02-23,729.7271991855287
1998-02-24,722.7883321708746
1998-02-25,721.3784024607862
1998-02-26,733.7985452445209
1998-02-27,756.2986424229962
1998-03-02,775.8679522223508
1998-03-03,767.8284017018105
1998-03-04,758.9932623984658
1998-03-05,736.6775710815135
1998-03-06,740.29778919335
1998-03-09,735.2108408187731
1998-03-10,739.4846498765379
1998-03-11,729.1731531248269
1998-03-12,722.7099278604122
1998-03-13,742.9610248706183
1998-03-16,734.1545862437773
1998-03-17,735.4479565074942
1998-03-18,725.9620056370462
1998-03-19,730.3102073141977
1998-03-20,734.4077458659665
1998-03-23,737.748879789921
1998-03-24,729.5594045644011
1998-03-25,737.0527771545777
1998-03-26,747.6774494953463
1998-03-27,742.3867231154723
1998-03-30,721.1281238571764
1998-03-31,719.7987894751573
1998-04-01,705.8198791078134
1998-04-02,684.1550375454924
1998-04-03,674.1623293919363
1998-04-06,682.7733902673643
1998-04-07,693.9029731430636
1998-04-08,711.0143401930632
1998-04-09,729.7883032178571
1998-04-10,727.8278539801455
1998-04-13,727.6667886045112
1998-04-14,723.6545227081497
1998-04-15,722.6642447406314
1998-04-16,698.7616994553856
1998-04-17,696.7237774185413
1998-04-20,694.9066711273365
1998-04-21,700.3308238051717
1998-04-22,698.9481243867841
1998-04-23,700.7240901293269
1998-04-24,704.2810944591198
1998-04-27,685.7015472290427
1998-04-28,681.548242756185
1998-04-29,680.7795804218301
1998-04-30,689.2371486092835
1998-05-01,684.8552406450181
1998-05-04,681.4163148407295
1998-05-05,682.9855347138067
1998-05-06,664.3832194489025
1998-05-07,657.3229617962805
1998-05-08,658.0012492564792
1998-05-11,663.8983295690686
1998-05-12,655.7056560958519
1998-05-13,647.1049370020423
1998-05-14,649.4717712786901
1998-05-15,648.8606221428012
1998-05-18,640.1586365172253
1998-05-19,643.8861942289565
1998-05-20,650.1543402209214
1998-05-21,659.1266256852023
1998-05-22,655.143278775418
1998-05-25,646.3716447645412
1998-05-26,641.7793117248049
1998-05-27,631.2297871921127
1998-05-28,626.6990435878869
1998-05-29,622.7545063438614
1998-06-01,602.9136036840395
1998-06-02,610.0128011559452
1998-06-03,613.5757043575261
1998-06-04,609.6296551097197
1998-06-05,602.5284089054842
1998-06-08,596.0099365074251
1998-06-09,597.1543732500014
1998-06-10,580.6809013405108
1998-06-11,569.1472089011654
1998-06-12,561.8076503373004
1998-06-15,542.0839084115051
1998-06-16,544.01167665797
1998-06-17,573.4852477578155
1998-06-18,601.8838646312959
1998-06-19,607.126952171888
1998-06-22,587.4213147283431
1998-06-23,578.7122874045338
1998-06-24,576.7928734524671
1998-06-25,578.4008805526781
1998-06-26,573.3593528106715
1998-06-29,578.8696075339511
1998-06-30,600.3907677368153
1998-07-01,618.9269198358238
1998-07-02,614.9549373508927
1998-07-03,615.5459959265542
1998-07-06,607.7926553851322
1998-07-07,614.0107562317228
1998-07-08,613.1869073372659
1998-07-09,604.3285064394273
1998-07-10,593.0332719702136
1998-07-13,595.6082440814694
1998-07-14,604.8747431062206
1998-07-15,610.502493305569
1998-07-16,618.7538043455071
1998-07-17,619.8505465864864
1998-07-20,623.0678039008549
1998-07-21,618.3636925642481
1998-07-22,604.9931023071904
1998-07-23,596.8957740493195
1998-07-24,602.2068616223304
1998-07-27,585.2890251314492
1998-07-28,587.9365951879845
1998-07-29,583.6883963382292
1998-07-30,587.7923314296354
1998-07-31,588.7013771899487
1998-08-03,571.8427456465603
1998-08-04,570.7746950125809
1998-08-05,571.1344371439066
1998-08-06,561.450612022959
1998-08-07,554.1880743214156
1998-08-10,544.2399472387075
1998-08-11,531.2265080411779
1998-08-12,531.4348301229338
1998-08-13,529.8442001927683
1998-08-14,529.5990895474318
1998-08-17,522.1255469816831
1998-08-18,528.2481188819455
1998-08-19,543.7021344536024
1998-08-20,551.1852989331287
1998-08-21,537.812691213276
1998-08-24,533.416472647651
1998-08-25,534.6199730832628
1998-08-26,530.6880477522152
1998-08-27,523.476652076452
1998-08-28,507.7863608250439
1998-08-31,513.5716807640346
1998-09-01,524.5018317241914
1998-09-02,529.3058249529334
1998-09-03,536.8082893190639
1998-09-04,535.0233938182278
1998-09-07,573.5704348618941
1998-09-08,567.4674169846946
1998-09-09,546.7570492157407
1998-09-10,552.7768331697863
1998-09-11,541.2294197677579
1998-09-14,542.1377055379168
1998-09-15,544.0940773633132
1998-09-16,541.960750282714
1998-09-17,538.9400607235525
1998-09-18,534.8932372064064
1998-09-21,519.8338400885324
1998-09-22,517.9938867560896
1998-09-23,515.9765564788647
1998-09-24,535.9586898976689
1998-09-25,526.9454568283704
1998-09-28,532.1174913929981
1998-09-29,537.5459265002197
1998-09-30,517.3201687557397
1998-10-01,508.12525884126507
1998-10-02,509.8922603366737
1998-10-05,500.9534718330839
1998-10-06,509.4381762406851
1998-10-07,557.7582466082218
1998-10-08,559.8617210469545
1998-10-09,570.6961494544594
1998-10-12,593.0319725643478
1998-10-13,576.6009096494415
1998-10-14,569.9928960598338
1998-10-15,579.1823652953993
1998-10-16,609.6521607379713
1998-10-19,619.7687181845954
1998-10-20,622.0356668644824
1998-10-21,636.2234583212066
1998-10-22,634.7730818950782
1998-10-23,630.6705311491644
1998-10-26,621.7705081044957
1998-10-27,619.8930304318978
1998-10-28,615.9834914797042
1998-10-29,627.0168566892761
1998-10-30,632.7393698809202
1998-11-02,657.962237691039
1998-11-03,658.4480451937197
1998-11-04,676.3740350770026
1998-11-05,671.084091752972
1998-11-06,657.58123221379
1998-11-09,642.6466739629471
1998-11-10,629.7049315379926
1998-11-11,648.3188525227209
1998-11-12,630.577299247843
1998-11-13,641.7054322838027
1998-11-16,661.7947043394214
1998-11-17,659.5330136178006
1998-11-18,662.9153607814364
1998-11-19,674.2632755635182
1998-11-20,684.4428577944512
1998-11-23,687.4359346854998
1998-11-24,705.8567396738914
1998-11-25,698.2489586578502
1998-11-26,698.3955840370782
1998-11-27,692.6073242468777
1998-11-30,680.5548438586161
1998-12-01,678.7447776512597
1998-12-02,688.5450952924198
1998-12-03,688.7562182334935
1998-12-04,688.8441863012015
1998-12-07,698.0119673420216
1998-12-08,701.0686237735382
1998-12-09,715.3256685295222
1998-12-10,723.3524046326511
1998-12-11,708.1265546489415
1998-12-14,705.4211662135939
1998-12-15,699.6358183753908
1998-12-16,699.6366848517359
1998-12-17,695.4437672334141
1998-12-18,702.8576077772578
1998-12-21,708.6435504673041
1998-12-22,694.2588152195627
1998-12-23,696.6324931879767
1998-12-24,694.3181232694975
1998-12-25,698.8992391220208
1998-12-28,699.4432668735249
1998-12-29,706.4967411854719
1998-12-30,707.7706021383511
1998-12-31,714.6400283960835
1999-01-01,714.6400283960835
1999-01-04,709.4930080282049
1999-01-05,710.171502040009
1999-01-06,719.4128810680351
1999-01-07,741.571903343755
1999-01-08,733.4298563727576
1999-01-11,743.2786890872052
1999-01-12,729.092083433861
1999-01-13,716.1152490645517
1999-01-14,715.4193885682424
1999-01-15,716.191797979933
1999-01-18,720.9206861103216
1999-01-19,719.0328920301416
1999-01-20,727.4451282230962
1999-01-21,727.1556449151851
1999-01-22,709.5938158565843
1999-01-25,705.2565437488862
1999-01-26,710.6347165552191
1999-01-27,715.4246861293011
1999-01-28,705.8834716262147
1999-01-29,713.761945597209
1999-02-01,715.348810866418
1999-02-02,720.9547117917589
1999-02-03,711.626704487719
1999-02-04,706.6175997201409
1999-02-05,697.8281360426192
1999-02-08,695.8130873648648
1999-02-09,686.1864879613292
1999-02-10,683.7084661578069
1999-02-11,686.7113577503125
1999-02-12,697.3188797738951
1999-02-15,695.3653432201896
1999-02-16,687.9795454200525
1999-02-17,683.1750171296949
1999-02-18,675.797517542224
1999-02-19,667.912948272764
1999-02-22,673.9489611386912
1999-02-23,674.9306718359901
1999-02-24,674.2154514292267
1999-02-25,683.1336114617925
1999-02-26,691.6004502479627
1999-03-01,687.6095181909833
1999-03-02,677.6377611297268
1999-03-03,677.4853223271548
1999-03-04,670.3292715092965
1999-03-05,695.1504954381608
1999-03-08,703.6600569463895
1999-03-09,715.0456967689969
1999-03-10,735.8580934103863
1999-03-11,738.4332649437432
1999-03-12,745.9698283567702
1999-03-15,762.3483198938494
1999-03-16,776.657629518012
1999-03-17,782.8111693546375
1999-03-18,766.3045078305196
1999-03-19,792.8339325577621
1999-03-22,791.3923397003185
1999-03-23,789.3217556064669
1999-03-24,772.2842607525525
1999-03-25,781.3545638403497
1999-03-26,780.9820278453676
1999-03-29,778.598999424185
1999-03-30,780.9696367806673
1999-03-31,791.8179441032161
1999-04-01,806.8614122131839
1999-04-02,806.5839952883429
1999-04-05,801.069673930891
1999-04-06,817.9645429853334
1999-04-07,823.2927181614235
1999-04-08,835.2106389330855
1999-04-09,835.5600537715158
1999-04-12,826.2783950931712
1999-04-13,835.0274804355253
1999-04-14,847.7943487666157
1999-04-15,849.5199216220038
1999-04-16,868.1834540729357
1999-04-19,879.0679974170532
1999-04-20,873.2704737499449
1999-04-21,855.2991053660653
1999-04-22,859.2278094958887
1999-04-23,871.1921257558937
1999-04-26,883.4980114857857
1999-04-27,890.6177043924381
1999-04-28,891.4603779264164
1999-04-29,884.7765003518313
1999-04-30,880.8535476179776
1999-05-03,878.3776367383402
1999-05-04,883.5216550843077
1999-05-05,885.6116057211808
1999-05-06,917.0433526738291
1999-05-07,907.8605595043265
1999-05-10,911.1127345662048
1999-05-11,894.9980768578229
1999-05-12,894.989553746067
1999-05-13,882.9741862668482
1999-05-14,876.2803457806166
1999-05-17,852.317410457165
1999-05-18,859.07381648246
1999-05-19,840.9882513035094
1999-05-20,837.9154374951352
1999-05-21,841.2053031660454
1999-05-24,843.9461899194648
1999-05-25,844.0639814806431
1999-05-26,849.1014645315453
1999-05-27,848.6656366134546
1999-05-28,848.2558578448733
1999-05-31,846.5920476927142
1999-06-01,865.4106212029081
1999-06-02,871.6766283819414
1999-06-03,863.1286066077366
1999-06-04,865.033821952069
1999-06-07,882.7212897802732
1999-06-08,898.4515583069019
1999-06-09,900.986959792457
1999-06-10,920.4104978819689
1999-06-11,932.8376446881243
1999-06-14,917.4647379706229
1999-06-15,916.1278676121692
1999-06-16,921.7284126064676
1999-06-17,937.0373846128314
1999-06-18,930.4507686818869
1999-06-21,942.4628639030153
1999-06-22,951.6481606870515
1999-06-23,941.3704354003812
1999-06-24,940.0193977773264
1999-06-25,938.5879814434209
1999-06-28,947.9567867716885
1999-06-29,954.500158335429
1999-06-30,945.097406810001
1999-07-01,961.9578455888596
1999-07-02,972.3250144323144
1999-07-05,981.0645606320604
1999-07-06,978.7821037160638
1999-07-07,977.9095195873201
1999-07-08,972.516037567366
1999-07-09,977.1766987950248
1999-07-12,983.4032144531656
1999-07-13,983.3250750819282
1999-07-14,985.5844864251987
1999-07-15,995.7217266433264
1999-07-16,989.6651830796271
1999-07-19,1002.602699221982
1999-07-20,1000.6647808111492
1999-07-21,993.3030701184418
1999-07-22,978.6659189781551
1999-07-23,960.1918182790741
1999-07-26,953.1945881112699
1999-07-27,958.8224751318963
1999-07-28,974.1281383433092
1999-07-29,993.5675983571997
1999-07-30,1000.191441142336
1999-08-02,993.2861505364832
1999-08-03,998.8252272178321
1999-08-04,992.8947095255282
1999-08-05,976.1591848474867
1999-08-06,962.8787357020551
1999-08-09,957.7426744959746
1999-08-10,960.296042725151
1999-08-11,946.6553795221976
1999-08-12,958.2524420420813
1999-08-13,953.2542723664163
1999-08-16,977.2284215936284
1999-08-17,978.1067393970566
1999-08-18,991.1056953214384
1999-08-19,996.8127442208428
1999-08-20,1015.0683842498227
1999-08-23,1029.195805111765
1999-08-24,1024.598164987058
1999-08-25,1022.0406377701617
1999-08-26,1010.993092104402
1999-08-27,1006.593992879409
1999-08-30,1019.8081731264073
1999-08-31,1000.8706845299449
1999-09-01,1021.8502488181002
1999-09-02,1021.7793882393014
1999-09-03,1012.7814605412876
1999-09-06,1027.7896373933866
1999-09-07,1015.009044692883
1999-09-08,1009.7851699361262
1999-09-09,1034.2614494095772
1999-09-10,1036.1469018678379
1999-09-13,1061.47347124674
1999-09-14,1060.7906914766534
1999-09-15,1061.2435972546482
1999-09-16,1038.6627088137545
1999-09-17,1030.6424764623507
1999-09-20,1038.1589220730716
1999-09-21,1062.6483171127923
1999-09-22,1036.5271571213846
1999-09-23,1034.999023779425
1999-09-24,1012.36935482232
1999-09-27,992.1692007704936
1999-09-28,1009.5202039294278
1999-09-29,999.3184577112039
1999-09-30,1016.8200950623028
1999-10-01,1028.3763973662992
1999-10-04,1018.90299230727
1999-10-05,1010.931077851912
1999-10-06,1016.8286883284237
1999-10-07,1026.2096975958716
1999-10-08,1029.4451661913622
1999-10-11,1033.3408933343026
1999-10-12,1042.0593377542211
1999-10-13,1023.1122723700387
1999-10-14,1033.1850139000694
1999-10-15,1026.5308347688845
1999-10-18,1004.5580017513834
1999-10-19,1002.3253512025063
1999-10-20,1019.6042896916739
1999-10-21,1015.9231123680454
1999-10-22,1022.9674366872847
1999-10-25,1032.858711537087
1999-10-26,1036.4477508770674
1999-10-27,1029.3239992595143
1999-10-28,1026.0232073097973
1999-10-29,1053.5926290489188
1999-11-01,1055.6993212782065
1999-11-02,1063.588157981579
1999-11-03,1055.629277509935
1999-11-04,1074.9404242670817
1999-11-05,1062.3364956076323
1999-11-08,1056.9090900669228
1999-11-09,1062.4248551031533
1999-11-10,1074.419607025072
1999-11-11,1065.4159065878732
1999-11-12,1067.2236558048128
1999-11-15,1061.3994402383983
1999-11-16,1059.2835555792249
1999-11-17,1070.5026975976232
1999-11-18,1082.7725968924024
1999-11-19,1092.948573372978
1999-11-22,1106.078579781547
1999-11-23,1109.5697709769895
1999-11-24,1101.1633349964536
1999-11-25,1089.8394276166357
1999-11-26,1110.818283006426
1999-11-29,1114.8597040240336
1999-11-30,1098.105864622423
1999-12-01,1103.0010830705482
1999-12-02,1109.4349523019412
1999-12-03,1108.3716987697342
1999-12-06,1105.7403706908824
1999-12-07,1111.1108461194185
1999-12-08,1096.9193036277677
1999-12-09,1098.5864819473115
1999-12-10,1110.3090741999222
1999-12-13,1098.7290248382194
1999-12-14,1091.4146863037656
1999-12-15,1088.2502626539554
1999-12-16,1086.5851300556135
1999-12-17,1092.2473706058036
1999-12-20,1096.3851214330534
1999-12-21,1093.8839509970412
1999-12-22,1108.6263392572366
1999-12-23,1106.1527098373579
1999-12-24,1103.2198786954575
1999-12-27,1097.8677882200896
1999-12-28,1110.9959921767957
1999-12-29,1110.5345086817044
1999-12-30,1114.9303524054187
1999-12-31,1115.0241179139105
2000-01-03,1127.601097234938
2000-01-04,1120.7166039221315
2000-01-05,1090.3661467715838
2000-01-06,1056.3575315158942
2000-01-07,1064.274736342303
2000-01-10,1069.4226950955165
2000-01-11,1086.712282670415
2000-01-12,1080.0076883346674
2000-01-13,1086.016544015061
2000-01-14,1096.078137913011
2000-01-17,1120.23957256024
2000-01-18,1107.9016847111477
2000-01-19,1085.029808788883
2000-01-20,1091.6085449095285
2000-01-21,1093.767152339249
2000-01-24,1092.3658549158592
2000-01-25,1075.226286771845
2000-01-26,1084.6567560372205
2000-01-27,1097.08922525297
2000-01-28,1100.3049016280627
2000-01-31,1093.931957106924
2000-02-01,1079.382170048237
2000-02-02,1085.9983505916832
2000-02-03,1092.486768354816
2000-02-04,1102.177668467976
2000-02-07,1098.7101978469677
2000-02-08,1079.735088146256
2000-02-09,1085.5447332246065
2000-02-10,1079.2722517820412
2000-02-11,1077.0877424496746
2000-02-14,1061.6202654136832
2000-02-15,1037.9008718135922
2000-02-16,1037.6797827827825
2000-02-17,1045.6805265375065
2000-02-18,1035.6750026346576
2000-02-21,1009.8622396483823
2000-02-22,1001.3606221423074
2000-02-23,1012.9898045546665
2000-02-24,1019.2554532370569
2000-02-25,1029.7865505566451
2000-02-28,1032.890078478331
2000-02-29,1025.7669354402155
2000-03-01,1049.6292125617372
2000-03-02,1048.8549881639622
2000-03-03,1042.380977045185
2000-03-06,1041.6960384836711
2000-03-07,1056.642729827191
2000-03-08,1049.4562867653224
2000-03-09,1051.1753685482931
2000-03-10,1059.2137323878599
2000-03-13,1040.939111167865
2000-03-14,1041.0324413384021
2000-03-15,1028.571974478034
2000-03-16,1042.8296089498183
2000-03-17,1055.9379278428094
2000-03-20,1050.2752258379633
2000-03-21,1045.8433082678282
2000-03-22,1041.278537703621
2000-03-23,1044.8566510966903
2000-03-24,1053.989652056556
2000-03-27,1076.7053976406798
2000-03-28,1097.5537963917102
2000-03-29,1122.2751472352197
2000-03-30,1105.9256453583148
2000-03-31,1130.3667608044766
2000-04-03,1129.4498474635795
2000-04-04,1119.980721427547
2000-04-05,1123.3484648586887
2000-04-06,1110.8138780943634
2000-04-07,1111.5953334469475
2000-04-10,1115.3676594681533
2000-04-11,1107.3128821626756
2000-04-12,1126.8247538039875
2000-04-13,1114.625442565851
2000-04-14,1119.404188181145
2000-04-17,1064.7792200448453
2000-04-18,1088.9215720979694
2000-04-19,1091.2604392800145
2000-04-20,1087.140187438762
2000-04-21,1073.2171960747028
2000-04-24,1095.6085629396016
2000-04-25,1094.4117897810938
2000-04-26,1080.8926238141357
2000-04-27,1071.8633326696379
2000-04-28,1060.7736413169314
2000-05-01,1074.308716006753
2000-05-02,1077.544705843024
2000-05-03,1074.9537298177136
2000-05-04,1082.3082732729013
2000-05-05,1079.3000591220052
2000-05-08,1076.613351639095
2000-05-09,1063.0606590680086
2000-05-10,1061.0959850179909
2000-05-11,1044.4648233669952
2000-05-12,1059.4861375956673
2000-05-15,1053.4065396947306
2000-05-16,1054.8026002830889
2000-05-17,1049.5666803453714
2000-05-18,1045.9323096024134
2000-05-19,1056.484130708136
2000-05-22,1030.1619130272343
2000-05-23,1035.913782532453
2000-05-24,1029.3787980153525
2000-05-25,1030.9931877172558
2000-05-26,1024.0145984547466
2000-05-29,1027.2152899671444
2000-05-30,1033.3588154921595
2000-05-31,1023.3665464015215
2000-06-01,1027.277154467189
2000-06-02,1041.5693719504811
2000-06-05,1071.7222002191916
2000-06-06,1082.3303501020941
2000-06-07,1084.385505814697
2000-06-08,1078.4351534491511
2000-06-09,1083.555408398897
2000-06-12,1088.960940464288
2000-06-13,1078.3469003574276
2000-06-14,1069.4076699115594
2000-06-15,1051.1459206423922
2000-06-16,1057.2720156502903
2000-06-19,1068.420889659057
2000-06-20,1082.1114608911648
2000-06-21,1093.003920855183
