Date,AC ASIA PACIFIC VALUE WEIGHTED
1997-05-08,995.1431947711094
1997-05-09,999.7383800585396
1997-05-12,1016.3100420420892
1997-05-13,1015.8268387336753
1997-05-14,1020.398470122364
1997-05-15,1022.8608073530494
1997-05-16,1031.0565915244194
1997-05-19,1033.6375314536035
1997-05-20,1047.0861137677266
1997-05-21,1035.6389114780047
1997-05-22,1023.9016609810509
1997-05-23,1032.8894866212086
1997-05-26,1032.954696757076
1997-05-27,1026.443994603218
1997-05-28,1042.4218741615791
1997-05-29,1040.0592554835914
1997-05-30,1030.9699237913692
1997-06-02,1047.6175795778345
1997-06-03,1050.8296240548618
1997-06-04,1053.3516102920084
1997-06-05,1055.4614869771342
1997-06-06,1052.3366744947841
1997-06-09,1064.23551285004
1997-06-10,1066.5031726242757
1997-06-11,1071.0640882105881
1997-06-12,1060.3648324728065
1997-06-13,1058.8272768992008
1997-06-16,1075.1741049070918
1997-06-17,1072.7953397843362
1997-06-18,1069.3564354857185
1997-06-19,1068.0600891176093
1997-06-20,1069.9836751844227
1997-06-23,1067.2842000426924
1997-06-24,1068.566662908072
1997-06-25,1084.5021099566247
1997-06-26,1087.6712884776064
1997-06-27,1077.8995237556692
1997-06-30,1086.0533884054887
1997-07-01,1076.1552254342512
1997-07-02,1085.3041392627342
1997-07-03,1087.544082914929
1997-07-04,1079.040110501763
1997-07-07,1074.274667130424
1997-07-08,1073.9897373019814
1997-07-09,1070.5772928297006
1997-07-10,1070.14268275362
1997-07-11,1068.5078401990045
1997-07-14,1071.7771972264757
1997-07-15,1061.2444503894658
1997-07-16,1064.1004858024214
1997-07-17,1068.8720872242643
1997-07-18,1064.0855211441856
1997-07-21,1062.6477201038513
1997-07-22,1058.7789719520879
1997-07-23,1058.3902637943106
1997-07-24,1063.3996997837492
1997-07-25,1062.4459402298644
1997-07-28,1065.7000610483474
1997-07-29,1066.4929014405734
1997-07-30,1059.6784060435546
1997-07-31,1064.445069159414
1997-08-01,1052.1402954177279
1997-08-04,1045.3310359050306
1997-08-05,1034.5359212840847
1997-08-06,1044.4370354223074
1997-08-07,1039.0991665619454
1997-08-08,1054.123994553821
1997-08-11,1032.8350512189545
1997-08-12,1034.805100800303
1997-08-13,1037.3311270576417
1997-08-14,1028.3411232338763
1997-08-15,1031.0919526463979
1997-08-18,1016.4391611959097
1997-08-19,1004.3276284784082
1997-08-20,1016.95908618775
1997-08-21,1017.978664774753
1997-08-22,999.3677027841405
1997-08-25,991.8496390750604
1997-08-26,994.9466770121629
1997-08-27,981.6566912975852
1997-08-28,967.6320069844812
1997-08-29,946.4593970843767
1997-09-01,921.2805083408529
1997-09-02,924.0119759962561
1997-09-03,946.2504614192289
1997-09-04,942.0729569109325
1997-09-05,952.3133918654278
1997-09-08,957.0800287027546
1997-09-09,971.523639566318
1997-09-10,965.564219385897
1997-09-11,946.716362182418
1997-09-12,934.9414441449435
1997-09-15,938.3764769773504
1997-09-16,931.2427232200527
1997-09-17,925.810558769156
1997-09-18,921.7975302222419
1997-09-19,925.6561149398327
1997-09-22,923.9187398078601
1997-09-23,927.4962960263263
1997-09-24,944.4425815822084
1997-09-25,943.8433369519164
1997-09-26,931.9541294409651
1997-09-29,930.2276805954828
1997-09-30,934.6821653428301
1997-10-01,931.5241707671432
1997-10-02,922.1518118681968
1997-10-03,917.9160027309208
1997-10-06,921.2565055045128
1997-10-07,911.8895618728553
1997-10-08,917.7058325351871
1997-10-09,910.0849180077972
1997-10-10,917.1039637888606
1997-10-13,903.6946217273844
1997-10-14,898.2425528328903
1997-10-15,897.5819176439185
1997-10-16,909.8758865106776
1997-10-17,904.3972220936281
1997-10-20,881.6853071518203
1997-10-21,879.7626989274171
1997-10-22,881.5454512366247
1997-10-23,852.0801534644413
1997-10-24,848.3917697973195
1997-10-27,828.9704789140094
1997-10-28,793.8116619535037
1997-10-29,824.1305826252773
1997-10-30,808.1372120783919
1997-10-31,811.0033004800196
1997-11-03,824.2230014923022
1997-11-04,825.0381301227304
1997-11-05,817.8626409381063
1997-11-06,814.6407141466573
1997-11-07,786.0492074928507
1997-11-10,775.3007624103556
1997-11-11,776.0606404163043
1997-11-12,757.1551277197112
1997-11-13,754.6867824537741
1997-11-14,742.4688190086587
1997-11-17,777.5223675420788
1997-11-18,781.444164874405
1997-11-19,748.1909829484697
1997-11-20,747.9153059684165
1997-11-21,775.9122740318885
1997-11-24,767.9350690039172
1997-11-25,733.5590430286537
1997-11-26,736.7466604440477
1997-11-27,750.0941616652303
1997-11-28,748.5257802133157
1997-12-01,750.2583178226649
1997-12-02,752.8981113492189
1997-12-03,748.583189199773
1997-12-04,743.993276372689
1997-12-05,745.9807296362693
1997-12-08,742.9133228548284
1997-12-09,745.0918094764555
1997-12-10,739.9304523919233
1997-12-11,710.2458736264334
1997-12-12,698.4273807071819
1997-12-15,695.2599609582535
1997-12-16,695.989396985611
1997-12-17,725.2157582623033
1997-12-18,720.3961383663042
1997-12-19,693.7941701765442
1997-12-22,670.7348921638823
1997-12-23,669.6233247139828
1997-12-24,670.4966817700337
1997-12-25,670.5681867979838
1997-12-26,678.7887198702432
1997-12-29,685.4589182396866
1997-12-30,697.4770450385732
1997-12-31,697.6909563375846
1998-01-01,697.6909563375846
1998-01-02,687.8645708861383
1998-01-05,673.454929764051
1998-01-06,665.801856923965
1998-01-07,663.7809361746474
1998-01-08,651.4059187697777
1998-01-09,642.8601037870235
1998-01-12,618.2369902046067
1998-01-13,631.6168302275717
1998-01-14,655.8756554304763
1998-01-15,654.4972906079155
1998-01-16,683.2670905861692
1998-01-19,712.1529461864608
1998-01-20,709.9424805232936
1998-01-21,715.1403022428151
1998-01-22,704.8459355868127
1998-01-23,712.7171664764176
1998-01-26,735.7230544291708
1998-01-27,742.8811658621887
1998-01-28,746.1488284596838
1998-01-29,742.0223226377105
1998-01-30,739.4072784350161
1998-02-02,758.1765947317259
1998-02-03,773.606645325545
1998-02-04,773.1037982029724
1998-02-05,783.150668098207
1998-02-06,788.865469260132
1998-02-09,799.3005969182097
1998-02-10,811.2297264202126
1998-02-11,810.9022364993172
1998-02-12,800.358969944194
1998-02-13,775.9796702299728
1998-02-16,759.3631212754559
1998-02-17,761.7764512930377
1998-02-18,765.4932112334344
1998-02-19,772.1265163403306
1998-02-20,769.0537239250108
1998-02-23,765.045707516537
1998-02-24,758.4461576439703
1998-02-25,757.599762390397
1998-02-26,770.5761465306858
1998-02-27,792.8906854628564
1998-03-02,811.6046927073245
1998-03-03,803.827875895613
1998-03-04,795.7724073979812
1998-03-05,772.2228310082904
1998-03-06,776.2371625609396
1998-03-09,771.4655973540756
1998-03-10,776.0600799863098
1998-03-11,766.5854709756226
1998-03-12,761.0204840174183
1998-03-13,781.3081247823353
1998-03-16,772.4963890791072
1998-03-17,774.9967421089927
1998-03-18,765.2895581274261
1998-03-19,769.2986488033549
1998-03-20,773.6671257753521
1998-03-23,777.0037282527745
1998-03-24,769.9114620981001
1998-03-25,776.6611799662785
1998-03-26,787.150621196567
1998-03-27,781.5663655140181
1998-03-30,759.5018112828799
1998-03-31,758.3691548980102
1998-04-01,745.2102470261393
1998-04-02,724.1468746907357
1998-04-03,715.4436925316674
1998-04-06,724.5579078739236
1998-04-07,734.6722136254467
1998-04-08,751.1718997537846
1998-04-09,768.9427055934004
1998-04-10,767.080059458062
1998-04-13,766.7136679011764
1998-04-14,762.7925856813596
1998-04-15,762.9722456517201
1998-04-16,740.4157413487219
1998-04-17,738.713354293296
1998-04-20,736.4301754789986
1998-04-21,741.78434207005
1998-04-22,740.6238681648317
1998-04-23,743.0681994305619
1998-04-24,745.5375754836156
1998-04-27,726.2733635746229
1998-04-28,720.868075771048
1998-04-29,719.6410274806096
1998-04-30,728.5553861998709
1998-05-01,725.32768697073
1998-05-04,721.231829326885
1998-05-05,722.1192519244037
1998-05-06,703.7125470622215
1998-05-07,696.5981098330137
1998-05-08,697.3433214898649
1998-05-11,703.0988560275596
1998-05-12,694.7885125325909
1998-05-13,685.6848641848484
1998-05-14,687.536462454773
1998-05-15,687.1826517300217
1998-05-18,677.6447850820981
1998-05-19,681.5903554871903
1998-05-20,687.2408262555074
1998-05-21,696.6004894150695
1998-05-22,692.7937454926011
1998-05-25,683.7216639279827
1998-05-26,679.191142603668
1998-05-27,667.8860636453076
1998-05-28,664.1441231470608
1998-05-29,660.6800244869022
1998-06-01,640.2087173070439
1998-06-02,646.6183967972265
1998-06-03,649.6053595731327
1998-06-04,645.9064596808171
1998-06-05,637.4265681193623
1998-06-08,630.7817593714669
1998-06-09,631.4249026321494
1998-06-10,613.9750039531824
1998-06-11,602.1489893115831
1998-06-12,595.8223885108256
1998-06-15,576.2321997122721
1998-06-16,577.5863629040126
1998-06-17,608.1458008389919
1998-06-18,637.0109130947972
1998-06-19,642.9284312243572
1998-06-22,622.7690837969136
1998-06-23,614.0874045509877
1998-06-24,612.599577078245
1998-06-25,613.8968615310703
1998-06-26,609.369682600413
1998-06-29,615.0315009094329
1998-06-30,638.2206491126319
1998-07-01,656.8166840511474
1998-07-02,653.6995756703698
1998-07-03,654.737153166732
1998-07-06,647.419916744106
1998-07-07,654.0213923903868
1998-07-08,652.9724893245822
1998-07-09,644.4070802882329
1998-07-10,632.9274552947453
1998-07-13,634.855163273089
1998-07-14,645.527760582014
1998-07-15,651.3618939908823
1998-07-16,660.9091259894907
1998-07-17,661.9058251657832
1998-07-20,664.6119600081249
1998-07-21,659.7355360422026
1998-07-22,645.5764828985473
1998-07-23,637.0301782139867
1998-07-24,642.4671494409538
1998-07-27,624.3296360759584
1998-07-28,627.2118960283516
1998-07-29,622.3690832545351
1998-07-30,626.7749065211872
1998-07-31,626.8730281084405
1998-08-03,609.5739670631899
1998-08-04,609.0231297430371
1998-08-05,608.7807562155696
1998-08-06,598.0574105717594
1998-08-07,590.6723870075208
1998-08-10,580.8026005200114
1998-08-11,566.8093525623782
1998-08-12,566.8116092632155
1998-08-13,565.0141602049093
1998-08-14,565.165754259018
1998-08-17,557.2544537548087
1998-08-18,563.7980779364088
1998-08-19,580.7671991990882
1998-08-20,587.9289471701676
1998-08-21,573.4736068875244
1998-08-24,568.4172742729586
1998-08-25,569.985413229042
1998-08-26,565.395079742801
1998-08-27,555.9218834335021
1998-08-28,540.4561409390017
1998-08-31,545.6863998623681
1998-09-01,556.2567320676367
1998-09-02,562.3370642278214
1998-09-03,569.0557262510503
1998-09-04,567.5956773638707
1998-09-07,606.514681144521
1998-09-08,600.17531621346
1998-09-09,579.5382471149866
1998-09-10,585.7600744646289
1998-09-11,573.6613926935448
1998-09-14,574.95641504385
1998-09-15,577.9993721251867
1998-09-16,575.6087684096092
1998-09-17,572.4787939321134
1998-09-18,568.1185200873724
1998-09-21,552.6561600613849
1998-09-22,550.7385132532537
1998-09-23,549.2287877790537
1998-09-24,570.0458689575003
1998-09-25,560.5647707816672
1998-09-28,565.9074562658997
1998-09-29,572.4356989090111
1998-09-30,552.0095094555357
1998-10-01,543.2247329300293
1998-10-02,544.0294474645441
1998-10-05,535.0776247231297
1998-10-06,542.1505445631482
1998-10-07,592.5527184715685
1998-10-08,593.641298560112
1998-10-09,603.5627010655162
1998-10-12,626.4561632785753
1998-10-13,610.7511066552478
1998-10-14,603.9465268523173
1998-10-15,612.8017257103396
1998-10-16,643.6033064544605
1998-10-19,653.572221374083
1998-10-20,655.4872741902475
1998-10-21,670.04465773948
1998-10-22,668.5187937252458
1998-10-23,664.3372295009788
1998-10-26,655.8836842268001
1998-10-27,654.4642424840088
1998-10-28,651.7093314901755
1998-10-29,662.9024156397688
1998-10-30,668.9488098602753
1998-11-02,694.3787435290633
1998-11-03,695.091561035753
1998-11-04,712.8374414325477
1998-11-05,708.1887551426352
1998-11-06,695.7303814525303
1998-11-09,681.0996204392229
1998-11-10,667.3673795388236
1998-11-11,686.8529473477478
1998-11-12,669.5371547468601
1998-11-13,680.253155163424
1998-11-16,699.6674606545464
1998-11-17,696.9055802443479
1998-11-18,700.8424433983228
1998-11-19,712.2009435465078
1998-11-20,722.2215828201727
1998-11-23,725.8771827121417
1998-11-24,744.0233700652407
1998-11-25,736.2891832704756
1998-11-26,736.5082681419922
1998-11-27,730.7109394177143
1998-11-30,718.5698772289256
1998-12-01,715.8029384790806
1998-12-02,726.1273046239181
1998-12-03,724.352843196106
1998-12-04,723.9490317256891
1998-12-07,733.4878988688881
1998-12-08,736.2724847264159
1998-12-09,749.5584009236146
1998-12-10,758.1031818024447
1998-12-11,742.7307959948489
1998-12-14,738.8299595144018
1998-12-15,734.0546761108163
1998-12-16,733.9484884700864
1998-12-17,731.2333067639291
1998-12-18,738.6264052020816
1998-12-21,743.6608925703239
1998-12-22,730.0361215695249
1998-12-23,731.9554515846083
1998-12-24,729.8854177937457
1998-12-25,734.2896432226905
1998-12-28,734.468713519295
1998-12-29,741.6325028187291
1998-12-30,743.4082877170686
1998-12-31,750.4563245423246
1999-01-01,750.4563245423246
1999-01-04,746.4688728591626
1999-01-05,747.1010604195404
1999-01-06,757.6628005185981
1999-01-07,780.3695159913057
1999-01-08,771.5889587859435
1999-01-11,781.9837379586392
1999-01-12,768.3401862942729
1999-01-13,754.1005496199296
1999-01-14,753.1938507870007
1999-01-15,754.0292847084428
1999-01-18,759.1174719841431
1999-01-19,758.3831370642343
1999-01-20,767.2122361761013
1999-01-21,766.5668445431394
1999-01-22,748.7237406643374
1999-01-25,743.7407100053648
1999-01-26,748.8563060638402
1999-01-27,753.8740862048147
1999-01-28,744.9752324644353
1999-01-29,753.0778157630966
1999-02-01,756.1396483336727
1999-02-02,761.4696360307236
1999-02-03,752.9603479424301
1999-02-04,748.8964193719532
1999-02-05,740.5082266397017
1999-02-08,738.243219152508
1999-02-09,728.4106230072102
1999-02-10,724.5849513543999
1999-02-11,728.2760910724875
1999-02-12,738.7088449697469
1999-02-15,736.2765108971474
1999-02-16,728.0992666250621
1999-02-17,723.6622835948318
1999-02-18,716.4646501484043
1999-02-19,710.3022939341027
1999-02-22,716.2500369366173
1999-02-23,717.1597791654523
1999-02-24,715.8679639183542
1999-02-25,723.3076002844022
1999-02-26,730.3072586875967
1999-03-01,726.8999145062679
1999-03-02,717.0655057604286
1999-03-03,717.0856203254133
1999-03-04,709.9313462754993
1999-03-05,734.6790122413672
1999-03-08,743.7764427867253
1999-03-09,755.0935297180739
1999-03-10,775.1950607603296
1999-03-11,777.8395881930716
1999-03-12,785.6699619050896
1999-03-15,801.8748246309902
1999-03-16,815.1543473551629
1999-03-17,820.7980411405773
1999-03-18,805.1006788813177
1999-03-19,830.9974495671208
1999-03-22,829.975999510327
1999-03-23,828.6259897104388
1999-03-24,811.8640345584544
1999-03-25,820.8827341786937
1999-03-26,820.4823583522401
1999-03-29,817.496994241443
1999-03-30,819.5378118836862
1999-03-31,829.8843175599266
1999-04-01,845.2825066468533
1999-04-02,844.6763920558124
1999-04-05,839.192466669167
1999-04-06,856.6144524180943
1999-04-07,861.7087827284751
1999-04-08,873.4059929470691
1999-04-09,874.3185369121568
1999-04-12,865.4495480079551
1999-04-13,875.0133953462356
1999-04-14,887.7324316311177
1999-04-15,889.4685720386885
1999-04-16,909.3055565750051
1999-04-19,920.930931826454
1999-04-20,914.3372626595343
1999-04-21,896.2653973448902
1999-04-22,901.4677441576405
1999-04-23,913.3980222224229
1999-04-26,924.9221405906511
1999-04-27,932.637352447194
1999-04-28,933.6234463043141
1999-04-29,927.7160442868437
1999-04-30,924.3414605152551
1999-05-03,921.369602735071
1999-05-04,926.744789114416
1999-05-05,927.6536828104474
1999-05-06,959.2859802532614
1999-05-07,949.3056623417085
1999-05-10,952.2344176397348
1999-05-11,936.5798366016544
1999-05-12,936.8172362925234
1999-05-13,925.5919557099144
1999-05-14,919.5664062325623
1999-05-17,894.9210853395043
1999-05-18,902.1242867416162
1999-05-19,883.1288499434169
1999-05-20,879.197727860988
1999-05-21,882.0797924851912
1999-05-24,884.604272623298
1999-05-25,883.25597000157
1999-05-26,887.5175666481181
1999-05-27,886.9015446664015
1999-05-28,886.5799166557043
1999-05-31,884.3250856002014
1999-06-01,901.9495475618605
1999-06-02,908.3470911204234
1999-06-03,901.6241218247619
1999-06-04,904.2793567858962
1999-06-07,921.9612743044794
1999-06-08,937.3495683556145
1999-06-09,940.3129126273908
1999-06-10,958.831020862603
1999-06-11,970.0354623425958
1999-06-14,955.356819301012
1999-06-15,953.1457474435273
1999-06-16,958.3181162383105
1999-06-17,973.8048723173288
1999-06-18,967.0702023942529
1999-06-21,977.9031235932899
1999-06-22,987.1579551883367
1999-06-23,977.4187990863508
1999-06-24,975.5408971938358
1999-06-25,975.1134641135085
1999-06-28,984.2780342600333
1999-06-29,990.223487529854
1999-06-30,980.9698378500041
1999-07-01,998.5232428062811
1999-07-02,1009.8553308162861
1999-07-05,1019.1754336620277
1999-07-06,1017.3600586494903
1999-07-07,1015.6460588974107
1999-07-08,1011.3682184984311
1999-07-09,1014.6475108690827
1999-07-12,1019.9122294501962
1999-07-13,1019.6474676111845
1999-07-14,1021.7877467869699
1999-07-15,1032.2064494193974
1999-07-16,1025.6709606733277
1999-07-19,1037.3503290704027
1999-07-20,1036.584322936483
1999-07-21,1028.8438579312738
1999-07-22,1014.2240142233271
1999-07-23,996.6671490931503
1999-07-26,989.0973770453423
1999-07-27,993.8108741987763
1999-07-28,1008.5921199956541
1999-07-29,1027.651747058935
1999-07-30,1033.345237716793
1999-08-02,1025.701314819893
1999-08-03,1032.6019699584856
1999-08-04,1026.6294068005705
1999-08-05,1010.9497595401812
1999-08-06,997.9775083963675
1999-08-09,992.2380065702268
1999-08-10,993.7112304767634
1999-08-11,979.797723985882
1999-08-12,991.0775988993623
1999-08-13,987.4206824846469
1999-08-16,1011.392690775897
1999-08-17,1010.623490899528
1999-08-18,1024.2491958336575
1999-08-19,1027.948032757123
1999-08-20,1045.1203770024274
1999-08-23,1059.180462594819
1999-08-24,1054.7236888994048
1999-08-25,1050.8250363744123
1999-08-26,1040.5337760054151
1999-08-27,1035.8251300578202
1999-08-30,1047.2628216445355
1999-08-31,1028.7676964757914
1999-09-01,1050.1414623653957
1999-09-02,1050.6939564818563
1999-09-03,1041.3475593302594
1999-09-06,1056.6116387771096
1999-09-07,1045.1525215012623
1999-09-08,1040.5688996198053
1999-09-09,1064.6176564619752
1999-09-10,1066.3029257255982
1999-09-13,1090.3418057904569
1999-09-14,1089.1006094913935
1999-09-15,1087.2916989182995
1999-09-16,1064.8264302517184
1999-09-17,1057.8780296288755
1999-09-20,1064.236092620006
1999-09-21,1087.3521366390996
1999-09-22,1063.1362802418996
1999-09-23,1062.0319618897088
1999-09-24,1040.1710962645066
1999-09-27,1021.7799646173623
1999-09-28,1038.6782214000568
1999-09-29,1028.1313284078558
1999-09-30,1043.881812513795
1999-10-01,1056.2980911349325
1999-10-04,1047.362777947367
1999-10-05,1041.0452941647607
1999-10-06,1045.5871638919757
1999-10-07,1054.9260031981976
1999-10-08,1056.8002061008822
1999-10-11,1060.7801527446275
1999-10-12,1069.3934871789297
1999-10-13,1050.8119489572048
1999-10-14,1059.789821989048
1999-10-15,1051.9560400050677
1999-10-18,1029.1116794377501
1999-10-19,1026.8554589159494
1999-10-20,1044.5902917046847
1999-10-21,1041.238347124412
1999-10-22,1048.4440615809071
1999-10-25,1058.3183456811037
1999-10-26,1060.684316595582
1999-10-27,1052.7915076310267
1999-10-28,1050.6481385184452
1999-10-29,1076.77284274094
1999-11-01,1079.2490112350515
1999-11-02,1087.3707711179927
1999-11-03,1080.833141781133
1999-11-04,1098.218066471628
1999-11-05,1085.6306368244373
1999-11-08,1079.5617769466478
1999-11-09,1084.7113833357234
1999-11-10,1097.3209083725835
1999-11-11,1090.5492837216343
1999-11-12,1093.1593105269062
1999-11-15,1088.0532971162877
1999-11-16,1085.210462511032
1999-11-17,1096.5340033575376
1999-11-18,1108.536822550309
1999-11-19,1118.6775387599787
1999-11-22,1130.512752700463
1999-11-23,1133.623733761784
1999-11-24,1124.3455712843831
1999-11-25,1114.3584195379622
1999-11-26,1134.3248113003103
1999-11-29,1138.7554632985543
1999-11-30,1121.995428569602
1999-12-01,1126.5673550843455
1999-12-02,1133.3990161532643
1999-12-03,1132.5794759577884
1999-12-06,1130.9700380892102
1999-12-07,1135.7968353465264
1999-12-08,1122.7244603209838
1999-12-09,1125.2804438131927
1999-12-10,1135.1958883493699
1999-12-13,1123.6963478667653
1999-12-14,1117.110793369221
1999-12-15,1114.567708267575
1999-12-16,1114.198516958174
1999-12-17,1119.9488703458253
1999-12-20,1124.0466069085096
1999-12-21,1121.0918721989015
1999-12-22,1135.9909912635144
1999-12-23,1133.1214578400113
1999-12-24,1130.7494765745355
1999-12-27,1125.6264547327628
1999-12-28,1138.1455458152686
1999-12-29,1138.4877925914193
1999-12-30,1143.3420260550768
1999-12-31,1143.430802211072
2000-01-03,1156.0711747822081
2000-01-04,1148.3183700878426
2000-01-05,1117.6007872152834
2000-01-06,1084.5156497270216
2000-01-07,1093.125240713975
2000-01-10,1099.6759296615335
2000-01-11,1117.5480413629396
2000-01-12,1109.431102217794
2000-01-13,1115.7981384175469
2000-01-14,1126.450663669552
2000-01-17,1149.3219914097374
2000-01-18,1137.9087819553263
2000-01-19,1114.8618082570363
2000-01-20,1121.837291400564
2000-01-21,1122.2818019452593
2000-01-24,1119.7512674330658
2000-01-25,1102.9266739640286
2000-01-26,1111.402236084624
2000-01-27,1123.6153145733872
2000-01-28,1125.1498131707133
2000-01-31,1118.7746159947183
2000-02-01,1104.1194150009771
2000-02-02,1111.3924378859824
2000-02-03,1117.9807481387152
2000-02-04,1125.7707109059925
2000-02-07,1123.2020767516638
2000-02-08,1104.926170595802
2000-02-09,1110.8565920615968
2000-02-10,1105.230203377962
2000-02-11,1102.2726180720229
2000-02-14,1086.2030853449176
2000-02-15,1064.3603742489856
2000-02-16,1063.9411202103688
2000-02-17,1071.205604334143
2000-02-18,1060.529957992965
2000-02-21,1035.9457171723782
2000-02-22,1027.2509540174226
2000-02-23,1038.2500290696985
2000-02-24,1043.640802396844
2000-02-25,1054.4924099171255
2000-02-28,1056.5072424838686
2000-02-29,1050.616377235612
2000-03-01,1073.5183120832596
2000-03-02,1073.6894953005228
2000-03-03,1067.522242661457
2000-03-06,1065.448998383798
2000-03-07,1080.792410014331
2000-03-08,1073.8730362227036
2000-03-09,1075.5688745495654
2000-03-10,1083.7969049126552
2000-03-13,1066.771661231245
2000-03-14,1066.5794383481975
2000-03-15,1054.224970440768
2000-03-16,1068.0483013099672
2000-03-17,1080.5844851545141
2000-03-20,1076.0821487184714
2000-03-21,1072.4958304882339
2000-03-22,1068.2971475538004
2000-03-23,1070.8472866535399
2000-03-24,1079.8759287013115
2000-03-27,1101.4100787479188
2000-03-28,1121.4216269908654
2000-03-29,1144.622283723341
2000-03-30,1128.4147268804015
2000-03-31,1149.8142111656446
2000-04-03,1151.0024035494228
2000-04-04,1142.533068085272
2000-04-05,1146.3006411176177
2000-04-06,1133.5683451933266
2000-04-07,1134.0237647140389
2000-04-10,1137.9163109993508
2000-04-11,1129.637976896152
2000-04-12,1147.8404335009916
2000-04-13,1135.1773333674234
2000-04-14,1139.8390542993197
2000-04-17,1083.8091728498796
2000-04-18,1108.755397115371
2000-04-19,1112.6717121488975
2000-04-20,1108.548380712466
2000-04-21,1095.3613145541285
2000-04-24,1116.7002956441263
2000-04-25,1115.7123549681914
2000-04-26,1103.2051591568045
2000-04-27,1094.046558690533
2000-04-28,1083.1912554267115
2000-05-01,1095.0881350371474
2000-05-02,1100.0568540589852
2000-05-03,1097.8684621118318
2000-05-04,1103.7877216274405
2000-05-05,1102.68798926393
2000-05-08,1099.3515631414828
2000-05-09,1085.3843696988172
2000-05-10,1082.6452782440601
2000-05-11,1065.8193592102657
2000-05-12,1080.7286570524304
2000-05-15,1074.323230709668
2000-05-16,1076.9958805204312
2000-05-17,1070.600280710699
2000-05-18,1066.4647379229664
2000-05-19,1076.852852724461
2000-05-22,1051.6587192971178
2000-05-23,1057.8574781398584
2000-05-24,1050.6544758598202
2000-05-25,1052.3252103861507
2000-05-26,1045.105204953914
2000-05-29,1049.3719315010612
2000-05-30,1056.1060620410142
2000-05-31,1046.1344343102878
2000-06-01,1050.409095631797
2000-06-02,1065.90942565219
2000-06-05,1095.084944115407
2000-06-06,1106.6991870238317
2000-06-07,1108.0379364007133
2000-06-08,1102.5713318890105
2000-06-09,1107.1115989249595
2000-06-12,1112.9805565359457
2000-06-13,1103.163134945785
2000-06-14,1095.2982802813015
2000-06-15,1077.9578206918145
2000-06-16,1085.0338873089338
