Date,ACWI VALUE WEIGHTED
1997-05-21,484.8835327
1997-05-22,482.3915053
1997-05-23,486.3650021
1997-05-26,486.8500882
1997-05-27,485.5879724
1997-05-28,485.8878679
1997-05-29,484.7966036
1997-05-30,482.6809724
1997-06-02,483.7770601
1997-06-03,485.1674329
1997-06-04,484.6937744
1997-06-05,486.5263368
1997-06-06,490.5254742
1997-06-09,494.0765681
1997-06-10,495.3098625
1997-06-11,497.4139408
1997-06-12,501.1008934
1997-06-13,503.8266153
1997-06-16,506.1240922
1997-06-17,504.3469463
1997-06-18,503.6281114
1997-06-19,506.297633
1997-06-20,506.2290449
1997-06-23,502.4986081
1997-06-24,506.8776533
1997-06-25,509.1113051
1997-06-26,508.4842406
1997-06-27,507.2425537
1997-06-30,505.9746395
1997-07-01,509.6064902
1997-07-02,513.7327372
1997-07-03,520.0609421
1997-07-04,519.4815686
1997-07-07,519.2273384
1997-07-08,519.9564263
1997-07-09,517.6738467
1997-07-10,518.9990963
1997-07-11,519.5247322
1997-07-14,519.4696983
1997-07-15,517.8465006
1997-07-16,523.6310248
1997-07-17,522.434247
1997-07-18,516.0994294
1997-07-21,513.1751019
1997-07-22,519.8534938
1997-07-23,522.9334385
1997-07-24,523.035684
1997-07-25,522.3242281
1997-07-28,522.1286265
1997-07-29,524.1437625
1997-07-30,527.2572585
1997-07-31,528.6046923
1997-08-01,523.453508
1997-08-04,521.2501751
1997-08-05,520.183549
1997-08-06,525.1314621
1997-08-07,524.3924431
1997-08-08,520.8196422
1997-08-11,519.6076096
1997-08-12,517.8084857
1997-08-13,515.8636585
1997-08-14,514.416082
1997-08-15,508.9482058
1997-08-18,507.7662552
1997-08-19,511.1569549
1997-08-20,515.3285087
1997-08-21,512.9881956
1997-08-22,509.1772613
1997-08-25,508.0092815
1997-08-26,506.5531268
1997-08-27,505.5576699
1997-08-28,500.3614288
1997-08-29,494.895918
1997-09-01,492.4101402
1997-09-02,500.9325963
1997-09-03,505.2299571
1997-09-04,505.4912518
1997-09-05,507.9901694
1997-09-08,509.1747502
1997-09-09,511.1620344
1997-09-10,505.9947108
1997-09-11,500.6113338
1997-09-12,503.2694452
1997-09-15,504.6597943
1997-09-16,510.876307
1997-09-17,512.2100796
1997-09-18,514.5874024
1997-09-19,515.0860466
1997-09-22,517.0118969
1997-09-23,515.7743928
1997-09-24,518.2413383
1997-09-25,516.9255605
1997-09-26,518.8810584
1997-09-29,521.2369621
1997-09-30,521.605566
1997-10-01,524.1896192
1997-10-02,525.276801
1997-10-03,527.5928713
1997-10-06,529.3576833
1997-10-07,530.9553143
1997-10-08,528.7916506
1997-10-09,525.3603525
1997-10-10,524.0924605
1997-10-13,525.898983
1997-10-14,525.8779592
1997-10-15,524.5254923
1997-10-16,523.7944473
1997-10-17,517.7974267
1997-10-20,517.9594176
1997-10-21,523.213184
1997-10-22,521.8196395
1997-10-23,508.3052938
1997-10-24,505.6666554
1997-10-27,482.4885843
1997-10-28,483.8937756
1997-10-29,492.5990808
1997-10-30,483.9877988
1997-10-31,488.4002041
1997-11-03,498.6253259
1997-11-04,499.4605579
1997-11-05,499.768548
1997-11-06,497.3356755
1997-11-07,488.0840036
1997-11-10,486.2599579
1997-11-11,486.8501473
1997-11-12,477.0066194
1997-11-13,479.1284729
1997-11-14,480.70017
1997-11-17,492.1235831
1997-11-18,492.1384156
1997-11-19,489.2298426
1997-11-20,494.9678172
1997-11-21,500.2889339
1997-11-24,493.5938517
1997-11-25,489.5291026
1997-11-26,490.128466
1997-11-27,492.1407238
1997-11-28,492.8724687
1997-12-01,499.583279
1997-12-02,500.9752532
1997-12-03,501.8184325
1997-12-04,502.704808
1997-12-05,504.4779848
1997-12-08,504.8754763
1997-12-09,503.1383135
1997-12-10,499.5530775
1997-12-11,488.9946507
1997-12-12,487.5996885
1997-12-15,490.4900078
1997-12-16,493.193171
1997-12-17,499.0546017
1997-12-18,495.471096
1997-12-19,486.0627936
1997-12-22,484.5574662
1997-12-23,482.7565685
1997-12-24,481.8247771
1997-12-25,481.8346359
1997-12-26,484.0395964
1997-12-29,491.3237695
1997-12-30,497.1729614
1997-12-31,496.9673381
1998-01-01,496.9673381
1998-01-02,497.8336661
1998-01-05,497.9403905
1998-01-06,492.6210621
1998-01-07,490.4669293
1998-01-08,484.7100918
1998-01-09,473.909542
1998-01-12,467.9948044
1998-01-13,475.328343
1998-01-14,480.6728808
1998-01-15,478.4932801
1998-01-16,487.481664
1998-01-19,492.6269658
1998-01-20,495.2287497
1998-01-21,494.1517331
1998-01-22,492.1204887
1998-01-23,492.3210845
1998-01-26,496.1463416
1998-01-27,500.8367464
1998-01-28,503.591077
1998-01-29,504.4087037
1998-01-30,503.9663212
1998-02-02,514.2997882
1998-02-03,518.2598135
1998-02-04,518.452337
1998-02-05,522.349368
1998-02-06,525.2669558
1998-02-09,525.1640681
1998-02-10,528.4375809
1998-02-11,529.4215447
1998-02-12,527.7531348
1998-02-13,522.7839126
1998-02-16,521.8248017
1998-02-17,525.0139453
1998-02-18,528.2332287
1998-02-19,527.0793599
1998-02-20,528.5990678
1998-02-23,530.5673054
1998-02-24,527.7865853
1998-02-25,532.338566
1998-02-26,536.4904803
1998-02-27,540.6528025
1998-03-02,546.5257213
1998-03-03,546.5459046
1998-03-04,542.1361585
1998-03-05,534.6762501
1998-03-06,542.4169701
1998-03-09,543.6406679
1998-03-10,547.5714703
1998-03-11,548.5933427
1998-03-12,549.1329647
1998-03-13,554.313779
1998-03-16,555.7916468
1998-03-17,558.723714
1998-03-18,557.4685181
1998-03-19,560.4679394
1998-03-20,564.1585501
1998-03-23,565.4603027
1998-03-24,567.8805684
1998-03-25,569.9447746
1998-03-26,569.7608423
1998-03-27,569.1621956
1998-03-30,563.2861559
1998-03-31,565.1202824
1998-04-01,566.0684822
1998-04-02,566.480282
1998-04-03,566.0829749
1998-04-06,570.8236299
1998-04-07,569.1142816
1998-04-08,568.6716905
1998-04-09,574.5206643
1998-04-10,574.5410664
1998-04-13,574.3930552
1998-04-14,579.0164995
1998-04-15,581.1100332
1998-04-16,573.2561097
1998-04-17,574.6408693
1998-04-20,576.3230302
1998-04-21,578.0746409
1998-04-22,577.1964391
1998-04-23,572.0067583
1998-04-24,568.2981989
1998-04-27,555.1626499
1998-04-28,557.0077154
1998-04-29,558.903623
1998-04-30,567.3801024
1998-05-01,571.4444584
1998-05-04,574.579417
1998-05-05,571.7975311
1998-05-06,567.8142207
1998-05-07,562.3394214
1998-05-08,565.5558925
1998-05-11,568.3299178
1998-05-12,566.4300391
1998-05-13,565.3794724
1998-05-14,563.8868744
1998-05-15,561.9179474
1998-05-18,554.8054773
1998-05-19,558.5731875
1998-05-20,564.2183733
1998-05-21,566.4051502
1998-05-22,565.8439156
1998-05-25,564.6655439
1998-05-26,560.1660232
1998-05-27,552.0606541
1998-05-28,553.0121259
1998-05-29,551.545559
1998-06-01,546.7741787
1998-06-02,550.2680262
1998-06-03,550.7137252
1998-06-04,552.4344844
1998-06-05,556.3751416
1998-06-08,557.4404861
1998-06-09,556.2935074
1998-06-10,548.6096142
1998-06-11,539.7435994
1998-06-12,535.5570694
1998-06-15,522.9851671
1998-06-16,527.4648055
1998-06-17,541.8006403
1998-06-18,544.4708371
1998-06-19,543.1957136
1998-06-22,538.1956453
1998-06-23,541.2142948
1998-06-24,544.0144654
1998-06-25,545.5864945
1998-06-26,543.5236452
1998-06-29,546.1803255
1998-06-30,548.7926426
1998-07-01,556.8063064
1998-07-02,556.5753916
1998-07-03,558.1873659
1998-07-06,559.6620449
1998-07-07,561.1537105
1998-07-08,563.4132043
1998-07-09,558.3338624
1998-07-10,556.8928339
1998-07-13,559.7184378
1998-07-14,567.5594312
1998-07-15,568.4767028
1998-07-16,571.8906367
1998-07-17,575.2010703
1998-07-20,576.3080659
1998-07-21,569.4956168
1998-07-22,563.4179515
1998-07-23,555.6739588
1998-07-24,555.9619024
1998-07-27,550.9454035
1998-07-28,548.1087237
1998-07-29,546.3073238
1998-07-30,551.9631885
1998-07-31,545.9189109
1998-08-03,537.9194823
1998-08-04,528.6769598
1998-08-05,527.4095722
1998-08-06,524.4441952
1998-08-07,525.0272697
1998-08-10,517.9666223
1998-08-11,506.1512764
1998-08-12,511.366589
1998-08-13,506.8449248
1998-08-14,506.2395425
1998-08-17,508.3431041
1998-08-18,517.0438332
1998-08-19,518.9973747
1998-08-20,515.8402874
1998-08-21,503.8300293
1998-08-24,504.9723396
1998-08-25,508.2632037
1998-08-26,499.4605548
1998-08-27,481.6117663
1998-08-28,476.9151306
1998-08-31,465.2545937
1998-09-01,472.8072721
1998-09-02,476.5029521
1998-09-03,473.22915
1998-09-04,471.6203941
1998-09-07,482.1527347
1998-09-08,492.2948753
1998-09-09,483.7596454
1998-09-10,474.3177332
1998-09-11,477.8664253
1998-09-14,486.7064069
1998-09-15,490.8505942
1998-09-16,493.0391035
1998-09-17,482.0722168
1998-09-18,479.4504037
1998-09-21,473.1077698
1998-09-22,477.4841189
1998-09-23,488.928083
1998-09-24,486.5214828
1998-09-25,483.4035432
1998-09-28,487.0190189
1998-09-29,487.7587446
1998-09-30,474.5681287
1998-10-01,461.2632859
1998-10-02,462.7725502
1998-10-05,456.1314091
1998-10-06,462.3421658
1998-10-07,469.2434956
1998-10-08,463.3358937
1998-10-09,471.2725608
1998-10-12,482.3427193
1998-10-13,481.2120162
1998-10-14,484.2345253
1998-10-15,497.0209702
1998-10-16,506.6839813
1998-10-19,508.1871636
1998-10-20,514.0044253
1998-10-21,514.0854242
1998-10-22,514.9508046
1998-10-23,512.3071805
1998-10-26,511.3425635
1998-10-27,511.8359279
1998-10-28,509.2841248
1998-10-29,515.4926925
1998-10-30,522.1434169
1998-11-02,532.9627466
1998-11-03,532.7109673
1998-11-04,541.2397251
1998-11-05,542.0666462
1998-11-06,541.1960384
1998-11-09,533.1138482
1998-11-10,528.1292457
1998-11-11,531.1656475
1998-11-12,525.6134775
1998-11-13,530.4722023
1998-11-16,540.0455191
1998-11-17,539.2470242
1998-11-18,540.6085872
1998-11-19,546.1212534
1998-11-20,552.8933366
1998-11-23,561.3603049
1998-11-24,562.050085
1998-11-25,560.8967237
1998-11-26,564.1716672
1998-11-27,564.3197814
1998-11-30,553.6414087
1998-12-01,548.2472663
1998-12-02,548.1579004
1998-12-03,544.570655
1998-12-04,548.7839137
1998-12-07,551.4928069
1998-12-08,551.3450967
1998-12-09,554.5486207
1998-12-10,552.4684877
1998-12-11,546.9381436
1998-12-14,540.9443767
1998-12-15,543.7150061
1998-12-16,544.9570811
1998-12-17,549.7861355
1998-12-18,552.0303417
1998-12-21,559.1851932
1998-12-22,556.4925748
1998-12-23,563.8363498
1998-12-24,562.887549
1998-12-25,563.5969584
1998-12-28,564.2049601
1998-12-29,569.1168374
1998-12-30,567.1247702
1998-12-31,568.2163679
1999-01-01,568.2164851
1999-01-04,574.0374672
1999-01-05,579.0891081
1999-01-06,590.8954008
1999-01-07,590.5812624
1999-01-08,590.2255193
1999-01-11,586.2754928
1999-01-12,576.4419353
1999-01-13,564.9654991
1999-01-14,560.0830056
1999-01-15,568.1284799
1999-01-18,573.0291515
1999-01-19,572.9933923
1999-01-20,575.9433272
1999-01-21,569.8883754
1999-01-22,560.1456201
1999-01-25,560.5780141
1999-01-26,564.0390199
1999-01-27,562.2623337
1999-01-28,564.9888186
1999-01-29,568.9281493
1999-02-01,571.6849441
1999-02-02,570.9220984
1999-02-03,569.4851297
1999-02-04,565.5830394
1999-02-05,562.8483723
1999-02-08,561.5668569
1999-02-09,552.7844639
1999-02-10,552.4194133
1999-02-11,559.6853008
1999-02-12,559.0823434
1999-02-15,558.9482483
1999-02-16,559.6959935
1999-02-17,555.7517977
1999-02-18,557.1114078
1999-02-19,555.3607079
1999-02-22,562.495986
1999-02-23,562.7876932
1999-02-24,560.810295
1999-02-25,559.4950402
1999-02-26,558.3792684
1999-03-01,554.7548058
1999-03-02,552.913945
1999-03-03,551.7930805
1999-03-04,554.9196543
1999-03-05,568.6530009
1999-03-08,570.6018393
1999-03-09,572.6315268
1999-03-10,579.5300184
1999-03-11,583.0657427
1999-03-12,586.0420199
1999-03-15,590.1597056
1999-03-16,592.4603713
1999-03-17,592.7433646
1999-03-18,592.9928004
1999-03-19,595.6665636
1999-03-22,593.5410106
1999-03-23,583.9503121
1999-03-24,581.2365793
1999-03-25,588.7016122
1999-03-26,584.9008944
1999-03-29,590.7824373
1999-03-30,589.4880844
1999-03-31,591.005243
1999-04-01,594.0912177
1999-04-02,593.849597
1999-04-05,597.095811
1999-04-06,601.729518
1999-04-07,606.8387026
1999-04-08,613.1297403
1999-04-09,613.9997177
1999-04-12,616.1701607
1999-04-13,618.2778948
1999-04-14,619.5430659
1999-04-15,620.0182725
1999-04-16,624.8443548
1999-04-19,627.2410598
1999-04-20,623.3409801
1999-04-21,624.0437207
1999-04-22,629.0648632
1999-04-23,631.4100923
1999-04-26,632.9387601
1999-04-27,639.4025869
1999-04-28,640.0413955
1999-04-29,638.1634744
1999-04-30,637.0028559
1999-05-03,642.8319276
1999-05-04,641.4059627
1999-05-05,642.6811411
1999-05-06,648.054331
1999-05-07,647.9179005
1999-05-10,648.3641185
1999-05-11,646.5208388
1999-05-12,644.0583942
1999-05-13,645.0936845
1999-05-14,636.2738052
1999-05-17,628.0382629
1999-05-18,629.7300574
1999-05-19,630.317865
1999-05-20,630.245585
1999-05-21,627.947786
1999-05-24,623.4524077
1999-05-25,616.8019358
1999-05-26,619.6818578
1999-05-27,611.9420489
1999-05-28,615.2901497
1999-05-31,615.7332497
1999-06-01,618.0171643
1999-06-02,618.8616127
1999-06-03,620.66259
1999-06-04,625.8578179
1999-06-07,631.510614
1999-06-08,632.7852816
1999-06-09,633.2347987
1999-06-10,632.8843171
1999-06-11,635.6015626
1999-06-14,632.5699355
1999-06-15,633.693209
1999-06-16,639.7382893
1999-06-17,644.0047187
1999-06-18,645.507146
1999-06-21,647.8757282
1999-06-22,645.8688444
1999-06-23,640.5356354
1999-06-24,635.4807193
1999-06-25,636.6987332
1999-06-28,639.5470879
1999-06-29,642.9627246
1999-06-30,644.23008
1999-07-01,651.5669989
1999-07-02,656.2608592
1999-07-05,661.7880082
1999-07-06,660.7157052
1999-07-07,659.3232607
1999-07-08,656.8363156
1999-07-09,659.2509597
1999-07-12,658.3769551
1999-07-13,654.8506592
1999-07-14,657.0139682
1999-07-15,663.0735701
1999-07-16,662.417482
1999-07-19,661.5485326
1999-07-20,656.8133277
1999-07-21,654.5694328
1999-07-22,649.1408702
1999-07-23,642.6328
1999-07-26,641.0127746
1999-07-27,644.7501505
1999-07-28,647.2400334
1999-07-29,643.2530527
1999-07-30,645.2045314
1999-08-02,643.4276875
1999-08-03,642.9717829
1999-08-04,641.1495695
1999-08-05,636.34109
1999-08-06,631.5299564
1999-08-09,630.9125967
1999-08-10,625.5226601
1999-08-11,627.6671104
1999-08-12,632.1813395
1999-08-13,638.5556229
1999-08-16,643.0306274
1999-08-17,644.0218437
1999-08-18,643.9509911
1999-08-19,642.7140995
1999-08-20,650.1820249
1999-08-23,658.2563438
1999-08-24,656.5973235
1999-08-25,659.1024798
1999-08-26,653.239289
1999-08-27,650.9024241
1999-08-30,647.2065644
1999-08-31,641.1800258
1999-09-01,648.3970813
1999-09-02,644.9919027
1999-09-03,653.206969
1999-09-06,656.6396204
1999-09-07,652.7254384
1999-09-08,651.0600683
1999-09-09,656.1805342
1999-09-10,655.4214447
1999-09-13,654.6865599
1999-09-14,651.7981053
1999-09-15,647.1596853
1999-09-16,641.9164941
1999-09-17,643.6042664
1999-09-20,645.034217
1999-09-21,641.3974654
1999-09-22,636.8064137
1999-09-23,632.2394747
1999-09-24,626.2318303
1999-09-27,627.0916424
1999-09-28,627.6223415
1999-09-29,624.6322414
1999-09-30,630.0344849
1999-10-01,630.7905034
1999-10-04,636.3779199
1999-10-05,635.2655874
1999-10-06,640.9355175
1999-10-07,643.0929173
1999-10-08,644.2072896
1999-10-11,644.4358836
1999-10-12,640.9934912
1999-10-13,631.9767667
1999-10-14,632.5442518
1999-10-15,622.1209247
1999-10-18,617.8240373
1999-10-19,622.5325117
1999-10-20,628.7297638
1999-10-21,626.6188976
1999-10-22,634.0246358
1999-10-25,632.3745004
1999-10-26,631.4556333
1999-10-27,631.7756612
1999-10-28,643.1563001
1999-10-29,654.2642304
1999-11-01,652.6513028
1999-11-02,653.2220134
1999-11-03,654.1887172
1999-11-04,659.0895626
1999-11-05,658.0072174
1999-11-08,657.2356832
1999-11-09,657.5819135
1999-11-10,661.7033514
1999-11-11,663.0858587
1999-11-12,664.7781392
1999-11-15,665.951684
1999-11-16,670.992642
1999-11-17,672.2922791
1999-11-18,675.5847631
1999-11-19,675.8299476
1999-11-22,675.1317722
1999-11-23,673.8325064
1999-11-24,671.2469155
1999-11-25,673.662067
1999-11-26,675.2852947
1999-11-29,672.6887473
1999-11-30,665.7551427
1999-12-01,669.1658339
1999-12-02,671.1673447
1999-12-03,678.6461355
1999-12-06,678.5603034
1999-12-07,675.9233188
1999-12-08,672.0195708
1999-12-09,672.3072789
1999-12-10,675.1186229
1999-12-13,672.8026419
1999-12-14,669.7331102
1999-12-15,669.9116544
1999-12-16,673.9798251
1999-12-17,674.6991962
1999-12-20,675.052234
1999-12-21,675.6845875
1999-12-22,680.1397146
1999-12-23,688.7692822
1999-12-24,689.7096528
1999-12-27,687.513977
1999-12-28,690.2452371
1999-12-29,692.1008888
1999-12-30,695.5972593
1999-12-31,696.2158138
2000-01-03,695.3430623
2000-01-04,681.1260841
2000-01-05,676.4213186
2000-01-06,674.3171047
2000-01-07,685.825268
2000-01-10,689.7595976
2000-01-11,687.9237664
2000-01-12,685.6832162
2000-01-13,690.3974814
2000-01-14,694.2799406
2000-01-17,697.5638641
2000-01-18,689.6969918
2000-01-19,684.5094019
2000-01-20,680.905403
2000-01-21,677.823823
2000-01-24,670.7418234
2000-01-25,664.2601193
2000-01-26,667.4853907
2000-01-27,669.8618346
2000-01-28,659.5219314
2000-01-31,658.8960409
2000-02-01,660.4222614
2000-02-02,662.4357291
2000-02-03,670.2867032
2000-02-04,669.3410466
2000-02-07,666.0347041
2000-02-08,669.8349522
2000-02-09,665.539381
2000-02-10,662.179619
2000-02-11,656.5701259
2000-02-14,652.2968632
2000-02-15,650.1229003
2000-02-16,651.107527
2000-02-17,653.2034314
2000-02-18,643.2618203
2000-02-21,638.2256221
2000-02-22,640.9311071
2000-02-23,642.5528236
2000-02-24,637.8113422
2000-02-25,635.5207837
2000-02-28,634.8524805
2000-02-29,637.7776928
2000-03-01,647.0693848
2000-03-02,650.6540466
2000-03-03,653.6089456
2000-03-06,650.0944978
2000-03-07,643.9284067
2000-03-08,642.2661292
2000-03-09,648.7154562
2000-03-10,648.0415207
2000-03-13,641.6334322
2000-03-14,638.3073094
2000-03-15,643.8669915
2000-03-16,666.0211305
2000-03-17,665.1889264
2000-03-20,664.8798811
2000-03-21,671.5700448
2000-03-22,669.3318643
2000-03-23,675.810894
2000-03-24,681.4960209
2000-03-27,683.3165275
2000-03-28,683.8725746
2000-03-29,684.8826005
2000-03-30,678.6020769
2000-03-31,684.9220019
2000-04-03,688.7902492
2000-04-04,687.3603019
2000-04-05,684.4818375
2000-04-06,685.8671779
2000-04-07,686.256391
2000-04-10,688.7942606
2000-04-11,687.4065514
2000-04-12,688.4042263
2000-04-13,682.928946
2000-04-14,662.9525253
2000-04-17,655.3641292
2000-04-18,664.8506142
2000-04-19,662.9124746
2000-04-20,666.5150925
2000-04-21,664.740978
2000-04-24,669.2159199
2000-04-25,677.4292521
2000-04-26,674.4668673
2000-04-27,666.5612105
2000-04-28,665.2342766
2000-05-01,668.7904801
2000-05-02,671.1725001
2000-05-03,659.4397104
2000-05-04,659.4830139
2000-05-05,662.3976504
2000-05-08,662.2043259
2000-05-09,659.2713348
2000-05-10,655.2740786
2000-05-11,658.4465553
2000-05-12,665.4496242
2000-05-15,671.121657
2000-05-16,674.509809
2000-05-17,664.0078239
2000-05-18,664.2425236
2000-05-19,657.0264633
2000-05-22,652.3312889
2000-05-23,652.2890962
2000-05-24,653.4641706
2000-05-25,651.5574406
2000-05-26,652.1935552
2000-05-29,654.9951628
2000-05-30,664.4149105
2000-05-31,662.0696825
2000-06-01,669.8060566
2000-06-02,681.7649246
2000-06-05,683.7464717
2000-06-06,685.6235581
2000-06-07,686.486688
2000-06-08,682.1895699
2000-06-09,680.8920925
2000-06-12,681.8336017
2000-06-13,683.575732
2000-06-14,684.2924801
2000-06-15,677.9811319
2000-06-16,674.208526
2000-06-19,677.7759426
2000-06-20,676.6808217
2000-06-21,674.6175964
2000-06-22,670.6281329
2000-06-23,668.5198572
2000-06-26,668.8694075
2000-06-27,672.393964
2000-06-28,675.217382
2000-06-29,674.1359379
2000-06-30,675.0453188
2000-07-03,682.5426263
2000-07-04,682.7081628
2000-07-05,680.8235128
2000-07-06,681.159469
2000-07-07,686.2598383
2000-07-10,689.5180737
2000-07-11,690.4621237
2000-07-12,690.3502202
2000-07-13,685.6747793
2000-07-14,687.8035786
2000-07-17,685.6342795
2000-07-18,680.0324679
2000-07-19,677.0869146
2000-07-20,680.1764247
2000-07-21,676.6638038
2000-07-24,673.6606969
2000-07-25,675.42444
2000-07-26,670.8780183
2000-07-27,668.515577
2000-07-28,660.262876
2000-07-31,662.0696981
2000-08-01,666.4954277
2000-08-02,667.4808003
2000-08-03,666.3059281
2000-08-04,670.5342636
2000-08-07,675.9586608
2000-08-08,674.7599854
2000-08-09,676.0950653
2000-08-10,676.8412596
2000-08-11,680.5800189
2000-08-14,684.2062973
2000-08-15,685.0503669
2000-08-16,685.3254885
2000-08-17,685.1208578
2000-08-18,683.2748249
2000-08-21,682.0244122
2000-08-22,684.0164079
2000-08-23,683.7444173
2000-08-24,684.6316641
2000-08-25,686.1108727
2000-08-28,687.0549692
2000-08-29,684.1419258
2000-08-30,680.2646832
2000-08-31,680.1122627
2000-09-01,686.191211
2000-09-04,687.6947634
2000-09-05,683.6097694
2000-09-06,680.333734
2000-09-07,678.6229341
2000-09-08,676.0324166
2000-09-11,674.2419274
2000-09-12,670.2137243
2000-09-13,669.9133646
2000-09-14,668.0554935
2000-09-15,663.8614434
2000-09-18,654.3826898
2000-09-19,654.4084624
2000-09-20,651.1673064
2000-09-21,648.9513115
2000-09-22,653.0389025
2000-09-25,654.6040559
2000-09-26,653.285736
2000-09-27,653.1485651
2000-09-28,659.7053233
2000-09-29,660.2299225
2000-10-02,662.6171308
2000-10-03,663.3207977
2000-10-04,663.0851687
2000-10-05,663.8438105
2000-10-06,658.4417383
2000-10-09,652.8821217
2000-10-10,650.4483452
2000-10-11,642.3810208
2000-10-12,632.4118783
2000-10-13,635.763753
2000-10-16,635.4571184
2000-10-17,628.1523531
2000-10-18,623.6078827
2000-10-19,630.6435167
2000-10-20,633.7817299
2000-10-23,634.2153924
2000-10-24,640.6174171
2000-10-25,634.2116494
2000-10-26,632.9580655
2000-10-27,641.2947494
2000-10-30,649.6780672
2000-10-31,656.8793117
2000-11-01,661.9275253
2000-11-02,664.1400102
2000-11-03,665.1257118
2000-11-06,668.6797656
2000-11-07,667.5851981
2000-11-08,664.9265418
2000-11-09,661.6072175
2000-11-10,655.8565362
2000-11-13,648.6632369
2000-11-14,654.4685213
2000-11-15,655.3389639
2000-11-16,650.2529916
2000-11-17,647.7294269
2000-11-20,639.6822328
2000-11-21,639.0357425
2000-11-22,630.3658281
2000-11-23,630.3963946
2000-11-24,634.0340182
2000-11-27,640.8250653
2000-11-28,640.0734163
2000-11-29,640.9127188
2000-11-30,636.655919
2000-12-01,642.1320044
2000-12-04,645.2532558
2000-12-05,656.2379879
2000-12-06,652.6475045
2000-12-07,649.8035784
2000-12-08,655.897071
2000-12-11,662.4105752
2000-12-12,662.2498009
2000-12-13,660.0807207
2000-12-14,654.8068013
2000-12-15,645.7930278
2000-12-18,650.8578171
2000-12-19,648.5221932
2000-12-20,638.2060052
2000-12-21,638.7383694
2000-12-22,645.3013709
2000-12-25,647.9902013
2000-12-26,650.4809445
2000-12-27,656.6467323
2000-12-28,658.093602
2000-12-29,659.904441
2001-01-01,659.9466305
2001-01-02,656.7303568
2001-01-03,666.9573432
2001-01-04,671.9021016
2001-01-05,667.5366784
2001-01-08,666.4449129
2001-01-09,663.1799476
2001-01-10,662.6211978
