Date,AC PACIFIC VALUE WEIGHTED
1997-03-25,932.8381157770856
1997-03-26,938.0480679283719
1997-03-27,935.0786187228274
1997-03-28,933.2844848862959
1997-03-31,932.6226294751073
1997-04-01,926.5371058413397
1997-04-02,935.9464172604165
1997-04-03,935.153946916069
1997-04-04,927.4571454831224
1997-04-07,918.3788276805534
1997-04-08,924.9491558226495
1997-04-09,917.5490000890975
1997-04-10,909.8893832832588
1997-04-11,916.2146049722345
1997-04-14,907.1756413868873
1997-04-15,911.3433600669708
1997-04-16,920.2604528526426
1997-04-17,921.3292071280968
1997-04-18,928.1343160062737
1997-04-21,939.51438411302
1997-04-22,935.6439407569683
1997-04-23,944.8001013794118
1997-04-24,943.8045392175163
1997-04-25,941.5143058243224
1997-04-28,939.0854106289038
1997-04-29,936.7101277781708
1997-04-30,950.648220347454
1997-05-01,958.603464692813
1997-05-02,963.272663770005
1997-05-05,965.9982462598666
1997-05-06,991.2522484583861
1997-05-07,990.5975935652842
1997-05-08,991.6944777949365
1997-05-09,996.3208628415632
1997-05-12,1013.9375296074946
1997-05-13,1013.7019009125819
1997-05-14,1018.0423836211636
1997-05-15,1020.6291763367069
1997-05-16,1029.0653545797156
1997-05-19,1031.398261968451
1997-05-20,1045.41728349717
1997-05-21,1033.8144201406396
1997-05-22,1021.7953645426456
1997-05-23,1031.370181881004
1997-05-26,1031.4103512117506
1997-05-27,1024.9025996000112
1997-05-28,1041.478888593268
1997-05-29,1038.6957819889246
1997-05-30,1029.000369980643
1997-06-02,1045.8294776613952
1997-06-03,1049.0898884514938
1997-06-04,1051.5160334711186
1997-06-05,1053.58871296076
1997-06-06,1050.380506204615
1997-06-09,1062.422635777186
1997-06-10,1064.4622125456835
1997-06-11,1068.6703472791012
1997-06-12,1057.3343736276327
1997-06-13,1055.336648791636
1997-06-16,1072.0348911182464
1997-06-17,1069.1097689860446
1997-06-18,1065.6416807720882
1997-06-19,1064.2235363068298
1997-06-20,1066.0431392649402
1997-06-23,1063.0920328575562
1997-06-24,1064.2307069673382
1997-06-25,1080.8252987574429
1997-06-26,1083.9636569536824
1997-06-27,1073.9756175596792
1997-06-30,1081.4202075491723
1997-07-01,1070.6678337819503
1997-07-02,1079.7557474211062
1997-07-03,1082.05877538471
1997-07-04,1073.218346529635
1997-07-07,1068.1321137271775
1997-07-08,1067.7497377880784
1997-07-09,1063.2973026294446
1997-07-10,1062.9116562318507
1997-07-11,1061.4887296205202
1997-07-14,1065.4535199171385
1997-07-15,1054.4510857261512
1997-07-16,1057.6519286244986
1997-07-17,1062.5075630873152
1997-07-18,1058.2551731712294
1997-07-21,1056.2307081260299
1997-07-22,1051.6589297160199
1997-07-23,1050.9498153720415
1997-07-24,1056.1383722968626
1997-07-25,1055.3289596957015
1997-07-28,1058.3682816757284
1997-07-29,1058.7038701346655
1997-07-30,1051.3116334520848
1997-07-31,1055.969932468078
1997-08-01,1043.602185514991
1997-08-04,1035.6150553715856
1997-08-05,1023.9556558823863
1997-08-06,1034.2748865435744
1997-08-07,1029.193227564546
1997-08-08,1045.13384339584
1997-08-11,1022.6162672392779
1997-08-12,1025.2194590546405
1997-08-13,1028.095777517352
1997-08-14,1019.2558959628963
1997-08-15,1022.0479203984356
1997-08-18,1007.1616175392102
1997-08-19,995.634754916716
1997-08-20,1008.603285907043
1997-08-21,1010.3835002139492
1997-08-22,992.1549149445608
1997-08-25,984.5742315126307
1997-08-26,987.5231403461675
1997-08-27,973.8563254634288
1997-08-28,960.5398620321666
1997-08-29,939.4230360741522
1997-09-01,913.2492032183112
1997-09-02,915.9792104465737
1997-09-03,938.7579715071919
1997-09-04,934.002600142126
1997-09-05,944.3482401620678
1997-09-08,948.9739984992499
1997-09-09,964.1121498664085
1997-09-10,957.9337866745328
1997-09-11,938.6737175294968
1997-09-12,926.5587707733107
1997-09-15,929.9934597652284
1997-09-16,922.7018271481718
1997-09-17,917.6166735007109
1997-09-18,913.6474455029877
1997-09-19,917.9935433093468
1997-09-22,916.7077793537396
1997-09-23,920.1144336019629
1997-09-24,937.3328015041749
1997-09-25,936.2568119663285
1997-09-26,923.9572931847963
1997-09-29,922.2274238738058
1997-09-30,927.0789895349785
1997-10-01,923.7800342477071
1997-10-02,914.1238418036565
1997-10-03,910.2551640117639
1997-10-06,913.7154683862241
1997-10-07,903.6481496594912
1997-10-08,909.3965857443419
1997-10-09,901.1740711754542
1997-10-10,907.907612549896
1997-10-13,893.8493230256283
1997-10-14,888.6901395065722
1997-10-15,888.1045442227088
1997-10-16,900.4949392651495
1997-10-17,894.797898506108
1997-10-20,870.9764403573082
1997-10-21,869.1702039252235
1997-10-22,871.1674729712738
1997-10-23,841.5924880300838
1997-10-24,838.3445464305162
1997-10-27,818.5926442490126
1997-10-28,782.8590865492454
1997-10-29,813.8959525376318
1997-10-30,798.3170902942959
1997-10-31,801.1807952689853
1997-11-03,815.0293668409072
1997-11-04,815.8861871338057
1997-11-05,808.6028018461075
1997-11-06,805.5113542172552
1997-11-07,776.3482366874501
1997-11-10,765.4851172120897
1997-11-11,766.3754616104922
1997-11-12,747.852969955523
1997-11-13,746.1079243020934
1997-11-14,733.4967571298422
1997-11-17,769.5260776781024
1997-11-18,774.4425102865762
1997-11-19,740.5728894931937
1997-11-20,740.3764030232489
1997-11-21,768.9862893335918
1997-11-24,761.8774989929378
1997-11-25,726.3131819320346
1997-11-26,729.2930072485094
1997-11-27,742.4801866719168
1997-11-28,741.4038672954428
1997-12-01,743.4397575360381
1997-12-02,746.2534507284519
1997-12-03,741.7080877889093
1997-12-04,737.0721939035587
1997-12-05,739.4938412276293
1997-12-08,736.2780900305336
1997-12-09,738.9351534947461
1997-12-10,733.9476823333371
1997-12-11,703.9062732118938
1997-12-12,691.8015302649028
1997-12-15,688.3827075952576
1997-12-16,688.6980946360972
1997-12-17,718.4445066279375
1997-12-18,713.4163763858786
1997-12-19,685.8491903995846
1997-12-22,661.6560923022066
1997-12-23,660.3304382797005
1997-12-24,661.4483829579408
1997-12-25,661.5216818811429
1997-12-26,669.6999693217339
1997-12-29,676.0324995416834
1997-12-30,688.7254509428376
1997-12-31,688.6882392140781
1998-01-01,688.6882392140781
1998-01-02,678.0864389731232
1998-01-05,663.1784210471407
1998-01-06,655.5066615157244
1998-01-07,653.7176718044715
1998-01-08,641.7755961343074
1998-01-09,633.6675438894267
1998-01-12,609.4903814475826
1998-01-13,622.993347238381
1998-01-14,648.2218808496211
1998-01-15,646.9181048222752
1998-01-16,676.0566997333505
1998-01-19,704.5335620378382
1998-01-20,702.5366497761026
1998-01-21,707.8146589227316
1998-01-22,697.5885433409829
1998-01-23,705.868483323012
1998-01-26,729.4113400870649
1998-01-27,736.9221299643353
1998-01-28,740.9485682921355
1998-01-29,736.6449560563855
1998-01-30,734.0158489656467
1998-02-02,752.504481345733
1998-02-03,768.3738659356973
1998-02-04,768.0849753778675
1998-02-05,778.3279771819177
1998-02-06,784.1205853195164
1998-02-09,794.9513993985851
1998-02-10,807.3585001858104
1998-02-11,807.1287988502796
1998-02-12,796.4144120316749
1998-02-13,771.1898019588349
1998-02-16,753.7738364184067
1998-02-17,756.4825775782515
1998-02-18,760.3435852699495
1998-02-19,767.010103493558
1998-02-20,763.9112466541293
1998-02-23,759.5192041100502
1998-02-24,752.6738357714141
1998-02-25,751.8434974619896
1998-02-26,764.5072037258647
1998-02-27,787.0022645796095
1998-03-02,805.3150346320052
1998-03-03,798.2013434481827
1998-03-04,789.3262401385745
1998-03-05,765.3241808961269
1998-03-06,769.6321929961559
1998-03-09,764.1037387304357
1998-03-10,768.7886234515084
1998-03-11,759.3483957443799
1998-03-12,754.0316879970252
1998-03-13,774.8081015301597
1998-03-16,765.2822825011108
1998-03-17,768.0006786423533
1998-03-18,757.7842667916511
1998-03-19,761.9683568510541
1998-03-20,766.3765310952103
1998-03-23,768.8831760840546
1998-03-24,761.7220771385262
1998-03-25,768.1881386754662
1998-03-26,779.3173954261761
1998-03-27,773.4291544021271
1998-03-30,750.8944179688659
1998-03-31,749.9169213394089
1998-04-01,735.9810609907407
1998-04-02,714.1362716792312
1998-04-03,704.8492323206991
1998-04-06,713.3892364778125
1998-04-07,723.467941428608
1998-04-08,740.4417693218156
1998-04-09,758.6577252372953
1998-04-10,756.7486356291557
1998-04-13,756.3182768680925
1998-04-14,752.2333652413715
1998-04-15,751.5601069590015
1998-04-16,728.9468137463198
1998-04-17,726.6520156503071
1998-04-20,724.072852041113
1998-04-21,729.0162388602325
1998-04-22,728.6677923742973
1998-04-23,731.8718242772634
1998-04-24,734.7897351322774
1998-04-27,714.8484918762397
1998-04-28,709.3194141733906
1998-04-29,708.9620165316458
1998-04-30,717.9104885932312
1998-05-01,714.6087527190551
1998-05-04,709.6291003528859
1998-05-05,710.1403674232932
1998-05-06,691.8959198159127
1998-05-07,684.6124600280793
1998-05-08,685.7336573548758
1998-05-11,691.6953993166875
1998-05-12,683.6514186722842
1998-05-13,675.8835552497253
1998-05-14,677.4924947816623
1998-05-15,677.5444768081451
1998-05-18,667.2538271075097
1998-05-19,671.2552271123632
1998-05-20,676.8779869874967
1998-05-21,687.021128589175
1998-05-22,683.294241860379
1998-05-25,673.908882093601
1998-05-26,669.610663431804
1998-05-27,658.6307357215995
1998-05-28,655.3601346967147
1998-05-29,652.1546168682265
1998-06-01,631.6946351024392
1998-06-02,638.5529274972529
1998-06-03,641.1781948569827
1998-06-04,637.553620925761
1998-06-05,629.7971841565345
1998-06-08,623.1558800965507
1998-06-09,623.7627247172977
1998-06-10,607.0198429779794
1998-06-11,594.8940186349764
1998-06-12,588.2055122766847
1998-06-15,569.3092543734076
1998-06-16,570.9241893932842
1998-06-17,600.8829809717771
1998-06-18,630.8542521155545
1998-06-19,637.6635202469976
1998-06-22,617.605154129398
1998-06-23,609.085696899847
1998-06-24,607.1273092572496
1998-06-25,608.128024606685
1998-06-26,603.8060185975849
1998-06-29,609.267080665596
1998-06-30,632.9056400095632
1998-07-01,652.1535297215032
1998-07-02,649.2842084207189
1998-07-03,650.886634507479
1998-07-06,642.9253267358426
1998-07-07,649.5426596985966
1998-07-08,648.4577988011333
1998-07-09,639.5736183760553
1998-07-10,627.643973240084
1998-07-13,629.8293218002133
1998-07-14,640.5929406027747
1998-07-15,646.5173190618541
1998-07-16,655.6955609949785
1998-07-17,656.7240216067136
1998-07-20,659.7910319998327
1998-07-21,655.0672723671612
1998-07-22,640.5975031931132
1998-07-23,632.4145338172075
1998-07-24,638.261378301001
1998-07-27,619.935757137119
1998-07-28,622.6427834312691
1998-07-29,617.5204517781019
1998-07-30,622.1915679496835
1998-07-31,622.4345382455284
1998-08-03,605.2908879654251
1998-08-04,604.6087323139292
1998-08-05,604.1790076095002
1998-08-06,593.3736387662294
1998-08-07,585.9403499219533
1998-08-10,576.0394397505379
1998-08-11,562.180433166045
1998-08-12,562.327048415804
1998-08-13,560.3142057378167
1998-08-14,560.5901623903707
1998-08-17,552.8242530467911
1998-08-18,559.8113604961296
1998-08-19,577.1605545707755
1998-08-20,583.7578439156189
1998-08-21,569.3544935174308
1998-08-24,563.9289706122195
1998-08-25,565.4206364643827
1998-08-26,560.6660278546352
1998-08-27,551.1507207247198
1998-08-28,535.8413241205986
1998-08-31,541.0827579566666
1998-09-01,552.2473383175674
1998-09-02,558.3533469651402
1998-09-03,565.1587936798087
1998-09-04,563.4788687445141
1998-09-07,602.6403999774261
1998-09-08,595.9858518336366
1998-09-09,574.8389887260291
1998-09-10,581.0409884519258
1998-09-11,568.7470433423484
1998-09-14,569.5683334123712
1998-09-15,572.7387071675473
1998-09-16,570.3805283966138
1998-09-17,567.3296112397719
1998-09-18,563.0386021788935
1998-09-21,547.2333647494903
1998-09-22,545.2483735141906
1998-09-23,543.5227082984236
1998-09-24,564.5709277871117
1998-09-25,554.8821906579661
1998-09-28,560.402700907464
1998-09-29,567.3202859439065
1998-09-30,546.6661942579188
1998-10-01,537.7257821090303
1998-10-02,538.5597499058482
1998-10-05,530.4117836841156
1998-10-06,537.8065861733498
1998-10-07,589.0146001325203
1998-10-08,590.8543369529177
1998-10-09,601.0162833819247
1998-10-12,624.80550185791
1998-10-13,609.0411500617531
1998-10-14,601.6402305642878
1998-10-15,610.8247496707359
1998-10-16,642.5755341660882
1998-10-19,652.6493388817522
1998-10-20,655.0570342037677
1998-10-21,669.9498643152878
1998-10-22,668.3738248353918
1998-10-23,663.9184650284996
1998-10-26,654.5502900567075
1998-10-27,653.0895140540161
1998-10-28,650.6768207432299
1998-10-29,662.1013814993755
1998-10-30,668.3735141190928
1998-11-02,694.3238181000169
1998-11-03,695.1034166054181
1998-11-04,713.1922541969086
1998-11-05,708.3109090689022
1998-11-06,695.3914054161903
1998-11-09,679.9194143545101
1998-11-10,665.5115804268554
1998-11-11,685.5069988239942
1998-11-12,667.64656395464
1998-11-13,678.8177738061726
1998-11-16,698.6825875870533
1998-11-17,695.5733127839633
1998-11-18,699.4535619846173
1998-11-19,711.1988655276652
1998-11-20,721.4676814649176
1998-11-23,725.1960858063725
1998-11-24,743.8504589147142
1998-11-25,736.1013706227704
1998-11-26,736.5591684974669
1998-11-27,730.9158160565693
1998-11-30,718.3786611437695
1998-12-01,715.5667111702521
1998-12-02,726.0128621949996
1998-12-03,724.4249561986741
1998-12-04,724.0505724238022
1998-12-07,733.337860235665
1998-12-08,736.0697455640639
1998-12-09,749.9420627765204
1998-12-10,758.6373592477092
1998-12-11,742.6039433409259
1998-12-14,738.4682777786242
1998-12-15,733.9819200796672
1998-12-16,733.8567501503658
1998-12-17,731.8950106734644
1998-12-18,739.3431088565185
1998-12-21,743.7904568619537
1998-12-22,729.5850069735843
1998-12-23,731.6406233106292
1998-12-24,729.443007620566
1998-12-25,733.9927761101098
1998-12-28,733.3089824837322
1998-12-29,740.6873321663641
1998-12-30,741.9640373596914
1998-12-31,749.7606824974487
1999-01-01,749.7606824974487
1999-01-04,745.0200315656115
1999-01-05,745.5456768003093
1999-01-06,756.2834960410653
1999-01-07,778.9161185652829
1999-01-08,768.7177342105743
1999-01-11,778.6667430103449
1999-01-12,765.1872269781949
1999-01-13,751.1432241326218
1999-01-14,750.68895559197
1999-01-15,752.3445467819841
1999-01-18,757.1983027978332
1999-01-19,757.1324873547597
1999-01-20,766.2539988181688
1999-01-21,764.8522001078247
1999-01-22,746.6849791409688
1999-01-25,741.6363422757286
1999-01-26,746.9599766218485
1999-01-27,751.813046247461
1999-01-28,743.2188120197106
1999-01-29,751.8093970502125
1999-02-01,755.5470308482871
1999-02-02,761.4307397430729
1999-02-03,752.3505621019002
1999-02-04,748.6579212918657
1999-02-05,740.3930265347223
1999-02-08,738.3674346451205
1999-02-09,728.1006458878412
1999-02-10,723.8866303952977
1999-02-11,727.4614476635885
1999-02-12,738.1439935176363
1999-02-15,735.6891458030592
1999-02-16,727.0196371665066
1999-02-17,722.3617263446473
1999-02-18,714.6274639299868
1999-02-19,708.184392963822
1999-02-22,714.6711956327753
1999-02-23,715.6285915820299
1999-02-24,714.2228634121193
1999-02-25,721.9959964500192
1999-02-26,729.5010364586649
1999-03-01,725.0612581407607
1999-03-02,714.8147794180621
1999-03-03,714.0973504666586
1999-03-04,706.8788034184785
1999-03-05,732.073910849683
1999-03-08,740.7619482428679
1999-03-09,752.0395434297819
1999-03-10,772.9277905024928
1999-03-11,776.3945259214087
1999-03-12,784.3844797312845
1999-03-15,800.6791937154554
1999-03-16,814.7595816729167
1999-03-17,820.8545923870719
1999-03-18,804.6640510397091
1999-03-19,831.2321548468555
1999-03-22,829.6105915828939
1999-03-23,828.0104728930697
1999-03-24,811.1886560807752
1999-03-25,820.603996173241
1999-03-26,820.9361991061792
1999-03-29,817.8529515012626
1999-03-30,819.5344803729496
1999-03-31,829.7433970305586
1999-04-01,845.9413775730898
1999-04-02,845.3513610157631
1999-04-05,840.9576076282513
1999-04-06,858.964441197715
1999-04-07,864.2979313190453
1999-04-08,876.6867052490061
1999-04-09,878.4084227977091
1999-04-12,869.281310496458
1999-04-13,879.2550675441271
1999-04-14,892.3653961801552
1999-04-15,894.7584390751769
1999-04-16,913.940567951661
1999-04-19,926.6436160884502
1999-04-20,919.6325331785514
1999-04-21,901.0010375422248
1999-04-22,906.8559289199815
1999-04-23,919.299472129295
1999-04-26,932.2048208094999
1999-04-27,940.1601695512041
1999-04-28,940.5865421909549
1999-04-29,933.9896898486523
1999-04-30,930.4696065293294
1999-05-03,926.775964680334
1999-05-04,931.2422995506896
1999-05-05,931.7281203524592
1999-05-06,963.7759904370721
1999-05-07,952.7317278502758
1999-05-10,954.7465221563403
1999-05-11,937.7223391749897
1999-05-12,938.634212497131
1999-05-13,925.7429075485512
1999-05-14,918.4686755555099
1999-05-17,892.7510528785311
1999-05-18,899.5035974789347
1999-05-19,878.8928429874337
1999-05-20,875.3131714191404
1999-05-21,879.4896913186276
1999-05-24,881.8556694159352
1999-05-25,880.1909375690425
1999-05-26,885.9264670845533
1999-05-27,886.4841503592895
1999-05-28,887.1013815805021
1999-05-31,882.9650931023591
1999-06-01,901.7365094144402
1999-06-02,908.0478895172186
1999-06-03,900.4815357070653
1999-06-04,902.4406037121249
1999-06-07,920.7132626455224
1999-06-08,936.1451264826578
1999-06-09,939.5112559182469
1999-06-10,958.4698484244103
1999-06-11,970.7907938331438
1999-06-14,956.048931922996
1999-06-15,954.4201098973724
1999-06-16,958.758881352028
1999-06-17,974.0067105233753
1999-06-18,967.284692200799
1999-06-21,977.4310351620096
1999-06-22,986.7888890301837
1999-06-23,977.4610649143774
1999-06-24,975.7559242025159
1999-06-25,975.3395394390178
1999-06-28,984.320608945571
1999-06-29,990.5118413604467
1999-06-30,981.209565416192
1999-07-01,999.5345537361233
1999-07-02,1010.5925278753186
1999-07-05,1018.6655474138319
1999-07-06,1016.3447439373048
1999-07-07,1014.3292603313375
1999-07-08,1009.8198112970178
1999-07-09,1012.3972301169443
1999-07-12,1015.4189191869922
1999-07-13,1014.9850903208578
1999-07-14,1016.71751875389
1999-07-15,1028.1050483965548
1999-07-16,1021.5798547617377
1999-07-19,1033.4017785822282
1999-07-20,1033.5129796729123
1999-07-21,1025.2041206380256
1999-07-22,1009.7546586620876
1999-07-23,992.3663001827738
1999-07-26,985.0889496923347
1999-07-27,990.2995351110717
1999-07-28,1005.6043180334098
1999-07-29,1025.5011534223881
1999-07-30,1031.935215646068
1999-08-02,1024.8760219519152
1999-08-03,1031.6109652163454
1999-08-04,1024.5644820252407
1999-08-05,1008.9804496622264
1999-08-06,995.882960877827
1999-08-09,989.0862780516305
1999-08-10,990.7220547675981
1999-08-11,976.8256919133473
1999-08-12,988.4244023871009
1999-08-13,984.802685431375
1999-08-16,1008.5081968603491
1999-08-17,1007.0466993191206
1999-08-18,1020.361350066517
1999-08-19,1024.8901647276243
1999-08-20,1042.094244591029
1999-08-23,1055.634924908246
1999-08-24,1050.3815178277016
1999-08-25,1047.5063787534662
1999-08-26,1035.8311800359677
1999-08-27,1030.763211562686
1999-08-30,1042.2558613055169
1999-08-31,1023.2297915639427
1999-09-01,1046.150483312825
1999-09-02,1047.6712445005373
1999-09-03,1037.9209909874492
1999-09-06,1052.7790506318406
1999-09-07,1041.2624151929288
1999-09-08,1036.532580492959
1999-09-09,1061.478333876689
1999-09-10,1063.2553975357962
1999-09-13,1088.0751153374888
1999-09-14,1086.5346393187206
1999-09-15,1085.5005519089614
1999-09-16,1063.0292356814696
1999-09-17,1055.6411792961344
1999-09-20,1062.4218094626285
1999-09-21,1086.6869536110999
1999-09-22,1061.1609646072002
1999-09-23,1059.549939007903
1999-09-24,1036.877294708984
1999-09-27,1018.2643219367903
1999-09-28,1035.535757280656
1999-09-29,1024.1474446920317
1999-09-30,1040.5033517857203
1999-10-01,1053.9134551136888
1999-10-04,1045.0804215677897
1999-10-05,1038.137436355823
1999-10-06,1042.8914498231281
1999-10-07,1050.790237843915
1999-10-08,1051.9574818152232
1999-10-11,1055.3590668562802
1999-10-12,1063.7870976058375
1999-10-13,1044.9539541159054
1999-10-14,1054.3710794150438
1999-10-15,1047.9209642961393
1999-10-18,1023.2639659619235
1999-10-19,1020.9244286774666
1999-10-20,1038.2443202693746
1999-10-21,1035.3463615347143
1999-10-22,1042.7597707743657
1999-10-25,1052.662098339143
1999-10-26,1055.0563408598823
1999-10-27,1048.0365398190406
1999-10-28,1047.1566039585475
1999-10-29,1075.4669322228754
1999-11-01,1079.6352644648898
1999-11-02,1086.0298321749349
1999-11-03,1079.9028185214636
1999-11-04,1097.8111600222396
1999-11-05,1084.308354486681
1999-11-08,1077.6151430221194
1999-11-09,1082.9560536810704
1999-11-10,1096.0440069130054
1999-11-11,1089.1407290102716
1999-11-12,1091.97398059458
1999-11-15,1086.8560502884895
1999-11-16,1083.9505608058494
1999-11-17,1096.0921573193198
1999-11-18,1108.4177547912216
1999-11-19,1119.0034926947692
1999-11-22,1130.6375972783949
1999-11-23,1133.8593389636058
1999-11-24,1123.609737755248
1999-11-25,1112.8484698263633
1999-11-26,1133.521566885541
1999-11-29,1138.327453141389
1999-11-30,1121.1385559521761
1999-12-01,1125.8624403966048
1999-12-02,1132.4311685724342
1999-12-03,1131.4046977876578
1999-12-06,1128.9343415838462
1999-12-07,1134.0016159240377
1999-12-08,1121.0761193007872
1999-12-09,1123.4825914361138
1999-12-10,1133.9256193804274
1999-12-13,1122.1082756898081
1999-12-14,1115.5126927453705
1999-12-15,1112.7376977662555
1999-12-16,1111.864025520433
1999-12-17,1117.9516890097723
1999-12-20,1121.566923442834
1999-12-21,1118.6544173948264
1999-12-22,1133.5119726552728
1999-12-23,1130.964208821154
1999-12-24,1129.1557249443456
1999-12-27,1124.2621667948742
1999-12-28,1136.7144972585397
1999-12-29,1137.0709672580645
1999-12-30,1141.904483883331
1999-12-31,1141.9954034049997
2000-01-03,1152.9740387955685
2000-01-04,1144.3090850200838
2000-01-05,1113.1977861404484
2000-01-06,1078.5292620003518
2000-01-07,1087.203272273276
2000-01-10,1093.572895096141
2000-01-11,1112.9112393999208
2000-01-12,1103.618005409682
2000-01-13,1110.235427416222
2000-01-14,1120.6607939842029
2000-01-17,1144.1645914209403
2000-01-18,1131.977940259437
2000-01-19,1108.3080565853768
2000-01-20,1116.161323627581
2000-01-21,1116.1827585201397
2000-01-24,1113.7603795419718
2000-01-25,1097.3275569665368
2000-01-26,1105.913558276041
2000-01-27,1118.3950843293567
2000-01-28,1119.7580232550547
2000-01-31,1114.0054737728353
2000-02-01,1098.5841546031033
2000-02-02,1105.3494863754058
2000-02-03,1111.867297306051
2000-02-04,1120.0035617266497
2000-02-07,1116.7059041900793
2000-02-08,1097.4641316387763
2000-02-09,1103.5899125166563
2000-02-10,1097.4630799499357
2000-02-11,1094.7219664944048
2000-02-14,1078.358624155385
2000-02-15,1055.9601488631426
2000-02-16,1055.8646426785226
2000-02-17,1062.6318515229207
2000-02-18,1052.45595415725
2000-02-21,1026.7106066572558
2000-02-22,1018.1634596132628
2000-02-23,1030.0235288729368
2000-02-24,1034.958343345449
2000-02-25,1046.6391156269276
2000-02-28,1047.164780901431
2000-02-29,1042.9762631145045
2000-03-01,1065.4028552648215
2000-03-02,1065.6171015166285
2000-03-03,1060.5439213616955
2000-03-06,1057.3577188642241
2000-03-07,1073.5867200158168
2000-03-08,1066.9072395244439
2000-03-09,1069.7323642630683
2000-03-10,1079.0393925010837
2000-03-13,1062.8416337081742
2000-03-14,1062.0716225716337
2000-03-15,1049.3995837554442
2000-03-16,1064.197103285558
2000-03-17,1077.0344080570117
2000-03-20,1072.3388303493155
2000-03-21,1068.134141872809
2000-03-22,1063.5149210423594
2000-03-23,1066.1431187434655
2000-03-24,1075.9343345347204
2000-03-27,1097.3034274157267
2000-03-28,1117.375453004993
2000-03-29,1141.5224915864812
2000-03-30,1125.1490316656264
2000-03-31,1146.6099450110305
2000-04-03,1147.3641373910934
2000-04-04,1140.4779770341097
2000-04-05,1144.157066005357
2000-04-06,1130.8095732695529
2000-04-07,1129.7154549017703
2000-04-10,1133.013183674213
2000-04-11,1124.790832688679
2000-04-12,1144.157733772945
2000-04-13,1132.1199652561727
2000-04-14,1136.7809900061338
2000-04-17,1080.422826985764
2000-04-18,1105.8325420108295
2000-04-19,1109.8150112489684
2000-04-20,1105.7207949865995
2000-04-21,1092.3053002544991
2000-04-24,1114.7970980138423
2000-04-25,1113.7693812145108
2000-04-26,1100.0568958591655
2000-04-27,1090.9959939507494
2000-04-28,1080.2501223581985
2000-05-01,1092.3798227956004
2000-05-02,1098.8109386179995
2000-05-03,1096.6266228077072
2000-05-04,1102.1379754240006
2000-05-05,1100.4794052499824
2000-05-08,1097.818018013972
2000-05-09,1083.6533687070373
2000-05-10,1081.2010849427202
2000-05-11,1064.6372551067732
2000-05-12,1080.9191278666892
2000-05-15,1074.2965647781214
2000-05-16,1077.0953138180228
2000-05-17,1070.1260285514666
2000-05-18,1066.0300923358714
2000-05-19,1076.6865466705228
2000-05-22,1051.3222547468629
2000-05-23,1057.666270396313
2000-05-24,1050.2322035553025
2000-05-25,1051.4821403111196
2000-05-26,1043.9768330625907
2000-05-29,1047.7528557904607
2000-05-30,1054.2731058476122
2000-05-31,1043.8391642518968
2000-06-01,1049.0310749863806
2000-06-02,1064.4083998087056
2000-06-05,1094.0399846071914
2000-06-06,1105.8138628552344
2000-06-07,1107.0424603131507
2000-06-08,1100.5076100632791
2000-06-09,1104.85554523815
2000-06-12,1111.098577214093
2000-06-13,1100.8482164549096
2000-06-14,1092.7005933720257
2000-06-15,1074.9309481715613
