Date,AC ASIA PACIFIC ex JAPAN VALUE WEIGHTED
2011-06-20,1040.450787350272
2011-06-21,1056.102890356822
2011-06-22,1060.8884521116759
2011-06-23,1050.9711729875662
2011-06-24,1064.9229337515021
2011-06-27,1055.0630854588849
2011-06-28,1058.4907260029206
2011-06-29,1073.5769146732623
2011-06-30,1091.1128385553138
2011-07-01,1095.4433119211456
2011-07-04,1107.8917784717285
2011-07-05,1105.5603569957398
2011-07-06,1103.5711580558668
2011-07-07,1107.6304113997626
2011-07-08,1114.0471130316253
2011-07-11,1095.0452074359982
2011-07-12,1067.4316318584072
2011-07-13,1081.93166557697
2011-07-14,1079.5588223837879
2011-07-15,1077.4087818434057
2011-07-18,1069.0704317637337
2011-07-19,1074.8513109764074
2011-07-20,1091.570266127839
2011-07-21,1094.121378189606
2011-07-22,1110.4224759345036
2011-07-25,1098.4683274082963
2011-07-26,1112.1245075068105
2011-07-27,1113.5531415252253
2011-07-28,1103.1910613406526
2011-07-29,1092.3159402950282
2011-08-01,1108.0490923911395
2011-08-02,1087.3904084813646
2011-08-03,1059.8217176277049
2011-08-04,1042.6992915539563
2011-08-05,996.5078782531328
2011-08-08,960.6613643486121
2011-08-09,934.9376323548486
2011-08-10,953.5652930713057
2011-08-11,953.0116507805172
2011-08-12,952.8425529540666
2011-08-15,977.0052608994387
2011-08-16,984.0915727165027
2011-08-17,990.4419043172843
2011-08-18,971.2038967999716
2011-08-19,935.1403965818965
2011-08-22,931.5377500383673
2011-08-23,956.2912720598771
2011-08-24,944.5857006163576
2011-08-25,949.4292407007897
2011-08-26,950.0331719799735
2011-08-29,971.999204729791
2011-08-30,981.5662701194901
2011-08-31,997.803897356001
2011-09-01,1002.2518605183053
2011-09-02,990.9313482457402
2011-09-05,959.6876155699548
2011-09-06,949.479609958399
2011-09-07,975.9392544431643
2011-09-08,978.8937637593365
2011-09-09,966.7749165818559
2011-09-12,938.6954530441203
2011-09-13,934.0557629069822
2011-09-14,911.8473463847333
2011-09-15,924.733566570073
2011-09-16,945.0344287743818
2011-09-19,918.5818982721595
2011-09-20,920.7224606840028
2011-09-21,918.9409760863202
2011-09-22,866.5711863464091
2011-09-23,847.6772561616862
2011-09-26,827.3572813476782
2011-09-27,872.4658284334308
2011-09-28,872.631330772046
2011-09-29,874.8404184583497
2011-09-30,864.7600780019022
2011-10-03,836.6742126897025
2011-10-04,813.5331399594234
2011-10-05,818.2602130729216
2011-10-06,849.7781370835697
2011-10-07,875.4204972585048
2011-10-10,885.0231368301258
2011-10-11,900.1175266536293
2011-10-12,911.9200633599706
2011-10-13,921.7137507097276
2011-10-14,922.5797371126267
2011-10-17,938.6818685812308
2011-10-18,911.7910086979857
2011-10-19,925.4790136371238
2011-10-20,902.6013514918561
2011-10-21,908.9306235853855
2011-10-24,941.4807635661266
2011-10-25,946.9561665617306
2011-10-26,946.8220255920339
2011-10-27,980.6115375127852
2011-10-28,994.578539764132
2011-10-31,980.7035491880854
2011-11-01,956.5412888519622
2011-11-02,958.0839440511382
2011-11-03,943.9611439665522
2011-11-04,971.5016779399847
2011-11-07,967.0607474542193
2011-11-08,965.9999310509362
2011-11-09,967.844793115391
2011-11-10,929.3796002816324
2011-11-11,946.5826150399384
2011-11-14,958.2092174476485
2011-11-15,949.2554923143665
2011-11-16,935.3862616119906
2011-11-17,932.8426031189356
2011-11-18,912.8514033725609
2011-11-21,893.3507638774151
2011-11-22,893.074448890649
2011-11-23,868.8119295272472
2011-11-24,872.0182075730633
2011-11-25,861.0707738251365
2011-11-28,885.7395216716127
2011-11-29,899.8271871974529
2011-11-30,905.8844851554773
2011-12-01,946.4479620037771
2011-12-02,951.5509315666286
2011-12-05,955.3356763526125
2011-12-06,940.891570788522
2011-12-07,954.1269194953829
2011-12-08,945.2312903449752
2011-12-09,921.7154611043933
2011-12-12,924.4328392608652
2011-12-13,911.9883562005048
2011-12-14,903.7550197957972
2011-12-15,888.02650426307
2011-12-16,899.4233546792075
2011-12-19,877.9012489366957
2011-12-20,883.5484234611301
2011-12-21,910.5433129527958
2011-12-22,908.1493075467948
2011-12-23,919.7897735462267
2011-12-26,918.4023246906331
2011-12-27,914.6898998974494
2011-12-28,906.0163176949384
2011-12-29,905.3352186508203
2011-12-30,907.7526665953827
2012-01-02,906.3970514225798
2012-01-03,927.2287738306152
2012-01-04,930.0214624111425
2012-01-05,925.6526694038724
2012-01-06,916.1698064100417
2012-01-09,917.8642447122882
2012-01-10,934.9352214740311
2012-01-11,937.7157053822939
2012-01-12,940.6582468665126
2012-01-13,947.0388163943345
2012-01-16,936.5273414700085
2012-01-17,962.2818713422114
2012-01-18,963.6390963508794
2012-01-19,975.0095281326146
2012-01-20,984.2030347275802
2012-01-23,986.1379392517025
2012-01-24,985.1774139317504
2012-01-25,992.205337694674
2012-01-26,1004.3856378672069
2012-01-27,1009.3260809529281
2012-01-30,998.3707695076969
2012-01-31,1010.0827061740546
2012-02-01,1010.361915358908
2012-02-02,1027.5733929201474
2012-02-03,1028.4952375959117
2012-02-06,1028.4797499069512
2012-02-07,1029.6473876416662
2012-02-08,1044.2827668011187
2012-02-09,1046.6291333739148
2012-02-10,1029.5798668556479
2012-02-13,1037.5330533410747
2012-02-14,1032.100884636499
2012-02-15,1048.1551558071549
2012-02-16,1032.3143341368568
2012-02-17,1043.0732682987216
2012-02-20,1050.7513253708175
2012-02-21,1051.0580179027197
2012-02-22,1050.7053846642038
2012-02-23,1044.1540393483535
2012-02-24,1049.2110925099082
2012-02-27,1038.4998114582459
2012-02-28,1049.7058342113496
2012-02-29,1064.5696106058872
2012-03-01,1054.9916036077102
2012-03-02,1059.546821723098
2012-03-05,1045.1555563041588
2012-03-06,1025.0755544493763
2012-03-07,1015.2341063906047
2012-03-08,1030.4662781950574
2012-03-09,1039.5614799664497
2012-03-12,1030.5548963463175
2012-03-13,1044.522237310637
2012-03-14,1047.5779880381428
2012-03-15,1046.6757044683516
2012-03-16,1045.533041483387
2012-03-19,1044.2192041107598
2012-03-20,1034.774214002932
2012-03-21,1029.0285365533557
2012-03-22,1027.0878250497876
2012-03-23,1026.0148454641853
2012-03-26,1020.8467883534731
2012-03-27,1037.1342627640213
2012-03-28,1032.645496134735
2012-03-29,1021.9637302063157
2012-03-30,1026.2500712843269
2012-04-02,1029.629640238645
2012-04-03,1038.3182470408976
2012-04-04,1027.5690741764374
2012-04-05,1025.0426602874913
2012-04-06,1025.7584931092254
2012-04-09,1016.3559785206219
2012-04-10,1010.9235205465371
2012-04-11,1006.2699892973149
2012-04-12,1015.1784797029372
2012-04-13,1026.9196174824212
2012-04-16,1019.5676530467505
2012-04-17,1015.4840394990225
2012-04-18,1024.5352095747853
2012-04-19,1025.644283817941
2012-04-20,1020.9023514277301
2012-04-23,1010.6535322468342
2012-04-24,1011.9769592079114
2012-04-25,1014.0841988897596
2012-04-26,1018.8709022031247
2012-04-27,1019.9012931719734
2012-04-30,1027.4503836497927
2012-05-01,1028.022302238745
2012-05-02,1035.681906190116
2012-05-03,1030.2012259804576
2012-05-04,1022.5537130312298
2012-05-07,1001.4673070004297
2012-05-08,1000.1534261061644
2012-05-09,986.4586802399282
2012-05-10,987.6611088582478
2012-05-11,976.1604876332125
2012-05-14,969.0885815129368
2012-05-15,966.5003699119586
2012-05-16,936.3557593295088
2012-05-17,939.6409869482538
2012-05-18,914.7852853675336
2012-05-21,919.8682181252342
2012-05-22,932.8687852540019
2012-05-23,913.1380347631103
2012-05-24,912.6420933730902
2012-05-25,910.4706082439194
2012-05-28,918.6088467988969
2012-05-29,934.9632469883015
2012-05-30,923.8640745792477
2012-05-31,920.0376800861608
2012-06-01,910.8420061908707
2012-06-04,890.8675163042183
2012-06-05,899.4124288509202
2012-06-06,912.1083701505206
2012-06-07,927.1392436866792
2012-06-08,915.7312821259271
2012-06-11,932.0705864353046
2012-06-12,928.8882779245541
2012-06-13,933.5586335118053
2012-06-14,929.4415178031817
2012-06-15,940.9879567178999
2012-06-18,955.2320929965606
2012-06-19,957.9558783245416
2012-06-20,964.0387387348331
2012-06-21,951.0348899888662
2012-06-22,935.3061158632185
2012-06-25,925.5345709268676
2012-06-26,925.9167369630457
2012-06-27,933.7726420195816
2012-06-28,930.1188824307428
2012-06-29,955.4496128400488
2012-07-02,959.6236645134277
2012-07-03,971.871759772721
2012-07-04,976.8859152326983
2012-07-05,977.2555773600568
2012-07-06,971.3514414530565
2012-07-09,956.1629163949909
2012-07-10,955.1008893469774
2012-07-11,956.3955530259243
2012-07-12,936.0910856983884
2012-07-13,945.385177809694
2012-07-16,947.66820609872
2012-07-17,957.2993194746298
2012-07-18,952.1016681621127
2012-07-19,968.4563733433771
2012-07-20,967.2833709153092
2012-07-23,943.5506864967505
2012-07-24,943.102819637417
2012-07-25,936.4943241854494
2012-07-26,943.2507518716201
2012-07-27,964.6426061113888
2012-07-30,976.1796931542913
2012-07-31,991.5068905308918
2012-08-01,992.7543876320289
2012-08-02,986.67295999495
2012-08-03,981.0735913777369
2012-08-06,998.1592768184015
2012-08-07,1001.0993546116974
2012-08-08,1005.2047221227765
2012-08-09,1015.4569959185828
2012-08-10,1011.0881684232412
2012-08-13,1006.7459409276214
2012-08-14,1013.9824572584696
2012-08-15,1009.3607551910504
2012-08-16,1009.2792368703102
2012-08-17,1009.3767930064598
2012-08-20,1009.6136267077294
2012-08-21,1015.4394218086637
2012-08-22,1008.3725587035611
2012-08-23,1016.0184026824267
2012-08-24,1002.232133697232
2012-08-27,998.6632696096875
2012-08-28,996.344594095221
2012-08-29,996.1932632688075
2012-08-30,985.1709186542995
2012-08-31,986.1056769310939
2012-09-03,988.8189325772702
2012-09-04,984.0376010656992
2012-09-05,970.721154834377
2012-09-06,976.8563318242677
2012-09-07,999.6132211412882
2012-09-10,1000.9204725235386
2012-09-11,1002.2063642962927
2012-09-12,1014.6489930722315
2012-09-13,1012.752407127353
2012-09-14,1045.6412596644163
2012-09-17,1047.4194893238962
2012-09-18,1041.5156670921754
2012-09-19,1049.1573989579397
2012-09-20,1035.2025531730733
2012-09-21,1045.5124745272485
2012-09-24,1040.5965962973307
2012-09-25,1038.6343222933779
2012-09-26,1027.9313203053493
2012-09-27,1037.6973998834806
2012-09-28,1043.3708441439037
2012-10-01,1042.273767918637
2012-10-02,1043.6996521219658
2012-10-03,1042.4661086031676
2012-10-04,1044.7518839600496
2012-10-05,1050.0433457217157
2012-10-08,1039.693830361231
2012-10-09,1041.543586851078
2012-10-10,1037.1591795373113
2012-10-11,1037.3565584074322
2012-10-12,1039.1376646136105
2012-10-15,1038.602624899098
2012-10-16,1043.744104793251
2012-10-17,1054.9079987583177
2012-10-18,1062.8581094650942
2012-10-19,1057.5279741850331
2012-10-22,1056.0030840884679
2012-10-23,1051.5006288279164
2012-10-24,1048.568341631969
2012-10-25,1051.940580655769
2012-10-26,1040.3508776163967
2012-10-29,1039.1238307793492
2012-10-30,1042.307330862477
2012-10-31,1049.2318996914576
2012-11-01,1048.0299773539148
2012-11-02,1055.3424176044489
2012-11-05,1051.67463985789
2012-11-06,1057.1568817433674
2012-11-07,1066.1562721314356
2012-11-08,1052.1943412731232
2012-11-09,1048.3218303525125
2012-11-12,1047.85724875225
2012-11-13,1035.5847001914626
2012-11-14,1040.9962321776438
2012-11-15,1028.4717242350528
2012-11-16,1024.3147170264842
2012-11-19,1032.2216395590722
2012-11-20,1034.5141783291883
2012-11-21,1035.4576385265043
2012-11-22,1044.3056775615087
2012-11-23,1053.6812217772272
2012-11-26,1055.0949327845055
2012-11-27,1060.6633545934867
2012-11-28,1056.3178657065994
2012-11-29,1067.293586314041
2012-11-30,1074.2419735614533
2012-12-03,1073.163083549375
2012-12-04,1073.5145050090337
2012-12-05,1083.913649207423
2012-12-06,1086.9141750917047
2012-12-07,1091.4611659203822
2012-12-10,1094.2184026599323
2012-12-11,1098.724644957504
2012-12-12,1107.6730453958053
2012-12-13,1111.311493479425
2012-12-14,1111.9464803788806
2012-12-17,1107.3029620419848
2012-12-18,1110.552519208497
2012-12-19,1115.0754954638583
2012-12-20,1115.098985009827
2012-12-21,1105.9992682484651
2012-12-24,1106.1075239385837
2012-12-25,1107.898704193558
2012-12-26,1108.051572130474
2012-12-27,1111.1678203989766
2012-12-28,1117.2777363311789
2012-12-31,1116.6317733718672
2013-01-01,1117.2119161213634
2013-01-02,1142.955098093252
2013-01-03,1149.4130220886148
2013-01-04,1143.546528026308
2013-01-07,1142.7539652547769
2013-01-08,1134.261560419582
2013-01-09,1138.2242647249698
2013-01-10,1147.4995181411184
2013-01-11,1142.8171245931064
2013-01-14,1148.4180721033924
2013-01-15,1144.5600457203045
2013-01-16,1141.679746634861
2013-01-17,1140.874241426219
2013-01-18,1150.3536411019877
2013-01-21,1149.3413060677885
2013-01-22,1152.9887550408744
2013-01-23,1150.2836679691163
2013-01-24,1144.8368065249929
2013-01-25,1140.6922049235434
2013-01-28,1135.8324702798297
2013-01-29,1145.867781860641
2013-01-30,1149.9016194277835
2013-01-31,1146.002062309343
2013-02-01,1146.7766826043546
2013-02-04,1150.941219442289
2013-02-05,1136.8725277603373
2013-02-06,1138.1636216574022
2013-02-07,1134.4643411281945
2013-02-08,1137.324842246049
2013-02-11,1134.6302865583918
2013-02-12,1136.772649779999
2013-02-13,1146.9727774450596
2013-02-14,1154.5527259594917
2013-02-15,1153.9643147881782
2013-02-18,1155.3670591172386
2013-02-19,1155.6964078237204
2013-02-20,1166.7766681345668
2013-02-21,1145.6512197536524
2013-02-22,1148.447316217785
2013-02-25,1148.9319857017294
2013-02-26,1133.1223032599696
2013-02-27,1138.7829575240003
2013-02-28,1153.8870410927877
2013-03-01,1151.3917093092184
2013-03-04,1132.209913777274
2013-03-05,1143.4064405876838
2013-03-06,1154.9239063571258
2013-03-07,1151.8682893840046
2013-03-08,1156.245222672987
2013-03-11,1156.0676183521587
2013-03-12,1150.8612223527923
2013-03-13,1140.636270482982
2013-03-14,1137.8682776487808
2013-03-15,1138.1016311900166
2013-03-18,1119.749272294052
2013-03-19,1117.5801725784627
2013-03-20,1116.3035093545216
2013-03-21,1115.5014180376218
2013-03-22,1112.4465163268367
2013-03-25,1124.924508839485
2013-03-26,1125.9372243119146
2013-03-27,1132.5477298668127
2013-03-28,1127.8122706668178
2013-03-29,1130.1147850773236
2013-04-01,1127.3579845632487
2013-04-02,1128.5879958078374
2013-04-03,1126.1110795828158
2013-04-04,1115.5637895376515
2013-04-05,1098.3790704062887
2013-04-08,1093.6413210459407
2013-04-09,1104.0418983528912
2013-04-10,1111.6143802420047
2013-04-11,1120.9324378220203
2013-04-12,1113.4793515733245
2013-04-15,1102.4718356296876
2013-04-16,1103.2286896731903
2013-04-17,1103.028229177986
2013-04-18,1094.7559710775424
2013-04-19,1106.9082607190983
2013-04-22,1110.6215735553974
2013-04-23,1106.7384898091966
2013-04-24,1122.7669060060332
2013-04-25,1132.6643096702694
2013-04-26,1130.4375234277495
2013-04-29,1135.5280320237557
2013-04-30,1150.1774608838339
2013-05-01,1145.8789284102265
2013-05-02,1140.288082549406
2013-05-03,1142.3572969588151
2013-05-06,1149.0602534086088
2013-05-07,1149.2351653358307
2013-05-08,1161.5698637568357
2013-05-09,1164.155952508604
2013-05-10,1152.5588239742794
2013-05-13,1144.2071677337274
2013-05-14,1146.1733565554641
2013-05-15,1145.9331442775394
2013-05-16,1145.1023418021582
2013-05-17,1141.5472147865337
2013-05-20,1151.24506289741
2013-05-21,1147.5353586488318
2013-05-22,1143.4324305263456
2013-05-23,1117.282479186402
2013-05-24,1112.9158480894878
2013-05-27,1114.9425951492435
2013-05-28,1117.672370577126
2013-05-29,1113.0401304275142
2013-05-30,1109.9699274843147
2013-05-31,1101.7712925506617
2013-06-03,1098.6475556636533
2013-06-04,1101.0140302611346
2013-06-05,1087.421798152157
2013-06-06,1078.4888042390526
2013-06-07,1066.3697803036791
2013-06-10,1062.9455316400322
2013-06-11,1049.7659461080746
2013-06-12,1049.3771892310222
2013-06-13,1035.6464950311188
2013-06-14,1049.7303393479892
2013-06-17,1055.761633784031
2013-06-18,1052.7781674581297
2013-06-19,1051.8893401064704
2013-06-20,1011.8009545041696
2013-06-21,1002.5440671689202
2013-06-24,984.6233187824064
2013-06-25,982.1422514757535
2013-06-26,1000.605269775154
2013-06-27,1016.889864973184
2013-06-28,1030.988719459745
2013-07-01,1029.1751034144675
2013-07-02,1028.2897849815495
2013-07-03,1002.2919864954184
2013-07-04,1013.9559147655114
2013-07-05,1019.2801257551581
2013-07-08,1005.8312158158489
2013-07-09,1016.9474474715278
2013-07-10,1025.0207448314031
2013-07-11,1053.9621262512858
2013-07-12,1049.3466537808722
2013-07-15,1053.2615800910164
2013-07-16,1056.4030348057204
2013-07-17,1058.168588625412
2013-07-18,1054.3603165546133
2013-07-19,1050.9387813599153
2013-07-22,1056.1418632389566
2013-07-23,1073.6740206432878
2013-07-24,1076.0024666624086
2013-07-25,1072.566492588136
2013-07-26,1075.2957395278247
2013-07-29,1067.8399237281549
2013-07-30,1066.6023128180761
2013-07-31,1058.8076441397818
2013-08-01,1061.524610336804
2013-08-02,1065.5348202020994
2013-08-05,1067.674615195694
2013-08-06,1061.6580092139684
2013-08-07,1046.693078818815
2013-08-08,1056.6143523351577
2013-08-09,1060.2319712311705
2013-08-12,1071.1020051750145
2013-08-13,1083.3448960783646
2013-08-14,1086.2414342906757
2013-08-15,1082.749384574792
2013-08-16,1081.9743281684407
2013-08-19,1075.3320632997456
2013-08-20,1056.409886146879
2013-08-21,1050.1982489190775
2013-08-22,1047.2277406463427
2013-08-23,1055.5256575283215
2013-08-26,1062.3602238027088
2013-08-27,1052.1616651890245
2013-08-28,1041.650131076364
2013-08-29,1053.2367620113614
2013-08-30,1061.9127078451188
2013-09-02,1075.7753395372356
2013-09-03,1082.676232344567
2013-09-04,1084.90002652218
2013-09-05,1090.123281963617
2013-09-06,1095.9205466854303
2013-09-09,1111.8016576362998
2013-09-10,1127.9092071380971
2013-09-11,1131.1852630485473
2013-09-12,1128.9337364885805
2013-09-13,1121.508675381978
2013-09-16,1139.6910714158646
2013-09-17,1138.3263306092074
2013-09-18,1136.0395478004568
2013-09-19,1154.7429736557954
2013-09-20,1149.8413446299892
2013-09-23,1151.7076976733647
2013-09-24,1144.8851686439446
2013-09-25,1143.7410135825583
2013-09-26,1142.678976767521
2013-09-27,1142.6869702087029
2013-09-30,1127.3454310093655
2013-10-01,1129.9809374080266
2013-10-02,1131.7661675277463
2013-10-03,1141.932998621163
2013-10-04,1142.9934281266264
2013-10-07,1136.2057220364857
2013-10-08,1142.4650050502173
2013-10-09,1140.6616624955332
2013-10-10,1141.5476320031307
2013-10-11,1155.6918220448638
2013-10-14,1153.6290502789875
2013-10-15,1164.8086465369379
2013-10-16,1162.8027787846074
2013-10-17,1169.808479709451
2013-10-18,1179.7890440626363
2013-10-21,1180.6153759543254
2013-10-22,1182.5549014312082
2013-10-23,1171.1878142742196
2013-10-24,1168.9480957364096
2013-10-25,1162.9537066894243
2013-10-28,1170.106316094341
2013-10-29,1170.669639457659
2013-10-30,1180.8901215455817
2013-10-31,1173.4044571729632
2013-11-01,1171.3224591867995
2013-11-04,1167.7806157045368
2013-11-05,1166.0451403296909
2013-11-06,1167.3219341861318
2013-11-07,1161.2571189635757
2013-11-08,1150.0645907989788
2013-11-11,1148.2927269038134
2013-11-12,1147.1998700530853
2013-11-13,1128.1981330504823
2013-11-14,1137.215296144459
2013-11-15,1155.032156923197
2013-11-18,1172.169771992299
2013-11-19,1176.2626226702982
2013-11-20,1168.4202056777358
2013-11-21,1152.5105628034382
2013-11-22,1155.6437074439013
2013-11-25,1157.859374381097
2013-11-26,1157.777164710975
2013-11-27,1158.328352174105
2013-11-28,1161.8317217243032
2013-11-29,1166.848568067325
2013-12-02,1166.9614267823276
2013-12-03,1160.2493271099227
2013-12-04,1150.983215856359
2013-12-05,1147.3545798333178
2013-12-06,1147.1278439820753
2013-12-09,1153.7892772608832
2013-12-10,1152.276943479704
2013-12-11,1137.7716163807943
2013-12-12,1126.2308056868833
2013-12-13,1126.6676587243005
2013-12-16,1121.8281229030454
2013-12-17,1122.1243319281607
2013-12-18,1124.829559656658
2013-12-19,1121.9499803482092
2013-12-20,1125.5399652394442
2013-12-23,1131.3123769483338
2013-12-24,1136.6355100949638
2013-12-25,1137.0356594182942
2013-12-26,1135.6985777423506
2013-12-27,1139.6349657776525
2013-12-30,1142.6429441635744
2013-12-31,1146.0634782597467
2014-01-01,1146.0505911304895
2014-01-02,1137.0965922431944
2014-01-03,1121.736124634946
2014-01-06,1112.9086399315531
2014-01-07,1109.4970018581246
2014-01-08,1116.0596139346308
2014-01-09,1109.9635411205697
2014-01-10,1111.6703790442555
2014-01-13,1119.5435531982534
2014-01-14,1112.3044600892324
2014-01-15,1112.7997481985794
2014-01-16,1112.673001032647
2014-01-17,1110.790223963953
2014-01-20,1107.3199241930452
2014-01-21,1112.5797871774903
2014-01-22,1117.1705702045574
2014-01-23,1101.2739261443487
2014-01-24,1091.8624931016664
2014-01-27,1074.0373292325773
2014-01-28,1073.8547568868803
2014-01-29,1085.1389121839775
2014-01-30,1080.312664229133
2014-01-31,1079.87062992805
2014-02-03,1074.4402583839965
2014-02-04,1058.2250413133233
2014-02-05,1055.484151698689
2014-02-06,1064.9189424723654
2014-02-07,1075.0846996596265
2014-02-10,1077.0057592367034
2014-02-11,1089.781908746115
2014-02-12,1102.1786745876968
2014-02-13,1094.1948398923262
2014-02-14,1103.5916367861892
2014-02-17,1113.2062326703171
2014-02-18,1112.0459927983932
2014-02-19,1114.0565651218053
2014-02-20,1104.538382298506
2014-02-21,1112.6388280356928
2014-02-24,1108.8461461320128
2014-02-25,1110.2329917580325
2014-02-26,1113.0318643600365
2014-02-27,1118.3717617421182
2014-02-28,1118.6731803025505
2014-03-03,1109.4555600646215
2014-03-04,1109.6514399301293
2014-03-05,1115.3290107101777
2014-03-06,1125.634918939189
2014-03-07,1128.6528015512106
2014-03-10,1113.0202582433215
2014-03-11,1115.606588740521
2014-03-12,1100.9375341621355
2014-03-13,1104.4467004949718
2014-03-14,1095.140830604571
2014-03-17,1100.0291877329757
2014-03-18,1104.4808575272953
2014-03-19,1102.4762459415583
2014-03-20,1083.6908182463121
2014-03-21,1094.1093317469017
2014-03-24,1106.4238702867112
2014-03-25,1107.0719846410514
2014-03-26,1121.769129150953
2014-03-27,1127.684802073497
2014-03-28,1135.87640006018
2014-03-31,1144.2819865885137
2014-04-01,1149.8764721352939
2014-04-02,1153.3159814353849
2014-04-03,1154.08695899958
2014-04-04,1156.9633648316728
2014-04-07,1158.32990125051
2014-04-08,1167.2289163167363
2014-04-09,1178.878185836471
2014-04-10,1185.9541018533073
2014-04-11,1179.6990761366346
2014-04-14,1175.0295455349026
2014-04-15,1168.508921234387
2014-04-16,1170.291450399991
2014-04-17,1173.862024869062
2014-04-18,1175.95374091807
2014-04-21,1174.9489173271877
2014-04-22,1176.1890980041273
2014-04-23,1170.5777788982098
2014-04-24,1171.8806677726552
2014-04-25,1159.9665670778393
2014-04-28,1159.9572697419412
2014-04-29,1163.5667000334251
2014-04-30,1158.274569100447
2014-05-01,1156.6553325145303
