Date,ACWI ex USA VALUE WEIGHTED
1997-07-30,1363.3699034297833
1997-07-31,1366.488176354752
1997-08-01,1350.7508061363985
1997-08-04,1338.943510436374
1997-08-05,1333.3786291950623
1997-08-06,1346.593298156658
1997-08-07,1351.5820988110775
1997-08-08,1353.3893205540276
1997-08-11,1341.8489699100453
1997-08-12,1343.2736289703466
1997-08-13,1338.5143613362452
1997-08-14,1329.5718591193618
1997-08-15,1326.8439941685865
1997-08-18,1311.0105680126958
1997-08-19,1314.654044815701
1997-08-20,1321.0476555221765
1997-08-21,1323.434331874483
1997-08-22,1308.2871825895413
1997-08-25,1304.9136813520108
1997-08-26,1305.016160256247
1997-08-27,1299.3676760722583
1997-08-28,1285.6480564903884
1997-08-29,1266.292331789535
1997-09-01,1255.6953847478228
1997-09-02,1268.3364923633571
1997-09-03,1285.1740075990506
1997-09-04,1284.5003447440163
1997-09-05,1296.8775115584367
1997-09-08,1297.5014987846394
1997-09-09,1303.0303588995205
1997-09-10,1292.2694359813538
1997-09-11,1275.2329435756894
1997-09-12,1275.956474585442
1997-09-15,1283.6517763893362
1997-09-16,1288.322664704908
1997-09-17,1296.0811808524682
1997-09-18,1301.4251088967662
1997-09-19,1302.532578590677
1997-09-22,1306.7836051383272
1997-09-23,1305.7879904435606
1997-09-24,1322.8812827902996
1997-09-25,1324.174478081879
1997-09-26,1325.0892479329327
1997-09-29,1328.163005250278
1997-09-30,1334.4704276292887
1997-10-01,1338.7626694644216
1997-10-02,1339.5860542294115
1997-10-03,1345.2690477068118
1997-10-06,1345.3082078789084
1997-10-07,1343.7690286636473
1997-10-08,1342.9305213774126
1997-10-09,1330.6321034231232
1997-10-10,1328.4679180130377
1997-10-13,1334.186361146224
1997-10-14,1332.7692361524853
1997-10-15,1330.4033769311445
1997-10-16,1335.402774404104
1997-10-17,1318.7900524004406
1997-10-20,1309.7317153204733
1997-10-21,1315.3978950928515
1997-10-22,1311.6056688532908
1997-10-23,1270.5737926333634
1997-10-24,1266.731508474232
1997-10-27,1226.5084590672625
1997-10-28,1195.346120537467
1997-10-29,1231.9733977953108
1997-10-30,1208.8423759316827
1997-10-31,1217.6942967450568
1997-11-03,1240.305414332633
1997-11-04,1243.175852095849
1997-11-05,1242.8481349307658
1997-11-06,1236.4223622955233
1997-11-07,1206.2775605772258
1997-11-10,1202.6941749605166
1997-11-11,1203.2712979948133
1997-11-12,1176.3285581519297
1997-11-13,1177.034390488907
1997-11-14,1174.360264924551
1997-11-17,1206.8073301106315
1997-11-18,1211.693915436457
1997-11-19,1193.4329929218889
1997-11-20,1204.5009283317356
1997-11-21,1223.023558424143
1997-11-24,1208.287988479848
1997-11-25,1186.4139259378053
1997-11-26,1187.995036112587
1997-11-27,1196.7271626788845
1997-11-28,1195.8073557370371
1997-12-01,1207.030529760206
1997-12-02,1214.3089112064345
1997-12-03,1214.4057830590268
1997-12-04,1219.5363946379784
1997-12-05,1218.421391612651
1997-12-08,1220.7923123561018
1997-12-09,1218.2723081154656
1997-12-10,1209.3151844271977
1997-12-11,1178.3874689350926
1997-12-12,1174.0803795905601
1997-12-15,1176.7165793719212
1997-12-16,1184.5599742604807
1997-12-17,1209.3631403569889
1997-12-18,1202.8968861458352
1997-12-19,1171.7307258626574
1997-12-22,1160.5352102630975
1997-12-23,1163.7284499375887
1997-12-24,1164.1548111486175
1997-12-25,1164.1940021868036
1997-12-26,1170.3540888981154
1997-12-29,1187.5193375702913
1997-12-30,1198.014052056184
1997-12-31,1196.9091222487898
1998-01-01,1196.9091222487898
1998-01-02,1197.7077756229246
1998-01-05,1197.978178582556
1998-01-06,1185.0746528901882
1998-01-07,1177.7344069248452
1998-01-08,1162.1864019136096
1998-01-09,1141.2079499888575
1998-01-12,1109.7846813100107
1998-01-13,1129.4138057396385
1998-01-14,1145.7548057605043
1998-01-15,1142.7202704956906
1998-01-16,1171.0931039115478
1998-01-19,1191.5128765125944
1998-01-20,1190.0758255368967
1998-01-21,1192.3425083861703
1998-01-22,1190.175252670568
1998-01-23,1196.1265793363539
1998-01-26,1210.8297086870718
1998-01-27,1221.8652364751922
1998-01-28,1226.6952324984575
1998-01-29,1223.213925332288
1998-01-30,1226.1863735997317
1998-02-02,1251.3488221656794
1998-02-03,1262.0525679861441
1998-02-04,1262.6054194253534
1998-02-05,1279.3140812816814
1998-02-06,1284.5359203936841
1998-02-09,1284.103661904581
1998-02-10,1291.8549169037676
1998-02-11,1294.7837979453575
1998-02-12,1284.7067570744894
1998-02-13,1267.5651915992257
1998-02-16,1263.7609587342665
1998-02-17,1273.4615712932841
1998-02-18,1279.5269033149834
1998-02-19,1278.4417282669106
1998-02-20,1280.3757226481555
1998-02-23,1286.5981099561764
1998-02-24,1280.6601622537462
1998-02-25,1289.5422199506622
1998-02-26,1301.8686000519824
1998-02-27,1317.008864569215
1998-03-02,1340.4867032341858
1998-03-03,1336.811723510454
1998-03-04,1322.9529459005591
1998-03-05,1301.27566599533
1998-03-06,1317.5488256362846
1998-03-09,1323.1641679281554
1998-03-10,1330.1333931797367
1998-03-11,1329.4641721235457
1998-03-12,1330.731074956616
1998-03-13,1352.6834515961448
1998-03-16,1349.7262770963807
1998-03-17,1359.664370480446
1998-03-18,1350.4658310793764
1998-03-19,1359.0032648861727
1998-03-20,1365.6818049436563
1998-03-23,1376.0037247061998
1998-03-24,1378.1659702419756
1998-03-25,1390.123274003999
1998-03-26,1390.9712269006852
1998-03-27,1392.3300814966362
1998-03-30,1371.0140180004894
1998-03-31,1372.1250666426058
1998-04-01,1372.0350881427312
1998-04-02,1365.1362346532594
1998-04-03,1362.5572811186362
1998-04-06,1380.0114758244836
1998-04-07,1381.6115106570442
1998-04-08,1386.2624313048016
1998-04-09,1402.001460943056
1998-04-10,1402.0825186633078
1998-04-13,1400.559505312807
1998-04-14,1411.9026463307887
1998-04-15,1416.8201741511461
1998-04-16,1393.3409393323357
1998-04-17,1388.1139946838182
1998-04-20,1396.251854575926
1998-04-21,1401.973818287427
1998-04-22,1396.8415537835276
1998-04-23,1385.0971719511967
1998-04-24,1379.2271970552677
1998-04-27,1343.5873729044506
1998-04-28,1351.6790488114107
1998-04-29,1353.198074202668
1998-04-30,1373.635862721385
1998-05-01,1382.2896514989689
1998-05-04,1393.2846336491941
1998-05-05,1387.6001835271732
1998-05-06,1378.8632948650302
1998-05-07,1363.1657343546951
1998-05-08,1367.1817468229935
1998-05-11,1378.6561851901954
1998-05-12,1364.9581716973455
1998-05-13,1357.9578190493621
1998-05-14,1353.6905588111424
1998-05-15,1352.102410765257
1998-05-18,1326.740632976002
1998-05-19,1340.4884450010852
1998-05-20,1355.1375460846539
1998-05-21,1366.465584185184
1998-05-22,1366.688237103899
1998-05-25,1362.0188403882762
1998-05-26,1356.487670586722
1998-05-27,1327.4523326540718
1998-05-28,1326.3132735936406
1998-05-29,1324.7940159289851
1998-06-01,1304.9941089773697
1998-06-02,1318.304902184507
1998-06-03,1327.1406992466532
1998-06-04,1325.8613189795926
1998-06-05,1327.118984286789
1998-06-08,1329.430213496175
1998-06-09,1323.77783638813
1998-06-10,1298.280468853167
1998-06-11,1275.9415911435613
1998-06-12,1257.6127511582204
1998-06-15,1225.060217388111
1998-06-16,1236.928377281199
1998-06-17,1279.7449468480577
1998-06-18,1292.125158415
1998-06-19,1292.4201396332096
1998-06-22,1270.8489901865823
1998-06-23,1272.9767456101415
1998-06-24,1276.1209031512
1998-06-25,1284.779863661777
1998-06-26,1274.2314189547053
1998-06-29,1281.4464362855813
1998-06-30,1295.4442770303751
1998-07-01,1315.0589353082369
1998-07-02,1314.9827770105708
1998-07-03,1321.4664765570067
1998-07-06,1319.9747023185255
1998-07-07,1327.0141627086543
1998-07-08,1327.3325557003698
1998-07-09,1314.5396476481178
1998-07-10,1306.134969545253
1998-07-13,1319.3409297261167
1998-07-14,1340.5583885901256
1998-07-15,1347.9846663205692
1998-07-16,1355.7485696546682
1998-07-17,1367.5785700342183
1998-07-20,1375.130085085237
1998-07-21,1361.8841345982742
1998-07-22,1336.9858911640563
1998-07-23,1323.1444997956307
1998-07-24,1325.3255394720443
1998-07-27,1300.1279541680449
1998-07-28,1300.7476855255047
1998-07-29,1295.6897185002742
1998-07-30,1307.116222914949
1998-07-31,1296.592934903591
1998-08-03,1271.5439807592095
1998-08-04,1265.0328773504968
1998-08-05,1253.8345681307612
1998-08-06,1236.207186894181
1998-08-07,1236.7146887439426
1998-08-10,1213.1244378342105
1998-08-11,1177.1139634544247
1998-08-12,1184.8100746664566
1998-08-13,1174.2402819061015
1998-08-14,1179.3014948002456
1998-08-17,1172.8110743250202
1998-08-18,1195.1664998551826
1998-08-19,1207.4166558843776
1998-08-20,1200.8302937628573
1998-08-21,1160.6298633693366
1998-08-24,1160.5497831452196
1998-08-25,1172.0879646546432
1998-08-26,1145.1778740612144
1998-08-27,1104.9731203746148
1998-08-28,1095.933173899573
1998-08-31,1094.7541198793842
1998-09-01,1101.143991348777
1998-09-02,1119.6201865961332
1998-09-03,1112.5821820916312
1998-09-04,1110.7872728780198
1998-09-07,1152.5167349522153
1998-09-08,1158.3085154153841
1998-09-09,1135.0502751956649
1998-09-10,1115.8214993986774
1998-09-11,1109.8811503731688
1998-09-14,1127.6070712664862
1998-09-15,1136.1640031495108
1998-09-16,1138.0409668224197
1998-09-17,1112.7988248778668
1998-09-18,1100.7864344780576
1998-09-21,1073.0558400014881
1998-09-22,1086.6033509332904
1998-09-23,1105.8407216899263
1998-09-24,1114.0970056386857
1998-09-25,1100.4880706825204
1998-09-28,1110.9652051356823
1998-09-29,1113.4660934650879
1998-09-30,1084.0378000386859
1998-10-01,1051.4835045277237
1998-10-02,1042.9171088503786
1998-10-05,1025.6951483555836
1998-10-06,1053.0555974809765
1998-10-07,1088.4115635882777
1998-10-08,1072.168681585995
1998-10-09,1088.4223624708543
1998-10-12,1125.0909424869114
1998-10-13,1121.3622653459408
1998-10-14,1126.3853779510423
1998-10-15,1146.6311175745575
1998-10-16,1177.122630384524
1998-10-19,1178.397557015912
1998-10-20,1196.5091358932862
1998-10-21,1197.160643773457
1998-10-22,1197.3531569727072
1998-10-23,1192.9887004775655
1998-10-26,1189.3242248549982
1998-10-27,1196.31608815251
1998-10-28,1184.1139081443418
1998-10-29,1195.8794017148125
1998-10-30,1212.313669489295
1998-11-02,1245.363127567598
1998-11-03,1242.7769162801476
1998-11-04,1269.3171064937808
1998-11-05,1259.9575548816358
1998-11-06,1252.584237489591
1998-11-09,1229.6511386142975
1998-11-10,1212.3995155214589
1998-11-11,1230.6018808433944
1998-11-12,1209.1938200755085
1998-11-13,1220.3323516187943
1998-11-16,1250.4463455493255
1998-11-17,1245.0128273821365
1998-11-18,1247.8644538394392
1998-11-19,1264.7810980995196
1998-11-20,1283.23528386809
1998-11-23,1298.174250649552
1998-11-24,1303.5137495473593
1998-11-25,1295.8023751261467
1998-11-26,1308.850210289773
1998-11-27,1306.0592418288934
1998-11-30,1284.1312740943506
1998-12-01,1260.7511775904754
1998-12-02,1262.006938569468
1998-12-03,1261.9035949994447
1998-12-04,1262.655439643767
1998-12-07,1267.6222523498805
1998-12-08,1271.0242558203242
1998-12-09,1283.695543818386
1998-12-10,1287.8363493842567
1998-12-11,1268.9025418133415
1998-12-14,1260.7393406084268
1998-12-15,1260.5610998038856
1998-12-16,1265.9340688713983
1998-12-17,1271.0885364102373
1998-12-18,1276.9808277639174
1998-12-21,1296.0457786843317
1998-12-22,1286.9835134164516
1998-12-23,1300.874572399236
1998-12-24,1297.5583423788303
1998-12-25,1300.2225771573083
1998-12-28,1304.6113137016487
1998-12-29,1312.4888084292115
1998-12-30,1309.693514306107
1998-12-31,1315.277004709844
1999-01-01,1315.2774443480807
1999-01-04,1337.3835132597505
1999-01-05,1346.8333786564517
1999-01-06,1371.8447593883604
1999-01-07,1370.2634555117518
1999-01-08,1362.0193746213724
1999-01-11,1354.312006361246
1999-01-12,1332.1392062529194
1999-01-13,1294.542964224076
1999-01-14,1291.8707013422982
1999-01-15,1304.2259443921823
1999-01-18,1322.5206292964224
1999-01-19,1320.1099290794468
1999-01-20,1331.452456951372
1999-01-21,1319.5547342870934
1999-01-22,1289.239566625274
1999-01-25,1286.3575618932086
1999-01-26,1291.4776657917112
1999-01-27,1294.1594223136476
1999-01-28,1293.4658389135511
1999-01-29,1300.201056366478
1999-02-01,1315.0896845644054
1999-02-02,1319.7931454080692
1999-02-03,1307.0920478405708
1999-02-04,1303.1528562991803
1999-02-05,1296.4872232504697
1999-02-08,1289.9150366367546
1999-02-09,1271.4954025978266
1999-02-10,1266.5061558315747
1999-02-11,1279.479059163351
1999-02-12,1289.4765693424367
1999-02-15,1288.9784814866773
1999-02-16,1285.4675317712781
1999-02-17,1278.2247294203844
1999-02-18,1274.5187376535976
1999-02-19,1266.8787203899712
1999-02-22,1274.5847374386358
1999-02-23,1277.2852948900954
1999-02-24,1279.754128714736
1999-02-25,1279.4149008755098
1999-02-26,1279.1643103594495
1999-03-01,1265.741386255815
1999-03-02,1262.0655898175146
1999-03-03,1257.8607656673296
1999-03-04,1258.2577971535848
1999-03-05,1291.9205515421918
1999-03-08,1297.3981489598984
1999-03-09,1307.463753338941
1999-03-10,1326.9252292097058
1999-03-11,1333.3581999817686
1999-03-12,1346.253020109529
1999-03-15,1354.8537852475129
1999-03-16,1365.5466405251054
1999-03-17,1370.7760444873488
1999-03-18,1359.9384246943894
1999-03-19,1380.4739562700638
1999-03-22,1374.0812379226677
1999-03-23,1358.6180350531595
1999-03-24,1345.6693135981984
1999-03-25,1362.2863420587455
1999-03-26,1352.1887078938335
1999-03-29,1360.1104919259947
1999-03-30,1362.3766645834562
1999-03-31,1376.2575008333424
1999-04-01,1384.8820189255653
1999-04-02,1383.9786815699165
1999-04-05,1380.6381800885736
1999-04-06,1401.630935773729
1999-04-07,1413.6602316377027
1999-04-08,1426.5525952592143
1999-04-09,1427.4696097293872
1999-04-12,1426.1936710119464
1999-04-13,1437.1587219042526
1999-04-14,1447.372777065432
1999-04-15,1446.7468279388765
1999-04-16,1462.060033654919
1999-04-19,1475.5490807269866
1999-04-20,1455.6384934556534
1999-04-21,1443.116676627948
1999-04-22,1453.8437031196465
1999-04-23,1464.2999062343565
1999-04-26,1472.137699598099
1999-04-27,1491.1113736314505
1999-04-28,1492.6653108874004
1999-04-29,1485.6376064426042
1999-04-30,1489.453207062989
1999-05-03,1493.1704909678692
1999-05-04,1500.2074475191898
1999-05-05,1495.4757562018158
1999-05-06,1521.951483635162
1999-05-07,1514.651437823131
1999-05-10,1518.4168194864635
1999-05-11,1505.0191789359262
1999-05-12,1493.8342619441344
1999-05-13,1493.2191186186826
1999-05-14,1478.2158800782186
1999-05-17,1448.5022353569561
1999-05-18,1459.4384782450652
1999-05-19,1453.9366624659428
1999-05-20,1454.5097582766343
1999-05-21,1448.4215172975303
1999-05-24,1444.859593511851
1999-05-25,1432.9756717378966
1999-05-26,1431.4415673719955
1999-05-27,1420.059152992456
1999-05-28,1422.0587764353809
1999-05-31,1423.660770913031
1999-06-01,1435.5478023104051
1999-06-02,1437.8907910076157
1999-06-03,1440.8928292630076
1999-06-04,1446.1735058804575
1999-06-07,1462.6137544450246
1999-06-08,1477.264631073065
1999-06-09,1480.8638615760242
1999-06-10,1487.1856029988833
1999-06-11,1502.4434161136394
1999-06-14,1487.1760967354164
1999-06-15,1487.034617725618
1999-06-16,1495.0246577326536
1999-06-17,1506.7041341800314
1999-06-18,1512.0931112724497
1999-06-21,1521.4492690915229
1999-06-22,1520.7100607138968
1999-06-23,1504.9414532103508
1999-06-24,1497.8641207785229
1999-06-25,1501.8992346711275
1999-06-28,1502.2266388059793
1999-06-29,1503.7995016628613
1999-06-30,1499.1893626656679
1999-07-01,1520.2960793222499
1999-07-02,1530.796404218098
1999-07-05,1551.792588949415
1999-07-06,1549.6960706900466
1999-07-07,1542.6776027632452
1999-07-08,1535.9232782858567
1999-07-09,1540.9951958805846
1999-07-12,1539.355784884787
1999-07-13,1530.3811825044932
1999-07-14,1538.2097318148444
1999-07-15,1555.2856716811602
1999-07-16,1547.4270817850431
1999-07-19,1548.701510005133
1999-07-20,1546.5487831466874
1999-07-21,1538.7618134608213
1999-07-22,1524.9763485099925
1999-07-23,1503.2078483812236
1999-07-26,1500.0074630033225
1999-07-27,1506.0489270695539
1999-07-28,1516.3566366637056
1999-07-29,1516.3528766890404
1999-07-30,1533.1047709007548
1999-08-02,1524.4797414090424
1999-08-03,1526.06691436873
1999-08-04,1528.6956849414958
1999-08-05,1505.3790692780415
1999-08-06,1497.182839803782
1999-08-09,1495.2328183277464
1999-08-10,1485.527824835595
1999-08-11,1482.0935336770563
1999-08-12,1502.2114638471692
1999-08-13,1509.0666681444013
1999-08-16,1524.22052133599
1999-08-17,1518.8308316496732
1999-08-18,1526.3428149652375
1999-08-19,1526.5098478835712
1999-08-20,1545.8347043409103
1999-08-23,1561.6381273392185
1999-08-24,1554.571656975393
1999-08-25,1557.068908501429
1999-08-26,1547.6801615120626
1999-08-27,1547.2490140048822
1999-08-30,1550.5950035398523
1999-08-31,1533.0272655458566
1999-09-01,1553.2679302057334
1999-09-02,1548.6543909470488
1999-09-03,1555.3722492273248
1999-09-06,1568.1042703069127
1999-09-07,1559.308135502017
1999-09-08,1556.1731617275636
1999-09-09,1574.6679106409656
1999-09-10,1571.4643879840896
1999-09-13,1572.3328652543717
1999-09-14,1568.8781703637678
1999-09-15,1560.6787558289207
1999-09-16,1542.7787345515985
1999-09-17,1540.3570904098058
1999-09-20,1547.963666006494
1999-09-21,1551.2819835577923
1999-09-22,1535.354889238811
1999-09-23,1533.4799742368132
1999-09-24,1514.0732290861515
1999-09-27,1516.7082507384523
1999-09-28,1520.7610569042058
1999-09-29,1516.8897824133703
1999-09-30,1529.2347381668624
1999-10-01,1534.6816001770078
1999-10-04,1542.0868269728587
1999-10-05,1541.0435937104999
1999-10-06,1548.2189984078504
1999-10-07,1561.7430439064697
1999-10-08,1556.5224576247172
1999-10-11,1559.860927150075
1999-10-12,1560.430892339689
1999-10-13,1542.0368279655938
1999-10-14,1542.2201884465003
1999-10-15,1526.895973639668
1999-10-18,1504.1908344627393
1999-10-19,1517.3521183580024
1999-10-20,1528.4846253220592
1999-10-21,1523.8428348718353
1999-10-22,1536.4262322370782
1999-10-25,1536.3077968551816
1999-10-26,1539.6809721170266
1999-10-27,1527.8219319689954
1999-10-28,1540.6336203873952
1999-10-29,1570.019305701704
1999-11-01,1571.187514535286
1999-11-02,1576.3084853829998
1999-11-03,1577.4556088188497
1999-11-04,1592.2958341394851
1999-11-05,1583.9152284579204
1999-11-08,1577.0350208115756
1999-11-09,1586.1258412559944
1999-11-10,1600.2751966649485
1999-11-11,1605.0334593908374
1999-11-12,1600.2785247353136
1999-11-15,1604.2755366182123
1999-11-16,1608.7114234011497
1999-11-17,1619.5717160402614
1999-11-18,1626.5123334375694
1999-11-19,1630.8740734530945
1999-11-22,1629.7422925850044
1999-11-23,1635.2355257818683
1999-11-24,1621.8753483001344
1999-11-25,1631.0284141904913
1999-11-26,1638.3683037397195
1999-11-29,1634.7567432960498
1999-11-30,1613.2516629933687
1999-12-01,1623.7839534939872
1999-12-02,1628.8328627638118
1999-12-03,1640.4345023026794
1999-12-06,1651.0186159696852
1999-12-07,1653.5745425222406
1999-12-08,1642.8938647154318
1999-12-09,1643.1767724795677
1999-12-10,1650.651251552108
1999-12-13,1645.7927071599386
1999-12-14,1639.5903920226142
1999-12-15,1635.066001931813
1999-12-16,1652.2602105134617
1999-12-17,1655.6414386743088
1999-12-20,1659.7472815673152
1999-12-21,1657.857799596194
1999-12-22,1673.17015023547
1999-12-23,1690.7369687989642
1999-12-24,1694.4885668314892
1999-12-27,1691.9179875235793
1999-12-28,1697.8775206399205
1999-12-29,1701.8962624525875
1999-12-30,1712.965859061701
1999-12-31,1713.442876876275
2000-01-03,1725.9602404224818
2000-01-04,1700.2336360942036
2000-01-05,1673.8033621949567
2000-01-06,1655.5227410069954
2000-01-07,1674.9828797549526
2000-01-10,1689.869704809844
2000-01-11,1692.4829262002484
2000-01-12,1682.277687246773
2000-01-13,1691.1673841330867
2000-01-14,1699.33857307306
2000-01-17,1712.3954166565645
2000-01-18,1692.2530946196403
2000-01-19,1672.4065355773473
2000-01-20,1671.2423869066995
2000-01-21,1664.2811213518937
2000-01-24,1656.6059462490962
2000-01-25,1633.941717933084
2000-01-26,1641.5765351129883
2000-01-27,1649.6701884561628
2000-01-28,1633.7649007601756
2000-01-31,1611.2336225577515
2000-02-01,1610.2974902198007
2000-02-02,1621.1005854742052
2000-02-03,1648.0130266901772
2000-02-04,1648.3603432185564
2000-02-07,1640.5283662608626
2000-02-08,1652.0362378045718
2000-02-09,1654.3700405442737
2000-02-10,1647.40374356484
2000-02-11,1640.1638445801302
2000-02-14,1622.0279439414337
2000-02-15,1602.654699989283
2000-02-16,1615.7771102651213
2000-02-17,1629.3784170576328
2000-02-18,1614.8478556544126
2000-02-21,1594.9029398587054
2000-02-22,1598.9906415589376
2000-02-23,1613.0691771363815
2000-02-24,1606.4085377299468
2000-02-25,1608.5268113489906
2000-02-28,1592.8268690487557
2000-02-29,1594.9730548602276
2000-03-01,1625.465041043379
2000-03-02,1637.3775662545388
2000-03-03,1634.9510128709244
2000-03-06,1636.216630038975
2000-03-07,1633.880687162611
2000-03-08,1622.9497948469404
2000-03-09,1635.290271909387
2000-03-10,1637.0137088327394
2000-03-13,1611.5644720659855
2000-03-14,1610.8707614532027
2000-03-15,1599.1359748135249
2000-03-16,1636.8713799394106
2000-03-17,1639.592372056167
2000-03-20,1641.943641750048
2000-03-21,1646.9259167279276
2000-03-22,1639.7698830220597
2000-03-23,1646.398271199824
2000-03-24,1669.888015634185
2000-03-27,1680.783004754289
2000-03-28,1688.9093734434512
2000-03-29,1687.8325251704487
2000-03-30,1664.7872564960528
2000-03-31,1683.457307799064
2000-04-03,1676.096049472364
2000-04-04,1678.4462902334492
2000-04-05,1670.944543736253
2000-04-06,1669.142913125136
2000-04-07,1674.4131914102277
2000-04-10,1677.73273226512
2000-04-11,1665.4320243985858
2000-04-12,1672.4015554316454
2000-04-13,1663.216368038254
2000-04-14,1641.4721207200328
2000-04-17,1592.9214440752885
2000-04-18,1612.6341077554252
2000-04-19,1612.4817812715946
2000-04-20,1616.382846442574
2000-04-21,1609.3516670516717
2000-04-24,1619.5686925145858
2000-04-25,1625.6682654362985
2000-04-26,1622.5933923468024
2000-04-27,1598.0362566458093
2000-04-28,1602.3520719387893
2000-05-01,1607.4467004250566
2000-05-02,1622.927864237235
