Date,AC ASEAN VALUE WEIGHTED
1997-03-04,1025.7632133486675
1997-03-05,1024.4155945504954
1997-03-06,1018.7911765638842
1997-03-07,1022.040453571976
1997-03-10,1024.4044637705374
1997-03-11,1034.8027315162428
1997-03-12,1030.4040726896064
1997-03-13,1025.3640910511797
1997-03-14,1010.2729567593193
1997-03-17,1007.512410270708
1997-03-18,1000.3253585503326
1997-03-19,1006.5605442314379
1997-03-20,997.4632463290103
1997-03-21,988.4672366978614
1997-03-24,993.7458757027437
1997-03-25,1000.7110361264116
1997-03-26,1001.3703671233054
1997-03-27,1001.2447602889067
1997-03-28,997.1709412215632
1997-03-31,988.8605770895881
1997-04-01,981.9216983875806
1997-04-02,986.9210485839898
1997-04-03,975.0798924215811
1997-04-04,973.2059360063677
1997-04-07,969.6041490599324
1997-04-08,977.7010225399306
1997-04-09,976.6375531773624
1997-04-10,972.0765590520803
1997-04-11,966.5614181568048
1997-04-14,950.765287273044
1997-04-15,944.7929192358847
1997-04-16,950.7416434914139
1997-04-17,952.7276487186588
1997-04-18,952.8678695107959
1997-04-21,957.9840810944015
1997-04-22,954.0734624369727
1997-04-23,954.6582859133729
1997-04-24,944.3518081123888
1997-04-25,943.1143622100988
1997-04-28,929.8002852100107
1997-04-29,914.3032583026114
1997-04-30,925.1849788277897
1997-05-01,923.8470433746052
1997-05-02,931.4339851950655
1997-05-05,937.1210070196806
1997-05-06,940.5287533636653
1997-05-07,944.1036871626106
1997-05-08,937.458994055207
1997-05-09,940.6528508948367
1997-05-12,941.2877320595965
1997-05-13,939.2722319531227
1997-05-14,929.8954876412948
1997-05-15,910.9361144515092
1997-05-16,908.6218979868178
1997-05-19,907.5493558608237
1997-05-20,915.7332662596378
1997-05-21,921.3410074850477
1997-05-22,916.5158049261003
1997-05-23,920.7223236352409
1997-05-26,921.8390643388988
1997-05-27,922.8046961066906
1997-05-28,927.6390040853273
1997-05-29,930.5091068986268
1997-05-30,936.6376983256512
1997-06-02,944.2113818139559
1997-06-03,943.0699612869627
1997-06-04,938.6065984699273
1997-06-05,938.50179413746
1997-06-06,933.1788268302215
1997-06-09,927.8363354595056
1997-06-10,924.7581582091103
1997-06-11,926.1673608770615
1997-06-12,922.6723114694333
1997-06-13,902.9111119738583
1997-06-16,899.0508456095464
1997-06-17,893.4409058646534
1997-06-18,889.9183459209943
1997-06-19,891.5646873274711
1997-06-20,894.2148834715773
1997-06-23,909.8334504715418
1997-06-24,899.2017420601436
1997-06-25,899.9295781601669
1997-06-26,905.358921330639
1997-06-27,906.3216277395957
1997-06-30,905.8128121984422
1997-07-01,909.4494586191086
1997-07-02,936.6729878268147
1997-07-03,949.1295155400281
1997-07-04,944.7998762495738
1997-07-07,930.0849005467743
1997-07-08,923.3604696514858
1997-07-09,913.0304373464777
1997-07-10,905.4110667222121
1997-07-11,891.0851825943037
1997-07-14,877.1586385629387
1997-07-15,878.2098840498791
1997-07-16,882.9125965330641
1997-07-17,884.622030424481
1997-07-18,875.613091599364
1997-07-21,877.8592459271545
1997-07-22,877.3414008020496
1997-07-23,868.9533161381042
1997-07-24,868.3024115177565
1997-07-25,871.0524530132749
1997-07-28,884.2287947265073
1997-07-29,896.9494049354138
1997-07-30,887.4956071188304
1997-07-31,878.6166361702153
1997-08-01,867.4037370911235
1997-08-04,865.7858565600945
1997-08-05,849.2507239306627
1997-08-06,844.8955956391408
1997-08-07,829.6546138222758
1997-08-08,818.3513758387209
1997-08-11,794.9648978103326
1997-08-12,786.5495833781193
1997-08-13,789.0130084815805
1997-08-14,771.3744646314469
1997-08-15,753.8778046114273
1997-08-18,727.7400436289174
1997-08-19,725.9835740467541
1997-08-20,746.8629081990812
1997-08-21,748.9141189302549
1997-08-22,729.7423589755906
1997-08-25,706.0448801384565
1997-08-26,692.6451233931479
1997-08-27,679.6424173776741
1997-08-28,631.3927309477626
1997-08-29,612.6511818659335
1997-09-01,595.6878877226296
1997-09-02,597.9469633168892
1997-09-03,583.0974660375974
1997-09-04,585.1179591765831
1997-09-05,638.6138066754886
1997-09-08,674.7797015303441
1997-09-09,691.2898600369516
1997-09-10,670.8247016937693
1997-09-11,655.245772203775
1997-09-12,648.4372999919166
1997-09-15,646.0589050361355
1997-09-16,633.0780311062714
1997-09-17,619.2390464536181
1997-09-18,611.4897369004312
1997-09-19,614.126836791047
1997-09-22,598.1482867566148
1997-09-23,612.2421485355096
1997-09-24,618.0649369068009
1997-09-25,626.4217583347574
1997-09-26,625.9098073368982
1997-09-29,618.7332207714843
1997-09-30,615.0600255589849
1997-10-01,593.4528558271879
1997-10-02,594.8778460008917
1997-10-03,577.7447546409902
1997-10-06,567.9381351127207
1997-10-07,567.9035614452556
1997-10-08,582.4836873035271
1997-10-09,592.3574020664499
1997-10-10,608.8344469610016
1997-10-13,601.3405192386157
1997-10-14,598.9105381257086
1997-10-15,589.3040332248295
1997-10-16,579.3121552577658
1997-10-17,575.241050481541
1997-10-20,547.8749258017123
1997-10-21,539.2399457985418
1997-10-22,522.7176024152704
1997-10-23,508.3685745699899
1997-10-24,495.5894782228602
1997-10-27,495.4744297553043
1997-10-28,450.55566714191764
1997-10-29,472.8127560942516
1997-10-30,469.6089951435845
1997-10-31,478.6516745829033
1997-11-03,520.1255367837224
1997-11-04,531.6688489061787
1997-11-05,529.8312293569892
1997-11-06,526.2666046026011
1997-11-07,521.1595572537636
1997-11-10,511.06194852172956
1997-11-11,502.1247345156356
1997-11-12,497.3516712811744
1997-11-13,488.69644739236804
1997-11-14,488.69921616402075
1997-11-17,482.67041483578555
1997-11-18,463.4616659618949
1997-11-19,445.2298532366487
1997-11-20,421.4290971100226
1997-11-21,431.98215866405127
1997-11-24,436.8095036207121
1997-11-25,415.4480391279027
1997-11-26,414.5538399651417
1997-11-27,421.2980008094568
1997-11-28,418.00782224842715
1997-12-01,407.07470421788065
1997-12-02,407.55552481924826
1997-12-03,401.62337649084503
1997-12-04,411.1229893022652
1997-12-05,420.19048712015024
1997-12-08,452.6744045382529
1997-12-09,433.5947350361434
1997-12-10,432.58631728013705
1997-12-11,394.85795837116575
1997-12-12,374.08333378669096
1997-12-15,347.9791368328825
1997-12-16,340.1160407775302
1997-12-17,351.59720338639283
1997-12-18,371.4805703126492
1997-12-19,366.499688584319
1997-12-22,356.9000815816712
1997-12-23,349.61173483722564
1997-12-24,343.97571091910186
1997-12-25,343.9757109191018
1997-12-26,347.1957069418631
1997-12-29,346.7873253111429
1997-12-30,351.65786818967433
1997-12-31,356.3232008796858
1998-01-01,356.32320087968577
1998-01-02,344.37680253288977
1998-01-05,322.5328396434247
1998-01-06,297.39232804379185
1998-01-07,286.85217873256084
1998-01-08,256.52702879861243
1998-01-09,246.11601070059538
1998-01-12,231.64286320073097
1998-01-13,253.04155456943627
1998-01-14,280.10420597462786
1998-01-15,271.2951040667274
1998-01-16,285.3535931758885
1998-01-19,314.93456332673173
1998-01-20,309.526756818027
1998-01-21,305.5335653507751
1998-01-22,287.7494082621165
1998-01-23,278.31900559836066
1998-01-26,284.82543444376574
1998-01-27,294.5907509601563
1998-01-28,300.4649328348599
1998-01-29,302.2924439222903
1998-01-30,322.4706293423097
1998-02-02,365.7144481191629
1998-02-03,406.38462707603327
1998-02-04,394.2507402541348
1998-02-05,413.8084009982854
1998-02-06,430.0149055003398
1998-02-09,428.2968455960602
1998-02-10,459.4654165956985
1998-02-11,465.6634947684337
1998-02-12,430.2204584960239
1998-02-13,408.2062596548543
1998-02-16,382.14397822929084
1998-02-17,404.18580253934033
1998-02-18,420.9576763089802
1998-02-19,440.91429662039695
1998-02-20,437.64455481897966
1998-02-23,431.2007426327985
1998-02-24,438.86059747939953
1998-02-25,437.0856173369277
1998-02-26,445.83078545692837
1998-02-27,457.01284228352324
1998-03-02,462.02575738621175
1998-03-03,444.15048721706916
1998-03-04,428.0193230315546
1998-03-05,409.3677544935127
1998-03-06,405.8152764772193
1998-03-09,396.3131170852136
1998-03-10,411.98881224887407
1998-03-11,411.7828077187981
1998-03-12,414.6283678558215
1998-03-13,437.0607861574016
1998-03-16,430.6386786074762
1998-03-17,432.15281669271434
1998-03-18,441.65210217585627
1998-03-19,461.01839257618064
1998-03-20,461.4470627501161
1998-03-23,474.98357078832987
1998-03-24,462.747307224485
1998-03-25,470.1130601212284
1998-03-26,466.1365392011156
1998-03-27,470.1396647886274
1998-03-30,456.44823577943583
1998-03-31,450.02990461304296
1998-04-01,436.9839476091994
1998-04-02,423.94615700806025
1998-04-03,412.0662330470752
1998-04-06,416.23834399757845
1998-04-07,415.19900006253545
1998-04-08,418.3188910707097
1998-04-09,431.57649901665286
1998-04-10,431.45538782094434
1998-04-13,431.72825314198826
1998-04-14,425.28000505255557
1998-04-15,416.00773024910137
1998-04-16,401.7199279304418
1998-04-17,402.27320876619973
1998-04-20,401.3082802176913
1998-04-21,399.48653179595124
1998-04-22,395.7859179295164
1998-04-23,393.63004271723236
1998-04-24,394.58196912135423
1998-04-27,384.33894328921906
1998-04-28,386.8325481371476
1998-04-29,386.2900699732945
1998-04-30,387.9136456246996
1998-05-01,390.5643655513268
1998-05-04,388.87152967146153
1998-05-05,381.9740554215831
1998-05-06,354.5360463174164
1998-05-07,354.7463798914608
1998-05-08,355.4247133592731
1998-05-11,352.78035466920267
1998-05-12,345.602785923662
1998-05-13,326.9047339595252
1998-05-14,331.36817990786
1998-05-15,336.3725532505368
1998-05-18,319.30578878788276
1998-05-19,316.8652002483368
1998-05-20,328.8056863136561
1998-05-21,343.55316899672357
1998-05-22,338.9068618469357
1998-05-25,335.4075130764444
1998-05-26,330.9938742555038
1998-05-27,318.84024223253084
1998-05-28,310.896698658258
1998-05-29,306.68351994600096
1998-06-01,290.53793769055494
1998-06-02,291.7639033906422
1998-06-03,296.0512970688628
1998-06-04,287.6350352844816
1998-06-05,281.45614093544685
1998-06-08,271.723096062801
1998-06-09,272.4509102864624
1998-06-10,259.72475844782974
1998-06-11,257.1028024992775
1998-06-12,252.6162338298743
1998-06-15,236.61900284660123
1998-06-16,232.40623663401078
1998-06-17,249.68310263040127
1998-06-18,262.3373976322839
1998-06-19,263.24756597455286
1998-06-22,250.0450061587598
1998-06-23,247.83243636650775
1998-06-24,245.67718821740308
1998-06-25,240.71046842906657
1998-06-26,238.88025165784424
1998-06-29,233.99029997721246
1998-06-30,237.8387565189272
1998-07-01,246.91284406315285
1998-07-02,249.9371286739656
1998-07-03,249.95642556882012
1998-07-06,249.37541283728868
1998-07-07,250.0030324764853
1998-07-08,243.86457175377038
1998-07-09,238.51573927745795
1998-07-10,231.38901992618753
1998-07-13,226.82089350043734
1998-07-14,230.18790360348603
1998-07-15,237.62694253018893
1998-07-16,244.7218131576525
1998-07-17,250.74146895849927
1998-07-20,251.03919741266742
1998-07-21,246.0780176289104
1998-07-22,237.8566391403586
1998-07-23,235.4180409703883
1998-07-24,236.05885665470592
1998-07-27,232.41352458598945
1998-07-28,230.80608220608116
1998-07-29,224.40266805111983
1998-07-30,226.17696621980048
1998-07-31,229.57038680405938
1998-08-03,223.4216908042368
1998-08-04,223.03365141146324
1998-08-05,218.97034832657224
1998-08-06,214.19805024282988
1998-08-07,207.89573027296274
1998-08-10,203.4366772031197
1998-08-11,193.58563125941473
1998-08-12,194.7062295076448
1998-08-13,188.51638192028815
1998-08-14,189.14736730402197
1998-08-17,181.83614267715475
1998-08-18,182.73586577505918
1998-08-19,195.22277551778257
1998-08-20,196.97756798704089
1998-08-21,189.63198439186624
1998-08-24,184.6168514968714
1998-08-25,185.43238578854678
1998-08-26,185.383111803954
1998-08-27,183.20481577514317
1998-08-28,176.81188313044123
1998-08-31,172.33041935815635
1998-09-01,170.63333523245538
1998-09-02,178.06830655407882
1998-09-03,180.30004076929512
1998-09-04,192.0631528894746
1998-09-07,225.107279106276
1998-09-08,197.44383311062884
1998-09-09,206.45790448235527
1998-09-10,201.3841418019879
1998-09-11,196.64846445600085
1998-09-14,206.11167490200552
1998-09-15,206.8068548262596
1998-09-16,215.75660140808802
1998-09-17,212.97953514798925
1998-09-18,210.44768419735158
1998-09-21,202.9708468953258
1998-09-22,205.50743296037854
1998-09-23,203.66352925026652
1998-09-24,214.86900759545495
1998-09-25,216.28385338014724
1998-09-28,217.72319741120424
1998-09-29,218.7769519590255
1998-09-30,191.436690078387
1998-10-01,186.63064294459312
1998-10-02,182.32781595808328
1998-10-05,181.2247129271116
1998-10-06,186.25285440609792
1998-10-07,193.65107682061858
1998-10-08,203.62086629225686
1998-10-09,208.37398491220168
1998-10-12,220.1582021172445
1998-10-13,218.74946918354752
1998-10-14,214.50485299404218
1998-10-15,223.31670058133227
1998-10-16,241.7547838973096
1998-10-19,243.0751734298873
1998-10-20,249.49313802777456
1998-10-21,255.20435334879835
1998-10-22,249.81824704856075
1998-10-23,247.2219138052561
1998-10-26,248.59076361383646
1998-10-27,252.65482004513115
1998-10-28,257.55307412346804
1998-10-29,262.9267296331971
1998-10-30,260.0592450872351
1998-11-02,270.0147653941595
1998-11-03,274.9869148660422
1998-11-04,281.2425842517956
1998-11-05,285.6222245515398
1998-11-06,287.64558530592734
1998-11-09,279.3962460842738
1998-11-10,268.904561103633
1998-11-11,285.196218470974
1998-11-12,273.31941374003344
1998-11-13,276.599442908163
1998-11-16,284.65429077189293
1998-11-17,286.2665929846829
1998-11-18,293.65881797372947
1998-11-19,303.06309288318454
1998-11-20,313.0962301066243
1998-11-23,322.6689517076679
1998-11-24,329.62195951886184
1998-11-25,326.58132295870803
1998-11-26,326.26858337008133
1998-11-27,326.6624015446196
1998-11-30,327.95841186162653
1998-12-01,319.05206272008985
1998-12-02,318.408469992137
1998-12-03,309.6424261756478
1998-12-04,308.67758797501125
1998-12-07,312.73019185244436
1998-12-08,318.0975136720061
1998-12-09,325.91753139912225
1998-12-10,332.29618734082544
1998-12-11,328.41001624176687
1998-12-14,321.63648713985714
1998-12-15,318.3144321460225
1998-12-16,316.7362474726879
1998-12-17,312.2839770652142
1998-12-18,320.12906817411056
1998-12-21,318.72495434242296
1998-12-22,323.43526641042536
1998-12-23,319.8452904520511
1998-12-24,320.5808303949263
1998-12-25,321.91107959025794
1998-12-28,316.9846731960186
1998-12-29,315.7274041301632
1998-12-30,319.2128154173418
1998-12-31,320.32766774019706
1999-01-01,320.32766774019706
1999-01-04,320.64682741004856
1999-01-05,324.0998027932249
1999-01-06,339.29254512482646
1999-01-07,355.1786915256971
1999-01-08,353.6390590407326
1999-01-11,354.556722504535
1999-01-12,353.93859136586957
1999-01-13,340.9559929631938
1999-01-14,332.9424622846511
1999-01-15,337.8994890718966
1999-01-18,349.07716974130767
1999-01-19,348.737992953248
1999-01-20,352.8149829457579
1999-01-21,343.02347090476763
1999-01-22,332.2582666620869
1999-01-25,311.3026713655084
1999-01-26,316.2613151064504
1999-01-27,323.9529238625953
1999-01-28,318.3937344137193
1999-01-29,317.71056713392517
1999-02-01,314.5057436853687
1999-02-02,311.56874512968807
1999-02-03,307.79999424538806
1999-02-04,307.3143575146638
1999-02-05,305.2565734966168
1999-02-08,298.08028029337186
1999-02-09,290.47701087891
1999-02-10,287.55362953741115
1999-02-11,298.8616963659412
1999-02-12,302.3438702007652
1999-02-15,303.9907815097314
1999-02-16,303.4187501011928
1999-02-17,301.2689357599781
1999-02-18,296.0256671555549
1999-02-19,301.14866469705936
1999-02-22,303.3734388202301
1999-02-23,305.4012209884151
1999-02-24,306.43939882067593
1999-02-25,306.1673401945587
1999-02-26,308.7980076445981
1999-03-01,309.57487218085845
1999-03-02,308.4438866420514
1999-03-03,307.14343759184896
1999-03-04,306.36165353950776
1999-03-05,308.07097481747206
1999-03-08,308.08997999333684
1999-03-09,304.16179536811916
1999-03-10,308.2357196455444
1999-03-11,309.16387361778857
1999-03-12,313.26281112730334
1999-03-15,320.01632331828677
1999-03-16,318.81908819045924
1999-03-17,315.4455660916129
1999-03-18,316.2519499075451
1999-03-19,317.18419918958716
1999-03-22,316.4313929189302
1999-03-23,316.0690855622086
1999-03-24,314.5455908834837
1999-03-25,318.50149860563636
1999-03-26,318.0175261439176
1999-03-29,317.64074314374534
1999-03-30,319.89481730224236
1999-03-31,320.73660163828305
1999-04-01,325.3287380658629
1999-04-02,325.26822661499733
1999-04-05,330.4690615823255
1999-04-06,333.40850498775
1999-04-07,338.456447457284
1999-04-08,342.3749320621189
1999-04-09,348.11963883618216
1999-04-12,351.91709040486586
1999-04-13,355.1003519076116
1999-04-14,362.7868459479155
1999-04-15,365.68942767305094
1999-04-16,388.9130740632536
1999-04-19,408.8933084839955
1999-04-20,398.3857226095526
1999-04-21,397.4816115624566
1999-04-22,403.8618671516011
1999-04-23,404.5516786345623
1999-04-26,411.4322384295653
1999-04-27,416.3130707437813
1999-04-28,412.7477505079596
1999-04-29,414.07067335739447
1999-04-30,433.6520261396397
1999-05-03,439.3305120560687
1999-05-04,467.4753844831249
1999-05-05,474.2449234984309
1999-05-06,477.2528965093859
1999-05-07,458.12163699921956
1999-05-10,455.6996252947314
1999-05-11,460.11569757826356
1999-05-12,460.40758692314574
1999-05-13,451.6195036633484
1999-05-14,451.5394637325099
1999-05-17,446.04924349645313
1999-05-18,444.3532110974546
1999-05-19,440.43994244260927
1999-05-20,440.6011779826614
1999-05-21,443.8326123564787
1999-05-24,442.9601994895751
1999-05-25,438.86390645527734
1999-05-26,434.2285250800676
1999-05-27,439.5756897779417
1999-05-28,434.07987631070125
1999-05-31,433.38754420617596
1999-06-01,437.91740470001815
1999-06-02,440.2693553332248
1999-06-03,441.7879557452347
1999-06-04,442.6124608108222
1999-06-07,453.6603213085911
1999-06-08,470.0542840553
1999-06-09,472.49453634316757
1999-06-10,476.10354917567105
1999-06-11,479.3954743220721
1999-06-14,482.1517365123534
1999-06-15,480.45687900374605
1999-06-16,479.22816935909304
1999-06-17,487.4203665548804
1999-06-18,490.98247346142705
1999-06-21,502.7141093788056
1999-06-22,511.18011418782527
1999-06-23,512.9518746701219
1999-06-24,512.1208121143424
1999-06-25,508.3443382766579
1999-06-28,505.80308458699926
1999-06-29,507.12045403460786
1999-06-30,500.00688938714427
1999-07-01,508.6498646515795
1999-07-02,511.5868141957679
1999-07-05,513.522400609376
1999-07-06,512.5866238349655
1999-07-07,505.07822221351574
1999-07-08,501.6373744937489
1999-07-09,502.91527996070494
1999-07-12,508.5229592215917
1999-07-13,502.6746890574417
1999-07-14,497.9238135450867
1999-07-15,496.91600700011224
1999-07-16,491.2441222716048
1999-07-19,489.2726921847527
1999-07-20,488.7010054519836
1999-07-21,484.50608794397755
1999-07-22,477.1679411476975
1999-07-23,460.0601912567953
1999-07-26,447.8763555885635
1999-07-27,448.2338052293017
1999-07-28,468.4794822623828
1999-07-29,476.88391894568485
1999-07-30,472.3790990711594
1999-08-02,468.64114600481787
1999-08-03,473.631739043985
1999-08-04,473.5600226875759
1999-08-05,464.18896293674914
1999-08-06,457.2951697689778
1999-08-09,451.6897518228492
1999-08-10,442.47564411896366
1999-08-11,426.174530957905
1999-08-12,431.68691112038056
1999-08-13,424.9675857274436
1999-08-16,430.7112540821012
1999-08-17,420.83183339136644
1999-08-18,432.613916931169
1999-08-19,440.9624693191866
1999-08-20,447.1204912928213
1999-08-23,454.47008056061264
1999-08-24,452.498027554628
1999-08-25,459.32340921021625
1999-08-26,460.07367655962855
1999-08-27,456.3441667790576
1999-08-30,452.09811606642495
1999-08-31,446.41402635831327
1999-09-01,445.24583448802747
1999-09-02,441.8066532008981
1999-09-03,435.1256996833013
1999-09-06,433.8277022364453
1999-09-07,433.0055702620967
1999-09-08,424.7123873590786
1999-09-09,431.47910692856806
1999-09-10,435.69134661220477
1999-09-13,441.74294488179225
1999-09-14,438.74968487450144
1999-09-15,433.68308013255023
1999-09-16,425.7995760812968
1999-09-17,431.7876291721719
1999-09-20,428.76271697490097
1999-09-21,425.01731573842005
1999-09-22,414.50518944216816
1999-09-23,404.7298386710191
1999-09-24,398.1918862301789
1999-09-27,396.54030983210953
1999-09-28,398.5815044661471
1999-09-29,403.31486008306166
1999-09-30,409.37688790386824
1999-10-01,421.49858478939933
1999-10-04,421.86767336594124
1999-10-05,430.6989045904992
1999-10-06,435.13174418821546
1999-10-07,436.56860850662315
1999-10-08,433.3881221021209
1999-10-11,438.309071566055
1999-10-12,438.28991745528504
1999-10-13,429.079459779582
1999-10-14,431.2791853272752
1999-10-15,426.48930636635765
1999-10-18,415.7373737892329
1999-10-19,417.98716592817635
1999-10-20,426.2973709162648
1999-10-21,434.2479454850327
1999-10-22,434.93978952932173
1999-10-25,434.9013725517237
1999-10-26,434.34639971734856
1999-10-27,430.1646491431496
1999-10-28,434.17371203505877
1999-10-29,448.55442378451164
1999-11-01,451.2392330254331
1999-11-02,449.9899328320921
1999-11-03,454.32967696369064
1999-11-04,461.38847841558965
1999-11-05,459.891879079904
1999-11-08,457.60429350389387
1999-11-09,460.4140850735726
1999-11-10,460.88728871971847
1999-11-11,461.46464269955413
1999-11-12,465.6892106713927
1999-11-15,471.2321008372728
1999-11-16,468.9436684632971
1999-11-17,465.0579879126318
1999-11-18,460.3425587051813
1999-11-19,462.47375785279945
1999-11-22,460.7577483104099
1999-11-23,457.47668530902195
1999-11-24,450.97215374751215
1999-11-25,453.947218297157
1999-11-26,459.2830620748036
1999-11-29,454.5344798799267
1999-11-30,457.04036087888477
1999-12-01,455.38091464395467
1999-12-02,453.28159869433114
1999-12-03,455.3541194480354
1999-12-06,459.1261162752465
1999-12-07,466.2124562342669
1999-12-08,471.2831059888123
1999-12-09,473.4974008134192
1999-12-10,475.0760413271755
1999-12-13,479.34757915752397
1999-12-14,479.94782063513804
1999-12-15,476.77765475293904
1999-12-16,472.47530592496656
1999-12-17,480.86829385707904
1999-12-20,482.3996939790207
1999-12-21,484.9062418244778
1999-12-22,493.3304922782196
1999-12-23,498.06855120048033
1999-12-24,502.68849234214315
1999-12-27,503.70970486121246
1999-12-28,501.4922888780248
1999-12-29,506.97973914733467
1999-12-30,509.26168682196925
1999-12-31,509.43443695759265
2000-01-03,522.8218961561637
2000-01-04,523.2323802183976
2000-01-05,493.6196384891064
2000-01-06,481.0963889263493
2000-01-07,494.70985791100486
2000-01-10,499.6162868429954
2000-01-11,490.8554431057973
2000-01-12,495.75399972467886
2000-01-13,490.5036668420629
2000-01-14,493.15379650174526
2000-01-17,489.11335220656787
2000-01-18,487.6720993702289
2000-01-19,474.8913565605303
2000-01-20,484.19285538531983
2000-01-21,476.21316881941175
2000-01-24,469.4280272170272
2000-01-25,462.55268059207503
2000-01-26,460.4839193750189
2000-01-27,468.0640500032913
2000-01-28,461.0006427529221
2000-01-31,454.9357652665044
2000-02-01,451.17715917624537
2000-02-02,452.30971221207903
2000-02-03,449.5669967671599
2000-02-04,455.58353219176615
2000-02-07,455.30861390668485
2000-02-08,449.8333301983278
2000-02-09,447.5448820496104
2000-02-10,445.15521764277
2000-02-11,440.2914735118253
2000-02-14,440.3642710656962
2000-02-15,432.28783765940966
2000-02-16,426.3047370778054
2000-02-17,423.59525256970994
2000-02-18,416.4557882419003
2000-02-21,406.6774255983004
2000-02-22,401.2786943135589
2000-02-23,407.6987658310476
2000-02-24,403.1684931418385
2000-02-25,406.08456831797673
2000-02-28,396.77454007533504
2000-02-29,392.9417885243183
2000-03-01,392.10906203245645
2000-03-02,393.3579440749738
2000-03-03,389.9914779007245
2000-03-06,391.9161492830311
2000-03-07,389.70430361139034
2000-03-08,389.9576936968686
2000-03-09,394.82012921232644
2000-03-10,400.1159679316746
2000-03-13,391.28051830180004
2000-03-14,394.9304998030392
2000-03-15,388.3160532928994
2000-03-16,389.9348343916765
2000-03-17,401.27247803969397
2000-03-20,398.1526702321934
2000-03-21,400.4830248420986
2000-03-22,404.0447835144298
2000-03-23,406.0543871371589
2000-03-24,406.3337998081579
2000-03-27,415.74307141651803
2000-03-28,415.4627511875324
2000-03-29,413.91517818897086
2000-03-30,403.68790256399865
2000-03-31,404.679658144676
2000-04-03,398.12031616108095
2000-04-04,396.92746229541603
2000-04-05,397.5037851116463
2000-04-06,403.0823485319466
2000-04-07,408.0220623817704
2000-04-10,406.8846499436596
2000-04-11,405.8393125941492
2000-04-12,408.116923130604
2000-04-13,412.9415653827501
2000-04-14,418.2584042835975
2000-04-17,390.29142655076305
2000-04-18,391.3645913858937
2000-04-19,399.3469946288705
2000-04-20,401.43010433237225
2000-04-21,402.33286245457293
2000-04-24,400.7401939331789
2000-04-25,400.2851042544918
2000-04-26,403.814617283762
2000-04-27,404.95919605495567
2000-04-28,404.8630472131302
2000-05-01,404.06615813502424
2000-05-02,401.34485417507295
2000-05-03,398.69761888960966
2000-05-04,395.79610829886025
2000-05-05,397.8304877041901
2000-05-08,389.4638785696096
2000-05-09,386.13208105034914
2000-05-10,378.9424775465801
2000-05-11,366.8927776520229
2000-05-12,370.58080333772193
2000-05-15,363.7125036005793
2000-05-16,365.4260260072718
2000-05-17,366.93679533361916
2000-05-18,364.4397235798157
2000-05-19,362.13381536913414
2000-05-22,348.0752543107129
2000-05-23,341.97305480783524
2000-05-24,339.6315265016141
2000-05-25,336.29294132911554
2000-05-26,333.48414375641306
2000-05-29,332.1294015202396
2000-05-30,327.8470923987679
2000-05-31,327.0513147106043
2000-06-01,330.40762023164615
2000-06-02,337.8933379354886
2000-06-05,345.98369975015913
2000-06-06,345.58906697726684
2000-06-07,344.3125518250977
2000-06-08,346.3342317850349
2000-06-09,346.2439336721359
2000-06-12,344.98582856751466
2000-06-13,342.20325822490923
2000-06-14,345.1970338779115
2000-06-15,345.9864018591583
2000-06-16,341.81312787233685
2000-06-19,335.59650582301623
2000-06-20,336.5700177807078
2000-06-21,340.9992887411821
2000-06-22,340.5836020566151
2000-06-23,340.6442025702118
2000-06-26,338.77134537951207
