Date,AC FAR EAST ex JAPAN VALUE WEIGHTED
1997-12-19,578.8680587477876
1997-12-22,561.8461227872195
1997-12-23,548.9963059868694
1997-12-24,545.9140066483901
1997-12-25,545.9140066483901
1997-12-26,564.4334958841747
1997-12-29,571.9000097478516
1997-12-30,571.8445457378061
1997-12-31,573.4595090108094
1998-01-01,573.4595090108094
1998-01-02,564.9354243200777
1998-01-05,544.1376004732373
1998-01-06,525.9392421727723
1998-01-07,502.79732164363463
1998-01-08,477.3100315258723
1998-01-09,459.03220055126707
1998-01-12,434.83639192560076
1998-01-13,459.6022575652665
1998-01-14,495.952893586928
1998-01-15,484.3005224221547
1998-01-16,492.6242511178243
1998-01-19,535.4584031767062
1998-01-20,532.113002140116
1998-01-21,518.1563437440459
1998-01-22,491.9108143694853
1998-01-23,485.8306107339182
1998-01-26,498.8984286231213
1998-01-27,510.52479745389934
1998-01-28,514.0166406400812
1998-01-29,515.1209588587499
1998-01-30,543.2080660718052
1998-02-02,600.2814780162608
1998-02-03,621.4092657646863
1998-02-04,605.0546063374022
1998-02-05,617.0448416822242
1998-02-06,632.2474375550927
1998-02-09,646.134144546105
1998-02-10,663.8657544853049
1998-02-11,665.1705987026326
1998-02-12,636.9906462195892
1998-02-13,610.6723743218045
1998-02-16,583.3995997844636
1998-02-17,596.0756198658474
1998-02-18,619.1364745966051
1998-02-19,635.4335666144676
1998-02-20,636.5894128584179
1998-02-23,637.95906776611
1998-02-24,641.6435344469195
1998-02-25,639.1009058448658
1998-02-26,655.1939223041039
1998-02-27,674.9283834704418
1998-03-02,686.0000167107025
1998-03-03,674.6937179063132
1998-03-04,660.7496179081862
1998-03-05,625.7578715467126
1998-03-06,621.7054482616966
1998-03-09,616.6566593528632
1998-03-10,629.5903136590141
1998-03-11,634.0610324218989
1998-03-12,633.1753847879121
1998-03-13,648.9915259930245
1998-03-16,648.5938744662963
1998-03-17,647.2289689195763
1998-03-18,649.297575921306
1998-03-19,667.4388972333896
1998-03-20,673.4890538870291
1998-03-23,683.8861781186877
1998-03-24,677.5702621242517
1998-03-25,685.5994073399746
1998-03-26,677.5354553218232
1998-03-27,682.1836054440498
1998-03-30,663.4046286664424
1998-03-31,660.1676321180142
1998-04-01,644.0077081118902
1998-04-02,627.6420883222152
1998-04-03,613.088295413259
1998-04-06,615.3046537826667
1998-04-07,621.9818488480805
1998-04-08,629.1548766619043
1998-04-09,640.9121932927129
1998-04-10,640.1339627932263
1998-04-13,643.7877609939937
1998-04-14,633.5303005923647
1998-04-15,627.1896287903015
1998-04-16,613.7520692152782
1998-04-17,609.1403643467174
1998-04-20,610.2352621989456
1998-04-21,607.4093812749792
1998-04-22,604.3310059268858
1998-04-23,600.0500953724703
1998-04-24,599.2118727683719
1998-04-27,584.9117935240236
1998-04-28,589.1242472298811
1998-04-29,586.6387598061431
1998-04-30,584.8504949206499
1998-05-01,589.7603831039396
1998-05-04,579.1343148619255
1998-05-05,568.5975767468758
1998-05-06,546.6905649611189
1998-05-07,541.617413245431
1998-05-08,542.5890932166955
1998-05-11,540.9947018677957
1998-05-12,530.0300287540803
1998-05-13,508.8754282835685
1998-05-14,514.8484668777774
1998-05-15,514.6488551000524
1998-05-18,502.6377130560259
1998-05-19,501.34048651040837
1998-05-20,513.0075937282577
1998-05-21,524.9687930621463
1998-05-22,518.8367496641623
1998-05-25,510.9133187602488
1998-05-26,501.23170651751445
1998-05-27,481.82499918226694
1998-05-28,477.2150805835921
1998-05-29,476.19539415135347
1998-06-01,456.96371117098914
1998-06-02,454.3093002391695
1998-06-03,464.220488328728
1998-06-04,451.58632100525443
1998-06-05,449.80201254223624
1998-06-08,443.0284083203011
1998-06-09,435.15274364954286
1998-06-10,412.8343981504823
1998-06-11,410.5779906960703
1998-06-12,404.14330015681435
1998-06-15,383.55921309302795
1998-06-16,383.5623780357996
1998-06-17,410.4107356456764
1998-06-18,436.1591383723435
1998-06-19,436.2010592838971
1998-06-22,418.13960018397785
1998-06-23,416.9737454653999
1998-06-24,415.7756526201489
1998-06-25,421.2017195183008
1998-06-26,417.4137371351273
1998-06-29,411.1798221312955
1998-06-30,413.9131435307491
1998-07-01,422.3775660240974
1998-07-02,433.0681896452154
1998-07-03,426.9021823586572
1998-07-06,423.48834275786896
1998-07-07,422.19275928256144
1998-07-08,426.3176897814724
1998-07-09,420.8731585781347
1998-07-10,408.9210086101054
1998-07-13,401.6362518558528
1998-07-14,406.00551996679457
1998-07-15,417.2084316819606
1998-07-16,427.00703079373056
1998-07-17,431.4096622423627
1998-07-20,435.22752968001146
1998-07-21,432.28997948603364
1998-07-22,423.2415407866827
1998-07-23,413.87774591816526
1998-07-24,417.52076831853293
1998-07-27,408.96582303341256
1998-07-28,403.9573805805493
1998-07-29,399.75349420113383
1998-07-30,404.17841431568195
1998-07-31,404.937512495822
1998-08-03,389.40587642340057
1998-08-04,392.05576010101544
1998-08-05,385.756233928166
1998-08-06,373.34643960999097
1998-08-07,366.00489409971505
1998-08-10,360.2670221399924
1998-08-11,349.21651615162097
1998-08-12,349.35667083156557
1998-08-13,340.61561637924564
1998-08-14,355.2122706386789
1998-08-17,350.2172907767753
1998-08-18,349.54379721727497
1998-08-19,367.0367785267031
1998-08-20,374.028853464585
1998-08-21,366.4669181829969
1998-08-24,362.8597102609925
1998-08-25,367.5013206275078
1998-08-26,368.242283835785
1998-08-27,366.4672128806799
1998-08-28,356.9766735024426
1998-08-31,339.4400721979235
1998-09-01,333.72506382374917
1998-09-02,344.3761539731293
1998-09-03,346.56577128545024
1998-09-04,357.0593148805201
1998-09-07,395.11107131539933
1998-09-08,385.54964760718366
1998-09-09,382.4328713505466
1998-09-10,381.76745565434385
1998-09-11,367.82182469680987
1998-09-14,370.24794849096196
1998-09-15,372.9778044154312
1998-09-16,380.7436464446701
1998-09-17,373.5086489276567
1998-09-18,365.22564135430093
1998-09-21,354.563083042758
1998-09-22,357.76466299888506
1998-09-23,359.07192536952033
1998-09-24,378.15962222763557
1998-09-25,374.5628377985521
1998-09-28,381.0899369672925
1998-09-29,381.90968237692545
1998-09-30,368.3121864426188
1998-10-01,364.1081715437508
1998-10-02,361.8413025812432
1998-10-05,357.06633268401873
1998-10-06,359.33596414553784
1998-10-07,369.71659832546163
1998-10-08,382.83254903933613
1998-10-09,408.2725182707193
1998-10-12,431.51207801907964
1998-10-13,426.7572871914873
1998-10-14,420.7291256175233
1998-10-15,435.209194900262
1998-10-16,469.19657152776983
1998-10-19,467.5679111033312
1998-10-20,477.7053356812461
1998-10-21,480.11962733857285
1998-10-22,476.14547099111473
1998-10-23,477.28006611543043
1998-10-26,475.62932515215704
1998-10-27,477.69017039155864
1998-10-28,481.4699467340212
1998-10-29,490.00295600862154
1998-10-30,502.12008644760357
1998-11-02,514.6679081274345
1998-11-03,519.1977151467335
1998-11-04,527.582261748775
1998-11-05,521.455235014212
1998-11-06,518.3577493885322
1998-11-09,510.28630814423775
1998-11-10,495.12996160725595
1998-11-11,514.5078883785739
1998-11-12,503.1371242631471
1998-11-13,507.9414795713506
1998-11-16,526.5256763291733
1998-11-17,527.278346407506
1998-11-18,532.6517536244863
1998-11-19,548.4649301337264
1998-11-20,554.7964934086964
1998-11-23,567.434091629913
1998-11-24,582.1934504694746
1998-11-25,580.708689118042
1998-11-26,576.6569680352908
1998-11-27,575.2202368257558
1998-11-30,566.2371821800342
1998-12-01,548.0259200588133
1998-12-02,554.2397347229665
1998-12-03,558.2130087441866
1998-12-04,565.5362503755947
1998-12-07,600.96230156087
1998-12-08,597.8732094813779
1998-12-09,604.1401817841356
1998-12-10,622.7045394420323
1998-12-11,603.2699599629786
1998-12-14,600.6328418721428
1998-12-15,612.9034383018857
1998-12-16,601.8836676714542
1998-12-17,595.0952731434123
1998-12-18,598.3281671019216
1998-12-21,622.3140306579023
1998-12-22,616.3934632781459
1998-12-23,611.8519402541488
1998-12-24,616.25706133623
1998-12-25,616.7804089908967
1998-12-28,614.6313929048337
1998-12-29,614.5657170385039
1998-12-30,615.7571116475683
1998-12-31,613.8103933711615
1999-01-01,613.8103933711615
1999-01-04,626.0090275690443
1999-01-05,636.7103974073029
1999-01-06,660.8844808404846
1999-01-07,690.9636157903683
1999-01-08,682.9746109155941
1999-01-11,684.6211178598442
1999-01-12,676.242300137748
1999-01-13,660.12408735323
1999-01-14,636.1327811191096
1999-01-15,647.1010459257304
1999-01-18,658.3117467152603
1999-01-19,654.1912355038443
1999-01-20,655.1422962840733
1999-01-21,629.3190056523429
1999-01-22,600.5955968131608
1999-01-25,581.8213029006341
1999-01-26,583.8498520175602
1999-01-27,605.3417001355119
1999-01-28,595.7919494785053
1999-01-29,597.5298837691172
1999-02-01,600.336558749801
1999-02-02,593.4061547059775
1999-02-03,583.6962930749597
1999-02-04,578.6815286344888
1999-02-05,571.8703864649656
1999-02-08,566.6698888520501
1999-02-09,555.4789908882672
1999-02-10,551.5771843079286
1999-02-11,557.0022066354355
1999-02-12,577.2952569426648
1999-02-15,577.9194389170202
1999-02-16,577.8290658055994
1999-02-17,577.0036103496627
1999-02-18,567.0364990093036
1999-02-19,553.2920883155292
1999-02-22,551.5177542615688
1999-02-23,553.1627554884484
1999-02-24,557.4007313381131
1999-02-25,556.6725417895209
1999-02-26,570.6182021190456
1999-03-01,576.3724117102349
1999-03-02,577.8948851854825
1999-03-03,576.9397573644417
1999-03-04,573.2052015550394
1999-03-05,580.0667683539414
1999-03-08,597.2390918308861
1999-03-09,601.3486337626528
1999-03-10,607.8901255267734
1999-03-11,611.9239511543316
1999-03-12,620.4599014887402
1999-03-15,625.4902910205658
1999-03-16,631.7260999660981
1999-03-17,630.8675912112726
1999-03-18,617.3953670781198
1999-03-19,640.5202880577658
1999-03-22,645.4690119936287
1999-03-23,647.0560042170711
1999-03-24,639.0544091112102
1999-03-25,640.7631362961363
1999-03-26,640.1846878637027
1999-03-29,632.9067004675159
1999-03-30,648.5331487121293
1999-03-31,649.3545557475212
1999-04-01,665.0012499481127
1999-04-02,673.9020672122864
1999-04-05,674.9160796738336
1999-04-06,686.4317873222869
1999-04-07,701.7925775132882
1999-04-08,711.2696144812055
1999-04-09,724.5072785598884
1999-04-12,721.0128601827805
1999-04-13,727.4384120442782
1999-04-14,728.7418179228914
1999-04-15,750.7287069918897
1999-04-16,773.938508960228
1999-04-19,811.3160649885768
1999-04-20,802.5896331748723
1999-04-21,796.1284635499012
1999-04-22,805.9724993762991
1999-04-23,814.7404284985208
1999-04-26,840.0233093799812
1999-04-27,863.9781980437376
1999-04-28,853.6730787306135
1999-04-29,832.6700165051257
1999-04-30,841.121767237167
1999-05-03,842.4275003293899
1999-05-04,864.6663722646495
1999-05-05,870.9103048393846
1999-05-06,895.2866190720724
1999-05-07,880.6323375323157
1999-05-10,882.5653774017886
1999-05-11,864.4338643812324
1999-05-12,863.3821678513191
1999-05-13,848.1431583015901
1999-05-14,840.4362308553499
1999-05-17,818.8730293071952
1999-05-18,831.4567378449741
1999-05-19,825.9969113120302
1999-05-20,812.5088263667396
1999-05-21,813.7342874207508
1999-05-24,813.3222546953126
1999-05-25,812.46136383556
1999-05-26,822.1531116887132
1999-05-27,825.4750165716476
1999-05-28,820.5990011012526
1999-05-31,819.719118242874
1999-06-01,834.415437243801
1999-06-02,844.2294787510731
1999-06-03,848.4058382208965
1999-06-04,854.953884239314
1999-06-07,886.4639777501076
1999-06-08,900.0638816188955
1999-06-09,887.4794913779832
1999-06-10,909.468783390024
1999-06-11,914.9701252668914
1999-06-14,905.9553801899489
1999-06-15,895.0997880962057
1999-06-16,912.7475543155415
1999-06-17,926.4268806573592
1999-06-18,930.3340745158337
1999-06-21,967.9213590913592
1999-06-22,981.5763640768711
1999-06-23,983.0139490757074
1999-06-24,977.2371863613597
1999-06-25,974.7670393593961
1999-06-28,985.8127889748199
1999-06-29,987.0295413551308
1999-06-30,972.3080548078855
1999-07-01,985.9752839569436
1999-07-02,1009.4241915782281
1999-07-05,1025.6620885184545
1999-07-06,1027.020202752754
1999-07-07,1023.2362064368439
1999-07-08,1016.942837564993
1999-07-09,1025.3159308538793
1999-07-12,1014.7002223006788
1999-07-13,999.3168942309034
1999-07-14,969.5155329725217
1999-07-15,981.6766358947232
1999-07-16,981.2792835412994
1999-07-19,978.7978718935123
1999-07-20,978.1526077403176
1999-07-21,959.522366014409
1999-07-22,954.425284734415
1999-07-23,914.399662906547
1999-07-26,892.1066452389954
1999-07-27,916.6984679075086
1999-07-28,935.4356948061479
1999-07-29,955.0863688187029
1999-07-30,946.6002733614421
1999-08-02,946.7385308797394
1999-08-03,955.1332875001385
1999-08-04,953.6991597171376
1999-08-05,925.1509524732602
1999-08-06,917.2953902793287
1999-08-09,913.8391272454812
1999-08-10,909.3348151635039
1999-08-11,887.2875059723766
1999-08-12,899.5627850664735
1999-08-13,884.7018292999409
1999-08-16,900.0437835779486
1999-08-17,883.0165900782719
1999-08-18,892.7483036337043
1999-08-19,910.152885579558
1999-08-20,923.2340849894341
1999-08-23,940.846750706511
1999-08-24,943.3656991748261
1999-08-25,960.8977989952758
1999-08-26,962.6229668162576
1999-08-27,957.534837569868
1999-08-30,956.9978651506447
1999-08-31,949.0312595130043
1999-09-01,938.7759513408157
1999-09-02,929.0449643993749
1999-09-03,923.5675058718844
1999-09-06,940.745154189509
1999-09-07,940.5764015845676
1999-09-08,930.8807463952544
1999-09-09,951.8845735991496
1999-09-10,959.1602150018252
1999-09-13,970.0300237323488
1999-09-14,963.6025408641412
1999-09-15,943.4304999820015
1999-09-16,925.2277640605662
1999-09-17,930.0641604730006
1999-09-20,931.1740466035164
1999-09-21,936.1864322061713
1999-09-22,919.3418590204958
1999-09-23,916.9236370676059
1999-09-24,908.736209910428
1999-09-27,884.7737601979592
1999-09-28,880.6873717475271
1999-09-29,869.8776521036594
1999-09-30,857.3067098899769
1999-10-01,864.2432648719438
1999-10-04,859.7266108627413
1999-10-05,855.399828950016
1999-10-06,875.1692880083789
1999-10-07,885.3119203261928
1999-10-08,878.2325774849668
1999-10-11,873.8164650108104
1999-10-12,879.2646063463677
1999-10-13,868.6669177476912
1999-10-14,872.9013491224554
1999-10-15,863.6400986533307
1999-10-18,845.6841179914431
1999-10-19,836.2396188361569
1999-10-20,855.9983653284348
1999-10-21,854.6553366393283
1999-10-22,864.5335240931785
1999-10-25,859.8635841628702
1999-10-26,854.8615876941009
1999-10-27,848.7994812341469
1999-10-28,863.4488562034461
1999-10-29,879.7616788474246
1999-11-01,899.5552998787746
1999-11-02,902.6285595783714
1999-11-03,900.1464885128474
1999-11-04,919.7530439145058
1999-11-05,919.8054895554766
1999-11-08,916.7251186122026
1999-11-09,926.1205150399496
1999-11-10,928.4038570884068
1999-11-11,936.3030130893376
1999-11-12,945.1737856380529
1999-11-15,948.7996722388152
1999-11-16,960.0089925865426
1999-11-17,945.5070917264361
1999-11-18,947.8056715919859
1999-11-19,968.6807702395205
1999-11-22,970.9205293699159
1999-11-23,966.6328926735741
1999-11-24,962.5548982080041
1999-11-25,951.2382660017104
1999-11-26,948.4130132282969
1999-11-29,961.3280326509556
1999-11-30,970.0018584986732
1999-12-01,977.598693725623
1999-12-02,984.8742821784916
1999-12-03,993.7134201900415
1999-12-06,1007.8837590672077
1999-12-07,999.7580769708728
1999-12-08,1003.5785817618768
1999-12-09,1006.2628238679804
1999-12-10,1021.0452579328186
1999-12-13,1024.0973056492608
1999-12-14,1013.5755305115142
1999-12-15,988.550068542049
1999-12-16,979.8145958825229
1999-12-17,986.5588548189594
1999-12-20,991.5909118097504
1999-12-21,982.6321073859632
1999-12-22,983.6457175384247
1999-12-23,984.0352975928712
1999-12-24,999.0205949237386
1999-12-27,996.3093711807804
1999-12-28,1002.4394454997456
1999-12-29,997.7126686082364
1999-12-30,1005.316821788034
1999-12-31,1005.7420955971852
2000-01-03,1018.2664263758844
2000-01-04,1043.464540168375
2000-01-05,992.5202305721917
2000-01-06,959.706850059486
2000-01-07,977.6651223475194
2000-01-10,996.1659833181147
2000-01-11,984.9213429157993
2000-01-12,986.3891688017395
2000-01-13,984.9891609007533
2000-01-14,985.6435767716526
2000-01-17,993.5484523877867
2000-01-18,988.7669796615605
2000-01-19,956.0397573409379
2000-01-20,965.799060791386
2000-01-21,956.7084602417269
2000-01-24,958.9389445860726
2000-01-25,944.1311702617413
2000-01-26,952.9692823790804
2000-01-27,971.9678213640354
2000-01-28,979.5315015963273
2000-01-31,965.1634057300049
2000-02-01,963.4404352663302
2000-02-02,970.5095555673614
2000-02-03,973.3999062885381
2000-02-04,976.5527256783024
2000-02-07,976.5984535476969
2000-02-08,964.0947325174901
2000-02-09,969.9277956882992
2000-02-10,963.32992330144
2000-02-11,968.6559136245872
2000-02-14,944.1498950184166
2000-02-15,926.6458830318985
2000-02-16,937.0273511737888
2000-02-17,947.0285880125159
2000-02-18,929.8858665663619
2000-02-21,906.7325095393977
2000-02-22,888.648537970155
2000-02-23,905.1644081437618
2000-02-24,903.0391673675236
2000-02-25,900.6768957883223
2000-02-28,877.081782892043
2000-02-29,880.1331524825902
2000-03-01,877.2601814444627
2000-03-02,888.5500730807133
2000-03-03,887.9031867345689
2000-03-06,901.9885963735388
2000-03-07,905.9384177437968
2000-03-08,909.9022588821555
2000-03-09,903.7930217124905
2000-03-10,910.6305745056076
2000-03-13,879.9524755778305
2000-03-14,876.6042066074258
2000-03-15,864.2991709258188
2000-03-16,862.1821409200395
2000-03-17,888.0250036120548
2000-03-20,878.8600429728028
2000-03-21,886.7417467370772
2000-03-22,897.9669106858807
2000-03-23,904.8743656783454
2000-03-24,912.661216986507
2000-03-27,927.2427000696409
2000-03-28,929.7213054384265
2000-03-29,929.8996058949753
2000-03-30,921.8551985231926
2000-03-31,914.0119236013309
2000-04-03,900.0028778562031
2000-04-04,897.5474580311586
2000-04-05,895.137352487274
2000-04-06,892.2061927723978
2000-04-07,900.8311893573516
2000-04-10,911.0165782048884
2000-04-11,901.4766313624497
2000-04-12,904.3293243940142
2000-04-13,898.2776137137806
2000-04-14,894.119122437809
2000-04-17,824.7297368375469
2000-04-18,851.2814447641967
2000-04-19,854.0585240217717
2000-04-20,854.450747563465
2000-04-21,857.5307668006835
2000-04-24,846.31626777652
2000-04-25,846.1293225157792
2000-04-26,834.0984291343789
2000-04-27,831.683784237568
2000-04-28,845.956829422375
2000-05-01,844.688000772431
2000-05-02,842.6127231991915
2000-05-03,837.5740017551578
2000-05-04,831.7739852454957
2000-05-05,835.6495936582028
2000-05-08,827.6652832952819
2000-05-09,821.8042050397529
2000-05-10,811.1134091888126
2000-05-11,802.2300372053854
2000-05-12,812.5403613721218
2000-05-15,801.9943592061736
2000-05-16,812.8216400256142
2000-05-17,804.7619761332087
2000-05-18,789.7275699078995
2000-05-19,791.4911332203
2000-05-22,762.2129496713181
2000-05-23,756.4785784915409
2000-05-24,751.9079929028859
2000-05-25,753.8433544925991
2000-05-26,732.0924761077805
2000-05-29,733.2155903978472
2000-05-30,739.5719196710077
2000-05-31,757.6072707258252
2000-06-01,763.5525759594547
2000-06-02,782.2686984913705
2000-06-05,812.9137198702615
2000-06-06,812.8690518464185
2000-06-07,826.0331085632162
2000-06-08,816.5088258818405
2000-06-09,833.9644740653813
2000-06-12,837.2436585808449
2000-06-13,813.1983411116188
2000-06-14,819.305137548094
2000-06-15,808.8241360404215
2000-06-16,812.5982014312972
2000-06-19,803.009049705178
2000-06-20,810.1882422081279
2000-06-21,810.4657523583762
2000-06-22,807.6250075018614
2000-06-23,806.4956535426744
2000-06-26,809.0842348723535
