Date,PHILIPPINES GROWTH
2001-05-08,106.7409278623648
2001-05-09,107.63097392084659
2001-05-10,107.40476400626878
2001-05-11,111.96226179325491
2001-05-14,111.90365881785576
2001-05-15,109.5333508605592
2001-05-16,108.85397404546097
2001-05-17,107.79449229608574
2001-05-18,109.08921647483348
2001-05-21,108.24324092757837
2001-05-22,109.77329865515959
2001-05-23,111.81912224958378
2001-05-24,108.8014174294304
2001-05-25,106.535002380609
2001-05-28,104.43625070870753
2001-05-29,103.854009638083
2001-05-30,105.64927889091378
2001-05-31,106.04887632937779
2001-06-01,106.70097236483302
2001-06-04,105.44866374742922
2001-06-05,103.04173090653025
2001-06-06,102.90838411564323
2001-06-07,105.88323288439197
2001-06-08,106.9143041679336
2001-06-11,109.42095817057323
2001-06-12,108.37433945490517
2001-06-13,108.76412415937844
2001-06-14,111.82001100791176
2001-06-15,110.89640780064255
2001-06-18,109.7360428346001
2001-06-19,108.51853013170486
2001-06-20,108.42781710617045
2001-06-21,107.29211269909464
2001-06-22,107.54846790670726
2001-06-25,105.96158078677567
2001-06-26,105.41361940666648
2001-06-27,104.69780522614013
2001-06-28,107.87967854807917
2001-06-29,107.6850051005761
2001-07-02,107.2435459329603
2001-07-03,105.61807198731641
2001-07-04,104.58538974048415
2001-07-05,106.35611818941094
2001-07-06,105.60829882094556
2001-07-09,105.56133887413307
2001-07-10,103.98305001757545
2001-07-11,102.66932354257834
2001-07-12,105.13420721429608
2001-07-13,104.87004619378905
2001-07-16,104.56582321831563
2001-07-17,103.46381390392625
2001-07-18,101.778999706884
2001-07-19,101.87765743726112
2001-07-20,102.38526113972809
2001-07-23,102.59868097704788
2001-07-24,100.87370518948964
2001-07-25,101.24751230168023
2001-07-26,101.65754788081122
2001-07-27,101.94052539935556
2001-07-30,101.64696410422461
2001-07-31,101.6161879014998
2001-08-01,96.07192862980526
2001-08-02,97.09960705271966
2001-08-03,94.95131251683148
2001-08-06,96.86941366035589
2001-08-07,97.2585199540598
2001-08-08,95.66292626798348
2001-08-09,90.55265233945602
2001-08-10,93.78932056357067
2001-08-13,95.16067480105806
2001-08-14,94.92464622277103
2001-08-15,95.97957785640821
2001-08-16,94.33517404520045
2001-08-17,91.151520211958
2001-08-20,92.68624836426515
2001-08-21,93.15042571956792
2001-08-22,91.1461747458932
2001-08-23,89.93939755678396
2001-08-24,88.93155811452239
2001-08-27,90.72856802293458
2001-08-28,89.14591081092745
2001-08-29,88.16153571831045
2001-08-30,86.30703119655885
2001-08-31,86.5492646654199
2001-09-03,86.96901685058164
2001-09-04,88.23181803489962
2001-09-05,89.45508604549089
2001-09-06,92.35156082743542
2001-09-07,92.83869645678116
2001-09-10,93.23305379939801
2001-09-11,93.33736183907247
2001-09-12,86.93002202285936
2001-09-13,87.19624429397821
2001-09-14,85.329771026054
2001-09-17,81.69347952152944
2001-09-18,83.5863412158479
2001-09-19,81.60604343730293
2001-09-20,81.90898885081432
2001-09-21,82.68031210491286
2001-09-24,82.77026432407376
2001-09-25,83.5264324101312
2001-09-26,82.44579328809037
2001-09-27,83.50680395233825
2001-09-28,83.0518845599271
2001-10-01,80.92596836465782
2001-10-02,77.42511971891652
2001-10-03,75.30392186661183
2001-10-04,75.99975006750617
2001-10-05,74.47303832318508
2001-10-08,70.78926978471392
2001-10-09,68.52784946333763
2001-10-10,65.00238936342382
2001-10-11,64.68725528708515
2001-10-12,66.67296852193721
2001-10-15,69.38643778575309
2001-10-16,69.09511043686604
2001-10-17,70.61433284197703
2001-10-18,69.85008174102649
2001-10-19,69.73986510262078
2001-10-22,69.13774914734816
2001-10-23,69.3648803240806
2001-10-24,68.89489310842367
2001-10-25,69.63743827961635
2001-10-26,71.88294188387748
2001-10-29,70.27189892074956
2001-10-30,71.47163578107478
2001-10-31,71.16554565458365
2001-11-01,70.68009864206394
2001-11-02,70.89399653938338
2001-11-05,71.15060018688165
2001-11-06,69.85943818107643
2001-11-07,69.5951562388277
2001-11-08,71.6906169108276
2001-11-09,70.94037501468854
2001-11-12,70.62304627959334
2001-11-13,71.17622612130405
2001-11-14,73.41967142575731
2001-11-15,74.89029091480083
2001-11-16,74.83712125644432
2001-11-19,76.77439220151403
2001-11-20,74.90062692398486
2001-11-21,75.41662890483731
2001-11-22,77.89854713424484
2001-11-23,79.21784119332503
2001-11-26,79.6226612326945
2001-11-27,79.99979934027448
2001-11-28,80.58588984183217
2001-11-29,81.7637746787055
2001-11-30,80.96472064571431
2001-12-03,79.2365395659383
2001-12-04,78.79909951422287
2001-12-05,80.47702146773727
2001-12-06,81.38505503266025
2001-12-07,80.39830723898223
2001-12-10,80.0152521680204
2001-12-11,79.45753004907412
2001-12-12,78.15920311523638
2001-12-13,78.06266961427309
2001-12-14,80.07938024188743
2001-12-17,79.87585234028364
2001-12-18,79.70919936276987
2001-12-19,80.16091181380743
2001-12-20,81.77765238937047
2001-12-21,81.4037509630438
2001-12-24,82.22418507763548
2001-12-25,82.22418507763548
2001-12-26,82.31072166618327
2001-12-27,82.54849642704086
2001-12-28,82.4427810678918
2001-12-31,81.61485490689452
2002-01-01,81.61485490689452
2002-01-02,81.7083501678064
2002-01-03,81.99499640487188
2002-01-04,84.30518476825362
2002-01-07,85.1332789358622
2002-01-08,85.02823433152408
2002-01-09,85.71178100436204
2002-01-10,86.10525805810109
2002-01-11,85.55758473106944
2002-01-14,86.14323447246696
2002-01-15,86.56146392903767
2002-01-16,88.2611075411711
2002-01-17,88.79440646677436
2002-01-18,91.47058817278734
2002-01-21,92.59660474124499
2002-01-22,91.05427305404464
2002-01-23,94.00648761746659
2002-01-24,95.16336744264535
2002-01-25,96.75632512737614
2002-01-28,97.99743569300874
2002-01-29,96.63901687016366
2002-01-30,96.24803646952918
2002-01-31,99.75549419222118
2002-02-01,100.8607777577918
2002-02-04,101.09866087147834
2002-02-05,99.63868551341609
2002-02-06,99.71628330493154
2002-02-07,97.44322913490218
2002-02-08,96.82281258411969
2002-02-11,98.31515666397257
2002-02-12,100.36351609495274
2002-02-13,100.62594964049154
2002-02-14,103.44967003948315
2002-02-15,103.06361601834462
2002-02-18,105.59767713361911
2002-02-19,108.09363258196873
2002-02-20,107.37049646330141
2002-02-21,106.05929966891951
2002-02-22,100.75233744393766
2002-02-25,101.42294056210939
2002-02-26,100.70648310534116
2002-02-27,102.66230246246087
2002-02-28,102.48892195942975
2002-03-01,104.00019107909698
2002-03-04,105.04046760188527
2002-03-05,104.72327825404481
2002-03-06,102.41458091999863
2002-03-07,103.67165957369056
2002-03-08,103.81231871093796
2002-03-11,101.52347746633059
2002-03-12,99.04962150696798
2002-03-13,98.01359179670065
2002-03-14,95.91281312830036
2002-03-15,97.86577919024718
2002-03-18,97.4461761961458
2002-03-19,98.51836301492781
2002-03-20,101.33400124205154
2002-03-21,101.69012147069712
2002-03-22,101.99588181677979
2002-03-25,101.14459714686328
2002-03-26,99.74165702584953
2002-03-27,99.92462407344742
2002-03-28,99.98430628509372
2002-03-29,99.98430628509372
2002-04-01,99.39692266332435
2002-04-02,100.9856245164712
2002-04-03,100.9560596905863
2002-04-04,101.30007203716238
2002-04-05,102.3385809282646
2002-04-08,102.81975777146216
2002-04-09,101.87937523040317
2002-04-10,100.64668992896034
2002-04-11,99.9631129218942
2002-04-12,99.73629612224535
2002-04-15,97.62955782577916
2002-04-16,98.31076229185972
2002-04-17,98.24524426548132
2002-04-18,96.9806584446897
2002-04-19,96.41118891706543
2002-04-22,94.63526224372069
2002-04-23,94.0078123190495
2002-04-24,93.49171328025987
2002-04-25,92.08701319357104
2002-04-26,90.65018082716499
2002-04-29,90.14766401711998
2002-04-30,91.77814705279965
2002-05-01,91.31574215319681
2002-05-02,94.58129259569644
2002-05-03,94.43303259775627
2002-05-06,93.60842847863869
2002-05-07,92.8208510311146
2002-05-08,92.8799963971844
2002-05-09,94.40482762750817
2002-05-10,94.11443290699684
2002-05-13,93.94280982845073
2002-05-14,94.22623465464675
2002-05-15,94.45537040879017
2002-05-16,94.99631733369785
2002-05-17,92.63726791510679
2002-05-20,91.75408378098474
2002-05-21,91.84963945026635
2002-05-22,90.17185040038501
2002-05-23,90.72512550232419
2002-05-24,90.46373894152478
2002-05-27,90.21291267075486
2002-05-28,88.97578617257676
2002-05-29,87.88795841979125
2002-05-30,87.7858657027719
2002-05-31,87.31294800650271
2002-06-03,88.13864905164469
2002-06-04,87.16935710705147
2002-06-05,84.59986809728663
2002-06-06,83.57591793993662
2002-06-07,82.32462761105688
2002-06-10,82.61955726184718
2002-06-11,82.07071606910245
2002-06-12,81.73253043576788
2002-06-13,79.89161499120911
2002-06-14,81.03280724650695
2002-06-17,80.67075195612952
2002-06-18,80.26804782738766
2002-06-19,77.66868815376681
2002-06-20,76.71002755299182
2002-06-21,75.24188037180609
2002-06-24,75.32787889902127
2002-06-25,74.46575866011855
2002-06-26,70.71033841347715
2002-06-27,71.20486849573994
2002-06-28,71.80315721269952
2002-07-01,75.24523296572966
2002-07-02,74.42058973281131
2002-07-03,70.86526880187854
2002-07-04,70.0296190038114
2002-07-05,70.26359798984184
2002-07-08,70.01930415729043
2002-07-09,70.69894277588708
2002-07-10,72.4752917857647
2002-07-11,72.0936140385149
2002-07-12,73.63340979883837
2002-07-15,72.46077407146903
2002-07-16,73.66404872974522
2002-07-17,72.54706757212328
2002-07-18,73.59789232391493
2002-07-19,73.26968166144384
2002-07-22,73.30121082280229
2002-07-23,74.99411986444242
2002-07-24,73.4702035451421
2002-07-25,73.43754942681473
2002-07-26,72.2029874880356
2002-07-29,72.21202557730301
2002-07-30,72.33935968262001
2002-07-31,73.15320355613578
2002-08-01,72.85760139765904
2002-08-02,71.80449039549607
2002-08-05,70.9296686999792
2002-08-06,69.31574086329417
2002-08-07,69.56213771944779
2002-08-08,69.95479203755306
2002-08-09,69.83613931247885
2002-08-12,69.31264915475333
2002-08-13,71.5260748666562
2002-08-14,72.67360313883924
2002-08-15,73.2716909120738
2002-08-16,73.1978496256467
2002-08-19,73.10820673384488
2002-08-20,72.6606873905
2002-08-21,69.7899617127149
2002-08-22,69.5329326244478
2002-08-23,68.31027974237674
2002-08-26,68.56522469054849
2002-08-27,68.01797616210126
2002-08-28,68.47810471151224
2002-08-29,68.45819635121448
2002-08-30,68.8434361317174
2002-09-02,68.18538574922017
2002-09-03,68.03254826906151
2002-09-04,69.43100516559883
2002-09-05,69.76855686652414
2002-09-06,70.57483565040444
2002-09-09,70.99022006139458
2002-09-10,72.08309441074717
2002-09-11,74.12105814092828
2002-09-12,73.41019396637648
2002-09-13,73.2409603011485
2002-09-16,73.55286292064872
2002-09-17,73.99018546777272
2002-09-18,73.2960901950869
2002-09-19,71.91133065661724
2002-09-20,71.43321530681686
2002-09-23,70.96924229619388
2002-09-24,69.88674051725037
2002-09-25,70.84074021031073
2002-09-26,69.59605185022778
2002-09-27,69.7001057476016
2002-09-30,70.84126888074486
2002-10-01,69.44930901672248
2002-10-02,69.61097040708134
2002-10-03,68.91279483245656
2002-10-04,69.04319218526942
2002-10-07,68.52408120441338
2002-10-08,67.82045615948387
2002-10-09,67.8343849896911
2002-10-10,67.20187519902832
2002-10-11,67.98325063740204
2002-10-14,66.64845921437269
2002-10-15,65.40822603488849
2002-10-16,65.8587727868635
2002-10-17,66.28254477018751
2002-10-18,64.48024299183668
2002-10-21,63.9730221314666
2002-10-22,64.4371962655946
2002-10-23,64.37469306301877
2002-10-24,65.47220088808166
2002-10-25,65.84288193469746
2002-10-28,66.41921797788049
2002-10-29,65.9314283005196
2002-10-30,65.79688001285915
2002-10-31,65.37349814993375
2002-11-01,64.97001878456459
2002-11-04,66.62720029105152
2002-11-05,65.55881141814498
2002-11-06,67.4022491741487
2002-11-07,67.82370601780174
2002-11-08,66.15794959077354
2002-11-11,65.43337989372209
2002-11-12,64.84258586586589
2002-11-13,64.70010966091525
2002-11-14,65.15289629201017
2002-11-15,64.91875764304285
2002-11-18,64.06915105197342
2002-11-19,61.790263792985954
2002-11-20,62.679452622055265
2002-11-21,62.956671626095066
2002-11-22,64.5124178566397
2002-11-25,64.10154784690464
2002-11-26,64.03808575407227
2002-11-27,63.40412939239831
2002-11-28,63.3434292197217
2002-11-29,63.40717598897111
2002-12-02,63.81935656814738
2002-12-03,62.63156595895466
2002-12-04,62.18408837193326
2002-12-05,61.83177459434169
2002-12-06,61.380873172307346
2002-12-09,61.72777278720108
2002-12-10,60.17242403780206
2002-12-11,59.91171411286124
2002-12-12,60.04946651040231
2002-12-13,59.48988140920327
2002-12-16,58.08684294262991
2002-12-17,57.45895348881776
2002-12-18,57.95015939913523
2002-12-19,56.26453163055975
2002-12-20,56.263660195937604
2002-12-23,56.75689251645058
2002-12-24,56.52293995043058
2002-12-25,56.52293995043058
2002-12-26,57.479394600589174
2002-12-27,56.797932325120954
2002-12-30,56.702050263294666
2002-12-31,56.258338869642074
2003-01-01,56.258338869642074
2003-01-02,56.06687312580641
2003-01-03,55.474625581302654
2003-01-06,56.37817082887979
2003-01-07,57.293815975645536
2003-01-08,59.26206246686981
2003-01-09,58.057961653481165
2003-01-10,59.246674742457735
2003-01-13,58.87601606275012
2003-01-14,59.261926789652996
2003-01-15,60.02720582767522
2003-01-16,59.924663737433555
2003-01-17,60.18872501243684
2003-01-20,58.35442594738427
2003-01-21,58.25646310586658
2003-01-22,58.309246946380426
2003-01-23,57.94624215722576
2003-01-24,57.721474557730865
2003-01-27,56.610282919469554
2003-01-28,56.377817356513475
2003-01-29,56.43025030330991
2003-01-30,57.29447619403169
2003-01-31,57.94146659259695
2003-02-03,57.58334411267835
2003-02-04,56.26905546005123
2003-02-05,56.31884036220775
2003-02-06,56.243120994750356
2003-02-07,56.202653595407554
2003-02-10,56.64299446551007
2003-02-11,57.372260417760494
2003-02-12,56.85251430142708
2003-02-13,56.26087642935788
2003-02-14,56.32935090311607
2003-02-17,56.34586659887326
2003-02-18,55.97507391286508
2003-02-19,55.601900973825
2003-02-20,54.81257309221648
2003-02-21,54.3144020535535
2003-02-24,54.597314183758684
2003-02-25,54.68109912460987
2003-02-26,53.666284028184975
2003-02-27,54.09793804720511
2003-02-28,54.66023349520916
2003-03-03,53.935802016047006
2003-03-04,53.54262667397362
2003-03-05,51.91174761797375
2003-03-06,52.07078337101074
2003-03-07,51.799624636877205
2003-03-10,51.5008911916355
2003-03-11,51.206555913049144
2003-03-12,50.629085170953964
2003-03-13,51.504154068886656
2003-03-14,52.32326249956767
2003-03-17,52.629578352390546
2003-03-18,53.155602615001996
2003-03-19,54.345608341948946
2003-03-20,55.42574308192876
2003-03-21,55.39511840867618
2003-03-24,54.41122837439233
2003-03-25,53.920717807221344
2003-03-26,54.976653872944034
2003-03-27,55.23749969096024
2003-03-28,55.053242272600514
2003-03-31,54.90288836699179
2003-04-01,54.79882079381151
2003-04-02,56.710054747126435
2003-04-03,57.55527582850869
2003-04-04,59.36852777127812
2003-04-07,59.714626883965096
2003-04-08,61.26255407030164
2003-04-09,60.20634834349261
2003-04-10,61.21967067013881
2003-04-11,61.49868272019124
2003-04-14,61.063160800202176
2003-04-15,60.229662831885506
2003-04-16,60.67467172564171
2003-04-17,60.463536676331415
2003-04-18,60.463536676331415
2003-04-21,60.30153851021198
2003-04-22,59.71804763196045
2003-04-23,58.47935248527393
2003-04-24,56.64918856840705
2003-04-25,55.42211508668882
2003-04-28,55.13693428143589
2003-04-29,56.32968363428919
2003-04-30,56.91927329006324
2003-05-01,56.40125104702383
2003-05-02,56.612369316617425
2003-05-05,57.36078786425764
2003-05-06,56.99922384607063
2003-05-07,56.79780647838535
2003-05-08,56.40660531800136
2003-05-09,55.983695055170465
2003-05-12,55.03795063656411
2003-05-13,54.39629690858471
2003-05-14,54.95810786699935
2003-05-15,55.19056650010045
2003-05-16,54.21075898743476
2003-05-19,53.654800030201564
2003-05-20,53.058530572803775
2003-05-21,52.72436058445702
2003-05-22,52.2211867520088
2003-05-23,51.34100148972575
2003-05-26,51.7795781434899
2003-05-27,50.88155464316851
2003-05-28,52.46251226219971
2003-05-29,53.04340306416472
2003-05-30,53.173853747852306
2003-06-02,53.074893717119735
2003-06-03,53.6814981190297
2003-06-04,54.827811693753745
2003-06-05,56.291224293348236
2003-06-06,56.74732550739145
2003-06-09,55.89385291473404
2003-06-10,56.7247949395761
2003-06-11,56.837312221804005
2003-06-12,57.720861058244836
2003-06-13,57.38575816965345
2003-06-16,57.78721473259966
2003-06-17,60.92747392432295
2003-06-18,60.35585563747954
2003-06-19,60.58509603499397
2003-06-20,60.205006460938364
2003-06-23,59.88335724839863
2003-06-24,58.72877622483115
2003-06-25,59.869441043640826
2003-06-26,60.229376523256995
2003-06-27,60.68594976573539
2003-06-30,59.64156408956415
2003-07-01,59.085090962918166
2003-07-02,60.21522453844769
2003-07-03,61.95290316323663
2003-07-04,61.877976561615164
2003-07-07,63.983627766749265
2003-07-08,64.90912051814365
2003-07-09,64.57981861511877
2003-07-10,63.76946022131079
2003-07-11,63.12554208763603
2003-07-14,62.504154093327436
2003-07-15,63.50986778758912
2003-07-16,63.49654003151473
2003-07-17,63.80387026263536
2003-07-18,64.0409003057713
2003-07-21,64.51100380378506
2003-07-22,63.87775004705923
2003-07-23,63.352151862481406
2003-07-24,62.1721792358911
2003-07-25,61.53544698147839
2003-07-28,60.3218344940764
2003-07-29,58.88306095240396
2003-07-30,59.24426326502508
2003-07-31,60.70798590841898
2003-08-01,60.52781174920585
2003-08-04,58.58862167128041
2003-08-05,59.07929444171306
2003-08-06,58.086767602306715
2003-08-07,57.86568679704952
2003-08-08,59.52878888662104
2003-08-11,59.744347725248886
2003-08-12,60.369242022571264
2003-08-13,60.99031588703477
2003-08-14,61.29713199610089
2003-08-15,60.30753849090977
2003-08-18,60.87220799972233
2003-08-19,61.28260844141328
2003-08-20,60.31454022801298
2003-08-21,60.9697229115077
2003-08-22,61.55364879628499
2003-08-25,61.8678487812651
2003-08-26,61.39801329839671
2003-08-27,61.603458677625
2003-08-28,60.88491535224557
2003-08-29,59.29044967166008
2003-09-01,59.723022937576474
2003-09-02,61.73705270082581
2003-09-03,63.120436197142915
2003-09-04,62.14757485649782
2003-09-05,61.804342805762545
2003-09-08,62.147545649810624
2003-09-09,63.88100139711355
2003-09-10,63.49260357676698
2003-09-11,63.03222953252332
2003-09-12,61.90632445772311
2003-09-15,62.1509423080416
2003-09-16,63.910129225476645
2003-09-17,64.82586788834038
2003-09-18,64.70900925108535
2003-09-19,63.72997938503383
2003-09-22,62.95873325750632
2003-09-23,62.49600526962538
2003-09-24,63.32038517286904
2003-09-25,63.04103558671563
2003-09-26,63.407685423291305
2003-09-29,63.085855726138355
2003-09-30,61.64596274907797
2003-10-01,61.222926814959465
2003-10-02,61.75295772677244
2003-10-03,62.03900319275533
2003-10-06,61.88007066319483
2003-10-07,61.33985167343032
2003-10-08,60.55850238447757
2003-10-09,61.078002813418
2003-10-10,62.9554186923796
2003-10-13,65.85210258480043
2003-10-14,64.78197627370753
2003-10-15,64.74830193634891
2003-10-16,64.52832135570965
2003-10-17,65.04719601741688
2003-10-20,65.51801958087408
2003-10-21,66.36538652438576
2003-10-22,64.72630890945074
2003-10-23,63.61101996296263
2003-10-24,63.956512203968174
2003-10-27,63.639715649951114
2003-10-28,64.81541908393247
2003-10-29,64.71690499478088
2003-10-30,65.73059692275662
2003-10-31,66.87382453349409
2003-11-03,68.1455751021561
2003-11-04,69.63968090144937
2003-11-05,70.38035094235389
2003-11-06,70.90558606399573
2003-11-07,69.7204573145423
2003-11-10,69.14415933285736
2003-11-11,67.75190981358641
2003-11-12,65.87607853870234
2003-11-13,64.3800911446835
2003-11-14,63.965881174982705
2003-11-17,62.949523740545644
2003-11-18,62.325601567829544
2003-11-19,61.6223231190281
2003-11-20,62.20351164188757
2003-11-21,62.04209251093657
2003-11-24,62.938562858716224
2003-11-25,63.319855955249054
2003-11-26,62.66561333626204
2003-11-27,61.43172369817608
2003-11-28,60.29630359967442
2003-12-01,61.07105973921769
2003-12-02,61.35100652462669
2003-12-03,62.46204341533688
2003-12-04,62.08404781891123
2003-12-05,61.31086264104537
2003-12-08,61.441033893031964
2003-12-09,62.48645129098628
2003-12-10,61.81439724676825
2003-12-11,62.375491538591206
2003-12-12,63.2106200432204
2003-12-15,63.964380514829344
2003-12-16,64.13891859899893
2003-12-17,63.45987785048488
2003-12-18,64.64224542965464
2003-12-19,65.37948523473504
2003-12-22,65.22420403819291
2003-12-23,65.18288711835903
2003-12-24,65.00556198352017
2003-12-25,65.00556198352017
2003-12-26,65.05510451934312
2003-12-29,66.31636821157298
2003-12-30,65.74239405885045
2003-12-31,65.32155587486551
2004-01-01,65.32155587486551
2004-01-02,65.43550853353887
2004-01-05,67.86381012314301
2004-01-06,69.4311201238941
2004-01-07,68.65976646117379
2004-01-08,66.62214465353264
2004-01-09,67.62920949136434
2004-01-12,66.0085153590476
2004-01-13,65.76015129295511
2004-01-14,66.84983015143777
2004-01-15,66.6122791483866
2004-01-16,68.35537158048048
2004-01-19,68.53766271977398
2004-01-20,68.25110976173863
2004-01-21,68.1150902867289
2004-01-22,67.3488963968281
2004-01-23,67.93254511814835
2004-01-26,67.89477926534472
2004-01-27,68.03914618943924
2004-01-28,67.62448992491008
2004-01-29,67.32023182655021
2004-01-30,66.31611064796967
2004-02-02,63.425014292087745
2004-02-03,62.193584207761155
2004-02-04,62.937881005864654
2004-02-05,62.59963560505206
2004-02-06,63.54991907793726
2004-02-09,64.72010207863002
2004-02-10,65.22253256029447
2004-02-11,64.5512479304145
2004-02-12,64.07158868862577
2004-02-13,64.21643563987193
2004-02-16,63.40550608541179
2004-02-17,63.40098916676392
2004-02-18,63.89379387605074
2004-02-19,64.31483844759073
2004-02-20,65.52112008355773
2004-02-23,65.8856999632019
2004-02-24,64.39394240704516
2004-02-25,65.10378630704287
2004-02-26,66.4013682852353
2004-02-27,66.0184878113467
2004-03-01,65.59590786253716
2004-03-02,65.99697123915162
2004-03-03,66.25164561843818
2004-03-04,66.56040038507125
2004-03-05,65.20875099937084
2004-03-08,65.44913013494696
2004-03-09,64.62524135665713
2004-03-10,65.34040064778087
2004-03-11,64.33023546048734
2004-03-12,63.713590182661584
2004-03-15,63.3552315808352
2004-03-16,62.99582641246744
2004-03-17,64.43502349956165
2004-03-18,64.64044963326474
2004-03-19,64.93343379748939
2004-03-22,63.358774429373284
2004-03-23,63.28776007691798
2004-03-24,62.40970851724545
2004-03-25,62.44407309491432
2004-03-26,62.75055698579435
2004-03-29,62.559602498661135
2004-03-30,63.097296392781864
2004-03-31,64.65024165835177
2004-04-01,64.63758368442144
2004-04-02,66.76763483018081
2004-04-05,69.17614605055091
2004-04-06,70.84428895807847
2004-04-07,70.20972346408303
2004-04-08,70.77248555898082
2004-04-09,70.77248555898082
2004-04-12,71.18867881334263
2004-04-13,71.5534186772337
2004-04-14,70.77262398499695
2004-04-15,70.84876332592576
2004-04-16,70.84329844973769
2004-04-19,71.25559141150657
2004-04-20,73.16477304701336
2004-04-21,73.3874489841174
2004-04-22,74.01194712721217
2004-04-23,77.06354249430916
2004-04-26,76.24404018832502
2004-04-27,76.64598493489139
2004-04-28,77.34279696836883
2004-04-29,74.93633839269101
2004-04-30,72.90007320044322
2004-05-03,73.33378755798705
2004-05-04,73.67372142045708
2004-05-05,72.70422962120224
2004-05-06,72.12409637701921
2004-05-07,73.1925931579634
2004-05-10,73.42400813884711
2004-05-11,71.32176323069288
2004-05-12,72.5685242068059
2004-05-13,71.91164615440363
2004-05-14,72.007947801555
2004-05-17,68.93047753417584
2004-05-18,68.22963880495534
2004-05-19,67.96442873450307
2004-05-20,68.30215212658129
2004-05-21,68.46884718727337
2004-05-24,68.63940197003168
2004-05-25,68.36322351672183
2004-05-26,69.2207956594542
2004-05-27,68.14036237445619
2004-05-28,69.58958968297316
2004-05-31,69.60614833813928
2004-06-01,70.30958534780291
2004-06-02,70.65662562806698
2004-06-03,70.758534002166
2004-06-04,70.26174026026739
2004-06-07,69.55286160118219
2004-06-08,71.37906732684095
2004-06-09,72.35737067368756
2004-06-10,71.59408802943904
2004-06-11,71.23386685693411
2004-06-14,71.79655264312997
2004-06-15,72.2991785543121
2004-06-16,72.76617448199819
2004-06-17,72.30152331288517
2004-06-18,70.89253211618541
2004-06-21,71.96821725939544
2004-06-22,71.64714393310577
2004-06-23,73.37256158060923
2004-06-24,73.40257101946995
2004-06-25,74.26284698307326
2004-06-28,73.7603694070194
2004-06-29,74.55287167218961
2004-06-30,74.25790831625321
2004-07-01,75.37293124930368
2004-07-02,74.65821553365029
2004-07-05,75.40095960229064
2004-07-06,75.02786817280125
2004-07-07,75.00673445275743
2004-07-08,74.36227310867812
2004-07-09,74.50676596057886
2004-07-12,74.21065607209363
2004-07-13,73.43764297257496
2004-07-14,72.49597856955874
2004-07-15,71.83852399013159
2004-07-16,71.38139639758472
2004-07-19,71.37389989506988
2004-07-20,71.05413051415344
2004-07-21,72.2126384688394
2004-07-22,72.65414455947378
2004-07-23,74.09118579313828
2004-07-26,73.47501768115343
