Date,GREECE GROWTH
2000-12-29,99.99999999999999
2001-01-01,100.00000626338951
2001-01-02,100.00000626338951
2001-01-03,98.42316781648094
2001-01-04,97.14527969800871
2001-01-05,94.16296174662025
2001-01-08,92.43322151032883
2001-01-09,91.27852826695492
2001-01-10,91.62986108554807
2001-01-11,97.97131517666992
2001-01-12,98.10723742283479
2001-01-15,93.92244112610622
2001-01-16,92.93533853753235
2001-01-17,95.65975817105048
2001-01-18,94.40251370623963
2001-01-19,93.26884362941975
2001-01-22,91.13666268644097
2001-01-23,90.5901944159924
2001-01-24,89.04709490225987
2001-01-25,90.31118624016828
2001-01-26,90.62643164473185
2001-01-29,89.89903001050664
2001-01-30,92.44282577614332
2001-01-31,96.55300105420028
2001-02-01,96.19206969942873
2001-02-02,93.69540298104883
2001-02-05,91.41962493459275
2001-02-06,93.18792583339311
2001-02-07,92.77579669203764
2001-02-08,93.42664937630923
2001-02-09,93.96916937838986
2001-02-12,94.83684516243129
2001-02-13,94.78610700447943
2001-02-14,95.64360727378025
2001-02-15,95.32116786890684
2001-02-16,96.26509381270346
2001-02-19,96.64368474227271
2001-02-20,97.43596183214075
2001-02-21,94.81841993347145
2001-02-22,93.86420698975093
2001-02-23,93.54966510840703
2001-02-26,93.54966510840703
2001-02-27,93.70770399194788
2001-02-28,92.21785236646278
2001-03-01,92.17456019945713
2001-03-02,93.3930439860377
2001-03-05,94.1627252341047
2001-03-06,94.27618846807842
2001-03-07,94.24329318582167
2001-03-08,96.46274284737022
2001-03-09,96.33029769827489
2001-03-12,96.25338535446767
2001-03-13,95.19751643912079
2001-03-14,91.25764760330564
2001-03-15,92.75418321396972
2001-03-16,92.39208336965252
2001-03-19,90.72359724036421
2001-03-20,91.1539950590651
2001-03-21,90.46909859992691
2001-03-22,89.08528890961058
2001-03-23,89.87665096042176
2001-03-26,90.92034729514349
2001-03-27,90.12437126190972
2001-03-28,89.78753846095192
2001-03-29,88.14368221314479
2001-03-30,88.62024034213283
2001-04-02,87.84135871928389
2001-04-03,86.31802556630069
2001-04-04,86.19434162566203
2001-04-05,88.5367054487652
2001-04-06,89.17498086184561
2001-04-09,88.53242938978967
2001-04-10,89.8470513963044
2001-04-11,89.79125004902127
2001-04-12,92.97152258541061
2001-04-13,92.97152258541061
2001-04-16,92.97152258541061
2001-04-17,94.08800732226207
2001-04-18,97.68542678049008
2001-04-19,96.58792692168878
2001-04-20,96.42808458224073
2001-04-23,96.09982037646773
2001-04-24,94.8011806807989
2001-04-25,94.68269437309101
2001-04-26,95.29967755619587
2001-04-27,95.74240493305285
2001-04-30,96.41718630589656
2001-05-01,96.41718630589652
2001-05-02,95.63428241475461
2001-05-03,94.37192387607699
2001-05-04,93.78291727846955
2001-05-07,92.83736398140512
2001-05-08,93.06237005792003
2001-05-09,91.40797605525003
2001-05-10,90.59896693956827
2001-05-11,90.43298300506967
2001-05-14,88.7448999883911
2001-05-15,87.99586093784434
2001-05-16,88.44974699694359
2001-05-17,89.77363204100966
2001-05-18,93.10767976103024
2001-05-21,93.46306592645116
2001-05-22,92.84997806970888
2001-05-23,93.46377381562013
2001-05-24,93.6620185273172
2001-05-25,94.95401463840473
2001-05-28,94.4353646411886
2001-05-29,92.41501024989256
2001-05-30,91.18376950957087
2001-05-31,89.3655990493336
2001-06-01,86.50222098659022
2001-06-04,86.50222098659022
2001-06-05,82.60539326960377
2001-06-06,82.17346405904546
2001-06-07,84.89145715763959
2001-06-08,84.56814376591467
2001-06-11,82.41101790363996
2001-06-12,82.67357045166207
2001-06-13,82.40494235966776
2001-06-14,81.8551950403521
2001-06-15,82.1612992567562
2001-06-18,81.97063765248353
2001-06-19,81.87660451736262
2001-06-20,80.69288200346806
2001-06-21,80.90728719154293
2001-06-22,80.07849531348545
2001-06-25,77.6147571142673
2001-06-26,75.54156431865925
2001-06-27,77.69760159988017
2001-06-28,78.29628303220122
2001-06-29,79.77523871412083
2001-07-02,79.65397955829089
2001-07-03,77.67357522177686
2001-07-04,76.55898442380135
2001-07-05,76.19901172257137
2001-07-06,76.04174651141318
2001-07-09,72.65393157130896
2001-07-10,71.16122328175892
2001-07-11,68.15608130164448
2001-07-12,70.31271911546129
2001-07-13,67.06174934399857
2001-07-16,63.947215836122176
2001-07-17,65.6022776914394
2001-07-18,68.66065963061233
2001-07-19,72.88769873173737
2001-07-20,69.823501663725
2001-07-23,72.79128587735116
2001-07-24,73.51888178400287
2001-07-25,73.65564967660424
2001-07-26,74.56584617024431
2001-07-27,75.84002018964087
2001-07-30,74.16157663601493
2001-07-31,75.69005600574623
2001-08-01,75.900219892691
2001-08-02,77.41652514263076
2001-08-03,78.24417755004264
2001-08-06,77.93179851031809
2001-08-07,74.36559307094778
2001-08-08,73.08872071740203
2001-08-09,73.10022332393262
2001-08-10,72.48114553080691
2001-08-13,72.49520287442269
2001-08-14,74.30253343161381
2001-08-15,74.30253343161382
2001-08-16,75.26859905100294
2001-08-17,74.68613502191587
2001-08-20,74.73580757844047
2001-08-21,74.45809366589795
2001-08-22,74.24335832901981
2001-08-23,74.52499416246916
2001-08-24,75.95698577759558
2001-08-27,77.40645798624689
2001-08-28,77.89891445666466
2001-08-29,77.03062381412396
2001-08-30,76.85205979217456
2001-08-31,76.35310212923956
2001-09-03,75.63766341210602
2001-09-04,74.72930626348662
2001-09-05,73.89828586423242
2001-09-06,73.50904823937799
2001-09-07,72.98509066691453
2001-09-10,70.43966696612434
2001-09-11,70.68309252289878
2001-09-12,65.55547986068419
2001-09-13,65.94552366190413
2001-09-14,62.55481489343193
2001-09-17,61.60860785361706
2001-09-18,60.7839557746601
2001-09-19,61.20254978222806
2001-09-20,57.15778762011538
2001-09-21,56.23481420273117
2001-09-24,57.358403353817025
2001-09-25,57.45636965088146
2001-09-26,57.53634714085822
2001-09-27,58.02258967168799
2001-09-28,59.78164386521594
2001-10-01,59.318445947653665
2001-10-02,59.931867885728025
2001-10-03,60.09709772753456
2001-10-04,61.90430813532123
2001-10-05,61.58812169503787
2001-10-08,60.644488182078824
2001-10-09,60.863038209848426
2001-10-10,61.2374980299264
2001-10-11,62.6285858581868
2001-10-12,62.82060044647033
2001-10-15,62.71852064889195
2001-10-16,64.22280871034684
2001-10-17,66.3242272328374
2001-10-18,65.85933851665179
2001-10-19,65.61763297826691
2001-10-22,66.6141789110512
2001-10-23,66.74133298270363
2001-10-24,66.42647827803235
2001-10-25,65.81513751622397
2001-10-26,66.59185458653513
2001-10-29,67.21716569137787
2001-10-30,66.98369878003056
2001-10-31,69.79292282769912
2001-11-01,71.81895532248869
2001-11-02,70.23770731972712
2001-11-05,71.34719741197377
2001-11-06,70.50210112856156
2001-11-07,71.59496757883538
2001-11-08,71.5196165787422
2001-11-09,71.36413104491668
2001-11-12,70.06291250096582
