Date,UNITED ARAB EMIRATES GROWTH
2015-09-24,668.8792464059618
2015-09-25,675.7497126439516
2015-09-28,663.062480322319
2015-09-29,661.5337569044638
2015-09-30,684.2504337217815
2015-10-01,684.5658993197109
2015-10-02,680.2180746942364
2015-10-05,697.4315947079882
2015-10-06,697.952953306991
2015-10-07,708.639811468594
2015-10-08,701.2031668670413
2015-10-09,696.4479910469906
2015-10-12,701.3765660879412
2015-10-13,701.9709442957707
2015-10-14,693.0734938661728
2015-10-15,696.1359524128243
2015-10-16,696.6394038515068
2015-10-19,702.6812644327509
2015-10-20,695.1006706051958
2015-10-21,678.5001770196377
2015-10-22,677.9830341444166
2015-10-23,685.862932098179
2015-10-26,682.6766943129127
2015-10-27,675.0029091041094
2015-10-28,668.1250617782903
2015-10-29,674.7453653048004
2015-10-30,669.4922895417795
2015-11-02,667.0904943165665
2015-11-03,680.315905527299
2015-11-04,662.6635303060702
2015-11-05,673.1786580887203
2015-11-06,680.8656331336077
2015-11-09,662.8143493134943
2015-11-10,647.5371307303587
2015-11-11,653.3327368426504
2015-11-12,635.4116975075763
2015-11-13,636.8114819688502
2015-11-16,622.2999804981642
2015-11-17,627.58521886359
2015-11-18,629.8040629382389
2015-11-19,639.3828280572269
2015-11-20,643.3613335423727
2015-11-23,641.2371363254366
2015-11-24,626.5875546365386
2015-11-25,629.7510124803542
2015-11-26,624.9987052291609
2015-11-27,626.4440276396676
2015-11-30,619.144822022372
2015-12-01,616.492889611272
2015-12-02,618.4912707201723
2015-12-03,602.6179058493648
2015-12-04,600.563727563209
2015-12-07,585.4562204618994
2015-12-08,571.0227997443985
2015-12-09,564.8551764194956
2015-12-10,554.7330449199256
2015-12-11,551.7122573599125
2015-12-14,555.7107349016377
2015-12-15,563.0712895044368
2015-12-16,574.8092165279171
2015-12-17,596.7684162849542
2015-12-18,596.1653426254387
2015-12-21,601.596837792181
2015-12-22,602.0035373562288
2015-12-23,604.7525790453548
2015-12-24,600.4055530044809
2015-12-25,600.4055530044809
2015-12-28,597.2256901856671
2015-12-29,590.6465902937002
2015-12-30,602.6595481743511
2015-12-31,608.8650468538958
2016-01-01,608.8650468538958
2016-01-04,597.0811834983087
2016-01-05,606.1381495789673
2016-01-06,602.0660881321712
2016-01-07,574.3303993215445
2016-01-08,570.5300956152639
2016-01-11,561.6546338140191
2016-01-12,555.5423964693738
2016-01-13,554.3409187509387
2016-01-14,533.563543080007
2016-01-15,528.0993355266935
2016-01-18,507.61515644928056
2016-01-19,523.2450343093801
2016-01-20,509.61753407753815
2016-01-21,506.12456120710476
2016-01-22,506.1147912316268
2016-01-25,525.7558121308648
2016-01-26,519.9615474955449
2016-01-27,524.7746231845383
2016-01-28,541.0320721884656
2016-01-29,546.918129760136
2016-02-01,561.6037591856076
2016-02-02,560.1013570201502
2016-02-03,551.8271185954575
2016-02-04,562.6962249298232
2016-02-05,564.0283374827457
2016-02-08,563.7548948712292
2016-02-09,554.6922404574743
2016-02-10,553.8711756129737
2016-02-11,535.3665704994988
2016-02-12,540.1099588172351
2016-02-15,552.9703071449353
2016-02-16,560.2266563916492
2016-02-17,560.3546885172575
2016-02-18,572.0827095731701
2016-02-19,571.6974086318842
2016-02-22,583.3908759828023
2016-02-23,586.399788964805
2016-02-24,576.2770497970894
2016-02-25,572.6201437153912
2016-02-26,578.2140648393569
2016-02-29,610.6517280113667
2016-03-01,618.2593601064493
2016-03-02,611.080838249064
2016-03-03,614.4430831601726
2016-03-04,610.2563627788685
2016-03-07,634.0226991510506
2016-03-08,630.1784181461452
2016-03-09,631.9822299921254
2016-03-10,625.3041693305483
2016-03-11,624.6037210720457
2016-03-14,628.7691050495199
2016-03-15,627.2334339661758
2016-03-16,619.8959743378082
2016-03-17,629.7930449839571
2016-03-18,631.2149623046749
2016-03-21,634.4745412901955
2016-03-22,627.555402239939
2016-03-23,632.2571120545983
2016-03-24,625.5997908794535
2016-03-25,625.5997908794536
2016-03-28,611.1826325071696
2016-03-29,616.4109804167651
2016-03-30,615.1572134280393
2016-03-31,618.7750858428429
2016-04-01,621.5362162315689
2016-04-04,623.487460277666
2016-04-05,619.5342748214078
2016-04-06,617.1879989905162
2016-04-07,623.0511892079254
2016-04-08,621.6652009006064
2016-04-11,626.0567285911679
2016-04-12,633.4399879502946
2016-04-13,647.4023100097135
2016-04-14,666.678349083122
2016-04-15,664.649795083443
2016-04-18,656.0709128590903
2016-04-19,656.0617644799759
2016-04-20,657.9759817425588
2016-04-21,671.4468786499624
2016-04-22,674.3664206424526
2016-04-25,664.8872382750573
2016-04-26,662.807800051584
2016-04-27,663.4970519086817
2016-04-28,668.5307886400236
2016-04-29,660.4393791632144
2016-05-02,636.4484907910962
2016-05-03,623.5085130769504
2016-05-04,621.535630213414
2016-05-05,626.6131776094481
2016-05-06,625.3378534928271
2016-05-09,629.4278846309653
2016-05-10,626.3771502666514
2016-05-11,621.694464436284
2016-05-12,627.2293497098411
2016-05-13,633.0861179883196
2016-05-16,624.5464944573338
2016-05-17,632.3650852476331
2016-05-18,631.7710715483959
2016-05-19,620.2087468708598
2016-05-20,619.773022247088
2016-05-23,610.5307606418964
2016-05-24,612.8524390276101
2016-05-25,632.4056305178589
2016-05-26,631.2944229301653
2016-05-27,634.2932272760729
2016-05-30,623.705742568526
2016-05-31,623.398488759209
2016-06-01,632.530121377782
2016-06-02,630.1354087275081
2016-06-03,620.5436718640187
2016-06-06,628.0611140961174
2016-06-07,639.6949190431899
2016-06-08,641.7140673934307
2016-06-09,644.5637273209194
2016-06-10,646.1612298095216
2016-06-13,641.1254813723303
2016-06-14,649.970098094742
2016-06-15,645.5009878518861
2016-06-16,644.9836823503157
2016-06-17,639.1350504794236
2016-06-20,635.063950552497
2016-06-21,642.489982586492
2016-06-22,645.954697083468
2016-06-23,642.2533470246465
2016-06-24,655.8390483316643
2016-06-27,653.2759338145769
2016-06-28,645.5935001250093
2016-06-29,644.9190965041164
2016-06-30,645.5200955367859
2016-07-01,644.2592235808966
2016-07-04,650.8068177292874
2016-07-05,652.4690728062959
2016-07-06,654.6716279982714
2016-07-07,654.6421263912806
2016-07-08,656.896546691509
2016-07-11,660.6035436092501
2016-07-12,662.2150475277006
2016-07-13,674.5255178942372
2016-07-14,677.7637632279703
2016-07-15,679.8764142424357
2016-07-18,687.6022117802586
2016-07-19,690.8269638250064
2016-07-20,693.4821975292615
2016-07-21,690.7352489102833
2016-07-22,692.0568118529727
2016-07-25,694.2655474871192
2016-07-26,689.6774889197148
2016-07-27,688.6744619779644
2016-07-28,682.8750389981574
2016-07-29,676.8294652122585
2016-08-01,681.3412327388232
2016-08-02,669.10186391955
2016-08-03,668.4066620464297
2016-08-04,681.164494911613
2016-08-05,685.3172670758537
2016-08-08,692.0896795421302
2016-08-09,690.727120140481
2016-08-10,688.4158561038117
2016-08-11,689.5277641491421
2016-08-12,689.5047413147918
2016-08-15,705.6344462948846
2016-08-16,698.310385133964
2016-08-17,694.5844822149274
2016-08-18,689.8913970794074
2016-08-19,690.0968797097403
2016-08-22,688.0482183731357
2016-08-23,685.376814736736
2016-08-24,685.0563001634939
2016-08-25,684.3103322387607
2016-08-26,684.432162706434
2016-08-29,690.7094638277346
2016-08-30,692.3336056438621
2016-08-31,692.2380230478133
2016-09-01,688.9716156407148
2016-09-02,690.8774351703588
2016-09-05,696.5631852208295
2016-09-06,692.0819185376889
2016-09-07,686.0988947443226
2016-09-08,688.4745535998367
2016-09-09,692.3354658949384
2016-09-12,691.8343065107604
2016-09-13,690.464895442213
2016-09-14,690.1043417156709
2016-09-15,691.2452614215832
2016-09-16,696.261015804379
2016-09-19,693.6158644049516
2016-09-20,694.023929323649
2016-09-21,691.3497384994276
2016-09-22,696.0821113304862
2016-09-23,697.4082029536497
2016-09-26,689.8220805143835
2016-09-27,688.5564032404244
2016-09-28,687.6694617384269
2016-09-29,692.8118774971205
2016-09-30,692.2878606828541
2016-10-03,682.8948882596909
2016-10-04,690.5958755797557
2016-10-05,685.5387912341555
2016-10-06,687.2001211173255
2016-10-07,686.6928878603856
2016-10-10,687.5876940429911
2016-10-11,696.0899189869614
2016-10-12,692.8082554769021
2016-10-13,689.9514868424067
2016-10-14,691.6599455474272
2016-10-17,675.5982753000795
2016-10-18,677.8230588793707
2016-10-19,681.8368838600668
2016-10-20,686.6814988869849
2016-10-21,690.1479222878733
2016-10-24,689.631162752608
2016-10-25,692.0803489813567
2016-10-26,679.6301273742446
2016-10-27,676.2980745066861
2016-10-28,675.6483234057328
2016-10-31,670.6145998932094
2016-11-01,664.2850603932851
2016-11-02,650.026054860072
2016-11-03,650.5305111891505
2016-11-04,648.8491371570132
2016-11-07,655.8364913371204
2016-11-08,662.284144643258
2016-11-09,656.6812133442427
2016-11-10,648.6433835570223
2016-11-11,650.092104206814
2016-11-14,633.7986570832535
2016-11-15,632.3945885009015
2016-11-16,653.8469883592242
2016-11-17,657.4749403302185
2016-11-18,663.6614036677621
2016-11-21,645.0287419104159
2016-11-22,646.7658692620637
2016-11-23,662.7548998377058
2016-11-24,657.9130821006288
2016-11-25,655.347266614792
2016-11-28,656.823390620809
2016-11-29,650.9356678142061
2016-11-30,670.3703917236481
2016-12-01,670.1492828916232
2016-12-02,667.0537779874797
2016-12-05,660.7917111215523
2016-12-06,667.2121470690579
2016-12-07,670.0248689391267
2016-12-08,689.8169648228503
2016-12-09,694.6787077545722
2016-12-12,707.7164715503169
2016-12-13,697.1664889954415
2016-12-14,685.5954768258023
2016-12-15,692.2328144951229
2016-12-16,692.5673190998037
2016-12-19,695.3775320371068
2016-12-20,701.572948915731
2016-12-21,693.6747770760603
2016-12-22,680.8365767030842
2016-12-23,680.5264299299226
2016-12-26,685.8268196283007
2016-12-27,689.5229415418816
2016-12-28,692.6443905693976
2016-12-29,694.92510803388
2016-12-30,691.1037611492188
2017-01-02,696.1846996050156
2017-01-03,720.349999270647
2017-01-04,711.3260681485084
2017-01-05,703.5063169147348
2017-01-06,705.0516379731919
2017-01-09,706.7260177718485
2017-01-10,709.8859657318535
2017-01-11,717.9406634471816
2017-01-12,704.7768959695262
2017-01-13,706.6517304898305
2017-01-16,706.2801502166967
2017-01-17,704.9263860683153
2017-01-18,705.5760789581099
2017-01-19,706.9313922701755
2017-01-20,702.4959000866196
2017-01-23,690.8281982578994
2017-01-24,688.7588213993591
2017-01-25,680.1569409948194
2017-01-26,691.2024589622881
2017-01-27,688.8286490498269
2017-01-30,685.8087994243663
2017-01-31,668.760627993071
2017-02-01,681.2599243707128
2017-02-02,662.4135140791254
2017-02-03,663.4735420923755
2017-02-06,677.3405587492431
2017-02-07,677.6917365810648
2017-02-08,681.0821805682145
2017-02-09,682.806038686028
2017-02-10,685.4412387223748
2017-02-13,692.5177419650234
2017-02-14,697.2412425011657
2017-02-15,695.565328099594
2017-02-16,701.5333665379369
2017-02-17,704.2723133097818
2017-02-20,691.1553039956639
2017-02-21,704.8448167488241
2017-02-22,712.4892623724242
2017-02-23,715.3039632611286
2017-02-24,716.8944300164164
2017-02-27,705.8496563811502
2017-02-28,686.0753408538267
2017-03-01,694.1245092820293
2017-03-02,696.3983754409222
2017-03-03,694.0026316590338
2017-03-06,699.5568306519518
2017-03-07,691.5087984904114
2017-03-08,697.8498085514013
2017-03-09,694.3861432932887
2017-03-10,689.4738155956147
2017-03-13,682.9407952357583
2017-03-14,684.2971441305699
2017-03-15,683.3664471191839
2017-03-16,684.184219023973
2017-03-17,683.8730120869444
2017-03-20,681.2958939288914
2017-03-21,684.9360756135834
2017-03-22,683.6224937990004
2017-03-23,684.2142361216934
2017-03-24,683.0355428867498
2017-03-27,676.0598070315046
2017-03-28,674.1262717179603
2017-03-29,680.1091269099527
2017-03-30,687.6671395665633
2017-03-31,690.1847047801165
2017-04-03,692.1059501481748
2017-04-04,696.9230614638462
2017-04-05,701.7359935054425
2017-04-06,697.6140941192565
2017-04-07,700.2752385867923
2017-04-10,700.1259406395893
2017-04-11,699.1013327979567
2017-04-12,700.0627533511797
2017-04-13,694.5758817891249
2017-04-14,694.5758817891251
2017-04-17,680.0251667541168
2017-04-18,686.5788004714271
2017-04-19,691.5709797458279
2017-04-20,685.1017382557087
2017-04-21,690.1188944161277
2017-04-24,672.7945753739643
2017-04-25,667.2968970750416
2017-04-26,674.9212544950768
2017-04-27,666.6583450568519
2017-04-28,665.2360251019988
2017-05-01,671.8227975221417
2017-05-02,678.5510353202247
2017-05-03,682.4872037791072
2017-05-04,679.599966376703
2017-05-05,677.0331041601269
2017-05-08,678.1901723445051
2017-05-09,684.263857288863
2017-05-10,688.9542402532676
2017-05-11,693.7546090583435
2017-05-12,690.2759422107735
2017-05-15,674.9118155415341
2017-05-16,668.3106681494437
2017-05-17,670.4358301693552
2017-05-18,668.1159732652578
2017-05-19,664.0209279581827
2017-05-22,656.6955512992025
2017-05-23,655.1148045391441
2017-05-24,657.9208180882825
2017-05-25,654.2231101120045
2017-05-26,655.9332152749449
2017-05-29,656.6725947104288
2017-05-30,658.276972805675
2017-05-31,648.2056421610705
2017-06-01,656.6142328222904
2017-06-02,653.7591181182668
2017-06-05,655.5438462861938
2017-06-06,651.283089050916
2017-06-07,662.6975930812644
2017-06-08,664.5553696081441
2017-06-09,666.8274179997566
2017-06-12,661.9904396860317
2017-06-13,659.1520236214649
2017-06-14,651.7261516492556
2017-06-15,656.5278469729436
2017-06-16,653.6561395000607
2017-06-19,656.6132122583933
2017-06-20,658.1161547054417
2017-06-21,655.3390320602048
2017-06-22,651.6799059936694
2017-06-23,649.1930410794678
2017-06-26,649.0701497739925
2017-06-27,644.2037458535983
2017-06-28,643.3054028669799
2017-06-29,636.9229694928486
2017-06-30,638.0887904523873
2017-07-03,646.3409882420274
2017-07-04,646.85113811756
2017-07-05,648.2417649210521
2017-07-06,641.4079233902711
2017-07-07,642.2243938396749
2017-07-10,643.1169186656131
2017-07-11,644.0758031481613
2017-07-12,655.1270538819823
2017-07-13,673.7100002496462
2017-07-14,671.149931674773
2017-07-17,679.4022659915842
2017-07-18,669.1284081052783
2017-07-19,676.4888991177992
2017-07-20,662.6657158698615
2017-07-21,661.3582344025024
2017-07-24,669.9147887855464
2017-07-25,669.1666109993588
2017-07-26,671.3940771898824
2017-07-27,676.0156470220534
2017-07-28,671.347051633711
2017-07-31,667.9798904527298
2017-08-01,660.4512394564753
2017-08-02,665.2551092543398
2017-08-03,667.2591988154393
2017-08-04,674.4987467751864
2017-08-07,670.114422708193
2017-08-08,671.8401435559097
2017-08-09,666.392200406745
2017-08-10,664.4831410340979
2017-08-11,662.1163266403879
2017-08-14,651.4091150346472
2017-08-15,657.1867871622148
2017-08-16,659.1441299142588
2017-08-17,657.848541633828
2017-08-18,657.4006638130483
2017-08-21,650.2420170514335
2017-08-22,653.4770647370445
2017-08-23,655.5126342524095
2017-08-24,654.3994231801645
2017-08-25,650.6851332427856
2017-08-28,650.8967651853568
2017-08-29,645.1474919986948
2017-08-30,657.8626084172765
2017-08-31,659.3289520225466
2017-09-01,659.883989443224
2017-09-04,657.5280080099961
2017-09-05,657.5210840754814
2017-09-06,651.7626550820022
2017-09-07,644.4459620550443
2017-09-08,643.7559648708282
2017-09-11,644.4671014641611
2017-09-12,645.911891390519
2017-09-13,648.3762114685119
2017-09-14,654.2390537810938
2017-09-15,649.2626042559484
2017-09-18,651.4996550284384
2017-09-19,653.0730642354562
2017-09-20,652.0509901548785
2017-09-21,656.0567479571175
2017-09-22,653.5149241015097
2017-09-25,648.4603342071358
2017-09-26,650.7321701361575
2017-09-27,657.3097311100911
2017-09-28,644.4546374842938
2017-09-29,642.5198575478447
2017-10-02,652.5887550024225
2017-10-03,653.3741312878005
2017-10-04,656.487389708585
2017-10-05,658.9843607676429
2017-10-06,657.9521619854706
2017-10-09,654.7551861577678
2017-10-10,650.9185882087233
2017-10-11,654.2719819665878
2017-10-12,656.5913295750956
2017-10-13,657.1667408073934
2017-10-16,662.723569986445
2017-10-17,661.973559087336
2017-10-18,656.338585955445
2017-10-19,653.1023344259917
2017-10-20,656.801163237848
2017-10-23,661.3382459218687
2017-10-24,668.0430874156029
2017-10-25,669.062736812988
2017-10-26,667.9628825591047
2017-10-27,674.9481340147167
2017-10-30,672.4077920507489
2017-10-31,667.9090599540099
2017-11-01,673.7236468173613
2017-11-02,668.2478644351285
2017-11-03,671.4477954974906
2017-11-06,663.4098859506267
2017-11-07,651.7567769225144
2017-11-08,641.7177279931442
2017-11-09,644.8588558812302
2017-11-10,642.7988281146401
2017-11-13,645.5221260613525
2017-11-14,637.1511721800636
2017-11-15,629.5589164762745
2017-11-16,625.3690396237547
2017-11-17,624.8582855580065
2017-11-20,614.800489143393
2017-11-21,621.4372101637497
2017-11-22,617.3086021168892
2017-11-23,613.7676056049092
2017-11-24,608.9275710831083
2017-11-27,614.7176765899997
2017-11-28,616.3326179450688
2017-11-29,614.5418033505504
2017-11-30,610.7667130409487
2017-12-01,613.6875761468216
2017-12-04,623.8863192261742
2017-12-05,616.3468418347813
2017-12-06,619.70316642174
2017-12-07,625.0689204465035
2017-12-08,627.1167571854044
2017-12-11,631.4406369154624
2017-12-12,638.5685196191878
2017-12-13,619.4467810999099
2017-12-14,605.8061691034319
2017-12-15,606.3210695913871
2017-12-18,612.6611145969599
2017-12-19,608.3768002641735
2017-12-20,610.2318027181739
2017-12-21,607.3535239560784
2017-12-22,608.6369269053758
2017-12-25,597.735076202326
2017-12-26,590.1329427255787
2017-12-27,595.5344041757304
2017-12-28,606.4234442011929
2017-12-29,602.8883308522517
2018-01-01,602.8883308522517
