Date,MALAYSIA SMALL GROWTH
1999-07-27,762.619473430844
1999-07-28,741.8314668728996
1999-07-29,727.3147914419341
1999-07-30,725.3653274697098
1999-08-02,671.9689970170892
1999-08-03,692.5860957411875
1999-08-04,654.8634667834486
1999-08-05,639.9721020935881
1999-08-06,639.4074639646213
1999-08-09,587.9651596627326
1999-08-10,616.0958649866117
1999-08-11,625.7639863492113
1999-08-12,677.6746278060541
1999-08-13,711.3905364671323
1999-08-16,705.8120959999592
1999-08-17,690.5277151254294
1999-08-18,701.0098910938692
1999-08-19,688.1620538380851
1999-08-20,693.0932816866872
1999-08-23,712.2442603548404
1999-08-24,732.6618839464869
1999-08-25,727.5045585067929
1999-08-26,719.6296522702196
1999-08-27,726.5664461221335
1999-08-30,858.4794893256482
1999-08-31,849.172810745403
1999-09-01,826.7580758415086
1999-09-02,800.1305473715163
1999-09-03,819.2643365169853
1999-09-06,822.4916607409479
1999-09-07,817.5589979242214
1999-09-08,819.2709518461407
1999-09-09,816.255437475656
1999-09-10,814.9574671924793
1999-09-13,818.9768069163426
1999-09-14,808.7396657013849
1999-09-15,801.628307090941
1999-09-16,806.4013020642836
1999-09-17,806.7348906196172
1999-09-20,796.226212278099
1999-09-21,814.5161024587773
1999-09-22,793.4473423127534
1999-09-23,787.8337560504771
1999-09-24,774.0006455331464
1999-09-27,763.6144099274068
1999-09-28,760.9979659194046
1999-09-29,754.9967343837626
1999-09-30,745.3018195241737
1999-10-01,744.7954205541416
1999-10-04,745.0757659865304
1999-10-05,775.2659017362625
1999-10-06,774.5677130694089
1999-10-07,794.9423281249564
1999-10-08,812.6688648081412
1999-10-11,828.2869876533332
1999-10-12,813.695260642626
1999-10-13,800.7127800799473
1999-10-14,801.1561409013487
1999-10-15,771.2504870519973
1999-10-18,758.7467731958758
1999-10-19,777.0883723569945
1999-10-20,774.2644584183737
1999-10-21,775.9718367291806
1999-10-22,790.061567833692
1999-10-25,790.1415166265712
1999-10-26,798.1925179272616
1999-10-27,802.8362137443745
1999-10-28,816.3785594568403
1999-10-29,810.509651648995
1999-11-01,798.4035541484674
1999-11-02,790.9696923246663
1999-11-03,792.8483627677659
1999-11-04,792.1924212921396
1999-11-05,794.3331144292678
1999-11-08,797.4735278800753
1999-11-09,782.5009979769128
1999-11-10,800.3531806623225
1999-11-11,800.5857263394579
1999-11-12,805.1790494827447
1999-11-15,810.6731151720151
1999-11-16,804.1998046227561
1999-11-17,798.839546812051
1999-11-18,806.9844284376321
1999-11-19,824.0731291766049
1999-11-22,827.0138893299088
1999-11-23,835.3071986923493
1999-11-24,841.676757648835
1999-11-25,837.9233184904841
1999-11-26,855.068731090488
1999-11-29,859.8751317320867
1999-11-30,846.8652673462174
1999-12-01,839.9848700196279
1999-12-02,841.441460360305
1999-12-03,839.3313591526061
1999-12-06,828.2629097693047
1999-12-07,837.4117693455838
1999-12-08,829.4886942695784
1999-12-09,845.0083292704591
1999-12-10,851.6881959608552
1999-12-13,890.2934132376141
1999-12-14,891.4670971778976
1999-12-15,886.841049737275
1999-12-16,879.0067148906306
1999-12-17,898.2652156134384
1999-12-20,909.6340126225991
1999-12-21,907.8170460434615
1999-12-22,909.8119525273576
1999-12-23,902.5466862975376
1999-12-24,901.4081438133027
1999-12-27,902.6410215097285
1999-12-28,915.3210437540561
1999-12-29,928.2466174237622
1999-12-30,939.0920726474427
1999-12-31,939.0920726474427
2000-01-03,993.6593993810872
2000-01-04,982.1766545268214
2000-01-05,960.0918417011474
2000-01-06,962.2092492090844
2000-01-07,967.820344063059
2000-01-10,970.1304028510705
2000-01-11,1010.0183187773233
2000-01-12,1027.5789464515142
2000-01-13,1027.819017292708
2000-01-14,1059.3976523475646
2000-01-17,1105.9897212984858
2000-01-18,1111.0520927602333
2000-01-19,1100.1815183462443
2000-01-20,1139.4676060842164
2000-01-21,1136.154338829468
2000-01-24,1132.3905604619342
2000-01-25,1128.9068163172858
2000-01-26,1119.3032588518183
2000-01-27,1144.0737116846376
2000-01-28,1143.1174496417302
2000-01-31,1134.3127730161975
2000-02-01,1140.7256015628275
2000-02-02,1183.1067723832616
2000-02-03,1197.5807262395108
2000-02-04,1202.95899130249
2000-02-07,1204.8651315974387
2000-02-08,1233.647929183889
2000-02-09,1262.1695156382602
2000-02-10,1281.5843515598638
2000-02-11,1299.1281964692223
2000-02-14,1305.5085932740471
2000-02-15,1278.00834640721
2000-02-16,1297.3505068331901
2000-02-17,1312.9996788009407
2000-02-18,1333.9212728332316
2000-02-21,1332.8924940954685
2000-02-22,1306.2359296572945
2000-02-23,1324.969902049437
2000-02-24,1364.21359633889
2000-02-25,1362.1431272897282
2000-02-28,1327.579204779861
2000-02-29,1312.3909523224486
2000-03-01,1292.5456835206219
2000-03-02,1232.6389335829995
2000-03-03,1278.0394816477028
2000-03-06,1254.7910798201922
2000-03-07,1220.1773525873396
2000-03-08,1234.5239112171769
2000-03-09,1216.2729638909718
2000-03-10,1300.4902354389274
2000-03-13,1262.2071239465745
2000-03-14,1254.1188856804936
2000-03-15,1240.1903519798543
2000-03-16,1234.7743953461566
2000-03-17,1247.7445798627652
2000-03-20,1236.3766547561972
2000-03-21,1239.2258108268359
2000-03-22,1262.6854352747207
2000-03-23,1287.8840177877796
2000-03-24,1294.398444780708
2000-03-27,1329.9585372798454
2000-03-28,1335.8164888922338
2000-03-29,1360.1083254839864
2000-03-30,1322.439898763859
2000-03-31,1328.381879583759
2000-04-03,1315.2266971283143
2000-04-04,1313.369254857394
2000-04-05,1271.8707901608086
2000-04-06,1280.6235634417235
2000-04-07,1287.7095305015193
2000-04-10,1273.1790769487716
2000-04-11,1266.6727104914942
2000-04-12,1272.8221814408394
2000-04-13,1260.0561827061774
2000-04-14,1250.9355700584506
2000-04-17,1146.4328012103713
2000-04-18,1164.7294810088406
2000-04-19,1195.7859361630078
2000-04-20,1186.339081160322
2000-04-21,1186.0206338876328
2000-04-24,1161.8626830673172
2000-04-25,1191.3540223424063
2000-04-26,1193.6205715965084
2000-04-27,1217.4502935163844
2000-04-28,1224.6012536463807
2000-05-01,1228.443298530674
2000-05-02,1223.2468567655005
2000-05-03,1248.320077156751
2000-05-04,1256.6733083349066
2000-05-05,1287.0228483876774
2000-05-08,1290.1416634523116
2000-05-09,1264.5787266739842
2000-05-10,1252.8486657691042
2000-05-11,1242.3785419229196
2000-05-12,1231.9333561776884
2000-05-15,1207.9515960737635
2000-05-16,1234.2647205677688
2000-05-17,1251.6496859433803
2000-05-18,1247.868055381027
2000-05-19,1269.7240812477598
2000-05-22,1236.1322009278879
2000-05-23,1213.360521071463
2000-05-24,1196.9150311177143
2000-05-25,1183.9654382281944
2000-05-26,1130.466628388688
2000-05-29,1140.9776708319482
2000-05-30,1121.008403728706
2000-05-31,1148.1297043941474
2000-06-01,1125.6042735077694
2000-06-02,1103.5303403175556
2000-06-05,1081.867315800742
2000-06-06,1047.0903656522762
2000-06-07,1028.1642415993033
2000-06-08,1004.2107481457995
2000-06-09,1036.1403590149457
2000-06-12,1014.7727874388146
2000-06-13,1013.983204508812
2000-06-14,1013.8395842827741
2000-06-15,1020.5978053201408
2000-06-16,995.7899603023418
2000-06-19,952.4500601017633
2000-06-20,954.6194829453291
2000-06-21,986.2170545986788
2000-06-22,976.0759567041737
2000-06-23,975.2805743754255
2000-06-26,960.798554275521
2000-06-27,969.6382819876497
2000-06-28,995.765677264688
2000-06-29,980.2186859796952
2000-06-30,967.9522308797397
2000-07-03,948.9370207935181
2000-07-04,963.2790982829332
2000-07-05,965.8157516674466
2000-07-06,963.428046768855
2000-07-07,986.5028976861483
2000-07-10,1012.613731773631
2000-07-11,1031.855313767257
2000-07-12,1064.8395533157518
2000-07-13,1076.636485550543
2000-07-14,1062.145008007306
2000-07-17,1059.93311254284
2000-07-18,1048.7381103770756
2000-07-19,1068.6885031434144
2000-07-20,1065.7555432031124
2000-07-21,1048.9177805647626
2000-07-24,1029.887536389101
2000-07-25,1021.3156113729152
2000-07-26,1010.8837280524098
2000-07-27,1004.5005256663974
2000-07-28,1009.6105479371104
2000-07-31,1000.0767816654778
2000-08-01,1011.1672902033919
2000-08-02,1018.5983538770643
2000-08-03,1039.8833468724772
2000-08-04,1038.3198717084917
2000-08-07,1028.3009470723534
2000-08-08,1039.7065126536515
2000-08-09,1035.5722486680745
2000-08-10,1017.0424243824249
2000-08-11,1017.6643659986253
2000-08-14,1013.4962834209879
2000-08-15,1012.5983217079427
2000-08-16,1022.3991265309805
2000-08-17,1037.1206792458079
2000-08-18,1033.1593799703894
2000-08-21,1029.8144854738184
2000-08-22,1027.7971000822074
2000-08-23,1032.3206029380253
2000-08-24,1014.6806521502635
2000-08-25,1010.1176200451418
2000-08-28,1008.4029678288831
2000-08-29,1011.3636519106301
2000-08-30,1008.6485337906357
2000-08-31,1013.5837130516325
2000-09-01,987.9170168489889
2000-09-04,962.1250176529301
2000-09-05,983.5060586867515
2000-09-06,976.9795105988172
2000-09-07,974.9705784819203
2000-09-08,969.9991933272482
2000-09-11,949.144108937409
2000-09-12,950.2833634326163
2000-09-13,980.5219610437582
2000-09-14,976.0715067087939
2000-09-15,980.1841138809345
2000-09-18,975.6290988007296
2000-09-19,971.5155391594776
2000-09-20,973.2325426153783
2000-09-21,962.5031913273467
2000-09-22,909.0944459112129
2000-09-25,917.531618297489
2000-09-26,905.4834757248963
2000-09-27,891.2922703960032
2000-09-28,884.6020086581015
2000-09-29,877.4330183396066
2000-10-02,847.2662210615176
2000-10-03,849.6923755068076
2000-10-04,850.4055260101358
2000-10-05,854.9371081657159
2000-10-06,860.8760331442937
2000-10-09,849.8118115012085
2000-10-10,847.0585177528342
2000-10-11,839.4395680758643
2000-10-12,880.8648414115768
2000-10-13,898.3387771327771
2000-10-16,942.8806739413507
2000-10-17,937.2660207234704
2000-10-18,930.7663541363297
2000-10-19,931.7457552988787
2000-10-20,945.0132174589527
2000-10-23,945.8657981832667
2000-10-24,937.2136239989383
2000-10-25,942.6618938755821
2000-10-26,942.3207411303471
2000-10-27,924.0644947289636
2000-10-30,904.4861040510145
2000-10-31,892.5783129666704
2000-11-01,882.701083590415
2000-11-02,879.7214118905515
2000-11-03,883.9072389071539
2000-11-06,886.3025561202468
2000-11-07,885.3023601660391
2000-11-08,890.795320421359
2000-11-09,880.4306729800164
2000-11-10,871.8173459456038
2000-11-13,865.358935317195
2000-11-14,872.9752029028704
2000-11-15,865.6436297625588
2000-11-16,869.1087599719478
2000-11-17,869.4924411187293
2000-11-20,870.2093765980543
2000-11-21,864.7044564032547
2000-11-22,856.6016684228474
2000-11-23,847.1433832543026
2000-11-24,852.8423576726167
2000-11-27,861.1222376164249
2000-11-28,857.6374920157114
2000-11-29,841.649032692654
2000-11-30,826.7825052314317
2000-12-01,825.6142111892229
2000-12-04,807.8262503218964
2000-12-05,811.5011642930837
2000-12-06,814.3684978665086
2000-12-07,805.5957844535185
2000-12-08,806.940053218547
2000-12-11,810.704877112253
2000-12-12,802.4326310233392
2000-12-13,796.4149157877433
2000-12-14,772.4088592423894
2000-12-15,753.5644745836593
2000-12-18,737.3737259753049
2000-12-19,739.0915234920564
2000-12-20,708.5763373713913
2000-12-21,688.5469558559159
2000-12-22,691.6764158999939
2000-12-25,691.7944032245053
2000-12-26,691.7320145035393
2000-12-27,690.4683054877357
2000-12-28,694.0858611554634
2000-12-29,684.364149407906
2001-01-01,684.364149407906
2001-01-02,644.6810066406471
2001-01-03,625.1397882680883
2001-01-04,628.6904151174919
2001-01-05,639.6661206315268
2001-01-08,658.5564917702205
2001-01-09,652.5922926471752
2001-01-10,663.5805132730693
2001-01-11,653.1832414065746
2001-01-12,662.1924107042275
2001-01-15,665.2305916401964
2001-01-16,661.3235027852648
2001-01-17,661.6483706406752
2001-01-18,652.1835746475749
2001-01-19,677.3601245649761
2001-01-22,707.1676208976783
2001-01-23,704.2312847555427
2001-01-24,716.7462038323057
2001-01-25,718.8493552210438
2001-01-26,724.8057885949584
2001-01-29,729.1288241172648
2001-01-30,715.5138254739444
2001-01-31,712.9882510270338
2001-02-01,705.1777974396066
2001-02-02,713.4566014773429
2001-02-05,695.932264654667
2001-02-06,701.5995047608748
2001-02-07,696.6121946050683
2001-02-08,696.6453099898044
2001-02-09,697.4279538020434
2001-02-12,691.4670569701735
2001-02-13,692.0981208805125
2001-02-14,687.2121622302648
2001-02-15,695.3247952678332
2001-02-16,690.6755189762882
2001-02-19,677.5213003462743
2001-02-20,693.066434531701
2001-02-21,693.6782992370945
2001-02-22,695.7810987536193
2001-02-23,696.385488445361
2001-02-26,693.3246928210332
2001-02-27,686.253118083176
2001-02-28,680.093943598912
2001-03-01,667.6302587921066
2001-03-02,660.4708822456186
2001-03-05,666.7125892325056
2001-03-06,665.7093673656467
2001-03-07,666.6648525559264
2001-03-08,658.1995848497861
2001-03-09,653.9471040260239
2001-03-12,643.5263287717567
2001-03-13,644.5022863146033
2001-03-14,644.9491751158411
2001-03-15,644.1801179663953
2001-03-16,648.0196824087898
2001-03-19,641.3144189037322
2001-03-20,639.649508897153
2001-03-21,642.3937575841571
2001-03-22,650.4909057302052
2001-03-23,645.5572903132211
2001-03-26,643.8631034437855
2001-03-27,644.1601047276074
2001-03-28,644.8237701505807
2001-03-29,641.0791033487709
2001-03-30,637.8498779357259
2001-04-02,632.6227280134955
2001-04-03,621.857094407309
2001-04-04,599.5163752439842
2001-04-05,603.9449582740508
2001-04-06,599.0210354716812
2001-04-09,582.3184828495417
2001-04-10,591.4882507593903
2001-04-11,601.5828279371835
2001-04-12,601.1180049854615
2001-04-13,615.5518048126225
2001-04-16,616.3739379355369
2001-04-17,617.3583367161563
2001-04-18,624.6983837993606
2001-04-19,622.2256223929004
2001-04-20,627.6150830516565
2001-04-23,626.1395660229633
2001-04-24,626.1195724450877
2001-04-25,624.0755530145934
2001-04-26,629.5558067467135
2001-04-27,643.7985229789326
2001-04-30,654.5438196651845
2001-05-01,651.0920878812558
2001-05-02,683.5338044380023
2001-05-03,669.7659168958927
2001-05-04,649.0457725186548
2001-05-07,651.7034088992842
2001-05-08,652.4544754686183
2001-05-09,655.4519493784899
2001-05-10,658.1109770090037
2001-05-11,665.1986732380216
2001-05-14,666.1156694692154
2001-05-15,661.5549085904436
2001-05-16,661.5368807862988
2001-05-17,665.452661348133
2001-05-18,666.4062403364825
2001-05-21,667.5234096010694
2001-05-22,678.3675698367472
2001-05-23,693.1978076992064
2001-05-24,708.506362278028
2001-05-25,698.2706066368772
2001-05-28,694.1762569866347
2001-05-29,703.5050893639168
2001-05-30,698.5696476391955
2001-05-31,708.3459667671531
2001-06-01,709.4677505712452
2001-06-04,708.5051645481719
2001-06-05,706.5181529022394
2001-06-06,705.9248384518995
2001-06-07,708.0669321631399
2001-06-08,715.9510768733134
2001-06-11,728.5917369270452
2001-06-12,723.3691386285738
2001-06-13,722.040377096336
2001-06-14,714.8625296796483
2001-06-15,700.2233232221819
2001-06-18,699.8289502523307
2001-06-19,701.7501589789655
2001-06-20,705.0363258572193
2001-06-21,705.3139944614434
2001-06-22,706.1717910520301
2001-06-25,703.4225439409165
2001-06-26,704.4668293952092
2001-06-27,703.1282307579864
2001-06-28,710.4639116993096
2001-06-29,716.0255203788364
2001-07-02,708.8162057909497
2001-07-03,712.2762749151619
2001-07-04,716.1303105366763
2001-07-05,744.4223428840019
2001-07-06,734.5357162263473
2001-07-09,724.4406354019039
2001-07-10,718.8768436579038
2001-07-11,711.427270667302
2001-07-12,717.3308930502974
2001-07-13,727.35506632762
2001-07-16,735.499565210992
2001-07-17,746.619246541614
2001-07-18,745.437240142725
2001-07-19,750.1898178656899
2001-07-20,750.5789185499327
2001-07-23,741.1997273440177
2001-07-24,742.1879416968028
2001-07-25,746.5050731577749
2001-07-26,752.6639086039778
2001-07-27,763.1986906491162
2001-07-30,781.7941298660406
2001-07-31,776.529850340006
2001-08-01,785.7774191790203
2001-08-02,786.6825454267032
2001-08-03,782.7075160921862
2001-08-06,776.6539720381433
2001-08-07,778.8027994479811
2001-08-08,780.4797726807591
2001-08-09,760.5280051681706
2001-08-10,753.4494671602723
2001-08-13,742.798731725128
2001-08-14,760.9233384471257
2001-08-15,741.455290982742
2001-08-16,740.7530304351103
2001-08-17,738.1946299742286
2001-08-20,736.8979178603482
2001-08-21,740.4019670256774
2001-08-22,737.1371846109685
2001-08-23,750.675595963951
2001-08-24,759.4555700177339
2001-08-27,770.4324741253098
2001-08-28,763.6468469860068
2001-08-29,761.5072767514789
2001-08-30,762.2743766606236
2001-08-31,762.9457252611946
2001-09-03,764.9469394868574
2001-09-04,776.1074234109057
2001-09-05,777.3236178768228
2001-09-06,777.2557533031726
2001-09-07,772.6644837425382
2001-09-10,776.8570122676425
2001-09-11,769.4909433720286
2001-09-12,771.0471414919144
2001-09-13,732.5236813313352
2001-09-14,685.0232277553057
2001-09-17,633.9489677786795
2001-09-18,643.3573109910809
2001-09-19,662.0292742246808
2001-09-20,653.2297569693903
2001-09-21,644.4973248813384
2001-09-24,647.4514088897539
2001-09-25,642.9186039248041
2001-09-26,648.6188369380682
2001-09-27,657.1157134068038
2001-09-28,674.1637262176143
2001-10-01,667.6619510128278
2001-10-02,672.7700463948796
2001-10-03,677.0656807626302
2001-10-04,685.4229640620246
2001-10-05,676.8052533043959
2001-10-08,664.7452650636252
2001-10-09,674.3777323255152
2001-10-10,674.5971383034905
2001-10-11,687.9171844158827
2001-10-12,689.7332113127891
2001-10-15,691.3140894499463
2001-10-16,686.596167641205
2001-10-17,694.1297792771446
2001-10-18,693.4893373291198
2001-10-19,698.2680776069815
2001-10-22,695.5426345135704
2001-10-23,702.0619889843414
2001-10-24,701.0091436704456
2001-10-25,696.8686226795315
2001-10-26,700.4971522401407
2001-10-29,686.121963846011
2001-10-30,679.8017390968288
2001-10-31,687.1196961779929
2001-11-01,685.9030534184383
2001-11-02,691.5791722164239
2001-11-05,693.5066345236949
2001-11-06,690.6075405866173
2001-11-07,692.9154955132216
2001-11-08,706.1779495384015
2001-11-09,703.3602867422937
2001-11-12,710.9376056119279
2001-11-13,725.8338816575053
2001-11-14,724.3554376301392
2001-11-15,742.0501557680166
2001-11-16,742.358147590476
2001-11-19,747.9217852375888
2001-11-20,741.3020434026533
2001-11-21,749.3328671108949
2001-11-22,746.8184702980903
2001-11-23,760.8348674716734
2001-11-26,762.2697059832899
2001-11-27,756.5040206078833
2001-11-28,755.0518297460249
2001-11-29,750.5816796966807
2001-11-30,738.6932498621914
2001-12-03,739.9921099023313
2001-12-04,747.3252518906797
2001-12-05,754.9469840135197
2001-12-06,754.0304159779399
2001-12-07,755.9213636448266
2001-12-10,765.2506453596644
2001-12-11,759.3592677076174
2001-12-12,749.8163003074712
2001-12-13,730.9318824445397
2001-12-14,734.4373288007623
2001-12-17,732.5706998640899
2001-12-18,735.2518769389541
2001-12-19,737.9116817030366
2001-12-20,737.9683801399624
2001-12-21,746.0027815205236
2001-12-24,757.8872324241268
2001-12-25,757.8872324241268
2001-12-26,761.4679349382535
2001-12-27,756.0450169262708
2001-12-28,765.2697214818043
2001-12-31,758.8743563606337
2002-01-01,758.8743563606337
2002-01-02,745.881929184086
2002-01-03,751.1845832734354
2002-01-04,774.1786340328828
2002-01-07,782.0557431612916
2002-01-08,783.1790377204217
2002-01-09,791.2437546841207
2002-01-10,790.2995009383321
2002-01-11,787.7263227128008
2002-01-14,778.9404958609546
2002-01-15,778.3270929028073
2002-01-16,780.6311898242022
2002-01-17,782.8797121285692
2002-01-18,782.8368009210282
2002-01-21,779.5282740385893
2002-01-22,775.8685525904776
2002-01-23,773.8421428016499
2002-01-24,777.3953924350827
2002-01-25,796.3108644084191
2002-01-28,813.4937974246872
2002-01-29,811.7791935954322
2002-01-30,813.0073861546607
2002-01-31,823.6922923164624
2002-02-01,823.5488002499769
2002-02-04,817.1411596605445
2002-02-05,808.1074666624697
2002-02-06,807.6449911297915
2002-02-07,804.3052121059264
2002-02-08,802.0236531364038
2002-02-11,797.2124781270404
2002-02-12,798.3495338067057
2002-02-13,801.96404542174
2002-02-14,810.4186445084089
2002-02-15,811.1082991734452
2002-02-18,810.9438966747335
2002-02-19,814.7414731619695
2002-02-20,816.864394935026
2002-02-21,813.9113616964063
2002-02-22,796.3826195822777
2002-02-25,791.8878909248991
2002-02-26,796.4886071682549
2002-02-27,804.2324672998502
2002-02-28,805.9908288656814
2002-03-01,811.5077360289146
2002-03-04,811.4588330429588
2002-03-05,819.6620481814059
2002-03-06,810.3064796015206
2002-03-07,809.9874049294043
2002-03-08,823.4730614136582
2002-03-11,836.0643176048957
2002-03-12,836.580226286172
2002-03-13,830.5546971656867
2002-03-14,820.3057292929225
2002-03-15,819.2381668092615
2002-03-18,824.2831711512373
2002-03-19,827.9559113719331
2002-03-20,833.7365908470069
2002-03-21,838.9710405801412
2002-03-22,842.6370606024255
2002-03-25,841.827420483505
2002-03-26,844.0913697735161
2002-03-27,852.1903709198947
2002-03-28,862.9438190045331
2002-03-29,860.3966932753123
2002-04-01,850.8184779496147
2002-04-02,848.5100797951912
2002-04-03,848.0821311716214
2002-04-04,854.6199604009443
2002-04-05,873.1394354765127
2002-04-08,897.3692291077596
2002-04-09,903.3336274099449
2002-04-10,910.2646262025597
2002-04-11,903.8419126491231
2002-04-12,912.8129131136922
2002-04-15,921.7725896200468
2002-04-16,921.0946482208684
2002-04-17,927.6659978646014
2002-04-18,922.97591119337
2002-04-19,934.50645750862
2002-04-22,939.7691872891025
2002-04-23,926.4877797620777
2002-04-24,914.5188343195124
2002-04-25,907.8019143256234
2002-04-26,905.1335535839256
2002-04-29,887.3017034155076
2002-04-30,894.2347262709346
2002-05-01,889.2020655956071
2002-05-02,892.8687457591776
2002-05-03,882.699674405078
2002-05-06,879.7711778435647
2002-05-07,879.9435797750023
2002-05-08,885.6573486068239
2002-05-09,887.8080605554236
2002-05-10,881.3501206855053
2002-05-13,878.6826237948499
2002-05-14,882.4694416158114
2002-05-15,879.8394107612021
2002-05-16,876.8230221295184
2002-05-17,871.1461684843287
2002-05-20,866.1086859933547
2002-05-21,858.7757373112794
2002-05-22,838.9937633802683
2002-05-23,835.8965794032358
2002-05-24,837.9339373615177
2002-05-27,840.758331409382
2002-05-28,820.4041029899672
2002-05-29,820.1241876881043
2002-05-30,814.8421973363515
2002-05-31,811.0344884191935
2002-06-03,807.0692670684813
2002-06-04,798.2718722593161
2002-06-05,806.5520354520589
2002-06-06,806.5288109998736
2002-06-07,805.2793298258205
2002-06-10,808.5406852484468
2002-06-11,812.6929152482321
2002-06-12,812.4236341407885
2002-06-13,812.937063682363
2002-06-14,809.7223320315417
2002-06-17,811.2447979395531
2002-06-18,807.716548000238
2002-06-19,796.7949168888379
2002-06-20,789.7365917911363
2002-06-21,782.3346521211579
2002-06-24,748.9706479012481
2002-06-25,751.379669850643
2002-06-26,712.5025520237278
2002-06-27,728.5021844055655
2002-06-28,740.0961590475263
2002-07-01,736.320500740773
2002-07-02,749.2509812354306
2002-07-03,757.7526204584456
2002-07-04,763.0198308216953
2002-07-05,778.995982012312
2002-07-08,765.3701652801122
2002-07-09,768.084194225999
2002-07-10,771.4169775159188
2002-07-11,765.4940679130415
2002-07-12,772.8547752217199
2002-07-15,756.3033264749615
2002-07-16,749.8484805339261
2002-07-17,745.5763756511908
2002-07-18,746.3881758757275
2002-07-19,734.2827531066674
