Date,MEXICO SMALL GROWTH
1999-04-05,296.65224994599544
1999-04-06,289.4536918911873
1999-04-07,290.56576869714183
1999-04-08,288.4331123529162
1999-04-09,291.04667175877165
1999-04-12,293.23814643198125
1999-04-13,294.8172012107879
1999-04-14,292.6011646019679
1999-04-15,302.90594720062074
1999-04-16,309.27432846041893
1999-04-19,311.14325245934964
1999-04-20,310.59544027037595
1999-04-21,314.5513952002636
1999-04-22,324.91949213007
1999-04-23,325.15128279726
1999-04-26,324.61419580733025
1999-04-27,320.6749657490195
1999-04-28,322.42175822885787
1999-04-29,327.93133669745555
1999-04-30,320.63451712684565
1999-05-03,322.5279802501025
1999-05-04,319.73554895140165
1999-05-05,317.6396095941325
1999-05-06,318.97090760738854
1999-05-07,322.38179723183043
1999-05-10,331.4026475625785
1999-05-11,334.16787414826393
1999-05-12,336.3989864999238
1999-05-13,345.0007389076137
1999-05-14,336.4411472369617
1999-05-17,337.7894465583733
1999-05-18,339.36650998326434
1999-05-19,334.2979838431543
1999-05-20,342.3384317528038
1999-05-21,335.40246039477466
1999-05-24,329.3218541304823
1999-05-25,317.45203295610304
1999-05-26,323.1782086668654
1999-05-27,308.7257075421069
1999-05-28,312.01154821014853
1999-05-31,313.423451388266
1999-06-01,310.22857914803933
1999-06-02,309.5921301145942
1999-06-03,309.84691340105076
1999-06-04,317.44035034732156
1999-06-07,323.44839015146243
1999-06-08,316.9569473867095
1999-06-09,315.15321029302305
1999-06-10,310.8288234723985
1999-06-11,306.6944952455006
1999-06-14,304.9832875133363
1999-06-15,308.00261858094524
1999-06-16,326.1782054755568
1999-06-17,332.28559013233865
1999-06-18,332.03320500321263
1999-06-21,336.59083060769444
1999-06-22,339.7353935704397
1999-06-23,333.8872597667758
1999-06-24,328.48064911740374
1999-06-25,318.6353011400151
1999-06-28,326.3565130317301
1999-06-29,331.46442417901545
1999-06-30,337.26671315796335
1999-07-01,338.07991263046705
1999-07-02,342.3068543070303
1999-07-05,342.99698145660756
1999-07-06,344.22546303590116
1999-07-07,347.92965273322454
1999-07-08,347.26828668492226
1999-07-09,346.9671290619387
1999-07-12,338.75606241840933
1999-07-13,343.5307343088367
1999-07-14,347.4432045020811
1999-07-15,345.52825550698327
1999-07-16,343.64098879596054
1999-07-19,361.5143757338633
1999-07-20,348.33276025919344
1999-07-21,344.4447802342667
1999-07-22,341.76352948405906
1999-07-23,333.1458270406149
1999-07-26,322.6746382463023
1999-07-27,325.7690556629755
1999-07-28,325.63176029136173
1999-07-29,312.25070876728137
1999-07-30,311.084382572705
1999-08-02,310.57367495553683
1999-08-03,312.71346129826117
1999-08-04,305.4751641245784
1999-08-05,299.99320900282163
1999-08-06,297.05322157478196
1999-08-09,298.38776157210225
1999-08-10,291.0470285639822
1999-08-11,303.5463102326721
1999-08-12,305.00161680425316
1999-08-13,312.01969334014035
1999-08-16,308.79865067961987
1999-08-17,309.9180633937638
1999-08-18,304.2874856244374
1999-08-19,300.36027701066246
1999-08-20,296.76349852078664
1999-08-23,307.2851921132928
1999-08-24,310.083753741773
1999-08-25,316.7795289411299
1999-08-26,316.8320693513403
1999-08-27,312.5847701436211
1999-08-30,309.5700397144019
1999-08-31,308.03808919854976
1999-09-01,305.8145761463463
1999-09-02,298.9100715896485
1999-09-03,302.6315909149622
1999-09-06,304.87436748486334
1999-09-07,299.51810451727863
1999-09-08,297.7761190753648
1999-09-09,296.8199086922478
1999-09-10,300.8717153828617
1999-09-13,301.30779500975825
1999-09-14,298.35747772954244
1999-09-15,299.6987942334792
1999-09-16,298.08895799804503
1999-09-17,298.67164214003316
1999-09-20,298.9100526201318
1999-09-21,291.25492058397316
1999-09-22,295.6689386470954
1999-09-23,295.2886903251643
1999-09-24,291.1608798565584
1999-09-27,291.6297899448048
1999-09-28,288.20985222234987
1999-09-29,286.89360365579506
1999-09-30,285.8326144840994
1999-10-01,282.71308443757425
1999-10-04,280.92106186317994
1999-10-05,283.75089341052245
1999-10-06,286.05503550714843
1999-10-07,284.83032551485064
1999-10-08,289.4898124852705
1999-10-11,288.58667772363833
1999-10-12,282.678230164643
1999-10-13,275.23557392744317
1999-10-14,272.8489135552775
1999-10-15,260.53424636422324
1999-10-18,262.68578672288095
1999-10-19,266.59420445505606
1999-10-20,266.9321581398752
1999-10-21,264.11668126943937
1999-10-22,267.83836782387357
1999-10-25,268.30344193838766
1999-10-26,273.4502946608103
1999-10-27,275.0404114379683
1999-10-28,280.1679247802048
1999-10-29,285.71851043171523
1999-11-01,286.8349006809038
1999-11-02,287.5526982531202
1999-11-03,298.8760279650409
1999-11-04,299.53983351025136
1999-11-05,303.55716026463585
1999-11-08,310.15433372905204
1999-11-09,309.89645725716014
1999-11-10,311.4051896555608
1999-11-11,313.7815086487344
1999-11-12,318.261473712818
1999-11-15,320.6969388620608
1999-11-16,319.7797877464303
1999-11-17,325.4735534155201
1999-11-18,328.98685136895426
1999-11-19,330.28498591005723
1999-11-22,326.1607696386141
1999-11-23,328.37390854496044
1999-11-24,338.43985065577317
1999-11-25,345.6417557952575
1999-11-26,347.93745384896994
1999-11-29,346.9207537619133
1999-11-30,344.93797081729707
1999-12-01,342.3446843120039
1999-12-02,346.0048624927232
1999-12-03,353.8072471925749
1999-12-06,347.3110397729401
1999-12-07,348.994157736527
1999-12-08,356.35348720119254
1999-12-09,363.01862369247027
1999-12-10,364.2677451162361
1999-12-13,362.53995545385766
1999-12-14,364.47180339671263
1999-12-15,375.4692479214877
1999-12-16,372.6531560228551
1999-12-17,375.9842372944537
1999-12-20,377.66775361460395
1999-12-21,380.1367201042893
1999-12-22,381.83933434722826
1999-12-23,380.8039549824078
1999-12-24,377.8082849508063
1999-12-27,378.2257405687726
1999-12-28,384.186488861743
1999-12-29,383.6887890127899
1999-12-30,385.8619616712382
1999-12-31,385.8619616712382
2000-01-03,382.3893215904464
2000-01-04,353.89354109739185
2000-01-05,355.76495642906445
2000-01-06,351.7165225569676
2000-01-07,370.42704343327097
2000-01-10,374.98057735939364
2000-01-11,366.6763598232525
2000-01-12,368.392580869206
2000-01-13,371.41971230703587
2000-01-14,384.844791204584
2000-01-17,390.6383586433104
2000-01-18,384.88682859317316
2000-01-19,381.13956463785206
2000-01-20,377.27574379331384
2000-01-21,370.9010362567253
2000-01-24,369.0789593561173
2000-01-25,368.6080014585331
2000-01-26,366.39132341835625
2000-01-27,369.9090954672156
2000-01-28,367.3071950732163
2000-01-31,369.764515522174
2000-02-01,376.05031697171506
2000-02-02,379.74091547794455
2000-02-03,381.8907317714496
2000-02-04,382.62287090936377
2000-02-07,384.42697343996224
2000-02-08,379.9668343857302
2000-02-09,373.3596786040923
2000-02-10,380.2195676007554
2000-02-11,380.3478768151386
2000-02-14,381.5853204120263
2000-02-15,382.86643917230276
2000-02-16,385.158019747863
2000-02-17,389.7276266612334
2000-02-18,381.3307301380666
2000-02-21,380.32539120239295
2000-02-22,363.53852785860056
2000-02-23,371.74674765751547
2000-02-24,372.1276436814411
2000-02-25,377.2524103590299
2000-02-28,382.41309827895697
2000-02-29,384.4295112388251
2000-03-01,396.06155473830484
2000-03-02,407.681702623846
2000-03-03,403.63056826507744
2000-03-06,398.5610097331542
2000-03-07,402.51522108450865
2000-03-08,410.79420361600415
2000-03-09,407.750573951959
2000-03-10,419.0906503470349
2000-03-13,396.31911064695316
2000-03-14,392.57572231671514
2000-03-15,390.73740225883404
2000-03-16,391.75562085244206
2000-03-17,392.0452003681343
2000-03-20,392.5174826755309
2000-03-21,393.1601500626432
2000-03-22,397.54823037662896
2000-03-23,394.56366735875054
2000-03-24,395.63508869925005
2000-03-27,396.2788667007342
2000-03-28,395.92620192639833
2000-03-29,400.21351299013213
2000-03-30,392.6711484211455
2000-03-31,392.9539503876442
2000-04-03,389.0178144710426
2000-04-04,381.99553317137764
2000-04-05,375.01381278567567
2000-04-06,378.0281306741635
2000-04-07,379.63586354353373
2000-04-10,374.31053647034815
2000-04-11,368.5101028203832
2000-04-12,367.162225345766
2000-04-13,369.9520243793261
2000-04-14,360.7933276709462
2000-04-17,361.51584673670396
2000-04-18,369.9021854756261
2000-04-19,369.2489971538084
2000-04-20,370.7637334562809
2000-04-21,370.7637334562809
2000-04-24,373.73970422900146
2000-04-25,382.38532390239527
2000-04-26,381.32804619863276
2000-04-27,382.81075429175274
2000-04-28,387.7734969379558
2000-05-01,392.0582646367583
2000-05-02,388.33685976745625
2000-05-03,391.0348326561835
2000-05-04,400.3419763677197
2000-05-05,398.04358954584006
2000-05-08,389.9817143111729
2000-05-09,387.3001855250204
2000-05-10,379.7714849242284
2000-05-11,380.1535528736786
2000-05-12,379.85356342999654
2000-05-15,382.33084556215624
2000-05-16,388.77852699194653
2000-05-17,390.8230506859523
2000-05-18,384.96702901079817
2000-05-19,379.84528122613597
2000-05-22,369.11677191096345
2000-05-23,364.7752351417178
2000-05-24,367.36823217172383
2000-05-25,365.0449913196378
2000-05-26,358.09245585617464
2000-05-29,359.8617488049477
2000-05-30,363.10838110844037
2000-05-31,363.22415045321173
2000-06-01,361.1214165988695
2000-06-02,359.5653422038996
2000-06-05,356.66016243182503
2000-06-06,338.5913276428248
2000-06-07,338.9199280307192
2000-06-08,339.36080266462983
2000-06-09,342.87552298955177
2000-06-12,349.00898908022674
2000-06-13,344.88531180795303
2000-06-14,343.3634923158236
2000-06-15,343.7255994619096
2000-06-16,341.25694438179966
2000-06-19,342.00908761353924
2000-06-20,344.8997392459086
2000-06-21,350.005772293769
2000-06-22,343.6033181598874
2000-06-23,345.31651296875066
2000-06-26,343.53174796129827
2000-06-27,342.3933335435899
2000-06-28,344.67139682417667
2000-06-29,341.9738612311537
2000-06-30,349.1044728383174
2000-07-03,365.2557526317432
2000-07-04,374.47299081177863
2000-07-05,369.50592497440357
2000-07-06,368.8872398765719
2000-07-07,374.78796945310194
2000-07-10,375.7764400946133
2000-07-11,373.82959471481496
2000-07-12,381.2133935552126
2000-07-13,386.01959630217493
2000-07-14,388.61335090946466
2000-07-17,389.97657463744963
2000-07-18,394.4133248663824
2000-07-19,393.3325481395929
2000-07-20,395.0246624867338
2000-07-21,391.7092262096203
2000-07-24,390.4377456128961
2000-07-25,390.95803859452076
2000-07-26,389.1844928613054
2000-07-27,389.1216008820562
2000-07-28,392.7697095431097
2000-07-31,394.02173823453484
2000-08-01,395.0295183414226
2000-08-02,395.3578083264079
2000-08-03,396.5988250604501
2000-08-04,394.94357745075433
2000-08-07,395.1787566119539
2000-08-08,399.6189298224786
2000-08-09,399.2345801259595
2000-08-10,391.76723212074387
2000-08-11,395.32921257773506
2000-08-14,395.90236859305224
2000-08-15,391.9711800471317
2000-08-16,390.98289321132955
2000-08-17,389.52293131702925
2000-08-18,422.3251659356329
2000-08-21,421.03341534486384
2000-08-22,422.04775818807326
2000-08-23,420.6774485771659
2000-08-24,416.6464579098855
2000-08-25,412.83218559291026
2000-08-28,417.4696968958188
2000-08-29,417.89789293402816
2000-08-30,424.3430342604709
2000-08-31,430.07152817344
2000-09-01,427.06419210104434
2000-09-04,424.94138855922046
2000-09-05,430.8841669231381
2000-09-06,434.0121135782606
2000-09-07,440.2551426738587
2000-09-08,439.1445569384688
2000-09-11,444.4198009717271
2000-09-12,444.47260131325197
2000-09-13,440.00606335255304
2000-09-14,443.1244644102927
2000-09-15,440.43294701262334
2000-09-18,440.20730485654525
2000-09-19,436.0720237195336
2000-09-20,434.4836393385137
2000-09-21,435.5691496861471
2000-09-22,416.2013633090379
2000-09-25,427.88389427038186
2000-09-26,423.7898114399553
2000-09-27,419.6606965260893
2000-09-28,424.5279362067657
2000-09-29,423.235314655926
2000-10-02,423.0446909818103
2000-10-03,425.60717953929577
2000-10-04,421.7651268621534
2000-10-05,420.8253223117118
2000-10-06,420.8004428781027
2000-10-09,420.0493786975587
2000-10-10,421.9869156482073
2000-10-11,415.9783096878671
2000-10-12,418.69543240625495
2000-10-13,408.35906084999584
2000-10-16,414.9350462615821
2000-10-17,411.95070870223157
2000-10-18,406.82903176352903
2000-10-19,415.1694233956193
2000-10-20,415.78339516070145
2000-10-23,417.19681131260813
2000-10-24,417.4222573746124
2000-10-25,419.0491099249368
2000-10-26,419.9546564566485
2000-10-27,413.2245048287581
2000-10-30,416.3234992741099
2000-10-31,417.0608625073326
2000-11-01,412.28038136851677
2000-11-02,410.97474392755794
2000-11-03,409.81609111024153
2000-11-06,403.32138020331746
2000-11-07,398.26389570800507
2000-11-08,401.83676860907843
2000-11-09,396.75624593977295
2000-11-10,396.6341600273478
2000-11-13,399.43711160280714
2000-11-14,404.48855733783074
2000-11-15,404.3724169333279
2000-11-16,405.9098994203289
2000-11-17,405.4472804364807
2000-11-20,408.9179360125507
2000-11-21,414.1121354839251
2000-11-22,413.54402521994996
2000-11-23,413.0129299456664
2000-11-24,414.9969325594656
2000-11-27,409.76668606156
2000-11-28,403.6896136649146
2000-11-29,400.0781505557825
2000-11-30,394.8501094345517
2000-12-01,393.1361760089219
2000-12-04,390.26471796033405
2000-12-05,392.7729658690569
2000-12-06,390.62043084120666
2000-12-07,386.28523604462
2000-12-08,387.1534265655229
2000-12-11,386.41430760791854
2000-12-12,385.2347835610779
2000-12-13,386.63965059246743
2000-12-14,380.80687896366913
2000-12-15,370.00514499038917
2000-12-18,369.3473005478575
2000-12-19,371.4694150588949
2000-12-20,364.37724698753
2000-12-21,354.8136472618349
2000-12-22,350.63167917579466
2000-12-25,350.63167917579466
2000-12-26,352.96008039713917
2000-12-27,353.2053941327523
2000-12-28,355.6241006480723
2000-12-29,351.37309718157576
2001-01-01,351.37309718157576
2001-01-02,344.57882392356373
2001-01-03,343.881852562198
2001-01-04,348.70792310731804
2001-01-05,341.4424533306865
2001-01-08,341.76450851387926
2001-01-09,344.84733367398405
2001-01-10,340.9267566308553
2001-01-11,337.43973421231334
2001-01-12,337.0063849604948
2001-01-15,339.1385557470684
2001-01-16,336.11567835818784
2001-01-17,343.2198004120655
2001-01-18,338.93942286649917
2001-01-19,348.00785962352313
2001-01-22,346.80370626601643
2001-01-23,347.4577428297289
2001-01-24,356.9327734370475
2001-01-25,357.6567982827744
2001-01-26,355.5003766377032
2001-01-29,359.511115411298
2001-01-30,353.96540749566066
2001-01-31,350.5485972376382
2001-02-01,344.56435598675455
2001-02-02,346.19336984466685
2001-02-05,342.93563273548347
2001-02-06,350.21728380980295
2001-02-07,350.9050330702613
2001-02-08,357.8260552523456
2001-02-09,353.75149570844866
2001-02-12,352.32762543112295
2001-02-13,355.409921329624
2001-02-14,355.97880614006317
2001-02-15,363.9146072927904
2001-02-16,355.9236982432099
2001-02-19,354.2978214965809
2001-02-20,358.43747914966275
2001-02-21,353.0267812055889
2001-02-22,355.5986846510203
2001-02-23,353.8814413287172
2001-02-26,353.9472690961862
2001-02-27,350.3204406004242
2001-02-28,350.0562223730286
2001-03-01,348.2677987668223
2001-03-02,346.96261166617654
2001-03-05,350.6115981373508
2001-03-06,351.08038526952015
2001-03-07,354.3057145365567
2001-03-08,353.5972641110268
2001-03-09,355.3458501883809
2001-03-12,352.1867640438305
2001-03-13,359.9003180221691
2001-03-14,360.79518202799835
2001-03-15,363.2127515015661
2001-03-16,365.53764101394967
2001-03-19,367.65815925429644
2001-03-20,366.69563387338735
2001-03-21,369.5610359179014
2001-03-22,371.4670301653634
2001-03-23,363.858875960996
2001-03-26,366.4218802382976
2001-03-27,363.22963705453145
2001-03-28,362.32097355633516
2001-03-29,364.38392731975375
2001-03-30,364.29115878817447
2001-04-02,368.1066663920349
2001-04-03,366.9960979060326
2001-04-04,365.79515217065216
2001-04-05,371.8333471687103
2001-04-06,368.61715911272285
2001-04-09,369.49354578477875
2001-04-10,378.51637235823233
2001-04-11,390.0885124448257
2001-04-12,385.00373565392084
2001-04-13,385.00373565392084
2001-04-16,390.27645014961894
2001-04-17,394.42538100706236
2001-04-18,426.9574555003597
2001-04-19,417.6910123451453
2001-04-20,405.7445629568076
2001-04-23,404.26671142955246
2001-04-24,409.6927143378109
2001-04-25,406.1738972411439
2001-04-26,406.594731964394
2001-04-27,407.05423451315403
2001-04-30,413.3156309619358
2001-05-01,410.3409283513476
2001-05-02,409.4293435430919
2001-05-03,407.41939507758025
2001-05-04,406.5221440583515
2001-05-07,408.98354433279184
2001-05-08,413.0696240451701
2001-05-09,415.10008192792577
2001-05-10,416.620257762165
2001-05-11,419.7058825221402
2001-05-14,422.6672492648774
2001-05-15,419.55173563513375
2001-05-16,416.3870814703183
2001-05-17,428.0015925538628
2001-05-18,429.89137603663085
2001-05-21,432.6691210956526
2001-05-22,446.8506155590817
2001-05-23,450.03357542564095
2001-05-24,449.58367495492445
2001-05-25,447.9829161325753
2001-05-28,452.0461404200549
2001-05-29,458.967398758547
2001-05-30,454.29404932580263
2001-05-31,455.509594601553
2001-06-01,455.4074694541364
2001-06-04,454.9639696688253
2001-06-05,453.23715221333373
2001-06-06,451.5077347026768
2001-06-07,456.02812212784187
2001-06-08,463.29015410989183
2001-06-11,468.8912207123465
2001-06-12,461.5019340130628
2001-06-13,455.18696530544884
2001-06-14,452.8211578718272
2001-06-15,446.75427750592377
2001-06-18,446.60842197350263
2001-06-19,446.41332397112274
2001-06-20,447.20179049702256
2001-06-21,445.6138889413807
2001-06-22,444.43693306774867
2001-06-25,441.0151839751165
2001-06-26,438.87431007662286
2001-06-27,440.1743021755572
2001-06-28,442.8504929388142
2001-06-29,445.7372032667895
2001-07-02,449.80935320177815
2001-07-03,448.8023697734664
2001-07-04,447.8933814386284
2001-07-05,448.276670839831
2001-07-06,438.4368338951452
2001-07-09,439.4989693876475
2001-07-10,436.38548862460857
2001-07-11,427.8731062119098
2001-07-12,428.84782308007874
2001-07-13,427.66164188344607
2001-07-16,429.5667152061381
2001-07-17,440.5535640499409
2001-07-18,433.3929979028832
2001-07-19,430.77992173408603
2001-07-20,428.82718699553885
2001-07-23,433.9562720188373
2001-07-24,429.8742907362213
2001-07-25,420.9281332037645
2001-07-26,424.10473175267305
2001-07-27,427.81194131002206
2001-07-30,429.62460782761684
2001-07-31,430.01208724668913
2001-08-01,420.79440154411805
2001-08-02,421.6632678585712
2001-08-03,421.16946518527664
2001-08-06,426.5241806370828
2001-08-07,426.1743797333962
2001-08-08,427.00997134062675
2001-08-09,420.45085033547156
2001-08-10,415.4495768976539
2001-08-13,415.789062678761
2001-08-14,415.57446488943685
2001-08-15,407.88000751452483
2001-08-16,407.9278104496943
2001-08-17,403.5801315496979
2001-08-20,404.251119376682
2001-08-21,399.43859026181684
2001-08-22,400.36224601222204
2001-08-23,403.3770705087992
2001-08-24,402.967212882278
2001-08-27,404.62396276320754
2001-08-28,402.4830637092153
2001-08-29,384.66284415970307
2001-08-30,384.33820261817766
2001-08-31,383.2341367033525
2001-09-03,386.18991634862215
2001-09-04,392.20656204682115
2001-09-05,389.77859011008906
2001-09-06,386.04132871029344
2001-09-07,377.7686791420662
2001-09-10,380.5338209843605
2001-09-11,371.9327134736279
2001-09-12,373.8331739721654
2001-09-13,372.19168915991327
2001-09-14,366.5997655941452
2001-09-17,356.5561222065893
2001-09-18,362.0485745922729
2001-09-19,361.7599180519249
2001-09-20,355.6431390213666
2001-09-21,359.98905509554874
2001-09-24,360.4315139865771
2001-09-25,336.94400327994316
2001-09-26,335.5590911559464
2001-09-27,328.7766667310727
2001-09-28,336.7580488525926
2001-10-01,340.05236015056647
2001-10-02,338.6987794901498
2001-10-03,344.38103354368707
2001-10-04,345.3587152014024
2001-10-05,341.6636083923579
2001-10-08,343.55252571350974
2001-10-09,345.5270681304339
2001-10-10,354.3394834286753
2001-10-11,356.81832677038545
2001-10-12,352.36238074013147
2001-10-15,352.30443265003925
2001-10-16,360.1010716324221
2001-10-17,366.8444203628535
2001-10-18,367.9217114595153
2001-10-19,373.9007611378339
2001-10-22,374.5565729814105
2001-10-23,372.8089951829199
2001-10-24,375.4880188871019
2001-10-25,376.1668303297745
2001-10-26,375.9031627310755
2001-10-29,372.62402388805555
2001-10-30,365.32631769844204
2001-10-31,364.2521364613416
2001-11-01,358.97412398250924
2001-11-02,360.0388682100314
2001-11-05,363.4173095556662
2001-11-06,365.5692866578211
2001-11-07,363.7910394768094
2001-11-08,363.69965978868424
2001-11-09,369.14817283961713
2001-11-12,364.1561118829304
2001-11-13,370.0355732349193
2001-11-14,370.91127904074034
2001-11-15,374.99619345824283
2001-11-16,367.34514870778224
2001-11-19,373.13430466611777
2001-11-20,373.1332665624966
2001-11-21,383.9637725463883
2001-11-22,381.47557274718923
2001-11-23,383.82728569884773
2001-11-26,382.52586641979775
2001-11-27,385.9049051536088
2001-11-28,384.07837121045225
2001-11-29,384.6240005740292
2001-11-30,385.2258377585982
2001-12-03,390.57027844450954
2001-12-04,387.8625523665094
2001-12-05,387.27418933901623
2001-12-06,389.30681581284597
2001-12-07,393.5213424069382
2001-12-10,395.08318273169823
2001-12-11,399.1248807401014
2001-12-12,398.43774986075437
2001-12-13,403.6261287968464
2001-12-14,407.24632944785446
2001-12-17,407.0196992221391
2001-12-18,414.065351843973
2001-12-19,418.3988848274904
2001-12-20,416.48271765388296
2001-12-21,423.99344735767846
2001-12-24,430.330636166972
2001-12-25,430.330636166972
2001-12-26,431.5136623754653
2001-12-27,429.3101713160686
2001-12-28,433.09804253829
2001-12-31,426.7699175375432
2002-01-01,426.7699175375432
2002-01-02,423.4986387913051
2002-01-03,427.7343138635059
2002-01-04,428.96417193327994
2002-01-07,427.6015658749313
2002-01-08,431.51359556144797
2002-01-09,430.28547538770687
2002-01-10,431.0622265640137
2002-01-11,430.9093946922457
2002-01-14,430.8306291926861
2002-01-15,436.43300689134503
2002-01-16,440.1218262373011
2002-01-17,445.0262872035299
2002-01-18,442.81649017896837
2002-01-21,443.19260321440913
2002-01-22,442.72377358227016
2002-01-23,446.06725605294474
2002-01-24,451.51821588693497
2002-01-25,459.3162924601833
2002-01-28,461.9951610349363
2002-01-29,455.52684859690197
2002-01-30,451.305831819587
2002-01-31,454.02490249751736
2002-02-01,453.06875378312634
2002-02-04,447.68803332143455
2002-02-05,447.00670198578416
2002-02-06,443.1313727381363
2002-02-07,442.801421302899
2002-02-08,439.2744594424232
2002-02-11,436.4121909879029
2002-02-12,439.13690532916365
2002-02-13,444.17034330911827
2002-02-14,444.60338376486993
2002-02-15,443.15007470258774
2002-02-18,445.465432048087
2002-02-19,443.37264203973115
2002-02-20,441.3136873516996
2002-02-21,443.48759220061567
2002-02-22,440.9764224618544
2002-02-25,443.5576783656447
2002-02-26,447.73171736319057
2002-02-27,451.47065791007765
2002-02-28,447.43404222900284
2002-03-01,449.4092557856596
2002-03-04,451.4029506225477
2002-03-05,450.2603925603991
2002-03-06,456.8661733105779
2002-03-07,450.73251397390806
2002-03-08,450.7153713115431
2002-03-11,451.3439951408701
2002-03-12,458.1385628572046
2002-03-13,455.701588865983
2002-03-14,452.8280705829191
2002-03-15,450.8537508133638
2002-03-18,451.7625258419643
2002-03-19,451.60153921348694
2002-03-20,450.3176462060402
2002-03-21,451.9414867787481
2002-03-22,453.45590598276493
2002-03-25,456.78872636713294
2002-03-26,455.97728735078596
2002-03-27,450.93920763541996
2002-03-28,451.28780027737236
2002-03-29,451.28780027737236
2002-04-01,449.70653784096993
2002-04-02,449.47638195528975
2002-04-03,446.52644553057746
2002-04-04,446.0804441187085
2002-04-05,449.8345380920702
2002-04-08,453.50362106001194
2002-04-09,452.7317379271857
2002-04-10,459.65931254920696
2002-04-11,451.0172195028841
2002-04-12,457.4617804239415
2002-04-15,453.9390056670652
2002-04-16,454.6231855380993
2002-04-17,453.39373196683295
2002-04-18,446.5838022976406
2002-04-19,451.4620863874674
2002-04-22,444.57936057391044
2002-04-23,444.15995091867285
2002-04-24,439.60018094472326
2002-04-25,434.4482725435329
2002-04-26,437.26076100446096
2002-04-29,426.44910586435617
2002-04-30,427.3557388565154
2002-05-01,421.9464463128276
2002-05-02,430.34210427541944
2002-05-03,422.11530004910253
2002-05-06,427.97157441097386
2002-05-07,430.16978042345033
2002-05-08,434.4623608088837
2002-05-09,427.85524082750595
2002-05-10,416.7477794151999
2002-05-13,412.6433920346444
2002-05-14,414.1877718892423
2002-05-15,415.59289961366545
2002-05-16,411.406601957421
2002-05-17,405.14101813034216
2002-05-20,400.3125288767629
2002-05-21,400.08053999111655
2002-05-22,395.59741659557375
2002-05-23,396.9784197968492
2002-05-24,397.25997555097115
2002-05-27,398.1346488165114
2002-05-28,393.132132694489
2002-05-29,390.5111206401238
2002-05-30,384.15729611935575
2002-05-31,388.22533211117826
2002-06-03,382.4948826933218
2002-06-04,374.6043789731004
2002-06-05,369.6152495399174
2002-06-06,357.8698580277322
2002-06-07,360.2562909263209
2002-06-10,362.4187349264239
2002-06-11,361.2601802937231
2002-06-12,356.66574613276333
2002-06-13,359.2148579541861
2002-06-14,354.46499584817525
2002-06-17,362.6810907955959
2002-06-18,357.64241716897834
2002-06-19,350.1070767483161
2002-06-20,342.63106763739773
2002-06-21,328.66113235944385
2002-06-24,320.31191795963423
2002-06-25,322.94358890929993
2002-06-26,304.21757597290144
2002-06-27,318.0818371520865
2002-06-28,322.35807649141566
2002-07-01,320.26938347054676
2002-07-02,313.3003962131326
2002-07-03,314.5355429318008
2002-07-04,317.6702776970535
2002-07-05,325.8125497886603
2002-07-08,318.4711132349615
2002-07-09,317.66469162412716
2002-07-10,316.2504888105214
2002-07-11,313.1903737929938
2002-07-12,314.2274685698337
2002-07-15,309.16221622891885
2002-07-16,307.10743911919405
2002-07-17,311.78120345656924
2002-07-18,314.7535646477051
2002-07-19,306.2310032476584
2002-07-22,303.5348230176505
2002-07-23,297.1922211977313
2002-07-24,297.5962397930942
2002-07-25,293.3345954505147
2002-07-26,295.81269333990593
2002-07-29,308.68623980127484
2002-07-30,304.972343527044
