Date,KOREA SMALL GROWTH
2000-04-10,842.2119566529788
2000-04-11,797.5507177318398
2000-04-12,807.583649205503
2000-04-13,810.8502431565438
2000-04-14,789.0319439534509
2000-04-17,698.0100101400826
2000-04-18,725.9646049897538
2000-04-19,745.2467949006536
2000-04-20,748.0650954855251
2000-04-21,774.3838149839112
2000-04-24,757.6030182617061
2000-04-25,760.761599917923
2000-04-26,745.726762023621
2000-04-27,739.9888764020222
2000-04-28,760.6324826984892
2000-05-01,762.8470280941673
2000-05-02,772.698481780305
2000-05-03,792.9120223702262
2000-05-04,793.3418525464903
2000-05-05,792.5901955293132
2000-05-08,798.8584630544431
2000-05-09,788.5830227286973
2000-05-10,780.1803701346893
2000-05-11,784.3375242458566
2000-05-12,763.6482247244998
2000-05-15,718.5425936976561
2000-05-16,716.9481118915809
2000-05-17,677.1642401751519
2000-05-18,632.853232065864
2000-05-19,636.674032461406
2000-05-22,578.832929979445
2000-05-23,565.8685552371423
2000-05-24,577.7734946735048
2000-05-25,634.3868812397615
2000-05-26,573.0569418896467
2000-05-29,589.1535632831788
2000-05-30,611.9082927312081
2000-05-31,650.1904134440426
2000-06-01,654.210889031465
2000-06-02,658.3018920970501
2000-06-05,705.0913226049255
2000-06-06,695.1248557718594
2000-06-07,725.7391493004111
2000-06-08,698.3251932260953
2000-06-09,695.5555507871557
2000-06-12,710.792470308432
2000-06-13,670.9838049567462
2000-06-14,662.6652378937501
2000-06-15,614.9657969190423
2000-06-16,607.7110510090138
2000-06-19,602.2429906456166
2000-06-20,626.9342174049361
2000-06-21,642.634536103518
2000-06-22,653.1832730624493
2000-06-23,651.8577031486308
2000-06-26,673.4654872987043
2000-06-27,683.0310059103255
2000-06-28,688.9842886075267
2000-06-29,686.0671336927306
2000-06-30,689.2871419037939
2000-07-03,732.3734506271691
2000-07-04,723.3134666365289
2000-07-05,723.1656602470072
2000-07-06,738.3429246970021
2000-07-07,753.2101669488267
2000-07-10,760.2477557332109
2000-07-11,737.971041880162
2000-07-12,748.4493394285727
2000-07-13,755.6227045223062
2000-07-14,738.6779992586064
2000-07-17,740.5412030140113
2000-07-18,720.9408386887307
2000-07-19,709.3005766622648
2000-07-20,703.3527246777136
2000-07-21,695.1070658157599
2000-07-24,651.90487432614
2000-07-25,653.8529523896691
2000-07-26,658.4794837293518
2000-07-27,657.3228229857141
2000-07-28,650.3109795231961
2000-07-31,657.1387431034855
2000-08-01,681.851675203824
2000-08-02,692.3050668819726
2000-08-03,698.0392478714085
2000-08-04,689.9874811152691
2000-08-07,670.3391551527999
2000-08-08,664.4640829229876
2000-08-09,687.1840930450993
2000-08-10,695.4270865492307
2000-08-11,696.0652646105722
2000-08-14,710.6660926740135
2000-08-15,703.7660401877631
2000-08-16,715.6770751264534
2000-08-17,706.4952688295652
2000-08-18,698.8460485930062
2000-08-21,692.2170880313035
2000-08-22,706.5212392535328
2000-08-23,708.5094442813321
2000-08-24,697.5341690612588
2000-08-25,701.4047675911175
2000-08-28,718.3297018533193
2000-08-29,719.0162630696595
2000-08-30,718.9161515039648
2000-08-31,699.8318155446681
2000-09-01,699.3081115807012
2000-09-04,700.4635638598195
2000-09-05,712.7383903209859
2000-09-06,716.1130527830771
2000-09-07,695.8111008408372
2000-09-08,696.6864878449671
2000-09-11,700.4051671720579
2000-09-12,701.300305645265
2000-09-13,697.8626505281293
2000-09-14,686.953254233128
2000-09-15,676.6198451722679
2000-09-18,613.0439574098742
2000-09-19,601.9332499507483
2000-09-20,631.309784707021
2000-09-21,607.9955206640019
2000-09-22,547.9228022793986
2000-09-25,584.9039119428551
2000-09-26,588.7492415667745
2000-09-27,606.2369871520339
2000-09-28,606.6950901795873
2000-09-29,617.6985959243095
2000-10-02,603.7915625644478
2000-10-03,607.1933602176586
2000-10-04,618.2650269886328
2000-10-05,622.312466132986
2000-10-06,623.8021437072287
2000-10-09,618.3657644201127
2000-10-10,613.4578487479248
2000-10-11,583.7613536935744
2000-10-12,574.0176393472632
2000-10-13,559.8552126416021
2000-10-16,600.283799493513
2000-10-17,564.8208931840778
2000-10-18,558.6606939656917
2000-10-19,561.1200702797167
2000-10-20,584.011171876167
2000-10-23,563.2145372524134
2000-10-24,575.9001412981517
2000-10-25,577.6151567880281
2000-10-26,570.392144945647
2000-10-27,561.2721640356472
2000-10-30,542.0070450075526
2000-10-31,543.8116138590017
2000-11-01,565.5223891336252
2000-11-02,573.0469459370673
2000-11-03,570.4371994806495
2000-11-06,579.8192753000709
2000-11-07,572.7182547972016
2000-11-08,572.3883312564806
2000-11-09,574.4456086434767
2000-11-10,576.0338410584559
2000-11-13,553.4661790640362
2000-11-14,563.786635713974
2000-11-15,568.2167855114185
2000-11-16,570.4119979026779
2000-11-17,567.3260881292338
2000-11-20,555.2917885704585
2000-11-21,541.7150111515626
2000-11-22,530.8583022328297
2000-11-23,506.85797536043845
2000-11-24,515.8636879437271
2000-11-27,526.4010908024896
2000-11-28,509.91869321061034
2000-11-29,486.89974867461757
2000-11-30,470.2300347298364
2000-12-01,471.12323577305017
2000-12-04,449.42474207740497
2000-12-05,465.1405460126939
2000-12-06,463.12237571237574
2000-12-07,456.29713128407616
2000-12-08,465.96648241174546
2000-12-11,482.533851696157
2000-12-12,470.31042784021463
2000-12-13,476.26838053422534
2000-12-14,462.80736742892196
2000-12-15,447.163339575709
2000-12-18,444.7484436265278
2000-12-19,432.6513949095746
2000-12-20,402.80499356096243
2000-12-21,384.513549485305
2000-12-22,363.6547688532048
2000-12-25,363.6547688532048
2000-12-26,359.03215496698846
2000-12-27,356.5964687899845
2000-12-28,360.1819734970387
2000-12-29,351.47344318278374
2001-01-01,351.47344318278374
2001-01-02,361.0358450569679
2001-01-03,368.0574842255959
2001-01-04,392.743186179941
2001-01-05,399.08399192517555
2001-01-08,413.2012974113555
2001-01-09,435.46501215745513
2001-01-10,409.5673436872036
2001-01-11,414.31978690389167
2001-01-12,437.49426925054075
2001-01-15,456.6813093921848
2001-01-16,465.86417824709935
2001-01-17,465.63435716664793
2001-01-18,446.3526119150158
2001-01-19,465.3735472523111
2001-01-22,490.3184016736437
2001-01-23,488.2824775144452
2001-01-24,496.4532175419164
2001-01-25,497.48089770069924
2001-01-26,481.07715999610883
2001-01-29,494.45004151329283
2001-01-30,486.728225800022
2001-01-31,502.02947993333424
2001-02-01,488.8363158066684
2001-02-02,490.3095331485669
2001-02-05,458.0523013725665
2001-02-06,474.0805921423199
2001-02-07,459.6297640143933
2001-02-08,473.17652522621484
2001-02-09,473.83380114271307
2001-02-12,477.3930306882823
2001-02-13,490.44095240758804
2001-02-14,500.54426687371296
2001-02-15,523.1094753328274
2001-02-16,519.500345745978
2001-02-19,521.4747942753722
2001-02-20,539.2730175484733
2001-02-21,528.4055682590449
2001-02-22,515.4104419848993
2001-02-23,515.7546754825161
2001-02-26,518.5289839767757
2001-02-27,500.36882573863244
2001-02-28,497.1633323724097
2001-03-01,489.07144102228744
2001-03-02,458.70372335312516
2001-03-05,466.1786215978729
2001-03-06,464.6112666097393
2001-03-07,466.09585798298434
2001-03-08,477.7371651648295
2001-03-09,470.0829635554073
2001-03-12,448.5535605796591
2001-03-13,439.2561263558459
2001-03-14,456.5774346999675
2001-03-15,454.2720096482095
2001-03-16,453.783100533226
2001-03-19,449.9525467533056
2001-03-20,450.15639646354884
2001-03-21,449.0074213540183
2001-03-22,447.28647494146844
2001-03-23,450.61648006761556
2001-03-26,457.66533311350736
2001-03-27,446.5680382551832
2001-03-28,448.6893096334393
2001-03-29,440.80342210326313
2001-03-30,437.0894987916883
2001-04-02,429.26682422503836
2001-04-03,418.8586261515193
2001-04-04,394.65479893028305
2001-04-05,397.3838417067361
2001-04-06,409.9218024909825
2001-04-09,401.2168374876241
2001-04-10,406.0014928273002
2001-04-11,416.9343318579497
2001-04-12,418.74583229331324
2001-04-13,421.4042317156852
2001-04-16,421.32639351256955
2001-04-17,424.1015313172625
2001-04-18,453.57140401232743
2001-04-19,466.1612599254074
2001-04-20,454.29364081801447
2001-04-23,465.0336733279773
2001-04-24,466.2076472192521
2001-04-25,466.9587106416351
2001-04-26,458.98152270864375
2001-04-27,454.9613063433509
2001-04-30,482.49571311282807
2001-05-01,479.95127569164396
2001-05-02,492.21434258550676
2001-05-03,487.9267389070277
2001-05-04,502.3482316594505
2001-05-07,515.3701644478546
2001-05-08,517.9558963175772
2001-05-09,510.05134292548206
2001-05-10,519.1869316662712
2001-05-11,530.4532569768393
2001-05-14,536.4040158444477
2001-05-15,527.0696921797523
2001-05-16,511.38951042257656
2001-05-17,532.4423494680972
2001-05-18,530.7197828891219
2001-05-21,546.9003323576278
2001-05-22,551.0896973809291
2001-05-23,564.9219713614652
2001-05-24,571.2978353016373
2001-05-25,575.1897442258883
2001-05-28,563.7676411808037
2001-05-29,580.4594487932777
2001-05-30,581.1873628367009
2001-05-31,586.118640890021
2001-06-01,576.8232070672841
2001-06-04,574.3457198639252
2001-06-05,561.6582484822868
2001-06-06,562.9249498460987
2001-06-07,561.3423005391088
2001-06-08,588.2940991645212
2001-06-11,581.8333652282313
2001-06-12,585.4695462996324
2001-06-13,585.7338689110182
2001-06-14,585.5368488193606
2001-06-15,584.1224014249225
2001-06-18,579.6958036750937
2001-06-19,575.8676958402783
2001-06-20,564.6338341855475
2001-06-21,561.0741576114337
2001-06-22,560.6659075008998
2001-06-25,554.7700511324902
2001-06-26,539.4313827142049
2001-06-27,541.4856294646593
2001-06-28,542.6899806120899
2001-06-29,558.6548264814736
2001-07-02,560.1769993276462
2001-07-03,559.1713402836592
2001-07-04,556.7474605002553
2001-07-05,558.0599535170892
2001-07-06,536.686331845385
2001-07-09,506.8812025461542
2001-07-10,500.5375162246606
2001-07-11,479.0707484396466
2001-07-12,511.85297961329564
2001-07-13,491.03621254852936
2001-07-16,490.59054914481635
2001-07-17,491.857286862104
2001-07-18,468.32663847126713
2001-07-19,472.8005568273462
2001-07-20,458.85495981468637
2001-07-23,439.3909682979265
2001-07-24,442.33004592073297
2001-07-25,432.95812646891125
2001-07-26,445.77339010448964
2001-07-27,458.4279070234767
2001-07-30,447.37192563936605
2001-07-31,457.3648398811544
2001-08-01,473.4046443981744
2001-08-02,476.20285056628694
2001-08-03,477.64703977522856
2001-08-06,485.59739153196267
2001-08-07,489.56348901719707
2001-08-08,486.64225554231933
2001-08-09,471.11937312859783
2001-08-10,473.86861120413096
2001-08-13,470.7058182277471
2001-08-14,478.45723182811696
2001-08-15,471.2627810806191
2001-08-16,472.61804420456997
2001-08-17,470.50213177698856
2001-08-20,463.1637320485348
2001-08-21,467.7581808478173
2001-08-22,469.2083847786146
2001-08-23,465.4151898036748
2001-08-24,464.7392626604658
2001-08-27,470.18416231654135
2001-08-28,466.99628313231574
2001-08-29,449.20745358620195
2001-08-30,447.86893539646303
2001-08-31,430.0795042097152
2001-09-03,430.5743296981889
2001-09-04,447.8203803285867
2001-09-05,442.84102680984176
2001-09-06,448.7921441741657
2001-09-07,445.16063541081684
2001-09-10,444.8570590018873
2001-09-11,435.7641416595848
2001-09-12,388.0899041605881
2001-09-13,391.31913761584747
2001-09-14,360.42075062866985
2001-09-17,335.778066754327
2001-09-18,355.9515764396338
2001-09-19,357.69380121053604
2001-09-20,349.65205129719334
2001-09-21,352.91140695483915
2001-09-24,356.1947200823991
2001-09-25,344.61731681047223
2001-09-26,348.83096761565736
2001-09-27,355.1995415750931
2001-09-28,370.3139132459184
2001-10-01,368.2918868549283
2001-10-02,366.24322657560754
2001-10-03,363.9298831475852
2001-10-04,386.83147253809443
2001-10-05,378.6281071627471
2001-10-08,375.6880169751724
2001-10-09,390.54324420926673
2001-10-10,392.55219507230885
2001-10-11,409.5299597934433
2001-10-12,413.0697074610352
2001-10-15,418.43539424462216
2001-10-16,424.3643417043559
2001-10-17,429.31838317529645
2001-10-18,426.72122949596286
2001-10-19,428.0798600794421
2001-10-22,434.49481469119127
2001-10-23,434.1737383723541
2001-10-24,441.61839831911664
2001-10-25,439.52418964463715
2001-10-26,444.7063728196717
2001-10-29,438.7541374569203
2001-10-30,420.2527606680102
2001-10-31,429.42074534779
2001-11-01,432.03225126456516
2001-11-02,436.5635416500768
2001-11-05,446.9679960031978
2001-11-06,451.77321574006
2001-11-07,447.2825441823768
2001-11-08,455.95458435521556
2001-11-09,457.02651021668396
2001-11-12,467.4872386784272
2001-11-13,474.221532397747
2001-11-14,485.04636056507434
2001-11-15,479.01444188079535
2001-11-16,477.44821467813654
2001-11-19,490.23751611210645
2001-11-20,488.4730663870403
2001-11-21,493.3475010711232
2001-11-22,497.57810435012544
2001-11-23,508.91000107577355
2001-11-26,526.1470066918467
2001-11-27,530.1580582074811
2001-11-28,494.6978126165524
2001-11-29,503.46589602659856
2001-11-30,507.56161320211277
2001-12-03,518.8745191780829
2001-12-04,513.4575095541909
2001-12-05,526.3601626739187
2001-12-06,526.4957459490151
2001-12-07,536.4068373250308
2001-12-10,530.5983286000354
2001-12-11,528.8292681862221
2001-12-12,541.1868391174818
2001-12-13,539.7504750192364
2001-12-14,528.7151918769395
2001-12-17,507.4043455875057
2001-12-18,494.5149439209651
2001-12-19,490.48572283428376
2001-12-20,498.21894822202376
2001-12-21,488.0257967849334
2001-12-24,489.66277473132425
2001-12-25,489.66277473132425
2001-12-26,486.6322549737129
2001-12-27,491.14946143108796
2001-12-28,518.1241299889866
2001-12-31,516.7919036535643
2002-01-01,516.7919036535643
2002-01-02,521.5256522021382
2002-01-03,531.3499775701309
2002-01-04,545.0142636313033
2002-01-07,554.8353347481002
2002-01-08,548.299122748298
2002-01-09,562.6967990211957
2002-01-10,556.0063864793029
2002-01-11,551.9260652325004
2002-01-14,554.7033266395034
2002-01-15,543.3607456966337
2002-01-16,546.4778987694625
2002-01-17,547.2753158742859
2002-01-18,538.2007251702571
2002-01-21,543.2400574920737
2002-01-22,545.0489029124403
2002-01-23,560.0383096972379
2002-01-24,575.8201992932243
2002-01-25,598.0789285727502
2002-01-28,628.7620825950145
2002-01-29,625.754178271944
2002-01-30,604.5357223185197
2002-01-31,611.8342506278525
2002-02-01,595.4328553335212
2002-02-04,577.2155686442437
2002-02-05,580.4857665550949
2002-02-06,577.8605904802957
2002-02-07,562.6123931781713
2002-02-08,563.1379053210632
2002-02-11,557.6986256824057
2002-02-12,558.4468192427848
2002-02-13,560.9656841024923
2002-02-14,600.0631847939054
2002-02-15,598.0050516642342
2002-02-18,607.1123574810674
2002-02-19,598.3363873256038
2002-02-20,603.6198350489341
2002-02-21,608.7139065592507
2002-02-22,604.3114235335524
2002-02-25,604.1932820753397
2002-02-26,612.7161400251848
2002-02-27,625.1736087817261
2002-02-28,634.4517912983385
2002-03-01,633.9514510306044
2002-03-04,655.1542887714138
2002-03-05,656.068642312137
2002-03-06,657.1679606366844
2002-03-07,653.850746470062
2002-03-08,655.0158293233372
2002-03-11,670.895157184092
2002-03-12,684.0567520366262
2002-03-13,688.4639544420221
2002-03-14,692.1185917883956
2002-03-15,706.5055618235152
2002-03-18,724.5781655999338
2002-03-19,730.1402807008523
2002-03-20,718.6287872660138
2002-03-21,713.5765216948996
2002-03-22,731.5023679536193
2002-03-25,719.0041337350513
2002-03-26,713.8761757019317
2002-03-27,727.6530324274584
2002-03-28,721.3101213120692
2002-03-29,720.5854802940734
2002-04-01,683.3308846712287
2002-04-02,695.9408595547908
2002-04-03,696.1278587758686
2002-04-04,701.3712220204557
2002-04-05,703.4353338997332
2002-04-08,705.5446751404393
2002-04-09,690.136290075954
2002-04-10,664.434346380154
2002-04-11,665.0278276030757
2002-04-12,660.6092401194074
2002-04-15,673.7238864615989
2002-04-16,682.4207929156088
2002-04-17,692.4838050350312
2002-04-18,696.086362450892
2002-04-19,686.954044827293
2002-04-22,673.0103317968417
2002-04-23,656.7238652855453
2002-04-24,642.7116849449219
2002-04-25,612.5926638919409
2002-04-26,620.3120787414665
2002-04-29,601.0538114699632
2002-04-30,599.9533906512135
2002-05-01,596.5769149368886
2002-05-02,622.6160895076221
2002-05-03,613.2669412552383
2002-05-06,602.6794996957924
2002-05-07,600.6878991116679
2002-05-08,618.1014539059046
2002-05-09,619.5294605347225
2002-05-10,604.4261758597097
2002-05-13,601.0681115244397
2002-05-14,611.4733287649398
2002-05-15,623.4828086751385
2002-05-16,622.032826634199
2002-05-17,633.5435131147743
2002-05-20,629.7106468906532
2002-05-21,607.1497336874531
2002-05-22,614.364476932363
2002-05-23,598.612845811927
2002-05-24,603.3331074908158
2002-05-27,598.4643488328588
2002-05-28,592.2587779525098
2002-05-29,575.9277910001907
2002-05-30,562.0582050084003
2002-05-31,559.1327656432395
2002-06-03,554.5383414391254
2002-06-04,559.349167303299
2002-06-05,564.0473795064174
2002-06-06,559.6899575577463
2002-06-07,547.2629746451312
2002-06-10,560.1982916454766
2002-06-11,569.5403889387323
2002-06-12,571.5212711925092
2002-06-13,571.9442845573886
2002-06-14,564.0356410558834
2002-06-17,564.7088145362261
2002-06-18,555.6423903432674
2002-06-19,520.9751123465202
2002-06-20,518.4135184767096
2002-06-21,521.2107159995578
2002-06-24,506.89036883048954
2002-06-25,496.8872671674052
2002-06-26,451.0152365097949
2002-06-27,465.56326072273663
2002-06-28,491.60375419810345
2002-07-01,492.4695261691911
2002-07-02,492.71808410497164
2002-07-03,501.77791798682176
2002-07-04,517.9562739815302
2002-07-05,532.8041496641371
2002-07-08,531.6780516733818
2002-07-09,545.8002539559249
2002-07-10,553.1777344885271
2002-07-11,530.9696815366375
2002-07-12,548.2805669717213
2002-07-15,536.9499688628517
2002-07-16,526.7755587128092
2002-07-17,528.4487750390597
2002-07-18,524.2274382830444
2002-07-19,513.2682154556178
2002-07-22,487.7234575099172
2002-07-23,514.392546096175
2002-07-24,497.2287837131897
