Date,INDIA SMALL GROWTH
2000-07-06,412.86825559905844
2000-07-07,416.2627663525366
2000-07-10,413.2656593824609
2000-07-11,409.49160735420384
2000-07-12,418.63541737826915
2000-07-13,417.41711701138826
2000-07-14,422.49898057965345
2000-07-17,427.8923892883445
2000-07-18,424.59734938116634
2000-07-19,418.7238974816669
2000-07-20,413.50535897450175
2000-07-21,405.40898716468814
2000-07-24,383.2477511580469
2000-07-25,391.52985481294576
2000-07-26,382.58130339883274
2000-07-27,392.0122261977032
2000-07-28,391.1061594357094
2000-07-31,396.3324555399296
2000-08-01,392.8252063104476
2000-08-02,395.95393218269845
2000-08-03,393.8736821694906
2000-08-04,382.20790442107597
2000-08-07,376.6638350503733
2000-08-08,386.1302011619604
2000-08-09,394.38618152926114
2000-08-10,382.86752820746335
2000-08-11,382.35571726463195
2000-08-14,386.0032793637128
2000-08-15,382.05208378516306
2000-08-16,390.9468052526028
2000-08-17,381.4356783566013
2000-08-18,389.10418682546543
2000-08-21,400.50399259460255
2000-08-22,405.7089450764577
2000-08-23,403.5414583117915
2000-08-24,400.5632215703002
2000-08-25,400.78213745618314
2000-08-28,407.4746801205703
2000-08-29,411.4262365287214
2000-08-30,408.7564592790493
2000-08-31,409.4445610268846
2000-09-01,404.6622811921406
2000-09-04,412.8560463602528
2000-09-05,422.038720871242
2000-09-06,430.79880316639526
2000-09-07,434.74950998330706
2000-09-08,436.53596463456574
2000-09-11,441.83727582656593
2000-09-12,438.0405324851595
2000-09-13,430.1075738403808
2000-09-14,431.2149812046623
2000-09-15,415.1468113344623
2000-09-18,408.1206392582899
2000-09-19,399.503922990591
2000-09-20,410.5499692513316
2000-09-21,402.2071030115019
2000-09-22,373.33971842585083
2000-09-25,393.25566123133257
2000-09-26,381.3381145380238
2000-09-27,381.27639154002753
2000-09-28,374.37705324070794
2000-09-29,372.63597562245735
2000-10-02,372.9538477937188
2000-10-03,373.7675804312384
2000-10-04,380.7029308785168
2000-10-05,379.1426815531457
2000-10-06,373.9695472694199
2000-10-09,372.96520100029056
2000-10-10,366.11536351922655
2000-10-11,354.5239081035654
2000-10-12,362.5953428021782
2000-10-13,352.581306081269
2000-10-16,361.30642508941384
2000-10-17,355.7108223997525
2000-10-18,351.4605764240302
2000-10-19,362.4205946801735
2000-10-20,363.507790115613
2000-10-23,358.1560400845801
2000-10-24,357.41023531175637
2000-10-25,367.9594680607212
2000-10-26,369.79029154974126
2000-10-27,371.06990740803934
2000-10-30,363.3685276110158
2000-10-31,361.5790286644104
2000-11-01,363.8319390996419
2000-11-02,364.985230497521
2000-11-03,369.66689764751044
2000-11-06,373.75587257955397
2000-11-07,375.7451857076514
2000-11-08,382.47644781707
2000-11-09,379.37699390437825
2000-11-10,368.80465303763845
2000-11-13,359.0229475309315
2000-11-14,370.67981655787577
2000-11-15,370.1962530865561
2000-11-16,369.51201667006086
2000-11-17,373.3199280589095
2000-11-20,379.685945791581
2000-11-21,380.8835426030665
2000-11-22,377.48754012882057
2000-11-23,378.3401962838512
2000-11-24,380.1762505779641
2000-11-27,385.7920583191433
2000-11-28,382.5939568428231
2000-11-29,380.0483944420158
2000-11-30,373.38210124024084
2000-12-01,372.95404076459073
2000-12-04,367.4490347577203
2000-12-05,375.1617434334283
2000-12-06,377.2145819675681
2000-12-07,376.46552793306444
2000-12-08,381.841781866996
2000-12-11,394.7803321703511
2000-12-12,398.37593893644606
2000-12-13,405.9283784482855
2000-12-14,397.1850921850944
2000-12-15,378.19407428978457
2000-12-18,381.85108988549644
2000-12-19,376.3851101558963
2000-12-20,367.49436739291514
2000-12-21,359.35988135678355
2000-12-22,342.72544184527095
2000-12-25,342.72544184527095
2000-12-26,333.77374595601793
2000-12-27,337.6407940592135
2000-12-28,343.91240597618497
2000-12-29,342.5647478410684
2001-01-01,343.0651128503236
2001-01-02,341.62193263908864
2001-01-03,341.908388400369
2001-01-04,344.62775140825795
2001-01-05,344.699933053658
2001-01-08,339.6507638085576
2001-01-09,340.67833554624525
2001-01-10,339.2476916949599
2001-01-11,331.9685387151732
2001-01-12,327.69186753251006
2001-01-15,329.72103700818764
2001-01-16,328.43052984828824
2001-01-17,331.4885245268344
2001-01-18,331.1946714864495
2001-01-19,344.9896310933106
2001-01-22,347.99756115671613
2001-01-23,344.143474295301
2001-01-24,353.1553831641847
2001-01-25,350.930128220854
2001-01-26,350.3203319275485
2001-01-29,345.4351701253496
2001-01-30,352.8671572694778
2001-01-31,350.05125166466837
2001-02-01,340.70722626211443
2001-02-02,346.8202605555423
2001-02-05,344.7116649847631
2001-02-06,350.1003542165527
2001-02-07,347.94753910960037
2001-02-08,358.65026153075837
2001-02-09,359.7464207392822
2001-02-12,361.585505416938
2001-02-13,360.76606887595415
2001-02-14,360.77484699887276
2001-02-15,369.89896653992224
2001-02-16,351.93063795145827
2001-02-19,354.41639368664164
2001-02-20,357.1860413720737
2001-02-21,348.0487163832897
2001-02-22,346.91935760329125
2001-02-23,334.2679859754022
2001-02-26,337.82012001317133
2001-02-27,326.3449042064546
2001-02-28,335.49615786413597
2001-03-01,331.0798614629687
2001-03-02,313.04603872705144
2001-03-05,308.69327472866166
2001-03-06,308.5188063378177
2001-03-07,310.78758729866
2001-03-08,303.48444045740655
2001-03-09,286.88643480248066
2001-03-12,276.601217267212
2001-03-13,256.801015166201
2001-03-14,271.1648735047522
2001-03-15,280.5369064349969
2001-03-16,284.30907412584145
2001-03-19,282.6153808173988
2001-03-20,278.3436276886381
2001-03-21,280.0480860648028
2001-03-22,281.53280994002165
2001-03-23,270.1936077558134
2001-03-26,271.12053265212256
2001-03-27,272.5145041372742
2001-03-28,279.4642460490849
2001-03-29,277.42330381485885
2001-03-30,266.9114900310512
2001-04-02,257.18963492291675
2001-04-03,259.9582580234011
2001-04-04,253.03941862315776
2001-04-05,254.78918930736876
2001-04-06,251.9903649650834
2001-04-09,250.75649791865274
2001-04-10,249.60750528081516
2001-04-11,241.187233611761
2001-04-12,231.36296757698383
2001-04-13,231.36296757698383
2001-04-16,237.42770030562338
2001-04-17,244.85665562121366
2001-04-18,260.00849135366315
2001-04-19,259.4576528828649
2001-04-20,256.85778517279783
2001-04-23,260.354292410376
2001-04-24,262.92854318726455
2001-04-25,263.994991752565
2001-04-26,259.75002918412247
2001-04-27,249.51847172975195
2001-04-30,257.2405758838876
2001-05-01,255.88401969128807
2001-05-02,257.4004453355465
2001-05-03,254.45724913658796
2001-05-04,256.1472193584739
2001-05-07,259.6870352709891
2001-05-08,263.23734814670473
2001-05-09,259.10376229196453
2001-05-10,259.05226037179193
2001-05-11,258.7235183147161
2001-05-14,259.14715014953896
2001-05-15,254.06673345670467
2001-05-16,257.3955504116084
2001-05-17,260.7827193477976
2001-05-18,262.38204096518973
2001-05-21,263.3415371043097
2001-05-22,269.0229354083836
2001-05-23,275.2136405220638
2001-05-24,274.4290153035084
2001-05-25,273.33466642943586
2001-05-28,276.26447824838596
2001-05-29,279.27382927877886
2001-05-30,275.44011907502716
2001-05-31,278.39781863383195
2001-06-01,274.37082739735916
2001-06-04,269.6742767940487
2001-06-05,264.70995095829795
2001-06-06,265.0681180153785
2001-06-07,259.80645554711276
2001-06-08,262.85116232291745
2001-06-11,266.19710932692396
2001-06-12,261.84337101766033
2001-06-13,262.65757348844704
2001-06-14,256.7369565603453
2001-06-15,249.83622070832823
2001-06-18,248.4096060225411
2001-06-19,251.2619336873688
2001-06-20,251.75608052225147
2001-06-21,249.6251065489469
2001-06-22,243.44935807929397
2001-06-25,235.09429025337616
2001-06-26,239.91994053377644
2001-06-27,241.59721367770916
2001-06-28,243.67214194058613
2001-06-29,243.92321279681164
2001-07-02,244.74209360203724
2001-07-03,241.3982265455909
2001-07-04,241.40690492673647
2001-07-05,243.63727245720008
2001-07-06,239.46783255583938
2001-07-09,238.71429293191858
2001-07-10,237.7989821657617
2001-07-11,235.8234297439712
2001-07-12,241.58240694313028
2001-07-13,240.1934984127813
2001-07-16,239.01610002025723
2001-07-17,239.9772304166685
2001-07-18,232.06214679078298
2001-07-19,231.00110705179202
2001-07-20,227.84754617811086
2001-07-23,227.54882816572533
2001-07-24,222.71016200855152
2001-07-25,214.2315838350766
2001-07-26,213.21020630358
2001-07-27,215.55445268396025
2001-07-30,219.330730791051
2001-07-31,218.25150719257056
2001-08-01,216.3465386775037
2001-08-02,215.92535381285413
2001-08-03,217.83265087074048
2001-08-06,219.02126017528948
2001-08-07,217.5235210091512
2001-08-08,217.00796856802256
2001-08-09,213.13316421636935
2001-08-10,210.1232099839804
2001-08-13,210.150522545233
2001-08-14,211.50897431120595
2001-08-15,208.3617290741702
2001-08-16,207.3041421385534
2001-08-17,207.02573757740882
2001-08-20,207.10946639548027
2001-08-21,207.83094832529602
2001-08-22,205.93531884928484
2001-08-23,207.88829856431687
2001-08-24,208.8511247391807
2001-08-27,211.12540121630178
2001-08-28,211.4921403447941
2001-08-29,211.0637534693132
2001-08-30,210.60448436948872
2001-08-31,208.31877841915338
2001-09-03,207.68907967760666
2001-09-04,211.249975185101
2001-09-05,210.75104978179348
2001-09-06,211.3812889487477
2001-09-07,207.74974582104252
2001-09-10,209.07616218611594
2001-09-11,206.25481649864804
2001-09-12,200.4216912444675
2001-09-13,197.0038300552694
2001-09-14,184.0436326197464
2001-09-17,172.48387661621214
2001-09-18,176.4727760112872
2001-09-19,177.87090614331876
2001-09-20,174.52145121846664
2001-09-21,173.73057435772017
2001-09-24,177.0238374341373
2001-09-25,175.0778937732441
2001-09-26,175.09835670036418
2001-09-27,177.97090637662822
2001-09-28,182.32368366801677
2001-10-01,178.1372383324217
2001-10-02,178.05945763671932
2001-10-03,176.59731081703828
2001-10-04,177.98722638614237
2001-10-05,178.71183813712412
2001-10-08,176.30540028571963
2001-10-09,178.13401605213411
2001-10-10,181.20351931937034
2001-10-11,184.48875798017852
2001-10-12,183.93639308265134
2001-10-15,184.7745817993368
2001-10-16,186.9867584902834
2001-10-17,188.79647149617776
2001-10-18,188.4534951415082
2001-10-19,191.1388022032729
2001-10-22,195.23876917108262
2001-10-23,196.81431673367433
2001-10-24,196.72291746735004
2001-10-25,196.26710684926127
2001-10-26,197.30036609133546
2001-10-29,193.87736011882427
2001-10-30,191.6904877046142
2001-10-31,194.8749095163663
2001-11-01,198.47913283252495
2001-11-02,200.25201092885223
2001-11-05,204.4520691882949
2001-11-06,208.06290274279652
2001-11-07,205.5967958590028
2001-11-08,210.71848943100468
2001-11-09,211.42532157327776
2001-11-12,214.02172447405283
2001-11-13,215.4257354513131
2001-11-14,216.1297258702717
2001-11-15,222.07037673429718
2001-11-16,221.0168405518912
2001-11-19,226.59678330281088
2001-11-20,222.82675861039007
2001-11-21,228.0795933839496
2001-11-22,231.0286746854203
2001-11-23,231.02872184859206
2001-11-26,233.74218171263402
2001-11-27,233.05840729213784
2001-11-28,231.00862583357645
2001-11-29,231.15956593461289
2001-11-30,229.04378123049085
2001-12-03,233.12398315184686
2001-12-04,236.37859412403466
2001-12-05,241.22940885513654
2001-12-06,238.40638933533486
2001-12-07,239.6685980077558
2001-12-10,243.9637324057527
2001-12-11,245.02453877262292
2001-12-12,243.3512470875622
2001-12-13,238.47979787737881
2001-12-14,237.43731177906054
2001-12-17,237.05676069584686
2001-12-18,237.36745018038582
2001-12-19,231.51839432262173
2001-12-20,229.94110734711577
2001-12-21,228.59836998724535
2001-12-24,229.0288605355774
2001-12-25,229.02886053557742
2001-12-26,226.12668854135842
2001-12-27,221.74802777387734
2001-12-28,225.9250697855779
2001-12-31,230.97433460966647
2002-01-01,230.10766398955678
2002-01-02,227.12876133238802
2002-01-03,231.85824296103476
2002-01-04,233.44731706379338
2002-01-07,235.81951746757915
2002-01-08,236.23862331181937
2002-01-09,233.2144152551071
2002-01-10,231.85441782366308
2002-01-11,228.5917818243462
2002-01-14,231.16196298079444
2002-01-15,231.56287795362692
2002-01-16,233.90877219852808
2002-01-17,238.07292408307612
2002-01-18,237.3199696114923
2002-01-21,237.9316407593522
2002-01-22,236.37274639560812
2002-01-23,236.4244968419419
2002-01-24,236.0814210355141
2002-01-25,239.3899693952726
2002-01-28,240.59574538645583
2002-01-29,240.83512757223906
2002-01-30,239.00552076044102
2002-01-31,240.08596488693917
2002-02-01,241.80278332485796
2002-02-04,240.72143182627255
2002-02-05,242.63033783532757
2002-02-06,250.34111754214803
2002-02-07,244.05788184545906
2002-02-08,246.09769428196321
2002-02-11,247.15963916675187
2002-02-12,249.3811366902484
2002-02-13,251.14194488179015
2002-02-14,252.49969945417314
2002-02-15,252.0018377732488
2002-02-18,251.70382437778866
2002-02-19,249.78120075996856
2002-02-20,248.84043943400448
2002-02-21,251.60936415959418
2002-02-22,249.78146375186083
2002-02-25,251.86298883452173
2002-02-26,256.4918160326229
2002-02-27,255.5988305777424
2002-02-28,244.54976719957284
2002-03-01,249.34954079071798
2002-03-04,251.8406414274207
2002-03-05,251.9251696312873
2002-03-06,249.69177960907086
2002-03-07,249.4586914220202
2002-03-08,251.54620295284724
2002-03-11,248.89707310664798
2002-03-12,245.66394451802014
2002-03-13,247.8318090574814
2002-03-14,246.9735180132358
2002-03-15,250.0938480072928
2002-03-18,251.57966456973776
2002-03-19,247.73884656789878
2002-03-20,246.56295215623908
2002-03-21,247.3286915662127
2002-03-22,246.86997562988435
2002-03-25,247.54571461427273
2002-03-26,245.99837606495322
2002-03-27,247.87115349296928
2002-03-28,249.27143926503203
2002-03-29,249.27143926503203
2002-04-01,249.79172439281183
2002-04-02,248.83714218134594
2002-04-03,249.35328832100137
2002-04-04,251.4296146676818
2002-04-05,255.96739796201592
2002-04-08,255.51142889439726
2002-04-09,257.3647391532405
2002-04-10,260.00721526922956
2002-04-11,262.36664501069407
2002-04-12,263.790736493848
2002-04-15,262.852678803935
2002-04-16,261.9289674352848
2002-04-17,264.8579208299491
2002-04-18,265.1276478174142
2002-04-19,261.36674148083387
2002-04-22,260.5830420416863
2002-04-23,262.2226073098369
2002-04-24,263.66122313128955
2002-04-25,259.73937439940573
2002-04-26,259.86221896268523
2002-04-29,257.3255110055632
2002-04-30,259.40968682082473
2002-05-01,257.9497558974234
2002-05-02,261.26471597569434
2002-05-03,257.66277765030645
2002-05-06,258.22614618516286
2002-05-07,260.79308797245784
2002-05-08,262.95522863035416
2002-05-09,262.2647812501585
2002-05-10,258.96685883071837
2002-05-13,259.8935163934428
2002-05-14,261.0860663325792
2002-05-15,256.08154360727747
2002-05-16,252.48137069568446
2002-05-17,247.6325571053559
2002-05-20,239.5206600101131
2002-05-21,235.44788587596648
2002-05-22,235.15313885566505
2002-05-23,236.11524616148336
2002-05-24,244.65435298576176
2002-05-27,243.6924094593225
2002-05-28,235.2936454688009
2002-05-29,238.52127375814763
2002-05-30,235.30919328429897
2002-05-31,235.44467549234312
2002-06-03,236.7139760267411
2002-06-04,234.67763260358495
2002-06-05,239.33828419065264
2002-06-06,235.868675287743
2002-06-07,232.93093059362496
2002-06-10,236.41026473400566
2002-06-11,243.3322318363453
2002-06-12,242.1080496531829
2002-06-13,242.45490089907324
2002-06-14,242.39144358285887
2002-06-17,242.82993853400333
2002-06-18,239.0296976616033
2002-06-19,234.4902460997896
2002-06-20,233.4059922245537
2002-06-21,231.43195066040056
2002-06-24,230.11469385360593
2002-06-25,232.41692505986143
2002-06-26,223.7789791402298
2002-06-27,228.44583736904426
2002-06-28,229.10602036447725
2002-07-01,231.1128949208403
2002-07-02,231.08888569179032
2002-07-03,234.14495519534577
2002-07-04,234.8417364704082
2002-07-05,237.28814040631556
2002-07-08,236.55149713950254
2002-07-09,233.10933327400573
2002-07-10,233.83574663759146
2002-07-11,230.89425907277243
2002-07-12,230.74838587805138
2002-07-15,223.87848373151644
2002-07-16,221.28143354322242
2002-07-17,220.69772273845868
2002-07-18,222.9265359402097
2002-07-19,219.66010432285267
2002-07-22,217.5808884672026
2002-07-23,223.0648443697093
2002-07-24,217.80093008046615
2002-07-25,216.0976028863716
2002-07-26,213.96032013811742
2002-07-29,214.63653961308984
2002-07-30,206.70695680988197
