Date,BRAZIL SMALL GROWTH
1999-05-12,181.99314991390318
1999-05-13,185.61162162277776
1999-05-14,186.67716738194105
1999-05-17,183.6377892600438
1999-05-18,186.98937858375564
1999-05-19,187.15283601797094
1999-05-20,186.40689333055576
1999-05-21,182.94010715392372
1999-05-24,177.5799132037978
1999-05-25,169.8765389649687
1999-05-26,177.7085074786508
1999-05-27,175.81403226680627
1999-05-28,177.13792646401933
1999-05-31,178.0056298807207
1999-06-01,174.49517013798558
1999-06-02,177.0859388807187
1999-06-03,177.1800152512243
1999-06-04,178.78550623249413
1999-06-07,177.09977624464352
1999-06-08,176.2266690568404
1999-06-09,172.90903475047938
1999-06-10,171.6787315847792
1999-06-11,171.25381649504823
1999-06-14,171.89560649616902
1999-06-15,172.41931243536868
1999-06-16,179.25039469831452
1999-06-17,181.85067605175365
1999-06-18,182.30358824157176
1999-06-21,183.51152521241977
1999-06-22,181.65126677433656
1999-06-23,181.85486624646998
1999-06-24,177.95377271358828
1999-06-25,175.2766950040581
1999-06-28,178.98204501552914
1999-06-29,183.19204497863214
1999-06-30,187.66775978428797
1999-07-01,187.4853385825108
1999-07-02,189.2550860309537
1999-07-05,190.7222059343268
1999-07-06,187.90637358688724
1999-07-07,190.0662260805519
1999-07-08,185.72480434280638
1999-07-09,185.95530895019306
1999-07-12,180.5138227647701
1999-07-13,180.8362182840211
1999-07-14,180.8532559241326
1999-07-15,182.52732204385717
1999-07-16,185.4458833566202
1999-07-19,187.08135066420112
1999-07-20,178.23310273138418
1999-07-21,177.7584337019365
1999-07-22,177.21621223873146
1999-07-23,174.95306528797116
1999-07-26,169.93446097359646
1999-07-27,171.25578403918703
1999-07-28,174.8038012660869
1999-07-29,171.40229988898716
1999-07-30,171.61356284667667
1999-08-02,168.40697882964525
1999-08-03,168.60437231461518
1999-08-04,165.78360654669203
1999-08-05,162.85077221540584
1999-08-06,162.5326109687082
1999-08-09,161.2531927863153
1999-08-10,159.1842996772185
1999-08-11,163.69957473249343
1999-08-12,160.96807907857442
1999-08-13,162.76100676009858
1999-08-16,161.73897528711785
1999-08-17,160.39456358891877
1999-08-18,157.3266484098071
1999-08-19,152.91738292808773
1999-08-20,157.77323012175037
1999-08-23,160.56588744946666
1999-08-24,158.3974366102036
1999-08-25,162.4662621525754
1999-08-26,160.216531741829
1999-08-27,157.54720876701782
1999-08-30,158.453204993267
1999-08-31,156.38440289057232
1999-09-01,159.45784030934124
1999-09-02,159.84296900796588
1999-09-03,162.57561728667957
1999-09-06,163.9363295780226
1999-09-07,163.52089955669754
1999-09-08,165.56696514618523
1999-09-09,167.96882284824102
1999-09-10,171.71890348269915
1999-09-13,171.22150418276905
1999-09-14,171.57218513814303
1999-09-15,170.01485635393388
1999-09-16,170.48070619242597
1999-09-17,172.7112340422524
1999-09-20,174.52187355964446
1999-09-21,172.57859136783028
1999-09-22,171.2067020770061
1999-09-23,174.0958389095897
1999-09-24,175.08798758539325
1999-09-27,174.80489731807904
1999-09-28,173.82069456997192
1999-09-29,172.16683800597636
1999-09-30,169.52987919536113
1999-10-01,168.94498741871277
1999-10-04,169.11083743085803
1999-10-05,167.51192565574837
1999-10-06,170.23638008588145
1999-10-07,171.90180076109277
1999-10-08,172.32882170858306
1999-10-11,173.09173607147747
1999-10-12,171.64782607255896
1999-10-13,169.70414285220443
1999-10-14,170.24709180430034
1999-10-15,166.67022976496042
1999-10-18,165.16366434272618
1999-10-19,165.79455818575704
1999-10-20,169.28631612967453
1999-10-21,168.24622127744203
1999-10-22,174.24074526462732
1999-10-25,172.835197581973
1999-10-26,173.44660321364523
1999-10-27,175.19266791338237
1999-10-28,177.17603071638763
1999-10-29,182.12630861078887
1999-11-01,183.2932422400143
1999-11-02,183.2932422400143
1999-11-03,187.10990417349151
1999-11-04,194.87616527309638
1999-11-05,200.82813761279067
1999-11-08,201.38488130187758
1999-11-09,198.04512057434394
1999-11-10,198.98004555939335
1999-11-11,201.2956408717075
1999-11-12,204.3976683646026
1999-11-15,204.6455673462702
1999-11-16,206.16799507460198
1999-11-17,203.77080109296077
1999-11-18,208.10603604546444
1999-11-19,213.52418088390672
1999-11-22,211.6781221466463
1999-11-23,215.75259252698544
1999-11-24,215.8969437133483
1999-11-25,217.55452356324602
1999-11-26,225.32871266569776
1999-11-29,225.71610509243914
1999-11-30,226.01357207319782
1999-12-01,228.72430319559373
1999-12-02,235.1795121448903
1999-12-03,238.30559535109964
1999-12-06,231.50467057106908
1999-12-07,234.45440424999745
1999-12-08,234.8769878362126
1999-12-09,236.80061467758347
1999-12-10,240.9408098788699
1999-12-13,242.48970880133476
1999-12-14,243.24786816377076
1999-12-15,243.03805704310335
1999-12-16,247.35861725329298
1999-12-17,258.029938283445
1999-12-20,260.6927749958897
1999-12-21,262.8749070482498
1999-12-22,264.94629580039987
1999-12-23,264.1182813725061
1999-12-24,264.1182813725061
1999-12-27,265.3714632599813
1999-12-28,271.9026060805548
1999-12-29,277.9649244542977
1999-12-30,282.6369040739618
1999-12-31,282.6369040739618
2000-01-03,280.479386394301
2000-01-04,263.3238841832672
2000-01-05,264.74803926826155
2000-01-06,261.9775305571237
2000-01-07,266.6969817498184
2000-01-10,276.30408128908755
2000-01-11,272.9517160271114
2000-01-12,273.0016685293501
2000-01-13,274.7007140038071
2000-01-14,283.2169035698725
2000-01-17,287.35588334642983
2000-01-18,285.2466194320257
2000-01-19,286.0206444357027
2000-01-20,283.0441728663323
2000-01-21,288.04016147594297
2000-01-24,290.6211768169173
2000-01-25,288.6896998110078
2000-01-26,292.1729868161155
2000-01-27,302.9448614256587
2000-01-28,297.9783931792611
2000-01-31,301.61596981389494
2000-02-01,302.4153938152852
2000-02-02,304.48412778208996
2000-02-03,303.03230581555925
2000-02-04,315.120482494878
2000-02-07,311.90121069148006
2000-02-08,314.42957557948534
2000-02-09,311.538698790763
2000-02-10,321.6986607654254
2000-02-11,325.69160952843214
2000-02-14,323.57237724134285
2000-02-15,314.4785005784629
2000-02-16,316.8254275579404
2000-02-17,320.8270975866384
2000-02-18,317.1805190442827
2000-02-21,316.76764791382374
2000-02-22,302.1389612464765
2000-02-23,304.6335922362834
2000-02-24,305.48218234273094
2000-02-25,313.54412517142043
2000-02-28,308.7386658528975
2000-02-29,311.1282872514094
2000-03-01,311.6766711564087
2000-03-02,311.1058797745245
2000-03-03,317.5785109414189
2000-03-06,317.6526833633742
2000-03-07,319.0047865663059
2000-03-08,316.74946831026983
2000-03-09,315.96181669489863
2000-03-10,316.4166774157376
2000-03-13,308.17007703820457
2000-03-14,309.14378307578227
2000-03-15,308.4113446595928
2000-03-16,306.4574263714269
2000-03-17,311.53095844022744
2000-03-20,314.04081244756435
2000-03-21,316.33586242604264
2000-03-22,323.5473260111337
2000-03-23,322.98370101898735
2000-03-24,315.5316944364755
2000-03-27,309.6012170626876
2000-03-28,308.7731940889462
2000-03-29,310.23189889841177
2000-03-30,309.34599117433174
2000-03-31,318.5735087124164
2000-04-03,312.5532941260444
2000-04-04,308.002247475794
2000-04-05,302.6132624530408
2000-04-06,306.2735734502474
2000-04-07,307.7391737869667
2000-04-10,303.57619166753796
2000-04-11,299.6075344332604
2000-04-12,298.8935682713311
2000-04-13,285.51136362698384
2000-04-14,276.1092615202668
2000-04-17,274.894119189162
2000-04-18,285.31764698377316
2000-04-19,281.72280704762227
2000-04-20,286.5012655927294
2000-04-21,286.5012655927294
2000-04-24,283.639441862429
2000-04-25,293.2506583437296
2000-04-26,292.5768035792336
2000-04-27,296.5595308793338
2000-04-28,305.70878179827474
2000-05-01,306.66790776494696
2000-05-02,300.07299631862577
2000-05-03,300.7999429839807
2000-05-04,301.62836545454195
2000-05-05,306.4399124633354
2000-05-08,300.81143908529145
2000-05-09,295.49244292193004
2000-05-10,291.8745094370975
2000-05-11,293.9044617213127
2000-05-12,287.0427107156915
2000-05-15,292.2484154801022
2000-05-16,295.6556487593622
2000-05-17,295.94512526492537
2000-05-18,291.31226649438105
2000-05-19,286.9320255843115
2000-05-22,275.48377770556505
2000-05-23,273.0132657287434
2000-05-24,278.2986394713315
2000-05-25,274.96822603856583
2000-05-26,273.40243863747986
2000-05-29,275.2238977819319
2000-05-30,278.4715419583922
2000-05-31,286.63826044478225
2000-06-01,293.87697433641694
2000-06-02,295.7147040224104
2000-06-05,297.321431561748
2000-06-06,291.4974818036582
2000-06-07,294.23984828161167
2000-06-08,293.2570973778864
2000-06-09,296.4447520207493
2000-06-12,297.06748354348866
2000-06-13,291.077802991447
2000-06-14,292.710190739631
2000-06-15,297.58603471708165
2000-06-16,297.0034024255403
2000-06-19,300.47601840167835
2000-06-20,303.9666967105435
2000-06-21,307.2869582595641
2000-06-22,309.47847736152704
2000-06-23,306.1013360460003
2000-06-26,304.45080786978696
2000-06-27,302.6619817223165
2000-06-28,301.017157981227
2000-06-29,299.9623802329462
2000-06-30,302.3863269010986
2000-07-03,306.40319076208533
2000-07-04,308.80360362145717
2000-07-05,310.54558385214574
2000-07-06,318.36206624135434
2000-07-07,331.16002197219365
2000-07-10,331.0461304569885
2000-07-11,326.1758360305076
2000-07-12,333.889337125332
2000-07-13,329.9445911602788
2000-07-14,332.4665346976458
2000-07-17,339.25682775717826
2000-07-18,340.8499132095425
2000-07-19,340.72070281548093
2000-07-20,344.85767041285317
2000-07-21,352.2360501011498
2000-07-24,358.7675944956221
2000-07-25,348.047769473766
2000-07-26,344.1328071520163
2000-07-27,348.780668958255
2000-07-28,346.0837572158962
2000-07-31,350.3941240396761
2000-08-01,342.91807383597376
2000-08-02,346.94128269010076
2000-08-03,357.05195981069494
2000-08-04,360.6391150909528
2000-08-07,357.0370708914018
2000-08-08,362.366307420271
2000-08-09,361.08796169690254
2000-08-10,359.89837582440964
2000-08-11,367.60649863283925
2000-08-14,369.1439331252524
2000-08-15,368.2226864201122
2000-08-16,365.21000810095484
2000-08-17,373.08168226225126
2000-08-18,370.732406854651
2000-08-21,372.93590897681383
2000-08-22,377.7012213907063
2000-08-23,380.21428125955373
2000-08-24,371.30243508500763
2000-08-25,369.05622183901414
2000-08-28,370.9700788681955
2000-08-29,372.33918113293277
2000-08-30,370.09215263686883
2000-08-31,372.07516520086256
2000-09-01,373.0109002794215
2000-09-04,376.00642640437593
2000-09-05,375.8144179513713
2000-09-06,384.92451271990933
2000-09-07,388.2754065616083
2000-09-08,390.7514527600541
2000-09-11,390.5259318680034
2000-09-12,383.809750340283
2000-09-13,380.07700162557273
2000-09-14,381.4383306837465
2000-09-15,381.51456737517253
2000-09-18,374.4911730781902
2000-09-19,379.1572623849969
2000-09-20,381.5193274238929
2000-09-21,381.5638810958769
2000-09-22,370.3050391019408
2000-09-25,375.85932300517766
2000-09-26,370.3166706099288
2000-09-27,366.62300192941615
2000-09-28,367.33740685729003
2000-09-29,367.5954992255162
2000-10-02,363.49560196108604
2000-10-03,364.02485696015685
2000-10-04,368.11743001712045
2000-10-05,379.1186263329331
2000-10-06,375.4858455115244
2000-10-09,374.41238989910465
2000-10-10,372.6356935895488
2000-10-11,367.029288878192
2000-10-12,371.6021777666118
2000-10-13,363.26145007209374
2000-10-16,367.9979741872051
2000-10-17,358.8332926383153
2000-10-18,350.62843629394274
2000-10-19,359.90247817550386
2000-10-20,353.67339623137195
2000-10-23,345.4581194810441
2000-10-24,339.3755784891834
2000-10-25,333.6963561248054
2000-10-26,337.15117950389913
2000-10-27,345.09448188510873
2000-10-30,347.24718661705066
2000-10-31,349.3549902833663
2000-11-01,344.3706974596665
2000-11-02,341.93791039332734
2000-11-03,335.0369971691333
2000-11-06,336.1186710982415
2000-11-07,334.37585092180404
2000-11-08,332.26033276117244
2000-11-09,328.6801488967587
2000-11-10,326.3407160293635
2000-11-13,324.39212876156
2000-11-14,322.3488243214673
2000-11-15,320.3585535762984
2000-11-16,324.0176780933633
2000-11-17,320.92935015046766
2000-11-20,333.1939809468333
2000-11-21,343.9670101726708
2000-11-22,344.25876706380006
2000-11-23,339.7489855956011
2000-11-24,339.33974857672774
2000-11-27,332.72258545280386
2000-11-28,327.0553337008316
2000-11-29,326.133431543875
2000-11-30,315.3256889561542
2000-12-01,317.0952197653147
2000-12-04,314.0291281040065
2000-12-05,321.7051549100766
2000-12-06,320.14840325917356
2000-12-07,319.97643483993426
2000-12-08,327.6139516007775
2000-12-11,330.451514530177
2000-12-12,327.20701697817805
2000-12-13,334.0375257603099
2000-12-14,328.37390562875026
2000-12-15,323.71296826068084
2000-12-18,327.08203393264205
2000-12-19,330.34107398491255
2000-12-20,319.0051625942943
2000-12-21,314.12841697562646
2000-12-22,310.5059203185173
2000-12-25,310.5204401523802
2000-12-26,312.0655321931798
2000-12-27,314.54496709244233
2000-12-28,316.85078315576294
2000-12-29,313.29397785945713
2001-01-01,313.22231320011196
2001-01-02,313.3547534208812
2001-01-03,324.5782760819311
2001-01-04,330.76898677650297
2001-01-05,326.7850616130285
2001-01-08,326.55155208144066
2001-01-09,335.70367084682636
2001-01-10,336.7023815216527
2001-01-11,333.5551656863447
2001-01-12,338.657866059593
2001-01-15,344.5042142325125
2001-01-16,341.0101234512123
2001-01-17,350.2586544367635
2001-01-18,347.559445779539
2001-01-19,352.18147784124204
2001-01-22,349.94734450276485
2001-01-23,355.1089539043376
2001-01-24,360.5586325007312
2001-01-25,359.14668728998515
2001-01-26,363.59666649156634
2001-01-29,363.13375163599255
2001-01-30,361.51886020096066
2001-01-31,358.99062303819204
2001-02-01,349.4058697446929
2001-02-02,352.1446354616452
2001-02-05,349.5499694007738
2001-02-06,355.4452876371566
2001-02-07,348.82138534003195
2001-02-08,362.6120532826717
2001-02-09,358.0228908034044
2001-02-12,357.0190011227846
2001-02-13,358.4461378461978
2001-02-14,360.19063852616574
2001-02-15,369.0668851727069
2001-02-16,356.0628271406577
2001-02-19,351.37796748615807
2001-02-20,350.8346212979983
2001-02-21,345.99885208087176
2001-02-22,347.26165623719334
2001-02-23,349.44513947211925
2001-02-26,351.67872588503093
2001-02-27,347.54800473001393
2001-02-28,342.7723468242877
2001-03-01,342.370548010222
2001-03-02,344.84815614533017
2001-03-05,348.5944781958124
2001-03-06,344.41887084549353
2001-03-07,343.03478658737106
2001-03-08,338.8845824267278
2001-03-09,334.8736943841042
2001-03-12,329.50355531121915
2001-03-13,337.20378882520754
2001-03-14,331.6538709885057
2001-03-15,332.01799298202
2001-03-16,334.014201072154
2001-03-19,323.0603407940697
2001-03-20,336.03536615367324
2001-03-21,338.22229190934877
2001-03-22,327.7161111519472
2001-03-23,326.5581146584414
2001-03-26,334.31605318651515
2001-03-27,336.0981360767179
2001-03-28,339.03218181134116
2001-03-29,335.8653281827508
2001-03-30,334.80722498501524
2001-04-02,330.0153683540161
2001-04-03,324.6150659390156
2001-04-04,320.69294990663593
2001-04-05,319.57008298204033
2001-04-06,319.55811055127657
2001-04-09,320.2232739134325
2001-04-10,334.18732999875164
2001-04-11,334.514070967955
2001-04-12,332.3550756651102
2001-04-13,332.3550756651102
2001-04-16,325.5273425389201
2001-04-17,322.4069017570874
2001-04-18,331.31507417863907
2001-04-19,321.5617152376381
2001-04-20,301.38790143749884
2001-04-23,296.2981870230224
2001-04-24,296.27120556111686
2001-04-25,289.4805170374627
2001-04-26,298.84036239562835
2001-04-27,307.64352617256236
2001-04-30,315.4910776354188
2001-05-01,311.1901333512444
2001-05-02,306.5292969774126
2001-05-03,307.20802553302934
2001-05-04,310.57674887409246
2001-05-07,314.0977576430527
2001-05-08,309.40669533790117
2001-05-09,306.1887795211474
2001-05-10,307.66934368474375
2001-05-11,301.1613000057798
2001-05-14,297.0529335988445
2001-05-15,290.47477787710767
2001-05-16,295.16390290936573
2001-05-17,297.3774547648442
2001-05-18,302.07615374082303
2001-05-21,298.3306327366646
2001-05-22,301.78214316446906
2001-05-23,297.5809218476831
2001-05-24,296.1795403590274
2001-05-25,290.85612171755184
2001-05-28,293.41327233120154
2001-05-29,296.57418677369657
2001-05-30,294.9057522722845
2001-05-31,299.1426977850039
2001-06-01,295.26512554303315
2001-06-04,298.9943851036471
2001-06-05,297.38641980879027
2001-06-06,297.43655208438383
2001-06-07,298.42752523832104
2001-06-08,303.79023983261595
2001-06-11,306.55543879756516
2001-06-12,300.16868765297744
2001-06-13,300.0781698574149
2001-06-14,295.7473043915666
2001-06-15,292.74230197928546
2001-06-18,282.48183037354494
2001-06-19,281.15824138620104
2001-06-20,282.3635721809888
2001-06-21,294.92835889112445
2001-06-22,305.665102186926
2001-06-25,303.4519991010571
2001-06-26,301.7158971052483
2001-06-27,299.18368087529177
2001-06-28,309.41756423806004
2001-06-29,308.1843307288253
2001-07-02,304.5752960961869
2001-07-03,300.84945972312323
2001-07-04,289.92552920047456
2001-07-05,290.89742809280915
2001-07-06,277.8957525288008
2001-07-09,282.2857047100899
2001-07-10,268.5955714859412
2001-07-11,263.77282642137357
2001-07-12,265.3637894349797
2001-07-13,264.1663357670926
2001-07-16,260.467299414112
2001-07-17,269.3171338789477
2001-07-18,267.4371947280264
2001-07-19,262.02143222466356
2001-07-20,266.4255576248279
2001-07-23,276.1557032724281
2001-07-24,271.17279962991785
2001-07-25,261.6504771490305
2001-07-26,259.8890251397581
2001-07-27,262.85082081612603
2001-07-30,267.4117304260792
2001-07-31,268.5886173939385
2001-08-01,260.93733628152285
2001-08-02,259.67423238028044
2001-08-03,257.91267095181865
2001-08-06,263.2550043239251
2001-08-07,269.0723592857711
2001-08-08,266.4714805170914
2001-08-09,262.78299097955784
2001-08-10,258.51338103501143
2001-08-13,256.31906166748394
2001-08-14,252.4053956210668
2001-08-15,250.35587342529328
2001-08-16,249.821362284452
2001-08-17,241.88182485087913
2001-08-20,241.44837266110895
2001-08-21,236.1234305416785
2001-08-22,235.25040270822552
2001-08-23,234.8410185575937
2001-08-24,232.87020714492738
2001-08-27,233.0001873731609
2001-08-28,232.6302218420576
2001-08-29,234.8381902819617
2001-08-30,233.20416399366457
2001-08-31,234.52915601202852
2001-09-03,233.22167958121415
2001-09-04,234.84763428056215
2001-09-05,232.446235216142
2001-09-06,223.45599758186557
2001-09-07,221.29733838083905
2001-09-10,218.69157241103883
2001-09-11,201.98099491602366
2001-09-12,198.1371133170802
2001-09-13,188.11708668168995
2001-09-14,182.20149497537116
2001-09-17,187.43743471583957
2001-09-18,186.75298880407541
2001-09-19,185.00369582004896
2001-09-20,181.18247948685803
2001-09-21,176.6778345265944
2001-09-24,181.8245390357629
2001-09-25,180.78039124664338
2001-09-26,177.66413694607508
2001-09-27,181.69155714136912
2001-09-28,188.27377548111414
2001-10-01,184.2162466484152
2001-10-02,183.44033900328876
2001-10-03,178.51194418870207
2001-10-04,178.67207807575483
2001-10-05,177.38537114100717
2001-10-08,174.8221547278246
2001-10-09,175.1872765038941
2001-10-10,179.6890355856509
2001-10-11,183.20128119279
2001-10-12,182.26118589002684
2001-10-15,186.35439080759681
2001-10-16,189.5592814010463
2001-10-17,194.6662565265376
2001-10-18,192.7241942693689
2001-10-19,195.77654142592982
2001-10-22,204.3172730296209
2001-10-23,206.2534233728403
2001-10-24,203.7464506022814
2001-10-25,205.1130983967802
2001-10-26,206.0475276357665
2001-10-29,201.05224539915608
2001-10-30,198.28329082763773
2001-10-31,203.76679517568033
2001-11-01,203.43052150333023
2001-11-02,205.74104670336556
2001-11-05,217.84749144952315
2001-11-06,220.73769871962298
2001-11-07,224.4697222901008
2001-11-08,230.89076049709644
2001-11-09,231.59161618471182
2001-11-12,228.94016616420402
2001-11-13,237.7367835410955
2001-11-14,236.9496485028762
2001-11-15,236.7615808078684
2001-11-16,236.04158815365258
2001-11-19,242.17995922772215
2001-11-20,235.3432503760488
2001-11-21,239.61688279592158
2001-11-22,242.30842407009348
2001-11-23,247.70149828925818
2001-11-26,253.73312048176618
2001-11-27,253.1815985788594
2001-11-28,242.80424476867057
2001-11-29,239.56438772375884
2001-11-30,234.83830854561245
2001-12-03,244.02907092909672
2001-12-04,244.99818378307955
2001-12-05,247.4390416961119
2001-12-06,247.27829060414885
2001-12-07,249.18659400567645
2001-12-10,257.0545561161188
2001-12-11,257.407137927667
2001-12-12,257.2795891636709
2001-12-13,249.31908492991397
2001-12-14,244.97367922527962
2001-12-17,246.3447761016076
2001-12-18,253.19895925465232
2001-12-19,257.16587586106476
2001-12-20,252.65998405932916
2001-12-21,256.01796636613085
2001-12-24,259.7050398205948
2001-12-25,259.58408622093265
2001-12-26,263.78871429243463
2001-12-27,263.776853888196
2001-12-28,265.6810053509035
2001-12-31,264.4814388797761
2002-01-01,264.631760081686
2002-01-02,263.1796213526496
2002-01-03,269.26388703466637
2002-01-04,268.17687266691513
2002-01-07,266.8524000367212
2002-01-08,264.3285249943887
2002-01-09,260.35940495981515
2002-01-10,255.38279064686637
2002-01-11,255.21841177612248
2002-01-14,249.6751115776818
2002-01-15,256.0171527410674
2002-01-16,255.6545854427029
2002-01-17,262.09526971293553
2002-01-18,260.71279584358587
2002-01-21,258.4426583797448
2002-01-22,257.81561189773004
2002-01-23,258.1957563836891
2002-01-24,259.9728098344974
2002-01-25,262.70677624252016
2002-01-28,258.7921386794105
2002-01-29,254.4410439370959
2002-01-30,254.38375270776416
2002-01-31,256.89273150250517
2002-02-01,257.4233099322605
2002-02-04,250.8406885130552
2002-02-05,252.85415020134667
2002-02-06,251.261918101612
2002-02-07,247.61499248894918
2002-02-08,246.52855558122974
2002-02-11,245.1255067594907
2002-02-12,245.47512666301571
2002-02-13,252.0092948080532
2002-02-14,254.33429278047984
2002-02-15,251.95345440688322
2002-02-18,253.43174267643576
2002-02-19,251.86900028689954
2002-02-20,255.9035081002982
2002-02-21,257.93563675838493
2002-02-22,254.94152413281031
2002-02-25,265.3819871640342
2002-02-26,266.2911404552124
2002-02-27,271.79592830283303
2002-02-28,269.65378248385343
2002-03-01,276.4505600409101
2002-03-04,276.57707658343094
2002-03-05,274.64207825682814
2002-03-06,272.9430299632538
2002-03-07,267.5206390960758
2002-03-08,273.28979001643904
2002-03-11,268.8878470086819
2002-03-12,276.7960513320536
2002-03-13,276.85465297072375
2002-03-14,272.82135078779424
2002-03-15,275.2714752896104
2002-03-18,272.528301362483
2002-03-19,271.42443720054086
2002-03-20,270.6802028597797
2002-03-21,266.52792039908655
2002-03-22,260.77429150692274
2002-03-25,260.7524877097608
2002-03-26,267.4778766296606
2002-03-27,269.043068697997
2002-03-28,268.14458064021375
2002-03-29,268.20193555512896
2002-04-01,266.5828377711495
2002-04-02,265.9907708981368
2002-04-03,268.31953222260546
2002-04-04,266.569169950702
2002-04-05,269.00637152732395
2002-04-08,268.8157893904433
2002-04-09,269.79533143099377
2002-04-10,270.97279726112293
2002-04-11,270.516275589746
2002-04-12,272.19793257931366
2002-04-15,266.6450068054138
2002-04-16,269.71116759322535
2002-04-17,270.82875010834323
2002-04-18,266.52299248817855
2002-04-19,268.05334550529176
2002-04-22,265.5337371673879
2002-04-23,264.24308779960865
2002-04-24,264.17993991672864
2002-04-25,258.257022510051
2002-04-26,256.494144445407
2002-04-29,254.04572381521493
2002-04-30,254.0112901385298
2002-05-01,252.8491929103394
2002-05-02,244.6072694607695
2002-05-03,238.23173771062835
2002-05-06,237.38674078572782
2002-05-07,238.44085192842545
2002-05-08,240.5750484262308
2002-05-09,232.34052062152765
2002-05-10,231.66991223974776
2002-05-13,231.2671968646626
2002-05-14,233.86937715091955
2002-05-15,233.73962615621983
2002-05-16,236.38734486714228
2002-05-17,232.87649268158685
2002-05-20,230.41383935310586
2002-05-21,232.5777007857517
2002-05-22,226.81762091702936
2002-05-23,225.5124096848636
2002-05-24,225.36528320536814
2002-05-27,226.9035215152404
2002-05-28,224.87688123886633
2002-05-29,228.44564947960998
2002-05-30,227.89898078097073
2002-05-31,225.85018527588107
2002-06-03,220.82289551367785
2002-06-04,216.61642908283247
2002-06-05,216.2611931640936
2002-06-06,209.13144947836255
2002-06-07,207.91668591233878
2002-06-10,213.8186114887622
2002-06-11,209.92111446757843
2002-06-12,204.28920186555257
2002-06-13,206.12200125864194
2002-06-14,201.43314859763865
2002-06-17,209.49648753603654
2002-06-18,207.5949064732616
2002-06-19,201.1600658924504
2002-06-20,189.2985140903074
2002-06-21,180.81801256059194
2002-06-24,181.85777611825907
2002-06-25,181.75475011998978
2002-06-26,175.32455923211606
2002-06-27,179.85984422468894
2002-06-28,184.5448182853595
2002-07-01,180.0758093537964
2002-07-02,177.60127335678143
2002-07-03,178.15281539916504
2002-07-04,180.37155838139145
2002-07-05,178.52407355666446
2002-07-08,177.34605687915473
2002-07-09,177.09453340888223
2002-07-10,177.46999028806187
2002-07-11,185.48990543062513
2002-07-12,189.6839078853141
2002-07-15,180.8521120008496
2002-07-16,177.50410735971565
2002-07-17,178.8719950806155
2002-07-18,181.0778865657138
2002-07-19,178.04345919610907
2002-07-22,170.6407133305746
2002-07-23,172.74638715822064
2002-07-24,174.0912384687877
2002-07-25,165.91036568295246
2002-07-26,163.16250928739044
2002-07-29,163.4198439561139
2002-07-30,154.98007206887897
