Date,HUNGARY SMALL GROWTH
1998-12-31,437.73717630131586
1999-01-01,437.73717630131586
1999-01-04,440.4796912524462
1999-01-05,441.38039554143387
1999-01-06,442.0164400040938
1999-01-07,450.1069151638561
1999-01-08,449.5846508462922
1999-01-11,449.92024643274976
1999-01-12,442.5824908869925
1999-01-13,403.82066531408486
1999-01-14,400.49870678167633
1999-01-15,390.1742631771163
1999-01-18,423.15654181282906
1999-01-19,419.86403437864453
1999-01-20,424.58165466782407
1999-01-21,421.3102387250319
1999-01-22,419.20663822744393
1999-01-25,428.6738595172908
1999-01-26,426.00280991554195
1999-01-27,425.61642633588093
1999-01-28,424.45684961413866
1999-01-29,430.91960762237994
1999-02-01,437.2491756949298
1999-02-02,435.2168653331388
1999-02-03,436.31339922011114
1999-02-04,444.8602681969567
1999-02-05,444.9453540330866
1999-02-08,449.41377917674544
1999-02-09,445.83708509459893
1999-02-10,441.77492488532397
1999-02-11,445.5289567282326
1999-02-12,449.3987454765549
1999-02-15,444.09224976975395
1999-02-16,447.89385828435786
1999-02-17,436.76883044830265
1999-02-18,436.35359097537355
1999-02-19,431.2405104429527
1999-02-22,420.2244256630763
1999-02-23,406.2043358158112
1999-02-24,409.9739993208796
1999-02-25,402.00569783884504
1999-02-26,400.3201133657742
1999-03-01,415.90913408842164
1999-03-02,409.4122215609053
1999-03-03,395.0228047328008
1999-03-04,381.5092433640507
1999-03-05,385.41414213714
1999-03-08,409.87006464117104
1999-03-09,409.78592171654867
1999-03-10,404.37836423594285
1999-03-11,401.45726096810677
1999-03-12,400.1317030641898
1999-03-15,399.91482045575503
1999-03-16,405.1324672128374
1999-03-17,409.0261239945265
1999-03-18,390.52428876395817
1999-03-19,402.51196238858824
1999-03-22,403.59127187545806
1999-03-23,399.9048347034086
1999-03-24,395.450497773836
1999-03-25,406.09200060923536
1999-03-26,403.33763430742476
1999-03-29,397.0855441303878
1999-03-30,397.0255931825647
1999-03-31,406.5700695920514
1999-04-01,404.8020624789595
1999-04-02,413.1833611087395
1999-04-05,414.368752388023
1999-04-06,414.91080964780434
1999-04-07,404.1832675428821
1999-04-08,412.4743920550092
1999-04-09,413.3870436899956
1999-04-12,397.1681267966455
1999-04-13,396.33421936371406
1999-04-14,399.4901203794668
1999-04-15,401.75338382882643
1999-04-16,413.21385144121086
1999-04-19,422.2559664798913
1999-04-20,420.1805692850841
1999-04-21,424.3221728336909
1999-04-22,419.55748792954483
1999-04-23,419.2397166152382
1999-04-26,423.0649613366693
1999-04-27,425.9705092262934
1999-04-28,421.1180354518416
1999-04-29,425.9185285438205
1999-04-30,423.8456531566202
1999-05-03,432.8809804575529
1999-05-04,435.64727001271075
1999-05-05,438.6352815396591
1999-05-06,450.2285988397797
1999-05-07,446.00753024881516
1999-05-10,447.96507404422806
1999-05-11,452.3814780932728
1999-05-12,445.9320023203328
1999-05-13,440.74207392794204
1999-05-14,439.67784328126913
1999-05-17,437.6640161556197
1999-05-18,447.383339622353
1999-05-19,447.63745987966536
1999-05-20,449.59318309426635
1999-05-21,452.65771050013143
1999-05-24,452.2331230351952
1999-05-25,443.29071500856986
1999-05-26,449.8227437463316
1999-05-27,440.22915755990107
1999-05-28,435.7294413627896
1999-05-31,451.52661520708585
1999-06-01,449.16284580511535
1999-06-02,446.46547186036776
1999-06-03,454.4237550102939
1999-06-04,460.33254409962586
1999-06-07,453.46189609712513
1999-06-08,454.18531055133883
1999-06-09,450.98191562992685
1999-06-10,453.89128366166267
1999-06-11,455.03039529196894
1999-06-14,453.68549846041225
1999-06-15,453.9575743495866
1999-06-16,461.08389171358164
1999-06-17,458.10810069271696
1999-06-18,454.8587459347253
1999-06-21,454.62227463265555
1999-06-22,446.56919757678924
1999-06-23,446.8247023369927
1999-06-24,448.6409496054937
1999-06-25,446.2221398150064
1999-06-28,448.3700610412143
1999-06-29,442.74758998282834
1999-06-30,444.71728382060473
1999-07-01,445.8215162113444
1999-07-02,447.57788537309153
1999-07-05,451.80923000210817
1999-07-06,453.5176256279397
1999-07-07,457.1855158036064
1999-07-08,468.4957380081191
1999-07-09,483.1777828502927
1999-07-12,481.8339196444275
1999-07-13,472.59605200139265
1999-07-14,478.0622199085875
1999-07-15,480.70499422180905
1999-07-16,480.26779974200895
1999-07-19,484.08330606463346
1999-07-20,478.0026353551666
1999-07-21,469.9734707428868
1999-07-22,466.2383340233275
1999-07-23,466.7769401986143
1999-07-26,456.7639622093431
1999-07-27,459.0918096392493
1999-07-28,461.57466408043337
1999-07-29,457.30203056204147
1999-07-30,459.30600867371044
1999-08-02,456.5140342458812
1999-08-03,456.63025827132503
1999-08-04,453.59779418405344
1999-08-05,447.6773920304846
1999-08-06,451.16004846832266
1999-08-09,446.1055445435262
1999-08-10,442.93168997817344
1999-08-11,441.7571750265814
1999-08-12,446.4500868208663
1999-08-13,454.25552094206023
1999-08-16,450.22024288064506
1999-08-17,446.52674402020693
1999-08-18,443.4361974925969
1999-08-19,449.6711714698345
1999-08-20,449.3414426507039
1999-08-23,459.2056081216295
1999-08-24,465.4300445009663
1999-08-25,473.676708345467
1999-08-26,477.06058769290536
1999-08-27,470.90353436449567
1999-08-30,469.5772267873291
1999-08-31,463.9258003946571
1999-09-01,464.9097015120009
1999-09-02,454.90253972798877
1999-09-03,465.96527937009034
1999-09-06,472.60076453084343
1999-09-07,467.43267289047316
1999-09-08,466.78980496669516
1999-09-09,469.78217112485095
1999-09-10,473.9351932757189
1999-09-13,472.1247390526134
1999-09-14,463.4354413993826
1999-09-15,457.09967752103194
1999-09-16,445.8650126266692
1999-09-17,451.2628326656544
1999-09-20,452.60728575434126
1999-09-21,448.31416813532053
1999-09-22,439.03905467828156
1999-09-23,440.0431102519215
1999-09-24,431.3729645714963
1999-09-27,438.7858518441469
1999-09-28,433.2101586034151
1999-09-29,430.42703318967284
1999-09-30,426.3426653211119
1999-10-01,421.93267823124916
1999-10-04,442.7412228884392
1999-10-05,443.9466602275641
1999-10-06,443.4376405876618
1999-10-07,440.7151880525863
1999-10-08,443.6368444929292
1999-10-11,440.6850623481921
1999-10-12,439.46267824118297
1999-10-13,435.2519448017908
1999-10-14,431.5796226295274
1999-10-15,420.9364388560446
1999-10-18,414.3538042747627
1999-10-19,423.6556004394802
1999-10-20,430.02587171896243
1999-10-21,432.930101632983
1999-10-22,434.7604970028251
1999-10-25,434.7622887330051
1999-10-26,435.23199913285316
1999-10-27,433.1533806826593
1999-10-28,436.1155895976109
1999-10-29,443.0975758355961
1999-11-01,447.6148760017877
1999-11-02,451.0582672107915
1999-11-03,455.45935352823943
1999-11-04,458.14667907358125
1999-11-05,458.1463245775713
1999-11-08,458.3459414209541
1999-11-09,459.3240349123941
1999-11-10,460.1112670093732
1999-11-11,465.34625569579606
1999-11-12,463.64245490024547
1999-11-15,467.2094931839481
1999-11-16,473.5286086526319
1999-11-17,478.7099064789405
1999-11-18,480.4523911760058
1999-11-19,475.93504466281047
1999-11-22,474.27838404790316
1999-11-23,472.7191527737759
1999-11-24,471.3671474951545
1999-11-25,468.36815408579764
1999-11-26,470.2607197551074
1999-11-29,472.6440282914712
1999-11-30,472.0078215486834
1999-12-01,471.9110079643122
1999-12-02,475.33869869309336
1999-12-03,481.5477850469111
1999-12-06,481.8172044987796
1999-12-07,479.96481770051287
1999-12-08,476.81707305808834
1999-12-09,486.92354270171245
1999-12-10,489.9174417308291
1999-12-13,486.8674368395582
1999-12-14,488.76266644154356
1999-12-15,483.1622097512744
1999-12-16,493.02652741306684
1999-12-17,504.6375336342343
1999-12-20,515.5954891108329
1999-12-21,502.5614369840734
1999-12-22,505.453347224813
1999-12-23,506.2039981629743
1999-12-24,506.2039981629743
1999-12-27,511.46080233980194
1999-12-28,515.891368161758
1999-12-29,520.2900248552397
1999-12-30,520.4574240783801
1999-12-31,520.4574240783801
2000-01-03,520.763420229819
2000-01-04,507.57714578483143
2000-01-05,505.44113803071144
2000-01-06,507.86168524035725
2000-01-07,525.301854961106
2000-01-10,539.6125438452473
2000-01-11,547.1509478322076
2000-01-12,554.8847660739688
2000-01-13,564.9779200340662
2000-01-14,573.2179318088703
2000-01-17,574.1199732067374
2000-01-18,575.1713660008057
2000-01-19,572.3636285546992
2000-01-20,589.0114357657192
2000-01-21,582.1805536301348
2000-01-24,576.2027453416555
2000-01-25,560.7348809140024
2000-01-26,558.7466780892628
2000-01-27,558.836233150705
2000-01-28,553.7217691738908
2000-01-31,547.1748179458814
2000-02-01,544.1004653916059
2000-02-02,550.1805685781641
2000-02-03,526.0206707175342
2000-02-04,527.6644183331006
2000-02-07,531.8995257896208
2000-02-08,550.2791438118167
2000-02-09,551.9379930990771
2000-02-10,558.3805901319325
2000-02-11,562.8669642313923
2000-02-14,563.1097168545623
2000-02-15,568.7306757093924
2000-02-16,573.6735290381569
2000-02-17,580.1804572298577
2000-02-18,572.9687643337611
2000-02-21,569.4706878435002
2000-02-22,571.3938741831531
2000-02-23,575.3863802635373
2000-02-24,579.9518422146207
2000-02-25,573.876099832983
2000-02-28,573.8264302438093
2000-02-29,588.9057158775945
2000-03-01,600.6195897465794
2000-03-02,604.1453176144291
2000-03-03,639.7585573734406
2000-03-06,710.3408967013895
2000-03-07,658.6325415627662
2000-03-08,609.9829286044396
2000-03-09,639.316534894208
2000-03-10,654.0771116741826
2000-03-13,640.7859206134059
2000-03-14,626.7963652154687
2000-03-15,626.261353687915
2000-03-16,619.8281717519069
2000-03-17,618.6272633213476
2000-03-20,621.7548354155613
2000-03-21,620.8420873986266
2000-03-22,621.3746896984953
2000-03-23,628.9361109904961
2000-03-24,662.512471913056
2000-03-27,672.5366844776327
2000-03-28,656.803015100999
2000-03-29,662.7743013038951
2000-03-30,654.6807576711433
2000-03-31,654.663693177858
2000-04-03,643.9253706585956
2000-04-04,644.721145525989
2000-04-05,615.9248619861263
2000-04-06,637.2335637985127
2000-04-07,636.0858866904545
2000-04-10,654.3564763311429
2000-04-11,644.8323369336456
2000-04-12,643.5378408194406
2000-04-13,639.952852842865
2000-04-14,633.2792178208039
2000-04-17,611.778355055209
2000-04-18,614.4175797917934
2000-04-19,620.2300445920463
2000-04-20,613.7516926790523
2000-04-21,613.9431925592363
2000-04-24,613.9122562114056
2000-04-25,609.9895728961538
2000-04-26,603.9185645889337
2000-04-27,593.2659142309104
2000-04-28,583.1790435618772
2000-05-01,583.9698095431871
2000-05-02,591.6458901316697
2000-05-03,587.3125240828894
2000-05-04,592.143176147322
2000-05-05,589.5404407089054
2000-05-08,588.1297576636194
2000-05-09,586.5533140331984
2000-05-10,587.2704561896085
2000-05-11,579.0911964078362
2000-05-12,573.3783813034786
2000-05-15,572.413723236363
2000-05-16,572.4812304900292
2000-05-17,571.6851674939633
2000-05-18,566.1385600779566
2000-05-19,536.2455292954901
2000-05-22,530.5682080897899
2000-05-23,527.3757706632847
2000-05-24,521.6576918324163
2000-05-25,521.219245037657
2000-05-26,519.3247213851306
2000-05-29,523.2761815380056
2000-05-30,532.1502549196737
2000-05-31,540.8590820457057
2000-06-01,544.2853503878382
2000-06-02,549.9212952507719
2000-06-05,548.2786725074862
2000-06-06,548.492451685522
2000-06-07,547.5434072699034
2000-06-08,552.4504992735306
2000-06-09,567.5679656008668
2000-06-12,567.2457360009644
2000-06-13,546.8788060580447
2000-06-14,541.9874046637683
2000-06-15,534.0187029195397
2000-06-16,535.9406719729546
2000-06-19,526.1903964291342
2000-06-20,523.5628553276715
2000-06-21,521.6072935251225
2000-06-22,514.152445027742
2000-06-23,511.4434239259599
2000-06-26,516.8798050981526
2000-06-27,520.566122332239
2000-06-28,519.6960093318415
2000-06-29,502.48771752466405
2000-06-30,503.12056465756683
2000-07-03,508.3812693629536
2000-07-04,504.40446340763924
2000-07-05,501.61311586767926
2000-07-06,494.87760248464684
2000-07-07,492.28639822820236
2000-07-10,485.2475578651182
2000-07-11,486.705313384929
2000-07-12,494.9640335648025
2000-07-13,487.2146571051136
2000-07-14,489.0956900481674
2000-07-17,483.99522768245976
2000-07-18,489.34777354918435
2000-07-19,504.54829858091637
2000-07-20,506.29115087015356
2000-07-21,513.997240413261
2000-07-24,520.1940028275452
2000-07-25,514.3955390851486
2000-07-26,517.9138460892995
2000-07-27,510.2639247586269
2000-07-28,502.5099925144318
2000-07-31,503.39900608686327
2000-08-01,500.6119818705895
2000-08-02,502.5818689767949
2000-08-03,495.2041079951448
2000-08-04,501.9458227528422
2000-08-07,494.13289904016864
2000-08-08,499.85708097091265
2000-08-09,506.04847787204204
2000-08-10,524.1293608558857
2000-08-11,516.7285940835798
2000-08-14,510.03748585441923
2000-08-15,527.8724987283967
2000-08-16,528.462639129376
2000-08-17,524.3766816002757
2000-08-18,522.1574038996912
2000-08-21,520.4417220026921
2000-08-22,537.4288404177619
2000-08-23,527.2332333618455
2000-08-24,521.4997186300852
2000-08-25,522.2680050534622
2000-08-28,524.5186487938706
2000-08-29,525.2473629777884
2000-08-30,523.5538530896658
2000-08-31,521.4774707460585
2000-09-01,521.4815400477153
2000-09-04,517.6116215620284
2000-09-05,504.104908149205
2000-09-06,500.6675852655112
2000-09-07,493.77056327257674
2000-09-08,487.8950831797373
2000-09-11,480.9081752169249
2000-09-12,487.74021344823507
2000-09-13,489.9044021222395
2000-09-14,492.1264950577845
2000-09-15,488.161748135508
2000-09-18,479.84985577529926
2000-09-19,473.1244185415467
2000-09-20,474.38638738765343
2000-09-21,467.6054845083869
2000-09-22,458.0918265107936
2000-09-25,449.6443768667909
2000-09-26,452.65042570135336
2000-09-27,462.45354838579374
2000-09-28,456.051634015057
2000-09-29,466.5184658383556
2000-10-02,470.06082886970154
2000-10-03,467.38406928916294
2000-10-04,475.7370456249151
2000-10-05,469.74137957075726
2000-10-06,462.84727106875346
2000-10-09,460.1665906475431
2000-10-10,456.54394096603386
2000-10-11,450.3245139960471
2000-10-12,442.2854568295943
2000-10-13,442.70971838932235
2000-10-16,454.9034854671308
2000-10-17,453.8377979178777
2000-10-18,442.52546856827155
2000-10-19,447.8861717484312
2000-10-20,465.43571069399604
2000-10-23,465.3914180811751
2000-10-24,456.6162373758508
2000-10-25,454.8219380920803
2000-10-26,458.0705071071161
2000-10-27,464.8648508265224
2000-10-30,469.7734120697664
2000-10-31,487.70535797084324
2000-11-01,487.77354141205376
2000-11-02,495.74010489031923
2000-11-03,488.72371300524276
2000-11-06,479.3345799681278
2000-11-07,470.89898847978236
2000-11-08,468.04339986684386
2000-11-09,470.95119849506307
2000-11-10,468.36429719288805
2000-11-13,458.2915491365558
2000-11-14,468.28212674374316
2000-11-15,465.3305814908483
2000-11-16,462.25056498290985
2000-11-17,459.0992282952649
2000-11-20,460.76366689716133
2000-11-21,452.88486779824933
2000-11-22,439.64261588934005
2000-11-23,442.03495712083185
2000-11-24,441.28860649321723
2000-11-27,439.90947711657884
2000-11-28,431.118910222631
2000-11-29,418.5277111373014
2000-11-30,404.99559982253777
2000-12-01,364.3953594071439
2000-12-04,387.9092147712959
2000-12-05,397.9398748351981
2000-12-06,406.3664680937823
2000-12-07,402.7447384638045
2000-12-08,400.1524919535754
2000-12-11,406.26224559117225
2000-12-12,422.07385965513674
2000-12-13,414.2976441351935
2000-12-14,397.0682354237841
2000-12-15,393.3624610944711
2000-12-18,402.12922706347297
2000-12-19,417.17688777968965
2000-12-20,403.84653018987314
2000-12-21,400.1928515975398
2000-12-22,409.13395661577806
2000-12-25,409.13395661577806
2000-12-26,409.0744961879144
2000-12-27,404.7093755273614
2000-12-28,409.3768099578031
2000-12-29,413.35251846300815
2001-01-01,413.35251846300815
2001-01-02,401.73980437294045
2001-01-03,401.03678031660223
2001-01-04,411.4120502262598
2001-01-05,397.2678771476422
2001-01-08,394.0839641270659
2001-01-09,397.20509792629645
2001-01-10,391.84762924297326
2001-01-11,390.7336506945123
2001-01-12,392.6185520211388
2001-01-15,392.8958439962353
2001-01-16,393.11254600762686
2001-01-17,398.330559091472
2001-01-18,398.41275925840074
2001-01-19,404.33428971257683
2001-01-22,406.6230245548957
2001-01-23,402.4875979432743
2001-01-24,411.74656509007997
2001-01-25,411.05010850525036
2001-01-26,407.29824433815173
2001-01-29,411.38555421615285
2001-01-30,414.51606305826306
2001-01-31,413.6339221313231
2001-02-01,408.21963340950384
2001-02-02,404.3121643984022
2001-02-05,400.7296209781737
2001-02-06,399.25187196635335
2001-02-07,395.62267078247686
2001-02-08,399.508467588396
2001-02-09,396.08675476316654
2001-02-12,391.66156766521254
2001-02-13,386.8905318515885
2001-02-14,389.3521905356787
2001-02-15,382.8731978979467
2001-02-16,373.5782925619368
2001-02-19,369.189416090144
2001-02-20,367.6066273007331
2001-02-21,356.2430159308272
2001-02-22,357.2739936558674
2001-02-23,351.6608082143422
2001-02-26,350.60919610398446
2001-02-27,354.3015522796839
2001-02-28,356.5920270841435
2001-03-01,355.5044222969401
2001-03-02,351.6508759621346
2001-03-05,351.9006686585825
2001-03-06,357.30207863375193
2001-03-07,355.784454344842
2001-03-08,360.06403802439786
2001-03-09,354.4625612415229
2001-03-12,352.4939407546636
2001-03-13,348.91163080063944
2001-03-14,345.46173081192035
2001-03-15,345.4265466142266
2001-03-16,345.63601711301754
2001-03-19,340.2434150963492
2001-03-20,346.6308251704117
2001-03-21,341.9495560223773
2001-03-22,325.437125715229
2001-03-23,334.00216700290304
2001-03-26,335.4967922369359
2001-03-27,336.56744314797714
2001-03-28,335.2268027290227
2001-03-29,329.2988264532839
2001-03-30,327.97523220678005
2001-04-02,326.75361561372307
2001-04-03,311.17934332621155
2001-04-04,300.9677949593298
2001-04-05,313.407401287106
2001-04-06,317.9005180587686
2001-04-09,312.9242532261808
2001-04-10,323.8865270783237
2001-04-11,327.94482220601816
2001-04-12,333.4583658205248
2001-04-13,339.46401579258395
2001-04-16,339.39259365131943
2001-04-17,340.6248773895052
2001-04-18,351.3825705366885
2001-04-19,345.3116153783992
2001-04-20,344.3870256370009
2001-04-23,335.0050626411298
2001-04-24,330.75776773366607
2001-04-25,325.823955523892
2001-04-26,325.25996897659644
2001-04-27,322.56482739238896
2001-04-30,322.5449437606567
2001-05-01,322.4914165687504
2001-05-02,328.7226944627523
2001-05-03,337.4801743026273
2001-05-04,339.9780811080256
2001-05-07,337.9704920389943
2001-05-08,340.90853951927477
