Date,UNITED ARAB EMIRATES SMALL GROWTH
2015-02-19,853.430650876857
2015-02-20,855.0821857600248
2015-02-23,848.5317831835337
2015-02-24,855.1121247582296
2015-02-25,856.5218205370372
2015-02-26,874.4275517358509
2015-02-27,874.2412789327768
2015-03-02,857.9538459068782
2015-03-03,841.224962369574
2015-03-04,855.5495593470765
2015-03-05,858.4287974069331
2015-03-06,871.7065249735089
2015-03-09,869.6604703102958
2015-03-10,884.8622724654233
2015-03-11,887.246808968662
2015-03-12,882.1429441263999
2015-03-13,890.107928177344
2015-03-16,843.4062249308372
2015-03-17,846.0708179577869
2015-03-18,834.7030819166176
2015-03-19,843.7686706616165
2015-03-20,830.4021930403153
2015-03-23,811.1932838710355
2015-03-24,820.5756904166642
2015-03-25,807.0206404648877
2015-03-26,801.6783372543172
2015-03-27,803.6847819624705
2015-03-30,811.3711702429287
2015-03-31,815.2148222601471
2015-04-01,820.6288539690736
2015-04-02,834.5117729248207
2015-04-03,834.5117729248205
2015-04-06,839.6661643054006
2015-04-07,875.0003892884903
2015-04-08,890.0639103006936
2015-04-09,909.0027720416705
2015-04-10,913.4081400142055
2015-04-13,918.0066888635724
2015-04-14,914.3427098217651
2015-04-15,947.1391046643579
2015-04-16,963.2290632061118
2015-04-17,956.5371624442506
2015-04-20,955.5663898419373
2015-04-21,966.8280963231857
2015-04-22,978.384750215345
2015-04-23,983.0750786921471
2015-04-24,977.2845669774267
2015-04-27,980.8327821522969
2015-04-28,970.5061346958444
2015-04-29,970.7657183740453
2015-04-30,970.924779476063
2015-05-01,969.4276153313656
2015-05-04,923.5402228447883
2015-05-05,908.2698938394241
2015-05-06,906.2817765592478
2015-05-07,896.4068669426923
2015-05-08,899.8427536725168
2015-05-11,893.1563350280826
2015-05-12,883.4626077336453
2015-05-13,893.5101030101887
2015-05-14,903.3610684758041
2015-05-15,898.5446166641597
2015-05-18,879.4498100015271
2015-05-19,907.9851059385737
2015-05-20,909.3868253849554
2015-05-21,903.3824505060419
2015-05-22,911.4136094074428
2015-05-25,899.2192174998569
2015-05-26,901.9601726496668
2015-05-27,888.217243344712
2015-05-28,862.0556854540201
2015-05-29,858.5173531837202
2015-06-01,844.1012272924851
2015-06-02,829.6067407473688
2015-06-03,839.2306596755627
2015-06-04,849.0452407311808
2015-06-05,862.2370725954175
2015-06-08,857.8486695479103
2015-06-09,867.3579951640478
2015-06-10,877.7981254152121
2015-06-11,854.1850955960778
2015-06-12,851.5994626165591
2015-06-15,861.4494857689981
2015-06-16,860.5113095845843
2015-06-17,858.8468885841645
2015-06-18,835.8523142986613
2015-06-19,841.3455114592267
2015-06-22,848.931614423585
2015-06-23,858.2247274783145
2015-06-24,866.9880842560809
2015-06-25,870.8097431627274
2015-06-26,874.8481685191651
2015-06-29,864.3499722824721
2015-06-30,871.1456592264115
2015-07-01,882.039733965487
2015-07-02,881.4872194205084
2015-07-03,881.7608190696623
2015-07-06,891.5151683876271
2015-07-07,894.6487382670689
2015-07-08,876.5613171686764
2015-07-09,894.3913225495429
2015-07-10,884.1850311662917
2015-07-13,901.2571227144482
2015-07-14,907.3742754974978
2015-07-15,907.5073243596357
2015-07-16,911.9000878247531
2015-07-17,916.1010372319707
2015-07-20,928.8347195444015
2015-07-21,917.3753806591188
2015-07-22,923.8567113126904
2015-07-23,913.3588838818205
2015-07-24,914.441704135385
2015-07-27,893.9164035624588
2015-07-28,892.9395968547966
2015-07-29,900.7649987242762
2015-07-30,924.4319336960722
2015-07-31,914.1026518590522
2015-08-03,918.2165531982797
2015-08-04,914.5306397174808
2015-08-05,925.8336694199699
2015-08-06,917.2404082177375
2015-08-07,915.0460731363062
2015-08-10,913.6738982715219
2015-08-11,910.0140563879534
2015-08-12,883.0950621857779
2015-08-13,873.927876095045
2015-08-14,875.2693437498635
2015-08-17,858.7909551089249
2015-08-18,838.2356390537227
2015-08-19,846.9378622102383
2015-08-20,809.5487255645529
2015-08-21,801.284373628659
2015-08-24,690.3823157977656
2015-08-25,758.1561941730819
2015-08-26,744.7270436153743
2015-08-27,783.9753433452458
2015-08-28,783.587743761175
2015-08-31,788.677485295314
2015-09-01,761.5527802664731
2015-09-02,756.9973236301227
2015-09-03,778.1923052335273
2015-09-04,776.8699442799527
2015-09-07,780.7542201416088
2015-09-08,784.4613171168766
2015-09-09,784.4273289577792
2015-09-10,785.7671020058489
2015-09-11,781.332016019924
2015-09-14,757.4425675630624
2015-09-15,762.4759819054239
2015-09-16,777.7166998959999
2015-09-17,785.2866709835079
2015-09-18,781.094976393859
2015-09-21,803.657358453845
2015-09-22,804.1997789226084
2015-09-23,803.4024539814944
2015-09-24,793.2056003816188
2015-09-25,801.3532330624923
2015-09-28,795.8756061358439
2015-09-29,788.0088956674522
2015-09-30,797.6423427298038
2015-10-01,801.3169182053473
2015-10-02,796.2275342028394
2015-10-05,802.3730989634697
2015-10-06,793.3425582126317
2015-10-07,793.0460682465828
2015-10-08,790.9393261139243
2015-10-09,785.575608811465
2015-10-12,780.8260557456443
2015-10-13,778.0800264253301
2015-10-14,777.2145989157129
2015-10-15,780.6497915073211
2015-10-16,781.2128814544615
2015-10-19,767.1186486245252
2015-10-20,766.3965071532145
2015-10-21,759.5227036451814
2015-10-22,775.4471593358423
2015-10-23,784.4602073209733
2015-10-26,777.6417938011367
2015-10-27,760.9835620112792
2015-10-28,752.1656531759895
2015-10-29,767.9298530645897
2015-10-30,761.9513107784761
2015-11-02,761.5441599604526
2015-11-03,774.9880238463074
2015-11-04,757.7698360575533
2015-11-05,761.4952374929003
2015-11-06,770.1917863299999
2015-11-09,731.8654071446043
2015-11-10,704.3811086821984
2015-11-11,712.6464647173543
2015-11-12,702.6388441078303
2015-11-13,704.190271364979
2015-11-16,673.1062390474551
2015-11-17,688.7607906482805
2015-11-18,678.9106197779608
2015-11-19,691.6555899184174
2015-11-20,695.9587124566701
2015-11-23,697.8923704761731
2015-11-24,691.7278564047517
2015-11-25,689.9219798207141
2015-11-26,684.8311476097167
2015-11-27,686.4148337786191
2015-11-30,692.1133668363487
2015-12-01,689.1512666319583
2015-12-02,691.3842201085952
2015-12-03,673.6400828648739
2015-12-04,671.3433449802078
2015-12-07,665.478635155857
2015-12-08,646.1993672806523
2015-12-09,644.9420047797303
2015-12-10,637.1565031166518
2015-12-11,633.6872877332738
2015-12-14,613.62339795549
2015-12-15,626.196416530977
2015-12-16,634.2924117366962
2015-12-17,657.2899991467176
2015-12-18,656.6236958359369
2015-12-21,666.5871402178674
2015-12-22,680.59936537904
2015-12-23,681.7048685630285
2015-12-24,676.8057407300746
2015-12-25,676.8057407300746
2015-12-28,680.7462606203752
2015-12-29,687.5327572451937
2015-12-30,693.8893861016176
2015-12-31,695.1897423112529
2016-01-01,695.1897423112529
2016-01-04,691.8166155693981
2016-01-05,694.3755292052099
2016-01-06,691.832394614383
2016-01-07,678.0185998401171
2016-01-08,673.5335150607349
2016-01-11,672.7969265826869
2016-01-12,672.7071519165503
2016-01-13,669.472733460358
2016-01-14,649.1126524654094
2016-01-15,642.4663116859446
2016-01-18,610.182197203665
2016-01-19,623.5591827570234
2016-01-20,596.810153436226
2016-01-21,594.5187757780905
2016-01-22,594.5104948454854
2016-01-25,599.0005448698217
2016-01-26,595.4781585421196
2016-01-27,598.4668493651618
2016-01-28,610.9552913643826
2016-01-29,617.5989226107203
2016-02-01,629.4329630429694
2016-02-02,630.9062092217273
2016-02-03,615.6636432695723
2016-02-04,628.0164282177977
2016-02-05,629.5028767470562
2016-02-08,630.1454317969142
2016-02-09,611.9930305833075
2016-02-10,624.4536473553942
2016-02-11,603.3955684754444
2016-02-12,608.7419672684834
2016-02-15,617.5453744512881
2016-02-16,625.191855905064
2016-02-17,624.2620689175884
2016-02-18,628.202102101153
2016-02-19,627.7775130273169
2016-02-22,652.9904869955542
2016-02-23,653.6201378418932
2016-02-24,647.4061895500365
2016-02-25,641.6939870114251
2016-02-26,647.9636135286129
2016-02-29,674.2261125579049
2016-03-01,689.1387422414775
2016-03-02,670.8899865251633
2016-03-03,670.1790121626651
2016-03-04,665.6125157592672
2016-03-07,688.8365235072646
2016-03-08,688.3777579153824
2016-03-09,692.7926602201803
2016-03-10,680.2032849381627
2016-03-11,679.441340224324
2016-03-14,697.8788970806994
2016-03-15,685.2234336570191
2016-03-16,700.8356456715592
2016-03-17,697.4596734673565
2016-03-18,699.0362475430896
2016-03-21,690.251396172568
2016-03-22,696.2689634944667
2016-03-23,694.7119751179093
2016-03-24,693.9952077973777
2016-03-25,693.9952077973777
2016-03-28,670.8146160702194
2016-03-29,675.431014688306
2016-03-30,675.0784322358004
2016-03-31,676.1862696718667
2016-04-01,679.2040500074543
2016-04-04,677.7127662300857
2016-04-05,675.459502542417
2016-04-06,677.79883999409
2016-04-07,680.1843795586271
2016-04-08,678.6718126003676
2016-04-11,692.330643220645
2016-04-12,698.5811276811797
2016-04-13,702.8333062881313
2016-04-14,719.2507358845559
2016-04-15,717.062693883413
2016-04-18,705.6213231711904
2016-04-19,703.223670679142
2016-04-20,707.5738498006597
2016-04-21,703.159823335581
2016-04-22,706.2167166598352
2016-04-25,704.1302815268624
2016-04-26,692.7990787072248
2016-04-27,700.3561986882189
2016-04-28,691.3371449309516
2016-04-29,682.9691791477342
2016-05-02,672.4580453850524
2016-05-03,658.4411685144075
2016-05-04,658.0547318960694
2016-05-05,663.4311616850158
2016-05-06,662.081990507388
2016-05-09,666.7355646366482
2016-05-10,671.7694394035767
2016-05-11,677.3168980760186
2016-05-12,671.5983557319538
2016-05-13,677.869420610453
2016-05-16,664.163241528131
2016-05-17,659.9151760241124
2016-05-18,660.0949492701266
2016-05-19,661.3436148465053
2016-05-20,660.8796841316272
2016-05-23,666.88052063921
2016-05-24,667.7003739490532
2016-05-25,684.6462168572438
2016-05-26,689.8380042704347
2016-05-27,693.1141430928299
2016-05-30,685.922767857642
2016-05-31,691.4316886332124
2016-06-01,697.8253627157449
2016-06-02,690.8723747986917
2016-06-03,680.3561176045357
2016-06-06,682.1565609407852
2016-06-07,694.1163116177008
2016-06-08,696.4824082148523
2016-06-09,706.1504412672418
2016-06-10,707.9005817722636
2016-06-13,696.9510392287642
2016-06-14,699.5307050760649
2016-06-15,695.3838973891599
2016-06-16,702.1114944002584
2016-06-17,695.7448346297268
2016-06-20,689.7027380408197
2016-06-21,700.7970082518714
2016-06-22,708.9574246832965
2016-06-23,706.5811029676851
2016-06-24,721.5280182988956
2016-06-27,720.3549522509367
2016-06-28,716.8077333352672
2016-06-29,704.5409451198959
2016-06-30,709.7981835682543
2016-07-01,708.4145985959896
2016-07-04,715.6092155931044
2016-07-05,717.4363963702074
2016-07-06,719.8576722682592
2016-07-07,719.8275971416259
2016-07-08,722.3064995559974
2016-07-11,724.7620463503613
2016-07-12,733.1855797197803
2016-07-13,733.4118787941234
2016-07-14,731.8835841085987
2016-07-15,734.1668211209521
2016-07-18,745.978640654299
2016-07-19,746.3818768258253
2016-07-20,749.6205907684645
2016-07-21,753.1745949667422
2016-07-22,754.6176161392141
2016-07-25,748.1854695314117
2016-07-26,742.040574671269
2016-07-27,734.8232107195481
2016-07-28,734.4175546937606
2016-07-29,727.9156688976791
2016-08-01,729.977887722964
2016-08-02,709.5410596890287
2016-08-03,711.6901119821321
2016-08-04,722.8172558029053
2016-08-05,727.2220939995021
2016-08-08,736.7492659331169
2016-08-09,735.4592812126765
2016-08-10,722.0463534281197
2016-08-11,718.7008157945281
2016-08-12,718.677329524344
2016-08-15,721.2440738809072
2016-08-16,706.0402973786692
2016-08-17,702.7455062646296
2016-08-18,700.3688064873916
2016-08-19,700.5768227957475
2016-08-22,688.3179274592468
2016-08-23,688.8126671771507
2016-08-24,687.3497776883366
2016-08-25,689.5011298999175
2016-08-26,689.6259805967745
2016-08-29,694.0514072467603
2016-08-30,700.2771414237277
2016-08-31,702.8919020637841
2016-09-01,696.4528592649826
2016-09-02,698.3810130340985
2016-09-05,715.7448113959439
2016-09-06,710.6790198742311
2016-09-07,708.2707799923865
2016-09-08,702.9512155430534
2016-09-09,706.8928582553094
2016-09-12,706.3825210299285
2016-09-13,704.9834086141394
2016-09-14,704.6157255970471
2016-09-15,700.3376778221589
2016-09-16,705.4194078144186
2016-09-19,707.4816124937078
2016-09-20,708.5142434579474
2016-09-21,711.8879653414809
2016-09-22,709.104925879609
2016-09-23,710.4553703902511
2016-09-26,694.5727847388214
2016-09-27,692.5241218837594
2016-09-28,697.1856186475926
2016-09-29,697.0178116870162
2016-09-30,696.4906136625156
2016-10-03,685.130792428025
2016-10-04,691.8013255567105
2016-10-05,682.6483736594159
2016-10-06,684.5905726548565
2016-10-07,684.0845138559866
2016-10-10,675.121138002531
2016-10-11,694.5859293308034
2016-10-12,686.9212763478449
2016-10-13,682.6500959893569
2016-10-14,684.3412533800146
2016-10-17,677.4812761405609
2016-10-18,687.079421165611
2016-10-19,690.0703558012898
2016-10-20,696.17229341872
2016-10-21,699.6862290252005
2016-10-24,698.7614123230305
2016-10-25,695.9365937884886
2016-10-26,684.5249555645985
2016-10-27,685.9156714769626
2016-10-28,685.2566803020603
2016-10-31,681.5159390899342
2016-11-01,676.2992850923089
2016-11-02,666.7037211510195
2016-11-03,673.3524229385762
2016-11-04,671.6114790138736
2016-11-07,666.9519944947493
2016-11-08,671.328146743624
2016-11-09,665.0528140746082
2016-11-10,679.0577473939084
2016-11-11,680.5751042562041
2016-11-14,682.9330697735734
2016-11-15,690.5323729989975
2016-11-16,699.4680298382672
2016-11-17,701.7129526590145
2016-11-18,708.3156704035481
2016-11-21,710.4389269963265
2016-11-22,714.2133659903509
2016-11-23,737.9029488719179
2016-11-24,720.1621184186928
2016-11-25,717.3524861179372
2016-11-28,710.1503063280782
2016-11-29,709.17906199964
2016-11-30,705.2899011190427
2016-12-01,705.0572747557654
2016-12-02,701.7999532915173
2016-12-05,706.0870098497093
2016-12-06,708.1586367286417
2016-12-07,716.645861854853
2016-12-08,737.4374461147107
2016-12-09,742.633746375072
2016-12-12,756.5054324846889
2016-12-13,757.0312677649757
2016-12-14,747.996203121813
2016-12-15,760.3180666075531
2016-12-16,760.6834859977722
2016-12-19,746.2777942682025
2016-12-20,746.8709407100803
2016-12-21,744.9500189350588
2016-12-22,740.8361016400374
2016-12-23,740.4997170028688
2016-12-26,753.5994457761177
2016-12-27,748.3655481668804
2016-12-28,752.5984231532669
2016-12-29,750.4212436771506
2016-12-30,746.2947272388218
2017-01-02,747.6082654397858
2017-01-03,770.4398674923949
2017-01-04,762.0106347169801
2017-01-05,755.4760165981735
2017-01-06,757.1368630127763
2017-01-09,779.986844174945
2017-01-10,779.6681527011533
2017-01-11,786.6817516328639
2017-01-12,784.0959539023545
2017-01-13,786.1803482310211
2017-01-16,772.9890635866623
2017-01-17,766.0247337232629
2017-01-18,771.0618216530127
2017-01-19,781.0924833805753
2017-01-20,776.1916830447138
2017-01-23,779.0255865305612
2017-01-24,782.9017266556677
2017-01-25,757.853899244165
2017-01-26,781.1439754085378
2017-01-27,778.4627127524558
2017-01-30,775.6616516477864
2017-01-31,756.7832530936156
2017-02-01,766.231005089378
2017-02-02,763.6323686055266
2017-02-03,764.8528352357381
2017-02-06,777.1418556941346
2017-02-07,784.0251647218485
2017-02-08,778.7844379833545
2017-02-09,761.3820935887388
2017-02-10,764.3205475669137
2017-02-13,722.137669381055
2017-02-14,723.269342458622
2017-02-15,711.8677630840527
2017-02-16,706.8818097884299
2017-02-17,709.6416381064336
2017-02-20,688.3285599033596
2017-02-21,685.8774066574073
2017-02-22,709.4753811706022
2017-02-23,704.4508265344617
2017-02-24,706.0171615163486
2017-02-27,702.8251994947199
2017-02-28,702.6683671635463
2017-03-01,699.9493421063786
2017-03-02,708.8338216082759
2017-03-03,706.3927668059391
2017-03-06,694.4643446533579
2017-03-07,690.75733712804
2017-03-08,691.6533530309147
2017-03-09,682.8459455763277
2017-03-10,678.0160602564075
2017-03-13,685.4473296687992
2017-03-14,675.4356919475136
2017-03-15,675.2886163289317
2017-03-16,670.6117934925678
2017-03-17,670.307495019676
2017-03-20,668.0122170153297
2017-03-21,666.8091293457952
2017-03-22,662.0582035102173
2017-03-23,665.408080638799
2017-03-24,664.2610783706465
2017-03-27,655.2980712423785
2017-03-28,649.4192246137346
2017-03-29,659.662475936087
2017-03-30,664.3528594774049
2017-03-31,666.7830562821579
2017-04-03,679.22134919104
2017-04-04,678.7144811280937
2017-04-05,683.5673273119064
2017-04-06,681.871187075122
2017-04-07,684.4722780684854
2017-04-10,679.4326025620004
2017-04-11,674.0551731259125
2017-04-12,673.2474710179384
2017-04-13,662.9189989146926
2017-04-14,662.9189989146926
2017-04-17,649.2476173593581
2017-04-18,650.0828420381333
2017-04-19,655.5702165992191
2017-04-20,649.7938063837837
2017-04-21,654.5510576236131
2017-04-24,642.4220432381321
2017-04-25,643.9042440475572
2017-04-26,651.5847242002158
2017-04-27,651.5889318959975
2017-04-28,650.197715738169
2017-05-01,654.7217145938521
2017-05-02,656.0986993865403
2017-05-03,643.9683405804374
2017-05-04,651.7110733702802
2017-05-05,649.2495480419648
2017-05-08,640.5214842269058
2017-05-09,639.2047220445411
2017-05-10,640.9984736336339
2017-05-11,639.520455470596
2017-05-12,636.3149505278112
2017-05-15,610.7704627978258
2017-05-16,598.3830833005223
2017-05-17,604.02879339157
2017-05-18,595.4926780270108
2017-05-19,591.842132168978
2017-05-22,591.0963247044738
2017-05-23,588.1219942605853
2017-05-24,589.6912158956541
2017-05-25,582.1586683443859
2017-05-26,583.681551516242
2017-05-29,592.0537354636629
2017-05-30,600.3138949341115
2017-05-31,600.8010738149246
2017-06-01,601.3244223767917
2017-06-02,598.7170615939829
2017-06-05,595.3427095287109
2017-06-06,592.3647874285948
2017-06-07,604.7172521034139
2017-06-08,605.5212652826923
2017-06-09,607.595193761118
2017-06-12,599.7472427010695
2017-06-13,608.0008088358164
2017-06-14,610.8669478651168
2017-06-15,612.5612421235315
2017-06-16,609.8750684088056
2017-06-19,610.7402112307652
2017-06-20,612.8990605855353
2017-06-21,602.4583727265897
2017-06-22,598.757651476974
2017-06-23,596.4693402935476
2017-06-26,596.3547288402375
2017-06-27,591.8818709187753
2017-06-28,576.0096858888021
2017-06-29,577.8246050793683
2017-06-30,578.880625110282
2017-07-03,584.2851999807147
2017-07-04,603.6270146906037
2017-07-05,602.0557201205949
2017-07-06,599.2160155071427
2017-07-07,599.97877840986
2017-07-10,610.86344582207
2017-07-11,609.6436881889517
2017-07-12,618.5110590680788
2017-07-13,619.1913277117793
2017-07-14,616.8384277113021
2017-07-17,622.2199259596172
2017-07-18,612.2098196887727
2017-07-19,615.833235556461
2017-07-20,617.7109703028648
2017-07-21,616.4921873984325
2017-07-24,611.8996309944217
2017-07-25,605.4504864476631
2017-07-26,608.2068066422958
2017-07-27,605.2027009850226
2017-07-28,601.0214182568322
2017-07-31,601.6246476275954
2017-08-01,603.8265874789074
2017-08-02,603.6579554701697
2017-08-03,601.878747102631
2017-08-04,608.408938163822
2017-08-07,609.7250090801128
2017-08-08,614.9288012089521
2017-08-09,609.4868983896534
2017-08-10,608.1203087257799
2017-08-11,605.9542524168724
2017-08-14,587.4638401675959
2017-08-15,588.4573126072349
2017-08-16,593.0541820127232
2017-08-17,590.5127845042814
2017-08-18,590.1107503545826
2017-08-21,587.7842574988401
2017-08-22,590.5743958653028
2017-08-23,590.6758468385021
2017-08-24,590.2700177501822
2017-08-25,586.9148415299057
2017-08-28,578.8598407476131
2017-08-29,572.0586900992909
2017-08-30,584.0476430374043
2017-08-31,585.3494566920842
2017-09-01,585.8422165680772
2017-09-04,584.5922957999762
2017-09-05,580.1724837747639
2017-09-06,576.3900861823872
2017-09-07,575.9819600472756
2017-09-08,575.3668761225356
2017-09-11,578.1582874982822
2017-09-12,573.9165052265072
2017-09-13,572.1457636052459
2017-09-14,572.1184343419999
2017-09-15,567.7666328186062
2017-09-18,560.900843959994
2017-09-19,559.2906240398723
2017-09-20,555.5797452842888
2017-09-21,558.9895722229259
2017-09-22,556.8254572975233
2017-09-25,553.365078840781
2017-09-26,563.5799068404467
2017-09-27,563.3043667700873
2017-09-28,565.0185921239811
2017-09-29,563.3354655099787
2017-10-02,563.7997215704781
2017-10-03,563.7233605517823
2017-10-04,571.6783211657739
2017-10-05,574.118753121278
2017-10-06,573.2145296777605
2017-10-09,581.3515095355181
2017-10-10,575.5488045933608
2017-10-11,579.6783788154745
2017-10-12,580.2179112685093
2017-10-13,580.7247529450083
2017-10-16,588.3176016260867
2017-10-17,588.5758822753199
2017-10-18,585.5945583345467
2017-10-19,584.5463335727775
2017-10-20,587.8602366767255
2017-10-23,587.3930130177114
2017-10-24,586.4941118586128
2017-10-25,586.2899253426253
2017-10-26,592.134591289612
2017-10-27,598.3286448886694
2017-10-30,596.4881319267088
2017-10-31,591.2157466852575
2017-11-01,597.0109616128316
2017-11-02,593.0085659974079
2017-11-03,595.842718587705
2017-11-06,589.4993426500432
2017-11-07,581.4175530337131
2017-11-08,562.7033568160585
2017-11-09,565.2240399606723
2017-11-10,563.4219384573611
2017-11-13,561.6385964911635
2017-11-14,556.8238022812786
2017-11-15,555.8361618157994
2017-11-16,555.8633992342079
2017-11-17,555.4076376104822
2017-11-20,553.9604209906386
2017-11-21,554.2350262770647
2017-11-22,554.7947763843534
2017-11-23,553.47226846742
2017-11-24,549.1130965604353
2017-11-27,546.6186361088314
2017-11-28,547.5881186053432
2017-11-29,549.5187701990221
2017-11-30,546.1395471558584
2017-12-01,548.7479546990248
2017-12-04,549.1631868166019
2017-12-05,543.2776608016795
2017-12-06,548.1193205275863
2017-12-07,551.4096993097367
2017-12-08,553.2162153649999
2017-12-11,555.4629389965594
2017-12-12,567.2075941382795
2017-12-13,565.1416463283372
2017-12-14,560.714205725738
2017-12-15,561.1907806317988
2017-12-18,562.5960711150296
2017-12-19,558.3588321943438
2017-12-20,556.6480022692474
2017-12-21,556.425631545411
2017-12-22,557.587400566651
2017-12-25,567.9965275867471
2017-12-26,563.6890108455007
2017-12-27,574.7850205317043
2017-12-28,575.9349832017666
2017-12-29,572.5776007214098
2018-01-01,572.5776007214098
2018-01-02,568.6848335071196
