Date,SOUTH AFRICA SMALL GROWTH
2000-09-22,276.3986598671704
2000-09-25,279.09253135693507
2000-09-26,277.66568370681523
2000-09-27,276.3510205540677
2000-09-28,274.953383786966
2000-09-29,276.460336241112
2000-10-02,277.2106647801874
2000-10-03,278.4520936348517
2000-10-04,277.1068361155198
2000-10-05,275.85530360931887
2000-10-06,274.0030454358113
2000-10-09,268.5734039132395
2000-10-10,267.5188526898674
2000-10-11,260.1788869318456
2000-10-12,261.0102828033257
2000-10-13,260.46788254054275
2000-10-16,263.3350272204083
2000-10-17,259.0856687436091
2000-10-18,247.08792482812498
2000-10-19,253.20475122844363
2000-10-20,255.1832233483335
2000-10-23,259.976046725512
2000-10-24,258.70181048633907
2000-10-25,255.31984064399362
2000-10-26,252.53799431630327
2000-10-27,249.74046516383765
2000-10-30,250.9864009637812
2000-10-31,250.3978973276608
2000-11-01,251.89573911824525
2000-11-02,251.6147160790164
2000-11-03,247.63132296332762
2000-11-06,247.98943507293035
2000-11-07,246.68938273938113
2000-11-08,247.81415145986549
2000-11-09,242.69056668210513
2000-11-10,242.92410097204728
2000-11-13,238.90873232513388
2000-11-14,241.10419447161428
2000-11-15,241.80392023655443
2000-11-16,239.84430909597808
2000-11-17,239.85853018421034
2000-11-20,237.57289569993554
2000-11-21,234.04357577528555
2000-11-22,231.84140483048319
2000-11-23,229.95472984130492
2000-11-24,230.51333300880913
2000-11-27,232.7955594002158
2000-11-28,231.1210171926706
2000-11-29,228.70164626704462
2000-11-30,222.91959106001167
2000-12-01,224.18554044412838
2000-12-04,221.8520789582451
2000-12-05,222.9989343768213
2000-12-06,228.3329591569595
2000-12-07,224.55356986406323
2000-12-08,224.30188280323327
2000-12-11,229.56636700603696
2000-12-12,226.45311932936715
2000-12-13,226.81009496931716
2000-12-14,225.48755823079034
2000-12-15,222.4732290735785
2000-12-18,223.10851156307237
2000-12-19,223.54496622124873
2000-12-20,221.13539849769955
2000-12-21,218.69551441955957
2000-12-22,220.3139936467274
2000-12-25,220.3139936467274
2000-12-26,219.3234696940243
2000-12-27,220.06257792800278
2000-12-28,222.04856525987364
2000-12-29,221.3027510488383
2001-01-01,221.3027510488383
2001-01-02,217.54573477225617
2001-01-03,217.07710511718716
2001-01-04,219.929105530647
2001-01-05,217.59856417142842
2001-01-08,218.94090236414885
2001-01-09,219.3267357960102
2001-01-10,215.02435511392662
2001-01-11,217.73197381841695
2001-01-12,221.36657145853613
2001-01-15,225.0277375355285
2001-01-16,224.1396556811622
2001-01-17,224.38826523314776
2001-01-18,220.37505651153458
2001-01-19,224.92418199730503
2001-01-22,224.64790750342993
2001-01-23,226.3268316235467
2001-01-24,229.97625826404348
2001-01-25,231.55679615026887
2001-01-26,230.79125500492938
2001-01-29,232.05536198843114
2001-01-30,232.18433703826292
2001-01-31,232.20738594118228
2001-02-01,230.8113613447328
2001-02-02,229.98096668480537
2001-02-05,228.45130565628205
2001-02-06,229.56527941952254
2001-02-07,225.76563268446586
2001-02-08,225.04843569289525
2001-02-09,224.55405112378176
2001-02-12,225.1358975900212
2001-02-13,226.15804805382697
2001-02-14,227.84154446407
2001-02-15,231.08176124558545
2001-02-16,227.80946472172607
2001-02-19,230.49126586499426
2001-02-20,232.71403391039567
2001-02-21,229.2520471422349
2001-02-22,227.12042376717542
2001-02-23,225.86531339577172
2001-02-26,228.66469095490208
2001-02-27,228.49221078061464
2001-02-28,225.09717468171962
2001-03-01,222.1474423764315
2001-03-02,220.76973147744434
2001-03-05,222.59042218708686
2001-03-06,221.26683585396694
2001-03-07,223.18296595905036
2001-03-08,227.02491159752216
2001-03-09,224.82598670265457
2001-03-12,223.06655212012814
2001-03-13,223.10720750285657
2001-03-14,217.85635571911317
2001-03-15,218.73558468764563
2001-03-16,218.59957353120618
2001-03-19,216.35352215900917
2001-03-20,215.13303689060422
2001-03-21,216.18766614058597
2001-03-22,216.53093344821167
2001-03-23,217.48058223051027
2001-03-26,219.45050009404446
2001-03-27,218.17973320830484
2001-03-28,218.20198023084515
2001-03-29,218.48369696017403
2001-03-30,216.06933224359756
2001-04-02,214.5257633931626
2001-04-03,208.6157650119178
2001-04-04,206.8184414524826
2001-04-05,210.7895726016038
2001-04-06,210.10403126250898
2001-04-09,210.54869490135115
2001-04-10,215.8386755932425
2001-04-11,217.98872914500598
2001-04-12,216.93140856558628
2001-04-13,216.93140856558628
2001-04-16,218.68473044402776
2001-04-17,217.29265834725058
2001-04-18,222.82706593357298
2001-04-19,220.76093915529512
2001-04-20,216.5991437513525
2001-04-23,217.5582759209386
2001-04-24,221.87832738077296
2001-04-25,222.19627628099212
2001-04-26,223.25680229751057
2001-04-27,227.05502045978142
2001-04-30,230.0711890940889
2001-05-01,229.08656828799155
2001-05-02,228.50959033982969
2001-05-03,225.79957897725242
2001-05-04,226.42880156413509
2001-05-07,229.88613179701906
2001-05-08,231.37016818674581
2001-05-09,232.9532947367852
2001-05-10,233.3899834067485
2001-05-11,232.8153095433325
2001-05-14,233.46299675866135
2001-05-15,232.8629028876581
2001-05-16,231.68886591039976
2001-05-17,236.63150983689513
2001-05-18,238.45300352345504
2001-05-21,242.89828170661434
2001-05-22,244.90128395135764
2001-05-23,245.32656544837985
2001-05-24,246.68802566108732
2001-05-25,245.94284361835062
2001-05-28,246.1207212057576
2001-05-29,246.33064602987088
2001-05-30,244.34614283163356
2001-05-31,245.52459982476984
2001-06-01,243.36995965939525
2001-06-04,245.67550966853082
2001-06-05,246.53548511466207
2001-06-06,247.6150759818922
2001-06-07,247.3413383064016
2001-06-08,250.2371458198013
2001-06-11,253.13488971911656
2001-06-12,250.24458927784673
2001-06-13,249.57551861036583
2001-06-14,249.46651421990995
2001-06-15,250.41240602069448
2001-06-18,248.7019213856731
2001-06-19,251.34261401308586
2001-06-20,252.69028592146788
2001-06-21,253.12982121003785
2001-06-22,255.81739694188482
2001-06-25,255.107009248028
2001-06-26,256.1278147752552
2001-06-27,257.84155821354057
2001-06-28,259.3726675473769
2001-06-29,260.6095682634791
2001-07-02,261.00326989396876
2001-07-03,260.0837184759816
2001-07-04,256.4645535475094
2001-07-05,254.31276454541643
2001-07-06,249.74682420045482
2001-07-09,248.24344455050337
2001-07-10,246.76821615114824
2001-07-11,245.00503803975906
2001-07-12,247.75033094940918
2001-07-13,248.54889610169968
2001-07-16,248.45295908990929
2001-07-17,248.11558706621713
2001-07-18,243.99141821220857
2001-07-19,243.7226020426663
2001-07-20,242.31559302429866
2001-07-23,244.65809080565708
2001-07-24,241.85347320724273
2001-07-25,240.0906217945905
2001-07-26,240.9144971006517
2001-07-27,240.88786609602406
2001-07-30,240.5536244100332
2001-07-31,237.02277347339788
2001-08-01,237.11059719742738
2001-08-02,238.4969033287935
2001-08-03,236.79657763576412
2001-08-06,237.17021727503442
2001-08-07,237.2134452168836
2001-08-08,236.32604111024517
2001-08-09,233.71547270893865
2001-08-10,234.20104610893827
2001-08-13,233.12058264334348
2001-08-14,234.03349729678013
2001-08-15,233.50917259994358
2001-08-16,233.66610842634526
2001-08-17,233.07702879138694
2001-08-20,232.90160592455643
2001-08-21,232.75043749112643
2001-08-22,231.8970305061474
2001-08-23,235.38275144062877
2001-08-24,234.78204140374575
2001-08-27,236.73017357151576
2001-08-28,237.06852662832213
2001-08-29,237.93177720860217
2001-08-30,235.27068815086227
2001-08-31,232.25583859310723
2001-09-03,232.77439816561463
2001-09-04,237.5030613486434
2001-09-05,235.99895736575223
2001-09-06,233.47481855760049
2001-09-07,232.33430150357054
2001-09-10,231.03493213922107
2001-09-11,226.80123758853676
2001-09-12,217.5938839413188
2001-09-13,218.71463373892036
2001-09-14,215.35840898562998
2001-09-17,211.09809344860648
2001-09-18,208.97078640182897
2001-09-19,207.53632889445834
2001-09-20,203.59423857325203
2001-09-21,199.76908182939053
2001-09-24,200.41174908669046
2001-09-25,202.77806167166764
2001-09-26,203.54681864036675
2001-09-27,203.58138292499655
2001-09-28,208.49711471176494
2001-10-01,205.43163725114707
2001-10-02,204.8351388557012
2001-10-03,199.9161651465244
2001-10-04,203.5349654584621
2001-10-05,204.38906843838896
2001-10-08,204.26368090824573
2001-10-09,204.02688588600546
2001-10-10,205.09130718600227
2001-10-11,208.7435920785575
2001-10-12,207.8547526376124
2001-10-15,211.51854320165754
2001-10-16,204.81817555954987
2001-10-17,205.70068474574458
2001-10-18,207.4014245925537
2001-10-19,208.68573001815224
2001-10-22,204.20262596591
2001-10-23,205.13848123912564
2001-10-24,207.04348254550038
2001-10-25,206.88471667258483
2001-10-26,207.63582904129527
2001-10-29,206.7979279310044
2001-10-30,203.65362518911334
2001-10-31,204.87094119595346
2001-11-01,202.2442885677701
2001-11-02,202.4853512231197
2001-11-05,205.94679003832027
2001-11-06,206.83921358083956
2001-11-07,203.38979759704017
2001-11-08,205.20900022000086
2001-11-09,202.45497196407752
2001-11-12,201.7700419828471
2001-11-13,205.1255778900664
2001-11-14,207.16259717772553
2001-11-15,211.28019607121212
2001-11-16,210.09591714391635
2001-11-19,209.82084216461763
2001-11-20,208.50016101509132
2001-11-21,208.25913434823795
2001-11-22,207.34018741455756
2001-11-23,208.334566496172
2001-11-26,208.415074147316
2001-11-27,205.51078357827245
2001-11-28,206.92425501995746
2001-11-29,201.60450628577007
2001-11-30,199.72954265799683
2001-12-03,197.18950999730413
2001-12-04,195.07207868359743
2001-12-05,192.19067208329787
2001-12-06,191.53738079150088
2001-12-07,185.21503907074992
2001-12-10,187.22118867898317
2001-12-11,183.50774427250906
2001-12-12,180.48826625757312
2001-12-13,174.88456587210248
2001-12-14,165.29510306896222
2001-12-17,170.17330129468573
2001-12-18,166.60147490043593
2001-12-19,161.6436419137252
2001-12-20,149.36652271580672
2001-12-21,163.58910532959564
2001-12-24,169.97466876729806
2001-12-25,169.97466876729806
2001-12-26,170.6841030592179
2001-12-27,170.95337028496803
2001-12-28,170.77457823238572
2001-12-31,170.20763792862766
2002-01-01,170.20763792862766
2002-01-02,164.05953275670876
2002-01-03,163.8588181199484
2002-01-04,169.54921705322528
2002-01-07,176.01512548431168
2002-01-08,178.89552869252176
2002-01-09,181.9914468980535
2002-01-10,181.62954007191806
2002-01-11,184.15296248189028
2002-01-14,182.8149889706091
2002-01-15,176.83334884526244
2002-01-16,178.54139528861674
2002-01-17,181.78263219777125
2002-01-18,180.76778761919235
2002-01-21,179.08914590888827
2002-01-22,177.18590111599852
2002-01-23,181.79910120887874
2002-01-24,183.37239176137413
2002-01-25,184.19499992338086
2002-01-28,182.1979974552223
2002-01-29,182.46864527066887
2002-01-30,180.6940355333557
2002-01-31,182.18308917179098
2002-02-01,179.60031402295877
2002-02-04,181.00590013288635
2002-02-05,180.38051251749172
2002-02-06,183.60864903661155
2002-02-07,183.70778944289611
2002-02-08,182.3603306753706
2002-02-11,178.0378364048433
2002-02-12,179.4641688211308
2002-02-13,178.07998160690545
2002-02-14,178.67300198409615
2002-02-15,180.99117641234315
2002-02-18,180.55256781936149
2002-02-19,179.04669723159756
2002-02-20,179.7219051956144
2002-02-21,177.44741847015462
2002-02-22,176.35028938219668
2002-02-25,178.444691058834
2002-02-26,180.592915140451
2002-02-27,182.17582680086727
2002-02-28,179.58058531765218
2002-03-01,180.43554437803442
2002-03-04,186.96183726490477
2002-03-05,186.1431891776128
2002-03-06,183.2522335478968
2002-03-07,176.68199486284243
2002-03-08,172.08912997626425
2002-03-11,175.58910902329623
2002-03-12,174.7707177194689
2002-03-13,174.25982909315516
2002-03-14,172.1959714946616
2002-03-15,168.996851908534
2002-03-18,167.8431154719359
2002-03-19,171.25001181648796
2002-03-20,171.56101037628753
2002-03-21,174.47355550845992
2002-03-22,176.6790515157198
2002-03-25,177.55489641817334
2002-03-26,177.94915898688373
2002-03-27,180.49965996468293
2002-03-28,182.8598839095632
2002-03-29,182.8598839095632
2002-04-01,181.45321704836252
2002-04-02,185.03190467613953
2002-04-03,185.08208363051628
2002-04-04,183.1923485209414
2002-04-05,186.4534066840241
2002-04-08,187.18126358686092
2002-04-09,185.45006106017658
2002-04-10,188.6428924956716
2002-04-11,189.95902712727778
2002-04-12,189.28825481371163
2002-04-15,189.24876784093354
2002-04-16,189.7045917111345
2002-04-17,193.0672331883171
2002-04-18,194.68289157467865
2002-04-19,194.50950810866908
2002-04-22,196.94872596758114
2002-04-23,198.50757303552567
2002-04-24,199.48142253623584
2002-04-25,199.87930822299396
2002-04-26,201.27222243620986
2002-04-29,202.3340301620238
2002-04-30,197.83186733939513
2002-05-01,197.71602754642043
2002-05-02,198.17578374424633
2002-05-03,200.64303443222917
2002-05-06,201.81638880341296
2002-05-07,208.0267952438
2002-05-08,211.05183820234888
2002-05-09,214.9397243255567
2002-05-10,216.87783414502218
2002-05-13,217.87830559985719
2002-05-14,220.58622460163923
2002-05-15,216.80553141031484
2002-05-16,218.44140795424497
2002-05-17,220.39387212502723
2002-05-20,219.49793906286783
2002-05-21,219.4376286019978
2002-05-22,218.22916494161674
2002-05-23,219.53675615506867
2002-05-24,225.42491313844084
2002-05-27,226.16189175199554
2002-05-28,223.7661508097564
2002-05-29,226.095892754454
2002-05-30,228.3049920351525
2002-05-31,228.81726203226782
2002-06-03,227.21244519625677
2002-06-04,229.360604691803
2002-06-05,224.00351413738917
2002-06-06,223.9826344889541
2002-06-07,221.11004295664557
2002-06-10,219.35336064653185
2002-06-11,217.70903650022612
2002-06-12,214.33125702837805
2002-06-13,210.8340420351548
2002-06-14,206.4745430174703
2002-06-17,204.83636109288923
2002-06-18,211.06970751911012
2002-06-19,209.59777151061903
2002-06-20,206.4294834607083
2002-06-21,202.69556682866514
2002-06-24,200.04553988050083
2002-06-25,202.004167844985
2002-06-26,194.01942345159569
2002-06-27,197.486598872193
2002-06-28,199.77905430566454
2002-07-01,204.43638273386375
2002-07-02,202.1795638056605
2002-07-03,199.50276095181647
2002-07-04,200.83187655635894
2002-07-05,204.4960549341078
2002-07-08,201.2762845788852
2002-07-09,201.48336961022702
2002-07-10,201.06707195823404
2002-07-11,196.4899283186888
2002-07-12,200.59006091605468
2002-07-15,194.61651217390445
2002-07-16,191.9749278831168
2002-07-17,193.58390908607154
2002-07-18,197.88755902921667
2002-07-19,196.61665260416657
2002-07-22,193.86312171258194
2002-07-23,194.1696280952145
2002-07-24,186.18842005286922
2002-07-25,187.5093607688004
2002-07-26,188.33463292765896
2002-07-29,195.50921031597352
2002-07-30,191.33983281247333
2002-07-31,189.92293399278057
2002-08-01,186.4525835740011
2002-08-02,187.087224460087
2002-08-05,180.93848645548258
2002-08-06,180.14120893135242
2002-08-07,182.032502184643
2002-08-08,184.03457546908456
2002-08-09,182.598706319725
2002-08-12,182.7618806056242
2002-08-13,178.70980746424945
2002-08-14,179.89561691223344
2002-08-15,180.30619400220226
2002-08-16,180.64061981306975
2002-08-19,183.06506813159308
2002-08-20,179.10379303255704
2002-08-21,174.97731008378062
2002-08-22,177.5179829383972
2002-08-23,177.94188155386178
2002-08-26,177.11762978479535
2002-08-27,181.09465869499348
2002-08-28,180.57412607640248
2002-08-29,178.51525400144598
2002-08-30,182.69737445567122
2002-09-02,181.2005898114304
2002-09-03,175.12079559565268
2002-09-04,176.56639043085988
2002-09-05,179.61172017479245
2002-09-06,184.22967080014863
2002-09-09,187.8084335007927
2002-09-10,188.09282343420014
2002-09-11,190.20405603114742
2002-09-12,190.60594184647164
2002-09-13,186.541856096133
2002-09-16,185.64304754735804
2002-09-17,189.8263646818751
2002-09-18,187.015937127786
2002-09-19,185.16285370521098
2002-09-20,183.22386855999915
2002-09-23,182.8559346991144
2002-09-24,183.05135562495758
2002-09-25,184.90822761409828
2002-09-26,185.22536274874065
2002-09-27,186.6839639897916
2002-09-30,181.32719511361253
2002-10-01,183.2123968772969
2002-10-02,184.44083902993296
2002-10-03,184.8088771673489
2002-10-04,186.0968767736472
2002-10-07,183.6093671086746
2002-10-08,183.04698226207023
2002-10-09,182.4987703960071
2002-10-10,184.04998552940629
2002-10-11,185.40732229520825
2002-10-14,185.81042854750575
2002-10-15,189.52692516148667
2002-10-16,189.07230079608507
2002-10-17,193.74852620246918
2002-10-18,192.04922661967373
2002-10-21,195.79342556885723
2002-10-22,197.05343782003
2002-10-23,198.28987037657583
2002-10-24,200.14031903239427
2002-10-25,198.8894544862458
2002-10-28,201.0907458764478
2002-10-29,197.55325109487256
2002-10-30,197.21087910288105
2002-10-31,199.27624504580353
2002-11-01,202.82668326624437
2002-11-04,205.08921085297453
2002-11-05,203.82333562805147
2002-11-06,205.70363070572935
2002-11-07,207.5295498604379
2002-11-08,206.48351539845683
2002-11-11,204.78367604714296
2002-11-12,204.8501785080774
2002-11-13,204.9632574887284
2002-11-14,209.40161193970914
2002-11-15,210.75766806937634
2002-11-18,213.4573499293513
2002-11-19,213.28556173183898
2002-11-20,214.08262507498043
2002-11-21,217.36120635017215
2002-11-22,222.48933670581795
2002-11-25,226.79892106681896
2002-11-26,226.01248728566506
2002-11-27,229.62636998599447
2002-11-28,229.09910616717409
2002-11-29,229.26328045185303
2002-12-02,230.87203301436563
2002-12-03,232.22858404869925
2002-12-04,233.6772328604515
2002-12-05,231.53007573319812
2002-12-06,229.2548409899241
2002-12-09,231.4636205429106
2002-12-10,232.25824329051258
2002-12-11,234.3570921970402
2002-12-12,231.43594930385123
2002-12-13,234.1171819627336
2002-12-16,235.06944767515085
2002-12-17,230.98529544979894
2002-12-18,233.91932996565296
2002-12-19,234.5645083369696
2002-12-20,235.34169259590905
2002-12-23,237.10614239594017
2002-12-24,235.62184790799574
