Date,PHILIPPINES SMALL GROWTH
2002-05-14,499.2439203550685
2002-05-15,499.0247421677906
2002-05-16,503.82434754687563
2002-05-17,498.1410907663984
2002-05-20,496.82023094776764
2002-05-21,497.827663940781
2002-05-22,490.39028949381463
2002-05-23,496.9864667660844
2002-05-24,479.8651318788059
2002-05-27,481.5874198942506
2002-05-28,479.0692859273862
2002-05-29,484.44519083567235
2002-05-30,482.64821940742667
2002-05-31,472.7361040484353
2002-06-03,469.1630713781575
2002-06-04,458.58413713780214
2002-06-05,454.4329546067449
2002-06-06,448.889977137868
2002-06-07,440.2332346319131
2002-06-10,445.642605817073
2002-06-11,447.6205968974712
2002-06-12,445.77610397349196
2002-06-13,430.41878168816817
2002-06-14,431.01587869942097
2002-06-17,432.8529484341313
2002-06-18,429.5003854264068
2002-06-19,422.187548692459
2002-06-20,420.7371872655639
2002-06-21,413.7456329955194
2002-06-24,410.0851034614995
2002-06-25,406.48734605568706
2002-06-26,372.9016184627245
2002-06-27,375.90714875750143
2002-06-28,376.15231073458705
2002-07-01,384.6283491176389
2002-07-02,389.9240060496853
2002-07-03,380.114376822307
2002-07-04,376.1842597658239
2002-07-05,373.88344523738317
2002-07-08,367.4594875743396
2002-07-09,372.323071266381
2002-07-10,381.17719684978107
2002-07-11,376.5368669600107
2002-07-12,373.53046033535315
2002-07-15,367.58186764833005
2002-07-16,362.7031274122545
2002-07-17,364.31117738610743
2002-07-18,364.20718101079615
2002-07-19,362.0441812245624
2002-07-22,361.5144021614792
2002-07-23,367.1337939531971
2002-07-24,365.6242545037947
2002-07-25,360.3189766756681
2002-07-26,350.63485624177883
2002-07-29,348.12015036371145
2002-07-30,350.3028696763151
2002-07-31,349.3758599612483
2002-08-01,354.3594472076536
2002-08-02,355.8905723453264
2002-08-05,350.6966206466032
2002-08-06,355.2808309006503
2002-08-07,352.0587254495587
2002-08-08,352.0679385332681
2002-08-09,354.94275969459244
2002-08-12,349.110688245564
2002-08-13,358.280039136149
2002-08-14,349.2663241909398
2002-08-15,346.7489123284398
2002-08-16,348.2126249107029
2002-08-19,348.6070495451646
2002-08-20,345.02152385291265
2002-08-21,339.6210441741956
2002-08-22,341.6640201388422
2002-08-23,341.6146523933324
2002-08-26,346.403213432905
2002-08-27,341.66450285545574
2002-08-28,351.21188025670176
2002-08-29,353.0166409504679
2002-08-30,354.0776076290321
2002-09-02,350.0833422051954
2002-09-03,354.117360440822
2002-09-04,366.24810536515747
2002-09-05,364.6486238892515
2002-09-06,366.03164344868645
2002-09-09,363.80838852402417
2002-09-10,374.26146855310094
2002-09-11,374.57280276820353
2002-09-12,369.672922042674
2002-09-13,368.66893679601566
2002-09-16,364.6627190954916
2002-09-17,366.61078568583366
2002-09-18,363.5192250242031
2002-09-19,362.06656532801867
2002-09-20,361.89951055530395
2002-09-23,358.97934611442474
2002-09-24,353.683387902396
2002-09-25,352.5263522115233
2002-09-26,356.1712649524371
2002-09-27,353.5754430471196
2002-09-30,350.84444617757015
2002-10-01,350.433624543084
2002-10-02,348.8857739309135
2002-10-03,344.731846909677
2002-10-04,345.60063911021876
2002-10-07,342.63796899439336
2002-10-08,339.07870964575886
2002-10-09,334.9107610839014
2002-10-10,330.54237519007233
2002-10-11,328.0279077560604
2002-10-14,326.15973850991213
2002-10-15,319.3739795621772
2002-10-16,317.75359656794643
2002-10-17,318.6593798034957
2002-10-18,315.0387723101267
2002-10-21,310.24393569171036
2002-10-22,310.287517868997
2002-10-23,307.4410193985237
2002-10-24,312.33040225894393
2002-10-25,310.71314365076785
2002-10-28,312.1158203828316
2002-10-29,310.7882761451036
2002-10-30,310.5693615682215
2002-10-31,308.57094713211734
2002-11-01,306.66647493094064
2002-11-04,306.62079256355435
2002-11-05,300.43681106389704
2002-11-06,302.70627637726176
2002-11-07,307.44056013078165
2002-11-08,304.51068974511423
2002-11-11,302.2722905919668
2002-11-12,300.99104317785157
2002-11-13,302.429521909959
2002-11-14,299.87472798551926
2002-11-15,300.7424746034069
2002-11-18,298.2861181464855
2002-11-19,297.1874616038679
2002-11-20,287.63192733178715
2002-11-21,286.6441811910703
2002-11-22,287.7797525473629
2002-11-25,287.23551243344184
2002-11-26,294.48767462422603
2002-11-27,294.12069698904617
2002-11-28,289.1886779318323
2002-11-29,289.4484193344352
2002-12-02,286.5072650665431
2002-12-03,284.58451305004485
2002-12-04,282.72573746576813
2002-12-05,282.2077858858129
2002-12-06,280.1498166167775
2002-12-09,280.8685068144999
2002-12-10,276.46778310377084
2002-12-11,271.52270462786026
2002-12-12,272.6582203626236
2002-12-13,272.8217647575469
2002-12-16,276.1049950981467
2002-12-17,275.54389245462653
2002-12-18,276.7352895134654
2002-12-19,278.2076459314649
2002-12-20,283.24919123864373
2002-12-23,282.3362758701374
2002-12-24,281.1724824823792
2002-12-25,281.1724824823792
2002-12-26,286.4290939482608
2002-12-27,285.8851555828502
2002-12-30,285.40254544123604
2002-12-31,283.1691806757347
2003-01-01,283.1691806757347
2003-01-02,280.01012094191674
2003-01-03,278.24349621686963
2003-01-06,275.57499974125784
2003-01-07,277.24824707905765
2003-01-08,278.24355327248156
2003-01-09,273.7844073988375
2003-01-10,274.3815261228693
2003-01-13,275.35908999506137
2003-01-14,275.43199713881427
2003-01-15,277.9765344825913
2003-01-16,277.10384142978825
2003-01-17,271.59768641751515
2003-01-20,269.8878297491793
2003-01-21,268.199953786183
2003-01-22,266.3332267299881
2003-01-23,262.18023812182054
2003-01-24,259.7837149730473
2003-01-27,256.73047058847243
2003-01-28,253.95458525235983
2003-01-29,256.17444729998067
2003-01-30,258.86926845094115
2003-01-31,263.6981195365042
2003-02-03,262.51755321046426
2003-02-04,256.33554938277524
2003-02-05,253.171985710712
2003-02-06,251.7615420121471
2003-02-07,249.92555679902023
2003-02-10,249.70745545394558
2003-02-11,249.98120957102756
2003-02-12,250.71499640337748
2003-02-13,248.5722363976366
2003-02-14,245.83356381331757
2003-02-17,242.3590178988486
2003-02-18,244.52718966582003
2003-02-19,242.35353302356026
2003-02-20,242.46829671601327
2003-02-21,242.40291527005434
2003-02-24,239.46991092354926
2003-02-25,239.8374010212277
2003-02-26,238.28747721296253
2003-02-27,235.31007702276918
2003-02-28,235.3884197060974
2003-03-03,235.13448225030012
2003-03-04,235.95114784659975
2003-03-05,231.3886433727957
2003-03-06,231.69336716238618
2003-03-07,229.5260116852267
2003-03-10,227.64400799975837
2003-03-11,224.26971523971633
2003-03-12,221.34169737355916
2003-03-13,223.51369432417118
2003-03-14,227.99792346860744
2003-03-17,228.17340929861086
2003-03-18,227.63326482615187
2003-03-19,230.33079358376045
2003-03-20,238.07783814174175
2003-03-21,238.85887835442293
2003-03-24,234.3811413219805
2003-03-25,231.4300018719373
2003-03-26,238.08883669823666
2003-03-27,239.13760908753963
2003-03-28,236.77003714696085
2003-03-31,235.1896337450054
2003-04-01,233.05004087034348
2003-04-02,239.2757293643308
2003-04-03,243.66462847656652
2003-04-04,252.06836865305837
2003-04-07,253.53784485538873
2003-04-08,259.2480268191063
2003-04-09,255.98597236382676
2003-04-10,258.6444274561091
2003-04-11,264.6154100605695
2003-04-14,266.6582596953093
2003-04-15,265.4357422371673
2003-04-16,266.26723970146946
2003-04-17,265.34068591575976
2003-04-18,265.34068591575976
2003-04-21,267.6001044646834
2003-04-22,262.13262387882105
2003-04-23,250.4011738977464
2003-04-24,245.91562400167615
2003-04-25,239.24504994946284
2003-04-28,236.3934820207223
2003-04-29,237.47027826728993
2003-04-30,239.8086215878973
2003-05-01,237.6261235889842
2003-05-02,238.51559350482907
2003-05-05,238.80599859424547
2003-05-06,241.2624166103389
2003-05-07,241.43056677941627
2003-05-08,233.03027072843233
2003-05-09,228.62450620593
2003-05-12,227.18369676781754
2003-05-13,224.86560124537954
2003-05-14,224.36457374419646
2003-05-15,222.73110985843002
2003-05-16,219.23453066017788
2003-05-19,217.1168660693585
2003-05-20,216.61596579906697
2003-05-21,215.60568364860924
2003-05-22,217.05802478792435
2003-05-23,215.4684757312894
2003-05-26,212.79038880611026
2003-05-27,211.8313982875659
2003-05-28,215.0561985470255
2003-05-29,221.9435031352267
2003-05-30,221.883648905579
2003-06-02,224.34649177243585
2003-06-03,229.32668321197914
2003-06-04,239.17347727914952
2003-06-05,244.40761864096476
2003-06-06,240.84894310751645
2003-06-09,240.16580524110634
2003-06-10,241.78619105660133
2003-06-11,243.43271064241776
2003-06-12,249.37045758744097
2003-06-13,247.92271825828263
2003-06-16,252.49123187219402
2003-06-17,272.61358894669723
2003-06-18,278.51263658814867
2003-06-19,282.6981610437298
2003-06-20,282.83082440801684
2003-06-23,278.962203959024
2003-06-24,275.38776515099363
2003-06-25,275.59850068832736
2003-06-26,273.8533430761149
2003-06-27,275.104264001283
2003-06-30,265.79085574801616
2003-07-01,267.6684350668797
2003-07-02,275.47878595115174
2003-07-03,280.7088262413405
2003-07-04,282.2838164174417
2003-07-07,299.0441120649475
2003-07-08,301.0658466712124
2003-07-09,297.2303534829388
2003-07-10,296.29782375570767
2003-07-11,297.56727468312874
2003-07-14,297.64949482272067
2003-07-15,304.50202399040086
2003-07-16,305.173246704356
2003-07-17,304.6064378668202
2003-07-18,303.8906958012551
2003-07-21,299.689673056106
2003-07-22,296.88475200391963
2003-07-23,290.8898448290526
2003-07-24,284.17048197570017
2003-07-25,282.2575533754702
2003-07-28,277.41516683519137
2003-07-29,274.3717919499464
2003-07-30,277.68014550297835
2003-07-31,283.49109069238904
2003-08-01,281.00293812483693
2003-08-04,274.79350374707974
2003-08-05,277.3400907773916
2003-08-06,273.1917472874783
2003-08-07,273.170699596027
2003-08-08,277.5501362498857
2003-08-11,280.0358819280721
2003-08-12,283.9285378128747
2003-08-13,296.2972161163958
2003-08-14,301.4106438927983
2003-08-15,297.2449050277525
2003-08-18,298.6156249495166
2003-08-19,303.89928599361485
2003-08-20,301.61955621829856
2003-08-21,310.05868526859433
2003-08-22,313.02821315034527
2003-08-25,317.4084679600435
2003-08-26,313.7794138538964
2003-08-27,308.2156089277582
2003-08-28,307.0559683709603
2003-08-29,298.77902172778784
2003-09-01,299.6314443258678
2003-09-02,305.8220609728366
2003-09-03,311.3864295481446
2003-09-04,309.6153824670345
2003-09-05,305.41465999334184
2003-09-08,312.6730721743535
2003-09-09,320.2790512737059
2003-09-10,315.6875092061815
2003-09-11,312.03603227678013
2003-09-12,305.7366796869415
2003-09-15,307.59391667886854
2003-09-16,313.3878530768283
2003-09-17,311.11509901069314
2003-09-18,314.4129434002344
2003-09-19,307.97139600483473
2003-09-22,304.93689203251193
2003-09-23,302.65438402364697
2003-09-24,300.7367374513321
2003-09-25,294.50993856129605
2003-09-26,294.34132389766523
2003-09-29,297.4071611883281
2003-09-30,294.5692390498358
2003-10-01,293.39867007339785
2003-10-02,297.6369956714571
2003-10-03,302.97671113251886
2003-10-06,301.79242350802963
2003-10-07,310.6357615163266
2003-10-08,305.7877448309514
2003-10-09,308.7356318658864
2003-10-10,318.1802059175165
2003-10-13,325.09331860717043
2003-10-14,318.85015972266393
2003-10-15,320.73849432215695
2003-10-16,325.2535337693751
2003-10-17,326.19679029684585
2003-10-20,323.6183054202493
2003-10-21,322.55609518658264
2003-10-22,324.45567048427444
2003-10-23,316.9356570294191
2003-10-24,314.73812953031717
2003-10-27,309.94663652325255
2003-10-28,313.8616915743152
2003-10-29,314.2670582659087
2003-10-30,315.0906034505607
2003-10-31,323.3921357753975
2003-11-03,322.7893629378033
2003-11-04,323.85438355330575
2003-11-05,325.72975513696963
2003-11-06,323.4410456094072
2003-11-07,319.0345747905152
2003-11-10,314.9391416658665
2003-11-11,307.94732103562507
2003-11-12,302.167614801027
2003-11-13,298.2013442917708
2003-11-14,295.6762308994246
2003-11-17,298.3957756004295
2003-11-18,295.5330944789325
2003-11-19,291.0189542248486
2003-11-20,295.166095717142
2003-11-21,293.5868742718051
2003-11-24,300.1312750146732
2003-11-25,303.21251026036816
2003-11-26,300.079613891138
2003-11-27,295.3832680975943
2003-11-28,291.169226918115
2003-12-01,293.7506747719829
2003-12-02,292.1881352120897
2003-12-03,296.38082891822813
2003-12-04,293.1917263678975
2003-12-05,286.7140172442295
2003-12-08,287.67299205661953
2003-12-09,288.9090862961165
2003-12-10,284.9477427047411
2003-12-11,286.62512871699266
2003-12-12,283.2273082401005
2003-12-15,286.3662708292446
2003-12-16,282.82208352903115
2003-12-17,286.97901650601943
2003-12-18,286.81717133201965
2003-12-19,284.26372431521395
2003-12-22,282.1174321397393
2003-12-23,285.5990848257009
2003-12-24,284.8221340267188
2003-12-25,284.8221340267188
2003-12-26,285.03920484877807
2003-12-29,283.9047953339075
2003-12-30,284.3620865810754
2003-12-31,282.5417935141113
2004-01-01,282.5417935141113
2004-01-02,283.034684231824
2004-01-05,294.2177840140787
2004-01-06,305.18766087587966
2004-01-07,305.63564746926016
2004-01-08,299.4173339031382
2004-01-09,300.772275393134
2004-01-12,296.70216385777076
2004-01-13,300.69334447686987
2004-01-14,313.8025003397801
2004-01-15,311.8194842650171
2004-01-16,315.34142739812035
2004-01-19,315.4171101665597
2004-01-20,308.6920836373255
2004-01-21,310.77194266047877
2004-01-22,309.3181876293918
2004-01-23,309.694499910548
2004-01-26,311.96117859316934
2004-01-27,309.0723093019278
2004-01-28,303.1132025837781
2004-01-29,300.29333559183885
2004-01-30,298.8961858139042
2004-02-02,288.89430321767094
2004-02-03,279.4647880845311
2004-02-04,280.45613865138506
2004-02-05,279.1339368464561
2004-02-06,277.198464083806
2004-02-09,282.38746359999703
2004-02-10,286.5712542101396
2004-02-11,283.2285020533086
2004-02-12,279.5092109947314
2004-02-13,284.1175438062232
2004-02-16,280.5998543031528
2004-02-17,278.93618277621204
2004-02-18,282.51727939274735
2004-02-19,282.8871073081908
2004-02-20,284.9465273153812
2004-02-23,283.62977413206977
2004-02-24,277.6896921778102
2004-02-25,280.7507927521259
2004-02-26,283.2654958973035
2004-02-27,281.333969185391
2004-03-01,282.3747194490678
2004-03-02,285.2989973271221
2004-03-03,287.68468259996575
2004-03-04,286.98393646757
2004-03-05,278.03429800138815
2004-03-08,278.7842300913866
2004-03-09,277.3736841327125
2004-03-10,279.7545553551524
2004-03-11,277.6505369154731
2004-03-12,275.8562871813618
2004-03-15,269.80069536955955
2004-03-16,267.8199379523134
2004-03-17,273.5535157948329
2004-03-18,272.6343964668129
2004-03-19,274.5507081098035
2004-03-22,268.78112470621375
2004-03-23,268.51469220393864
2004-03-24,261.01032152061913
2004-03-25,255.0889367360658
2004-03-26,258.4062121755159
2004-03-29,258.37473851525806
2004-03-30,259.9310008960057
2004-03-31,260.12552139572006
2004-04-01,260.0242170574678
2004-04-02,268.0965749605304
2004-04-05,279.9483886950005
2004-04-06,286.19659976871765
2004-04-07,283.6330835081547
2004-04-08,285.9065285579565
2004-04-09,285.9065285579565
2004-04-12,284.41162086504715
2004-04-13,287.50239862902464
2004-04-14,287.3817245466954
2004-04-15,286.54214217407093
2004-04-16,287.350828136046
2004-04-19,286.66121240957216
2004-04-20,295.0663251055427
2004-04-21,302.06829194854254
2004-04-22,301.6859456365242
2004-04-23,308.82523992526086
2004-04-26,307.15729431442855
2004-04-27,306.52532003866213
2004-04-28,313.77727369524285
2004-04-29,305.19216192468843
2004-04-30,301.6959927026842
2004-05-03,306.32778759094066
2004-05-04,301.1990671931927
2004-05-05,301.590540866594
2004-05-06,298.3485297393883
2004-05-07,304.02807720601527
2004-05-10,304.9893309154296
2004-05-11,294.98657320719315
2004-05-12,299.475830867691
2004-05-13,294.5431226129455
2004-05-14,292.7918772085527
2004-05-17,279.5799158666626
2004-05-18,282.3633950385136
2004-05-19,279.27931458483596
2004-05-20,280.46070058537487
2004-05-21,283.05124798790087
2004-05-24,288.09641009693814
2004-05-25,283.6865606892936
2004-05-26,284.1283854635888
2004-05-27,280.98841404867693
2004-05-28,291.4370047933942
2004-05-31,285.5148626931428
2004-06-01,294.5448791000789
2004-06-02,296.2153749614014
2004-06-03,301.9635315535004
2004-06-04,301.84920589166256
2004-06-07,302.80240355174334
2004-06-08,310.33754651775394
2004-06-09,321.70728602452306
2004-06-10,315.5316596982791
2004-06-11,314.57226324670484
2004-06-14,314.51865059886495
2004-06-15,315.9513733960519
2004-06-16,311.72500302218856
2004-06-17,309.5255853877751
2004-06-18,304.6058878246734
2004-06-21,310.06731196696717
2004-06-22,304.8095668645407
2004-06-23,313.35794203261776
2004-06-24,313.2234078288509
2004-06-25,317.13622146070577
2004-06-28,312.0223743665887
2004-06-29,317.7517601574349
2004-06-30,310.2331710050196
2004-07-01,311.1832272705201
2004-07-02,305.8588537992963
2004-07-05,305.3270677201947
2004-07-06,302.85346953951256
2004-07-07,298.78894557785736
2004-07-08,299.6097301990857
2004-07-09,300.1592452573075
2004-07-12,297.34938582034437
2004-07-13,301.01541874231407
2004-07-14,296.918028258467
2004-07-15,294.0438381098546
2004-07-16,292.0694555214304
2004-07-19,294.1921577524595
2004-07-20,295.81270273721674
2004-07-21,298.90383434392146
2004-07-22,299.8473776651947
2004-07-23,301.9397616195222
2004-07-26,298.18555735605946
2004-07-27,301.9990425727497
2004-07-28,306.1460982194735
2004-07-29,306.0701723655871
2004-07-30,306.3331223142888
2004-08-02,304.21265147800494
2004-08-03,303.7425056930761
2004-08-04,300.89896407104453
2004-08-05,305.415291781236
2004-08-06,302.2221581016123
2004-08-09,301.66543350698294
2004-08-10,301.9412028304239
2004-08-11,310.8741785595222
2004-08-12,306.926062003243
2004-08-13,301.40529342134863
2004-08-16,300.2293228098443
2004-08-17,294.7040868363007
2004-08-18,297.24514734074984
2004-08-19,297.00895008885954
2004-08-20,307.17591230690647
2004-08-23,303.25522214020566
2004-08-24,298.98207230642765
2004-08-25,300.57552093323915
2004-08-26,303.13259481962615
2004-08-27,306.0164184531603
2004-08-30,303.8944974789419
2004-08-31,301.7605739934597
2004-09-01,303.8139819761994
2004-09-02,304.87603311637315
2004-09-03,306.8835832368198
2004-09-06,304.2847231881163
2004-09-07,306.7979551031769
2004-09-08,318.45296911996564
2004-09-09,317.2537016755179
2004-09-10,312.3760046116275
2004-09-13,310.96731722954274
2004-09-14,309.36931145960244
2004-09-15,313.07918386340856
2004-09-16,315.26198198681135
2004-09-17,309.1249759457277
2004-09-20,312.0285023347814
2004-09-21,310.9196823179355
2004-09-22,311.54705819794384
2004-09-23,310.85076053397927
2004-09-24,313.1012283121444
2004-09-27,309.6485637477216
2004-09-28,310.9940421417356
2004-09-29,312.42767169085306
2004-09-30,311.4152704590879
2004-10-01,319.59455259566
2004-10-04,330.87056721735354
2004-10-05,326.49978612119344
2004-10-06,325.97143842901556
2004-10-07,327.9141315170879
2004-10-08,320.8630252946862
2004-10-11,323.02530517760874
2004-10-12,320.15233319624565
2004-10-13,320.18329113813303
2004-10-14,314.0392593225007
2004-10-15,309.66912383413273
2004-10-18,311.549671016134
2004-10-19,307.53545316592806
2004-10-20,307.09284712329793
2004-10-21,307.62137293862463
2004-10-22,307.0577923447156
2004-10-25,303.5371685015837
2004-10-26,310.79768606789906
2004-10-27,310.3588742915589
2004-10-28,318.93615895248456
2004-10-29,330.96666687481013
2004-11-01,330.8002455067326
2004-11-02,336.11294926776935
2004-11-03,334.7179209177861
2004-11-04,332.75238909298736
2004-11-05,334.3834991240737
2004-11-08,326.20827557585517
2004-11-09,323.6708630765012
2004-11-10,318.7206920311086
2004-11-11,321.2930401024594
2004-11-12,317.39387361067213
2004-11-15,317.47940934642213
2004-11-16,322.7834848822321
2004-11-17,325.3672705814243
2004-11-18,328.0395616951193
2004-11-19,314.64179583637633
2004-11-22,312.8655725393585
2004-11-23,314.032155812138
2004-11-24,314.52113019701716
2004-11-25,310.04759486354067
2004-11-26,307.3453366674324
2004-11-29,306.7554223935986
2004-11-30,316.2540132142583
2004-12-01,313.36851709655093
2004-12-02,317.32991394989745
2004-12-03,314.8486000966424
2004-12-06,310.82219905811814
2004-12-07,306.54730559451514
2004-12-08,309.24113845299854
2004-12-09,309.85148300075264
2004-12-10,305.7417791965638
2004-12-13,301.8454616523031
2004-12-14,301.82701412665693
2004-12-15,297.53592550264784
2004-12-16,304.5749098065923
2004-12-17,302.9861314316472
2004-12-20,295.65011294807124
2004-12-21,296.32431953279394
2004-12-22,296.3871722286744
2004-12-23,302.58453616829735
2004-12-24,302.4211743077212
2004-12-27,300.3844900335629
2004-12-28,293.1631459625192
2004-12-29,296.49902007135563
