Date,EM ASIA SRI
2015-08-06,939.516939464347
2015-08-07,934.645961569648
2015-08-10,928.3183269432973
2015-08-11,916.0484217066279
2015-08-12,899.2671472229208
2015-08-13,904.6622170364111
2015-08-14,903.4494356593007
2015-08-17,891.9189841077124
2015-08-18,888.1590997134844
2015-08-19,885.2443594529847
2015-08-20,874.8708116213512
2015-08-21,857.8359887563682
2015-08-24,813.697437823891
2015-08-25,833.3456182894327
2015-08-26,836.4333845006583
2015-08-27,856.3596629331454
2015-08-28,869.5969822344725
2015-08-31,869.4703573410745
2015-09-01,855.2899800175654
2015-09-02,852.5031921275797
2015-09-03,854.3836098638304
2015-09-04,839.8892307449537
2015-09-07,826.2087867591149
2015-09-08,830.8942842455058
2015-09-09,858.7385689132184
2015-09-10,854.6233662713479
2015-09-11,856.7832534593023
2015-09-14,861.2512003075905
2015-09-15,857.265960627612
2015-09-16,871.6100305558026
2015-09-17,883.3236172678019
2015-09-18,890.0489401135848
2015-09-21,876.08321327319
2015-09-22,872.328941160901
2015-09-23,852.8724299623115
2015-09-24,857.3648047318686
2015-09-25,853.0270912708144
2015-09-28,848.2089902853429
2015-09-29,848.7188646366697
2015-09-30,868.6917829663241
2015-10-01,877.1514091814227
2015-10-02,874.1615754066128
2015-10-05,889.3661261977213
2015-10-06,897.3111679361075
2015-10-07,908.5174406677872
2015-10-08,909.6619121469851
2015-10-09,921.3909274847529
2015-10-12,929.0263264552026
2015-10-13,916.5580765462248
2015-10-14,911.7573132879079
2015-10-15,932.9176637308553
2015-10-16,930.1756134376723
2015-10-19,937.2913081810256
2015-10-20,934.9864938785079
2015-10-21,934.7011859366136
2015-10-22,929.8453378349319
2015-10-23,944.33045212186
2015-10-26,940.6134045470624
2015-10-27,934.873511598332
2015-10-28,931.3153408434841
2015-10-29,917.301256320034
2015-10-30,913.682831817158
2015-11-02,919.1605786442444
2015-11-03,927.5046153850965
2015-11-04,940.2573088668441
2015-11-05,928.3852541025291
2015-11-06,920.1646796141335
2015-11-09,910.5746328081366
2015-11-10,898.6677977296414
2015-11-11,895.6461537730563
2015-11-12,897.7469312041334
2015-11-13,888.900805672119
2015-11-16,879.5812214215651
2015-11-17,891.5810020601187
2015-11-18,882.3710088496014
2015-11-19,902.0591970139619
2015-11-20,907.3741761681134
2015-11-23,906.2701085463242
2015-11-24,908.6427372772515
2015-11-25,911.9961988306418
2015-11-26,914.3355492590681
2015-11-27,904.9240849060653
2015-11-30,897.9793745530486
2015-12-01,912.2210089640646
2015-12-02,905.7829578759865
2015-12-03,899.8068285140661
2015-12-04,893.1906226583454
2015-12-07,895.9998459220883
2015-12-08,884.9829203028053
2015-12-09,879.7839211430022
2015-12-10,880.6546678674371
2015-12-11,875.9145610030017
2015-12-14,870.2785702834266
2015-12-15,873.921758660729
2015-12-16,892.2054871926799
2015-12-17,901.8845083596227
2015-12-18,888.4829779451541
2015-12-21,894.004753596332
2015-12-22,895.7068937534134
2015-12-23,901.6490792509544
2015-12-24,902.8147287332689
2015-12-25,904.3337970038925
2015-12-28,904.3671372514012
2015-12-29,902.5633603298838
2015-12-30,899.3431076462588
2015-12-31,903.7815631791052
2016-01-01,903.3188110704449
2016-01-04,877.6315200348514
2016-01-05,876.6873826714209
2016-01-06,867.9448392595447
2016-01-07,851.0241354977555
2016-01-08,857.975790384902
2016-01-11,843.0291047751191
2016-01-12,843.9360881804191
2016-01-13,855.5123411811958
2016-01-14,846.1109689016761
2016-01-15,843.2711140059502
2016-01-18,839.0951709042478
2016-01-19,843.9514539551876
2016-01-20,826.7644410720686
2016-01-21,824.5341905291925
2016-01-22,846.6075088139924
2016-01-25,854.1425600282927
2016-01-26,842.7529640986177
2016-01-27,851.0453884295964
2016-01-28,852.5904114052535
2016-01-29,873.2051870558317
2016-02-01,876.5453754304483
2016-02-02,865.2022632220173
2016-02-03,858.727164633169
2016-02-04,876.9339684754242
2016-02-05,883.7129119538804
2016-02-08,879.6724591665877
2016-02-09,873.8027535357198
2016-02-10,872.7769547659719
2016-02-11,857.6030871158588
2016-02-12,850.4990920186555
2016-02-15,861.0671244232207
2016-02-16,863.8294231038437
2016-02-17,860.7254313841786
2016-02-18,874.7072758386821
2016-02-19,872.2250589727893
2016-02-22,873.6303948743271
2016-02-23,869.1813909481018
2016-02-24,863.7904955653905
2016-02-25,865.3443132363443
2016-02-26,868.5618994559461
2016-02-29,866.6262217747736
2016-03-01,880.1420416787731
2016-03-02,895.5623616192094
2016-03-03,905.6258033588789
2016-03-04,909.619811155521
2016-03-07,914.5609609071005
2016-03-08,909.1340620852548
2016-03-09,906.4055179250718
2016-03-10,912.9355995429187
2016-03-11,918.9614625964138
2016-03-14,925.9785306057333
2016-03-15,917.0317430803171
2016-03-16,920.8070819265841
2016-03-17,938.5589688426206
2016-03-18,949.7392290105996
2016-03-21,953.0732119049297
2016-03-22,953.6845763212398
2016-03-23,953.329298107754
2016-03-24,947.7910930256915
2016-03-25,945.1611162694342
2016-03-28,942.4436995826837
2016-03-29,944.3648908738063
2016-03-30,960.467354128691
2016-03-31,965.8687341327925
2016-04-01,953.0478012492988
2016-04-04,960.1301210425811
2016-04-05,949.9675847123231
2016-04-06,939.9566485200162
2016-04-07,942.0419823328377
2016-04-08,945.2812994609761
2016-04-11,951.8429670183017
2016-04-12,956.4704922063901
2016-04-13,965.8311311773991
2016-04-14,967.7949892268073
2016-04-15,968.0622819879368
2016-04-18,969.8375051795829
2016-04-19,973.79375527645
2016-04-20,966.9431037133147
2016-04-21,973.1472354302839
2016-04-22,965.4779184360688
2016-04-25,965.2941805303054
2016-04-26,962.8171509283937
2016-04-27,963.2546518091555
2016-04-28,953.9081520551512
2016-04-29,947.1623768488989
2016-05-02,944.9126931520908
2016-05-03,937.2390041751397
2016-05-04,929.1251989300815
2016-05-05,929.1502253071452
2016-05-06,928.8875625312501
2016-05-09,926.2218191769622
2016-05-10,926.257258499165
2016-05-11,926.1762860638429
2016-05-12,927.0588325986893
2016-05-13,915.8401606468718
2016-05-16,916.1524764234209
2016-05-17,925.598920099187
2016-05-18,918.0639965206537
2016-05-19,908.7034503696296
2016-05-20,909.0340700619827
2016-05-23,917.9065637506116
2016-05-24,908.1950223482277
2016-05-25,926.9756796614973
2016-05-26,930.3816073944487
2016-05-27,941.1741686078652
2016-05-30,939.5801985095158
2016-05-31,938.3657049414143
2016-06-01,943.1795291076836
2016-06-02,945.9276610477511
2016-06-03,949.0482700972003
2016-06-06,957.7626292693948
2016-06-07,971.6294810444626
2016-06-08,979.53241211916
2016-06-09,973.3950232304084
2016-06-10,964.4507280393904
2016-06-13,946.8152715985602
2016-06-14,944.1177926602354
2016-06-15,945.7303333048806
2016-06-16,938.536926912941
2016-06-17,944.9921793485254
2016-06-20,958.0355787425067
2016-06-21,962.1939226845623
2016-06-22,965.5741842076302
2016-06-23,966.9794664424968
2016-06-24,932.8504852723032
2016-06-27,930.2759660436037
2016-06-28,938.990214028858
2016-06-29,956.3853534699316
2016-06-30,970.0358507581932
2016-07-01,979.81755510572
2016-07-04,985.1539367738308
2016-07-05,975.3325066247088
2016-07-06,963.2687918835173
2016-07-07,972.9194546227203
2016-07-08,968.4233691393995
2016-07-11,990.5709577166036
2016-07-12,996.5498833460438
2016-07-13,997.948605704286
2016-07-14,1003.7947121025558
2016-07-15,1005.8922065964022
2016-07-18,1005.8088258038209
2016-07-19,1008.6781824983434
2016-07-20,1006.1189757106038
2016-07-21,1006.4005240440955
2016-07-22,1005.5993141327932
2016-07-25,1007.1996278146277
2016-07-26,1010.2454086976279
2016-07-27,1013.6235818035906
2016-07-28,1021.3937443228637
2016-07-29,1011.5944845604291
2016-08-01,1033.6372065716753
2016-08-02,1026.9004884184203
2016-08-03,1013.7924317244002
2016-08-04,1020.6534514902224
2016-08-05,1033.364416589491
2016-08-08,1043.8120568468362
2016-08-09,1046.5884322768193
2016-08-10,1055.803464509078
2016-08-11,1049.6300721831435
2016-08-12,1050.5702303690935
2016-08-15,1052.737980238778
2016-08-16,1048.5655896460244
2016-08-17,1043.046031386151
2016-08-18,1042.9227310186143
2016-08-19,1029.7579318830756
2016-08-22,1023.3299502885214
2016-08-23,1030.5149694944207
2016-08-24,1028.1740204891762
2016-08-25,1033.4501291806716
2016-08-26,1033.6302746949411
2016-08-29,1027.1692496551311
2016-08-30,1031.47542238848
2016-08-31,1034.6577507142101
2016-09-01,1030.4715315222054
2016-09-02,1034.3240098541942
2016-09-05,1045.3942189329043
2016-09-06,1055.394205119116
2016-09-07,1066.8821954784191
2016-09-08,1061.0481086797884
2016-09-09,1046.681023034979
2016-09-12,1024.568208880306
2016-09-13,1019.9218072297415
2016-09-14,1014.6387090946365
2016-09-15,1017.1147659818038
2016-09-16,1017.3238942057028
2016-09-19,1037.243196645166
2016-09-20,1036.6911955076048
2016-09-21,1043.0351488794888
2016-09-22,1055.0372689453893
2016-09-23,1060.3388632743838
2016-09-26,1046.7220476132986
2016-09-27,1052.88543922869
2016-09-28,1050.980184645938
2016-09-29,1053.1136711650934
2016-09-30,1042.809977379814
2016-10-03,1053.817271620755
2016-10-04,1058.342106575065
2016-10-05,1051.8964860979092
2016-10-06,1050.849539003537
2016-10-07,1044.164635093121
2016-10-10,1047.203035876487
2016-10-11,1044.39315781898
2016-10-12,1042.6535096936893
2016-10-13,1029.7510959401664
2016-10-14,1033.4495587139425
2016-10-17,1027.6358737225537
2016-10-18,1043.143208833012
2016-10-19,1050.0006442825459
2016-10-20,1052.0273566560945
2016-10-21,1045.7826303940956
2016-10-24,1053.2274523777
2016-10-25,1051.7818341246045
2016-10-26,1044.5508762905745
2016-10-27,1038.6654229553837
2016-10-28,1036.9718657486744
2016-10-31,1034.2263845699463
2016-11-01,1038.2180492779858
2016-11-02,1023.6551567634774
2016-11-03,1022.4755814836302
2016-11-04,1020.3468233005646
2016-11-07,1029.1384602922406
2016-11-08,1037.4608604556252
2016-11-09,1013.7500891145324
2016-11-10,1022.1151664535905
2016-11-11,991.7031608742806
2016-11-14,980.2819834360008
2016-11-15,975.0662315044829
2016-11-16,978.820943187933
2016-11-17,976.3946535949068
2016-11-18,969.6026998948493
2016-11-21,964.7143736585422
2016-11-22,974.7183845230884
2016-11-23,979.8274364210594
2016-11-24,968.859083407263
2016-11-25,976.1975053811412
2016-11-28,982.5368472296752
2016-11-29,981.9673284849315
2016-11-30,981.6525133265172
2016-12-01,982.4444989235889
2016-12-02,970.2982830387235
2016-12-05,969.0141936295125
2016-12-06,980.1654598975964
2016-12-07,984.8762261342349
2016-12-08,1008.2293386373323
2016-12-09,1002.947816232897
2016-12-12,997.6124291309752
2016-12-13,1001.402650679943
2016-12-14,1001.5341888096378
2016-12-15,992.4112872151652
2016-12-16,989.9252297125834
2016-12-19,982.9135018376477
2016-12-20,979.4426187795182
2016-12-21,973.1420923476677
2016-12-22,966.6185019790862
2016-12-23,962.9954112170442
2016-12-26,964.6635940433789
2016-12-27,967.4327197107705
2016-12-28,973.217491748344
2016-12-29,975.3172792675689
2016-12-30,982.7234538692082
2017-01-02,978.8157562928732
2017-01-03,983.3815610376319
2017-01-04,987.7236166026261
2017-01-05,999.5516599536253
2017-01-06,996.8437281555223
2017-01-09,990.5165430764638
2017-01-10,998.0671639645386
2017-01-11,998.3765523345076
2017-01-12,1009.4517115482812
2017-01-13,1007.4239938555968
2017-01-16,1000.2439391418592
2017-01-17,1007.4717950910454
2017-01-18,1010.3884853346394
2017-01-19,1005.3226361987191
2017-01-20,1005.2058640592611
2017-01-23,1014.7718066587129
2017-01-24,1019.1582447181753
2017-01-25,1023.593772746238
2017-01-26,1027.533916887772
2017-01-27,1028.0198703215642
2017-01-30,1027.6047378214225
2017-01-31,1021.4313305633565
2017-02-01,1029.2201076930232
2017-02-02,1033.2078087163466
2017-02-03,1036.6908354012476
2017-02-06,1044.6055001649345
2017-02-07,1041.019790357307
2017-02-08,1037.1536195465474
2017-02-09,1044.7185219429214
2017-02-10,1050.171326869581
2017-02-13,1056.233605775278
2017-02-14,1060.1371335676413
2017-02-15,1061.2918144978298
2017-02-16,1061.1849999532571
2017-02-17,1059.025206269134
2017-02-20,1061.9981959040285
2017-02-21,1063.2209372773855
2017-02-22,1059.82388353589
2017-02-23,1064.2092267752125
2017-02-24,1066.119051181809
2017-02-27,1061.3268322904016
2017-02-28,1064.403253954014
2017-03-01,1062.7560238499116
2017-03-02,1062.5359234053622
2017-03-03,1047.6258897246169
2017-03-06,1048.4315913147527
2017-03-07,1057.1696491188072
2017-03-08,1060.94272443002
2017-03-09,1049.8313958759315
2017-03-10,1049.521696293211
2017-03-13,1065.5623804584936
2017-03-14,1073.5078610263963
2017-03-15,1075.392922386379
2017-03-16,1094.5248466496332
2017-03-17,1101.1629826957903
2017-03-20,1101.0582026946292
2017-03-21,1111.102793491971
2017-03-22,1101.6744899972387
2017-03-23,1106.6930508314347
2017-03-24,1107.585875384001
2017-03-27,1110.1201527718335
2017-03-28,1118.8579492524239
2017-03-29,1116.7693534317684
2017-03-30,1111.9126683854802
2017-03-31,1104.795746500667
2017-04-03,1107.8305398753607
2017-04-04,1104.8881236415657
2017-04-05,1110.1233734222994
2017-04-06,1104.4109775205964
2017-04-07,1101.4535074652688
2017-04-10,1090.7119396828407
2017-04-11,1091.260446992732
2017-04-12,1092.8713942997283
2017-04-13,1098.9928984930866
2017-04-14,1092.8082093716594
2017-04-17,1091.5341927854388
2017-04-18,1088.5632522864946
2017-04-19,1086.2553114089997
2017-04-20,1092.3580016028432
2017-04-21,1102.2705400150433
2017-04-24,1107.456401469086
2017-04-25,1119.4630138308028
2017-04-26,1121.4681050620577
2017-04-27,1118.7816388474712
2017-04-28,1112.424865012634
2017-05-01,1112.4214418260085
2017-05-02,1124.5675764909079
2017-05-03,1127.6298579964591
2017-05-04,1128.549703960157
2017-05-05,1123.8316043021243
2017-05-08,1141.3833671551374
2017-05-09,1139.672372733158
2017-05-10,1142.6436162883954
2017-05-11,1156.0651622028797
2017-05-12,1152.4203047868057
2017-05-15,1156.201522026685
2017-05-16,1159.3243970370709
2017-05-17,1156.9336342405074
2017-05-18,1147.668382339879
2017-05-19,1150.8446628201293
2017-05-22,1160.928252812346
2017-05-23,1159.106808653419
2017-05-24,1160.541158698885
2017-05-25,1173.8377096210552
2017-05-26,1177.15926100473
2017-05-29,1181.07305083909
2017-05-30,1178.4468745005142
2017-05-31,1175.794425755522
2017-06-01,1179.5471317323068
2017-06-02,1189.8895517143992
2017-06-05,1198.796545404777
2017-06-06,1196.5676926072733
2017-06-07,1194.0790314829567
2017-06-08,1197.7745655879703
2017-06-09,1196.3455426439918
2017-06-12,1183.7273797359837
2017-06-13,1186.1314507871214
2017-06-14,1187.0400895830182
2017-06-15,1180.5165711319105
2017-06-16,1179.8507140342194
2017-06-19,1183.8328331648922
2017-06-20,1185.6996108681517
2017-06-21,1179.2560827903628
2017-06-22,1187.3340182901143
2017-06-23,1187.2609327448486
2017-06-26,1195.6933567246688
2017-06-27,1191.1255527383134
2017-06-28,1183.2659365455952
2017-06-29,1187.2090235895787
2017-06-30,1184.6251110719427
2017-07-03,1189.9372571712522
2017-07-04,1183.2549247999718
2017-07-05,1186.8512940357055
2017-07-06,1181.9017741254781
2017-07-07,1175.119738444352
2017-07-10,1179.8061225940592
2017-07-11,1192.7959668964243
2017-07-12,1193.732139748741
2017-07-13,1208.7820020464062
2017-07-14,1206.9574640285612
2017-07-17,1213.5545178716754
2017-07-18,1218.2332963273311
2017-07-19,1220.5675418381504
2017-07-20,1217.4450636521058
2017-07-21,1221.1690983919536
2017-07-24,1228.1817525008962
2017-07-25,1226.1190228814407
2017-07-26,1222.781031946376
2017-07-27,1234.3947743528686
2017-07-28,1225.5049526745
2017-07-31,1230.5445137020417
2017-08-01,1228.466805180431
2017-08-02,1233.769049987212
2017-08-03,1221.6403625865707
2017-08-04,1230.110459986137
2017-08-07,1231.696917926918
2017-08-08,1236.2104256639182
2017-08-09,1225.3734620875193
2017-08-10,1216.239737971767
2017-08-11,1205.2126825359128
2017-08-14,1208.4672191983295
2017-08-15,1212.9465105122717
2017-08-16,1213.1472558039225
2017-08-17,1218.771849645429
2017-08-18,1207.947424468025
2017-08-21,1204.9128195236267
2017-08-22,1216.0190712489602
2017-08-23,1221.0314800409305
2017-08-24,1229.290292
2017-08-25,1232.260715
2017-08-28,1236.400264
2017-08-29,1229.962355
2017-08-30,1241.326578
2017-08-31,1237.386363
2017-09-01,1237.320265
2017-09-04,1229.587377
2017-09-05,1228.682467
2017-09-06,1222.9678
2017-09-07,1229.662784
2017-09-08,1233.560185
2017-09-11,1236.376191
2017-09-12,1244.239391
2017-09-13,1241.224692
2017-09-14,1242.751315
2017-09-15,1245.454661
2017-09-18,1254.940616
2017-09-19,1253.127832
2017-09-20,1254.803452331467
2017-09-21,1249.307801
2017-09-22,1237.151373
2017-09-25,1226.976812
2017-09-26,1218.260654
2017-09-27,1216.052876
2017-09-28,1209.542753
2017-09-29,1222.993243
2017-10-02,1227.632458
2017-10-03,1235.291601
2017-10-04,1240.377593
2017-10-05,1242.994625
2017-10-06,1245.805747
2017-10-09,1246.027999
2017-10-10,1255.894914
2017-10-11,1270.7487501151465
2017-10-12,1282.202993
2017-10-13,1289.122797
2017-10-16,1291.054089
2017-10-17,1284.4846760305115
2017-10-18,1284.667274430975
2017-10-19,1282.837954
2017-10-20,1283.961363
2017-10-23,1285.95933609767
2017-10-24,1282.344715
2017-10-25,1283.125717
2017-10-26,1283.893458
2017-10-27,1282.481337
2017-10-30,1293.91717
2017-10-31,1294.060121
2017-11-01,1302.684487
2017-11-02,1301.110474
2017-11-03,1301.75051
2017-11-06,1300.708046
2017-11-07,1310.014633
2017-11-08,1305.790384
2017-11-09,1308.062708
2017-11-10,1301.2643998761525
2017-11-13,1291.969149
2017-11-14,1294.000576
2017-11-15,1288.485465
2017-11-16,1299.200186
2017-11-17,1309.995694
2017-11-20,1304.79297
2017-11-21,1315.806626
2017-11-22,1323.789277
2017-11-23,1326.176696
2017-11-24,1328.108662
2017-11-27,1317.377729
2017-11-28,1316.831307
2017-11-29,1320.617194
2017-11-30,1294.846286
2017-12-01,1297.748685
2017-12-04,1310.814484
2017-12-05,1305.920043
2017-12-06,1290.788429
2017-12-07,1288.334636
2017-12-08,1294.051461
2017-12-11,1301.071492
2017-12-12,1295.428636
2017-12-13,1300.341385
2017-12-14,1312.198067
2017-12-15,1314.042371
2017-12-18,1310.582299
2017-12-19,1308.802864
2017-12-20,1310.181846
2017-12-21,1308.620296
2017-12-22,1318.813866
2017-12-25,1320.804663
2017-12-26,1318.320936
2017-12-27,1322.605516
2017-12-28,1332.194112
2017-12-29,1345.034375
2018-01-01,1342.225329
2018-01-02,1357.609548
2018-01-03,1363.152638
2018-01-04,1365.604253
2018-01-05,1376.272278
2018-01-08,1385.754453
2018-01-09,1385.505435
2018-01-10,1377.504179
2018-01-11,1379.195452
2018-01-12,1388.380255
2018-01-15,1398.872246
2018-01-16,1399.267272
2018-01-17,1401.635739
2018-01-18,1407.595658
2018-01-19,1425.91684
2018-01-22,1434.8746692156594
2018-01-23,1454.5937724878393
2018-01-24,1444.475943
2018-01-25,1450.822914
2018-01-26,1445.954446
2018-01-29,1456.240594
2018-01-30,1433.925307
2018-01-31,1438.987631
2018-02-01,1438.851012
2018-02-02,1426.395387
2018-02-05,1401.052807
2018-02-06,1351.222145
2018-02-07,1350.619013
2018-02-08,1348.59426
2018-02-09,1322.82594
2018-02-12,1338.552094
2018-02-13,1341.641644
2018-02-14,1347.941156
2018-02-15,1352.592641
2018-02-16,1350.862133
2018-02-19,1360.747292
2018-02-20,1355.540484
2018-02-21,1373.185503
2018-02-22,1358.624508
2018-02-23,1379.144961
2018-02-26,1388.515838
2018-02-27,1387.098481
2018-02-28,1376.271337
2018-03-01,1370.863751
2018-03-02,1361.301555
2018-03-05,1354.731162
2018-03-06,1369.753551
2018-03-07,1362.803559
2018-03-08,1371.408901
2018-03-09,1382.204871
2018-03-12,1405.529392
2018-03-13,1408.622918
2018-03-14,1402.885936
2018-03-15,1398.631812
2018-03-16,1398.93271
2018-03-19,1389.0810669813138
2018-03-20,1389.365619
2018-03-21,1387.935496
2018-03-22,1386.013279
2018-03-23,1356.282782
2018-03-26,1362.58214
2018-03-27,1382.056884
2018-03-28,1359.125876
2018-03-29,1359.983402
2018-03-30,1366.020520567372
2018-04-02,1375.25563
