Date,EM (EMERGING MARKETS) SRI
2012-01-16,880.2487560772474
2012-01-17,893.0628346913733
2012-01-18,899.8228455112879
2012-01-19,907.974451105048
2012-01-20,911.4056914088384
2012-01-23,914.8845347361871
2012-01-24,912.7583387986969
2012-01-25,912.4037431714387
2012-01-26,924.6721615941733
2012-01-27,929.7978333604035
2012-01-30,923.3279390502067
2012-01-31,934.8032875089176
2012-02-01,941.2523336326926
2012-02-02,954.0368911588155
2012-02-03,961.5683333572284
2012-02-06,961.9839261094016
2012-02-07,961.2335249027099
2012-02-08,970.3190837575501
2012-02-09,973.2958647840535
2012-02-10,959.0311134287338
2012-02-13,965.0414077339867
2012-02-14,961.8332071313088
2012-02-15,972.4196085203771
2012-02-16,962.9544261240225
2012-02-17,975.418251523228
2012-02-20,980.934026249319
2012-02-21,979.84904130026
2012-02-22,977.1528411952398
2012-02-23,972.6563525491567
2012-02-24,978.9739589962688
2012-02-27,968.6805275893892
2012-02-28,978.042189208452
2012-02-29,990.0994296150178
2012-03-01,989.0562521570865
2012-03-02,989.9104311355575
2012-03-05,977.7161315524885
2012-03-06,961.9793051694085
2012-03-07,960.0664436186133
2012-03-08,974.0334056892618
2012-03-09,979.628222273809
2012-03-12,969.0589409654732
2012-03-13,981.3322353840286
2012-03-14,982.8178042521804
2012-03-15,982.9008352501626
2012-03-16,979.0153053674609
2012-03-19,981.8055230756194
2012-03-20,972.8048755046322
2012-03-21,974.6840918138362
2012-03-22,968.2981746574643
2012-03-23,972.7744021930421
2012-03-26,971.696336836264
2012-03-27,984.6455021333537
2012-03-28,974.8974630054546
2012-03-29,966.3437672238199
2012-03-30,977.0984641682129
2012-04-02,984.249530929362
2012-04-03,989.7863313785797
2012-04-04,969.9972541573887
2012-04-05,968.131103124241
2012-04-06,969.6593608535204
2012-04-09,960.2842901498267
2012-04-10,953.4466884054932
2012-04-11,954.5260290520489
2012-04-12,959.8179483500317
2012-04-13,957.0030710230975
2012-04-16,951.9914837417941
2012-04-17,954.1777960081065
2012-04-18,957.6796455550416
2012-04-19,956.6490255983072
2012-04-20,954.3768255799617
2012-04-23,943.2585394404506
2012-04-24,948.3069092980095
2012-04-25,947.5686749606141
2012-04-26,950.9461564554392
2012-04-27,956.9431532771989
2012-04-30,963.6444717705418
2012-05-01,963.1527169956398
2012-05-02,965.9992006453841
2012-05-03,966.7067527803482
2012-05-04,959.4680051581906
2012-05-07,949.7543114443695
2012-05-08,940.849312021064
2012-05-09,927.4598535873644
2012-05-10,931.5903023628555
2012-05-11,925.192609462208
2012-05-14,909.4239008537238
2012-05-15,903.4208758929911
2012-05-16,887.5412089502323
2012-05-17,887.5903388070201
2012-05-18,873.4246915624603
2012-05-21,877.5365874978919
2012-05-22,883.0216693680669
2012-05-23,859.8008350078048
2012-05-24,868.3977682056957
2012-05-25,867.7802931763949
2012-05-28,873.3730780229535
2012-05-29,880.2128884133181
2012-05-30,868.4227193041789
2012-05-31,872.1112744799536
2012-06-01,856.7002121071389
2012-06-04,846.4564394786685
2012-06-05,853.1409054029305
2012-06-06,868.5914604458566
2012-06-07,880.7498592250321
2012-06-08,870.5346179130046
2012-06-11,879.9021167808525
2012-06-12,878.1725488983742
2012-06-13,883.7227269454906
2012-06-14,879.599781315828
2012-06-15,886.3460714017812
2012-06-18,894.2687357708145
2012-06-19,902.3099138514484
2012-06-20,908.0120034467813
2012-06-21,894.7213372856014
2012-06-22,883.4759897336215
2012-06-25,873.2990996336202
2012-06-26,873.7582157451957
2012-06-27,879.6832785758794
2012-06-28,875.4669781565594
2012-06-29,903.5100786511083
2012-07-02,910.7174961776449
2012-07-03,926.4507638998876
2012-07-04,925.238594919224
2012-07-05,925.1790167550904
2012-07-06,916.4274610929214
2012-07-09,908.637771872855
2012-07-10,909.2710330081927
2012-07-11,907.3077052559086
2012-07-12,886.2991032673846
2012-07-13,894.9170697437597
2012-07-16,897.4802583207402
2012-07-17,902.3849768461412
2012-07-18,904.1388904265444
2012-07-19,913.0870289306771
2012-07-20,907.7577970532274
2012-07-23,882.7572690525681
2012-07-24,879.3256750566999
2012-07-25,877.3537861411331
2012-07-26,887.8589817871934
2012-07-27,911.4678180508691
2012-07-30,916.8791618729456
2012-07-31,921.8393014749329
2012-08-01,923.1808747300513
2012-08-02,916.116162074989
2012-08-03,927.5111471582596
2012-08-06,938.6687337153194
2012-08-07,940.0984555898985
2012-08-08,941.6604372811861
2012-08-09,950.1430722463717
2012-08-10,950.6057155423631
2012-08-13,945.8380349335323
2012-08-14,951.8730772395027
2012-08-15,950.7005757517553
2012-08-16,951.0008065780837
2012-08-17,946.9821631970539
2012-08-20,944.7285833792007
2012-08-21,954.2734155689992
2012-08-22,949.5562385327386
2012-08-23,952.9125099871289
2012-08-24,946.0052844852869
2012-08-27,946.7717358513564
2012-08-28,943.5110679473065
2012-08-29,938.8954193029466
2012-08-30,930.8698346153681
2012-08-31,933.1519640857389
2012-09-03,940.1771136212656
2012-09-04,937.3634999038605
2012-09-05,929.175543267111
2012-09-06,938.0967381721696
2012-09-07,952.8698723584537
2012-09-10,953.485769650974
2012-09-11,955.8576508046712
2012-09-12,957.1913316872502
2012-09-13,959.6720121358852
2012-09-14,986.642270411985
2012-09-17,986.731096890289
2012-09-18,982.1088813791936
2012-09-19,985.7133011859006
2012-09-20,974.5168620540024
2012-09-21,984.2165949705031
2012-09-24,980.3416349637873
2012-09-25,979.2429607564718
2012-09-26,968.5362462245877
2012-09-27,976.6606080181443
2012-09-28,984.22770006224
2012-10-01,986.004741496715
2012-10-02,988.9376558326003
2012-10-03,984.3895401216786
2012-10-04,988.1952507744762
2012-10-05,986.3147795860424
2012-10-08,971.2412653390035
2012-10-09,969.5549745454682
2012-10-10,966.6167600306321
2012-10-11,969.528857656707
2012-10-12,970.1413012172433
2012-10-15,966.4304082704074
2012-10-16,974.3763741976688
2012-10-17,983.1469504446068
2012-10-18,985.9037336138412
2012-10-19,977.9956515411488
2012-10-22,978.1753185076693
2012-10-23,967.6020893858647
2012-10-24,966.7803511902624
2012-10-25,970.2875783839542
2012-10-26,968.506882811501
2012-10-29,967.411099089172
2012-10-30,972.8919578602545
2012-10-31,976.262937531561
2012-11-01,978.5130104572205
2012-11-02,981.2276177257177
2012-11-05,978.3094032546809
2012-11-06,984.8842914691882
2012-11-07,985.996165182108
2012-11-08,978.3312267103942
2012-11-09,975.7896923421488
2012-11-12,973.8789816971533
2012-11-13,969.1847632224244
2012-11-14,965.9554788549016
2012-11-15,962.0783800406058
2012-11-16,959.5775909627732
2012-11-19,967.5698163494895
2012-11-20,969.93603839121
2012-11-21,968.0908520901121
2012-11-22,971.3247768716285
2012-11-23,981.2038750234714
2012-11-26,981.7119931048056
2012-11-27,985.5878633262136
2012-11-28,980.4915831263532
2012-11-29,992.8143191361769
2012-11-30,998.1090526146381
2012-12-03,998.4559110207837
2012-12-04,995.2974914987918
2012-12-05,1002.5297983318411
2012-12-06,1008.1271610950532
2012-12-07,1009.4241078146873
2012-12-10,1011.5266490675223
2012-12-11,1020.2944363544115
2012-12-12,1026.6372932594047
2012-12-13,1029.2236377797662
2012-12-14,1027.9841976482935
2012-12-17,1024.478885397699
2012-12-18,1030.3079765130278
2012-12-19,1038.1002435420623
2012-12-20,1036.7328704931097
2012-12-21,1029.095465813949
2012-12-24,1028.9203658098456
2012-12-25,1031.8098279898113
2012-12-26,1032.0520000342312
2012-12-27,1034.7367060268507
2012-12-28,1040.5454140706022
2012-12-31,1040.1151754466014
2013-01-01,1040.5396092901
2013-01-02,1059.2407468775332
2013-01-03,1069.7202484485629
2013-01-04,1066.6860070526761
2013-01-07,1062.5314142324335
2013-01-08,1057.4355383588693
2013-01-09,1060.0099069858177
2013-01-10,1060.2378341598796
2013-01-11,1060.0888871454931
2013-01-14,1067.8980931298902
2013-01-15,1057.4652092040553
2013-01-16,1053.9250204426323
2013-01-17,1058.3760906247694
2013-01-18,1065.3911190288786
2013-01-21,1061.3910252435046
2013-01-22,1060.3577220977077
2013-01-23,1055.9123493669113
2013-01-24,1055.1738574406027
2013-01-25,1054.941475871586
2013-01-28,1047.237787233902
2013-01-29,1053.7792243781794
2013-01-30,1050.319423835163
2013-01-31,1050.125635413215
2013-02-01,1052.6704213554042
2013-02-04,1056.1957599683715
2013-02-05,1056.9756230262878
2013-02-06,1054.5467689515735
2013-02-07,1055.3392181184522
2013-02-08,1055.0246338357176
2013-02-11,1052.7604875009051
2013-02-12,1051.4342820908782
2013-02-13,1061.1064059174519
2013-02-14,1060.4342993393575
2013-02-15,1060.9173440314719
2013-02-18,1062.1232979321271
2013-02-19,1062.6025192652344
2013-02-20,1068.350889051363
2013-02-21,1055.262895932795
2013-02-22,1057.368129095138
2013-02-25,1061.6014529091756
2013-02-26,1050.803677566824
2013-02-27,1054.1852810730238
2013-02-28,1058.27405655362
2013-03-01,1060.695195362619
2013-03-04,1049.1275739608443
2013-03-05,1059.1497563484431
2013-03-06,1064.1996010451783
2013-03-07,1062.8727897907006
2013-03-08,1072.4181366686055
2013-03-11,1068.8403962888683
2013-03-12,1063.7042220809801
2013-03-13,1056.8853337589794
2013-03-14,1054.4920340638769
2013-03-15,1049.5295308631735
2013-03-18,1039.2385064693326
2013-03-19,1033.8162313526332
2013-03-20,1030.9181295856363
2013-03-21,1027.9560974877227
2013-03-22,1022.2425601736411
2013-03-25,1029.902668992899
2013-03-26,1038.1370736418303
2013-03-27,1042.8408572664669
2013-03-28,1044.008298018608
2013-03-29,1046.347055560062
2013-04-01,1043.7780753792188
2013-04-02,1043.0543426199886
2013-04-03,1038.2102486893516
2013-04-04,1029.1345319825298
2013-04-05,1024.73626006448
2013-04-08,1021.0437435565921
2013-04-09,1024.838327561248
2013-04-10,1034.8706565272912
2013-04-11,1043.8750122549836
2013-04-12,1027.6837104540728
2013-04-15,1013.039406721515
2013-04-16,1021.000436853233
2013-04-17,1012.6950365825207
2013-04-18,1010.8774768735099
2013-04-19,1028.5705422556925
2013-04-22,1029.1920795206172
2013-04-23,1027.3267892521576
2013-04-24,1032.1703102471722
2013-04-25,1040.4681116999825
2013-04-26,1034.87276377279
2013-04-29,1039.951416589616
2013-04-30,1050.1193643304664
2013-05-01,1048.6968369278295
2013-05-02,1052.7538166768838
2013-05-03,1053.257832978091
2013-05-06,1058.3066890593454
2013-05-07,1067.574668077594
2013-05-08,1079.3833633120187
2013-05-09,1078.4401739576924
2013-05-10,1068.0080996993158
2013-05-13,1061.0897987066508
2013-05-14,1066.4669770277794
2013-05-15,1067.7100372074487
2013-05-16,1064.665963180594
2013-05-17,1062.5076123498136
2013-05-20,1060.9992352802503
2013-05-21,1061.90464442919
2013-05-22,1062.7420067545934
2013-05-23,1042.221973830982
2013-05-24,1045.6019986037043
2013-05-27,1048.1035508742339
2013-05-28,1045.3398901167905
2013-05-29,1036.4724002949847
2013-05-30,1029.8415046689618
2013-05-31,1025.7328301819916
2013-06-03,1013.0687700777088
2013-06-04,1019.3413802135884
2013-06-05,1006.2023092833946
2013-06-06,998.3056755032294
2013-06-07,1000.2735054279199
2013-06-10,992.73848976152
2013-06-11,973.5326877516245
2013-06-12,973.0641553756637
2013-06-13,961.7954531650067
2013-06-14,976.7374582416868
2013-06-17,979.324850771256
2013-06-18,972.5446546282043
2013-06-19,968.0413292367359
2013-06-20,931.5721703841147
2013-06-21,925.4648403716715
2013-06-24,911.4202255047236
2013-06-25,914.9857765029195
2013-06-26,929.3756910140688
2013-06-27,948.4587466636463
2013-06-28,976.4734874820144
2013-07-01,973.8653095599697
2013-07-02,970.3832286344566
2013-07-03,952.4317351433609
2013-07-04,959.6638483521621
2013-07-05,954.1367369925889
2013-07-08,939.5367484128318
2013-07-09,948.6156512339812
2013-07-10,948.8211061526999
2013-07-11,974.8801569279619
2013-07-12,981.6919866341033
2013-07-15,988.8453859852473
2013-07-16,988.438000629591
2013-07-17,995.8175248669171
2013-07-18,991.2400398652011
2013-07-19,978.2800847358998
2013-07-22,982.0601343556591
2013-07-23,994.9022060311106
2013-07-24,993.5046153172016
2013-07-25,987.270364412787
2013-07-26,984.78293348684
2013-07-29,977.9539683182091
2013-07-30,974.8847677234577
2013-07-31,969.0448240955147
2013-08-01,975.0462614078313
2013-08-02,976.4260837959208
2013-08-05,974.7834741200742
2013-08-06,962.0715203300675
2013-08-07,956.6414728461182
2013-08-08,965.3782373724538
2013-08-09,968.0795928609087
2013-08-12,970.3657917519442
2013-08-13,977.231021573133
2013-08-14,978.799653620821
2013-08-15,968.3966707762987
2013-08-16,964.6295667689952
2013-08-19,947.3534004304312
2013-08-20,932.8076310446302
2013-08-21,923.673602087049
2013-08-22,919.4878758050378
2013-08-23,933.2970157454764
2013-08-26,930.5559417122788
2013-08-27,910.4506610903169
2013-08-28,904.4905535711451
2013-08-29,921.0397144144812
2013-08-30,934.7709276128517
2013-09-02,944.1396230744672
2013-09-03,935.8906472415196
2013-09-04,940.4523105943537
2013-09-05,948.4121653737968
2013-09-06,957.9733553043635
2013-09-09,976.0344088777856
2013-09-10,996.766119954267
2013-09-11,999.4650344574209
2013-09-12,997.3603507113771
2013-09-13,991.386373968596
2013-09-16,1007.9493467691068
2013-09-17,1011.0141613914416
2013-09-18,1007.9215555943881
2013-09-19,1031.1268019933075
2013-09-20,1020.2938535878404
2013-09-23,1025.6016911385257
2013-09-24,1020.6963482701472
2013-09-25,1015.9700921871098
2013-09-26,1010.9790985547529
2013-09-27,1009.5088151018291
2013-09-30,994.6542864010669
2013-10-01,1003.5796093475916
2013-10-02,1005.7394755283673
2013-10-03,1016.7518001151531
2013-10-04,1017.1573019213967
2013-10-07,1015.5836171739586
2013-10-08,1018.4796408415987
2013-10-09,1017.1589069499103
2013-10-10,1028.301465434594
2013-10-11,1038.4703616193058
2013-10-14,1038.1006739891127
2013-10-15,1044.6929373369233
2013-10-16,1047.1330407935513
2013-10-17,1047.7453430059452
2013-10-18,1058.7386628183142
2013-10-21,1055.1574897498274
2013-10-22,1057.4428601472753
2013-10-23,1051.3523706726999
2013-10-24,1049.562496240352
2013-10-25,1045.2922357022521
2013-10-28,1052.3258283172104
2013-10-29,1055.2075959579702
2013-10-30,1057.3435149420416
2013-10-31,1047.6397733052793
2013-11-01,1038.400711092023
2013-11-04,1036.67725783352
2013-11-05,1025.9651544853587
2013-11-06,1024.7359102329015
2013-11-07,1019.6086959864286
2013-11-08,1006.5071431978256
2013-11-11,997.6869764361293
2013-11-12,995.3790720183539
2013-11-13,986.0073837572004
2013-11-14,995.8813714360783
2013-11-15,1005.6273804486425
2013-11-18,1020.4777675453195
2013-11-19,1018.4776075601802
2013-11-20,1010.1293239115442
2013-11-21,993.6771611578627
2013-11-22,995.6540888927991
2013-11-25,998.1595173884336
2013-11-26,995.8469947213197
2013-11-27,1000.3227653503359
2013-11-28,1004.0005247005864
2013-11-29,1008.623365078348
2013-12-02,1005.6302643528219
2013-12-03,994.7588661770675
2013-12-04,990.0364493051455
2013-12-05,991.1693112943401
2013-12-06,994.3747636618477
2013-12-09,1006.101555774024
2013-12-10,1004.6799986922136
2013-12-11,998.5053118887247
2013-12-12,985.6692451780394
2013-12-13,983.7678657453978
2013-12-16,983.5736223217081
2013-12-17,987.910625360482
2013-12-18,986.3757273880758
2013-12-19,988.0452760718225
2013-12-20,987.7590332273753
2013-12-23,990.8479140229468
2013-12-24,991.7102762782365
2013-12-25,991.6565584323828
2013-12-26,992.2998431706407
2013-12-27,996.2417268674025
2013-12-30,1002.7004236215608
2013-12-31,1003.0661346585528
2014-01-01,1002.6130671811297
2014-01-02,992.6061969285131
2014-01-03,984.1148892199275
2014-01-06,977.9315870590269
2014-01-07,975.3603379321095
2014-01-08,976.2789205290999
2014-01-09,964.7023217321037
2014-01-10,974.160824390982
2014-01-13,985.7745526480296
2014-01-14,982.7754362021693
2014-01-15,986.6656070401218
2014-01-16,985.7514899522557
2014-01-17,981.6551144353682
2014-01-20,981.8381189245777
2014-01-21,979.7841051482185
2014-01-22,985.0658624098537
2014-01-23,976.6822896061221
2014-01-24,962.0597549024402
2014-01-27,941.1801049791926
2014-01-28,944.9867571029927
2014-01-29,943.4040773013082
2014-01-30,940.864921560984
2014-01-31,942.6568607472093
2014-02-03,931.8505051242643
2014-02-04,926.9230388972878
2014-02-05,922.1515331895009
2014-02-06,934.6936828227994
2014-02-07,942.03492206005
2014-02-10,938.7518067243797
2014-02-11,946.2345132438229
2014-02-12,953.3163422236545
2014-02-13,946.1268180123407
2014-02-14,959.6621657701734
2014-02-17,966.1442357581942
2014-02-18,961.6961360159016
2014-02-19,963.7963677209032
2014-02-20,954.8723577868324
2014-02-21,964.3829425160064
2014-02-24,967.3640015163119
2014-02-25,969.349983236998
2014-02-26,967.2725099584027
2014-02-27,973.2353898596765
2014-02-28,980.1160628747033
2014-03-03,968.0517431255084
2014-03-04,972.0281446329146
2014-03-05,979.048054788294
2014-03-06,994.8864093606402
2014-03-07,992.2159877672851
2014-03-10,979.9367802697354
2014-03-11,981.790569060451
2014-03-12,973.0089862356295
2014-03-13,976.4446358411635
2014-03-14,972.3610739937626
2014-03-17,978.7679931732347
2014-03-18,983.3142552702499
2014-03-19,982.1958477270545
2014-03-20,971.2228030489173
2014-03-21,972.146108388805
2014-03-24,979.1520733101186
2014-03-25,988.4761913757626
2014-03-26,996.4828666534637
2014-03-27,1004.5502093449277
2014-03-28,1015.1225073096286
2014-03-31,1024.8175595450737
2014-04-01,1031.9362256193667
2014-04-02,1034.4922328498105
2014-04-03,1029.9380662296126
2014-04-04,1032.8051596024486
2014-04-07,1038.854308695844
2014-04-08,1046.000460411022
2014-04-09,1046.9413741559276
2014-04-10,1053.200110204553
2014-04-11,1051.175494925749
2014-04-14,1046.8059243604519
2014-04-15,1042.2092946405612
2014-04-16,1039.975970233932
2014-04-17,1046.8350203433852
2014-04-18,1050.952014699199
2014-04-21,1048.990019089857
2014-04-22,1045.899088305608
2014-04-23,1043.0628605927786
2014-04-24,1043.9504948053805
2014-04-25,1036.8121446441348
2014-04-28,1037.0463245554408
2014-04-29,1044.5924890817246
2014-04-30,1044.1110727638916
2014-05-01,1045.1872992300712
2014-05-02,1051.8939561406908
2014-05-05,1046.631714404403
2014-05-06,1047.460547414244
2014-05-07,1047.758034816579
2014-05-08,1053.2306850095117
2014-05-09,1054.6251297332853
2014-05-12,1058.3429671615568
2014-05-13,1066.4216931950791
2014-05-14,1073.0588639870673
2014-05-15,1069.7028277728714
2014-05-16,1070.9578078254015
2014-05-19,1070.499076427874
2014-05-20,1065.6959421974002
2014-05-21,1065.5855456362588
2014-05-22,1075.6721954570864
2014-05-23,1077.550793067666
2014-05-26,1076.8748837033515
2014-05-27,1069.2829033052074
2014-05-28,1073.145418023758
2014-05-29,1070.2948200161
2014-05-30,1056.4073206557557
2014-06-02,1057.368111182483
2014-06-03,1062.154484799106
2014-06-04,1058.4171286624633
2014-06-05,1062.6583870992954
2014-06-06,1075.7145192461758
2014-06-09,1080.3823749489034
2014-06-10,1089.884949722083
2014-06-11,1090.9912112326435
2014-06-12,1090.929668840222
2014-06-13,1084.1988407635058
2014-06-16,1083.7698020809114
2014-06-17,1081.560657985035
2014-06-18,1081.8192900648046
2014-06-19,1093.1246518251428
2014-06-20,1085.827363506611
2014-06-23,1085.6444287616343
2014-06-24,1091.9631564454585
2014-06-25,1086.5336540574222
2014-06-26,1088.762835992273
2014-06-27,1090.5895781295424
2014-06-30,1095.8000073812925
2014-07-01,1096.2139737405976
2014-07-02,1104.9355106344399
2014-07-03,1107.1404099481358
2014-07-04,1109.8759011669017
2014-07-07,1113.1454228922682
2014-07-08,1113.0228921912876
2014-07-09,1110.334122058972
2014-07-10,1110.7169124387522
2014-07-11,1109.9487590433491
2014-07-14,1112.3008403713231
2014-07-15,1112.226648413124
2014-07-16,1109.7883024685752
2014-07-17,1100.7581840861164
2014-07-18,1103.0806746108356
2014-07-21,1105.4999347629303
2014-07-22,1115.7618101786647
2014-07-23,1119.8857265258857
2014-07-24,1122.0805277952734
2014-07-25,1119.3591068972805
2014-07-28,1120.616128023518
2014-07-29,1124.8593536268986
2014-07-30,1120.3215133714423
2014-07-31,1106.8026059711444
2014-08-01,1102.1955073838158
2014-08-04,1114.1023483076258
2014-08-05,1107.0701253887578
2014-08-06,1101.663724863496
2014-08-07,1101.2717558113857
2014-08-08,1095.8458711947667
2014-08-11,1110.7295332216318
2014-08-12,1116.2118650177256
2014-08-13,1124.3653330336201
2014-08-14,1132.5004357754256
2014-08-15,1132.6960774203048
2014-08-18,1133.4750006258116
2014-08-19,1142.0721442680601
2014-08-20,1140.068431817053
2014-08-21,1139.312048801913
2014-08-22,1141.097400424817
2014-08-25,1144.2665183225677
2014-08-26,1146.3505903147259
2014-08-27,1155.0483750052836
2014-08-28,1151.3129403875987
2014-08-29,1149.3633442993744
2014-09-01,1155.7453080881392
2014-09-02,1151.3325970768342
2014-09-03,1166.5625948290588
2014-09-04,1165.7745832862622
2014-09-05,1162.7141821060645
2014-09-08,1162.8377031606676
2014-09-09,1150.9792071400886
2014-09-10,1140.8960276417201
2014-09-11,1133.0296457609898
2014-09-12,1123.4995529016028
2014-09-15,1117.146215820131
2014-09-16,1118.3318589347193
2014-09-17,1127.545476577494
2014-09-18,1127.7224584016064
2014-09-19,1125.7425148723178
2014-09-22,1112.2035120968496
2014-09-23,1105.5183927030444
2014-09-24,1105.6446300150265
2014-09-25,1097.209674140268
2014-09-26,1096.0957382841395
2014-09-29,1083.8183631116053
2014-09-30,1080.4891802026082
2014-10-01,1075.3314230476885
2014-10-02,1072.16144492745
2014-10-03,1076.6743757924476
2014-10-06,1091.2327018377734
2014-10-07,1090.8446118750826
2014-10-08,1077.660967928267
2014-10-09,1090.9231670949275
2014-10-10,1075.3516406215617
2014-10-13,1074.9071301341498
2014-10-14,1074.2219500387932
2014-10-15,1064.5568077826326
2014-10-16,1054.464709107482
2014-10-17,1062.508195520317
2014-10-20,1070.0549678959114
2014-10-21,1068.7987429948287
2014-10-22,1077.3954176891657
2014-10-23,1070.0743274230058
2014-10-24,1069.3811099689308
2014-10-27,1068.6196162870426
2014-10-28,1082.7673312103702
2014-10-29,1097.9072937790804
2014-10-30,1101.751168362798
2014-10-31,1108.6272454882612
2014-11-03,1102.9999908154111
2014-11-04,1100.2878361754274
2014-11-05,1093.2727033776252
2014-11-06,1086.7255155601936
2014-11-07,1079.7272730467519
2014-11-10,1089.448494964239
2014-11-11,1089.011251306606
2014-11-12,1091.5706959521563
2014-11-13,1090.3351101230066
2014-11-14,1086.548138309282
2014-11-17,1084.3004556374674
2014-11-18,1085.6778322420832
2014-11-19,1089.8630363597008
2014-11-20,1090.3118934352947
2014-11-21,1106.591594007871
2014-11-24,1109.3132672227027
2014-11-25,1111.8124851089683
2014-11-26,1112.7204953031926
2014-11-27,1115.065462604526
2014-11-28,1105.7034181694619
