Date,AC ASIA ex JAPAN SRI
2013-09-04,941.7372936851973
2013-09-05,946.4220816013132
2013-09-06,953.2287366314926
2013-09-09,965.8703833061247
2013-09-10,987.0802521379195
2013-09-11,987.7420222903215
2013-09-12,982.71023190238
2013-09-13,976.9693718397045
2013-09-16,997.9354156795681
2013-09-17,997.6703910431378
2013-09-18,991.6805025937743
2013-09-19,1010.1731164752796
2013-09-20,1003.6581369793297
2013-09-23,1007.3244070542302
2013-09-24,1000.4427351896366
2013-09-25,996.0341030209006
2013-09-26,993.2441958790198
2013-09-27,997.1938138333953
2013-09-30,985.126752384201
2013-10-01,992.0136132052534
2013-10-02,994.4098188349952
2013-10-03,1007.3735788866744
2013-10-04,1005.8093710875678
2013-10-07,1001.7103488071522
2013-10-08,1007.2931795256584
2013-10-09,1009.1554020050837
2013-10-10,1012.0635121948955
2013-10-11,1025.2519039024407
2013-10-14,1022.2333976534462
2013-10-15,1028.6025022144556
2013-10-16,1025.2199102112272
2013-10-17,1025.3223002482493
2013-10-18,1039.811966625073
2013-10-21,1036.1653888421624
2013-10-22,1040.7259867908667
2013-10-23,1039.7336021016565
2013-10-24,1039.6908340783173
2013-10-25,1032.5487319697509
2013-10-28,1037.8936501149847
2013-10-29,1041.8668030293525
2013-10-30,1049.3949370022895
2013-10-31,1042.1136781135717
2013-11-01,1036.3306392857805
2013-11-04,1031.9566386116094
2013-11-05,1025.5728969758939
2013-11-06,1028.3476609359043
2013-11-07,1027.674975325985
2013-11-08,1019.2394002356308
2013-11-11,1010.7472643852493
2013-11-12,1006.7273582051293
2013-11-13,995.5144220768127
2013-11-14,1001.5949309670995
2013-11-15,1005.7376894063052
2013-11-18,1016.2377769977248
2013-11-19,1020.029573576806
2013-11-20,1009.8897520069369
2013-11-21,995.7659772937001
2013-11-22,993.5592624450096
2013-11-25,996.8421386202406
2013-11-26,1001.5555138582896
2013-11-27,1004.631073468774
2013-11-28,1007.1722344141454
2013-11-29,1010.9162273660194
2013-12-02,1012.4318965940741
2013-12-03,1006.5567948087553
2013-12-04,1003.2883691673468
2013-12-05,999.8856328888616
2013-12-06,997.0505911313948
2013-12-09,1007.506264937248
2013-12-10,1003.9436197097978
2013-12-11,999.7464122313424
2013-12-12,990.4135733418105
2013-12-13,985.1390166276337
2013-12-16,982.9900744257924
2013-12-17,989.2511239846584
2013-12-18,984.0454576437548
2013-12-19,984.2613360491646
2013-12-20,986.9879048552511
2013-12-23,991.3373951162447
2013-12-24,992.536112638322
2013-12-25,992.7965148537279
2013-12-26,995.8075907738615
2013-12-27,1001.8683994509403
2013-12-30,1006.4138837060327
2013-12-31,1009.5027228688838
2014-01-01,1008.8415314904087
2014-01-02,1001.9744205456958
2014-01-03,989.841197925185
2014-01-06,985.4491843827433
2014-01-07,980.4671180738536
2014-01-08,988.6925017758975
2014-01-09,980.9223883427576
2014-01-10,987.292093300032
2014-01-13,998.6033669237477
2014-01-14,995.6341540358518
2014-01-15,1002.7478489754308
2014-01-16,1007.6618297954882
2014-01-17,1004.778593369056
2014-01-20,1004.3916900246832
2014-01-21,1001.4741116697901
2014-01-22,1004.9307074552407
2014-01-23,1000.1007105681556
2014-01-24,990.9293929790315
2014-01-27,970.7258083835368
2014-01-28,973.4398116037144
2014-01-29,977.9927248744741
2014-01-30,974.9146013164446
2014-01-31,974.020438536659
2014-02-03,966.2290859881998
2014-02-04,958.8439955739747
2014-02-05,950.5719909077104
2014-02-06,957.2211890202335
2014-02-07,966.1672738390859
2014-02-10,963.3322960680836
2014-02-11,970.4448199822355
2014-02-12,976.6844416273847
2014-02-13,974.5115198264883
2014-02-14,986.2242097523814
2014-02-17,995.0308327495218
2014-02-18,993.0360271516805
2014-02-19,996.1366856796163
2014-02-20,985.9182093168898
2014-02-21,994.6961175858418
2014-02-24,991.5535084026939
2014-02-25,995.7416456519179
2014-02-26,995.58331453343
2014-02-27,1000.1505959703321
2014-02-28,1003.6594562624401
2014-03-03,995.6356548919815
2014-03-04,994.1822701214178
2014-03-05,1001.6721871596326
2014-03-06,1016.1569043837784
2014-03-07,1018.9163778465935
2014-03-10,1006.8860203179341
2014-03-11,1012.1850611639335
2014-03-12,1001.8483850554923
2014-03-13,1004.5319502037015
2014-03-14,999.4758791605265
2014-03-17,1001.7240451320852
2014-03-18,1002.0872988090633
2014-03-19,999.1178511954918
2014-03-20,982.3182574711626
2014-03-21,986.2819465573997
2014-03-24,993.4777879842641
2014-03-25,999.9745543630489
2014-03-26,1007.947970267485
2014-03-27,1010.8144222757558
2014-03-28,1020.0519741100513
2014-03-31,1027.900773172024
2014-04-01,1036.575260887535
2014-04-02,1038.7862287066255
2014-04-03,1036.1870402019092
2014-04-04,1036.998512637454
2014-04-07,1036.8561603280314
2014-04-08,1044.8282861426671
2014-04-09,1053.5174886703442
2014-04-10,1055.5310271233122
2014-04-11,1055.8871936115615
2014-04-14,1053.5061509516138
2014-04-15,1058.8922470817552
2014-04-16,1052.49402746601
2014-04-17,1054.2150034349777
2014-04-18,1060.0287741838792
2014-04-21,1056.4756765563454
2014-04-22,1054.3817926260406
2014-04-23,1051.8707716349386
2014-04-24,1052.7030301407472
2014-04-25,1043.371442689581
2014-04-28,1044.0027108020074
2014-04-29,1049.9276897143075
2014-04-30,1049.191268908363
2014-05-01,1049.6235607176566
2014-05-02,1053.8063745868064
2014-05-05,1048.5559597682231
2014-05-06,1049.2551282636296
2014-05-07,1043.7740162422288
2014-05-08,1047.4261187404531
2014-05-09,1052.8389739600266
2014-05-12,1051.3086047964848
2014-05-13,1061.6750668241282
2014-05-14,1071.3665965925504
2014-05-15,1073.6526750217222
2014-05-16,1072.1108692307864
2014-05-19,1071.0474277430958
2014-05-20,1069.51992771767
2014-05-21,1067.9113531230291
2014-05-22,1074.9730419050697
2014-05-23,1076.8140724544064
2014-05-26,1077.6523228516323
2014-05-27,1075.5727584212436
2014-05-28,1080.7919793317876
2014-05-29,1075.173015174583
2014-05-30,1065.231598170821
2014-06-02,1067.6623032143104
2014-06-03,1074.639700728126
2014-06-04,1072.008775906461
2014-06-05,1072.4080161144325
2014-06-06,1075.1047637116526
2014-06-09,1081.3790905035426
2014-06-10,1089.5048122717242
2014-06-11,1094.410820057875
2014-06-12,1092.0519881245611
2014-06-13,1088.6840462326102
2014-06-16,1089.4036637575691
2014-06-17,1089.0007785657338
2014-06-18,1087.3497629857886
2014-06-19,1094.2051999652338
2014-06-20,1086.500883466702
2014-06-23,1083.2340188897665
2014-06-24,1088.5062987514561
2014-06-25,1087.8759720275698
2014-06-26,1094.2810799007939
2014-06-27,1099.9124806792613
2014-06-30,1104.7388612616155
2014-07-01,1104.7174994703348
2014-07-02,1120.2456905814727
2014-07-03,1122.6784095675685
2014-07-04,1124.5287350894764
2014-07-07,1130.7137918722296
2014-07-08,1128.2561071321952
2014-07-09,1123.405631751106
2014-07-10,1125.0412929361976
2014-07-11,1123.6065534938364
2014-07-14,1120.4613308313983
2014-07-15,1120.0466506938578
2014-07-16,1115.7187745542408
2014-07-17,1108.1631272275729
2014-07-18,1106.401806871661
2014-07-21,1108.5203850461867
2014-07-22,1117.278808042892
2014-07-23,1125.4039859288434
2014-07-24,1125.9645766623887
2014-07-25,1124.438646791472
2014-07-28,1126.1822209599175
2014-07-29,1135.8722232729287
2014-07-30,1140.7119991435304
2014-07-31,1131.2475181641996
2014-08-01,1120.6017050854393
2014-08-04,1130.4085178953842
2014-08-05,1125.5237135533357
2014-08-06,1122.9773651664264
2014-08-07,1122.1812190401126
2014-08-08,1112.4794460042415
2014-08-11,1122.1024095496805
2014-08-12,1128.8326341941663
2014-08-13,1138.051097847476
2014-08-14,1145.0055904375904
2014-08-15,1146.927779176034
2014-08-18,1142.079762843723
2014-08-19,1147.0732850379861
2014-08-20,1147.9849047530759
2014-08-21,1141.8844410101547
2014-08-22,1150.1014134053055
2014-08-25,1152.1121556392707
2014-08-26,1151.2397373048825
2014-08-27,1159.1445537840766
2014-08-28,1155.9258464271356
2014-08-29,1150.9329557341352
2014-09-01,1158.9603077799593
2014-09-02,1152.6013924483466
2014-09-03,1164.8294499366725
2014-09-04,1163.4212774710852
2014-09-05,1157.9169049841155
2014-09-08,1159.8398246157833
2014-09-09,1156.151069389245
2014-09-10,1146.0008474462893
2014-09-11,1140.2597747139569
2014-09-12,1137.0381252534028
2014-09-15,1127.4747280399745
2014-09-16,1122.122222607243
2014-09-17,1133.7409183643847
2014-09-18,1134.4987131079724
2014-09-19,1136.7443938205247
2014-09-22,1128.551062796685
2014-09-23,1126.4060001894911
2014-09-24,1126.2283811374828
2014-09-25,1121.7204905567355
2014-09-26,1116.2810968121842
2014-09-29,1107.692515974632
2014-09-30,1104.8547527225373
2014-10-01,1105.129176425202
2014-10-02,1099.7958737098527
2014-10-03,1107.048195895786
2014-10-06,1107.9552783211927
2014-10-07,1106.9360286437704
2014-10-08,1092.857642143403
2014-10-09,1105.8070099105626
2014-10-10,1098.9980516202984
2014-10-13,1090.263489733781
2014-10-14,1086.7600815333114
2014-10-15,1088.2554711532753
2014-10-16,1077.5178356153217
2014-10-17,1078.6742528248387
2014-10-20,1092.0064105023446
2014-10-21,1089.4092104129047
2014-10-22,1105.2674883497268
2014-10-23,1102.1393703652388
2014-10-24,1094.8771915416094
2014-10-27,1102.6298693278397
2014-10-28,1104.9281341849276
2014-10-29,1121.5350515729006
2014-10-30,1120.3929887910517
2014-10-31,1126.1738212720884
2014-11-03,1125.515647909035
2014-11-04,1123.905769135585
2014-11-05,1120.289703319953
2014-11-06,1120.78752337743
2014-11-07,1115.2030887050262
2014-11-10,1125.4733976403459
2014-11-11,1124.9906486660907
2014-11-12,1124.4465304679081
2014-11-13,1129.1600421990704
2014-11-14,1126.1707549529747
2014-11-17,1122.675524878355
2014-11-18,1118.9375243624982
2014-11-19,1121.8236310684308
2014-11-20,1123.8631113208844
2014-11-21,1125.5284112319978
2014-11-24,1134.1239258693465
2014-11-25,1137.3935072529766
2014-11-26,1141.5583409964538
2014-11-27,1143.043495488287
2014-11-28,1141.5440875888005
2014-12-01,1125.2961485078895
2014-12-02,1121.4957651340553
2014-12-03,1117.1784566918375
2014-12-04,1118.6326119014557
2014-12-05,1114.5265047259072
2014-12-08,1105.0429784944076
2014-12-09,1104.9714793374708
2014-12-10,1100.0296627849211
2014-12-11,1088.5284239253897
2014-12-12,1089.5468329587034
2014-12-15,1083.7185813741228
2014-12-16,1073.629382716987
2014-12-17,1067.8988197632298
2014-12-18,1076.113149624041
2014-12-19,1090.2015842623473
2014-12-22,1097.5199706880223
2014-12-23,1089.741194663714
2014-12-24,1089.1407980382853
2014-12-25,1087.5813373037388
2014-12-26,1093.9101728734597
2014-12-29,1099.1701451533709
2014-12-30,1095.1394829676995
2014-12-31,1100.859472901828
2015-01-01,1100.1653591164836
2015-01-02,1102.3047219332698
2015-01-05,1084.6611083153716
2015-01-06,1060.5520317764708
2015-01-07,1059.567251687589
2015-01-08,1081.4791529915087
2015-01-09,1085.2504286264352
2015-01-12,1084.4235281019444
2015-01-13,1090.0819727725889
2015-01-14,1086.3757371463391
2015-01-15,1097.7225383290722
2015-01-16,1101.835498394918
2015-01-19,1107.7236828817718
2015-01-20,1109.8420794543576
2015-01-21,1125.8902475018635
2015-01-22,1128.594466334286
2015-01-23,1147.089796751387
2015-01-26,1148.2203351848025
2015-01-27,1155.0248056522682
2015-01-28,1154.756793876402
2015-01-29,1142.4387637874847
2015-01-30,1132.546360274541
2015-02-02,1135.9430307041584
2015-02-03,1141.5274746601174
2015-02-04,1152.304255385349
2015-02-05,1148.2091799919215
2015-02-06,1152.783092487273
2015-02-09,1141.6575909184146
2015-02-10,1142.4258003087255
2015-02-11,1152.2529875040923
2015-02-12,1147.829928836682
2015-02-13,1160.9113834529073
2015-02-16,1160.7255066809691
2015-02-17,1159.9550872448951
2015-02-18,1164.1863979864709
2015-02-19,1167.2053666522545
2015-02-20,1164.7120906369385
2015-02-23,1160.5022322796276
2015-02-24,1169.0012524169615
2015-02-25,1184.70898131707
2015-02-26,1177.1371623100385
2015-02-27,1173.8393475469386
2015-03-02,1169.778692177049
2015-03-03,1176.3437117320655
2015-03-04,1169.526831582448
2015-03-05,1164.392034917842
2015-03-06,1165.9161953038313
2015-03-09,1147.8915437110518
2015-03-10,1138.1974799961172
2015-03-11,1132.6964009294181
2015-03-12,1141.8962375435103
2015-03-13,1137.3671424749627
2015-03-16,1132.3410350464226
2015-03-17,1145.7841524700839
2015-03-18,1152.017954058901
2015-03-19,1167.249319907567
2015-03-20,1169.1154117490653
2015-03-23,1172.8665957002627
2015-03-24,1172.9015247185152
2015-03-25,1173.5395117319188
2015-03-26,1158.2089016586076
2015-03-27,1154.3835508902398
2015-03-30,1158.501358536203
2015-03-31,1167.855740656645
2015-04-01,1164.036809881269
2015-04-02,1173.9962811371213
2015-04-03,1175.6339018021895
2015-04-06,1180.1348905909526
2015-04-07,1178.9503428053686
2015-04-08,1180.741726995062
2015-04-09,1186.2097709349648
2015-04-10,1195.5931200457353
2015-04-13,1199.636905757766
2015-04-14,1202.3318260543062
2015-04-15,1198.6727259302759
2015-04-16,1209.6995295183033
2015-04-17,1205.9370558918163
2015-04-20,1198.6053488145344
2015-04-21,1194.8515910647825
2015-04-22,1199.7498803020171
2015-04-23,1208.2518587829964
2015-04-24,1221.0550080596722
2015-04-27,1219.580118419794
2015-04-28,1219.765270227481
2015-04-29,1211.6336489654893
2015-04-30,1195.6924928247
2015-05-01,1195.2076129702125
2015-05-04,1200.5379987383715
2015-05-05,1195.6403801575557
2015-05-06,1193.2198139757854
2015-05-07,1181.5180411215804
2015-05-08,1185.680307419714
2015-05-11,1192.4661783447307
2015-05-12,1180.8140255324463
2015-05-13,1190.6495743302282
2015-05-14,1192.366605823041
2015-05-15,1197.603054541077
2015-05-18,1201.8273978433494
2015-05-19,1201.11255295911
2015-05-20,1198.193777171815
2015-05-21,1193.8924459921989
2015-05-22,1204.0361738801685
2015-05-25,1203.0309125742529
2015-05-26,1191.2348607556207
2015-05-27,1177.7607045797367
2015-05-28,1176.9166467739876
2015-05-29,1172.6715096546516
2015-06-01,1169.2176944474163
2015-06-02,1152.442318042554
2015-06-03,1156.5660504886262
2015-06-04,1150.7588725567546
2015-06-05,1146.2292584316772
2015-06-08,1135.027277355459
2015-06-09,1132.5809743507489
2015-06-10,1143.174270616917
2015-06-11,1146.3451274650183
2015-06-12,1145.893903955381
2015-06-15,1137.0241577571878
2015-06-16,1131.8738518227924
2015-06-17,1139.4091810663679
2015-06-18,1149.3873695100503
2015-06-19,1148.0159981624267
2015-06-22,1159.0265256094874
2015-06-23,1162.675286441965
2015-06-24,1162.5606000670878
2015-06-25,1161.414380225394
2015-06-26,1155.9461795247876
2015-06-29,1135.941565205293
2015-06-30,1149.614185170596
2015-07-01,1152.1958868926304
2015-07-02,1149.9922151439657
2015-07-03,1152.5605083509706
2015-07-06,1134.4702881047665
2015-07-07,1128.0634861132141
2015-07-08,1100.124514246722
2015-07-09,1103.2512055817976
2015-07-10,1111.3663865613385
2015-07-13,1125.459789861179
2015-07-14,1123.744426509384
2015-07-15,1124.5323684398286
2015-07-16,1123.3560457328733
2015-07-17,1127.0256637744264
2015-07-20,1123.4317955929807
2015-07-21,1132.083630256176
2015-07-22,1126.437066129851
2015-07-23,1117.3214719095301
2015-07-24,1108.8905472396682
2015-07-27,1096.9509305612698
2015-07-28,1093.959194925719
2015-07-29,1101.3766978495285
2015-07-30,1101.4461418281091
2015-07-31,1106.046632598757
2015-08-03,1093.8296654809888
2015-08-04,1097.185972694312
2015-08-05,1093.9674370189236
2015-08-06,1090.3482878746227
2015-08-07,1087.3727568837296
2015-08-10,1079.3414397590375
2015-08-11,1065.2158951172355
2015-08-12,1042.6581659075496
2015-08-13,1049.4542662958168
2015-08-14,1047.700599265838
2015-08-17,1034.9398534616907
2015-08-18,1031.9313060412085
2015-08-19,1026.2366248420658
2015-08-20,1015.3652550999034
2015-08-21,996.7920821156271
2015-08-24,949.113567172822
2015-08-25,973.8808040088884
2015-08-26,973.0304816969831
2015-08-27,997.7767008368792
2015-08-28,1007.7049078514397
2015-08-31,1004.706946008807
2015-09-01,987.9638903856668
2015-09-02,984.6909335638974
2015-09-03,987.2925119719079
2015-09-04,972.8657684625509
2015-09-07,958.9150835749485
2015-09-08,968.2764296998926
2015-09-09,1001.0476406769815
2015-09-10,991.7709284349585
2015-09-11,994.2860899229667
2015-09-14,999.1879534094984
2015-09-15,994.4310868700785
2015-09-16,1011.2484726004815
2015-09-17,1022.3864566218523
2015-09-18,1030.1930218753664
2015-09-21,1014.8047886880671
2015-09-22,1010.9938786857141
2015-09-23,989.0441313776722
2015-09-24,992.8761574736504
2015-09-25,988.6528812500361
2015-09-28,981.108270764282
2015-09-29,979.6715830335157
2015-09-30,1000.0055945694326
2015-10-01,1009.2581802238153
2015-10-02,1006.6347943142868
2015-10-05,1025.5381357000404
2015-10-06,1033.6596156618873
2015-10-07,1050.296812329552
2015-10-08,1051.0409144241096
2015-10-09,1066.1298538072947
2015-10-12,1074.7732006985464
2015-10-13,1060.1855253516112
2015-10-14,1057.8688092606164
2015-10-15,1080.7643311495285
2015-10-16,1079.6017048265155
2015-10-19,1084.501403077145
2015-10-20,1080.9746212023485
2015-10-21,1081.6593845715793
2015-10-22,1077.8007419377886
2015-10-23,1095.483899329356
2015-10-26,1092.2909620461091
2015-10-27,1085.2249303887254
2015-10-28,1081.4361991265832
2015-10-29,1064.1840500766573
2015-10-30,1061.3176726385652
2015-11-02,1063.7800570942868
2015-11-03,1074.6395830446597
2015-11-04,1089.1513185478436
2015-11-05,1075.7401818717506
2015-11-06,1066.4859565881789
2015-11-09,1056.1336459716588
2015-11-10,1044.871348333655
2015-11-11,1040.8776088547654
2015-11-12,1043.7861682238117
2015-11-13,1032.3281981693865
2015-11-16,1021.5304911046978
2015-11-17,1034.8912443585136
2015-11-18,1025.3785010354488
2015-11-19,1048.2443759741186
2015-11-20,1053.4082955626764
2015-11-23,1051.8712980786302
2015-11-24,1054.9336008389255
2015-11-25,1055.94561774166
2015-11-26,1058.9089696929625
2015-11-27,1047.0367335193416
2015-11-30,1040.3266578827618
2015-12-01,1056.7842022204522
2015-12-02,1052.032459309789
2015-12-03,1047.516315399591
2015-12-04,1041.8819375011396
2015-12-07,1044.8763287193628
2015-12-08,1032.7556453932293
2015-12-09,1028.1996341439133
2015-12-10,1029.0063245401284
2015-12-11,1023.0888044110014
2015-12-14,1016.031696677693
2015-12-15,1018.6354571433485
2015-12-16,1039.8356978964132
2015-12-17,1048.5580383312572
2015-12-18,1035.7100119280642
2015-12-21,1040.701693529554
2015-12-22,1042.0994686173567
2015-12-23,1048.8094965810196
2015-12-24,1050.38162490603
2015-12-25,1051.876099701689
2015-12-28,1051.5841128057536
2015-12-29,1050.650902926902
2015-12-30,1047.0037707622225
2015-12-31,1050.1651250045202
2016-01-01,1049.5898920794743
2016-01-04,1021.5051112968837
2016-01-05,1020.4865854680097
2016-01-06,1008.4913108918053
2016-01-07,987.919408054675
2016-01-08,995.167004664663
2016-01-11,978.6532733221305
2016-01-12,978.6038441830367
2016-01-13,991.1307116492372
2016-01-14,978.5116651594756
2016-01-15,974.9222785317156
2016-01-18,968.6915359801213
2016-01-19,975.1950557778978
2016-01-20,951.7619138633527
2016-01-21,947.7346175359736
2016-01-22,973.0316167435315
2016-01-25,981.9659091978428
2016-01-26,967.9153170137355
2016-01-27,976.006073722109
2016-01-28,978.7728144279656
2016-01-29,1002.6834244647711
2016-02-01,1003.2065086189798
2016-02-02,990.9711832714848
2016-02-03,985.1672056191261
2016-02-04,1006.2826501936345
2016-02-05,1016.4760243537017
2016-02-08,1013.2231911960386
2016-02-09,1009.3344291889623
2016-02-10,1007.0301579960649
2016-02-11,989.3956603968201
2016-02-12,981.2769895180577
2016-02-15,995.1066885515452
2016-02-16,1000.1857543803343
2016-02-17,994.79356028452
2016-02-18,1010.8031586270521
2016-02-19,1007.2402229011851
2016-02-22,1010.3608822625811
2016-02-23,1005.5646791248769
2016-02-24,997.9963034530352
2016-02-25,998.7173558615741
2016-02-26,1005.2234815356713
2016-02-29,1003.5421169295216
2016-03-01,1016.6893886953574
2016-03-02,1036.2878864230333
2016-03-03,1048.7147650450556
2016-03-04,1057.2053775846155
2016-03-07,1060.3417101518976
2016-03-08,1051.9179007305797
2016-03-09,1051.047771412201
2016-03-10,1056.2438498593172
2016-03-11,1064.3551427216578
2016-03-14,1072.4367057769193
2016-03-15,1063.5359102707266
2016-03-16,1067.5197982459074
2016-03-17,1089.943121362031
2016-03-18,1101.6602842180832
2016-03-21,1102.9300593312037
2016-03-22,1102.2483705918967
2016-03-23,1101.1331794406788
2016-03-24,1093.3050523478175
2016-03-25,1091.0159442250347
2016-03-28,1088.2743477666415
2016-03-29,1090.434223177082
2016-03-30,1110.8861838837313
2016-03-31,1115.9992777286132
2016-04-01,1101.1330028684836
2016-04-04,1107.4810539752289
2016-04-05,1095.5545515618933
2016-04-06,1086.7571920594614
2016-04-07,1088.7583877413188
2016-04-08,1091.9842384118472
2016-04-11,1097.640176292553
2016-04-12,1101.976709912607
2016-04-13,1114.8314276708466
2016-04-14,1116.860755539672
2016-04-15,1117.8010146778824
2016-04-18,1119.815780044622
2016-04-19,1128.5793050833029
2016-04-20,1121.796778264594
2016-04-21,1128.338647300543
2016-04-22,1119.3794224308397
2016-04-25,1116.2889182455338
2016-04-26,1114.5965788067017
2016-04-27,1111.4958260807284
2016-04-28,1103.9570431082354
2016-04-29,1095.2651611994245
2016-05-02,1093.677208076834
2016-05-03,1083.8844086523316
2016-05-04,1074.1064702777985
2016-05-05,1073.672569877256
2016-05-06,1071.468478880026
2016-05-09,1070.0112152243069
2016-05-10,1069.113806032483
2016-05-11,1068.8252156276399
2016-05-12,1068.8778890116446
2016-05-13,1054.9719811404098
2016-05-16,1055.9425413246238
2016-05-17,1067.8295375604293
2016-05-18,1056.8511159884222
2016-05-19,1047.495477161788
2016-05-20,1050.1912096917638
2016-05-23,1060.1328995778697
2016-05-24,1049.4151733853969
2016-05-25,1070.2945998757257
2016-05-26,1075.4011153686736
2016-05-27,1087.446522070468
2016-05-30,1085.676828900134
2016-05-31,1084.172312402573
2016-06-01,1089.405479618506
2016-06-02,1092.1774491802462
2016-06-03,1098.0454225891858
2016-06-06,1108.3692192762426
2016-06-07,1122.7316263249934
2016-06-08,1132.0204659510007
2016-06-09,1125.1129087912666
2016-06-10,1113.997107625605
2016-06-13,1094.1819068843022
2016-06-14,1089.1269150461735
2016-06-15,1090.4973428337616
2016-06-16,1081.9912860125391
2016-06-17,1088.9658202369606
2016-06-20,1104.2674625081247
2016-06-21,1108.483232236988
2016-06-22,1112.8097482255369
2016-06-23,1113.5317719832015
2016-06-24,1077.2331460990433
2016-06-27,1073.8144558288493
2016-06-28,1086.7567773541648
2016-06-29,1107.5118607961074
2016-06-30,1122.707084135342
2016-07-01,1130.795155552622
2016-07-04,1137.1946073953097
2016-07-05,1126.2634387855776
2016-07-06,1113.7019177372854
2016-07-07,1125.0099563462786
2016-07-08,1119.5457833251676
2016-07-11,1142.8334777672317
2016-07-12,1151.7819826877735
2016-07-13,1153.2659983415656
2016-07-14,1160.196164668715
2016-07-15,1161.8056583106295
2016-07-18,1161.319779465263
2016-07-19,1164.1119955683585
2016-07-20,1164.0333130304125
2016-07-21,1164.9650301392344
2016-07-22,1163.8195685355017
2016-07-25,1164.1934509366397
2016-07-26,1169.616254963707
2016-07-27,1174.2526690101256
2016-07-28,1181.4516604267242
2016-07-29,1170.0253205665413
2016-08-01,1192.5417897243813
2016-08-02,1185.8233160341147
2016-08-03,1169.8445521502629
2016-08-04,1177.0248284763431
2016-08-05,1187.7860656041244
2016-08-08,1202.3103755517338
2016-08-09,1205.1947991713146
2016-08-10,1214.0327291058647
2016-08-11,1207.9736714521093
2016-08-12,1208.3562352471395
2016-08-15,1212.9547336685407
2016-08-16,1208.7219304914845
2016-08-17,1201.9834947741624
2016-08-18,1201.8267485413508
2016-08-19,1188.362073589535
2016-08-22,1180.994050907241
2016-08-23,1187.9930649731682
2016-08-24,1186.4739286236686
2016-08-25,1192.7565514108342
2016-08-26,1191.8596254363833
2016-08-29,1180.5786968989664
2016-08-30,1184.3442050073293
2016-08-31,1188.107367379699
2016-09-01,1184.3308157630277
2016-09-02,1186.690837756125
2016-09-05,1201.1189779458637
2016-09-06,1212.2082656916116
2016-09-07,1224.5269083601847
2016-09-08,1219.9026488504553
2016-09-09,1204.785050357914
2016-09-12,1182.5779220356997
2016-09-13,1173.8640368988338
2016-09-14,1168.4525845993576
2016-09-15,1171.702552252962
2016-09-16,1172.7663498859065
2016-09-19,1194.5249872072275
2016-09-20,1193.613252799944
2016-09-21,1199.9693190451342
2016-09-22,1212.5439293569405
2016-09-23,1217.3453668295488
2016-09-26,1203.6561622386414
2016-09-27,1212.613866305603
2016-09-28,1208.7429283683518
2016-09-29,1214.0827520326634
2016-09-30,1200.9284112409268
2016-10-03,1211.3011923042284
2016-10-04,1215.4294997156703
2016-10-05,1208.686670185718
2016-10-06,1209.044359091432
2016-10-07,1200.0971609304017
2016-10-10,1202.008041389036
2016-10-11,1197.208073845533
2016-10-12,1193.6010549675782
2016-10-13,1181.2111639806687
2016-10-14,1186.5697095551882
2016-10-17,1181.7118059892607
2016-10-18,1196.790973646096
2016-10-19,1203.4612930353123
2016-10-20,1205.24379972872
2016-10-21,1197.686293358537
2016-10-24,1208.1383497357992
2016-10-25,1206.3024806097035
2016-10-26,1198.3192031574963
2016-10-27,1192.0698314606825
2016-10-28,1189.357278879254
2016-10-31,1186.6534305685764
2016-11-01,1191.706627049655
2016-11-02,1177.7888246806274
