Date,SWEDEN IMI EXTENDED SRI
2014-11-25,1000.0
2014-11-26,995.9704750904319
2014-11-27,996.632217386826
2014-11-28,998.3544178292374
2014-12-01,997.9289190104236
2014-12-02,991.2955888141389
2014-12-03,1004.7493761606196
2014-12-04,990.6108430418748
2014-12-05,1005.8346035449888
2014-12-08,1003.4742651301585
2014-12-09,990.2253859139711
2014-12-10,986.3464438329365
2014-12-11,989.0722887210784
2014-12-12,967.38271070719
2014-12-15,947.2418654742479
2014-12-16,947.0401465387464
2014-12-17,946.2381590539482
2014-12-18,977.0578109725963
2014-12-19,982.8033200109103
2014-12-22,980.8853195493459
2014-12-23,992.3801298655072
2014-12-24,987.6769896915068
2014-12-25,987.6769896915068
2014-12-26,984.8673530227595
2014-12-29,992.2778669881412
2014-12-30,994.4460470611135
2014-12-31,989.7830406329629
2015-01-01,989.7830406329631
2015-01-02,987.8116064960093
2015-01-05,990.5694252801867
2015-01-06,993.2848169968745
2015-01-07,970.9325171400219
2015-01-08,991.0242697787573
2015-01-09,983.0716905695671
2015-01-12,984.7056937191704
2015-01-13,1000.748145859962
2015-01-14,979.1215419057205
2015-01-15,1000.3322008179559
2015-01-16,1016.141809374828
2015-01-19,1009.7913849086102
2015-01-20,1020.1627247837608
2015-01-21,1021.3281262757762
2015-01-22,1048.1643611324048
2015-01-23,1063.2556346876142
2015-01-26,1070.334732086957
2015-01-27,1057.8213100568844
2015-01-28,1062.4687051761211
2015-01-29,1064.801435001046
2015-01-30,1073.4225833711685
2015-02-02,1066.5254990075994
2015-02-03,1072.3341252209075
2015-02-04,1068.210199540638
2015-02-05,1070.2800021109133
2015-02-06,1071.0184599160832
2015-02-09,1069.0609542456032
2015-02-10,1086.050864577592
2015-02-11,1072.713428500438
2015-02-12,1081.6083158377346
2015-02-13,1098.0381093598573
2015-02-16,1100.956394352111
2015-02-17,1095.912840948995
2015-02-18,1105.2670038150418
2015-02-19,1115.2133060967328
2015-02-20,1118.5290099763258
2015-02-23,1123.3628219677528
2015-02-24,1131.3840888608975
2015-02-25,1138.0954564924355
2015-02-26,1148.2173920184425
2015-02-27,1157.285192968705
2015-03-02,1157.7353748963835
2015-03-03,1149.2043151173198
2015-03-04,1151.494099717343
2015-03-05,1162.0028856250722
2015-03-06,1154.185746858052
2015-03-09,1151.7185901577427
2015-03-10,1144.762105568113
2015-03-11,1165.7445696276966
2015-03-12,1163.0320777348918
2015-03-13,1169.2426290891858
2015-03-16,1185.2798277664158
2015-03-17,1165.8266779782907
2015-03-18,1170.4544325916436
2015-03-19,1181.9787987057816
2015-03-20,1177.9230407357786
2015-03-23,1176.3064031917595
2015-03-24,1177.4776587851843
2015-03-25,1169.1206483313758
2015-03-26,1156.5636015137045
2015-03-27,1150.4026066247573
2015-03-30,1170.4571543649765
2015-03-31,1165.597797381147
2015-04-01,1162.6609723164447
2015-04-02,1158.9428561630027
2015-04-03,1158.942856163003
2015-04-06,1162.0426642511168
2015-04-07,1176.6813055781101
2015-04-08,1175.4236858322008
2015-04-09,1189.3698966141228
2015-04-10,1191.548272513206
2015-04-13,1192.767772644692
2015-04-14,1191.775700844438
2015-04-15,1202.3718213096586
2015-04-16,1199.5926882330912
2015-04-17,1164.727387152733
2015-04-20,1177.835682722692
2015-04-21,1195.7993882220778
2015-04-22,1183.8389774661287
2015-04-23,1164.7477956791704
2015-04-24,1165.104092353315
2015-04-27,1181.3862058238262
2015-04-28,1150.5374233573348
2015-04-29,1133.121028773908
2015-04-30,1120.5321527965891
2015-05-01,1116.3414740762603
2015-05-04,1131.149861677135
2015-05-05,1104.1078562344524
2015-05-06,1098.4230932277258
2015-05-07,1096.538068493544
2015-05-08,1129.6923992770194
2015-05-11,1128.4658707843
2015-05-12,1107.4892184338066
2015-05-13,1118.983286659249
2015-05-14,1113.0908193977236
2015-05-15,1105.0756912935456
2015-05-18,1116.394504531239
2015-05-19,1131.9426818775326
2015-05-20,1136.2892139293108
2015-05-21,1138.202101340565
2015-05-22,1143.5303770286016
2015-05-25,1145.641394498403
2015-05-26,1139.6195627190561
2015-05-27,1149.8548936373293
2015-05-28,1152.6061490243399
2015-05-29,1127.204147127294
2015-06-01,1132.948226547575
2015-06-02,1116.3751880613606
2015-06-03,1122.3192556189172
2015-06-04,1120.280033291653
2015-06-05,1100.5436456043124
2015-06-08,1086.7691578689878
2015-06-09,1085.2761325160159
2015-06-10,1102.9036124648778
2015-06-11,1108.6818054081107
2015-06-12,1107.2323221163745
2015-06-15,1086.134555949486
2015-06-16,1095.4345876795542
2015-06-17,1083.3300315059403
2015-06-18,1078.1215882730764
2015-06-19,1082.1962650347264
2015-06-22,1106.442719599774
2015-06-23,1122.5809769309576
2015-06-24,1111.597738572155
2015-06-25,1104.4197506026865
2015-06-26,1107.7509382807004
2015-06-29,1082.0506695218255
2015-06-30,1067.7533685425915
2015-07-01,1089.5741506682918
2015-07-02,1068.8560420833064
2015-07-03,1063.1808642779713
2015-07-06,1050.1437244257465
2015-07-07,1038.999237781103
2015-07-08,1044.1405853257495
2015-07-09,1062.8047793188107
2015-07-10,1085.5210120497948
2015-07-13,1109.3868073777414
2015-07-14,1103.737474989817
2015-07-15,1096.6026989893714
2015-07-16,1125.213088370202
2015-07-17,1126.5651909078604
2015-07-20,1141.791851511018
2015-07-21,1130.9542066989331
2015-07-22,1117.2963943209836
2015-07-23,1111.5784859858286
2015-07-24,1107.0815404747102
2015-07-27,1086.6191992450813
2015-07-28,1085.472073323745
2015-07-29,1093.2716572659976
2015-07-30,1100.892288045047
2015-07-31,1104.3841142760134
2015-08-03,1108.5118628389525
2015-08-04,1105.9482456564913
2015-08-05,1114.4684789754
2015-08-06,1103.591447470208
2015-08-07,1089.2866288033679
2015-08-10,1110.7509787847785
2015-08-11,1092.9436265780778
2015-08-12,1068.102219842207
2015-08-13,1098.3867834420464
2015-08-14,1096.2376577980635
2015-08-17,1100.7537574201428
2015-08-18,1099.4797460157458
2015-08-19,1071.0973416535724
2015-08-20,1053.5501763551065
2015-08-21,1029.2782751393866
2015-08-24,971.1072249976588
2015-08-25,1001.7828652921013
2015-08-26,986.8613581390894
2015-08-27,1024.7955861618625
2015-08-28,1034.6928285112072
2015-08-31,1028.4229068753023
2015-09-01,1006.0867136959738
2015-09-02,1012.5647197838231
2015-09-03,1047.7790112918894
2015-09-04,1014.2703205888196
2015-09-07,1018.5285843521266
2015-09-08,1031.705288805107
2015-09-09,1049.1756434598183
2015-09-10,1039.5130733700348
2015-09-11,1041.4246553114776
2015-09-14,1028.653611148377
2015-09-15,1026.2211567254574
2015-09-16,1038.2990620113994
2015-09-17,1037.4687127292923
2015-09-18,1018.6308487066159
2015-09-21,1022.6649132111223
2015-09-22,996.8732646743305
2015-09-23,993.8194163847724
2015-09-24,964.88058624586
2015-09-25,993.1500442547082
2015-09-28,966.5774200348902
2015-09-29,972.411522013541
2015-09-30,998.1617226453384
2015-10-01,987.547556400241
2015-10-02,989.2837106905398
2015-10-05,1025.6215381000807
2015-10-06,1029.45481350687
2015-10-07,1027.4377397832584
2015-10-08,1035.379163297177
2015-10-09,1047.121180465567
2015-10-12,1050.295792526804
2015-10-13,1041.8400476227434
2015-10-14,1022.359017762681
2015-10-15,1018.978474806974
2015-10-16,1020.8044944070925
2015-10-19,1015.4200699975262
2015-10-20,1021.3251047948323
2015-10-21,1020.4530257387995
2015-10-22,1049.151692680318
2015-10-23,1062.2399751724731
2015-10-26,1059.0509440383255
2015-10-27,1046.1144641856974
2015-10-28,1067.2233163759695
2015-10-29,1063.3563686021432
2015-10-30,1064.9538125578608
2015-11-02,1064.7372617502613
2015-11-03,1070.7980191161669
2015-11-04,1083.6675258062553
2015-11-05,1080.5710304485099
2015-11-06,1081.7752260708482
2015-11-09,1077.8883639760077
2015-11-10,1067.3210311884116
2015-11-11,1072.8654492421012
2015-11-12,1061.2782255681466
2015-11-13,1044.8182768499764
2015-11-16,1053.8969987812116
2015-11-17,1075.8893341678558
2015-11-18,1077.2845702200198
2015-11-19,1076.0909661228459
2015-11-20,1087.7760881101374
2015-11-23,1083.0214749421339
2015-11-24,1064.7664914165005
2015-11-25,1076.9295632923665
2015-11-26,1087.8030396476042
2015-11-27,1091.7107803912327
2015-11-30,1105.604855744521
2015-12-01,1103.1546048017342
2015-12-02,1109.0835155554503
2015-12-03,1083.1873427464081
2015-12-04,1072.1941098027435
2015-12-07,1081.7359268875798
2015-12-08,1052.4075792616438
2015-12-09,1044.2998373478526
2015-12-10,1033.214105881526
2015-12-11,1008.8164473469325
2015-12-14,995.5955667083878
2015-12-15,1028.5822381970559
2015-12-16,1029.1529654816186
2015-12-17,1041.2416661716522
2015-12-18,1030.3620667815894
2015-12-21,1028.3073998350194
2015-12-22,1027.6632179455198
2015-12-23,1054.7642708866786
2015-12-24,1055.537742226812
2015-12-25,1055.5377422268118
2015-12-28,1048.4731966999734
2015-12-29,1065.8691785556166
2015-12-30,1056.8039882686564
2015-12-31,1061.2320129999673
2016-01-01,1061.232012999967
2016-01-04,1021.5345548312582
2016-01-05,1008.9161687209898
2016-01-06,1008.9316374420723
2016-01-07,984.0967764634095
2016-01-08,974.8874660168611
2016-01-11,974.8176237598265
2016-01-12,977.9049431206066
2016-01-13,985.5751695737371
2016-01-14,964.0283693415179
2016-01-15,931.1452479273404
2016-01-18,938.9325367679161
2016-01-19,960.9375568110685
2016-01-20,927.0387281679563
2016-01-21,947.7460841246179
2016-01-22,984.7095078481631
2016-01-25,982.3608991092215
2016-01-26,996.6545949949203
2016-01-27,992.6157674182533
2016-01-28,964.7565255244461
2016-01-29,984.6188789328244
2016-02-01,975.3253812967383
2016-02-02,955.1707977232898
2016-02-03,946.1988843674167
2016-02-04,957.4459953117652
2016-02-05,949.5201734089059
2016-02-08,905.4888838919385
2016-02-09,895.6166106371858
2016-02-10,914.4663947834152
2016-02-11,890.8191077665452
2016-02-12,915.0764590150632
2016-02-15,948.0387605479718
2016-02-16,943.0216028921052
2016-02-17,973.7218696533531
2016-02-18,980.6639178769008
2016-02-19,978.3672216829568
2016-02-22,1001.1570299966119
2016-02-23,988.8308234455459
2016-02-24,965.120186926324
2016-02-25,983.8032054247458
2016-02-26,994.4904857887103
2016-02-29,997.6086704535812
2016-03-01,1006.6638745838203
2016-03-02,999.5025651629343
2016-03-03,1001.1730587154542
2016-03-04,1015.3007057101104
2016-03-07,1010.537513565691
2016-03-08,999.8842399524376
2016-03-09,1014.4061899366604
2016-03-10,996.2753952735613
2016-03-11,1020.7220180214388
2016-03-14,1035.2956407390438
2016-03-15,1026.881358110551
2016-03-16,1022.0135700217002
2016-03-17,1015.8574168222688
2016-03-18,1021.6857354289897
2016-03-21,1013.8395943208365
2016-03-22,1020.0630942896543
2016-03-23,1012.813312041838
2016-03-24,995.7688269976778
2016-03-25,995.7688269976778
2016-03-28,993.8352971371695
2016-03-29,998.8608354991904
2016-03-30,1022.4679024396034
2016-03-31,1016.2461722873825
2016-04-01,1012.1855490191977
2016-04-04,1011.7988023021206
2016-04-05,993.6991765644342
2016-04-06,1006.6216619102192
2016-04-07,994.244052216865
2016-04-08,1017.7286598955836
2016-04-11,1021.2135912856471
2016-04-12,1026.7972575709641
2016-04-13,1047.0457536450135
2016-04-14,1044.6726939404596
2016-04-15,1038.8640087678996
2016-04-18,1037.6360034924426
2016-04-19,1059.306052201224
2016-04-20,1063.6209435698365
2016-04-21,1049.7351668568792
2016-04-22,1039.8618515740764
2016-04-25,1033.6322073020015
2016-04-26,1035.8910200106075
2016-04-27,1038.8575729104668
2016-04-28,1040.973578195391
2016-04-29,1018.852097808547
2016-05-02,1014.431298275351
2016-05-03,998.6650709042735
2016-05-04,984.5094690361195
2016-05-05,987.7801926465773
2016-05-06,977.5833798016517
2016-05-09,990.5515798044839
2016-05-10,991.5280540034374
2016-05-11,985.0537504567816
2016-05-12,973.472787671922
2016-05-13,981.5722771807982
2016-05-16,991.865052129119
2016-05-17,988.3430932972088
2016-05-18,994.0166287247814
2016-05-19,979.4818803112967
2016-05-20,995.5012920091913
2016-05-23,993.6896905378383
2016-05-24,1015.9527237614413
2016-05-25,1022.0324866281828
2016-05-26,1026.5323107504632
2016-05-27,1026.262096858747
2016-05-30,1027.8085623860804
2016-05-31,1022.5902706962644
2016-06-01,1016.3673875699496
2016-06-02,1016.1094683206463
2016-06-03,1010.7345261209306
2016-06-06,1014.3200279703962
2016-06-07,1028.4106716090052
2016-06-08,1024.812541909249
2016-06-09,1011.5796774335761
2016-06-10,981.5308947454066
2016-06-13,969.3914317597438
2016-06-14,952.7590246489115
2016-06-15,970.1650367013236
2016-06-16,948.0155648961032
2016-06-17,963.2585186498525
2016-06-20,996.5254506627069
2016-06-21,1005.2106749265569
2016-06-22,1005.0988388234786
2016-06-23,1014.9997942297267
2016-06-24,1004.6843070682356
2016-06-27,925.1994182428201
2016-06-28,943.8488091697628
2016-06-29,968.6894763406037
2016-06-30,979.2507428787544
2016-07-01,994.7081420853467
2016-07-04,983.7360004931272
2016-07-05,963.6101213348184
2016-07-06,949.4453546443204
2016-07-07,958.9590888087421
2016-07-08,974.2078653509122
2016-07-11,994.9715269214919
2016-07-12,1002.7414835536297
2016-07-13,1004.7075572277269
2016-07-14,1007.3874378490722
2016-07-15,1008.3572613568965
2016-07-18,1003.7127242926321
2016-07-19,1000.9517552779043
2016-07-20,1014.4763680203496
2016-07-21,1009.8487249559121
2016-07-22,1001.9922044843635
2016-07-25,1010.557044771656
2016-07-26,1007.2771157661037
2016-07-27,1007.4142783582646
2016-07-28,998.5014932592657
2016-07-29,1006.2815787311762
2016-08-01,997.5066677356049
2016-08-02,985.3243904409842
2016-08-03,983.5751885641082
2016-08-04,996.812699108786
2016-08-05,1006.2610145255547
2016-08-08,1007.3509639157072
2016-08-09,1029.5267370131512
2016-08-10,1028.0123947878703
2016-08-11,1040.8304865847372
2016-08-12,1037.4615444612382
2016-08-15,1039.2255221682458
2016-08-16,1026.7313801218559
2016-08-17,1014.0967938897071
2016-08-18,1024.39341336909
2016-08-19,1016.1731675401768
2016-08-22,1017.6039729381565
2016-08-23,1030.9953950826132
2016-08-24,1036.4488818891157
2016-08-25,1029.641265408499
2016-08-26,1033.9081428810127
2016-08-29,1033.7310449343295
2016-08-30,1031.753601725007
2016-08-31,1028.6234240505787
2016-09-01,1023.5970177678408
2016-09-02,1037.7797910706638
2016-09-05,1042.3951845231477
2016-09-06,1042.7945299018443
2016-09-07,1049.8728202246555
2016-09-08,1047.1691872202452
2016-09-09,1031.9399326975677
2016-09-12,1025.7161751377057
2016-09-13,1016.4382495490214
2016-09-14,1017.6522058779643
2016-09-15,1022.5528589430008
2016-09-16,1011.6029818056696
2016-09-19,1021.5138609767407
2016-09-20,1019.2269803725559
2016-09-21,1021.0539200005106
2016-09-22,1037.8817747704556
2016-09-23,1032.5631191528591
2016-09-26,1018.4299262433398
2016-09-27,1013.6006104796967
2016-09-28,1018.9659448194102
2016-09-29,1028.8747402790864
2016-09-30,1030.2735388642786
2016-10-03,1035.9325620275733
2016-10-04,1044.3231929983103
2016-10-05,1036.7857153732054
2016-10-06,1037.851908775582
2016-10-07,1030.6764700127417
2016-10-10,1042.2747058608595
2016-10-11,1021.2161830841402
2016-10-12,1009.6323281571492
2016-10-13,1000.8620618538238
2016-10-14,1015.9495336102877
2016-10-17,1009.2811920821409
2016-10-18,1025.003048642588
2016-10-19,1022.9150743870549
2016-10-20,1031.1165046040278
2016-10-21,1024.742875335351
2016-10-24,1019.8380445657959
2016-10-25,1014.6499049368176
2016-10-26,1016.388069729015
2016-10-27,1003.4817532305212
2016-10-28,1003.1859502818817
2016-10-31,994.4387791101522
2016-11-01,985.8044218196729
2016-11-02,976.957182673094
2016-11-03,977.9651040211792
2016-11-04,963.0493009870543
2016-11-07,978.9694525530554
2016-11-08,986.9114985883066
2016-11-09,997.3379255851515
2016-11-10,1001.6935220697808
2016-11-11,999.877906479456
2016-11-14,1000.3519282986069
2016-11-15,1011.611898321139
2016-11-16,1009.8902617517448
2016-11-17,1022.0483694853389
2016-11-18,1028.4814798015093
2016-11-21,1028.9549334178591
2016-11-22,1032.8515745077593
2016-11-23,1031.497965592609
2016-11-24,1035.7060331410457
2016-11-25,1038.3410055323502
2016-11-28,1029.462782423946
2016-11-29,1025.6441801045216
2016-11-30,1032.7404006061024
2016-12-01,1027.9215056419018
2016-12-02,1020.7545206686585
2016-12-05,1026.5842824524182
2016-12-06,1035.6098932130815
2016-12-07,1047.3466933602315
2016-12-08,1064.0871318937002
2016-12-09,1076.8612924736522
2016-12-12,1072.5040464421222
2016-12-13,1084.0856779448502
2016-12-14,1073.9633537679733
2016-12-15,1077.8176495821272
2016-12-16,1076.4076834329226
2016-12-19,1077.0216613645812
2016-12-20,1074.8434706026692
2016-12-21,1079.275923395204
2016-12-22,1077.0425316907604
2016-12-23,1080.7868452686537
2016-12-26,1080.786845268654
2016-12-27,1082.2036221254891
2016-12-28,1088.2607732539714
2016-12-29,1083.672162030048
2016-12-30,1083.2717434968092
2017-01-02,1089.3108041695743
2017-01-03,1099.1902024432013
2017-01-04,1094.7756920862832
2017-01-05,1087.0501590347237
2017-01-06,1085.6042248419076
2017-01-09,1074.2128260202255
2017-01-10,1072.9981232809123
2017-01-11,1076.3514960840675
2017-01-12,1075.9931300764626
2017-01-13,1091.5123121161166
2017-01-16,1083.0029741711962
2017-01-17,1075.334379547439
2017-01-18,1080.6148471436113
2017-01-19,1074.3940190730189
2017-01-20,1086.6866170956832
2017-01-23,1074.9525424119456
2017-01-24,1085.860751323367
2017-01-25,1103.296757069113
2017-01-26,1114.8842396701612
2017-01-27,1103.0582683506038
2017-01-30,1098.8364623218788
2017-01-31,1104.5953986004233
2017-02-01,1113.8527137454046
2017-02-02,1117.0289464698942
2017-02-03,1116.9319984613044
2017-02-06,1104.7279983766439
2017-02-07,1108.2697408317886
2017-02-08,1113.1889960516487
2017-02-09,1115.3196106016887
2017-02-10,1121.162968133361
2017-02-13,1127.9922087067669
2017-02-14,1129.2076686098476
2017-02-15,1132.8401046012166
2017-02-16,1135.951303655224
2017-02-17,1132.6987219368848
2017-02-20,1134.6518752468933
2017-02-21,1147.028529925557
2017-02-22,1141.4771428119068
2017-02-23,1142.5786298809742
2017-02-24,1128.0063305449028
2017-02-27,1116.927641027393
2017-02-28,1122.9616625468086
2017-03-01,1140.7806253829508
2017-03-02,1132.3384488922811
2017-03-03,1133.1078313588862
2017-03-06,1128.3617175146937
2017-03-07,1127.5877669038784
2017-03-08,1126.3607962716153
2017-03-09,1127.602787244329
2017-03-10,1128.7383869060145
2017-03-13,1135.389556552294
2017-03-14,1132.8394874476248
2017-03-15,1130.9320833909808
2017-03-16,1141.3608498578299
2017-03-17,1140.8545516900845
2017-03-20,1138.384239868713
2017-03-21,1128.0404235001813
2017-03-22,1121.3036599655134
2017-03-23,1133.1431385763447
2017-03-24,1131.6242949225075
2017-03-27,1123.8707784411074
2017-03-28,1126.840626654261
