Date,UK IMI EXTENDED SRI 5% ISSUER CAPPED
2012-01-06,985.2789580930073
2012-01-09,980.2795915355266
2012-01-10,995.0846369900049
2012-01-11,991.8378484133206
2012-01-12,978.5880549528996
2012-01-13,983.0022513679539
2012-01-16,987.7271817625208
2012-01-17,989.2820319822154
2012-01-18,990.3034994673887
2012-01-19,1002.1399244939989
2012-01-20,1004.5753694743654
2012-01-23,1004.6613999930091
2012-01-24,1002.1955050564472
2012-01-25,1000.1940140152656
2012-01-26,1007.2631361229791
2012-01-27,998.0006849313647
2012-01-30,985.9015414369334
2012-01-31,996.6846985167829
2012-02-01,1013.5911618825719
2012-02-02,1016.7552712111478
2012-02-03,1040.123492134351
2012-02-06,1039.046843190613
2012-02-07,1029.4399577318927
2012-02-08,1021.4457097799899
2012-02-09,1024.4886743873046
2012-02-10,1022.3858011265844
2012-02-13,1030.7215358822066
2012-02-14,1026.5249891205447
2012-02-15,1039.0229345692967
2012-02-16,1045.0904395909058
2012-02-17,1046.7933521105736
2012-02-20,1051.0744171317858
2012-02-21,1041.7881878121593
2012-02-22,1032.7620601649348
2012-02-23,1033.539004706655
2012-02-24,1034.7795971229143
2012-02-27,1035.5798730004913
2012-02-28,1035.5965364964472
2012-02-29,1041.7176091636213
2012-03-01,1054.504223071596
2012-03-02,1054.8110503145501
2012-03-05,1045.4668317417666
2012-03-06,1022.1440808631614
2012-03-07,1027.7754980956315
2012-03-08,1036.9697137596931
2012-03-09,1046.1229190833546
2012-03-12,1041.3731277223715
2012-03-13,1064.8096067355154
2012-03-14,1070.9777593920624
2012-03-15,1065.5393708749616
2012-03-16,1078.2222958705975
2012-03-19,1074.174636795983
2012-03-20,1063.8520499947044
2012-03-21,1067.2576635166567
2012-03-22,1055.2553372899554
2012-03-23,1058.3947307003968
2012-03-26,1069.0339845281403
2012-03-27,1067.816837527326
2012-03-28,1050.157400891985
2012-03-29,1039.8668609832835
2012-03-30,1048.5148684851674
2012-04-02,1068.490340785003
2012-04-03,1056.805158355921
2012-04-04,1040.562133482131
2012-04-05,1046.0480150470562
2012-04-06,1046.048015047056
2012-04-09,1047.3629437828965
2012-04-10,1020.1420468019836
2012-04-11,1030.257282285649
2012-04-12,1046.2877220462776
2012-04-13,1036.3292709708378
2012-04-16,1036.9247069880942
2012-04-17,1055.2633294658606
2012-04-18,1060.3057638938897
2012-04-19,1061.4697417013112
2012-04-20,1064.265293448896
2012-04-23,1046.5802891169187
2012-04-24,1053.4282324272338
2012-04-25,1057.619169114008
2012-04-26,1062.3188847248016
2012-04-27,1070.999103770951
2012-04-30,1063.4680394204916
2012-05-01,1075.5523024726667
2012-05-02,1072.1446991141072
2012-05-03,1072.4070843308587
2012-05-04,1049.7080242270752
2012-05-07,1056.438452215142
2012-05-08,1041.9305883339603
2012-05-09,1042.0118379325327
2012-05-10,1048.8179159416804
2012-05-11,1050.446776908385
2012-05-14,1038.3651233976777
2012-05-15,1033.0197500706133
2012-05-16,1025.4976643337554
2012-05-17,1006.9696003671766
2012-05-18,992.6225483165284
2012-05-21,995.6707471571499
2012-05-22,1016.1276594987391
2012-05-23,1000.1423061301873
2012-05-24,1012.7517317761001
2012-05-25,1015.1789081415513
2012-05-28,1021.5437737916125
2012-05-29,1027.2795170646227
2012-05-30,1012.9615484006526
2012-05-31,1010.065497921772
2012-06-01,988.060866852501
2012-06-04,980.4767532693547
2012-06-05,982.2910404151042
2012-06-06,1010.8063007368512
2012-06-07,1026.137697667701
2012-06-08,1022.824082402126
2012-06-11,1022.6910528709807
2012-06-12,1033.0923449166232
2012-06-13,1021.8421929271133
2012-06-14,1015.2779432198793
2012-06-15,1021.7119781627864
2012-06-18,1026.242908504018
2012-06-19,1039.3640824308488
2012-06-20,1048.625441406683
2012-06-21,1043.1573409796088
2012-06-22,1030.5698457185963
2012-06-25,1021.9696383146827
2012-06-26,1022.7743178570597
2012-06-27,1035.608679730637
2012-06-28,1026.0217884347112
2012-06-29,1032.3672384734039
2012-07-02,1056.356354872449
2012-07-03,1062.1094518031864
2012-07-04,1061.7736588360667
2012-07-05,1069.9051272789388
2012-07-06,1070.2317650925293
2012-07-09,1066.2667373544514
2012-07-10,1076.2629149091376
2012-07-11,1077.7474140222857
2012-07-12,1062.653959605141
2012-07-13,1079.845656701267
2012-07-16,1086.4401164481405
2012-07-17,1079.4779114049788
2012-07-18,1092.0553309062273
2012-07-19,1108.1092064219722
2012-07-20,1099.44191402781
2012-07-23,1070.305698620303
2012-07-24,1067.1172925779317
2012-07-25,1058.945508561019
2012-07-26,1078.8182918084635
2012-07-27,1087.744374720584
2012-07-30,1107.917603059255
2012-07-31,1088.6850078146829
2012-08-01,1097.9112702477883
2012-08-02,1092.1390641890862
2012-08-03,1108.1261432191518
2012-08-06,1106.8628709320085
2012-08-07,1107.3184452059875
2012-08-08,1121.8754108813284
2012-08-09,1126.3878137350116
2012-08-10,1129.579720313734
2012-08-13,1124.6157201700564
2012-08-14,1135.8729535690766
2012-08-15,1140.3599244244592
2012-08-16,1136.26165561388
2012-08-17,1144.8514446496536
2012-08-20,1136.5032847105842
2012-08-21,1137.0388198435248
2012-08-22,1124.6729249663376
2012-08-23,1119.9485055122918
2012-08-24,1121.9424308963796
2012-08-27,1120.887574934034
2012-08-28,1118.17259676797
2012-08-29,1118.7160941534007
2012-08-30,1115.683295395439
2012-08-31,1113.6147181379886
2012-09-03,1124.040548338819
2012-09-04,1110.7126852104102
2012-09-05,1113.209139087596
2012-09-06,1138.4488650499397
2012-09-07,1135.0570393396151
2012-09-10,1134.8680104531347
2012-09-11,1130.0911666419308
2012-09-12,1129.8116159690594
2012-09-13,1134.7810754712523
2012-09-14,1145.1348061614945
2012-09-17,1143.4763109875494
2012-09-18,1141.9639391615513
2012-09-19,1143.838640162903
2012-09-20,1145.9788393891927
2012-09-21,1146.8784495226232
2012-09-24,1145.4652547374542
2012-09-25,1148.6882994644816
2012-09-26,1132.7885590821531
2012-09-27,1135.5945554644145
2012-09-28,1127.0688648129756
2012-10-01,1138.9118482637275
2012-10-02,1135.3270734782252
2012-10-03,1135.1568094180632
2012-10-04,1135.3455516949177
2012-10-05,1140.0901348895902
2012-10-08,1129.4988629404622
2012-10-09,1128.0440813870223
2012-10-10,1121.7051401493645
2012-10-11,1130.9161180444987
2012-10-12,1127.2530623194318
2012-10-15,1132.4085306237669
2012-10-16,1140.0722451669853
2012-10-17,1142.4821621335677
2012-10-18,1143.7601415662198
2012-10-19,1136.8848341862065
2012-10-22,1131.1316206611789
2012-10-23,1118.7311081184082
2012-10-24,1125.6303601232823
2012-10-25,1138.4913446512887
2012-10-26,1136.8991780671415
2012-10-29,1131.545229369768
2012-10-30,1137.283057319838
2012-10-31,1126.4415066714148
2012-11-01,1143.2429691539312
2012-11-02,1145.4168322173275
2012-11-05,1141.784109751585
2012-11-06,1149.3803205806462
2012-11-07,1136.5289366454301
2012-11-08,1134.7719841383946
2012-11-09,1128.579476441461
2012-11-12,1125.0525883077514
2012-11-13,1129.32200774492
2012-11-14,1117.6346273500474
2012-11-15,1106.425883524006
2012-11-16,1098.9876863600625
2012-11-19,1117.4655948828772
2012-11-20,1124.3122335420742
2012-11-21,1126.0334263986929
2012-11-22,1129.9738431741216
2012-11-23,1133.3248141174308
2012-11-26,1125.6450663262021
2012-11-27,1132.6753266630417
2012-11-28,1134.3863052447873
2012-11-29,1146.6805631164032
2012-11-30,1143.464827635225
2012-12-03,1143.148569102879
2012-12-04,1142.8460744115073
2012-12-05,1146.5234078987635
2012-12-06,1157.4879059891257
2012-12-07,1159.9825621517048
2012-12-10,1165.5063584627542
2012-12-11,1160.6789763384545
2012-12-12,1160.9947918093103
2012-12-13,1156.229780483663
2012-12-14,1152.6134889973087
2012-12-17,1150.9743743951735
2012-12-18,1155.0864743071008
2012-12-19,1161.2128013471013
2012-12-20,1162.9205066951133
2012-12-21,1158.3611058284957
2012-12-24,1156.1719459954181
2012-12-25,1156.1719459954181
2012-12-26,1153.954118739031
2012-12-27,1153.2154564810874
2012-12-28,1149.0016735885913
2012-12-31,1155.7078872777754
2013-01-01,1155.7078872777756
2013-01-02,1181.8294024366874
2013-01-03,1188.7118140300263
2013-01-04,1190.7679339303195
2013-01-07,1186.4687716720236
2013-01-08,1182.5130501148394
2013-01-09,1190.8285165268553
2013-01-10,1185.479110335543
2013-01-11,1182.070966551039
2013-01-14,1172.1496219280364
2013-01-15,1177.2048051316765
2013-01-16,1171.2219632725
2013-01-17,1169.8614761858441
2013-01-18,1171.1689997362957
2013-01-21,1172.8875678614247
2013-01-22,1177.0272270788328
2013-01-23,1180.0205468648119
2013-01-24,1179.4378495781316
2013-01-25,1176.7958131366838
2013-01-28,1170.1350381827472
2013-01-29,1175.3617729595844
2013-01-30,1169.1506634476505
2013-01-31,1167.0574320962223
2013-02-01,1163.4857498434915
2013-02-04,1157.350235936704
2013-02-05,1163.1564430422072
2013-02-06,1165.8678103146417
2013-02-07,1172.0212519744928
2013-02-08,1191.168717035274
2013-02-11,1180.7044038710244
2013-02-12,1187.3022560222146
2013-02-13,1189.586786861334
2013-02-14,1190.4052426712994
2013-02-15,1192.3704955797643
2013-02-18,1187.588011980934
2013-02-19,1196.5875160213463
2013-02-20,1188.7511938291118
2013-02-21,1178.8684665760181
2013-02-22,1194.1939495786064
2013-02-25,1177.322202162183
2013-02-26,1176.0516810545028
2013-02-27,1183.345583827422
2013-02-28,1199.2137457790252
2013-03-01,1197.438341690805
2013-03-04,1196.4547072176545
2013-03-05,1219.0505753784212
2013-03-06,1217.087275366734
2013-03-07,1209.841405608459
2013-03-08,1218.1576066251441
2013-03-11,1214.3363177778588
2013-03-12,1212.9589705088783
2013-03-13,1222.682302767394
2013-03-14,1242.2161135230701
2013-03-15,1236.9987709308432
2013-03-18,1238.1334237831304
2013-03-19,1241.269314370051
2013-03-20,1236.5411407682761
2013-03-21,1233.3436774128606
2013-03-22,1231.78952151657
2013-03-25,1235.4194225761757
2013-03-26,1240.629152504687
2013-03-27,1239.8916611642012
2013-03-28,1246.4080725510873
2013-03-29,1246.4080725510873
2013-04-01,1249.7641593865014
2013-04-02,1259.3061204530889
2013-04-03,1246.0779335039847
2013-04-04,1232.1086077979514
2013-04-05,1207.9459232075512
2013-04-08,1209.8188283839045
2013-04-09,1214.9661245731877
2013-04-10,1233.0059568665736
2013-04-11,1243.07089186468
2013-04-12,1237.8112597458176
2013-04-15,1223.2164676829716
2013-04-16,1210.138349962055
2013-04-17,1201.2023296955786
2013-04-18,1202.49487238351
2013-04-19,1205.5607467481905
2013-04-22,1207.7565477006729
2013-04-23,1240.686261915061
2013-04-24,1246.6435407128988
2013-04-25,1263.1077984144936
2013-04-26,1263.1044033597836
2013-04-29,1260.2001541311408
2013-04-30,1248.4339936117278
2013-05-01,1254.2619158515602
2013-05-02,1264.841446380674
2013-05-03,1279.4918533431546
2013-05-06,1282.2756579046659
2013-05-07,1280.8942108726367
2013-05-08,1287.7917613658824
2013-05-09,1293.367041028102
2013-05-10,1299.2980812021478
2013-05-13,1298.1867324365137
2013-05-14,1302.0658053598584
2013-05-15,1318.409198794181
2013-05-16,1322.3126721828642
2013-05-17,1328.9724114306619
2013-05-20,1332.1915710530825
2013-05-21,1332.8397438154086
2013-05-22,1330.2156411128035
2013-05-23,1300.935963033743
2013-05-24,1294.8206425066899
2013-05-27,1290.764814352411
2013-05-28,1313.3276912866995
2013-05-29,1283.173880253588
2013-05-30,1288.7453282329857
2013-05-31,1279.7473976905992
2013-06-03,1272.9967546886096
2013-06-04,1274.0600498527515
2013-06-05,1253.8311558760706
2013-06-06,1236.7091563802621
2013-06-07,1252.5681157943063
2013-06-10,1255.077237524291
2013-06-11,1236.3027411570438
2013-06-12,1234.177210046624
2013-06-13,1239.307252146507
2013-06-14,1240.9872263959337
2013-06-17,1246.6190057460751
2013-06-18,1243.0167118228558
2013-06-19,1242.8059344433796
2013-06-20,1210.941005979062
2013-06-21,1197.249963435012
2013-06-24,1180.5573215047239
2013-06-25,1197.657612376882
2013-06-26,1213.6378214851302
2013-06-27,1218.4069212449037
2013-06-28,1210.8766095094472
2013-07-01,1232.8473146630763
2013-07-02,1227.9342794112963
2013-07-03,1232.531314843883
2013-07-04,1259.6944974233465
2013-07-05,1243.1473175554966
2013-07-08,1259.3762256418422
2013-07-09,1270.0874591624315
2013-07-10,1271.1738745044797
2013-07-11,1276.482333907127
2013-07-12,1276.2801833745314
2013-07-15,1284.0430880709541
2013-07-16,1268.5305267236015
2013-07-17,1279.2310346046738
2013-07-18,1295.1669329192125
2013-07-19,1296.8179721742563
2013-07-22,1299.977959381396
2013-07-23,1290.1375339439498
2013-07-24,1291.5287379401689
2013-07-25,1279.8226683018986
2013-07-26,1275.406524362212
2013-07-29,1273.228488256961
2013-07-30,1273.257543979871
2013-07-31,1267.8255371855134
2013-08-01,1288.9683663323278
2013-08-02,1288.5853996881835
2013-08-05,1296.6888901976351
2013-08-06,1294.5073868657382
2013-08-07,1293.1188128789508
2013-08-08,1295.9281934243659
2013-08-09,1303.2164338017838
2013-08-12,1302.8072360000535
2013-08-13,1312.3776274695067
2013-08-14,1315.8162462912562
2013-08-15,1293.1527045716457
2013-08-16,1296.4352892766403
2013-08-19,1294.835430939777
2013-08-20,1282.7177934059266
2013-08-21,1281.8251547718344
2013-08-22,1286.3291631002396
2013-08-23,1293.712513386086
2013-08-26,1295.2705058922002
2013-08-27,1276.5851332120494
2013-08-28,1275.9592561886311
2013-08-29,1296.5327008369566
2013-08-30,1284.0258464775977
2013-09-02,1316.3542110264027
2013-09-03,1309.7363185353477
2013-09-04,1315.2392972629277
2013-09-05,1332.155616300966
2013-09-06,1334.806001073605
2013-09-09,1331.6796327443258
2013-09-10,1346.1937431710862
2013-09-11,1353.369740314867
2013-09-12,1352.7651994792102
2013-09-13,1362.04018183111
2013-09-16,1366.1444344220633
2013-09-17,1351.9653842401658
2013-09-18,1353.9535504293312
2013-09-19,1356.904497161227
2013-09-20,1348.9593533254592
2013-09-23,1343.4834065688879
2013-09-24,1346.647104500921
2013-09-25,1345.5473669364249
2013-09-26,1341.8457634241372
2013-09-27,1337.7603972242957
2013-09-30,1334.9896076107816
2013-10-01,1340.5146614497455
2013-10-02,1331.715265994909
2013-10-03,1324.6364370981855
2013-10-04,1317.0052877279397
2013-10-07,1316.6915648330769
2013-10-08,1301.2919247370057
2013-10-09,1289.8462933738465
2013-10-10,1313.213279106629
2013-10-11,1319.8749480312727
2013-10-14,1328.172655324527
2013-10-15,1344.1883631471744
2013-10-16,1347.9510854318241
2013-10-17,1350.0612312569997
2013-10-18,1363.6692368464203
2013-10-21,1367.764062373765
2013-10-22,1367.1651364150725
2013-10-23,1357.617899945012
2013-10-24,1360.338576731978
2013-10-25,1361.7588884816537
2013-10-28,1357.6316695037322
2013-10-29,1361.8808460547696
2013-10-30,1363.6371741752737
2013-10-31,1376.2369268318978
2013-11-01,1371.38454710542
2013-11-04,1374.1793828413397
2013-11-05,1379.5664324117065
2013-11-06,1378.5840768699195
2013-11-07,1382.4393961425717
2013-11-08,1381.572435079789
2013-11-11,1378.6917135490035
2013-11-12,1370.010946594063
2013-11-13,1360.9457607808529
2013-11-14,1368.700636018609
2013-11-15,1369.864254860326
2013-11-18,1372.6762930638274
2013-11-19,1365.693374046842
2013-11-20,1373.3099937050288
2013-11-21,1373.841918860376
2013-11-22,1371.533351292691
2013-11-25,1377.4955810653084
2013-11-26,1366.0619649086748
2013-11-27,1379.4049384602692
2013-11-28,1386.232949660575
2013-11-29,1386.9594303834167
2013-12-02,1379.3622555685076
2013-12-03,1366.3033330776184
2013-12-04,1356.2655775822348
2013-12-05,1342.1539132459402
2013-12-06,1351.6527797143315
2013-12-09,1353.9315735525522
2013-12-10,1346.5623733955379
2013-12-11,1336.6883728599228
2013-12-12,1320.6965504317282
2013-12-13,1319.7860096905947
2013-12-16,1332.932854214629
2013-12-17,1324.362984587116
2013-12-18,1334.161564342332
2013-12-19,1363.3091753087622
2013-12-20,1367.881133184102
2013-12-23,1380.2299922027487
2013-12-24,1389.5536902713388
2013-12-25,1389.5536902713386
2013-12-26,1391.2429772517678
2013-12-27,1399.4170162364276
2013-12-30,1396.0265951571423
2013-12-31,1405.0255556789587
2014-01-01,1405.0255556789587
2014-01-02,1401.4782065944114
2014-01-03,1412.1106492468325
2014-01-06,1408.4990228534853
2014-01-07,1414.387329083538
2014-01-08,1415.0709403579367
2014-01-09,1409.5984674351535
2014-01-10,1414.3036354937979
2014-01-13,1412.178989881619
2014-01-14,1417.627143937746
2014-01-15,1428.4219687643854
2014-01-16,1423.040002555312
2014-01-17,1441.6354912891047
2014-01-20,1438.6890344364551
2014-01-21,1444.9069200786987
2014-01-22,1452.190290629744
2014-01-23,1431.5838090765178
2014-01-24,1394.9332579127508
2014-01-27,1375.3923911421755
2014-01-28,1383.0018304929852
2014-01-29,1375.7523054448172
2014-01-30,1376.8054957708334
2014-01-31,1372.8269345093572
2014-02-03,1353.7979777094674
2014-02-04,1350.198859601106
2014-02-05,1353.5943524060042
2014-02-06,1372.7686865075423
2014-02-07,1379.8489003419115
2014-02-10,1380.867232818647
2014-02-11,1398.7939958345385
2014-02-12,1419.5528412768003
2014-02-13,1412.25171200994
2014-02-14,1421.6329272643784
2014-02-17,1433.6824184298468
2014-02-18,1438.1311157541656
2014-02-19,1441.2489764257116
2014-02-20,1445.5220460356993
2014-02-21,1447.9529421744596
2014-02-24,1453.2751339124497
2014-02-25,1453.563261170542
2014-02-26,1448.15668816568
2014-02-27,1449.5922552698617
2014-02-28,1448.1614744561086
2014-03-03,1424.796939283314
2014-03-04,1451.0850475011148
2014-03-05,1449.0740788729886
2014-03-06,1441.3714200108473
2014-03-07,1425.4056566789452
2014-03-10,1404.0796111346056
2014-03-11,1402.4471072623264
2014-03-12,1389.381631480957
2014-03-13,1377.6345260744245
2014-03-14,1365.5941276771796
2014-03-17,1378.9843764876575
2014-03-18,1381.3192575215462
2014-03-19,1380.331672291941
2014-03-20,1376.0511067208276
2014-03-21,1373.0930933622267
2014-03-24,1363.0517798383678
2014-03-25,1382.8948157135558
2014-03-26,1392.1859300272902
2014-03-27,1393.2210379171381
2014-03-28,1396.6073904833227
2014-03-31,1395.3652261189043
2014-04-01,1403.8067234169987
2014-04-02,1410.9403113853743
2014-04-03,1409.5704786531107
2014-04-04,1419.5519377075266
2014-04-07,1400.1051479557307
2014-04-08,1394.468102687965
2014-04-09,1404.3293901292566
2014-04-10,1398.5673161552174
2014-04-11,1375.4436842866555
2014-04-14,1384.2114686569525
2014-04-15,1372.1759205017881
2014-04-16,1393.8738522268025
2014-04-17,1406.8642527908034
2014-04-18,1406.8642527908034
2014-04-21,1409.613258410716
2014-04-22,1424.520225420738
2014-04-23,1416.7082889571104
2014-04-24,1422.2724955043632
2014-04-25,1417.9866180478346
2014-04-28,1412.31621817249
2014-04-29,1431.9538771377534
2014-04-30,1431.0804411879026
2014-05-01,1438.0175170263863
2014-05-02,1438.816289789447
2014-05-05,1437.0425699171617
2014-05-06,1439.9473153617832
2014-05-07,1439.053655676073
2014-05-08,1458.2735380106617
2014-05-09,1452.964124894147
2014-05-12,1459.9496152389113
2014-05-13,1466.7542346636283
2014-05-14,1459.6790708139745
2014-05-15,1443.2655282838587
2014-05-16,1447.3250652413383
2014-05-19,1449.3962711538259
2014-05-20,1449.0857358727546
2014-05-21,1461.275805477739
2014-05-22,1463.5272294166205
2014-05-23,1464.8296892414103
2014-05-26,1463.0744792966557
2014-05-27,1474.239540836234
2014-05-28,1471.0794692751322
2014-05-29,1471.8927212845167
2014-05-30,1470.980155833888
2014-06-02,1479.1883562825808
2014-06-03,1466.7887557802774
2014-06-04,1465.7145337867203
2014-06-05,1468.8927928830296
2014-06-06,1479.5131543303153
2014-06-09,1487.5132331462805
2014-06-10,1487.0280117149516
2014-06-11,1484.904458226362
2014-06-12,1489.344424841545
2014-06-13,1482.8346355016429
2014-06-16,1473.3677904834115
2014-06-17,1473.9327865111036
2014-06-18,1468.305564297067
2014-06-19,1477.8103722861945
2014-06-20,1480.0705473570208
2014-06-23,1472.499864426171
2014-06-24,1463.3151961186063
2014-06-25,1448.9011995996984
2014-06-26,1462.1774895869876
2014-06-27,1461.5178712898773
2014-06-30,1462.5176353070103
2014-07-01,1479.0646314178423
2014-07-02,1488.6925113856444
2014-07-03,1503.9299826001875
2014-07-04,1504.7556994183171
2014-07-07,1492.0422792802838
2014-07-08,1467.7251455330254
2014-07-09,1459.962797792632
2014-07-10,1453.0515333810754
2014-07-11,1454.6408593999668
2014-07-14,1462.7603664285132
2014-07-15,1466.2567900292615
2014-07-16,1486.468350315533
2014-07-17,1475.5903372165242
2014-07-18,1476.1324150847
2014-07-21,1470.8648826990457
2014-07-22,1492.6730192421917
2014-07-23,1492.3080592095491
2014-07-24,1486.2971290580062
2014-07-25,1483.38420629707
2014-07-28,1483.5525218968767
2014-07-29,1486.3421452914831
2014-07-30,1478.8917424108076
2014-07-31,1462.9397695488124
2014-08-01,1443.406541192906
2014-08-04,1442.6832347170482
2014-08-05,1451.019027618754
2014-08-06,1439.4880093983554
2014-08-07,1438.0398690144948
2014-08-08,1419.6495999332976
2014-08-11,1437.0834954724442
2014-08-12,1441.6251791562981
2014-08-13,1441.2731436475449
2014-08-14,1448.1949614575851
2014-08-15,1450.539406948823
2014-08-18,1467.8511298492374
2014-08-19,1473.3599947995303
2014-08-20,1475.8580456502223
2014-08-21,1478.7891980409045
2014-08-22,1485.1144223106662
2014-08-25,1489.905807296877
2014-08-26,1500.4025686690998
2014-08-27,1503.788699772013
2014-08-28,1502.0543004685044
2014-08-29,1505.2547753873255
2014-09-01,1512.3403839596658
2014-09-02,1507.664527978431
2014-09-03,1510.6991812328697
2014-09-04,1528.6170707816534
2014-09-05,1513.470352023209
2014-09-08,1492.31431195812
2014-09-09,1489.7541512948233
2014-09-10,1489.671703269037
2014-09-11,1487.9012521642744
2014-09-12,1489.777206293321
2014-09-15,1484.887920134979
2014-09-16,1476.6618067376362
2014-09-17,1482.6460096047683
2014-09-18,1504.2460563723519
2014-09-19,1512.510473632288
2014-09-22,1503.5500524431923
2014-09-23,1476.227302944416
2014-09-24,1487.8594891052335
2014-09-25,1479.6993893397955
2014-09-26,1480.9658127267717
2014-09-29,1482.937838662398
2014-09-30,1478.2605472747985
2014-10-01,1464.0127742155148
2014-10-02,1425.270850197801
2014-10-03,1445.4235406675461
2014-10-06,1450.741226015555
2014-10-07,1434.9857194346503
2014-10-08,1421.649647630541
2014-10-09,1414.9338143274585
2014-10-10,1396.5138894548747
2014-10-13,1394.87006856782
2014-10-14,1391.9485068424922
2014-10-15,1351.846536911736
2014-10-16,1358.363661267466
2014-10-17,1391.2809025395277
2014-10-20,1386.22164091082
2014-10-21,1413.5374313002799
2014-10-22,1424.4176414681353
2014-10-23,1425.5497070986335
2014-10-24,1420.433736497285
2014-10-27,1416.4066377584022
2014-10-28,1421.4849571016164
2014-10-29,1429.7260862532396
2014-10-30,1435.9997078917934
