Date,EM LATIN AMERICA VALUE WEIGHTED
1999-08-06,1212.8242626796962
1999-08-09,1219.836441564101
1999-08-10,1203.5871929388484
1999-08-11,1231.54933902985
1999-08-12,1229.1611150282101
1999-08-13,1257.9541574254017
1999-08-16,1251.3684985115776
1999-08-17,1249.554914366778
1999-08-18,1213.3068475714765
1999-08-19,1197.5713751163398
1999-08-20,1209.0956335617373
1999-08-23,1231.6219006675078
1999-08-24,1234.2130145617502
1999-08-25,1266.7615921789131
1999-08-26,1261.7175624224276
1999-08-27,1253.894403093563
1999-08-30,1251.2616768435184
1999-08-31,1232.0951764534382
1999-09-01,1242.7089078125246
1999-09-02,1233.919068966316
1999-09-03,1256.4962470353314
1999-09-06,1262.248195104889
1999-09-07,1249.5226693518514
1999-09-08,1251.6198508594357
1999-09-09,1275.2818404287266
1999-09-10,1303.3517499882494
1999-09-13,1318.1685229272387
1999-09-14,1315.4437679984119
1999-09-15,1307.4750067518485
1999-09-16,1293.8977626123763
1999-09-17,1300.3545977955844
1999-09-20,1323.3933919778297
1999-09-21,1296.3616801165495
1999-09-22,1298.5824992434978
1999-09-23,1294.8666314915545
1999-09-24,1297.917381746226
1999-09-27,1313.5467467754897
1999-09-28,1299.4307386773805
1999-09-29,1287.461137186648
1999-09-30,1266.259061700906
1999-10-01,1239.9316641928092
1999-10-04,1248.6469494206235
1999-10-05,1238.8086749341228
1999-10-06,1258.8075673626777
1999-10-07,1263.747094224342
1999-10-08,1283.7812109941644
1999-10-11,1287.6912513349005
1999-10-12,1262.9008725946187
1999-10-13,1228.2933028451014
1999-10-14,1220.3742134320294
1999-10-15,1174.7164397752586
1999-10-18,1166.1758379788878
1999-10-19,1188.6917257686498
1999-10-20,1208.7553722058642
1999-10-21,1209.4978583214634
1999-10-22,1246.4468084304976
1999-10-25,1242.8646059268426
1999-10-26,1249.3436206711074
1999-10-27,1261.809127192411
1999-10-28,1285.2451553796138
1999-10-29,1311.7257188722367
1999-11-01,1319.770465409141
1999-11-02,1327.1771987516731
1999-11-03,1373.3673202706755
1999-11-04,1397.9810127361764
1999-11-05,1426.7237814177095
1999-11-08,1441.9520522558762
1999-11-09,1433.985957857108
1999-11-10,1444.017622765031
1999-11-11,1450.735624711589
1999-11-12,1460.5321825506091
1999-11-15,1470.768273702966
1999-11-16,1474.6172930041494
1999-11-17,1448.7373296818873
1999-11-18,1478.3919249929158
1999-11-19,1504.2142398030082
1999-11-22,1481.1359765342586
1999-11-23,1492.6433624381714
1999-11-24,1505.404558469697
1999-11-25,1525.7103757184204
1999-11-26,1553.2211873088918
1999-11-29,1558.7971234614186
1999-11-30,1548.568256147289
1999-12-01,1549.8824196469443
1999-12-02,1592.6065181862637
1999-12-03,1621.7152712156958
1999-12-06,1579.3555503379143
1999-12-07,1573.8698219648295
1999-12-08,1586.909537237893
1999-12-09,1601.786170860254
1999-12-10,1622.0120826291707
1999-12-13,1624.7638387335028
1999-12-14,1620.7390730796205
1999-12-15,1626.203485804354
1999-12-16,1624.7260799548244
1999-12-17,1669.634528992264
1999-12-20,1682.7306113062825
1999-12-21,1698.4582116827971
1999-12-22,1700.9460660597417
1999-12-23,1694.0207210354652
1999-12-24,1694.2555893913318
1999-12-27,1695.0342275898192
1999-12-28,1717.7555661547908
1999-12-29,1759.3785475903812
1999-12-30,1788.8631454370275
1999-12-31,1788.8870145288704
2000-01-03,1763.4913553523156
2000-01-04,1638.6706654030859
2000-01-05,1662.6009991771928
2000-01-06,1649.806862185177
2000-01-07,1707.6196905681022
2000-01-10,1768.916261140553
2000-01-11,1722.6127975009574
2000-01-12,1726.0405206002267
2000-01-13,1784.2120781845792
2000-01-14,1847.105937932885
2000-01-17,1885.30709309975
2000-01-18,1864.593478360386
2000-01-19,1835.95670080285
2000-01-20,1815.9260123100821
2000-01-21,1795.5824957543005
2000-01-24,1796.9347413053642
2000-01-25,1784.4650273367558
2000-01-26,1803.9575967641097
2000-01-27,1817.2377112936495
2000-01-28,1786.003543396688
2000-01-31,1762.85687794392
2000-02-01,1788.4956828177478
2000-02-02,1808.997646971392
2000-02-03,1852.2278981442937
2000-02-04,1909.197868811966
2000-02-07,1939.828418958351
2000-02-08,1952.7743818862143
2000-02-09,1927.7772900519415
2000-02-10,1961.2075085563824
2000-02-11,1939.2666328716605
2000-02-14,1922.9016260548483
2000-02-15,1911.3306611918356
2000-02-16,1921.7910119650708
2000-02-17,1910.6182124673865
2000-02-18,1865.9845321957825
2000-02-21,1864.471827056456
2000-02-22,1799.556628534167
2000-02-23,1836.827869068601
2000-02-24,1851.2656145564533
2000-02-25,1862.9262538944522
2000-02-28,1871.7963786201017
2000-02-29,1889.810070244858
2000-03-01,1913.9729982096562
2000-03-02,1957.9242393050295
2000-03-03,2006.616421107063
2000-03-06,1990.9443326415626
2000-03-07,1996.325698106162
2000-03-08,2011.811370393891
2000-03-09,2009.5579071602942
2000-03-10,1990.410756208669
2000-03-13,1943.3384409045932
2000-03-14,1924.8798856719934
2000-03-15,1918.8384752556624
2000-03-16,1928.6158726073108
2000-03-17,1930.2145778727008
2000-03-20,1928.1303128902966
2000-03-21,1943.889530875476
2000-03-22,1950.6460370124403
2000-03-23,1955.9102298371072
2000-03-24,1965.0836356974462
2000-03-27,1983.8688961850057
2000-03-28,1945.8529345795378
2000-03-29,1949.5297313727708
2000-03-30,1906.4446595110212
2000-03-31,1912.9205712095734
2000-04-03,1888.955014794401
2000-04-04,1845.1637673288333
2000-04-05,1823.7625564398234
2000-04-06,1871.7041201242093
2000-04-07,1906.0396831293303
2000-04-10,1863.940093318968
2000-04-11,1823.88871794902
2000-04-12,1799.9497726254767
2000-04-13,1749.4146809342099
2000-04-14,1659.3549866901265
2000-04-17,1647.2892223056303
2000-04-18,1719.8072911517477
2000-04-19,1687.1471198456952
2000-04-20,1706.3408896058666
2000-04-21,1706.3408896058666
2000-04-24,1682.0241215858239
2000-04-25,1758.760379324689
2000-04-26,1760.5219134051367
2000-04-27,1781.6225369228619
2000-04-28,1790.407374395872
2000-05-01,1800.6244116625173
2000-05-02,1821.9465962396218
2000-05-03,1804.7876581926635
2000-05-04,1808.711320850264
2000-05-05,1814.4012411185777
2000-05-08,1773.3721042263053
2000-05-09,1736.837238401728
2000-05-10,1690.7515949059707
2000-05-11,1712.1385494421545
2000-05-12,1730.9341666636265
2000-05-15,1755.8098451209466
2000-05-16,1799.5879604107743
2000-05-17,1778.155298920775
2000-05-18,1747.9783407657021
2000-05-19,1697.435820539149
2000-05-22,1637.4982751265284
2000-05-23,1608.4483163468758
2000-05-24,1661.6966571466155
2000-05-25,1651.3865965689458
2000-05-26,1640.166176561508
2000-05-29,1652.1133931871786
2000-05-30,1699.1037140324745
2000-05-31,1695.3532577531869
2000-06-01,1727.0307977371215
2000-06-02,1778.7934422670862
2000-06-05,1766.994235259963
2000-06-06,1693.7626915781252
2000-06-07,1707.775158439803
2000-06-08,1718.5875326534178
2000-06-09,1729.0859928380694
2000-06-12,1723.1872249750663
2000-06-13,1734.8990359042286
2000-06-14,1754.842372364488
2000-06-15,1757.3511091394093
2000-06-16,1732.167803114126
2000-06-19,1752.168498586231
2000-06-20,1755.3311835777624
2000-06-21,1798.556620104689
2000-06-22,1791.3570381674394
2000-06-23,1773.1785902568943
2000-06-26,1765.612489191045
2000-06-27,1765.4487580550835
2000-06-28,1768.5993791664214
2000-06-29,1756.2257234365404
2000-06-30,1784.8777992589219
2000-07-03,1859.5493544629828
2000-07-04,1900.1997156635073
2000-07-05,1866.8057057958997
2000-07-06,1872.4779718613988
2000-07-07,1916.612032138334
2000-07-10,1917.2956921908462
2000-07-11,1882.11582913653
2000-07-12,1916.5073050175863
2000-07-13,1909.0331124783295
2000-07-14,1935.1308719672036
2000-07-17,1956.8928195639364
2000-07-18,1952.8513150974243
2000-07-19,1902.7897593245032
2000-07-20,1922.4992215485577
2000-07-21,1908.423609229574
2000-07-24,1907.4956508674409
2000-07-25,1886.0801395569224
2000-07-26,1875.088643139135
2000-07-27,1867.67970366293
2000-07-28,1852.2592183293339
2000-07-31,1864.8658124733352
2000-08-01,1843.9780630974221
2000-08-02,1867.0911606922602
2000-08-03,1893.9300146222622
2000-08-04,1902.5782380571243
2000-08-07,1915.9362988600424
2000-08-08,1924.7161482051763
2000-08-09,1908.3493290615525
2000-08-10,1888.155007388266
2000-08-11,1933.006148749373
2000-08-14,1957.856252368582
2000-08-15,1933.3877404238378
2000-08-16,1911.2784198989434
2000-08-17,1922.6309189645997
2000-08-18,1895.026939429321
2000-08-21,1885.9887776986377
2000-08-22,1904.7483532085475
2000-08-23,1918.2126685031935
2000-08-24,1890.7390878340227
2000-08-25,1889.1657087718665
2000-08-28,1898.3176725606322
2000-08-29,1902.4160384202974
2000-08-30,1941.0132325059994
2000-08-31,1961.1799003630797
2000-09-01,1959.6690681973992
2000-09-04,1963.209306609826
2000-09-05,1989.6289981874656
2000-09-06,2016.7738336959974
2000-09-07,2044.7724000030155
2000-09-08,2039.3667078867263
2000-09-11,2044.558370976272
2000-09-12,2024.155462998843
2000-09-13,2026.0082639099126
2000-09-14,2027.9748741338983
2000-09-15,2011.0489379853939
2000-09-18,1961.8259606113083
2000-09-19,1975.2178326217077
2000-09-20,1990.4464159300178
2000-09-21,1959.4353979998807
2000-09-22,1897.9900954603772
2000-09-25,1925.099897247342
2000-09-26,1886.1331571333703
2000-09-27,1859.4915769502531
2000-09-28,1876.5340707827027
2000-09-29,1865.635734100475
2000-10-02,1843.319133379018
2000-10-03,1861.6571079493192
2000-10-04,1880.7061263378323
2000-10-05,1907.0507083662294
2000-10-06,1868.2511892384605
2000-10-09,1856.5386615076231
2000-10-10,1850.979462666104
2000-10-11,1808.4536419123087
2000-10-12,1810.5463512865056
2000-10-13,1809.4098077519202
2000-10-16,1833.649206761541
2000-10-17,1801.3094353117215
2000-10-18,1777.922330148502
2000-10-19,1837.5326845517575
2000-10-20,1820.1885672968601
2000-10-23,1785.8427686911084
2000-10-24,1793.6827568775552
2000-10-25,1779.111484183159
2000-10-26,1813.4862929677984
2000-10-27,1833.8925263987412
2000-10-30,1849.2853225464007
2000-10-31,1870.4191230201102
2000-11-01,1853.1895739844554
2000-11-02,1847.2501081256764
2000-11-03,1812.0340367483107
2000-11-06,1826.1633636093466
2000-11-07,1836.4283902698946
2000-11-08,1834.1805217613442
2000-11-09,1803.7481593630448
2000-11-10,1794.9924854070102
2000-11-13,1768.5196084800205
2000-11-14,1801.3877451673156
2000-11-15,1802.0539041053225
2000-11-16,1804.874936600067
2000-11-17,1807.6424567862512
2000-11-20,1838.0416377651097
2000-11-21,1859.5421460890477
2000-11-22,1826.1322626952356
2000-11-23,1819.6725199344728
2000-11-24,1835.1966967915876
2000-11-27,1793.4696584717346
2000-11-28,1747.215189381222
2000-11-29,1741.4634091251773
2000-11-30,1672.143830739486
2000-12-01,1666.9034197292153
2000-12-04,1628.2501814429245
2000-12-05,1705.991796959073
2000-12-06,1699.3924519614611
2000-12-07,1703.8978124414566
2000-12-08,1728.9038031907662
2000-12-11,1763.0058730015508
2000-12-12,1754.3241997089942
2000-12-13,1767.5975933543523
2000-12-14,1736.41478063235
2000-12-15,1692.5670737573073
2000-12-18,1702.5611425065645
2000-12-19,1717.1312918559534
2000-12-20,1630.3203305548116
2000-12-21,1615.6264243767196
2000-12-22,1611.6815669046832
2000-12-25,1611.6815669046832
2000-12-26,1606.3073119390651
2000-12-27,1622.1547146305402
2000-12-28,1646.525805161872
2000-12-29,1630.5922379994647
2001-01-01,1630.5922379994647
2001-01-02,1615.2459141836073
2001-01-03,1690.2163412977293
2001-01-04,1725.9770307142883
2001-01-05,1684.3808950938649
2001-01-08,1697.0888876872268
2001-01-09,1748.063711057761
2001-01-10,1730.3107827696147
2001-01-11,1730.410891373437
2001-01-12,1735.4302805463008
2001-01-15,1758.1121601201207
2001-01-16,1748.9215545856655
2001-01-17,1798.2991373419136
2001-01-18,1806.7013009219622
2001-01-19,1840.3617164094812
2001-01-22,1837.801975237056
2001-01-23,1868.1751748688675
2001-01-24,1897.5851462318922
2001-01-25,1896.5135324046971
2001-01-26,1912.5075415904578
2001-01-29,1923.456438926769
2001-01-30,1915.3631184044148
2001-01-31,1907.0283681948372
2001-02-01,1858.3339768963017
2001-02-02,1852.4807350594683
2001-02-05,1824.3092012060954
2001-02-06,1851.6902906181938
2001-02-07,1825.1446204958631
2001-02-08,1875.2408164040708
2001-02-09,1852.724862918793
2001-02-12,1849.3436136925234
2001-02-13,1875.156043665778
2001-02-14,1883.5900326200829
2001-02-15,1917.0306443554596
2001-02-16,1837.279071353092
2001-02-19,1816.6300958279876
2001-02-20,1823.7050522883414
2001-02-21,1769.7537116778667
2001-02-22,1790.4257736393324
2001-02-23,1787.961504977023
2001-02-26,1803.2229980043064
2001-02-27,1779.6253758614464
2001-02-28,1764.3249784080706
2001-03-01,1770.7819673772863
2001-03-02,1790.187035576829
2001-03-05,1810.2056345483115
2001-03-06,1807.989139617182
2001-03-07,1820.762801938006
2001-03-08,1829.1993108620966
2001-03-09,1814.629830886719
2001-03-12,1763.6933191857815
2001-03-13,1786.7561094486264
2001-03-14,1755.1202805244834
2001-03-15,1750.265794161816
2001-03-16,1760.1218388058
2001-03-19,1730.1178680302633
2001-03-20,1739.5024789217962
2001-03-21,1751.2580258892726
2001-03-22,1694.440602559108
2001-03-23,1685.3390532546823
2001-03-26,1726.6123696456011
2001-03-27,1748.555009592246
2001-03-28,1748.2076873546325
2001-03-29,1740.3563328690648
2001-03-30,1750.9025182997086
2001-04-02,1743.450569993471
2001-04-03,1696.8540456124229
2001-04-04,1675.887586665689
2001-04-05,1728.279703409759
2001-04-06,1727.7447093251426
2001-04-09,1746.7262663734386
2001-04-10,1807.6555470008725
2001-04-11,1799.7412422881075
2001-04-12,1779.4040188106978
2001-04-13,1779.3146131452293
2001-04-16,1759.8509321810584
2001-04-17,1773.8847993721045
2001-04-18,1842.82184677851
2001-04-19,1759.664907679589
2001-04-20,1675.7629788829602
2001-04-23,1664.2140281986353
2001-04-24,1691.363655182875
2001-04-25,1685.3828619756464
2001-04-26,1726.8823788325246
2001-04-27,1768.253791230197
2001-04-30,1802.2823751657281
2001-05-01,1785.6206966249088
2001-05-02,1783.3293646207785
2001-05-03,1773.440873072618
2001-05-04,1787.2659957464293
2001-05-07,1784.6649603637652
2001-05-08,1777.6772001473603
2001-05-09,1786.298627512759
2001-05-10,1796.699626111311
2001-05-11,1784.0781249377742
2001-05-14,1763.512432791603
2001-05-15,1751.7249604650472
2001-05-16,1770.9151041886605
2001-05-17,1845.5984163997337
2001-05-18,1870.189959800566
2001-05-21,1872.5564723973996
2001-05-22,1906.146566200167
2001-05-23,1907.038396546537
2001-05-24,1898.908223977065
2001-05-25,1881.8294083028163
2001-05-28,1882.6729629423926
2001-05-29,1897.6035216500964
2001-05-30,1876.4946023461728
2001-05-31,1917.1674341279095
2001-06-01,1924.0156241443326
2001-06-04,1946.3546432932817
2001-06-05,1951.5809501931985
2001-06-06,1960.3723589061724
2001-06-07,1967.0763371571302
2001-06-08,1976.6955576079727
2001-06-11,1981.538608375313
2001-06-12,1952.5033674859037
2001-06-13,1942.455880601806
2001-06-14,1919.8202240999879
2001-06-15,1885.990861337099
2001-06-18,1829.312209503046
2001-06-19,1817.3633989404298
2001-06-20,1843.4686759255478
2001-06-21,1876.075254386246
2001-06-22,1893.2836967274673
2001-06-25,1880.599825129227
2001-06-26,1872.7775095160155
2001-06-27,1859.390638612452
2001-06-28,1894.3384091159548
2001-06-29,1907.8862155998665
2001-07-02,1920.3356186697147
2001-07-03,1896.0734585654834
2001-07-04,1870.0788749505584
2001-07-05,1875.1144051252472
2001-07-06,1815.3122781000711
2001-07-09,1821.5743738163324
2001-07-10,1775.3683078988079
2001-07-11,1722.5276274619002
2001-07-12,1725.6228132397928
2001-07-13,1729.661298875093
2001-07-16,1696.2763231901572
2001-07-17,1748.7858264111646
2001-07-18,1719.0140555170726
2001-07-19,1703.4368502019656
2001-07-20,1720.9493929044243
2001-07-23,1758.1550109858733
2001-07-24,1727.5101619654554
2001-07-25,1708.1416444385834
2001-07-26,1725.0351927725035
2001-07-27,1736.8761236830214
2001-07-30,1745.2295651213099
2001-07-31,1750.0862050890628
2001-08-01,1716.7506161310039
2001-08-02,1725.5385271163163
2001-08-03,1719.5847830499101
2001-08-06,1740.4064610359633
2001-08-07,1758.5132981629886
2001-08-08,1754.4666191970312
2001-08-09,1727.7801035005418
2001-08-10,1724.40404853556
2001-08-13,1713.2274603928975
2001-08-14,1711.6780010248608
2001-08-15,1685.2353612010145
2001-08-16,1678.9641118377115
2001-08-17,1617.7773283718066
2001-08-20,1624.5279320349846
2001-08-21,1619.670072481338
2001-08-22,1626.9053131881249
2001-08-23,1625.781175173032
2001-08-24,1639.6491244986778
2001-08-27,1645.639809940878
2001-08-28,1641.943691642248
2001-08-29,1658.1675407595246
2001-08-30,1648.510240993255
2001-08-31,1643.6857300296836
2001-09-03,1625.4109004947636
2001-09-04,1653.1180234021097
2001-09-05,1656.5473295609372
2001-09-06,1617.614006473395
2001-09-07,1594.5513868257137
2001-09-10,1581.4077600882279
2001-09-11,1455.6088227037656
2001-09-12,1468.457939735411
2001-09-13,1403.0859047889776
2001-09-14,1376.9074037092983
2001-09-17,1400.4801935825008
2001-09-18,1396.713507877221
2001-09-19,1375.4858928369877
2001-09-20,1325.9157210060666
2001-09-21,1317.3834270666982
2001-09-24,1359.1073980382657
2001-09-25,1342.5534788396344
2001-09-26,1326.798011019941
2001-09-27,1338.1704023201198
2001-09-28,1367.8548266860805
2001-10-01,1348.031405224388
2001-10-02,1332.5819548219997
2001-10-03,1310.0742695802326
2001-10-04,1326.0350617026434
2001-10-05,1320.5162899932118
2001-10-08,1310.1622953049284
2001-10-09,1327.9393447150755
2001-10-10,1367.0380441739965
2001-10-11,1415.3944426119588
2001-10-12,1391.675035842142
2001-10-15,1405.1899264940712
2001-10-16,1409.392927130642
2001-10-17,1433.7228191243387
2001-10-18,1421.053530857558
2001-10-19,1441.565052514297
2001-10-22,1474.4444731335311
2001-10-23,1472.9876570324673
2001-10-24,1470.3449242610939
2001-10-25,1466.5632817044227
2001-10-26,1473.7112621396145
2001-10-29,1429.9657907673568
2001-10-30,1399.571475759225
2001-10-31,1436.488504041145
2001-11-01,1429.5547243923352
2001-11-02,1438.9854663229046
2001-11-05,1507.034099745369
2001-11-06,1516.6354594577297
2001-11-07,1512.4120301204778
2001-11-08,1534.9005269558297
2001-11-09,1530.5807618403928
2001-11-12,1504.084021511072
2001-11-13,1563.3534105724732
2001-11-14,1566.9617284123071
2001-11-15,1576.1608014332528
2001-11-16,1558.309350723043
2001-11-19,1593.0246013313777
2001-11-20,1565.085416690715
2001-11-21,1581.701944819662
2001-11-22,1586.377938835906
2001-11-23,1617.3467731895378
2001-11-26,1626.2186222016662
2001-11-27,1622.36090888864
2001-11-28,1575.0903402579297
2001-11-29,1559.6656976980178
2001-11-30,1533.4900030189294
2001-12-03,1586.9670626696288
2001-12-04,1593.943661864959
2001-12-05,1632.5840922957595
2001-12-06,1640.7953449697625
2001-12-07,1648.361583784288
2001-12-10,1660.1285904446365
2001-12-11,1657.498132637545
2001-12-12,1644.7072693795774
2001-12-13,1618.3741105708941
2001-12-14,1611.0156506071407
2001-12-17,1615.6079624248337
2001-12-18,1643.884531672986
2001-12-19,1664.6471893620587
2001-12-20,1665.755829065867
2001-12-21,1711.0174752521345
2001-12-24,1732.2395759496787
2001-12-25,1732.2395759496787
2001-12-26,1737.0354199780977
2001-12-27,1740.5482760520315
2001-12-28,1740.3475996987797
2001-12-31,1716.730052365002
2002-01-01,1716.730052365002
2002-01-02,1727.31508712976
2002-01-03,1791.691832619114
2002-01-04,1799.8992395687073
2002-01-07,1740.9330752172618
2002-01-08,1739.8332962730892
2002-01-09,1718.799190741953
2002-01-10,1671.4358771894658
2002-01-11,1664.8472182911883
2002-01-14,1641.027799842131
2002-01-15,1677.1952006181978
2002-01-16,1686.3404012316335
2002-01-17,1694.423549458667
2002-01-18,1702.9303206736406
2002-01-21,1714.5157231042565
2002-01-22,1709.3190018564226
2002-01-23,1731.124256392726
2002-01-24,1736.6891174714244
2002-01-25,1765.8992517225963
2002-01-28,1775.6967731878985
2002-01-29,1742.2508448375966
2002-01-30,1740.4132819728154
2002-01-31,1775.5378333949363
2002-02-01,1771.9862760758112
2002-02-04,1747.9070967964467
2002-02-05,1752.0481942087965
2002-02-06,1750.005681378075
2002-02-07,1728.801505906693
2002-02-08,1706.7860481976725
2002-02-11,1672.0258970945836
2002-02-12,1684.5655195095953
2002-02-13,1731.6582176462937
2002-02-14,1746.8756378054431
2002-02-15,1735.5405879102664
2002-02-18,1737.4499735627373
2002-02-19,1718.5898352434049
2002-02-20,1723.1124504608474
2002-02-21,1740.457864975621
2002-02-22,1724.6079435553218
2002-02-25,1769.852078106048
2002-02-26,1777.3761484711533
2002-02-27,1817.4365331400393
2002-02-28,1818.3780686319565
2002-03-01,1855.0584753979035
2002-03-04,1867.4090363135908
2002-03-05,1846.4076642562295
2002-03-06,1837.9268258464094
2002-03-07,1814.015265453969
2002-03-08,1855.1373681685243
2002-03-11,1842.1518310313404
2002-03-12,1882.0113480122736
2002-03-13,1876.4384288870976
2002-03-14,1850.873540816353
2002-03-15,1873.1052808337554
2002-03-18,1887.6673399030522
2002-03-19,1893.729102510099
2002-03-20,1885.735713507078
2002-03-21,1870.095918816865
2002-03-22,1852.7231317314138
2002-03-25,1832.0571394301687
2002-03-26,1852.9351329979652
2002-03-27,1869.1587762594859
2002-03-28,1865.8188075157723
2002-03-29,1865.8188075157723
2002-04-01,1868.239861058738
2002-04-02,1859.3253572101094
2002-04-03,1840.6989303213747
2002-04-04,1848.4949304394545
2002-04-05,1873.1360811219645
2002-04-08,1871.1997372448386
2002-04-09,1869.1427580217069
2002-04-10,1907.5882952641307
2002-04-11,1887.5966340006737
2002-04-12,1899.2339586711203
2002-04-15,1872.6101014262122
2002-04-16,1889.7052798110112
2002-04-17,1891.8458307171754
2002-04-18,1859.987764516763
2002-04-19,1861.265538221996
2002-04-22,1838.2604097379315
2002-04-23,1830.3938174446296
2002-04-24,1835.5399091316024
2002-04-25,1802.0458365471413
2002-04-26,1801.8043406874058
2002-04-29,1782.7210951918428
2002-04-30,1799.0927539740103
2002-05-01,1781.5147881360597
2002-05-02,1771.582942884725
2002-05-03,1732.6051818866576
2002-05-06,1722.811121334911
2002-05-07,1717.0649727938803
2002-05-08,1748.3636598717426
2002-05-09,1700.0554830453705
2002-05-10,1680.2804327058957
2002-05-13,1679.9163962487332
2002-05-14,1701.635186153298
2002-05-15,1703.108473284637
2002-05-16,1739.6209167462564
2002-05-17,1719.028063322134
2002-05-20,1704.4587483463315
2002-05-21,1696.3609285775033
2002-05-22,1661.6795591897014
2002-05-23,1677.4615739248245
2002-05-24,1667.5920766814806
