Date,EM ASIA VALUE WEIGHTED
2005-03-18,2298.2109979922734
2005-03-21,2310.6678474119653
2005-03-22,2291.4454763918056
2005-03-23,2304.1051607636628
2005-03-24,2290.493090474086
2005-03-25,2305.328643131943
2005-03-28,2326.731250239865
2005-03-29,2273.9205464079646
2005-03-30,2256.5015721409914
2005-03-31,2282.0559932724423
2005-04-01,2328.092266068752
2005-04-04,2343.9288568052025
2005-04-05,2339.096514658065
2005-04-06,2344.1177413548394
2005-04-07,2334.7307738775894
2005-04-08,2351.820363573349
2005-04-11,2319.4031302568305
2005-04-12,2330.7050772629273
2005-04-13,2341.5920411710154
2005-04-14,2309.6035723005334
2005-04-15,2255.6971334479254
2005-04-18,2188.347739017627
2005-04-19,2202.8749621793927
2005-04-20,2207.933935372074
2005-04-21,2205.061039717628
2005-04-22,2224.02121636712
2005-04-25,2251.8978902700705
2005-04-26,2260.096933600513
2005-04-27,2236.6321577366252
2005-04-28,2235.728273664131
2005-04-29,2230.3093246107906
2005-05-02,2246.2123049733127
2005-05-03,2235.8282081664843
2005-05-04,2253.7044947537674
2005-05-05,2275.937510200459
2005-05-06,2312.2587086172566
2005-05-09,2308.247223315321
2005-05-10,2295.830479653374
2005-05-11,2284.973895176486
2005-05-12,2302.2102569972353
2005-05-13,2314.2965824158214
2005-05-16,2312.71447521266
2005-05-17,2308.4909442406038
2005-05-18,2313.0807514954017
2005-05-19,2351.973825785283
2005-05-20,2367.454303546186
2005-05-23,2349.2229245341455
2005-05-24,2357.1984505060404
2005-05-25,2333.7768678614475
2005-05-26,2348.5594167906115
2005-05-27,2373.6111156163033
2005-05-30,2400.0954086537467
2005-05-31,2415.686085037939
2005-06-01,2421.88588660303
2005-06-02,2426.1227745281567
2005-06-03,2453.748499500584
2005-06-06,2462.0495761379943
2005-06-07,2458.439239930211
2005-06-08,2460.774129222839
2005-06-09,2492.18287068343
2005-06-10,2519.2060059616106
2005-06-13,2536.7535275246537
2005-06-14,2529.56617327172
2005-06-15,2542.4586931794092
2005-06-16,2549.314363285241
2005-06-17,2526.600850711649
2005-06-20,2542.352850428389
2005-06-21,2530.550911872355
2005-06-22,2563.8996464533375
2005-06-23,2592.7734394150316
2005-06-24,2561.973468808326
2005-06-27,2526.7307444882845
2005-06-28,2540.1305065496745
2005-06-29,2528.4031044179847
2005-06-30,2517.832942116737
2005-07-01,2562.9142273524053
2005-07-04,2564.7969914644927
2005-07-05,2541.747918249799
2005-07-06,2547.7402874564377
2005-07-07,2534.8717224075244
2005-07-08,2530.6332708054033
2005-07-11,2555.496334942005
2005-07-12,2556.269953608488
2005-07-13,2592.234973436998
2005-07-14,2614.8531598555305
2005-07-15,2609.1543733202425
2005-07-18,2616.2118801963666
2005-07-19,2641.6904249944423
2005-07-20,2643.8260538330946
2005-07-21,2638.053778918292
2005-07-22,2668.1082708773088
2005-07-25,2696.4237737639805
2005-07-26,2691.9959898742636
2005-07-27,2682.411431165521
2005-07-28,2695.2010264877044
2005-07-29,2689.440451674948
2005-08-01,2687.7513152059837
2005-08-02,2713.0705218500584
2005-08-03,2709.991459045407
2005-08-04,2699.6582307709455
2005-08-05,2681.3052881721223
2005-08-08,2660.3474136196946
2005-08-09,2676.6135509427127
2005-08-10,2679.9241697961447
2005-08-11,2690.1445098611457
2005-08-12,2701.7334278048925
2005-08-15,2698.5855150463135
2005-08-16,2683.2139969996697
2005-08-17,2678.1305710656866
2005-08-18,2665.2013258267434
2005-08-19,2652.2207606333964
2005-08-22,2668.164825656829
2005-08-23,2665.0292519476297
2005-08-24,2613.9617458807993
2005-08-25,2607.3692086886085
2005-08-26,2591.016389321094
2005-08-29,2553.788953721461
2005-08-30,2580.3160408000276
2005-08-31,2560.2960458981806
2005-09-01,2567.731641589248
2005-09-02,2580.3395323609093
2005-09-05,2589.9599956630436
2005-09-06,2606.8609874068075
2005-09-07,2636.951388755885
2005-09-08,2647.913067428529
2005-09-09,2651.906940581068
2005-09-12,2700.6131120522064
2005-09-13,2703.271956561757
2005-09-14,2705.106546781894
2005-09-15,2719.5584674281445
2005-09-16,2711.2562272359664
2005-09-19,2728.732574871131
2005-09-20,2758.391926197029
2005-09-21,2744.6074279306195
2005-09-22,2745.2601927290816
2005-09-23,2724.455828348734
2005-09-26,2765.204162080276
2005-09-27,2772.1846331638885
2005-09-28,2789.21409665596
2005-09-29,2814.2430628492443
2005-09-30,2809.1112182417837
2005-10-03,2839.4751404145954
2005-10-04,2860.724895672201
2005-10-05,2837.5666945722433
2005-10-06,2742.1935326037833
2005-10-07,2744.9603522592365
2005-10-10,2785.010876545148
2005-10-11,2803.3414477208817
2005-10-12,2746.7803998335926
2005-10-13,2723.6819833917957
2005-10-14,2683.3470761326917
2005-10-17,2666.3647678464085
2005-10-18,2692.5554986449124
2005-10-19,2610.7276085579306
2005-10-20,2624.8395413516523
2005-10-21,2632.391000529772
2005-10-24,2628.6426914966555
2005-10-25,2604.1758861394546
2005-10-26,2620.0558772365403
2005-10-27,2588.813245398846
2005-10-28,2564.863637886481
2005-10-31,2637.6952183897706
2005-11-01,2678.74785342137
2005-11-02,2700.02802468487
2005-11-03,2719.503327510892
2005-11-04,2765.7818002350086
2005-11-07,2752.072611528478
2005-11-08,2768.0872464309004
2005-11-09,2800.7368506732137
2005-11-10,2808.4011704338186
2005-11-11,2865.026227947092
2005-11-14,2870.8789379692234
2005-11-15,2869.146487969273
2005-11-16,2884.0712492974894
2005-11-17,2873.760388771244
2005-11-18,2897.2852400154115
2005-11-21,2883.0143212795106
2005-11-22,2844.061943942953
2005-11-23,2888.9970544531056
2005-11-24,2897.7063998762487
2005-11-25,2907.327475250355
2005-11-28,2905.79536760281
2005-11-29,2895.082334216189
2005-11-30,2912.668699490158
2005-12-01,2937.144826475142
2005-12-02,2957.6625044548673
2005-12-05,2954.721080228781
2005-12-06,2963.1025554491703
2005-12-07,3001.864420764084
2005-12-08,2963.2326820824874
2005-12-09,2959.7058186470067
2005-12-12,2948.8622110426745
2005-12-13,2966.529123745959
2005-12-14,2949.4384575847653
2005-12-15,2975.6797300126964
2005-12-16,2952.5906217022825
2005-12-19,2991.562063216793
2005-12-20,3018.797237791062
2005-12-21,3056.780992353812
2005-12-22,3039.8554388607263
2005-12-23,3066.1381440203495
2005-12-26,3071.760467133643
2005-12-27,3090.9532617575883
2005-12-28,3060.661786020938
2005-12-29,3101.9384651771175
2005-12-30,3112.405772343893
2006-01-02,3104.86508338289
2006-01-03,3101.055501767733
2006-01-04,3131.716065340881
2006-01-05,3162.173787764546
2006-01-06,3166.2449971245965
2006-01-09,3225.519521756092
2006-01-10,3201.441676284181
2006-01-11,3192.219279339601
2006-01-12,3238.2604735721884
2006-01-13,3215.9365901901883
2006-01-16,3216.5910098022837
2006-01-17,3187.69765301585
2006-01-18,3115.276931939987
2006-01-19,3155.5720633556793
2006-01-20,3137.7087172105844
2006-01-23,3066.4675729378423
2006-01-24,3109.33589223972
2006-01-25,3159.5519680212233
2006-01-26,3165.4498715849277
2006-01-27,3238.7104421186414
2006-01-30,3251.593764912716
2006-01-31,3266.2580667110724
2006-02-01,3275.297651574009
2006-02-02,3254.585172672556
2006-02-03,3242.857827845353
2006-02-06,3303.7874201322165
2006-02-07,3298.268118796542
2006-02-08,3238.339859857054
2006-02-09,3250.0083808063723
2006-02-10,3282.8679855709615
2006-02-13,3251.1288645838927
2006-02-14,3281.790997124804
2006-02-15,3246.665822901525
2006-02-16,3266.3226591792422
2006-02-17,3280.5895695690924
2006-02-20,3305.3601176656352
2006-02-21,3305.931065510136
2006-02-22,3290.4618525761434
2006-02-23,3305.1622006803536
2006-02-24,3332.546541708297
2006-02-27,3353.809934756847
2006-02-28,3320.4999510842113
2006-03-01,3329.614249194502
2006-03-02,3327.9800934430205
2006-03-03,3271.8301969083113
2006-03-06,3284.418516405038
2006-03-07,3258.352780389643
2006-03-08,3207.448754807635
2006-03-09,3209.5448661831942
2006-03-10,3234.6824344878123
2006-03-13,3253.9912971817475
2006-03-14,3219.0284734526713
2006-03-15,3244.6683349997993
2006-03-16,3222.9403359856506
2006-03-17,3237.909871577278
2006-03-20,3253.410864110495
2006-03-21,3256.588855208545
2006-03-22,3203.0099711662297
2006-03-23,3239.5305952554204
2006-03-24,3242.952495521477
2006-03-27,3268.9513474453997
2006-03-28,3260.255133134731
2006-03-29,3284.6165963285775
2006-03-30,3269.631250567365
2006-03-31,3312.596956252722
2006-04-03,3349.2769335993034
2006-04-04,3342.8348598475154
2006-04-05,3361.435688710681
2006-04-06,3411.26011372379
2006-04-07,3446.7998604943186
2006-04-10,3438.338740467075
2006-04-11,3414.331772847635
2006-04-12,3392.3033259984195
2006-04-13,3429.515929001212
2006-04-14,3472.528873307006
2006-04-17,3435.675203696171
2006-04-18,3460.738191859873
2006-04-19,3492.8664689878447
2006-04-20,3512.1817266405637
2006-04-21,3514.7110665782807
2006-04-24,3489.7070903788167
2006-04-25,3449.61975427613
2006-04-26,3487.2437842719305
2006-04-27,3458.176398317216
2006-04-28,3407.4742226952812
2006-05-01,3407.486080836475
2006-05-02,3451.9290116355573
2006-05-03,3487.6090253156226
2006-05-04,3477.3932850360356
2006-05-05,3473.0437516646175
2006-05-08,3552.7663026013947
2006-05-09,3521.03561832398
2006-05-10,3513.33913729825
2006-05-11,3499.820489874727
2006-05-12,3447.37451605079
2006-05-15,3344.3666085493455
2006-05-16,3282.478404308051
2006-05-17,3364.8539884733495
2006-05-18,3245.234933059181
2006-05-19,3270.394318148169
2006-05-22,3132.8223996113866
2006-05-23,3139.890971553911
2006-05-24,3147.3486600184538
2006-05-25,3090.7477244349084
2006-05-26,3153.7303325661273
2006-05-29,3158.7671331676333
2006-05-30,3096.408165955961
2006-05-31,3097.395336190845
2006-06-01,3069.6259975367334
2006-06-02,3086.6861142002363
2006-06-05,3060.0496312225205
2006-06-06,3081.05165994846
2006-06-07,3010.458429143709
2006-06-08,2919.217918159395
2006-06-09,2949.8044600900193
2006-06-12,2948.13985073923
2006-06-13,2864.35206517905
2006-06-14,2871.335862444975
2006-06-15,2888.411764258361
2006-06-16,2993.334976062047
2006-06-19,2987.69563868724
2006-06-20,2924.8440827060786
2006-06-21,2916.3779633229997
2006-06-22,2983.491556823168
2006-06-23,2980.376782220079
2006-06-26,2980.7906434906727
2006-06-27,2995.857777204339
2006-06-28,3002.4678790965645
2006-06-29,3035.9386551450143
2006-06-30,3069.9579701484054
2006-07-03,3078.7892207378895
2006-07-04,3085.152167384935
2006-07-05,3075.739182457801
2006-07-06,3046.810150701576
2006-07-07,3043.3669066290454
2006-07-10,3094.484882579044
2006-07-11,3076.4940794762674
2006-07-12,3091.398396057639
2006-07-13,3051.591646956137
2006-07-14,2991.381474119444
2006-07-17,2978.1299513448853
2006-07-18,2963.575691792801
2006-07-19,2941.1422838109306
2006-07-20,3018.8215502111666
2006-07-21,3006.5787672555402
2006-07-24,3001.1929217508837
2006-07-25,3033.1262054014474
2006-07-26,3038.2956064537857
2006-07-27,3053.4630943882203
2006-07-28,3047.1197348514866
2006-07-31,3049.260471123509
2006-08-01,3038.308737012064
2006-08-02,3032.5483551448074
2006-08-03,3041.035607419419
2006-08-04,3023.822701520237
2006-08-07,3026.5531296798463
2006-08-08,3066.323308822956
2006-08-09,3085.1975836323295
2006-08-10,3103.1393754305323
2006-08-11,3088.632624795856
2006-08-14,3097.6179351843402
2006-08-15,3087.930343149888
2006-08-16,3110.373621218097
2006-08-17,3129.7946543949615
2006-08-18,3146.856194608243
2006-08-21,3086.042076729397
2006-08-22,3136.0468486118516
2006-08-23,3120.1112046599214
2006-08-24,3096.3834605381917
2006-08-25,3113.205360032796
2006-08-28,3089.5542916610316
2006-08-29,3130.7063599857433
2006-08-30,3117.935579807156
2006-08-31,3132.684694086938
2006-09-01,3154.052594063193
2006-09-04,3180.0743752929984
2006-09-05,3196.432889345704
2006-09-06,3189.425744084033
2006-09-07,3186.4511266221625
2006-09-08,3203.0140089873603
2006-09-11,3158.5246907077844
2006-09-12,3150.858166828238
2006-09-13,3178.944205811569
2006-09-14,3184.1277610580323
2006-09-15,3225.3544278397326
2006-09-18,3264.8170977120117
2006-09-19,3265.786789225335
2006-09-20,3260.732059594765
2006-09-21,3279.1509923635704
2006-09-22,3230.7020754316736
2006-09-25,3256.1555255764306
2006-09-26,3257.9738845785487
2006-09-27,3284.826790393279
2006-09-28,3295.032601055957
2006-09-29,3292.273026998508
2006-10-02,3281.52393786933
2006-10-03,3283.053308051484
2006-10-04,3256.4013368436376
2006-10-05,3284.786895007839
2006-10-06,3311.8370791210423
2006-10-09,3256.8961292415615
2006-10-10,3292.6883138846765
2006-10-11,3290.333798071636
2006-10-12,3311.6608130386753
2006-10-13,3368.0711344094602
2006-10-16,3385.1037974810797
2006-10-17,3366.1826892062422
2006-10-18,3365.4870796348164
2006-10-19,3333.538682582968
2006-10-20,3347.8507117644863
2006-10-23,3351.618310798453
2006-10-24,3369.6753053516873
2006-10-25,3368.8025616540717
2006-10-26,3368.312222179124
2006-10-27,3356.5867404052465
2006-10-30,3342.5497898424665
2006-10-31,3345.2533879878906
2006-11-01,3364.831440165535
2006-11-02,3394.9058713189006
2006-11-03,3429.4234853937264
2006-11-06,3415.2673875648375
2006-11-07,3425.959133404249
2006-11-08,3430.2242619893714
2006-11-09,3457.2292125977324
2006-11-10,3444.8469640446156
2006-11-13,3456.6851669809016
2006-11-14,3484.0937707492762
2006-11-15,3493.411316575365
2006-11-16,3512.0997263620297
2006-11-17,3502.2404514888067
2006-11-20,3494.224618520173
2006-11-21,3505.404988201841
2006-11-22,3521.5774584473484
2006-11-23,3524.3097782235486
2006-11-24,3491.10177010634
2006-11-27,3502.0319327988336
2006-11-28,3441.3077835032755
2006-11-29,3475.8199801763894
2006-11-30,3486.0231104999943
2006-12-01,3479.633238501975
2006-12-04,3477.399800339797
2006-12-05,3502.014976474867
2006-12-06,3517.622868350327
2006-12-07,3512.8171894600905
2006-12-08,3460.422496626084
2006-12-11,3475.5248119600415
2006-12-12,3441.4088284647014
2006-12-13,3447.975047039071
2006-12-14,3513.781169178373
2006-12-15,3552.9407589779476
2006-12-18,3578.515201358893
2006-12-19,3482.8411785215635
2006-12-20,3541.322905858323
2006-12-21,3535.5822969388187
2006-12-22,3541.4131722814927
2006-12-25,3540.6331230836145
2006-12-26,3552.6907170447084
2006-12-27,3582.089294266155
2006-12-28,3598.556607992077
2006-12-29,3601.6398111984045
2007-01-01,3601.6398111984045
2007-01-02,3629.24599941101
2007-01-03,3629.7643880284963
2007-01-04,3611.3545737609093
2007-01-05,3601.322484984498
2007-01-08,3550.8413182290396
2007-01-09,3548.0811588215925
2007-01-10,3503.3557396436713
2007-01-11,3521.484475574257
2007-01-12,3573.0894363611237
2007-01-15,3612.676504154683
2007-01-16,3628.304100704714
2007-01-17,3610.731404381886
2007-01-18,3631.6353616343013
2007-01-19,3608.588854729671
2007-01-22,3621.348219884008
2007-01-23,3598.1265398204914
2007-01-24,3668.7074406245742
2007-01-25,3652.344802478348
2007-01-26,3629.3012393944578
2007-01-29,3604.5488812142976
2007-01-30,3611.9285735839417
2007-01-31,3580.9454407117805
2007-02-01,3611.1145379121094
2007-02-02,3678.2620885286055
2007-02-05,3707.3565760468837
2007-02-06,3731.278907708567
2007-02-07,3716.1981335671026
2007-02-08,3710.714690654478
2007-02-09,3733.8599408381797
2007-02-12,3708.233487066644
2007-02-13,3665.425923717563
2007-02-14,3677.5765795705906
2007-02-15,3715.8166910762006
2007-02-16,3730.3555008595285
2007-02-19,3720.6931481658617
2007-02-20,3722.0680846435516
2007-02-21,3736.444181501345
2007-02-22,3754.7029192509153
2007-02-23,3736.1637289663554
2007-02-26,3725.674018789923
2007-02-27,3657.7232753031453
2007-02-28,3579.7295402679715
2007-03-01,3558.674510631929
2007-03-02,3547.1650772952926
2007-03-05,3423.129810254787
2007-03-06,3490.7211696392947
2007-03-07,3492.6284483982595
2007-03-08,3558.3177063071134
2007-03-09,3568.9465094271864
2007-03-12,3595.016172536337
2007-03-13,3590.898043047736
2007-03-14,3500.066928794079
2007-03-15,3541.4136292947896
2007-03-16,3527.9076945931656
2007-03-19,3555.097152450872
2007-03-20,3571.328098426122
2007-03-21,3593.3057419612455
2007-03-22,3619.3699181046054
2007-03-23,3624.1213765473476
2007-03-26,3622.0399304103894
2007-03-27,3615.849941120997
2007-03-28,3578.1123247736186
2007-03-29,3611.878190664443
2007-03-30,3631.5198935719545
2007-04-02,3617.9347009410553
2007-04-03,3650.210842246768
2007-04-04,3703.52392987297
2007-04-05,3690.2722572083576
2007-04-06,3688.736238399363
2007-04-09,3734.6615362267435
2007-04-10,3720.7112460202197
2007-04-11,3754.7607691921835
2007-04-12,3735.6059682320288
2007-04-13,3723.309681554715
2007-04-16,3744.716052386221
2007-04-17,3732.6787012457003
2007-04-18,3734.2809650916206
2007-04-19,3661.657084480951
2007-04-20,3712.026379626314
2007-04-23,3740.2007847353875
2007-04-24,3744.7588332133355
2007-04-25,3714.9424937315066
2007-04-26,3752.542353643924
2007-04-27,3708.573261780806
2007-04-30,3695.7553364277946
2007-05-01,3708.3570714914904
2007-05-02,3729.3402801043917
2007-05-03,3776.4622980699273
2007-05-04,3806.435102718044
2007-05-07,3831.742851536528
2007-05-08,3851.548772912953
2007-05-09,3852.1868380294973
2007-05-10,3883.438567410211
2007-05-11,3856.449240599569
2007-05-14,3909.1790627298087
2007-05-15,3865.1304175436776
2007-05-16,3896.404114292013
2007-05-17,3938.687330382045
2007-05-18,3919.305440801941
2007-05-21,3970.6020833550847
2007-05-22,3999.744047250764
2007-05-23,3989.300588305491
2007-05-24,3994.3510276191573
2007-05-25,3963.063614994983
2007-05-28,3982.1575495240695
2007-05-29,3974.0814673570417
2007-05-30,3954.1119687224373
2007-05-31,4006.265998587972
2007-06-01,4073.1078225163933
2007-06-04,4095.032080017678
2007-06-05,4092.7304965032786
2007-06-06,4094.5846880996774
2007-06-07,4105.456017380256
2007-06-08,4080.9316329914213
2007-06-11,4100.125999971333
2007-06-12,4129.986864164049
2007-06-13,4108.254862171404
2007-06-14,4186.099983155833
2007-06-15,4202.13398277308
2007-06-18,4255.48924608413
2007-06-19,4250.289866800134
2007-06-20,4277.926577693069
2007-06-21,4315.793820960494
2007-06-22,4287.647827045374
2007-06-25,4261.586788908631
2007-06-26,4236.116937647587
2007-06-27,4220.388803311286
2007-06-28,4241.365782962628
2007-06-29,4224.128374226144
2007-07-02,4225.440017974443
2007-07-03,4310.918557514349
2007-07-04,4344.45317416562
2007-07-05,4369.667722646683
2007-07-06,4396.746858858354
2007-07-09,4467.3669310265595
2007-07-10,4463.501307016289
2007-07-11,4410.971765382111
2007-07-12,4450.9328836034165
2007-07-13,4553.018284605367
2007-07-16,4514.795178763652
2007-07-17,4519.957323417054
2007-07-18,4466.087575593329
2007-07-19,4477.863882868004
2007-07-20,4553.653724713908
2007-07-23,4589.457197098615
2007-07-24,4619.065373188983
2007-07-25,4664.323614007281
2007-07-26,4591.3640351099775
2007-07-27,4427.891025942432
2007-07-30,4435.181573871564
2007-07-31,4510.432352613847
2007-08-01,4316.120014505648
2007-08-02,4328.286732484806
2007-08-03,4345.575188937295
2007-08-06,4241.776467157562
2007-08-07,4238.136950625253
2007-08-08,4329.405817896976
2007-08-09,4379.514547289169
2007-08-10,4221.848795966395
2007-08-13,4286.626928565734
2007-08-14,4272.191455658024
2007-08-15,4221.8770687528595
2007-08-16,3995.8716203190584
2007-08-17,3879.6732957859404
2007-08-20,4116.863852139821
2007-08-21,4113.040093460147
2007-08-22,4165.470381922264
2007-08-23,4245.382821956165
2007-08-24,4211.933605379289
2007-08-27,4285.626337788706
2007-08-28,4291.719532508637
2007-08-29,4246.650127180554
2007-08-30,4309.241495568285
2007-08-31,4414.779953416649
2007-09-03,4426.006501895526
2007-09-04,4416.91102763213
2007-09-05,4393.158772492503
2007-09-06,4418.193080785017
2007-09-07,4392.040609633999
2007-09-10,4321.6745240318505
2007-09-11,4325.339636925688
2007-09-12,4299.527400536688
2007-09-13,4327.070571427967
2007-09-14,4378.875814794192
2007-09-17,4351.499937228652
2007-09-18,4328.5623867002305
2007-09-19,4443.402646490572
2007-09-20,4449.762107134177
2007-09-21,4475.949780021512
2007-09-24,4531.289649243563
2007-09-25,4513.400547634348
2007-09-26,4540.022407313553
2007-09-27,4630.280152327928
2007-09-28,4646.226453276188
2007-10-01,4677.595289592594
2007-10-02,4836.262194438655
2007-10-03,4820.657888473151
2007-10-04,4754.053020749833
2007-10-05,4785.162542058267
2007-10-08,4831.081806516389
2007-10-09,4839.10857674318
2007-10-10,4881.353849274473
2007-10-11,4930.523495675682
2007-10-12,4878.860436315574
2007-10-15,4933.382707720753
2007-10-16,4913.898486168203
2007-10-17,4874.671460154684
2007-10-18,4863.350371013117
2007-10-19,4838.4621309267795
2007-10-22,4728.612243819579
2007-10-23,4803.524482709608
2007-10-24,4793.291251248391
2007-10-25,4847.3864436007425
2007-10-26,4903.560142664521
2007-10-29,5023.27137014119
2007-10-30,4996.740194107247
2007-10-31,4985.491151978339
2007-11-01,4970.014759247323
2007-11-02,4840.803768407701
2007-11-05,4752.449972738519
2007-11-06,4775.634355418695
2007-11-07,4754.833709873905
2007-11-08,4593.136281048957
2007-11-09,4620.589865996472
2007-11-12,4498.000534990386
2007-11-13,4484.021875103835
2007-11-14,4618.670940859059
2007-11-15,4604.007033981415
2007-11-16,4502.277507681035
2007-11-19,4440.060928273791
2007-11-20,4390.017624598464
2007-11-21,4218.318106541258
2007-11-22,4192.094785584332
2007-11-23,4214.935501136768
2007-11-26,4343.549631132802
2007-11-27,4286.60732914533
2007-11-28,4286.740919224199
2007-11-29,4395.027988610958
2007-11-30,4465.933837018044
2007-12-03,4458.52444420177
2007-12-04,4472.731685479915
2007-12-05,4558.469037852778
2007-12-06,4603.1007230132245
2007-12-07,4593.9795007850225
2007-12-10,4521.862195988138
2007-12-11,4579.614354017896
2007-12-12,4514.846026319999
2007-12-13,4446.801817661964
2007-12-14,4431.316794964536
2007-12-17,4294.6437021030115
2007-12-18,4278.41114669348
2007-12-19,4332.407757610164
2007-12-20,4307.84698980164
2007-12-21,4379.324511670554
2007-12-24,4474.855855525506
2007-12-25,4483.26371819481
2007-12-26,4451.174298309449
2007-12-27,4458.818915355277
2007-12-28,4404.4492049446735
2007-12-31,4457.949326384429
2008-01-01,4457.944249337043
2008-01-02,4351.730784331765
2008-01-03,4304.911034478389
2008-01-04,4323.883176897278
2008-01-07,4228.158936065845
2008-01-08,4241.424806223233
2008-01-09,4319.743329447816
2008-01-10,4267.265792483369
2008-01-11,4230.444863005026
2008-01-14,4194.083662344511
2008-01-15,4201.255585654812
2008-01-16,4101.145908660393
2008-01-17,4114.127099688063
2008-01-18,4141.966460137464
2008-01-21,4047.857782974569
2008-01-22,3763.077626829887
2008-01-23,3849.239420825684
2008-01-24,3823.776256760086
2008-01-25,3973.647860960699
2008-01-28,3817.4142442621187
2008-01-29,3885.0101104848345
2008-01-30,3822.984110601376
2008-01-31,3860.020117932883
2008-02-01,3924.5295335029377
2008-02-04,4018.9439347037264
2008-02-05,4076.196844413623
2008-02-06,4012.7708386721397
2008-02-07,4045.336893269355
2008-02-08,4047.591766998991
2008-02-11,3941.1545003811198
2008-02-12,3899.412914366606
2008-02-13,3912.4801898821443
2008-02-14,4050.041984179935
2008-02-15,4050.2676294220482
2008-02-18,4064.6398936069263
2008-02-19,4111.087537853544
2008-02-20,4048.24276365059
2008-02-21,4076.7368452216742
2008-02-22,4043.0843375710656
2008-02-25,4087.80313726809
2008-02-26,4102.552708308834
2008-02-27,4117.06333108984
2008-02-28,4115.093736602981
2008-02-29,4071.063873312996
2008-03-03,3932.7379657857177
2008-03-04,3930.1986331264434
2008-03-05,3904.444951823445
2008-03-06,3956.3546441404314
2008-03-07,3878.657933511795
2008-03-10,3778.850820315787
2008-03-11,3809.958621405167
2008-03-12,3805.8698339981447
2008-03-13,3649.9275196754497
2008-03-14,3603.42100000438
2008-03-17,3446.37248719007
2008-03-18,3473.144776693822
2008-03-19,3574.3361088561805
2008-03-20,3620.303142689094
2008-03-21,3669.7786139557325
2008-03-24,3762.2798825545315
2008-03-25,3819.9579468861275
2008-03-26,3770.453898969138
2008-03-27,3712.5326697988876
2008-03-28,3750.927837872376
2008-03-31,3703.081986111962
2008-04-01,3775.582023672885
2008-04-02,3892.3966310669916
2008-04-03,3903.7186681226444
2008-04-04,3866.2254470431667
2008-04-07,3908.0837567169606
2008-04-08,3859.2693259851853
2008-04-09,3819.4783481921145
2008-04-10,3884.6753457859622
2008-04-11,3932.138156870886
2008-04-14,3856.8154477384637
2008-04-15,3866.9344651098268
2008-04-16,3863.0258387925214
2008-04-17,3893.321532529191
2008-04-18,3910.8294188280756
2008-04-21,3917.886679111992
2008-04-22,3895.1708305250568
2008-04-23,3950.4790128211516
2008-04-24,3999.2915185529996
2008-04-25,4027.9674591577136
2008-04-28,4071.4987216681748
2008-04-29,4058.5164924363394
2008-04-30,4071.1489720214877
2008-05-01,4102.66761135815
2008-05-02,4148.163368638872
2008-05-05,4103.530222740446
2008-05-06,4085.8421199807067
2008-05-07,4098.846914088669
2008-05-08,3998.3583459166534
2008-05-09,3966.108901130932
2008-05-12,3939.3488588913374
2008-05-13,4019.117952777502
2008-05-14,4024.08394982961
2008-05-15,4086.895682179868
2008-05-16,4102.541187248289
2008-05-19,4121.950107657385
2008-05-20,4013.5401897931442
2008-05-21,3980.358091855507
2008-05-22,3954.5238877357906
2008-05-23,3869.7974114219323
2008-05-26,3786.291871961022
2008-05-27,3850.4578873866894
2008-05-28,3821.13940585881
2008-05-29,3901.451979784384
2008-05-30,3914.8485118452454
2008-06-02,3939.991533365862
2008-06-03,3888.2771821985075
2008-06-04,3885.0844848988168
2008-06-05,3867.122408196408
2008-06-06,3826.174607095373
2008-06-09,3757.695717078873
2008-06-10,3725.838821536643
2008-06-11,3707.119609037954
2008-06-12,3651.880803613301
2008-06-13,3656.9515721808493
2008-06-16,3687.4478722797526
2008-06-17,3702.5374999296014
2008-06-18,3709.8337548408863
2008-06-19,3630.8761677854714
2008-06-20,3567.0605211274897
2008-06-23,3560.005284587621
2008-06-24,3506.09725069248
2008-06-25,3548.839139893002
2008-06-26,3497.836299165303
2008-06-27,3397.5110745519205
2008-06-30,3371.9725967616087
2008-07-01,3347.7390158475455
2008-07-02,3306.001367298718
2008-07-03,3290.838511177798
2008-07-04,3256.662339468652
2008-07-07,3309.48228745071
2008-07-08,3215.789117243078
2008-07-09,3268.932652452677
2008-07-10,3272.0342661349837
2008-07-11,3309.18518012702
2008-07-14,3277.9882034287334
2008-07-15,3136.4312158488474
2008-07-16,3137.6315926561583
2008-07-17,3197.499786994559
2008-07-18,3181.2723072365966
2008-07-21,3283.5742478201482
2008-07-22,3289.2240960710524
2008-07-23,3421.403322665123
2008-07-24,3466.031831670594
2008-07-25,3381.309206318501
2008-07-28,3366.376387115275
2008-07-29,3312.4271752679083
2008-07-30,3367.2349105699127
2008-07-31,3370.3240643124063
2008-08-01,3364.5456163443155
2008-08-04,3321.1066840049066
2008-08-05,3308.4218456771773
2008-08-06,3400.762064292911
2008-08-07,3400.1137242933855
2008-08-08,3474.6160992245696
2008-08-11,3505.1710107628087
2008-08-12,3498.2160582706806
2008-08-13,3471.292508976764
2008-08-14,3463.7642209681317
2008-08-15,3485.628867411294
2008-08-18,3425.5746819834603
2008-08-19,3376.4591391650843
2008-08-20,3396.418414794091
2008-08-21,3293.3272737276616
2008-08-22,3292.715638463099
2008-08-25,3322.382960350758
2008-08-26,3308.957438783987
2008-08-27,3341.2033381887804
2008-08-28,3298.82454250875
2008-08-29,3316.3908833995533
2008-09-01,3221.7396241493534
2008-09-02,3198.632288828527
