Date,EM EMEA VALUE WEIGHTED
1999-08-03,1580.306411433032
1999-08-04,1561.5476981096483
1999-08-05,1535.1792648054038
1999-08-06,1533.9988292818148
1999-08-09,1548.163899294182
1999-08-10,1534.3790075580546
1999-08-11,1549.006763701628
1999-08-12,1576.6204733096833
1999-08-13,1589.8935163172632
1999-08-16,1594.3072099766546
1999-08-17,1591.8184575990838
1999-08-18,1592.0606944187093
1999-08-19,1573.6408012482693
1999-08-20,1571.5289501335708
1999-08-23,1613.291049794617
1999-08-24,1613.3067412743733
1999-08-25,1622.5202599591028
1999-08-26,1599.9138450377623
1999-08-27,1585.462746672273
1999-08-30,1582.3594295157318
1999-08-31,1549.1930437681456
1999-09-01,1566.7038212988182
1999-09-02,1542.355887050226
1999-09-03,1564.027866034337
1999-09-06,1588.8046965413048
1999-09-07,1578.3549220898158
1999-09-08,1559.8629532159423
1999-09-09,1560.061532946501
1999-09-10,1579.1434770324865
1999-09-13,1581.4953037924554
1999-09-14,1592.8894873065228
1999-09-15,1588.3663800818908
1999-09-16,1560.3458347077903
1999-09-17,1555.0006676687547
1999-09-20,1548.3456009339593
1999-09-21,1514.326934793489
1999-09-22,1510.0931971881514
1999-09-23,1522.1997660083134
1999-09-24,1498.5521290172383
1999-09-27,1514.1882179058655
1999-09-28,1531.6763461574812
1999-09-29,1514.2890306737131
1999-09-30,1512.2218890208828
1999-10-01,1510.6461394417713
1999-10-04,1541.1449493607588
1999-10-05,1560.9749362833356
1999-10-06,1553.6581986502135
1999-10-07,1570.525553935318
1999-10-08,1601.484921703694
1999-10-11,1610.321240997743
1999-10-12,1592.0640682047579
1999-10-13,1565.3398657876826
1999-10-14,1554.5605998802941
1999-10-15,1500.4172612169075
1999-10-18,1479.3235664853844
1999-10-19,1506.5627146604077
1999-10-20,1523.9021507875123
1999-10-21,1494.5339572523872
1999-10-22,1530.0155434991855
1999-10-25,1533.827317229425
1999-10-26,1548.1755444074586
1999-10-27,1542.7611362668601
1999-10-28,1557.3464882549351
1999-10-29,1568.5274959284536
1999-11-01,1579.2441437128757
1999-11-02,1581.0527001768721
1999-11-03,1579.0135378083519
1999-11-04,1602.4754337910858
1999-11-05,1619.6090171379
1999-11-08,1627.0916974407342
1999-11-09,1657.24718048498
1999-11-10,1656.0928189751971
1999-11-11,1668.7412862208519
1999-11-12,1677.8687167386156
1999-11-15,1691.9377199751714
1999-11-16,1706.0230416706197
1999-11-17,1695.9197802289227
1999-11-18,1700.99017750565
1999-11-19,1727.8764674861084
1999-11-22,1735.8852689713765
1999-11-23,1742.0053175093688
1999-11-24,1734.6883830101465
1999-11-25,1745.3071043146167
1999-11-26,1763.3606448339972
1999-11-29,1762.4717332322582
1999-11-30,1751.7893063215122
1999-12-01,1767.7503077079236
1999-12-02,1791.584156541651
1999-12-03,1804.3370900183054
1999-12-06,1787.7605726100062
1999-12-07,1782.3542910309254
1999-12-08,1785.8531087355173
1999-12-09,1828.7245108725335
1999-12-10,1857.9758016309265
1999-12-13,1902.1132238309767
1999-12-14,1894.4341329757938
1999-12-15,1900.088960509614
1999-12-16,1872.3361875934015
1999-12-17,1907.28557344267
1999-12-20,1947.2948731262193
1999-12-21,1952.108592024527
1999-12-22,1969.1929555513943
1999-12-23,1951.852933590128
1999-12-24,1967.8403112962935
1999-12-27,2017.1630672735769
1999-12-28,2018.2423795007908
1999-12-29,2029.980248243044
1999-12-30,2051.1401970662423
1999-12-31,2079.892704618783
2000-01-03,2088.87329514828
2000-01-04,2063.0198284375183
2000-01-05,2023.2918826571952
2000-01-06,2015.1216988737447
2000-01-07,2062.2787359642894
2000-01-10,2145.409037469665
2000-01-11,2141.2723679657456
2000-01-12,2145.198849476307
2000-01-13,2182.940195283316
2000-01-14,2248.5228674805917
2000-01-17,2274.338418256136
2000-01-18,2264.8238532419214
2000-01-19,2227.9896043779618
2000-01-20,2254.654408216739
2000-01-21,2245.890703725672
2000-01-24,2242.5423002838284
2000-01-25,2165.567823400062
2000-01-26,2166.164074427013
2000-01-27,2187.847656433528
2000-01-28,2155.2387735570087
2000-01-31,2105.2250855471343
2000-02-01,2165.795163927995
2000-02-02,2172.2418948459735
2000-02-03,2182.4762178455157
2000-02-04,2192.5528718405917
2000-02-07,2224.0803419688755
2000-02-08,2232.009757753198
2000-02-09,2230.0931112754597
2000-02-10,2216.4309289717157
2000-02-11,2202.3314200344416
2000-02-14,2188.7969028156963
2000-02-15,2175.388509640007
2000-02-16,2168.0986626028794
2000-02-17,2175.552237350152
2000-02-18,2173.0713359059177
2000-02-21,2142.89554525531
2000-02-22,2086.7405424874228
2000-02-23,2106.2190549793168
2000-02-24,2145.13795926427
2000-02-25,2156.87956520142
2000-02-28,2113.352963041485
2000-02-29,2145.8569446332185
2000-03-01,2186.7270452595226
2000-03-02,2177.328177879306
2000-03-03,2168.764750918114
2000-03-06,2185.6333990559065
2000-03-07,2204.0998042144683
2000-03-08,2201.938242053191
2000-03-09,2217.8532838524757
2000-03-10,2239.268734053871
2000-03-13,2167.1012350565034
2000-03-14,2195.4024220060755
2000-03-15,2164.587594594898
2000-03-16,2181.6218170012926
2000-03-17,2203.1479177139263
2000-03-20,2177.012929335915
2000-03-21,2171.5226543298036
2000-03-22,2199.4892417472065
2000-03-23,2197.606413937663
2000-03-24,2228.3548948065813
2000-03-27,2235.010777933154
2000-03-28,2210.9190757140527
2000-03-29,2217.767283663483
2000-03-30,2143.1516929421805
2000-03-31,2155.804152859607
2000-04-03,2138.8163478854667
2000-04-04,2153.462636873103
2000-04-05,2063.9841173123505
2000-04-06,2129.292182388397
2000-04-07,2133.7622746870097
2000-04-10,2156.891411327884
2000-04-11,2100.472263949515
2000-04-12,2117.162226101846
2000-04-13,2090.956693594686
2000-04-14,2056.3915702338295
2000-04-17,1903.7556375523848
2000-04-18,1935.4856102307965
2000-04-19,1990.1951069485206
2000-04-20,2015.4150149165496
2000-04-21,2027.2961156445594
2000-04-24,2014.0071369097848
2000-04-25,2073.706541554514
2000-04-26,2102.5093191010915
2000-04-27,2115.8959087562143
2000-04-28,2147.707330404392
2000-05-01,2149.1488974742347
2000-05-02,2158.5169972429467
2000-05-03,2177.4800677193734
2000-05-04,2145.305753434872
2000-05-05,2124.621483874354
2000-05-08,2134.131158406513
2000-05-09,2125.427040754461
2000-05-10,2099.1435983044403
2000-05-11,2116.6031983312832
2000-05-12,2087.786737008449
2000-05-15,2068.7473465871367
2000-05-16,2115.98026035155
2000-05-17,2101.44506752115
2000-05-18,2077.455279879007
2000-05-19,2028.8626778813873
2000-05-22,1984.5816812083742
2000-05-23,1953.7428718297647
2000-05-24,1926.0652907354852
2000-05-25,1980.201998879904
2000-05-26,1952.4690106062967
2000-05-29,1974.2005320014691
2000-05-30,1996.5470546437969
2000-05-31,2027.6728037494313
2000-06-01,2034.3096994467985
2000-06-02,2048.1765362917563
2000-06-05,2041.2274419763307
2000-06-06,2018.3164831573688
2000-06-07,2009.4071018818486
2000-06-08,2019.8027659404668
2000-06-09,2039.573181621656
2000-06-12,2041.7174903918922
2000-06-13,2010.4711169650723
2000-06-14,2017.8723181961357
2000-06-15,2022.5777306009677
2000-06-16,2016.3245659445222
2000-06-19,2005.2872484380953
2000-06-20,2005.038876401658
2000-06-21,1999.3575644893244
2000-06-22,2004.7704907957916
2000-06-23,2006.4108328751875
2000-06-26,2011.6552590396213
2000-06-27,2014.4101760680371
2000-06-28,2001.3279075001826
2000-06-29,1971.5698102418896
2000-06-30,1979.3723452362137
2000-07-03,1997.0865504886222
2000-07-04,2007.3690296977932
2000-07-05,2002.25732524491
2000-07-06,1988.9988358604421
2000-07-07,1999.5098715309778
2000-07-10,1995.9947858431096
2000-07-11,1985.3381906811692
2000-07-12,2015.4658261881596
2000-07-13,2035.863871920979
2000-07-14,2045.0375692671967
2000-07-17,2047.1240985177158
2000-07-18,2040.8586718166641
2000-07-19,2050.484078910209
2000-07-20,2044.7312635145236
2000-07-21,2041.1610830249467
2000-07-24,2034.4798682712978
2000-07-25,2013.7870319356105
2000-07-26,2008.7789420865372
2000-07-27,2009.9055738382417
2000-07-28,2022.1665421195803
2000-07-31,2018.843962310158
2000-08-01,2029.954589505781
2000-08-02,2053.1831296775313
2000-08-03,2059.500276364417
2000-08-04,2062.827094001173
2000-08-07,2065.62188634857
2000-08-08,2081.528028832212
2000-08-09,2088.4231668452485
2000-08-10,2089.2824183250013
2000-08-11,2108.162646683407
2000-08-14,2136.957094173362
2000-08-15,2116.405491521911
2000-08-16,2128.7139480879346
2000-08-17,2109.834741955141
2000-08-18,2117.0789043381815
2000-08-21,2129.0850860117457
2000-08-22,2153.2276411919843
2000-08-23,2163.9148147724522
2000-08-24,2160.0128479684668
2000-08-25,2157.4653716390812
2000-08-28,2167.9565137431955
2000-08-29,2184.6642381087977
2000-08-30,2176.3083909006177
2000-08-31,2203.807263899247
2000-09-01,2188.2766493760582
2000-09-04,2211.491686894441
2000-09-05,2222.6564631998504
2000-09-06,2223.306405126843
2000-09-07,2221.846442153975
2000-09-08,2232.8230186619107
2000-09-11,2208.14302293326
2000-09-12,2187.9554381368193
2000-09-13,2186.5199061470503
2000-09-14,2209.4568115185943
2000-09-15,2184.262609945738
2000-09-18,2160.5039231923065
2000-09-19,2138.7260802458572
2000-09-20,2140.8914592746905
2000-09-21,2103.9605401706463
2000-09-22,2032.1917429589678
2000-09-25,2079.1805747545045
2000-09-26,2072.9337596496666
2000-09-27,2087.4665445428095
2000-09-28,2085.308692038765
2000-09-29,2102.2547808973977
2000-10-02,2114.4515683933514
2000-10-03,2121.610328374175
2000-10-04,2106.106774000281
2000-10-05,2096.1389206203503
2000-10-06,2099.342293267123
2000-10-09,2082.0218153244323
2000-10-10,2055.928391172538
2000-10-11,2012.797804996436
2000-10-12,1984.8418436604977
2000-10-13,1981.6572400237096
2000-10-16,2047.2966270185423
2000-10-17,2031.7826723245962
2000-10-18,1964.3555173564346
2000-10-19,2036.3699822463025
2000-10-20,2064.1878313156903
2000-10-23,2048.72669273313
2000-10-24,2038.0974556588396
2000-10-25,2019.5319856181643
2000-10-26,2008.1389329796893
2000-10-27,1987.2376810321045
2000-10-30,1986.4461662938033
2000-10-31,2011.668588835658
2000-11-01,2038.6360205244239
2000-11-02,2074.5959050881247
2000-11-03,2063.3642423039305
2000-11-06,2058.18092810649
2000-11-07,2048.76707505573
2000-11-08,2031.215403251827
2000-11-09,2002.2908228131846
2000-11-10,1993.427121273293
2000-11-13,1957.7730988567473
2000-11-14,1991.6092987417346
2000-11-15,1986.0923621590612
2000-11-16,1976.014763320176
2000-11-17,1970.352776855046
2000-11-20,1948.418868717976
2000-11-21,1945.8683916731934
2000-11-22,1921.2098340293603
2000-11-23,1904.31046039153
2000-11-24,1919.4151214415767
2000-11-27,1937.6115445401012
2000-11-28,1894.822383415217
2000-11-29,1880.5606826236658
2000-11-30,1807.4580912078768
2000-12-01,1811.8980840823147
2000-12-04,1802.5595827632776
2000-12-05,1868.1898982901198
2000-12-06,1951.140137879004
2000-12-07,1893.7179103717408
2000-12-08,1933.468880711375
2000-12-11,1959.3770297684423
2000-12-12,1949.0986839984457
2000-12-13,1925.0214623189183
2000-12-14,1910.109261220354
2000-12-15,1870.1142458862043
2000-12-18,1896.928681955027
2000-12-19,1897.1909277473471
2000-12-20,1855.068518846976
2000-12-21,1831.1933774175413
2000-12-22,1867.3525343552444
2000-12-25,1874.3526885082804
2000-12-26,1862.7182595232478
2000-12-27,1868.767605652738
2000-12-28,1877.3667609103898
2000-12-29,1854.0717861735814
2001-01-01,1850.8765139168472
2001-01-02,1822.5095832173038
2001-01-03,1795.2358450312086
2001-01-04,1861.3988569771836
2001-01-05,1839.1960424371914
2001-01-08,1832.3489725884588
2001-01-09,1846.6778377789456
2001-01-10,1850.563190344193
2001-01-11,1873.4564640700046
2001-01-12,1883.5768224358792
2001-01-15,1887.8096219026713
2001-01-16,1881.5444263493887
2001-01-17,1926.4375910400306
2001-01-18,1897.1384234035913
2001-01-19,1925.7038011972452
2001-01-22,1889.2530006669028
2001-01-23,1883.8174071918074
2001-01-24,1919.2743573736616
2001-01-25,1937.1398671677766
2001-01-26,1930.1345042598298
2001-01-29,1929.6021778009058
2001-01-30,1935.9699845748119
2001-01-31,1955.8451126174823
2001-02-01,1951.5121462906573
2001-02-02,1948.8697749364328
2001-02-05,1913.8136365621874
2001-02-06,1942.4441955346167
2001-02-07,1906.8992996226687
2001-02-08,1928.7946014785919
2001-02-09,1918.8720192349458
2001-02-12,1923.4271204395222
2001-02-13,1951.7663282893775
2001-02-14,1952.1432125859694
2001-02-15,1992.810456868622
2001-02-16,1962.5034038038164
2001-02-19,1938.6894797471662
2001-02-20,1952.3840126856553
2001-02-21,1880.2984353806721
2001-02-22,1848.6155185422735
2001-02-23,1819.3730128573152
2001-02-26,1864.3467630370978
2001-02-27,1855.1116619463296
2001-02-28,1846.3171614187675
2001-03-01,1830.899153812521
2001-03-02,1827.8625775273733
2001-03-05,1853.742355496563
2001-03-06,1869.3610302495517
2001-03-07,1873.744356913014
2001-03-08,1880.3938690852813
2001-03-09,1872.1300345953673
2001-03-12,1827.495486149157
2001-03-13,1830.4903110829348
2001-03-14,1771.5664440306218
2001-03-15,1792.4561247155511
2001-03-16,1790.618170650471
2001-03-19,1790.0176228546673
2001-03-20,1798.430219193457
2001-03-21,1785.738616267834
2001-03-22,1773.3048242129703
2001-03-23,1778.7318165560712
2001-03-26,1808.069576211706
2001-03-27,1790.8929735377649
2001-03-28,1790.8270065355375
2001-03-29,1767.0537523754838
2001-03-30,1760.0128167576381
2001-04-02,1734.801952541881
2001-04-03,1681.796162028537
2001-04-04,1668.1915360151565
2001-04-05,1729.938550966091
2001-04-06,1714.2236958667372
2001-04-09,1718.4559945558858
2001-04-10,1759.9581508198166
2001-04-11,1801.4827208539646
2001-04-12,1802.3992815134382
2001-04-13,1806.6022588351195
2001-04-16,1825.9653754468418
2001-04-17,1806.892226753645
2001-04-18,1864.2924476194491
2001-04-19,1853.3023746471088
2001-04-20,1823.129750603701
2001-04-23,1815.5159658552916
2001-04-24,1830.2583530428144
2001-04-25,1829.1339936236006
2001-04-26,1850.144722778577
2001-04-27,1900.9832448768257
2001-04-30,1930.1732686352552
2001-05-01,1919.4399223180903
2001-05-02,1912.4841764501666
2001-05-03,1901.5940672604715
2001-05-04,1908.443570305814
2001-05-07,1921.3080256011197
2001-05-08,1937.8932515738145
2001-05-09,1932.1819230447095
2001-05-10,1951.4243751766683
2001-05-11,1946.88957515734
2001-05-14,1931.9192678843037
2001-05-15,1921.7371050398751
2001-05-16,1927.435642107516
2001-05-17,1969.7407872236563
2001-05-18,1997.9012466812114
2001-05-21,2021.3966807922409
2001-05-22,2036.2185018117848
2001-05-23,2033.8881506722037
2001-05-24,2037.1258786625583
2001-05-25,2037.3401494970847
2001-05-28,2027.2572533600624
2001-05-29,2023.9804300161804
2001-05-30,2014.0882012869665
2001-05-31,2045.3934624767883
2001-06-01,2043.086443863962
2001-06-04,2050.4605367655467
2001-06-05,2038.5334064210788
2001-06-06,2032.2102776677934
2001-06-07,2016.7808191492816
2001-06-08,2025.6379001785292
2001-06-11,2023.2390307205412
2001-06-12,1994.6078553540583
2001-06-13,1993.9446114879117
2001-06-14,1979.2818648166897
2001-06-15,1968.1025174632005
2001-06-18,1955.6767002008942
2001-06-19,1983.3330095725003
2001-06-20,1971.5910079076757
2001-06-21,1984.6109764170503
2001-06-22,1992.166107410714
2001-06-25,1984.6062316666416
2001-06-26,1974.0723374543327
2001-06-27,1985.3818701945202
2001-06-28,2001.3834974256956
2001-06-29,2001.3706158882173
2001-07-02,2011.9053901273521
2001-07-03,1985.0337265472951
2001-07-04,1969.747873106075
2001-07-05,1963.6874297926552
2001-07-06,1907.2061860587446
2001-07-09,1885.0957089159203
2001-07-10,1867.4867378333997
2001-07-11,1820.5292401011943
2001-07-12,1867.9937726079195
2001-07-13,1880.2582002568297
2001-07-16,1870.6360130854555
2001-07-17,1844.4435402956824
2001-07-18,1798.8472575875485
2001-07-19,1824.7123560421867
2001-07-20,1801.9436803890042
2001-07-23,1825.4224867296505
2001-07-24,1800.7151913909113
2001-07-25,1774.6030025761484
2001-07-26,1802.3144925517113
2001-07-27,1806.3075792877758
2001-07-30,1809.5508077049053
2001-07-31,1797.2669834793458
2001-08-01,1809.9319638264037
2001-08-02,1829.7132808933575
2001-08-03,1812.998127315016
2001-08-06,1801.6849320567524
2001-08-07,1783.4027407694982
2001-08-08,1772.3025335561242
2001-08-09,1744.533940517349
2001-08-10,1734.716600887222
2001-08-13,1730.671967643098
2001-08-14,1746.7865662195109
2001-08-15,1718.687266587916
2001-08-16,1711.6160661533102
2001-08-17,1700.6366749974513
2001-08-20,1696.0459418207488
2001-08-21,1696.3931652922602
2001-08-22,1702.1705437929745
2001-08-23,1727.7829922512567
2001-08-24,1745.6521572972085
2001-08-27,1770.8990913668085
2001-08-28,1773.8802967671268
2001-08-29,1762.4147747347301
2001-08-30,1749.467177925995
2001-08-31,1747.8797480276442
2001-09-03,1735.1520071807952
2001-09-04,1758.4527283643097
2001-09-05,1766.34986404375
2001-09-06,1754.110503655319
2001-09-07,1717.4813445721186
2001-09-10,1704.274689370054
2001-09-11,1632.8909586387706
2001-09-12,1587.357351075987
2001-09-13,1604.4589879832156
2001-09-14,1548.4941227346906
2001-09-17,1516.5506791623845
2001-09-18,1512.6235154143385
2001-09-19,1518.88673901138
2001-09-20,1462.087908516955
2001-09-21,1426.056375852362
2001-09-24,1431.062001851529
2001-09-25,1451.0121793150229
2001-09-26,1458.398315808092
2001-09-27,1452.4654542684582
2001-09-28,1488.4763283695138
2001-10-01,1479.0453441034308
2001-10-02,1476.7239748125207
2001-10-03,1447.7410559737966
2001-10-04,1494.0492300235505
2001-10-05,1484.8333382109463
2001-10-08,1489.8840586060649
2001-10-09,1494.8005927940856
2001-10-10,1521.8437381549625
2001-10-11,1585.1542139222984
2001-10-12,1572.136098673048
2001-10-15,1564.3597884247852
2001-10-16,1571.1064438105373
2001-10-17,1580.5506393425728
2001-10-18,1568.20486011725
2001-10-19,1574.456037583193
2001-10-22,1589.938267718069
2001-10-23,1607.039014590492
2001-10-24,1610.4102271260974
2001-10-25,1594.6732569355772
2001-10-26,1618.9719092714236
2001-10-29,1610.5433107141191
2001-10-30,1580.462809890523
2001-10-31,1595.9627673923712
2001-11-01,1589.1623131985466
2001-11-02,1602.2177614455343
2001-11-05,1644.3569260717845
2001-11-06,1635.6151253044375
2001-11-07,1625.33248654176
2001-11-08,1663.2251068572943
2001-11-09,1659.4768755594891
2001-11-12,1653.2886567215658
2001-11-13,1725.6214055960877
2001-11-14,1743.9800287362239
2001-11-15,1756.5887912509622
2001-11-16,1738.4954788328944
2001-11-19,1776.9457312528662
2001-11-20,1767.7378061532352
2001-11-21,1756.227477903721
2001-11-22,1760.280803641957
2001-11-23,1761.9905827152072
2001-11-26,1782.645951245216
2001-11-27,1763.6591448065615
2001-11-28,1747.891411856974
2001-11-29,1718.7500371905967
2001-11-30,1715.6344721384542
2001-12-03,1714.2942078178621
2001-12-04,1726.0552812949427
2001-12-05,1742.8525554074536
2001-12-06,1763.6760265043715
2001-12-07,1738.099903465311
2001-12-10,1753.4581398758864
2001-12-11,1728.418599314717
2001-12-12,1709.4693255126174
2001-12-13,1661.6917220506048
2001-12-14,1642.0472844854692
2001-12-17,1672.1502145444085
2001-12-18,1666.968371476602
2001-12-19,1662.7763255619936
2001-12-20,1633.413746759247
2001-12-21,1675.8753216274536
2001-12-24,1720.6083224056442
2001-12-25,1721.5997788936609
2001-12-26,1731.5802671063007
2001-12-27,1735.3844747874066
2001-12-28,1755.0291463074534
2001-12-31,1745.661967087151
2002-01-01,1748.3500591486802
2002-01-02,1730.6187889592254
2002-01-03,1764.5787489402544
2002-01-04,1822.1403093261251
2002-01-07,1864.2443627125024
2002-01-08,1891.1560904432679
2002-01-09,1904.4786125893618
2002-01-10,1879.0858953212125
2002-01-11,1895.5353938414494
2002-01-14,1849.5498149227267
2002-01-15,1833.5612072666954
2002-01-16,1817.624177187109
2002-01-17,1846.503319045866
2002-01-18,1837.9492864601275
2002-01-21,1827.2060943630836
2002-01-22,1845.5022309134342
2002-01-23,1843.2510096648823
2002-01-24,1850.3942983466313
2002-01-25,1852.7236828798873
2002-01-28,1853.2616670331
2002-01-29,1865.5261168404033
2002-01-30,1827.7049469225117
2002-01-31,1869.2707251862023
2002-02-01,1873.9854368881702
2002-02-04,1856.868240244231
2002-02-05,1835.5405848995363
2002-02-06,1856.624506727766
2002-02-07,1838.11984079399
2002-02-08,1827.944458468414
2002-02-11,1809.2606731253313
2002-02-12,1833.6072750956891
2002-02-13,1850.0825868040342
2002-02-14,1866.341093014547
2002-02-15,1851.6609476873984
2002-02-18,1829.8737705749745
2002-02-19,1800.789966302285
2002-02-20,1794.0200581688255
2002-02-21,1781.36232354076
2002-02-22,1780.1875080475236
2002-02-25,1810.822139386294
2002-02-26,1824.3798698871005
2002-02-27,1840.3768074690036
2002-02-28,1810.7643467249002
2002-03-01,1835.4920988055826
2002-03-04,1875.8365722943806
2002-03-05,1879.6620095688206
2002-03-06,1857.692430706185
2002-03-07,1849.6944750535474
2002-03-08,1850.8307055084997
2002-03-11,1855.5097074390635
2002-03-12,1826.5065069281175
2002-03-13,1819.5573813077199
2002-03-14,1813.7060782041126
2002-03-15,1808.947448815596
2002-03-18,1833.4108499083572
2002-03-19,1832.8833991059385
2002-03-20,1817.7729176114724
2002-03-21,1845.5968226839288
2002-03-22,1857.8155043353936
2002-03-25,1838.7370687988762
2002-03-26,1833.6230511916817
2002-03-27,1850.6717916233445
2002-03-28,1865.9777140977963
2002-03-29,1863.2584372425624
2002-04-01,1831.6685346853462
2002-04-02,1850.4960778614516
2002-04-03,1851.1059059866816
2002-04-04,1847.7447189729064
2002-04-05,1878.3204217874923
2002-04-08,1877.7202210296184
2002-04-09,1891.8990113401
2002-04-10,1902.5694415961716
2002-04-11,1895.7088606862465
2002-04-12,1883.0595916892253
2002-04-15,1899.4568829508783
2002-04-16,1913.1064056279286
2002-04-17,1922.0513153481472
2002-04-18,1923.5372035153143
2002-04-19,1941.7155098075289
2002-04-22,1935.826644008733
2002-04-23,1927.7875560980235
2002-04-24,1913.7481774145092
2002-04-25,1907.9122829849423
2002-04-26,1932.2606392354865
2002-04-29,1926.4729630224126
2002-04-30,1909.708511827219
2002-05-01,1905.8646626230502
2002-05-02,1919.182863245882
2002-05-03,1927.2896097538319
2002-05-06,1937.5573278109428
2002-05-07,1946.1423258636578
2002-05-08,1981.5684802216124
2002-05-09,1974.285678821069
2002-05-10,1970.2934254767906
2002-05-13,1979.9915758998484
2002-05-14,2032.5644195599393
2002-05-15,2008.4188815881741
2002-05-16,2011.3970542050538
2002-05-17,1997.7407043808348
2002-05-20,1998.7911570819924
2002-05-21,2004.5707021073285
2002-05-22,1978.63101120049
2002-05-23,1981.9220757339438
