Date,EM LATAM ex BR VALUE WEIGHTED
1999-08-05,1342.100649221276
1999-08-06,1328.199681176274
1999-08-09,1345.7377312513202
1999-08-10,1331.986155234092
1999-08-11,1360.075538403885
1999-08-12,1371.130945247493
1999-08-13,1403.4928476117652
1999-08-16,1396.475493705408
1999-08-17,1406.9198353623522
1999-08-18,1378.5469209527037
1999-08-19,1358.9742865404853
1999-08-20,1348.5737704519843
1999-08-23,1380.661888937116
1999-08-24,1396.5390286451222
1999-08-25,1434.5224873392708
1999-08-26,1435.0309299644211
1999-08-27,1413.400232827575
1999-08-30,1400.0553387900034
1999-08-31,1373.104036337557
1999-09-01,1376.1244101829714
1999-09-02,1356.0354566668043
1999-09-03,1377.1483663602282
1999-09-06,1382.9943016609532
1999-09-07,1361.6716494507407
1999-09-08,1356.0560237213795
1999-09-09,1372.2607821345998
1999-09-10,1413.451665376824
1999-09-13,1432.0954298356044
1999-09-14,1418.4013959950075
1999-09-15,1416.2563894639463
1999-09-16,1407.260322483699
1999-09-17,1408.2093186556672
1999-09-20,1425.302806141891
1999-09-21,1398.0513465875836
1999-09-22,1398.4098173575715
1999-09-23,1406.3867674287437
1999-09-24,1402.0113241231877
1999-09-27,1427.462027670006
1999-09-28,1419.2206663898692
1999-09-29,1402.9323331777216
1999-09-30,1395.8201231490623
1999-10-01,1368.5060014332396
1999-10-04,1374.7379109403998
1999-10-05,1372.8620889012338
1999-10-06,1386.141772501881
1999-10-07,1389.4147919054371
1999-10-08,1410.2892663171451
1999-10-11,1412.2328977440297
1999-10-12,1375.4157381222112
1999-10-13,1335.94339182875
1999-10-14,1323.7954880516293
1999-10-15,1266.4600908414013
1999-10-18,1266.653725282766
1999-10-19,1299.1740499901473
1999-10-20,1314.3814506811368
1999-10-21,1318.9921717657048
1999-10-22,1350.2882026661719
1999-10-25,1347.6802729984558
1999-10-26,1352.8599539159557
1999-10-27,1358.7944932324567
1999-10-28,1387.151282573044
1999-10-29,1421.5797495977847
1999-11-01,1427.5826211000085
1999-11-02,1440.7659234013572
1999-11-03,1491.7265747268714
1999-11-04,1500.0101002886327
1999-11-05,1521.2574765751033
1999-11-08,1535.2689948846303
1999-11-09,1529.7563464436519
1999-11-10,1537.8638727494213
1999-11-11,1550.442838586106
1999-11-12,1562.0431963424753
1999-11-15,1579.0029870049711
1999-11-16,1580.83389206617
1999-11-17,1562.2474829364123
1999-11-18,1589.4786868981087
1999-11-19,1600.3771435041851
1999-11-22,1572.5363370008633
1999-11-23,1578.6037630159576
1999-11-24,1603.9016878832929
1999-11-25,1623.7582173625383
1999-11-26,1636.3219094899114
1999-11-29,1636.701996664672
1999-11-30,1613.8887786216535
1999-12-01,1618.5495196297497
1999-12-02,1648.4014283913466
1999-12-03,1683.9565343352967
1999-12-06,1640.8539326269722
1999-12-07,1634.2699147755977
1999-12-08,1661.5304146692329
1999-12-09,1679.448901879986
1999-12-10,1692.3189508570254
1999-12-13,1689.340784903034
1999-12-14,1691.3649668270148
1999-12-15,1719.9637258877008
1999-12-16,1709.713125284331
1999-12-17,1742.1252334398882
1999-12-20,1731.60726023474
1999-12-21,1736.4326680781203
1999-12-22,1724.6880917098747
1999-12-23,1723.9534454165023
1999-12-24,1724.3443841612211
1999-12-27,1721.6070093098908
1999-12-28,1739.562123336516
1999-12-29,1761.3080432393062
1999-12-30,1780.6941707743974
1999-12-31,1780.733842104531
2000-01-03,1759.1788700024078
2000-01-04,1642.9637134889
2000-01-05,1657.690031488842
2000-01-06,1643.841487546844
2000-01-07,1708.5902366889413
2000-01-10,1759.9912594804807
2000-01-11,1721.0969226153666
2000-01-12,1727.1196519298605
2000-01-13,1790.5278786023882
2000-01-14,1856.56603634403
2000-01-17,1884.1236211395883
2000-01-18,1856.5884591411086
2000-01-19,1832.6843547797373
2000-01-20,1807.7023574662976
2000-01-21,1786.0894935724853
2000-01-24,1777.7117819193475
2000-01-25,1765.0270562155479
2000-01-26,1784.757450987063
2000-01-27,1799.0774628957656
2000-01-28,1776.9600996920358
2000-01-31,1762.2784587030405
2000-02-01,1793.5591846333757
2000-02-02,1811.7670715495085
2000-02-03,1852.8463129026038
2000-02-04,1908.3103560527586
2000-02-07,1956.272820919978
2000-02-08,1954.8066203065753
2000-02-09,1939.0309675747415
2000-02-10,1984.4057502758621
2000-02-11,1980.6281234223854
2000-02-14,1978.5393372874187
2000-02-15,1964.1388227572138
2000-02-16,1968.0893799854723
2000-02-17,1950.4947653575314
2000-02-18,1902.1446834807675
2000-02-21,1888.4149524565591
2000-02-22,1824.45996144087
2000-02-23,1868.979608046965
2000-02-24,1881.4660989341967
2000-02-25,1884.3059282015304
2000-02-28,1903.1111549588202
2000-02-29,1924.768881814213
2000-03-01,1955.9525590702676
2000-03-02,2026.0732892176782
2000-03-03,2062.7170785800236
2000-03-06,2036.5405464999392
2000-03-07,2040.1004327958356
2000-03-08,2082.463236335035
2000-03-09,2070.33762831834
2000-03-10,2050.43238095167
2000-03-13,2011.7095110240562
2000-03-14,1990.769086372726
2000-03-15,1989.100590216908
2000-03-16,1986.5281748045063
2000-03-17,1995.3663718984078
2000-03-20,1998.4367120489815
2000-03-21,1991.4560578850978
2000-03-22,1986.0492493796148
2000-03-23,1994.3126858821097
2000-03-24,2004.5527452912238
2000-03-27,2021.0469325693623
2000-03-28,1983.0286212265692
2000-03-29,1988.093306815287
2000-03-30,1942.5189090224333
2000-03-31,1927.4929137925972
2000-04-03,1912.8514974390619
2000-04-04,1864.6459123980233
2000-04-05,1850.3014972260116
2000-04-06,1905.5971506857331
2000-04-07,1940.5973922084333
2000-04-10,1904.9309281039368
2000-04-11,1860.8218135359946
2000-04-12,1830.5793992170557
2000-04-13,1806.4597926946979
2000-04-14,1718.923774403879
2000-04-17,1700.8565974525852
2000-04-18,1773.7257161899433
2000-04-19,1751.0920913382547
2000-04-20,1757.8645251020062
2000-04-21,1757.8645251020062
2000-04-24,1748.8670716826905
2000-04-25,1827.5613627705557
2000-04-26,1830.117412387494
2000-04-27,1853.4207334779996
2000-04-28,1834.3298603199582
2000-05-01,1847.6798188823007
2000-05-02,1868.441570507916
2000-05-03,1853.0455217339338
2000-05-04,1859.945513147871
2000-05-05,1850.8566082003688
2000-05-08,1810.6554962197026
2000-05-09,1777.277802421532
2000-05-10,1726.26451391775
2000-05-11,1745.5196514691627
2000-05-12,1784.4453731282847
2000-05-15,1792.7762283774694
2000-05-16,1827.9819787733531
2000-05-17,1813.0771982975346
2000-05-18,1785.917276176859
2000-05-19,1725.6734591383913
2000-05-22,1675.8477303063928
2000-05-23,1653.689205215486
2000-05-24,1697.8313589957368
2000-05-25,1679.730202077981
2000-05-26,1651.5384381043168
2000-05-29,1660.625716117066
2000-05-30,1703.9630383584322
2000-05-31,1706.8438169327703
2000-06-01,1733.323138954844
2000-06-02,1787.4976155655993
2000-06-05,1765.798651796213
2000-06-06,1676.6217762590334
2000-06-07,1666.935451354231
2000-06-08,1672.1483133211289
2000-06-09,1687.3756246160067
2000-06-12,1694.8277318545556
2000-06-13,1710.0492998293032
2000-06-14,1737.88082647
2000-06-15,1719.33865285823
2000-06-16,1679.2021760631596
2000-06-19,1678.2186691769634
2000-06-20,1678.6374190203162
2000-06-21,1711.8242066735188
2000-06-22,1690.959187257587
2000-06-23,1685.137051824655
2000-06-26,1690.6166453588055
2000-06-27,1700.9008687020373
2000-06-28,1696.667416945208
2000-06-29,1702.6066029999022
2000-06-30,1739.3366125885595
2000-07-03,1834.6530684880267
2000-07-04,1870.2537319084483
2000-07-05,1827.3629918927368
2000-07-06,1817.3111546891964
2000-07-07,1856.333418878883
2000-07-10,1864.164632712463
2000-07-11,1853.3347595868313
2000-07-12,1895.2269820405058
2000-07-13,1914.874449061636
2000-07-14,1930.5571222839917
2000-07-17,1923.013989216161
2000-07-18,1910.4440359966388
2000-07-19,1847.4487421826407
2000-07-20,1858.6038438817966
2000-07-21,1835.5946373066447
2000-07-24,1823.8576627672692
2000-07-25,1818.8841187190321
2000-07-26,1800.3250681737238
2000-07-27,1781.94705437485
2000-07-28,1767.3608453816748
2000-07-31,1789.4064247581382
2000-08-01,1796.2639828769477
2000-08-02,1823.8758886287035
2000-08-03,1830.6869080566987
2000-08-04,1836.0174814704058
2000-08-07,1846.6558109223752
2000-08-08,1863.7881404739035
2000-08-09,1853.9376792960838
2000-08-10,1820.40096845792
2000-08-11,1843.0735986652421
2000-08-14,1854.3607011948502
2000-08-15,1832.2815338853397
2000-08-16,1832.4317113741054
2000-08-17,1839.484487985074
2000-08-18,1823.4026631451593
2000-08-21,1815.1491832595723
2000-08-22,1829.2738484641807
2000-08-23,1834.9744598269328
2000-08-24,1815.8464828924448
2000-08-25,1793.258558769193
2000-08-28,1818.7010147207116
2000-08-29,1837.7185890354017
2000-08-30,1887.641375032081
2000-08-31,1912.8062437614433
2000-09-01,1900.6967607818094
2000-09-04,1905.516453478903
2000-09-05,1933.8097452206264
2000-09-06,1940.0000860455873
2000-09-07,1974.3140260641562
2000-09-08,1968.6292327265921
2000-09-11,1967.4835849325455
2000-09-12,1956.0811464144056
2000-09-13,1965.7686004781422
2000-09-14,1980.2304694923434
2000-09-15,1976.6272436111738
2000-09-18,1939.2342695459902
2000-09-19,1943.5406328308268
2000-09-20,1970.968039873073
2000-09-21,1925.2416537769625
2000-09-22,1853.6744944832833
2000-09-25,1878.5706277996317
2000-09-26,1835.9356397177974
2000-09-27,1816.708203920148
2000-09-28,1828.6927867158252
2000-09-29,1806.0588452581205
2000-10-02,1794.6121304213034
2000-10-03,1801.1888595644887
2000-10-04,1816.4272416634913
2000-10-05,1823.594710803497
2000-10-06,1786.5569340150432
2000-10-09,1778.664834252495
2000-10-10,1771.8113963827614
2000-10-11,1722.5442278608418
2000-10-12,1709.7494991959388
2000-10-13,1719.3825319957189
2000-10-16,1739.5464824312012
2000-10-17,1709.9517903438484
2000-10-18,1711.444674237373
2000-10-19,1775.4547500409683
2000-10-20,1772.667259807158
2000-10-23,1761.9331187874127
2000-10-24,1798.807146287798
2000-10-25,1792.2280672163884
2000-10-26,1815.010416575511
2000-10-27,1824.9173970254596
2000-10-30,1832.75774981173
2000-10-31,1863.1295755323024
2000-11-01,1851.2405268067
2000-11-02,1850.176997202527
2000-11-03,1814.8893413278838
2000-11-06,1823.0824970285305
2000-11-07,1835.8455077900849
2000-11-08,1841.1668728498712
2000-11-09,1811.6172954271099
2000-11-10,1788.620522434669
2000-11-13,1757.3801233508718
2000-11-14,1800.6856586116846
2000-11-15,1809.3749847511585
2000-11-16,1812.6512675207089
2000-11-17,1839.0674233300313
2000-11-20,1851.597583994416
2000-11-21,1838.9272056955274
2000-11-22,1799.8419952723561
2000-11-23,1813.7107340079172
2000-11-24,1839.1508515393425
2000-11-27,1814.9235755581592
2000-11-28,1766.1723296152581
2000-11-29,1751.2598536890023
2000-11-30,1680.911223087213
2000-12-01,1676.8674107671773
2000-12-04,1627.8153298276388
2000-12-05,1691.4320445522715
2000-12-06,1692.7964428320763
2000-12-07,1676.8907404273857
2000-12-08,1680.4555168615143
2000-12-11,1708.612143878275
2000-12-12,1711.158756958684
2000-12-13,1699.009457979881
2000-12-14,1672.530412599097
2000-12-15,1629.1700556486244
2000-12-18,1630.387200886939
2000-12-19,1635.3101027015095
2000-12-20,1553.7717788771458
2000-12-21,1547.4194995395715
2000-12-22,1549.4382354854663
2000-12-25,1549.4382354854663
2000-12-26,1548.8384627194246
2000-12-27,1548.7000966186479
2000-12-28,1560.4178048568824
2000-12-29,1547.2197908635321
2001-01-01,1547.2197908635321
2001-01-02,1517.0055663049206
2001-01-03,1560.8952520275398
2001-01-04,1614.6422312192647
2001-01-05,1582.3878279293212
2001-01-08,1593.7033904908915
2001-01-09,1627.3695035219205
2001-01-10,1606.5276604848061
2001-01-11,1612.1991282490637
2001-01-12,1618.4141400131555
2001-01-15,1635.543470434326
2001-01-16,1632.870158041842
2001-01-17,1676.4855751539933
2001-01-18,1679.8138593395906
2001-01-19,1723.4244018894776
2001-01-22,1724.2310755562198
2001-01-23,1748.7434152428434
2001-01-24,1785.2994037812816
2001-01-25,1788.9905944017592
2001-01-26,1801.583674310406
2001-01-29,1813.22835169119
2001-01-30,1819.0728172162544
2001-01-31,1810.869779119931
2001-02-01,1795.2208079204688
2001-02-02,1791.23623755432
2001-02-05,1767.5903715000254
2001-02-06,1781.6782004181744
2001-02-07,1756.7789190812455
2001-02-08,1781.2490895995802
2001-02-09,1760.0362472354507
2001-02-12,1762.1970513392146
2001-02-13,1775.260272873143
2001-02-14,1782.0112202354178
2001-02-15,1820.8579583012054
2001-02-16,1778.0185018439302
2001-02-19,1771.247582629025
2001-02-20,1775.583861623076
2001-02-21,1719.382978972568
2001-02-22,1737.136837599208
2001-02-23,1725.1924808830508
2001-02-26,1742.822411991751
2001-02-27,1718.187331090901
2001-02-28,1705.300752919183
2001-03-01,1698.8457115444469
2001-03-02,1715.2034202199482
2001-03-05,1741.6356062161444
2001-03-06,1753.6723032899324
2001-03-07,1781.6368758313552
2001-03-08,1782.577896598937
2001-03-09,1762.8293868395272
2001-03-12,1714.0412784415896
2001-03-13,1738.4468238467932
2001-03-14,1717.717350058102
2001-03-15,1725.1833353100185
2001-03-16,1744.063558084617
2001-03-19,1747.1088651213772
2001-03-20,1718.4831535170613
2001-03-21,1724.0195999273126
2001-03-22,1701.9454632096856
2001-03-23,1685.6781158783992
2001-03-26,1715.0792015861314
2001-03-27,1738.0918350534155
2001-03-28,1732.074652921373
2001-03-29,1742.7681077724933
2001-03-30,1758.2836540473088
2001-04-02,1764.708117717828
2001-04-03,1725.2154502189653
2001-04-04,1696.1019836498476
2001-04-05,1743.5850813773595
2001-04-06,1737.838762558154
2001-04-09,1758.6403689202214
2001-04-10,1815.8153775019766
2001-04-11,1828.3794072569074
2001-04-12,1805.9200678954105
2001-04-13,1805.7683177687722
2001-04-16,1803.292740047487
2001-04-17,1830.8872681530295
2001-04-18,1889.0047220717915
2001-04-19,1813.6689764446926
2001-04-20,1760.5695494262209
2001-04-23,1735.8401563142918
2001-04-24,1756.134502729803
2001-04-25,1754.3594757182839
2001-04-26,1777.988448912476
2001-04-27,1805.0668669126871
2001-04-30,1830.076567189804
2001-05-01,1818.563885589142
2001-05-02,1830.1555555177576
2001-05-03,1818.9373827274176
2001-05-04,1833.839826229134
2001-05-07,1829.7062053857496
2001-05-08,1837.244243462469
2001-05-09,1859.587053715541
2001-05-10,1867.5420799556305
2001-05-11,1878.1022208977265
2001-05-14,1873.3301102596768
2001-05-15,1864.1464078287345
2001-05-16,1866.8632616895607
2001-05-17,1970.6434748815873
2001-05-18,2004.5215944697252
2001-05-21,2019.7429368456235
2001-05-22,2057.92044717575
2001-05-23,2082.3186075456915
2001-05-24,2081.633858234724
2001-05-25,2077.5793612344323
2001-05-28,2070.223281202657
2001-05-29,2081.9573918711285
2001-05-30,2055.2528130015976
2001-05-31,2091.5930818339157
2001-06-01,2092.5324328201514
2001-06-04,2108.6228873707732
2001-06-05,2100.1753731444355
2001-06-06,2119.266983767512
2001-06-07,2126.0665228336065
2001-06-08,2135.8898942919977
2001-06-11,2149.5137776934594
2001-06-12,2130.1055367257322
2001-06-13,2114.931248109284
2001-06-14,2093.9372543176205
2001-06-15,2054.4711342373344
2001-06-18,2024.015808121662
2001-06-19,1992.5148767455512
2001-06-20,2022.6951130049404
2001-06-21,2044.7814963878839
2001-06-22,2039.1749971138854
2001-06-25,2029.5950162180118
2001-06-26,2025.5483900044592
2001-06-27,2031.627062590712
2001-06-28,2051.4480201461406
2001-06-29,2062.8116937496507
2001-07-02,2096.831019571756
2001-07-03,2089.302072690854
2001-07-04,2087.3006459609646
2001-07-05,2091.9576681953263
2001-07-06,2036.6027727364635
2001-07-09,2029.6291955847269
2001-07-10,2003.82436192084
2001-07-11,1920.4570528087106
2001-07-12,1896.1386642150426
2001-07-13,1898.2400305574984
2001-07-16,1877.6112710366924
2001-07-17,1914.1914873369517
2001-07-18,1873.119456008557
2001-07-19,1867.8691559029653
2001-07-20,1871.1303760594483
2001-07-23,1895.8421133771822
2001-07-24,1869.5385604026437
2001-07-25,1859.0093617520636
2001-07-26,1883.2514182095301
2001-07-27,1890.9888872448735
2001-07-30,1898.5544451381913
2001-07-31,1883.7968643170284
2001-08-01,1871.3571500635317
2001-08-02,1887.5801139779237
2001-08-03,1879.9729112284447
2001-08-06,1877.8216797107061
2001-08-07,1895.1159729900462
2001-08-08,1909.2698368839945
2001-08-09,1890.8858866856415
2001-08-10,1883.604422788722
2001-08-13,1882.620900109771
2001-08-14,1878.0500499651696
2001-08-15,1841.9412187146515
2001-08-16,1834.2479813494826
2001-08-17,1780.0243995312137
2001-08-20,1791.5297669848583
2001-08-21,1797.192754594179
2001-08-22,1808.4166791328228
2001-08-23,1810.2718875513954
2001-08-24,1828.0192167177113
2001-08-27,1834.9918589067452
2001-08-28,1827.6721245360193
2001-08-29,1843.2022575402368
2001-08-30,1835.306109268621
2001-08-31,1830.5445646132803
2001-09-03,1820.0367296450663
2001-09-04,1844.1897495139626
2001-09-05,1831.7335545969722
2001-09-06,1790.8299479169602
2001-09-07,1760.0671846302935
2001-09-10,1752.2903504162628
2001-09-11,1632.7627213238356
2001-09-12,1645.4258927146084
2001-09-13,1627.065630802307
2001-09-14,1592.4556422138137
2001-09-17,1568.1676551246135
2001-09-18,1561.697857834112
2001-09-19,1533.262208703325
2001-09-20,1474.992418641287
2001-09-21,1479.1581378879628
2001-09-24,1533.089553242971
2001-09-25,1512.6719939089612
2001-09-26,1505.301861140833
2001-09-27,1501.977398106995
2001-09-28,1518.8781617056322
2001-10-01,1509.9345321718092
2001-10-02,1503.5042238349413
2001-10-03,1486.668588024637
2001-10-04,1509.124311307268
2001-10-05,1496.2133516002127
2001-10-08,1492.7920706515729
2001-10-09,1501.2428052821779
2001-10-10,1552.2814933585153
2001-10-11,1598.6573707047407
2001-10-12,1560.6143417478602
2001-10-15,1542.7990811524949
2001-10-16,1566.559728430065
2001-10-17,1585.0135407474422
2001-10-18,1585.6737678600173
2001-10-19,1606.8827107223574
2001-10-22,1611.0004044601624
2001-10-23,1612.4952548883894
2001-10-24,1634.5786557669235
2001-10-25,1619.9813110007246
2001-10-26,1618.5391103354025
2001-10-29,1568.0807233568548
2001-10-30,1548.510107684797
2001-10-31,1570.4400829393937
2001-11-01,1568.048671519505
2001-11-02,1573.5075109648003
2001-11-05,1609.4983581486947
2001-11-06,1607.8935789414288
2001-11-07,1602.920232502973
2001-11-08,1622.052685218438
2001-11-09,1605.2447494381424
2001-11-12,1586.0161714308383
2001-11-13,1633.6678079767496
2001-11-14,1651.1104051503396
2001-11-15,1668.7924030497402
2001-11-16,1644.008602370126
2001-11-19,1667.081565697624
2001-11-20,1651.8701741847972
2001-11-21,1662.3136671380646
2001-11-22,1659.9078799903543
2001-11-23,1683.6842767601213
2001-11-26,1685.5226241082476
2001-11-27,1683.8996055897137
2001-11-28,1657.8481343356784
2001-11-29,1649.261077352391
2001-11-30,1633.4948877285096
2001-12-03,1658.5184379636612
2001-12-04,1666.5774647343037
2001-12-05,1712.158276435542
2001-12-06,1723.9518266875261
2001-12-07,1734.321260980674
2001-12-10,1726.3688033750109
2001-12-11,1726.706025927156
2001-12-12,1718.9468176944215
2001-12-13,1717.0805972136243
2001-12-14,1726.6667409857494
2001-12-17,1732.9367866621592
2001-12-18,1740.9280138769561
2001-12-19,1757.8025239497765
2001-12-20,1790.9252635912758
2001-12-21,1841.7372148528939
2001-12-24,1862.139813085384
2001-12-25,1862.139813085384
2001-12-26,1856.5939064508332
2001-12-27,1845.0604001232407
2001-12-28,1833.2139104652513
2001-12-31,1796.7372932136366
2002-01-01,1796.7372932136366
2002-01-02,1812.3658372527245
2002-01-03,1877.4935179762158
2002-01-04,1897.2756587385427
2002-01-07,1796.072152442014
2002-01-08,1804.1103514097629
2002-01-09,1787.7346201144874
2002-01-10,1756.3488688924717
2002-01-11,1754.8534899357583
2002-01-14,1751.7660706419047
2002-01-15,1797.2313723159448
2002-01-16,1807.183692661417
2002-01-17,1779.5643082490183
2002-01-18,1801.198233435451
2002-01-21,1838.4235475853645
2002-01-22,1832.428622932295
2002-01-23,1865.1937399148665
2002-01-24,1869.8083974086671
2002-01-25,1909.243203516546
2002-01-28,1926.93745265152
2002-01-29,1905.1814247888383
2002-01-30,1902.5116604116633
2002-01-31,1918.150097572438
2002-02-01,1911.8200065853198
2002-02-04,1887.4796604428716
2002-02-05,1879.450148188914
2002-02-06,1872.9244594590677
2002-02-07,1857.676877580023
2002-02-08,1834.1621934579994
2002-02-11,1779.0650357114155
2002-02-12,1799.7088458246849
2002-02-13,1832.4643817756612
2002-02-14,1834.7488772014221
2002-02-15,1817.7417502820674
2002-02-18,1826.2410248327674
2002-02-19,1801.0397474458425
2002-02-20,1789.8808951539606
2002-02-21,1786.605163263018
2002-02-22,1758.6554088850512
2002-02-25,1784.7161480496445
2002-02-26,1797.8676063682176
2002-02-27,1828.1476693771178
2002-02-28,1816.8588686067517
2002-03-01,1851.93904676473
2002-03-04,1870.6666741975396
2002-03-05,1869.8332466902439
2002-03-06,1880.3797819306994
2002-03-07,1855.9146459077733
2002-03-08,1900.5265678480982
2002-03-11,1893.0989801583305
2002-03-12,1916.2000777188873
2002-03-13,1896.3160105645193
2002-03-14,1867.9219858823496
2002-03-15,1888.6312713763846
2002-03-18,1914.2254305172164
2002-03-19,1933.0553272740726
2002-03-20,1919.025643443838
2002-03-21,1924.6662207327804
2002-03-22,1931.0506392440373
2002-03-25,1893.6347401976652
2002-03-26,1891.5082421878135
2002-03-27,1915.8903964612068
2002-03-28,1917.3776667957295
2002-03-29,1917.3776667957295
2002-04-01,1908.4420723746548
2002-04-02,1899.7387073521095
2002-04-03,1872.4631873673288
2002-04-04,1874.8109335924066
2002-04-05,1906.5787162106074
2002-04-08,1895.3813092137466
2002-04-09,1895.0798328142384
2002-04-10,1939.3240903025096
2002-04-11,1907.0168260218352
2002-04-12,1916.3369774110827
2002-04-15,1898.9768656875171
2002-04-16,1914.0997522884068
2002-04-17,1916.846773567157
2002-04-18,1895.1930196833368
2002-04-19,1898.904993560546
2002-04-22,1876.2759274509183
2002-04-23,1865.889139773616
2002-04-24,1872.1970388917168
2002-04-25,1840.853611939583
2002-04-26,1859.6670000448262
2002-04-29,1838.3816694296474
2002-04-30,1863.0826066063344
2002-05-01,1838.0002942330786
2002-05-02,1860.096704121589
2002-05-03,1825.7522534142981
2002-05-06,1839.0963014671522
2002-05-07,1819.4687399999384
2002-05-08,1855.5131211617845
2002-05-09,1823.5737909654174
2002-05-10,1803.2114841081495
2002-05-13,1812.2202826034595
2002-05-14,1835.1229927738773
2002-05-15,1832.5255166578618
2002-05-16,1855.16157742176
2002-05-17,1830.7441375300814
2002-05-20,1808.1287379368932
2002-05-21,1790.6523943131365
2002-05-22,1767.552266725817
2002-05-23,1787.6394792148774
