Date,BRIC VALUE WEIGHTED
1999-08-11,1295.8885473928292
1999-08-12,1290.0404373324325
1999-08-13,1306.2961575555662
1999-08-16,1315.4310846503686
1999-08-17,1317.506054788588
1999-08-18,1294.7652098630888
1999-08-19,1275.1644053821453
1999-08-20,1302.3220060543247
1999-08-23,1342.5129465333016
1999-08-24,1345.3942434045919
1999-08-25,1353.2559819385951
1999-08-26,1354.1582154029866
1999-08-27,1352.794010309971
1999-08-30,1357.2183274071422
1999-08-31,1339.2107151685318
1999-09-01,1340.1696265072044
1999-09-02,1320.1208078820773
1999-09-03,1347.735781954218
1999-09-06,1368.181971299177
1999-09-07,1360.3633407510679
1999-09-08,1362.035473593917
1999-09-09,1385.4730520157743
1999-09-10,1402.1896561193798
1999-09-13,1398.5606416264202
1999-09-14,1404.6851473097433
1999-09-15,1379.0720586437933
1999-09-16,1343.5098169128553
1999-09-17,1351.0870338597613
1999-09-20,1357.1505098585997
1999-09-21,1324.1436135872016
1999-09-22,1340.5173596811228
1999-09-23,1348.475420632307
1999-09-24,1353.4188747707046
1999-09-27,1360.0109457960323
1999-09-28,1341.3173037924726
1999-09-29,1335.1468102781723
1999-09-30,1304.8075515587263
1999-10-01,1282.247117021976
1999-10-04,1287.7584745162376
1999-10-05,1286.434395387581
1999-10-06,1299.7840930031737
1999-10-07,1328.888139523434
1999-10-08,1359.9755723479261
1999-10-11,1379.0458031990865
1999-10-12,1368.384587972228
1999-10-13,1343.981099270457
1999-10-14,1349.2366961417754
1999-10-15,1294.0910225443977
1999-10-18,1295.1775822382963
1999-10-19,1308.911592095454
1999-10-20,1342.2526989703342
1999-10-21,1324.4996485241402
1999-10-22,1364.2962889940068
1999-10-25,1365.9549950024648
1999-10-26,1376.214416017795
1999-10-27,1374.151363489511
1999-10-28,1367.3424459518437
1999-10-29,1359.4631839383512
1999-11-01,1343.556857269534
1999-11-02,1370.337736606305
1999-11-03,1382.0042312785768
1999-11-04,1415.9758541698307
1999-11-05,1453.5095931226035
1999-11-08,1472.5436439172995
1999-11-09,1473.9070268729683
1999-11-10,1488.782820479388
1999-11-11,1492.5342301303424
1999-11-12,1500.803442051214
1999-11-15,1501.8139616681528
1999-11-16,1509.5541651712126
1999-11-17,1477.8087974217494
1999-11-18,1500.760783024113
1999-11-19,1536.9030629534225
1999-11-22,1538.305625189763
1999-11-23,1559.1549630303468
1999-11-24,1561.377686167113
1999-11-25,1586.030605743162
1999-11-26,1619.4080288623454
1999-11-29,1622.954849949419
1999-11-30,1614.7108742127755
1999-12-01,1611.1515820769225
1999-12-02,1665.8949235763785
1999-12-03,1686.9802139113428
1999-12-06,1660.4744137734758
1999-12-07,1649.6039008703085
1999-12-08,1626.8175168643731
1999-12-09,1640.5233675503055
1999-12-10,1653.8481241211746
1999-12-13,1664.0977680467415
1999-12-14,1659.5010016473789
1999-12-15,1654.5030405878206
1999-12-16,1659.1742240329386
1999-12-17,1704.5252535722464
1999-12-20,1759.708376272112
1999-12-21,1791.435098925322
1999-12-22,1819.518372587912
1999-12-23,1795.144958812003
1999-12-24,1787.2207935791541
1999-12-27,1793.2300126924597
1999-12-28,1817.7957934057556
1999-12-29,1863.2559769190598
1999-12-30,1899.11100775065
1999-12-31,1929.1811177100947
2000-01-03,1937.7827321190473
2000-01-04,1849.809003110801
2000-01-05,1867.2142156622203
2000-01-06,1884.7380239828456
2000-01-07,1924.1841719401332
2000-01-10,1997.7345688608445
2000-01-11,1924.2372260796974
2000-01-12,1941.9095810927217
2000-01-13,1985.8762696277092
2000-01-14,2053.8695248039717
2000-01-17,2084.629677807959
2000-01-18,2080.1404599828684
2000-01-19,2041.7274691870064
2000-01-20,2029.8794655216466
2000-01-21,2030.7988705976368
2000-01-24,2035.8748517247577
2000-01-25,2001.8058565066856
2000-01-26,2019.4025803645643
2000-01-27,2043.3400285722714
2000-01-28,2014.467337423658
2000-01-31,1961.514476020755
2000-02-01,1987.0059475643307
2000-02-02,2008.5106855754614
2000-02-03,2039.2339592913586
2000-02-04,2083.354953235025
2000-02-07,2100.8133204278083
2000-02-08,2137.736370572085
2000-02-09,2113.7643534627714
2000-02-10,2131.6847591114088
2000-02-11,2095.356698676209
2000-02-14,2068.581165661668
2000-02-15,2047.8756019439666
2000-02-16,2056.227077664219
2000-02-17,2070.067522651388
2000-02-18,2022.3570236981368
2000-02-21,2038.38597122122
2000-02-22,1971.8000528900593
2000-02-23,1982.3376670226776
2000-02-24,2017.61853992505
2000-02-25,2029.1401035556094
2000-02-28,2059.469283573625
2000-02-29,2041.7879653919306
2000-03-01,2083.3658930788442
2000-03-02,2085.4392319762837
2000-03-03,2115.0280099558886
2000-03-06,2136.053914050405
2000-03-07,2144.925727937541
2000-03-08,2120.393038183891
2000-03-09,2112.7836423494564
2000-03-10,2103.3000029909576
2000-03-13,2018.0859625381484
2000-03-14,2038.5225168723262
2000-03-15,2022.848162205891
2000-03-16,2020.6859104862779
2000-03-17,2015.5573129972377
2000-03-20,2004.5142605684446
2000-03-21,2043.2758325077748
2000-03-22,2087.484191377064
2000-03-23,2090.5786310406215
2000-03-24,2096.1485329208417
2000-03-27,2124.757796774085
2000-03-28,2096.6604113089143
2000-03-29,2106.048241715773
2000-03-30,2060.9451201022353
2000-03-31,2106.6692762366883
2000-04-03,2083.621811986142
2000-04-04,2025.5870510050202
2000-04-05,1981.5682292742595
2000-04-06,2027.9147045328775
2000-04-07,2082.679661119335
2000-04-10,2076.4621648051893
2000-04-11,2034.297882189702
2000-04-12,2017.9859545633058
2000-04-13,1936.2178765409192
2000-04-14,1871.8952800401196
2000-04-17,1828.361956200018
2000-04-18,1880.355817402427
2000-04-19,1855.6860035521847
2000-04-20,1886.651990410835
2000-04-21,1894.8222695667775
2000-04-24,1842.4390524830255
2000-04-25,1910.409721977246
2000-04-26,1948.2609870115527
2000-04-27,1957.5775245615425
2000-04-28,1998.728617239615
2000-05-01,2005.164351763032
2000-05-02,1992.4157977028615
2000-05-03,1993.0662162867177
2000-05-04,2003.3411975032961
2000-05-05,2034.6013971901964
2000-05-08,1995.1849969887298
2000-05-09,1959.5605090375686
2000-05-10,1911.639291998322
2000-05-11,1915.1742090984694
2000-05-12,1879.0633897252592
2000-05-15,1901.6313376465446
2000-05-16,1955.9024475824644
2000-05-17,1938.4543783388099
2000-05-18,1903.9506895134764
2000-05-19,1857.5417834461073
2000-05-22,1780.234856956975
2000-05-23,1736.5686312320242
2000-05-24,1781.707393881054
2000-05-25,1808.8184963665935
2000-05-26,1820.0448721371624
2000-05-29,1850.8114717291376
2000-05-30,1893.9549466539838
2000-05-31,1892.3655014033714
2000-06-01,1904.0519402475063
2000-06-02,1944.860333122008
2000-06-05,1956.851294668404
2000-06-06,1911.8366554615395
2000-06-07,1947.1159881392182
2000-06-08,1987.1110580739612
2000-06-09,2003.4492084829287
2000-06-12,1977.2644314466852
2000-06-13,1972.3285801191748
2000-06-14,1978.6301627095393
2000-06-15,2009.3236767263556
2000-06-16,2024.5435734237822
2000-06-19,2065.74695184533
2000-06-20,2068.5434056721824
2000-06-21,2099.7160960658343
2000-06-22,2118.044934357441
2000-06-23,2085.3397377112688
2000-06-26,2057.0705104102126
2000-06-27,2034.560123897667
2000-06-28,2048.422637772848
2000-06-29,2014.6385506013319
2000-06-30,2015.1114829359226
2000-07-03,2062.919930218104
2000-07-04,2099.998459084577
2000-07-05,2090.045506387393
2000-07-06,2113.132595149681
2000-07-07,2163.7397795806414
2000-07-10,2153.666593923989
2000-07-11,2117.072508353504
2000-07-12,2146.658336583198
2000-07-13,2114.4118192318624
2000-07-14,2134.2354641936886
2000-07-17,2175.871277972572
2000-07-18,2176.5755867160706
2000-07-19,2150.078480871101
2000-07-20,2162.6481752527775
2000-07-21,2142.213734874988
2000-07-24,2121.526356414599
2000-07-25,2100.19424512963
2000-07-26,2085.8897389584067
2000-07-27,2100.311309293077
2000-07-28,2097.4567948810204
2000-07-31,2091.8777874221455
2000-08-01,2052.8160314869733
2000-08-02,2077.8442047054973
2000-08-03,2118.1467029302903
2000-08-04,2120.284192775333
2000-08-07,2132.4518612519773
2000-08-08,2140.2722658565594
2000-08-09,2131.223840103415
2000-08-10,2109.493159746202
2000-08-11,2159.6719228324328
2000-08-14,2197.5158382057157
2000-08-15,2176.230107970065
2000-08-16,2152.783249162353
2000-08-17,2151.933257468539
2000-08-18,2128.945049423695
2000-08-21,2137.397766561455
2000-08-22,2165.5720563907066
2000-08-23,2179.155803178647
2000-08-24,2150.558570748187
2000-08-25,2163.9372151088087
2000-08-28,2157.305721050585
2000-08-29,2152.64481839627
2000-08-30,2162.607839900441
2000-08-31,2176.103462170617
2000-09-01,2170.2468202634377
2000-09-04,2188.2987983427233
2000-09-05,2226.4095902779604
2000-09-06,2277.419234951634
2000-09-07,2296.055701861843
2000-09-08,2294.1811310738253
2000-09-11,2302.4445675782304
2000-09-12,2282.081451776106
2000-09-13,2256.7650345161064
2000-09-14,2245.526276201911
2000-09-15,2197.532220777132
2000-09-18,2129.995625016503
2000-09-19,2131.5393556250824
2000-09-20,2142.947025849731
2000-09-21,2123.841003663659
2000-09-22,2017.7406089362826
2000-09-25,2076.982323769014
2000-09-26,2037.8674615854256
2000-09-27,2024.7188732337931
2000-09-28,2026.0845364574618
2000-09-29,2030.6309651461902
2000-10-02,2011.6140402977494
2000-10-03,2044.9554498256955
2000-10-04,2060.9240436823497
2000-10-05,2093.7353940971193
2000-10-06,2056.5386435745045
2000-10-09,2035.9864060386137
2000-10-10,2024.6241362857224
2000-10-11,1981.2537725480581
2000-10-12,2009.9674721098738
2000-10-13,1987.6197411723233
2000-10-16,2037.8664448949826
2000-10-17,2005.4196225882265
2000-10-18,1948.245430001744
2000-10-19,2005.7928719361062
2000-10-20,1997.8985908669122
2000-10-23,1940.255681069341
2000-10-24,1916.197243689656
2000-10-25,1912.3850548821233
2000-10-26,1941.3943812483715
2000-10-27,1955.2717413794976
2000-10-30,1965.75263819532
2000-10-31,1975.553240284748
2000-11-01,1972.574101389068
2000-11-02,1971.7348037297593
2000-11-03,1957.7764757383138
2000-11-06,1975.4611904687704
2000-11-07,1983.9293376422554
2000-11-08,1968.4752485817207
2000-11-09,1936.93542727323
2000-11-10,1932.1051928280517
2000-11-13,1906.282029279181
2000-11-14,1943.8902846732212
2000-11-15,1939.943763098924
2000-11-16,1948.0214703139618
2000-11-17,1924.157893593488
2000-11-20,1958.8471293466612
2000-11-21,2002.5545170175358
2000-11-22,1974.5402387583495
2000-11-23,1948.8549899766397
2000-11-24,1950.956451327153
2000-11-27,1921.8312285564439
2000-11-28,1895.8068246802036
2000-11-29,1880.1883053023284
2000-11-30,1816.9075766871338
2000-12-01,1820.6485209732461
2000-12-04,1802.5211927552768
2000-12-05,1892.6229808102937
2000-12-06,1892.5176046208433
2000-12-07,1898.1358744754816
2000-12-08,1960.9354732807515
2000-12-11,2006.5880680234727
2000-12-12,1994.477491206302
2000-12-13,2033.8802560929557
2000-12-14,1983.462917725225
2000-12-15,1903.975559551559
2000-12-18,1935.0607651436908
2000-12-19,1955.7509997236148
2000-12-20,1870.4755760926846
2000-12-21,1835.534307337105
2000-12-22,1816.6092031584255
2000-12-25,1819.1259394419983
2000-12-26,1790.2725921046608
2000-12-27,1817.2706835458073
2000-12-28,1860.4638701050408
2000-12-29,1850.657678407623
2001-01-01,1854.82653023373
2001-01-02,1863.3668672819324
2001-01-03,1933.415744007891
2001-01-04,1949.2611972178306
2001-01-05,1921.5799743519174
2001-01-08,1931.564820178686
2001-01-09,1986.5155890510114
2001-01-10,1984.0946362612663
2001-01-11,1972.274906924904
2001-01-12,1986.230433017479
2001-01-15,2021.4398448891338
2001-01-16,2009.4967076807977
2001-01-17,2057.9486948617523
2001-01-18,2058.57321830977
2001-01-19,2089.619609535431
2001-01-22,2090.1553827251428
2001-01-23,2116.842761789153
2001-01-24,2158.430305705698
2001-01-25,2163.929084812014
2001-01-26,2174.937260685352
2001-01-29,2162.3050856045124
2001-01-30,2152.7112874418503
2001-01-31,2141.625976533394
2001-02-01,2063.211062740202
2001-02-02,2084.9557932039456
2001-02-05,2064.7064306259504
2001-02-06,2109.4352628349693
2001-02-07,2083.018315917341
2001-02-08,2167.4448156917647
2001-02-09,2153.627005741202
2001-02-12,2138.621148530179
2001-02-13,2169.2657620697587
2001-02-14,2180.0982617857558
2001-02-15,2233.92691844624
2001-02-16,2110.519732617497
2001-02-19,2084.004634572505
2001-02-20,2106.233473909802
2001-02-21,2044.8008178916398
2001-02-22,2062.5062320727825
2001-02-23,2032.8230547632684
2001-02-26,2045.5514137499829
2001-02-27,2012.7842873458574
2001-02-28,2022.3060037705611
2001-03-01,2036.411620199524
2001-03-02,2036.6386647166494
2001-03-05,2046.3217288423575
2001-03-06,2044.7012766907758
2001-03-07,2037.379212522591
2001-03-08,2046.0332500737081
2001-03-09,2012.7691139211931
2001-03-12,1953.2838517386613
2001-03-13,1939.6487760406371
2001-03-14,1921.136742472464
2001-03-15,1932.5511707653973
2001-03-16,1930.8866573582682
2001-03-19,1896.7346432104002
2001-03-20,1919.80715019752
2001-03-21,1944.4092428237386
2001-03-22,1880.7659961322436
2001-03-23,1859.8929158275873
2001-03-26,1900.004811297642
2001-03-27,1914.4043891539789
2001-03-28,1938.4747577814412
2001-03-29,1923.8350661825698
2001-03-30,1900.6631107309058
2001-04-02,1867.1762735851987
2001-04-03,1825.5833576006708
2001-04-04,1794.4629294185502
2001-04-05,1845.581445563545
2001-04-06,1846.3349640555382
2001-04-09,1855.5645773101216
2001-04-10,1902.619617280982
2001-04-11,1884.741759324004
2001-04-12,1850.5928993115888
2001-04-13,1852.7750660615754
2001-04-16,1844.9728629522644
2001-04-17,1855.1289913556616
2001-04-18,1948.4938793743472
2001-04-19,1886.599611303613
2001-04-20,1787.3850126050318
2001-04-23,1798.1355574770664
2001-04-24,1822.2446526273204
2001-04-25,1819.3631161111948
2001-04-26,1858.1159557184517
2001-04-27,1891.8343356719683
2001-04-30,1933.0950697926792
2001-05-01,1914.2304214464048
2001-05-02,1913.8875828394616
2001-05-03,1903.5907774721945
2001-05-04,1916.3364088476371
2001-05-07,1931.5027080943564
2001-05-08,1933.6596295604977
2001-05-09,1924.3031867044938
2001-05-10,1938.085220542006
2001-05-11,1908.0572946815942
2001-05-14,1880.7078122414962
2001-05-15,1871.9082528975337
2001-05-16,1893.0597318503958
2001-05-17,1948.524168310048
2001-05-18,1966.5187497828556
2001-05-21,1957.9764006594385
2001-05-22,1979.2643746095694
2001-05-23,1971.65024564212
2001-05-24,1963.1360053523842
2001-05-25,1930.6212176503773
2001-05-28,1946.4667090835503
2001-05-29,1974.6877874870052
2001-05-30,1956.368183904839
2001-05-31,1994.5370735878782
2001-06-01,2000.2525488262422
2001-06-04,2016.3081293719902
2001-06-05,2016.5950421130951
2001-06-06,2015.303965449257
2001-06-07,2009.5809737197503
2001-06-08,2026.4113921867622
2001-06-11,2033.0828285014265
2001-06-12,1992.5230454727125
2001-06-13,1989.1165461235664
2001-06-14,1949.2428061088274
2001-06-15,1919.376857327119
2001-06-18,1866.3302107343313
2001-06-19,1893.3913146319906
2001-06-20,1912.9686247373313
2001-06-21,1945.5965029345416
2001-06-22,1970.0123346273342
2001-06-25,1934.8979488333482
2001-06-26,1935.5866183613743
2001-06-27,1918.1388306892945
2001-06-28,1949.7755449144381
2001-06-29,1962.235120817625
2001-07-02,1948.5401916011501
2001-07-03,1909.6754663309987
2001-07-04,1884.7210791147918
2001-07-05,1897.8047307754746
2001-07-06,1834.3181728111329
2001-07-09,1832.8636219621287
2001-07-10,1785.8016873543882
2001-07-11,1759.9943308572913
2001-07-12,1803.0560509311956
2001-07-13,1804.0083717175726
2001-07-16,1770.24980558637
2001-07-17,1808.7780391916688
2001-07-18,1766.3943502495401
2001-07-19,1748.4858407622955
2001-07-20,1760.409838472934
2001-07-23,1796.4975533108206
2001-07-24,1761.2441760588256
2001-07-25,1734.404482067208
2001-07-26,1744.9224841758064
2001-07-27,1755.990560859695
2001-07-30,1760.9933902947143
2001-07-31,1774.786757706707
2001-08-01,1730.4613057953952
2001-08-02,1730.1733888121717
2001-08-03,1722.7564823268253
2001-08-06,1751.171104117757
2001-08-07,1759.3919314745026
2001-08-08,1744.121196906587
2001-08-09,1709.755768831626
2001-08-10,1706.0174113946066
2001-08-13,1685.522573299012
2001-08-14,1702.2775209262786
2001-08-15,1678.6580973354714
2001-08-16,1667.3456236025004
2001-08-17,1617.910595217622
2001-08-20,1615.7340433169907
2001-08-21,1604.0703290695496
2001-08-22,1598.2129805133354
2001-08-23,1603.9073371815484
2001-08-24,1607.1518047083998
2001-08-27,1615.8053239199576
2001-08-28,1624.1941871142853
2001-08-29,1627.2648601322542
2001-08-30,1616.9868285587647
2001-08-31,1610.2908156448475
2001-09-03,1593.0998145905317
2001-09-04,1629.7784064310356
2001-09-05,1641.620780711571
2001-09-06,1611.1868895525415
2001-09-07,1585.4266604281656
2001-09-10,1574.5903959767309
2001-09-11,1484.30140570355
2001-09-12,1455.5235984971614
2001-09-13,1381.8439571809402
2001-09-14,1332.401172473098
2001-09-17,1356.011481039408
2001-09-18,1365.6039157724883
2001-09-19,1369.078163941021
2001-09-20,1333.5379579048865
2001-09-21,1301.0951321596856
2001-09-24,1333.0564338531665
2001-09-25,1310.2111380110396
2001-09-26,1295.9237093974339
2001-09-27,1323.3120352746641
2001-09-28,1377.3159699150478
2001-10-01,1351.7199795984127
2001-10-02,1334.938232967028
2001-10-03,1303.4274065317836
2001-10-04,1322.3421581476498
2001-10-05,1321.6810645667604
2001-10-08,1300.7507603848048
2001-10-09,1329.1618226734968
2001-10-10,1362.6772319315937
2001-10-11,1411.8885645508724
2001-10-12,1399.522784091138
2001-10-15,1427.7040694125963
2001-10-16,1420.7205662140782
2001-10-17,1452.9882731648247
2001-10-18,1423.9266578082434
2001-10-19,1444.678103914074
2001-10-22,1498.8574302706043
2001-10-23,1517.9576247198315
2001-10-24,1494.9736681642107
2001-10-25,1489.4692652374115
2001-10-26,1508.6358584333195
2001-10-29,1482.1441766359444
2001-10-30,1448.885243480378
2001-10-31,1489.8654860842664
2001-11-01,1488.506310838261
2001-11-02,1502.3032871710682
2001-11-05,1583.8514274148158
2001-11-06,1597.7078591687844
2001-11-07,1585.1278966426332
2001-11-08,1631.1307093078353
2001-11-09,1646.5843065881456
2001-11-12,1623.7082473391454
2001-11-13,1698.3955749406543
2001-11-14,1678.7214833273038
2001-11-15,1679.1668775568758
2001-11-16,1667.3440288725735
2001-11-19,1720.8267398223081
2001-11-20,1694.7143120794374
2001-11-21,1715.2240867978323
2001-11-22,1738.376837369942
2001-11-23,1755.3323474635051
2001-11-26,1772.3496287157618
2001-11-27,1762.3628153801492
2001-11-28,1706.4771531481974
2001-11-29,1687.4558669462683
2001-11-30,1663.6374823370365
2001-12-03,1717.0726777717955
2001-12-04,1738.3637447030308
2001-12-05,1770.5493566881228
2001-12-06,1778.6201026354574
2001-12-07,1779.79900959077
2001-12-10,1811.8937608843237
2001-12-11,1806.342171486786
2001-12-12,1785.9006735581772
2001-12-13,1723.6657950478516
2001-12-14,1695.3781900838767
2001-12-17,1701.899153538835
2001-12-18,1733.711528771064
2001-12-19,1749.4688798291172
2001-12-20,1729.620160996287
2001-12-21,1750.6397797998716
2001-12-24,1772.9243813151809
2001-12-25,1769.558648921142
2001-12-26,1774.8315850505153
2001-12-27,1773.5025126080982
2001-12-28,1798.4110812054712
2001-12-31,1798.644574748817
2002-01-01,1797.1801320515524
2002-01-02,1787.0740079284976
2002-01-03,1850.4067258387952
2002-01-04,1872.7853681882987
2002-01-07,1877.5494500791683
2002-01-08,1883.6613961579014
2002-01-09,1866.110833966332
2002-01-10,1813.7948707857113
2002-01-11,1807.5874259800325
2002-01-14,1773.3924642525392
2002-01-15,1785.5680854456718
2002-01-16,1794.279400230099
2002-01-17,1845.3078552443594
2002-01-18,1839.7418685219702
2002-01-21,1830.6192103005094
2002-01-22,1836.4926631139333
2002-01-23,1831.2761666136942
2002-01-24,1815.11536066217
2002-01-25,1826.8558557072192
2002-01-28,1838.7290502840817
2002-01-29,1827.440531488656
2002-01-30,1805.6261174064107
2002-01-31,1849.992682091361
2002-02-01,1853.8860523149156
2002-02-04,1837.6857170860646
2002-02-05,1846.0358992354584
2002-02-06,1879.4887635479931
2002-02-07,1872.7834325099032
2002-02-08,1858.4339134857382
2002-02-11,1851.5507652407678
2002-02-12,1857.126295990348
2002-02-13,1900.1195763463172
2002-02-14,1928.669972034186
2002-02-15,1934.226809109809
2002-02-18,1931.9134549495946
2002-02-19,1906.5682929327406
2002-02-20,1907.4586928161345
2002-02-21,1942.8586153187855
2002-02-22,1950.9442787138116
2002-02-25,1995.770871287298
2002-02-26,2014.3550530058315
2002-02-27,2040.9278287878697
2002-02-28,2016.637361886899
2002-03-01,2071.542541374916
2002-03-04,2085.8679575899787
2002-03-05,2064.9077579856644
2002-03-06,2036.7259397463577
2002-03-07,2035.3984090310964
2002-03-08,2060.9422948143088
2002-03-11,2033.860881590518
2002-03-12,2060.0267732959796
2002-03-13,2074.3815023377347
2002-03-14,2064.0698783503003
2002-03-15,2090.6024303193467
2002-03-18,2097.681434048251
2002-03-19,2079.5141749119953
2002-03-20,2068.394867737991
2002-03-21,2044.2066426920408
2002-03-22,2021.6415901212363
2002-03-25,2016.136135581694
2002-03-26,2041.8355060608703
2002-03-27,2061.2749116061423
2002-03-28,2072.8829010114614
2002-03-29,2070.8035134906186
2002-04-01,2083.4290963901594
2002-04-02,2066.6794100549373
2002-04-03,2049.3183826161157
2002-04-04,2057.849597070901
2002-04-05,2073.9781719079083
2002-04-08,2082.4184185739773
2002-04-09,2088.4193348687954
2002-04-10,2108.249106432832
2002-04-11,2107.883488520285
2002-04-12,2113.0895240155264
2002-04-15,2096.103557646323
2002-04-16,2105.712965380318
2002-04-17,2107.194967522109
2002-04-18,2091.004118273296
2002-04-19,2091.685615961621
2002-04-22,2063.6795323241145
2002-04-23,2070.0816155172697
2002-04-24,2078.203178545113
2002-04-25,2041.6501998041601
2002-04-26,2043.7163575807465
2002-04-29,2026.155824296544
2002-04-30,2029.08520583142
2002-05-01,2018.6986613652412
2002-05-02,2003.5488608948053
2002-05-03,1968.330749407823
2002-05-06,1941.1581833880139
2002-05-07,1935.7035697412616
2002-05-08,1967.658908089808
2002-05-09,1935.6439241564042
2002-05-10,1913.2479893355846
2002-05-13,1913.3275136673967
2002-05-14,1953.6130372727473
2002-05-15,1949.6255399031295
2002-05-16,1979.421980049304
2002-05-17,1968.4918627850627
2002-05-20,1960.7132182720447
2002-05-21,1945.419608586383
2002-05-22,1898.3874603816544
2002-05-23,1905.3999115206786
2002-05-24,1916.8914347683917
2002-05-27,1928.5667140734001
2002-05-28,1884.9330488494834
2002-05-29,1882.2489086393605
