Date,EM VALUE WEIGHTED
2000-06-16,300.58564361214616
2000-06-19,300.2566559546472
2000-06-20,303.875228796368
2000-06-21,306.9006152214766
2000-06-22,307.61522377577313
2000-06-23,306.4410719111272
2000-06-26,306.0858455082974
2000-06-27,306.6936385958868
2000-06-28,307.23063465958353
2000-06-29,303.2922181066667
2000-06-30,304.91586707639146
2000-07-03,311.70733007726864
2000-07-04,312.7173665155815
2000-07-05,312.2383602150811
2000-07-06,313.1831948989746
2000-07-07,317.6383598670196
2000-07-10,318.01614468316365
2000-07-11,315.4394946466692
2000-07-12,319.38940642801936
2000-07-13,321.85437030997707
2000-07-14,321.9823515916561
2000-07-17,323.7983579287281
2000-07-18,321.1230184789756
2000-07-19,319.2742631117393
2000-07-20,318.53894666896537
2000-07-21,316.5455817102526
2000-07-24,311.38017359608284
2000-07-25,308.2164545925632
2000-07-26,307.1954836741046
2000-07-27,306.6418989067026
2000-07-28,305.82239766438363
2000-07-31,307.15727144469025
2000-08-01,308.1004641068284
2000-08-02,312.8770218685507
2000-08-03,315.6080766501079
2000-08-04,314.5086081603567
2000-08-07,311.50381062264
2000-08-08,313.7017863128091
2000-08-09,317.54061870364285
2000-08-10,315.75958265508615
2000-08-11,318.7897279053106
2000-08-14,322.122072989796
2000-08-15,318.7101616282031
2000-08-16,319.824795769716
2000-08-17,319.52611974447854
2000-08-18,318.1293624849527
2000-08-21,318.3533374655048
2000-08-22,322.0281475426711
2000-08-23,321.6349206345788
2000-08-24,317.4999324729992
2000-08-25,317.6988862630402
2000-08-28,319.037332048154
2000-08-29,320.1318960863502
2000-08-30,320.52506705389527
2000-08-31,321.38751217977057
2000-09-01,318.85365307744877
2000-09-04,320.6756451104535
2000-09-05,325.013023585454
2000-09-06,326.6588331003018
2000-09-07,326.5060216847589
2000-09-08,326.667707689087
2000-09-11,325.8527559842481
2000-09-12,323.85046468911935
2000-09-13,323.0002630845238
2000-09-14,322.91008255743566
2000-09-15,318.557123263658
2000-09-18,307.6091619553488
2000-09-19,305.1243337374356
2000-09-20,310.91846785471984
2000-09-21,306.21264076324894
2000-09-22,290.2778884686118
2000-09-25,299.660808939479
2000-09-26,296.7830951619987
2000-09-27,297.0018110989787
2000-09-28,296.8238113933345
2000-09-29,296.93055235166304
2000-10-02,292.7292624852833
2000-10-03,295.3635695514635
2000-10-04,297.04777116641844
2000-10-05,299.26093377045834
2000-10-06,298.06743379201407
2000-10-09,294.1157864624281
2000-10-10,292.40576107930207
2000-10-11,284.5674763618263
2000-10-12,283.46985264284893
2000-10-13,281.857301451597
2000-10-16,289.0872863498704
2000-10-17,282.82741688974534
2000-10-18,278.6772920222098
2000-10-19,283.87562554856476
2000-10-20,288.36815142994453
2000-10-23,284.69830105885524
2000-10-24,286.8431398060682
2000-10-25,287.03855264783084
2000-10-26,286.9784285581459
2000-10-27,284.29655939228076
2000-10-30,283.0309748396651
2000-10-31,285.22674305742686
2000-11-01,287.4900026914063
2000-11-02,289.94429309995934
2000-11-03,288.43688449264715
2000-11-06,289.77672065934166
2000-11-07,290.2717469100732
2000-11-08,291.16956183028725
2000-11-09,288.6294056923682
2000-11-10,287.1951855606
2000-11-13,280.3039772623823
2000-11-14,285.81353789426606
2000-11-15,285.80737441494074
2000-11-16,284.63585652063097
2000-11-17,283.80328494235624
2000-11-20,281.6827772160443
2000-11-21,282.14299623453763
2000-11-22,277.9427609179662
2000-11-23,275.14324282044885
2000-11-24,279.41623498708026
2000-11-27,279.20208289106495
2000-11-28,273.5561627744313
2000-11-29,269.2752157466427
2000-11-30,260.2979403182941
2000-12-01,261.07159240658115
2000-12-04,255.1394885610278
2000-12-05,264.17779900084753
2000-12-06,267.37524975730605
2000-12-07,265.71091359449287
2000-12-08,270.6033244280165
2000-12-11,276.95745974430463
2000-12-12,275.13452615536113
2000-12-13,276.5081472035007
2000-12-14,271.0235847047837
2000-12-15,263.6040394996657
2000-12-18,264.7472200904828
2000-12-19,265.24236072114365
2000-12-20,255.2583416822067
2000-12-21,251.06919341999892
2000-12-22,249.36387407339328
2000-12-25,249.57897696599707
2000-12-26,247.22907278468003
2000-12-27,247.39279149795826
2000-12-28,250.98573361872096
2000-12-29,247.70451431882097
2001-01-01,247.902088591495
2001-01-02,247.21038294859892
2001-01-03,250.06282620752276
2001-01-04,259.0932732411074
2001-01-05,260.0694400115064
2001-01-08,261.255677435832
2001-01-09,266.80140532450037
2001-01-10,262.5742476084241
2001-01-11,261.4760744107929
2001-01-12,264.5691643198156
2001-01-15,268.1157692470142
2001-01-16,269.52424216013924
2001-01-17,274.34198467734313
2001-01-18,273.85391677019595
2001-01-19,280.7934285816758
2001-01-22,282.26849226514145
2001-01-23,282.97939567498014
2001-01-24,288.151666235683
2001-01-25,289.432532916318
2001-01-26,286.33027341057
2001-01-29,287.57906496532206
2001-01-30,286.80986317963766
2001-01-31,290.67122314078716
2001-02-01,285.55144513727737
2001-02-02,287.74692910681955
2001-02-05,279.67218739303195
2001-02-06,283.54130745445275
2001-02-07,279.1921740937702
2001-02-08,286.0465465586427
2001-02-09,285.86097077050204
2001-02-12,285.48112371969455
2001-02-13,289.982547103962
2001-02-14,291.1794312774633
2001-02-15,297.43125735306
2001-02-16,290.37466338782417
2001-02-19,286.7196432825721
2001-02-20,292.4072332374155
2001-02-21,284.9752785282011
2001-02-22,283.1999022479071
2001-02-23,281.00949281217663
2001-02-26,283.29992491087233
2001-02-27,279.3558067649268
2001-02-28,278.1311684835527
2001-03-01,274.94023452879964
2001-03-02,272.1850196606895
2001-03-05,274.8762058301938
2001-03-06,275.9449073558685
2001-03-07,276.7236382147903
2001-03-08,277.3408004165415
2001-03-09,274.0361044201052
2001-03-12,266.3433877073558
2001-03-13,265.82809892831835
2001-03-14,265.0763549774323
2001-03-15,266.24615984730576
2001-03-16,267.3882729802878
2001-03-19,264.5827498604956
2001-03-20,263.47863739744156
2001-03-21,264.7030798480223
2001-03-22,262.3585534774515
2001-03-23,262.3977117813235
2001-03-26,266.36519027726285
2001-03-27,264.90543568051
2001-03-28,266.20745616208393
2001-03-29,264.6525080878685
2001-03-30,263.18854318481334
2001-04-02,259.5287271869721
2001-04-03,253.24302107612496
2001-04-04,246.43315902007643
2001-04-05,251.59386167217824
2001-04-06,253.01197408717488
2001-04-09,251.80377197045456
2001-04-10,256.81664702550137
2001-04-11,260.98243684024766
2001-04-12,259.5536064113829
2001-04-13,260.2014931196486
2001-04-16,260.0215216485073
2001-04-17,261.034700134792
2001-04-18,271.8334545582928
2001-04-19,268.8254975121492
2001-04-20,260.69491066304175
2001-04-23,261.4712490330733
2001-04-24,263.35308882667675
2001-04-25,263.70955274352116
2001-04-26,264.4970486911733
2001-04-27,267.7100647473811
2001-04-30,273.55819951054656
2001-05-01,271.87336456833106
2001-05-02,273.6291013036285
2001-05-03,273.2833844128476
2001-05-04,273.148232971119
2001-05-07,275.44822894116004
2001-05-08,275.57041542778063
2001-05-09,275.45407798249937
2001-05-10,276.1582553703788
2001-05-11,277.8379389146787
2001-05-14,276.3521465015734
2001-05-15,274.36372708220466
2001-05-16,273.45275056674774
2001-05-17,282.6215312984228
2001-05-18,285.8583179473429
2001-05-21,288.2698386484117
2001-05-22,292.02936756860936
2001-05-23,296.0451338609143
2001-05-24,296.80698552393454
2001-05-25,295.3120300272235
2001-05-28,293.3583040944422
2001-05-29,296.6483780074343
2001-05-30,294.1207879317334
2001-05-31,297.1106149299788
2001-06-01,296.1180191957588
2001-06-04,297.3582125102643
2001-06-05,296.19542012573703
2001-06-06,297.2059002232655
2001-06-07,296.2786579314948
2001-06-08,300.1125410604409
2001-06-11,300.88660495476694
2001-06-12,297.1085992478064
2001-06-13,296.34991811145045
2001-06-14,292.45490079017236
2001-06-15,290.01422253346095
2001-06-18,285.15726421756176
2001-06-19,285.78925354691785
2001-06-20,286.5503426507308
2001-06-21,288.0226660117744
2001-06-22,288.3850834165496
2001-06-25,286.15145670968315
2001-06-26,284.86442365705335
2001-06-27,285.4815789904931
2001-06-28,287.8991829576287
2001-06-29,291.6642723050322
2001-07-02,292.00348482862637
2001-07-03,289.5377081251329
2001-07-04,287.7968882854567
2001-07-05,289.39267976487633
2001-07-06,282.2692197991119
2001-07-09,279.0019640723917
2001-07-10,274.6761919062099
2001-07-11,267.8418067227158
2001-07-12,272.387387694117
2001-07-13,270.9736227903188
2001-07-16,267.55357070973685
2001-07-17,269.1481278644158
2001-07-18,261.71637043882356
2001-07-19,262.49840433830633
2001-07-20,261.3375378100762
2001-07-23,262.8721520228111
2001-07-24,259.0463077961459
2001-07-25,257.2164429176477
2001-07-26,260.78381303147995
2001-07-27,263.2116124238851
2001-07-30,263.04449085985266
2001-07-31,263.60404738659355
2001-08-01,263.75520575638546
2001-08-02,265.9206964624107
2001-08-03,265.28638841218816
2001-08-06,265.8068283587006
2001-08-07,265.873003283091
2001-08-08,266.3290107585155
2001-08-09,260.01111098568134
2001-08-10,259.722470283688
2001-08-13,259.9881119063161
2001-08-14,262.88894892428135
2001-08-15,259.0184359101636
2001-08-16,259.65305063688646
2001-08-17,255.40602621790958
2001-08-20,254.04348117789044
2001-08-21,254.09852333088605
2001-08-22,253.73281314368322
2001-08-23,255.25465979650625
2001-08-24,256.00570522727276
2001-08-27,259.58239604906817
2001-08-28,258.6389014101282
2001-08-29,258.9843941035155
2001-08-30,257.98742691349065
2001-08-31,256.27064382159966
2001-09-03,254.416657968226
2001-09-04,260.2807881117317
2001-09-05,260.07543074936694
2001-09-06,257.2182774467202
2001-09-07,252.93379191924956
2001-09-10,251.64118365294385
2001-09-11,240.90188125305824
2001-09-12,233.36867654855627
2001-09-13,230.3190869748982
2001-09-14,221.54258604092445
2001-09-17,217.76314291954432
2001-09-18,218.5637152674532
2001-09-19,218.5249775419065
2001-09-20,213.3071508321918
2001-09-21,210.17024673743106
2001-09-24,212.68575886315705
2001-09-25,210.30585326532218
2001-09-26,210.92347059267806
2001-09-27,211.5394757837625
2001-09-28,216.94735453173382
2001-10-01,214.70677031418586
2001-10-02,212.82670994143658
2001-10-03,210.26336700692673
2001-10-04,216.0539419625808
2001-10-05,215.33839337740113
2001-10-08,213.18571130816107
2001-10-09,216.66899914607387
2001-10-10,219.58457883219955
2001-10-11,227.3556578759009
2001-10-12,225.25547468296725
2001-10-15,225.07938266399407
2001-10-16,226.53588106912204
2001-10-17,229.1965082322433
2001-10-18,228.16610828742319
2001-10-19,229.41588842742524
2001-10-22,232.59655935057475
2001-10-23,234.36674262079256
2001-10-24,236.00719281033426
2001-10-25,234.88450051877373
2001-10-26,236.79451139453633
2001-10-29,233.18928811550373
2001-10-30,227.6168496721501
2001-10-31,230.95991548051518
2001-11-01,230.22812252165042
2001-11-02,232.3683896997733
2001-11-05,238.81373520827995
2001-11-06,239.4845130839142
2001-11-07,238.3132449366213
2001-11-08,243.18229983525725
2001-11-09,244.21749172894403
2001-11-12,243.8350733065851
2001-11-13,250.72711874620143
2001-11-14,254.14592048500631
2001-11-15,257.5418160271252
2001-11-16,256.32214185380667
2001-11-19,262.60790414063126
2001-11-20,259.18865809080876
2001-11-21,261.5050559083828
2001-11-22,262.4866634136382
2001-11-23,267.2818261749943
2001-11-26,272.23015190445864
2001-11-27,269.74326087047757
2001-11-28,261.4980704662189
2001-11-29,259.6307591925333
2001-11-30,258.33102144326244
2001-12-03,263.5029924122783
2001-12-04,264.85630905945374
2001-12-05,273.35971207158144
2001-12-06,276.4620526145366
2001-12-07,279.34041182240685
2001-12-10,277.34447260860395
2001-12-11,275.32018417711265
2001-12-12,276.00306315530054
2001-12-13,271.08036839752657
2001-12-14,267.7329277992578
2001-12-17,266.231210841262
2001-12-18,266.5223599842234
2001-12-19,266.7759125359807
2001-12-20,267.805388518694
2001-12-21,268.98074794610744
2001-12-24,273.29429720578526
2001-12-25,274.5467037501424
2001-12-26,275.3770836907607
2001-12-27,274.90610875235416
2001-12-28,279.3279479693525
2001-12-31,278.71828401847483
2002-01-01,278.81683734139153
2002-01-02,279.6299924424662
2002-01-03,284.98453631971904
2002-01-04,291.9088483070303
2002-01-07,293.6811405610993
2002-01-08,292.2321175384379
2002-01-09,294.15445661408006
2002-01-10,288.50307206935355
2002-01-11,287.76127756242283
2002-01-14,286.2957756246786
2002-01-15,284.7166337937283
2002-01-16,284.57943562449077
2002-01-17,286.7607034394731
2002-01-18,286.20757422273783
2002-01-21,288.9943389375071
2002-01-22,289.0345700019264
2002-01-23,291.73005072000115
2002-01-24,295.10149532220333
2002-01-25,302.52757430745436
2002-01-28,305.3354574191676
2002-01-29,303.6177305594755
2002-01-30,299.1907519386601
2002-01-31,303.53997621216166
2002-02-01,302.83137964830735
2002-02-04,299.4937285874409
2002-02-05,299.82537501266637
2002-02-06,301.62476713499285
2002-02-07,298.462789514952
2002-02-08,298.04073295279727
2002-02-11,295.05257225932894
2002-02-12,296.5847427038453
2002-02-13,300.06571286549377
2002-02-14,309.1261537918582
2002-02-15,307.91621032863856
2002-02-18,309.36513916537405
2002-02-19,305.0118242365696
2002-02-20,303.46731177292804
2002-02-21,304.46850780508186
2002-02-22,302.4405185702235
2002-02-25,305.16771247925755
2002-02-26,308.0724734136691
2002-02-27,315.21576503249236
2002-02-28,313.14024172095384
2002-03-01,316.26028310341945
2002-03-04,320.76655820926555
2002-03-05,321.5063385483175
2002-03-06,320.92018588139325
2002-03-07,317.947544758843
2002-03-08,320.18931986227466
2002-03-11,321.39180227173915
2002-03-12,324.210142869625
2002-03-13,323.13827343505943
2002-03-14,320.7342977534845
2002-03-15,321.47750888236294
2002-03-18,324.39213463287194
2002-03-19,325.46489867490664
2002-03-20,324.4919027658847
2002-03-21,324.3653627029816
2002-03-22,326.1904707254038
2002-03-25,324.0058564915603
2002-03-26,325.1741835869789
2002-03-27,330.01246178115156
2002-03-28,330.16342742466185
2002-03-29,329.83228439798256
2002-04-01,325.88077418034794
2002-04-02,329.3548133608953
2002-04-03,330.46899536601575
2002-04-04,329.91849610288955
2002-04-05,333.1134227558722
2002-04-08,331.99224933250474
2002-04-09,329.7319168717832
2002-04-10,327.8953300211877
2002-04-11,327.0210373642692
2002-04-12,330.0303733396136
2002-04-15,331.9579905762005
2002-04-16,333.8730163385435
2002-04-17,338.40951133829003
2002-04-18,337.42914426741714
2002-04-19,337.96187917613486
2002-04-22,340.2664974609868
2002-04-23,339.8545911955141
2002-04-24,338.05925399013455
2002-04-25,329.3000162101047
2002-04-26,330.24373540683257
2002-04-29,324.51776109723227
2002-04-30,324.4533135810399
2002-05-01,322.5492497290885
2002-05-02,325.02219121409985
2002-05-03,322.5398268874192
2002-05-06,316.95980121559586
2002-05-07,317.86000597446576
2002-05-08,323.4663017427629
2002-05-09,321.67587589117034
2002-05-10,317.0973094748563
2002-05-13,318.0268353206444
2002-05-14,324.3522730206624
2002-05-15,326.6062238962124
2002-05-16,326.99476936822714
2002-05-17,326.09423036606233
2002-05-20,322.886314252767
2002-05-21,318.7103640872134
2002-05-22,318.0593019329683
2002-05-23,317.80012250556314
2002-05-24,320.33413526858476
2002-05-27,321.1107018219529
2002-05-28,317.02225567366395
2002-05-29,314.2762242783619
2002-05-30,310.36892233006296
2002-05-31,307.84670290757293
2002-06-03,307.95356890570366
2002-06-04,306.4894444181857
2002-06-05,307.4639430809471
2002-06-06,303.195349442616
2002-06-07,299.783252819288
2002-06-10,303.52280949414916
2002-06-11,303.44209535096286
2002-06-12,299.85657507472666
2002-06-13,300.088586872958
2002-06-14,295.66594381475727
2002-06-17,296.845032418654
2002-06-18,295.8959759220406
2002-06-19,286.5221819708006
2002-06-20,281.41536436304244
2002-06-21,277.40187572811004
2002-06-24,272.5500878099622
2002-06-25,274.39893521243044
2002-06-26,258.7223180913406
2002-06-27,264.5785798228463
2002-06-28,269.0845704886847
2002-07-01,268.5925581162767
2002-07-02,267.27939374553756
2002-07-03,268.97687140070866
2002-07-04,273.4427360456193
2002-07-05,278.8059620764884
2002-07-08,275.99770186741983
2002-07-09,276.99311687789475
2002-07-10,276.0080079569093
2002-07-11,270.64171260760145
2002-07-12,276.1616130825877
2002-07-15,268.9404986636685
2002-07-16,266.03922363691686
2002-07-17,268.41366269125024
2002-07-18,269.5157435307788
2002-07-19,263.8336462079248
2002-07-22,256.80324214840573
2002-07-23,260.1540716318111
2002-07-24,254.1050218289951
2002-07-25,251.63719291045038
2002-07-26,246.86314286318583
2002-07-29,250.778828069909
2002-07-30,251.48515676134872
