Date,INDIA HIGH DIVIDEND YIELD
1999-08-06,1144.664325225616
1999-08-09,1186.4165155765756
1999-08-10,1192.6779502220543
1999-08-11,1172.0682243124695
1999-08-12,1164.698710189776
1999-08-13,1166.2071354705402
1999-08-16,1185.6028754869583
1999-08-17,1220.9651181396302
1999-08-18,1261.3733558281485
1999-08-19,1254.954866054521
1999-08-20,1276.448530903679
1999-08-23,1317.102513085426
1999-08-24,1362.1330742204602
1999-08-25,1331.3214000059263
1999-08-26,1390.2534421105677
1999-08-27,1437.264799642509
1999-08-30,1439.1839812915005
1999-08-31,1440.6414002310748
1999-09-01,1411.0845955714587
1999-09-02,1355.4897527560636
1999-09-03,1370.9702231443619
1999-09-06,1386.4777108338665
1999-09-07,1371.2813056948269
1999-09-08,1360.5590798715218
1999-09-09,1344.3986258355915
1999-09-10,1333.3925841406094
1999-09-13,1333.3925841406094
1999-09-14,1360.6777704118163
1999-09-15,1321.1816822503774
1999-09-16,1280.9686051526523
1999-09-17,1285.548216477727
1999-09-20,1278.9754301579114
1999-09-21,1258.6338156850366
1999-09-22,1263.4463716921612
1999-09-23,1265.2777756381752
1999-09-24,1266.5340947723996
1999-09-27,1264.829802824221
1999-09-28,1262.9261864008927
1999-09-29,1250.3981640706477
1999-09-30,1255.6256117772855
1999-10-01,1235.2390177767804
1999-10-04,1222.2232346874716
1999-10-05,1220.798607166798
1999-10-06,1237.829595888201
1999-10-07,1296.8608229834124
1999-10-08,1291.877694241907
1999-10-11,1310.7939487975161
1999-10-12,1311.1671065746068
1999-10-13,1309.3121593306041
1999-10-14,1306.9611284834375
1999-10-15,1263.1705477078553
1999-10-18,1279.4676398826768
1999-10-19,1279.3202357766993
1999-10-20,1304.8074317839034
1999-10-21,1278.3506568666564
1999-10-22,1266.9523672737455
1999-10-25,1282.2468079545497
1999-10-26,1285.0177507774852
1999-10-27,1269.84590439687
1999-10-28,1209.5651638471195
1999-10-29,1137.3369368872761
1999-11-01,1093.5913575132197
1999-11-02,1147.5358893772989
1999-11-03,1115.31761160469
1999-11-04,1122.394377826288
1999-11-05,1149.1401544330806
1999-11-08,1168.7639705802094
1999-11-09,1158.5935338625404
1999-11-10,1158.7937401065117
1999-11-11,1148.4899846675517
1999-11-12,1158.7366212548657
1999-11-15,1149.7776298037172
1999-11-16,1147.797407158953
1999-11-17,1129.971348521307
1999-11-18,1122.527344986374
1999-11-19,1109.8425294721803
1999-11-22,1132.52090057164
1999-11-23,1132.6840974274487
1999-11-24,1147.4236895149252
1999-11-25,1165.0368279196848
1999-11-26,1178.2223459819077
1999-11-29,1170.3234224197113
1999-11-30,1171.9866883569644
1999-12-01,1160.3926310854863
1999-12-02,1188.2363430932803
1999-12-03,1181.3329074458916
1999-12-06,1219.1977558246272
1999-12-07,1209.0351454928789
1999-12-08,1196.3325467243324
1999-12-09,1194.6321913502984
1999-12-10,1177.9659599876265
1999-12-13,1163.964112482931
1999-12-14,1159.4603015919602
1999-12-15,1169.3266841895409
1999-12-16,1169.4157817500666
1999-12-17,1147.2699134565573
1999-12-20,1150.267004547379
1999-12-21,1153.683270550696
1999-12-22,1170.6234520983626
1999-12-23,1163.098012431095
1999-12-24,1128.211794111386
1999-12-27,1114.222825256592
1999-12-28,1123.3716521580934
1999-12-29,1116.7266111057302
1999-12-30,1113.1299473025063
1999-12-31,1113.1299473025063
2000-01-03,1180.8642236863411
2000-01-04,1168.5001709290223
2000-01-05,1148.636204904895
2000-01-06,1178.3539411237468
2000-01-07,1182.8574389066375
2000-01-10,1197.9403696616228
2000-01-11,1163.3552662419247
2000-01-12,1172.7055094340844
2000-01-13,1162.0035708564394
2000-01-14,1151.8969994774868
2000-01-17,1157.50098369063
2000-01-18,1164.8583393907115
2000-01-19,1165.1527897210394
2000-01-20,1148.5817596393251
2000-01-21,1142.4268033862559
2000-01-24,1141.5717344932186
2000-01-25,1139.6989000398032
2000-01-26,1139.7315908265984
2000-01-27,1135.7186158300628
2000-01-28,1132.9066198792837
2000-01-31,1111.2166541446195
2000-02-01,1111.1625099949874
2000-02-02,1126.7213149491606
2000-02-03,1118.1528890886948
2000-02-04,1095.2869556893015
2000-02-07,1112.0422053074105
2000-02-08,1123.4013966489663
2000-02-09,1120.5471996942808
2000-02-10,1128.7218531444305
2000-02-11,1106.81055350022
2000-02-14,1114.7402642153122
2000-02-15,1116.1460280942467
2000-02-16,1099.957058959484
2000-02-17,1098.838725628169
2000-02-18,1060.609536296565
2000-02-21,1067.1550208474998
2000-02-22,1058.6041744054019
2000-02-23,1029.888453321271
2000-02-24,1036.2118099891145
2000-02-25,1027.6099380184814
2000-02-28,1092.1802228487934
2000-02-29,1037.5094770122275
2000-03-01,1062.1346058755055
2000-03-02,1045.7759595904681
2000-03-03,1028.7090121554966
2000-03-06,1019.6878800782496
2000-03-07,983.6637684188318
2000-03-08,953.6910972566853
2000-03-09,942.0056892731908
2000-03-10,921.7745971824703
2000-03-13,912.0389899149561
2000-03-14,942.5937920437261
2000-03-15,974.1099834199291
2000-03-16,945.3221215716086
2000-03-17,945.6476457181553
2000-03-20,945.3221215716086
2000-03-21,953.279101082925
2000-03-22,977.4682658637892
2000-03-23,977.0762033533179
2000-03-24,968.3311210754725
2000-03-27,981.3924155090981
2000-03-28,991.9911618188726
2000-03-29,981.7695222791984
2000-03-30,968.042006101843
2000-03-31,971.1902925608986
2000-04-03,968.3207147589657
2000-04-04,931.383437643044
2000-04-05,920.5945794109001
2000-04-06,926.4296247236653
2000-04-07,964.0608097578828
2000-04-10,980.4141714552616
2000-04-11,983.5127462921987
2000-04-12,959.9256541549022
2000-04-13,958.1223692128369
2000-04-14,958.1223692128369
2000-04-17,930.438816230742
2000-04-18,933.8316388373286
2000-04-19,918.3643332666388
2000-04-20,904.0566994394904
2000-04-21,904.0566994394904
2000-04-24,900.0676182972429
2000-04-25,898.767737541288
2000-04-26,918.7507876803312
2000-04-27,911.4312806930604
2000-04-28,898.2856334291396
2000-05-01,898.5429039164317
2000-05-02,871.1602168000713
2000-05-03,873.093277062784
2000-05-04,887.7586237169018
2000-05-05,889.2365583476068
2000-05-08,890.8487679164502
2000-05-09,895.8047927060976
2000-05-10,882.254190553182
2000-05-11,869.5485391482772
2000-05-12,844.8532626608611
2000-05-15,852.5218567693942
2000-05-16,857.541068693042
2000-05-17,872.4941004305272
2000-05-18,890.6664465745705
2000-05-19,867.8276134703801
2000-05-22,856.2321300450656
2000-05-23,864.2740242365408
2000-05-24,903.6890264285755
2000-05-25,918.2196363675591
2000-05-26,921.0052998938837
2000-05-29,929.9386670222203
2000-05-30,927.4937418709037
2000-05-31,913.8772804630686
2000-06-01,882.2529209641613
2000-06-02,889.109413170065
2000-06-05,909.4804440592103
2000-06-06,913.9155286561113
2000-06-07,920.728190731086
2000-06-08,940.5400417569236
2000-06-09,949.2081123286487
2000-06-12,940.852897543744
2000-06-13,949.2058031008291
2000-06-14,951.3708267885489
2000-06-15,938.6062441510479
2000-06-16,944.9887187984634
2000-06-19,957.4241576779505
2000-06-20,962.1445544203806
2000-06-21,961.7592023616256
2000-06-22,961.0221989648925
2000-06-23,946.4489857105178
2000-06-26,930.2272962231391
2000-06-27,926.2777880759879
2000-06-28,928.3490063263049
2000-06-29,937.3414982777269
2000-06-30,929.0906754497275
2000-07-03,941.7308850697253
2000-07-04,949.6151472703175
2000-07-05,958.3204361538816
2000-07-06,948.3861844519301
2000-07-07,966.2325120207742
2000-07-10,970.8341150274277
2000-07-11,994.1320355249616
2000-07-12,992.2393826841277
2000-07-13,983.8130362318352
2000-07-14,993.2297916613217
2000-07-17,988.9329621464146
2000-07-18,979.2534973981182
2000-07-19,942.3871959388442
2000-07-20,923.6337812748368
2000-07-21,915.4520577518324
2000-07-24,880.9873460861195
2000-07-25,909.38349101808
2000-07-26,908.1352938591606
2000-07-27,904.2628210446807
2000-07-28,901.9131595133572
2000-07-31,889.66869470619
2000-08-01,876.3374118673688
2000-08-02,883.037482853822
2000-08-03,874.9312967838405
2000-08-04,869.2599460772173
2000-08-07,865.5437718945003
2000-08-08,870.1689060107627
2000-08-09,868.0416020897671
2000-08-10,860.437312529571
2000-08-11,853.851017513603
2000-08-14,866.3211728003912
2000-08-15,866.1317508756508
2000-08-16,871.7504698009768
2000-08-17,872.0989580942277
2000-08-18,877.9661310077477
2000-08-21,884.968023368518
2000-08-22,885.4021918691765
2000-08-23,879.5169278606247
2000-08-24,873.1667379548928
2000-08-25,881.4867843372957
2000-08-28,887.5729845812987
2000-08-29,889.1956718877955
2000-08-30,890.7109755137157
2000-08-31,900.4639363267843
2000-09-01,900.8575817634297
2000-09-04,907.6445887566846
2000-09-05,921.075989325023
2000-09-06,921.2629069719552
2000-09-07,919.7440905354226
2000-09-08,917.90875445704
2000-09-11,913.9455314315037
2000-09-12,916.5561366067446
2000-09-13,904.7617413627903
2000-09-14,896.8966183470233
2000-09-15,879.6180649481738
2000-09-18,852.6674750607992
2000-09-19,837.1900477701071
2000-09-20,838.4653400261757
2000-09-21,845.6751620397866
2000-09-22,824.4255886866434
2000-09-25,829.3633362094898
2000-09-26,813.0325072536914
2000-09-27,819.845371152363
2000-09-28,803.3094939287723
2000-09-29,783.0328862527456
2000-10-02,782.9903647818657
2000-10-03,785.5143821646628
2000-10-04,784.5688712792738
2000-10-05,773.9347842281292
2000-10-06,762.4453308930532
2000-10-09,759.0183879822614
2000-10-10,740.7002533451899
2000-10-11,733.2283739817367
2000-10-12,738.3064749204697
2000-10-13,722.8595639470681
2000-10-16,739.3641604985428
2000-10-17,727.9091960639736
2000-10-18,729.1261772474137
2000-10-19,734.7115172904402
2000-10-20,741.5768459068448
2000-10-23,725.3533256603826
2000-10-24,722.0945674542211
2000-10-25,726.6121007907111
2000-10-26,726.4563592623023
2000-10-27,724.8261770937241
2000-10-30,723.5625557069492
2000-10-31,724.8986251591384
2000-11-01,749.8266708976664
2000-11-02,762.3414036257225
2000-11-03,779.6710117542531
2000-11-06,775.451618954079
2000-11-07,776.5340020889062
2000-11-08,775.8385062985456
2000-11-09,777.6231595380061
2000-11-10,768.9689056249517
2000-11-13,765.4093844384842
2000-11-14,795.8742528840926
2000-11-15,806.1336281462851
2000-11-16,797.210572800664
2000-11-17,799.2066573398073
2000-11-20,800.0162825841742
2000-11-21,797.8319697104729
2000-11-22,791.0317803228872
2000-11-23,786.4598379159987
2000-11-24,795.8977108869566
2000-11-27,825.6490405545361
2000-11-28,850.4581725729935
2000-11-29,840.8526461526668
2000-11-30,842.6454697807812
2000-12-01,846.2484446023374
2000-12-04,859.9369025213608
2000-12-05,870.5711478065781
2000-12-06,879.0879776729618
2000-12-07,898.8188737945951
2000-12-08,915.2376457050459
2000-12-11,920.2157415204407
2000-12-12,925.4893535111454
2000-12-13,930.0186224393805
2000-12-14,913.60062783172
2000-12-15,884.8920128557286
2000-12-18,903.1557227143783
2000-12-19,910.207898408278
2000-12-20,903.1953911433293
2000-12-21,895.8945442507109
2000-12-22,875.3686736766635
2000-12-25,875.3686736766635
2000-12-26,850.1989223251495
2000-12-27,863.8110002664371
2000-12-28,887.7590233298192
2000-12-29,898.3144118587967
2001-01-01,910.316509453853
2001-01-02,914.7245115828013
2001-01-03,935.8117861589884
2001-01-04,917.1431866246324
2001-01-05,919.2323781511767
2001-01-08,929.79093486353
2001-01-09,922.3204257878617
2001-01-10,916.4652795620947
2001-01-11,918.5881603728726
2001-01-12,941.613685495028
2001-01-15,971.8130873966118
2001-01-16,959.7198140958434
2001-01-17,951.9600837057923
2001-01-18,960.9543102750273
2001-01-19,969.3098982417945
2001-01-22,990.7678893068646
2001-01-23,991.3685968646403
2001-01-24,993.0616041255358
2001-01-25,1006.4769460744064
2001-01-26,1006.6934858648698
2001-01-29,985.0352743455874
2001-01-30,1009.0692262989212
2001-01-31,1012.5843125215396
2001-02-01,994.4050636776174
2001-02-02,1026.8919216212594
2001-02-05,1075.1111193249656
2001-02-06,1095.19722420625
2001-02-07,1090.8218442073048
2001-02-08,1125.2649232876304
2001-02-09,1132.6090400464193
2001-02-12,1126.2399161932015
2001-02-13,1107.9241992327047
2001-02-14,1114.8220194982102
2001-02-15,1125.4918420546642
2001-02-16,1095.4929670208028
2001-02-19,1107.5749168313698
2001-02-20,1123.9143499929417
2001-02-21,1108.194175532288
2001-02-22,1094.5386172451342
2001-02-23,1044.9613678021187
2001-02-26,1047.835030815523
2001-02-27,1036.3428773236171
2001-02-28,1053.3034884659487
2001-03-01,1074.9171426888506
2001-03-02,1082.6495089302532
2001-03-05,1063.4246033896745
2001-03-06,1064.4252448865727
2001-03-07,1040.4686219191424
2001-03-08,1048.582352493402
2001-03-09,1006.1787154664639
2001-03-12,967.093441228742
2001-03-13,921.5278145476634
2001-03-14,929.0053314135012
2001-03-15,948.5065325410717
2001-03-16,921.0389385351318
2001-03-19,925.2814795423632
2001-03-20,923.0512799038617
2001-03-21,942.7708268088253
2001-03-22,930.234696101771
2001-03-23,910.5873337597158
2001-03-26,913.5537536129668
2001-03-27,935.925337797793
2001-03-28,956.8914331209938
2001-03-29,969.169657938629
2001-03-30,933.0387124962544
2001-04-02,899.8966355687189
2001-04-03,919.4690870331374
2001-04-04,908.2941524162435
2001-04-05,908.2941524162435
2001-04-06,911.6054547914623
2001-04-09,919.7767219321148
2001-04-10,917.3579266428574
2001-04-11,907.8617804322746
2001-04-12,893.7291371389091
2001-04-13,893.7291371389091
2001-04-16,914.6056509964673
2001-04-17,947.8047313624754
2001-04-18,982.6748399357209
2001-04-19,964.3452872536858
2001-04-20,961.2539437942287
2001-04-23,966.5993230293749
2001-04-24,958.5799499467578
2001-04-25,969.1919746344379
2001-04-26,960.7311735541933
2001-04-27,937.6806012678836
2001-04-30,963.2384808073178
2001-05-01,963.2384808073178
2001-05-02,974.226548101114
2001-05-03,963.9669106957502
2001-05-04,964.670674047661
2001-05-07,975.7438604149509
2001-05-08,990.5345497223257
2001-05-09,982.5750496448464
2001-05-10,970.5827660093414
2001-05-11,961.6216820536256
2001-05-14,959.3084004824855
2001-05-15,963.9163457512585
2001-05-16,954.7700478843465
2001-05-17,977.0972042655296
2001-05-18,985.9995657644238
2001-05-21,981.0628794209713
2001-05-22,974.8500031505216
2001-05-23,986.8532906469801
2001-05-24,989.7365186672756
2001-05-25,975.5590180832007
2001-05-28,990.6413134334211
2001-05-29,1003.0326060031714
2001-05-30,1002.5286646777839
2001-05-31,1004.0614923205613
2001-06-01,991.6976589009814
2001-06-04,983.6480305692213
2001-06-05,973.4651123094379
2001-06-06,970.2891677050563
2001-06-07,957.9983407084524
2001-06-08,975.5155055179175
2001-06-11,984.3156981417296
2001-06-12,979.1334226542643
2001-06-13,977.3147496911686
2001-06-14,964.3969846007316
2001-06-15,952.6694550946297
2001-06-18,952.2495666955367
2001-06-19,959.077901946017
2001-06-20,958.616069531013
2001-06-21,961.8258938664611
2001-06-22,943.3016108450416
2001-06-25,925.0633903839498
2001-06-26,943.8521733380411
2001-06-27,938.5926228196971
2001-06-28,927.8641714234514
2001-06-29,929.9199773323223
2001-07-02,934.5603148835953
2001-07-03,931.7869356533687
2001-07-04,922.0087775518693
2001-07-05,924.9415571842569
2001-07-06,917.1228681204769
2001-07-09,919.2663621285551
2001-07-10,923.1250013621893
2001-07-11,925.4769342113532
2001-07-12,927.6831623337577
2001-07-13,922.0840742712945
2001-07-16,924.3995423665391
2001-07-17,925.4184171373005
2001-07-18,924.9322202596229
2001-07-19,917.4672366798621
2001-07-20,914.081929498652
2001-07-23,914.5338515603213
2001-07-24,889.1398155924109
2001-07-25,875.3269708332498
2001-07-26,874.5582297348499
2001-07-27,886.891398824188
2001-07-30,911.773839111204
2001-07-31,900.941849966944
2001-08-01,892.5899175419868
2001-08-02,898.6011002704588
2001-08-03,917.8359924026414
2001-08-06,924.7187613712017
2001-08-07,926.4077082098776
2001-08-08,928.1051599045063
2001-08-09,916.6219072974714
2001-08-10,914.3009133823831
2001-08-13,916.3778579649602
2001-08-14,920.2606119238928
2001-08-15,920.4071191323291
2001-08-16,910.2897838449367
2001-08-17,904.1418542186137
2001-08-20,900.2873603153855
2001-08-21,902.1636499197671
2001-08-22,902.1636499197671
2001-08-23,901.845043989415
2001-08-24,900.7665545030459
2001-08-27,910.8751814654681
2001-08-28,913.8410644202871
2001-08-29,912.2253144930792
2001-08-30,907.367322817662
2001-08-31,900.2794401718044
2001-09-03,900.3379656630817
2001-09-04,900.422564022479
2001-09-05,900.7016309357683
2001-09-06,896.3227497793883
2001-09-07,888.8904889861296
2001-09-10,888.3505003068758
2001-09-11,873.5864175776347
2001-09-12,843.1086525671224
2001-09-13,836.2047650764258
2001-09-14,803.0913125716357
2001-09-17,763.6160768822648
2001-09-18,778.4603217477737
2001-09-19,787.1791058207475
2001-09-20,779.7765956759966
2001-09-21,774.8555635443079
2001-09-24,790.7576017028899
2001-09-25,804.6402609248388
2001-09-26,809.260382803146
2001-09-27,817.3649869753309
2001-09-28,826.9040483046957
2001-10-01,815.6642976505403
2001-10-02,815.6642976505403
2001-10-03,812.9184519798645
2001-10-04,819.2587055048898
2001-10-05,817.2304435984576
2001-10-08,816.200610764025
2001-10-09,827.5393824416657
2001-10-10,827.2846635761156
2001-10-11,825.5044681623483
2001-10-12,826.442909899757
2001-10-15,827.5073757883293
2001-10-16,824.4876303522567
2001-10-17,827.7775799664029
2001-10-18,834.3779817999415
2001-10-19,843.7494014218368
2001-10-22,850.8690778658206
2001-10-23,857.8662735085516
2001-10-24,864.1304381603456
2001-10-25,872.5556206032708
2001-10-26,873.283205027372
2001-10-29,872.4326645879095
2001-10-30,858.3256961520931
2001-10-31,874.4329790214093
2001-11-01,893.1841360487507
2001-11-02,903.4904339296413
2001-11-05,909.4534548205835
2001-11-06,911.5161135019819
2001-11-07,905.7240337768964
2001-11-08,912.2683943244599
2001-11-09,918.6113186447307
2001-11-12,931.8109923906017
2001-11-13,933.8580599156501
2001-11-14,933.8580599156501
2001-11-15,939.0401424182528
2001-11-16,939.0401424182528
2001-11-19,946.7575550774899
2001-11-20,937.7505325234076
2001-11-21,951.0891379530392
2001-11-22,961.9883741197589
2001-11-23,952.9520556803516
2001-11-26,963.7758011960112
2001-11-27,957.7929237472252
2001-11-28,959.3280924658013
2001-11-29,953.6319574479265
2001-11-30,954.2288478865544
2001-12-03,949.3613816233585
2001-12-04,954.7975725931093
2001-12-05,978.4671269180294
2001-12-06,977.970522191601
2001-12-07,987.3519196714042
2001-12-10,1010.7061344738419
2001-12-11,1010.5664273183746
2001-12-12,995.3221298615013
2001-12-13,987.7563653873497
2001-12-14,982.6369074234705
2001-12-17,983.5617905197696
2001-12-18,981.3762500953245
2001-12-19,953.5640677226736
2001-12-20,941.355962488573
2001-12-21,935.1129747349939
2001-12-24,924.3566842121826
2001-12-25,924.3566842121828
2001-12-26,912.2779179602018
2001-12-27,894.5056125387225
2001-12-28,893.4553010800319
2001-12-31,917.4424529847885
2002-01-01,918.9358954108346
2002-01-02,914.364168358483
2002-01-03,918.027253694243
2002-01-04,920.2924417207716
2002-01-07,928.8777530041349
2002-01-08,930.5476071297084
2002-01-09,929.263361347199
2002-01-10,930.8614101428523
2002-01-11,934.8061151639234
2002-01-14,962.3983951286989
2002-01-15,957.290125122857
2002-01-16,952.2374422286813
2002-01-17,965.0092219913078
2002-01-18,974.6743546124515
2002-01-21,985.9912780503219
2002-01-22,973.3432561891273
2002-01-23,971.3671977524308
2002-01-24,952.2324591903225
2002-01-25,947.370347275647
2002-01-28,944.7743659877355
2002-01-29,942.8632072680147
2002-01-30,932.1111892638611
2002-01-31,944.8459476745643
2002-02-01,967.5293649902801
2002-02-04,982.8268526516823
2002-02-05,1009.6904148735817
2002-02-06,1060.8022075830709
2002-02-07,1096.4084312007499
2002-02-08,1075.9046450706562
2002-02-11,1081.8225270343628
2002-02-12,1072.3440945844811
2002-02-13,1087.380377518985
2002-02-14,1103.2738110310456
2002-02-15,1124.9624987270756
2002-02-18,1116.7578589972773
2002-02-19,1101.4309930019567
2002-02-20,1089.948748874543
2002-02-21,1089.1552677127122
2002-02-22,1100.3820634509248
2002-02-25,1106.3884531611634
2002-02-26,1153.1108036469534
2002-02-27,1153.8185306336939
2002-02-28,1103.196970730005
2002-03-01,1130.8690347348943
2002-03-04,1160.8147482218158
2002-03-05,1172.9150071066056
2002-03-06,1168.845000160201
2002-03-07,1170.2560860786864
2002-03-08,1172.6998729945037
2002-03-11,1147.5704567393634
2002-03-12,1136.3850346964548
2002-03-13,1153.2377927999564
2002-03-14,1153.0534601249149
2002-03-15,1170.8722630879781
2002-03-18,1170.997275111291
2002-03-19,1152.838273141425
2002-03-20,1155.5722295989808
2002-03-21,1146.9359839903086
2002-03-22,1136.9464280261043
2002-03-25,1136.9464280261043
2002-03-26,1138.4218170537222
2002-03-27,1142.1239618104808
2002-03-28,1150.089307681038
2002-03-29,1150.089307681038
2002-04-01,1171.1614299574082
2002-04-02,1173.3636844768866
2002-04-03,1151.5657730338642
2002-04-04,1153.7964278727807
2002-04-05,1155.0180880010994
2002-04-08,1145.8717073654088
2002-04-09,1148.0392125490016
2002-04-10,1143.1138298296173
2002-04-11,1144.3349256638535
2002-04-12,1147.454435112073
2002-04-15,1125.2328084819655
2002-04-16,1125.1464197018743
2002-04-17,1116.0086436622062
2002-04-18,1112.2526209831335
2002-04-19,1093.2246746012752
2002-04-22,1085.5203486846208
2002-04-23,1090.0732563381969
2002-04-24,1098.4478053460327
2002-04-25,1072.8074352848746
2002-04-26,1081.7510153065273
2002-04-29,1088.8904444244356
2002-04-30,1109.5380244191822
2002-05-01,1109.5380244191822
2002-05-02,1127.8492516178646
2002-05-03,1117.3287450069233
2002-05-06,1124.3873556672029
2002-05-07,1125.680776255618
2002-05-08,1123.7797908534394
2002-05-09,1147.8509739534027
2002-05-10,1129.7736291760584
2002-05-13,1141.9880737129154
2002-05-14,1140.0083220954045
2002-05-15,1120.0709287998723
2002-05-16,1123.5044991386198
2002-05-17,1110.9704402886184
2002-05-20,1089.5019655019362
2002-05-21,1060.2279285245315
2002-05-22,1058.3911856153757
2002-05-23,1044.0739757586684
2002-05-24,1080.0758093949198
2002-05-27,1071.3255215519346
2002-05-28,1042.5564445101336
2002-05-29,1049.8732390411978
2002-05-30,1034.9430357188041
2002-05-31,1041.033083846685
2002-06-03,1049.009947498273
2002-06-04,1051.6204097358516
2002-06-05,1058.6462121952798
2002-06-06,1059.9556562630294
2002-06-07,1052.081763468965
2002-06-10,1064.7235111826028
2002-06-11,1096.499022886141
2002-06-12,1106.8987966415798
2002-06-13,1091.8733642827215
2002-06-14,1113.9153010248142
2002-06-17,1122.7462037030443
2002-06-18,1111.6638318992195
2002-06-19,1105.3858325662968
2002-06-20,1112.4516704381545
2002-06-21,1106.364813106115
2002-06-24,1097.8393540761083
2002-06-25,1096.6905184660739
2002-06-26,1090.8994466353008
2002-06-27,1090.7883451039152
2002-06-28,1093.2301717553976
