Date,CHINA A HIGH DIVIDEND YIELD
2009-07-08,1633.6318433918532
2009-07-09,1641.5270174124107
2009-07-10,1642.6937078897115
2009-07-13,1624.7265730226093
2009-07-14,1673.7142337249181
2009-07-15,1694.3760611138075
2009-07-16,1697.2400514788756
2009-07-17,1704.428078612484
2009-07-20,1732.7904762921978
2009-07-21,1703.4013582165228
2009-07-22,1742.1121420683526
2009-07-23,1779.156268066253
2009-07-24,1779.1721026792095
2009-07-27,1814.695159422241
2009-07-28,1830.4405511711798
2009-07-29,1748.8669567150434
2009-07-30,1793.135843653853
2009-07-31,1848.738598469673
2009-08-03,1889.5715296943006
2009-08-04,1901.0097305572651
2009-08-05,1889.8307524967774
2009-08-06,1845.5913487248604
2009-08-07,1785.3466583351826
2009-08-10,1788.270772504954
2009-08-11,1789.4161577172313
2009-08-12,1697.3695339573617
2009-08-13,1712.9085164110488
2009-08-14,1654.2816904847198
2009-08-17,1558.6112759006312
2009-08-18,1588.9520727433464
2009-08-19,1513.7847392383192
2009-08-20,1582.6195773299435
2009-08-21,1619.174764169635
2009-08-24,1624.2447313323792
2009-08-25,1573.9827425354545
2009-08-26,1600.8558960259274
2009-08-27,1605.7977606408613
2009-08-28,1557.5250011047265
2009-08-31,1452.8475591572446
2009-09-01,1451.8263061184641
2009-09-02,1473.4174103592268
2009-09-03,1549.5366342822558
2009-09-04,1554.628613460078
2009-09-07,1558.9812706781565
2009-09-08,1588.3554389338012
2009-09-09,1602.950967161323
2009-09-10,1596.065287540744
2009-09-11,1623.151671688766
2009-09-14,1656.0098436237727
2009-09-15,1662.1724439662569
2009-09-16,1642.4429709769065
2009-09-17,1672.4097761456817
2009-09-18,1612.9202345164924
2009-09-21,1622.829595287749
2009-09-22,1586.086315097962
2009-09-23,1552.5528655631285
2009-09-24,1560.5072053130714
2009-09-25,1553.827649711547
2009-09-28,1516.8897923410373
2009-09-29,1519.2971357167464
2009-09-30,1532.0041856649054
2009-10-01,1532.0041856649057
2009-10-02,1532.004185664906
2009-10-05,1532.0041856649061
2009-10-06,1532.0041856649063
2009-10-07,1532.0041856649066
2009-10-08,1532.0041856649068
2009-10-09,1602.3609023686397
2009-10-12,1594.266363501796
2009-10-13,1613.3974362280621
2009-10-14,1624.8875124755248
2009-10-15,1626.609923607018
2009-10-16,1629.9590465293325
2009-10-19,1660.8622877563494
2009-10-20,1681.1004423556024
2009-10-21,1671.5729949063686
2009-10-22,1656.541264118903
2009-10-23,1686.9128880871328
2009-10-26,1689.808347065544
2009-10-27,1641.5687779967448
2009-10-28,1656.673375574405
2009-10-29,1625.2414860065933
2009-10-30,1638.198290568047
2009-11-02,1680.8473845512483
2009-11-03,1704.0568965207049
2009-11-04,1717.7184506725869
2009-11-05,1727.4049189730094
2009-11-06,1732.7012845340885
2009-11-09,1745.2477217003834
2009-11-10,1747.9513130648982
2009-11-11,1744.690364281112
2009-11-12,1749.210996595737
2009-11-13,1744.331138023388
2009-11-16,1791.9870717548672
2009-11-17,1802.1450889510186
2009-11-18,1812.4548162531567
2009-11-19,1824.9908407195082
2009-11-20,1822.784353681882
2009-11-23,1838.567463376566
2009-11-24,1792.170844224631
2009-11-25,1834.3478895314784
2009-11-26,1762.6009365804084
2009-11-27,1715.9438047720284
2009-11-30,1778.0634325743883
2009-12-01,1800.6383088221726
2009-12-02,1813.2362216775257
2009-12-03,1815.0186910668522
2009-12-04,1844.2498727894967
2009-12-07,1847.873423306212
2009-12-08,1817.5254230649005
2009-12-09,1791.862806851319
2009-12-10,1803.4040370311366
2009-12-11,1812.2734744500435
2009-12-14,1845.1496476082577
2009-12-15,1838.7120272172249
2009-12-16,1827.3129287943952
2009-12-17,1775.6900333852134
2009-12-18,1734.6897634753389
2009-12-21,1738.1505047484095
2009-12-22,1704.3231140816147
2009-12-23,1717.678248705113
2009-12-24,1768.5166820114457
2009-12-25,1764.1127536191466
2009-12-28,1793.9578304089025
2009-12-29,1801.7781862844656
2009-12-30,1822.091673385069
2009-12-31,1827.7998675005783
2010-01-01,1827.7998675005783
2010-01-04,1808.8333437447975
2010-01-05,1818.481610995592
2010-01-06,1808.25783649989
2010-01-07,1779.8971189545482
2010-01-08,1779.0758783855072
2010-01-11,1771.9331699978525
2010-01-12,1800.480649882271
2010-01-13,1748.52658516065
2010-01-14,1775.0974210164725
2010-01-15,1780.041565790965
2010-01-18,1798.3983311701536
2010-01-19,1793.4938817125567
2010-01-20,1737.1458109314683
2010-01-21,1746.8659074083466
2010-01-22,1734.6171258146233
2010-01-25,1708.8066403187502
2010-01-26,1678.8279236204871
2010-01-27,1654.6646429151972
2010-01-28,1657.6424908321442
2010-01-29,1662.2257506341155
2010-02-01,1630.8468593162672
2010-02-02,1624.173810437175
2010-02-03,1666.9573079697986
2010-02-04,1652.5304290338645
2010-02-05,1631.36758393411
2010-02-08,1636.3042406408026
2010-02-09,1648.3238483152584
2010-02-10,1664.4643505623433
2010-02-11,1657.7725641361758
2010-02-12,1672.906712653568
2010-02-15,1672.9067126535685
2010-02-16,1672.906712653569
2010-02-17,1672.9067126535695
2010-02-18,1672.90671265357
2010-02-19,1672.9067126535704
2010-02-22,1665.192189202974
2010-02-23,1657.4438925461582
2010-02-24,1679.9899317405884
2010-02-25,1695.2371301803958
2010-02-26,1685.4869844570856
2010-03-01,1704.9770685751619
2010-03-02,1693.3821013915885
2010-03-03,1703.1743463759094
2010-03-04,1661.0892156154243
2010-03-05,1659.3127443160804
2010-03-08,1666.813620665387
2010-03-09,1677.7887804627967
2010-03-10,1669.9800908072818
2010-03-11,1661.8847650347793
2010-03-12,1643.5132839413486
2010-03-15,1616.7517571891012
2010-03-16,1621.5350494647528
2010-03-17,1650.9800197327907
2010-03-18,1647.6389856789524
2010-03-19,1654.7770731363569
2010-03-22,1660.504692048591
2010-03-23,1649.617122210397
2010-03-24,1650.298416479262
2010-03-25,1628.1666579943821
2010-03-26,1648.379392116153
2010-03-29,1688.483171368506
2010-03-30,1686.1948627105328
2010-03-31,1671.8592939375628
2010-04-01,1693.059757723318
2010-04-02,1696.3840485053174
2010-04-05,1696.3840485053172
2010-04-06,1698.604069218058
2010-04-07,1686.5994545235887
2010-04-08,1670.21398621461
2010-04-09,1679.3224530425707
2010-04-12,1663.098147603706
2010-04-13,1684.3092995736183
2010-04-14,1684.0155669093854
2010-04-15,1690.1203889933759
2010-04-16,1672.7884516510255
2010-04-19,1586.5493762380386
2010-04-20,1579.880836616463
2010-04-21,1607.1051313031821
2010-04-22,1594.332869253333
2010-04-23,1586.8539156453025
2010-04-26,1578.4594163935137
2010-04-27,1545.5729088157589
2010-04-28,1548.200746949146
2010-04-29,1545.2733839418813
2010-04-30,1552.9936876629288
2010-05-03,1552.9936876629288
2010-05-04,1523.4886405677626
2010-05-05,1531.5181042347954
2010-05-06,1463.813913864995
2010-05-07,1428.3462434891553
2010-05-10,1445.7530161185368
2010-05-11,1425.0498042574184
2010-05-12,1442.449485959368
2010-05-13,1470.4845071916088
2010-05-14,1464.1211691454973
2010-05-17,1394.5896488020844
2010-05-18,1413.9706454545794
2010-05-19,1412.7962276717885
2010-05-20,1399.9573349198536
2010-05-21,1417.6098071032961
2010-05-24,1461.1197093093456
2010-05-25,1428.2746564426473
2010-05-26,1427.3954526976945
2010-05-27,1451.0586201834647
2010-05-28,1451.1666558682925
2010-05-31,1421.0442464413582
2010-06-01,1401.7657501818242
2010-06-02,1405.4945717836235
2010-06-03,1393.5468285669995
2010-06-04,1398.37583992225
2010-06-07,1378.0425195153118
2010-06-08,1385.6060154930235
2010-06-09,1425.7823503018928
2010-06-10,1410.0635738818303
2010-06-11,1413.423203754559
2010-06-14,1413.423203754559
2010-06-15,1413.423203754559
2010-06-16,1413.423203754559
2010-06-17,1402.0064223251193
2010-06-18,1380.218721354841
2010-06-21,1426.3080845305178
2010-06-22,1424.746155512807
2010-06-23,1412.82007692251
2010-06-24,1417.822574077308
2010-06-25,1403.74668433458
2010-06-28,1389.9753002713535
2010-06-29,1333.4686435166002
2010-06-30,1325.297563287242
2010-07-01,1311.517565077244
2010-07-02,1312.946937701225
2010-07-05,1300.002771401846
2010-07-06,1327.8587029009736
2010-07-07,1333.4414437730156
2010-07-08,1333.7478240524224
2010-07-09,1372.0024897390308
2010-07-12,1386.9888110088846
2010-07-13,1370.775012133895
2010-07-14,1377.8680630660238
2010-07-15,1350.6010405022405
2010-07-16,1360.4967326291032
2010-07-19,1397.922617773463
2010-07-20,1429.3591372308297
2010-07-21,1430.640950943596
2010-07-22,1443.157662210801
2010-07-23,1446.0587344788908
2010-07-26,1455.9882140612378
2010-07-27,1453.7873577726766
2010-07-28,1487.5812012816891
2010-07-29,1497.162443087493
2010-07-30,1488.8807501976933
2010-08-02,1512.5096286851528
2010-08-03,1483.3526694504853
2010-08-04,1485.6111706229192
2010-08-05,1473.462739038959
2010-08-06,1500.764063673035
2010-08-09,1504.980768107444
2010-08-10,1457.7023159501277
2010-08-11,1459.0225673942896
2010-08-12,1438.4873206216873
2010-08-13,1452.8537395322403
2010-08-16,1490.8742594181683
2010-08-17,1498.8444747524181
2010-08-18,1500.519520032255
2010-08-19,1513.130952344682
2010-08-20,1479.651040651767
2010-08-23,1472.9640878203802
2010-08-24,1479.972607076704
2010-08-25,1445.206738808881
2010-08-26,1451.7323180554163
2010-08-27,1454.5211915540472
2010-08-30,1483.1362776259964
2010-08-31,1469.8060292862046
2010-09-01,1459.9530461800562
2010-09-02,1483.3526635103026
2010-09-03,1485.532333993197
2010-09-06,1515.101509532305
2010-09-07,1512.35865628654
2010-09-08,1517.2569957880962
2010-09-09,1492.6474726151905
2010-09-10,1501.9304708104846
2010-09-13,1515.7150508410282
2010-09-14,1516.5633690994387
2010-09-15,1495.82746006188
2010-09-16,1475.3758139471377
2010-09-17,1482.972160826679
2010-09-20,1479.314962066053
2010-09-21,1479.4087324839952
2010-09-22,1479.4087324839952
2010-09-23,1479.4087324839952
2010-09-24,1479.4087324839952
2010-09-27,1513.7139336903788
2010-09-28,1496.3347966982658
2010-09-29,1494.746342463302
2010-09-30,1528.0065402802497
2010-10-01,1528.0065402802497
2010-10-04,1528.0065402802497
2010-10-05,1528.0065402802497
2010-10-06,1528.0065402802497
2010-10-07,1528.0065402802497
2010-10-08,1588.0459807239256
2010-10-11,1632.5734594079142
2010-10-12,1654.6189599990932
2010-10-13,1665.072342520288
2010-10-14,1688.8570495680426
2010-10-15,1748.2394437418843
2010-10-18,1731.3051436760238
2010-10-19,1760.5964907865557
2010-10-20,1775.649144438219
2010-10-21,1768.1378257833705
2010-10-22,1764.818255898091
2010-10-25,1820.0481867783888
2010-10-26,1803.0154742799534
2010-10-27,1767.3560551737883
2010-10-28,1755.935731656457
2010-10-29,1761.3776501853895
2010-11-01,1820.4194600737364
2010-11-02,1827.103531716613
2010-11-03,1800.4039547665805
2010-11-04,1840.176545347667
2010-11-05,1848.2361858123136
2010-11-08,1875.3053346688164
2010-11-09,1876.7891859144847
2010-11-10,1876.6529836315765
2010-11-11,1894.3865078832557
2010-11-12,1792.6420492481925
2010-11-15,1793.8754313071513
2010-11-16,1716.4725057316164
2010-11-17,1674.4319457169252
2010-11-18,1692.7748163503613
2010-11-19,1703.395191594318
2010-11-22,1694.1490824131495
2010-11-23,1656.3674971921732
2010-11-24,1676.2747642603179
2010-11-25,1697.0317822087613
2010-11-26,1685.5147386374172
2010-11-29,1670.6153659983572
2010-11-30,1639.768036729037
2010-12-01,1645.1678768085653
2010-12-02,1656.4689311467748
2010-12-03,1660.2736109595394
2010-12-06,1676.1965065230368
2010-12-07,1682.5515301370149
2010-12-08,1657.9190616773744
2010-12-09,1639.6786217084616
2010-12-10,1651.9247323133025
2010-12-13,1694.4413658035376
2010-12-14,1693.3707473759457
2010-12-15,1684.465422553214
2010-12-16,1677.4032233547734
2010-12-17,1672.3046425584923
2010-12-20,1642.851486409901
2010-12-21,1681.6903048193549
2010-12-22,1667.9622153511148
2010-12-23,1662.7034968177497
2010-12-24,1658.487603744725
2010-12-27,1638.7759913917419
2010-12-28,1616.6085931342752
2010-12-29,1620.816140572179
2010-12-30,1627.34182072434
2010-12-31,1653.9228961843176
2011-01-03,1653.9228961843176
2011-01-04,1673.8444989207446
2011-01-05,1658.6680432807916
2011-01-06,1648.616189582162
2011-01-07,1658.8866696997811
2011-01-10,1642.6689852316658
2011-01-11,1665.4824775535367
2011-01-12,1674.9680709536412
2011-01-13,1688.1915118925367
2011-01-14,1677.1540706152805
2011-01-17,1638.1058106428459
2011-01-18,1643.7331726611274
2011-01-19,1667.2886524110424
2011-01-20,1621.811591246368
2011-01-21,1644.9538269376078
2011-01-24,1642.026289281185
2011-01-25,1641.4739135542482
2011-01-26,1651.4982596459743
2011-01-27,1673.2197958593285
2011-01-28,1670.3716263286847
2011-01-31,1682.7123168344247
2011-02-01,1686.0403020649744
2011-02-02,1686.0403020649744
2011-02-03,1686.0403020649744
2011-02-04,1686.0403020649744
2011-02-07,1686.0403020649744
2011-02-08,1686.0403020649744
2011-02-09,1667.1916575586406
2011-02-10,1693.844269470481
2011-02-11,1690.5858569610357
2011-02-14,1741.907808293437
2011-02-15,1741.9070854170325
2011-02-16,1752.6771678605776
2011-02-17,1744.3523028384575
2011-02-18,1728.022479392876
2011-02-21,1750.70623675541
2011-02-22,1708.5025497427762
2011-02-23,1711.3591822538751
2011-02-24,1719.7448323310905
2011-02-25,1718.5386646421912
2011-02-28,1728.2744979726183
2011-03-01,1737.2258798316052
2011-03-02,1734.9731157075712
2011-03-03,1731.0688370379085
2011-03-04,1754.3451125800257
2011-03-07,1806.890056033091
2011-03-08,1809.7590180494774
2011-03-09,1804.7180509464433
2011-03-10,1773.0626297395868
2011-03-11,1754.8194681680573
2011-03-14,1761.2855085660144
2011-03-15,1727.2215891493556
2011-03-16,1751.465788212254
2011-03-17,1748.829010646537
2011-03-18,1755.6888118868565
2011-03-21,1756.9045159712
2011-03-22,1764.3192378027472
2011-03-23,1783.4388507708322
2011-03-24,1783.2528999543083
2011-03-25,1806.6513278457012
2011-03-28,1806.71389769054
2011-03-29,1789.2590050646827
2011-03-30,1796.374293987643
2011-03-31,1787.2454211680263
2011-04-01,1806.8931551716075
2011-04-04,1806.8931551716075
2011-04-05,1806.8931551716075
2011-04-06,1827.6241655958345
2011-04-07,1828.8154847267174
2011-04-08,1838.9949929654142
2011-04-11,1837.825998282155
2011-04-12,1839.2741161644594
2011-04-13,1862.3806099645453
2011-04-14,1854.419569271765
2011-04-15,1856.9719645278103
2011-04-18,1869.3892226948483
2011-04-19,1829.8763215101187
2011-04-20,1831.9184301465268
2011-04-21,1845.3109616432457
2011-04-22,1834.691454734886
2011-04-25,1805.2129377992653
2011-04-26,1793.3961195901888
2011-04-27,1800.931248578585
2011-04-28,1795.5468635206541
2011-04-29,1818.279612397101
2011-05-02,1818.279612397101
2011-05-03,1826.7347341802358
2011-05-04,1786.0284037259903
2011-05-05,1789.3984101122737
2011-05-06,1779.5500191267374
2011-05-09,1782.5740502942044
2011-05-10,1791.2012172096388
2011-05-11,1786.5638389979135
2011-05-12,1767.9626887623244
2011-05-13,1781.1324381814647
2011-05-16,1761.5138605058064
2011-05-17,1764.5621059457571
2011-05-18,1778.549300153785
2011-05-19,1771.274818575484
2011-05-20,1775.421903489282
2011-05-23,1712.8379517387837
2011-05-24,1707.8159862979728
2011-05-25,1696.2340591486345
2011-05-26,1694.7901629915941
2011-05-27,1693.6291935818274
2011-05-30,1706.9069763309437
2011-05-31,1725.3307421389077
2011-06-01,1726.7911366992228
2011-06-02,1707.8175484773378
2011-06-03,1714.1397508497469
2011-06-06,1714.1397508497469
2011-06-07,1719.0666883526615
2011-06-08,1721.4447122693778
2011-06-09,1700.654388701391
2011-06-10,1705.8994814099065
2011-06-13,1700.5465226406761
2011-06-14,1715.1645214950586
2011-06-15,1710.473290577692
2011-06-16,1692.0613647521013
2011-06-17,1691.0837216168206
2011-06-20,1681.0631406520683
2011-06-21,1702.3039019484338
2011-06-22,1709.1791464164828
2011-06-23,1733.918173234932
2011-06-24,1763.8327479464992
2011-06-27,1764.9640041439295
2011-06-28,1765.4286176591818
2011-06-29,1751.3584462759309
2011-06-30,1772.4575378959576
2011-07-01,1775.3350707260315
2011-07-04,1802.8058818434297
2011-07-05,1802.901255465551
2011-07-06,1795.5512095362437
2011-07-07,1782.4094619781956
2011-07-08,1786.559088191478
2011-07-11,1784.009385634823
2011-07-12,1748.4848557252787
2011-07-13,1772.0717567978995
2011-07-14,1776.760751780198
2011-07-15,1779.3855843117656
2011-07-18,1770.1118092889035
2011-07-19,1761.3593970319687
2011-07-20,1760.4405575426235
2011-07-21,1749.5991086076249
2011-07-22,1755.0058261995355
2011-07-25,1711.628705102463
2011-07-26,1716.5029129727523
2011-07-27,1722.987853668755
2011-07-28,1715.2027563425747
2011-07-29,1714.7504998619063
2011-08-01,1714.7145677601309
2011-08-02,1695.1737608529759
2011-08-03,1693.0293091738422
2011-08-04,1696.6089368012588
2011-08-05,1659.3101254695687
2011-08-08,1600.9868485215193
2011-08-09,1601.1796089234026
2011-08-10,1614.9883333288394
2011-08-11,1640.0312132076845
2011-08-12,1645.4675516837353
2011-08-15,1666.549937681875
2011-08-16,1655.1860474693563
2011-08-17,1650.327645899999
2011-08-18,1624.8896625908014
2011-08-19,1603.9160418731115
2011-08-22,1586.5130217619378
2011-08-23,1609.2103234718356
2011-08-24,1601.6274827968027
2011-08-25,1653.0948520368606
2011-08-26,1649.517181964677
2011-08-29,1630.4898079883562
2011-08-30,1629.3266263532576
2011-08-31,1633.682581694209
2011-09-01,1626.3280202197698
2011-09-02,1606.1804836300648
2011-09-05,1574.1173377028788
2011-09-06,1566.4574126237833
2011-09-07,1595.0989022960953
2011-09-08,1592.5925826390667
2011-09-09,1595.7728271196422
2011-09-12,1595.7728271196422
2011-09-13,1586.7319165296587
2011-09-14,1592.9458864411558
2011-09-15,1589.9019193988038
2011-09-16,1595.9695649300083
2011-09-19,1570.448277579922
2011-09-20,1578.137595474483
2011-09-21,1619.317753461293
2011-09-22,1572.4423803505526
2011-09-23,1567.5179315478726
2011-09-26,1543.857970706772
2011-09-27,1564.5277437184554
2011-09-28,1555.5159677424908
2011-09-29,1552.5476463476873
2011-09-30,1550.9963437238748
2011-10-03,1550.9963437238748
2011-10-04,1550.9963437238748
2011-10-05,1550.9963437238748
2011-10-06,1550.9963437238748
2011-10-07,1550.9963437238748
2011-10-10,1553.7945196027295
2011-10-11,1542.9985630957203
2011-10-12,1587.434008339777
2011-10-13,1590.9394576510015
2011-10-14,1591.4225212010035
2011-10-17,1600.146122599692
2011-10-18,1563.4109743936538
2011-10-19,1562.472150431635
2011-10-20,1534.555643728507
2011-10-21,1530.7163543168272
2011-10-24,1572.188683430377
2011-10-25,1598.6444743696768
2011-10-26,1606.6107026968807
2011-10-27,1612.5075430245267
2011-10-28,1633.8629524070534
2011-10-31,1633.3490380990727
2011-11-01,1636.4631685940215
2011-11-02,1656.4100502709762
2011-11-03,1659.7104049551199
2011-11-04,1677.7567901410532
2011-11-07,1663.4506302116338
2011-11-08,1672.077607608778
2011-11-09,1685.3518403114817
2011-11-10,1651.9717781218046
2011-11-11,1654.8363361075512
2011-11-14,1689.146718382791
2011-11-15,1688.7620024107057
2011-11-16,1646.2258028840906
2011-11-17,1639.8557265581169
2011-11-18,1613.497079056841
2011-11-21,1613.124042493296
2011-11-22,1611.1099935840814
2011-11-23,1596.2423937066014
2011-11-24,1600.6505367745065
2011-11-25,1588.4146230916012
2011-11-28,1588.6501559094509
2011-11-29,1610.0832501144882
2011-11-30,1567.8575096283798
2011-12-01,1613.3520928823834
2011-12-02,1596.9623099429534
2011-12-05,1585.125946207105
2011-12-06,1585.3425332807105
2011-12-07,1589.3224979193928
2011-12-08,1587.0398766365336
2011-12-09,1579.1497053021837
2011-12-12,1565.2202432225165
2011-12-13,1542.4628186362388
2011-12-14,1526.3112802013914
2011-12-15,1490.8444530626298
2011-12-16,1523.3713551686296
2011-12-19,1516.1895082259846
2011-12-20,1506.8632950794934
2011-12-21,1496.9433164730979
2011-12-22,1500.4174982365141
2011-12-23,1513.3265299138604
2011-12-26,1503.0809292924464
2011-12-27,1492.9376468656073
2011-12-28,1497.7743028743396
2011-12-29,1500.3423678965241
2011-12-30,1524.3860979048095
2012-01-02,1524.3860979048095
2012-01-03,1524.3860979048095
2012-01-04,1499.9244207322831
2012-01-05,1489.608048467354
2012-01-06,1499.620083971465
2012-01-09,1547.648360012735
2012-01-10,1592.689984722478
2012-01-11,1587.923128500693
2012-01-12,1584.4247734925455
2012-01-13,1570.6775016617894
2012-01-16,1553.490836354668
2012-01-17,1622.5577908596304
2012-01-18,1603.4625120022117
2012-01-19,1628.8719597103675
2012-01-20,1639.3215337850393
2012-01-23,1639.3215337850393
2012-01-24,1639.3215337850393
2012-01-25,1639.3215337850393
2012-01-26,1639.3215337850393
2012-01-27,1639.3215337850393
2012-01-30,1608.0182321423583
2012-01-31,1618.6539906823539
2012-02-01,1597.4256174297398
2012-02-02,1632.6260979307074
2012-02-03,1639.8919456031472
2012-02-06,1631.3680520958328
2012-02-07,1601.7763010270603
2012-02-08,1649.4735233694728
2012-02-09,1648.7159526478972
2012-02-10,1648.4161594279574
2012-02-13,1642.8236218458824
2012-02-14,1635.6870114925696
2012-02-15,1648.3464118117724
2012-02-16,1637.755629474167
2012-02-17,1640.3385044110114
2012-02-20,1641.2982889227244
2012-02-21,1654.9781551057176
2012-02-22,1673.2737359809573
2012-02-23,1679.4577796461333
2012-02-24,1710.3632594051903
2012-02-27,1711.6597287853867
2012-02-28,1715.0758927632505
2012-02-29,1698.5240906861093
2012-03-01,1698.417419020259
2012-03-02,1729.199191251693
2012-03-05,1726.1822418490374
2012-03-06,1699.0177757149154
2012-03-07,1690.48044908439
2012-03-08,1706.9601024494998
2012-03-09,1722.9613582767859
2012-03-12,1706.8642314683589
2012-03-13,1719.681518374141
2012-03-14,1672.9563591733895
2012-03-15,1665.3970977676076
2012-03-16,1687.5962875154137
2012-03-19,1688.2279666102602
2012-03-20,1662.7964360238407
2012-03-21,1664.297690365194
2012-03-22,1667.254515238313
2012-03-23,1648.1394147139915
2012-03-26,1649.7014243687404
2012-03-27,1643.2019514562248
2012-03-28,1605.843948464074
2012-03-29,1590.3184793163437
2012-03-30,1605.286814565866
2012-04-02,1605.286814565866
2012-04-03,1605.286814565866
2012-04-04,1605.286814565866
2012-04-05,1638.0652807071765
2012-04-06,1641.3182346939377
2012-04-09,1631.328339379204
2012-04-10,1647.2602198905624
2012-04-11,1646.5199825628881
2012-04-12,1679.4459207746388
2012-04-13,1690.8652697019395
2012-04-16,1684.3136034764805
2012-04-17,1662.8274866836737
