Date,CHINA A INTERNATIONAL HDY
2011-04-05,1000.2277555993597
2011-04-06,1011.7036594006347
2011-04-07,1012.3631286432267
2011-04-08,1017.9981196495045
2011-04-11,1017.3510083773203
2011-04-12,1018.152631702482
2011-04-13,1030.943513314536
2011-04-14,1026.536582090305
2011-04-15,1027.9494916312203
2011-04-18,1034.8232164176395
2011-04-19,1012.9503677900914
2011-04-20,1014.0808019456686
2011-04-21,1021.494401185013
2011-04-22,1015.6158435458304
2011-04-25,999.2976507691727
2011-04-26,992.7563068486643
2011-04-27,996.9274694515241
2011-04-28,993.9468773969455
2011-04-29,1006.530867945702
2011-05-02,1006.530867945702
2011-05-03,1011.2113037867803
2011-05-04,988.6778178236498
2011-05-05,990.5433259830338
2011-05-06,985.0916289728737
2011-05-09,986.7656183279391
2011-05-10,991.5412918514721
2011-05-11,988.9742145523505
2011-05-12,978.6773208492235
2011-05-13,985.9675963509102
2011-05-16,975.107493272645
2011-05-17,976.7948867337311
2011-05-18,984.5376687736018
2011-05-19,980.5107907252859
2011-05-20,982.8064601862808
2011-05-23,948.1623499815497
2011-05-24,945.3823797286418
2011-05-25,938.9710626206319
2011-05-26,938.1717762830078
2011-05-27,937.529107498898
2011-05-30,944.8791861687257
2011-05-31,955.0778865573151
2011-06-01,955.8863057874022
2011-06-02,945.3832444920928
2011-06-03,948.8829767653046
2011-06-06,948.8829767653046
2011-06-07,951.6103431435621
2011-06-08,952.9267273017349
2011-06-09,941.4179899859322
2011-06-10,944.3214750607044
2011-06-13,941.3582794117316
2011-06-14,949.4502510613139
2011-06-15,946.8533629398189
2011-06-16,936.6612167179558
2011-06-17,936.120030430222
2011-06-20,930.5730155558289
2011-06-21,942.3310981728763
2011-06-22,946.1369736469137
2011-06-23,959.8315638331163
2011-06-24,976.3911417128712
2011-06-27,977.0173623857012
2011-06-28,977.2745548667573
2011-06-29,969.4858397989697
2011-06-30,981.1654994378819
2011-07-01,982.7583928505613
2011-07-04,997.9651955714668
2011-07-05,998.0179908038383
2011-07-06,993.9492831869095
2011-07-07,986.6745084571379
2011-07-08,988.9715846854739
2011-07-11,987.5601657211652
2011-07-12,967.8951286831722
2011-07-13,980.9519456033576
2011-07-14,983.5475959957105
2011-07-15,985.0006040744447
2011-07-18,979.8669927424731
2011-07-19,975.0219881317812
2011-07-20,974.5133533198372
2011-07-21,968.5119369634457
2011-07-22,971.5048914647331
2011-07-25,947.492956749553
2011-07-26,950.1911339962097
2011-07-27,953.7809520543459
2011-07-28,949.471416427737
2011-07-29,949.2210643339679
2011-08-01,949.2011736805499
2011-08-02,938.384121560228
2011-08-03,937.1970341644558
2011-08-04,939.1785807198814
2011-08-05,918.531368549067
2011-08-08,886.2458068743332
2011-08-09,886.3525117470549
2011-08-10,893.9964996498308
2011-08-11,907.8592914055407
2011-08-12,910.8686429087082
2011-08-15,922.5390549467659
2011-08-16,916.2484348458415
2011-08-17,913.5590073699501
2011-08-18,899.4775012889133
2011-08-19,887.8672975991136
2011-08-22,878.2336434471632
2011-08-23,890.798011784314
2011-08-24,886.6004377950898
2011-08-25,915.090828095283
2011-08-26,913.1103651684447
2011-08-29,902.5775301124186
2011-08-30,901.9336367239804
2011-08-31,904.3449289587761
2011-09-01,900.2737217067363
2011-09-02,889.1208069667042
2011-09-05,871.371861271485
2011-09-06,867.1316162697293
2011-09-07,882.9864623905218
2011-09-08,881.5990585597035
2011-09-09,883.3595217005145
2011-09-12,883.3595217005145
2011-09-13,878.3548153170124
2011-09-14,881.7946341907235
2011-09-15,880.1096090888375
2011-09-16,883.4684283162383
2011-09-19,869.3408082668067
2011-09-20,873.5973240202445
2011-09-21,896.3931029961531
2011-09-22,870.4446681895662
2011-09-23,867.7186794616932
2011-09-26,854.6214194151161
2011-09-27,866.0634244993961
2011-09-28,861.0748459370144
2011-09-29,859.4316954064342
2011-09-30,858.5729529084451
2011-10-03,858.5729529084451
2011-10-04,858.5729529084451
2011-10-05,858.5729529084451
2011-10-06,858.5729529084451
2011-10-07,858.5729529084451
2011-10-10,860.1219173123825
2011-10-11,854.1456838446496
2011-10-12,878.743466806144
2011-10-13,880.6839510494419
2011-10-14,880.9513567723799
2011-10-17,885.7804127809102
2011-10-18,865.445223211693
2011-10-19,864.9255257510296
2011-10-20,849.4720027998109
2011-10-21,847.3467172950483
2011-10-24,870.3042311635339
2011-10-25,884.949157078541
2011-10-26,889.3589599811119
2011-10-27,892.6232279037434
2011-10-28,904.4447753679384
2011-10-31,904.1602918314488
2011-11-01,905.8841567687258
2011-11-02,916.9259965332091
2011-11-03,918.7529481429125
2011-11-04,928.7427448829933
2011-11-07,920.823395475701
2011-11-08,925.5989640890716
2011-11-09,932.9470775873864
2011-11-10,914.4691368247093
2011-11-11,916.0548478539789
2011-11-14,935.0477786527343
2011-11-15,934.8348144316896
2011-11-16,911.2883821136193
2011-11-17,907.762148629205
2011-11-18,893.1709976497593
2011-11-21,892.9644987078362
2011-11-22,891.8495973566605
2011-11-23,883.6194560148562
2011-11-24,886.059637402755
2011-11-25,879.2862980684779
2011-11-28,879.4166801340103
2011-11-29,891.2812309796956
2011-11-30,867.9066570520358
2011-12-01,893.0907387836191
2011-12-02,884.0179744326414
2011-12-05,877.4658108472738
2011-12-06,877.5857052648846
2011-12-07,879.7888632582171
2011-12-08,878.5252903922162
2011-12-09,874.1575897661648
2011-12-12,866.4467660504545
2011-12-13,853.849115961403
2011-12-14,844.9082347632394
2011-12-15,825.2751397981611
2011-12-16,843.2808033853888
2011-12-19,839.3052043700626
2011-12-20,834.1425652748526
2011-12-21,828.6512400635806
2011-12-22,830.5744157742308
2011-12-23,837.7203677884035
2011-12-26,832.0487905371458
2011-12-27,826.4338527710862
2011-12-28,829.1112427265322
2011-12-29,830.5328264577124
2011-12-30,843.8425266099277
2012-01-02,843.8425266099277
2012-01-03,843.8425266099277
2012-01-04,830.3014667047291
2012-01-05,824.5907129465759
2012-01-06,830.1329973769505
2012-01-09,856.7196356696301
2012-01-10,881.6529766715754
2012-01-11,879.0142252399625
2012-01-12,877.0776681347046
2012-01-13,869.4676980545503
2012-01-16,859.9538097445651
2012-01-17,898.1866652362448
2012-01-18,887.6162406046424
2012-01-19,901.6819504555019
2012-01-20,907.4664397009026
2012-01-23,907.4664397009026
2012-01-24,907.4664397009026
2012-01-25,907.4664397009026
2012-01-26,907.4664397009026
2012-01-27,907.4664397009026
2012-01-30,890.1381150817666
2012-01-31,896.0256690099601
2012-02-01,884.2744439457027
2012-02-02,903.7600994791966
2012-02-03,907.7821981235634
2012-02-06,903.0636928553428
2012-02-07,886.6828179424805
2012-02-08,913.0861974203024
2012-02-09,912.6668349027232
2012-02-10,912.5008807074427
2012-02-13,909.4050632830346
2012-02-14,905.4545055337562
2012-02-15,912.4622710633719
2012-02-16,906.599614260857
2012-02-17,908.0293962010228
2012-02-20,908.5606966297515
2012-02-21,916.1333534910342
2012-02-22,926.2610955458706
2012-02-23,929.6843483807401
2012-02-24,946.7924538415675
2012-02-27,947.5101302878176
2012-02-28,949.4011895452829
2012-02-29,940.2387375235022
2012-03-01,940.1796881211543
2012-03-02,957.2193137704604
2012-03-05,955.5492446127251
2012-03-06,940.5120228956462
2012-03-07,935.7860815581474
2012-03-08,944.9085947799509
2012-03-09,953.7662852067972
2012-03-12,944.8555242284248
2012-03-13,951.9506898047347
2012-03-14,926.0854077410855
2012-03-15,921.9008863440936
2012-03-16,934.189518726158
2012-03-19,934.5391923975031
2012-03-20,920.4612582999029
2012-03-21,921.2922959603965
2012-03-22,922.9290824511058
2012-03-23,912.3476852939052
2012-03-26,913.2123547995272
2012-03-27,909.6144922556034
2012-03-28,888.9345138188239
2012-03-29,880.3402009144804
2012-03-30,888.6261055507547
2012-04-02,888.6261055507547
2012-04-03,888.6261055507547
2012-04-04,888.6261055507547
2012-04-05,906.7710254795695
2012-04-06,908.5717378548052
2012-04-09,903.0417093964376
2012-04-10,911.8609962705636
2012-04-11,911.4512288646982
2012-04-12,929.67778375771
2012-04-13,935.9991037069657
2012-04-16,932.3723489177459
2012-04-17,920.4784467715651
2012-04-18,943.5434276373687
2012-04-19,940.9833041618149
2012-04-20,952.3941352168757
2012-04-23,946.1184342505559
2012-04-24,951.008128252383
2012-04-25,954.3940251100593
2012-04-26,951.6883566943948
2012-04-27,945.1089467726803
2012-04-30,945.1089467726803
2012-05-01,945.1089467726803
2012-05-02,968.6653795854023
2012-05-03,974.8543735426246
2012-05-04,977.6285888620552
2012-05-07,975.4734151519121
2012-05-08,968.7813208507797
2012-05-09,952.627178735463
2012-05-10,951.1766002885971
2012-05-11,944.4676677749293
2012-05-14,933.7441902258927
2012-05-15,934.1724805301155
2012-05-16,921.1921860946767
2012-05-17,938.0543757400255
2012-05-18,924.5842510622483
2012-05-21,929.4468989046818
2012-05-22,944.8787035621376
2012-05-23,941.4473259629395
2012-05-24,933.8419798280088
2012-05-25,927.7641883079442
2012-05-28,942.7177942363958
2012-05-29,953.555446365375
2012-05-30,948.46043081859
2012-05-31,941.2485382737472
2012-06-01,941.6635025592998
2012-06-04,913.8469414804441
2012-06-05,913.0412629100789
2012-06-06,908.2741451778982
2012-06-07,906.0528938933858
2012-06-08,901.6857782212595
2012-06-11,916.0378047323126
2012-06-12,908.4401238471796
2012-06-13,917.7279528577787
2012-06-14,907.9265422806561
2012-06-15,914.0899619100522
2012-06-18,918.172553928111
2012-06-19,910.7408776857707
2012-06-20,910.5503563753326
2012-06-21,892.882801833839
2012-06-22,892.882801833839
2012-06-25,876.88193950155
2012-06-26,874.8342628270758
2012-06-27,873.0558961547861
2012-06-28,868.7681139094901
2012-06-29,879.848426426089
2012-07-02,881.4578471028913
2012-07-03,882.0302128877285
2012-07-04,884.8308648835293
2012-07-05,872.9918993162349
2012-07-06,883.0103215182392
2012-07-09,859.9050332165929
2012-07-10,858.3464105993179
2012-07-11,867.5395786890522
2012-07-12,878.2520719779416
2012-07-13,878.5863430648119
2012-07-16,867.2670937303211
2012-07-17,871.8951313318289
2012-07-18,874.678752192659
2012-07-19,878.2040304934884
2012-07-20,866.5079256147679
2012-07-23,849.371268773529
2012-07-24,852.0504802500249
2012-07-25,845.1680887463865
2012-07-26,843.3095287707536
2012-07-27,847.4756315591098
2012-07-30,847.3410052486198
2012-07-31,848.5225402683374
2012-08-01,858.7364794675027
2012-08-02,851.0420136908415
2012-08-03,857.1696583844426
2012-08-06,864.9500822357422
2012-08-07,863.5039570505319
2012-08-08,866.1233484149458
2012-08-09,870.2648281150293
2012-08-10,866.3539522568642
2012-08-13,849.609511629377
2012-08-14,852.6251994849232
2012-08-15,842.3456819455977
2012-08-16,841.0204901114779
2012-08-17,840.085954282219
2012-08-20,833.3292982081307
2012-08-21,836.315797732785
2012-08-22,833.4633738514465
2012-08-23,834.3977657020665
2012-08-24,823.2351877885792
2012-08-27,807.1808644887111
2012-08-28,813.8596504904946
2012-08-29,803.0535069568051
2012-08-30,807.7360725586037
2012-08-31,804.8129340019581
2012-09-03,810.7065415388024
2012-09-04,802.1371094943582
2012-09-05,794.4483147503245
2012-09-06,799.7050753582598
2012-09-07,838.2778239312661
2012-09-10,842.300422391622
2012-09-11,835.4142743263069
2012-09-12,840.7138937873423
2012-09-13,834.20785970637
2012-09-14,844.3777270838898
2012-09-17,823.1610404827022
2012-09-18,814.2689367215512
2012-09-19,817.915280501709
2012-09-20,803.349417517111
2012-09-21,808.2954797452592
2012-09-24,816.1572144053962
2012-09-25,816.6238226009037
2012-09-26,811.3354799811317
2012-09-27,839.8382598315052
2012-09-28,853.3677812299213
2012-10-01,853.3677812299215
2012-10-02,853.3677812299218
2012-10-03,853.367781229922
2012-10-04,853.3677812299222
2012-10-05,853.3677812299225
2012-10-08,845.2522206288133
2012-10-09,860.1082674784758
2012-10-10,861.2060319134735
2012-10-11,853.6385731662103
2012-10-12,858.2300434801898
2012-10-15,856.7831277025091
2012-10-16,856.024134121997
2012-10-17,858.1574321410186
2012-10-18,871.7230361433338
2012-10-19,868.200677305878
2012-10-22,871.7314411539261
2012-10-23,862.3613282162303
2012-10-24,859.5999079745538
2012-10-25,850.5725348515001
2012-10-26,836.9308610614628
2012-10-29,834.4231849898599
2012-10-30,837.4130273909989
2012-10-31,840.3431809582585
2012-11-01,856.0193316263634
2012-11-02,860.3790539894206
2012-11-05,859.7317261315305
2012-11-06,855.4016565705629
2012-11-07,854.3499810398677
2012-11-08,838.8057000476567
2012-11-09,836.3291843669114
2012-11-12,841.0644321261971
2012-11-13,830.2349049396595
2012-11-14,833.8382132147166
2012-11-15,821.1795982539651
2012-11-16,813.6684169419435
2012-11-19,815.0952977389522
2012-11-20,809.7585105293705
2012-11-21,819.8617582922768
2012-11-22,813.2060267434432
2012-11-23,820.5507254664769
2012-11-26,815.7213606553821
2012-11-27,809.0755768739182
2012-11-28,806.6161347377932
2012-11-29,800.8050073882315
2012-11-30,807.4009354506385
2012-12-03,796.9926933501013
2012-12-04,803.1211320718277
2012-12-05,827.8806104037591
2012-12-06,824.5796670804045
2012-12-07,838.9908614179017
2012-12-10,844.757537523698
2012-12-11,841.0104042061191
2012-12-12,841.9512929111254
2012-12-13,837.03123639634
2012-12-14,871.5901212595755
2012-12-17,880.2449091634235
2012-12-18,881.0191669884559
2012-12-19,888.2322337592014
2012-12-20,891.2583120937179
2012-12-21,885.8438071033579
2012-12-24,885.3299342122718
2012-12-25,910.6724054916566
2012-12-26,911.7591563639344
2012-12-27,907.8315890968871
2012-12-28,921.6896971737019
2012-12-31,934.3564600433326
2013-01-01,934.3564600433326
2013-01-02,934.3564600433326
2013-01-03,934.3564600433326
2013-01-04,937.0628480267828
2013-01-07,935.9600325292718
2013-01-08,930.9993786000813
2013-01-09,933.4060776131239
2013-01-10,935.8948286019377
2013-01-11,918.7317731087096
2013-01-14,945.9744663334078
2013-01-15,949.313668859973
2013-01-16,937.6045098102192
2013-01-17,927.6848748883918
2013-01-18,938.4234582933941
2013-01-21,944.7038560685196
2013-01-22,938.3973483312602
2013-01-23,935.0782578423001
2013-01-24,927.332057846066
2013-01-25,921.6209964601591
2013-01-28,945.4953059772172
2013-01-29,954.1177231027452
2013-01-30,964.7409625090809
2013-01-31,968.8407416947848
2013-02-01,981.6873733070225
2013-02-04,988.3397342341932
2013-02-05,999.5822582461146
2013-02-06,994.8589701141286
2013-02-07,988.2762327018025
2013-02-08,993.0858838036487
2013-02-11,993.0858838036487
2013-02-12,993.0858838036487
2013-02-13,993.0858838036487
2013-02-14,993.0858838036487
2013-02-15,993.0858838036487
2013-02-18,984.4119839362139
2013-02-19,967.2892613760876
2013-02-20,972.6034698374708
2013-02-21,937.9046182232173
2013-02-22,933.5629968971214
2013-02-25,936.6729256526329
2013-02-26,920.5061475828592
2013-02-27,929.4179107339442
2013-02-28,953.5020686147415
2013-03-01,947.730275417905
2013-03-04,907.8543006134361
2013-03-05,925.0326054799539
2013-03-06,930.5728532347957
2013-03-07,926.8735357057534
2013-03-08,924.3629695163324
2013-03-11,917.2641469113147
2013-03-12,911.7787566806447
2013-03-13,903.1817703772283
2013-03-14,905.8629211870877
2013-03-15,908.6987405545598
2013-03-18,888.3452916232515
2013-03-19,893.1048285421658
2013-03-20,916.2427038290625
2013-03-21,916.8092157467399
2013-03-22,918.3782995208703
2013-03-25,914.7124866929393
2013-03-26,901.7805573042467
2013-03-27,900.7784220979252
2013-03-28,879.781694569483
2013-03-29,879.5137417322344
2013-04-01,879.717205206505
2013-04-02,884.3306794309751
2013-04-03,889.6389527474848
2013-04-04,889.6389527474848
2013-04-05,889.6389527474848
2013-04-08,884.0728671314479
2013-04-09,889.4341703695394
2013-04-10,892.6390902106621
2013-04-11,887.0446026482978
2013-04-12,881.9515222444359
2013-04-15,868.9850910648855
2013-04-16,871.7545162681902
2013-04-17,870.6380163401399
2013-04-18,868.7216424207063
2013-04-19,891.5663007299341
2013-04-22,890.8653371154844
2013-04-23,867.9257519925981
2013-04-24,878.9766100674399
2013-04-25,874.5699003958006
2013-04-26,867.9633116094473
2013-04-29,867.9633116094473
2013-04-30,867.9633116094473
2013-05-01,867.9633116094473
2013-05-02,863.539286376951
2013-05-03,873.4005821769581
2013-05-06,881.7903731170773
2013-05-07,885.9288954346378
2013-05-08,891.3060112869634
2013-05-09,883.0257354569908
2013-05-10,887.8439360803573
2013-05-13,884.4523331106645
2013-05-14,875.3238613690853
2013-05-15,875.1142198878559
2013-05-16,885.2020941033971
2013-05-17,902.590142224758
2013-05-20,906.472416880438
2013-05-21,905.032782221007
2013-05-22,906.117851862575
2013-05-23,891.018566606544
2013-05-24,893.452080068934
2013-05-27,893.1383902771388
2013-05-28,907.0853540941484
2013-05-29,903.2248568980738
2013-05-30,898.9179346647717
2013-05-31,892.8110332548698
2013-06-03,895.0658922912527
2013-06-04,884.7881745175686
2013-06-05,883.5012659683655
2013-06-06,875.9072301856546
2013-06-07,864.6439446132468
2013-06-10,864.6439446132468
2013-06-11,864.6439446132468
2013-06-12,864.6439446132468
2013-06-13,837.3293299600215
2013-06-14,837.2840446064587
2013-06-17,831.1919888069806
2013-06-18,830.75739498591
2013-06-19,824.7681887510561
2013-06-20,803.0852064634147
2013-06-21,795.73017688526
2013-06-24,757.9470648541517
2013-06-25,756.9652499848079
2013-06-26,749.4476466091298
2013-06-27,749.7699263090451
