Date,THAILAND HIGH DIVIDEND YIELD
1999-08-12,900.7091855576493
1999-08-13,900.3893612759645
1999-08-16,904.5231682974583
1999-08-17,889.9249751893722
1999-08-18,889.0142342236162
1999-08-19,894.8586850557201
1999-08-20,912.9848907017343
1999-08-23,939.1013924478766
1999-08-24,946.2207070545404
1999-08-25,961.5406441980264
1999-08-26,960.7516364114222
1999-08-27,971.0315937419529
1999-08-30,953.6337411850049
1999-08-31,952.4549373057163
1999-09-01,947.4908723877805
1999-09-02,941.2117166072649
1999-09-03,943.0881778554007
1999-09-06,950.8740117337936
1999-09-07,929.3356639344368
1999-09-08,922.9289419236721
1999-09-09,931.0019670434477
1999-09-10,937.307071340867
1999-09-13,944.522581116142
1999-09-14,943.362608715195
1999-09-15,957.4681195911242
1999-09-16,935.2493316009774
1999-09-17,959.4694373651074
1999-09-20,950.1390608103502
1999-09-21,948.9882592451304
1999-09-22,937.4263648619574
1999-09-23,927.6305880222627
1999-09-24,940.9027322832713
1999-09-27,916.2012775064571
1999-09-28,915.2974751387409
1999-09-29,899.7662619256879
1999-09-30,920.4028230259601
1999-10-01,952.3055003960537
1999-10-04,954.0403278304287
1999-10-05,997.1441658168612
1999-10-06,973.7091851161313
1999-10-07,959.3435138564573
1999-10-08,934.5969490609083
1999-10-11,946.2668578285159
1999-10-12,947.2816796315648
1999-10-13,947.683017468423
1999-10-14,948.0180194042644
1999-10-15,947.1112364772948
1999-10-18,934.5733133706326
1999-10-19,918.2840540155188
1999-10-20,907.6310291738536
1999-10-21,909.146371191557
1999-10-22,911.3633936041074
1999-10-25,917.2197320799081
1999-10-26,919.6549940510247
1999-10-27,931.1491727496019
1999-10-28,925.0669027694973
1999-10-29,936.1238178067342
1999-11-01,942.4281763488053
1999-11-02,943.4390972985253
1999-11-03,935.709764291668
1999-11-04,955.1807155891955
1999-11-05,946.2510302472361
1999-11-08,940.0092192259949
1999-11-09,954.2205268084001
1999-11-10,947.0683280892076
1999-11-11,966.6681124604864
1999-11-12,970.2089112630691
1999-11-15,991.7342712748559
1999-11-16,974.7534366046171
1999-11-17,958.1045668801866
1999-11-18,934.1253913898369
1999-11-19,936.1752376621864
1999-11-22,920.57201533865
1999-11-23,912.9046946657843
1999-11-24,914.310098890305
1999-11-25,928.4989029868279
1999-11-26,944.3183263492322
1999-11-29,954.3313601455925
1999-11-30,989.2721917543047
1999-12-01,977.1812385069603
1999-12-02,981.7936171679855
1999-12-03,971.3987848014832
1999-12-06,972.6465674409201
1999-12-07,980.5648432325721
1999-12-08,973.1484202846738
1999-12-09,972.7180384952785
1999-12-10,973.2219722025679
1999-12-13,969.2577983116872
1999-12-14,958.8482913235198
1999-12-15,962.2310847427347
1999-12-16,963.2212696941509
1999-12-17,967.020336032969
1999-12-20,988.7047237990944
1999-12-21,988.6546996495739
1999-12-22,1008.7172152141958
1999-12-23,1015.5430443868969
1999-12-24,1013.4523865902852
1999-12-27,1001.7813855677737
1999-12-28,1013.2169556648936
1999-12-29,1026.8286157659188
1999-12-30,1036.2597693861546
1999-12-31,1036.2597693861544
2000-01-03,1053.217766694205
2000-01-04,1058.5700155561894
2000-01-05,1025.1209142034888
2000-01-06,990.7903133205392
2000-01-07,993.3055227698823
2000-01-10,1001.3097644338809
2000-01-11,1007.4123699375815
2000-01-12,998.6392500063421
2000-01-13,1004.0903833456551
2000-01-14,1029.6225717502937
2000-01-17,1057.8112251429113
2000-01-18,1069.137171231485
2000-01-19,1061.6915828679353
2000-01-20,1069.014840726933
2000-01-21,1059.6556914881826
2000-01-24,1044.6195302402898
2000-01-25,1033.2328946857422
2000-01-26,1021.8491137314227
2000-01-27,1017.7673791780596
2000-01-28,1023.3307478840624
2000-01-31,1013.9194993776886
2000-02-01,1015.3274459240876
2000-02-02,1006.7952328012078
2000-02-03,1002.4186068017668
2000-02-04,1008.4226080648181
2000-02-07,1014.6252362187176
2000-02-08,1001.1299895744571
2000-02-09,1003.3072814884616
2000-02-10,995.4734173089022
2000-02-11,993.4159624672596
2000-02-14,987.9960927679599
2000-02-15,975.1600856373517
2000-02-16,964.3454441025956
2000-02-17,936.4383564049309
2000-02-18,928.4725054066807
2000-02-21,927.2557939594175
2000-02-22,890.4111758380099
2000-02-23,902.2337180672902
2000-02-24,899.4971502507516
2000-02-25,934.5142206337141
2000-02-28,915.1222790718145
2000-02-29,897.7918301015792
2000-03-01,879.5351305984964
2000-03-02,913.1215239810832
2000-03-03,917.2616876536322
2000-03-06,905.81846129661
2000-03-07,913.7881803818893
2000-03-08,916.0591823828081
2000-03-09,929.288902424433
2000-03-10,942.3661793329883
2000-03-13,925.3560972669703
2000-03-14,931.9664851835477
2000-03-15,917.7008000741213
2000-03-16,920.0051727140789
2000-03-17,938.2262109808852
2000-03-20,939.6778832287833
2000-03-21,944.5746929886899
2000-03-22,950.0387481943012
2000-03-23,969.921193833985
2000-03-24,969.888703942055
2000-03-27,975.2064412233309
2000-03-28,971.0200317537067
2000-03-29,971.9593572344858
2000-03-30,964.1882400050697
2000-03-31,962.8090416062491
2000-04-03,945.2625644565127
2000-04-04,933.9266314672765
2000-04-05,929.6356091912774
2000-04-06,929.6356091912771
2000-04-07,939.969282230898
2000-04-10,936.2590738335765
2000-04-11,939.6406227846999
2000-04-12,963.4411505056681
2000-04-13,968.5353535486589
2000-04-14,966.4912214213963
2000-04-17,921.8168738114598
2000-04-18,915.8707933392587
2000-04-19,926.0348180923514
2000-04-20,927.0742124941402
2000-04-21,940.6568221017177
2000-04-24,943.994000378716
2000-04-25,938.0385553229763
2000-04-26,930.7951863246446
2000-04-27,923.6216037705589
2000-04-28,932.1493292853996
2000-05-01,931.6600762586127
2000-05-02,912.0923532873039
2000-05-03,897.5746004399377
2000-05-04,898.1513301641813
2000-05-05,897.3350409781063
2000-05-08,875.4779070246835
2000-05-09,857.1422917284951
2000-05-10,846.7207117683812
2000-05-11,822.5221966487824
2000-05-12,844.6047178514897
2000-05-15,825.2726361067871
2000-05-16,830.2910528350776
2000-05-17,831.6623885849004
2000-05-18,825.5401969864112
2000-05-19,840.5567132753024
2000-05-22,816.0410348039791
2000-05-23,795.6453480493004
2000-05-24,783.0532147823291
2000-05-25,757.0834596445056
2000-05-26,781.087631994191
2000-05-29,782.8156272533588
2000-05-30,788.6620426087858
2000-05-31,806.3320945486992
2000-06-01,810.3875754218382
2000-06-02,825.2244052932816
2000-06-05,860.6264080743351
2000-06-06,840.7897666063424
2000-06-07,830.1077075659266
2000-06-08,825.320258305773
2000-06-09,817.2647474806458
2000-06-12,818.021388011278
2000-06-13,814.7192338798545
2000-06-14,830.5588698839807
2000-06-15,838.5064090074162
2000-06-16,828.9348976548191
2000-06-19,818.1505038191584
2000-06-20,819.5849679279919
2000-06-21,815.2429256939762
2000-06-22,810.0977413166979
2000-06-23,807.3126768913082
2000-06-26,800.4343523152488
2000-06-27,804.5683017304403
2000-06-28,810.1475700187381
2000-06-29,805.03045309749
2000-06-30,803.7394517026056
2000-07-03,786.3655386920807
2000-07-04,772.5853773439142
2000-07-05,774.0445602182483
2000-07-06,769.7495622500428
2000-07-07,780.9377517809278
2000-07-10,784.7343083008938
2000-07-11,781.4104491155296
2000-07-12,780.4661124714391
2000-07-13,787.4793692905977
2000-07-14,782.6686277609458
2000-07-17,777.231406181165
2000-07-18,781.4606301653212
2000-07-19,791.6897668660064
2000-07-20,787.587918969888
2000-07-21,779.9574720863352
2000-07-24,760.4479874444861
2000-07-25,758.9711158042777
2000-07-26,746.2998724459621
2000-07-27,755.6285233238558
2000-07-28,751.0676953989397
2000-07-31,734.2350801287628
2000-08-01,739.2711295129661
2000-08-02,760.1792092584099
2000-08-03,774.7277183800088
2000-08-04,785.669037197746
2000-08-07,766.9014108153161
2000-08-08,787.3614678732424
2000-08-09,779.2949142521045
2000-08-10,783.8713361175635
2000-08-11,796.5523958006951
2000-08-14,796.3567547849021
2000-08-15,793.0112470519618
2000-08-16,797.9582079706292
2000-08-17,793.7953217720849
2000-08-18,789.8166167835703
2000-08-21,793.9219528630097
2000-08-22,794.6001737503361
2000-08-23,793.9164985605103
2000-08-24,785.5472785451113
2000-08-25,775.5948191894557
2000-08-28,785.7257816576015
2000-08-29,781.4907710123293
2000-08-30,782.3046610426371
2000-08-31,781.7372247822461
2000-09-01,782.969614386743
2000-09-04,783.4186796546132
2000-09-05,775.4011100334448
2000-09-06,763.3463085498871
2000-09-07,761.1789940635667
2000-09-08,758.0875532923952
2000-09-11,751.6845304934415
2000-09-12,742.2378420704842
2000-09-13,731.9440422274834
2000-09-14,724.8062380294899
2000-09-15,723.9323523237994
2000-09-18,698.3113306305199
2000-09-19,705.1578368358396
2000-09-20,692.6589681386955
2000-09-21,698.6537716688699
2000-09-22,685.8533653130321
2000-09-25,700.1364657018872
2000-09-26,716.5506753478229
2000-09-27,717.0354314570028
2000-09-28,703.1567276667125
2000-09-29,706.221237557096
2000-10-02,701.3162447685042
2000-10-03,681.1464876368054
2000-10-04,671.6601524379613
2000-10-05,676.3678135005174
2000-10-06,677.4078919623149
2000-10-09,663.4384893645553
2000-10-10,643.5935653355688
2000-10-11,634.9655553876945
2000-10-12,643.1156010682506
2000-10-13,625.241087245378
2000-10-16,633.0790852496044
2000-10-17,636.4925719067097
2000-10-18,649.3536234257235
2000-10-19,678.2027265918592
2000-10-20,669.4379353108853
2000-10-23,665.8560155750462
2000-10-24,668.9759012841599
2000-10-25,673.81832302978
2000-10-26,671.708577886012
2000-10-27,665.0506522195435
2000-10-30,668.3929413595368
2000-10-31,663.3704297867534
2000-11-01,682.2538634646136
2000-11-02,680.1152897359189
2000-11-03,700.2061735638684
2000-11-06,721.2409645886338
2000-11-07,709.5194325213026
2000-11-08,709.2313129231158
2000-11-09,701.0412691665188
2000-11-10,704.3029129549102
2000-11-13,701.975077420469
2000-11-14,700.0496913594227
2000-11-15,701.4816208324401
2000-11-16,690.1948585727733
2000-11-17,702.0490897324845
2000-11-20,689.1375969639266
2000-11-21,689.0444846231027
2000-11-22,689.8314794563274
2000-11-23,679.9523682992169
2000-11-24,683.7485066528292
2000-11-27,684.2200157891991
2000-11-28,679.9169410425455
2000-11-29,674.0503213594334
2000-11-30,666.3036512373529
2000-12-01,655.3020813250769
2000-12-04,659.1194317959713
2000-12-05,657.9141848349731
2000-12-06,662.5541581207821
2000-12-07,669.5086534348774
2000-12-08,650.5722588363789
2000-12-11,653.9407724306302
2000-12-12,648.3522588788715
2000-12-13,651.2976151919073
2000-12-14,650.1012281849523
2000-12-15,648.0349180562666
2000-12-18,646.6317872274553
2000-12-19,660.96177368322
2000-12-20,660.9633516806986
2000-12-21,663.6771119466532
2000-12-22,660.6635913085569
2000-12-25,661.1607331282381
2000-12-26,658.5829229821445
2000-12-27,660.6376388738486
2000-12-28,648.2025530238275
2000-12-29,644.8826985591877
2001-01-01,644.8826985591877
2001-01-02,639.2681031854291
2001-01-03,646.6631767417261
2001-01-04,644.3849022411473
2001-01-05,666.1832264555273
2001-01-08,671.8857465483485
2001-01-09,672.6087777141473
2001-01-10,670.1646557680407
2001-01-11,661.1520414685759
2001-01-12,673.0872854724742
2001-01-15,691.9454409974121
2001-01-16,677.0537208958585
2001-01-17,672.8035640303891
2001-01-18,668.5784121916495
2001-01-19,683.9080444162198
2001-01-22,686.1184474201239
2001-01-23,682.2133756321667
2001-01-24,674.4993734339279
2001-01-25,681.6833845888324
2001-01-26,671.0599937245686
2001-01-29,670.3934505548648
2001-01-30,667.923008052286
2001-01-31,682.7725221329481
2001-02-01,689.0851221719578
2001-02-02,684.918022197044
2001-02-05,683.0088641927164
2001-02-06,684.2855295764964
2001-02-07,685.9568004745095
2001-02-08,686.681232674025
2001-02-09,688.8825244276723
2001-02-12,690.8719068111072
2001-02-13,699.3971940759412
2001-02-14,698.0046729772286
2001-02-15,704.6960194490443
2001-02-16,700.700217846801
2001-02-19,692.9188151179535
2001-02-20,695.7198699172252
2001-02-21,690.7193392485052
2001-02-22,687.1636371250914
2001-02-23,695.2072064709821
2001-02-26,703.2018915604774
2001-02-27,720.531968217502
2001-02-28,716.7518632777264
2001-03-01,700.1136105522619
2001-03-02,693.8919452333787
2001-03-05,684.8062645396135
2001-03-06,691.0044561337409
2001-03-07,702.437140669961
2001-03-08,711.192439650082
2001-03-09,712.7838015733739
2001-03-12,705.3314678715778
2001-03-13,704.2232158576188
2001-03-14,694.9770771750791
2001-03-15,686.3167149147687
2001-03-16,679.3108243237292
2001-03-19,679.4789502175194
2001-03-20,676.5228636697193
2001-03-21,674.540674587493
2001-03-22,671.3805765294322
2001-03-23,674.4192577049041
2001-03-26,674.0973321375495
2001-03-27,672.0809586287331
2001-03-28,669.2642842516592
2001-03-29,679.4066793426903
2001-03-30,671.9665854065976
2001-04-02,660.3744772901644
2001-04-03,665.0261562478839
2001-04-04,655.076809238694
2001-04-05,657.9271342047176
2001-04-06,655.1794442278213
2001-04-09,658.5037508827006
2001-04-10,665.4955366168826
2001-04-11,674.7865105425948
2001-04-12,686.7549931483975
2001-04-13,686.7549931483975
2001-04-16,684.4206285883538
2001-04-17,679.911420088994
2001-04-18,696.5769815167623
2001-04-19,693.237280799664
2001-04-20,680.463572255923
2001-04-23,686.9506376480662
2001-04-24,694.0440152413499
2001-04-25,693.191952841766
2001-04-26,688.7819517699643
2001-04-27,692.3712651608779
2001-04-30,697.2637631908956
2001-05-01,697.3402175508949
2001-05-02,697.9490894876003
2001-05-03,699.8183992562998
2001-05-04,695.7890350157581
2001-05-07,696.1702057372524
2001-05-08,695.7128509541117
2001-05-09,695.9143773482913
2001-05-10,697.6281613143884
2001-05-11,697.4355549770581
2001-05-14,693.23186224442
2001-05-15,688.4063115562535
2001-05-16,685.5209656952219
2001-05-17,689.6302391354898
2001-05-18,687.2354559081962
2001-05-21,690.0627339602025
2001-05-22,692.8708541966652
2001-05-23,715.724320383389
2001-05-24,728.3018686038673
2001-05-25,723.3679490443823
2001-05-28,721.6832627649901
2001-05-29,729.7196855737836
2001-05-30,735.0565746158975
2001-05-31,731.6890490971695
2001-06-01,733.5795807979906
2001-06-04,743.1274528034788
2001-06-05,745.5741179386733
2001-06-06,738.8853620433556
2001-06-07,742.8944046380992
2001-06-08,749.3526283298673
2001-06-11,751.2585864960137
2001-06-12,751.8192578421736
2001-06-13,771.8284178471006
2001-06-14,762.6300161464286
2001-06-15,764.7721755302518
2001-06-18,758.1475731076374
2001-06-19,763.6845218568262
2001-06-20,758.2414141451443
2001-06-21,763.5472835094454
2001-06-22,760.5506763401986
2001-06-25,773.10619525579
2001-06-26,779.9930602172556
2001-06-27,786.760797025933
2001-06-28,787.5215413671093
2001-06-29,791.351836108002
2001-07-02,795.1026836280485
2001-07-03,803.801907473318
2001-07-04,800.2235326750855
2001-07-05,797.8291225581324
2001-07-06,800.2038757616456
2001-07-09,803.9678279928357
2001-07-10,804.8266822498022
2001-07-11,783.2212012233829
2001-07-12,789.0250253139377
2001-07-13,786.3889025628074
2001-07-16,780.1812792882428
2001-07-17,787.0101955453207
2001-07-18,783.9943957654748
2001-07-19,785.2982084995733
2001-07-20,780.1195197487975
2001-07-23,774.5572577438439
2001-07-24,774.5891813317921
2001-07-25,771.8590536587718
2001-07-26,762.4731211846049
2001-07-27,755.3993781736688
2001-07-30,750.9440767110664
2001-07-31,756.3871182763789
2001-08-01,756.7785459899992
2001-08-02,763.4743609890563
2001-08-03,784.415863952532
2001-08-06,784.6160178081149
2001-08-07,794.3356771224427
2001-08-08,810.6672111354231
2001-08-09,804.5272925591423
2001-08-10,803.6987238162718
2001-08-13,806.0133191662077
2001-08-14,805.6688380699719
2001-08-15,810.8952276561038
2001-08-16,816.7586474350488
2001-08-17,821.1517471905966
2001-08-20,814.7187126131549
2001-08-21,815.1000282766241
2001-08-22,816.2431259913927
2001-08-23,823.1220201579538
2001-08-24,845.1162115623889
2001-08-27,852.6711101213759
2001-08-28,838.1173406107864
2001-08-29,835.3566124397996
2001-08-30,832.7559918560864
2001-08-31,840.9616526510243
2001-09-03,868.5709666531571
2001-09-04,864.7474630197545
2001-09-05,867.0164405775326
2001-09-06,869.7980415401054
2001-09-07,871.0159665899133
2001-09-10,844.2436967926795
2001-09-11,841.7161670170766
2001-09-12,848.6349014154829
2001-09-13,811.232229882894
2001-09-14,784.6126788279911
2001-09-17,755.9995738391156
2001-09-18,752.8941286917772
2001-09-19,771.0683827053555
2001-09-20,758.316950272139
2001-09-21,739.9010918694108
2001-09-24,745.9683356939348
2001-09-25,740.705225731278
2001-09-26,739.9454540058111
2001-09-27,729.6899984001655
2001-09-28,729.9383473277196
2001-10-01,728.8678760376206
2001-10-02,729.1789338255043
2001-10-03,729.2174323520786
2001-10-04,745.9822177805978
2001-10-05,743.0300420974793
2001-10-08,733.1118449719413
2001-10-09,745.5683932626168
2001-10-10,745.7047338069358
2001-10-11,744.1395931485349
2001-10-12,743.4543234010939
2001-10-15,740.9513781458248
2001-10-16,748.3437726045348
2001-10-17,749.6818757100295
2001-10-18,740.7804971929472
2001-10-19,735.7080621215057
2001-10-22,731.5809629767069
2001-10-23,730.2751513515811
2001-10-24,734.8572115535619
2001-10-25,721.3216569914339
2001-10-26,725.4188954637478
2001-10-29,722.8162342377935
2001-10-30,712.8731899663082
2001-10-31,712.8184489976392
2001-11-01,713.7464867725055
2001-11-02,716.5309065302271
2001-11-05,714.7031816010244
2001-11-06,712.9741589029953
2001-11-07,699.5998153534855
2001-11-08,705.0680764806118
2001-11-09,712.3312365774439
2001-11-12,724.0061968577452
2001-11-13,727.2945151016526
2001-11-14,733.6070850316328
2001-11-15,731.4330608981071
2001-11-16,737.9757749307602
2001-11-19,740.3799369347184
2001-11-20,747.6079911694491
2001-11-21,752.301291558079
2001-11-22,763.6456890041012
2001-11-23,771.6021036386845
2001-11-26,768.123290352551
2001-11-27,777.0129642354133
2001-11-28,775.9689625106865
2001-11-29,776.5953625275672
2001-11-30,797.8264892193373
2001-12-03,795.7546376382361
2001-12-04,801.3848791107329
2001-12-05,802.8436001648593
2001-12-06,817.535176970502
2001-12-07,821.4361078664605
2001-12-10,820.6867932868789
2001-12-11,816.7810064921573
2001-12-12,833.3639174047172
2001-12-13,821.9608821226083
2001-12-14,817.9331636924065
2001-12-17,813.1845261109085
2001-12-18,800.7246236283893
2001-12-19,810.448143117838
2001-12-20,808.8999821406843
2001-12-21,803.4331366574377
2001-12-24,813.1953398949504
2001-12-25,815.6545100401622
2001-12-26,818.2075413499159
2001-12-27,810.0971166415413
2001-12-28,819.6847908211427
2001-12-31,818.5728512450796
2002-01-01,818.5728512450796
2002-01-02,814.6430381972198
2002-01-03,837.1626337786712
2002-01-04,861.3302354840771
2002-01-07,877.2996699081632
2002-01-08,880.8520699381302
2002-01-09,903.4869856601928
2002-01-10,904.4097276780853
2002-01-11,930.5337691348343
2002-01-14,930.1080605011232
2002-01-15,916.0004291683668
2002-01-16,893.5185685446811
2002-01-17,898.6841222263496
2002-01-18,894.7778909571599
2002-01-21,894.6668485356338
2002-01-22,896.6557192052691
2002-01-23,923.3380031835127
2002-01-24,937.6059872689752
2002-01-25,946.554587780237
2002-01-28,961.1024795628343
2002-01-29,959.5969609492577
2002-01-30,974.6824715961089
2002-01-31,989.9946094560313
2002-02-01,968.2203450638531
2002-02-04,958.404184852449
2002-02-05,983.6141566219716
2002-02-06,999.4099921828137
2002-02-07,1003.5152088838047
2002-02-08,1007.664063741535
2002-02-11,1014.2757417659675
2002-02-12,1004.6760232208079
2002-02-13,1013.5953783149138
2002-02-14,1033.739580919729
2002-02-15,1055.908904082147
2002-02-18,1059.2096156456982
2002-02-19,1032.6142222847352
2002-02-20,1037.9435817561805
2002-02-21,1004.7694123472561
2002-02-22,969.3774336242075
2002-02-25,983.810376685129
2002-02-26,983.5859161839461
2002-02-27,1019.9382222447039
2002-02-28,1032.3199401780098
2002-03-01,1027.1836538670486
2002-03-04,1061.0259469932237
2002-03-05,1059.7210462940996
2002-03-06,1091.693883064103
2002-03-07,1103.1210507154965
2002-03-08,1083.5334688956073
2002-03-11,1075.221665461845
2002-03-12,1075.1824022961177
2002-03-13,1062.273104713241
2002-03-14,1080.0744179167589
2002-03-15,1075.6631547543814
2002-03-18,1057.3377218525545
2002-03-19,1059.3921224653518
2002-03-20,1088.5632827503687
2002-03-21,1088.6539397591857
2002-03-22,1114.0927889256272
2002-03-25,1102.0006694275517
2002-03-26,1107.270599620956
2002-03-27,1094.7089165821214
2002-03-28,1092.5574592537116
2002-03-29,1094.9444639664075
2002-04-01,1089.8196884273857
2002-04-02,1062.486638947286
2002-04-03,1030.7673198899065
2002-04-04,1027.5909611734087
2002-04-05,1047.4115354490311
2002-04-08,1048.013219465259
2002-04-09,1062.6560976717533
2002-04-10,1065.1959148880364
2002-04-11,1067.4124851107986
2002-04-12,1065.2641449362714
2002-04-15,1067.2246034500715
2002-04-16,1067.715846075365
2002-04-17,1104.6621717797586
2002-04-18,1103.9562304958274
2002-04-19,1094.5220772666594
2002-04-22,1093.7324671085637
2002-04-23,1069.8669928880113
2002-04-24,1066.140391668226
2002-04-25,1055.4376875187206
2002-04-26,1056.367129674868
2002-04-29,1042.021358073326
2002-04-30,1033.7741886195035
2002-05-01,1033.4158199384478
2002-05-02,1019.4058202663663
2002-05-03,1024.9107046362951
2002-05-06,1027.893217453884
2002-05-07,1026.010148822327
2002-05-08,1037.7793447754646
2002-05-09,1034.4182080745873
2002-05-10,1041.7906779781558
2002-05-13,1043.5799982737171
2002-05-14,1041.6966381038633
2002-05-15,1030.8688404143927
2002-05-16,1030.6673437224779
2002-05-17,1045.858976401166
2002-05-20,1050.679121435544
2002-05-21,1056.0972172832542
2002-05-22,1062.5852273793657
2002-05-23,1066.0813457194386
2002-05-24,1064.214495772099
2002-05-27,1066.2046117062218
2002-05-28,1088.9712194914566
2002-05-29,1107.4761404181415
2002-05-30,1095.9228977029406
2002-05-31,1086.2402154802278
2002-06-03,1086.872942606148
2002-06-04,1078.5365943569295
2002-06-05,1082.292617487541
2002-06-06,1091.9415336766178
2002-06-07,1104.569557875996
2002-06-10,1106.3911076576235
2002-06-11,1099.147253597067
2002-06-12,1099.5359647573594
2002-06-13,1105.9759694083953
2002-06-14,1099.4798431506667
2002-06-17,1078.6870701590983
2002-06-18,1084.8890910854236
2002-06-19,1059.8188543372642
2002-06-20,1053.4557142037586
2002-06-21,1028.7403202447742
2002-06-24,1027.3846285734262
2002-06-25,1032.7184405216187
2002-06-26,1010.7578966709734
2002-06-27,1015.57710192068
2002-06-28,1024.5812879530936
2002-07-01,1023.7185345529165
2002-07-02,1034.5611072158222
2002-07-03,1040.793108971542
2002-07-04,1046.6750095385162
2002-07-05,1046.111410878351
2002-07-08,1048.7461432269472
2002-07-09,1056.5463373987575
2002-07-10,1049.3033171427928
2002-07-11,1035.1265647834816
2002-07-12,1042.0512918608165
2002-07-15,1047.0274641931867
2002-07-16,1046.0077634421427
2002-07-17,1042.260386417576
