Date,MEXICO HIGH DIVIDEND YIELD
1999-08-05,1354.5715163250977
1999-08-06,1321.302744121887
1999-08-09,1343.553110337984
1999-08-10,1342.8339924383106
1999-08-11,1384.683336902636
1999-08-12,1396.7368723639604
1999-08-13,1443.5679231758807
1999-08-16,1437.4361999767618
1999-08-17,1444.618100615314
1999-08-18,1405.2949948489706
1999-08-19,1394.231418405394
1999-08-20,1378.2939019034316
1999-08-23,1414.2842263715481
1999-08-24,1418.2114357978794
1999-08-25,1452.5397148873853
1999-08-26,1435.0185014895972
1999-08-27,1403.2156111401346
1999-08-30,1392.5954123320048
1999-08-31,1368.6997748417223
1999-09-01,1362.8724208243013
1999-09-02,1366.9720585722691
1999-09-03,1360.1680442423674
1999-09-06,1362.5029385728396
1999-09-07,1334.7913263377386
1999-09-08,1314.514579099342
1999-09-09,1310.8068849183924
1999-09-10,1360.8425676964637
1999-09-13,1367.956276715123
1999-09-14,1360.4989803541678
1999-09-15,1363.6890587207772
1999-09-16,1357.1468404220102
1999-09-17,1356.4301738327792
1999-09-20,1393.5385713264818
1999-09-21,1369.6390432420735
1999-09-22,1389.7999829478888
1999-09-23,1383.5586569833604
1999-09-24,1381.196472146649
1999-09-27,1415.8759261970938
1999-09-28,1431.7536754343603
1999-09-29,1430.9861608662675
1999-09-30,1429.4710614684577
1999-10-01,1407.1160293457103
1999-10-04,1404.4692168095467
1999-10-05,1398.5130577359555
1999-10-06,1426.0163402613193
1999-10-07,1432.675447973677
1999-10-08,1461.0869658780948
1999-10-11,1477.137340398914
1999-10-12,1424.5415238441624
1999-10-13,1375.1891621836292
1999-10-14,1347.7040416044413
1999-10-15,1272.052903462109
1999-10-18,1274.3067636186806
1999-10-19,1331.2935967839294
1999-10-20,1359.687096623151
1999-10-21,1349.6688323896294
1999-10-22,1371.9127340672746
1999-10-25,1364.249025662234
1999-10-26,1353.8648655202446
1999-10-27,1352.2024235455199
1999-10-28,1398.0595688849191
1999-10-29,1448.0368954267956
1999-11-01,1458.9265936341942
1999-11-02,1462.5775230171482
1999-11-03,1550.7193374424062
1999-11-04,1545.9832189125082
1999-11-05,1571.5294500258692
1999-11-08,1602.0094077839526
1999-11-09,1573.2237052546316
1999-11-10,1604.8816645064744
1999-11-11,1632.8573029937565
1999-11-12,1628.2915388420793
1999-11-15,1652.0229043359502
1999-11-16,1651.461662543798
1999-11-17,1650.9347233703165
1999-11-18,1657.7977981839988
1999-11-19,1661.564049496658
1999-11-22,1606.3258498065863
1999-11-23,1607.4717065183022
1999-11-24,1638.3918680081076
1999-11-25,1671.1551612940204
1999-11-26,1658.480108278559
1999-11-29,1640.0815595925264
1999-11-30,1601.4439451526548
1999-12-01,1608.433514249817
1999-12-02,1637.9973322592261
1999-12-03,1676.9800606095555
1999-12-06,1659.7139636991742
1999-12-07,1649.8048180491928
1999-12-08,1697.0270978365822
1999-12-09,1700.0669287579753
1999-12-10,1726.7868217526593
1999-12-13,1703.4249011629527
1999-12-14,1676.57143478779
1999-12-15,1696.5027201997461
1999-12-16,1719.7603867290338
1999-12-17,1754.2157263253505
1999-12-20,1754.445020381352
1999-12-21,1765.4675519715925
1999-12-22,1735.9972143607913
1999-12-23,1742.651965305616
1999-12-24,1740.8001430255665
1999-12-27,1731.9428443491067
1999-12-28,1751.0747115828374
1999-12-29,1765.7540825559136
1999-12-30,1771.2168972249567
1999-12-31,1771.2168972249567
2000-01-03,1771.6323507703157
2000-01-04,1623.0200337583324
2000-01-05,1637.493007806204
2000-01-06,1610.5065179765222
2000-01-07,1696.593275522307
2000-01-10,1776.583059558554
2000-01-11,1724.32044447868
2000-01-12,1719.2402974759052
2000-01-13,1742.340444724796
2000-01-14,1790.4478081881534
2000-01-17,1809.0662706472988
2000-01-18,1777.163463150413
2000-01-19,1732.4602319365301
2000-01-20,1680.7785293793256
2000-01-21,1651.6876616573238
2000-01-24,1619.618543527049
2000-01-25,1633.2155222090032
2000-01-26,1645.3177528463493
2000-01-27,1618.439454737947
2000-01-28,1561.519805755209
2000-01-31,1556.4116141285074
2000-02-01,1590.2645990872898
2000-02-02,1595.2775451610335
2000-02-03,1659.3615061871828
2000-02-04,1703.3676806515825
2000-02-07,1789.301565234356
2000-02-08,1784.4802659004959
2000-02-09,1739.4358088302715
2000-02-10,1738.2097504598999
2000-02-11,1716.0427163693294
2000-02-14,1719.1763289354408
2000-02-15,1730.5530216596378
2000-02-16,1711.1845017249527
2000-02-17,1714.53793155058
2000-02-18,1672.4930341064778
2000-02-21,1662.4959267634597
2000-02-22,1646.1651377781955
2000-02-23,1703.0249508723032
2000-02-24,1696.0251908468886
2000-02-25,1652.141126895382
2000-02-28,1651.890753296292
2000-02-29,1652.7397327224255
2000-03-01,1680.3094099119057
2000-03-02,1770.098806483637
2000-03-03,1809.830897128678
2000-03-06,1794.5838611559582
2000-03-07,1818.6314914237382
2000-03-08,1907.0260235562134
2000-03-09,1916.6786238792456
2000-03-10,1874.6427130024442
2000-03-13,1832.9771283723894
2000-03-14,1791.0263727350366
2000-03-15,1807.219569727563
2000-03-16,1824.5654413286388
2000-03-17,1815.1312433736139
2000-03-20,1852.7664024855796
2000-03-21,1859.149749264169
2000-03-22,1821.7145452800173
2000-03-23,1856.0918305020014
2000-03-24,1870.7306641890823
2000-03-27,1886.6598051273
2000-03-28,1840.7182005176148
2000-03-29,1810.846665283576
2000-03-30,1750.1034205607446
2000-03-31,1727.6601731772002
2000-04-03,1717.6747170383721
2000-04-04,1663.0023006907124
2000-04-05,1677.159853030686
2000-04-06,1722.8425093225003
2000-04-07,1753.835240528719
2000-04-10,1701.0252452362356
2000-04-11,1667.909979474187
2000-04-12,1634.7868085844232
2000-04-13,1597.6184870872225
2000-04-14,1503.0347233320492
2000-04-17,1494.07844029871
2000-04-18,1561.5387116489092
2000-04-19,1511.1819927134063
2000-04-20,1515.687220119281
2000-04-21,1515.687220119281
2000-04-24,1507.3303050368304
2000-04-25,1590.5582410575141
2000-04-26,1584.4275134488296
2000-04-27,1599.4959533849537
2000-04-28,1561.1789586812279
2000-05-01,1573.4928132139391
2000-05-02,1575.142803852728
2000-05-03,1535.8972095135728
2000-05-04,1525.7935011113957
2000-05-05,1518.054085698382
2000-05-08,1490.65654343569
2000-05-09,1468.5041947403197
2000-05-10,1426.2932648124936
2000-05-11,1424.7575052336788
2000-05-12,1473.3345881764649
2000-05-15,1487.9366145856784
2000-05-16,1501.1181500392836
2000-05-17,1457.401320013523
2000-05-18,1437.1131969643923
2000-05-19,1383.819191464319
2000-05-22,1355.3670990950864
2000-05-23,1331.0643834645969
2000-05-24,1398.2455371556982
2000-05-25,1368.4544544741577
2000-05-26,1352.0783030991706
2000-05-29,1364.6656937666094
2000-05-30,1428.1631726871856
2000-05-31,1410.5795490901282
2000-06-01,1415.243033160242
2000-06-02,1474.5225916117372
2000-06-05,1439.4833975795564
2000-06-06,1363.7438231778215
2000-06-07,1350.9704142458588
2000-06-08,1354.364592057752
2000-06-09,1352.499905287446
2000-06-12,1375.4303628649907
2000-06-13,1401.046375170933
2000-06-14,1431.6426844442522
2000-06-15,1400.700556601984
2000-06-16,1391.8239819849862
2000-06-19,1391.5184529598944
2000-06-20,1370.1919477557399
2000-06-21,1397.4312347560037
2000-06-22,1368.184290470322
2000-06-23,1353.9468057710803
2000-06-26,1375.0353403527265
2000-06-27,1380.367820971083
2000-06-28,1381.5392504135475
2000-06-29,1404.9477928859017
2000-06-30,1448.1389341056852
2000-07-03,1546.8104471940792
2000-07-04,1605.4510554300753
2000-07-05,1566.9870161070276
2000-07-06,1561.5953319937598
2000-07-07,1589.9002660407532
2000-07-10,1604.1670202166554
2000-07-11,1587.646275467385
2000-07-12,1607.0191044868895
2000-07-13,1608.1680289418036
2000-07-14,1614.8394736465302
2000-07-17,1620.025342020696
2000-07-18,1608.5335386258257
2000-07-19,1543.483253101523
2000-07-20,1548.308589901659
2000-07-21,1529.020941264503
2000-07-24,1516.8382759924664
2000-07-25,1528.1303244556568
2000-07-26,1516.1513736244801
2000-07-27,1481.0790558636622
2000-07-28,1451.9788011118037
2000-07-31,1470.2843591852647
2000-08-01,1468.0560563891668
2000-08-02,1468.9629635921701
2000-08-03,1467.3359516353996
2000-08-04,1486.2526761111164
2000-08-07,1471.6455549776035
2000-08-08,1466.3913401530108
2000-08-09,1458.7757312087183
2000-08-10,1460.8105327255341
2000-08-11,1501.2774023716504
2000-08-14,1522.0421024391246
2000-08-15,1500.7610446496149
2000-08-16,1502.5216909520764
2000-08-17,1524.655288279636
2000-08-18,1498.7058082991052
2000-08-21,1455.6885929774517
2000-08-22,1454.710095842398
2000-08-23,1447.030663972916
2000-08-24,1446.5783065553387
2000-08-25,1429.0414496656222
2000-08-28,1442.5191251422234
2000-08-29,1451.8151007057907
2000-08-30,1493.4739354804408
2000-08-31,1497.3609289224362
2000-09-01,1481.1144068153264
2000-09-04,1483.700842468794
2000-09-05,1491.4103806253231
2000-09-06,1464.7688050619859
2000-09-07,1443.3351985058619
2000-09-08,1441.7102026242064
2000-09-11,1446.8937189182616
2000-09-12,1446.0592807426958
2000-09-13,1448.6155393537256
2000-09-14,1456.1138374567404
2000-09-15,1443.7823729602858
2000-09-18,1386.559810872658
2000-09-19,1379.4731618272658
2000-09-20,1372.511318717138
2000-09-21,1341.7682121474431
2000-09-22,1347.2407353621325
2000-09-25,1358.3469052423686
2000-09-26,1337.3649022850375
2000-09-27,1328.7652376569022
2000-09-28,1310.428239618075
2000-09-29,1272.9003779276425
2000-10-02,1264.413343232156
2000-10-03,1269.811968005466
2000-10-04,1278.001164254793
2000-10-05,1291.5643430733603
2000-10-06,1266.7031325429869
2000-10-09,1256.5925893848107
2000-10-10,1235.8816518045812
2000-10-11,1185.9020421209646
2000-10-12,1192.3142611873507
2000-10-13,1197.1756449054694
2000-10-16,1199.1363811084398
2000-10-17,1188.8059839613927
2000-10-18,1183.5440347022852
2000-10-19,1204.1010393345925
2000-10-20,1180.2148060343236
2000-10-23,1166.3031718452976
2000-10-24,1192.7076919618742
2000-10-25,1169.1503335193847
2000-10-26,1196.1651932479865
2000-10-27,1229.0290635812655
2000-10-30,1243.3925739274625
2000-10-31,1269.4484337139352
2000-11-01,1286.6121566589961
2000-11-02,1286.276366869702
2000-11-03,1250.0026621496252
2000-11-06,1244.7340448597572
2000-11-07,1269.2973281573932
2000-11-08,1271.781342188615
2000-11-09,1265.2832669821262
2000-11-10,1248.860283416047
2000-11-13,1225.2150950055382
2000-11-14,1251.3496112857094
2000-11-15,1282.1915505104887
2000-11-16,1271.6487172614284
2000-11-17,1294.3362815168546
2000-11-20,1299.6745973987454
2000-11-21,1288.0801796411067
2000-11-22,1253.0020555822223
2000-11-23,1257.9824474980264
2000-11-24,1277.0030828337237
2000-11-27,1252.084248019599
2000-11-28,1219.921003265534
2000-11-29,1211.635234735926
2000-11-30,1173.8377750911704
2000-12-01,1172.0318708217992
2000-12-04,1147.602620436493
2000-12-05,1168.6849208849285
2000-12-06,1176.1047274454993
2000-12-07,1176.3162746219675
2000-12-08,1184.2592771973038
2000-12-11,1191.5509179860594
2000-12-12,1186.8988778926243
2000-12-13,1174.0546518749507
2000-12-14,1201.5624814160449
2000-12-15,1182.5795722837568
2000-12-18,1175.496804033245
2000-12-19,1155.463772126241
2000-12-20,1108.0847421293786
2000-12-21,1100.6319644154369
2000-12-22,1124.7135467915405
2000-12-25,1124.7135467915405
2000-12-26,1129.3540341057976
2000-12-27,1130.480217040906
2000-12-28,1153.0641550599742
2000-12-29,1174.4997699513588
2001-01-01,1174.4997699513588
2001-01-02,1138.0269586137804
2001-01-03,1136.9329193174412
2001-01-04,1168.3111592168373
2001-01-05,1145.7769033038003
2001-01-08,1167.7806174947632
2001-01-09,1157.4817209659063
2001-01-10,1129.837576722488
2001-01-11,1145.877592895778
2001-01-12,1142.5218956905273
2001-01-15,1130.6019265665939
2001-01-16,1124.9415468158813
2001-01-17,1137.9242172702156
2001-01-18,1148.4280236760867
2001-01-19,1146.9556351633694
2001-01-22,1144.0751863051978
2001-01-23,1187.0236259464368
2001-01-24,1231.7465435610757
2001-01-25,1225.8338881036984
2001-01-26,1245.6356227186163
2001-01-29,1243.0816486005729
2001-01-30,1285.3578071784802
2001-01-31,1332.8339431465304
2001-02-01,1331.2439259844207
2001-02-02,1302.7463915190444
2001-02-05,1299.6818896520092
2001-02-06,1304.7152546241882
2001-02-07,1280.0910805917194
2001-02-08,1287.5873771439742
2001-02-09,1282.452349785316
2001-02-12,1285.2726346322822
2001-02-13,1288.0959791966993
2001-02-14,1286.690617239546
2001-02-15,1302.680776148034
2001-02-16,1282.6498050697944
2001-02-19,1290.7350462667387
2001-02-20,1283.2303273116827
2001-02-21,1258.405345700831
2001-02-22,1265.1292603635322
2001-02-23,1259.8855094179562
2001-02-26,1278.7591854006755
2001-02-27,1280.1258681004183
2001-02-28,1285.83716279546
2001-03-01,1290.535288307247
2001-03-02,1311.1670778126002
2001-03-05,1331.5656974214373
2001-03-06,1340.4309874015948
2001-03-07,1349.7983396303136
2001-03-08,1354.6115351401943
2001-03-09,1340.478223892043
2001-03-12,1310.0880588921007
2001-03-13,1311.8521962951136
2001-03-14,1293.3008356446155
2001-03-15,1276.0890539616128
2001-03-16,1251.970145266152
2001-03-19,1287.005150413942
2001-03-20,1287.2309901826793
2001-03-21,1289.5308248472202
2001-03-22,1252.9731748293727
2001-03-23,1233.4547747361264
2001-03-26,1260.1834245011544
2001-03-27,1271.9141815251767
2001-03-28,1263.2570012837125
2001-03-29,1277.1305532538322
2001-03-30,1318.7558152553684
2001-04-02,1328.792843703645
2001-04-03,1289.7024239148607
2001-04-04,1313.0486151041378
2001-04-05,1337.7219996470722
2001-04-06,1327.6396566226913
2001-04-09,1316.8217752546016
2001-04-10,1327.2214906296203
2001-04-11,1329.7271505676604
2001-04-12,1325.4492079921076
2001-04-13,1325.4492079921076
2001-04-16,1306.7858188019286
2001-04-17,1314.2570269909527
2001-04-18,1344.5913182719632
2001-04-19,1273.4368597045345
2001-04-20,1309.5488923836017
2001-04-23,1284.91385449544
2001-04-24,1287.5645196637806
2001-04-25,1298.3569974040993
2001-04-26,1347.8273758994828
2001-04-27,1315.8508664340472
2001-04-30,1335.1621451646624
2001-05-01,1334.7292132109774
2001-05-02,1336.749941329417
2001-05-03,1321.40834604933
2001-05-04,1343.2448218902032
2001-05-07,1326.2401633208867
2001-05-08,1333.9085224226844
2001-05-09,1354.7694920758506
2001-05-10,1362.2665078176562
2001-05-11,1368.893274004348
2001-05-14,1369.637904956372
2001-05-15,1376.253511654589
2001-05-16,1395.5342266364378
2001-05-17,1447.6400879642401
2001-05-18,1464.5959668324076
2001-05-21,1470.0304174999656
2001-05-22,1473.6242093650328
2001-05-23,1481.780997069118
2001-05-24,1470.643493585014
2001-05-25,1468.35897171094
2001-05-28,1472.700425848072
2001-05-29,1471.7879114594384
2001-05-30,1465.5978705098687
2001-05-31,1476.9345602588924
2001-06-01,1462.8871683546822
2001-06-04,1484.5153467633854
2001-06-05,1474.6644938170984
2001-06-06,1500.7208064116624
2001-06-07,1509.917320981784
2001-06-08,1512.6772439478696
2001-06-11,1517.5016135708622
2001-06-12,1519.3254797004647
2001-06-13,1511.8616366202189
2001-06-14,1515.9646261258426
2001-06-15,1486.1245551039635
2001-06-18,1480.4950871566264
2001-06-19,1458.7374779559548
2001-06-20,1476.9307168843807
2001-06-21,1503.4907669863085
2001-06-22,1496.096861030858
2001-06-25,1493.824501821457
2001-06-26,1495.9631481615634
2001-06-27,1504.067642253895
2001-06-28,1503.4040656149
2001-06-29,1513.9959984500124
2001-07-02,1550.458591090674
2001-07-03,1570.6127048675983
2001-07-04,1573.7731907421817
2001-07-05,1571.1588675145158
2001-07-06,1546.267927427033
2001-07-09,1544.525422635444
2001-07-10,1552.4219954771206
2001-07-11,1488.0720054592268
2001-07-12,1481.3160772515541
2001-07-13,1479.5098772574038
2001-07-16,1470.0903973536638
2001-07-17,1479.2532712230545
2001-07-18,1492.6234784745404
2001-07-19,1520.474662841561
2001-07-20,1507.1034159268504
2001-07-23,1516.2300108560291
2001-07-24,1509.2776490274741
2001-07-25,1506.8158346932394
2001-07-26,1532.1151483420197
2001-07-27,1535.1077756500085
2001-07-30,1542.1098100466907
2001-07-31,1527.5023591265297
2001-08-01,1544.9207735584234
2001-08-02,1538.1023755680014
2001-08-03,1535.8924320353374
2001-08-06,1530.97998230379
2001-08-07,1529.238773641009
2001-08-08,1544.1570176332102
2001-08-09,1539.9488637576665
2001-08-10,1543.8655320674911
2001-08-13,1553.4163871271749
2001-08-14,1554.158159872395
2001-08-15,1546.6270543572114
2001-08-16,1541.2254648933376
2001-08-17,1497.612462380675
2001-08-20,1503.7877452507578
2001-08-21,1512.3603359046072
2001-08-22,1525.0867346000614
2001-08-23,1516.5526255301138
2001-08-24,1532.7272425017145
2001-08-27,1533.7363252474381
2001-08-28,1521.473147559101
2001-08-29,1521.9816297067969
2001-08-30,1527.2575785925196
2001-08-31,1538.3407542148318
2001-09-03,1522.307255940319
2001-09-04,1518.0662432844263
2001-09-05,1486.645358886037
2001-09-06,1435.6722980854981
2001-09-07,1435.2430224601703
2001-09-10,1438.3583725064393
2001-09-11,1362.4929602582915
2001-09-12,1366.8137624578421
2001-09-13,1364.7939827793102
2001-09-14,1362.4929602582918
2001-09-17,1312.4374303104648
2001-09-18,1319.9461775531736
2001-09-19,1312.6443989009258
2001-09-20,1250.1596482183206
2001-09-21,1245.258916469814
2001-09-24,1291.4515272519743
2001-09-25,1300.8799386473981
2001-09-26,1308.4559955339953
2001-09-27,1293.5200784297992
2001-09-28,1310.7236065473949
2001-10-01,1314.6745412558744
2001-10-02,1340.6246679566743
2001-10-03,1350.7436759721272
2001-10-04,1381.0908208189599
2001-10-05,1367.744286750278
2001-10-08,1376.9504603336713
2001-10-09,1387.5740876069726
2001-10-10,1406.789908082494
2001-10-11,1423.5650057279204
2001-10-12,1370.205661051173
2001-10-15,1365.7843033017061
2001-10-16,1389.181602814438
2001-10-17,1394.545313032702
2001-10-18,1393.9492719153516
2001-10-19,1398.367729387977
2001-10-22,1393.4535492159268
2001-10-23,1398.2666670388821
2001-10-24,1432.007925322052
2001-10-25,1428.6818532861726
2001-10-26,1416.7963003463647
2001-10-29,1399.5758116527038
2001-10-30,1377.7085655173707
2001-10-31,1381.6546976140546
2001-11-01,1386.7885802016347
2001-11-02,1391.7595961112443
2001-11-05,1404.3125503666638
2001-11-06,1395.8645159562218
2001-11-07,1393.460849087546
2001-11-08,1390.7059177467236
2001-11-09,1378.823826147216
2001-11-12,1372.8663223968622
2001-11-13,1377.0890883732745
2001-11-14,1391.5988500738356
2001-11-15,1394.0997563279248
2001-11-16,1377.8482635769328
2001-11-19,1377.0429787251244
2001-11-20,1382.7556024359928
2001-11-21,1395.153812245145
2001-11-22,1393.2320668215743
2001-11-23,1408.9426530799196
2001-11-26,1410.4328726089245
2001-11-27,1416.874869274878
2001-11-28,1411.5003013515093
2001-11-29,1412.8727456576773
2001-11-30,1408.0933917683906
2001-12-03,1421.7179401027342
2001-12-04,1422.172864787679
2001-12-05,1452.3829095727656
2001-12-06,1451.2614572136881
2001-12-07,1454.3387955460207
2001-12-10,1448.889587244481
2001-12-11,1434.7354111308637
2001-12-12,1442.7410463570861
2001-12-13,1438.3791114793908
2001-12-14,1464.240386220878
2001-12-17,1475.0671896298031
2001-12-18,1470.658359865475
2001-12-19,1465.4626130082981
2001-12-20,1455.8643779039744
2001-12-21,1489.8676552815066
2001-12-24,1503.03272871612
2001-12-25,1503.03272871612
2001-12-26,1501.5113728197998
2001-12-27,1497.860546133165
2001-12-28,1503.862950802218
2001-12-31,1502.0672412642416
2002-01-01,1502.0672412642416
2002-01-02,1503.8760175778534
2002-01-03,1528.0750934446826
2002-01-04,1538.2024085387989
2002-01-07,1524.7547275929621
2002-01-08,1531.5539864328352
2002-01-09,1508.889883061106
2002-01-10,1494.677978238109
2002-01-11,1486.3889037092208
2002-01-14,1492.025253546861
2002-01-15,1523.4783110431822
2002-01-16,1506.6344271419305
2002-01-17,1524.2248623608891
2002-01-18,1531.4577357616142
2002-01-21,1536.7537948808751
2002-01-22,1530.6118269139126
2002-01-23,1563.5242727690995
2002-01-24,1548.373847151032
2002-01-25,1551.8229180756027
2002-01-28,1541.486930877684
2002-01-29,1525.7355994501618
2002-01-30,1521.669230055634
2002-01-31,1557.2918451088453
2002-02-01,1561.8492766599559
2002-02-04,1546.5837203626766
2002-02-05,1548.0624918477927
2002-02-06,1546.3363397731941
2002-02-07,1538.965577027807
2002-02-08,1517.6729764456256
2002-02-11,1506.0085829680547
2002-02-12,1522.875128398375
2002-02-13,1537.0451711371031
2002-02-14,1536.8014282616275
2002-02-15,1529.6773222305962
2002-02-18,1533.2083671793462
2002-02-19,1527.9021920724226
2002-02-20,1522.1966684669871
2002-02-21,1517.89674441217
2002-02-22,1507.0037877656819
2002-02-25,1519.5128717947177
2002-02-26,1527.6770563147459
2002-02-27,1560.497739394118
2002-02-28,1555.5947165019263
2002-03-01,1596.3789185544997
2002-03-04,1632.5880527840682
2002-03-05,1633.957691527959
2002-03-06,1652.7625443727989
2002-03-07,1652.623106665434
2002-03-08,1692.774816706697
2002-03-11,1702.1582971251385
2002-03-12,1716.6577818973456
2002-03-13,1699.8057099529565
2002-03-14,1695.22310723655
2002-03-15,1724.6104663809454
2002-03-18,1758.5218717596133
2002-03-19,1801.912431581724
2002-03-20,1800.8742148691665
2002-03-21,1802.2211740973637
2002-03-22,1799.3289051952524
2002-03-25,1776.0286014032115
2002-03-26,1754.4608584457535
2002-03-27,1759.6933749013087
2002-03-28,1760.347445280041
2002-03-29,1760.347445280041
2002-04-01,1773.0683272000877
2002-04-02,1776.4411639822856
2002-04-03,1741.4737090766503
2002-04-04,1738.3817989751524
2002-04-05,1756.4863887371941
2002-04-08,1747.326606247092
2002-04-09,1752.870286378202
2002-04-10,1800.6168821139959
2002-04-11,1791.7913104441095
2002-04-12,1820.4793760723016
2002-04-15,1808.485962174874
2002-04-16,1825.2312776447686
2002-04-17,1825.2298330404824
2002-04-18,1802.5796332935001
2002-04-19,1792.266459008339
2002-04-22,1757.3773590291255
2002-04-23,1730.8618080006283
2002-04-24,1749.0309895055161
2002-04-25,1716.3684211533653
2002-04-26,1723.237673018665
2002-04-29,1726.839502974618
2002-04-30,1738.9152121856623
2002-05-01,1726.6219914259302
2002-05-02,1764.9037009614747
2002-05-03,1757.5933849501534
2002-05-06,1790.2126055427702
2002-05-07,1758.0093252901495
2002-05-08,1790.5298308999038
2002-05-09,1767.4481182299062
2002-05-10,1749.0980937898332
2002-05-13,1754.2985339255179
2002-05-14,1752.1021451349864
2002-05-15,1760.5038775784594
2002-05-16,1764.0518639234435
2002-05-17,1767.8220826370646
2002-05-20,1754.8386690559337
2002-05-21,1742.1291959121208
2002-05-22,1748.9220180725158
2002-05-23,1763.5182843714033
