Date,KOREA HIGH DIVIDEND YIELD
1999-08-06,1708.7319169447192
1999-08-09,1701.0004779692254
1999-08-10,1701.8970290052337
1999-08-11,1679.7144964135205
1999-08-12,1673.5067549602343
1999-08-13,1613.912341208744
1999-08-16,1589.0890450574814
1999-08-17,1540.6911855368708
1999-08-18,1540.7927795880357
1999-08-19,1544.5520553134504
1999-08-20,1590.3453899630342
1999-08-23,1652.0881048229814
1999-08-24,1666.545380956107
1999-08-25,1770.7659071691012
1999-08-26,1762.3030416642641
1999-08-27,1793.6263884062134
1999-08-30,1774.6062810618228
1999-08-31,1756.25063213893
1999-09-01,1687.30169626286
1999-09-02,1688.90243806214
1999-09-03,1687.242004738457
1999-09-06,1781.4527857190965
1999-09-07,1791.133526381815
1999-09-08,1775.143260672905
1999-09-09,1783.8621294796096
1999-09-10,1786.7540053192665
1999-09-13,1824.682136565206
1999-09-14,1810.1713838892929
1999-09-15,1779.5436227431544
1999-09-16,1721.168453348065
1999-09-17,1736.3422383130735
1999-09-20,1755.672242063464
1999-09-21,1779.1434376025138
1999-09-22,1729.3636771915121
1999-09-23,1728.647880967509
1999-09-24,1724.3655162747739
1999-09-27,1654.5942893104339
1999-09-28,1640.9135888861183
1999-09-29,1580.8381081446437
1999-09-30,1522.2515245690167
1999-10-01,1542.7820307725915
1999-10-04,1516.7122486396058
1999-10-05,1484.934496612814
1999-10-06,1537.7475297749538
1999-10-07,1564.5662945382178
1999-10-08,1532.6016374873282
1999-10-11,1524.2872460750468
1999-10-12,1562.2084987453318
1999-10-13,1563.197164909402
1999-10-14,1576.0592435643769
1999-10-15,1568.3195927357697
1999-10-18,1512.333661942293
1999-10-19,1481.068626510442
1999-10-20,1523.7773071306162
1999-10-21,1487.628009829278
1999-10-22,1498.31454254143
1999-10-25,1452.379754106327
1999-10-26,1449.6190851916365
1999-10-27,1444.0042971757853
1999-10-28,1490.7467300268277
1999-10-29,1481.188197710308
1999-11-01,1568.1290299727448
1999-11-02,1605.0942259912235
1999-11-03,1601.2220286855325
1999-11-04,1653.7323062147775
1999-11-05,1648.8162484491857
1999-11-08,1633.056173352677
1999-11-09,1680.2693931744518
1999-11-10,1642.2496803043764
1999-11-11,1640.1307484171818
1999-11-12,1647.0465437640291
1999-11-15,1627.7055428020776
1999-11-16,1674.6115158356863
1999-11-17,1611.4104851812622
1999-11-18,1628.1617449720936
1999-11-19,1664.3076398744506
1999-11-22,1655.39894413514
1999-11-23,1655.175975162926
1999-11-24,1696.2256241322575
1999-11-25,1705.739029710686
1999-11-26,1700.916575142184
1999-11-29,1753.3735721617413
1999-11-30,1769.7083454008846
1999-12-01,1786.1558505605494
1999-12-02,1768.2207003329884
1999-12-03,1744.6561125809153
1999-12-06,1740.0272860165821
1999-12-07,1689.9376134238419
1999-12-08,1693.2518865678708
1999-12-09,1656.5888011208024
1999-12-10,1757.2410412507438
1999-12-13,1727.6060075226985
1999-12-14,1675.180089402229
1999-12-15,1605.045425711777
1999-12-16,1597.0422831134172
1999-12-17,1563.9720589660117
1999-12-20,1578.1176120150265
1999-12-21,1506.5779906150162
1999-12-22,1474.2526000173177
1999-12-23,1440.5298817026828
1999-12-24,1477.097549617621
1999-12-27,1462.2887328603824
1999-12-28,1501.16338138633
1999-12-29,1502.1492592637728
1999-12-30,1514.348917795929
1999-12-31,1514.6568803083255
2000-01-03,1524.8313941856563
2000-01-04,1628.686673330192
2000-01-05,1588.3099800096593
2000-01-06,1519.5461058582189
2000-01-07,1545.7143559047195
2000-01-10,1562.6221323493376
2000-01-11,1559.9976187259626
2000-01-12,1541.1470300490068
2000-01-13,1538.3939101245592
2000-01-14,1536.744133800837
2000-01-17,1570.6018749421603
2000-01-18,1545.4232103517375
2000-01-19,1440.3179893323957
2000-01-20,1482.0973815513557
2000-01-21,1440.725838278275
2000-01-24,1456.5398360394338
2000-01-25,1408.0317802506106
2000-01-26,1430.5668454691806
2000-01-27,1470.3147951716621
2000-01-28,1504.4095833054946
2000-01-31,1517.1989084846607
2000-02-01,1502.060161420756
2000-02-02,1535.2046797468004
2000-02-03,1559.442044723829
2000-02-04,1560.1323687808117
2000-02-07,1536.0320278812214
2000-02-08,1520.8552481734346
2000-02-09,1511.091043250287
2000-02-10,1474.68914852587
2000-02-11,1457.9218377276543
2000-02-14,1361.2134362811316
2000-02-15,1324.880701837121
2000-02-16,1344.455635483345
2000-02-17,1407.8616248669073
2000-02-18,1371.100599532272
2000-02-21,1313.604449693549
2000-02-22,1281.1809532120592
2000-02-23,1350.5220225469304
2000-02-24,1337.9929231989504
2000-02-25,1343.5369297913808
2000-02-28,1305.847205732115
2000-02-29,1308.6488030911473
2000-03-01,1312.2510677485923
2000-03-02,1352.3486662529167
2000-03-03,1310.2166887081653
2000-03-06,1353.3552280591687
2000-03-07,1369.642783916358
2000-03-08,1364.995785029242
2000-03-09,1305.011821186966
2000-03-10,1334.2668280699127
2000-03-13,1287.1830985892009
2000-03-14,1275.159806954355
2000-03-15,1243.3758821323013
2000-03-16,1258.0158994198828
2000-03-17,1305.752523837794
2000-03-20,1294.2831395007076
2000-03-21,1348.8957296436383
2000-03-22,1362.0056149485038
2000-03-23,1323.8650281275666
2000-03-24,1341.1914943345216
2000-03-27,1345.6208776148576
2000-03-28,1346.6021016661005
2000-03-29,1351.9278419893703
2000-03-30,1367.087294233221
2000-03-31,1338.6440105305214
2000-04-03,1309.0685196762488
2000-04-04,1328.5919949582574
2000-04-05,1326.8046514672822
2000-04-06,1271.7271817918197
2000-04-07,1287.5580622308485
2000-04-10,1328.7819181278455
2000-04-11,1327.8003117908456
2000-04-12,1296.489173986671
2000-04-13,1298.5396539274543
2000-04-14,1275.672574046941
2000-04-17,1152.084748565348
2000-04-18,1208.5579768193613
2000-04-19,1224.4314803808918
2000-04-20,1219.428439857139
2000-04-21,1224.7894519493836
2000-04-24,1193.4055094097168
2000-04-25,1183.7435319398323
2000-04-26,1140.5922685471505
2000-04-27,1130.5863618203962
2000-04-28,1170.3571353312502
2000-05-01,1170.0935413818513
2000-05-02,1173.3652612257927
2000-05-03,1181.243078663818
2000-05-04,1181.2939342695308
2000-05-05,1181.2939342695308
2000-05-08,1190.0424605729952
2000-05-09,1190.2395370157717
2000-05-10,1206.655497139317
2000-05-11,1202.9677410132283
2000-05-12,1177.041183563084
2000-05-15,1153.9160852874393
2000-05-16,1172.5728531957116
2000-05-17,1119.2993578662147
2000-05-18,1085.5482930886685
2000-05-19,1086.5629834837391
2000-05-22,1027.3913983162563
2000-05-23,1039.9242864935306
2000-05-24,1047.6068891359143
2000-05-25,1076.6432857196273
2000-05-26,1006.6737431318376
2000-05-29,1010.8933044847854
2000-05-30,1054.9149601254035
2000-05-31,1078.570706642013
2000-06-01,1080.6913104146643
2000-06-02,1123.9362711194815
2000-06-05,1193.6143404324873
2000-06-06,1194.683408359431
2000-06-07,1214.2688948579935
2000-06-08,1174.4184841061467
2000-06-09,1257.0667707864468
2000-06-12,1294.2363407708772
2000-06-13,1214.906840889036
2000-06-14,1215.205812604957
2000-06-15,1150.5211586297273
2000-06-16,1141.7251708551412
2000-06-19,1134.0907744645424
2000-06-20,1178.262097092422
2000-06-21,1171.6199145364308
2000-06-22,1163.2819603980442
2000-06-23,1160.4507761291973
2000-06-26,1169.0731064803824
2000-06-27,1203.459439703286
2000-06-28,1210.593506262867
2000-06-29,1207.5628065293324
2000-06-30,1224.1990276854492
2000-07-03,1261.4384453262612
2000-07-04,1239.5729894071333
2000-07-05,1268.577119286449
2000-07-06,1288.1147469446332
2000-07-07,1284.6958057501586
2000-07-10,1303.361400722697
2000-07-11,1279.0962819959443
2000-07-12,1280.9392797216374
2000-07-13,1292.0275915877537
2000-07-14,1247.9570284552392
2000-07-17,1247.9009581390037
2000-07-18,1206.7932799121154
2000-07-19,1206.463760866941
2000-07-20,1180.743211191617
2000-07-21,1196.6827624518744
2000-07-24,1124.569304125155
2000-07-25,1134.3069479867233
2000-07-26,1137.892395545244
2000-07-27,1133.4597827702896
2000-07-28,1109.6917036155332
2000-07-31,1132.5064242581377
2000-08-01,1143.470718140739
2000-08-02,1158.096776019827
2000-08-03,1141.191757591264
2000-08-04,1121.9536914122473
2000-08-07,1070.5454261912075
2000-08-08,1053.239290047077
2000-08-09,1111.7330881558569
2000-08-10,1146.23679975457
2000-08-11,1148.3408305922183
2000-08-14,1166.9914820059757
2000-08-15,1167.357424772362
2000-08-16,1171.6353737085444
2000-08-17,1173.2386952693616
2000-08-18,1159.9029849447309
2000-08-21,1156.2528984014696
2000-08-22,1185.7111560689277
2000-08-23,1152.6054968395258
2000-08-24,1152.3296919826435
2000-08-25,1167.0281761723602
2000-08-28,1168.402173459449
2000-08-29,1175.6488557900861
2000-08-30,1165.4362928498615
2000-08-31,1139.837583124403
2000-09-01,1151.0754292841395
2000-09-04,1141.702778285217
2000-09-05,1159.3537830551015
2000-09-06,1149.51475826206
2000-09-07,1135.1663008652938
2000-09-08,1113.6434344201691
2000-09-11,1113.6434344201691
2000-09-12,1113.6434344201691
2000-09-13,1113.1415671671632
2000-09-14,1113.6574741318811
2000-09-15,1077.9006712477933
2000-09-18,981.561432324447
2000-09-19,937.9184678535928
2000-09-20,981.150203334608
2000-09-21,981.1813409104429
2000-09-22,922.6223680162656
2000-09-25,982.1346797672959
2000-09-26,1001.2357389441441
2000-09-27,1028.0069376173692
2000-09-28,1021.1997074439281
2000-09-29,1020.2425385574394
2000-10-02,968.970205316818
2000-10-03,968.571701700863
2000-10-04,986.3300432096938
2000-10-05,990.8400709569173
2000-10-06,991.6835235208549
2000-10-09,963.9870064402393
2000-10-10,959.7725518588556
2000-10-11,918.102442948442
2000-10-12,886.5239615174835
2000-10-13,846.0314348025198
2000-10-16,885.2948803832437
2000-10-17,816.8765863987403
2000-10-18,806.1607057751264
2000-10-19,799.8860353415412
2000-10-20,838.4470022888238
2000-10-23,798.4237542828677
2000-10-24,832.9840755282946
2000-10-25,832.6895145961649
2000-10-26,821.1430034555135
2000-10-27,821.7639659546355
2000-10-30,806.0319708868965
2000-10-31,816.3664099723688
2000-11-01,875.4066781430819
2000-11-02,901.1732011364597
2000-11-03,891.9178038212049
2000-11-06,882.102200174234
2000-11-07,868.4952793234452
2000-11-08,870.8280066883362
2000-11-09,879.9541215087904
2000-11-10,893.587143106719
2000-11-13,847.1217437530313
2000-11-14,866.4671785886087
2000-11-15,867.4935898684632
2000-11-16,866.1178971700538
2000-11-17,864.8202079591981
2000-11-20,829.6989488776233
2000-11-21,803.7913241298928
2000-11-22,772.075268487178
2000-11-23,733.5104591648633
2000-11-24,759.4463355504558
2000-11-27,787.3669239095997
2000-11-28,773.305298245153
2000-11-29,751.4123336391117
2000-11-30,727.3759088859385
2000-12-01,732.4041240067746
2000-12-04,717.4827220465278
2000-12-05,753.4684077378718
2000-12-06,763.6450729905872
2000-12-07,774.7575742192342
2000-12-08,796.5524537434771
2000-12-11,814.2125574583368
2000-12-12,800.6890105773442
2000-12-13,807.8329233178033
2000-12-14,800.2261528956304
2000-12-15,785.2268909157351
2000-12-18,781.9122031903834
2000-12-19,772.8868955910563
2000-12-20,750.3519089569845
2000-12-21,741.2807533246242
2000-12-22,725.98491694694
2000-12-25,725.98491694694
2000-12-26,722.1454238666358
2000-12-27,718.5590838593522
2000-12-28,722.0012830634688
2000-12-29,714.8668830331974
2001-01-01,714.8668830331974
2001-01-02,729.7336536255821
2001-01-03,735.2111668016931
2001-01-04,794.0103920379564
2001-01-05,845.2282669763488
2001-01-08,850.9865502234619
2001-01-09,866.8283010032748
2001-01-10,817.6501212772487
2001-01-11,831.7834379631979
2001-01-12,859.6456159025294
2001-01-15,861.0064015833274
2001-01-16,868.0220065814176
2001-01-17,853.6234850358271
2001-01-18,875.5198101649527
2001-01-19,912.0776161209067
2001-01-22,927.4463098575944
2001-01-23,927.4463098575944
2001-01-24,926.5009749016473
2001-01-25,925.702580015324
2001-01-26,884.0727577302681
2001-01-29,903.2308598141271
2001-01-30,876.1664005495045
2001-01-31,941.6936710913222
2001-02-01,927.660807735047
2001-02-02,931.1416397621352
2001-02-05,871.0218126647835
2001-02-06,886.5034408770327
2001-02-07,867.7042921991668
2001-02-08,885.3944529523798
2001-02-09,908.1376893238483
2001-02-12,923.9975476275097
2001-02-13,941.4624690780432
2001-02-14,958.1407945372196
2001-02-15,950.2498531880398
2001-02-16,947.6787864755719
2001-02-19,936.0922712838029
2001-02-20,985.0843447821195
2001-02-21,956.8823859580586
2001-02-22,937.6459190560805
2001-02-23,936.816945985611
2001-02-26,944.4504529102704
2001-02-27,939.3391694667564
2001-02-28,941.9529971927853
2001-03-01,936.7987738140142
2001-03-02,904.4682819266787
2001-03-05,893.7375107903841
2001-03-06,902.242323444243
2001-03-07,882.9649228899732
2001-03-08,905.2619903578833
2001-03-09,894.0059897946647
2001-03-12,852.4082153776333
2001-03-13,809.2987308561337
2001-03-14,831.3926614545587
2001-03-15,820.0309396428344
2001-03-16,817.6795705423477
2001-03-19,810.9232668222697
2001-03-20,802.178109978043
2001-03-21,797.9429962198969
2001-03-22,771.4378519986849
2001-03-23,786.0179829003852
2001-03-26,796.5166713954882
2001-03-27,787.1411118385369
2001-03-28,794.108321380583
2001-03-29,774.7444331349998
2001-03-30,765.4529384388569
2001-04-02,750.8190922203587
2001-04-03,738.6154561766365
2001-04-04,720.4602303851875
2001-04-05,720.4602303851875
2001-04-06,755.3074660004601
2001-04-09,747.1881129976537
2001-04-10,743.563054151984
2001-04-11,765.9296957162148
2001-04-12,763.3502176038546
2001-04-13,762.1483299366502
2001-04-16,746.2778537171928
2001-04-17,756.4342014436625
2001-04-18,805.4380406911998
2001-04-19,837.7429121573211
2001-04-20,823.3982214089444
2001-04-23,837.2424536558517
2001-04-24,839.4308776399893
2001-04-25,862.1251880798732
2001-04-26,849.2250663478352
2001-04-27,840.0748784927315
2001-04-30,870.5221743675511
2001-05-01,870.5221743675511
2001-05-02,894.9664268299574
2001-05-03,909.7370452606225
2001-05-04,918.1518912477097
2001-05-07,941.6619236682583
2001-05-08,925.5372984803194
2001-05-09,907.9884794589573
2001-05-10,903.042005675262
2001-05-11,915.3015554585911
2001-05-14,918.9882322081389
2001-05-15,925.5693310287437
2001-05-16,912.1602370735895
2001-05-17,968.6557232602853
2001-05-18,987.5839801769374
2001-05-21,1022.3574501180802
2001-05-22,1015.9061847103479
2001-05-23,1034.4070001744292
2001-05-24,1030.5249678861337
2001-05-25,1028.9821908116717
2001-05-28,1010.3353791360418
2001-05-29,1039.2075597961616
2001-05-30,1045.7361127788859
2001-05-31,1019.6845120645063
2001-06-01,1001.6019120010804
2001-06-04,1003.1413310890549
2001-06-05,977.5484790478272
2001-06-06,978.3089212719018
2001-06-07,967.1737315263998
2001-06-08,997.5394782260524
2001-06-11,975.4795022494167
2001-06-12,975.3610152604814
2001-06-13,985.6614207806191
2001-06-14,999.0599578909007
2001-06-15,999.9763556640095
2001-06-18,981.6000838776691
2001-06-19,958.5449345032022
2001-06-20,944.1971125097983
2001-06-21,939.0624583706821
2001-06-22,948.2152686819945
2001-06-25,951.4026221284234
2001-06-26,952.1320743600787
2001-06-27,968.1709310913411
2001-06-28,956.3177431346187
2001-06-29,979.9646560006626
2001-07-02,974.2573805903226
2001-07-03,980.9012777378101
2001-07-04,982.7009902944492
2001-07-05,981.1482611857933
2001-07-06,967.8326516409678
2001-07-09,951.6179772800311
2001-07-10,943.6417350572538
2001-07-11,931.5381426484481
2001-07-12,945.6012073271214
2001-07-13,926.0510884141869
2001-07-16,923.0064980575875
2001-07-17,921.6016175430401
2001-07-18,895.5499850363918
2001-07-19,896.3811374377367
2001-07-20,877.4990770787144
2001-07-23,849.2973323592965
2001-07-24,844.990758392668
2001-07-25,837.4709032624351
2001-07-26,850.5324976040513
2001-07-27,870.1485236485313
2001-07-30,847.7285540603144
2001-07-31,857.6931846181325
2001-08-01,890.9527907927419
2001-08-02,902.220732265939
2001-08-03,909.8984937489968
2001-08-06,912.4605253653449
2001-08-07,909.3744855622674
2001-08-08,914.0418221017676
2001-08-09,889.6462315093631
2001-08-10,907.563401724722
2001-08-13,913.2153255811572
2001-08-14,928.8359992105571
2001-08-15,928.8359992105571
2001-08-16,957.553340274405
2001-08-17,958.0084909189499
2001-08-20,930.5713332897013
2001-08-21,939.1085623994768
2001-08-22,950.9839707490804
2001-08-23,948.4858884905876
2001-08-24,946.1390561119256
2001-08-27,961.0507729936027
2001-08-28,947.2056107216519
2001-08-29,927.13322595814
2001-08-30,918.9023575111737
2001-08-31,884.9959105617704
2001-09-03,873.5532898602982
2001-09-04,893.2011548007229
2001-09-05,894.5799050064787
2001-09-06,891.8838523979458
2001-09-07,891.1943133722889
2001-09-10,874.0411503329736
2001-09-11,857.9678252168405
2001-09-12,752.6814823756976
2001-09-13,785.8892554872386
2001-09-14,765.6339124372732
2001-09-17,744.3523813741103
2001-09-18,774.1471606704959
2001-09-19,784.341561414478
2001-09-20,782.5608108297205
2001-09-21,789.8685638556664
2001-09-24,790.1055545012222
2001-09-25,773.2714841408609
2001-09-26,781.1617597123491
2001-09-27,784.7448448683253
2001-09-28,803.2046169042599
2001-10-01,803.2046169042599
2001-10-02,799.0856188688534
2001-10-03,797.7219915328998
2001-10-04,825.0190931034781
2001-10-05,819.9042619863494
2001-10-08,810.7842457545321
2001-10-09,826.183209505575
2001-10-10,821.507048115112
2001-10-11,835.7739038583013
2001-10-12,830.8409511495948
2001-10-15,834.2810861610199
2001-10-16,851.9542950322787
2001-10-17,855.9101115940498
2001-10-18,857.0255916098055
2001-10-19,862.2608203612253
2001-10-22,874.9425077203671
2001-10-23,877.6310198029598
2001-10-24,894.9606965346271
2001-10-25,897.9131063987764
2001-10-26,889.2931562593778
2001-10-29,886.8299815087315
2001-10-30,860.0362502055618
2001-10-31,862.6622072862364
2001-11-01,868.7699014295242
2001-11-02,876.134885613656
2001-11-05,900.5967055115718
2001-11-06,897.592000420454
2001-11-07,889.0714120191589
2001-11-08,902.2134644111466
2001-11-09,909.0786835364116
2001-11-12,937.6232590069645
2001-11-13,950.3859831218792
2001-11-14,979.6015990822397
2001-11-15,1004.0229234453514
2001-11-16,992.6237281240873
2001-11-19,1005.041918680391
2001-11-20,1009.6396856734459
2001-11-21,1009.1270263532025
2001-11-22,1031.2254286258644
2001-11-23,1078.0160891793257
2001-11-26,1153.5374880048291
2001-11-27,1139.4285714736077
2001-11-28,1065.6885150946669
2001-11-29,1076.3375458616376
2001-11-30,1116.4769197357045
2001-12-03,1131.2572569582599
2001-12-04,1118.9417871189555
2001-12-05,1181.66046632819
2001-12-06,1173.6246132662907
2001-12-07,1219.9928108376253
2001-12-10,1144.0336693072982
2001-12-11,1150.8833134008755
2001-12-12,1174.3872130395293
2001-12-13,1173.718287588991
2001-12-14,1144.4696893368416
2001-12-17,1093.259578571344
2001-12-18,1089.086545390205
2001-12-19,1089.0174311233984
2001-12-20,1109.7994298193878
2001-12-21,1076.7920866175514
2001-12-24,1079.3608410015106
2001-12-25,1079.3608410015106
2001-12-26,1082.1473813136074
2001-12-27,1104.6091670936462
2001-12-28,1148.1453861423256
2001-12-31,1156.3620337477598
2002-01-01,1156.3620337477598
2002-01-02,1193.5803125618152
2002-01-03,1213.6195058636802
2002-01-04,1244.4748400391957
2002-01-07,1254.3280822584295
2002-01-08,1219.8676704026136
2002-01-09,1239.152499094223
2002-01-10,1192.1947446208164
2002-01-11,1192.2032005357582
2002-01-14,1221.9585132191173
2002-01-15,1184.1090979422254
2002-01-16,1175.8944411010589
2002-01-17,1182.0469018517729
2002-01-18,1179.4838181809291
2002-01-21,1204.6667905071622
2002-01-22,1199.2443590966789
2002-01-23,1234.480268337659
2002-01-24,1268.3472912260547
2002-01-25,1289.5300566493368
2002-01-28,1296.903295296871
2002-01-29,1294.661921292336
2002-01-30,1248.46903375686
2002-01-31,1259.6373803482215
2002-02-01,1242.5225213991887
2002-02-04,1218.4654176121378
2002-02-05,1235.6419530055066
2002-02-06,1238.7263614914684
2002-02-07,1218.9330762265163
2002-02-08,1240.4157152834568
2002-02-11,1235.968941964516
2002-02-12,1235.968941964516
2002-02-13,1235.968941964516
2002-02-14,1353.303978026291
2002-02-15,1354.9555171198733
2002-02-18,1368.6425205567173
2002-02-19,1347.1129907126206
2002-02-20,1342.379981926854
2002-02-21,1365.420434692282
2002-02-22,1390.985548763174
2002-02-25,1385.6550496338177
2002-02-26,1397.2989391170474
2002-02-27,1427.4798659122234
2002-02-28,1420.8784256612012
2002-03-01,1420.8247650839264
2002-03-04,1437.3276957511525
2002-03-05,1453.9836755933022
2002-03-06,1450.530284980454
2002-03-07,1440.6233641670333
2002-03-08,1427.1919400761085
2002-03-11,1440.1655037380515
2002-03-12,1506.219984735528
2002-03-13,1519.080210709042
2002-03-14,1527.9271845742298
2002-03-15,1545.8095345225959
2002-03-18,1563.105813921369
2002-03-19,1590.5832694731096
2002-03-20,1576.310099569038
2002-03-21,1574.9171638983435
2002-03-22,1579.0786020849973
2002-03-25,1565.3206149877838
2002-03-26,1568.4227966170447
2002-03-27,1625.2954760485939
2002-03-28,1613.373965290927
2002-03-29,1612.065265468049
2002-04-01,1570.7742481835987
2002-04-02,1636.2802060432869
2002-04-03,1671.0876964839533
2002-04-04,1675.4260861776995
2002-04-05,1673.9781171406842
2002-04-08,1638.0919096694654
2002-04-09,1607.1073938973893
2002-04-10,1539.0492796380538
2002-04-11,1573.1820746487672
2002-04-12,1598.9066850070315
2002-04-15,1649.8434586777869
2002-04-16,1659.221525080857
2002-04-17,1726.6947089928299
2002-04-18,1743.562261023548
2002-04-19,1720.558840915034
2002-04-22,1793.3901889364768
2002-04-23,1805.7366963137765
2002-04-24,1769.9940645754252
2002-04-25,1677.0025524661157
2002-04-26,1702.633225481275
2002-04-29,1652.5324478594137
2002-04-30,1659.6731220389793
2002-05-01,1659.6731220389793
2002-05-02,1712.8063098912805
2002-05-03,1736.3365675223831
2002-05-06,1669.0124329018959
2002-05-07,1666.49106854904
2002-05-08,1691.360532304368
2002-05-09,1687.0883878060883
2002-05-10,1644.015609969547
2002-05-13,1659.7371908746784
2002-05-14,1683.4768196938014
2002-05-15,1747.9615338163032
2002-05-16,1740.811265604344
2002-05-17,1796.3134983208618
2002-05-20,1792.5440745955439
2002-05-21,1719.872389928022
2002-05-22,1783.3894002815514
2002-05-23,1751.0327549687152
2002-05-24,1766.9992539245634
2002-05-27,1752.5003044207829
2002-05-28,1758.205396977955
2002-05-29,1742.7842606452025
2002-05-30,1710.5153348402
2002-05-31,1677.9339379252965
2002-06-03,1705.6495319822195
2002-06-04,1734.7726888384288
2002-06-05,1738.0847047302477
2002-06-06,1738.0847047302477
2002-06-07,1712.4944718022446
2002-06-10,1753.4773155692656
2002-06-11,1782.6070095230496
2002-06-12,1776.3724540839983
2002-06-13,1776.3724540839983
2002-06-14,1749.3760263633649
2002-06-17,1723.7106679533183
