Date,CHINA ALL SHARES HIGH DIVIDEND YIELD
2010-04-20,996.1467525903929
2010-04-21,999.8686875567122
2010-04-22,994.1425144761098
2010-04-23,989.0975362607068
2010-04-26,1006.5459160380478
2010-04-27,992.4499410537633
2010-04-28,978.8539831495608
2010-04-29,977.6829612553082
2010-04-30,996.9166500111654
2010-05-03,984.4453780260001
2010-05-04,976.9715150775446
2010-05-05,957.351537086081
2010-05-06,935.018781015664
2010-05-07,924.7997289762964
2010-05-10,947.7550265904902
2010-05-11,939.6467416948883
2010-05-12,942.5031860542499
2010-05-13,958.6312631026569
2010-05-14,947.8603735639459
2010-05-17,915.0230423068164
2010-05-18,925.9462406891031
2010-05-19,906.3089825397659
2010-05-20,892.2753674199718
2010-05-21,894.2271712206833
2010-05-24,918.270439585985
2010-05-25,882.5802796520616
2010-05-26,893.2325984488688
2010-05-27,912.0765492599561
2010-05-28,927.3306244643295
2010-05-31,926.3593854958388
2010-06-01,907.0550697017053
2010-06-02,903.0601693251024
2010-06-03,917.0474468820935
2010-06-04,916.8437540651241
2010-06-07,896.8164113209396
2010-06-08,900.4701087526079
2010-06-09,914.484692562434
2010-06-10,912.1177806149124
2010-06-11,919.2184793637011
2010-06-14,931.9402773932063
2010-06-15,932.9912547466155
2010-06-16,933.034194308507
2010-06-17,935.8363041406916
2010-06-18,936.0973858839801
2010-06-21,971.5023286450408
2010-06-22,967.8652685907678
2010-06-23,967.7272700626728
2010-06-24,961.4121333402799
2010-06-25,956.8212417898623
2010-06-28,956.5041861965075
2010-06-29,927.0320185878555
2010-06-30,926.8587605462321
2010-07-01,922.7858497973905
2010-07-02,909.0206517258662
2010-07-05,905.5152708106313
2010-07-06,921.058029942348
2010-07-07,916.1546580990733
2010-07-08,919.9004021854388
2010-07-09,939.5145132899422
2010-07-12,948.6753080367569
2010-07-13,941.7076713126543
2010-07-14,945.6898023938322
2010-07-15,931.0380354348007
2010-07-16,932.5229333812853
2010-07-19,936.5291417725732
2010-07-20,950.3823164481421
2010-07-21,964.2212312981328
2010-07-22,972.0547270912805
2010-07-23,983.4690858498592
2010-07-26,980.5175321075919
2010-07-27,984.8443076992266
2010-07-28,993.893804078616
2010-07-29,996.1147871476963
2010-07-30,996.6839172458134
2010-08-02,1017.5553153787581
2010-08-03,1012.4150253388658
2010-08-04,1007.6979504062565
2010-08-05,1005.5907752686444
2010-08-06,1011.8200094309028
2010-08-09,1016.0600879591103
2010-08-10,992.4886248090198
2010-08-11,978.90230651984
2010-08-12,965.7934347188685
2010-08-13,972.5778093304211
2010-08-16,984.9220327889608
2010-08-17,988.6687358104799
2010-08-18,990.0297397811548
2010-08-19,996.119975800396
2010-08-20,987.9388840365781
2010-08-23,979.6665675193198
2010-08-24,976.3975146186957
2010-08-25,966.3693396476802
2010-08-26,966.0630715353361
2010-08-27,970.2741057333884
2010-08-30,982.5235864135207
2010-08-31,975.7416991092443
2010-09-01,982.5548551352387
2010-09-02,1001.4531096657687
2010-09-03,1008.3126507295323
2010-09-06,1024.932364791666
2010-09-07,1024.9415507395709
2010-09-08,1017.5760248761427
2010-09-09,1015.7542811370961
2010-09-10,1018.5052049873779
2010-09-13,1035.232084315507
2010-09-14,1034.840534695719
2010-09-15,1033.298660508486
2010-09-16,1025.3970819720855
2010-09-17,1033.6910357296817
2010-09-20,1034.5421121731326
2010-09-21,1044.168906396006
2010-09-22,1041.062399370429
2010-09-23,1040.9527718452289
2010-09-24,1042.1347150258184
2010-09-27,1056.4354292632154
2010-09-28,1043.6796014606045
2010-09-29,1061.1116669362302
2010-09-30,1060.1681908090825
2010-10-01,1060.7046900469827
2010-10-04,1077.923522328736
2010-10-05,1072.5490288058913
2010-10-06,1081.9167747586173
2010-10-07,1072.977434052449
2010-10-08,1079.1254165452033
2010-10-11,1095.348227099424
2010-10-12,1096.893911884597
2010-10-13,1109.8646509093833
2010-10-14,1130.6535560180382
2010-10-15,1135.7201424275277
2010-10-18,1127.5380593069394
2010-10-19,1139.3275983801277
2010-10-20,1126.5368059154546
2010-10-21,1133.6552980626866
2010-10-22,1130.8084556469696
2010-10-25,1150.8568458515888
2010-10-26,1152.9979845410992
2010-10-27,1125.4956233173816
2010-10-28,1120.2476314436108
2010-10-29,1119.9706146184767
2010-11-01,1146.5412181492388
2010-11-02,1142.633997675398
2010-11-03,1162.26031689425
2010-11-04,1176.3671060706322
2010-11-05,1187.4942652008117
2010-11-08,1200.8580649571347
2010-11-09,1195.167584236572
2010-11-10,1187.3061592817955
2010-11-11,1198.258207751558
2010-11-12,1156.0092031042195
2010-11-15,1141.6794703892242
2010-11-16,1117.8508716573356
2010-11-17,1086.7958157036578
2010-11-18,1105.4022714144983
2010-11-19,1111.5037423737024
2010-11-22,1109.3215081842984
2010-11-23,1081.607180749675
2010-11-24,1087.5030408864966
2010-11-25,1097.391851972736
2010-11-26,1087.3604842914478
2010-11-29,1082.6915644945486
2010-11-30,1064.4272800858034
2010-12-01,1072.349946341408
2010-12-02,1084.3943891444992
2010-12-03,1087.0564910317876
2010-12-06,1086.1583525053518
2010-12-07,1092.309587767805
2010-12-08,1081.2916440242177
2010-12-09,1079.0479388544038
2010-12-10,1079.6185638726167
2010-12-13,1094.719373195209
2010-12-14,1098.4592853697247
2010-12-15,1083.655928610193
2010-12-16,1075.7084375909876
2010-12-17,1080.8368587229745
2010-12-20,1067.6405457852552
2010-12-21,1088.1244426350952
2010-12-22,1089.0000529697697
2010-12-23,1083.5095196847715
2010-12-24,1080.7332182353196
2010-12-27,1076.5322122328544
2010-12-28,1062.4388094051933
2010-12-29,1069.6141472520949
2010-12-30,1074.5057401728616
2010-12-31,1088.204008391747
2011-01-03,1099.130641734996
2011-01-04,1118.672916534595
2011-01-05,1119.411356888408
2011-01-06,1116.2404963558804
2011-01-07,1115.9528445396443
2011-01-10,1105.5713425381855
2011-01-11,1112.3927202200048
2011-01-12,1116.1905459036311
2011-01-13,1119.9842153870993
2011-01-14,1114.251758979439
2011-01-17,1100.1110660829847
2011-01-18,1096.3977515451163
2011-01-19,1114.9030745378352
2011-01-20,1086.3239980352612
2011-01-21,1084.6518645677504
2011-01-24,1076.6574971458654
2011-01-25,1080.164713161296
2011-01-26,1081.7341080388721
2011-01-27,1082.8632372325908
2011-01-28,1073.6462560281009
2011-01-31,1073.1648545542896
2011-02-01,1078.1748714927853
2011-02-02,1089.4944899130749
2011-02-03,1089.6029186944497
2011-02-04,1089.5039172313013
2011-02-07,1076.9731463136256
2011-02-08,1075.9114089317895
2011-02-09,1053.3511581678345
2011-02-10,1043.278940731438
2011-02-11,1041.1808061936924
2011-02-14,1068.5920361819112
2011-02-15,1060.2559875818529
2011-02-16,1067.4119099226323
2011-02-17,1060.4940789007974
2011-02-18,1066.3632889613045
2011-02-21,1070.013407267441
2011-02-22,1043.6474330494475
2011-02-23,1040.178334625397
2011-02-24,1031.7848040326226
2011-02-25,1036.5356481390525
2011-02-28,1049.007857133909
2011-03-01,1061.7450462657437
2011-03-02,1055.7263504007112
2011-03-03,1058.8094770300256
2011-03-04,1069.8079448803805
2011-03-07,1078.716337386902
2011-03-08,1083.7037801202184
2011-03-09,1086.661377156681
2011-03-10,1076.9306755284015
2011-03-11,1060.7509020164828
2011-03-14,1062.3324044170397
2011-03-15,1034.5341957835278
2011-03-16,1040.449407205504
2011-03-17,1022.7889304012353
2011-03-18,1029.0134401037894
2011-03-21,1045.9368033661767
2011-03-22,1055.118399618776
2011-03-23,1060.6065723070137
2011-03-24,1067.531283747964
2011-03-25,1080.719983002163
2011-03-28,1076.9536689908205
2011-03-29,1078.218325046731
2011-03-30,1089.715160349857
2011-03-31,1094.4160958945708
2011-04-01,1113.0925599984287
2011-04-04,1126.7202480665921
2011-04-05,1126.8408925189499
2011-04-06,1135.8836012839079
2011-04-07,1136.1998853263628
2011-04-08,1140.162841023915
2011-04-11,1129.4121094448337
2011-04-12,1118.5141954013898
2011-04-13,1129.7579503984969
2011-04-14,1124.5675915451318
2011-04-15,1123.2812521607477
2011-04-18,1124.905315382742
2011-04-19,1107.4869315047856
2011-04-20,1119.612495725307
2011-04-21,1130.4795815164039
2011-04-22,1127.4179125359135
2011-04-25,1117.9720865067675
2011-04-26,1110.9993571769871
2011-04-27,1105.977055691917
2011-04-28,1094.38914110019
2011-04-29,1093.5618568491307
2011-05-02,1093.7422160125943
2011-05-03,1088.156528450339
2011-05-04,1068.1578189918162
2011-05-05,1062.9889766321396
2011-05-06,1060.8972686142597
2011-05-09,1067.555600609001
2011-05-10,1070.1474516620697
2011-05-11,1072.6667901171857
2011-05-12,1058.7953105926224
2011-05-13,1061.2169166600227
2011-05-16,1048.7345719501593
2011-05-17,1052.5251039952823
2011-05-18,1063.6384074564123
2011-05-19,1065.779619145094
2011-05-20,1064.2469667686842
2011-05-23,1037.522746620667
2011-05-24,1039.001128888267
2011-05-25,1037.7411686236812
2011-05-26,1038.1273237637386
2011-05-27,1047.499649862799
2011-05-30,1048.165294486164
2011-05-31,1062.4432022848289
2011-06-01,1063.0498992639382
2011-06-02,1047.3309492942801
2011-06-03,1041.2093915792038
2011-06-06,1041.0841813099478
2011-06-07,1034.675445307531
2011-06-08,1028.798212821794
2011-06-09,1013.3529738663954
2011-06-10,1008.2029069632442
2011-06-13,1003.0476625016325
2011-06-14,1006.6154983128274
2011-06-15,1000.3373565815007
2011-06-16,978.4802375285915
2011-06-17,975.832138208354
2011-06-20,974.5651807343432
2011-06-21,985.0984689235834
2011-06-22,989.8754646852583
2011-06-23,992.0821995719784
2011-06-24,1017.9534731614597
2011-06-27,1015.6272610617056
2011-06-28,1018.1018879050238
2011-06-29,1020.3132438330375
2011-06-30,1035.5512121755014
2011-07-01,1035.6289913375772
2011-07-04,1060.0623885789707
2011-07-05,1060.050216241296
2011-07-06,1052.5956311820905
2011-07-07,1049.1639118076057
2011-07-08,1059.8435276964337
2011-07-11,1045.8575762664216
2011-07-12,1008.8544310839723
2011-07-13,1027.9734307534247
2011-07-14,1028.6393728496994
2011-07-15,1022.9932473212051
2011-07-18,1014.2341544978368
2011-07-19,1009.6289888928131
2011-07-20,1017.6452800587303
2011-07-21,1014.0880692601964
2011-07-22,1032.750497757306
2011-07-25,1015.2253381675442
2011-07-26,1027.9555781573547
2011-07-27,1028.4661582421513
2011-07-28,1024.662333078456
2011-07-29,1018.7691855124233
2011-08-01,1027.780872844526
2011-08-02,1011.789670569642
2011-08-03,1001.8344057713354
2011-08-04,994.4022246311888
2011-08-05,954.7276735996347
2011-08-08,922.8534392186226
2011-08-09,886.515659534648
2011-08-10,901.5448933867965
2011-08-11,900.3640492449185
2011-08-12,901.8264630820083
2011-08-15,931.9837723018481
2011-08-16,931.8666418260609
2011-08-17,928.9971353969325
2011-08-18,914.2538836357115
2011-08-19,886.2209183980684
2011-08-22,878.7293704237452
2011-08-23,900.0864730585087
2011-08-24,887.3739391613026
2011-08-25,906.4627170732743
2011-08-26,898.4893295130735
2011-08-29,910.0037986443969
2011-08-30,921.5674266051138
2011-08-31,935.2430161767636
2011-09-01,942.608249552061
2011-09-02,928.1560600643418
2011-09-05,899.3080247962595
2011-09-06,899.8050455732283
2011-09-07,919.030783049366
2011-09-08,914.2033929255048
2011-09-09,911.0260818177488
2011-09-12,883.6839388017099
2011-09-13,882.0974283597101
2011-09-14,876.5490765184601
2011-09-15,877.8324132055028
2011-09-16,886.9433582105661
2011-09-19,863.5731761452846
2011-09-20,859.8588536027127
2011-09-21,860.6180187912933
2011-09-22,813.1417834777809
2011-09-23,808.1851916307912
2011-09-26,784.5799797174594
2011-09-27,819.0070755054747
2011-09-28,827.7631396198934
2011-09-29,826.6133609869784
2011-09-30,814.6138884693223
2011-10-03,783.9955225569689
2011-10-04,767.3040908223337
2011-10-05,767.4862895339938
2011-10-06,798.6485195500692
2011-10-07,818.3644052953662
2011-10-10,811.1677421570769
2011-10-11,827.0490943976017
2011-10-12,843.4560077172746
2011-10-13,865.8111870060287
2011-10-14,855.7475857178445
2011-10-17,870.2220283340633
2011-10-18,829.3026966228284
2011-10-19,835.3335549520481
2011-10-20,819.7361070771686
2011-10-21,824.2080241853351
2011-10-24,854.7510323142488
2011-10-25,869.2363848963398
2011-10-26,878.3164412798885
2011-10-27,907.4932744898722
2011-10-28,916.365366207996
2011-10-31,904.9192858250427
2011-11-01,889.6318897791017
2011-11-02,905.0846844003931
2011-11-03,893.7395175210949
2011-11-04,916.8098637451922
2011-11-07,905.110607326478
2011-11-08,901.1971129139293
2011-11-09,918.0595801037332
2011-11-10,880.0817004128703
2011-11-11,887.6542639415927
2011-11-14,907.0101676509973
2011-11-15,900.7406260138138
2011-11-16,881.5953685370022
2011-11-17,874.8033229131196
2011-11-18,855.27618436288
2011-11-21,847.1190439229655
2011-11-22,847.9472025482979
2011-11-23,832.5447315105674
2011-11-24,838.4809075175637
2011-11-25,829.1667364321532
2011-11-28,839.116103542181
2011-11-29,852.6141191155614
2011-11-30,838.4373739805449
2011-12-01,890.9803547293956
2011-12-02,885.7823654975701
2011-12-05,885.9132558744059
2011-12-06,870.4539808280053
2011-12-07,882.942957278261
2011-12-08,881.1053370832009
2011-12-09,857.1497305758202
2011-12-12,853.0948302684062
2011-12-13,845.2479100738677
2011-12-14,838.042969952291
2011-12-15,824.7620291677163
2011-12-16,844.2936557126706
2011-12-19,832.603943379108
2011-12-20,829.108404186108
2011-12-21,839.2479410818167
2011-12-22,844.5292124929099
2011-12-23,858.2725019119648
2011-12-26,857.2010212754622
2011-12-27,855.1554125200479
2011-12-28,849.5119037191298
2011-12-29,844.934266138649
2011-12-30,849.0772413418812
2012-01-02,849.0772413418811
2012-01-03,863.6836424659969
2012-01-04,856.8001735295596
2012-01-05,854.806166950646
2012-01-06,852.4084527069407
2012-01-09,872.7348885806964
2012-01-10,884.681366094361
2012-01-11,891.0338882039382
2012-01-12,888.8723996978332
2012-01-13,894.3525521629884
2012-01-16,880.9212953762012
2012-01-17,917.1245037180045
2012-01-18,920.0897533613929
2012-01-19,933.762990939551
2012-01-20,938.3481825003616
2012-01-23,938.4544465289832
2012-01-24,938.4882641285659
2012-01-25,938.280575617793
2012-01-26,962.168839215408
2012-01-27,964.498920050506
2012-01-30,932.8258596096261
2012-01-31,942.4554767050724
2012-02-01,937.8981658576893
2012-02-02,962.5234406197969
2012-02-03,967.7640208907425
2012-02-06,969.688995209269
2012-02-07,959.0127669187455
2012-02-08,990.9204677853803
2012-02-09,1002.7931753641033
2012-02-10,994.1656012522855
2012-02-13,982.9353876019021
2012-02-14,982.3911983629231
2012-02-15,1002.3168761275084
2012-02-16,995.9206684399024
2012-02-17,1007.6573768464277
2012-02-20,1006.8676621196661
2012-02-21,1003.5471891947224
2012-02-22,1020.5699495732212
2012-02-23,1010.9407968284778
2012-02-24,1019.0618558396314
2012-02-27,1014.9689784936658
2012-02-28,1026.3104132823878
2012-02-29,1025.1265309053558
2012-03-01,1001.2084327311293
2012-03-02,1016.1037340894619
2012-03-05,1006.8841722845
2012-03-06,980.7370302635038
2012-03-07,972.8956801373429
2012-03-08,985.7786894569302
2012-03-09,998.2461519750198
2012-03-12,995.2316094893894
2012-03-13,1003.9825393976881
2012-03-14,995.1815330311478
2012-03-15,983.7986565881774
2012-03-16,984.5199647120457
2012-03-19,970.3853543131844
2012-03-20,957.2370886547152
2012-03-21,950.4365908280486
2012-03-22,949.959677127843
2012-03-23,940.3043903268458
2012-03-26,942.8386602100859
2012-03-27,959.789426162425
2012-03-28,942.1365506798542
2012-03-29,925.1967271067343
2012-03-30,934.2421376060059
2012-04-02,935.3583164457186
2012-04-03,953.3267628466243
2012-04-04,953.2530374369206
2012-04-05,955.8944081626822
2012-04-06,955.2692213808095
2012-04-09,953.651252602365
2012-04-10,945.0977551135171
2012-04-11,939.0413925799392
2012-04-12,948.6431887007533
2012-04-13,964.7787292135667
2012-04-16,955.7330750358243
2012-04-17,950.7666494687974
2012-04-18,959.2904700308079
2012-04-19,963.3001580616503
2012-04-20,965.0337793103203
2012-04-23,952.803570114861
2012-04-24,950.0260156026558
2012-04-25,955.3096361658845
2012-04-26,961.6540778975116
2012-04-27,954.7099985297384
2012-04-30,965.2051741176207
2012-05-01,965.1854594005163
2012-05-02,977.9087663810006
2012-05-03,977.6988953523149
2012-05-04,973.9776372468333
2012-05-07,948.1043622195294
2012-05-08,944.7237759325209
2012-05-09,924.3722939184473
2012-05-10,919.1832652717009
2012-05-11,905.541723227776
2012-05-14,896.5425232413447
2012-05-15,898.1513928654821
2012-05-16,869.2949523578257
2012-05-17,875.0470137724731
2012-05-18,860.1203239805178
2012-05-21,862.0046242830078
2012-05-22,882.1957601091464
2012-05-23,873.32838340124
2012-05-24,869.5767969092175
2012-05-25,869.5893769634713
2012-05-28,877.1582809208049
2012-05-29,902.9562993227124
2012-05-30,898.923133607646
2012-05-31,891.4031045418743
2012-06-01,884.8197111252011
2012-06-04,858.1375302277954
2012-06-05,857.7132165917158
2012-06-06,867.7232757416964
2012-06-07,871.1747411380135
2012-06-08,876.0757985492153
2012-06-11,894.238115658384
2012-06-12,898.5302784490913
2012-06-13,906.8484792566821
2012-06-14,896.0685404580363
2012-06-15,909.1443005795735
2012-06-18,922.6296453457703
2012-06-19,920.7778988341911
2012-06-20,919.5466224280016
2012-06-21,897.0653184197486
2012-06-22,885.261710231532
2012-06-25,875.2914118110898
2012-06-26,877.3460662610199
2012-06-27,882.7928390660815
2012-06-28,872.6894348787099
2012-06-29,888.2583290605639
2012-07-02,888.9945619834975
2012-07-03,899.3992452479366
2012-07-04,906.4171495894507
2012-07-05,902.8085512915549
2012-07-06,909.7488870305178
2012-07-09,888.9355461798614
2012-07-10,890.6906014724631
2012-07-11,890.0295274439596
2012-07-12,879.7105240993806
2012-07-13,887.8120250925183
2012-07-16,882.673826698968
2012-07-17,889.7940573600576
2012-07-18,880.6174124162746
2012-07-19,886.7895823618155
2012-07-20,888.0296520112934
2012-07-23,867.327746266289
2012-07-24,863.8609449449327
2012-07-25,849.8945385527649
2012-07-26,849.3312474120897
2012-07-27,869.7004757095067
2012-07-30,874.7129187805946
2012-07-31,885.7147929389524
2012-08-01,894.3562989347398
2012-08-02,881.9773517848436
2012-08-03,884.2096450034836
2012-08-06,897.2272774865119
2012-08-07,898.397377903527
2012-08-08,900.4947600375202
2012-08-09,908.3983975861219
2012-08-10,903.6271434989271
2012-08-13,890.5731840470798
2012-08-14,894.0467322470214
2012-08-15,882.4723409119151
2012-08-16,876.5223384612394
2012-08-17,885.2077137238662
2012-08-20,880.7254739035648
2012-08-21,882.810532576109
2012-08-22,873.7953042052914
2012-08-23,883.3341145932246
2012-08-24,868.4076336583267
2012-08-27,860.0531919255017
2012-08-28,860.3117438200185
2012-08-29,858.3091063141802
2012-08-30,852.337274210469
2012-08-31,847.686204324783
2012-09-03,850.8941001767641
2012-09-04,840.2445565403672
2012-09-05,828.3590180459632
2012-09-06,833.9220687733304
2012-09-07,867.3877017447234
2012-09-10,869.6100169978099
2012-09-11,866.5517350733674
2012-09-12,876.6114406055372
2012-09-13,877.2628334992436
2012-09-14,900.5671013626015
2012-09-17,894.539213892239
2012-09-18,888.9523532800426
2012-09-19,892.8136090545314
2012-09-20,878.6727022976495
2012-09-21,884.5086030277231
2012-09-24,886.1656529436358
2012-09-25,884.1521434901662
2012-09-26,874.1052680733791
2012-09-27,888.5919930259414
2012-09-28,897.2877070724272
2012-10-01,897.2091110233301
2012-10-02,897.1392631836155
2012-10-03,900.7935601570628
2012-10-04,898.0210602663032
2012-10-05,903.1250928099632
2012-10-08,894.8589752938296
2012-10-09,902.0719110132592
2012-10-10,905.0073105810504
2012-10-11,911.1224798318854
2012-10-12,918.3161652441003
2012-10-15,918.6246339462801
2012-10-16,922.7885841856856
2012-10-17,934.8696366497795
2012-10-18,949.3084385204054
2012-10-19,952.5052112402652
2012-10-22,957.0223238192326
2012-10-23,955.60856041318
2012-10-24,953.5689889617491
2012-10-25,950.7290221135947
2012-10-26,935.4006333542543
2012-10-29,939.0968411662564
2012-10-30,938.747274680396
2012-10-31,949.1847345149829
2012-11-01,962.0813301819709
2012-11-02,973.7925653046648
2012-11-05,972.4220586937097
2012-11-06,968.6889717020617
2012-11-07,974.5233058148704
2012-11-08,954.7271325168043
2012-11-09,949.5064502998667
2012-11-12,949.664853248218
2012-11-13,933.7703552698057
2012-11-14,945.4398816643891
2012-11-15,930.1487265128081
2012-11-16,933.5075192939302
2012-11-19,938.8851295004347
2012-11-20,935.0779445169603
2012-11-21,945.422819298657
2012-11-22,950.5707280581042
2012-11-23,961.5106782626312
2012-11-26,958.1382376257211
2012-11-27,952.1534206609037
2012-11-28,946.6455368203312
2012-11-29,954.5528395870587
2012-11-30,966.7600190274902
2012-12-03,952.8162741885294
2012-12-04,957.0301575930552
2012-12-05,983.230344520773
2012-12-06,981.9725368415128
2012-12-07,992.7620561896415
2012-12-10,999.1862905661169
2012-12-11,997.1006947089332
2012-12-12,1005.656473839058
2012-12-13,1001.42345138026
2012-12-14,1023.7844449217146
2012-12-17,1024.8970552734293
2012-12-18,1027.681554325485
2012-12-19,1039.136589652309
2012-12-20,1041.621757997536
2012-12-21,1032.6289843696436
2012-12-24,1034.8832133940534
2012-12-25,1046.334324843061
2012-12-26,1047.0371698586252
2012-12-27,1047.055892284076
2012-12-28,1058.9858313696038
2012-12-31,1066.5339093596776
2013-01-01,1066.5339093596776
2013-01-02,1087.698662988759
2013-01-03,1096.9047376318329
2013-01-04,1096.2338789646703
2013-01-07,1098.6674128295883
2013-01-08,1086.1890152372073
2013-01-09,1088.5515298694838
2013-01-10,1096.7523532513276
2013-01-11,1079.8227124736486
2013-01-14,1099.401437804217
2013-01-15,1100.9775149709365
2013-01-16,1090.1935616767312
2013-01-17,1079.911740649886
2013-01-18,1093.0024225881634
2013-01-21,1099.4870213952147
2013-01-22,1102.0622929855501
2013-01-23,1096.1116649109777
2013-01-24,1085.2771278316459
2013-01-25,1076.7288124246693
2013-01-28,1091.5074838462726
2013-01-29,1099.2767517102789
2013-01-30,1108.018489103574
2013-01-31,1104.7047494310393
2013-02-01,1112.0921721824543
2013-02-04,1109.5323058339563
2013-02-05,1101.39767652343
2013-02-06,1103.4336838118836
2013-02-07,1091.4818734467
2013-02-08,1092.7708900447626
2013-02-11,1092.7079073627867
2013-02-12,1092.7498944638098
2013-02-13,1092.695312288187
2013-02-14,1099.8525072424632
2013-02-15,1102.28412423863
2013-02-18,1094.304158108675
2013-02-19,1077.7856205307944
2013-02-20,1085.158814352013
2013-02-21,1058.4689364951864
2013-02-22,1051.9883947465266
2013-02-25,1051.9344229612248
2013-02-26,1031.5657059379296
2013-02-27,1040.3045820866064
2013-02-28,1066.9373943809421
2013-03-01,1061.6912739938718
2013-03-04,1030.1378949073123
2013-03-05,1041.3059424475746
2013-03-06,1049.2373066524965
2013-03-07,1044.7351200875503
2013-03-08,1051.5862947686035
2013-03-11,1045.8770963738357
2013-03-12,1035.3452100910797
2013-03-13,1017.0943572232045
2013-03-14,1019.8783841399135
2013-03-15,1016.4162131723882
2013-03-18,998.1713715427659
2013-03-19,995.2664926582413
2013-03-20,1017.7559843397697
2013-03-21,1018.8192151424755
2013-03-22,1016.7561806468956
2013-03-25,1018.4764134255856
2013-03-26,1012.1196688983881
2013-03-27,1013.486143812936
2013-03-28,998.0981379079083
2013-03-29,998.9701307520651
2013-04-01,998.7840077499276
2013-04-02,997.1774430196031
2013-04-03,997.6037953312195
2013-04-04,997.5069630174033
2013-04-05,979.7492283425486
2013-04-08,976.9354211345815
2013-04-09,988.9068748643831
2013-04-10,991.9120730466392
2013-04-11,989.6167585593884
2013-04-12,985.4418537650273
2013-04-15,968.6769514516111
2013-04-16,968.3710275190763
2013-04-17,963.7747430837202
2013-04-18,962.5011466406165
2013-04-19,987.1992414795152
2013-04-22,990.2195941154023
2013-04-23,968.8518331766476
2013-04-24,983.3511573517237
2013-04-25,987.4147474813051
2013-04-26,980.901974958368
2013-04-29,976.706423091679
2013-04-30,983.0553408409095
2013-05-01,983.1053236326824
2013-05-02,975.5855360565342
2013-05-03,981.868159773884
2013-05-06,992.1805969344902
2013-05-07,997.7442299787508
2013-05-08,1009.85368380501
2013-05-09,1007.2767234007488
2013-05-10,1013.6530491885065
2013-05-13,1005.7384547779767
2013-05-14,998.2044669327508
2013-05-15,999.0855969754646
2013-05-16,999.3891698713626
2013-05-17,1005.6415864632886
2013-05-20,1015.425758863684
2013-05-21,1013.2154239189553
2013-05-22,1014.0376115477939
2013-05-23,990.6598370006573
2013-05-24,991.8913425365274
2013-05-27,992.0753791490705
2013-05-28,1006.3985761272631
2013-05-29,998.9169465106969
