Date,DENMARK SMALL GROWTH
1998-12-31,267.56023253143854
1999-01-01,267.56023253143854
1999-01-04,272.4825216363902
1999-01-05,274.0328696901337
1999-01-06,276.39777558776075
1999-01-07,275.3215985678967
1999-01-08,275.9643132408163
1999-01-11,277.1050547912073
1999-01-12,276.9358193507479
1999-01-13,272.7133805104108
1999-01-14,272.0683807633267
1999-01-15,271.98260829823727
1999-01-18,274.1404971587224
1999-01-19,275.8317146968865
1999-01-20,275.30608962924856
1999-01-21,274.1525713087312
1999-01-22,272.2652669433268
1999-01-25,272.0700969936773
1999-01-26,273.70882191919105
1999-01-27,277.9597094936024
1999-01-28,277.86243005422125
1999-01-29,274.86762579737837
1999-02-01,275.7614839308253
1999-02-02,275.7388156643701
1999-02-03,275.0818666929903
1999-02-04,274.43181294468684
1999-02-05,272.94241255243406
1999-02-08,273.1652660566546
1999-02-09,272.2070433716456
1999-02-10,271.022405659805
1999-02-11,270.67595685262387
1999-02-12,269.5697369748076
1999-02-15,267.9613464293295
1999-02-16,266.96538476696577
1999-02-17,265.1833569137901
1999-02-18,265.3829026757149
1999-02-19,265.82644393000936
1999-02-22,265.8939111850484
1999-02-23,266.4142241074771
1999-02-24,266.128898625877
1999-02-25,265.83125879789606
1999-02-26,265.00913688209175
1999-03-01,264.4739217410944
1999-03-02,264.0008050848238
1999-03-03,265.12405826988197
1999-03-04,262.5750707397771
1999-03-05,260.82927493827265
1999-03-08,260.1966228964842
1999-03-09,258.10258373384653
1999-03-10,257.3985976762885
1999-03-11,256.6349523243944
1999-03-12,255.12214081856612
1999-03-15,254.9910589019361
1999-03-16,254.09306636637805
1999-03-17,256.3599865302319
1999-03-18,258.23649361811977
1999-03-19,263.4491595109221
1999-03-22,264.6820765208152
1999-03-23,266.8736290461098
1999-03-24,265.40173704764186
1999-03-25,268.98507704309185
1999-03-26,267.8757318689074
1999-03-29,268.3074605731337
1999-03-30,266.71618290382236
1999-03-31,267.0115465675211
1999-04-01,267.0010592632205
1999-04-02,267.05126109008216
1999-04-05,267.08917395430706
1999-04-06,267.54983748377794
1999-04-07,268.33802321939373
1999-04-08,268.7615245245362
1999-04-09,267.04034539803854
1999-04-12,266.19517234377844
1999-04-13,267.09314110953113
1999-04-14,268.4204415991377
1999-04-15,270.5244387308499
1999-04-16,272.1325329136085
1999-04-19,271.67614753814007
1999-04-20,269.9750058185725
1999-04-21,272.24497911303155
1999-04-22,271.9731467036496
1999-04-23,271.45469349571295
1999-04-26,272.1811439795254
1999-04-27,272.6653935968213
1999-04-28,273.1522548599035
1999-04-29,273.05813874098857
1999-04-30,273.2809574844253
1999-05-03,274.5695159538501
1999-05-04,275.6635502193192
1999-05-05,275.5079331191196
1999-05-06,275.9026889206648
1999-05-07,275.94585419172347
1999-05-10,274.85599701393386
1999-05-11,274.84540545468104
1999-05-12,272.3552242372587
1999-05-13,272.3861130558269
1999-05-14,273.2760553456684
1999-05-17,272.5198178135047
1999-05-18,272.648875232809
1999-05-19,274.6288801359851
1999-05-20,273.8506032685929
1999-05-21,275.20561252385187
1999-05-24,275.16220997660275
1999-05-25,274.5682555115081
1999-05-26,276.21746405260416
1999-05-27,276.736936036912
1999-05-28,277.48803708180856
1999-05-31,278.8285767154184
1999-06-01,278.16705666179604
1999-06-02,278.2943945812009
1999-06-03,279.9831318874191
1999-06-04,280.50719834347154
1999-06-07,283.53722891466754
1999-06-08,285.14123693002733
1999-06-09,285.53848377421104
1999-06-10,285.21470605294564
1999-06-11,286.4288060367972
1999-06-14,287.87013941746034
1999-06-15,287.99443630956324
1999-06-16,287.8854915773203
1999-06-17,285.651649248525
1999-06-18,285.7139364585107
1999-06-21,287.8389708844716
1999-06-22,287.87900877475545
1999-06-23,288.9684838497132
1999-06-24,290.2459747044158
1999-06-25,290.8123458444279
1999-06-28,291.15177828710114
1999-06-29,291.2334788712792
1999-06-30,296.03756851893564
1999-07-01,296.894042811835
1999-07-02,300.23241264108657
1999-07-05,303.9036305881418
1999-07-06,305.0091142120682
1999-07-07,305.21959648661823
1999-07-08,308.3985310337206
1999-07-09,308.168671997583
1999-07-12,310.1658025592339
1999-07-13,309.26481277493724
1999-07-14,308.86908226487793
1999-07-15,307.3459218109184
1999-07-16,307.82467187753565
1999-07-19,306.9920966321934
1999-07-20,307.2582615031611
1999-07-21,304.99134063931234
1999-07-22,304.39538993549365
1999-07-23,303.4367531945338
1999-07-26,301.1993039162263
1999-07-27,302.0349143328349
1999-07-28,299.9356304763846
1999-07-29,298.5937505917717
1999-07-30,298.9334524540365
1999-08-02,297.83980544444273
1999-08-03,298.22727297778016
1999-08-04,297.99692854319886
1999-08-05,294.5343998105878
1999-08-06,292.6348090520472
1999-08-09,292.16810685129866
1999-08-10,291.76477700504705
1999-08-11,291.58927323487114
1999-08-12,289.94281953403413
1999-08-13,289.4039200641774
1999-08-16,289.4537643582017
1999-08-17,291.084975537029
1999-08-18,292.3337124886858
1999-08-19,297.8830480215104
1999-08-20,298.7684064693295
1999-08-23,299.0852157742895
1999-08-24,300.58332290814576
1999-08-25,309.0408881348996
1999-08-26,308.99142723875144
1999-08-27,308.2949556494715
1999-08-30,308.13920822868874
1999-08-31,305.8929163737142
1999-09-01,305.18067890538777
1999-09-02,302.05940354471863
1999-09-03,303.6648384878851
1999-09-06,305.7802422070314
1999-09-07,304.035234678741
1999-09-08,304.71066331449407
1999-09-09,304.94599588074857
1999-09-10,306.07717882693834
1999-09-13,307.14779028840974
1999-09-14,305.43628138991033
1999-09-15,305.37268375880353
1999-09-16,305.4585152673218
1999-09-17,304.7516850560759
1999-09-20,308.1735879106873
1999-09-21,307.42811185516194
1999-09-22,307.29984681743684
1999-09-23,308.24486963990614
1999-09-24,307.50820683535125
1999-09-27,307.5686250023138
1999-09-28,306.9113419450747
1999-09-29,307.2475251485018
1999-09-30,299.4723417729245
1999-10-01,296.4468317765494
1999-10-04,297.94427442781745
1999-10-05,296.4062307769603
1999-10-06,293.4988298206133
1999-10-07,294.15411231102263
1999-10-08,295.29222075717996
1999-10-11,299.072614310732
1999-10-12,300.3150868317245
1999-10-13,298.4615042135661
1999-10-14,297.9420013944229
1999-10-15,295.6163557589101
1999-10-18,291.1999121507153
1999-10-19,292.76831676712635
1999-10-20,294.18473506271613
1999-10-21,293.93690120377
1999-10-22,295.4175415440954
1999-10-25,293.5167212665241
1999-10-26,294.9204490244182
1999-10-27,296.43638183542396
1999-10-28,297.82911285640483
1999-10-29,298.991399177223
1999-11-01,299.2903032237675
1999-11-02,300.13513412766025
1999-11-03,302.83561337854724
1999-11-04,303.19587191608326
1999-11-05,306.1947856124864
1999-11-08,307.81424748094764
1999-11-09,309.39331795208597
1999-11-10,310.88573016921526
1999-11-11,308.7874337853251
1999-11-12,307.1618784377873
1999-11-15,309.2812460959037
1999-11-16,311.2327849763842
1999-11-17,318.8963580605245
1999-11-18,323.0829245252058
1999-11-19,326.8091310442634
1999-11-22,325.36505069224876
1999-11-23,326.5589668653788
1999-11-24,326.52054404768546
1999-11-25,328.48335813388735
1999-11-26,327.12713481751285
1999-11-29,324.74982260107845
1999-11-30,322.0147349263101
1999-12-01,318.4408023046241
1999-12-02,320.6507439174777
1999-12-03,326.3001761217465
1999-12-06,327.84553062118846
1999-12-07,333.18754777776337
1999-12-08,333.90861631227045
