Date,PORTUGAL SMALL GROWTH
1999-06-10,281.8311618470735
1999-06-11,280.7896427536448
1999-06-14,280.10591641121283
1999-06-15,280.4730063786883
1999-06-16,278.76160272512845
1999-06-17,280.8283413566184
1999-06-18,284.3483798750192
1999-06-21,304.4626345496258
1999-06-22,305.29962828787916
1999-06-23,300.7419642791832
1999-06-24,295.9222930825791
1999-06-25,295.1073708750643
1999-06-28,301.7662857120433
1999-06-29,311.27008849134836
1999-06-30,309.3824977971189
1999-07-01,311.60772944642076
1999-07-02,310.7873240541428
1999-07-05,310.17722643722954
1999-07-06,309.55138297690576
1999-07-07,307.66087565927006
1999-07-08,307.53849292808536
1999-07-09,309.8930485591025
1999-07-12,307.28339646203574
1999-07-13,306.2428735309688
1999-07-14,305.8426138966631
1999-07-15,307.2913425398413
1999-07-16,309.82741669464247
1999-07-19,311.2344601476239
1999-07-20,311.66441226475206
1999-07-21,312.5881072141429
1999-07-22,313.7015036508233
1999-07-23,314.0960913353164
1999-07-26,312.1981980989067
1999-07-27,310.2924641894673
1999-07-28,307.9309118977784
1999-07-29,302.90755973012483
1999-07-30,306.0310456815303
1999-08-02,300.30199315219807
1999-08-03,298.4994633067034
1999-08-04,299.5198084122944
1999-08-05,292.1721236253563
1999-08-06,296.8425360987316
1999-08-09,297.97836145770464
1999-08-10,296.4065707062607
1999-08-11,295.8921497452174
1999-08-12,298.3483526864999
1999-08-13,305.93515927802497
1999-08-16,307.2436760958793
1999-08-17,312.66321938008724
1999-08-18,313.25650829111186
1999-08-19,317.88246423583143
1999-08-20,314.1710587923014
1999-08-23,308.86584486364666
1999-08-24,309.31229333163435
1999-08-25,308.2607318089074
1999-08-26,310.4233234521524
1999-08-27,318.2644747298289
1999-08-30,326.5636483738927
1999-08-31,320.1450329074658
1999-09-01,321.70616968230246
1999-09-02,323.4935261335873
1999-09-03,327.62903900740986
1999-09-06,329.4328982945334
1999-09-07,327.05186411414655
1999-09-08,323.92899000341504
1999-09-09,323.64288619721924
1999-09-10,324.234028204367
1999-09-13,323.0586865184381
1999-09-14,321.03976180269666
1999-09-15,320.90584123243997
1999-09-16,320.776180757022
1999-09-17,319.34916512028013
1999-09-20,322.7492213697139
1999-09-21,321.0191771456948
1999-09-22,320.0659974090578
1999-09-23,321.48032093383443
1999-09-24,325.78052411758523
1999-09-27,337.40541660234953
1999-09-28,330.868323187874
1999-09-29,330.5895411686769
1999-09-30,334.3912066999732
1999-10-01,339.6652383465771
1999-10-04,350.0275447626785
1999-10-05,350.02754476267853
1999-10-06,343.21323245393273
1999-10-07,343.80120152383483
1999-10-08,347.7670338487944
1999-10-11,349.3806977460483
1999-10-12,348.64979443870845
1999-10-13,345.58334667167105
1999-10-14,343.2174474249461
1999-10-15,342.43259488607106
1999-10-18,336.7460496504586
1999-10-19,338.2630874664139
1999-10-20,340.2514875243371
1999-10-21,340.6337870981411
1999-10-22,345.0544993543934
1999-10-25,344.2696980205317
1999-10-26,342.7214431151256
1999-10-27,341.0050530121149
1999-10-28,341.94082043914415
1999-10-29,342.36614214140945
1999-11-01,342.3661421414094
1999-11-02,339.5894247658315
1999-11-03,338.86978971606965
1999-11-04,341.5547807267503
1999-11-05,343.08370989770714
1999-11-08,341.89684163889444
1999-11-09,341.1800872644202
1999-11-10,340.25106112829957
1999-11-11,341.36952925484223
1999-11-12,342.6635342572605
1999-11-15,350.4662698246731
1999-11-16,369.39402300136516
1999-11-17,366.9709519638151
1999-11-18,365.70560944490217
1999-11-19,365.77998408719657
1999-11-22,362.5797146261328
1999-11-23,364.8771479822966
1999-11-24,366.5441572628876
1999-11-25,369.9770156951232
1999-11-26,369.30455563779293
1999-11-29,368.2885214441003
1999-11-30,367.5705727997569
1999-12-01,367.57057279975686
1999-12-02,366.02027842582993
1999-12-03,367.8520463444605
1999-12-06,366.82883039784355
1999-12-07,370.59717680039535
1999-12-08,370.59717680039535
1999-12-09,370.3977802836348
1999-12-10,370.95728704494087
1999-12-13,371.3500371271805
1999-12-14,371.3635896065293
1999-12-15,372.5614072559456
1999-12-16,373.24023808042756
1999-12-17,374.87902856265794
1999-12-20,376.86412566285003
1999-12-21,380.4861294953632
1999-12-22,381.3897346382139
1999-12-23,381.78075546157356
1999-12-24,381.78075546157356
1999-12-27,381.4967462091944
1999-12-28,383.356817905478
1999-12-29,383.57079658943303
1999-12-30,383.7541677766954
1999-12-31,383.7541677766954
2000-01-03,381.33351964908707
2000-01-04,377.0010430414848
2000-01-05,376.89423841019857
2000-01-06,380.0209233945816
2000-01-07,383.32342275644106
2000-01-10,387.37777206228526
2000-01-11,387.74521907674455
2000-01-12,385.16504887289426
2000-01-13,385.9577027890742
2000-01-14,390.2293513571042
2000-01-17,392.012566016552
2000-01-18,393.3209463134013
2000-01-19,407.6671077011383
2000-01-20,412.9115763430947
2000-01-21,408.86644233241583
2000-01-24,406.8445379066282
2000-01-25,411.8984620837572
2000-01-26,410.3052711676905
2000-01-27,410.895281361213
2000-01-28,410.16259771200595
2000-01-31,414.7356450002529
2000-02-01,419.3699050053761
2000-02-02,421.87691481253853
2000-02-03,429.2768969477677
2000-02-04,431.9097418749263
2000-02-07,431.2729154934183
2000-02-08,431.40121361961627
2000-02-09,434.63587369968366
2000-02-10,451.4160184354981
2000-02-11,480.18098819653545
2000-02-14,469.2368369424375
2000-02-15,460.8957976378436
2000-02-16,459.89343647042966
2000-02-17,465.2783978603216
2000-02-18,474.94228502075794
2000-02-21,478.93970041485545
2000-02-22,481.9675528336687
2000-02-23,484.794470795071
2000-02-24,474.98434677105007
2000-02-25,482.6345804998321
2000-02-28,478.4853470708634
2000-02-29,480.55555007636684
2000-03-01,482.15697263575174
2000-03-02,484.02840837380563
2000-03-03,480.6403715117645
2000-03-06,485.3746366229715
2000-03-07,485.3746366229715
2000-03-08,481.3170726457744
2000-03-09,482.6055238689143
2000-03-10,481.8767457573322
2000-03-13,478.15851762578933
2000-03-14,480.4398190022217
2000-03-15,479.89143965265777
2000-03-16,491.91085023211065
2000-03-17,511.5094264338542
2000-03-20,514.0088869896473
2000-03-21,515.1658359076473
2000-03-22,510.027288341483
2000-03-23,502.1265845935692
2000-03-24,506.001405562552
2000-03-27,508.2166473712539
2000-03-28,510.67050990281365
2000-03-29,508.371866648127
2000-03-30,503.3439446468507
2000-03-31,510.7411345229374
2000-04-03,509.7796870630085
2000-04-04,500.70361056110926
2000-04-05,493.94761952000624
2000-04-06,501.6003730736458
2000-04-07,501.2916863171562
2000-04-10,498.5627886666705
2000-04-11,487.66837092320156
2000-04-12,490.117672657859
2000-04-13,489.49930856044466
2000-04-14,484.8675042603471
2000-04-17,479.13296514931415
2000-04-18,480.873649293225
2000-04-19,480.3401531472701
2000-04-20,479.42201516469487
2000-04-21,479.42201516469487
2000-04-24,479.42201516469487
2000-04-25,479.42201516469487
2000-04-26,480.95753675924766
2000-04-27,481.9467142916475
2000-04-28,484.67026185765894
2000-05-01,484.6702788043971
2000-05-02,492.1679799454867
2000-05-03,488.6849118283631
2000-05-04,486.2700590814114
2000-05-05,497.1991390777127
2000-05-08,489.19776908753227
2000-05-09,486.7935246327873
2000-05-10,481.87370664526503
2000-05-11,480.3993703729464
2000-05-12,482.55889205251265
2000-05-15,477.97603004885116
2000-05-16,481.5384543504343
2000-05-17,479.7292080099615
2000-05-18,480.11361395774674
2000-05-19,474.73225357271997
2000-05-22,465.13614425433315
2000-05-23,468.84908461239235
2000-05-24,472.21851191157367
2000-05-25,475.0187581327709
2000-05-26,475.971713268629
2000-05-29,489.1063697793938
2000-05-30,490.8863113218736
2000-05-31,490.25856921702376
2000-06-01,494.13881908668367
2000-06-02,492.0198159666907
2000-06-05,491.1038970923586
2000-06-06,493.32717443067156
2000-06-07,491.94973050394293
2000-06-08,496.7488203417676
2000-06-09,499.7682627227588
2000-06-12,499.643314222962
2000-06-13,495.3107479061577
2000-06-14,495.4277240507472
2000-06-15,494.2955651026545
2000-06-16,491.02390028656976
2000-06-19,490.2355864836511
2000-06-20,489.1315998009764
2000-06-21,488.6732218903692
2000-06-22,488.6732210912764
2000-06-23,484.3453235509128
2000-06-26,486.0070271279314
2000-06-27,480.40246366407735
2000-06-28,486.65058329468815
2000-06-29,484.8364496055039
2000-06-30,488.36061338903056
2000-07-03,496.2387185287545
2000-07-04,502.1764885223249
2000-07-05,487.5093358287601
2000-07-06,489.3999792373358
2000-07-07,482.3993196512371
2000-07-10,482.3527304322623
2000-07-11,491.6077088315809
2000-07-12,475.80207872154466
2000-07-13,479.66910141400894
2000-07-14,476.7650794342072
2000-07-17,482.8902877482129
2000-07-18,473.191945803794
2000-07-19,469.54313065318735
2000-07-20,477.9854887666314
2000-07-21,476.5111738370618
2000-07-24,473.1762877899975
2000-07-25,490.01996295710074
2000-07-26,486.43499324059565
2000-07-27,483.2561317046663
2000-07-28,480.3581915209345
2000-07-31,480.17090907065125
2000-08-01,476.9644971612519
2000-08-02,478.9136006643546
2000-08-03,476.9139247560016
2000-08-04,478.20363326971557
2000-08-07,478.90907436984685
2000-08-08,479.4926336533932
2000-08-09,478.04652692098904
2000-08-10,479.5372655013351
2000-08-11,481.98642482596347
2000-08-14,480.3603320250732
2000-08-15,480.3603429472476
2000-08-16,480.32354962303106
2000-08-17,482.4514295748108
2000-08-18,477.90259511441786
2000-08-21,480.3972723555705
2000-08-22,479.6066879141595
2000-08-23,472.3725281355955
2000-08-24,475.59835577431465
2000-08-25,470.58556624886387
2000-08-28,468.567090163382
2000-08-29,468.3909652664788
2000-08-30,468.58866021665955
2000-08-31,470.5058420225667
2000-09-01,479.8525425491439
2000-09-04,477.8091921366715
2000-09-05,474.5832581513204
2000-09-06,472.3328540315751
2000-09-07,473.59572756339355
2000-09-08,471.20760018784995
2000-09-11,463.37673385764367
2000-09-12,468.99174989289634
2000-09-13,464.88682652608503
2000-09-14,463.84072204911973
2000-09-15,463.60931488917504
2000-09-18,464.4852600825392
2000-09-19,462.52745213431405
2000-09-20,462.43194506096336
2000-09-21,461.4988076911263
2000-09-22,464.8332165856382
2000-09-25,466.33980806720757
2000-09-26,464.5959613025702
2000-09-27,468.6083436011843
2000-09-28,457.1956579794123
2000-09-29,467.6637446619589
2000-10-02,467.9944165669754
2000-10-03,461.027004875664
2000-10-04,459.8895679961891
2000-10-05,459.889563108355
2000-10-06,450.3105881837769
2000-10-09,452.7606075878758
2000-10-10,458.8219252828902
2000-10-11,451.70217837749624
2000-10-12,463.018441851863
2000-10-13,462.01337160040066
2000-10-16,463.26424003671605
2000-10-17,458.6036421049459
2000-10-18,457.30006341088006
2000-10-19,453.1040763829828
2000-10-20,452.8613200005461
2000-10-23,448.11459162553825
2000-10-24,446.7572104939708
2000-10-25,448.2907034345268
2000-10-26,448.29582972465545
2000-10-27,447.0386350068397
2000-10-30,444.75139480705985
2000-10-31,447.45113267155006
2000-11-01,447.45113042893365
2000-11-02,443.8274308529393
2000-11-03,444.2785101920608
2000-11-06,443.6710234715383
2000-11-07,440.4734098279742
2000-11-08,443.40928153559474
2000-11-09,443.51318573195925
2000-11-10,439.79183928827956
2000-11-13,431.57409259514657
2000-11-14,435.8702930733186
2000-11-15,437.23409103697145
2000-11-16,435.65567771953994
2000-11-17,434.0888970430318
2000-11-20,430.60366470888505
2000-11-21,429.3790193300535
2000-11-22,428.8416342718996
2000-11-23,424.5751165125884
2000-11-24,425.97755195918006
2000-11-27,422.43784320572115
2000-11-28,418.03909892287544
2000-11-29,421.5499190730866
2000-11-30,417.8973296105582
2000-12-01,417.8973238336011
2000-12-04,411.3811250497093
2000-12-05,414.722932556933
2000-12-06,413.4748483485289
2000-12-07,410.54441319146673
2000-12-08,410.5444231621493
2000-12-11,411.34533669871155
2000-12-12,411.47127289592834
2000-12-13,412.4149407706556
2000-12-14,413.3480412896258
2000-12-15,408.213122246491
2000-12-18,410.74071561398375
2000-12-19,411.75585843541637
2000-12-20,404.94426391788016
2000-12-21,397.60997817495644
2000-12-22,402.4608755897358
2000-12-25,402.4608755897358
2000-12-26,402.4608755897358
2000-12-27,397.53408814103506
2000-12-28,394.1527792257471
2000-12-29,394.6327873289612
2001-01-01,394.6327873289612
2001-01-02,387.4604328937765
2001-01-03,383.50242341080167
2001-01-04,384.4154491086931
2001-01-05,380.8118763687012
2001-01-08,379.61947840839434
2001-01-09,382.3215306896516
2001-01-10,383.6012951750255
2001-01-11,390.63922428140745
2001-01-12,399.2670445524035
2001-01-15,406.5688484043991
2001-01-16,401.81301574555795
2001-01-17,406.74790693923774
2001-01-18,406.9819894550027
2001-01-19,408.4149822795393
2001-01-22,403.97747281289236
2001-01-23,401.20884891911095
2001-01-24,403.205416583142
2001-01-25,402.6887122379571
2001-01-26,400.8241814513747
2001-01-29,399.68878603031993
2001-01-30,400.57693922906293
2001-01-31,402.3392372367564
2001-02-01,400.56090165736083
2001-02-02,400.1329999348219
2001-02-05,396.9138510894878
2001-02-06,398.6773713610036
2001-02-07,397.1251989179553
2001-02-08,398.9584396765969
2001-02-09,397.28185277532145
2001-02-12,397.5694411603697
2001-02-13,400.131748907784
2001-02-14,396.100440141448
2001-02-15,399.0850385479668
2001-02-16,397.4509937455797
2001-02-19,394.0188809132924
2001-02-20,393.0100258582328
2001-02-21,391.61428465198077
2001-02-22,388.07276683995343
2001-02-23,389.159257029268
2001-02-26,391.1417969450123
2001-02-27,391.14178262474906
2001-02-28,388.43952308490714
2001-03-01,386.75113688270994
2001-03-02,387.28768824463816
2001-03-05,391.3174459375681
2001-03-06,394.57492623100546
2001-03-07,394.11491308222867
2001-03-08,391.5602607917504
2001-03-09,390.23979814132014
2001-03-12,385.4593102907192
2001-03-13,386.3355357233739
2001-03-14,383.3368814155969
2001-03-15,386.40581742611573
2001-03-16,380.7874265664138
2001-03-19,376.3891696355821
2001-03-20,373.7154791548557
2001-03-21,368.71510574550496
2001-03-22,360.4697238720285
2001-03-23,364.4779542766449
2001-03-26,363.5433284907747
2001-03-27,360.20272824307074
2001-03-28,361.3586100463042
2001-03-29,361.88775764565435
2001-03-30,360.52606258266485
2001-04-02,356.23283141048796
2001-04-03,347.44004628209404
2001-04-04,351.55193423047575
2001-04-05,353.6005201278903
2001-04-06,353.31087389839786
2001-04-09,353.62829566951865
2001-04-10,353.0947807791608
2001-04-11,354.9202959342779
2001-04-12,352.6002634727287
2001-04-13,352.6002634727287
2001-04-16,352.6002634727287
2001-04-17,352.09351329562
2001-04-18,355.5869051027594
2001-04-19,355.4011942057756
2001-04-20,352.71075824380546
2001-04-23,352.50625508315414
2001-04-24,352.1862545946539
2001-04-25,352.1862508066142
2001-04-26,352.54890705563423
2001-04-27,354.756688080805
2001-04-30,358.637767445985
2001-05-01,358.6377732356849
2001-05-02,360.23459393876107
2001-05-03,358.0259734298614
2001-05-04,360.5998185177752
2001-05-07,360.09803730648764
2001-05-08,361.03421087285295
2001-05-09,361.19734370418064
2001-05-10,362.7869863905715
2001-05-11,362.0391750817692
2001-05-14,363.2015706455827
2001-05-15,364.3568189777593
2001-05-16,363.9797264398636
2001-05-17,362.66160787657134
2001-05-18,363.70650105509435
2001-05-21,367.14356576003354
2001-05-22,364.8672965043958
2001-05-23,358.31672925100867
2001-05-24,358.21010503482
2001-05-25,358.5560157289741
2001-05-28,357.0334795332621
2001-05-29,356.20105017865404
2001-05-30,358.7367173707481
2001-05-31,357.81761730746973
2001-06-01,359.13070169878443
2001-06-04,358.3706679947984
2001-06-05,358.65094080296086
2001-06-06,358.6189784224698
2001-06-07,359.38141995338543
2001-06-08,358.78174582221226
2001-06-11,356.3835175840746
2001-06-12,353.9578491108255
2001-06-13,356.8475395660674
2001-06-14,356.8475413017959
2001-06-15,349.9967336620757
2001-06-18,344.90148593608166
2001-06-19,338.16165687630064
2001-06-20,333.1644117543539
2001-06-21,331.6822756061186
2001-06-22,333.96352833819384
2001-06-25,335.35303844695267
2001-06-26,326.3881042449415
2001-06-27,319.2034775638622
2001-06-28,320.9971465809067
2001-06-29,318.5084465152666
2001-07-02,312.4056802648773
2001-07-03,313.94752864801836
2001-07-04,309.5581611861806
2001-07-05,303.68525822974465
2001-07-06,292.70762745686284
2001-07-09,294.0396747162461
2001-07-10,294.8630237056232
2001-07-11,293.7624447950387
2001-07-12,300.33193268506574
2001-07-13,301.17777295261715
2001-07-16,298.0374768337063
2001-07-17,296.67248724491736
2001-07-18,296.57345081816106
2001-07-19,297.92896444095936
2001-07-20,295.7512283734385
2001-07-23,298.1929660869366
2001-07-24,300.73029647062606
2001-07-25,300.61881780926853
2001-07-26,304.4296749736174
2001-07-27,308.3031817988146
2001-07-30,311.0129643114822
2001-07-31,308.8748787796543
2001-08-01,308.32402438402465
2001-08-02,310.91464630447194
2001-08-03,308.77715259441834
2001-08-06,307.7133220803728
2001-08-07,306.8372156480999
2001-08-08,303.0607338731959
2001-08-09,301.592104506079
2001-08-10,301.11942050027636
2001-08-13,301.65784303664554
2001-08-14,305.8865926150053
2001-08-15,305.8865892557191
2001-08-16,304.31100216939694
2001-08-17,300.82465405478996
2001-08-20,298.6753919084163
2001-08-21,301.17206214347766
2001-08-22,298.80535726051755
2001-08-23,298.92490012733816
2001-08-24,300.3715449566937
2001-08-27,300.9941380588434
2001-08-28,296.4485020296008
2001-08-29,296.5280746589022
2001-08-30,295.61749741171303
2001-08-31,294.11394355006416
2001-09-03,290.64693093023504
2001-09-04,289.8670468260447
2001-09-05,288.38964304606196
2001-09-06,286.24738833155686
2001-09-07,281.83083296464014
2001-09-10,277.3899079874757
2001-09-11,269.61224601904684
2001-09-12,263.45200073915936
2001-09-13,261.86074122673574
2001-09-14,253.14913443544293
2001-09-17,247.11685560951713
2001-09-18,246.44715696273155
2001-09-19,248.38971215398115
2001-09-20,248.6971713904923
2001-09-21,245.01065587810152
2001-09-24,251.6074421717025
2001-09-25,260.89321257342067
2001-09-26,261.5872937115343
2001-09-27,259.8759895349018
2001-09-28,260.87013146475556
2001-10-01,258.6702362460045
2001-10-02,260.56921375338374
2001-10-03,259.5529689750272
2001-10-04,261.81410408169955
2001-10-05,261.8141044786373
2001-10-08,258.98601204688646
2001-10-09,260.8954269211172
2001-10-10,265.5827403373853
2001-10-11,265.8230092678063
2001-10-12,268.2323569649654
2001-10-15,270.10641477841614
2001-10-16,273.51521640615044
2001-10-17,276.8530982137815
2001-10-18,284.8058509992089
2001-10-19,285.60101609389034
2001-10-22,294.6556988744729
2001-10-23,298.1645115218212
2001-10-24,298.6576499949951
2001-10-25,290.353717258063
2001-10-26,292.5818891534681
2001-10-29,291.8766584679772
2001-10-30,289.93797231658124
2001-10-31,295.07900690968114
2001-11-01,295.07900698995047
2001-11-02,296.0828163916254
2001-11-05,300.9939088035931
2001-11-06,299.51468372749827
2001-11-07,300.76722528090863
2001-11-08,298.5782122879386
2001-11-09,298.3115700373806
2001-11-12,300.56610512181095
2001-11-13,302.64381222910765
2001-11-14,301.1787580207784
2001-11-15,300.71151022645194
2001-11-16,301.9181498186022
2001-11-19,302.26331955890737
2001-11-20,302.26623629349524
2001-11-21,298.17402816990574
2001-11-22,299.56106035183114
2001-11-23,299.99626335697036
2001-11-26,304.49172396061846
2001-11-27,306.06393232870533
2001-11-28,301.7353101168032
2001-11-29,299.7331403389723
2001-11-30,303.56838087811155
2001-12-03,302.3950977292075
2001-12-04,302.6885544589574
2001-12-05,305.06007493944895
2001-12-06,306.1069178956811
2001-12-07,309.60014707521816
2001-12-10,309.2841887467486
2001-12-11,313.7222344387003
2001-12-12,311.77037606609065
2001-12-13,312.7969928858069
2001-12-14,313.7162875277069
2001-12-17,312.5808879337899
2001-12-18,312.52120951738516
2001-12-19,310.91087774769983
2001-12-20,307.986874053096
2001-12-21,309.55079414270796
2001-12-24,309.55079651075704
2001-12-25,309.55079651075704
2001-12-26,309.55079651075704
2001-12-27,311.8081623688287
2001-12-28,317.2114460195585
2001-12-31,317.2114410077286
2002-01-01,317.2114410077286
2002-01-02,313.43026148811316
2002-01-03,315.8174728150004
2002-01-04,315.29984566702166
2002-01-07,314.03170411893217
2002-01-08,313.9751376949551
2002-01-09,312.63984110480163
2002-01-10,313.0606217348286
2002-01-11,311.8304722405909
2002-01-14,311.0738825795645
2002-01-15,313.6962869217669
2002-01-16,312.0995998838401
2002-01-17,312.7775934236143
2002-01-18,308.060821267573
2002-01-21,309.1438384985656
2002-01-22,309.75221447084124
2002-01-23,308.21594861780045
2002-01-24,307.71039422281444
2002-01-25,303.0882398971113
2002-01-28,304.02773635236247
2002-01-29,301.760478605303
2002-01-30,304.6145354011422
2002-01-31,304.95981539328073
2002-02-01,303.32160257180925
2002-02-04,301.3462772830225
2002-02-05,299.42806955585246
2002-02-06,298.0743711065147
2002-02-07,297.3947468413712
2002-02-08,297.31282249059996
2002-02-11,296.9696858374273
2002-02-12,296.96968736398566
2002-02-13,296.41554088591283
2002-02-14,295.55119296174166
2002-02-15,295.67431639496414
2002-02-18,295.17247486441545
2002-02-19,295.1857859122959
2002-02-20,296.66507151444347
2002-02-21,296.96644229704214
2002-02-22,295.6843884628746
2002-02-25,296.2423878836229
2002-02-26,297.000804080268
2002-02-27,298.53126242521114
2002-02-28,300.5837935686634
2002-03-01,299.38866712451886
2002-03-04,303.45240739802534
2002-03-05,304.63774386645485
2002-03-06,305.4144040250451
2002-03-07,306.5230998359397
2002-03-08,306.9391196225417
2002-03-11,307.14858825408686
2002-03-12,303.9246699063525
2002-03-13,307.221411904659
2002-03-14,308.9216232221275
2002-03-15,310.74436107935657
2002-03-18,310.76959415982736
2002-03-19,311.6418906781282
2002-03-20,310.8662372500476
2002-03-21,309.50092875869507
2002-03-22,313.1629556491208
2002-03-25,313.5087169314037
2002-03-26,312.8532787079167
2002-03-27,316.6181769545474
2002-03-28,317.3652519582453
2002-03-29,317.3652519582453
2002-04-01,317.3652519582453
2002-04-02,315.05814005878494
2002-04-03,313.5203696852816
2002-04-04,313.8504263131026
2002-04-05,313.85614994779183
2002-04-08,313.89124551285005
2002-04-09,315.35025584573674
2002-04-10,315.1217503379556
2002-04-11,316.9630864803805
2002-04-12,316.8228848305373
2002-04-15,316.08623528006774
2002-04-16,316.44035872783945
2002-04-17,316.7337597765412
2002-04-18,317.09554253181346
2002-04-19,317.6963129187661
2002-04-22,320.5159074703965
2002-04-23,320.36486567686137
2002-04-24,319.04062126718935
2002-04-25,319.04061623483227
2002-04-26,319.33173749790825
2002-04-29,320.8547351378688
2002-04-30,322.38917075463655
2002-05-01,322.3891786103068
2002-05-02,312.13302425528497
2002-05-03,308.4636693823227
2002-05-06,305.8371865807871
2002-05-07,302.2819513703388
2002-05-08,307.80075265010913
2002-05-09,309.57037516153207
2002-05-10,309.60699934724744
2002-05-13,308.6065563488268
2002-05-14,309.6887352131566
2002-05-15,308.7135079934879
2002-05-16,307.66227025551785
2002-05-17,305.4591273497047
2002-05-20,304.38318011692394
2002-05-21,303.72454035377183
2002-05-22,303.8155932123867
2002-05-23,311.2881097214697
2002-05-24,311.3736169918564
2002-05-27,309.33284417887546
2002-05-28,310.09660671895887
2002-05-29,308.63613469546306
2002-05-30,308.68431045071867
2002-05-31,305.8337663382621
2002-06-03,309.1943089035664
2002-06-04,307.01402826466926
2002-06-05,310.7788300969727
2002-06-06,310.00260309391643
2002-06-07,305.5802096629402
2002-06-10,305.58020836203565
2002-06-11,305.5817807815073
2002-06-12,302.90333627218246
2002-06-13,301.3034174676534
2002-06-14,299.5299603937314
2002-06-17,304.42136096004594
2002-06-18,305.17018866101614
2002-06-19,306.1747734470993
2002-06-20,303.59267910234274
2002-06-21,299.50409673473735
2002-06-24,294.08381520625625
2002-06-25,297.63236506415194
2002-06-26,293.9775071461578
2002-06-27,298.48872809728493
2002-06-28,302.246336227738
2002-07-01,297.78183223321366
2002-07-02,292.5221858298878
2002-07-03,289.09187449629195
2002-07-04,292.22075782495585
2002-07-05,297.15101327938623
2002-07-08,298.84890836408584
2002-07-09,297.55214575523235
2002-07-10,296.98309227410977
2002-07-11,296.83361710250455
2002-07-12,296.8336188319679
2002-07-15,294.07954034789844
2002-07-16,296.31403254277694
2002-07-17,299.85293808280363
2002-07-18,300.4833342260768
2002-07-19,296.23738487100854
2002-07-22,294.10844081637583
2002-07-23,291.87158901995866
2002-07-24,284.9863341948431
2002-07-25,290.1836329741961
2002-07-26,288.39416607213184
2002-07-29,293.02914568304936
