Date,AUSTRIA SMALL GROWTH
2000-01-11,724.0867322904791
2000-01-12,722.4345960029951
2000-01-13,722.0329547534909
2000-01-14,737.518073069864
2000-01-17,730.176213738273
2000-01-18,716.4383999342215
2000-01-19,714.0892309314305
2000-01-20,719.9061381793978
2000-01-21,717.8628973669182
2000-01-24,717.5466629890345
2000-01-25,719.5070693900684
2000-01-26,716.429452415649
2000-01-27,722.4383409545147
2000-01-28,728.8075160816308
2000-01-31,741.8180655084097
2000-02-01,740.0944928783227
2000-02-02,740.4204817496624
2000-02-03,736.5617660600326
2000-02-04,733.2555241761244
2000-02-07,728.5147682803713
2000-02-08,740.7093789872126
2000-02-09,738.528996454347
2000-02-10,746.3654754110993
2000-02-11,743.499052408109
2000-02-14,738.4105526047127
2000-02-15,736.0253509546344
2000-02-16,733.1740897596059
2000-02-17,733.8612891281356
2000-02-18,724.9757659395722
2000-02-21,716.4001519455718
2000-02-22,717.1990413404313
2000-02-23,711.7892661685446
2000-02-24,716.5183669110056
2000-02-25,711.0079304327477
2000-02-28,715.7339528207107
2000-02-29,704.9690326818777
2000-03-01,704.1154150479865
2000-03-02,706.0457787752581
2000-03-03,716.4983208835664
2000-03-06,716.8132870510636
2000-03-07,720.550584968763
2000-03-08,720.4359451053975
2000-03-09,711.8027203323559
2000-03-10,727.5147545236488
2000-03-13,720.1353288349927
2000-03-14,727.0742963653831
2000-03-15,736.3752409334894
2000-03-16,739.8892250732968
2000-03-17,735.8086798816039
2000-03-20,725.5092357404649
2000-03-21,727.1078414149139
2000-03-22,727.2723470977662
2000-03-23,723.7412769215581
2000-03-24,722.339036842294
2000-03-27,723.4237105320166
2000-03-28,726.2003756338408
2000-03-29,724.6460999488132
2000-03-30,716.0036695133366
2000-03-31,723.5644816671638
2000-04-03,720.6306386236382
2000-04-04,715.8711096541285
2000-04-05,715.9623068549746
2000-04-06,715.0344636433314
2000-04-07,711.5878811971008
2000-04-10,714.6119308488801
2000-04-11,710.4425678498475
2000-04-12,707.8857964482048
2000-04-13,705.4954344588493
2000-04-14,698.6177922125787
2000-04-17,702.1174917225327
2000-04-18,698.462614977596
2000-04-19,699.3494951309067
2000-04-20,697.932574443782
2000-04-21,697.932574443782
2000-04-24,697.9326169533934
2000-04-25,702.1363018637907
2000-04-26,703.350444932302
2000-04-27,702.318529558466
2000-04-28,695.265687155535
2000-05-01,695.2657445317209
2000-05-02,703.6184113065071
2000-05-03,704.162228316046
2000-05-04,702.5720567081097
2000-05-05,701.0630462536252
2000-05-08,691.6571086482667
2000-05-09,690.5121542011134
2000-05-10,689.1163810265367
2000-05-11,688.9653210753602
2000-05-12,697.1776826650456
2000-05-15,697.5675463284028
2000-05-16,697.8103298252619
2000-05-17,700.998808355517
2000-05-18,696.051063440367
2000-05-19,687.9567811211306
2000-05-22,686.6094276161546
2000-05-23,685.274300411155
2000-05-24,682.4316062016104
2000-05-25,681.9600856674289
2000-05-26,681.8987926991064
2000-05-29,681.3771711621475
2000-05-30,680.1710031238594
2000-05-31,680.1157016928815
2000-06-01,680.1156650794571
2000-06-02,692.2270426148831
2000-06-05,704.2479026825746
2000-06-06,708.1266230241257
2000-06-07,703.7512074560241
2000-06-08,694.5490822491447
2000-06-09,713.104726906876
2000-06-12,713.1048476280444
2000-06-13,701.8821991070611
2000-06-14,703.5940842851156
2000-06-15,701.10810393071
2000-06-16,686.4800956594302
2000-06-19,693.3326582302251
2000-06-20,693.2317168209528
2000-06-21,702.7073963840485
2000-06-22,703.3880387219236
2000-06-23,712.3844145241803
2000-06-26,717.7052915935532
2000-06-27,725.1916206185862
2000-06-28,717.864740665076
2000-06-29,715.7170068636282
2000-06-30,719.8376458738963
2000-07-03,705.7911153150013
2000-07-04,705.4978930829618
2000-07-05,699.1924382060419
2000-07-06,691.000174876362
2000-07-07,667.0484010135779
2000-07-10,660.830993675446
2000-07-11,677.7569561591008
2000-07-12,684.6126937778881
2000-07-13,673.2551439634369
2000-07-14,674.0434738183288
2000-07-17,668.6500818159036
2000-07-18,663.7465583881694
2000-07-19,670.8127441404877
2000-07-20,683.5795543701088
2000-07-21,674.3583412647647
2000-07-24,670.2828121269063
2000-07-25,668.4584616482559
2000-07-26,654.3228666744806
2000-07-27,648.7894936841573
2000-07-28,661.4886672127086
2000-07-31,673.8776296725722
2000-08-01,679.6780704659179
2000-08-02,680.4546559934328
2000-08-03,669.4390156182051
2000-08-04,686.8576847912562
2000-08-07,678.5980479972313
2000-08-08,675.1864235845932
2000-08-09,669.6860629025023
2000-08-10,678.1870622211169
2000-08-11,667.0925167822803
2000-08-14,674.8856539103642
2000-08-15,674.8858689482402
2000-08-16,672.299586401453
2000-08-17,676.2706827515445
2000-08-18,672.3621639124946
2000-08-21,673.5806365862459
2000-08-22,681.4604931711348
2000-08-23,677.6245648871582
2000-08-24,672.1173575517818
2000-08-25,676.5157200840504
2000-08-28,686.084868669676
2000-08-29,680.4955539005638
2000-08-30,669.1172716709518
2000-08-31,661.3118862998269
2000-09-01,711.9816536889101
2000-09-04,713.2810146724726
2000-09-05,731.5309406964409
2000-09-06,738.0850455506769
2000-09-07,729.5163776061987
2000-09-08,722.3933311938014
2000-09-11,724.4702597537889
2000-09-12,720.4059215448111
2000-09-13,727.2242243866186
2000-09-14,753.0337655482999
2000-09-15,752.5056043544674
2000-09-18,748.3449731377698
2000-09-19,749.4586401861624
2000-09-20,744.1667715662671
2000-09-21,741.3998653732559
2000-09-22,729.8035467650074
2000-09-25,734.6914813310806
2000-09-26,732.8514856451533
2000-09-27,729.6247730192385
2000-09-28,727.6851552333809
2000-09-29,722.2555783541545
2000-10-02,724.2883503357567
2000-10-03,719.9637563881749
2000-10-04,706.9504752281687
2000-10-05,700.486992648207
2000-10-06,690.3975010436651
2000-10-09,687.8921560134904
2000-10-10,668.9897341959409
2000-10-11,662.6322871800493
2000-10-12,667.4829634200864
2000-10-13,649.6494477041321
2000-10-16,652.9575949990224
2000-10-17,639.1357754344779
2000-10-18,624.9472274154621
2000-10-19,628.6161449375556
2000-10-20,634.0160019452633
2000-10-23,637.1362039916486
2000-10-24,640.8422743762267
2000-10-25,641.7940337883733
2000-10-26,640.8704622644184
2000-10-27,649.8832313081614
2000-10-30,648.4166221570151
2000-10-31,660.4264227973749
2000-11-01,660.4261792288964
2000-11-02,650.6459717651176
2000-11-03,658.2321866754138
2000-11-06,650.4832720501511
2000-11-07,651.6082271863082
2000-11-08,660.1513894019681
2000-11-09,654.4785147005381
2000-11-10,648.8647937004374
2000-11-13,640.2114400915375
2000-11-14,631.0846802489748
2000-11-15,633.7005910227101
2000-11-16,639.6079653153339
2000-11-17,632.2119197133779
2000-11-20,622.4414673734082
2000-11-21,620.0173859202922
2000-11-22,612.0000350220791
2000-11-23,598.5729134003737
2000-11-24,619.6592214871253
2000-11-27,629.7699827945133
2000-11-28,625.8935846014492
2000-11-29,625.1822174681812
2000-11-30,594.6805369853164
2000-12-01,596.4884919498818
2000-12-04,591.103731211849
2000-12-05,588.7617101807998
2000-12-06,591.6135311462994
2000-12-07,569.1124898839204
2000-12-08,569.5175841850789
2000-12-11,588.3090470740435
2000-12-12,587.4678892154126
2000-12-13,585.9814531849942
2000-12-14,584.5739449861206
2000-12-15,581.6921679980287
2000-12-18,579.4676563791115
2000-12-19,575.3526191511926
2000-12-20,567.5491343143676
2000-12-21,571.013035516766
2000-12-22,568.8113898447181
2000-12-25,568.8113898447181
2000-12-26,568.8113898447181
2000-12-27,572.1828526224898
2000-12-28,566.2655096115741
2000-12-29,566.265509611574
2001-01-01,566.265509611574
2001-01-02,561.727761321997
2001-01-03,547.9883918077877
2001-01-04,557.407239887441
2001-01-05,568.5561669256151
2001-01-08,563.8292203718762
2001-01-09,551.0456651775786
2001-01-10,549.8700464969137
2001-01-11,552.1256220462164
2001-01-12,547.8810570831357
2001-01-15,552.4979651931482
2001-01-16,549.7799828225025
2001-01-17,556.4955020410225
2001-01-18,562.7430516848209
2001-01-19,562.8805331353872
2001-01-22,559.4586284985467
2001-01-23,557.8893695325564
2001-01-24,555.7490692812007
2001-01-25,555.8419391580915
2001-01-26,556.6112402247526
2001-01-29,557.7701003014795
2001-01-30,561.7576029304732
2001-01-31,565.9783758662002
2001-02-01,573.3969370094256
2001-02-02,578.7815009384914
2001-02-05,575.9486753437501
2001-02-06,575.7051833235028
2001-02-07,573.1948873531838
2001-02-08,578.6124822277081
2001-02-09,570.057732000419
2001-02-12,574.2686567485736
2001-02-13,579.7044432602843
2001-02-14,579.6904152927915
2001-02-15,584.2033211573114
2001-02-16,595.3348826503767
2001-02-19,597.5564697192754
2001-02-20,593.407920823904
2001-02-21,593.8475799315179
2001-02-22,588.5959186597706
2001-02-23,579.4689265592071
2001-02-26,584.0636596799591
2001-02-27,588.7188268437691
2001-02-28,587.1340949379916
2001-03-01,593.7325000352661
2001-03-02,592.948503947435
2001-03-05,591.129196500973
2001-03-06,592.9550935809159
2001-03-07,598.5831447928889
2001-03-08,601.268378915329
2001-03-09,593.4755371997965
2001-03-12,587.0754921779131
2001-03-13,580.9369013822925
2001-03-14,576.308425165418
2001-03-15,574.4400209638
2001-03-16,564.539110867789
2001-03-19,556.3291199003435
2001-03-20,552.4096321968273
2001-03-21,551.5848684777656
2001-03-22,544.8691159355981
2001-03-23,553.9028100791666
2001-03-26,553.9821783286951
2001-03-27,553.175427953684
2001-03-28,551.4699632435813
2001-03-29,557.5763912321728
2001-03-30,568.5342650652624
2001-04-02,558.5614504447466
2001-04-03,552.5609328524946
2001-04-04,548.4673906967538
2001-04-05,552.2710778974283
2001-04-06,545.2052810912826
2001-04-09,544.7167154108929
2001-04-10,536.6469832056907
2001-04-11,532.4786088449839
2001-04-12,532.7432871757751
2001-04-13,532.7432871757751
2001-04-16,532.7432871757752
2001-04-17,538.4465988263922
2001-04-18,533.4382104849352
2001-04-19,533.3450370512433
2001-04-20,531.9047348178673
2001-04-23,530.1647570950018
2001-04-24,532.9994381246225
2001-04-25,526.409545593397
2001-04-26,525.2671014413969
2001-04-27,522.2678498657082
2001-04-30,524.8694616908401
2001-05-01,524.8695526665932
2001-05-02,518.4654049422072
2001-05-03,523.6053910989262
2001-05-04,523.126952472732
2001-05-07,522.0145243204474
2001-05-08,518.0372322782588
2001-05-09,507.9428723802576
2001-05-10,518.2179542366669
2001-05-11,517.6077864392171
2001-05-14,523.119924286825
2001-05-15,517.6756181606852
2001-05-16,518.0832136701165
2001-05-17,517.4962848789127
2001-05-18,520.1135813232527
2001-05-21,522.7050844019175
2001-05-22,520.0515584030168
2001-05-23,517.6891725987408
2001-05-24,517.9204853947149
2001-05-25,523.1048389768301
2001-05-28,523.2882783009211
2001-05-29,524.223777802421
2001-05-30,524.9083388370408
2001-05-31,527.6736836210916
2001-06-01,530.6422961457798
2001-06-04,530.6422819974612
2001-06-05,531.893249041627
2001-06-06,534.0780521778697
2001-06-07,537.2290956335552
2001-06-08,539.4651248347461
2001-06-11,536.1038832179647
2001-06-12,535.3053208874518
2001-06-13,536.9082955849622
2001-06-14,537.8437951323344
2001-06-15,536.6157991968109
2001-06-18,533.9883457639944
2001-06-19,532.3481288809726
2001-06-20,530.5531103379311
2001-06-21,529.8406130309355
2001-06-22,530.3534366071384
2001-06-25,532.9458345663139
2001-06-26,535.5384008390641
2001-06-27,532.2140103879544
2001-06-28,534.6209508487929
2001-06-29,537.1494521863962
2001-07-02,538.1413977279011
2001-07-03,535.3381815654097
2001-07-04,535.2822807064105
2001-07-05,537.5691470462991
2001-07-06,535.4774196368572
2001-07-09,534.9914566972994
2001-07-10,535.4917142516814
2001-07-11,534.0179054836346
2001-07-12,532.662141620537
2001-07-13,532.9040115897483
2001-07-16,533.4171236860731
2001-07-17,530.5868744273349
2001-07-18,529.8211036633676
2001-07-19,531.6993862957655
2001-07-20,532.3882639673067
2001-07-23,532.0711462563494
2001-07-24,533.9203345863331
2001-07-25,531.3945850897114
2001-07-26,531.6759571182768
2001-07-27,534.6577811395363
2001-07-30,530.5755256904391
2001-07-31,528.8182753673713
2001-08-01,529.0575368571448
2001-08-02,530.9471398634731
2001-08-03,526.3724671264695
2001-08-06,527.8200088458364
2001-08-07,525.7077912945068
2001-08-08,526.2254712584863
2001-08-09,524.5417437867374
2001-08-10,523.3677435287341
2001-08-13,524.5077525221698
2001-08-14,524.081051542758
2001-08-15,524.0812280899154
2001-08-16,524.264411544806
2001-08-17,524.9970774083105
2001-08-20,521.1981065450873
2001-08-21,518.6865094937631
2001-08-22,518.0951357482913
2001-08-23,519.6475598478414
2001-08-24,518.1639593721547
2001-08-27,518.2168946951878
2001-08-28,517.9056424479882
2001-08-29,519.0535790909363
2001-08-30,515.3396863197773
2001-08-31,517.445445655956
2001-09-03,510.98549701433916
2001-09-04,511.514354273404
2001-09-05,510.1794465179992
2001-09-06,504.72589488280886
2001-09-07,503.9661323401973
2001-09-10,491.42158972118654
2001-09-11,487.68944786746744
2001-09-12,481.48188932837195
2001-09-13,483.06142189124
2001-09-14,478.37010675668176
2001-09-17,475.2993464074774
2001-09-18,474.235518231288
2001-09-19,474.027582754157
2001-09-20,470.032076160517
2001-09-21,462.151863588124
2001-09-24,459.4620693156857
2001-09-25,463.572853757168
2001-09-26,472.88165994072506
2001-09-27,473.4328453899503
2001-09-28,477.12212489693957
2001-10-01,474.6655328778794
2001-10-02,473.03546655201063
2001-10-03,477.23967296256956
2001-10-04,479.6124093893821
2001-10-05,477.3591712896397
2001-10-08,476.1977190598983
2001-10-09,475.4062725514329
2001-10-10,472.15510821994843
2001-10-11,474.39218389332115
2001-10-12,478.12465548377537
2001-10-15,479.5152183389952
2001-10-16,486.06476279616453
2001-10-17,488.5239949124732
2001-10-18,486.06500683184817
2001-10-19,476.687321904635
2001-10-22,474.54187064219155
2001-10-23,478.71877344230114
2001-10-24,478.45333651120757
2001-10-25,478.4457479766028
2001-10-26,478.605325056193
2001-10-29,486.26289304695007
2001-10-30,481.66659258381304
2001-10-31,484.29515279704515
2001-11-01,484.29512893703856
2001-11-02,475.6145193010675
2001-11-05,479.2836353264987
2001-11-06,482.2627122055176
2001-11-07,487.2334842289608
2001-11-08,484.1853702564767
2001-11-09,484.3850896718134
2001-11-12,481.29131952082923
2001-11-13,484.49146805307424
2001-11-14,485.11625241827477
2001-11-15,481.72912729766364
2001-11-16,479.4631429457548
2001-11-19,479.2211998484152
2001-11-20,484.21150312777246
2001-11-21,480.3701834416401
2001-11-22,480.98171617976647
2001-11-23,481.8078476765896
2001-11-26,487.70038177139503
2001-11-27,489.7881635503021
2001-11-28,490.6553111097738
2001-11-29,493.15925031384086
2001-11-30,490.4533783689832
2001-12-03,489.0776576075607
2001-12-04,490.1522823019837
2001-12-05,493.18454927532
2001-12-06,493.45069719820725
2001-12-07,494.87715182897125
2001-12-10,494.3370508247919
2001-12-11,493.89686797637177
2001-12-12,492.4898241793223
2001-12-13,493.6673938527665
2001-12-14,492.6766845077538
2001-12-17,490.71849648737157
2001-12-18,490.1058269863791
2001-12-19,490.5482918356558
2001-12-20,488.72464125774263
2001-12-21,491.43138938425886
2001-12-24,491.7513535784342
2001-12-25,491.7513535784342
2001-12-26,491.75135357843413
2001-12-27,491.9388200802922
2001-12-28,494.9413648690521
2001-12-31,494.875724431588
2002-01-01,494.875724431588
2002-01-02,495.76164986174973
2002-01-03,497.5326352051216
2002-01-04,495.54853807280637
2002-01-07,494.84155826437126
2002-01-08,494.7530161471707
2002-01-09,491.02023643509347
2002-01-10,492.50477726382655
2002-01-11,491.7941474881214
2002-01-14,490.7992555310446
2002-01-15,489.54855217659235
2002-01-16,487.6776521438802
2002-01-17,489.53770460714
2002-01-18,493.01675987166846
2002-01-21,493.2510615918193
2002-01-22,493.17431792029316
2002-01-23,492.0145375386849
2002-01-24,492.98911812128205
2002-01-25,491.9093962659014
2002-01-28,492.490239592065
2002-01-29,491.10605864471654
2002-01-30,489.50110852204995
2002-01-31,491.2895696001658
2002-02-01,488.4157497948019
2002-02-04,488.86982844740464
2002-02-05,484.2711922993297
2002-02-06,486.86393654960256
2002-02-07,489.5549749963053
2002-02-08,488.27844798110885
2002-02-11,488.78798517777074
2002-02-12,488.9523130552149
2002-02-13,487.03379734968627
2002-02-14,489.352307417886
2002-02-15,488.31992661955735
2002-02-18,487.5767306616164
2002-02-19,489.8736184868485
2002-02-20,487.54334795678716
2002-02-21,486.5122332713063
2002-02-22,487.3568273161898
2002-02-25,487.69649585110113
2002-02-26,483.2616743489516
2002-02-27,484.7089974646519
2002-02-28,485.59542366588187
2002-03-01,488.17990038056166
2002-03-04,489.8061433968953
2002-03-05,491.3450094741886
2002-03-06,490.7636817883648
2002-03-07,488.76780346854576
2002-03-08,491.06392018366824
2002-03-11,493.1062070753699
2002-03-12,489.0490311323956
2002-03-13,490.0559376369404
2002-03-14,489.40574095889815
2002-03-15,491.31485939605585
2002-03-18,492.30924599595716
2002-03-19,493.09832376786045
2002-03-20,492.21352905060075
2002-03-21,491.55211742624954
2002-03-22,492.9245760460784
2002-03-25,493.35038631271436
2002-03-26,492.821269432192
2002-03-27,496.85092622445353
2002-03-28,497.76970402910484
2002-03-29,497.76970402910484
2002-04-01,497.76970402910473
2002-04-02,495.53550867593685
2002-04-03,496.12700958533253
2002-04-04,495.6378969529775
2002-04-05,497.8147175144458
2002-04-08,496.9185056836604
2002-04-09,498.6089762361549
2002-04-10,497.8436013363197
2002-04-11,500.2201780465455
2002-04-12,501.87837749211303
2002-04-15,501.822976500102
2002-04-16,499.8232573119666
2002-04-17,499.9847193439332
2002-04-18,499.35016266674563
2002-04-19,500.75294561938654
2002-04-22,501.1748078300537
2002-04-23,502.09065532871347
2002-04-24,503.08542060404534
2002-04-25,503.0102998249875
2002-04-26,502.30900109672416
2002-04-29,500.2181537102835
2002-04-30,500.79436649746225
2002-05-01,500.79438335056756
2002-05-02,496.0258792368987
2002-05-03,497.03634112094403
2002-05-06,495.300413521144
2002-05-07,493.76365116359585
2002-05-08,492.5396376227793
2002-05-09,492.81395667625844
2002-05-10,494.22075494991924
2002-05-13,496.38483786454316
2002-05-14,495.1079440017835
2002-05-15,495.68587195248
2002-05-16,495.5415697559879
2002-05-17,493.8870058053619
2002-05-20,493.5376211463409
2002-05-21,492.8868467494149
2002-05-22,494.6579412713925
2002-05-23,498.77167612593087
2002-05-24,497.96761781541034
2002-05-27,497.3855627085174
2002-05-28,500.630132781629
2002-05-29,500.915346742615
2002-05-30,500.67103596607603
2002-05-31,500.26768611496726
2002-06-03,502.2294761110575
2002-06-04,499.68183451064084
2002-06-05,499.7860125460295
2002-06-06,502.81993462687507
2002-06-07,500.6467364457957
2002-06-10,501.8592707989756
2002-06-11,494.64952505429363
2002-06-12,493.8427896973596
2002-06-13,492.2028138701831
2002-06-14,491.86903074620903
2002-06-17,492.88396149164845
2002-06-18,494.03356312689436
2002-06-19,494.58910997138196
2002-06-20,491.375972989643
2002-06-21,493.5687951932753
2002-06-24,487.0291853963599
2002-06-25,485.63368804763263
2002-06-26,480.0576942731495
2002-06-27,487.81958413908
2002-06-28,485.9133078674641
2002-07-01,491.622908866197
2002-07-02,478.4492732725006
2002-07-03,482.8469167388693
2002-07-04,482.4499226093416
2002-07-05,483.7719697543162
2002-07-08,484.68843923883963
2002-07-09,483.7759968417811
2002-07-10,482.61553562605576
2002-07-11,479.36117164738835
2002-07-12,480.39315725212714
2002-07-15,474.4503580400423
2002-07-16,464.5111545570962
2002-07-17,466.1310269299649
2002-07-18,462.14655390425435
2002-07-19,449.10429393140913
2002-07-22,450.08925272721893
2002-07-23,454.8796787829375
2002-07-24,445.12993017921787
2002-07-25,449.35268492198713
2002-07-26,446.85985074727085
2002-07-29,445.5019035601852
2002-07-30,448.3106923894246
2002-07-31,437.1513543388966
2002-08-01,439.11388399990255
2002-08-02,436.9503916091877
