Date,BELGIUM SMALL GROWTH
1999-10-07,785.0644016770872
1999-10-08,787.6302710740176
1999-10-11,789.7419318306561
1999-10-12,784.1821929703691
1999-10-13,776.5809454979199
1999-10-14,775.3793986157841
1999-10-15,767.8702873626429
1999-10-18,762.0019645557135
1999-10-19,768.3050669786962
1999-10-20,765.2640686751058
1999-10-21,765.6472893919741
1999-10-22,765.8958815048516
1999-10-25,765.3420694755821
1999-10-26,765.6974381153536
1999-10-27,764.5912966527376
1999-10-28,761.9257922030341
1999-10-29,774.4537583215521
1999-11-01,774.4537460174828
1999-11-02,773.1352337955655
1999-11-03,785.5720476186114
1999-11-04,792.2026050284696
1999-11-05,796.8072265667007
1999-11-08,803.4337132717936
1999-11-09,812.7206665796053
1999-11-10,809.9191716760619
1999-11-11,810.6118961472137
1999-11-12,822.9569052859258
1999-11-15,829.1875917022257
1999-11-16,822.3327519215381
1999-11-17,826.1336512906198
1999-11-18,820.736928602662
1999-11-19,814.4517436233568
1999-11-22,810.3424727556504
1999-11-23,796.7759400335098
1999-11-24,787.0629021987288
1999-11-25,792.8757544726401
1999-11-26,795.5657819018344
1999-11-29,791.8161089627952
1999-11-30,786.2056114493653
1999-12-01,787.7024313941033
1999-12-02,789.436290630538
1999-12-03,793.8833505106857
1999-12-06,795.8186544181424
1999-12-07,793.080330911142
1999-12-08,789.080697871008
1999-12-09,787.7429455246108
1999-12-10,781.8036746468345
1999-12-13,793.2723570342175
1999-12-14,789.4785294162986
1999-12-15,787.0226799486105
1999-12-16,788.8321508754818
1999-12-17,795.0822292857798
1999-12-20,794.5709002827233
1999-12-21,791.0059266562833
1999-12-22,794.80282458583
1999-12-23,797.8585065860891
1999-12-24,800.413574925056
1999-12-27,800.1583345622772
1999-12-28,808.2237933886715
1999-12-29,807.7070560516198
1999-12-30,811.7757321136668
1999-12-31,811.7757321136668
2000-01-03,819.3400810511572
2000-01-04,805.298212339888
2000-01-05,799.2185776458509
2000-01-06,798.9285954881829
2000-01-07,806.8863026562892
2000-01-10,809.4140995841202
2000-01-11,809.9055089515417
2000-01-12,808.9825535239622
2000-01-13,817.8464718031779
2000-01-14,818.482695429851
2000-01-17,814.8330322659863
2000-01-18,803.8336858914669
2000-01-19,802.6507901103708
2000-01-20,801.1082050373648
2000-01-21,790.0947672341131
2000-01-24,786.0790558991811
2000-01-25,777.9727576710873
2000-01-26,776.2014532463709
2000-01-27,775.7663293617195
2000-01-28,765.2456059886775
2000-01-31,753.5690824738183
2000-02-01,752.2160117110959
2000-02-02,750.0513579992177
2000-02-03,745.4627424874876
2000-02-04,760.2374225201492
2000-02-07,759.4888257485368
2000-02-08,766.238595767132
2000-02-09,756.8729727111239
2000-02-10,746.9489916182913
2000-02-11,751.6219105272652
2000-02-14,755.7589552935966
2000-02-15,772.0406840370244
2000-02-16,790.8519451790862
2000-02-17,787.4297813148156
2000-02-18,785.1081969749848
2000-02-21,782.0583100141596
2000-02-22,780.5733492953545
2000-02-23,769.0348065086134
2000-02-24,782.3059265363258
2000-02-25,795.57221839939
2000-02-28,794.342516848811
2000-02-29,797.475234436112
2000-03-01,795.7156242814311
2000-03-02,790.8598935347427
2000-03-03,787.4839309293201
2000-03-06,784.8323685070667
2000-03-07,790.3761122235778
2000-03-08,779.896789718838
2000-03-09,778.0249854133747
2000-03-10,769.1139964601065
2000-03-13,757.1749851430376
2000-03-14,754.5105054663471
2000-03-15,787.7745366838323
2000-03-16,818.2122413928518
2000-03-17,806.0940301282991
2000-03-20,807.4148289451647
2000-03-21,795.5364773495197
2000-03-22,799.682895216881
2000-03-23,792.3704476172887
2000-03-24,791.6729570740637
2000-03-27,790.2029027167184
2000-03-28,795.0948534044253
2000-03-29,790.2463360794111
2000-03-30,781.4142087793371
2000-03-31,783.8070919518802
2000-04-03,768.0873426255553
2000-04-04,761.2845758617289
2000-04-05,744.1777634348051
2000-04-06,752.7520336706793
2000-04-07,747.5675677530778
2000-04-10,747.721392275855
2000-04-11,757.715371552271
2000-04-12,769.6884008403779
2000-04-13,768.6133549438885
2000-04-14,765.2697080349305
2000-04-17,750.7590663032428
2000-04-18,752.6978312655218
2000-04-19,752.4514535502026
2000-04-20,760.546754494109
2000-04-21,760.546754494109
2000-04-24,760.546754494109
2000-04-25,746.6677170582291
2000-04-26,757.9969414408677
2000-04-27,751.1384935976199
2000-04-28,753.2165042144903
2000-05-01,753.2165010552542
2000-05-02,757.2104963510249
2000-05-03,754.831961557713
2000-05-04,754.5426702485581
2000-05-05,750.5390412854704
2000-05-08,747.8860068590553
2000-05-09,741.6451972910254
2000-05-10,741.082517698288
2000-05-11,750.393690678344
2000-05-12,753.569272322078
2000-05-15,755.1777099116711
2000-05-16,756.9035323795867
2000-05-17,753.9454025476311
2000-05-18,753.5909930131619
2000-05-19,747.759401067729
2000-05-22,747.017428149931
2000-05-23,740.7126072579292
2000-05-24,731.6897996076876
2000-05-25,729.2616916385367
2000-05-26,732.6047279795811
2000-05-29,735.0522486999257
2000-05-30,740.0406754503902
2000-05-31,744.2080118833576
2000-06-01,744.2080118833576
2000-06-02,749.6625907189385
2000-06-05,751.3817940620578
2000-06-06,741.8261542859166
2000-06-07,743.3876934861089
2000-06-08,741.9921688885487
2000-06-09,742.9200837359062
2000-06-12,742.9200837359062
2000-06-13,736.6018144700653
2000-06-14,734.2083443264008
2000-06-15,739.0747722001148
2000-06-16,738.3325411760018
2000-06-19,738.7670708331908
2000-06-20,737.4333350741498
2000-06-21,734.0932253562827
2000-06-22,734.2969215277894
2000-06-23,728.1424058581016
2000-06-26,725.6675144478804
2000-06-27,729.934684894288
2000-06-28,733.9217477357233
2000-06-29,731.0968847974138
2000-06-30,735.5128659790217
2000-07-03,736.1813575756282
2000-07-04,735.0358057425929
2000-07-05,734.762587552043
2000-07-06,724.8688742278136
2000-07-07,728.009777380289
2000-07-10,726.3029196569694
2000-07-11,723.9784352301843
2000-07-12,725.7600136447162
2000-07-13,731.1837593445105
2000-07-14,735.5336485302656
2000-07-17,735.7591709538714
2000-07-18,736.6557755613744
2000-07-19,736.4094189778856
2000-07-20,733.8043535267448
2000-07-21,734.0134304099939
2000-07-24,728.9270879128076
2000-07-25,727.4851033759769
2000-07-26,724.7326974222323
2000-07-27,726.4309535691249
2000-07-28,726.1099069775485
2000-07-31,727.9517632041496
2000-08-01,726.7124051391211
2000-08-02,724.7929246504049
2000-08-03,721.5150057419751
2000-08-04,724.095670309551
2000-08-07,731.3036795630551
2000-08-08,733.5464759473588
2000-08-09,732.7456699474167
2000-08-10,735.0053211738729
2000-08-11,743.0418127084096
2000-08-14,750.3936049788789
2000-08-15,752.6819847282933
2000-08-16,748.6290500689491
2000-08-17,752.4916322765521
2000-08-18,754.1812326021721
2000-08-21,763.5411695804648
2000-08-22,762.4763614308168
2000-08-23,762.9905708807277
2000-08-24,768.2313242023508
2000-08-25,776.9596972972053
2000-08-28,777.7447157391409
2000-08-29,778.8851183136726
2000-08-30,779.6359421787791
2000-08-31,778.1076314635911
2000-09-01,778.3108820844112
2000-09-04,781.7040253556895
2000-09-05,780.5360613803798
2000-09-06,779.916004870708
2000-09-07,772.9064494471735
2000-09-08,771.4185017692536
2000-09-11,765.5038397939719
2000-09-12,760.3514509135508
2000-09-13,754.4480514556169
2000-09-14,753.3177489793721
2000-09-15,749.0315940418872
2000-09-18,741.1106973803522
2000-09-19,729.8181325803703
2000-09-20,724.7556459443191
2000-09-21,723.6841708254898
2000-09-22,709.0812485370666
2000-09-25,711.2344099521416
2000-09-26,706.9101174335359
2000-09-27,707.9421360571351
2000-09-28,705.7968440523034
2000-09-29,711.3076604645004
2000-10-02,712.4374818214402
2000-10-03,715.4530481310976
2000-10-04,709.6891675472173
2000-10-05,709.5934957166613
2000-10-06,701.0567493038001
2000-10-09,698.9009114243274
2000-10-10,693.030855425863
2000-10-11,677.9427012624377
2000-10-12,672.6960061251319
2000-10-13,668.6869834844342
2000-10-16,678.9330756067637
2000-10-17,679.2854362099044
2000-10-18,671.1197342923614
2000-10-19,676.7023472549228
2000-10-20,681.6884314574771
2000-10-23,682.4542266750087
2000-10-24,681.8249955306253
2000-10-25,679.9344225763557
2000-10-26,676.7141365639199
2000-10-27,677.9622896198067
2000-10-30,674.3039831135103
2000-10-31,673.9453969688487
2000-11-01,676.9119196787101
2000-11-02,680.0904323833794
2000-11-03,683.8972412381214
2000-11-06,690.1641243750242
2000-11-07,693.8054405270284
2000-11-08,693.5335884739947
2000-11-09,690.0517659553309
2000-11-10,679.7694827467117
2000-11-13,670.1555894321593
2000-11-14,670.6455893483954
2000-11-15,671.1630478192828
2000-11-16,671.4951653705418
2000-11-17,668.7734597353001
2000-11-20,666.3628438382626
2000-11-21,661.846807605711
2000-11-22,656.54841995794
2000-11-23,652.3579919149427
2000-11-24,650.3366589671889
2000-11-27,646.7213930863261
2000-11-28,644.7797700834461
2000-11-29,645.6681907397179
2000-11-30,645.163436814262
2000-12-01,647.7974142237077
2000-12-04,638.5150260597668
2000-12-05,651.3800230465467
2000-12-06,661.3789115100443
2000-12-07,653.2145677882305
2000-12-08,653.6625509665807
2000-12-11,657.5934638826868
2000-12-12,655.3924038147719
2000-12-13,656.4064061023487
2000-12-14,649.6576897482306
2000-12-15,647.380287592827
2000-12-18,644.5463206725144
2000-12-19,643.2610540146854
2000-12-20,637.2575887680507
2000-12-21,633.2771642636037
2000-12-22,636.4571565080942
2000-12-25,636.4571565080942
2000-12-26,636.4571565080942
2000-12-27,635.9455615006511
2000-12-28,637.6363117341759
2000-12-29,637.6320519791342
2001-01-01,637.6320519791342
2001-01-02,635.9012739772434
2001-01-03,629.8988290027662
2001-01-04,628.394535110328
2001-01-05,627.2088508403742
2001-01-08,627.6229179969621
2001-01-09,623.9003012838668
2001-01-10,618.3453915592388
2001-01-11,616.8346082653208
2001-01-12,616.621114285903
2001-01-15,617.4322103977422
2001-01-16,623.5592739489459
2001-01-17,627.9218026142183
2001-01-18,630.8081467125807
2001-01-19,641.13032876538
2001-01-22,635.7213707469695
2001-01-23,631.9224452732802
2001-01-24,634.8151608295818
2001-01-25,633.4774868008741
2001-01-26,637.0611390137421
2001-01-29,637.2172708984975
2001-01-30,634.1823533799303
2001-01-31,634.3447806302985
2001-02-01,632.7353766659419
2001-02-02,638.1026931851283
2001-02-05,637.2189415518172
2001-02-06,633.0596155818971
2001-02-07,632.3766529343179
2001-02-08,631.9873622024164
2001-02-09,627.5409306002555
2001-02-12,629.0763078030221
2001-02-13,629.9027242648617
2001-02-14,624.9249722196698
2001-02-15,625.6170262313451
2001-02-16,626.5605615908559
2001-02-19,624.6633428101928
2001-02-20,627.1880330724382
2001-02-21,624.9815775880597
2001-02-22,621.1119086185522
2001-02-23,620.4749814602798
2001-02-26,626.1963021770068
2001-02-27,622.6506473303672
2001-02-28,620.4666995115482
2001-03-01,613.1118137490192
2001-03-02,613.5347708255466
2001-03-05,613.2654203368064
2001-03-06,614.4706056219009
2001-03-07,611.7110193325593
2001-03-08,609.0198681993559
2001-03-09,605.2418858455626
2001-03-12,597.903716566426
2001-03-13,581.8181560180202
2001-03-14,576.4647781297989
2001-03-15,570.7583534116475
2001-03-16,574.6967191483794
2001-03-19,570.7804876628038
2001-03-20,571.9845156641098
2001-03-21,564.077079535244
2001-03-22,553.4108853640449
2001-03-23,555.2830295989111
2001-03-26,559.6218947823205
2001-03-27,552.6936989110864
2001-03-28,553.6442648178773
2001-03-29,545.5437340551098
2001-03-30,552.5807400509838
2001-04-02,549.6680299173037
2001-04-03,545.3637056494174
2001-04-04,539.6098906245078
2001-04-05,544.9825203460114
2001-04-06,547.887508018229
2001-04-09,549.3909630112983
2001-04-10,552.0639151198229
2001-04-11,555.6353345121993
2001-04-12,553.9839814416994
2001-04-13,553.9839814416994
2001-04-16,553.9839814416995
2001-04-17,551.1129982387404
2001-04-18,554.7402905249362
2001-04-19,557.1626925764355
2001-04-20,550.9473038752752
2001-04-23,550.4178318911039
2001-04-24,552.998905767329
2001-04-25,550.9916229115319
2001-04-26,550.388539788895
2001-04-27,550.7243711071047
2001-04-30,553.8451429396652
2001-05-01,553.4781915345852
2001-05-02,552.895344068078
2001-05-03,557.7785227919275
2001-05-04,558.2457252805594
2001-05-07,557.4753550581281
2001-05-08,556.7998519262626
2001-05-09,557.0642748926101
2001-05-10,555.2157341413122
2001-05-11,561.7722270698305
2001-05-14,559.3342760283526
2001-05-15,559.667081402901
2001-05-16,559.8744398984369
2001-05-17,559.4909064978801
2001-05-18,555.147368528829
2001-05-21,557.8992236641199
2001-05-22,556.6899097407219
2001-05-23,556.7161732603874
2001-05-24,559.7663863959401
2001-05-25,558.5584542926404
2001-05-28,561.0115387556341
2001-05-29,567.1911372591895
2001-05-30,565.5981599282609
2001-05-31,564.7719800140464
2001-06-01,565.2142204573719
2001-06-04,564.8926862419489
2001-06-05,569.3261059227103
2001-06-06,572.8992454415577
2001-06-07,571.4431969747251
2001-06-08,568.5298277518508
2001-06-11,568.793720678688
2001-06-12,565.4337333659627
2001-06-13,566.7876231659116
2001-06-14,562.0844668662244
2001-06-15,562.5271204980446
2001-06-18,559.9766841565851
2001-06-19,553.7033186063913
2001-06-20,546.834776163459
2001-06-21,548.550035166355
2001-06-22,544.2043888586009
2001-06-25,541.0591446984122
2001-06-26,538.2826643372712
2001-06-27,535.180232783798
2001-06-28,535.243382318582
2001-06-29,538.8187894494897
2001-07-02,540.792921573447
2001-07-03,542.8011542544863
2001-07-04,531.229289885294
2001-07-05,529.1912246433349
2001-07-06,530.9101344756342
2001-07-09,529.8418219818833
2001-07-10,532.105371270379
2001-07-11,527.4655882142015
2001-07-12,529.988587270664
2001-07-13,527.2435558587508
2001-07-16,529.8855014143062
2001-07-17,528.696579710661
2001-07-18,524.8721258708009
2001-07-19,524.8646243655303
2001-07-20,527.2441527551719
2001-07-23,526.2125728699193
2001-07-24,523.7763921013388
2001-07-25,519.5287835349772
2001-07-26,518.047529798235
2001-07-27,520.6854246999109
2001-07-30,523.569382707383
2001-07-31,526.6425740927252
2001-08-01,534.9227008204075
2001-08-02,539.2100714585221
2001-08-03,540.2576386970676
2001-08-06,545.2044741214587
2001-08-07,547.1773963711747
2001-08-08,543.7073035973763
2001-08-09,538.5163678800301
2001-08-10,536.8270883660585
2001-08-13,534.9741609355564
2001-08-14,537.0662284354293
2001-08-15,537.6088125127578
2001-08-16,534.4172127067607
2001-08-17,531.2847725547686
2001-08-20,526.5772094432017
2001-08-21,521.6011606096293
2001-08-22,515.4853073858217
2001-08-23,519.0326894236014
2001-08-24,523.5110401708941
2001-08-27,523.5403677186156
2001-08-28,522.4224253807718
2001-08-29,521.7174776199473
2001-08-30,522.5083996049941
2001-08-31,520.736501573282
2001-09-03,519.3396888693725
2001-09-04,520.9659332752758
2001-09-05,518.7024998297045
2001-09-06,510.85155863289754
2001-09-07,507.0347398846411
2001-09-10,497.1820702544103
2001-09-11,472.511029004208
2001-09-12,467.93991222243545
2001-09-13,466.6114454311831
2001-09-14,454.0909102370681
2001-09-17,442.73198586584164
2001-09-18,440.8543204295453
2001-09-19,442.4785815065227
2001-09-20,432.8610330421384
2001-09-21,418.5237182423876
2001-09-24,432.71599959189825
2001-09-25,440.7164694392388
2001-09-26,456.1186539656167
2001-09-27,457.1743641883749
2001-09-28,459.0228800743834
2001-10-01,460.9533990452384
2001-10-02,455.44585058771213
2001-10-03,449.603894880194
2001-10-04,453.7671704211029
2001-10-05,454.626867140523
2001-10-08,455.4391994328608
2001-10-09,459.9427219403461
2001-10-10,458.0267945566477
2001-10-11,463.24018273776704
2001-10-12,463.0687397599854
2001-10-15,459.6255454473081
2001-10-16,455.8244837797864
2001-10-17,466.74522735845886
2001-10-18,466.0174351336488
2001-10-19,467.7909106592549
2001-10-22,470.7911752974918
2001-10-23,478.6954348438968
2001-10-24,481.2560294795214
2001-10-25,483.83729439049256
2001-10-26,483.52850830930964
2001-10-29,482.0541643789404
2001-10-30,472.08313410348785
2001-10-31,470.8540510779313
2001-11-01,472.7717079650271
2001-11-02,474.69239638334903
2001-11-05,479.116120958398
2001-11-06,479.3817296559816
2001-11-07,483.5398786794787
2001-11-08,483.71948016781374
2001-11-09,484.8750752465176
2001-11-12,478.7034927540862
2001-11-13,487.2364417371791
2001-11-14,491.1517574937147
2001-11-15,494.5984659883968
2001-11-16,495.67686918085997
2001-11-19,501.04149761837556
2001-11-20,497.4934894036684
2001-11-21,499.5545174455619
2001-11-22,505.2358873603078
2001-11-23,505.74118895037765
2001-11-26,509.09318688157487
2001-11-27,504.27268565772556
2001-11-28,504.91504190753835
2001-11-29,505.9928941348689
2001-11-30,505.665819927517
2001-12-03,503.81708565254854
2001-12-04,503.3198285858696
2001-12-05,507.6396288674662
2001-12-06,515.1638232538965
2001-12-07,517.436176093265
2001-12-10,520.0602173151589
2001-12-11,517.8239522742065
2001-12-12,519.2557649307353
2001-12-13,515.5733828426429
2001-12-14,513.1693269373592
2001-12-17,513.989388143
2001-12-18,518.1719349371585
2001-12-19,519.0969916708935
2001-12-20,519.5542487620601
2001-12-21,519.6179482476792
2001-12-24,519.9455421980447
2001-12-25,519.9455421980447
2001-12-26,519.9455421980447
2001-12-27,525.6171581452705
2001-12-28,527.7696059470404
2001-12-31,527.4083862617267
2002-01-01,527.4083862617267
2002-01-02,534.0645638121897
2002-01-03,540.2894782817086
2002-01-04,546.2774199385278
2002-01-07,544.3232351731655
2002-01-08,544.440201648071
2002-01-09,545.5149186158952
2002-01-10,539.1557208304793
2002-01-11,542.5119667635827
2002-01-14,538.9364896594277
2002-01-15,536.5030425495966
2002-01-16,535.3901748289077
2002-01-17,538.5759837913669
2002-01-18,541.8266222130744
2002-01-21,538.349420327028
2002-01-22,537.8401888307217
2002-01-23,540.4017332110298
2002-01-24,544.9919184899766
2002-01-25,544.406892344061
2002-01-28,543.8080734559513
2002-01-29,544.7025928974557
2002-01-30,543.0186340219406
2002-01-31,539.4932804456904
2002-02-01,536.6292056449179
2002-02-04,536.4718329505652
2002-02-05,532.7260704427221
2002-02-06,533.1608552888542
2002-02-07,531.6215475029865
2002-02-08,530.6558189165797
2002-02-11,529.7668560525934
2002-02-12,534.1022396622977
2002-02-13,529.9054122231208
2002-02-14,537.5917947933004
2002-02-15,537.0488215878269
2002-02-18,533.6841277458468
2002-02-19,532.3269596280077
2002-02-20,528.3360529761171
2002-02-21,529.3335205959186
2002-02-22,529.4345931981064
2002-02-25,525.0462970273967
2002-02-26,525.6764671440409
2002-02-27,528.0597712200534
2002-02-28,529.8602562787863
2002-03-01,530.5691097145258
2002-03-04,536.562498371883
2002-03-05,536.5454942647513
2002-03-06,533.5035872405473
2002-03-07,535.358837868215
2002-03-08,533.2784225392057
2002-03-11,533.8289361602635
2002-03-12,529.8122578655319
2002-03-13,533.0560727494609
2002-03-14,536.9383006800751
2002-03-15,536.9919610672318
2002-03-18,534.6520553060966
2002-03-19,537.0202044150467
2002-03-20,536.5596903733795
2002-03-21,535.5904185503927
2002-03-22,538.2267118058064
2002-03-25,538.4130031858515
2002-03-26,533.4916049104152
2002-03-27,531.1406971179933
2002-03-28,534.0092823657716
2002-03-29,534.0092823657716
2002-04-01,534.0092823657716
2002-04-02,532.4447322299864
2002-04-03,535.4226779441494
2002-04-04,535.0437531859689
2002-04-05,535.1365691097772
2002-04-08,534.1164445453126
2002-04-09,530.4102185109049
2002-04-10,535.8762225935898
2002-04-11,533.642557880771
2002-04-12,534.7406141109842
2002-04-15,529.6817199115095
2002-04-16,532.9063807497971
2002-04-17,538.6114230096468
2002-04-18,530.3761893508445
2002-04-19,530.5211463039382
2002-04-22,529.0870597172609
2002-04-23,530.0187813510684
2002-04-24,532.5757986943282
2002-04-25,530.9993731279625
2002-04-26,528.3675328808938
2002-04-29,528.5705470719206
2002-04-30,529.6981142574404
2002-05-01,529.6981142574402
2002-05-02,521.8182885489083
2002-05-03,522.30483145753
2002-05-06,522.538215384336
2002-05-07,520.0896784054654
2002-05-08,521.2632042947133
2002-05-09,519.7261700208173
2002-05-10,518.386807162598
2002-05-13,518.6291158446986
2002-05-14,521.879985508825
2002-05-15,522.5287396781398
2002-05-16,520.6089863067353
2002-05-17,522.8417397564384
2002-05-20,523.8503927220011
2002-05-21,520.6568405428925
2002-05-22,517.2346757548221
2002-05-23,516.987982096637
2002-05-24,518.5115887365123
2002-05-27,518.8794186765431
2002-05-28,517.5865851101852
2002-05-29,509.87336010131213
2002-05-30,514.8311268708962
2002-05-31,517.0226100298024
2002-06-03,514.422274118802
2002-06-04,513.7863125409816
2002-06-05,514.0745080386695
2002-06-06,517.804988290441
2002-06-07,517.8195345716795
2002-06-10,519.051854013065
2002-06-11,519.6211061262561
2002-06-12,509.47725301042834
2002-06-13,498.5692475241868
2002-06-14,487.3654695041933
2002-06-17,502.1704312226278
2002-06-18,501.1790331723177
2002-06-19,499.6086138526383
2002-06-20,499.0950633568113
2002-06-21,500.509293197447
2002-06-24,490.86836837906577
2002-06-25,493.20202772281704
2002-06-26,484.9061583897279
2002-06-27,483.5357193081994
2002-06-28,492.023126319228
2002-07-01,494.1196606773362
2002-07-02,486.49860869700365
2002-07-03,481.43073567084605
2002-07-04,486.4604455982842
2002-07-05,490.84508817308495
2002-07-08,490.6055857072028
2002-07-09,488.8774274139652
2002-07-10,479.05346546056535
2002-07-11,466.417129411116
2002-07-12,467.80757457936215
2002-07-15,457.0945937463436
2002-07-16,454.16746543051295
2002-07-17,458.8518214839723
2002-07-18,462.59629166789585
2002-07-19,454.5934986039737
2002-07-22,443.0679726577554
2002-07-23,439.0438541270412
2002-07-24,427.0189860927503
2002-07-25,442.0653334316278
2002-07-26,450.77562199527625
2002-07-29,465.5229978507406
2002-07-30,462.4533934427305
2002-07-31,468.4422898003518
2002-08-01,459.6782688219658
2002-08-02,458.59963227514856
2002-08-05,445.09902187782257
